Orthogroup	LYTVA_ok	SACKO_ok
OG0008111	LYTVA_17929	SACKO_16998
OG0008115	LYTVA_10998	SACKO_25742, SACKO_25756, SACKO_25718
OG0008117	LYTVA_24074	SACKO_16713
OG0008119	LYTVA_23016	SACKO_07755
OG0008120	LYTVA_27462	SACKO_05254
OG0008122	LYTVA_00681	SACKO_27201
OG0008125	LYTVA_28474	SACKO_16087
OG0008136	LYTVA_14477, LYTVA_14048	SACKO_24610
OG0008139	LYTVA_09707	SACKO_03439, SACKO_04260, SACKO_20963
OG0008143	LYTVA_01023	SACKO_14545
OG0008151	LYTVA_24560	SACKO_32660
OG0008196	LYTVA_21241	SACKO_09687
OG0008198	LYTVA_04745, LYTVA_07785, LYTVA_07784	SACKO_00646
OG0008199	LYTVA_12477	SACKO_30638
OG0008200	LYTVA_13882, LYTVA_05356, LYTVA_02014	SACKO_20524
OG0008200	LYTVA_12804	SACKO_05493
OG0008201	LYTVA_12601	SACKO_26429
OG0008202	LYTVA_03218	SACKO_14808
OG0008203	LYTVA_04454	SACKO_21692
OG0008205	LYTVA_07298, LYTVA_06611	SACKO_03974
OG0008206	LYTVA_04480	SACKO_32907
OG0008208	LYTVA_19071	SACKO_07952
OG0008211	LYTVA_08251	SACKO_17251
OG0008212	LYTVA_05714	SACKO_10401
OG0008213	LYTVA_15320	SACKO_30790
OG0008217	LYTVA_00528, LYTVA_28904	SACKO_06740
OG0008220	LYTVA_04472	SACKO_06870, SACKO_06797
OG0008221	LYTVA_02459	SACKO_19665
OG0008223	LYTVA_14507	SACKO_16674, SACKO_13005
OG0008224	LYTVA_28133	SACKO_26776
OG0008225	LYTVA_17230	SACKO_02376, SACKO_08273
OG0008227	LYTVA_13110	SACKO_26035
OG0008230	LYTVA_24602	SACKO_26842
OG0008231	LYTVA_22614	SACKO_03382
OG0008232	LYTVA_21174, LYTVA_25815	SACKO_00063
OG0008234	LYTVA_29891	SACKO_28776
OG0008235	LYTVA_17569	SACKO_12572
OG0008236	LYTVA_22876	SACKO_17189
OG0008237	LYTVA_16152	SACKO_22871
OG0008238	LYTVA_22202	SACKO_29019
OG0008239	LYTVA_15874	SACKO_29669
OG0008240	LYTVA_10183	SACKO_29307
OG0008242	LYTVA_05125	SACKO_14538
OG0008243	LYTVA_30154	SACKO_14032
OG0008244	LYTVA_13153	SACKO_23501
OG0008245	LYTVA_27878	SACKO_33275
OG0008246	LYTVA_27090	SACKO_29156
OG0008249	LYTVA_17203	SACKO_23195
OG0008252	LYTVA_17930	SACKO_11641
OG0008254	LYTVA_07719	SACKO_22413
OG0008255	LYTVA_25329	SACKO_27262, SACKO_27242
OG0008256	LYTVA_18638	SACKO_12462
OG0008259	LYTVA_23738	SACKO_18354
OG0008260	LYTVA_14046	SACKO_02102, SACKO_28251
OG0008263	LYTVA_23520	SACKO_11998
OG0008264	LYTVA_29571	SACKO_11849
OG0008265	LYTVA_05374	SACKO_23421
OG0008266	LYTVA_05121	SACKO_11268
OG0008267	LYTVA_07910	SACKO_16208
OG0008269	LYTVA_01980	SACKO_08080
OG0008270	LYTVA_00339	SACKO_16397
OG0008272	LYTVA_26499	SACKO_03563
OG0008273	LYTVA_15469, LYTVA_11433	SACKO_02139
OG0008274	LYTVA_12510	SACKO_23409, SACKO_23459
OG0008275	LYTVA_16000	SACKO_29518
OG0008277	LYTVA_07672	SACKO_17393
OG0008278	LYTVA_12632	SACKO_08579, SACKO_08569
OG0008279	LYTVA_19836	SACKO_11351
OG0008280	LYTVA_30183, LYTVA_00069, LYTVA_27631	SACKO_26138
OG0008282	LYTVA_00857, LYTVA_23255	SACKO_14719
OG0008283	LYTVA_16941	SACKO_20114
OG0008284	LYTVA_08177	SACKO_29246, SACKO_24601, SACKO_04447
OG0008285	LYTVA_04744	SACKO_25777
OG0008286	LYTVA_10800	SACKO_13441
OG0008288	LYTVA_18216	SACKO_31093
OG0008289	LYTVA_29130	SACKO_11740
OG0008290	LYTVA_27680, LYTVA_27718	SACKO_06339
OG0008291	LYTVA_13098	SACKO_19274
OG0008294	LYTVA_12005	SACKO_16631
OG0008296	LYTVA_22211, LYTVA_22253	SACKO_11128
OG0008299	LYTVA_05838	SACKO_03025
OG0008300	LYTVA_29193	SACKO_18567
OG0008303	LYTVA_26088	SACKO_17946
OG0008304	LYTVA_10476	SACKO_22118
OG0008306	LYTVA_26375	SACKO_26684
OG0008307	LYTVA_11174	SACKO_04416
OG0008309	LYTVA_06809	SACKO_15838
OG0008310	LYTVA_19819	SACKO_08669, SACKO_08674
OG0008311	LYTVA_04533	SACKO_09160
OG0008312	LYTVA_18833	SACKO_24913
OG0008314	LYTVA_05017	SACKO_33386
OG0008316	LYTVA_21411	SACKO_09926
OG0008317	LYTVA_17270	SACKO_22799
OG0008318	LYTVA_20991	SACKO_29977
OG0008319	LYTVA_26117	SACKO_05521
OG0008320	LYTVA_19824	SACKO_33638
OG0008321	LYTVA_23550	SACKO_15627
OG0008321	LYTVA_24836	SACKO_31079
OG0008322	LYTVA_09951	SACKO_21256
OG0008323	LYTVA_24411	SACKO_04576
OG0008324	LYTVA_17214	SACKO_24513
OG0008326	LYTVA_20818	SACKO_18259
OG0008327	LYTVA_27356	SACKO_15296
OG0008328	LYTVA_22323	SACKO_06809
OG0008329	LYTVA_09945	SACKO_06647
OG0008330	LYTVA_09792	SACKO_22204
OG0008331	LYTVA_24276, LYTVA_05305, LYTVA_25155	SACKO_09134
OG0008332	LYTVA_15415	SACKO_20532
OG0008333	LYTVA_06042	SACKO_22323
OG0008334	LYTVA_19245	SACKO_13414
OG0008337	LYTVA_16708	SACKO_00845
OG0008339	LYTVA_12223	SACKO_11311
OG0008341	LYTVA_26998	SACKO_17044
OG0008345	LYTVA_10010	SACKO_00206
OG0008346	LYTVA_14453	SACKO_07850
OG0008347	LYTVA_07239	SACKO_18606
OG0008350	LYTVA_24262	SACKO_18100
OG0008351	LYTVA_19823	SACKO_02050
OG0008352	LYTVA_25315	SACKO_08714
OG0008353	LYTVA_04513	SACKO_23423
OG0008354	LYTVA_05625	SACKO_05543, SACKO_22015
OG0008355	LYTVA_24991	SACKO_09388
OG0008356	LYTVA_18604, LYTVA_25234	SACKO_13482
OG0008357	LYTVA_21800	SACKO_01851
OG0008359	LYTVA_23109	SACKO_01677
OG0008361	LYTVA_11601	SACKO_28899
OG0008364	LYTVA_26310	SACKO_24113
OG0008365	LYTVA_25592	SACKO_19452
OG0008366	LYTVA_20954	SACKO_34076
OG0008367	LYTVA_03018	SACKO_05986
OG0008368	LYTVA_28825	SACKO_17270
OG0008370	LYTVA_23211	SACKO_21037
OG0008370	LYTVA_27157	SACKO_13974
OG0008371	LYTVA_23791	SACKO_02279
OG0008373	LYTVA_20963	SACKO_33144
OG0008376	LYTVA_09077	SACKO_10675
OG0008377	LYTVA_11929	SACKO_12918
OG0008378	LYTVA_27997	SACKO_10377
OG0008380	LYTVA_27656, LYTVA_26663	SACKO_02033
OG0008382	LYTVA_04649, LYTVA_24427	SACKO_29648
OG0008383	LYTVA_19886	SACKO_02076
OG0008384	LYTVA_30109	SACKO_16265
OG0008387	LYTVA_11091	SACKO_33021
OG0008388	LYTVA_20705	SACKO_32385
OG0008389	LYTVA_09667, LYTVA_23039	SACKO_22079
OG0008390	LYTVA_30097, LYTVA_01281	SACKO_14959
OG0008391	LYTVA_24075	SACKO_17634
OG0008392	LYTVA_19289	SACKO_00948
OG0008396	LYTVA_21461	SACKO_26838
OG0008398	LYTVA_09887, LYTVA_09886	SACKO_20280
OG0008399	LYTVA_24517	SACKO_20170
OG0008401	LYTVA_17404	SACKO_32056
OG0008402	LYTVA_19482	SACKO_27897
OG0008403	LYTVA_10992	SACKO_10358
OG0008404	LYTVA_04357	SACKO_19494
OG0008406	LYTVA_00998	SACKO_09774
OG0008410	LYTVA_02957	SACKO_06644
OG0008412	LYTVA_06759	SACKO_31465
OG0008414	LYTVA_16686, LYTVA_20042	SACKO_24605
OG0008415	LYTVA_15285	SACKO_10605
OG0008417	LYTVA_00500	SACKO_07461
OG0008419	LYTVA_29540	SACKO_09089
OG0008422	LYTVA_16257	SACKO_05233
OG0008423	LYTVA_14844	SACKO_25879
OG0008425	LYTVA_07533	SACKO_18969
OG0008432	LYTVA_02153	SACKO_28234, SACKO_00092
OG0008435	LYTVA_23436	SACKO_21475
OG0008437	LYTVA_20685	SACKO_06418
OG0008443	LYTVA_28171	SACKO_30306
OG0008446	LYTVA_19357, LYTVA_09151	SACKO_14990, SACKO_32364
OG0008446	LYTVA_25648	SACKO_14550
OG0008450	LYTVA_24827	SACKO_23499
OG0008453	LYTVA_10565	SACKO_05043
OG0008507	LYTVA_01347, LYTVA_28289	SACKO_11856
OG0008512	LYTVA_14660	SACKO_27473
OG0008513	LYTVA_05781	SACKO_33349
OG0008517	LYTVA_14473	SACKO_31656
OG0008519	LYTVA_03058	SACKO_16908
OG0008522	LYTVA_26353	SACKO_23868, SACKO_23849, SACKO_23865
OG0008524	LYTVA_14325	SACKO_18249
OG0008526	LYTVA_24719	SACKO_18162
OG0008529	LYTVA_10570	SACKO_14807
OG0008530	LYTVA_04280	SACKO_05849
OG0008532	LYTVA_16193	SACKO_06309
OG0008534	LYTVA_29699	SACKO_27269
OG0008535	LYTVA_15006	SACKO_06283
OG0008537	LYTVA_04419	SACKO_10411
OG0008539	LYTVA_15595	SACKO_17926
OG0008540	LYTVA_14448	SACKO_15517
OG0008541	LYTVA_01813, LYTVA_02226	SACKO_08299
OG0008542	LYTVA_01792	SACKO_11862
OG0008543	LYTVA_28828	SACKO_30176
OG0008544	LYTVA_15282	SACKO_10542
OG0008545	LYTVA_15279, LYTVA_10207	SACKO_10539
OG0008547	LYTVA_09889	SACKO_28850
OG0008550	LYTVA_00415	SACKO_20311
OG0008551	LYTVA_01742	SACKO_03644
OG0008552	LYTVA_09709	SACKO_17324
OG0008555	LYTVA_02834	SACKO_10140
OG0008556	LYTVA_27757	SACKO_00676
OG0008557	LYTVA_30176	SACKO_29463
OG0008560	LYTVA_15209	SACKO_05726
OG0008562	LYTVA_15992	SACKO_29519
OG0008564	LYTVA_30059	SACKO_02849
OG0008565	LYTVA_18129	SACKO_32260
OG0008567	LYTVA_19943	SACKO_02264, SACKO_32409
OG0008569	LYTVA_29563, LYTVA_00213	SACKO_03846, SACKO_15981
OG0008570	LYTVA_00163	SACKO_04501
OG0008571	LYTVA_21603	SACKO_29016, SACKO_29012
OG0008573	LYTVA_29754	SACKO_17995
OG0008574	LYTVA_01754, LYTVA_17265, LYTVA_16478, LYTVA_17269	SACKO_08771
OG0008575	LYTVA_23380	SACKO_03588
OG0008578	LYTVA_16234	SACKO_13387
OG0008579	LYTVA_11211	SACKO_21530
OG0008580	LYTVA_23745	SACKO_11490
OG0008582	LYTVA_03893	SACKO_02654
OG0008583	LYTVA_14390	SACKO_11273
OG0008586	LYTVA_04826	SACKO_31443, SACKO_09697
OG0008587	LYTVA_10247, LYTVA_28483	SACKO_01377
OG0008589	LYTVA_21900	SACKO_32031
OG0008590	LYTVA_25064	SACKO_22045
OG0008591	LYTVA_07933, LYTVA_03349	SACKO_18101
OG0008592	LYTVA_00544	SACKO_27409
OG0008593	LYTVA_00820	SACKO_33732
OG0008594	LYTVA_10869	SACKO_32447
OG0008595	LYTVA_15034, LYTVA_25260	SACKO_27336
OG0008597	LYTVA_11676	SACKO_25079
OG0008599	LYTVA_03613, LYTVA_00658	SACKO_16573
OG0008600	LYTVA_03845	SACKO_03734
OG0008602	LYTVA_18709	SACKO_20442
OG0008604	LYTVA_21501	SACKO_04230
OG0008605	LYTVA_26602	SACKO_24073
OG0008609	LYTVA_14977	SACKO_19619
OG0008610	LYTVA_27857, LYTVA_02173, LYTVA_27855	SACKO_11397
OG0008611	LYTVA_25423	SACKO_08832
OG0008613	LYTVA_14706	SACKO_21870
OG0008614	LYTVA_22529	SACKO_15340
OG0008617	LYTVA_05079	SACKO_32528
OG0008618	LYTVA_22304	SACKO_16210
OG0008620	LYTVA_25757	SACKO_29275
OG0008624	LYTVA_06881	SACKO_15588
OG0008625	LYTVA_00028, LYTVA_06999, LYTVA_20854, LYTVA_06996	SACKO_34203
OG0008626	LYTVA_22858	SACKO_16384
OG0008628	LYTVA_12235	SACKO_24939
OG0008629	LYTVA_08416	SACKO_07818
OG0008630	LYTVA_04903	SACKO_18262
OG0008632	LYTVA_24775	SACKO_28486
OG0008634	LYTVA_23237	SACKO_02168
OG0008636	LYTVA_00110	SACKO_08691
OG0008639	LYTVA_14031	SACKO_01769
OG0008641	LYTVA_03737	SACKO_01332
OG0008642	LYTVA_08546	SACKO_15690
OG0008643	LYTVA_02276	SACKO_20513, SACKO_20505
OG0008646	LYTVA_06942	SACKO_12266
OG0008647	LYTVA_26431	SACKO_15173
OG0008648	LYTVA_10460	SACKO_12351
OG0008649	LYTVA_09612	SACKO_17681
OG0008650	LYTVA_06319, LYTVA_00735	SACKO_12726, SACKO_29320, SACKO_23690
OG0008651	LYTVA_16455	SACKO_32611
OG0008653	LYTVA_27637	SACKO_06618
OG0008654	LYTVA_25065	SACKO_22072
OG0008655	LYTVA_21961	SACKO_21958
OG0008656	LYTVA_00849	SACKO_17690
OG0008658	LYTVA_17572	SACKO_00090
OG0008662	LYTVA_13677	SACKO_04904
OG0008663	LYTVA_22140	SACKO_33994, SACKO_33998
OG0008666	LYTVA_03644	SACKO_12533
OG0008668	LYTVA_10605, LYTVA_03507	SACKO_33597
OG0008669	LYTVA_28753	SACKO_04190
OG0008671	LYTVA_23218	SACKO_25722
OG0008672	LYTVA_25923	SACKO_12296
OG0008673	LYTVA_04379	SACKO_02317
OG0008674	LYTVA_06184	SACKO_19515
OG0008675	LYTVA_23577	SACKO_03146
OG0008678	LYTVA_10084, LYTVA_26613	SACKO_00719
OG0008679	LYTVA_03934, LYTVA_14277, LYTVA_28594, LYTVA_00869	SACKO_10986, SACKO_21745, SACKO_23116
OG0008681	LYTVA_25571, LYTVA_25570	SACKO_28392
OG0008682	LYTVA_19856	SACKO_15483
OG0008683	LYTVA_01498	SACKO_22641
OG0008684	LYTVA_24932	SACKO_04824
OG0008687	LYTVA_27888	SACKO_13789, SACKO_13786, SACKO_13793, SACKO_13772, SACKO_10691, SACKO_03610, SACKO_03566
OG0008693	LYTVA_01451, LYTVA_11823, LYTVA_27290	SACKO_17790
OG0008694	LYTVA_11165	SACKO_16237
OG0008695	LYTVA_27052, LYTVA_15723	SACKO_12998, SACKO_09003, SACKO_14456
OG0008696	LYTVA_28187	SACKO_30577
OG0008698	LYTVA_08540	SACKO_30274
OG0008753	LYTVA_04069	SACKO_13660
OG0008757	LYTVA_25334	SACKO_00615
OG0008760	LYTVA_14498	SACKO_07012
OG0008763	LYTVA_27193, LYTVA_04738, LYTVA_02484	SACKO_11369
OG0008765	LYTVA_18442	SACKO_22622
OG0008766	LYTVA_29005	SACKO_14917
OG0008767	LYTVA_03456, LYTVA_19818	SACKO_08111
OG0008769	LYTVA_07036	SACKO_11868
OG0008770	LYTVA_12704	SACKO_06205
OG0008771	LYTVA_21212	SACKO_14179
OG0008772	LYTVA_29715	SACKO_33428, SACKO_25990
OG0008773	LYTVA_16581	SACKO_02170
OG0008775	LYTVA_25560	SACKO_22658
OG0008778	LYTVA_04825	SACKO_12202
OG0008779	LYTVA_04016	SACKO_09527
OG0008781	LYTVA_07417	SACKO_26600
OG0008782	LYTVA_04581	SACKO_09882
OG0008784	LYTVA_25942	SACKO_07353
OG0008786	LYTVA_18231	SACKO_26459
OG0008789	LYTVA_14608	SACKO_03607
OG0008790	LYTVA_27047	SACKO_12000
OG0008793	LYTVA_21942	SACKO_14265
OG0008794	LYTVA_15613	SACKO_30610
OG0008795	LYTVA_15789, LYTVA_19422, LYTVA_02981, LYTVA_17530, LYTVA_10315	SACKO_13201, SACKO_08698, SACKO_31253
OG0008796	LYTVA_24016, LYTVA_22579	SACKO_25740
OG0008797	LYTVA_09507	SACKO_08874
OG0008798	LYTVA_01745	SACKO_23285
OG0008800	LYTVA_26016, LYTVA_13678	SACKO_24363
OG0008801	LYTVA_11166	SACKO_19151
OG0008804	LYTVA_25393	SACKO_05230
OG0008806	LYTVA_07991	SACKO_28459
OG0008809	LYTVA_19483	SACKO_20719
OG0008810	LYTVA_21309	SACKO_27356
OG0008811	LYTVA_22364	SACKO_12240
OG0008812	LYTVA_10590	SACKO_02313
OG0008813	LYTVA_19644, LYTVA_05899	SACKO_07497
OG0008814	LYTVA_09551	SACKO_11500
OG0008816	LYTVA_24032	SACKO_15820
OG0008817	LYTVA_27354	SACKO_18550
OG0008819	LYTVA_12239	SACKO_28258
OG0008820	LYTVA_25884	SACKO_28470
OG0008825	LYTVA_05940	SACKO_03788
OG0008826	LYTVA_02924	SACKO_23205
OG0008831	LYTVA_22811	SACKO_07053
OG0008832	LYTVA_03726	SACKO_33791
OG0008833	LYTVA_09411	SACKO_03143
OG0008834	LYTVA_18154	SACKO_12589
OG0008835	LYTVA_19752, LYTVA_17425	SACKO_22088
OG0008836	LYTVA_08876	SACKO_18823
OG0008838	LYTVA_28300	SACKO_31711
OG0008840	LYTVA_22361	SACKO_15658
OG0008841	LYTVA_18447	SACKO_24893
OG0008842	LYTVA_25843, LYTVA_17029	SACKO_13860
OG0008845	LYTVA_02661	SACKO_31278
OG0008846	LYTVA_07720, LYTVA_14965	SACKO_15198
OG0008847	LYTVA_17886	SACKO_09948
OG0008851	LYTVA_07035, LYTVA_18013	SACKO_16117
OG0008853	LYTVA_03855	SACKO_12581
OG0008854	LYTVA_10188, LYTVA_11662	SACKO_09015
OG0008855	LYTVA_17049	SACKO_02603
OG0008857	LYTVA_00103	SACKO_28817
OG0008858	LYTVA_24237	SACKO_04544
OG0008859	LYTVA_06905	SACKO_30273, SACKO_30277
OG0008860	LYTVA_01895, LYTVA_20386, LYTVA_20387	SACKO_19945
OG0008861	LYTVA_22428	SACKO_19967
OG0008862	LYTVA_10759	SACKO_26624
OG0008863	LYTVA_29430	SACKO_13432
OG0008864	LYTVA_06946	SACKO_15974
OG0008865	LYTVA_17040	SACKO_21673
OG0008866	LYTVA_27761, LYTVA_10318	SACKO_09229
OG0008868	LYTVA_20794	SACKO_33364
OG0008870	LYTVA_26140	SACKO_05458
OG0008872	LYTVA_24674	SACKO_08646
OG0008875	LYTVA_26401	SACKO_16520
OG0008877	LYTVA_25290	SACKO_19989
OG0008878	LYTVA_27382	SACKO_25447
OG0008879	LYTVA_30173, LYTVA_04198	SACKO_20201
OG0008880	LYTVA_04406	SACKO_31304
OG0008881	LYTVA_06434	SACKO_12896
OG0008882	LYTVA_28989	SACKO_24854
OG0008886	LYTVA_06104, LYTVA_03533	SACKO_30524
OG0008887	LYTVA_09051	SACKO_02745
OG0008888	LYTVA_16798	SACKO_11941
OG0008890	LYTVA_02664, LYTVA_02665, LYTVA_17962, LYTVA_16360, LYTVA_01330, LYTVA_29391	SACKO_22288
OG0008892	LYTVA_18385	SACKO_13718
OG0008894	LYTVA_04529	SACKO_14899
OG0008896	LYTVA_04119, LYTVA_01727	SACKO_04877
OG0008897	LYTVA_10355	SACKO_24526
OG0008898	LYTVA_03460	SACKO_17097
OG0008901	LYTVA_29889	SACKO_26444
OG0008904	LYTVA_23222	SACKO_26416, SACKO_20580, SACKO_26415
OG0008909	LYTVA_11193	SACKO_12401, SACKO_08300, SACKO_33871, SACKO_15077, SACKO_11151, SACKO_29869, SACKO_28097
OG0008915	LYTVA_14427	SACKO_12458
OG0008916	LYTVA_21283	SACKO_03649
OG0008919	LYTVA_24330, LYTVA_24332	SACKO_00956
OG0008921	LYTVA_16007, LYTVA_02663	SACKO_23057, SACKO_30466
OG0008923	LYTVA_17052, LYTVA_14228	SACKO_02295
OG0008924	LYTVA_13283	SACKO_01132
OG0008926	LYTVA_02812	SACKO_13713
OG0008927	LYTVA_00372	SACKO_27085
OG0008928	LYTVA_25565	SACKO_10573
OG0008929	LYTVA_29558	SACKO_23134
OG0008934	LYTVA_10593	SACKO_11364
OG0008935	LYTVA_06783, LYTVA_29809, LYTVA_03932	SACKO_27308
OG0008939	LYTVA_07766, LYTVA_02474, LYTVA_07099, LYTVA_07102, LYTVA_28603, LYTVA_15240, LYTVA_00809, LYTVA_25471, LYTVA_15241	SACKO_14792
OG0008940	LYTVA_01374	SACKO_04439
OG0008941	LYTVA_23105	SACKO_23587
OG0008942	LYTVA_01132	SACKO_14733
OG0008945	LYTVA_25023	SACKO_09664
OG0008947	LYTVA_10524	SACKO_00152
OG0008952	LYTVA_12835	SACKO_11042
OG0008955	LYTVA_27856	SACKO_11388
OG0008959	LYTVA_02511	SACKO_29424
OG0008969	LYTVA_00340	SACKO_26759
OG0009043	LYTVA_02166	SACKO_00849
OG0009044	LYTVA_17960	SACKO_12054
OG0009045	LYTVA_04303	SACKO_29257
OG0009047	LYTVA_11255	SACKO_08610, SACKO_30874, SACKO_06032, SACKO_22636
OG0009048	LYTVA_03612	SACKO_09946, SACKO_09963
OG0009054	LYTVA_06057	SACKO_30572
OG0009055	LYTVA_19149, LYTVA_01287	SACKO_27169
OG0009057	LYTVA_26930	SACKO_22809
OG0009059	LYTVA_18681, LYTVA_19586	SACKO_12125
OG0009061	LYTVA_08774	SACKO_04012
OG0009064	LYTVA_00502	SACKO_07223
OG0009066	LYTVA_28154	SACKO_08554
OG0009067	LYTVA_11267	SACKO_22842
OG0009069	LYTVA_30203	SACKO_22563
OG0009074	LYTVA_04683	SACKO_07397
OG0009075	LYTVA_21320	SACKO_08724
OG0009076	LYTVA_12377	SACKO_27821
OG0009079	LYTVA_29431	SACKO_16419
OG0009080	LYTVA_04166	SACKO_10272
OG0009082	LYTVA_05419	SACKO_18411
OG0009083	LYTVA_13253	SACKO_10136
OG0009084	LYTVA_04521	SACKO_23691
OG0009086	LYTVA_02347	SACKO_21803
OG0009087	LYTVA_28688, LYTVA_10047	SACKO_17618
OG0009089	LYTVA_25225, LYTVA_04857	SACKO_05838
OG0009090	LYTVA_17604	SACKO_30817
OG0009091	LYTVA_15389	SACKO_28669
OG0009093	LYTVA_14565	SACKO_08198
OG0009095	LYTVA_15147	SACKO_26849
OG0009096	LYTVA_13380	SACKO_31121
OG0009100	LYTVA_10925	SACKO_04451
OG0009101	LYTVA_16095	SACKO_29347
OG0009102	LYTVA_24774	SACKO_19234
OG0009103	LYTVA_03278, LYTVA_17761	SACKO_28777
OG0009106	LYTVA_27318	SACKO_05108
OG0009107	LYTVA_11136, LYTVA_14982	SACKO_10304
OG0009109	LYTVA_26579	SACKO_08451
OG0009111	LYTVA_19118	SACKO_08274
OG0009112	LYTVA_11972, LYTVA_22272	SACKO_10857
OG0009114	LYTVA_24116	SACKO_10354
OG0009117	LYTVA_27698	SACKO_27831
OG0009118	LYTVA_03636	SACKO_14882
OG0009119	LYTVA_03415	SACKO_10667
OG0009123	LYTVA_04448	SACKO_16827
OG0009125	LYTVA_00727	SACKO_33711
OG0009126	LYTVA_24678	SACKO_01202, SACKO_17528
OG0009127	LYTVA_00029	SACKO_32518
OG0009129	LYTVA_16939	SACKO_25839
OG0009130	LYTVA_18291	SACKO_33319
OG0009131	LYTVA_07437	SACKO_30816
OG0009133	LYTVA_27782	SACKO_13795
OG0009135	LYTVA_06493	SACKO_20285
OG0009136	LYTVA_04660, LYTVA_13214	SACKO_03530
OG0009137	LYTVA_18767	SACKO_12020
OG0009138	LYTVA_15017	SACKO_00889
OG0009140	LYTVA_18043	SACKO_11760
OG0009143	LYTVA_22918	SACKO_12153
OG0009144	LYTVA_27962, LYTVA_10448	SACKO_03388
OG0009145	LYTVA_09466	SACKO_17823
OG0009147	LYTVA_21313	SACKO_18096
OG0009148	LYTVA_29472	SACKO_15719
OG0009149	LYTVA_23244	SACKO_27544
OG0009150	LYTVA_05696	SACKO_11999
OG0009151	LYTVA_15968	SACKO_01320
OG0009153	LYTVA_29923	SACKO_03774
OG0009160	LYTVA_26839	SACKO_25003
OG0009163	LYTVA_13089	SACKO_24901
OG0009164	LYTVA_19105	SACKO_27024
OG0009165	LYTVA_24801	SACKO_30574
OG0009166	LYTVA_25516	SACKO_23331
OG0009167	LYTVA_15895	SACKO_00271
OG0009168	LYTVA_23098	SACKO_32283
OG0009169	LYTVA_02938	SACKO_30255
OG0009170	LYTVA_14421	SACKO_21469
OG0009172	LYTVA_21612	SACKO_22965
OG0009176	LYTVA_16630	SACKO_24735
OG0009180	LYTVA_15525	SACKO_04379
OG0009181	LYTVA_01218	SACKO_21322
OG0009182	LYTVA_00424	SACKO_27426
OG0009183	LYTVA_23238	SACKO_00815
OG0009190	LYTVA_02042	SACKO_28508
OG0009193	LYTVA_03904	SACKO_18294
OG0009194	LYTVA_24497	SACKO_15260
OG0009203	LYTVA_23241	SACKO_26425
OG0009207	LYTVA_00150	SACKO_20243
OG0009217	LYTVA_00239	SACKO_24499
OG0009225	LYTVA_02705	SACKO_18531
OG0009231	LYTVA_30040, LYTVA_08404	SACKO_07855
OG0009232	LYTVA_18060	SACKO_11218
OG0009288	LYTVA_09180	SACKO_03100, SACKO_03099
OG0009291	LYTVA_17410, LYTVA_13328, LYTVA_13327	SACKO_20223
OG0009292	LYTVA_12058	SACKO_20991
OG0009293	LYTVA_29636	SACKO_20951
OG0009298	LYTVA_04193, LYTVA_23614	SACKO_20807
OG0009299	LYTVA_28114	SACKO_02443
OG0009301	LYTVA_26080	SACKO_29555
OG0009305	LYTVA_27816	SACKO_26689
OG0009306	LYTVA_24312, LYTVA_27234	SACKO_34006
OG0009307	LYTVA_08826	SACKO_28641
OG0009309	LYTVA_22239	SACKO_12901, SACKO_12909
OG0009311	LYTVA_02831	SACKO_15543, SACKO_15571
OG0009313	LYTVA_10547	SACKO_33908
OG0009314	LYTVA_21822	SACKO_27933
OG0009315	LYTVA_11717, LYTVA_07021	SACKO_17108
OG0009316	LYTVA_21162, LYTVA_21170	SACKO_30217
OG0009319	LYTVA_06539	SACKO_00961
OG0009321	LYTVA_16942	SACKO_04398
OG0009324	LYTVA_23527	SACKO_31610
OG0009325	LYTVA_01673	SACKO_01246
OG0009328	LYTVA_18301	SACKO_21643
OG0009333	LYTVA_25033	SACKO_23728, SACKO_01714, SACKO_23721
OG0009335	LYTVA_23254	SACKO_14699
OG0009336	LYTVA_09704	SACKO_23168
OG0009337	LYTVA_24834	SACKO_26815
OG0009339	LYTVA_03834	SACKO_08588
OG0009340	LYTVA_05250, LYTVA_05251	SACKO_12080
OG0009341	LYTVA_25901	SACKO_06143, SACKO_31291
OG0009343	LYTVA_17401	SACKO_30811
OG0009346	LYTVA_09387	SACKO_03839, SACKO_03851, SACKO_14512, SACKO_23945, SACKO_04902
OG0009347	LYTVA_02901	SACKO_12745
OG0009349	LYTVA_29926	SACKO_10248
OG0009350	LYTVA_10589	SACKO_16923
OG0009351	LYTVA_16543, LYTVA_00764	SACKO_04969
OG0009352	LYTVA_00670	SACKO_15014
OG0009353	LYTVA_29521, LYTVA_24872	SACKO_22434
OG0009354	LYTVA_09055	SACKO_19950
OG0009355	LYTVA_17860	SACKO_04164
OG0009356	LYTVA_28958	SACKO_22044
OG0009359	LYTVA_03718	SACKO_19912, SACKO_15468
OG0009361	LYTVA_10764	SACKO_22374
OG0009364	LYTVA_14475	SACKO_08759
OG0009366	LYTVA_23082, LYTVA_23080	SACKO_20916, SACKO_24384, SACKO_24383, SACKO_24403, SACKO_24413
OG0009368	LYTVA_04351	SACKO_00561, SACKO_00568
OG0009369	LYTVA_17897	SACKO_25491
OG0009370	LYTVA_22119	SACKO_29635
OG0009371	LYTVA_27154	SACKO_27971
OG0009373	LYTVA_08557	SACKO_11395
OG0009374	LYTVA_01241	SACKO_25139
OG0009375	LYTVA_23374	SACKO_00760
