Orthogroup	LYTVA_ok	NEMVE
OG0007789	LYTVA_08173	NEMVE22184
OG0007791	LYTVA_08192, LYTVA_16268, LYTVA_13914	NEMVE22262
OG0007793	LYTVA_13499, LYTVA_18097	NEMVE01965
OG0007794	LYTVA_26977	NEMVE13881
OG0007796	LYTVA_11355	NEMVE16045
OG0007798	LYTVA_16861, LYTVA_18242	NEMVE07652
OG0007800	LYTVA_15028	NEMVE02246
OG0007801	LYTVA_25330	NEMVE24803
OG0007802	LYTVA_18290	NEMVE05110
OG0007803	LYTVA_01593	NEMVE14259
OG0007804	LYTVA_03179	NEMVE13958
OG0007805	LYTVA_16960, LYTVA_00808, LYTVA_17169, LYTVA_16961	NEMVE23683
OG0007809	LYTVA_16781	NEMVE19397
OG0007810	LYTVA_14635	NEMVE25323
OG0007812	LYTVA_27813	NEMVE05957
OG0007813	LYTVA_09962	NEMVE22957
OG0007814	LYTVA_15113, LYTVA_01159	NEMVE10610
OG0007816	LYTVA_20731	NEMVE14681
OG0007820	LYTVA_07692	NEMVE10824
OG0007823	LYTVA_16470	NEMVE14069
OG0007825	LYTVA_10012	NEMVE24335
OG0007826	LYTVA_16290	NEMVE22606
OG0007827	LYTVA_28200	NEMVE15793
OG0007829	LYTVA_07496, LYTVA_18844	NEMVE14463
OG0007830	LYTVA_21502	NEMVE22401
OG0007831	LYTVA_18643	NEMVE13120
OG0007833	LYTVA_14327	NEMVE23699
OG0007834	LYTVA_12110	NEMVE22860
OG0007835	LYTVA_08884	NEMVE05299
OG0007836	LYTVA_26464	NEMVE09417
OG0007837	LYTVA_26889	NEMVE17939
OG0007838	LYTVA_02755	NEMVE16374
OG0007840	LYTVA_25217	NEMVE14835
OG0007841	LYTVA_02552	NEMVE14118
OG0007842	LYTVA_18377	NEMVE04751
OG0007843	LYTVA_10686	NEMVE09373
OG0007847	LYTVA_12660, LYTVA_11506	NEMVE07339
OG0007848	LYTVA_21280	NEMVE22567
OG0007850	LYTVA_11256	NEMVE06247
OG0007851	LYTVA_16986	NEMVE13904
OG0007859	LYTVA_21734, LYTVA_08980	NEMVE22571, NEMVE20885
OG0007860	LYTVA_04925	NEMVE06761
OG0007908	LYTVA_00128	NEMVE13340
OG0007911	LYTVA_20096	NEMVE07983
OG0007912	LYTVA_21780	NEMVE15679, NEMVE24495, NEMVE17470
OG0007913	LYTVA_02876	NEMVE18005
OG0007915	LYTVA_11903	NEMVE19232, NEMVE06531
OG0007917	LYTVA_27582	NEMVE24424
OG0007919	LYTVA_15045	NEMVE18679, NEMVE18678, NEMVE19444, NEMVE16119, NEMVE21259
OG0007920	LYTVA_23299	NEMVE23462
OG0007921	LYTVA_17931	NEMVE08958
OG0007922	LYTVA_30133	NEMVE16510
OG0007924	LYTVA_03082	NEMVE16716
OG0007926	LYTVA_27557	NEMVE22555
OG0007927	LYTVA_12602	NEMVE13085
OG0007930	LYTVA_24546	NEMVE22670
OG0007931	LYTVA_25938	NEMVE02001
OG0007932	LYTVA_19215	NEMVE20940, NEMVE23396
OG0007933	LYTVA_28872, LYTVA_22503	NEMVE11999
OG0007934	LYTVA_02611	NEMVE25429
OG0007937	LYTVA_24311	NEMVE25331
OG0007938	LYTVA_22645, LYTVA_12290	NEMVE24777
OG0007942	LYTVA_02894	NEMVE21277
OG0007943	LYTVA_23768	NEMVE13601
OG0007944	LYTVA_18958	NEMVE25215
OG0007945	LYTVA_06637, LYTVA_23001	NEMVE23257
OG0007946	LYTVA_22492	NEMVE25132
OG0007947	LYTVA_18731	NEMVE09699
OG0007948	LYTVA_12792	NEMVE08238
OG0007951	LYTVA_22917	NEMVE22107
OG0007951	LYTVA_13182	NEMVE14182
OG0007953	LYTVA_29452	NEMVE08477
OG0007954	LYTVA_00640	NEMVE19250
OG0007958	LYTVA_21325	NEMVE21992
OG0007959	LYTVA_00997	NEMVE06212
OG0007961	LYTVA_25534	NEMVE22779
OG0007962	LYTVA_17754	NEMVE18122
OG0007963	LYTVA_14762	NEMVE13861
OG0007964	LYTVA_00218	NEMVE08711, NEMVE11799
OG0007965	LYTVA_25490	NEMVE20506
OG0007966	LYTVA_05372	NEMVE07836
OG0007968	LYTVA_29252	NEMVE01617
OG0007970	LYTVA_27392	NEMVE06256
OG0007972	LYTVA_29552	NEMVE13341
OG0007974	LYTVA_10596	NEMVE14826
OG0007975	LYTVA_06387	NEMVE21874
OG0007977	LYTVA_01651	NEMVE06275
OG0007980	LYTVA_24730	NEMVE05723
OG0007981	LYTVA_26180	NEMVE09517
OG0007984	LYTVA_27635	NEMVE24343, NEMVE20219, NEMVE20180
OG0007985	LYTVA_13055	NEMVE24004
OG0007987	LYTVA_08176	NEMVE13955
OG0007988	LYTVA_17501	NEMVE13338
OG0007990	LYTVA_09232	NEMVE09182
OG0007991	LYTVA_08633	NEMVE22986
OG0007993	LYTVA_13051, LYTVA_05314	NEMVE08910
OG0007994	LYTVA_24669, LYTVA_29511	NEMVE03520
OG0007995	LYTVA_26873	NEMVE17198, NEMVE19132
OG0007997	LYTVA_15603	NEMVE19513
OG0007998	LYTVA_09482, LYTVA_23806	NEMVE13103
OG0007999	LYTVA_30190	NEMVE06729
OG0008000	LYTVA_03181	NEMVE09345, NEMVE20611
OG0008001	LYTVA_09406	NEMVE25418
OG0008003	LYTVA_10054	NEMVE22529
OG0008004	LYTVA_12313	NEMVE20153, NEMVE13316, NEMVE21249
OG0008005	LYTVA_13469, LYTVA_14451	NEMVE25176
OG0008006	LYTVA_04573	NEMVE23911
OG0008008	LYTVA_16089	NEMVE06561
OG0008009	LYTVA_05837	NEMVE24576
OG0008011	LYTVA_19057, LYTVA_12800	NEMVE18294
OG0008012	LYTVA_07992	NEMVE24882
OG0008013	LYTVA_01762	NEMVE04911
OG0008017	LYTVA_28909	NEMVE18181
OG0008019	LYTVA_08288	NEMVE25415
OG0008020	LYTVA_13930	NEMVE13173
OG0008022	LYTVA_01020	NEMVE07871
OG0008023	LYTVA_29061	NEMVE07050
OG0008025	LYTVA_16086	NEMVE23311
OG0008026	LYTVA_25126, LYTVA_18108, LYTVA_25125	NEMVE25695
OG0008027	LYTVA_08495	NEMVE01124
OG0008029	LYTVA_27485	NEMVE24281
OG0008030	LYTVA_03976	NEMVE17479
OG0008036	LYTVA_26226	NEMVE06791
OG0008037	LYTVA_10727, LYTVA_21636, LYTVA_11363	NEMVE25946
OG0008038	LYTVA_17026	NEMVE05260
OG0008039	LYTVA_10904	NEMVE01393
OG0008040	LYTVA_03214	NEMVE13650
OG0008042	LYTVA_21358, LYTVA_14078	NEMVE13490
OG0008043	LYTVA_04102	NEMVE24564
OG0008044	LYTVA_13184	NEMVE16270
OG0008046	LYTVA_07955	NEMVE15065
OG0008048	LYTVA_01597	NEMVE12973
OG0008049	LYTVA_08645	NEMVE01869
OG0008051	LYTVA_24294	NEMVE13844
OG0008052	LYTVA_27394, LYTVA_26388	NEMVE22576
OG0008053	LYTVA_19326	NEMVE06850
OG0008054	LYTVA_00942	NEMVE22146
OG0008055	LYTVA_23231	NEMVE09826, NEMVE20692
OG0008057	LYTVA_10103, LYTVA_01401	NEMVE13357
OG0008058	LYTVA_11510	NEMVE24600
OG0008059	LYTVA_01581	NEMVE00213, NEMVE07562
OG0008061	LYTVA_07698, LYTVA_06188	NEMVE01400
OG0008064	LYTVA_26802	NEMVE19831
OG0008065	LYTVA_24621	NEMVE04900, NEMVE13327
OG0008068	LYTVA_01021	NEMVE07690
OG0008069	LYTVA_23137	NEMVE14728
OG0008070	LYTVA_27118	NEMVE13074
OG0008072	LYTVA_03849	NEMVE17950
OG0008073	LYTVA_27292, LYTVA_05982	NEMVE13515
OG0008075	LYTVA_05396	NEMVE14443
OG0008077	LYTVA_28528	NEMVE10448
OG0008079	LYTVA_20493	NEMVE10412
OG0008081	LYTVA_14111	NEMVE17317
OG0008082	LYTVA_27198	NEMVE14186
OG0008083	LYTVA_07376	NEMVE23989
OG0008084	LYTVA_23357	NEMVE23003
OG0008085	LYTVA_02942	NEMVE22309
OG0008090	LYTVA_07547, LYTVA_04253	NEMVE07296
OG0008093	LYTVA_27545	NEMVE22789
OG0008094	LYTVA_13701	NEMVE05228
OG0008098	LYTVA_05312	NEMVE13839
OG0008099	LYTVA_24723, LYTVA_10856	NEMVE17671
OG0008100	LYTVA_27720	NEMVE09715
OG0008102	LYTVA_04167	NEMVE05914
OG0008103	LYTVA_11735	NEMVE05057
OG0008104	LYTVA_16469	NEMVE04771
OG0008108	LYTVA_26623	NEMVE07420
OG0008109	LYTVA_29424	NEMVE24545
OG0008110	LYTVA_29515	NEMVE05743
OG0008111	LYTVA_17929	NEMVE07727
OG0008117	LYTVA_24074	NEMVE18767
OG0008119	LYTVA_23016	NEMVE13736
OG0008120	LYTVA_27462	NEMVE22599
OG0008124	LYTVA_00332	NEMVE02297
OG0008136	LYTVA_14477, LYTVA_14048	NEMVE22687
OG0008138	LYTVA_05468	NEMVE12828, NEMVE11818, NEMVE11909, NEMVE12449
OG0008143	LYTVA_01023	NEMVE12162
OG0008196	LYTVA_21241	NEMVE25681
OG0008199	LYTVA_12477	NEMVE13276, NEMVE00110
OG0008201	LYTVA_12601	NEMVE14732
OG0008202	LYTVA_03218	NEMVE22079
OG0008203	LYTVA_04454	NEMVE25423
OG0008205	LYTVA_07298, LYTVA_06611	NEMVE06832
OG0008206	LYTVA_04480	NEMVE22519, NEMVE12130
OG0008208	LYTVA_19071	NEMVE15800
OG0008209	LYTVA_07682	NEMVE24399
OG0008211	LYTVA_08251	NEMVE24869
OG0008212	LYTVA_05714	NEMVE24884
OG0008213	LYTVA_15320	NEMVE06358, NEMVE12480
OG0008214	LYTVA_00927	NEMVE17191
OG0008217	LYTVA_26320, LYTVA_00528, LYTVA_28904	NEMVE05131
OG0008220	LYTVA_04472	NEMVE14539
OG0008221	LYTVA_02459	NEMVE15711
OG0008223	LYTVA_14507	NEMVE21473, NEMVE14007
OG0008225	LYTVA_17230	NEMVE21899, NEMVE20595
OG0008227	LYTVA_13110	NEMVE16143
OG0008230	LYTVA_24602	NEMVE18242
OG0008231	LYTVA_22614	NEMVE15184
OG0008232	LYTVA_21174, LYTVA_25815	NEMVE14148
OG0008234	LYTVA_29891	NEMVE07566
OG0008235	LYTVA_17569	NEMVE14636
OG0008236	LYTVA_22876	NEMVE07107, NEMVE20294
OG0008237	LYTVA_16152	NEMVE24150
OG0008238	LYTVA_22202	NEMVE23486
OG0008240	LYTVA_10183	NEMVE14050
OG0008244	LYTVA_13153	NEMVE19525
OG0008245	LYTVA_27878	NEMVE06377
OG0008246	LYTVA_27090	NEMVE13099
OG0008249	LYTVA_17203	NEMVE25364
OG0008254	LYTVA_07719	NEMVE25670
OG0008255	LYTVA_25329	NEMVE14574, NEMVE16433
OG0008256	LYTVA_18638	NEMVE22958
OG0008257	LYTVA_10599	NEMVE24826
OG0008259	LYTVA_23738	NEMVE16553
OG0008260	LYTVA_14046	NEMVE00888
OG0008263	LYTVA_23520	NEMVE07916
OG0008264	LYTVA_29571	NEMVE07155
OG0008265	LYTVA_05374	NEMVE17159
OG0008266	LYTVA_05121	NEMVE13343
OG0008267	LYTVA_07910	NEMVE17564
OG0008269	LYTVA_01980	NEMVE10105
OG0008270	LYTVA_00339	NEMVE21725, NEMVE21733
OG0008272	LYTVA_26499	NEMVE09402
OG0008273	LYTVA_15469, LYTVA_11433	NEMVE12232
OG0008275	LYTVA_16000	NEMVE16981
OG0008276	LYTVA_26163	NEMVE23332, NEMVE15838
OG0008277	LYTVA_07672	NEMVE07710
OG0008278	LYTVA_12632	NEMVE14533
OG0008279	LYTVA_19836	NEMVE24904
OG0008280	LYTVA_30183, LYTVA_00069, LYTVA_27631	NEMVE07638
OG0008282	LYTVA_00857, LYTVA_23255	NEMVE13187
OG0008283	LYTVA_16941	NEMVE08120
OG0008285	LYTVA_04744	NEMVE22654, NEMVE05069
OG0008288	LYTVA_18216	NEMVE15738
OG0008289	LYTVA_29130	NEMVE22449, NEMVE20358
OG0008290	LYTVA_27680, LYTVA_27718	NEMVE21697
OG0008294	LYTVA_12005	NEMVE25650
OG0008296	LYTVA_22211, LYTVA_22253	NEMVE01829
OG0008298	LYTVA_23693	NEMVE23136
OG0008299	LYTVA_05838	NEMVE13573
OG0008300	LYTVA_29193	NEMVE06439
OG0008303	LYTVA_26088	NEMVE07919
OG0008304	LYTVA_10476	NEMVE16043
OG0008307	LYTVA_11174	NEMVE05421
OG0008309	LYTVA_06809	NEMVE22503
OG0008312	LYTVA_18833	NEMVE03436
OG0008314	LYTVA_05017	NEMVE20605, NEMVE03422
OG0008315	LYTVA_04753	NEMVE22753
OG0008316	LYTVA_21411	NEMVE05962
OG0008317	LYTVA_17270	NEMVE03363
OG0008318	LYTVA_20991	NEMVE06801
OG0008319	LYTVA_26117	NEMVE14402
OG0008320	LYTVA_19824, LYTVA_00993	NEMVE01620
OG0008321	LYTVA_23550, LYTVA_24836	NEMVE07290
OG0008322	LYTVA_09951	NEMVE05413
OG0008324	LYTVA_17214	NEMVE05417
OG0008326	LYTVA_20818	NEMVE11429
OG0008327	LYTVA_27356	NEMVE15591
OG0008328	LYTVA_22323	NEMVE14718
OG0008329	LYTVA_09945	NEMVE02236
OG0008331	LYTVA_24276, LYTVA_05305, LYTVA_25155	NEMVE01852
OG0008332	LYTVA_15415	NEMVE03236
OG0008333	LYTVA_06042	NEMVE24255
OG0008337	LYTVA_16708	NEMVE22628
OG0008341	LYTVA_26998	NEMVE06947, NEMVE19995
OG0008344	LYTVA_08596	NEMVE22921
OG0008345	LYTVA_10010	NEMVE05829
OG0008346	LYTVA_14453	NEMVE22837
OG0008347	LYTVA_07239	NEMVE06716
OG0008350	LYTVA_24262	NEMVE23102
OG0008351	LYTVA_19823	NEMVE13763
OG0008352	LYTVA_25315	NEMVE08435
OG0008353	LYTVA_04513	NEMVE03427
OG0008354	LYTVA_05625	NEMVE21284
OG0008355	LYTVA_24991	NEMVE15123
OG0008356	LYTVA_18604, LYTVA_25234	NEMVE26001, NEMVE23081
OG0008357	LYTVA_21800	NEMVE06016
OG0008359	LYTVA_23109	NEMVE23193
OG0008361	LYTVA_11601	NEMVE23200
OG0008364	LYTVA_26310	NEMVE25717
OG0008365	LYTVA_25592	NEMVE03762
OG0008366	LYTVA_20954	NEMVE11207
OG0008367	LYTVA_03018	NEMVE03025
OG0008368	LYTVA_28825	NEMVE13421
OG0008371	LYTVA_23791	NEMVE01091
OG0008376	LYTVA_09077	NEMVE06388
OG0008377	LYTVA_11929	NEMVE21921
OG0008378	LYTVA_27997	NEMVE05932
OG0008380	LYTVA_27656, LYTVA_26663	NEMVE25944, NEMVE19174
OG0008382	LYTVA_04649, LYTVA_24427	NEMVE24022
OG0008383	LYTVA_19886	NEMVE05320
OG0008384	LYTVA_30109	NEMVE13561
OG0008388	LYTVA_20705	NEMVE13484
OG0008389	LYTVA_09667, LYTVA_23039	NEMVE08687
OG0008391	LYTVA_24075	NEMVE14213
OG0008398	LYTVA_09887, LYTVA_09886	NEMVE07450
OG0008399	LYTVA_24517	NEMVE23704
OG0008401	LYTVA_17404	NEMVE09990
OG0008404	LYTVA_04357	NEMVE00255
OG0008406	LYTVA_00998	NEMVE13155
OG0008410	LYTVA_02957	NEMVE13542
OG0008412	LYTVA_06759	NEMVE25691
OG0008414	LYTVA_16686, LYTVA_20042	NEMVE23366
OG0008415	LYTVA_15285	NEMVE24203
OG0008417	LYTVA_00500	NEMVE22824
OG0008419	LYTVA_29540	NEMVE25180
OG0008420	LYTVA_28676, LYTVA_20297	NEMVE12625, NEMVE05714
OG0008422	LYTVA_16257	NEMVE10466
OG0008423	LYTVA_14844	NEMVE15335, NEMVE01996
OG0008432	LYTVA_02153	NEMVE18587
OG0008443	LYTVA_28171	NEMVE23347
OG0008453	LYTVA_10565	NEMVE13263
OG0008478	LYTVA_19705	NEMVE03843
OG0008507	LYTVA_01347, LYTVA_28289	NEMVE23548
OG0008512	LYTVA_14660	NEMVE01085, NEMVE22190
OG0008513	LYTVA_05781	NEMVE23772
OG0008524	LYTVA_14325	NEMVE08942
OG0008526	LYTVA_24719	NEMVE05005
OG0008529	LYTVA_10570	NEMVE23344
OG0008530	LYTVA_04280	NEMVE14076
OG0008532	LYTVA_16193	NEMVE22851
OG0008534	LYTVA_29699	NEMVE25794
OG0008535	LYTVA_15006	NEMVE02986
OG0008539	LYTVA_15595	NEMVE20331, NEMVE24445
OG0008540	LYTVA_14448	NEMVE13698
OG0008542	LYTVA_01792	NEMVE23528
OG0008543	LYTVA_28828	NEMVE23492
OG0008544	LYTVA_15282	NEMVE25090
OG0008545	LYTVA_15279, LYTVA_10207	NEMVE22652
OG0008547	LYTVA_09889	NEMVE05307, NEMVE15615
OG0008550	LYTVA_00415	NEMVE02008
OG0008551	LYTVA_01742	NEMVE17840
OG0008552	LYTVA_09709	NEMVE19311
OG0008557	LYTVA_30176	NEMVE10366
OG0008560	LYTVA_15209	NEMVE15191, NEMVE10222
OG0008562	LYTVA_15992	NEMVE18414
OG0008564	LYTVA_30059	NEMVE01000
OG0008565	LYTVA_18129	NEMVE08499, NEMVE19384
OG0008566	LYTVA_11374, LYTVA_25212	NEMVE06878
OG0008569	LYTVA_29563, LYTVA_00213	NEMVE20507, NEMVE03034
OG0008570	LYTVA_00163	NEMVE11670, NEMVE09705
OG0008573	LYTVA_29754	NEMVE25781
OG0008574	LYTVA_01754, LYTVA_17265, LYTVA_16478, LYTVA_17269	NEMVE24557
OG0008575	LYTVA_23380	NEMVE01012
OG0008577	LYTVA_26643	NEMVE07448
OG0008579	LYTVA_11211	NEMVE23697
OG0008580	LYTVA_23745	NEMVE16162
OG0008583	LYTVA_14390	NEMVE00007
OG0008586	LYTVA_04826	NEMVE21154
OG0008587	LYTVA_10247, LYTVA_28483	NEMVE23850
OG0008589	LYTVA_21900	NEMVE16206
OG0008590	LYTVA_25064	NEMVE20336, NEMVE06282
OG0008592	LYTVA_00544	NEMVE23818, NEMVE06605
OG0008597	LYTVA_11676	NEMVE11500, NEMVE24375
OG0008600	LYTVA_03845	NEMVE14012, NEMVE22366
OG0008602	LYTVA_18709	NEMVE07908
OG0008608	LYTVA_10146	NEMVE13001
OG0008608	LYTVA_06514	NEMVE20808
OG0008611	LYTVA_25423	NEMVE12141, NEMVE22359
OG0008613	LYTVA_14706	NEMVE06475
OG0008614	LYTVA_22529	NEMVE23737
OG0008617	LYTVA_05079	NEMVE23327
OG0008620	LYTVA_25757	NEMVE09312
OG0008621	LYTVA_26246	NEMVE23279
OG0008624	LYTVA_06881	NEMVE24986
OG0008625	LYTVA_00028, LYTVA_06999, LYTVA_20854, LYTVA_06996	NEMVE06748
OG0008626	LYTVA_22858	NEMVE25563
OG0008628	LYTVA_12235	NEMVE23285
OG0008629	LYTVA_08416	NEMVE09319
OG0008630	LYTVA_04903	NEMVE01080
OG0008634	LYTVA_23237	NEMVE17397
OG0008639	LYTVA_14031	NEMVE21171, NEMVE12268
OG0008641	LYTVA_03737	NEMVE23562
OG0008642	LYTVA_08546	NEMVE24420
OG0008643	LYTVA_02276	NEMVE23065
OG0008646	LYTVA_06942	NEMVE07234, NEMVE20723
OG0008647	LYTVA_26431	NEMVE14049
OG0008648	LYTVA_10460	NEMVE10181
OG0008649	LYTVA_09612	NEMVE17297
OG0008650	LYTVA_06319, LYTVA_00735, LYTVA_26025	NEMVE23432
OG0008651	LYTVA_16455	NEMVE08227
OG0008653	LYTVA_27637, LYTVA_06072	NEMVE19895
OG0008654	LYTVA_25065	NEMVE10286
OG0008655	LYTVA_21961	NEMVE20852, NEMVE23305
OG0008656	LYTVA_00849	NEMVE25532
OG0008658	LYTVA_17572	NEMVE21840
OG0008664	LYTVA_26861	NEMVE19637
OG0008666	LYTVA_03644	NEMVE16034
OG0008669	LYTVA_28753	NEMVE15256
OG0008670	LYTVA_28793	NEMVE00629
OG0008671	LYTVA_23218	NEMVE23500
OG0008672	LYTVA_25923	NEMVE15025
OG0008674	LYTVA_06184	NEMVE25341
OG0008675	LYTVA_23577	NEMVE09494
OG0008681	LYTVA_25571, LYTVA_25570	NEMVE21715
OG0008682	LYTVA_19856, LYTVA_10666	NEMVE20684
OG0008683	LYTVA_01498	NEMVE24361, NEMVE20837
OG0008684	LYTVA_24932	NEMVE18907
OG0008698	LYTVA_08540	NEMVE22870
OG0008738	LYTVA_03962, LYTVA_07163	NEMVE07811, NEMVE17681
OG0008757	LYTVA_25334	NEMVE07975
OG0008760	LYTVA_14498	NEMVE23306
OG0008765	LYTVA_18442	NEMVE05722
OG0008766	LYTVA_29005, LYTVA_08250	NEMVE18267
OG0008767	LYTVA_03456, LYTVA_19818	NEMVE00346, NEMVE24728
OG0008771	LYTVA_21212	NEMVE18021
OG0008772	LYTVA_29715	NEMVE24987
OG0008773	LYTVA_16581	NEMVE19145
OG0008774	LYTVA_28782, LYTVA_25164	NEMVE24527
OG0008776	LYTVA_06444	NEMVE20599, NEMVE15449
OG0008778	LYTVA_04825	NEMVE21311, NEMVE07876
OG0008779	LYTVA_04016	NEMVE18889
OG0008781	LYTVA_07417	NEMVE25127
OG0008782	LYTVA_04581	NEMVE25361
OG0008784	LYTVA_25942	NEMVE23625
OG0008786	LYTVA_18231	NEMVE04596
OG0008789	LYTVA_14608	NEMVE02946
OG0008794	LYTVA_15613	NEMVE13692
OG0008795	LYTVA_15789, LYTVA_19422, LYTVA_02981, LYTVA_17530, LYTVA_10315	NEMVE23613
OG0008797	LYTVA_09507	NEMVE02425
OG0008798	LYTVA_01745	NEMVE03471
OG0008800	LYTVA_26016, LYTVA_13678	NEMVE24734
OG0008801	LYTVA_11166	NEMVE07367
OG0008804	LYTVA_25393	NEMVE24643
OG0008809	LYTVA_19483	NEMVE23164
OG0008811	LYTVA_22364	NEMVE22500
OG0008812	LYTVA_10590	NEMVE20858
OG0008814	LYTVA_09551	NEMVE14088
OG0008815	LYTVA_19049	NEMVE25686
OG0008816	LYTVA_24032	NEMVE14491
OG0008817	LYTVA_27354	NEMVE11583
OG0008818	LYTVA_08955	NEMVE04994
OG0008825	LYTVA_05940	NEMVE24499
OG0008826	LYTVA_02924	NEMVE22979
OG0008831	LYTVA_22811	NEMVE23959
OG0008832	LYTVA_03726	NEMVE17274, NEMVE15116
OG0008833	LYTVA_09411	NEMVE13511
OG0008834	LYTVA_18154, LYTVA_04324	NEMVE17736
OG0008835	LYTVA_19752, LYTVA_17425	NEMVE24188
OG0008836	LYTVA_08876	NEMVE21572, NEMVE24925
OG0008838	LYTVA_28300	NEMVE21811
OG0008840	LYTVA_22361	NEMVE24969
OG0008841	LYTVA_18447	NEMVE09802
OG0008845	LYTVA_02661	NEMVE25073
OG0008847	LYTVA_17886	NEMVE21949
OG0008851	LYTVA_07035, LYTVA_18013	NEMVE15128
OG0008853	LYTVA_03855	NEMVE24891
OG0008855	LYTVA_17049	NEMVE14784
OG0008857	LYTVA_00103	NEMVE23148
OG0008859	LYTVA_08814, LYTVA_06905	NEMVE22947
OG0008861	LYTVA_22428	NEMVE13686
OG0008862	LYTVA_10759	NEMVE13832
OG0008864	LYTVA_06946	NEMVE06626
OG0008866	LYTVA_27761, LYTVA_10318	NEMVE01590
OG0008868	LYTVA_20794	NEMVE17919
OG0008872	LYTVA_24674	NEMVE18394
OG0008875	LYTVA_26401	NEMVE23545
OG0008877	LYTVA_25290	NEMVE08680
OG0008878	LYTVA_27382	NEMVE22956
OG0008879	LYTVA_30173, LYTVA_04198	NEMVE23362, NEMVE20066
OG0008880	LYTVA_04406	NEMVE13802
OG0008881	LYTVA_06434	NEMVE22144
OG0008882	LYTVA_28989	NEMVE15368
OG0008886	LYTVA_06104, LYTVA_03533	NEMVE24860, NEMVE17978
OG0008887	LYTVA_09051	NEMVE24276, NEMVE20282
OG0008888	LYTVA_16798, LYTVA_26082	NEMVE21296, NEMVE15442
OG0008892	LYTVA_18385	NEMVE20121, NEMVE22953
OG0008894	LYTVA_04529	NEMVE19509
OG0008896	LYTVA_04119, LYTVA_01727	NEMVE11625
OG0008897	LYTVA_10355	NEMVE09429
OG0008901	LYTVA_29889	NEMVE05337
OG0008908	LYTVA_08066	NEMVE12317, NEMVE08002
OG0008909	LYTVA_11193	NEMVE15912
OG0008911	LYTVA_15681	NEMVE15422
OG0008915	LYTVA_14427	NEMVE16801
OG0008919	LYTVA_24330, LYTVA_24332	NEMVE24671
OG0008921	LYTVA_16007, LYTVA_02663	NEMVE17180
OG0008922	LYTVA_20513	NEMVE00825
OG0008923	LYTVA_17052, LYTVA_14228	NEMVE11826, NEMVE22474
OG0008924	LYTVA_13283	NEMVE06034
OG0008927	LYTVA_00372	NEMVE06465
OG0008929	LYTVA_29558	NEMVE23325
OG0008931	LYTVA_16560	NEMVE09655, NEMVE06551
OG0008934	LYTVA_10593	NEMVE07552
OG0008935	LYTVA_06783, LYTVA_29809	NEMVE15735
OG0008935	LYTVA_03932	NEMVE22890
OG0008940	LYTVA_01374	NEMVE17127
OG0008941	LYTVA_23105	NEMVE07363
OG0008942	LYTVA_01132	NEMVE13682
OG0008951	LYTVA_29442, LYTVA_07569	NEMVE06756
OG0009044	LYTVA_17960	NEMVE17552
OG0009045	LYTVA_04303	NEMVE09504
OG0009048	LYTVA_03612	NEMVE17145
OG0009054	LYTVA_06057	NEMVE23753
OG0009055	LYTVA_19149, LYTVA_01287	NEMVE23919
OG0009057	LYTVA_26930	NEMVE22655
OG0009059	LYTVA_18681, LYTVA_19586	NEMVE25837
OG0009063	LYTVA_22886	NEMVE06303
OG0009064	LYTVA_00502	NEMVE14107
OG0009067	LYTVA_11267	NEMVE24091
OG0009068	LYTVA_03287	NEMVE16011
OG0009069	LYTVA_30203	NEMVE25330
OG0009074	LYTVA_04683	NEMVE19968, NEMVE24432
OG0009075	LYTVA_21320	NEMVE23541
OG0009076	LYTVA_12377	NEMVE05526
OG0009082	LYTVA_05419	NEMVE18671
OG0009083	LYTVA_13253	NEMVE01706
OG0009084	LYTVA_04521	NEMVE23371
OG0009086	LYTVA_02347	NEMVE19089
OG0009087	LYTVA_28688, LYTVA_10047	NEMVE22159
OG0009089	LYTVA_25225, LYTVA_04857	NEMVE07195
OG0009090	LYTVA_17604	NEMVE14902, NEMVE07093, NEMVE02969, NEMVE21247, NEMVE23309
OG0009091	LYTVA_15389	NEMVE24985
OG0009093	LYTVA_14565	NEMVE18478
OG0009095	LYTVA_15147	NEMVE00935
OG0009096	LYTVA_13380	NEMVE02034
OG0009099	LYTVA_07676	NEMVE15307
OG0009100	LYTVA_10925	NEMVE25582
OG0009102	LYTVA_24774	NEMVE25125
OG0009103	LYTVA_03278, LYTVA_17761	NEMVE23934
OG0009106	LYTVA_27318	NEMVE02506
OG0009107	LYTVA_11136, LYTVA_14982	NEMVE13219, NEMVE17941
OG0009109	LYTVA_26579	NEMVE09642
OG0009111	LYTVA_19118	NEMVE15303
OG0009117	LYTVA_27698	NEMVE13894
OG0009119	LYTVA_03415	NEMVE16587
OG0009123	LYTVA_04448	NEMVE08603
OG0009126	LYTVA_24678	NEMVE13004, NEMVE21966
OG0009129	LYTVA_16939	NEMVE23939
OG0009130	LYTVA_18291	NEMVE18153
OG0009133	LYTVA_27782	NEMVE14940
OG0009135	LYTVA_06493	NEMVE09950
OG0009136	LYTVA_04660, LYTVA_13214	NEMVE09245
OG0009137	LYTVA_18767	NEMVE23013
OG0009138	LYTVA_15017	NEMVE24315
OG0009143	LYTVA_22918	NEMVE21916
OG0009145	LYTVA_09466	NEMVE25059
OG0009146	LYTVA_24315, LYTVA_02010	NEMVE19754
OG0009147	LYTVA_21313	NEMVE17907
OG0009148	LYTVA_29472	NEMVE22060
OG0009149	LYTVA_23244	NEMVE14849
OG0009150	LYTVA_05696	NEMVE17649
