Orthogroup	LYTVA_ok	ASTMX
OG0007465	LYTVA_26141	ASTMX14370, ASTMX22932
OG0007467	LYTVA_02679	ASTMX18832
OG0007468	LYTVA_03501	ASTMX20018
OG0007471	LYTVA_12320	ASTMX05581
OG0007472	LYTVA_00584	ASTMX08198
OG0007475	LYTVA_27620	ASTMX09706
OG0007476	LYTVA_27412	ASTMX18971
OG0007477	LYTVA_29029	ASTMX19734
OG0007478	LYTVA_19699	ASTMX10619
OG0007480	LYTVA_24798	ASTMX07621
OG0007481	LYTVA_08388	ASTMX09636
OG0007482	LYTVA_29492	ASTMX15375
OG0007483	LYTVA_15083	ASTMX18379
OG0007484	LYTVA_07505	ASTMX16513
OG0007486	LYTVA_20001	ASTMX17982, ASTMX09285, ASTMX22505
OG0007487	LYTVA_02756	ASTMX04401
OG0007489	LYTVA_00864	ASTMX20723
OG0007490	LYTVA_13021	ASTMX11459
OG0007493	LYTVA_16474	ASTMX17601, ASTMX16370
OG0007494	LYTVA_11090	ASTMX10193
OG0007497	LYTVA_14734	ASTMX00120
OG0007499	LYTVA_14874	ASTMX03949
OG0007500	LYTVA_18267	ASTMX04154, ASTMX15693
OG0007501	LYTVA_22863	ASTMX07151
OG0007503	LYTVA_07667	ASTMX06574
OG0007504	LYTVA_16801	ASTMX12320
OG0007507	LYTVA_12074	ASTMX22746
OG0007509	LYTVA_00585, LYTVA_20658	ASTMX09639
OG0007510	LYTVA_15578	ASTMX02461
OG0007513	LYTVA_01675	ASTMX22406, ASTMX07121
OG0007514	LYTVA_01131	ASTMX05469
OG0007517	LYTVA_01445, LYTVA_25101	ASTMX00346
OG0007518	LYTVA_05377	ASTMX22420
OG0007521	LYTVA_23142	ASTMX02807, ASTMX13161
OG0007525	LYTVA_17746, LYTVA_17745	ASTMX02842
OG0007527	LYTVA_20160	ASTMX20421, ASTMX12338
OG0007528	LYTVA_17660, LYTVA_13424	ASTMX16867
OG0007529	LYTVA_24821	ASTMX06570
OG0007533	LYTVA_15407	ASTMX18571, ASTMX19307
OG0007583	LYTVA_02898	ASTMX03611
OG0007584	LYTVA_07507	ASTMX21397
OG0007586	LYTVA_23540	ASTMX18851
OG0007587	LYTVA_06191	ASTMX10665
OG0007588	LYTVA_19122	ASTMX16311
OG0007589	LYTVA_15571	ASTMX14018
OG0007591	LYTVA_15821	ASTMX10219
OG0007597	LYTVA_04975	ASTMX12506
OG0007598	LYTVA_14137	ASTMX15421
OG0007600	LYTVA_02329, LYTVA_28486, LYTVA_22411	ASTMX06490
OG0007601	LYTVA_20410	ASTMX14174
OG0007602	LYTVA_19111	ASTMX12453
OG0007603	LYTVA_01215	ASTMX06253
OG0007604	LYTVA_27072, LYTVA_11917	ASTMX02553
OG0007605	LYTVA_23223	ASTMX01306, ASTMX02474
OG0007607	LYTVA_28351	ASTMX05677
OG0007608	LYTVA_19572	ASTMX09087, ASTMX00919
OG0007609	LYTVA_28776	ASTMX13434
OG0007610	LYTVA_01262	ASTMX00949
OG0007611	LYTVA_10154	ASTMX01317
OG0007612	LYTVA_02241	ASTMX05194
OG0007613	LYTVA_11371	ASTMX02855
OG0007615	LYTVA_01668	ASTMX21643
OG0007616	LYTVA_04326	ASTMX07503, ASTMX07502
OG0007617	LYTVA_06763	ASTMX10087
OG0007619	LYTVA_16958	ASTMX18208
OG0007621	LYTVA_28737	ASTMX08854
OG0007624	LYTVA_26685	ASTMX07491
OG0007626	LYTVA_26960	ASTMX04623
OG0007628	LYTVA_20735	ASTMX19581
OG0007630	LYTVA_21472	ASTMX18126
OG0007631	LYTVA_08707, LYTVA_01412	ASTMX20840, ASTMX09783
OG0007632	LYTVA_27271, LYTVA_07026, LYTVA_09524	ASTMX18462, ASTMX04246
OG0007633	LYTVA_11264	ASTMX02751
OG0007635	LYTVA_00547	ASTMX01942
OG0007637	LYTVA_23253	ASTMX04583
OG0007638	LYTVA_28819, LYTVA_12541	ASTMX06881
OG0007639	LYTVA_29195	ASTMX18691
OG0007640	LYTVA_16975, LYTVA_04217	ASTMX17837, ASTMX02941
OG0007642	LYTVA_19507	ASTMX07389
OG0007643	LYTVA_13772, LYTVA_29417	ASTMX05389
OG0007645	LYTVA_22625	ASTMX05408
OG0007646	LYTVA_11672	ASTMX00141
OG0007647	LYTVA_17226, LYTVA_08417	ASTMX19745
OG0007648	LYTVA_16410	ASTMX09097
OG0007650	LYTVA_04025, LYTVA_24221, LYTVA_22368	ASTMX15984
OG0007652	LYTVA_12087	ASTMX20055, ASTMX09733
OG0007653	LYTVA_26389	ASTMX11577
OG0007656	LYTVA_03488	ASTMX02152
OG0007658	LYTVA_00620	ASTMX08797
OG0007660	LYTVA_02046	ASTMX11758
OG0007662	LYTVA_26859	ASTMX03015
OG0007663	LYTVA_06307	ASTMX21598
OG0007665	LYTVA_17087	ASTMX09981
OG0007667	LYTVA_11978	ASTMX06071
OG0007668	LYTVA_01048	ASTMX20312
OG0007669	LYTVA_18754	ASTMX00417
OG0007670	LYTVA_03178	ASTMX08467
OG0007673	LYTVA_06130	ASTMX05762
OG0007674	LYTVA_19731, LYTVA_05255	ASTMX20726
OG0007675	LYTVA_10928	ASTMX07674
OG0007676	LYTVA_12495	ASTMX19972
OG0007677	LYTVA_26927	ASTMX14237
OG0007679	LYTVA_08970	ASTMX04667
OG0007685	LYTVA_02760	ASTMX02773
OG0007687	LYTVA_15396	ASTMX17669
OG0007689	LYTVA_19628	ASTMX16346
OG0007690	LYTVA_28416	ASTMX14447
OG0007691	LYTVA_22077	ASTMX14360
OG0007692	LYTVA_24951	ASTMX14270
OG0007694	LYTVA_26876	ASTMX07418
OG0007695	LYTVA_05499, LYTVA_10609	ASTMX05012, ASTMX04328
OG0007696	LYTVA_24378	ASTMX12954, ASTMX08314
OG0007697	LYTVA_10922	ASTMX17473
OG0007700	LYTVA_07316	ASTMX20412
OG0007701	LYTVA_21781	ASTMX16330
OG0007702	LYTVA_05328	ASTMX22374, ASTMX04372
OG0007703	LYTVA_27223, LYTVA_22526	ASTMX19453
OG0007704	LYTVA_08360	ASTMX12994
OG0007705	LYTVA_14287	ASTMX17453
OG0007708	LYTVA_29207	ASTMX05720
OG0007709	LYTVA_10006	ASTMX10589
OG0007711	LYTVA_29385, LYTVA_17924	ASTMX13419
OG0007712	LYTVA_10828	ASTMX07651
OG0007713	LYTVA_11468	ASTMX19622
OG0007714	LYTVA_09705	ASTMX01182
OG0007716	LYTVA_19321	ASTMX22069
OG0007717	LYTVA_16631	ASTMX12667
OG0007719	LYTVA_26116	ASTMX18551
OG0007721	LYTVA_28411	ASTMX05840
OG0007722	LYTVA_18125	ASTMX00744
OG0007723	LYTVA_01240	ASTMX04316
OG0007724	LYTVA_24222	ASTMX03607
OG0007725	LYTVA_15370	ASTMX13307, ASTMX16772
OG0007726	LYTVA_06027	ASTMX10273
OG0007727	LYTVA_12845, LYTVA_28212	ASTMX14601
OG0007728	LYTVA_04426	ASTMX06139
OG0007730	LYTVA_17502	ASTMX07395
OG0007733	LYTVA_17250	ASTMX01784
OG0007734	LYTVA_12740	ASTMX15091, ASTMX03999
OG0007738	LYTVA_26772	ASTMX19490
OG0007739	LYTVA_25107	ASTMX06348
OG0007741	LYTVA_05974	ASTMX04638
OG0007743	LYTVA_21362	ASTMX04763
OG0007744	LYTVA_19072	ASTMX19319
OG0007745	LYTVA_03413	ASTMX00381
OG0007746	LYTVA_12054	ASTMX01281
OG0007748	LYTVA_16035	ASTMX05821
OG0007749	LYTVA_25973	ASTMX05167
OG0007751	LYTVA_20108	ASTMX19310
OG0007752	LYTVA_05758	ASTMX18140
OG0007753	LYTVA_16387, LYTVA_30075, LYTVA_24327, LYTVA_28419	ASTMX21748
OG0007754	LYTVA_02556, LYTVA_22115	ASTMX14947
OG0007755	LYTVA_27977	ASTMX01102, ASTMX00711
OG0007756	LYTVA_26790, LYTVA_01408	ASTMX12102
OG0007758	LYTVA_02245	ASTMX04015
OG0007759	LYTVA_29844, LYTVA_13752	ASTMX08280
OG0007762	LYTVA_02092	ASTMX03722
OG0007763	LYTVA_23256	ASTMX17791
OG0007766	LYTVA_16803	ASTMX07721
OG0007767	LYTVA_18171	ASTMX08912
OG0007769	LYTVA_15736	ASTMX18905
OG0007770	LYTVA_17778	ASTMX10721
OG0007771	LYTVA_23243	ASTMX10494
OG0007772	LYTVA_28492	ASTMX00533
OG0007774	LYTVA_07983	ASTMX17700
OG0007775	LYTVA_27798	ASTMX12159
OG0007776	LYTVA_09426	ASTMX10383
OG0007779	LYTVA_04248	ASTMX15026
OG0007780	LYTVA_19102	ASTMX08076
OG0007781	LYTVA_26330, LYTVA_26857	ASTMX02218
OG0007782	LYTVA_11501	ASTMX07331
OG0007783	LYTVA_18320	ASTMX17810
OG0007784	LYTVA_09607	ASTMX15989
OG0007786	LYTVA_30038	ASTMX18635
OG0007787	LYTVA_17596	ASTMX02068
OG0007788	LYTVA_09000	ASTMX01469
OG0007789	LYTVA_08173	ASTMX16141
OG0007791	LYTVA_08192, LYTVA_16268, LYTVA_13914	ASTMX00738
OG0007793	LYTVA_13499	ASTMX05505
OG0007794	LYTVA_26977	ASTMX15194
OG0007796	LYTVA_11355	ASTMX21888, ASTMX10660
OG0007798	LYTVA_16861, LYTVA_18242	ASTMX15270
OG0007799	LYTVA_21389	ASTMX14602
OG0007800	LYTVA_15028	ASTMX02257
OG0007801	LYTVA_25330	ASTMX20707
OG0007802	LYTVA_18290	ASTMX10115
OG0007803	LYTVA_01593	ASTMX11582
OG0007804	LYTVA_03179	ASTMX02512
OG0007805	LYTVA_16960, LYTVA_00808, LYTVA_17169, LYTVA_16961	ASTMX09885
OG0007808	LYTVA_16872	ASTMX08371, ASTMX00929
OG0007809	LYTVA_16781	ASTMX14577
OG0007810	LYTVA_14635	ASTMX08369
OG0007812	LYTVA_27813	ASTMX02668, ASTMX18552
OG0007813	LYTVA_09962	ASTMX07499
OG0007814	LYTVA_15113, LYTVA_01159	ASTMX13396
OG0007816	LYTVA_20731	ASTMX05675
OG0007817	LYTVA_09211	ASTMX11147, ASTMX13673
OG0007820	LYTVA_07692	ASTMX15997
OG0007823	LYTVA_16470	ASTMX16149
OG0007824	LYTVA_18978	ASTMX03276
OG0007825	LYTVA_10012	ASTMX18618
OG0007826	LYTVA_16290	ASTMX09991
OG0007827	LYTVA_28200	ASTMX14411
OG0007828	LYTVA_14710	ASTMX03380, ASTMX03379
OG0007830	LYTVA_21502	ASTMX18257
OG0007831	LYTVA_18643	ASTMX04668
OG0007833	LYTVA_14327	ASTMX05052
OG0007834	LYTVA_12110	ASTMX20813
OG0007835	LYTVA_08884	ASTMX03027
OG0007836	LYTVA_26464	ASTMX04626
OG0007837	LYTVA_26889	ASTMX13314
OG0007838	LYTVA_02755	ASTMX05098
OG0007840	LYTVA_25217	ASTMX15255
OG0007841	LYTVA_02552	ASTMX15833, ASTMX03250, ASTMX22662
OG0007842	LYTVA_18377	ASTMX15043
OG0007843	LYTVA_10686	ASTMX18009
OG0007847	LYTVA_11506	ASTMX01737
OG0007848	LYTVA_21280	ASTMX04212
OG0007849	LYTVA_16742	ASTMX01357
OG0007850	LYTVA_11256	ASTMX03735
OG0007851	LYTVA_16986	ASTMX17643
OG0007857	LYTVA_04563	ASTMX20847
OG0007859	LYTVA_21734, LYTVA_08980	ASTMX14666
OG0007860	LYTVA_04925	ASTMX08368, ASTMX00926, ASTMX21401, ASTMX15838
OG0007862	LYTVA_01856	ASTMX15041, ASTMX14092
OG0007870	LYTVA_26333	ASTMX02434, ASTMX11938
OG0007908	LYTVA_00123, LYTVA_00128	ASTMX15245
OG0007911	LYTVA_20096	ASTMX10631
OG0007913	LYTVA_02876	ASTMX06223
OG0007915	LYTVA_11903	ASTMX13424
OG0007921	LYTVA_17931	ASTMX21796
OG0007924	LYTVA_03082	ASTMX04371
OG0007925	LYTVA_19385	ASTMX09750, ASTMX06915, ASTMX09041, ASTMX09047
OG0007926	LYTVA_27557	ASTMX09675
OG0007927	LYTVA_12602	ASTMX03056
OG0007928	LYTVA_16597, LYTVA_20725	ASTMX01981
OG0007929	LYTVA_13569, LYTVA_05871	ASTMX06749
OG0007931	LYTVA_25938	ASTMX05848, ASTMX15420
OG0007932	LYTVA_19215	ASTMX06742, ASTMX00852
OG0007934	LYTVA_02611	ASTMX12712
OG0007935	LYTVA_06445	ASTMX04563
OG0007937	LYTVA_24311	ASTMX18654
OG0007942	LYTVA_02894	ASTMX18528
OG0007943	LYTVA_23768	ASTMX09388
OG0007944	LYTVA_18958	ASTMX03374
OG0007945	LYTVA_06637, LYTVA_23001	ASTMX04414
OG0007946	LYTVA_22492	ASTMX11784
OG0007947	LYTVA_18731	ASTMX14167
OG0007948	LYTVA_12792	ASTMX03507
OG0007951	LYTVA_13182	ASTMX07694
OG0007953	LYTVA_29452	ASTMX13305
OG0007954	LYTVA_00640	ASTMX03836
OG0007958	LYTVA_21325	ASTMX18083
OG0007959	LYTVA_00997	ASTMX16070
OG0007961	LYTVA_25534	ASTMX06510, ASTMX11169
OG0007962	LYTVA_17754	ASTMX18003
OG0007963	LYTVA_14762	ASTMX02121
OG0007964	LYTVA_00218	ASTMX05932
OG0007965	LYTVA_25490	ASTMX04863
OG0007966	LYTVA_05372	ASTMX13642
OG0007967	LYTVA_01214	ASTMX14204
OG0007968	LYTVA_29252	ASTMX06631
OG0007970	LYTVA_27392	ASTMX04780
OG0007972	LYTVA_29552	ASTMX21237
OG0007974	LYTVA_10596	ASTMX03195
OG0007975	LYTVA_06387	ASTMX05689
OG0007976	LYTVA_13154	ASTMX19235
OG0007977	LYTVA_01651	ASTMX14691
OG0007980	LYTVA_24730	ASTMX02485
OG0007981	LYTVA_26180	ASTMX22696
OG0007984	LYTVA_27635	ASTMX05644
OG0007985	LYTVA_13055	ASTMX00312
OG0007986	LYTVA_07433, LYTVA_01799	ASTMX08203
OG0007987	LYTVA_08176	ASTMX13188, ASTMX17252
OG0007988	LYTVA_17501	ASTMX06904
OG0007990	LYTVA_09232	ASTMX10148
OG0007991	LYTVA_08633	ASTMX15639
OG0007993	LYTVA_13051, LYTVA_05314	ASTMX01291
OG0007997	LYTVA_15603	ASTMX03766
OG0007999	LYTVA_30190	ASTMX07377
OG0008000	LYTVA_03181	ASTMX13017
OG0008001	LYTVA_09406	ASTMX17979
OG0008003	LYTVA_10054	ASTMX05604
OG0008004	LYTVA_12313	ASTMX21235
OG0008006	LYTVA_04573	ASTMX04524
OG0008008	LYTVA_16089	ASTMX04952
OG0008009	LYTVA_05837	ASTMX15382
OG0008011	LYTVA_19057, LYTVA_12800	ASTMX09223
OG0008012	LYTVA_07992	ASTMX14085
OG0008013	LYTVA_01762	ASTMX09598
OG0008014	LYTVA_03277, LYTVA_17757	ASTMX14366
OG0008017	LYTVA_28909	ASTMX06391
OG0008018	LYTVA_23548	ASTMX02804
OG0008019	LYTVA_08288	ASTMX16933
OG0008020	LYTVA_13930	ASTMX05825
OG0008022	LYTVA_01020	ASTMX08101
OG0008023	LYTVA_29061	ASTMX09231
OG0008025	LYTVA_16086	ASTMX12319, ASTMX04979
OG0008026	LYTVA_25126, LYTVA_18108, LYTVA_25125	ASTMX22338
OG0008027	LYTVA_08495	ASTMX13655
OG0008029	LYTVA_27485	ASTMX03518
OG0008030	LYTVA_03976	ASTMX10317
OG0008036	LYTVA_26226	ASTMX21006
OG0008037	LYTVA_21636, LYTVA_11363	ASTMX12411
OG0008038	LYTVA_17026	ASTMX02104
OG0008039	LYTVA_10904	ASTMX16331
OG0008040	LYTVA_03214	ASTMX03841
OG0008043	LYTVA_04102	ASTMX17469
OG0008046	LYTVA_07955	ASTMX10231
OG0008048	LYTVA_01597	ASTMX00882
OG0008049	LYTVA_08645	ASTMX03509
OG0008051	LYTVA_24294	ASTMX21396
OG0008052	LYTVA_27394, LYTVA_26388	ASTMX04543
OG0008053	LYTVA_19326	ASTMX12568
OG0008054	LYTVA_00942	ASTMX19942
OG0008055	LYTVA_23231	ASTMX13290
OG0008057	LYTVA_10103, LYTVA_01401	ASTMX13259
OG0008058	LYTVA_11510	ASTMX19986
OG0008060	LYTVA_26101	ASTMX00993
OG0008061	LYTVA_07698, LYTVA_06188	ASTMX06138
OG0008064	LYTVA_26802	ASTMX09865
OG0008065	LYTVA_24621	ASTMX07100, ASTMX02601
OG0008067	LYTVA_15538	ASTMX11037
OG0008068	LYTVA_01021	ASTMX14752, ASTMX18010
OG0008069	LYTVA_23137	ASTMX07898
OG0008070	LYTVA_27118	ASTMX14041
OG0008072	LYTVA_03849	ASTMX05212, ASTMX09244
OG0008073	LYTVA_27292, LYTVA_05982	ASTMX20576
OG0008075	LYTVA_05396	ASTMX01773
OG0008076	LYTVA_28307	ASTMX22523
OG0008077	LYTVA_28528	ASTMX12175
OG0008078	LYTVA_11726	ASTMX19174
OG0008079	LYTVA_20493	ASTMX06132
OG0008081	LYTVA_14111	ASTMX07518
OG0008082	LYTVA_27198	ASTMX12613
OG0008083	LYTVA_07376	ASTMX17394
OG0008084	LYTVA_23357	ASTMX17548
OG0008085	LYTVA_02942	ASTMX12950
OG0008086	LYTVA_28233	ASTMX12676
OG0008087	LYTVA_26443	ASTMX15035, ASTMX13617
OG0008089	LYTVA_15731	ASTMX20683
OG0008090	LYTVA_07547, LYTVA_04253	ASTMX11523
OG0008092	LYTVA_17847	ASTMX18136
OG0008093	LYTVA_27545	ASTMX14448
OG0008094	LYTVA_13701	ASTMX20288, ASTMX22755
OG0008098	LYTVA_05312	ASTMX07610
OG0008099	LYTVA_24723, LYTVA_10856	ASTMX14690
OG0008100	LYTVA_27720	ASTMX03221
OG0008102	LYTVA_04167	ASTMX18367
OG0008103	LYTVA_11735	ASTMX04700
OG0008104	LYTVA_16469	ASTMX01493
OG0008109	LYTVA_29424	ASTMX09340
OG0008110	LYTVA_29515	ASTMX22389
OG0008111	LYTVA_17929	ASTMX00256
OG0008115	LYTVA_10998	ASTMX08522
OG0008117	LYTVA_24074	ASTMX09862
OG0008119	LYTVA_23016	ASTMX12809
OG0008124	LYTVA_00332	ASTMX06051
OG0008125	LYTVA_28474	ASTMX17877, ASTMX17876
OG0008136	LYTVA_14477, LYTVA_14048	ASTMX05309
OG0008143	LYTVA_01023	ASTMX04098
OG0008151	LYTVA_24560	ASTMX13090, ASTMX06656, ASTMX06959
OG0008196	LYTVA_21241	ASTMX23059
OG0008199	LYTVA_12477	ASTMX18291
OG0008201	LYTVA_12601	ASTMX09451
OG0008202	LYTVA_03218	ASTMX03742
OG0008203	LYTVA_04454	ASTMX19811
OG0008205	LYTVA_07298, LYTVA_06611	ASTMX14352
OG0008206	LYTVA_04480	ASTMX20685
OG0008208	LYTVA_19071	ASTMX00803
OG0008209	LYTVA_07682	ASTMX05658
OG0008211	LYTVA_08251	ASTMX18370
OG0008213	LYTVA_15320	ASTMX04183
OG0008214	LYTVA_00927	ASTMX16918
OG0008217	LYTVA_00528, LYTVA_28904	ASTMX15399
OG0008220	LYTVA_04472	ASTMX18047
OG0008223	LYTVA_14507	ASTMX08792
OG0008224	LYTVA_28133	ASTMX13852
OG0008225	LYTVA_17230	ASTMX08009
OG0008227	LYTVA_13110	ASTMX18852
OG0008230	LYTVA_24602	ASTMX07030
OG0008231	LYTVA_22614	ASTMX12821
OG0008232	LYTVA_21174, LYTVA_25815	ASTMX09620
OG0008234	LYTVA_29891	ASTMX01454
OG0008235	LYTVA_17569	ASTMX17399
OG0008236	LYTVA_22876	ASTMX01802
OG0008238	LYTVA_22202	ASTMX09061
OG0008239	LYTVA_15874	ASTMX12116
OG0008242	LYTVA_05125	ASTMX20244
OG0008243	LYTVA_30154	ASTMX04566
OG0008244	LYTVA_13153	ASTMX15599
OG0008246	LYTVA_27090	ASTMX17738
OG0008249	LYTVA_17203	ASTMX18967
OG0008252	LYTVA_14149, LYTVA_16082, LYTVA_17930	ASTMX00916
OG0008254	LYTVA_07719	ASTMX23064
OG0008255	LYTVA_25329	ASTMX01919
OG0008256	LYTVA_18638	ASTMX17540
OG0008257	LYTVA_10599	ASTMX03196, ASTMX16651
OG0008259	LYTVA_23738	ASTMX03294
OG0008260	LYTVA_14046	ASTMX16213
OG0008263	LYTVA_23520	ASTMX04702
OG0008264	LYTVA_29571	ASTMX07812
OG0008265	LYTVA_05374	ASTMX06366
OG0008266	LYTVA_05121	ASTMX00516
OG0008267	LYTVA_07910	ASTMX01983
OG0008269	LYTVA_01980	ASTMX00172
OG0008270	LYTVA_00339	ASTMX05004
OG0008272	LYTVA_26499	ASTMX02144
OG0008273	LYTVA_15469, LYTVA_11433	ASTMX20632
OG0008274	LYTVA_12510	ASTMX00779
OG0008275	LYTVA_16000	ASTMX14463
OG0008277	LYTVA_07672	ASTMX19748
OG0008278	LYTVA_12632	ASTMX19686
OG0008279	LYTVA_19836	ASTMX06299
OG0008280	LYTVA_30183, LYTVA_00069, LYTVA_27631	ASTMX02269
OG0008282	LYTVA_00857, LYTVA_23255	ASTMX18071
OG0008283	LYTVA_16941	ASTMX10630
OG0008284	LYTVA_08177	ASTMX08111, ASTMX17221
OG0008286	LYTVA_10800	ASTMX18520
OG0008288	LYTVA_18216	ASTMX21919
OG0008289	LYTVA_29130	ASTMX11210
OG0008290	LYTVA_27680, LYTVA_27718	ASTMX06277
OG0008291	LYTVA_13098	ASTMX21271
OG0008298	LYTVA_23693	ASTMX02124
OG0008299	LYTVA_05838	ASTMX22498
OG0008303	LYTVA_26088	ASTMX12272
OG0008304	LYTVA_10476	ASTMX16712
OG0008306	LYTVA_26375	ASTMX15372
OG0008307	LYTVA_11174	ASTMX16302
OG0008309	LYTVA_06809	ASTMX02384
OG0008311	LYTVA_04533	ASTMX11311
OG0008314	LYTVA_05017	ASTMX22155, ASTMX22154
OG0008315	LYTVA_04753	ASTMX07318
OG0008317	LYTVA_17270	ASTMX09770
OG0008318	LYTVA_20991	ASTMX09685
OG0008319	LYTVA_26117	ASTMX22244
OG0008320	LYTVA_19824	ASTMX15215
OG0008323	LYTVA_24411	ASTMX15432
OG0008324	LYTVA_17214	ASTMX13990
OG0008326	LYTVA_20818	ASTMX12619
OG0008327	LYTVA_27356	ASTMX06973
OG0008328	LYTVA_22323	ASTMX05570
OG0008330	LYTVA_20269	ASTMX10664
OG0008331	LYTVA_24276, LYTVA_05305, LYTVA_25155	ASTMX16536
OG0008333	LYTVA_06042	ASTMX04354
OG0008334	LYTVA_19245	ASTMX15666
OG0008337	LYTVA_16708	ASTMX00051
OG0008339	LYTVA_12223	ASTMX03874
OG0008345	LYTVA_10010	ASTMX20388
OG0008346	LYTVA_14453	ASTMX11312
OG0008347	LYTVA_07239	ASTMX15874
OG0008350	LYTVA_24262	ASTMX04967
OG0008351	LYTVA_19823	ASTMX03463
OG0008352	LYTVA_25315	ASTMX08206
OG0008353	LYTVA_04513	ASTMX05180
OG0008354	LYTVA_05625	ASTMX18442
OG0008355	LYTVA_24991	ASTMX04205
OG0008356	LYTVA_18604, LYTVA_25234	ASTMX00736
OG0008357	LYTVA_21800	ASTMX06235
OG0008359	LYTVA_23109	ASTMX21368
OG0008361	LYTVA_11601	ASTMX05760, ASTMX19671
OG0008364	LYTVA_26310	ASTMX02708, ASTMX13893
OG0008365	LYTVA_25592	ASTMX17009, ASTMX06662
OG0008367	LYTVA_03018	ASTMX06634, ASTMX17455
OG0008368	LYTVA_28825	ASTMX20004
OG0008370	LYTVA_23211, LYTVA_27157	ASTMX15873
OG0008371	LYTVA_23791	ASTMX19948
OG0008373	LYTVA_20963	ASTMX21925
OG0008376	LYTVA_09077	ASTMX16947, ASTMX16948, ASTMX06168
OG0008377	LYTVA_11929	ASTMX19342
OG0008378	LYTVA_27997	ASTMX16744
OG0008380	LYTVA_27656, LYTVA_26663	ASTMX14079
OG0008383	LYTVA_19886	ASTMX05683
OG0008384	LYTVA_30109	ASTMX07501
OG0008387	LYTVA_11091	ASTMX16748
OG0008388	LYTVA_20705	ASTMX01284
OG0008391	LYTVA_24075	ASTMX02368
OG0008392	LYTVA_19289	ASTMX01541, ASTMX04980
OG0008395	LYTVA_29196	ASTMX01893
OG0008396	LYTVA_21461	ASTMX00374
OG0008399	LYTVA_24517	ASTMX10345
OG0008401	LYTVA_17404	ASTMX00700
OG0008402	LYTVA_19482	ASTMX08461
OG0008403	LYTVA_10992	ASTMX05773
OG0008404	LYTVA_04357	ASTMX20864
OG0008406	LYTVA_00998	ASTMX18072
OG0008412	LYTVA_06759	ASTMX15381
OG0008414	LYTVA_16686, LYTVA_20042	ASTMX06863
OG0008415	LYTVA_15285	ASTMX11099
OG0008419	LYTVA_29540	ASTMX10596
OG0008420	LYTVA_28676, LYTVA_20297	ASTMX10700
OG0008422	LYTVA_16257	ASTMX05627
OG0008423	LYTVA_14844	ASTMX01889
OG0008425	LYTVA_07533	ASTMX06751
OG0008432	LYTVA_02153	ASTMX12981
OG0008435	LYTVA_23436	ASTMX05833
OG0008437	LYTVA_20685	ASTMX08980
OG0008443	LYTVA_28171	ASTMX01241
OG0008450	LYTVA_24827	ASTMX11400
OG0008453	LYTVA_10565	ASTMX10304
OG0008512	LYTVA_14660	ASTMX03329
OG0008513	LYTVA_05781	ASTMX20734
OG0008522	LYTVA_26353	ASTMX04058
OG0008526	LYTVA_24719	ASTMX12082
OG0008527	LYTVA_23443	ASTMX01186, ASTMX08166
OG0008530	LYTVA_04280	ASTMX04675
OG0008532	LYTVA_16193	ASTMX00717
OG0008534	LYTVA_29699	ASTMX02222
OG0008535	LYTVA_15006	ASTMX02705
OG0008539	LYTVA_15595	ASTMX18247
OG0008540	LYTVA_14448	ASTMX04260
OG0008542	LYTVA_01792	ASTMX02856
OG0008544	LYTVA_15282	ASTMX13472
OG0008545	LYTVA_15279, LYTVA_10207	ASTMX12075
OG0008550	LYTVA_00415	ASTMX01036
OG0008555	LYTVA_02834	ASTMX04198
OG0008556	LYTVA_27757	ASTMX08123, ASTMX03809
OG0008562	LYTVA_15992	ASTMX20839
OG0008566	LYTVA_11374, LYTVA_25212	ASTMX16963
OG0008567	LYTVA_19943	ASTMX04223
OG0008570	LYTVA_00163	ASTMX20907
OG0008571	LYTVA_21603	ASTMX07202
OG0008573	LYTVA_29754	ASTMX08961
OG0008574	LYTVA_01754, LYTVA_17265, LYTVA_16478, LYTVA_17269	ASTMX14180
OG0008575	LYTVA_23380	ASTMX16301
OG0008577	LYTVA_26643	ASTMX07717
OG0008579	LYTVA_11211	ASTMX04319
OG0008582	LYTVA_03893	ASTMX08339
OG0008583	LYTVA_14390	ASTMX08014
OG0008587	LYTVA_10247, LYTVA_28483	ASTMX12945, ASTMX01318
OG0008590	LYTVA_25064	ASTMX07016
OG0008591	LYTVA_07933, LYTVA_03349	ASTMX10210
OG0008592	LYTVA_00544	ASTMX13097
OG0008593	LYTVA_00820	ASTMX18770
OG0008594	LYTVA_10869	ASTMX14605
OG0008595	LYTVA_15034, LYTVA_25260	ASTMX09934
OG0008597	LYTVA_11676	ASTMX03754
OG0008600	LYTVA_03845	ASTMX02794
OG0008604	LYTVA_21501	ASTMX07324
OG0008605	LYTVA_26602	ASTMX19311
OG0008609	LYTVA_14977	ASTMX07681
OG0008611	LYTVA_25423	ASTMX12445
OG0008613	LYTVA_14706	ASTMX10875
OG0008614	LYTVA_22529	ASTMX00444
OG0008618	LYTVA_22304	ASTMX05286
OG0008619	LYTVA_30210	ASTMX09678
OG0008624	LYTVA_06881	ASTMX15401
OG0008628	LYTVA_12235	ASTMX16945
OG0008629	LYTVA_08416	ASTMX06098
OG0008630	LYTVA_04903	ASTMX04402, ASTMX12197
OG0008632	LYTVA_24775	ASTMX14839
OG0008634	LYTVA_23237	ASTMX03806
OG0008636	LYTVA_00110	ASTMX00618
OG0008639	LYTVA_14031	ASTMX00684
