Orthogroup	LYTVA_ok	DANRE
OG0005660	LYTVA_27368	DANRE34620
OG0005685	LYTVA_14392, LYTVA_14386	DANRE05474
OG0005690	LYTVA_19300	DANRE10416
OG0005691	LYTVA_12349	DANRE25057, DANRE25059
OG0005694	LYTVA_11621	DANRE12317
OG0005695	LYTVA_08896, LYTVA_21423	DANRE29499
OG0005696	LYTVA_28366	DANRE02901, DANRE02900
OG0005698	LYTVA_15492	DANRE26205, DANRE26204
OG0005699	LYTVA_09284	DANRE37803
OG0005701	LYTVA_10789, LYTVA_15178	DANRE05393, DANRE05394
OG0005702	LYTVA_14131	DANRE08887
OG0005703	LYTVA_09645	DANRE33923
OG0005704	LYTVA_29951	DANRE41933, DANRE41932, DANRE41934
OG0005707	LYTVA_05626	DANRE20947
OG0005709	LYTVA_08714	DANRE38135, DANRE05676, DANRE05677
OG0005711	LYTVA_15782	DANRE01182
OG0005712	LYTVA_25882, LYTVA_10528	DANRE30485
OG0005713	LYTVA_20521	DANRE39302, DANRE39301
OG0005714	LYTVA_18976	DANRE00374, DANRE00373
OG0005715	LYTVA_18376	DANRE43098
OG0005717	LYTVA_00629, LYTVA_27562	DANRE09066, DANRE09067, DANRE09065
OG0005718	LYTVA_16862	DANRE08143, DANRE08142
OG0005719	LYTVA_24607	DANRE22979
OG0005720	LYTVA_00445	DANRE04877, DANRE04878
OG0005721	LYTVA_14543	DANRE35044
OG0005722	LYTVA_19099	DANRE24733
OG0005724	LYTVA_25099	DANRE20202
OG0005725	LYTVA_19217	DANRE03552, DANRE03553
OG0005726	LYTVA_12315	DANRE27236, DANRE27237
OG0005727	LYTVA_05281	DANRE35244, DANRE35245
OG0005728	LYTVA_23545	DANRE37055
OG0005730	LYTVA_25373, LYTVA_00306	DANRE29260, DANRE35444
OG0005731	LYTVA_25832	DANRE30002
OG0005732	LYTVA_00395	DANRE16848
OG0005733	LYTVA_13168	DANRE03975
OG0005734	LYTVA_11108	DANRE20594
OG0005735	LYTVA_13233	DANRE34218
OG0005736	LYTVA_28262	DANRE40325, DANRE36760, DANRE30877
OG0005737	LYTVA_08421	DANRE08970
OG0005738	LYTVA_12852, LYTVA_02893	DANRE26761
OG0005739	LYTVA_22076	DANRE23960
OG0005740	LYTVA_09757	DANRE29852, DANRE36136
OG0005741	LYTVA_09611, LYTVA_10113	DANRE03389
OG0005742	LYTVA_22875	DANRE09529
OG0005744	LYTVA_06470	DANRE09821
OG0005745	LYTVA_04591, LYTVA_28969	DANRE04124
OG0005746	LYTVA_14216	DANRE16685, DANRE16686
OG0005747	LYTVA_00501	DANRE23184, DANRE23183
OG0005748	LYTVA_16013	DANRE07742, DANRE07743
OG0005749	LYTVA_28764, LYTVA_28670	DANRE30710
OG0005750	LYTVA_26693	DANRE07024
OG0005752	LYTVA_19646, LYTVA_01417	DANRE33307
OG0005754	LYTVA_11135	DANRE17368, DANRE17369, DANRE17367
OG0005755	LYTVA_24343	DANRE37037
OG0005756	LYTVA_19892	DANRE09882, DANRE14479, DANRE14480
OG0005757	LYTVA_24431	DANRE10576
OG0005758	LYTVA_12445	DANRE07527, DANRE07528
OG0005759	LYTVA_04410	DANRE03860
OG0005761	LYTVA_04938	DANRE33898
OG0005762	LYTVA_18977	DANRE22206
OG0005763	LYTVA_18127	DANRE39518, DANRE39519, DANRE39517
OG0005764	LYTVA_19354	DANRE09780
OG0005765	LYTVA_29673	DANRE04820, DANRE04821, DANRE04819
OG0005766	LYTVA_08287, LYTVA_29222	DANRE13270
OG0005767	LYTVA_04138	DANRE03737, DANRE03736
OG0005768	LYTVA_14057, LYTVA_17914	DANRE35685
OG0005769	LYTVA_09632	DANRE17644, DANRE17643, DANRE17645
OG0005770	LYTVA_28933	DANRE12661, DANRE12660
OG0005772	LYTVA_11817	DANRE39577, DANRE39576
OG0005773	LYTVA_15914	DANRE28398
OG0005774	LYTVA_05829	DANRE22637
OG0005775	LYTVA_01882	DANRE03621
OG0005777	LYTVA_26090, LYTVA_28674	DANRE04533, DANRE04532
OG0005778	LYTVA_17024	DANRE18976, DANRE11584
OG0005779	LYTVA_09970	DANRE40753, DANRE40752
OG0005781	LYTVA_26686	DANRE42324, DANRE42323
OG0005782	LYTVA_21263	DANRE06437
OG0005783	LYTVA_06702, LYTVA_07994	DANRE19394, DANRE19393
OG0005784	LYTVA_23789	DANRE05427, DANRE05426, DANRE05425
OG0005786	LYTVA_28993	DANRE25576, DANRE25575, DANRE25574
OG0005787	LYTVA_29596	DANRE38319
OG0005788	LYTVA_11398, LYTVA_09169	DANRE02080
OG0005789	LYTVA_16262	DANRE38286
OG0005790	LYTVA_09414	DANRE05586
OG0005791	LYTVA_27838	DANRE35362
OG0005792	LYTVA_21525, LYTVA_24913	DANRE00903
OG0005795	LYTVA_27466	DANRE41201
OG0005796	LYTVA_29526	DANRE35301
OG0005798	LYTVA_23618	DANRE36742, DANRE36741, DANRE36740, DANRE36739
OG0005799	LYTVA_20338, LYTVA_26495, LYTVA_20337	DANRE07255, DANRE07256
OG0005802	LYTVA_30066	DANRE42619
OG0005804	LYTVA_21616	DANRE16177, DANRE26612
OG0005805	LYTVA_12880	DANRE33433, DANRE33434
OG0005806	LYTVA_12791	DANRE33644, DANRE33645, DANRE33646, DANRE33642, DANRE33643
OG0005807	LYTVA_00635	DANRE42401
OG0005808	LYTVA_29530	DANRE36615
OG0005810	LYTVA_17241	DANRE09119, DANRE09118
OG0005811	LYTVA_29272	DANRE30619
OG0005812	LYTVA_03605	DANRE06734, DANRE06736, DANRE06735
OG0005813	LYTVA_09987	DANRE33638
OG0005814	LYTVA_03829	DANRE00480, DANRE00481, DANRE00482
OG0005815	LYTVA_03059	DANRE35338, DANRE35339
OG0005816	LYTVA_26137	DANRE33494, DANRE25870
OG0005817	LYTVA_17105	DANRE08196
OG0005818	LYTVA_30058	DANRE25883
OG0005819	LYTVA_25458	DANRE29106
OG0005820	LYTVA_11915	DANRE09807, DANRE09805, DANRE09806
OG0005821	LYTVA_27285	DANRE09701, DANRE09702
OG0005822	LYTVA_30212	DANRE11599, DANRE11598
OG0005823	LYTVA_26580	DANRE20322, DANRE20321, DANRE20320, DANRE20318, DANRE20319
OG0005824	LYTVA_07277	DANRE28405, DANRE28404, DANRE28406
OG0005825	LYTVA_16412	DANRE16741, DANRE16740, DANRE16743
OG0005826	LYTVA_02631, LYTVA_27027, LYTVA_17352	DANRE31098
OG0005827	LYTVA_27401	DANRE04786
OG0005828	LYTVA_12356	DANRE11026
OG0005829	LYTVA_25543	DANRE18381, DANRE18383, DANRE18382
OG0005830	LYTVA_08480	DANRE30479, DANRE29292, DANRE29293, DANRE29294
OG0005831	LYTVA_10805	DANRE03042, DANRE03041
OG0005832	LYTVA_26803	DANRE12840
OG0005834	LYTVA_17520	DANRE31116, DANRE31115, DANRE31117
OG0005835	LYTVA_14917	DANRE22723
OG0005836	LYTVA_16697, LYTVA_00168	DANRE00571
OG0005837	LYTVA_13503	DANRE28876
OG0005838	LYTVA_03049, LYTVA_26272	DANRE25892, DANRE25891
OG0005839	LYTVA_11493	DANRE03272, DANRE03273, DANRE05764, DANRE16688
OG0005840	LYTVA_00482	DANRE11184
OG0005842	LYTVA_23316	DANRE01807
OG0005843	LYTVA_25522	DANRE27852, DANRE27853
OG0005844	LYTVA_18511, LYTVA_24880	DANRE04542
OG0005845	LYTVA_08424	DANRE08278, DANRE08279, DANRE08276, DANRE08277
OG0005846	LYTVA_11376, LYTVA_11375	DANRE43439
OG0005847	LYTVA_27404	DANRE18614
OG0005848	LYTVA_11161	DANRE29474
OG0005849	LYTVA_27507	DANRE42620
OG0005850	LYTVA_27504	DANRE02454
OG0005851	LYTVA_12140	DANRE39994, DANRE39993
OG0005852	LYTVA_13702	DANRE40523, DANRE40522
OG0005853	LYTVA_13932	DANRE11871, DANRE11872, DANRE11870
OG0005854	LYTVA_23704	DANRE26034, DANRE26032, DANRE26031, DANRE26033
OG0005855	LYTVA_24155	DANRE03475
OG0005856	LYTVA_04530, LYTVA_23041	DANRE11367, DANRE11368, DANRE11366
OG0005858	LYTVA_18521	DANRE33663
OG0005860	LYTVA_04729	DANRE40800
OG0005861	LYTVA_07258	DANRE35512, DANRE35510, DANRE35511
OG0005863	LYTVA_20028	DANRE29066
OG0005864	LYTVA_22593, LYTVA_20239	DANRE00114
OG0005865	LYTVA_00504	DANRE36625, DANRE36626
OG0005866	LYTVA_20927	DANRE11579
OG0005867	LYTVA_21902	DANRE31525
OG0005869	LYTVA_24545	DANRE36892, DANRE36893
OG0005870	LYTVA_02844, LYTVA_14331	DANRE24558
OG0005871	LYTVA_05128	DANRE07208, DANRE07207, DANRE07206
OG0005872	LYTVA_13115	DANRE10465, DANRE10464
OG0005874	LYTVA_14589	DANRE42750
OG0005875	LYTVA_11886, LYTVA_21355	DANRE12228
OG0005876	LYTVA_05532	DANRE36601, DANRE36602, DANRE36600
OG0005877	LYTVA_16711	DANRE02122
OG0005878	LYTVA_10996	DANRE18819, DANRE18818
OG0005879	LYTVA_25310	DANRE10234
OG0005880	LYTVA_29784	DANRE21270, DANRE21271
OG0005884	LYTVA_10458	DANRE17605
OG0005885	LYTVA_18407, LYTVA_00507, LYTVA_18406	DANRE41185, DANRE41184, DANRE41186
OG0005887	LYTVA_11995	DANRE35050
OG0005888	LYTVA_17874	DANRE30287
OG0005889	LYTVA_23762	DANRE38035
OG0005891	LYTVA_24855	DANRE30497, DANRE30496
OG0005892	LYTVA_05120	DANRE12851
OG0005895	LYTVA_10255, LYTVA_04773	DANRE01111
OG0005896	LYTVA_27791	DANRE23277, DANRE24079
OG0005897	LYTVA_04870	DANRE15609
OG0005898	LYTVA_28914	DANRE42374
OG0005899	LYTVA_09884	DANRE30256
OG0005900	LYTVA_07340, LYTVA_17949	DANRE27122, DANRE27121, DANRE27123
OG0005901	LYTVA_02043, LYTVA_03382	DANRE12702
OG0005902	LYTVA_17361	DANRE14687
OG0005903	LYTVA_04449	DANRE12234
OG0005904	LYTVA_30231	DANRE25660, DANRE25661
OG0005906	LYTVA_20439	DANRE42799
OG0005907	LYTVA_13227	DANRE25622, DANRE25623
OG0005908	LYTVA_21748, LYTVA_02163, LYTVA_22223	DANRE12740, DANRE12741
OG0005909	LYTVA_21799	DANRE26562, DANRE26561
OG0005911	LYTVA_12746	DANRE00577, DANRE00578
OG0005912	LYTVA_26114	DANRE23007, DANRE26433, DANRE26434, DANRE26435
OG0005917	LYTVA_20465, LYTVA_27066	DANRE37251
OG0005918	LYTVA_08438	DANRE26860, DANRE26859
OG0005919	LYTVA_11082	DANRE27437
OG0005920	LYTVA_28682	DANRE23524, DANRE28192, DANRE23523
OG0005921	LYTVA_04979	DANRE00770, DANRE00771, DANRE07756, DANRE07757
OG0005922	LYTVA_01669	DANRE01622
OG0005923	LYTVA_28422, LYTVA_13866	DANRE37950
OG0005924	LYTVA_10538	DANRE26067, DANRE26068, DANRE26069
OG0005926	LYTVA_02106	DANRE27181
OG0005927	LYTVA_05378, LYTVA_15598	DANRE42189
OG0005928	LYTVA_12739	DANRE01870, DANRE01871
OG0005929	LYTVA_17833	DANRE28882, DANRE28881, DANRE35644
OG0005932	LYTVA_08514	DANRE12427, DANRE12426
OG0005939	LYTVA_07789, LYTVA_13022	DANRE25188
OG0005940	LYTVA_29936	DANRE18047
OG0005941	LYTVA_30039	DANRE17403, DANRE17402
OG0005942	LYTVA_08999	DANRE01018, DANRE01019
OG0005943	LYTVA_22458	DANRE28508
OG0005944	LYTVA_09413	DANRE04523, DANRE04524
OG0005946	LYTVA_01427	DANRE40755, DANRE40756
OG0005947	LYTVA_02013	DANRE16088
OG0005948	LYTVA_21844	DANRE04336, DANRE05014, DANRE05013, DANRE05011, DANRE05012
OG0005949	LYTVA_10384, LYTVA_05162	DANRE36776
OG0005950	LYTVA_16483	DANRE12068
OG0005951	LYTVA_16712	DANRE01837, DANRE01838, DANRE01839, DANRE01836
OG0005952	LYTVA_17037	DANRE00112, DANRE00113
OG0005953	LYTVA_06576	DANRE34696, DANRE34697
OG0005955	LYTVA_05398, LYTVA_05388	DANRE41176
OG0005956	LYTVA_23369	DANRE19452
OG0005957	LYTVA_18054, LYTVA_13190	DANRE38099, DANRE38097
OG0005959	LYTVA_09163, LYTVA_22225	DANRE13565
OG0005960	LYTVA_11624	DANRE06005
OG0005961	LYTVA_08515	DANRE36709, DANRE36708
OG0005962	LYTVA_18851, LYTVA_09843	DANRE40347, DANRE40346
OG0005963	LYTVA_10897	DANRE17985, DANRE17983, DANRE17984
OG0005966	LYTVA_13151	DANRE30542, DANRE30541
OG0005967	LYTVA_20183	DANRE29460, DANRE29461
OG0005968	LYTVA_28809, LYTVA_21469	DANRE17712
OG0005970	LYTVA_25945	DANRE21493
OG0005971	LYTVA_12537	DANRE42629
OG0005972	LYTVA_22128	DANRE18881
OG0005973	LYTVA_08295	DANRE05641
OG0005974	LYTVA_06635	DANRE17648
OG0005976	LYTVA_02397	DANRE42119, DANRE42118
OG0005977	LYTVA_16782, LYTVA_12904	DANRE31405, DANRE31403, DANRE31404
OG0005978	LYTVA_01508	DANRE15157
OG0005979	LYTVA_26441	DANRE38778, DANRE38776, DANRE38777
OG0005980	LYTVA_04977	DANRE23331, DANRE23328, DANRE23330, DANRE23329, DANRE23332
OG0005981	LYTVA_14677, LYTVA_14675, LYTVA_27040	DANRE18909
OG0005983	LYTVA_27200	DANRE36502
OG0005984	LYTVA_11061	DANRE19178, DANRE19177
OG0005985	LYTVA_27703	DANRE33946
OG0005987	LYTVA_11885	DANRE20527
OG0005989	LYTVA_09025	DANRE26234
OG0005991	LYTVA_03669	DANRE25006
OG0005993	LYTVA_25557	DANRE22273, DANRE22274
OG0005994	LYTVA_23031	DANRE01522, DANRE27164
OG0005995	LYTVA_27679	DANRE05970
OG0005996	LYTVA_05056, LYTVA_28237, LYTVA_28138, LYTVA_13646	DANRE13892, DANRE13893, DANRE10358
OG0005998	LYTVA_09503	DANRE40594, DANRE19430
OG0006000	LYTVA_21933	DANRE18864
OG0006001	LYTVA_08499	DANRE25824
OG0006002	LYTVA_16676	DANRE31475, DANRE31474, DANRE31473
OG0006004	LYTVA_01399, LYTVA_01461	DANRE35808, DANRE41519, DANRE23322
OG0006005	LYTVA_19078	DANRE20235
OG0006007	LYTVA_25754	DANRE12881, DANRE12882, DANRE02139, DANRE02140
OG0006008	LYTVA_27932	DANRE02968, DANRE02967
OG0006009	LYTVA_23186	DANRE16038, DANRE16039
OG0006010	LYTVA_15597	DANRE06602, DANRE06603, DANRE16464
OG0006011	LYTVA_02858	DANRE33317
OG0006012	LYTVA_19202	DANRE25962, DANRE25963, DANRE25961, DANRE38412
OG0006013	LYTVA_14566	DANRE14651, DANRE14650
OG0006014	LYTVA_22749	DANRE02557, DANRE02556
OG0006059	LYTVA_29231, LYTVA_24599	DANRE03446
OG0006061	LYTVA_10608	DANRE37561, DANRE37562
OG0006062	LYTVA_21057	DANRE28758, DANRE28759
OG0006063	LYTVA_24714, LYTVA_04813	DANRE20565, DANRE20567, DANRE20566
OG0006064	LYTVA_21245	DANRE20071
OG0006065	LYTVA_02603, LYTVA_14093	DANRE40647, DANRE40645, DANRE40646, DANRE40648
OG0006066	LYTVA_05150, LYTVA_14949	DANRE41650, DANRE16622
OG0006067	LYTVA_25535	DANRE09566, DANRE09565, DANRE09564
OG0006068	LYTVA_15772, LYTVA_12823	DANRE07031, DANRE07028, DANRE07030, DANRE07029, DANRE05358
OG0006070	LYTVA_20031	DANRE09408, DANRE36005
OG0006071	LYTVA_06703	DANRE33309
OG0006072	LYTVA_08125	DANRE38386
OG0006074	LYTVA_06317	DANRE17468, DANRE17467
OG0006077	LYTVA_20621	DANRE41419, DANRE41418
OG0006078	LYTVA_27624	DANRE35152, DANRE35153, DANRE13907, DANRE13908
OG0006079	LYTVA_19299	DANRE25248, DANRE25247
OG0006081	LYTVA_07711, LYTVA_06033	DANRE31421
OG0006082	LYTVA_17154	DANRE14868, DANRE14870, DANRE14871, DANRE14869
OG0006083	LYTVA_12610	DANRE25571, DANRE25570
OG0006084	LYTVA_03984, LYTVA_09057	DANRE15943, DANRE15942
OG0006085	LYTVA_20707	DANRE25506, DANRE25507, DANRE00323
OG0006087	LYTVA_18008	DANRE37182, DANRE43283, DANRE37181
OG0006088	LYTVA_07153	DANRE13208
OG0006090	LYTVA_03604	DANRE04442
OG0006092	LYTVA_10788	DANRE03082, DANRE03081
OG0006095	LYTVA_10853	DANRE17173
OG0006097	LYTVA_23531	DANRE24039
OG0006098	LYTVA_22365	DANRE23818
OG0006099	LYTVA_13095	DANRE03620, DANRE28627, DANRE29421
OG0006100	LYTVA_29248	DANRE26042, DANRE26043
OG0006102	LYTVA_22045	DANRE21001, DANRE21000, DANRE19412
OG0006103	LYTVA_29588	DANRE18499, DANRE18498
OG0006104	LYTVA_10546	DANRE30099
OG0006106	LYTVA_02926	DANRE24568
OG0006108	LYTVA_23964, LYTVA_08693	DANRE09233
OG0006110	LYTVA_18814, LYTVA_24967, LYTVA_18813	DANRE22911, DANRE02528, DANRE02529
OG0006113	LYTVA_05051	DANRE24651, DANRE24652, DANRE24653
OG0006114	LYTVA_10473, LYTVA_25053	DANRE40472
OG0006115	LYTVA_27463	DANRE18916
OG0006116	LYTVA_27235, LYTVA_06464	DANRE19983
OG0006117	LYTVA_27244	DANRE35996
OG0006118	LYTVA_10793, LYTVA_23805	DANRE13598
OG0006119	LYTVA_23602, LYTVA_19800	DANRE06328, DANRE06329
OG0006120	LYTVA_00995	DANRE04888, DANRE04887
OG0006122	LYTVA_04659, LYTVA_10846, LYTVA_27299	DANRE03702
OG0006123	LYTVA_19340	DANRE06435
OG0006124	LYTVA_06395	DANRE17897, DANRE17898
OG0006126	LYTVA_23370	DANRE30293, DANRE30292, DANRE30291
OG0006127	LYTVA_18329	DANRE12645, DANRE12644
OG0006128	LYTVA_17239	DANRE25427
OG0006129	LYTVA_06559	DANRE15890
OG0006130	LYTVA_21243	DANRE36988
OG0006131	LYTVA_26134	DANRE29540, DANRE29541
OG0006132	LYTVA_09437, LYTVA_13580	DANRE05752, DANRE05754, DANRE05753
OG0006133	LYTVA_18256	DANRE02123
OG0006134	LYTVA_15355	DANRE10582, DANRE10584, DANRE10583
OG0006135	LYTVA_08555	DANRE11159
OG0006136	LYTVA_13009	DANRE43216, DANRE43217
OG0006137	LYTVA_10892	DANRE13724, DANRE13723
OG0006138	LYTVA_09415	DANRE04554
OG0006139	LYTVA_09549	DANRE31584, DANRE31583, DANRE36623
OG0006140	LYTVA_08265	DANRE01106, DANRE01107
OG0006144	LYTVA_24305	DANRE37479
OG0006145	LYTVA_21368	DANRE22910
OG0006146	LYTVA_11498	DANRE04972, DANRE04971
OG0006148	LYTVA_21331, LYTVA_11302	DANRE00422
OG0006152	LYTVA_06919	DANRE23287, DANRE23286
OG0006153	LYTVA_10935	DANRE15824, DANRE07083
OG0006154	LYTVA_01933, LYTVA_09533	DANRE38444
OG0006155	LYTVA_00694, LYTVA_03469	DANRE09888, DANRE09887
OG0006156	LYTVA_16773	DANRE05993, DANRE05992
OG0006158	LYTVA_20335	DANRE18011, DANRE11810
OG0006159	LYTVA_03345	DANRE35670
OG0006160	LYTVA_03489	DANRE30910
OG0006161	LYTVA_27508	DANRE09532, DANRE14318
OG0006162	LYTVA_24733	DANRE01817
OG0006163	LYTVA_22611	DANRE25987, DANRE25986, DANRE38409
OG0006164	LYTVA_27139, LYTVA_12217	DANRE38641
OG0006165	LYTVA_20359	DANRE22494, DANRE22493, DANRE22492
OG0006167	LYTVA_28551, LYTVA_26232	DANRE23739, DANRE23740, DANRE16382, DANRE16381
OG0006168	LYTVA_04359	DANRE30290, DANRE30289
OG0006170	LYTVA_29594	DANRE41407, DANRE35856, DANRE41405, DANRE41406
OG0006172	LYTVA_28531	DANRE43419
OG0006174	LYTVA_00162	DANRE12145
OG0006175	LYTVA_19822	DANRE43382, DANRE24685, DANRE24686
OG0006177	LYTVA_27891	DANRE37713, DANRE37714
OG0006179	LYTVA_23608	DANRE07721
OG0006180	LYTVA_23322	DANRE26681, DANRE26680
OG0006182	LYTVA_12535, LYTVA_06005	DANRE24692
OG0006184	LYTVA_29900	DANRE35470, DANRE35469, DANRE35467, DANRE35468
OG0006185	LYTVA_06858	DANRE27169, DANRE27168, DANRE27167
OG0006186	LYTVA_29152	DANRE40100, DANRE40101
OG0006187	LYTVA_26400	DANRE13904
OG0006188	LYTVA_16418	DANRE07386, DANRE43366
OG0006189	LYTVA_29896	DANRE28624, DANRE35629, DANRE35630, DANRE35631
OG0006190	LYTVA_15219	DANRE06601
OG0006191	LYTVA_01224	DANRE39537
OG0006192	LYTVA_12518	DANRE05771, DANRE05775
OG0006193	LYTVA_00867	DANRE40110, DANRE40111
OG0006194	LYTVA_13643	DANRE17223, DANRE17222
OG0006195	LYTVA_22252	DANRE29880
OG0006196	LYTVA_08398, LYTVA_07816, LYTVA_02015	DANRE07513
OG0006198	LYTVA_08442	DANRE04521, DANRE04520
OG0006199	LYTVA_14501	DANRE03649
OG0006200	LYTVA_11343, LYTVA_11344	DANRE31009
OG0006201	LYTVA_12354, LYTVA_07705	DANRE40839, DANRE40838, DANRE28924
OG0006202	LYTVA_22359	DANRE27776
OG0006203	LYTVA_21249, LYTVA_03204, LYTVA_26087, LYTVA_26085, LYTVA_26086	DANRE04548
OG0006204	LYTVA_08879, LYTVA_08880	DANRE03153, DANRE03154
OG0006205	LYTVA_03187, LYTVA_21645, LYTVA_07689	DANRE33863
OG0006206	LYTVA_23264	DANRE11004, DANRE17600
OG0006207	LYTVA_12635	DANRE08294
OG0006208	LYTVA_23992	DANRE39893
OG0006209	LYTVA_24210	DANRE34587, DANRE00320
OG0006210	LYTVA_22429	DANRE14604, DANRE14603
OG0006211	LYTVA_24533	DANRE23001, DANRE23002, DANRE23000
OG0006212	LYTVA_09752	DANRE29423
OG0006213	LYTVA_13202	DANRE42202
OG0006214	LYTVA_24527, LYTVA_03579	DANRE30688
OG0006216	LYTVA_18233	DANRE02603
OG0006217	LYTVA_00503	DANRE02455
OG0006219	LYTVA_26279, LYTVA_25144	DANRE21451, DANRE21452, DANRE21450
OG0006220	LYTVA_23174	DANRE42935
OG0006221	LYTVA_20698	DANRE10344, DANRE29145, DANRE29144, DANRE03350
OG0006223	LYTVA_24320	DANRE11597
OG0006224	LYTVA_01497	DANRE23192
OG0006225	LYTVA_08304	DANRE22204, DANRE22205
OG0006226	LYTVA_20660	DANRE00424
OG0006227	LYTVA_28417	DANRE34044
OG0006228	LYTVA_15203	DANRE25100
OG0006229	LYTVA_30192	DANRE15936
OG0006230	LYTVA_00537	DANRE41674
OG0006231	LYTVA_25016	DANRE39194
OG0006232	LYTVA_07562, LYTVA_07559	DANRE42234, DANRE42233
OG0006233	LYTVA_28768, LYTVA_06160	DANRE36490
OG0006234	LYTVA_10376	DANRE17683
OG0006237	LYTVA_21082	DANRE23513, DANRE23512
OG0006238	LYTVA_04855	DANRE25499
OG0006239	LYTVA_08127, LYTVA_17209	DANRE12665, DANRE12667, DANRE12666
OG0006240	LYTVA_24901	DANRE36672, DANRE36673
OG0006243	LYTVA_03083	DANRE19390, DANRE19389
OG0006244	LYTVA_08175	DANRE00556, DANRE00555
OG0006245	LYTVA_19353	DANRE35696
OG0006246	LYTVA_07275	DANRE00449
OG0006247	LYTVA_07282	DANRE19272
OG0006249	LYTVA_20075	DANRE03718, DANRE03719
OG0006250	LYTVA_10575	DANRE07127
OG0006251	LYTVA_22113	DANRE08349
OG0006253	LYTVA_08763, LYTVA_25229	DANRE36480, DANRE36479
OG0006254	LYTVA_02629	DANRE29341
OG0006255	LYTVA_18641	DANRE03495, DANRE03496
OG0006256	LYTVA_03646	DANRE24249, DANRE24250
OG0006257	LYTVA_08773	DANRE05553, DANRE05552
OG0006259	LYTVA_12249	DANRE18871
OG0006260	LYTVA_24680	DANRE22086
OG0006261	LYTVA_21905	DANRE13096, DANRE30739, DANRE02264
OG0006262	LYTVA_05052	DANRE25390, DANRE09162
OG0006263	LYTVA_05073, LYTVA_30238	DANRE24117, DANRE24118
OG0006264	LYTVA_04976	DANRE33703
OG0006266	LYTVA_00821, LYTVA_12092	DANRE17830, DANRE17831
OG0006267	LYTVA_03493	DANRE00418
OG0006270	LYTVA_13231	DANRE35384, DANRE35383
OG0006271	LYTVA_00237, LYTVA_22321	DANRE35905
OG0006272	LYTVA_21094	DANRE34854, DANRE34853, DANRE38037
OG0006274	LYTVA_12438	DANRE43313, DANRE25054
OG0006275	LYTVA_06690	DANRE11416
OG0006276	LYTVA_02383	DANRE05390, DANRE05391
OG0006279	LYTVA_00639	DANRE42307
OG0006280	LYTVA_19738	DANRE17962
OG0006281	LYTVA_10059	DANRE20618
OG0006283	LYTVA_14837	DANRE23890
OG0006284	LYTVA_13767	DANRE42627
OG0006285	LYTVA_17560	DANRE35155
OG0006286	LYTVA_20377, LYTVA_20379	DANRE24625, DANRE24626
OG0006287	LYTVA_30012	DANRE10740, DANRE10741
OG0006288	LYTVA_02481	DANRE19521
OG0006289	LYTVA_24452	DANRE02205, DANRE02206
OG0006290	LYTVA_09893	DANRE23006
OG0006291	LYTVA_29741	DANRE39977
OG0006292	LYTVA_05869	DANRE26134, DANRE26135, DANRE22601
OG0006293	LYTVA_10380	DANRE00138, DANRE00137
OG0006294	LYTVA_29965	DANRE18822, DANRE18821
OG0006295	LYTVA_15601	DANRE19856
OG0006296	LYTVA_05537	DANRE31238
OG0006297	LYTVA_21669, LYTVA_11418	DANRE36621
OG0006298	LYTVA_01860	DANRE01607, DANRE01606
OG0006300	LYTVA_16017	DANRE04796, DANRE04797, DANRE04798, DANRE04799, DANRE04795
OG0006301	LYTVA_26860	DANRE12054, DANRE12053, DANRE12051
OG0006302	LYTVA_12764	DANRE25685
OG0006304	LYTVA_01111	DANRE11152, DANRE17438, DANRE17440, DANRE17439
OG0006305	LYTVA_08171	DANRE22040, DANRE22039, DANRE15982
OG0006307	LYTVA_15501	DANRE33432
OG0006308	LYTVA_21772	DANRE33329, DANRE33328, DANRE33327
OG0006309	LYTVA_15703	DANRE33045
OG0006310	LYTVA_21738, LYTVA_17277	DANRE39114, DANRE39115
OG0006311	LYTVA_02260	DANRE25002
OG0006312	LYTVA_24684, LYTVA_10015	DANRE30635
OG0006313	LYTVA_29847	DANRE10086
OG0006314	LYTVA_01982	DANRE42304
OG0006315	LYTVA_03118	DANRE11260
OG0006316	LYTVA_16164	DANRE00198, DANRE00199
OG0006317	LYTVA_18482	DANRE09482, DANRE09481
OG0006318	LYTVA_21680	DANRE33755, DANRE42244, DANRE42245
OG0006319	LYTVA_29168	DANRE40452, DANRE40453
OG0006320	LYTVA_01264	DANRE25698, DANRE25697
OG0006321	LYTVA_18675	DANRE38570, DANRE10578
OG0006322	LYTVA_00779	DANRE20598
OG0006323	LYTVA_17375	DANRE37133, DANRE37132, DANRE37131
OG0006325	LYTVA_25169	DANRE35198, DANRE35197
OG0006326	LYTVA_03655	DANRE26665, DANRE26664, DANRE26663
OG0006327	LYTVA_12932	DANRE21374
OG0006328	LYTVA_15537	DANRE14694, DANRE14693
OG0006329	LYTVA_23431	DANRE39682
OG0006332	LYTVA_15890	DANRE37684, DANRE37685, DANRE37686
OG0006333	LYTVA_27460, LYTVA_29669	DANRE41845, DANRE11474, DANRE18551
OG0006334	LYTVA_14718	DANRE16756
OG0006336	LYTVA_00586	DANRE21727
OG0006337	LYTVA_10677, LYTVA_08724	DANRE34797
OG0006339	LYTVA_06468	DANRE19470, DANRE19472, DANRE19471
OG0006340	LYTVA_15371	DANRE05946
OG0006341	LYTVA_19336	DANRE16542
OG0006343	LYTVA_02215	DANRE06799, DANRE15712
OG0006345	LYTVA_25563	DANRE43395
