Orthogroup	LYTVA_ok	AENJA_ok
OG0010521	LYTVA_26556, LYTVA_03717	AENJA_11251
OG0010522	LYTVA_04954	AENJA_11726
OG0010524	LYTVA_18690	AENJA_11896, AENJA_24553, AENJA_13219
OG0010526	LYTVA_05652	AENJA_12444
OG0010528	LYTVA_16183	AENJA_13205, AENJA_23193
OG0010529	LYTVA_23605	AENJA_13584
OG0010530	LYTVA_04245	AENJA_13771
OG0010531	LYTVA_21548	AENJA_13997
OG0010532	LYTVA_10720, LYTVA_04023, LYTVA_01405, LYTVA_10722	AENJA_14002, AENJA_14003
OG0010534	LYTVA_22889	AENJA_14172
OG0010536	LYTVA_24372	AENJA_14343
OG0010537	LYTVA_18530, LYTVA_20315	AENJA_14600
OG0010538	LYTVA_12185	AENJA_14782
OG0010539	LYTVA_12254, LYTVA_22543, LYTVA_06561, LYTVA_29771, LYTVA_20997, LYTVA_00456	AENJA_14888
OG0010541	LYTVA_11728, LYTVA_28723	AENJA_15265, AENJA_15255
OG0010543	LYTVA_02183, LYTVA_09552	AENJA_15705
OG0010544	LYTVA_12803, LYTVA_24811	AENJA_15911
OG0010546	LYTVA_06043	AENJA_16060
OG0010547	LYTVA_18381, LYTVA_22790	AENJA_16072
OG0010548	LYTVA_18877, LYTVA_01558	AENJA_16353, AENJA_16354
OG0010549	LYTVA_00894	AENJA_16378
OG0010550	LYTVA_08215	AENJA_20754, AENJA_16448
OG0010551	LYTVA_22322	AENJA_17500
OG0010552	LYTVA_15500	AENJA_17735
OG0010553	LYTVA_10995	AENJA_18062
OG0010554	LYTVA_14237	AENJA_18101
OG0010555	LYTVA_28860	AENJA_18169
OG0010556	LYTVA_19285	AENJA_18957
OG0010558	LYTVA_16176	AENJA_19184
OG0010560	LYTVA_03650	AENJA_19696
OG0010561	LYTVA_05112	AENJA_19803
OG0010562	LYTVA_29293	AENJA_19881
OG0010563	LYTVA_08307	AENJA_19992
OG0010564	LYTVA_22378	AENJA_20100
OG0010565	LYTVA_08869, LYTVA_21252, LYTVA_29033	AENJA_20520
OG0010568	LYTVA_21520	AENJA_21427
OG0010569	LYTVA_09603	AENJA_21689
OG0010572	LYTVA_00521	AENJA_22555
OG0010572	LYTVA_12365	AENJA_22553
OG0010576	LYTVA_11392, LYTVA_30211, LYTVA_17946, LYTVA_19809, LYTVA_12655, LYTVA_28430, LYTVA_09599, LYTVA_27630, LYTVA_25595, LYTVA_18616, LYTVA_20620, LYTVA_17640, LYTVA_19404	AENJA_23795
OG0010577	LYTVA_07443, LYTVA_25166, LYTVA_21463	AENJA_23961
OG0010578	LYTVA_25750	AENJA_24113
OG0010580	LYTVA_10131	AENJA_24678
OG0010581	LYTVA_04518	AENJA_24766
OG0010582	LYTVA_11737	AENJA_24887
OG0010584	LYTVA_26155, LYTVA_17197	AENJA_26576
OG0010824	LYTVA_06965	AENJA_23791, AENJA_11639, AENJA_00785
OG0010827	LYTVA_26384	AENJA_01549
OG0010830	LYTVA_24649	AENJA_02599
OG0010831	LYTVA_23203	AENJA_02677
OG0010832	LYTVA_04927	AENJA_02678
OG0010833	LYTVA_03330, LYTVA_10707	AENJA_02753
OG0010835	LYTVA_07764, LYTVA_07712	AENJA_03052
OG0010836	LYTVA_19272	AENJA_03067
OG0010839	LYTVA_28155	AENJA_03630
OG0010841	LYTVA_10221	AENJA_04156
OG0010842	LYTVA_12718, LYTVA_28072	AENJA_04614
OG0010844	LYTVA_00770	AENJA_04792
OG0010845	LYTVA_20236	AENJA_04996
OG0010847	LYTVA_24543	AENJA_05384
OG0010848	LYTVA_03458	AENJA_05962
OG0010850	LYTVA_14021, LYTVA_04894	AENJA_06903
OG0010851	LYTVA_15369	AENJA_07055
OG0010852	LYTVA_19209, LYTVA_24749, LYTVA_26256, LYTVA_05165	AENJA_20067
OG0010853	LYTVA_23263	AENJA_07697
OG0010855	LYTVA_08179	AENJA_08148
OG0010856	LYTVA_10288	AENJA_19336, AENJA_08726
OG0010857	LYTVA_04386, LYTVA_18478	AENJA_08751
OG0010858	LYTVA_06270	AENJA_09035
OG0010861	LYTVA_03561	AENJA_09618, AENJA_15406
OG0010862	LYTVA_10128	AENJA_14252, AENJA_09683
OG0010865	LYTVA_26892	AENJA_10044
OG0010866	LYTVA_08629	AENJA_10339
OG0010867	LYTVA_08760	AENJA_11119
OG0010868	LYTVA_23021	AENJA_11333
OG0010870	LYTVA_12677, LYTVA_28498	AENJA_11554
OG0010872	LYTVA_12891	AENJA_12110
OG0010873	LYTVA_19228	AENJA_12195
OG0010881	LYTVA_12328	AENJA_14518
OG0010882	LYTVA_16546, LYTVA_28348	AENJA_14542
OG0010883	LYTVA_26487	AENJA_14671
OG0010884	LYTVA_29294	AENJA_14910
OG0010885	LYTVA_15864, LYTVA_02297	AENJA_15446
OG0010889	LYTVA_25210	AENJA_16517
OG0010890	LYTVA_09829	AENJA_16589
OG0010893	LYTVA_19282, LYTVA_09135	AENJA_17950
OG0010894	LYTVA_25751	AENJA_18170
OG0010895	LYTVA_07285	AENJA_18274
OG0010896	LYTVA_08294	AENJA_18430
OG0010897	LYTVA_11541	AENJA_18599, AENJA_18600
OG0010899	LYTVA_23221	AENJA_18953
OG0010901	LYTVA_23927	AENJA_19517
OG0010902	LYTVA_21481	AENJA_19975
OG0010905	LYTVA_15570, LYTVA_14512	AENJA_20875
OG0010907	LYTVA_28966	AENJA_21602
OG0010909	LYTVA_17359	AENJA_22819
OG0010910	LYTVA_09350, LYTVA_09352	AENJA_23233
OG0010911	LYTVA_23972	AENJA_23264
OG0010912	LYTVA_20911, LYTVA_18562	AENJA_23401
OG0010913	LYTVA_16232	AENJA_23417
OG0010914	LYTVA_27441	AENJA_23536
OG0010915	LYTVA_29440	AENJA_23808
OG0010916	LYTVA_14852	AENJA_24431
OG0010918	LYTVA_12957	AENJA_24830
OG0010921	LYTVA_28368	AENJA_25692, AENJA_25693
OG0010922	LYTVA_03128, LYTVA_02064	AENJA_25734
OG0010923	LYTVA_11732	AENJA_26778
OG0011194	LYTVA_24367	AENJA_00770
OG0011195	LYTVA_24046, LYTVA_07677, LYTVA_10425	AENJA_07058
OG0011196	LYTVA_09569	AENJA_00815
OG0011197	LYTVA_28679, LYTVA_03294	AENJA_00876
OG0011200	LYTVA_17044	AENJA_01641
OG0011202	LYTVA_26081	AENJA_02166
OG0011203	LYTVA_20816	AENJA_02594
OG0011205	LYTVA_11370	AENJA_03274
OG0011206	LYTVA_27657	AENJA_03831
OG0011207	LYTVA_11916	AENJA_03977
OG0011208	LYTVA_20228	AENJA_19833, AENJA_04015
OG0011210	LYTVA_12542	AENJA_18035, AENJA_26757, AENJA_04291
OG0011212	LYTVA_25917	AENJA_06371, AENJA_04587
OG0011213	LYTVA_21673, LYTVA_01485	AENJA_04844, AENJA_13201
OG0011221	LYTVA_11028, LYTVA_16493	AENJA_07619
OG0011224	LYTVA_02077	AENJA_09437
OG0011225	LYTVA_11294	AENJA_09746
OG0011226	LYTVA_25922, LYTVA_10945	AENJA_09766
OG0011228	LYTVA_13889	AENJA_10492
OG0011230	LYTVA_00286	AENJA_12083
OG0011231	LYTVA_02344	AENJA_12227
OG0011233	LYTVA_28325	AENJA_12471
OG0011235	LYTVA_09429, LYTVA_30223, LYTVA_17579, LYTVA_08849, LYTVA_19514, LYTVA_19513	AENJA_12790
OG0011237	LYTVA_15454	AENJA_13558
OG0011239	LYTVA_01650	AENJA_14268
OG0011241	LYTVA_13111	AENJA_15237
OG0011242	LYTVA_13483	AENJA_15354
OG0011243	LYTVA_03758	AENJA_16304
OG0011244	LYTVA_00895	AENJA_16373
OG0011245	LYTVA_17892	AENJA_16972
OG0011246	LYTVA_00985	AENJA_17282
OG0011247	LYTVA_27414	AENJA_17809
OG0011248	LYTVA_11287	AENJA_18144
OG0011249	LYTVA_03412	AENJA_18336
OG0011250	LYTVA_18755	AENJA_18506
OG0011251	LYTVA_24115	AENJA_18735
OG0011252	LYTVA_28475, LYTVA_28788	AENJA_19031
OG0011253	LYTVA_05326, LYTVA_05327, LYTVA_06243	AENJA_19236, AENJA_20010
OG0011255	LYTVA_21175	AENJA_20677
OG0011256	LYTVA_30014	AENJA_20792
OG0011260	LYTVA_24102	AENJA_22146
OG0011261	LYTVA_09489	AENJA_22557
OG0011262	LYTVA_27400	AENJA_23016
OG0011266	LYTVA_23347, LYTVA_09239	AENJA_23869
OG0011267	LYTVA_11936, LYTVA_14334, LYTVA_13474, LYTVA_24289, LYTVA_00106, LYTVA_20523, LYTVA_00107, LYTVA_29712, LYTVA_26581	AENJA_24014, AENJA_25585
OG0011269	LYTVA_10893	AENJA_24447
OG0011271	LYTVA_09553, LYTVA_02184	AENJA_25516, AENJA_25517
OG0011272	LYTVA_16651	AENJA_26190
OG0011622	LYTVA_09510	AENJA_00309
OG0011627	LYTVA_00160	AENJA_00991
OG0011630	LYTVA_20274	AENJA_02426
OG0011631	LYTVA_25612	AENJA_02603
OG0011633	LYTVA_14672	AENJA_02706
OG0011634	LYTVA_18710	AENJA_02780
OG0011635	LYTVA_24417, LYTVA_10610	AENJA_02827
OG0011637	LYTVA_07853	AENJA_03079
OG0011638	LYTVA_08770	AENJA_03130
OG0011640	LYTVA_14732	AENJA_05981, AENJA_06611, AENJA_24063, AENJA_03299, AENJA_22017
OG0011641	LYTVA_10905	AENJA_03436
OG0011643	LYTVA_16807	AENJA_04247
OG0011649	LYTVA_00577, LYTVA_14302	AENJA_04480
OG0011650	LYTVA_10410	AENJA_04507
OG0011651	LYTVA_00718	AENJA_10092, AENJA_04942
OG0011652	LYTVA_13133	AENJA_05005
OG0011654	LYTVA_04005	AENJA_05262
OG0011655	LYTVA_17392	AENJA_05306
OG0011661	LYTVA_28975	AENJA_05713
OG0011662	LYTVA_21473	AENJA_05800
OG0011664	LYTVA_25558, LYTVA_11369	AENJA_08458, AENJA_12591
OG0011664	LYTVA_15135, LYTVA_26506	AENJA_06385, AENJA_13883
OG0011665	LYTVA_25279	AENJA_06730
OG0011666	LYTVA_26774	AENJA_06822
OG0011669	LYTVA_16278	AENJA_07656
OG0011671	LYTVA_13224	AENJA_18574, AENJA_08214
OG0011673	LYTVA_03410	AENJA_08523
OG0011674	LYTVA_28948	AENJA_08551
OG0011676	LYTVA_29377, LYTVA_01788	AENJA_08632
OG0011677	LYTVA_16721	AENJA_08656
OG0011678	LYTVA_20282, LYTVA_17426, LYTVA_10041, LYTVA_28940, LYTVA_05525, LYTVA_15664, LYTVA_28118, LYTVA_20331, LYTVA_28678, LYTVA_11158, LYTVA_00360	AENJA_08967
OG0011679	LYTVA_06089, LYTVA_05216	AENJA_08972
OG0011683	LYTVA_23640	AENJA_10107
OG0011687	LYTVA_11535, LYTVA_16746	AENJA_11503
OG0011689	LYTVA_01140	AENJA_12198
OG0011692	LYTVA_00669	AENJA_12440
OG0011694	LYTVA_29759	AENJA_12470
OG0011696	LYTVA_01128, LYTVA_04791	AENJA_13147
OG0011698	LYTVA_04177	AENJA_13262
OG0011699	LYTVA_22418	AENJA_13265
OG0011701	LYTVA_13479	AENJA_15352
OG0011702	LYTVA_14859	AENJA_15425
OG0011703	LYTVA_07390	AENJA_15835
OG0011704	LYTVA_28774	AENJA_15877
OG0011706	LYTVA_15543, LYTVA_26923, LYTVA_11768	AENJA_16022
OG0011711	LYTVA_21298	AENJA_17489
OG0011714	LYTVA_21541, LYTVA_21540	AENJA_17883
OG0011715	LYTVA_21666, LYTVA_06657	AENJA_17958
OG0011716	LYTVA_01989, LYTVA_01463	AENJA_22003, AENJA_18154
OG0011718	LYTVA_07446	AENJA_18547
OG0011719	LYTVA_14091	AENJA_18921
OG0011721	LYTVA_00389	AENJA_19584
OG0011722	LYTVA_08152	AENJA_20786
OG0011724	LYTVA_18062	AENJA_21891
OG0011725	LYTVA_18719	AENJA_22277
OG0011726	LYTVA_27869	AENJA_22442
OG0011728	LYTVA_19413	AENJA_22771
OG0011729	LYTVA_15425	AENJA_22971
OG0011730	LYTVA_25978, LYTVA_06778	AENJA_23029
OG0011731	LYTVA_19040	AENJA_23122
OG0011735	LYTVA_22193	AENJA_23736
OG0011736	LYTVA_04528	AENJA_24092
OG0011737	LYTVA_20169	AENJA_24427
OG0011738	LYTVA_10672	AENJA_25406
OG0011741	LYTVA_02255	AENJA_26563
OG0012155	LYTVA_09974	AENJA_00641
OG0012156	LYTVA_21006, LYTVA_03752, LYTVA_12420, LYTVA_18336, LYTVA_07385	AENJA_24603
OG0012158	LYTVA_03818	AENJA_06863, AENJA_00853
OG0012161	LYTVA_18887	AENJA_01320
OG0012162	LYTVA_02880	AENJA_01407
OG0012164	LYTVA_09477	AENJA_09200, AENJA_12175, AENJA_01530, AENJA_07968, AENJA_20978
OG0012165	LYTVA_21016	AENJA_24736, AENJA_10504, AENJA_01656
OG0012166	LYTVA_08666	AENJA_01870
OG0012170	LYTVA_28451	AENJA_02215
OG0012172	LYTVA_22031, LYTVA_20999	AENJA_02718
OG0012175	LYTVA_27759	AENJA_03104
OG0012178	LYTVA_12558	AENJA_03718
OG0012179	LYTVA_16070	AENJA_13794, AENJA_03779, AENJA_10157
OG0012184	LYTVA_01557	AENJA_04235
OG0012188	LYTVA_19318, LYTVA_19315	AENJA_04627
OG0012189	LYTVA_12549	AENJA_25621, AENJA_12614
OG0012189	LYTVA_28618	AENJA_04709
OG0012196	LYTVA_12307	AENJA_07243
OG0012198	LYTVA_27010, LYTVA_15715	AENJA_07741
OG0012199	LYTVA_28881	AENJA_07984
OG0012201	LYTVA_21454	AENJA_08457
OG0012206	LYTVA_15069	AENJA_09122
OG0012207	LYTVA_29555	AENJA_09358, AENJA_20540
OG0012210	LYTVA_05043	AENJA_10762
OG0012212	LYTVA_25580	AENJA_11440
OG0012213	LYTVA_16999, LYTVA_24322, LYTVA_21883, LYTVA_24341	AENJA_11509
OG0012214	LYTVA_24466	AENJA_11952
OG0012218	LYTVA_22363	AENJA_13232
OG0012221	LYTVA_26542	AENJA_14312
OG0012222	LYTVA_10863	AENJA_14694
OG0012225	LYTVA_29957	AENJA_15084
OG0012227	LYTVA_05545	AENJA_15600
OG0012228	LYTVA_23716	AENJA_16385
OG0012230	LYTVA_12355	AENJA_16594
OG0012233	LYTVA_03692	AENJA_16920, AENJA_20162
OG0012238	LYTVA_17625	AENJA_18755
OG0012239	LYTVA_06819	AENJA_19111
OG0012240	LYTVA_17134, LYTVA_09359	AENJA_19167
OG0012242	LYTVA_14415	AENJA_19706
OG0012244	LYTVA_03641	AENJA_19960
OG0012245	LYTVA_01671	AENJA_20509
OG0012246	LYTVA_29082	AENJA_20788
OG0012247	LYTVA_01109	AENJA_20947
OG0012249	LYTVA_21702	AENJA_21354
OG0012251	LYTVA_18747, LYTVA_09259, LYTVA_00618	AENJA_26797, AENJA_24978, AENJA_22147
OG0012252	LYTVA_00943	AENJA_22376
OG0012254	LYTVA_27147	AENJA_23035
OG0012255	LYTVA_11491	AENJA_23809
OG0012256	LYTVA_22023	AENJA_23955
OG0012257	LYTVA_07882	AENJA_24266
OG0012258	LYTVA_09480	AENJA_24764
OG0012259	LYTVA_24820	AENJA_24867
OG0012260	LYTVA_01040	AENJA_25101
OG0012261	LYTVA_27405	AENJA_25329
OG0012263	LYTVA_28326	AENJA_25811
OG0012761	LYTVA_12752	AENJA_26072, AENJA_12325, AENJA_08873, AENJA_00089
OG0012762	LYTVA_19320	AENJA_00137
OG0012764	LYTVA_05175, LYTVA_26286	AENJA_00565
OG0012766	LYTVA_15189	AENJA_00925
OG0012768	LYTVA_09176, LYTVA_07554, LYTVA_21786	AENJA_01210, AENJA_02395, AENJA_07526
OG0012773	LYTVA_03873	AENJA_01369
OG0012774	LYTVA_27378, LYTVA_14528	AENJA_01374
OG0012775	LYTVA_14639	AENJA_01408
OG0012776	LYTVA_02840, LYTVA_24863	AENJA_01728
OG0012783	LYTVA_28412	AENJA_03980
OG0012784	LYTVA_09378	AENJA_04509
OG0012785	LYTVA_27786	AENJA_04552
OG0012786	LYTVA_01803	AENJA_05014
OG0012789	LYTVA_23318	AENJA_05212
OG0012791	LYTVA_10482	AENJA_05488
OG0012796	LYTVA_14115	AENJA_07043
OG0012799	LYTVA_25863	AENJA_07454, AENJA_10641
OG0012802	LYTVA_04603	AENJA_07946
OG0012805	LYTVA_10374	AENJA_08135
OG0012806	LYTVA_00102, LYTVA_00101	AENJA_08271
OG0012810	LYTVA_20333	AENJA_10032
OG0012811	LYTVA_14013	AENJA_10230
OG0012812	LYTVA_02859	AENJA_10316
OG0012818	LYTVA_22025	AENJA_11501
OG0012822	LYTVA_20865	AENJA_12590
OG0012825	LYTVA_24534	AENJA_13231
OG0012826	LYTVA_10563	AENJA_13250
OG0012827	LYTVA_26881	AENJA_13522
OG0012831	LYTVA_04227	AENJA_14812
OG0012838	LYTVA_26588	AENJA_18845
OG0012841	LYTVA_03549	AENJA_19365
OG0012843	LYTVA_08462, LYTVA_23409	AENJA_20047
OG0012844	LYTVA_04414	AENJA_20510
OG0012845	LYTVA_04946	AENJA_20513
OG0012849	LYTVA_05430	AENJA_21158
OG0012850	LYTVA_07280	AENJA_21168
OG0012853	LYTVA_24797	AENJA_22185
OG0012854	LYTVA_17900	AENJA_22208
OG0012855	LYTVA_26604	AENJA_23224
OG0012859	LYTVA_27864, LYTVA_05686	AENJA_24712
OG0012861	LYTVA_09196	AENJA_26225
OG0013560	LYTVA_01516	AENJA_02231
OG0013561	LYTVA_21720, LYTVA_08947, LYTVA_11092	AENJA_02242
OG0013562	LYTVA_00663	AENJA_02301
OG0013565	LYTVA_17626	AENJA_02513, AENJA_22427
OG0013566	LYTVA_24569	AENJA_02644
OG0013568	LYTVA_26994	AENJA_06163, AENJA_06169, AENJA_03094
OG0013570	LYTVA_01368	AENJA_03834
OG0013571	LYTVA_16545	AENJA_15249, AENJA_19899, AENJA_22756, AENJA_22747, AENJA_22753, AENJA_03951
OG0013576	LYTVA_00391, LYTVA_00392	AENJA_16831, AENJA_05119
OG0013582	LYTVA_07267, LYTVA_11776, LYTVA_08719, LYTVA_24476, LYTVA_22700	AENJA_17369, AENJA_17372, AENJA_06580, AENJA_06578
OG0013585	LYTVA_01587	AENJA_07059
OG0013591	LYTVA_19653	AENJA_07666
OG0013594	LYTVA_16530	AENJA_08866
OG0013596	LYTVA_12526	AENJA_09130
OG0013597	LYTVA_27155	AENJA_09507
OG0013598	LYTVA_17548	AENJA_09522
OG0013599	LYTVA_11526, LYTVA_01391, LYTVA_03173, LYTVA_00059, LYTVA_11530, LYTVA_15757, LYTVA_15387	AENJA_09543
OG0013601	LYTVA_24689	AENJA_09744
OG0013603	LYTVA_01336	AENJA_10104
OG0013605	LYTVA_06926, LYTVA_27078	AENJA_10709
OG0013606	LYTVA_08821, LYTVA_21106	AENJA_13154, AENJA_13153, AENJA_23636, AENJA_21100, AENJA_10873
OG0013607	LYTVA_14416	AENJA_10906
OG0013608	LYTVA_20821, LYTVA_00914, LYTVA_10616, LYTVA_24393, LYTVA_04470, LYTVA_19967, LYTVA_03126, LYTVA_14933	AENJA_11182
OG0013613	LYTVA_25200	AENJA_11760
OG0013614	LYTVA_27649	AENJA_12152
OG0013615	LYTVA_06430	AENJA_12228, AENJA_12229
OG0013617	LYTVA_07762	AENJA_12817
OG0013619	LYTVA_12784	AENJA_13614
OG0013620	LYTVA_05672, LYTVA_25301	AENJA_13710
OG0013622	LYTVA_20341	AENJA_14095
OG0013625	LYTVA_02848	AENJA_15919
OG0013627	LYTVA_00897	AENJA_16371
OG0013628	LYTVA_22356	AENJA_16902
OG0013630	LYTVA_25147, LYTVA_09847, LYTVA_28015, LYTVA_20272, LYTVA_23659, LYTVA_09186, LYTVA_03171	AENJA_17303
OG0013633	LYTVA_06362	AENJA_17615
OG0013634	LYTVA_06701	AENJA_17616
OG0013638	LYTVA_23591, LYTVA_21667, LYTVA_07804	AENJA_19019
OG0013639	LYTVA_16826	AENJA_19219
OG0013640	LYTVA_12006	AENJA_19278
OG0013641	LYTVA_00468	AENJA_19609
OG0013642	LYTVA_05238	AENJA_19939
OG0013643	LYTVA_18326, LYTVA_28917	AENJA_19976
OG0013644	LYTVA_15878	AENJA_20289, AENJA_20290
OG0013646	LYTVA_02527	AENJA_20982
OG0013647	LYTVA_06880	AENJA_21004
OG0013650	LYTVA_00975	AENJA_21811
OG0013651	LYTVA_26824	AENJA_21988
OG0013659	LYTVA_25502	AENJA_24658
OG0013662	LYTVA_24496, LYTVA_02295	AENJA_25484
OG0013663	LYTVA_05176	AENJA_25968
OG0013665	LYTVA_10729, LYTVA_26767	AENJA_26161
OG0014478	LYTVA_08699, LYTVA_10841	AENJA_00106
OG0014482	LYTVA_21542	AENJA_00486
OG0014488	LYTVA_27710	AENJA_08830, AENJA_07391, AENJA_18571, AENJA_18055, AENJA_20035, AENJA_01237, AENJA_19458
OG0014490	LYTVA_22309	AENJA_01321
OG0014491	LYTVA_25440	AENJA_01406
OG0014499	LYTVA_07731, LYTVA_07732	AENJA_02253
OG0014501	LYTVA_00259	AENJA_02694
OG0014502	LYTVA_27215	AENJA_02696
OG0014504	LYTVA_00758	AENJA_02788
OG0014507	LYTVA_19035	AENJA_03341
OG0014515	LYTVA_13411	AENJA_04617
OG0014525	LYTVA_00798	AENJA_06319
OG0014528	LYTVA_00693	AENJA_06606
OG0014531	LYTVA_03434	AENJA_07577
OG0014535	LYTVA_29780	AENJA_25304, AENJA_08926, AENJA_08927
OG0014539	LYTVA_22366	AENJA_10072
OG0014540	LYTVA_20355, LYTVA_21995	AENJA_10167
OG0014548	LYTVA_09152, LYTVA_15691	AENJA_11416
OG0014550	LYTVA_03329	AENJA_11794
OG0014551	LYTVA_25110	AENJA_12507
OG0014552	LYTVA_27306	AENJA_12609, AENJA_12608
OG0014554	LYTVA_06084	AENJA_13314
OG0014558	LYTVA_19966	AENJA_14521
OG0014562	LYTVA_02209, LYTVA_05893	AENJA_15691
OG0014563	LYTVA_13203	AENJA_15748
OG0014570	LYTVA_24940	AENJA_16565
OG0014571	LYTVA_00923	AENJA_16659, AENJA_21630, AENJA_18265
OG0014574	LYTVA_24439	AENJA_18063
OG0014575	LYTVA_06573	AENJA_18168
OG0014579	LYTVA_11124	AENJA_19256
OG0014580	LYTVA_08723, LYTVA_26984, LYTVA_01505, LYTVA_18614, LYTVA_15708, LYTVA_11816, LYTVA_12494	AENJA_19693
OG0014581	LYTVA_24769	AENJA_19879
OG0014583	LYTVA_07434	AENJA_20069
OG0014585	LYTVA_23639, LYTVA_10697	AENJA_20599
OG0014590	LYTVA_22962, LYTVA_06361	AENJA_21228
OG0014595	LYTVA_22343	AENJA_21925
OG0014597	LYTVA_29376, LYTVA_01789	AENJA_22267
OG0014598	LYTVA_23259	AENJA_22356
OG0014599	LYTVA_13431, LYTVA_24081	AENJA_22616
OG0014600	LYTVA_02278	AENJA_22728
OG0014602	LYTVA_03638, LYTVA_09261	AENJA_23031
OG0014603	LYTVA_19778, LYTVA_29705, LYTVA_01277, LYTVA_28360	AENJA_23048
OG0014604	LYTVA_19041	AENJA_23121
OG0014606	LYTVA_11276, LYTVA_06785	AENJA_24407
OG0014607	LYTVA_29884	AENJA_24777
OG0014608	LYTVA_09710, LYTVA_28468	AENJA_25132
OG0014609	LYTVA_22374	AENJA_25268
OG0014610	LYTVA_01853	AENJA_26561
OG0014612	LYTVA_24154	AENJA_26649
OG0014613	LYTVA_07792	AENJA_26725
OG0015617	LYTVA_20086	AENJA_23447, AENJA_22065, AENJA_08663, AENJA_10434, AENJA_00117
OG0015638	LYTVA_11658	AENJA_06043, AENJA_02147
OG0015641	LYTVA_05097, LYTVA_20557, LYTVA_07224	AENJA_02364
OG0015642	LYTVA_12615, LYTVA_14468, LYTVA_17443	AENJA_02376
OG0015643	LYTVA_04006, LYTVA_15834	AENJA_02379
OG0015646	LYTVA_08355	AENJA_02939
OG0015649	LYTVA_07253, LYTVA_24550, LYTVA_11218, LYTVA_06575, LYTVA_06574	AENJA_18492, AENJA_03368
OG0015650	LYTVA_09838	AENJA_03863
OG0015654	LYTVA_16499	AENJA_04239
OG0015663	LYTVA_13997	AENJA_05996
OG0015666	LYTVA_18372	AENJA_06406
OG0015668	LYTVA_15445	AENJA_07212
OG0015669	LYTVA_22797, LYTVA_21591	AENJA_07585
OG0015672	LYTVA_26782	AENJA_08619
OG0015675	LYTVA_06851, LYTVA_11777	AENJA_09026
OG0015679	LYTVA_17124	AENJA_09625
OG0015681	LYTVA_09247	AENJA_10623
OG0015684	LYTVA_27160	AENJA_11378
OG0015686	LYTVA_22144	AENJA_11476
OG0015688	LYTVA_15660	AENJA_11617
OG0015689	LYTVA_19969	AENJA_11932
OG0015692	LYTVA_14460, LYTVA_09918	AENJA_22649, AENJA_12262, AENJA_25420
OG0015693	LYTVA_13787	AENJA_12601
OG0015694	LYTVA_28849	AENJA_12615
OG0015697	LYTVA_01629	AENJA_13523
OG0015698	LYTVA_14387	AENJA_14110
OG0015702	LYTVA_00996	AENJA_14961
OG0015704	LYTVA_21265	AENJA_15198
OG0015706	LYTVA_00452	AENJA_15424
OG0015707	LYTVA_26437	AENJA_16269
OG0015709	LYTVA_12496	AENJA_16662, AENJA_26315
OG0015710	LYTVA_02680	AENJA_16699
OG0015714	LYTVA_22812	AENJA_18605
OG0015720	LYTVA_18352	AENJA_19845
OG0015723	LYTVA_23485	AENJA_20979
OG0015724	LYTVA_25035	AENJA_21002
OG0015725	LYTVA_07666	AENJA_21549
OG0015727	LYTVA_13174	AENJA_21671
OG0015732	LYTVA_28294, LYTVA_07889	AENJA_22626
OG0015736	LYTVA_18801	AENJA_23086
OG0015738	LYTVA_02457	AENJA_23672
OG0015739	LYTVA_09777	AENJA_23684
OG0015740	LYTVA_22226	AENJA_24128
OG0015741	LYTVA_15844, LYTVA_01715	AENJA_24149
OG0015743	LYTVA_03686	AENJA_25443
OG0017145	LYTVA_19255	AENJA_00648
OG0017150	LYTVA_28143	AENJA_01199
OG0017151	LYTVA_02828	AENJA_01267
OG0017156	LYTVA_16835	AENJA_01970, AENJA_07696
OG0017164	LYTVA_27374	AENJA_02951
OG0017165	LYTVA_06394	AENJA_03006
OG0017178	LYTVA_06161	AENJA_04650
OG0017181	LYTVA_15483	AENJA_05003
OG0017188	LYTVA_25624	AENJA_06240
OG0017190	LYTVA_18595	AENJA_08426, AENJA_06605
OG0017192	LYTVA_17553	AENJA_06821
OG0017194	LYTVA_22839	AENJA_06972
OG0017206	LYTVA_12579	AENJA_09029
OG0017207	LYTVA_19905	AENJA_09243
OG0017208	LYTVA_17511	AENJA_09545, AENJA_10920
OG0017211	LYTVA_27794	AENJA_10026
OG0017218	LYTVA_03244	AENJA_11484
OG0017219	LYTVA_25356	AENJA_11661
OG0017222	LYTVA_24018, LYTVA_09288, LYTVA_09287	AENJA_12176
OG0017226	LYTVA_16291	AENJA_12905
OG0017239	LYTVA_08579	AENJA_15792
OG0017243	LYTVA_11393	AENJA_16646
OG0017250	LYTVA_06504, LYTVA_05272, LYTVA_05271	AENJA_17608
OG0017254	LYTVA_23059, LYTVA_08367	AENJA_18301
OG0017264	LYTVA_10278	AENJA_20466
OG0017265	LYTVA_21426	AENJA_20600
OG0017268	LYTVA_25340	AENJA_22135
OG0017270	LYTVA_06170	AENJA_22357
OG0017272	LYTVA_05416	AENJA_22879
OG0017273	LYTVA_06577	AENJA_23414
OG0017277	LYTVA_21385	AENJA_24303
OG0017281	LYTVA_22629	AENJA_25062
OG0017285	LYTVA_29980	AENJA_26406
OG0017286	LYTVA_02856	AENJA_26705
OG0019161	LYTVA_09063, LYTVA_00075	AENJA_00453
OG0019168	LYTVA_03470	AENJA_00952
OG0019173	LYTVA_04407	AENJA_01359
OG0019174	LYTVA_14640	AENJA_01404
