Orthogroup	LYTVA_ok	CAPO3
OG0007412	LYTVA_13953	CAPO302107
OG0007413	LYTVA_12200	CAPO305882
OG0007414	LYTVA_02207	CAPO300363
OG0007415	LYTVA_24128, LYTVA_22964	CAPO307758, CAPO301270
OG0007417	LYTVA_01637	CAPO303652
OG0007418	LYTVA_20251	CAPO300947
OG0007421	LYTVA_21519	CAPO301566
OG0007424	LYTVA_28915	CAPO304349
OG0007425	LYTVA_25706	CAPO303896
OG0007428	LYTVA_18257	CAPO301768
OG0007432	LYTVA_30029	CAPO307504
OG0007433	LYTVA_26445	CAPO307042
OG0007437	LYTVA_12547	CAPO302606
OG0007439	LYTVA_15776	CAPO300813
OG0007440	LYTVA_03341	CAPO302516
OG0007441	LYTVA_02745	CAPO304615
OG0007446	LYTVA_20327	CAPO303088
OG0007447	LYTVA_26906	CAPO301482
OG0007451	LYTVA_21924, LYTVA_18802	CAPO303173
OG0007455	LYTVA_13341	CAPO303919
OG0007456	LYTVA_23476	CAPO301020
OG0007457	LYTVA_13606	CAPO302854
OG0007458	LYTVA_22841	CAPO300350
OG0007459	LYTVA_09289	CAPO304746
OG0007462	LYTVA_09490, LYTVA_13057	CAPO300088
OG0007466	LYTVA_10130	CAPO300471
OG0007471	LYTVA_12320	CAPO307438
OG0007472	LYTVA_00584	CAPO302245
OG0007473	LYTVA_05234	CAPO303433
OG0007476	LYTVA_27412	CAPO303558
OG0007478	LYTVA_19699	CAPO301266
OG0007480	LYTVA_24798	CAPO306792
OG0007482	LYTVA_29492	CAPO307266
OG0007483	LYTVA_15083	CAPO300503
OG0007484	LYTVA_07505	CAPO302421
OG0007490	LYTVA_13021	CAPO303421
OG0007494	LYTVA_11090	CAPO300105
OG0007499	LYTVA_14874	CAPO302974
OG0007503	LYTVA_07667	CAPO308251
OG0007509	LYTVA_00585, LYTVA_20658	CAPO301428
OG0007510	LYTVA_15578	CAPO303897
OG0007513	LYTVA_01675	CAPO308263
OG0007518	LYTVA_05377	CAPO304172
OG0007525	LYTVA_17746, LYTVA_17745	CAPO300836
OG0007527	LYTVA_20160	CAPO306220
OG0007529	LYTVA_24821	CAPO307735
OG0007539	LYTVA_08045	CAPO301294
OG0007586	LYTVA_23540	CAPO305648
OG0007588	LYTVA_19122	CAPO306467
OG0007591	LYTVA_15821	CAPO302671
OG0007594	LYTVA_16910	CAPO307951
OG0007597	LYTVA_04975	CAPO302699
OG0007601	LYTVA_20410	CAPO303119
OG0007602	LYTVA_22545, LYTVA_19111	CAPO307324
OG0007603	LYTVA_01215	CAPO301881
OG0007604	LYTVA_27072, LYTVA_11917	CAPO302471
OG0007607	LYTVA_28351	CAPO304420
OG0007611	LYTVA_10154	CAPO300602
OG0007613	LYTVA_11371	CAPO304725
OG0007615	LYTVA_01668	CAPO302208
OG0007616	LYTVA_04326	CAPO305524
OG0007617	LYTVA_06763	CAPO306965
OG0007619	LYTVA_16958	CAPO307079
OG0007621	LYTVA_28737	CAPO302700
OG0007624	LYTVA_26685	CAPO306507
OG0007633	LYTVA_11264	CAPO303133
OG0007640	LYTVA_16975, LYTVA_04217	CAPO305938
OG0007646	LYTVA_11672	CAPO303345
OG0007648	LYTVA_16410	CAPO303467
OG0007649	LYTVA_04444, LYTVA_29126	CAPO300338
OG0007653	LYTVA_26389	CAPO304087
OG0007656	LYTVA_03488	CAPO306133
OG0007657	LYTVA_24805	CAPO302526
OG0007660	LYTVA_02046	CAPO308074
OG0007663	LYTVA_06307	CAPO303269
OG0007673	LYTVA_06130	CAPO306691
OG0007674	LYTVA_19731, LYTVA_05255	CAPO307516
OG0007676	LYTVA_12495	CAPO301687
OG0007677	LYTVA_26927	CAPO302393
OG0007685	LYTVA_02760	CAPO307242
OG0007686	LYTVA_12208	CAPO307006
OG0007687	LYTVA_15396	CAPO301616
OG0007690	LYTVA_28416	CAPO306330
OG0007691	LYTVA_22077	CAPO306763
OG0007692	LYTVA_24951	CAPO304764
OG0007694	LYTVA_26876	CAPO300777
OG0007699	LYTVA_01611, LYTVA_09243, LYTVA_26832	CAPO308210
OG0007704	LYTVA_08360	CAPO307102
OG0007708	LYTVA_29207	CAPO302223
OG0007709	LYTVA_10006	CAPO305895
OG0007712	LYTVA_10828	CAPO301491
OG0007713	LYTVA_11468	CAPO305624
OG0007714	LYTVA_09705	CAPO301857
OG0007721	LYTVA_28411	CAPO303794
OG0007722	LYTVA_18125	CAPO300661
OG0007727	LYTVA_12845, LYTVA_28212	CAPO301122
OG0007728	LYTVA_04426	CAPO300608
OG0007732	LYTVA_00596	CAPO302232
OG0007739	LYTVA_25107	CAPO306247
OG0007741	LYTVA_05974	CAPO305702
OG0007744	LYTVA_19072	CAPO302276
OG0007749	LYTVA_25973	CAPO303871
OG0007751	LYTVA_20108	CAPO306625
OG0007752	LYTVA_05758	CAPO303736
OG0007754	LYTVA_02556, LYTVA_22115	CAPO307268
OG0007757	LYTVA_29634	CAPO305840
OG0007758	LYTVA_02245	CAPO302132
OG0007759	LYTVA_29844, LYTVA_13752	CAPO304951
OG0007760	LYTVA_22853	CAPO305618, CAPO303194
OG0007765	LYTVA_28454, LYTVA_09453	CAPO302630
OG0007766	LYTVA_16803	CAPO305894
OG0007767	LYTVA_18171	CAPO304549
OG0007768	LYTVA_26406	CAPO305420
OG0007769	LYTVA_15736	CAPO301827
OG0007770	LYTVA_17778	CAPO306211
OG0007771	LYTVA_23243	CAPO302978
OG0007772	LYTVA_28492	CAPO304662
OG0007773	LYTVA_28425	CAPO302396
OG0007776	LYTVA_09426	CAPO303389
OG0007781	LYTVA_26330, LYTVA_26857	CAPO301676
OG0007782	LYTVA_11501	CAPO301686
OG0007783	LYTVA_18320	CAPO302092
OG0007784	LYTVA_09607	CAPO307704
OG0007786	LYTVA_30038	CAPO302428
OG0007787	LYTVA_17596	CAPO307455
OG0007789	LYTVA_08173	CAPO305782
OG0007791	LYTVA_08192, LYTVA_16268, LYTVA_13914	CAPO305711
OG0007793	LYTVA_13499, LYTVA_18097	CAPO308075
OG0007794	LYTVA_26977	CAPO300123
OG0007801	LYTVA_25330	CAPO304268
OG0007802	LYTVA_18290	CAPO304335, CAPO304333
OG0007803	LYTVA_01593	CAPO301792
OG0007804	LYTVA_03179	CAPO302116
OG0007810	LYTVA_14635	CAPO306480
OG0007813	LYTVA_09962	CAPO300842
OG0007816	LYTVA_20731	CAPO300570
OG0007820	LYTVA_07692	CAPO308148
OG0007823	LYTVA_16470	CAPO300300
OG0007825	LYTVA_10012	CAPO304573
OG0007827	LYTVA_28200	CAPO305582
OG0007829	LYTVA_07496, LYTVA_18844	CAPO305400
OG0007830	LYTVA_21502	CAPO300733
OG0007831	LYTVA_18643	CAPO306309
OG0007833	LYTVA_14327	CAPO303972
OG0007835	LYTVA_08884	CAPO300924
OG0007836	LYTVA_26464	CAPO305319
OG0007838	LYTVA_02755	CAPO305759
OG0007840	LYTVA_25217	CAPO301709
OG0007849	LYTVA_16742	CAPO306245
OG0007850	LYTVA_11256	CAPO308200
OG0007859	LYTVA_21734, LYTVA_08980	CAPO304922
OG0007866	LYTVA_29112	CAPO307919
OG0007908	LYTVA_00123, LYTVA_00128	CAPO305292
OG0007912	LYTVA_21780	CAPO300094
OG0007913	LYTVA_02876	CAPO303796
OG0007917	LYTVA_27582	CAPO301739
OG0007926	LYTVA_27557	CAPO306159
OG0007929	LYTVA_13569, LYTVA_05871	CAPO305925
OG0007934	LYTVA_02611	CAPO306627, CAPO304422
OG0007943	LYTVA_23768	CAPO303432
OG0007947	LYTVA_18731	CAPO304390
OG0007948	LYTVA_12792	CAPO300847
OG0007950	LYTVA_12186	CAPO302604, CAPO302599, CAPO300705
OG0007958	LYTVA_21325	CAPO307613
OG0007961	LYTVA_25534	CAPO300412
OG0007962	LYTVA_17754	CAPO304291
OG0007966	LYTVA_05372	CAPO300853
OG0007967	LYTVA_01214	CAPO303649
OG0007968	LYTVA_29252	CAPO302503
OG0007974	LYTVA_10596	CAPO308066
OG0007975	LYTVA_06387	CAPO300899
OG0007984	LYTVA_27635	CAPO304783
OG0007986	LYTVA_07433, LYTVA_01799	CAPO301210
OG0007988	LYTVA_17501	CAPO307013
OG0007990	LYTVA_09232	CAPO302135
OG0007991	LYTVA_08633	CAPO303503
OG0007994	LYTVA_24669, LYTVA_29511	CAPO307783
OG0007997	LYTVA_15603	CAPO302071
OG0007999	LYTVA_30190	CAPO305183
OG0008000	LYTVA_03181	CAPO303381
OG0008005	LYTVA_13469, LYTVA_14451	CAPO303144
OG0008006	LYTVA_04573	CAPO303383
OG0008008	LYTVA_16089	CAPO306044
OG0008011	LYTVA_19057, LYTVA_12800	CAPO308001
OG0008012	LYTVA_07992	CAPO301194
OG0008013	LYTVA_01762	CAPO300786
OG0008017	LYTVA_28909	CAPO306337
OG0008018	LYTVA_23548	CAPO303249
OG0008020	LYTVA_13930	CAPO300340
OG0008025	LYTVA_16086	CAPO300183
OG0008027	LYTVA_08495	CAPO300126
OG0008030	LYTVA_03976	CAPO303940
OG0008033	LYTVA_09736	CAPO305641
OG0008038	LYTVA_17026	CAPO303434
OG0008046	LYTVA_07955	CAPO303942
OG0008049	LYTVA_08645	CAPO303430
OG0008051	LYTVA_24294	CAPO306666
OG0008053	LYTVA_19326	CAPO307475
OG0008055	LYTVA_23231	CAPO304973
OG0008060	LYTVA_26101	CAPO301527
OG0008069	LYTVA_23137	CAPO302773
OG0008072	LYTVA_03849	CAPO304116
OG0008075	LYTVA_05396	CAPO304938
OG0008077	LYTVA_28528	CAPO303807
OG0008079	LYTVA_20493	CAPO305873
OG0008082	LYTVA_27198	CAPO303589
OG0008083	LYTVA_07376	CAPO305526
OG0008085	LYTVA_02942	CAPO306772, CAPO306778
OG0008094	LYTVA_13701	CAPO302837
OG0008098	LYTVA_05312	CAPO301911
OG0008100	LYTVA_27720	CAPO303437
OG0008103	LYTVA_11735	CAPO302032
OG0008104	LYTVA_16469	CAPO303964
OG0008109	LYTVA_29424	CAPO302029
OG0008110	LYTVA_29515	CAPO307398
OG0008111	LYTVA_17929	CAPO300295
OG0008117	LYTVA_24074	CAPO307273
OG0008120	LYTVA_27462	CAPO306854
OG0008122	LYTVA_00681	CAPO306853
OG0008125	LYTVA_28474	CAPO301486
OG0008136	LYTVA_14477, LYTVA_14048	CAPO306527
OG0008143	LYTVA_01023	CAPO303100
OG0008196	LYTVA_21241	CAPO305556
OG0008201	LYTVA_12601	CAPO303869
OG0008202	LYTVA_03218	CAPO303070
OG0008203	LYTVA_04454	CAPO300798
OG0008206	LYTVA_04480	CAPO300194
OG0008208	LYTVA_19071	CAPO301623
OG0008230	LYTVA_24602	CAPO302415
OG0008234	LYTVA_29891	CAPO303355
OG0008238	LYTVA_22202	CAPO301578
OG0008239	LYTVA_15874	CAPO300821
OG0008244	LYTVA_13153	CAPO305920
OG0008249	LYTVA_17203	CAPO305940
OG0008252	LYTVA_14149, LYTVA_16082, LYTVA_17930	CAPO301636
OG0008254	LYTVA_07719	CAPO307977
OG0008256	LYTVA_18638	CAPO302660
OG0008260	LYTVA_14046	CAPO300752
OG0008263	LYTVA_23520	CAPO305878
OG0008266	LYTVA_05121	CAPO300538
OG0008267	LYTVA_07910	CAPO305434
OG0008269	LYTVA_01980	CAPO301506
OG0008270	LYTVA_00339	CAPO300872
OG0008272	LYTVA_26499	CAPO308267
OG0008273	LYTVA_15469, LYTVA_11433	CAPO300883
OG0008283	LYTVA_16941	CAPO300148
OG0008299	LYTVA_05838	CAPO302513
OG0008304	LYTVA_10476	CAPO304565
OG0008307	LYTVA_11174	CAPO301267
OG0008309	LYTVA_06809	CAPO301941
OG0008318	LYTVA_20991	CAPO308255
OG0008323	LYTVA_24411	CAPO307881
OG0008327	LYTVA_27356	CAPO305580
OG0008332	LYTVA_15415	CAPO307922
OG0008337	LYTVA_16708	CAPO300735
OG0008339	LYTVA_12223	CAPO307257
OG0008341	LYTVA_26998	CAPO301643
OG0008345	LYTVA_10010	CAPO301947
OG0008346	LYTVA_14453	CAPO307261
OG0008350	LYTVA_24262	CAPO306988
OG0008351	LYTVA_19823	CAPO307792
OG0008354	LYTVA_05625	CAPO304881
OG0008367	LYTVA_03018	CAPO303697
OG0008391	LYTVA_24075	CAPO306819
OG0008401	LYTVA_17404	CAPO304023
OG0008403	LYTVA_10992	CAPO300621
OG0008404	LYTVA_04357	CAPO307542
OG0008406	LYTVA_00998	CAPO304896
OG0008419	LYTVA_05756, LYTVA_29540	CAPO302047
OG0008422	LYTVA_16257	CAPO301678
OG0008432	LYTVA_02153	CAPO301824
OG0008437	LYTVA_20685	CAPO305258
OG0008519	LYTVA_03058	CAPO304309
OG0008524	LYTVA_14325	CAPO305854
OG0008529	LYTVA_10570	CAPO300648
OG0008532	LYTVA_16193	CAPO305346
OG0008540	LYTVA_14448	CAPO306008
OG0008542	LYTVA_01792	CAPO303728
OG0008552	LYTVA_09709	CAPO306825
OG0008568	LYTVA_21149, LYTVA_21150, LYTVA_23818, LYTVA_22459, LYTVA_25136	CAPO303451
OG0008570	LYTVA_00163	CAPO306028
OG0008571	LYTVA_21603, LYTVA_11454	CAPO306528
OG0008589	LYTVA_21900	CAPO300561
OG0008605	LYTVA_26602	CAPO307450
OG0008620	LYTVA_25757	CAPO301626
OG0008626	LYTVA_22858	CAPO305741
OG0008639	LYTVA_14031	CAPO304406
OG0008643	LYTVA_02276	CAPO305110
OG0008654	LYTVA_25065	CAPO302567
OG0008655	LYTVA_21961	CAPO303594
OG0008656	LYTVA_00849	CAPO305542
OG0008658	LYTVA_17572	CAPO302962
OG0008662	LYTVA_13677	CAPO304364
OG0008663	LYTVA_22140	CAPO305299
OG0008669	LYTVA_28753	CAPO302940
OG0008672	LYTVA_25923	CAPO301934
OG0008673	LYTVA_04379	CAPO307917
OG0008675	LYTVA_23577	CAPO300293
OG0008684	LYTVA_24932	CAPO306544
OG0008696	LYTVA_28187	CAPO301935
OG0008775	LYTVA_25560	CAPO303006
OG0008778	LYTVA_04825	CAPO306085
OG0008785	LYTVA_14242	CAPO301308
OG0008794	LYTVA_15613	CAPO303046
OG0008804	LYTVA_25393	CAPO302280
OG0008816	LYTVA_24032	CAPO305371
OG0008817	LYTVA_27354	CAPO302532
OG0008818	LYTVA_08955	CAPO306967
OG0008836	LYTVA_08876	CAPO302250
OG0008840	LYTVA_22361	CAPO300288
OG0008855	LYTVA_17049	CAPO305952
OG0008872	LYTVA_24674	CAPO300021
OG0008877	LYTVA_25290	CAPO307090
OG0008879	LYTVA_30173, LYTVA_04198	CAPO302991
OG0008882	LYTVA_28989	CAPO300698, CAPO305470
OG0008911	LYTVA_15681	CAPO303875
OG0008923	LYTVA_17052, LYTVA_14228	CAPO301602
OG0008955	LYTVA_27856	CAPO308117
OG0008959	LYTVA_02511	CAPO308005
OG0008969	LYTVA_00340	CAPO306557
OG0009066	LYTVA_28154	CAPO303946
OG0009069	LYTVA_30203	CAPO307868
OG0009075	LYTVA_21320	CAPO302751
OG0009082	LYTVA_05419	CAPO307883
OG0009090	LYTVA_17604	CAPO302052
OG0009091	LYTVA_15389	CAPO302198
OG0009096	LYTVA_13380	CAPO307816
OG0009102	LYTVA_24774	CAPO300296
OG0009118	LYTVA_03636	CAPO306907
OG0009131	LYTVA_07437	CAPO302501
OG0009135	LYTVA_06493	CAPO302523
OG0009147	LYTVA_21313	CAPO303040
OG0009151	LYTVA_15968	CAPO301713
OG0009153	LYTVA_29923	CAPO300987
OG0009156	LYTVA_05164, LYTVA_17953	CAPO301084
OG0009164	LYTVA_19105	CAPO305979
OG0009165	LYTVA_24801	CAPO303917
OG0009166	LYTVA_25516	CAPO306637
OG0009169	LYTVA_02938	CAPO307723
OG0009172	LYTVA_21612	CAPO303130
OG0009176	LYTVA_16630	CAPO302260
OG0009180	LYTVA_15525	CAPO308017
OG0009181	LYTVA_01218	CAPO303752
OG0009193	LYTVA_03904	CAPO304674
OG0009203	LYTVA_23241	CAPO306679
OG0009225	LYTVA_02705	CAPO300867
OG0009232	LYTVA_18060	CAPO306362, CAPO300613
OG0009293	LYTVA_29636	CAPO302359
OG0009305	LYTVA_27816	CAPO304439
OG0009307	LYTVA_08826	CAPO305768
OG0009311	LYTVA_02831	CAPO300670
OG0009314	LYTVA_21822, LYTVA_03240	CAPO303717
OG0009320	LYTVA_20662	CAPO304806
OG0009336	LYTVA_09704, LYTVA_09703	CAPO301042
OG0009339	LYTVA_03834	CAPO303020
OG0009343	LYTVA_17401	CAPO302053
OG0009354	LYTVA_09055	CAPO303841
OG0009361	LYTVA_10764	CAPO301081
OG0009370	LYTVA_22119	CAPO305276
OG0009371	LYTVA_27154	CAPO302126
OG0009372	LYTVA_26550	CAPO307875
OG0009374	LYTVA_01241	CAPO307954
OG0009382	LYTVA_02029	CAPO307453
OG0009388	LYTVA_07264	CAPO304763
OG0009389	LYTVA_07263, LYTVA_23823	CAPO302985
OG0009394	LYTVA_00425	CAPO306321
OG0009400	LYTVA_02103	CAPO300534
OG0009413	LYTVA_29560	CAPO307306
OG0009451	LYTVA_12555, LYTVA_19985	CAPO304190
OG0009472	LYTVA_18782, LYTVA_06110	CAPO304554
OG0009555	LYTVA_28453	CAPO302201
OG0009599	LYTVA_06505, LYTVA_13342	CAPO300676
OG0009610	LYTVA_22746	CAPO306556
OG0009629	LYTVA_11071	CAPO304001
OG0009630	LYTVA_25245	CAPO307063
OG0009639	LYTVA_04756	CAPO302947
OG0009651	LYTVA_08655, LYTVA_06936	CAPO301716
OG0009654	LYTVA_29751	CAPO304675
OG0009663	LYTVA_28263	CAPO301430
OG0009677	LYTVA_02491	CAPO301926, CAPO305625
OG0009683	LYTVA_16255	CAPO307930
OG0009865	LYTVA_01812	CAPO301086
OG0009870	LYTVA_12552, LYTVA_12557	CAPO307177
OG0009886	LYTVA_10982	CAPO306684
OG0009887	LYTVA_04691	CAPO304717
OG0009899	LYTVA_27402	CAPO305540
OG0009916	LYTVA_20491	CAPO303534
OG0009920	LYTVA_27980, LYTVA_25357	CAPO301007
OG0009921	LYTVA_24683	CAPO301535
OG0009922	LYTVA_02085	CAPO306699
OG0009949	LYTVA_08710	CAPO306063
OG0009957	LYTVA_25221	CAPO304781
OG0009959	LYTVA_26059	CAPO300346
OG0009974	LYTVA_17082	CAPO303395
OG0010022	LYTVA_11081	CAPO301184
OG0010054	LYTVA_01098	CAPO305041
OG0010125	LYTVA_01582	CAPO307044
OG0010126	LYTVA_26205	CAPO301111
OG0010137	LYTVA_21829, LYTVA_04377, LYTVA_22196	CAPO306569
OG0010139	LYTVA_25223	CAPO300252
OG0010150	LYTVA_24780	CAPO303024
OG0010155	LYTVA_02230	CAPO304770
OG0010163	LYTVA_15939	CAPO302235
OG0010172	LYTVA_30150	CAPO305674
OG0010196	LYTVA_01850	CAPO301661, CAPO305383
OG0010229	LYTVA_11169	CAPO300233, CAPO300527
OG0010252	LYTVA_15076	CAPO304663
OG0010323	LYTVA_21336	CAPO305906
OG0010369	LYTVA_08144	CAPO302233
OG0010487	LYTVA_04580	CAPO304418
OG0010492	LYTVA_18949	CAPO302373
OG0010499	LYTVA_30174, LYTVA_05878	CAPO301617
OG0010503	LYTVA_01902	CAPO300209
OG0010505	LYTVA_00451	CAPO303112
OG0010528	LYTVA_16183	CAPO305757
OG0010531	LYTVA_21548	CAPO306773, CAPO306779
OG0010563	LYTVA_08307	CAPO300739
OG0010568	LYTVA_21520	CAPO301174
OG0010601	LYTVA_05632	CAPO308252
OG0010605	LYTVA_13467	CAPO307655
OG0010612	LYTVA_24282, LYTVA_26634, LYTVA_24283	CAPO307121
OG0010841	LYTVA_10221	CAPO305667
OG0010885	LYTVA_15864, LYTVA_02297	CAPO303506
OG0010890	LYTVA_09829	CAPO305999
OG0010893	LYTVA_19282, LYTVA_09135	CAPO300796
OG0010914	LYTVA_27441	CAPO300508
OG0010934	LYTVA_01112	CAPO300554
OG0010941	LYTVA_02270	CAPO307828
OG0010958	LYTVA_23597, LYTVA_03296	CAPO300004
OG0011205	LYTVA_11370	CAPO300343
OG0011208	LYTVA_20228	CAPO307220
OG0011243	LYTVA_03758	CAPO303857
OG0011246	LYTVA_00985	CAPO302595
OG0011256	LYTVA_30011, LYTVA_30014	CAPO307482
OG0011289	LYTVA_17773	CAPO301065
OG0011673	LYTVA_03410	CAPO303114
OG0011728	LYTVA_19413	CAPO305728
OG0011794	LYTVA_03175	CAPO306504
OG0011799	LYTVA_07064	CAPO303536
OG0012161	LYTVA_18887	CAPO300146
OG0012221	LYTVA_26542	CAPO303770
OG0013601	LYTVA_24689	CAPO304363
OG0013673	LYTVA_24187	CAPO303571
OG0014650	LYTVA_22089	CAPO307171
OG0015785	LYTVA_08545	CAPO304785
OG0017294	LYTVA_14193	CAPO301197
OG0017605	LYTVA_27106	CAPO308129, CAPO303911
OG0017673	LYTVA_27113	CAPO300959
OG0018356	LYTVA_27658	CAPO300539
OG0018378	LYTVA_00156	CAPO305844
OG0018381	LYTVA_05947	CAPO306410
