Orthogroup	LYTVA_ok	CAEEL
OG0006231	LYTVA_25016	CAEEL20582
OG0006232	LYTVA_07562, LYTVA_07559	CAEEL07512, CAEEL07511
OG0006234	LYTVA_10376, LYTVA_22669	CAEEL05918
OG0006237	LYTVA_21082	CAEEL04160
OG0006239	LYTVA_08127, LYTVA_17209	CAEEL01539
OG0006240	LYTVA_24901	CAEEL08852
OG0006245	LYTVA_19353	CAEEL00941
OG0006247	LYTVA_07282	CAEEL11988
OG0006249	LYTVA_20075	CAEEL10060
OG0006254	LYTVA_02629	CAEEL11539
OG0006257	LYTVA_08773	CAEEL15240
OG0006259	LYTVA_12249	CAEEL09792
OG0006260	LYTVA_24680	CAEEL09587
OG0006262	LYTVA_05052	CAEEL01377
OG0006263	LYTVA_05073, LYTVA_30238	CAEEL09474
OG0006264	LYTVA_04976	CAEEL11589
OG0006267	LYTVA_03493, LYTVA_06712	CAEEL09521
OG0006269	LYTVA_15934	CAEEL11344
OG0006270	LYTVA_13231	CAEEL01876
OG0006271	LYTVA_00237, LYTVA_22321	CAEEL08264
OG0006275	LYTVA_06690	CAEEL01989
OG0006279	LYTVA_00639	CAEEL00237
OG0006280	LYTVA_19738	CAEEL17987
OG0006281	LYTVA_10059	CAEEL04765
OG0006283	LYTVA_14837	CAEEL00881
OG0006284	LYTVA_13767	CAEEL08923
OG0006285	LYTVA_17560	CAEEL04794
OG0006286	LYTVA_20377, LYTVA_20379	CAEEL00158
OG0006288	LYTVA_02481	CAEEL08712
OG0006289	LYTVA_24452	CAEEL07964
OG0006290	LYTVA_09893	CAEEL04712
OG0006291	LYTVA_29741	CAEEL00609
OG0006293	LYTVA_10380	CAEEL07928
OG0006294	LYTVA_29965	CAEEL14462
OG0006295	LYTVA_15601	CAEEL09568
OG0006297	LYTVA_21669, LYTVA_11418	CAEEL11872
OG0006301	LYTVA_26860	CAEEL17598
OG0006307	LYTVA_15501	CAEEL06264
OG0006309	LYTVA_15703	CAEEL05232
OG0006311	LYTVA_02260	CAEEL17612
OG0006313	LYTVA_29847	CAEEL05123
OG0006315	LYTVA_03118	CAEEL15905
OG0006319	LYTVA_29168	CAEEL13894
OG0006322	LYTVA_00779	CAEEL09507
OG0006323	LYTVA_17375	CAEEL02251
OG0006326	LYTVA_03655	CAEEL15323
OG0006329	LYTVA_23431	CAEEL02571
OG0006332	LYTVA_15890	CAEEL10865
OG0006334	LYTVA_14718	CAEEL08411, CAEEL18378
OG0006339	LYTVA_06468	CAEEL08069
OG0006340	LYTVA_15371	CAEEL11454
OG0006341	LYTVA_19336	CAEEL06023
OG0006343	LYTVA_02215	CAEEL05583, CAEEL02498
OG0006345	LYTVA_25563	CAEEL06549
OG0006347	LYTVA_08976	CAEEL07567
OG0006350	LYTVA_23710	CAEEL07674
OG0006352	LYTVA_10172	CAEEL02603
OG0006353	LYTVA_27238	CAEEL19140, CAEEL05676
OG0006354	LYTVA_17039	CAEEL18116
OG0006356	LYTVA_26136	CAEEL07675
OG0006360	LYTVA_03777	CAEEL05277
OG0006361	LYTVA_28927, LYTVA_07811	CAEEL09060
OG0006362	LYTVA_26128	CAEEL00998
OG0006363	LYTVA_00665, LYTVA_07751, LYTVA_18871	CAEEL00971
OG0006370	LYTVA_04206	CAEEL05220
OG0006372	LYTVA_21306	CAEEL09848
OG0006375	LYTVA_06882	CAEEL00741
OG0006376	LYTVA_06064	CAEEL15051
OG0006377	LYTVA_15590	CAEEL09247
OG0006378	LYTVA_22931, LYTVA_06148	CAEEL04747
OG0006381	LYTVA_17000	CAEEL09800
OG0006385	LYTVA_20203	CAEEL17878
OG0006386	LYTVA_22817	CAEEL02065
OG0006387	LYTVA_05267	CAEEL00319
OG0006391	LYTVA_14602	CAEEL16380, CAEEL11908
OG0006392	LYTVA_17324	CAEEL07571
OG0006393	LYTVA_25758	CAEEL14337
OG0006395	LYTVA_00686	CAEEL11636
OG0006402	LYTVA_25883, LYTVA_01268	CAEEL14843
OG0006405	LYTVA_12046	CAEEL04608
OG0006406	LYTVA_08686	CAEEL04927, CAEEL07538
OG0006407	LYTVA_27289	CAEEL20555
OG0006408	LYTVA_16743	CAEEL15120
OG0006414	LYTVA_20370	CAEEL18847
OG0006442	LYTVA_14699	CAEEL03041
OG0006443	LYTVA_11664	CAEEL07304
OG0006448	LYTVA_05233, LYTVA_18934	CAEEL07841
OG0006449	LYTVA_14385	CAEEL02036
OG0006454	LYTVA_20253	CAEEL06995
OG0006456	LYTVA_06983	CAEEL09794
OG0006457	LYTVA_08914	CAEEL05605
OG0006459	LYTVA_17229	CAEEL00244
OG0006461	LYTVA_16875	CAEEL11863
OG0006462	LYTVA_25038	CAEEL05709
OG0006464	LYTVA_09677	CAEEL01413
OG0006465	LYTVA_24854	CAEEL10921
OG0006468	LYTVA_16194	CAEEL05183, CAEEL05085, CAEEL16207
OG0006472	LYTVA_03138	CAEEL03032
OG0006474	LYTVA_05368	CAEEL07206
OG0006475	LYTVA_25848	CAEEL07548
OG0006476	LYTVA_26882, LYTVA_25653	CAEEL12092
OG0006478	LYTVA_15588	CAEEL06158
OG0006479	LYTVA_26821	CAEEL05626
OG0006480	LYTVA_02980	CAEEL10265, CAEEL10266
OG0006485	LYTVA_11001	CAEEL14223
OG0006488	LYTVA_20193	CAEEL17648
OG0006490	LYTVA_20284	CAEEL11637
OG0006491	LYTVA_20650, LYTVA_20929	CAEEL13015
OG0006496	LYTVA_17185	CAEEL08493
OG0006498	LYTVA_28147	CAEEL02503
OG0006499	LYTVA_05980	CAEEL20101
OG0006501	LYTVA_26999	CAEEL16016
OG0006503	LYTVA_26898, LYTVA_05750	CAEEL07188
OG0006505	LYTVA_11472	CAEEL06783
OG0006506	LYTVA_17435	CAEEL03029
OG0006509	LYTVA_15412	CAEEL00006, CAEEL15373
OG0006512	LYTVA_30128	CAEEL07313
OG0006514	LYTVA_01073	CAEEL07858
OG0006516	LYTVA_11733	CAEEL15132
OG0006517	LYTVA_16158	CAEEL01423
OG0006519	LYTVA_11808	CAEEL05908
OG0006520	LYTVA_21292	CAEEL13792
OG0006522	LYTVA_15596	CAEEL07957
OG0006523	LYTVA_08627	CAEEL15760
OG0006525	LYTVA_08087	CAEEL11800
OG0006528	LYTVA_09484	CAEEL14466
OG0006532	LYTVA_17206, LYTVA_14261	CAEEL05678
OG0006533	LYTVA_27011, LYTVA_15714	CAEEL19649
OG0006536	LYTVA_00601	CAEEL05174
OG0006538	LYTVA_09279, LYTVA_09562	CAEEL07903, CAEEL04060
OG0006540	LYTVA_09467	CAEEL19898
OG0006542	LYTVA_21291	CAEEL04749
OG0006543	LYTVA_04135	CAEEL05304
OG0006544	LYTVA_14693	CAEEL02597
OG0006545	LYTVA_01760	CAEEL08394
OG0006546	LYTVA_01454	CAEEL16446
OG0006547	LYTVA_14740	CAEEL09736
OG0006550	LYTVA_13032	CAEEL02186
OG0006552	LYTVA_26407, LYTVA_24481	CAEEL02725
OG0006553	LYTVA_29930	CAEEL06508
OG0006554	LYTVA_12888	CAEEL09071
OG0006556	LYTVA_26732	CAEEL00553
OG0006557	LYTVA_24299, LYTVA_12631	CAEEL07597
OG0006560	LYTVA_08974	CAEEL14360
OG0006561	LYTVA_24027	CAEEL16404
OG0006565	LYTVA_13713	CAEEL12176
OG0006567	LYTVA_28343	CAEEL15749
OG0006568	LYTVA_06190	CAEEL01944
OG0006569	LYTVA_03300	CAEEL03290
OG0006570	LYTVA_13429, LYTVA_29990	CAEEL15966
OG0006571	LYTVA_08745, LYTVA_10211	CAEEL05447
OG0006572	LYTVA_16419	CAEEL09940, CAEEL09371
OG0006573	LYTVA_09033	CAEEL05442
OG0006574	LYTVA_00840	CAEEL01738
OG0006578	LYTVA_22950	CAEEL00045
OG0006579	LYTVA_08994	CAEEL07922
OG0006583	LYTVA_06366, LYTVA_06364	CAEEL01627
OG0006584	LYTVA_16648, LYTVA_29363, LYTVA_01051	CAEEL05880
OG0006587	LYTVA_05539, LYTVA_05540	CAEEL17957
OG0006589	LYTVA_06627	CAEEL10276
OG0006590	LYTVA_05645	CAEEL15655
OG0006591	LYTVA_12165	CAEEL01066
OG0006595	LYTVA_09564	CAEEL10661
OG0006596	LYTVA_20385	CAEEL00560
OG0006598	LYTVA_06758	CAEEL03295
OG0006602	LYTVA_05608	CAEEL16562
OG0006603	LYTVA_08641, LYTVA_04115	CAEEL00624
OG0006604	LYTVA_12633	CAEEL07198
OG0006606	LYTVA_25434	CAEEL07376
OG0006607	LYTVA_15137	CAEEL01560
OG0006608	LYTVA_30198	CAEEL05698
OG0006609	LYTVA_22539, LYTVA_17868	CAEEL02187
OG0006610	LYTVA_13093	CAEEL11386
OG0006611	LYTVA_27380	CAEEL07953
OG0006613	LYTVA_10927	CAEEL01845
OG0006614	LYTVA_25195	CAEEL05124
OG0006615	LYTVA_28757	CAEEL09131
OG0006621	LYTVA_17213	CAEEL07639
OG0006622	LYTVA_03022	CAEEL05834
OG0006624	LYTVA_18192	CAEEL07631
OG0006625	LYTVA_28210, LYTVA_28205	CAEEL08791
OG0006626	LYTVA_27488	CAEEL07560
OG0006627	LYTVA_27904, LYTVA_23869	CAEEL11375
OG0006628	LYTVA_28784	CAEEL07329
OG0006630	LYTVA_19052	CAEEL11696
OG0006631	LYTVA_04170	CAEEL00720
OG0006632	LYTVA_27328	CAEEL20160, CAEEL00199
OG0006633	LYTVA_27702	CAEEL00427
OG0006634	LYTVA_16289, LYTVA_15116	CAEEL07770
OG0006636	LYTVA_25039	CAEEL07724
OG0006637	LYTVA_27827	CAEEL12125
OG0006645	LYTVA_04436	CAEEL17855
OG0006646	LYTVA_02342	CAEEL15891
OG0006649	LYTVA_03225	CAEEL13032
OG0006651	LYTVA_15341	CAEEL09522
OG0006655	LYTVA_26567	CAEEL00324
OG0006658	LYTVA_06859	CAEEL00269
OG0006660	LYTVA_18491	CAEEL09560, CAEEL09561
OG0006662	LYTVA_17398, LYTVA_22679	CAEEL12773
OG0006663	LYTVA_20322	CAEEL08458
OG0006664	LYTVA_14742, LYTVA_25776	CAEEL01906
OG0006666	LYTVA_29336	CAEEL05999
OG0006668	LYTVA_18468	CAEEL06992
OG0006669	LYTVA_22893, LYTVA_02320	CAEEL08205
OG0006673	LYTVA_21845	CAEEL00769
OG0006675	LYTVA_17630	CAEEL09407, CAEEL09408, CAEEL18361
OG0006678	LYTVA_15419, LYTVA_15428	CAEEL12368
OG0006681	LYTVA_17496, LYTVA_30119	CAEEL05335
OG0006683	LYTVA_28355, LYTVA_25958	CAEEL00441
OG0006684	LYTVA_16659	CAEEL11224
OG0006686	LYTVA_23375	CAEEL20085
OG0006691	LYTVA_07985	CAEEL07500
OG0006692	LYTVA_23399	CAEEL00770
OG0006693	LYTVA_27909, LYTVA_00873	CAEEL13049, CAEEL08528, CAEEL19542
OG0006694	LYTVA_24646, LYTVA_15455	CAEEL01422
OG0006695	LYTVA_15983	CAEEL17851
OG0006702	LYTVA_16976	CAEEL08311
OG0006703	LYTVA_11046	CAEEL00186
OG0006705	LYTVA_05456	CAEEL04478
OG0006706	LYTVA_06256	CAEEL11633
OG0006709	LYTVA_04967	CAEEL07440
OG0006710	LYTVA_22943	CAEEL07165
OG0006712	LYTVA_17236	CAEEL01534
OG0006714	LYTVA_07448	CAEEL06631
OG0006716	LYTVA_15879	CAEEL01171
OG0006720	LYTVA_18202, LYTVA_11727	CAEEL09628
OG0006722	LYTVA_11244	CAEEL04109
OG0006726	LYTVA_14167	CAEEL18959
OG0006727	LYTVA_03217	CAEEL10628
OG0006730	LYTVA_26842, LYTVA_09573	CAEEL07386, CAEEL18705
OG0006732	LYTVA_27994	CAEEL07406
OG0006736	LYTVA_29486	CAEEL01882
OG0006737	LYTVA_29487	CAEEL18816
OG0006741	LYTVA_07167	CAEEL11903
OG0006742	LYTVA_12227	CAEEL06688, CAEEL06689
OG0006749	LYTVA_12229	CAEEL08028
OG0006752	LYTVA_28315	CAEEL12417
OG0006753	LYTVA_13933	CAEEL06421
OG0006757	LYTVA_23576	CAEEL05691
OG0006758	LYTVA_06304	CAEEL05308
OG0006760	LYTVA_07257, LYTVA_20797, LYTVA_13275	CAEEL14472
OG0006763	LYTVA_22010	CAEEL12476
OG0006766	LYTVA_28194	CAEEL04604
OG0006769	LYTVA_29698	CAEEL00344
OG0006772	LYTVA_12214, LYTVA_14428	CAEEL06744, CAEEL20464
OG0006777	LYTVA_13418	CAEEL17985
OG0006780	LYTVA_14471, LYTVA_01364	CAEEL03293
OG0006826	LYTVA_11589	CAEEL07305
OG0006828	LYTVA_18128	CAEEL01547
OG0006830	LYTVA_03690	CAEEL01610
OG0006832	LYTVA_03098	CAEEL18365
OG0006838	LYTVA_08816	CAEEL04815
OG0006842	LYTVA_10835, LYTVA_21530	CAEEL01401
OG0006844	LYTVA_10802	CAEEL01019
OG0006845	LYTVA_21346	CAEEL16127
OG0006846	LYTVA_05173	CAEEL15729
OG0006851	LYTVA_05387, LYTVA_26308	CAEEL12983
OG0006853	LYTVA_07171	CAEEL10839
OG0006860	LYTVA_03678	CAEEL08670
OG0006864	LYTVA_00261	CAEEL08583
OG0006867	LYTVA_03041, LYTVA_04798	CAEEL15109
OG0006868	LYTVA_19737	CAEEL07835
OG0006875	LYTVA_03423, LYTVA_15770	CAEEL10848
OG0006876	LYTVA_02849	CAEEL04447
OG0006878	LYTVA_11522	CAEEL06314
OG0006882	LYTVA_07357	CAEEL09595
OG0006887	LYTVA_13116	CAEEL04262
OG0006888	LYTVA_00517, LYTVA_00518	CAEEL07944
OG0006890	LYTVA_18386	CAEEL05820
OG0006892	LYTVA_15888, LYTVA_26192	CAEEL07307
OG0006894	LYTVA_09646	CAEEL12154
OG0006895	LYTVA_00144	CAEEL18907
OG0006898	LYTVA_07336	CAEEL01473
OG0006901	LYTVA_26182	CAEEL06883
OG0006905	LYTVA_15524, LYTVA_28132	CAEEL08307
OG0006906	LYTVA_06059, LYTVA_24234	CAEEL05830
OG0006908	LYTVA_27883	CAEEL07115
OG0006914	LYTVA_19647	CAEEL01820
OG0006917	LYTVA_21371	CAEEL05784
OG0006918	LYTVA_08198	CAEEL01349
OG0006919	LYTVA_22591	CAEEL05782
OG0006924	LYTVA_28512	CAEEL12241
OG0006926	LYTVA_19475	CAEEL19851, CAEEL00630
OG0006930	LYTVA_28342	CAEEL15225
OG0006931	LYTVA_24387	CAEEL14601
OG0006934	LYTVA_28488	CAEEL00405
OG0006936	LYTVA_18797	CAEEL11645
OG0006937	LYTVA_10646	CAEEL00825
OG0006938	LYTVA_24454	CAEEL00362
OG0006939	LYTVA_09864	CAEEL14723
OG0006942	LYTVA_27753	CAEEL08740
OG0006943	LYTVA_03946, LYTVA_08311	CAEEL14228
OG0006944	LYTVA_17001	CAEEL11263
OG0006949	LYTVA_21246	CAEEL00718
OG0006953	LYTVA_06163, LYTVA_00099	CAEEL11948
OG0006957	LYTVA_15138	CAEEL08617
OG0006960	LYTVA_14371	CAEEL12630
OG0006962	LYTVA_04008, LYTVA_21258	CAEEL05048
OG0006964	LYTVA_06159	CAEEL00220
OG0006966	LYTVA_20757	CAEEL05641
OG0006967	LYTVA_21312	CAEEL06996
OG0006970	LYTVA_09988	CAEEL07035
OG0006971	LYTVA_20324	CAEEL08956
OG0006973	LYTVA_29631	CAEEL00443
OG0006975	LYTVA_12975	CAEEL06258
OG0006976	LYTVA_21308	CAEEL02822
OG0006977	LYTVA_13712	CAEEL11170
OG0006979	LYTVA_23814	CAEEL01624
OG0006982	LYTVA_29353	CAEEL08318
OG0006983	LYTVA_04126, LYTVA_12399	CAEEL05835
OG0006985	LYTVA_25748	CAEEL09608
OG0006989	LYTVA_20012	CAEEL07496
OG0006991	LYTVA_02424	CAEEL04823
OG0006994	LYTVA_20166	CAEEL01434
OG0006995	LYTVA_16401	CAEEL02252
OG0006999	LYTVA_28772	CAEEL04127
OG0007002	LYTVA_13388	CAEEL02243
OG0007003	LYTVA_05469	CAEEL10884
OG0007005	LYTVA_24522	CAEEL06687
OG0007007	LYTVA_14776	CAEEL08012
OG0007008	LYTVA_15804, LYTVA_29575	CAEEL02046
OG0007009	LYTVA_21384	CAEEL01782
OG0007011	LYTVA_09381	CAEEL08044
OG0007012	LYTVA_14288	CAEEL11328
OG0007013	LYTVA_08506	CAEEL06144
OG0007017	LYTVA_02017	CAEEL12138
OG0007024	LYTVA_19875	CAEEL10553, CAEEL11101
OG0007025	LYTVA_21668, LYTVA_06308	CAEEL06876
OG0007027	LYTVA_04486	CAEEL09519
OG0007028	LYTVA_14210	CAEEL05606
OG0007029	LYTVA_04037	CAEEL09103
OG0007033	LYTVA_03101, LYTVA_13194	CAEEL14194
OG0007034	LYTVA_11469	CAEEL08733
OG0007037	LYTVA_10072	CAEEL08744
OG0007040	LYTVA_11635	CAEEL08972
OG0007042	LYTVA_10226	CAEEL08206
OG0007043	LYTVA_28853	CAEEL13822
OG0007045	LYTVA_13338	CAEEL09024
OG0007046	LYTVA_19166, LYTVA_13334	CAEEL09633
OG0007049	LYTVA_03854	CAEEL00647
OG0007053	LYTVA_18588	CAEEL09135
OG0007055	LYTVA_09990	CAEEL08098
OG0007056	LYTVA_16440	CAEEL07277
OG0007057	LYTVA_15614, LYTVA_29163	CAEEL00263
OG0007059	LYTVA_29456	CAEEL14078
OG0007061	LYTVA_00448	CAEEL08933
OG0007063	LYTVA_03435, LYTVA_04569	CAEEL07545
OG0007064	LYTVA_28203, LYTVA_06177	CAEEL09068
OG0007071	LYTVA_30209	CAEEL04826
OG0007073	LYTVA_27421	CAEEL05159
OG0007083	LYTVA_26952	CAEEL05178
OG0007084	LYTVA_15149	CAEEL01491
OG0007090	LYTVA_07259	CAEEL05033
OG0007091	LYTVA_15856, LYTVA_00688	CAEEL12658
OG0007092	LYTVA_30009	CAEEL08546
OG0007093	LYTVA_02317	CAEEL04448
OG0007095	LYTVA_26694	CAEEL00821
OG0007097	LYTVA_18947	CAEEL04791
OG0007099	LYTVA_06429	CAEEL08170
OG0007102	LYTVA_08090	CAEEL08970
OG0007106	LYTVA_18310	CAEEL05993
OG0007107	LYTVA_20795	CAEEL05472
OG0007108	LYTVA_09162	CAEEL05255
OG0007112	LYTVA_21113, LYTVA_17175	CAEEL01614
OG0007113	LYTVA_10291	CAEEL11083
OG0007114	LYTVA_10798	CAEEL01821
OG0007116	LYTVA_20453	CAEEL05589
OG0007117	LYTVA_13331	CAEEL10841
OG0007118	LYTVA_06751	CAEEL02534
OG0007120	LYTVA_01280	CAEEL07430, CAEEL07614
OG0007121	LYTVA_23219	CAEEL12811
OG0007122	LYTVA_11786	CAEEL04526
OG0007123	LYTVA_14860	CAEEL19756
OG0007125	LYTVA_15618	CAEEL20499
OG0007128	LYTVA_25613	CAEEL00451
OG0007131	LYTVA_16333	CAEEL05443
OG0007132	LYTVA_07096, LYTVA_10959	CAEEL02720
OG0007133	LYTVA_06766	CAEEL03495
OG0007137	LYTVA_09390	CAEEL15473
OG0007138	LYTVA_03653	CAEEL09999
OG0007139	LYTVA_25562	CAEEL01164
OG0007143	LYTVA_15805	CAEEL10767
OG0007144	LYTVA_10155	CAEEL05598
OG0007145	LYTVA_15266, LYTVA_19982	CAEEL03134
OG0007147	LYTVA_11114	CAEEL02107
OG0007151	LYTVA_07846	CAEEL07199
OG0007153	LYTVA_30218, LYTVA_10839	CAEEL12781
OG0007154	LYTVA_07855, LYTVA_07854	CAEEL03604
OG0007161	LYTVA_25409, LYTVA_03328	CAEEL00150
OG0007163	LYTVA_07875	CAEEL15486
OG0007164	LYTVA_21647	CAEEL07443
OG0007165	LYTVA_27280	CAEEL10428
OG0007166	LYTVA_08751, LYTVA_25662	CAEEL06036
OG0007172	LYTVA_03182, LYTVA_03184	CAEEL07733
OG0007173	LYTVA_15493	CAEEL07482
OG0007177	LYTVA_10874	CAEEL15953
OG0007181	LYTVA_11702	CAEEL09037
OG0007182	LYTVA_13310	CAEEL00499
OG0007183	LYTVA_17814, LYTVA_04494	CAEEL02179
OG0007186	LYTVA_19820	CAEEL05116
OG0007192	LYTVA_12538	CAEEL16561
OG0007199	LYTVA_00515	CAEEL11122
OG0007209	LYTVA_12343	CAEEL07382
OG0007248	LYTVA_01206, LYTVA_22776	CAEEL16171
OG0007254	LYTVA_17075	CAEEL02889
OG0007256	LYTVA_16363	CAEEL04854
OG0007258	LYTVA_04807	CAEEL01284
OG0007260	LYTVA_08717	CAEEL15754
OG0007266	LYTVA_03338	CAEEL01793
OG0007267	LYTVA_02310	CAEEL20518
OG0007274	LYTVA_00331	CAEEL17821
OG0007275	LYTVA_19066	CAEEL06379
OG0007278	LYTVA_05854, LYTVA_10931	CAEEL07918
OG0007280	LYTVA_21703	CAEEL02744
OG0007282	LYTVA_20254	CAEEL08198
OG0007283	LYTVA_22306	CAEEL07508
OG0007291	LYTVA_21801	CAEEL00922
OG0007293	LYTVA_25203, LYTVA_07215	CAEEL02960
OG0007296	LYTVA_20748, LYTVA_17621	CAEEL07895
OG0007301	LYTVA_05959	CAEEL01285
OG0007303	LYTVA_10989	CAEEL00729
OG0007305	LYTVA_16586, LYTVA_20937	CAEEL08507
OG0007307	LYTVA_18744	CAEEL05489
OG0007312	LYTVA_25929	CAEEL18157
OG0007314	LYTVA_10156	CAEEL14922
OG0007317	LYTVA_22574	CAEEL04877
OG0007319	LYTVA_01930	CAEEL02684
OG0007321	LYTVA_14764	CAEEL08372
OG0007322	LYTVA_23565	CAEEL07863
OG0007323	LYTVA_28988	CAEEL17746
OG0007325	LYTVA_13185, LYTVA_25303	CAEEL02968
OG0007330	LYTVA_26367	CAEEL08957
OG0007332	LYTVA_10319	CAEEL12399, CAEEL09356
OG0007334	LYTVA_06945	CAEEL16445
OG0007336	LYTVA_26129	CAEEL07287
OG0007341	LYTVA_06630	CAEEL08254
OG0007342	LYTVA_13753	CAEEL17647
OG0007343	LYTVA_03841	CAEEL01237
OG0007347	LYTVA_01386	CAEEL16216
OG0007348	LYTVA_09877	CAEEL01419
OG0007351	LYTVA_29566	CAEEL00046
OG0007352	LYTVA_11993, LYTVA_09786	CAEEL02694
OG0007353	LYTVA_17240	CAEEL01909
OG0007354	LYTVA_23171	CAEEL07366
OG0007355	LYTVA_09986	CAEEL07543
OG0007356	LYTVA_06628	CAEEL10653
OG0007361	LYTVA_06556	CAEEL18143
OG0007363	LYTVA_06669	CAEEL15459
OG0007364	LYTVA_15849	CAEEL00051
OG0007365	LYTVA_02308, LYTVA_06457	CAEEL15469
OG0007370	LYTVA_06055	CAEEL00810
OG0007371	LYTVA_08968	CAEEL08890
OG0007373	LYTVA_15629	CAEEL07235
OG0007374	LYTVA_08561	CAEEL08407
OG0007378	LYTVA_05887	CAEEL07515
OG0007380	LYTVA_29427	CAEEL02178
OG0007382	LYTVA_04728	CAEEL03532
OG0007383	LYTVA_25466	CAEEL02159
OG0007385	LYTVA_19121	CAEEL10159
OG0007386	LYTVA_07566	CAEEL20708
OG0007387	LYTVA_11399	CAEEL01651
OG0007391	LYTVA_27612	CAEEL15047
OG0007392	LYTVA_00208	CAEEL04967
OG0007393	LYTVA_16834	CAEEL14340
OG0007394	LYTVA_29547	CAEEL17618
OG0007395	LYTVA_10851	CAEEL00007
OG0007396	LYTVA_21805	CAEEL08409
OG0007397	LYTVA_06439	CAEEL05717
OG0007399	LYTVA_24113	CAEEL09345
OG0007400	LYTVA_13880	CAEEL07494
OG0007401	LYTVA_24442	CAEEL06920
OG0007403	LYTVA_10578	CAEEL00829
OG0007405	LYTVA_23328	CAEEL09683
OG0007406	LYTVA_23327	CAEEL08578
OG0007407	LYTVA_24874	CAEEL09634
OG0007408	LYTVA_17573	CAEEL03271
OG0007409	LYTVA_06962	CAEEL00402
OG0007412	LYTVA_13953	CAEEL02088
OG0007413	LYTVA_12200	CAEEL05369
OG0007414	LYTVA_02207	CAEEL02493
OG0007416	LYTVA_05946	CAEEL06905
OG0007417	LYTVA_01637	CAEEL11994
OG0007421	LYTVA_21519	CAEEL05873
OG0007424	LYTVA_28915	CAEEL09653
OG0007425	LYTVA_25706	CAEEL08774
OG0007432	LYTVA_30029	CAEEL05561
OG0007437	LYTVA_12547	CAEEL05064
OG0007439	LYTVA_15776	CAEEL00478
OG0007441	LYTVA_02745	CAEEL08872
OG0007446	LYTVA_20327	CAEEL08347
OG0007447	LYTVA_26906	CAEEL15347
OG0007450	LYTVA_00850	CAEEL15942
OG0007451	LYTVA_21924, LYTVA_18802	CAEEL01087
OG0007452	LYTVA_06058	CAEEL11309, CAEEL11308
OG0007454	LYTVA_28426	CAEEL05191
OG0007455	LYTVA_13341	CAEEL09023
OG0007456	LYTVA_23476	CAEEL09752
OG0007459	LYTVA_09289	CAEEL08625
OG0007460	LYTVA_08625	CAEEL08071
OG0007471	LYTVA_12320	CAEEL00262
OG0007472	LYTVA_00584	CAEEL07712
OG0007473	LYTVA_05234	CAEEL06395
OG0007475	LYTVA_27620	CAEEL11891
OG0007476	LYTVA_27412	CAEEL05614
OG0007477	LYTVA_29029	CAEEL18090
OG0007478	LYTVA_19699	CAEEL10045
OG0007481	LYTVA_08388	CAEEL07144
OG0007482	LYTVA_29492	CAEEL05046
OG0007483	LYTVA_15083	CAEEL05091
OG0007484	LYTVA_07505	CAEEL15663
OG0007489	LYTVA_00864	CAEEL01991
OG0007494	LYTVA_11090	CAEEL07420
OG0007500	LYTVA_18267	CAEEL02792, CAEEL15995
OG0007503	LYTVA_07667	CAEEL02990
OG0007509	LYTVA_00585, LYTVA_20658	CAEEL03713
OG0007510	LYTVA_15578	CAEEL02087
OG0007518	LYTVA_05377	CAEEL09758
OG0007522	LYTVA_24173, LYTVA_04050	CAEEL17731, CAEEL17730, CAEEL12726, CAEEL04614
OG0007527	LYTVA_20160	CAEEL00663
OG0007586	LYTVA_23540	CAEEL10449
OG0007589	LYTVA_15571	CAEEL12126
OG0007591	LYTVA_15821	CAEEL00268
OG0007597	LYTVA_04975	CAEEL08128
OG0007602	LYTVA_19111	CAEEL04254
OG0007603	LYTVA_01215	CAEEL01794
OG0007608	LYTVA_19572	CAEEL13664
OG0007609	LYTVA_28776	CAEEL18836
OG0007611	LYTVA_10154	CAEEL17991
OG0007613	LYTVA_11371	CAEEL08843
OG0007615	LYTVA_01668	CAEEL11977
OG0007616	LYTVA_04326	CAEEL01590
OG0007618	LYTVA_17818	CAEEL00292
OG0007619	LYTVA_16958	CAEEL00841
OG0007621	LYTVA_28737	CAEEL02354
OG0007624	LYTVA_26685	CAEEL00535
OG0007626	LYTVA_26960	CAEEL06256
OG0007633	LYTVA_11264	CAEEL20565
OG0007638	LYTVA_28819, LYTVA_12541	CAEEL00644
OG0007642	LYTVA_19507	CAEEL15921
OG0007645	LYTVA_22625	CAEEL07585
OG0007646	LYTVA_11672	CAEEL01490
OG0007648	LYTVA_16410	CAEEL02742
OG0007654	LYTVA_29602	CAEEL01221, CAEEL08338
OG0007656	LYTVA_03488	CAEEL10499
OG0007657	LYTVA_24805	CAEEL03766
OG0007662	LYTVA_26859	CAEEL14112
OG0007663	LYTVA_06307	CAEEL07909
OG0007667	LYTVA_11978	CAEEL09697
OG0007674	LYTVA_19731, LYTVA_05255	CAEEL07619
OG0007676	LYTVA_12495	CAEEL11928
OG0007678	LYTVA_02696	CAEEL13160, CAEEL13159
OG0007685	LYTVA_02760	CAEEL05547
OG0007686	LYTVA_12208	CAEEL07547
OG0007687	LYTVA_15396	CAEEL12382
OG0007690	LYTVA_28416	CAEEL07839
OG0007699	LYTVA_01611, LYTVA_09243, LYTVA_26832	CAEEL05906
OG0007701	LYTVA_21781	CAEEL08144
OG0007702	LYTVA_05328	CAEEL09034
OG0007703	LYTVA_27223, LYTVA_22526	CAEEL09743
OG0007712	LYTVA_10828	CAEEL10394
