Orthogroup	LYTVA_ok	MOUSE
OG0008120	LYTVA_27462	MOUSE33881, MOUSE33880
OG0008124	LYTVA_00332	MOUSE14905
OG0008125	LYTVA_28474	MOUSE03193
OG0008136	LYTVA_14477, LYTVA_14048	MOUSE28809, MOUSE28808, MOUSE28786
OG0008138	LYTVA_05468	MOUSE12476, MOUSE10597, MOUSE43867
OG0008143	LYTVA_01023	MOUSE03471
OG0008151	LYTVA_24560	MOUSE11475, MOUSE36893
OG0008199	LYTVA_12477	MOUSE48254, MOUSE48255
OG0008201	LYTVA_12601	MOUSE40639
OG0008202	LYTVA_03218	MOUSE24115, MOUSE24113
OG0008203	LYTVA_04454	MOUSE09562
OG0008205	LYTVA_07298, LYTVA_06611	MOUSE25529
OG0008206	LYTVA_04480	MOUSE23600, MOUSE23598
OG0008208	LYTVA_19071	MOUSE40748
OG0008209	LYTVA_07682	MOUSE38456, MOUSE38454, MOUSE38453, MOUSE38455
OG0008211	LYTVA_08251	MOUSE32435, MOUSE32437, MOUSE32436
OG0008212	LYTVA_05714	MOUSE05306
OG0008213	LYTVA_15320	MOUSE16108
OG0008214	LYTVA_00927	MOUSE38398, MOUSE38397
OG0008217	LYTVA_00528, LYTVA_28904	MOUSE14169
OG0008220	LYTVA_04472	MOUSE21741, MOUSE55013
OG0008221	LYTVA_02459	MOUSE49185, MOUSE49186, MOUSE49183, MOUSE49184, MOUSE49182, MOUSE49180, MOUSE49181
OG0008223	LYTVA_14507	MOUSE53844
OG0008224	LYTVA_28133	MOUSE49803
OG0008225	LYTVA_17230	MOUSE03205, MOUSE03206
OG0008227	LYTVA_13110	MOUSE09612, MOUSE09611
OG0008230	LYTVA_24602	MOUSE12257, MOUSE12256, MOUSE12255
OG0008231	LYTVA_22614	MOUSE21427
OG0008232	LYTVA_21174, LYTVA_25815	MOUSE04305
OG0008234	LYTVA_29891	MOUSE06514
OG0008235	LYTVA_17569	MOUSE33786
OG0008236	LYTVA_22876	MOUSE25027, MOUSE25026, MOUSE25029, MOUSE25024
OG0008237	LYTVA_16152	MOUSE18526
OG0008238	LYTVA_22202	MOUSE42133
OG0008239	LYTVA_15874	MOUSE11043, MOUSE11045, MOUSE11044
OG0008240	LYTVA_10183	MOUSE03130, MOUSE03131, MOUSE03129
OG0008242	LYTVA_05125	MOUSE31940
OG0008243	LYTVA_30154	MOUSE00601
OG0008244	LYTVA_13153	MOUSE17159
OG0008245	LYTVA_27878	MOUSE32837, MOUSE32836, MOUSE32834, MOUSE32835
OG0008246	LYTVA_27090	MOUSE02515
OG0008249	LYTVA_17203	MOUSE50402
OG0008252	LYTVA_14149, LYTVA_16082, LYTVA_17930	MOUSE19494
OG0008254	LYTVA_07719	MOUSE30294, MOUSE30293
OG0008255	LYTVA_25329	MOUSE32452
OG0008256	LYTVA_18638	MOUSE06806, MOUSE06805
OG0008257	LYTVA_10599	MOUSE52380, MOUSE52379
OG0008259	LYTVA_23738	MOUSE06588
OG0008260	LYTVA_14046	MOUSE32573, MOUSE32574
OG0008263	LYTVA_23520	MOUSE20129
OG0008264	LYTVA_29571	MOUSE19474, MOUSE19475
OG0008265	LYTVA_05374	MOUSE54252, MOUSE54253
OG0008266	LYTVA_05121	MOUSE27562, MOUSE27560, MOUSE27559, MOUSE27561
OG0008267	LYTVA_07910	MOUSE14481
OG0008269	LYTVA_01980	MOUSE15742
OG0008270	LYTVA_00339	MOUSE33910, MOUSE33909, MOUSE33908
OG0008272	LYTVA_26499	MOUSE27157
OG0008273	LYTVA_15469, LYTVA_11433	MOUSE04041
OG0008274	LYTVA_12510	MOUSE11231, MOUSE11230
OG0008275	LYTVA_16000	MOUSE32147
OG0008277	LYTVA_07672	MOUSE45807, MOUSE45808, MOUSE45806
OG0008278	LYTVA_12632	MOUSE37521, MOUSE37522
OG0008279	LYTVA_19836	MOUSE30023
OG0008280	LYTVA_30183, LYTVA_00069, LYTVA_27631	MOUSE15649, MOUSE15650, MOUSE15651
OG0008282	LYTVA_00857, LYTVA_23255	MOUSE33644, MOUSE33643
OG0008283	LYTVA_16941	MOUSE37554
OG0008284	LYTVA_08177	MOUSE42759
OG0008285	LYTVA_04744	MOUSE19869
OG0008286	LYTVA_10800	MOUSE28342, MOUSE28340, MOUSE28341
OG0008288	LYTVA_18216	MOUSE34482, MOUSE34483, MOUSE34484
OG0008289	LYTVA_29130	MOUSE25931, MOUSE25928, MOUSE25929, MOUSE25930
OG0008290	LYTVA_27680, LYTVA_27718	MOUSE45820
OG0008291	LYTVA_13098	MOUSE03973
OG0008294	LYTVA_12005	MOUSE40379, MOUSE40378
OG0008296	LYTVA_22211, LYTVA_22253	MOUSE29831
OG0008298	LYTVA_23693	MOUSE34796
OG0008299	LYTVA_05838	MOUSE05064
OG0008300	LYTVA_29193	MOUSE32479, MOUSE32478
OG0008303	LYTVA_26088	MOUSE08135, MOUSE08134
OG0008304	LYTVA_10476	MOUSE12873
OG0008306	LYTVA_26375	MOUSE22445
OG0008307	LYTVA_11174	MOUSE42015, MOUSE42014
OG0008309	LYTVA_06809	MOUSE23667
OG0008312	LYTVA_18833	MOUSE06342, MOUSE06343
OG0008314	LYTVA_05017	MOUSE23295
OG0008315	LYTVA_04753	MOUSE46587
OG0008317	LYTVA_17270	MOUSE25313, MOUSE25314, MOUSE25312
OG0008318	LYTVA_20991	MOUSE07051
OG0008319	LYTVA_26117	MOUSE34558, MOUSE34557
OG0008320	LYTVA_19824	MOUSE03245
OG0008323	LYTVA_24411	MOUSE32251, MOUSE32249, MOUSE32250
OG0008324	LYTVA_17214	MOUSE38215, MOUSE38211, MOUSE38212
OG0008326	LYTVA_20818	MOUSE09200
OG0008327	LYTVA_27356	MOUSE38338
OG0008328	LYTVA_22323	MOUSE36237
OG0008329	LYTVA_09945	MOUSE26603, MOUSE26604
OG0008331	LYTVA_24276, LYTVA_05305, LYTVA_25155	MOUSE24779
OG0008333	LYTVA_06042	MOUSE15471, MOUSE15470
OG0008334	LYTVA_19245	MOUSE26074, MOUSE26073, MOUSE26076, MOUSE26075
OG0008337	LYTVA_16708	MOUSE16044
OG0008339	LYTVA_12223	MOUSE00162
OG0008341	LYTVA_26998	MOUSE10989
OG0008345	LYTVA_10010	MOUSE27623
OG0008346	LYTVA_14453	MOUSE18622
OG0008347	LYTVA_07239	MOUSE05732, MOUSE05731
OG0008350	LYTVA_24262	MOUSE38590, MOUSE38589
OG0008351	LYTVA_19823	MOUSE04900
OG0008352	LYTVA_25315	MOUSE19537
OG0008353	LYTVA_04513	MOUSE39137
OG0008354	LYTVA_05625	MOUSE04001, MOUSE03998, MOUSE03999, MOUSE04000
OG0008355	LYTVA_24991	MOUSE02946
OG0008356	LYTVA_18604, LYTVA_25234	MOUSE34752, MOUSE34753
OG0008357	LYTVA_21800	MOUSE51709
OG0008359	LYTVA_23109	MOUSE28624, MOUSE28623
OG0008361	LYTVA_11601	MOUSE34215, MOUSE34216
OG0008364	LYTVA_26310	MOUSE40460, MOUSE19202
OG0008365	LYTVA_25592	MOUSE47488, MOUSE47487
OG0008367	LYTVA_03018	MOUSE00805
OG0008368	LYTVA_28825	MOUSE23007
OG0008370	LYTVA_23211, LYTVA_27157	MOUSE05733
OG0008371	LYTVA_23791	MOUSE33620
OG0008373	LYTVA_20963	MOUSE45946, MOUSE45944, MOUSE45947, MOUSE45945
OG0008376	LYTVA_09077	MOUSE15941, MOUSE15940
OG0008377	LYTVA_11929	MOUSE22163
OG0008378	LYTVA_27997	MOUSE22334
OG0008380	LYTVA_27656, LYTVA_26663	MOUSE49927
OG0008382	LYTVA_04649, LYTVA_24427	MOUSE49441
OG0008383	LYTVA_19886	MOUSE34762
OG0008384	LYTVA_30109	MOUSE24715
OG0008387	LYTVA_11091	MOUSE14625
OG0008388	LYTVA_20705	MOUSE18115
OG0008391	LYTVA_24075	MOUSE31808, MOUSE31810, MOUSE31807, MOUSE31809
OG0008392	LYTVA_19289	MOUSE38718, MOUSE38720
OG0008395	LYTVA_29196	MOUSE39762, MOUSE39761, MOUSE39760, MOUSE39763
OG0008396	LYTVA_21461	MOUSE49778, MOUSE49776, MOUSE49770, MOUSE49774, MOUSE49771, MOUSE49772, MOUSE49777
OG0008399	LYTVA_24517	MOUSE15178
OG0008401	LYTVA_17404	MOUSE23402
OG0008403	LYTVA_10992	MOUSE33924
OG0008404	LYTVA_04357	MOUSE25508
OG0008406	LYTVA_00998	MOUSE33617
OG0008412	LYTVA_06759	MOUSE30174
OG0008414	LYTVA_16686, LYTVA_20042	MOUSE30701, MOUSE30700
OG0008415	LYTVA_15285	MOUSE36483
OG0008419	LYTVA_29540	MOUSE18765, MOUSE18766
OG0008422	LYTVA_16257	MOUSE20240
OG0008425	LYTVA_07533	MOUSE13712, MOUSE13714, MOUSE13711, MOUSE13713
OG0008432	LYTVA_02153	MOUSE15901, MOUSE15902, MOUSE15903, MOUSE15900
OG0008433	LYTVA_02731	MOUSE44361, MOUSE44360, MOUSE44362, MOUSE44358, MOUSE44357, MOUSE44359
OG0008435	LYTVA_23436	MOUSE46890, MOUSE46889, MOUSE46888, MOUSE46885, MOUSE46884, MOUSE46886, MOUSE46887
OG0008437	LYTVA_20685	MOUSE47340, MOUSE47342, MOUSE47341, MOUSE47338, MOUSE47339
OG0008443	LYTVA_28171	MOUSE16518, MOUSE16519, MOUSE16517
OG0008450	LYTVA_24827	MOUSE14015
OG0008453	LYTVA_10565	MOUSE41761, MOUSE41760, MOUSE41763, MOUSE41765, MOUSE41764, MOUSE41762
OG0008507	LYTVA_01347, LYTVA_28289	MOUSE44759
OG0008513	LYTVA_05781	MOUSE14257, MOUSE14258, MOUSE14256
OG0008522	LYTVA_26353	MOUSE10300, MOUSE10301
OG0008524	LYTVA_14325	MOUSE46417
OG0008526	LYTVA_24719	MOUSE33339, MOUSE33340
OG0008527	LYTVA_23443	MOUSE24397
OG0008530	LYTVA_04280	MOUSE48146
OG0008532	LYTVA_16193	MOUSE20164
OG0008534	LYTVA_29699	MOUSE44356
OG0008535	LYTVA_15006	MOUSE40365, MOUSE40364
OG0008539	LYTVA_15595	MOUSE49159
OG0008540	LYTVA_14448	MOUSE30667
OG0008542	LYTVA_01792	MOUSE01620
OG0008544	LYTVA_15282	MOUSE49388, MOUSE49387
OG0008545	LYTVA_15279, LYTVA_10207	MOUSE40415, MOUSE40414
OG0008550	LYTVA_00415	MOUSE34884, MOUSE34885, MOUSE34886
OG0008551	LYTVA_01742	MOUSE45026, MOUSE45027, MOUSE45028
OG0008555	LYTVA_02834	MOUSE21751, MOUSE21750
OG0008556	LYTVA_27757	MOUSE24601, MOUSE24603
OG0008557	LYTVA_30176	MOUSE11864
OG0008560	LYTVA_15209	MOUSE17224, MOUSE17225, MOUSE17223
OG0008562	LYTVA_15992	MOUSE32165, MOUSE32166
OG0008565	LYTVA_18129	MOUSE19497, MOUSE19496
OG0008566	LYTVA_11374, LYTVA_25212	MOUSE35881, MOUSE35883, MOUSE35882
OG0008567	LYTVA_19943	MOUSE16695
OG0008570	LYTVA_00163	MOUSE15045
OG0008571	LYTVA_21603	MOUSE49698
OG0008573	LYTVA_29754	MOUSE32284
OG0008574	LYTVA_01754, LYTVA_17265, LYTVA_16478, LYTVA_17269	MOUSE34297, MOUSE34295, MOUSE34296
OG0008575	LYTVA_23380	MOUSE42012
OG0008577	LYTVA_26643	MOUSE15114, MOUSE15112, MOUSE15113
OG0008579	LYTVA_11211	MOUSE09302
OG0008583	LYTVA_14390	MOUSE09329, MOUSE09327, MOUSE09328
OG0008587	LYTVA_10247, LYTVA_28483	MOUSE07482
OG0008590	LYTVA_25064	MOUSE13846, MOUSE13845
OG0008591	LYTVA_07933, LYTVA_03349	MOUSE17017
OG0008592	LYTVA_00544	MOUSE25992
OG0008593	LYTVA_00820	MOUSE17237, MOUSE52637, MOUSE17236
OG0008595	LYTVA_15034, LYTVA_25260	MOUSE52110, MOUSE52109, MOUSE52111
OG0008597	LYTVA_11676	MOUSE48235
OG0008599	LYTVA_03613, LYTVA_00658	MOUSE18340
OG0008600	LYTVA_03845	MOUSE21094
OG0008602	LYTVA_18709	MOUSE18676
OG0008604	LYTVA_21501	MOUSE45999, MOUSE46000, MOUSE45997, MOUSE45998
OG0008605	LYTVA_26602	MOUSE40455, MOUSE40454
OG0008609	LYTVA_14977	MOUSE38675
OG0008611	LYTVA_25423	MOUSE23927
OG0008613	LYTVA_14706	MOUSE39325, MOUSE39323, MOUSE39324, MOUSE39326
OG0008614	LYTVA_22529	MOUSE44456
OG0008618	LYTVA_22304	MOUSE41026, MOUSE41025
OG0008619	LYTVA_30210	MOUSE08139, MOUSE08138
OG0008620	LYTVA_25757	MOUSE20745, MOUSE20744
OG0008621	LYTVA_26246	MOUSE48700
OG0008624	LYTVA_06881	MOUSE14025
OG0008626	LYTVA_22858	MOUSE12442
OG0008628	LYTVA_12235	MOUSE38786, MOUSE38788, MOUSE38787
OG0008629	LYTVA_08416	MOUSE19794, MOUSE19795
OG0008630	LYTVA_04903	MOUSE04614
OG0008632	LYTVA_24775	MOUSE04788
OG0008634	LYTVA_23237	MOUSE24538
OG0008636	LYTVA_00110	MOUSE51760
OG0008639	LYTVA_14031	MOUSE28318, MOUSE28319
OG0008641	LYTVA_03737	MOUSE37516, MOUSE37515
OG0008642	LYTVA_08546	MOUSE28255, MOUSE28258
OG0008643	LYTVA_02276	MOUSE23951, MOUSE23953, MOUSE23954, MOUSE23952, MOUSE23955
OG0008646	LYTVA_06942	MOUSE53646
OG0008647	LYTVA_26431	MOUSE01328, MOUSE01327
OG0008648	LYTVA_10460	MOUSE20323
OG0008649	LYTVA_09612	MOUSE27403, MOUSE27402
OG0008651	LYTVA_16455	MOUSE50903, MOUSE50904
OG0008653	LYTVA_27637	MOUSE38606, MOUSE38607
OG0008655	LYTVA_21961	MOUSE01759
OG0008656	LYTVA_00849	MOUSE18782, MOUSE18783
OG0008658	LYTVA_17572	MOUSE06596
OG0008662	LYTVA_13677	MOUSE15369, MOUSE15370
OG0008666	LYTVA_03644	MOUSE24259, MOUSE24257, MOUSE24258, MOUSE24254, MOUSE24256, MOUSE24255, MOUSE24260
OG0008668	LYTVA_10605, LYTVA_03507	MOUSE12404
OG0008669	LYTVA_28753	MOUSE03705
OG0008670	LYTVA_28793	MOUSE54856, MOUSE53662, MOUSE53661, MOUSE53660
OG0008671	LYTVA_23218	MOUSE07120, MOUSE07121, MOUSE07119
OG0008672	LYTVA_25923	MOUSE19106
OG0008673	LYTVA_04379	MOUSE10991
OG0008674	LYTVA_06184	MOUSE48164, MOUSE48166, MOUSE48167, MOUSE48165
OG0008678	LYTVA_10084, LYTVA_26613	MOUSE02725, MOUSE02724
OG0008681	LYTVA_25571, LYTVA_25570	MOUSE47494
OG0008682	LYTVA_19856	MOUSE18335
OG0008683	LYTVA_01498	MOUSE30026, MOUSE30024, MOUSE30025
OG0008684	LYTVA_24932	MOUSE23246
OG0008693	LYTVA_27290	MOUSE06192
OG0008696	LYTVA_28187	MOUSE14259
OG0008698	LYTVA_08540	MOUSE32209, MOUSE34370
OG0008753	LYTVA_04069	MOUSE17641
OG0008757	LYTVA_25334	MOUSE15128, MOUSE15126, MOUSE15127
OG0008758	LYTVA_02233	MOUSE27236, MOUSE27235, MOUSE27234
OG0008760	LYTVA_14498	MOUSE03704, MOUSE03703
OG0008763	LYTVA_27193, LYTVA_04738, LYTVA_02484	MOUSE27368
OG0008765	LYTVA_18442	MOUSE08763, MOUSE08764, MOUSE26586
OG0008766	LYTVA_29005, LYTVA_08250	MOUSE19453
OG0008771	LYTVA_21212	MOUSE06958
OG0008772	LYTVA_29715	MOUSE03099, MOUSE03100
OG0008775	LYTVA_25560	MOUSE44240, MOUSE44241, MOUSE44237, MOUSE44239, MOUSE44238
OG0008778	LYTVA_04825	MOUSE51693, MOUSE51692
OG0008782	LYTVA_04581	MOUSE13520, MOUSE13521
OG0008784	LYTVA_25942	MOUSE03666, MOUSE03667
OG0008785	LYTVA_14242	MOUSE31938, MOUSE31939
OG0008786	LYTVA_18231	MOUSE24891
OG0008790	LYTVA_27047	MOUSE24655, MOUSE24652
OG0008796	LYTVA_24016, LYTVA_22579	MOUSE12299, MOUSE12298
OG0008797	LYTVA_09507	MOUSE02739, MOUSE02738
OG0008798	LYTVA_01745	MOUSE48719
OG0008800	LYTVA_26016, LYTVA_13678	MOUSE17405, MOUSE17404
OG0008804	LYTVA_25393	MOUSE07112, MOUSE07111
OG0008806	LYTVA_07991	MOUSE02902, MOUSE02901
OG0008809	LYTVA_19483	MOUSE33807
OG0008810	LYTVA_21309	MOUSE51298, MOUSE51297
OG0008811	LYTVA_22364	MOUSE32045, MOUSE32046
OG0008812	LYTVA_10590	MOUSE07393, MOUSE07394
OG0008814	LYTVA_09551	MOUSE00832, MOUSE00828, MOUSE00827, MOUSE00830, MOUSE00831, MOUSE00829
OG0008817	LYTVA_27354	MOUSE31491, MOUSE31489, MOUSE31490
OG0008818	LYTVA_08955	MOUSE19915
OG0008820	LYTVA_25884	MOUSE34130
OG0008826	LYTVA_02924	MOUSE48874
OG0008831	LYTVA_22811	MOUSE25594
OG0008832	LYTVA_03726	MOUSE34693
OG0008833	LYTVA_09411	MOUSE03086, MOUSE03085
OG0008834	LYTVA_18154, LYTVA_04324	MOUSE20736
OG0008835	LYTVA_19752, LYTVA_17425	MOUSE15639
OG0008838	LYTVA_28300	MOUSE47510
OG0008840	LYTVA_22361	MOUSE28262
OG0008841	LYTVA_18447	MOUSE16912
OG0008845	LYTVA_02661	MOUSE54876
OG0008846	LYTVA_07720, LYTVA_14965	MOUSE36801, MOUSE36802, MOUSE36800
OG0008851	LYTVA_07035, LYTVA_18013	MOUSE01295
OG0008853	LYTVA_03855	MOUSE33761, MOUSE33763, MOUSE33760, MOUSE33762
OG0008855	LYTVA_17049	MOUSE21460, MOUSE21459, MOUSE21458, MOUSE21457
OG0008857	LYTVA_00103	MOUSE29944
OG0008859	LYTVA_06905	MOUSE27868
OG0008860	LYTVA_01895, LYTVA_20386, LYTVA_20387	MOUSE28220, MOUSE28218
OG0008861	LYTVA_22428	MOUSE09067
OG0008864	LYTVA_06946	MOUSE52918
OG0008865	LYTVA_17040	MOUSE10430, MOUSE10429
OG0008866	LYTVA_27761, LYTVA_10318	MOUSE22033, MOUSE22032
OG0008868	LYTVA_20794	MOUSE35250
OG0008870	LYTVA_26140	MOUSE37476
OG0008872	LYTVA_24674	MOUSE33267
OG0008878	LYTVA_27382	MOUSE10874
OG0008880	LYTVA_04406	MOUSE45005, MOUSE45006
OG0008888	LYTVA_16798, LYTVA_26082	MOUSE49916
OG0008894	LYTVA_04529	MOUSE18710
OG0008896	LYTVA_04119, LYTVA_01727	MOUSE49395, MOUSE49394
OG0008897	LYTVA_10355	MOUSE37938, MOUSE37939, MOUSE37937
OG0008898	LYTVA_03460	MOUSE03798
OG0008901	LYTVA_29889	MOUSE24829, MOUSE24831, MOUSE24832, MOUSE24828
OG0008911	LYTVA_15681	MOUSE14375, MOUSE14374
OG0008915	LYTVA_14427	MOUSE36164, MOUSE36165, MOUSE36166
OG0008916	LYTVA_21283	MOUSE47765
OG0008922	LYTVA_20513	MOUSE39477, MOUSE39478, MOUSE39476
OG0008923	LYTVA_17052, LYTVA_14228	MOUSE06840
OG0008924	LYTVA_13283	MOUSE04707
OG0008928	LYTVA_25565	MOUSE35466, MOUSE35465
OG0008929	LYTVA_29558	MOUSE27550, MOUSE27549
OG0008934	LYTVA_10593	MOUSE18795, MOUSE18794, MOUSE18793
OG0008940	LYTVA_01374	MOUSE45368, MOUSE45369
OG0008942	LYTVA_01132	MOUSE33589
OG0008945	LYTVA_25023	MOUSE02736, MOUSE02737, MOUSE02735
OG0008955	LYTVA_27856	MOUSE27924, MOUSE27921, MOUSE27922, MOUSE27920, MOUSE27923
OG0008959	LYTVA_02511	MOUSE35130
OG0008969	LYTVA_00340	MOUSE53391, MOUSE53390, MOUSE53389
OG0008988	LYTVA_15278	MOUSE36739, MOUSE40537, MOUSE40536
OG0009043	LYTVA_02166	MOUSE10386
OG0009044	LYTVA_17960	MOUSE10634
OG0009054	LYTVA_06057	MOUSE45063, MOUSE45064, MOUSE45065
OG0009055	LYTVA_19149, LYTVA_01287	MOUSE53864
OG0009061	LYTVA_08774	MOUSE07289
OG0009064	LYTVA_00502	MOUSE29482
OG0009067	LYTVA_11267	MOUSE39418
OG0009069	LYTVA_30203	MOUSE17770
OG0009073	LYTVA_03790, LYTVA_26505, LYTVA_18465, LYTVA_12142	MOUSE32602
OG0009074	LYTVA_04683	MOUSE24164, MOUSE24163
OG0009075	LYTVA_21320	MOUSE10435
OG0009076	LYTVA_12377	MOUSE20415
OG0009079	LYTVA_29431	MOUSE01157, MOUSE13891, MOUSE01158
OG0009083	LYTVA_13253	MOUSE21748
OG0009084	LYTVA_04521	MOUSE35410
OG0009091	LYTVA_15389	MOUSE04753, MOUSE04752
OG0009095	LYTVA_15147	MOUSE49666, MOUSE49665
OG0009099	LYTVA_07676	MOUSE07897, MOUSE07896
OG0009107	LYTVA_11136, LYTVA_14982	MOUSE36560, MOUSE36559
OG0009114	LYTVA_24116	MOUSE54781, MOUSE54780
OG0009117	LYTVA_27698	MOUSE07867, MOUSE07866, MOUSE07865
OG0009118	LYTVA_03636	MOUSE36599
OG0009119	LYTVA_03415	MOUSE09958
OG0009123	LYTVA_04448	MOUSE12695, MOUSE12694
OG0009125	LYTVA_00727	MOUSE34083, MOUSE34082
OG0009127	LYTVA_00029	MOUSE14242, MOUSE53747
OG0009129	LYTVA_16939	MOUSE25456
OG0009131	LYTVA_07437	MOUSE09375
OG0009133	LYTVA_27782	MOUSE34361
OG0009135	LYTVA_06493	MOUSE34506
OG0009136	LYTVA_04660, LYTVA_13214	MOUSE24476, MOUSE24477, MOUSE24478, MOUSE24475
OG0009137	LYTVA_18767	MOUSE50628
OG0009138	LYTVA_15017	MOUSE42042
OG0009140	LYTVA_18043	MOUSE28878, MOUSE28881, MOUSE28880, MOUSE28879
OG0009143	LYTVA_22918	MOUSE54303, MOUSE54306, MOUSE54304, MOUSE54305
OG0009144	LYTVA_27962	MOUSE27816
OG0009145	LYTVA_09466	MOUSE13074
OG0009147	LYTVA_21313	MOUSE16986
OG0009148	LYTVA_29472	MOUSE19042
OG0009149	LYTVA_23244	MOUSE49502
OG0009150	LYTVA_05696	MOUSE16676
OG0009151	LYTVA_15968	MOUSE21163
OG0009153	LYTVA_29923	MOUSE32615
OG0009156	LYTVA_05164, LYTVA_17953	MOUSE12631, MOUSE12632, MOUSE12633, MOUSE12630
OG0009163	LYTVA_13089	MOUSE06417
OG0009164	LYTVA_19105	MOUSE33197, MOUSE33198
OG0009166	LYTVA_25516	MOUSE12629, MOUSE12628
OG0009167	LYTVA_15895	MOUSE27821
OG0009168	LYTVA_23098	MOUSE41404
OG0009169	LYTVA_02938	MOUSE31278
OG0009170	LYTVA_14421	MOUSE46767
OG0009172	LYTVA_21612	MOUSE35213
OG0009176	LYTVA_16630	MOUSE15432, MOUSE15433
OG0009178	LYTVA_21224	MOUSE53596
OG0009179	LYTVA_09024	MOUSE03001, MOUSE55326
OG0009180	LYTVA_15525	MOUSE38073, MOUSE02743
OG0009181	LYTVA_01218	MOUSE44786
OG0009182	LYTVA_00424	MOUSE28204
OG0009183	LYTVA_23238	MOUSE37914, MOUSE37913
OG0009185	LYTVA_05621	MOUSE10498, MOUSE10499, MOUSE10501, MOUSE10500
OG0009193	LYTVA_03904	MOUSE17229, MOUSE17228, MOUSE17227
OG0009194	LYTVA_24497	MOUSE43276
OG0009203	LYTVA_23241	MOUSE39088, MOUSE39087
OG0009207	LYTVA_00150	MOUSE06895, MOUSE06894, MOUSE06896
OG0009225	LYTVA_02705	MOUSE02935, MOUSE02934
OG0009231	LYTVA_30040, LYTVA_08404	MOUSE15899, MOUSE15897, MOUSE15898
OG0009232	LYTVA_18060	MOUSE32306, MOUSE32305
OG0009292	LYTVA_12058	MOUSE33543, MOUSE33540, MOUSE33542, MOUSE33541
OG0009293	LYTVA_29636	MOUSE33110
OG0009299	LYTVA_28114	MOUSE18419
OG0009305	LYTVA_27816	MOUSE19780
OG0009311	LYTVA_02831	MOUSE36471, MOUSE36470
OG0009313	LYTVA_10547	MOUSE17103
OG0009315	LYTVA_11717, LYTVA_07021	MOUSE54427
OG0009320	LYTVA_20662	MOUSE16264
OG0009322	LYTVA_04163	MOUSE25335, MOUSE25334
OG0009325	LYTVA_01673	MOUSE41277, MOUSE41274, MOUSE41276, MOUSE41275
OG0009328	LYTVA_18301	MOUSE07749, MOUSE07750
OG0009335	LYTVA_23254	MOUSE48885, MOUSE48884, MOUSE48883
OG0009337	LYTVA_24834	MOUSE12653
OG0009339	LYTVA_03834	MOUSE47397, MOUSE47398, MOUSE47399
OG0009340	LYTVA_05250, LYTVA_05251	MOUSE16114
OG0009347	LYTVA_02901	MOUSE35891
OG0009349	LYTVA_29926	MOUSE25116
OG0009350	LYTVA_10589	MOUSE41998, MOUSE41999
OG0009352	LYTVA_00670	MOUSE46678, MOUSE46679, MOUSE46680
OG0009354	LYTVA_09055	MOUSE10497
OG0009356	LYTVA_28958	MOUSE38682
OG0009357	LYTVA_04207	MOUSE10518
OG0009369	LYTVA_17897	MOUSE52795
OG0009371	LYTVA_27154	MOUSE33875, MOUSE33876
OG0009378	LYTVA_03283	MOUSE13979
OG0009380	LYTVA_12314	MOUSE02155
OG0009382	LYTVA_02029	MOUSE31735, MOUSE31737, MOUSE31736
OG0009393	LYTVA_25116	MOUSE05050
OG0009399	LYTVA_16860	MOUSE51275
OG0009404	LYTVA_02202	MOUSE16568
OG0009405	LYTVA_08004	MOUSE32439
OG0009407	LYTVA_00556	MOUSE03777
OG0009408	LYTVA_01146	MOUSE15217
OG0009410	LYTVA_14637	MOUSE40604, MOUSE40603
OG0009423	LYTVA_25732	MOUSE44884, MOUSE09859, MOUSE44883
OG0009424	LYTVA_14937	MOUSE11535, MOUSE11534, MOUSE11537
OG0009425	LYTVA_10443	MOUSE00919, MOUSE00920
OG0009426	LYTVA_29557	MOUSE08240, MOUSE08241
OG0009446	LYTVA_26347, LYTVA_23626	MOUSE24219, MOUSE24221, MOUSE24220
OG0009548	LYTVA_28685	MOUSE40252, MOUSE40253
OG0009552	LYTVA_29917	MOUSE04866
OG0009562	LYTVA_20452	MOUSE14174
OG0009592	LYTVA_26301	MOUSE52980, MOUSE52981, MOUSE52984, MOUSE52979
OG0009607	LYTVA_21349	MOUSE18166
OG0009627	LYTVA_15211	MOUSE40761
OG0009629	LYTVA_11071	MOUSE41982
OG0009630	LYTVA_25245	MOUSE26661
OG0009640	LYTVA_12497	MOUSE55355, MOUSE55356, MOUSE55357
OG0009642	LYTVA_07870	MOUSE24876
OG0009650	LYTVA_09238	MOUSE12348
OG0009651	LYTVA_08655, LYTVA_06936	MOUSE49954
OG0009653	LYTVA_13923, LYTVA_04572	MOUSE12890
OG0009654	LYTVA_29751	MOUSE06038
OG0009656	LYTVA_19923	MOUSE19620
OG0009665	LYTVA_16182	MOUSE30060
OG0009669	LYTVA_02428	MOUSE29792, MOUSE29793
OG0009678	LYTVA_02765, LYTVA_16336	MOUSE32246, MOUSE32247
OG0009681	LYTVA_25833, LYTVA_28250	MOUSE17037
OG0009683	LYTVA_16255	MOUSE07932
OG0009685	LYTVA_24919	MOUSE19209, MOUSE19208
OG0009856	LYTVA_05373	MOUSE44920
OG0009858	LYTVA_07380	MOUSE36024, MOUSE36022
OG0009861	LYTVA_09115	MOUSE15415
OG0009875	LYTVA_18046	MOUSE49267
OG0009877	LYTVA_10411	MOUSE19252
OG0009882	LYTVA_30186	MOUSE49943
OG0009897	LYTVA_26190	MOUSE29253, MOUSE29252
