Orthogroup	LYTVA_ok	OWEFU
OG0007324	LYTVA_13187	OFUSG11755.1.p1
OG0007325	LYTVA_13185, LYTVA_25303	OFUSG20353.1.p1
OG0007327	LYTVA_13869, LYTVA_23810	OFUSG13789.1.p1
OG0007328	LYTVA_28320, LYTVA_17079	OFUSG06146.1.p1
OG0007329	LYTVA_09881, LYTVA_17097	OFUSG25701.1.p1
OG0007330	LYTVA_26367	OFUSG03047.1.p1
OG0007331	LYTVA_05890	OFUSG13160.1.p1
OG0007332	LYTVA_10319	OFUSG03446.1.p1
OG0007334	LYTVA_06945	OFUSG04651.1.p1
OG0007336	LYTVA_26129	OFUSG01140.1.p1
OG0007337	LYTVA_20082, LYTVA_05737	OFUSG08247.1.p1
OG0007338	LYTVA_02353	OFUSG00512.1.p1
OG0007339	LYTVA_07201	OFUSG16021.1.p1
OG0007340	LYTVA_14005	OFUSG07490.1.p1, OFUSG07490.2.p1
OG0007341	LYTVA_06630	OFUSG08079.1.p1
OG0007342	LYTVA_13753	OFUSG21114.1.p1
OG0007343	LYTVA_03841	OFUSG23516.1.p1
OG0007345	LYTVA_09108	OFUSG10938.1.p1
OG0007347	LYTVA_01386	OFUSG12292.1.p1
OG0007348	LYTVA_09877	OFUSG24927.1.p1, OFUSG24927.2.p1
OG0007349	LYTVA_12788	OFUSG23871.1.p1
OG0007350	LYTVA_14713	OFUSG19210.1.p1, OFUSG00308.1.p1, OFUSG21271.1.p1, OFUSG25023.1.p1, OFUSG12319.1.p1, OFUSG11907.1.p1, OFUSG11906.1.p1, OFUSG11905.1.p1, OFUSG11904.1.p1, OFUSG11908.1.p1, OFUSG21940.1.p1
OG0007351	LYTVA_29566	OFUSG23667.1.p1
OG0007352	LYTVA_11993, LYTVA_09786	OFUSG15050.1.p1, OFUSG15050.2.p1
OG0007353	LYTVA_17240	OFUSG23180.1.p1
OG0007354	LYTVA_23171	OFUSG17364.1.p1
OG0007355	LYTVA_09986	OFUSG14831.1.p1
OG0007356	LYTVA_06628	OFUSG25027.1.p1
OG0007357	LYTVA_04535	OFUSG12168.1.p1
OG0007358	LYTVA_02726	OFUSG09680.1.p1
OG0007359	LYTVA_10799	OFUSG05437.1.p1
OG0007360	LYTVA_01643	OFUSG25473.1.p1
OG0007361	LYTVA_06556	OFUSG09488.1.p1
OG0007363	LYTVA_06669	OFUSG02740.1.p1
OG0007364	LYTVA_15849	OFUSG01952.1.p1
OG0007365	LYTVA_02308, LYTVA_06457	OFUSG13323.1.p1
OG0007366	LYTVA_11005	OFUSG08778.1.p1
OG0007367	LYTVA_04852	OFUSG17700.1.p1
OG0007368	LYTVA_17542, LYTVA_00624	OFUSG07565.1.p1
OG0007369	LYTVA_19408, LYTVA_18884	OFUSG16560.1.p1
OG0007370	LYTVA_06055	OFUSG23988.1.p1
OG0007371	LYTVA_08968	OFUSG05965.1.p1
OG0007372	LYTVA_18746	OFUSG02717.1.p1
OG0007373	LYTVA_15629	OFUSG16818.1.p1
OG0007374	LYTVA_08561	OFUSG19004.1.p1
OG0007375	LYTVA_29369	OFUSG26223.3.p1, OFUSG26223.2.p1, OFUSG26223.1.p1
OG0007377	LYTVA_26494	OFUSG25397.1.p1
OG0007378	LYTVA_05887	OFUSG24752.1.p1
OG0007379	LYTVA_05996, LYTVA_05995	OFUSG25215.1.p1
OG0007380	LYTVA_29427	OFUSG02808.1.p1
OG0007382	LYTVA_04728	OFUSG12635.1.p1
OG0007383	LYTVA_25466	OFUSG00895.2.p1, OFUSG00895.1.p1
OG0007385	LYTVA_19121	OFUSG26112.1.p1
OG0007386	LYTVA_07566	OFUSG21256.1.p1
OG0007387	LYTVA_11399	OFUSG08047.1.p1, OFUSG08047.2.p1
OG0007388	LYTVA_28469	OFUSG17284.1.p1
OG0007389	LYTVA_27684, LYTVA_13623	OFUSG07228.1.p1
OG0007390	LYTVA_17759	OFUSG18344.1.p1
OG0007391	LYTVA_27612	OFUSG15504.1.p1
OG0007392	LYTVA_00208	OFUSG13438.1.p1, OFUSG13438.3.p1, OFUSG13438.2.p1
OG0007393	LYTVA_16834	OFUSG12565.1.p1
OG0007394	LYTVA_29547	OFUSG13494.1.p1
OG0007395	LYTVA_10851	OFUSG10757.1.p1
OG0007396	LYTVA_21805	OFUSG22886.1.p1
OG0007397	LYTVA_06439	OFUSG13056.1.p1
OG0007398	LYTVA_15791	OFUSG07232.1.p1
OG0007399	LYTVA_24113	OFUSG01818.1.p1
OG0007400	LYTVA_13880	OFUSG14809.1.p1
OG0007401	LYTVA_25998, LYTVA_24442	OFUSG10106.1.p1
OG0007403	LYTVA_10578	OFUSG19277.1.p1
OG0007404	LYTVA_10389, LYTVA_17043	OFUSG23183.1.p1
OG0007405	LYTVA_23328	OFUSG22414.1.p1
OG0007406	LYTVA_23327	OFUSG15025.1.p1
OG0007407	LYTVA_24874	OFUSG18627.1.p1
OG0007408	LYTVA_17573	OFUSG16878.1.p1
OG0007409	LYTVA_06962	OFUSG16872.1.p1
OG0007410	LYTVA_19785	OFUSG11037.1.p1
OG0007412	LYTVA_13953	OFUSG01834.1.p1
OG0007413	LYTVA_12200	OFUSG16703.1.p1
OG0007414	LYTVA_02207	OFUSG17401.1.p1
OG0007415	LYTVA_24128, LYTVA_22964	OFUSG04618.1.p1
OG0007416	LYTVA_05946	OFUSG03058.1.p1
OG0007417	LYTVA_01637	OFUSG22448.1.p1
OG0007418	LYTVA_20251	OFUSG15358.1.p1
OG0007420	LYTVA_03332	OFUSG12850.1.p1, OFUSG12850.2.p1
OG0007421	LYTVA_21519	OFUSG07551.1.p1
OG0007423	LYTVA_22179	OFUSG10921.1.p1
OG0007424	LYTVA_28915	OFUSG18027.1.p1, OFUSG18027.2.p1
OG0007425	LYTVA_25706	OFUSG05643.1.p1
OG0007426	LYTVA_28110	OFUSG09786.1.p1
OG0007428	LYTVA_18257	OFUSG16303.1.p1, OFUSG04650.1.p1
OG0007429	LYTVA_16880, LYTVA_16876	OFUSG06469.1.p1
OG0007432	LYTVA_30029	OFUSG12825.1.p1
OG0007433	LYTVA_26445	OFUSG00326.1.p1
OG0007435	LYTVA_04168, LYTVA_12359	OFUSG04448.1.p1
OG0007437	LYTVA_12547	OFUSG05591.1.p1
OG0007438	LYTVA_04235, LYTVA_08752	OFUSG03119.1.p1
OG0007439	LYTVA_15776	OFUSG12912.1.p1
OG0007440	LYTVA_03341	OFUSG06409.1.p1
OG0007441	LYTVA_02745	OFUSG21002.1.p1
OG0007443	LYTVA_22108	OFUSG24141.1.p1
OG0007445	LYTVA_25194	OFUSG00336.1.p1
OG0007446	LYTVA_20327	OFUSG15616.1.p1
OG0007447	LYTVA_26906	OFUSG03015.1.p1
OG0007448	LYTVA_05884, LYTVA_06345, LYTVA_19307	OFUSG19692.1.p1
OG0007449	LYTVA_05951	OFUSG20567.1.p1
OG0007451	LYTVA_21924, LYTVA_18802	OFUSG04847.1.p1
OG0007452	LYTVA_06058	OFUSG02426.2.p1, OFUSG02426.1.p1
OG0007454	LYTVA_28426	OFUSG11207.1.p1
OG0007455	LYTVA_13341	OFUSG01636.1.p1
OG0007456	LYTVA_23476	OFUSG13703.1.p1
OG0007457	LYTVA_13606	OFUSG09458.1.p1
OG0007458	LYTVA_22841	OFUSG12861.1.p1
OG0007459	LYTVA_09289	OFUSG11762.1.p1
OG0007460	LYTVA_08625	OFUSG12178.1.p1
OG0007461	LYTVA_18774	OFUSG12051.1.p1
OG0007462	LYTVA_09490, LYTVA_13057	OFUSG24240.1.p1
OG0007465	LYTVA_26141	OFUSG15455.1.p1
OG0007467	LYTVA_02679	OFUSG08692.1.p1
OG0007468	LYTVA_03501	OFUSG19097.1.p1
OG0007471	LYTVA_12320	OFUSG05247.1.p1
OG0007472	LYTVA_00584	OFUSG09263.1.p1
OG0007474	LYTVA_15161, LYTVA_03974	OFUSG08713.1.p1
OG0007475	LYTVA_27620	OFUSG08570.1.p1
OG0007476	LYTVA_27412	OFUSG13432.1.p1
OG0007477	LYTVA_29029	OFUSG07039.1.p1, OFUSG07040.1.p1
OG0007478	LYTVA_19699	OFUSG13230.1.p1
OG0007479	LYTVA_01291	OFUSG18598.1.p1, OFUSG18598.2.p1
OG0007480	LYTVA_24798	OFUSG19354.1.p1
OG0007481	LYTVA_08388	OFUSG22427.1.p1
OG0007482	LYTVA_29492	OFUSG17340.1.p1
OG0007483	LYTVA_15083	OFUSG23534.1.p1
OG0007484	LYTVA_07505	OFUSG11388.1.p1
OG0007486	LYTVA_20001	OFUSG17883.1.p1
OG0007487	LYTVA_02756	OFUSG22167.1.p1
OG0007489	LYTVA_00864	OFUSG12215.1.p1
OG0007490	LYTVA_13021	OFUSG16873.1.p1
OG0007493	LYTVA_16474	OFUSG06845.1.p1
OG0007494	LYTVA_11090	OFUSG22266.1.p1
OG0007497	LYTVA_14734	OFUSG10341.1.p1
OG0007499	LYTVA_14874	OFUSG11843.1.p1
OG0007500	LYTVA_18267	OFUSG04669.1.p1
OG0007501	LYTVA_22863	OFUSG00839.1.p1
OG0007503	LYTVA_07667	OFUSG14763.1.p1
OG0007504	LYTVA_16801	OFUSG11026.1.p1
OG0007507	LYTVA_12074	OFUSG11287.1.p1
OG0007509	LYTVA_00585, LYTVA_20658	OFUSG13309.1.p1
OG0007510	LYTVA_15578	OFUSG13168.1.p1
OG0007513	LYTVA_01675	OFUSG18747.1.p1
OG0007514	LYTVA_01131	OFUSG16920.1.p1, OFUSG16920.2.p1
OG0007517	LYTVA_01445, LYTVA_25101	OFUSG08057.1.p1
OG0007518	LYTVA_05377	OFUSG06829.1.p1
OG0007521	LYTVA_23142	OFUSG26522.1.p1
OG0007525	LYTVA_17746, LYTVA_17745	OFUSG21392.1.p1
OG0007527	LYTVA_20160	OFUSG05917.1.p1
OG0007528	LYTVA_17660, LYTVA_13424	OFUSG00537.1.p1
OG0007529	LYTVA_24821	OFUSG18077.1.p1
OG0007533	LYTVA_15407	OFUSG05889.1.p1, OFUSG05889.2.p1
OG0007537	LYTVA_19442	OFUSG04156.1.p1
OG0007583	LYTVA_02898	OFUSG19385.1.p1
OG0007584	LYTVA_07507	OFUSG10532.1.p1, OFUSG10532.2.p1
OG0007586	LYTVA_23540	OFUSG06940.1.p1
OG0007587	LYTVA_06191	OFUSG15959.1.p1
OG0007588	LYTVA_19122	OFUSG08373.1.p1
OG0007589	LYTVA_15571	OFUSG03464.1.p1
OG0007591	LYTVA_15821	OFUSG04404.1.p1
OG0007594	LYTVA_16910	OFUSG09058.1.p1
OG0007595	LYTVA_04822, LYTVA_27964	OFUSG19395.1.p1
OG0007597	LYTVA_04975	OFUSG07837.1.p1
OG0007598	LYTVA_14137	OFUSG02705.2.p1, OFUSG02705.1.p1
OG0007600	LYTVA_02329, LYTVA_28486, LYTVA_22411	OFUSG14741.1.p1
OG0007602	LYTVA_19111	OFUSG18659.1.p1
OG0007603	LYTVA_01215	OFUSG05017.1.p1
OG0007604	LYTVA_27072, LYTVA_11917	OFUSG20886.1.p1
OG0007607	LYTVA_28351	OFUSG16917.1.p1
OG0007608	LYTVA_19572	OFUSG13378.1.p1
OG0007609	LYTVA_26890, LYTVA_28776	OFUSG14337.1.p1
OG0007610	LYTVA_01262	OFUSG18726.1.p1
OG0007611	LYTVA_10154	OFUSG25283.2.p1, OFUSG25283.1.p1
OG0007612	LYTVA_02241	OFUSG13254.1.p1
OG0007613	LYTVA_11371	OFUSG13039.1.p1
OG0007615	LYTVA_01668	OFUSG06032.1.p1
OG0007617	LYTVA_06763	OFUSG08967.1.p1
OG0007618	LYTVA_17818	OFUSG01286.1.p1
OG0007619	LYTVA_16958	OFUSG23637.1.p1
OG0007621	LYTVA_28737	OFUSG23418.1.p1
OG0007623	LYTVA_25391	OFUSG24746.1.p1
OG0007624	LYTVA_26685	OFUSG00912.1.p1
OG0007625	LYTVA_02355, LYTVA_27556	OFUSG01065.1.p1
OG0007626	LYTVA_26960	OFUSG24926.1.p1
OG0007628	LYTVA_20735	OFUSG02826.1.p1
OG0007630	LYTVA_21472	OFUSG24713.1.p1
OG0007633	LYTVA_11264	OFUSG17043.1.p1
OG0007635	LYTVA_00547	OFUSG11100.1.p1
OG0007636	LYTVA_16108, LYTVA_06517, LYTVA_16111, LYTVA_02843	OFUSG01941.1.p1
OG0007637	LYTVA_23253	OFUSG11941.1.p1
OG0007639	LYTVA_29195	OFUSG10115.1.p1
OG0007640	LYTVA_16975, LYTVA_04217	OFUSG19648.1.p1
OG0007642	LYTVA_19507	OFUSG17690.1.p1
OG0007643	LYTVA_13772, LYTVA_29417	OFUSG16038.1.p1
OG0007645	LYTVA_22625	OFUSG09967.1.p1
OG0007646	LYTVA_11672	OFUSG02602.2.p1, OFUSG02602.1.p1
OG0007647	LYTVA_17226, LYTVA_08417	OFUSG12352.1.p1
OG0007648	LYTVA_16410	OFUSG23402.1.p1
OG0007649	LYTVA_29126	OFUSG11208.1.p1
OG0007650	LYTVA_04025, LYTVA_24221, LYTVA_22368	OFUSG08401.1.p1
OG0007652	LYTVA_12087	OFUSG07124.1.p1
OG0007653	LYTVA_26389	OFUSG12107.1.p1
OG0007654	LYTVA_29602	OFUSG23523.1.p1
OG0007656	LYTVA_03488	OFUSG06312.1.p1
OG0007657	LYTVA_24805	OFUSG00269.1.p1
OG0007658	LYTVA_00620	OFUSG00831.1.p1
OG0007660	LYTVA_02046	OFUSG08033.1.p1
OG0007663	LYTVA_06307	OFUSG08187.1.p1
OG0007665	LYTVA_17087	OFUSG22453.1.p1
OG0007667	LYTVA_11978	OFUSG12265.1.p1
OG0007668	LYTVA_01048	OFUSG15536.1.p1
OG0007669	LYTVA_18754	OFUSG05619.1.p1
OG0007670	LYTVA_03178	OFUSG13342.1.p1, OFUSG13342.2.p1
OG0007671	LYTVA_00969	OFUSG16155.1.p1
OG0007673	LYTVA_06130	OFUSG12933.1.p1
OG0007674	LYTVA_19731, LYTVA_05255	OFUSG12587.1.p1
OG0007675	LYTVA_10928	OFUSG13447.1.p1
OG0007676	LYTVA_12495	OFUSG07077.2.p1, OFUSG07077.1.p1
OG0007677	LYTVA_26927	OFUSG08042.3.p1, OFUSG08042.1.p1, OFUSG08042.2.p1
OG0007678	LYTVA_02696	OFUSG21738.1.p1, OFUSG21736.1.p1, OFUSG12550.1.p1, OFUSG12461.1.p1
OG0007679	LYTVA_08970	OFUSG05979.1.p1
OG0007683	LYTVA_17616	OFUSG10975.1.p1, OFUSG10974.1.p1
OG0007685	LYTVA_02760	OFUSG11339.1.p1
OG0007686	LYTVA_12208	OFUSG05228.1.p1
OG0007689	LYTVA_19628	OFUSG22558.1.p1, OFUSG22558.2.p1
OG0007690	LYTVA_28416	OFUSG05888.1.p1
OG0007691	LYTVA_22077	OFUSG17394.1.p1
OG0007692	LYTVA_24951	OFUSG10240.1.p1
OG0007694	LYTVA_26876	OFUSG22930.1.p1
OG0007695	LYTVA_05499, LYTVA_10609	OFUSG23690.1.p1
OG0007696	LYTVA_24378	OFUSG05710.1.p1
OG0007697	LYTVA_10922	OFUSG15762.1.p1
OG0007699	LYTVA_01611, LYTVA_09243, LYTVA_26832	OFUSG03949.1.p1
OG0007700	LYTVA_07316	OFUSG15537.1.p1
OG0007701	LYTVA_21781	OFUSG22537.1.p1
OG0007702	LYTVA_05328	OFUSG07854.1.p1
OG0007703	LYTVA_27223, LYTVA_22526	OFUSG10399.1.p1
OG0007704	LYTVA_08360	OFUSG04621.1.p1
OG0007705	LYTVA_14287	OFUSG18179.1.p1, OFUSG18179.2.p1
OG0007708	LYTVA_29207	OFUSG16188.2.p1, OFUSG16188.1.p1
OG0007711	LYTVA_29385, LYTVA_17924	OFUSG00605.1.p1
OG0007712	LYTVA_10828	OFUSG05858.1.p1
OG0007713	LYTVA_11468	OFUSG15968.1.p1
OG0007714	LYTVA_09705	OFUSG02938.1.p1
OG0007716	LYTVA_19321	OFUSG21373.1.p1
OG0007717	LYTVA_16631	OFUSG17544.1.p1
OG0007719	LYTVA_26116	OFUSG16153.1.p1
OG0007721	LYTVA_28411	OFUSG06763.1.p1
OG0007722	LYTVA_18125	OFUSG09667.1.p1
OG0007723	LYTVA_01240	OFUSG04168.1.p1
OG0007724	LYTVA_24222	OFUSG17220.1.p1
OG0007725	LYTVA_15370, LYTVA_20581, LYTVA_05852, LYTVA_03891	OFUSG25697.1.p1
OG0007726	LYTVA_06027	OFUSG13718.2.p1, OFUSG13718.1.p1
OG0007727	LYTVA_12845, LYTVA_28212	OFUSG04739.1.p1
OG0007728	LYTVA_04426	OFUSG12092.1.p1
OG0007730	LYTVA_17502	OFUSG20248.1.p1
OG0007732	LYTVA_00596	OFUSG19296.1.p1
OG0007733	LYTVA_17250	OFUSG05630.1.p1
OG0007734	LYTVA_12740	OFUSG13294.1.p1
OG0007735	LYTVA_08877	OFUSG22506.1.p1, OFUSG22506.2.p1
OG0007737	LYTVA_07110, LYTVA_07111	OFUSG00096.1.p1, OFUSG00096.3.p1, OFUSG00096.2.p1
OG0007738	LYTVA_26772	OFUSG08886.1.p1
OG0007739	LYTVA_25107	OFUSG00877.1.p1
OG0007740	LYTVA_13616, LYTVA_03535	OFUSG09084.1.p1
OG0007741	LYTVA_05974	OFUSG04087.1.p1
OG0007743	LYTVA_21362	OFUSG24314.1.p1
OG0007744	LYTVA_19072	OFUSG07022.1.p1
OG0007745	LYTVA_03413	OFUSG24033.1.p1
OG0007746	LYTVA_12054	OFUSG25087.2.p1, OFUSG25087.1.p1
OG0007747	LYTVA_08028, LYTVA_13506	OFUSG13194.2.p1, OFUSG13194.1.p1
OG0007749	LYTVA_25973	OFUSG06926.1.p1
OG0007751	LYTVA_20108	OFUSG19113.1.p1
OG0007752	LYTVA_05758	OFUSG14080.1.p1
OG0007753	LYTVA_16387, LYTVA_30075, LYTVA_24327, LYTVA_28419	OFUSG14260.1.p1, OFUSG14259.1.p1
OG0007754	LYTVA_02556, LYTVA_22115	OFUSG23541.2.p2, OFUSG23541.1.p1
OG0007755	LYTVA_27977	OFUSG07853.1.p1, OFUSG07853.2.p1
OG0007757	LYTVA_29634	OFUSG13397.2.p1, OFUSG13397.1.p1, OFUSG13397.3.p1
OG0007759	LYTVA_29844, LYTVA_13752	OFUSG09907.1.p1
OG0007760	LYTVA_22853	OFUSG13141.1.p1
OG0007763	LYTVA_23256	OFUSG13188.1.p1
OG0007764	LYTVA_05432	OFUSG19990.1.p1, OFUSG19990.3.p1, OFUSG19990.4.p1, OFUSG19990.2.p1
OG0007765	LYTVA_28454, LYTVA_09453	OFUSG04752.1.p1, OFUSG04752.2.p1
OG0007766	LYTVA_16803	OFUSG10019.2.p1, OFUSG10019.1.p1
OG0007768	LYTVA_26406	OFUSG23414.1.p1
OG0007769	LYTVA_15736	OFUSG10116.1.p1
OG0007770	LYTVA_17778	OFUSG15214.1.p1
OG0007771	LYTVA_23243	OFUSG19373.1.p1
OG0007772	LYTVA_28492	OFUSG14806.1.p1
OG0007773	LYTVA_28425	OFUSG05099.1.p1
OG0007774	LYTVA_07983	OFUSG16284.1.p1
OG0007775	LYTVA_27798	OFUSG15554.1.p1
OG0007776	LYTVA_09426	OFUSG19566.2.p1, OFUSG19566.1.p1
OG0007778	LYTVA_07356, LYTVA_07353	OFUSG20750.1.p1, OFUSG23099.1.p1
OG0007779	LYTVA_04248	OFUSG16301.1.p1
OG0007780	LYTVA_19102	OFUSG11825.1.p1
OG0007781	LYTVA_26330, LYTVA_26857	OFUSG12252.1.p1
OG0007782	LYTVA_11501	OFUSG18608.1.p1
OG0007783	LYTVA_18320	OFUSG18356.1.p1
OG0007784	LYTVA_09607	OFUSG04138.1.p1
OG0007785	LYTVA_04516	OFUSG06327.1.p1
OG0007786	LYTVA_30038	OFUSG12053.1.p1
OG0007787	LYTVA_17596	OFUSG25805.3.p1, OFUSG25805.1.p1, OFUSG25805.2.p1
OG0007788	LYTVA_09000	OFUSG15334.1.p1
OG0007789	LYTVA_08173	OFUSG15126.1.p1
OG0007791	LYTVA_08192, LYTVA_16268, LYTVA_13914	OFUSG13381.1.p1
OG0007793	LYTVA_18097	OFUSG17651.1.p1
OG0007794	LYTVA_26977	OFUSG22344.1.p1
OG0007796	LYTVA_11355	OFUSG08457.1.p1
OG0007798	LYTVA_16861, LYTVA_18242	OFUSG09670.1.p1
OG0007799	LYTVA_21389	OFUSG23487.1.p1
OG0007800	LYTVA_15028	OFUSG02294.2.p1, OFUSG02294.1.p1
OG0007801	LYTVA_25330	OFUSG10903.1.p1
OG0007802	LYTVA_18290	OFUSG19089.1.p1
OG0007803	LYTVA_01593	OFUSG11295.1.p1
OG0007804	LYTVA_03179	OFUSG26380.1.p1
OG0007805	LYTVA_16960, LYTVA_00808, LYTVA_17169, LYTVA_16961	OFUSG10526.1.p1
OG0007808	LYTVA_22541, LYTVA_16872	OFUSG05690.1.p1
OG0007809	LYTVA_16781	OFUSG00154.1.p1
OG0007810	LYTVA_14635	OFUSG18852.1.p1
OG0007812	LYTVA_27813	OFUSG21342.1.p1
OG0007813	LYTVA_09962	OFUSG25358.1.p1
OG0007814	LYTVA_15113, LYTVA_01159	OFUSG10053.1.p1
OG0007815	LYTVA_06622	OFUSG17142.1.p1
OG0007816	LYTVA_20731	OFUSG17687.1.p1
OG0007817	LYTVA_09211	OFUSG12137.1.p1
OG0007820	LYTVA_07692	OFUSG15238.1.p1
OG0007823	LYTVA_16470	OFUSG18984.1.p1
OG0007824	LYTVA_18978	OFUSG13800.1.p1
OG0007825	LYTVA_10012	OFUSG04410.1.p1
OG0007826	LYTVA_16290	OFUSG22681.1.p1
OG0007829	LYTVA_07496, LYTVA_18844	OFUSG21398.1.p1
OG0007830	LYTVA_21502	OFUSG03916.1.p1
OG0007831	LYTVA_18643	OFUSG19212.1.p1
OG0007833	LYTVA_14327	OFUSG22278.2.p1, OFUSG22278.1.p1
OG0007834	LYTVA_12110	OFUSG05546.1.p1
OG0007835	LYTVA_08884	OFUSG17500.1.p1
OG0007836	LYTVA_26464	OFUSG17797.1.p1
OG0007837	LYTVA_26889	OFUSG02641.1.p1, OFUSG02641.2.p1
OG0007838	LYTVA_02755	OFUSG23633.1.p1
OG0007840	LYTVA_25217	OFUSG12949.1.p1
OG0007841	LYTVA_02552	OFUSG18201.1.p1
OG0007842	LYTVA_18377	OFUSG20821.1.p1
OG0007843	LYTVA_10686	OFUSG02689.1.p1
OG0007846	LYTVA_03004	OFUSG23209.1.p1
OG0007846	LYTVA_13162	OFUSG01647.1.p1
OG0007847	LYTVA_12660, LYTVA_11506	OFUSG07414.1.p1
OG0007848	LYTVA_21280	OFUSG00458.1.p1
OG0007849	LYTVA_16742	OFUSG25057.1.p1, OFUSG25057.2.p1
OG0007857	LYTVA_04563	OFUSG02437.1.p1, OFUSG02437.2.p1, OFUSG02437.3.p1
OG0007859	LYTVA_21734, LYTVA_08980	OFUSG16552.1.p1
OG0007866	LYTVA_29112	OFUSG18566.2.p1, OFUSG18566.1.p1
OG0007907	LYTVA_20630, LYTVA_17910	OFUSG24344.1.p1
OG0007908	LYTVA_00123, LYTVA_00128	OFUSG23097.1.p1
OG0007911	LYTVA_20096	OFUSG10845.1.p1
OG0007912	LYTVA_21780	OFUSG24170.5.p1, OFUSG24170.4.p1, OFUSG24170.3.p1, OFUSG24170.1.p1, OFUSG24170.2.p1
OG0007913	LYTVA_02876	OFUSG08874.1.p1
OG0007915	LYTVA_11903	OFUSG13452.1.p1
OG0007921	LYTVA_17931	OFUSG08790.1.p1
OG0007922	LYTVA_30133	OFUSG22070.1.p1
OG0007924	LYTVA_03082	OFUSG03613.1.p1
OG0007925	LYTVA_19385	OFUSG06688.1.p1
OG0007926	LYTVA_27557	OFUSG09991.1.p1
OG0007927	LYTVA_12602	OFUSG06063.1.p1
OG0007928	LYTVA_16597, LYTVA_20725	OFUSG06656.2.p1, OFUSG06656.1.p1
OG0007929	LYTVA_13569, LYTVA_05871	OFUSG22970.1.p1
OG0007930	LYTVA_24546	OFUSG20599.1.p1
OG0007931	LYTVA_25938	OFUSG02704.1.p1
OG0007932	LYTVA_19215	OFUSG12916.1.p1
OG0007933	LYTVA_28872, LYTVA_22503	OFUSG00544.1.p1
OG0007934	LYTVA_02611	OFUSG17387.1.p1
OG0007935	LYTVA_06445	OFUSG01074.1.p1
OG0007937	LYTVA_24311	OFUSG11802.1.p1
OG0007938	LYTVA_22645, LYTVA_12290	OFUSG05621.1.p1
OG0007943	LYTVA_23768	OFUSG00522.1.p1
OG0007944	LYTVA_18958	OFUSG03153.1.p1
OG0007945	LYTVA_06637, LYTVA_23001	OFUSG25427.1.p1
OG0007946	LYTVA_22492	OFUSG08410.1.p1
OG0007947	LYTVA_18731	OFUSG17878.1.p1
OG0007948	LYTVA_12792	OFUSG22612.1.p1
OG0007951	LYTVA_13182	OFUSG05438.1.p1
OG0007953	LYTVA_29452	OFUSG02876.1.p1
OG0007954	LYTVA_00640	OFUSG00841.2.p1, OFUSG00841.1.p1
OG0007958	LYTVA_21325	OFUSG17138.1.p1
OG0007959	LYTVA_00997	OFUSG17298.1.p1
OG0007961	LYTVA_25534	OFUSG21435.1.p1
OG0007962	LYTVA_17754	OFUSG02608.1.p1
OG0007963	LYTVA_14762	OFUSG16928.1.p1
OG0007964	LYTVA_00218	OFUSG10554.1.p1
OG0007965	LYTVA_25490	OFUSG07497.1.p1
OG0007966	LYTVA_05372	OFUSG04273.1.p1
OG0007968	LYTVA_29252	OFUSG07892.1.p1
OG0007970	LYTVA_27392	OFUSG23680.1.p1
OG0007972	LYTVA_29552	OFUSG05104.1.p1
OG0007974	LYTVA_10596	OFUSG24934.1.p1
OG0007975	LYTVA_06387	OFUSG26469.1.p1
OG0007976	LYTVA_13154	OFUSG11047.1.p1
OG0007977	LYTVA_01651	OFUSG10084.1.p1
OG0007980	LYTVA_24730	OFUSG11702.1.p1
OG0007981	LYTVA_26180	OFUSG25033.1.p1
OG0007984	LYTVA_27635	OFUSG09870.1.p1
OG0007985	LYTVA_13055	OFUSG16831.1.p1
OG0007986	LYTVA_07433, LYTVA_01799	OFUSG09300.1.p1
OG0007987	LYTVA_08176	OFUSG24174.1.p1
OG0007988	LYTVA_17501	OFUSG05086.1.p1
OG0007990	LYTVA_09232	OFUSG20268.1.p1
OG0007991	LYTVA_08633	OFUSG11336.1.p1
OG0007993	LYTVA_13051, LYTVA_05314	OFUSG12464.1.p1
OG0007994	LYTVA_24669, LYTVA_29511	OFUSG00061.1.p1
OG0007995	LYTVA_26873	OFUSG06540.1.p1
OG0007997	LYTVA_15603	OFUSG14866.1.p1
OG0007998	LYTVA_09482, LYTVA_23806	OFUSG04732.1.p1
OG0007999	LYTVA_30190	OFUSG16655.1.p1
OG0008000	LYTVA_03181	OFUSG17338.1.p1
OG0008001	LYTVA_09406	OFUSG10860.1.p1
OG0008003	LYTVA_10054	OFUSG16902.1.p1
OG0008004	LYTVA_12313	OFUSG04859.1.p1
OG0008005	LYTVA_13469, LYTVA_14451	OFUSG12467.1.p1
OG0008006	LYTVA_04573	OFUSG13906.1.p1
OG0008008	LYTVA_16089	OFUSG08327.1.p1
OG0008009	LYTVA_05837	OFUSG03862.1.p1
OG0008011	LYTVA_19057, LYTVA_12800	OFUSG11017.1.p1
OG0008012	LYTVA_07992	OFUSG06735.1.p1
OG0008013	LYTVA_01762	OFUSG24335.1.p1
OG0008017	LYTVA_28909	OFUSG10257.1.p1
OG0008018	LYTVA_23548	OFUSG05742.1.p1
OG0008019	LYTVA_08288	OFUSG21945.1.p1
OG0008020	LYTVA_13930	OFUSG25021.1.p1
OG0008022	LYTVA_01020	OFUSG02172.1.p1
OG0008023	LYTVA_29061	OFUSG12743.1.p1
OG0008024	LYTVA_23526, LYTVA_23525	OFUSG06689.1.p1
