Orthogroup	LYTVA_ok	HUMAN
OG0007652	LYTVA_12087	HUMAN29441
OG0007653	LYTVA_26389	HUMAN17027, HUMAN17025, HUMAN17026
OG0007656	LYTVA_03488	HUMAN02869
OG0007658	LYTVA_00620	HUMAN30007
OG0007660	LYTVA_02046	HUMAN02075
OG0007662	LYTVA_26859	HUMAN05169
OG0007663	LYTVA_06307	HUMAN19568
OG0007665	LYTVA_17087	HUMAN27691, HUMAN27690
OG0007667	LYTVA_11978	HUMAN15603
OG0007668	LYTVA_01048	HUMAN07341
OG0007669	LYTVA_18754	HUMAN26809, HUMAN26810
OG0007670	LYTVA_03178	HUMAN25254
OG0007671	LYTVA_00969	HUMAN18044
OG0007673	LYTVA_06130	HUMAN30108, HUMAN00583
OG0007674	LYTVA_19731, LYTVA_05255	HUMAN08286
OG0007675	LYTVA_10928	HUMAN25956, HUMAN25982
OG0007676	LYTVA_12495	HUMAN24899
OG0007677	LYTVA_26927	HUMAN29231, HUMAN29232
OG0007679	LYTVA_08970	HUMAN23101
OG0007685	LYTVA_02760	HUMAN18793
OG0007686	LYTVA_12208	HUMAN11598, HUMAN11597, HUMAN11595, HUMAN11599
OG0007687	LYTVA_15396	HUMAN20268
OG0007689	LYTVA_19628	HUMAN07121
OG0007690	LYTVA_28416	HUMAN27678
OG0007691	LYTVA_22077	HUMAN27822
OG0007692	LYTVA_24951	HUMAN02061
OG0007694	LYTVA_26876	HUMAN20746
OG0007695	LYTVA_05499, LYTVA_10609	HUMAN28172
OG0007696	LYTVA_24378	HUMAN05784
OG0007700	LYTVA_07316	HUMAN07314
OG0007701	LYTVA_21781	HUMAN07269
OG0007702	LYTVA_05328	HUMAN20314
OG0007703	LYTVA_27223, LYTVA_22526	HUMAN22827
OG0007704	LYTVA_08360	HUMAN21556
OG0007705	LYTVA_14287	HUMAN03246
OG0007708	LYTVA_29207	HUMAN06488
OG0007709	LYTVA_10006	HUMAN23750, HUMAN01625
OG0007711	LYTVA_29385, LYTVA_17924	HUMAN25855
OG0007712	LYTVA_10828	HUMAN03420
OG0007713	LYTVA_11468	HUMAN06586
OG0007714	LYTVA_09705	HUMAN30023
OG0007716	LYTVA_19321	HUMAN10202, HUMAN10203
OG0007717	LYTVA_16631	HUMAN03284
OG0007719	LYTVA_26116	HUMAN26223
OG0007721	LYTVA_28411	HUMAN03623
OG0007722	LYTVA_18125	HUMAN03285
OG0007723	LYTVA_01240	HUMAN26538
OG0007724	LYTVA_24222	HUMAN03962
OG0007725	LYTVA_15370	HUMAN29154
OG0007726	LYTVA_06027	HUMAN04435
OG0007728	LYTVA_04426	HUMAN27883
OG0007730	LYTVA_17502	HUMAN27996, HUMAN27997, HUMAN27995
OG0007732	LYTVA_00596	HUMAN24163, HUMAN24162
OG0007733	LYTVA_17250	HUMAN01349
OG0007734	LYTVA_12740	HUMAN00972, HUMAN17214
OG0007735	LYTVA_08877	HUMAN12324
OG0007738	LYTVA_26772	HUMAN19368
OG0007739	LYTVA_25107	HUMAN01347
OG0007740	LYTVA_13616, LYTVA_03535	HUMAN05471, HUMAN05472
OG0007741	LYTVA_05974	HUMAN02503
OG0007743	LYTVA_21362	HUMAN09883, HUMAN06357
OG0007744	LYTVA_19072	HUMAN26813, HUMAN26814
OG0007745	LYTVA_03413	HUMAN11543, HUMAN11542
OG0007746	LYTVA_12054	HUMAN25134
OG0007747	LYTVA_08028, LYTVA_13506	HUMAN01081
OG0007748	LYTVA_16035	HUMAN02622
OG0007749	LYTVA_25973	HUMAN26822
OG0007751	LYTVA_20108	HUMAN17117, HUMAN17120
OG0007752	LYTVA_05758	HUMAN05362
OG0007753	LYTVA_16387, LYTVA_30075, LYTVA_24327, LYTVA_28419	HUMAN23321
OG0007754	LYTVA_02556, LYTVA_22115	HUMAN21523
OG0007755	LYTVA_27977	HUMAN02406
OG0007756	LYTVA_26790, LYTVA_01408	HUMAN18795
OG0007757	LYTVA_29634	HUMAN01101
OG0007758	LYTVA_02245	HUMAN29935
OG0007759	LYTVA_29844, LYTVA_13752	HUMAN01276
OG0007760	LYTVA_22853	HUMAN19195
OG0007762	LYTVA_02092	HUMAN07584
OG0007763	LYTVA_23256	HUMAN01210
OG0007765	LYTVA_09453	HUMAN26181, HUMAN26182
OG0007766	LYTVA_16803	HUMAN10522
OG0007767	LYTVA_18171	HUMAN17614
OG0007768	LYTVA_26406	HUMAN11819, HUMAN11818
OG0007769	LYTVA_15736	HUMAN10250
OG0007770	LYTVA_17778	HUMAN07204, HUMAN07203, HUMAN07205
OG0007771	LYTVA_23243	HUMAN06957
OG0007772	LYTVA_28492	HUMAN21301
OG0007773	LYTVA_28425	HUMAN22030
OG0007774	LYTVA_07983	HUMAN17885, HUMAN17884
OG0007775	LYTVA_27798	HUMAN13077
OG0007776	LYTVA_09426	HUMAN13908, HUMAN13907, HUMAN13906
OG0007779	LYTVA_04248	HUMAN18212
OG0007780	LYTVA_19102	HUMAN08419, HUMAN08418
OG0007781	LYTVA_26330, LYTVA_26857	HUMAN02870
OG0007782	LYTVA_11501	HUMAN10939
OG0007783	LYTVA_18320	HUMAN10560
OG0007784	LYTVA_09607	HUMAN12802
OG0007786	LYTVA_30038	HUMAN18705
OG0007788	LYTVA_09000	HUMAN10906, HUMAN10907
OG0007789	LYTVA_08173	HUMAN10825, HUMAN10824
OG0007791	LYTVA_08192, LYTVA_16268, LYTVA_13914	HUMAN00111
OG0007793	LYTVA_13499	HUMAN01140, HUMAN01141
OG0007793	LYTVA_18097	HUMAN01142
OG0007794	LYTVA_26977	HUMAN07379, HUMAN07378
OG0007796	LYTVA_11355	HUMAN01833
OG0007798	LYTVA_16861, LYTVA_18242	HUMAN23022
OG0007799	LYTVA_21389	HUMAN26285
OG0007800	LYTVA_15028	HUMAN05271, HUMAN05270
OG0007801	LYTVA_25330	HUMAN12139, HUMAN12140, HUMAN12141
OG0007802	LYTVA_18290	HUMAN16301
OG0007803	LYTVA_01593	HUMAN17024
OG0007804	LYTVA_03179	HUMAN27359
OG0007805	LYTVA_16960, LYTVA_00808, LYTVA_17169, LYTVA_16961	HUMAN05569
OG0007808	LYTVA_16872	HUMAN20964
OG0007809	LYTVA_16781	HUMAN01412
OG0007810	LYTVA_14635	HUMAN20972
OG0007812	LYTVA_27813	HUMAN23209
OG0007813	LYTVA_09962	HUMAN02512
OG0007814	LYTVA_15113, LYTVA_01159	HUMAN03364
OG0007815	LYTVA_06622	HUMAN18937, HUMAN18939, HUMAN18936, HUMAN18938
OG0007816	LYTVA_20731	HUMAN00100, HUMAN00099
OG0007820	LYTVA_07692	HUMAN11761
OG0007823	LYTVA_16470	HUMAN03449
OG0007825	LYTVA_10012	HUMAN14274
OG0007826	LYTVA_16290	HUMAN07299
OG0007827	LYTVA_28200	HUMAN16930, HUMAN16931, HUMAN16929
OG0007828	LYTVA_14710	HUMAN13883, HUMAN13882
OG0007829	LYTVA_07496, LYTVA_18844	HUMAN11339
OG0007830	LYTVA_21502	HUMAN01001
OG0007831	LYTVA_18643	HUMAN27771
OG0007833	LYTVA_14327	HUMAN19927, HUMAN19926
OG0007834	LYTVA_12110	HUMAN24234, HUMAN24235, HUMAN24233, HUMAN24232
OG0007835	LYTVA_08884	HUMAN23278
OG0007836	LYTVA_26464	HUMAN30213
OG0007837	LYTVA_26889	HUMAN29610
OG0007838	LYTVA_02755	HUMAN19928
OG0007840	LYTVA_25217	HUMAN27820
OG0007841	LYTVA_02552	HUMAN03161
OG0007842	LYTVA_18377	HUMAN02588, HUMAN02589
OG0007843	LYTVA_10686	HUMAN23053, HUMAN24119
OG0007847	LYTVA_11506	HUMAN28900
OG0007848	LYTVA_21280	HUMAN19483
OG0007849	LYTVA_16742	HUMAN08686
OG0007850	LYTVA_11256	HUMAN19514
OG0007851	LYTVA_16986	HUMAN02220, HUMAN10989
OG0007857	LYTVA_04563	HUMAN22885, HUMAN24371
OG0007859	LYTVA_21734, LYTVA_08980	HUMAN17826
OG0007860	LYTVA_04925	HUMAN01367
OG0007862	LYTVA_01856	HUMAN02592, HUMAN12841, HUMAN12840
OG0007866	LYTVA_29112	HUMAN13545, HUMAN13544
OG0007870	LYTVA_26333	HUMAN28813, HUMAN14306, HUMAN14305, HUMAN28811
OG0007907	LYTVA_20630, LYTVA_17910	HUMAN18079, HUMAN18078
OG0007908	LYTVA_00123, LYTVA_00128	HUMAN27841
OG0007911	LYTVA_20096	HUMAN16282, HUMAN16283
OG0007913	LYTVA_02876	HUMAN09685
OG0007915	LYTVA_11903	HUMAN16719, HUMAN16718
OG0007917	LYTVA_27582	HUMAN07730
OG0007922	LYTVA_30133	HUMAN15444, HUMAN15445
OG0007924	LYTVA_03082	HUMAN16777
OG0007925	LYTVA_19385	HUMAN18631, HUMAN18632
OG0007926	LYTVA_27557	HUMAN09355, HUMAN09356
OG0007927	LYTVA_12602	HUMAN26473
OG0007929	LYTVA_13569, LYTVA_05871	HUMAN14120
OG0007930	LYTVA_24546	HUMAN19209
OG0007931	LYTVA_25938	HUMAN05429, HUMAN22978
OG0007932	LYTVA_19215	HUMAN24557
OG0007934	LYTVA_02611	HUMAN21422
OG0007935	LYTVA_06445	HUMAN25433
OG0007937	LYTVA_24311	HUMAN02729
OG0007938	LYTVA_22645, LYTVA_12290	HUMAN06734
OG0007942	LYTVA_02894	HUMAN14706, HUMAN14708, HUMAN14707
OG0007943	LYTVA_23768	HUMAN05448
OG0007944	LYTVA_18958	HUMAN22561, HUMAN22559, HUMAN22563, HUMAN22562, HUMAN22560
OG0007945	LYTVA_06637, LYTVA_23001	HUMAN11683, HUMAN11682
OG0007946	LYTVA_22492	HUMAN01410
OG0007948	LYTVA_12792	HUMAN11837
OG0007951	LYTVA_13182	HUMAN19098
OG0007953	LYTVA_29452	HUMAN29593
OG0007954	LYTVA_00640	HUMAN25141, HUMAN25140
OG0007958	LYTVA_21325	HUMAN10130
OG0007959	LYTVA_00997	HUMAN00914
OG0007962	LYTVA_17754	HUMAN23916
OG0007963	LYTVA_14762	HUMAN00077
OG0007964	LYTVA_00218	HUMAN26269
OG0007965	LYTVA_25490	HUMAN10628
OG0007966	LYTVA_05372	HUMAN23684
OG0007967	LYTVA_01214	HUMAN14599, HUMAN14598, HUMAN14597
OG0007968	LYTVA_29252	HUMAN03235
OG0007970	LYTVA_27392	HUMAN11987, HUMAN11988
OG0007972	LYTVA_29552	HUMAN08234, HUMAN08235
OG0007974	LYTVA_10596	HUMAN21538
OG0007975	LYTVA_06387	HUMAN00101
OG0007976	LYTVA_13154	HUMAN10652
OG0007977	LYTVA_01651	HUMAN10711
OG0007980	LYTVA_24730	HUMAN25126
OG0007981	LYTVA_26180	HUMAN08911, HUMAN08912
OG0007984	LYTVA_27635	HUMAN11790
OG0007985	LYTVA_13055	HUMAN22845
OG0007986	LYTVA_07433, LYTVA_01799	HUMAN23732, HUMAN23729, HUMAN23731, HUMAN23730
OG0007988	LYTVA_17501	HUMAN08136
OG0007990	LYTVA_09232	HUMAN28217, HUMAN28218, HUMAN28216
OG0007991	LYTVA_08633	HUMAN09310
OG0007993	LYTVA_13051, LYTVA_05314	HUMAN02476
OG0007994	LYTVA_24669, LYTVA_29511	HUMAN25068
OG0007995	LYTVA_26873	HUMAN30442, HUMAN30445, HUMAN30643, HUMAN30641, HUMAN30642, HUMAN30644, HUMAN30645, HUMAN30640
OG0007997	LYTVA_15603	HUMAN25806
OG0007998	LYTVA_09482, LYTVA_23806	HUMAN27286
OG0007999	LYTVA_30190	HUMAN13157
OG0008000	LYTVA_03181	HUMAN16710
OG0008001	LYTVA_09406	HUMAN17244, HUMAN17245, HUMAN17243
OG0008003	LYTVA_10054	HUMAN11963
OG0008004	LYTVA_12313	HUMAN07936
OG0008006	LYTVA_04573	HUMAN30122
OG0008008	LYTVA_16089	HUMAN25914
OG0008009	LYTVA_05837	HUMAN01656
OG0008011	LYTVA_19057, LYTVA_12800	HUMAN20883
OG0008012	LYTVA_07992	HUMAN12766
OG0008013	LYTVA_01762	HUMAN02948, HUMAN02949, HUMAN02950
OG0008014	LYTVA_03277, LYTVA_17757	HUMAN13088
OG0008017	LYTVA_28909	HUMAN29822
OG0008018	LYTVA_23548	HUMAN03518
OG0008019	LYTVA_08288	HUMAN26686
OG0008020	LYTVA_13930	HUMAN25874
OG0008022	LYTVA_01020	HUMAN08326, HUMAN08325
OG0008023	LYTVA_29061	HUMAN00347
OG0008025	LYTVA_16086	HUMAN25944
OG0008026	LYTVA_25126, LYTVA_18108, LYTVA_25125	HUMAN07017
OG0008027	LYTVA_08495	HUMAN09297, HUMAN09295
OG0008029	LYTVA_27485	HUMAN26373
OG0008030	LYTVA_03976	HUMAN20023
OG0008033	LYTVA_09736	HUMAN17141
OG0008036	LYTVA_26226	HUMAN25880
OG0008037	LYTVA_21636, LYTVA_11363	HUMAN09652
OG0008038	LYTVA_17026	HUMAN21043
OG0008039	LYTVA_10904	HUMAN19944
OG0008040	LYTVA_03214	HUMAN25453, HUMAN25452
OG0008043	LYTVA_04102	HUMAN09312
OG0008044	LYTVA_13184	HUMAN11521
OG0008046	LYTVA_07955	HUMAN28416, HUMAN28418
OG0008048	LYTVA_01597	HUMAN28014, HUMAN28015
OG0008049	LYTVA_08645	HUMAN26750
OG0008051	LYTVA_24294	HUMAN10716
OG0008052	LYTVA_27394, LYTVA_26388	HUMAN09315, HUMAN09316
OG0008053	LYTVA_19326	HUMAN26036
OG0008054	LYTVA_00942	HUMAN20568
OG0008055	LYTVA_23231	HUMAN06710
OG0008057	LYTVA_10103, LYTVA_01401	HUMAN19652
OG0008058	LYTVA_11510	HUMAN15328, HUMAN15329, HUMAN15330
OG0008059	LYTVA_01581	HUMAN00551, HUMAN00552
OG0008060	LYTVA_26101	HUMAN01458
OG0008061	LYTVA_07698, LYTVA_06188	HUMAN27886
OG0008064	LYTVA_26802	HUMAN26176
OG0008065	LYTVA_24621	HUMAN20388
OG0008067	LYTVA_15538	HUMAN25616
OG0008068	LYTVA_01021	HUMAN23056, HUMAN24120
OG0008069	LYTVA_23137	HUMAN14189
OG0008070	LYTVA_27118	HUMAN13658, HUMAN13659, HUMAN13660
OG0008072	LYTVA_03849	HUMAN00396, HUMAN00395
OG0008073	LYTVA_27292, LYTVA_05982	HUMAN29336, HUMAN29335
OG0008075	LYTVA_05396	HUMAN29868
OG0008076	LYTVA_28307	HUMAN06293, HUMAN06291, HUMAN06292, HUMAN06290
OG0008077	LYTVA_28528	HUMAN26662, HUMAN26661
OG0008078	LYTVA_11726	HUMAN06472
OG0008079	LYTVA_20493	HUMAN27934
OG0008081	LYTVA_14111	HUMAN20765
OG0008083	LYTVA_07376	HUMAN08783
OG0008084	LYTVA_23357	HUMAN09222
OG0008085	LYTVA_02942	HUMAN02875
OG0008086	LYTVA_28233	HUMAN03738
OG0008087	LYTVA_26443	HUMAN18084
OG0008089	LYTVA_15731	HUMAN26782
OG0008090	LYTVA_07547, LYTVA_04253	HUMAN02903, HUMAN02904
OG0008092	LYTVA_17847	HUMAN04427
OG0008093	LYTVA_27545	HUMAN27677
OG0008094	LYTVA_13701	HUMAN11989
OG0008098	LYTVA_05312	HUMAN17004, HUMAN17003
OG0008099	LYTVA_24723, LYTVA_10856	HUMAN10505, HUMAN10506
OG0008100	LYTVA_27720	HUMAN00523
OG0008102	LYTVA_04167	HUMAN29480
OG0008103	LYTVA_11735	HUMAN04801, HUMAN04800
OG0008104	LYTVA_16469	HUMAN03550, HUMAN03549, HUMAN03551
OG0008108	LYTVA_26623	HUMAN11110
OG0008109	LYTVA_29424	HUMAN11770, HUMAN11769, HUMAN11771
OG0008110	LYTVA_29515	HUMAN17613
OG0008111	LYTVA_17929	HUMAN09690
OG0008115	LYTVA_10998	HUMAN08321
OG0008117	LYTVA_24074	HUMAN01737
OG0008119	LYTVA_23016	HUMAN26741
OG0008120	LYTVA_27462	HUMAN00765
OG0008124	LYTVA_00332	HUMAN06531
OG0008125	LYTVA_28474	HUMAN24198, HUMAN24197
OG0008136	LYTVA_14477, LYTVA_14048	HUMAN19121
OG0008138	LYTVA_05468	HUMAN00319
OG0008143	LYTVA_01023	HUMAN23788, HUMAN23787
OG0008151	LYTVA_24560	HUMAN03088, HUMAN22588
OG0008199	LYTVA_12477	HUMAN23058, HUMAN23057
OG0008201	LYTVA_12601	HUMAN21455
OG0008202	LYTVA_03218	HUMAN02093
OG0008203	LYTVA_04454	HUMAN23819
OG0008205	LYTVA_07298, LYTVA_06611	HUMAN29340
OG0008206	LYTVA_04480	HUMAN02339
OG0008208	LYTVA_19071	HUMAN20538
OG0008209	LYTVA_07682	HUMAN26670, HUMAN26672, HUMAN26671
OG0008211	LYTVA_08251	HUMAN28680, HUMAN28681
OG0008212	LYTVA_05714	HUMAN12505
OG0008213	LYTVA_15320	HUMAN21183, HUMAN21184
OG0008214	LYTVA_00927	HUMAN26684
OG0008217	LYTVA_00528, LYTVA_28904	HUMAN20199
OG0008220	LYTVA_04472	HUMAN30201
OG0008221	LYTVA_02459	HUMAN11125
OG0008223	LYTVA_14507	HUMAN30263
OG0008224	LYTVA_28133	HUMAN11586
OG0008225	LYTVA_17230	HUMAN24187
OG0008227	LYTVA_13110	HUMAN28826
OG0008230	LYTVA_24602	HUMAN08125
OG0008231	LYTVA_22614	HUMAN03677
OG0008232	LYTVA_21174, LYTVA_25815	HUMAN11841
OG0008234	LYTVA_29891	HUMAN13620, HUMAN13618, HUMAN13619
OG0008235	LYTVA_17569	HUMAN00821
OG0008236	LYTVA_22876	HUMAN02910
OG0008237	LYTVA_16152	HUMAN23647
OG0008238	LYTVA_22202	HUMAN16279
OG0008239	LYTVA_15874	HUMAN03298, HUMAN03297
OG0008240	LYTVA_10183	HUMAN10132, HUMAN10131
OG0008242	LYTVA_05125	HUMAN01163, HUMAN01162, HUMAN01161, HUMAN01160
OG0008243	LYTVA_30154	HUMAN25428
OG0008244	LYTVA_13153	HUMAN10161
OG0008245	LYTVA_27878	HUMAN29072
OG0008246	LYTVA_27090	HUMAN06614
OG0008249	LYTVA_17203	HUMAN14662
OG0008252	LYTVA_14149, LYTVA_16082, LYTVA_17930	HUMAN23703
OG0008254	LYTVA_07719	HUMAN01824
OG0008255	LYTVA_25329	HUMAN28692
OG0008256	LYTVA_18638	HUMAN16605, HUMAN16606
OG0008257	LYTVA_10599	HUMAN21537
OG0008259	LYTVA_23738	HUMAN16697
OG0008260	LYTVA_14046	HUMAN28949
OG0008263	LYTVA_23520	HUMAN04927
OG0008264	LYTVA_29571	HUMAN23694
OG0008265	LYTVA_05374	HUMAN30496, HUMAN30495
OG0008266	LYTVA_05121	HUMAN09367
OG0008267	LYTVA_07910	HUMAN06220, HUMAN06219
OG0008269	LYTVA_01980	HUMAN21396
OG0008270	LYTVA_00339	HUMAN00750
OG0008272	LYTVA_26499	HUMAN04358
OG0008273	LYTVA_15469, LYTVA_11433	HUMAN11962, HUMAN11961
OG0008274	LYTVA_12510	HUMAN21051
OG0008275	LYTVA_16000	HUMAN25394
OG0008277	LYTVA_07672	HUMAN04134
OG0008278	LYTVA_12632	HUMAN07236
OG0008280	LYTVA_30183, LYTVA_00069, LYTVA_27631	HUMAN22014
OG0008282	LYTVA_00857, LYTVA_23255	HUMAN00895
OG0008283	LYTVA_16941	HUMAN07219
OG0008284	LYTVA_08177	HUMAN08430, HUMAN15813
OG0008285	LYTVA_04744	HUMAN14115, HUMAN14114
OG0008286	LYTVA_10800	HUMAN18868
OG0008288	LYTVA_18216	HUMAN00419
OG0008289	LYTVA_29130	HUMAN29098
OG0008290	LYTVA_27680, LYTVA_27718	HUMAN04144, HUMAN04143
OG0008291	LYTVA_13098	HUMAN12015
OG0008294	LYTVA_12005	HUMAN17187
OG0008298	LYTVA_23693	HUMAN00245, HUMAN00244
OG0008299	LYTVA_05838	HUMAN13022, HUMAN13020, HUMAN13021, HUMAN13019
OG0008300	LYTVA_29193	HUMAN28700
OG0008303	LYTVA_26088	HUMAN08938
OG0008304	LYTVA_10476	HUMAN07647, HUMAN07648
OG0008306	LYTVA_26375	HUMAN18178
OG0008307	LYTVA_11174	HUMAN06155
OG0008309	LYTVA_06809	HUMAN02301, HUMAN02300, HUMAN02302
OG0008311	LYTVA_04533	HUMAN16796
OG0008312	LYTVA_18833	HUMAN13487
OG0008314	LYTVA_05017	HUMAN17568, HUMAN17569, HUMAN17566
OG0008315	LYTVA_04753	HUMAN10956, HUMAN10955
OG0008317	LYTVA_17270	HUMAN29465
OG0008318	LYTVA_20991	HUMAN08273
OG0008319	LYTVA_26117	HUMAN00373
OG0008320	LYTVA_19824	HUMAN24159
OG0008323	LYTVA_24411	HUMAN28595
OG0008324	LYTVA_17214	HUMAN26458
OG0008327	LYTVA_27356	HUMAN26707
OG0008328	LYTVA_22323	HUMAN22301
OG0008329	LYTVA_09945	HUMAN17963, HUMAN17962
OG0008331	LYTVA_24276, LYTVA_05305, LYTVA_25155	HUMAN02484
OG0008333	LYTVA_06042	HUMAN21893
OG0008334	LYTVA_19245	HUMAN29152
OG0008337	LYTVA_16708	HUMAN21223
OG0008339	LYTVA_12223	HUMAN25678
OG0008341	LYTVA_26998	HUMAN08398
OG0008345	LYTVA_10010	HUMAN09403
OG0008346	LYTVA_14453	HUMAN16797
OG0008347	LYTVA_07239	HUMAN12793
OG0008350	LYTVA_24262	HUMAN25937
OG0008351	LYTVA_19823	HUMAN12466
OG0008352	LYTVA_25315	HUMAN23735, HUMAN23734
OG0008353	LYTVA_04513	HUMAN26897
OG0008354	LYTVA_05625	HUMAN11991
OG0008355	LYTVA_24991	HUMAN17063
OG0008356	LYTVA_18604, LYTVA_25234	HUMAN00269
OG0008357	LYTVA_21800	HUMAN09661, HUMAN09662
OG0008359	LYTVA_23109	HUMAN19022
OG0008361	LYTVA_11601	HUMAN00580
OG0008364	LYTVA_26310	HUMAN17125, HUMAN23879
OG0008365	LYTVA_25592	HUMAN07831, HUMAN07830
OG0008367	LYTVA_03018	HUMAN03243
OG0008368	LYTVA_28825	HUMAN18450
OG0008370	LYTVA_23211, LYTVA_27157	HUMAN12794
OG0008371	LYTVA_23791	HUMAN00911
OG0008373	LYTVA_20963	HUMAN04211
OG0008376	LYTVA_09077	HUMAN21289
OG0008377	LYTVA_11929	HUMAN18042
OG0008378	LYTVA_27997	HUMAN18118
OG0008380	LYTVA_27656, LYTVA_26663	HUMAN02642
OG0008382	LYTVA_04649, LYTVA_24427	HUMAN11290
OG0008383	LYTVA_19886	HUMAN00264
OG0008384	LYTVA_30109	HUMAN02514
OG0008387	LYTVA_11091	HUMAN06320
OG0008388	LYTVA_20705	HUMAN25138
OG0008392	LYTVA_19289	HUMAN26623, HUMAN26617, HUMAN26622
OG0008395	LYTVA_29196	HUMAN26076
OG0008396	LYTVA_21461	HUMAN11557
OG0008399	LYTVA_24517	HUMAN17631, HUMAN17660, HUMAN17629, HUMAN17630, HUMAN17659
OG0008401	LYTVA_17404	HUMAN02443
OG0008402	LYTVA_19482	HUMAN25252
OG0008403	LYTVA_10992	HUMAN00738
OG0008404	LYTVA_04357	HUMAN29395, HUMAN29394
OG0008406	LYTVA_00998	HUMAN00912
OG0008412	LYTVA_06759	HUMAN01894, HUMAN01893
OG0008414	LYTVA_16686, LYTVA_20042	HUMAN01631
OG0008415	LYTVA_15285	HUMAN22400, HUMAN22401
OG0008419	LYTVA_29540	HUMAN16915, HUMAN16916
OG0008422	LYTVA_16257	HUMAN04849
OG0008425	LYTVA_07533	HUMAN28265, HUMAN28263, HUMAN28266
OG0008432	LYTVA_02153	HUMAN21308
OG0008433	LYTVA_02731	HUMAN04241, HUMAN04242, HUMAN04240, HUMAN04239
OG0008435	LYTVA_23436	HUMAN03821
OG0008437	LYTVA_20685	HUMAN05070, HUMAN05068, HUMAN05069
OG0008443	LYTVA_28171	HUMAN25776, HUMAN25777
OG0008450	LYTVA_24827	HUMAN12303
OG0008453	LYTVA_10565	HUMAN06041
OG0008507	LYTVA_01347, LYTVA_28289	HUMAN10030
OG0008513	LYTVA_05781	HUMAN20254
OG0008522	LYTVA_26353	HUMAN23516
OG0008524	LYTVA_14325	HUMAN10821
OG0008526	LYTVA_24719	HUMAN01035, HUMAN01036
OG0008527	LYTVA_23443	HUMAN01947
OG0008530	LYTVA_04280	HUMAN23105
OG0008532	LYTVA_16193	HUMAN04907
OG0008534	LYTVA_29699	HUMAN04235
OG0008535	LYTVA_15006	HUMAN17191
OG0008539	LYTVA_15595	HUMAN11116, HUMAN11117
OG0008540	LYTVA_14448	HUMAN01647
OG0008541	LYTVA_01813, LYTVA_02226	HUMAN00437
OG0008542	LYTVA_01792	HUMAN14336
OG0008544	LYTVA_15282	HUMAN11249
OG0008545	LYTVA_15279, LYTVA_10207	HUMAN17171, HUMAN17170
OG0008550	LYTVA_00415	HUMAN00201
OG0008551	LYTVA_01742	HUMAN05297
OG0008555	LYTVA_02834	HUMAN25239
OG0008556	LYTVA_27757	HUMAN02568, HUMAN02571
OG0008557	LYTVA_30176	HUMAN07935
OG0008560	LYTVA_15209	HUMAN24915
OG0008562	LYTVA_15992	HUMAN25387
OG0008565	LYTVA_18129	HUMAN23706, HUMAN23705
OG0008566	LYTVA_11374, LYTVA_25212	HUMAN22117
OG0008567	LYTVA_19943	HUMAN25871
OG0008570	LYTVA_00163	HUMAN10481
OG0008571	LYTVA_21603	HUMAN11507
OG0008573	LYTVA_29754	HUMAN28622
OG0008574	LYTVA_01754, LYTVA_17265, LYTVA_16478, LYTVA_17269	HUMAN00525
OG0008575	LYTVA_23380	HUMAN06154, HUMAN06153
OG0008577	LYTVA_26643	HUMAN10533
OG0008579	LYTVA_11211	HUMAN24553
OG0008583	LYTVA_14390	HUMAN24564, HUMAN24563
OG0008587	LYTVA_10247, LYTVA_28483	HUMAN08581
OG0008590	LYTVA_25064	HUMAN28355
OG0008591	LYTVA_07933, LYTVA_03349	HUMAN10263
OG0008592	LYTVA_00544	HUMAN29113
OG0008593	LYTVA_00820	HUMAN20955, HUMAN20953, HUMAN20954, HUMAN24924
OG0008595	LYTVA_15034, LYTVA_25260	HUMAN25300
OG0008597	LYTVA_11676	HUMAN23066
OG0008599	LYTVA_03613, LYTVA_00658	HUMAN25019
OG0008600	LYTVA_03845	HUMAN03507, HUMAN03506
OG0008602	LYTVA_18709	HUMAN16845
OG0008604	LYTVA_21501	HUMAN10620, HUMAN10619
OG0008605	LYTVA_26602	HUMAN17119, HUMAN17118
OG0008609	LYTVA_14977	HUMAN26596
OG0008611	LYTVA_25423	HUMAN02182
OG0008613	LYTVA_14706	HUMAN26988
OG0008614	LYTVA_22529	HUMAN04277
OG0008618	LYTVA_22304	HUMAN20501
OG0008619	LYTVA_30210	HUMAN08940
OG0008620	LYTVA_25757	HUMAN28760
OG0008621	LYTVA_26246	HUMAN22938
OG0008624	LYTVA_06881	HUMAN20088, HUMAN20087
OG0008626	LYTVA_22858	HUMAN08220
OG0008628	LYTVA_12235	HUMAN07506
OG0008629	LYTVA_08416	HUMAN13952
OG0008630	LYTVA_04903	HUMAN12309
OG0008632	LYTVA_24775	HUMAN12382
OG0008634	LYTVA_23237	HUMAN02730
OG0008636	LYTVA_00110	HUMAN09630, HUMAN09629, HUMAN09632, HUMAN09631
OG0008639	LYTVA_14031	HUMAN18858
OG0008641	LYTVA_03737	HUMAN07240, HUMAN07241
OG0008642	LYTVA_08546	HUMAN18819, HUMAN18822
OG0008646	LYTVA_06942	HUMAN29726
OG0008647	LYTVA_26431	HUMAN14129
OG0008648	LYTVA_10460	HUMAN04803, HUMAN04802
OG0008649	LYTVA_09612	HUMAN09255
OG0008651	LYTVA_16455	HUMAN05633
OG0008653	LYTVA_27637	HUMAN25948, HUMAN25947
OG0008655	LYTVA_21961	HUMAN07047
OG0008656	LYTVA_00849	HUMAN16932
