blastula	gastrula	elongation	early_larva	mitraria_larva	competent_larva	juvenile
OFUSG19260.1	66.1058	130.3705	135.067	105.7195	63.297	40.5972	42.4724
OFUSG19261.1	17.2876	26.35045	23.9491	16.664	12.5091	9.57299	5.20455
OFUSG19262.1	19.7017	36.04045	30.64285	24.93535	15.44865	14.2895	7.8126
OFUSG19263.1	100.7433	200.5925	247.614	191.921	124.9895	97.0377	98.3415
OFUSG19264.1	9.69689	6.06513	6.524225	4.265425	7.45772	262.295	74.0405
OFUSG19265.1	23.6138	21.16095	16.22295	10.81384	11.2946	9.520165	6.74444
OFUSG19266.1	0.6561605	0.2895225	0.5889605	1.66322	6.268845	1.72429	3.32456
OFUSG19266.2	0.3374005	0.2581005	0.30522245	0.6770995	1.117865	1.79814	4.25435
OFUSG19267.1	0.185958	2.68001e-07	0.27239	0	0	0.0159154	0.163065
OFUSG19267.2	5.515645e-09	4.99477	72.91685	180.647	77.26925	88.73405	211.273
OFUSG19268.1	137.002	59.0676	43.0055	31.20845	22.60085	11.96345	6.92847
OFUSG19269.1	0.01220935	11.45018	15.01905	13.301	17.46645	8.34897	8.27327
OFUSG19270.1	0.04603915	0.687735	0.3283695	0.187942	0.0346648	0.0851911	0.0428964
OFUSG19271.1	0	0.0981497	0.06419035	0.11306885	0.0167588	0.0421235	0.157993
OFUSG19272.1	0	0.2842145	0.5997915	0.6224235	0.911568	1.655475	1.30181
OFUSG19273.1	0	0	0.3757245	0	0	1.1401925	0.637742
OFUSG19274.1	0.23331	1.314795e-10	0.4445465	0.323411500362107	0.245158	0	0.00272523
OFUSG19274.2	6.4296e-10	0.4913635	8.084575e-10	0.3145045	0.152249	0.4629495	0.703583
OFUSG19275.1	0.2206675	0.224868	0.22796435	5.070535	5.47266	1.271355	2.06702
OFUSG19276.1	47.49105	98.32915	84.22435	50.06365	29.10265	31.4363	23.1332
OFUSG19277.1	18.24675	16.0478	12.476	8.74174	7.18274	5.554505	3.6287
OFUSG19278.1	0	0.01070465	0.0305762	0.0674905	0.384257	0.0358384	0.469002
OFUSG19279.1	0	0.0305089	0.03962845	0.03974235	0.0411887	0.0577397	4.22738
OFUSG19280.1	52.8173	24.91955	27.25045	15.84115	26.003	29.47305	35.3297
OFUSG19280.2	3.85205	39.88515	45.31945	30.25785	17.0305	5.943575	5.84258
OFUSG19281.1	15.881	28.8627	22.8197	13.35296	11.6322	2.112125	0.480273
OFUSG19281.2	0.61493	1.5969845	0	0	0.230525	1.242676	0.370341
OFUSG19282.1	4.98001	2.472075	2.12744	2.758345	3.577245	4.17325	4.3784
OFUSG19283.1	15.73205	8.237475	13.53885	13.470365	14.25705	19.02425	40.5612
OFUSG19284.1	0	0	0	0	0	0	0
OFUSG19285.1	30.48158	4.7060175	2.164007800485	2.111635	4.05189	1.680295	2.61717
OFUSG19285.2	11.30390100982	3.65482059367	3.368470102261	2.36603501564005	1.0002175e-07	2.78086500398185	4.22349e-09
OFUSG19286.1	0.749341	0.7429495	0.5412625	0.732514	0.8039115	0.7659585	1.1189
OFUSG19286.2	0.126107	0.19322065	0.757116	0.689208	2.27609	1.83567	3.34897
OFUSG19287.1	22.25965	24.583	18.89145	9.39627	6.009395	5.60807	4.48134
OFUSG19288.1	3.159245	1.0773585	0.6595625	0.748797	0.478042	0.565448	0.106208
OFUSG19289.1	9.214125	13.36958	12.4021	7.250655	4.54558	2.37588	1.96759
OFUSG19289.2	3.779445	3.099175	1.906615	0.57376	0.668591	0.6812555	0.751007
OFUSG19290.1	0.849296	1.74977	2.13446	2.03359	2.55491	3.589	3.06086
OFUSG19291.1	11.447035	11.452945	18.22735	21.1674	28.6302	57.4953	14.6353
OFUSG19292.1	3.260425	21.98685	92.66385	94.03255	35.22275	15.7265	4.02381
OFUSG19293.1	0.576657	1.37548	1.282375	1.320405	1.76446	0.866378	0.786377
OFUSG19294.1	0	0.7408685	1.69107	1.21205	0.696394	0.192918	1.39066
OFUSG19295.1	0.472971	0.8958395	1.472951	0.71442535	1.41459995	0.879617	0.262759
OFUSG19296.1	51.0704	55.5401	38.36095	24.16925	18.2202	16.5972	19.4049
OFUSG19297.1	37.145	14.099135	9.917395	5.656765	4.59267	4.65309	5.70471
OFUSG19298.1	68.50495	52.5126	52.95835	38.4605	31.5245	7.90844	5.15586
OFUSG19299.1	9.459685	20.5686	19.2372	15.64105	11.26545	6.622355	5.97274
OFUSG19300.1	51.08005	17.6806	14.3214	14.2023	16.815	14.3336	14.0382
OFUSG19301.1	4.357175	1.959885	0.945765	1.15895	3.874575	2.384295	2.63176
OFUSG19302.1	0.8572105	3.646115	15.94145	20.2193	12.53895	12.605305	18.8507
OFUSG19303.1	0.0089972	0.1313164	12.5044	12.99165	8.90956	5.508715	8.49867
OFUSG19304.1	35.4277	21.9486	26.4586	20.49505	21.50375	19.2739	19.4091
OFUSG19305.1	0.2182615	8.97074	1.57788	0.51002	0.5474975	0.700445	0.0809028
OFUSG19306.1	1.23634955	3.87177	14.2668	19.93665	18.35495	21.2858	5.09022
OFUSG19306.2	2.27391	2.69101	22.35745	27.667	32.4619	42.6489	13.8186
OFUSG19307.1	0.02868	0.06403465	0.0620644	0.05165345	0.06507325	0.09462115	0.0811762
OFUSG19308.1	7.83986	8.27614	7.903105	7.967055	6.244935	6.04649	8.39761
OFUSG19309.1	0.4237355	0.8836305	1.384675	3.74777	5.42147	5.235055	2.81192
OFUSG19309.2	0.45012875	1.35002	9.64732	9.121265	12.2657	26.3641	5.92618
OFUSG19310.1	1.1382155	1.884795	8.267885	10.562675	15.17945	39.9368	9.01781
OFUSG19311.1	1.199316	1.3872625	4.195525	4.9399	6.735095	15.58695	4.07749
OFUSG19312.1	0.9645765	0.7805805	2.757115	3.018585	3.4827	2.69516	2.08385
OFUSG19313.1	14.63258	7.00182	6.41948	14.68345	15.747	6.42639	9.43576
OFUSG19314.1	0	0.5972545	3.472555	3.19424	4.47512	11.587515	2.88027
OFUSG19315.1	175.173	178.012	150.0395	100.1472	65.99625	42.58785	33.0292
OFUSG19316.1	0.1317942	0.262735	0.2071975	0.3513965	0.6380685	0.87441	2.71829
OFUSG19317.1	32.72315	60.4932	95.71555	118.457	184.1295	139.45575	42.1874
OFUSG19318.1	3.98611	2.57216	1.346337	0.784848	1.79607	2.667215	1.81406
OFUSG19319.1	187.065	225.6605	158.568	103.91905	64.58625	53.6883	45.5494
OFUSG19320.1	0.4003795	0	0.2012835	0.419393	0.438214	31.99397	142.943
OFUSG19321.1	0.274883	0.42833	0.4155725	0.341275	0.2810315	0.3881555	1.32239
OFUSG19322.1	0.04976155	0.5251715	1.332315	3.150865	4.082065	5.53753	6.04514
OFUSG19323.1	0.3255125	1.831005	15.23455	24.83075	21.1558	16.93415	8.33224
OFUSG19324.1	0.25036995	1.004499	1.773625	3.30967	1.644305	0.4595475	0
OFUSG19324.2	0	0.4987315	5.238375	3.918665	6.362315	8.54791	2.82079
OFUSG19325.1	0.03110745	0.2733175	0.42836825	0.539075	0.336416	1.312767	16.843
OFUSG19326.1	0.0309723	0.159555	0.2107755	0.218531	0.03044905	0.04186291	0.103583
OFUSG19327.1	1.412291	3.196155	7.088585	2.80429	1.19758	2.631665	5.98974
OFUSG19328.1	0	0.30861745	0.3266057	0.10975345	0.1403155	0.0799451	0.13926
OFUSG19329.1	10.39555	4.76317	4.3779	4.15516	9.20691	9.80478	7.36723
OFUSG19330.1	54.7631	38.89465	23.8973	13.70605	9.727465	9.60523	7.28423
OFUSG19331.1	90.23845	19.2894	21.81315	31.55825	30.35545	17.73225	12.3986
OFUSG19332.1	1.938165	0.94046	2.91828	2.102129	1.7254795	1.874175	2.58476
OFUSG19333.1	501.304	159.176	224.334	373.224	308.457	142.8445	109.793
OFUSG19334.1	0	0	0	3.56546	12.11955	8.626395	2.34864
OFUSG19334.2	0.718241	2.0250355	1.5400135	1.742015	6.957415	5.188735	5.05175
OFUSG19335.1	7.026565	1.8370145	2.095515	2.061857	1.745221	0.9241415	0.0765452
OFUSG19336.1	0.0324073	1.3545185	0.7565515	0.5708285	0.466792	1.67046	1.31601
OFUSG19337.1	0.10990699	0.2442615	0.5080745	2.447135	5.999545	7.067645	6.53058
OFUSG19338.1	0.1645865	9.965145	73.14	69.5823	62.35635	62.06395	57.9356
OFUSG19339.1	2.4139385	6.122675	8.116225	5.49851	8.123139	2.472095	0.314202
OFUSG19340.1	2740.785	3144.13	2862.595	3243.4	3221.135	5435.23	5196.53
OFUSG19341.1	10.096595	9.929185	11.3393	11.2334	9.022485	8.156655	5.48638
OFUSG19342.1	0.4297665	0.9500455	0.8624095	0.3681755	0.513858	2.93832	6.77281
OFUSG19343.1	59.42195	75.4835	105.67175	155.4415	171.2355	172.446	44.0661
OFUSG19344.1	48.08425	114.276	154.8535	152.84	133.504	56.184	63.1634
OFUSG19345.1	42.27825	52.53305	49.46755	46.8626	62.4056	182.058	104.276
OFUSG19346.1	0.0987043	0.5049915	0.27701455	0.43474875	0.793227	1.62376	1.57467
OFUSG19347.1	9.958865	17.475025	8.07724	3.0013305	3.00877	2.71429	1.67423
OFUSG19348.1	3.68074	1.24096	0.8746865	0.6039165	0.731038	0.7927115	0.368549
OFUSG19349.1	0.6173935	0.1973455	0.04797345	0.0443781	0.28986565	0.19787375	0.354399
OFUSG19350.1	18.4367	14.57	6.013005	2.58128	1.385935	2.607785	1.90277
OFUSG19351.1	136.8895	119.35395	133.4425	112.75485	122.9405	94.63435	105.574
OFUSG19352.1	17.31435	38.53845	59.4708	45.4169	24.93145	22.3804	27.7456
OFUSG19353.1	6.16623	1.4793665	0.3978994	0.944064	0.398766	0.84609	2.20464
OFUSG19353.2	10.679735	25.71705	35.8484	22.29265	17.07315	18.31395	23.5046
OFUSG19354.1	34.0295	19.18935	22.8844	15.31375	11.415	6.270245	3.6632
OFUSG19355.1	0.457673	0.1520842	0.11378	0.01192225	0.08834745	0.0834838	0.107109
OFUSG19356.1	0.6908715	0.5920465	0.864024	1.37033	0.5121495	6.372495	0.738043
OFUSG19357.1	0.2326845	0.3632585	0.694261	0.563151	0.29711355	7.956575	1.4011
OFUSG19358.1	43.7181	42.19595	37.33335	36.0257	31.2673	17.5449	18.1408
OFUSG19359.1	213.5165	90.25905	64.19805	31.6407	22.0907	13.9004	16.4072
OFUSG19360.1	65.7008	31.62645	21.2797	23.21215	42.9722	37.3353	27.9791
OFUSG19361.1	2.974365	1.90478	1.61557	2.570605	1.70051	4.397785	1.18037
OFUSG19362.1	39.01415	72.8309	70.8488	71.3414	57.0684	61.20385	62.7983
OFUSG19363.1	0.2260945	0.4684095	0.528086	0.2880065	0.16632345	1.647635	2.42191
OFUSG19364.1	1.14666	2.71394	0.968346	1.57861	2.0556345	11.50648	9.22607
OFUSG19365.1	31.733	31.43625	28.2032	20.2876	15.2028	11.048135	7.04622
OFUSG19366.1	45.43845	32.6131	30.9106	25.7709	21.1929	10.90735	9.59186
OFUSG19367.1	24.3337	148.21325	106.42525	31.80855	25.9361	30.7143	40.9698
OFUSG19367.2	21.74795	96.53235	26.90815	8.67992	9.21826	25.88605	32.4154
OFUSG19368.1	44.3463	46.39945	47.82605	49.9618	67.4225	60.1075	55.0565
OFUSG19369.1	4820.97	5541.305	4845.15	4948.6	4263.25	5847.075	5049.67
OFUSG19370.1	5.13908	3.675675	2.66047	2.22662	2.767845	3.271265	2.86296
OFUSG19371.1	1.34378	5.01789	6.13654	5.769725	11.4121	55.96805	58.7155
OFUSG19371.2	0.0324029	0	0	0.07389	0.275167	0.076258	0.0559359
OFUSG19372.1	0.104769	0.673798	0.7269005	0.2813087	0.1160627	0.1113848	0.385408
OFUSG19373.1	21.6032	21.64465	19.2022	10.33499	24.98395	24.908	12.8221
OFUSG19374.1	8.959745	26.45745	47.9141	98.72425	143.7975	76.8675	30.1588
OFUSG19375.1	555.7145	261.4125	165.9485	83.15215	49.69645	29.0265	26.4178
OFUSG19375.2	12.316105	4.595195	3.7435895	0	0.3190195	0	0
OFUSG19376.1	10.4861	4.493385	4.60542	4.24358	4.02568	4.87484	5.58264
OFUSG19377.1	36.33605	15.0981	13.28635	11.45299	21.90332	12.9204	25.255
OFUSG19378.1	12.17265	10.71804	14.27005	15.60365	18.99645	18.2884	19.8917
OFUSG19378.2	4.63328	4.147655	3.39967	4.40136	6.11715	3.35951	12.2763
OFUSG19378.3	0.699984	0	0.18047415	0.9359965	1.854265	6.35713	1.40937
OFUSG19378.4	0.993302	0	0.7224595	1.27383	2.746245	3.55059	10.8503
OFUSG19378.5	0.595906615	1.609203	3.11863	5.578265	4.477805	0.00679286979	3.07722
OFUSG19379.1	0	0	0.125681	0.323553	0.187424	0.6406785	1.40839
OFUSG19379.2	3.445025	6.749745	8.150735	8.469355	10.63691	11.5378	5.55949
OFUSG19380.1	0.1081563	0.0383396	0.08735835	1.281695	2.566025	4.10213	5.70059
OFUSG19380.2	0	0.0584135	0	0.1314055	0.257252	1.040166	4.80866
OFUSG19381.1	1.79831	1.984631	2.23407	2.567107	15.136365	34.61485	50.236
OFUSG19382.1	0.0769685	0.13134195	0.1797424	0.2019905	0.2578799	0.548216	1.29324
OFUSG19383.1	0.6882615	1.6788275	0.330778	1.158095	0.5783845	1.2621125	0
OFUSG19384.1	0.956805	0.457583	1.41343	4.54527	2.877365	2.495455	0.634672
OFUSG19384.2	7.165795	9.226245	11.234725	22.31085	42.68305	55.9951	19.724
OFUSG19385.1	55.5127	57.74265	42.69455	27.04835	21.16655	35.00385	22.8074
OFUSG19386.1	0.4551965	3.487265	42.8087	71.38495	51.9545	40.31775	9.79679
OFUSG19387.1	120.3895	135.4645	175.836	126.536	78.28415	56.3756	48.0731
OFUSG19388.1	69.2669	146.3095	167.2515	133.692	131.0935	67.5729	55.9509
OFUSG19389.1	9.94783	3.93848	5.73513	13.12475	32.6866	29.31985	23.3429
OFUSG19390.1	182.07	153.3515	85.60825	46.9355	50.33765	62.8258	55.4804
OFUSG19391.1	0.04917995	0.952357	1.769909	1.0914095	0.3669055	0.834653	2.79604
OFUSG19392.1	0.775445	1.484714	0.1862865	0.187051	0.1783685	1.245615	1.02576
OFUSG19393.1	79.224	16.65605	11.154785	6.463835	8.58111	9.407895	8.69681
OFUSG19394.1	19.07855	6.81594	4.09441	2.514565	2.29697	2.86594	2.15064
OFUSG19394.2	3.209035	1.390377	0.308584	0.2804748	0.2701685	0.345729	0.160187
OFUSG19395.1	3.83035	8.08829	10.56968	12.516	18.82705	16.88805	9.3416
OFUSG19396.1	16.27715	13.7676	15.9763	17.59895	14.37795	10.74545	11.4913
OFUSG19397.1	63.836	33.7737	29.1844	22.27725	18.81445	12.5366	10.6922
OFUSG19398.1	12.7256	7.23903	5.84142	4.20987	4.050995	2.1268	2.13914
OFUSG19399.1	20.5778	3.906895	1.74944	1.417285	4.61595	10.234025	7.2841
OFUSG19400.1	136.245	94.2124	46.16275	20.6313	24.44345	8.309745	2.15148
OFUSG19400.2	38.57465	50.0692	25.2382	10.00298	14.7131	6.059655	1.1946
OFUSG19401.1	50.7529	35.14735	19.0061	10.656355	11.546295	11.228365	8.6212
OFUSG19402.1	12.49715	13.41045	10.623	9.210475	4.926255	5.62827	4.29464
OFUSG19403.1	79.49735	41.01895	29.46925	27.5615	31.7652	51.8046	46.6228
OFUSG19404.1	0.3626835	0.13576875	0.1809925	0.0769972	0.06176345	1.1400235	6.36245
OFUSG19405.1	403.7435	111.493	115.6945	214.298	328.4855	438.2305	382.796
OFUSG19406.1	1.743375	2.56892	6.938035	22.3751	28.29495	13.58155	19.8862
OFUSG19407.1	0.2934275	0.9937395	0.570344	0.186796	0.194643	0.285167	0.251919
OFUSG19408.1	0.070333	0.01061285	0.08147175	0.05497095	0.087329	3.943305	10.2705
OFUSG19409.1	0.3254855	0.145262	0.586841	0.652605	0.22331765	1.187811	0.227004
OFUSG19410.1	5.854055	5.147605	6.12497	7.263835	8.636795	7.90693	4.35916
OFUSG19411.1	9.3789	7.943445	37.3981	68.97925	78.93705	53.0806	61.4394
OFUSG19412.1	16.36615	24.48955	24.44095	20.9557	13.25493	13.9283	13.2073
OFUSG19413.1	973.514	329.909	213.912	166.811	152.3555	100.3765	149.037
OFUSG19414.1	80.61985	76.87875	54.07615	54.09615	73.0411	97.69755	114.785
OFUSG19415.1	91.53435	29.22005	16.8063	13.48645	15.05575	14.45145	8.87428
OFUSG19416.1	2.2368805	8.03229	4.42179	2.029502	0.970291	1233.291	3869.34
OFUSG19417.1	3.972365	5.23755	3.09636	1.3114	0.292031	307.63255	928.826
OFUSG19418.1	2.03767	10.81276	27.88535	41.87855	43.4073	29.13595	35.1294
OFUSG19419.1	403.862	226.563	140.829	86.55025	88.42695	99.2797	71.8865
OFUSG19420.1	0.550303	0.441429	0.4226285	0.169195	0.1489095	0.268905	0.231696
OFUSG19421.1	0.0240253	0.0337462	0.02521625	0.0260259	0.083815	0.1304146	0.379642
OFUSG19422.1	0	0.1432715	0.20198	0.3526565	0	0.3808505	0.521279
OFUSG19423.1	0	0	0	0	0	0.0555235	0.215898
OFUSG19424.1	0	0	0	0	0.3580375	0.3104295	0.139288
OFUSG19425.1	3.850275	7.125285	8.51383	8.9298	6.814995	3.93525	5.51002
OFUSG19426.1	0.0312753	0.064084	0.0429422	0.0115815	0.0154498	0.02513046	0.0174536
OFUSG19427.1	0.097686	0.1435465	0.107585	0.0287141	0.04769245	0.0197857	0
OFUSG19428.1	0.1864095	0.1152895	0.2424728	0.0900876	0.0470164	0.123128	0.0335096
OFUSG19429.1	0.2564007	0.376684	0.3938135	0.23344135	0.0450076	0.3235905	0.0555542
OFUSG19430.1	0.486084	1.71787	1.7248825	1.29073	1.346035	0.799142	1.71738
OFUSG19431.1	0.01536805	0.3428965	1.8750475	5.3786045	5.7121267	6.0037215	4.06094
OFUSG19432.1	0.10084025	3.40106	24.8188	63.99975	99.99815	86.20065	69.5714
OFUSG19433.1	4.103175	29.45285	29.9548	59.1114	135.417	184.961	20.1658
OFUSG19434.1	1.039129	0.374782	0.207005	0.386105	0.3161645	0.19859	0.149948
OFUSG19435.1	1.584735	0.2247025	0.105159	0.0334252	0.298021	0.05504425	0.0163388
OFUSG19436.1	0.695415	0.383208	0.1119772	0.0958975	0.16602	0.17447	0.119806
OFUSG19437.1	1.1367925	0.760039	0.6330795	0.4535415	0.507359	0.4790565	0.122448
OFUSG19438.1	3.570115	5.082415	5.31783	4.392215	3.95851	3.201145	2.89729
OFUSG19439.1	0	0.126947	0.076739	0.0238151	0.0266852	0.1043655	0.0352528
OFUSG19440.1	0	0.03840465	0.07532	0.08011735	0	0.0416789	0
OFUSG19441.1	0	0.1287245	0.03019005	0.0287798	0.064903	0.02095145	0.0706671
OFUSG19442.1	0.7614365	0.913141	0.688939	1.11726	0.9533795	3.61244	2.27975
OFUSG19443.1	0.0405191	0.11847	0.03796785	0.0444563	0.0400235	0.156247	0.163243
OFUSG19444.1	0.4647435	0.251091	0	0.2828175	0.569911	0.581565	0.203847
OFUSG19445.1	0	0	0.3534185	0	0.791245	1.477635	0.866228
OFUSG19446.1	0	0	1.430635	0.86719	0.3909635	0.5831255	1.39665
OFUSG19447.1	0.7175	0.58418	0.367261	1.90103	0.2054335	1.4032645	1.78703
OFUSG19448.1	0.18469255	0.337781	0.2447275	0.1980095	0.211803	0.4730205	0.42861
OFUSG19449.1	1.05762	1.00284	2.0598945	0.535497	2.30372	2.608555	1.41883
OFUSG19450.1	0.8178015	0.8680215	1.1530215	1.73928	1.028988	1.9094	1.12571
OFUSG19451.1	4.0509	3.792205	4.025795	5.68624	1.77171	6.049645	4.9108
OFUSG19452.1	0.625177	2.09436	3.608355	4.672845	4.47903	3.98809	2.25634
OFUSG19453.1	0	0.11828415	1.0888235	4.434645	3.613625	2.941865	0.052015
OFUSG19454.1	29.9254	12.57005	8.050705	3.3358	2.925095	3.718955	3.52512
OFUSG19455.1	44.2191	25.39615	40.52685	23.8952	19.99975	29.2903	23.9195
OFUSG19456.1	12.6392	111.6894	69.68945	43.6855	36.7456	49.92155	66.4137
OFUSG19457.1	0.105236	0.584455	0.7352762	0.506805	0.4752364	0.06915	0.0745248
OFUSG19458.1	5.75672	2.41275	3.81714	2.612395	4.94081	14.11215	19.9861
OFUSG19459.1	0.4062035	0.419931	0	0	0.12016	0.16053975	0
OFUSG19459.2	34.04495	12.7491	14.2614	13.3778	11.68254	13.28975	13.1474
OFUSG19460.1	0.0527865	0.177086	0.4317865	0.3924105	0.208302	0.3536975	0.295402
OFUSG19461.1	64.58205	98.1968	98.7536	69.27745	72.64835	64.5718	59.1315
OFUSG19462.1	13.16715	10.704025	7.781255	7.80813	7.059685	4.977395	5.23039
OFUSG19463.1	0.2563145	0.4497595	0.16471565	0.065524	0.02928725	0.176454	0.988104
OFUSG19464.1	0.927998	0.386334	0.8981865	0.331847	0	0.01432295	2.40698
OFUSG19465.1	2.7277405	60.5449	101.9042	116.5425	88.36985	45.4081	28.5888
OFUSG19466.1	0	0.262786	1.2241765	1.12857	1.8374835	0.3471925	1.36942
OFUSG19467.1	0.049874	0.647383	0.459147	0.3006415	0.314247	3.517295	9.18553
OFUSG19468.1	0.0304406	0.6224405	0.343396	1.0566055	3.28456	3.897765	8.09281
OFUSG19469.1	1.942523	24.49785	8.285	2.43514	1.791725	7.910165	12.0482
OFUSG19470.1	0.1814035	0.495537	0.0912194	0.083842	0.04379735	0.143914	0.0432322
OFUSG19471.1	0.20402695	1.89159	0.684184	0.970545	0.9954645	2.254445	4.8411
OFUSG19472.1	0.03748425	0.469819	0.808385	0.89786	0.6650295	1.77246	2.63328
OFUSG19473.1	0.0865287	0.3165205	0.7404945	0.324633	1.3112415	2.079865	5.55918
OFUSG19474.1	0.2014545	0.1176015	0.980721	4.99571	35.908	21.6109	13.2493
OFUSG19475.1	5.397935	24.6268	32.75875	26.6186	27.14835	12.45385	16.5541
OFUSG19476.1	0.727932	0.5200505	0.2016805	0.025852	0.258927	0.12813	0.0204103
OFUSG19477.1	0	0.1560645	0.3812925	0.118336	0.4737905	0.342446	0.169354
OFUSG19478.1	0.3490815	0.2790735	0.8117015	0.4139325	1.909663	1.1710425	1.37368
OFUSG19479.1	0.2283945	0.997465	0.7951735	0.4422945	1.2189625	0.64289	0.734288
OFUSG19480.1	0.03572875	1.565985	1.131135	1.4688825	0.7003215	1.3152065	0.756551
OFUSG19481.1	0.27437035	0.5009325	0.798098	0.511349	0.2883425	0.3834275	1.30811
OFUSG19482.1	0.148937	0.57115	1.089724	0.495724	0.8964935	76.77095	179.551
OFUSG19483.1	0.8335855	4.14518	16.1078	17.5321	18.9604	17.60505	17.1578
OFUSG19484.1	41.52865	27.46535	104.18945	123.81	70.7715	28.57955	24.3811
OFUSG19485.1	3.248075	47.44995	272.282	416.714	322.6535	137.869	120.887
OFUSG19486.1	11.23354	14.3186	77.133	138.2295	100.27645	21.27665	20.9052
OFUSG19487.1	26.21995	91.27	145.9545	94.7585	71.9396	38.41235	23.7157
OFUSG19488.1	17.1966	17.273	17.1184	18.25565	28.89045	41.0641	15.8071
OFUSG19489.1	7.50747	51.95595	90.82625	150.8115	220.084	213.6675	59.1782
OFUSG19490.1	14.3979	26.80565	28.4359	21.68145	13.69415	9.64457	8.01285
OFUSG19491.1	0.90799	4.017105	5.53523	4.783595	8.006895	4.184905	2.37276
OFUSG19492.1	21.9372	27.9343	36.94985	43.62025	54.12	27.1511	18.3074
OFUSG19493.1	0.1982385	0.03940785	0.117395	0.0362904	0.530451	0.277925	0.327247
OFUSG19494.1	0.1700477	0.14180865	0.2220414	0.0990841	0.0865532	0.4028685	0.481626
OFUSG19495.1	155.124	25.9303	7.33734	1.72243	0.678049	0.549066	0.131447
OFUSG19496.1	3.893165	24.6653	38.3094	32.08195	41.13275	57.7508	10.8704
OFUSG19497.1	133.698	140.7485	82.64475	50.1583	35.2986	25.91545	20.5579
OFUSG19498.1	1.18173	0.280345	0.2996795	0	0.502016	1.1175925	0.846418
OFUSG19498.2	110.7185	136.17995	135.884	89.85805	72.82705	76.904	66.1754
OFUSG19499.1	0.1861681	0.104862	0.1956965	0.06680035	0.113035	0.083597	0.239646
OFUSG19500.1	0	0.218477	0.17235	0.17103995	0.323392	0.1596485	1.79744
OFUSG19501.1	16.6585	21.4065	20.39535	16.0053	8.18182	9.96779	8.02501
OFUSG19502.1	0.911016	0.938703	0.9848855	0.1420207	0.354884	0.4064155	0.327161
OFUSG19503.1	0.0434417	0.066874	0.1551905	0.02066375	0.831275	1.136062	0.0920417
OFUSG19504.1	43.70005	52.82555	53.951	31.2398	18.0727	14.79285	14.3168
OFUSG19505.1	0.1910595	0.286318	0.5280955	1.48433	0.7976055	0.458763	1.03341
OFUSG19506.1	0	0.04850075	0	0	0	0.21582245	1.12685
OFUSG19507.1	0.057554	0	0	0.062923	0.0572685	0.0082902	0.25793
OFUSG19508.1	0.2920675	0.158454	0	0.1795155	0.2197765	0.2504405	0.766159
OFUSG19509.1	0.3515475	0.5315985	0.8474175	0.225507	43.44295	21.01865	9.11803
OFUSG19510.1	0.05472595	0.09111745	0.12603	0.0549681	0.1197345	0.3730395	9.67321
OFUSG19511.1	0.201479	0.535855	1.33126	5.332255	21.10225	47.23815	123.872
OFUSG19512.1	58.18785	71.5755	76.7507	70.1971	40.7004	22.92775	20.2183
OFUSG19513.1	32.95765	46.14065	21.31275	9.52224	9.78419	7.703175	4.68241
OFUSG19514.1	19.76925	4.95646	4.20969	3.557975	2.286665	1.35345	0.163903
OFUSG19514.2	8.43285	1.54326	1.18401	0.075375	0.348786	0.058022	0.863947
OFUSG19515.1	0.391911	0.4088005	0.5619552	0.473271	0.57109	2.123195	8.83324
OFUSG19516.1	0.183218	0.1337385	0.128497	0.2801445	0.1875785	0.427312	2.11168
OFUSG19517.1	0	0	0	0.55192	0.67122	0	0.726524
OFUSG19518.1	0.27053	0.4670165	0.175937	0.585496	0.259047	0.712686	3.23113
OFUSG19519.1	0.197832	0.1779089	0.1044294	0.0454262	0.04398975	0.0502269	0.0208878
OFUSG19520.1	0.131247	2.820475	17.7613	43.14335	69.22795	13.3487	2.25795
OFUSG19521.1	147.237	191.6925	150.726	88.1243	40.09765	26.26875	24.6078
OFUSG19522.1	79.72205	58.00325	59.5375	65.99625	65.16165	48.31195	29.6985
OFUSG19523.1	97.74555	65.0102	76.33475	53.06365	33.17075	38.9801	38.6996
OFUSG19524.1	0	0.102835	0.29588	0.6889525	0.607927	2.15322	0.444495
OFUSG19525.1	16.33275	12.11745	7.682755	4.666025	3.84009	3.813615	3.38861
OFUSG19526.1	17.0491	13.3929	15.30745	17.8542	23.13615	38.4829	31.9431
OFUSG19527.1	64.09415	55.6836	40.59245	42.41795	74.85675	133.261	108.579
OFUSG19528.1	55.4933	36.61925	22.33395	10.554905	6.480005	11.82435	9.98137
OFUSG19529.1	8.54529	7.38486	4.710095	3.802545	4.580195	3.404505	3.05916
OFUSG19530.1	0.1356041	0.20018055	0.349688	1.271022	4.688865	10.7458	1.09743
OFUSG19531.1	1.3872065	1.442545	2.11834	3.50704	13.6319	15.2186	2.26444
OFUSG19532.1	0	0	0.8464485	0	0.117858	35.8814	83.2148
OFUSG19533.1	13.4197	26.9516	23.284	16.10405	15.0504	6.8031	7.70091
OFUSG19534.1	71.9848	12.854835	4.875195	5.51294	8.135855	8.20821	6.68627
OFUSG19534.2	9.59181	1.31066	0.8886195	1.048655	0.5384675	0.6660045	0.320663
OFUSG19535.1	45.6308	15.6809	7.062505	5.27071	23.0239	64.1981	45.7568
OFUSG19536.1	436.0135	19.25375	2.76816	0.152355	0.05288825	0.1111117	0.117932
OFUSG19537.1	4.680165	1.367705	1.948965	0.5803095	0.1343695	0.4413125	0.203435
OFUSG19538.1	9.25341	10.74115	9.9906	10.64091	11.71485	9.44208	11.5544
