Motif	Factor	Evidence	Curated
GM.5.0.Forkhead.0057	TCONS_00053632	Orthologs	N
GM.5.0.Forkhead.0057	TCONS_00042377	Orthologs	N
GM.5.0.Forkhead.0057	TCONS_00051149	Orthologs	N
GM.5.0.Forkhead.0057	TCONS_00026068	Orthologs	N
GM.5.0.Forkhead.0057	TCONS_00008966	Orthologs	N
GM.5.0.Forkhead.0057	TCONS_00052518	Orthologs	N
GM.5.0.Forkhead.0057	TCONS_00052512	Orthologs	N
GM.5.0.Forkhead.0057	TCONS_00029574	Orthologs	N
GM.5.0.Forkhead.0057	TCONS_00009611	Orthologs	N
GM.5.0.Forkhead.0057	TCONS_00029143	Orthologs	N
GM.5.0.Forkhead.0057	TCONS_00009689	Orthologs	N
GM.5.0.Forkhead.0057	TCONS_00012754	Orthologs	N
GM.5.0.Forkhead.0057	TCONS_00051990	Orthologs	N
GM.5.0.Forkhead.0057	TCONS_00051989	Orthologs	N
GM.5.0.Forkhead.0057	TCONS_00014249	Orthologs	N
GM.5.0.C2H2_ZF.0271	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0272	TCONS_00015497	Orthologs	N
GM.5.0.C2H2_ZF.0272	TCONS_00016588	Orthologs	N
GM.5.0.Homeodomain.0186	TCONS_00006179	Orthologs	N
GM.5.0.Homeodomain_POU.0019	TCONS_00042093	Orthologs	N
GM.5.0.Homeodomain_POU.0019	TCONS_00001951	Orthologs	N
GM.5.0.Homeodomain_POU.0019	TCONS_00017780	Orthologs	N
GM.5.0.Nuclear_receptor.0129	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0273	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0167	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00026598	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00027293	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00027286	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00027292	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00027285	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00027291	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00026487	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00026505	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00020801	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00043771	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00032269	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00032267	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00032266	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00032262	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00032264	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00032259	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00032261	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00043772	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00032260	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00032270	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00032272	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00018945	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00018960	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00031629	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00019139	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00020105	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00042478	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00020805	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00027510	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00026910	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00027826	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00026836	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00026711	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00026612	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00026377	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00026365	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00019737	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00015367	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00014810	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00014809	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00010493	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00018852	Orthologs	N
GM.5.0.Homeodomain.0187	TCONS_00017786	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00026598	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00027293	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00027286	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00027292	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00027285	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00027291	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00026487	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00026505	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00020801	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00043771	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00032269	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00032267	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00032266	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00032262	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00032264	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00032259	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00032261	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00043772	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00032260	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00032270	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00032272	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00018945	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00018960	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00031629	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00019139	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00020105	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00042478	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00020805	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00027510	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00026910	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00027826	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00026836	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00026711	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00026612	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00026377	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00026365	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00019737	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00015367	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00014810	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00014809	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00010493	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00018852	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00017786	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00038300	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00038275	Orthologs	N
GM.5.0.Homeodomain.0188	TCONS_00010844	Orthologs	N
GM.5.0.Myb_SANT.0016	TCONS_00016604	Orthologs	N
GM.5.0.Myb_SANT.0016	TCONS_00015355	Orthologs	N
GM.5.0.bZIP.0094	TCONS_00038648	Orthologs	N
GM.5.0.C2H2_ZF.0274	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0100	TCONS_00042093	Orthologs	N
GM.5.0.Mixed.0100	TCONS_00001951	Orthologs	N
GM.5.0.Mixed.0100	TCONS_00017780	Orthologs	N
GM.5.0.Homeodomain_POU.0020	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0275	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0276	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.GATA.0029	TCONS_00017935	Orthologs	N
GM.5.0.GATA.0029	TCONS_00049440	Orthologs	N
GM.5.0.C2H2_ZF.0277	TCONS_00027129	Orthologs	N
GM.5.0.C2H2_ZF.0277	TCONS_00043432	Orthologs	N
GM.5.0.bHLH.0131	TCONS_00011327	Orthologs	N
GM.5.0.bHLH.0131	TCONS_00046850	Orthologs	N
GM.5.0.bHLH.0132	TCONS_00027222	Orthologs	N
GM.5.0.C2H2_ZF.0278	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.AT_hook.0006	TCONS_00012815	Orthologs	N
GM.5.0.C2H2_ZF.0279	TCONS_00008166	Orthologs	N
GM.5.0.bZIP.0095	TCONS_00055793	Orthologs	N
GM.5.0.bZIP.0095	TCONS_00042177	Orthologs	N
GM.5.0.bZIP.0095	TCONS_00042626	Orthologs	N
GM.5.0.bZIP.0095	TCONS_00010307	Orthologs	N
GM.5.0.bZIP.0095	TCONS_00010310	Orthologs	N
GM.5.0.bZIP.0095	TCONS_00010312	Orthologs	N
GM.5.0.bZIP.0095	TCONS_00010318	Orthologs	N
GM.5.0.bZIP.0095	TCONS_00010317	Orthologs	N
GM.5.0.bZIP.0095	TCONS_00010306	Orthologs	N
GM.5.0.bZIP.0095	TCONS_00011657	Orthologs	N
GM.5.0.bZIP.0095	TCONS_00010313	Orthologs	N
GM.5.0.C2H2_ZF.0280	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0281	TCONS_00000839	Orthologs	N
GM.5.0.C2H2_ZF.0281	TCONS_00000848	Orthologs	N
GM.5.0.C2H2_ZF.0281	TCONS_00013819	Orthologs	N
GM.5.0.C2H2_ZF.0281	TCONS_00023459	Orthologs	N
GM.5.0.C2H2_ZF.0281	TCONS_00031012	Orthologs	N
GM.5.0.C2H2_ZF.0281	TCONS_00031010	Orthologs	N
GM.5.0.C2H2_ZF.0281	TCONS_00030227	Orthologs	N
GM.5.0.C2H2_ZF.0281	TCONS_00031878	Orthologs	N
GM.5.0.IRF.0020	TCONS_00030938	Orthologs	N
GM.5.0.IRF.0020	TCONS_00007285	Orthologs	N
GM.5.0.IRF.0020	TCONS_00007284	Orthologs	N
GM.5.0.Ets.0044	TCONS_00042950	Orthologs	N
GM.5.0.Ets.0044	TCONS_00023435	Orthologs	N
GM.5.0.Ets.0044	TCONS_00048577	Orthologs	N
GM.5.0.Ets.0044	TCONS_00033864	Orthologs	N
GM.5.0.Ets.0044	TCONS_00034214	Orthologs	N
GM.5.0.Ets.0044	TCONS_00034215	Orthologs	N
GM.5.0.Ets.0044	TCONS_00034216	Orthologs	N
GM.5.0.Ets.0044	TCONS_00033865	Orthologs	N
GM.5.0.Ets.0044	TCONS_00019578	Orthologs	N
GM.5.0.Nuclear_receptor.0130	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.DM.0007	TCONS_00054293	Orthologs	N
GM.5.0.DM.0007	TCONS_00053458	Orthologs	N
GM.5.0.DM.0007	TCONS_00054584	Orthologs	N
GM.5.0.DM.0007	TCONS_00023670	Orthologs	N
GM.5.0.DM.0007	TCONS_00054292	Orthologs	N
GM.5.0.C2H2_ZF.0282	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Nuclear_receptor.0131	TCONS_00004061	Orthologs	N
GM.5.0.Nuclear_receptor.0131	TCONS_00026894	Orthologs	N
GM.5.0.Nuclear_receptor.0131	TCONS_00027809	Orthologs	N
GM.5.0.Nuclear_receptor.0132	TCONS_00028111	Orthologs	N
GM.5.0.Nuclear_receptor.0132	TCONS_00028123	Orthologs	N
GM.5.0.Nuclear_receptor.0132	TCONS_00019811	Orthologs	N
GM.5.0.Nuclear_receptor.0132	TCONS_00016058	Orthologs	N
GM.5.0.Nuclear_receptor.0133	TCONS_00028111	Orthologs	N
GM.5.0.Nuclear_receptor.0133	TCONS_00028123	Orthologs	N
GM.5.0.Nuclear_receptor.0133	TCONS_00019811	Orthologs	N
GM.5.0.Nuclear_receptor.0133	TCONS_00016058	Orthologs	N
GM.5.0.C2H2_ZF.0283	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Homeodomain.0189	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0168	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.TBP.0005	TCONS_00046780	Orthologs	N
GM.5.0.TBP.0005	TCONS_00011580	Orthologs	N
GM.5.0.bZIP.0096	TCONS_00053574	Orthologs	N
GM.5.0.bZIP.0096	TCONS_00005143	Orthologs	N
GM.5.0.bZIP.0096	TCONS_00005144	Orthologs	N
GM.5.0.bZIP.0096	TCONS_00010311	Orthologs	N
GM.5.0.bZIP.0096	TCONS_00016601	Orthologs	N
GM.5.0.bZIP.0096	TCONS_00038647	Orthologs	N
GM.5.0.bZIP.0096	TCONS_00028163	Orthologs	N
GM.5.0.bZIP.0096	TCONS_00037097	Orthologs	N
GM.5.0.C2H2_ZF.0284	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0285	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Unknown.0169	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0286	TCONS_00003900	Orthologs	N
GM.5.0.C2H2_ZF.0286	TCONS_00002937	Orthologs	N
GM.5.0.C2H2_ZF.0287	TCONS_00022869	Orthologs	N
GM.5.0.C2H2_ZF.0287	TCONS_00042983	Orthologs	N
GM.5.0.Nuclear_receptor.0134	TCONS_00028111	Orthologs	N
GM.5.0.Nuclear_receptor.0134	TCONS_00028123	Orthologs	N
GM.5.0.Nuclear_receptor.0134	TCONS_00019811	Orthologs	N
GM.5.0.Nuclear_receptor.0134	TCONS_00016058	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00026598	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00027293	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00027286	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00027292	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00027285	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00027291	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00026487	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00026505	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00020801	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00043771	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00032269	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00032267	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00032266	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00032262	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00032264	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00032259	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00032261	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00043772	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00032260	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00032270	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00032272	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00018945	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00018960	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00031629	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00019139	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00020105	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00042478	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00020805	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00027510	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00026910	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00027826	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00026836	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00026711	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00026612	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00026377	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00026365	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00019737	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00015367	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00014810	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00014809	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00010493	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00018852	Orthologs	N
GM.5.0.Homeodomain.0190	TCONS_00017786	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00016792	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00025031	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00038043	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00029994	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00030792	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00011489	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00011052	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00011491	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00025030	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00023170	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00031041	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00031049	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00031040	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00031039	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00031046	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00023551	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00023587	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00016646	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00021207	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00027932	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00042787	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00012810	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00012809	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00013984	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00056934	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00021581	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00021507	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00027931	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00028953	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00003496	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00031188	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00031211	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00031189	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00031212	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00045950	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00019371	Orthologs	N
GM.5.0.Unknown.0170	TCONS_00048904	Orthologs	N
GM.5.0.Mixed.0101	TCONS_00042093	Orthologs	N
GM.5.0.Mixed.0101	TCONS_00001951	Orthologs	N
GM.5.0.Mixed.0101	TCONS_00017780	Orthologs	N
GM.5.0.C2H2_ZF.0288	TCONS_00003900	Orthologs	N
GM.5.0.C2H2_ZF.0288	TCONS_00002937	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00011336	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00055417	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00025375	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00008968	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00008967	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00029831	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00024115	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00029830	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00053632	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00042377	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00051149	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00026068	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00008966	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00052518	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00052512	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00029574	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00009611	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00029143	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00009689	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00012754	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00051990	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00051989	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00014249	Orthologs	N
GM.5.0.Forkhead.0058	TCONS_00012708	Orthologs	N
GM.5.0.HSF.0010	TCONS_00009390	Orthologs	N
GM.5.0.E2F.0021	TCONS_00007126	Orthologs	N
GM.5.0.E2F.0021	TCONS_00017529	Orthologs	N
GM.5.0.Nuclear_receptor.0135	TCONS_00028111	Orthologs	N
GM.5.0.Nuclear_receptor.0135	TCONS_00028123	Orthologs	N
GM.5.0.Nuclear_receptor.0135	TCONS_00019811	Orthologs	N
GM.5.0.Nuclear_receptor.0135	TCONS_00016058	Orthologs	N
GM.5.0.Mixed.0102	TCONS_00051388	Orthologs	N
GM.5.0.Mixed.0102	TCONS_00010942	Orthologs	N
GM.5.0.Mixed.0102	TCONS_00048997	Orthologs	N
GM.5.0.Mixed.0102	TCONS_00008752	Orthologs	N
GM.5.0.Mixed.0102	TCONS_00033882	Orthologs	N
GM.5.0.Mixed.0102	TCONS_00034370	Orthologs	N
GM.5.0.Mixed.0102	TCONS_00023129	Orthologs	N
GM.5.0.Mixed.0102	TCONS_00030369	Orthologs	N
GM.5.0.Unknown.0171	TCONS_00054880	Orthologs	N
GM.5.0.Unknown.0171	TCONS_00045380	Orthologs	N
GM.5.0.Nuclear_receptor.0136	TCONS_00003129	Orthologs	N
GM.5.0.Nuclear_receptor.0136	TCONS_00004140	Orthologs	N
GM.5.0.Unknown.0172	TCONS_00017935	Orthologs	N
GM.5.0.Unknown.0172	TCONS_00049440	Orthologs	N
GM.5.0.Unknown.0173	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0289	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.MADS_box.0021	TCONS_00053574	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00026598	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00027287	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00027293	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00027286	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00027292	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00027285	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00027291	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00026487	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00026505	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00020801	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00043771	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00032269	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00032267	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00032266	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00032262	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00032264	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00032259	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00032261	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00043772	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00032260	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00032270	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00032272	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00018945	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00018960	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00031629	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00019139	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00020105	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00042478	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00020805	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00027510	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00026910	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00027826	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00026836	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00026711	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00026612	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00026377	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00026365	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00019737	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00015367	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00014810	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00014809	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00010493	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00018852	Orthologs	N
GM.5.0.Homeodomain.0191	TCONS_00017786	Orthologs	N
GM.5.0.Unknown.0174	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.Mixed.0103	TCONS_00026381	Orthologs	N
GM.5.0.Mixed.0103	TCONS_00018209	Orthologs	N
GM.5.0.bHLH.0133	TCONS_00042488	Orthologs	N
GM.5.0.Unknown.0175	NO ORTHOLOGS FOUND	Orthologs	N
GM.5.0.C2H2_ZF.0290	TCONS_00033319	Orthologs	N
GM.5.0.C2H2_ZF.0290	TCONS_00011478	Orthologs	N
GM.5.0.Homeodomain_POU.0021	TCONS_00042093	Orthologs	N
GM.5.0.Homeodomain_POU.0021	TCONS_00001951	Orthologs	N
GM.5.0.Homeodomain_POU.0021	TCONS_00017780	Orthologs	N
GM.5.0.C2H2_ZF.0291	TCONS_00022869	Orthologs	N
GM.5.0.C2H2_ZF.0291	TCONS_00042983	Orthologs	N
GM.5.0.TBP.0006	TCONS_00046780	Orthologs	N
GM.5.0.TBP.0006	TCONS_00011580	Orthologs	N
GM.5.0.Myb_SANT.0017	TCONS_00043335	Orthologs	N
GM.5.0.Myb_SANT.0017	TCONS_00043347	Orthologs	N
GM.5.0.Paired_box.0022	TCONS_00051388	Orthologs	N
GM.5.0.Paired_box.0022	TCONS_00010942	Orthologs	N
GM.5.0.Paired_box.0022	TCONS_00048997	Orthologs	N
GM.5.0.Paired_box.0022	TCONS_00008752	Orthologs	N
GM.5.0.Paired_box.0022	TCONS_00033882	Orthologs	N
GM.5.0.Paired_box.0022	TCONS_00034370	Orthologs	N
