TCONS_00011438.p1	HUMAN04755
TCONS_00044046.p1	HUMAN30460
TCONS_00013078.p1	HUMAN12019
TCONS_00012877.p1	HUMAN17915
TCONS_00001790.p1	HUMAN25769
TCONS_00046922.p1	HUMAN16611
TCONS_00010948.p1	HUMAN02585
TCONS_00048136.p1	HUMAN20976
TCONS_00027133.p1	HUMAN17217
TCONS_00041145.p1	HUMAN30517
TCONS_00015307.p1	HUMAN09405
TCONS_00050274.p1	HUMAN00403
TCONS_00014432.p1	HUMAN25884
TCONS_00042280.p1	HUMAN29651
TCONS_00029731.p1	HUMAN01890
TCONS_00047283.p1	HUMAN23303
TCONS_00010499.p1	HUMAN08336
TCONS_00028048.p1	HUMAN22337
TCONS_00004466.p1	HUMAN08367
TCONS_00055499.p1	HUMAN01273
TCONS_00010841.p1	HUMAN02547
TCONS_00035288.p1	HUMAN19725
TCONS_00018819.p1	HUMAN18505
TCONS_00025320.p1	HUMAN03917
TCONS_00028830.p1	HUMAN14336
TCONS_00015260.p1	HUMAN02116
TCONS_00047265.p1	HUMAN20485
TCONS_00014235.p1	HUMAN13554
TCONS_00026738.p1	HUMAN17102
TCONS_00015774.p1	HUMAN29508
TCONS_00012148.p1	HUMAN02677
TCONS_00021358.p1	HUMAN22042
TCONS_00007607.p1	HUMAN18814
TCONS_00053558.p1	HUMAN25315
TCONS_00031917.p1	HUMAN09568
TCONS_00043160.p1	HUMAN23924
TCONS_00021220.p1	HUMAN29742
TCONS_00020883.p1	HUMAN11949
TCONS_00021816.p1	HUMAN21815
TCONS_00053166.p1	HUMAN01195
TCONS_00029777.p1	HUMAN09206
TCONS_00000323.p1	HUMAN21172
TCONS_00002919.p1	HUMAN18772
TCONS_00003470.p1	HUMAN08898
TCONS_00054318.p1	HUMAN29589
TCONS_00035260.p1	HUMAN02393
TCONS_00054944.p1	HUMAN27244
TCONS_00002388.p1	HUMAN25512
TCONS_00049386.p1	HUMAN28876
TCONS_00047997.p1	HUMAN26859
TCONS_00022596.p1	HUMAN18034
TCONS_00050080.p1	HUMAN00155
TCONS_00003678.p1	HUMAN12759
TCONS_00051265.p1	HUMAN24062
TCONS_00036423.p1	HUMAN00390
TCONS_00056048.p1	HUMAN13149
TCONS_00027870.p1	HUMAN01525
TCONS_00032013.p2	HUMAN14490
TCONS_00000601.p1	HUMAN06761
TCONS_00015711.p1	HUMAN24776
TCONS_00016667.p1	HUMAN02240
TCONS_00027781.p1	HUMAN04294
TCONS_00011757.p1	HUMAN15661
TCONS_00029160.p1	HUMAN09645
TCONS_00018096.p1	HUMAN24917
TCONS_00043878.p1	HUMAN24422
TCONS_00006067.p1	HUMAN05711
TCONS_00036465.p1	HUMAN02864
TCONS_00023513.p1	HUMAN13657
TCONS_00006075.p1	HUMAN07181
TCONS_00037978.p1	HUMAN03836
TCONS_00026983.p1	HUMAN24302
TCONS_00008484.p1	HUMAN07943
TCONS_00002928.p1	HUMAN20475
TCONS_00028328.p1	HUMAN09473
TCONS_00007154.p1	HUMAN19183
TCONS_00012321.p1	HUMAN10263
TCONS_00043944.p1	HUMAN22861
TCONS_00010120.p1	HUMAN08667
TCONS_00024838.p1	HUMAN16075
TCONS_00030867.p1	HUMAN23027
TCONS_00025374.p1	HUMAN04228
TCONS_00021998.p1	HUMAN21549
TCONS_00016009.p1	HUMAN02070
TCONS_00048920.p1	HUMAN20471
TCONS_00008174.p1	HUMAN04454
TCONS_00002186.p1	HUMAN05331
TCONS_00020247.p1	HUMAN12485
TCONS_00009021.p1	HUMAN10993
TCONS_00040402.p1	HUMAN15709
TCONS_00051254.p1	HUMAN00081
TCONS_00030617.p1	HUMAN27697
TCONS_00008969.p1	HUMAN08197
TCONS_00028168.p1	HUMAN28686
TCONS_00002389.p1	HUMAN19431
TCONS_00020267.p1	HUMAN06685
TCONS_00040867.p1	HUMAN29506
TCONS_00029829.p1	HUMAN09451
TCONS_00048627.p1	HUMAN21465
TCONS_00026843.p1	HUMAN22975
TCONS_00026619.p1	HUMAN22149
TCONS_00042050.p1	HUMAN22872
TCONS_00027826.p1	HUMAN03692
TCONS_00007931.p1	HUMAN14072
TCONS_00016239.p1	HUMAN29192
TCONS_00007977.p1	HUMAN28009
TCONS_00014584.p1	HUMAN10716
TCONS_00012038.p1	HUMAN09255
TCONS_00012283.p1	HUMAN20169
TCONS_00011178.p1	HUMAN08938
TCONS_00039409.p1	HUMAN02028
TCONS_00005696.p1	HUMAN13092
TCONS_00052649.p1	HUMAN23521
TCONS_00028058.p1	HUMAN01836
TCONS_00000259.p1	HUMAN29715
TCONS_00012323.p1	HUMAN12144
TCONS_00032273.p1	HUMAN26109
TCONS_00010516.p1	HUMAN04834
TCONS_00010762.p1	HUMAN15599
TCONS_00015165.p1	HUMAN24893
TCONS_00008646.p1	HUMAN16051
TCONS_00021578.p1	HUMAN21758
TCONS_00041723.p1	HUMAN23914
TCONS_00005291.p1	HUMAN12462
TCONS_00017022.p1	HUMAN07842
TCONS_00041583.p1	HUMAN29208
TCONS_00056759.p1	HUMAN20919
TCONS_00011331.p1	HUMAN26370
TCONS_00014328.p1	HUMAN13028
TCONS_00049238.p1	HUMAN04099
TCONS_00027142.p1	HUMAN26992
TCONS_00052657.p1	HUMAN12282
TCONS_00013489.p1	HUMAN13012
TCONS_00005285.p1	HUMAN10885
TCONS_00029111.p1	HUMAN23673
TCONS_00049740.p1	HUMAN20456
TCONS_00019562.p1	HUMAN17851
TCONS_00052874.p1	HUMAN29385
TCONS_00030149.p1	HUMAN22795
TCONS_00042769.p1	HUMAN17392
TCONS_00007043.p1	HUMAN28013
TCONS_00013831.p1	HUMAN25878
TCONS_00005096.p1	HUMAN12346
TCONS_00003826.p1	HUMAN20580
TCONS_00020819.p1	HUMAN25588
TCONS_00003607.p1	HUMAN16929
TCONS_00026259.p1	HUMAN22164
TCONS_00020378.p1	HUMAN18627
TCONS_00005605.p1	HUMAN19934
TCONS_00006483.p1	HUMAN07253
TCONS_00009783.p1	HUMAN01889
TCONS_00003400.p1	HUMAN18130
TCONS_00032270.p1	HUMAN06512
TCONS_00017403.p1	HUMAN16715
TCONS_00019547.p1	HUMAN23506
TCONS_00021380.p1	HUMAN05228
TCONS_00009332.p1	HUMAN23168
TCONS_00047560.p1	HUMAN26835
TCONS_00030938.p1	HUMAN23769
TCONS_00040903.p1	HUMAN07305
TCONS_00012295.p1	HUMAN12213
TCONS_00021695.p1	HUMAN30654
TCONS_00031386.p1	HUMAN03117
TCONS_00021066.p1	HUMAN22027
TCONS_00006126.p1	HUMAN11840
TCONS_00011977.p1	HUMAN08514
TCONS_00018827.p1	HUMAN21362
TCONS_00014206.p1	HUMAN16059
TCONS_00009372.p1	HUMAN07820
TCONS_00032840.p1	HUMAN09583
TCONS_00017894.p1	HUMAN07504
TCONS_00014217.p1	HUMAN10332
TCONS_00024795.p1	HUMAN20052
TCONS_00030620.p1	HUMAN11334
TCONS_00008743.p1	HUMAN19217
TCONS_00055247.p1	HUMAN28692
TCONS_00031009.p1	HUMAN02672
TCONS_00051925.p1	HUMAN11504
TCONS_00009834.p1	HUMAN09017
TCONS_00011430.p1	HUMAN15559
TCONS_00010970.p1	HUMAN16971
TCONS_00031817.p1	HUMAN13019
TCONS_00028610.p1	HUMAN23242
TCONS_00017955.p1	HUMAN27919
TCONS_00046508.p1	HUMAN16703
TCONS_00013791.p1	HUMAN13186
TCONS_00025030.p1	HUMAN20053
TCONS_00019502.p1	HUMAN13873
TCONS_00008860.p1	HUMAN11496
TCONS_00019286.p1	HUMAN13134
TCONS_00026561.p1	HUMAN17255
TCONS_00016839.p1	HUMAN27632
TCONS_00005592.p1	HUMAN12264
TCONS_00017590.p1	HUMAN18039
TCONS_00051724.p1	HUMAN21794
TCONS_00009633.p1	HUMAN08402
TCONS_00040380.p1	HUMAN19356
TCONS_00015595.p1	HUMAN29135
TCONS_00028995.p1	HUMAN04821
TCONS_00021569.p1	HUMAN07616
TCONS_00014372.p1	HUMAN12963
TCONS_00013897.p1	HUMAN25922
TCONS_00027470.p1	HUMAN03578
TCONS_00042618.p1	HUMAN30020
TCONS_00035039.p1	HUMAN05526
TCONS_00030138.p1	HUMAN03153
TCONS_00012320.p1	HUMAN18426
TCONS_00022339.p1	HUMAN07643
TCONS_00031212.p1	HUMAN03111
TCONS_00010515.p1	HUMAN17337
TCONS_00027833.p1	HUMAN17100
TCONS_00010878.p1	HUMAN18608
TCONS_00051148.p1	HUMAN00204
TCONS_00026197.p1	HUMAN03686
TCONS_00056687.p1	HUMAN26216
TCONS_00045447.p1	HUMAN16708
TCONS_00044077.p1	HUMAN04273
TCONS_00050670.p1	HUMAN01452
TCONS_00013879.p1	HUMAN17446
TCONS_00007350.p1	HUMAN27620
TCONS_00015051.p1	HUMAN25595
TCONS_00013304.p1	HUMAN26597
TCONS_00028949.p1	HUMAN28622
TCONS_00038046.p1	HUMAN05069
TCONS_00012308.p1	HUMAN01091
TCONS_00055873.p1	HUMAN03625
TCONS_00026885.p1	HUMAN08200
TCONS_00054358.p1	HUMAN28914
TCONS_00021408.p1	HUMAN16941
TCONS_00055090.p1	HUMAN08175
TCONS_00047652.p1	HUMAN27049
TCONS_00016640.p1	HUMAN05033
TCONS_00014159.p1	HUMAN10502
TCONS_00043665.p1	HUMAN22947
TCONS_00040107.p1	HUMAN21318
TCONS_00016130.p1	HUMAN02288
TCONS_00049607.p1	HUMAN20538
TCONS_00014648.p1	HUMAN29268
TCONS_00054904.p1	HUMAN13156
TCONS_00023123.p1	HUMAN03931
TCONS_00001442.p1	HUMAN19381
TCONS_00026913.p1	HUMAN17125
TCONS_00043231.p1	HUMAN18678
TCONS_00010742.p1	HUMAN04919
TCONS_00026255.p1	HUMAN17356
TCONS_00031373.p1	HUMAN03067
TCONS_00002767.p1	HUMAN17924
TCONS_00043025.p1	HUMAN04390
TCONS_00014842.p1	HUMAN06683
TCONS_00019431.p1	HUMAN17827
TCONS_00001321.p1	HUMAN16680
TCONS_00005313.p1	HUMAN26369
TCONS_00055571.p1	HUMAN26229
TCONS_00020482.p1	HUMAN11085
TCONS_00003622.p1	HUMAN18271
TCONS_00001268.p1	HUMAN05450
TCONS_00055811.p1	HUMAN21903
TCONS_00006565.p1	HUMAN12201
TCONS_00042609.p1	HUMAN22879
TCONS_00021858.p1	HUMAN21619
TCONS_00054101.p1	HUMAN01202
TCONS_00042946.p1	HUMAN23921
TCONS_00006142.p1	HUMAN19801
TCONS_00016856.p1	HUMAN24488
TCONS_00016060.p1	HUMAN29284
TCONS_00008292.p1	HUMAN11264
TCONS_00003904.p1	HUMAN20597
TCONS_00001090.p1	HUMAN25766
TCONS_00029548.p1	HUMAN09719
TCONS_00026510.p1	HUMAN27147
TCONS_00056269.p1	HUMAN29032
TCONS_00028495.p1	HUMAN28524
TCONS_00050336.p1	HUMAN21963
TCONS_00047539.p1	HUMAN21023
TCONS_00006488.p1	HUMAN26364
TCONS_00010670.p1	HUMAN02530
TCONS_00034142.p1	HUMAN21324
TCONS_00037403.p1	HUMAN04322
TCONS_00028502.p1	HUMAN10077
TCONS_00037400.p1	HUMAN12467
TCONS_00046692.p1	HUMAN07017
TCONS_00031479.p1	HUMAN03240
TCONS_00008213.p1	HUMAN19141
TCONS_00041974.p1	HUMAN27063
TCONS_00000749.p1	HUMAN00497
TCONS_00042982.p1	HUMAN12966
TCONS_00029116.p1	HUMAN23710
TCONS_00006555.p1	HUMAN12331
TCONS_00022104.p1	HUMAN26734
TCONS_00011917.p1	HUMAN08618
TCONS_00026295.p1	HUMAN22285
TCONS_00004994.p1	HUMAN12335
TCONS_00020653.p1	HUMAN11042
TCONS_00009346.p1	HUMAN13719
TCONS_00004867.p1	HUMAN11833
TCONS_00026693.p1	HUMAN24327
TCONS_00015865.p1	HUMAN02173
TCONS_00048568.p1	HUMAN06723
TCONS_00013114.p1	HUMAN10580
TCONS_00017334.p1	HUMAN24479
TCONS_00001206.p1	HUMAN13534
TCONS_00009368.p1	HUMAN08125
TCONS_00031834.p1	HUMAN18043
TCONS_00007061.p1	HUMAN28194
TCONS_00035271.p1	HUMAN05485
TCONS_00019064.p1	HUMAN00405
TCONS_00015591.p1	HUMAN03134
TCONS_00021610.p1	HUMAN29755
TCONS_00050469.p1	HUMAN05865
TCONS_00054205.p1	HUMAN23286
TCONS_00042881.p1	HUMAN07518
TCONS_00025457.p1	HUMAN04317
TCONS_00024071.p1	HUMAN14116
TCONS_00042610.p1	HUMAN22881
TCONS_00053680.p1	HUMAN28995
TCONS_00049219.p1	HUMAN17636
TCONS_00004287.p1	HUMAN26545
TCONS_00013016.p1	HUMAN10335
TCONS_00013499.p1	HUMAN27729
TCONS_00019047.p1	HUMAN27200
TCONS_00003040.p1	HUMAN24538
TCONS_00050997.p1	HUMAN18372
TCONS_00011798.p1	HUMAN24073
TCONS_00023648.p1	HUMAN06076
TCONS_00010051.p1	HUMAN08411
TCONS_00014268.p1	HUMAN24150
TCONS_00029381.p1	HUMAN24981
TCONS_00051437.p1	HUMAN21966
TCONS_00004481.p1	HUMAN14241
TCONS_00031599.p1	HUMAN20686
TCONS_00009003.p1	HUMAN19152
TCONS_00016606.p1	HUMAN03534
TCONS_00046777.p1	HUMAN28184
TCONS_00055887.p1	HUMAN02796
TCONS_00049576.p1	HUMAN21054
TCONS_00007209.p1	HUMAN07864
TCONS_00046438.p1	HUMAN27892
TCONS_00011868.p1	HUMAN08823
TCONS_00019248.p1	HUMAN24393
TCONS_00055930.p1	HUMAN04663
TCONS_00028753.p1	HUMAN23597
TCONS_00013472.p1	HUMAN10619
TCONS_00030488.p1	HUMAN22660
TCONS_00021624.p1	HUMAN18532
TCONS_00048088.p1	HUMAN26989
TCONS_00044971.p1	HUMAN13661
TCONS_00010585.p1	HUMAN08727
TCONS_00049508.p1	HUMAN20425
TCONS_00004156.p1	HUMAN03414
TCONS_00030039.p1	HUMAN17083
TCONS_00019682.p1	HUMAN10042
TCONS_00055417.p1	HUMAN12258
TCONS_00045316.p1	HUMAN25617
TCONS_00019118.p1	HUMAN23741
TCONS_00055786.p1	HUMAN07059
TCONS_00018134.p1	HUMAN19316
TCONS_00056569.p1	HUMAN26324
TCONS_00037963.p1	HUMAN18088
TCONS_00026880.p1	HUMAN03522
TCONS_00057165.p1	HUMAN27330
TCONS_00005116.p1	HUMAN07264
TCONS_00048237.p1	HUMAN20527
TCONS_00001893.p1	HUMAN30392
TCONS_00014792.p1	HUMAN11244
TCONS_00015891.p1	HUMAN29336
TCONS_00023452.p1	HUMAN24934
TCONS_00008742.p1	HUMAN09287
TCONS_00017960.p1	HUMAN04085
TCONS_00021690.p1	HUMAN29824
TCONS_00007169.p1	HUMAN18887
TCONS_00022398.p1	HUMAN07651
TCONS_00004459.p1	HUMAN02674
TCONS_00005752.p1	HUMAN13112
TCONS_00047859.p1	HUMAN19698
TCONS_00047338.p1	HUMAN02326
TCONS_00026487.p1	HUMAN03433
TCONS_00001025.p1	HUMAN25475
TCONS_00012154.p1	HUMAN04959
TCONS_00024829.p1	HUMAN20388
TCONS_00013381.p1	HUMAN12029
TCONS_00024457.p1	HUMAN03840
TCONS_00027129.p1	HUMAN23867
TCONS_00007503.p1	HUMAN14071
TCONS_00055454.p1	HUMAN17962
TCONS_00013895.p1	HUMAN10633
TCONS_00005757.p1	HUMAN12083
TCONS_00024700.p1	HUMAN06145
TCONS_00029720.p1	HUMAN09749
TCONS_00049675.p1	HUMAN10001
TCONS_00034543.p1	HUMAN03816
TCONS_00019012.p1	HUMAN12693
TCONS_00014183.p1	HUMAN10309
TCONS_00002255.p1	HUMAN25765
TCONS_00007454.p1	HUMAN11312
TCONS_00007442.p1	HUMAN14035
TCONS_00027879.p1	HUMAN29272
TCONS_00006119.p1	HUMAN10454
TCONS_00028853.p1	HUMAN10058
TCONS_00028756.p1	HUMAN15085
TCONS_00002034.p1	HUMAN05297
TCONS_00054387.p1	HUMAN28902
TCONS_00049779.p1	HUMAN24987
TCONS_00008464.p1	HUMAN08183
TCONS_00056346.p1	HUMAN17846
TCONS_00049106.p1	HUMAN06964
TCONS_00017642.p1	HUMAN27630
TCONS_00049564.p1	HUMAN21047
TCONS_00008558.p1	HUMAN26180
TCONS_00018209.p1	HUMAN28168
TCONS_00055495.p1	HUMAN12777
TCONS_00019959.p1	HUMAN17917
TCONS_00035865.p1	HUMAN21565
TCONS_00004643.p1	HUMAN12279
TCONS_00029685.p1	HUMAN14011
TCONS_00031224.p1	HUMAN03287
TCONS_00005329.p1	HUMAN07272
TCONS_00030173.p1	HUMAN03148
TCONS_00015879.p1	HUMAN24897
TCONS_00019691.p1	HUMAN14943
TCONS_00056038.p1	HUMAN29009
TCONS_00017570.p1	HUMAN16697
TCONS_00040052.p1	HUMAN01549
TCONS_00022435.p1	HUMAN18313
TCONS_00042110.p1	HUMAN30266
TCONS_00057016.p1	HUMAN11432
TCONS_00046095.p1	HUMAN22960
TCONS_00005038.p1	HUMAN13638
TCONS_00019142.p1	HUMAN26295
TCONS_00050833.p1	HUMAN27934
TCONS_00004798.p1	HUMAN25846
TCONS_00023242.p1	HUMAN06146
TCONS_00004367.p1	HUMAN18246
TCONS_00050813.p1	HUMAN12037
TCONS_00028133.p1	HUMAN25532
TCONS_00053494.p1	HUMAN01143
TCONS_00048641.p1	HUMAN26811
TCONS_00047217.p1	HUMAN26962
TCONS_00029247.p1	HUMAN12909
TCONS_00026656.p1	HUMAN03563
TCONS_00011649.p1	HUMAN08650
TCONS_00020442.p1	HUMAN06339
TCONS_00021759.p1	HUMAN03829
TCONS_00029783.p1	HUMAN14312
TCONS_00005551.p1	HUMAN07141
TCONS_00010416.p1	HUMAN08555
TCONS_00028952.p1	HUMAN09655
TCONS_00039338.p1	HUMAN21289
TCONS_00057050.p1	HUMAN12802
TCONS_00017952.p1	HUMAN16734
TCONS_00014160.p1	HUMAN13449
TCONS_00022229.p1	HUMAN07636
TCONS_00052754.p1	HUMAN14175
TCONS_00045994.p1	HUMAN25468
TCONS_00027363.p1	HUMAN24232
TCONS_00048587.p1	HUMAN07026
TCONS_00028829.p1	HUMAN15218
TCONS_00010246.p1	HUMAN15988
TCONS_00035177.p1	HUMAN05571
TCONS_00023646.p1	HUMAN04224
TCONS_00035310.p1	HUMAN13405
TCONS_00056817.p1	HUMAN27278
TCONS_00043800.p1	HUMAN10154
TCONS_00027499.p1	HUMAN03566
TCONS_00011787.p1	HUMAN00936
TCONS_00032472.p1	HUMAN10479
TCONS_00001480.p1	HUMAN22036
TCONS_00043516.p1	HUMAN07506
TCONS_00000635.p1	HUMAN00765
TCONS_00043122.p1	HUMAN17406
TCONS_00036027.p1	HUMAN04134
TCONS_00009342.p1	HUMAN16279
TCONS_00006848.p1	HUMAN19902
TCONS_00047467.p1	HUMAN21099
TCONS_00031059.p1	HUMAN22540
TCONS_00002576.p1	HUMAN03028
TCONS_00010417.p1	HUMAN18781
TCONS_00030050.p1	HUMAN17243
TCONS_00010208.p1	HUMAN15519
TCONS_00046721.p1	HUMAN16620
TCONS_00051487.p1	HUMAN26684
TCONS_00019274.p1	HUMAN26224
TCONS_00010766.p1	HUMAN19163
TCONS_00051116.p1	HUMAN05955
TCONS_00030181.p1	HUMAN03217
TCONS_00017233.p1	HUMAN02566
TCONS_00008044.p1	HUMAN09679
TCONS_00010218.p1	HUMAN00613
TCONS_00052472.p1	HUMAN23407
TCONS_00003487.p1	HUMAN08638
TCONS_00007185.p1	HUMAN11108
TCONS_00056119.p1	HUMAN26029
TCONS_00011734.p1	HUMAN08641
TCONS_00050973.p1	HUMAN11818
TCONS_00035269.p1	HUMAN19516
TCONS_00025057.p1	HUMAN04445
TCONS_00053812.p1	HUMAN28448
TCONS_00044133.p1	HUMAN05136
TCONS_00050935.p1	HUMAN00185
TCONS_00026894.p1	HUMAN20513
TCONS_00007378.p1	HUMAN03620
TCONS_00008062.p1	HUMAN18873
TCONS_00012994.p1	HUMAN20178
TCONS_00013479.p1	HUMAN25970
TCONS_00017797.p1	HUMAN15651
TCONS_00053631.p1	HUMAN00966
TCONS_00008384.p1	HUMAN14026
TCONS_00006196.p1	HUMAN07258
TCONS_00010886.p1	HUMAN15444
TCONS_00002185.p1	HUMAN25316
TCONS_00019373.p1	HUMAN18566
TCONS_00010204.p1	HUMAN02705
TCONS_00022180.p1	HUMAN07855
TCONS_00012174.p1	HUMAN08597
TCONS_00010641.p1	HUMAN08709
TCONS_00030012.p1	HUMAN03484
TCONS_00003020.p1	HUMAN26126
TCONS_00032530.p1	HUMAN23614
TCONS_00008826.p1	HUMAN11106
TCONS_00002154.p1	HUMAN22543
TCONS_00010403.p1	HUMAN25002
TCONS_00009581.p1	HUMAN08549
TCONS_00042063.p1	HUMAN24188
TCONS_00038091.p1	HUMAN03913
TCONS_00014549.p1	HUMAN13636
TCONS_00002241.p1	HUMAN00647
TCONS_00022343.p1	HUMAN21537
TCONS_00026357.p1	HUMAN22268
TCONS_00011575.p1	HUMAN16644
TCONS_00046896.p1	HUMAN27796
TCONS_00040904.p1	HUMAN15305
TCONS_00014869.p1	HUMAN21476
TCONS_00043031.p1	HUMAN22943
TCONS_00009740.p1	HUMAN13493
TCONS_00026788.p1	HUMAN24055
TCONS_00022902.p1	HUMAN29566
TCONS_00014047.p1	HUMAN10266
TCONS_00008637.p1	HUMAN08202
TCONS_00054329.p1	HUMAN23311
TCONS_00011717.p1	HUMAN08466
TCONS_00016811.p1	HUMAN00635
TCONS_00030894.p1	HUMAN17164
TCONS_00057127.p1	HUMAN05815
TCONS_00018804.p1	HUMAN30309
TCONS_00018873.p1	HUMAN26215
TCONS_00039482.p1	HUMAN02607
TCONS_00021725.p1	HUMAN30122
TCONS_00047768.p1	HUMAN02328
TCONS_00029688.p1	HUMAN14010
TCONS_00004936.p1	HUMAN10956
TCONS_00024324.p1	HUMAN06251
TCONS_00027772.p1	HUMAN22108
TCONS_00006443.p1	HUMAN04165
TCONS_00012313.p1	HUMAN12008
TCONS_00034218.p1	HUMAN04590
TCONS_00047261.p1	HUMAN06233
TCONS_00056617.p1	HUMAN02963
TCONS_00037517.p1	HUMAN03543
TCONS_00004999.p1	HUMAN22190
TCONS_00030814.p1	HUMAN17086
TCONS_00008068.p1	HUMAN19221
TCONS_00014408.p1	HUMAN10014
TCONS_00031402.p1	HUMAN22541
TCONS_00053561.p1	HUMAN14631
TCONS_00055103.p1	HUMAN05241
TCONS_00012269.p1	HUMAN22070
TCONS_00055604.p1	HUMAN12696
TCONS_00006762.p1	HUMAN19721
TCONS_00010106.p1	HUMAN15460
TCONS_00002246.p1	HUMAN19466
TCONS_00027325.p1	HUMAN22067
TCONS_00018453.p1	HUMAN24578
TCONS_00048542.p1	HUMAN20890
TCONS_00020063.p1	HUMAN14274
TCONS_00048830.p1	HUMAN26493
TCONS_00015226.p1	HUMAN29571
TCONS_00043979.p1	HUMAN23059
TCONS_00042436.p1	HUMAN22557
TCONS_00054964.p1	HUMAN21423
TCONS_00047237.p1	HUMAN05695
TCONS_00027134.p1	HUMAN22276
TCONS_00026884.p1	HUMAN03567
TCONS_00055221.p1	HUMAN22296
TCONS_00049038.p1	HUMAN21075
TCONS_00011576.p1	HUMAN02724
TCONS_00014267.p1	HUMAN12021
TCONS_00055802.p1	HUMAN17982
TCONS_00020494.p1	HUMAN06306
TCONS_00027495.p1	HUMAN22247
TCONS_00008675.p1	HUMAN29761
TCONS_00031884.p1	HUMAN17896
TCONS_00009810.p1	HUMAN09221
TCONS_00056637.p1	HUMAN22000
TCONS_00055961.p1	HUMAN02946
TCONS_00049391.p1	HUMAN21462
TCONS_00004845.p1	HUMAN07308
TCONS_00011299.p1	HUMAN04983
TCONS_00046886.p1	HUMAN08833
TCONS_00048693.p1	HUMAN09187
TCONS_00029973.p1	HUMAN27544
TCONS_00048921.p1	HUMAN21044
TCONS_00021766.p2	HUMAN22386
TCONS_00005290.p1	HUMAN11855
TCONS_00007835.p1	HUMAN30007
TCONS_00029923.p1	HUMAN03072
TCONS_00010993.p1	HUMAN15479
TCONS_00052856.p1	HUMAN15011
TCONS_00030935.p1	HUMAN03189
TCONS_00018879.p1	HUMAN05516
TCONS_00042428.p1	HUMAN07509
TCONS_00005618.p1	HUMAN13119
TCONS_00006365.p1	HUMAN07269
TCONS_00016563.p1	HUMAN05896
TCONS_00014499.p1	HUMAN19137
TCONS_00020266.p1	HUMAN19659
TCONS_00006666.p1	HUMAN26332
TCONS_00050519.p1	HUMAN01884
TCONS_00008082.p1	HUMAN08184
TCONS_00008124.p1	HUMAN23147
TCONS_00027985.p1	HUMAN09838
TCONS_00046388.p1	HUMAN13770
TCONS_00031096.p1	HUMAN24096
TCONS_00054449.p1	HUMAN00914
TCONS_00000909.p1	HUMAN25377
TCONS_00020768.p1	HUMAN27267
TCONS_00026217.p1	HUMAN01639
TCONS_00053626.p1	HUMAN14917
TCONS_00053374.p1	HUMAN10318
TCONS_00027829.p1	HUMAN17137
TCONS_00025066.p1	HUMAN06131
TCONS_00055012.p1	HUMAN16557
TCONS_00051822.p1	HUMAN29717
TCONS_00041690.p1	HUMAN20227
TCONS_00014260.p1	HUMAN16301
TCONS_00047720.p1	HUMAN00160
TCONS_00036947.p1	HUMAN16008
TCONS_00018010.p1	HUMAN27943
TCONS_00019864.p1	HUMAN23531
TCONS_00049472.p1	HUMAN02460
TCONS_00048515.p1	HUMAN20444
TCONS_00018068.p1	HUMAN26716
TCONS_00012579.p1	HUMAN13463
TCONS_00051513.p1	HUMAN11986
TCONS_00021128.p1	HUMAN07608
TCONS_00027830.p1	HUMAN03809
TCONS_00026714.p1	HUMAN17281
TCONS_00012039.p1	HUMAN27350
TCONS_00009996.p1	HUMAN08462
TCONS_00044185.p1	HUMAN22400
TCONS_00049551.p1	HUMAN21467
TCONS_00014387.p1	HUMAN27781
TCONS_00007437.p1	HUMAN11466
TCONS_00031044.p1	HUMAN23900
TCONS_00056821.p1	HUMAN14161
TCONS_00029707.p1	HUMAN10107
TCONS_00009954.p1	HUMAN08580
TCONS_00036253.p1	HUMAN06982
TCONS_00053459.p1	HUMAN14535
TCONS_00048916.p1	HUMAN26485
TCONS_00026713.p1	HUMAN26987
TCONS_00017775.p1	HUMAN05023
TCONS_00010490.p1	HUMAN02582
TCONS_00030961.p1	HUMAN22506
TCONS_00018755.p1	HUMAN27435
TCONS_00055480.p1	HUMAN17600
TCONS_00048167.p1	HUMAN06148
TCONS_00032700.p1	HUMAN27202
TCONS_00029587.p1	HUMAN28513
TCONS_00015352.p1	HUMAN24736
TCONS_00005309.p1	HUMAN19936
TCONS_00014763.p1	HUMAN01279
TCONS_00051070.p1	HUMAN21783
TCONS_00006897.p1	HUMAN11852
TCONS_00023530.p1	HUMAN06986
TCONS_00010202.p1	HUMAN13412
TCONS_00010053.p1	HUMAN08390
TCONS_00043263.p1	HUMAN30270
TCONS_00014323.p1	HUMAN13182
TCONS_00037478.p1	HUMAN05059
TCONS_00006753.p1	HUMAN19536
TCONS_00036544.p1	HUMAN04714
TCONS_00057140.p1	HUMAN02959
TCONS_00004835.p1	HUMAN07095
TCONS_00038944.p1	HUMAN30563
TCONS_00012572.p1	HUMAN10291
TCONS_00028276.p1	HUMAN03409
TCONS_00053771.p1	HUMAN22530
TCONS_00037411.p1	HUMAN05082
TCONS_00032816.p1	HUMAN20825
TCONS_00055739.p1	HUMAN13950
TCONS_00042577.p1	HUMAN24367
TCONS_00002772.p1	HUMAN01445
TCONS_00043850.p1	HUMAN30607
TCONS_00051652.p1	HUMAN21889
TCONS_00005400.p1	HUMAN26390
TCONS_00013097.p1	HUMAN13252
TCONS_00031080.p1	HUMAN03289
TCONS_00005573.p1	HUMAN07081
TCONS_00009178.p1	HUMAN02146
TCONS_00007787.p1	HUMAN18560
TCONS_00045986.p1	HUMAN20833
