TCONS_00000015.p1	HUMAN05967
TCONS_00054268.p1	HUMAN28978
TCONS_00054273.p1	HUMAN15762
TCONS_00054282.p1	HUMAN14798
TCONS_00054282.p1	HUMAN14925
TCONS_00054283.p1	HUMAN01073
TCONS_00054283.p1	HUMAN23289
TCONS_00054289.p1	HUMAN28558
TCONS_00054289.p1	HUMAN28559
TCONS_00054289.p1	HUMAN28561
TCONS_00054291.p1	HUMAN00983
TCONS_00054293.p1	HUMAN00982
TCONS_00054293.p1	HUMAN01030
TCONS_00054293.p1	HUMAN28450
TCONS_00054293.p1	HUMAN28568
TCONS_00054295.p1	HUMAN01292
TCONS_00054297.p1	HUMAN23317
TCONS_00054299.p1	HUMAN14692
TCONS_00054299.p1	HUMAN14693
TCONS_00054301.p1	HUMAN00981
TCONS_00054301.p1	HUMAN14526
TCONS_00054301.p1	HUMAN14527
TCONS_00054301.p1	HUMAN14694
TCONS_00054301.p1	HUMAN28569
TCONS_00054302.p1	HUMAN06096
TCONS_00054302.p1	HUMAN06097
TCONS_00054302.p1	HUMAN06098
TCONS_00054308.p1	HUMAN00890
TCONS_00054308.p1	HUMAN00891
TCONS_00054308.p1	HUMAN00892
TCONS_00054310.p1	HUMAN29024
TCONS_00054312.p1	HUMAN22448
TCONS_00054312.p1	HUMAN22449
TCONS_00054314.p1	HUMAN01110
TCONS_00054314.p1	HUMAN22068
TCONS_00054314.p1	HUMAN22069
TCONS_00054317.p1	HUMAN01293
TCONS_00054317.p1	HUMAN03640
TCONS_00054317.p1	HUMAN14150
TCONS_00054317.p1	HUMAN17127
TCONS_00054317.p1	HUMAN17128
TCONS_00054317.p1	HUMAN29041
TCONS_00054318.p1	HUMAN29589
TCONS_00054320.p1	HUMAN23393
TCONS_00054322.p1	HUMAN29043
TCONS_00054323.p1	HUMAN14815
TCONS_00054323.p1	HUMAN14816
TCONS_00054323.p1	HUMAN14817
TCONS_00054325.p1	HUMAN10103
TCONS_00054325.p1	HUMAN14549
TCONS_00054325.p1	HUMAN23410
TCONS_00054325.p1	HUMAN23742
TCONS_00054329.p1	HUMAN23311
TCONS_00054330.p1	HUMAN01011
TCONS_00054330.p1	HUMAN20902
TCONS_00054330.p1	HUMAN23351
TCONS_00054332.p1	HUMAN01309
TCONS_00054334.p1	HUMAN17640
TCONS_00054334.p1	HUMAN17646
TCONS_00054334.p1	HUMAN20798
TCONS_00054339.p1	HUMAN02426
TCONS_00054339.p1	HUMAN02427
TCONS_00054343.p1	HUMAN01033
TCONS_00054343.p1	HUMAN14660
TCONS_00054345.p1	HUMAN01069
TCONS_00054345.p1	HUMAN07289
TCONS_00054345.p1	HUMAN07290
TCONS_00054345.p1	HUMAN23295
TCONS_00054346.p1	HUMAN23297
TCONS_00054346.p1	HUMAN23298
TCONS_00054350.p1	HUMAN28576
TCONS_00054350.p1	HUMAN28577
TCONS_00054353.p1	HUMAN05473
TCONS_00054353.p1	HUMAN05475
TCONS_00054353.p1	HUMAN05476
TCONS_00054353.p1	HUMAN15326
TCONS_00054353.p1	HUMAN15327
TCONS_00054353.p1	HUMAN19343
TCONS_00054353.p1	HUMAN19344
TCONS_00054353.p1	HUMAN19345
TCONS_00054353.p1	HUMAN19575
TCONS_00054353.p1	HUMAN19576
TCONS_00054353.p1	HUMAN19577
TCONS_00054353.p1	HUMAN26463
TCONS_00054353.p1	HUMAN26464
TCONS_00054358.p1	HUMAN28914
TCONS_00054359.p1	HUMAN08666
TCONS_00054365.p1	HUMAN10227
TCONS_00054366.p1	HUMAN01124
TCONS_00054366.p1	HUMAN14128
TCONS_00054366.p1	HUMAN23374
TCONS_00054366.p1	HUMAN23375
TCONS_00054371.p1	HUMAN25910
TCONS_00054380.p1	HUMAN00960
TCONS_00054383.p1	HUMAN01056
TCONS_00054384.p1	HUMAN28899
TCONS_00054384.p1	HUMAN28900
TCONS_00054384.p1	HUMAN28901
TCONS_00054387.p1	HUMAN28902
TCONS_00054387.p1	HUMAN28903
TCONS_00054404.p1	HUMAN01131
TCONS_00054404.p1	HUMAN23365
TCONS_00054404.p1	HUMAN23366
TCONS_00054415.p1	HUMAN00483
TCONS_00054415.p1	HUMAN25644
TCONS_00054417.p1	HUMAN23282
TCONS_00054417.p1	HUMAN23368
TCONS_00054420.p1	HUMAN14360
TCONS_00054420.p1	HUMAN15044
TCONS_00054420.p1	HUMAN23256
TCONS_00054420.p1	HUMAN23257
TCONS_00054421.p1	HUMAN29674
TCONS_00054434.p1	HUMAN02275
TCONS_00054434.p1	HUMAN02276
TCONS_00054447.p1	HUMAN12458
TCONS_00054448.p1	HUMAN01002
TCONS_00054448.p1	HUMAN23487
TCONS_00054449.p1	HUMAN00914
TCONS_00054473.p1	HUMAN00275
TCONS_00054475.p1	HUMAN21678
TCONS_00054481.p1	HUMAN00855
TCONS_00054486.p1	HUMAN14658
TCONS_00054492.p1	HUMAN00101
TCONS_00054492.p1	HUMAN00102
TCONS_00054495.p1	HUMAN01007
TCONS_00054498.p1	HUMAN01306
TCONS_00054509.p1	HUMAN01042
TCONS_00054517.p1	HUMAN14445
TCONS_00054518.p1	HUMAN14859
TCONS_00054518.p1	HUMAN14861
TCONS_00054518.p1	HUMAN22446
TCONS_00054519.p1	HUMAN17383
TCONS_00054519.p1	HUMAN28859
TCONS_00054521.p1	HUMAN28587
TCONS_00054523.p1	HUMAN28591
TCONS_00054534.p1	HUMAN23275
TCONS_00054537.p1	HUMAN00926
TCONS_00054547.p1	HUMAN29312
TCONS_00054551.p1	HUMAN14538
TCONS_00054551.p1	HUMAN29384
TCONS_00054554.p1	HUMAN05517
TCONS_00054554.p1	HUMAN05518
TCONS_00054555.p1	HUMAN28474
TCONS_00054555.p1	HUMAN28475
TCONS_00054563.p1	HUMAN00905
TCONS_00054563.p1	HUMAN28904
TCONS_00054563.p1	HUMAN28905
TCONS_00054577.p1	HUMAN00850
TCONS_00054577.p1	HUMAN28579
TCONS_00054584.p1	HUMAN28453
TCONS_00054585.p1	HUMAN14533
TCONS_00054585.p1	HUMAN14534
TCONS_00054588.p1	HUMAN14696
TCONS_00054588.p1	HUMAN14786
TCONS_00054588.p1	HUMAN14922
TCONS_00054588.p1	HUMAN29005
TCONS_00054594.p1	HUMAN23415
TCONS_00054595.p1	HUMAN14289
TCONS_00054595.p1	HUMAN23418
TCONS_00054596.p1	HUMAN00529
TCONS_00054603.p1	HUMAN28653
TCONS_00054606.p1	HUMAN01009
TCONS_00054606.p1	HUMAN28839
TCONS_00054610.p1	HUMAN07656
TCONS_00054613.p1	HUMAN05092
TCONS_00054619.p1	HUMAN14958
TCONS_00054620.p1	HUMAN29036
TCONS_00054621.p1	HUMAN29037
TCONS_00054624.p1	HUMAN01041
TCONS_00054625.p1	HUMAN27767
TCONS_00054625.p1	HUMAN27768
TCONS_00054626.p1	HUMAN01126
TCONS_00054626.p1	HUMAN28913
TCONS_00054630.p1	HUMAN16945
TCONS_00054634.p1	HUMAN14927
TCONS_00054636.p1	HUMAN11764
TCONS_00054640.p1	HUMAN14433
TCONS_00054640.p1	HUMAN23272
TCONS_00054641.p1	HUMAN28907
TCONS_00054641.p1	HUMAN28908
TCONS_00054641.p1	HUMAN28909
TCONS_00054641.p1	HUMAN28911
TCONS_00054644.p1	HUMAN14165
TCONS_00054644.p1	HUMAN28975
TCONS_00054645.p1	HUMAN23305
TCONS_00054645.p1	HUMAN23306
TCONS_00054648.p1	HUMAN01031
TCONS_00054648.p1	HUMAN28466
TCONS_00054654.p1	HUMAN14395
TCONS_00054654.p1	HUMAN28495
TCONS_00054658.p1	HUMAN01004
TCONS_00054658.p1	HUMAN23546
TCONS_00054661.p1	HUMAN24816
TCONS_00054668.p1	HUMAN29344
TCONS_00054668.p1	HUMAN29345
TCONS_00054675.p1	HUMAN01152
TCONS_00054680.p1	HUMAN05091
TCONS_00054695.p1	HUMAN14959
TCONS_00054695.p1	HUMAN14960
TCONS_00054698.p1	HUMAN14800
TCONS_00054699.p1	HUMAN01040
TCONS_00054699.p1	HUMAN15047
TCONS_00054727.p1	HUMAN01677
TCONS_00054784.p1	HUMAN05293
TCONS_00054786.p1	HUMAN13992
TCONS_00054786.p1	HUMAN13994
TCONS_00054813.p1	HUMAN05993
TCONS_00054813.p1	HUMAN17206
TCONS_00054813.p1	HUMAN17207
TCONS_00054852.p1	HUMAN06390
TCONS_00054852.p1	HUMAN06392
TCONS_00054852.p1	HUMAN17822
TCONS_00054853.p1	HUMAN01617
TCONS_00054853.p1	HUMAN01618
TCONS_00054853.p1	HUMAN10106
TCONS_00054853.p1	HUMAN14530
TCONS_00054857.p1	HUMAN00832
TCONS_00054857.p1	HUMAN12652
TCONS_00054857.p1	HUMAN20641
TCONS_00054857.p1	HUMAN21946
TCONS_00054859.p1	HUMAN05880
TCONS_00054864.p1	HUMAN30572
TCONS_00054870.p1	HUMAN13148
TCONS_00054872.p1	HUMAN03005
TCONS_00054872.p1	HUMAN06675
TCONS_00054872.p1	HUMAN17719
TCONS_00054875.p1	HUMAN15871
TCONS_00054875.p1	HUMAN17508
TCONS_00054875.p1	HUMAN17509
TCONS_00054876.p1	HUMAN17826
TCONS_00054877.p1	HUMAN02973
TCONS_00054877.p1	HUMAN18097
TCONS_00054878.p1	HUMAN22857
TCONS_00054880.p1	HUMAN27302
TCONS_00054880.p1	HUMAN27303
TCONS_00054881.p1	HUMAN17823
TCONS_00054882.p1	HUMAN06638
TCONS_00054885.p1	HUMAN01795
TCONS_00054885.p1	HUMAN01796
TCONS_00054885.p1	HUMAN01797
TCONS_00054885.p1	HUMAN01798
TCONS_00054885.p1	HUMAN01799
TCONS_00054885.p1	HUMAN07829
TCONS_00054885.p1	HUMAN11955
TCONS_00054885.p1	HUMAN14201
TCONS_00054885.p1	HUMAN23641
TCONS_00054885.p1	HUMAN29986
TCONS_00054886.p1	HUMAN05061
TCONS_00054889.p1	HUMAN17847
TCONS_00054889.p1	HUMAN17848
TCONS_00054890.p1	HUMAN07632
TCONS_00054890.p1	HUMAN11010
TCONS_00054890.p1	HUMAN21663
TCONS_00054891.p1	HUMAN06482
TCONS_00054892.p1	HUMAN03797
TCONS_00054892.p1	HUMAN16725
TCONS_00054892.p1	HUMAN22160
TCONS_00054892.p1	HUMAN24024
TCONS_00054892.p1	HUMAN24025
TCONS_00054892.p1	HUMAN27603
TCONS_00054892.p1	HUMAN27604
TCONS_00054892.p1	HUMAN28125
TCONS_00054902.p1	HUMAN12870
TCONS_00054902.p1	HUMAN12872
TCONS_00054903.p1	HUMAN00605
TCONS_00054904.p1	HUMAN13156
TCONS_00054905.p1	HUMAN06271
TCONS_00054905.p1	HUMAN06272
TCONS_00054905.p1	HUMAN17877
TCONS_00054905.p1	HUMAN26047
TCONS_00054905.p1	HUMAN26049
TCONS_00054905.p1	HUMAN26050
TCONS_00054905.p1	HUMAN28185
TCONS_00054919.p1	HUMAN02239
TCONS_00054919.p1	HUMAN24894
TCONS_00054927.p1	HUMAN13894
TCONS_00054927.p1	HUMAN13895
TCONS_00054927.p1	HUMAN13896
TCONS_00054928.p1	HUMAN18405
TCONS_00054928.p1	HUMAN18407
TCONS_00054928.p1	HUMAN18409
TCONS_00054929.p1	HUMAN12924
TCONS_00054929.p1	HUMAN21912
TCONS_00054929.p1	HUMAN26068
TCONS_00054930.p1	HUMAN23213
TCONS_00054940.p1	HUMAN03467
TCONS_00054940.p1	HUMAN07142
TCONS_00054940.p1	HUMAN07144
TCONS_00054940.p1	HUMAN07147
TCONS_00054944.p1	HUMAN27244
TCONS_00054944.p1	HUMAN27246
TCONS_00054944.p1	HUMAN27250
TCONS_00054945.p1	HUMAN22765
TCONS_00054945.p1	HUMAN27243
TCONS_00054945.p1	HUMAN27245
TCONS_00054945.p1	HUMAN27247
TCONS_00054945.p1	HUMAN27249
TCONS_00054950.p1	HUMAN00952
TCONS_00054950.p1	HUMAN14253
TCONS_00054950.p1	HUMAN28581
TCONS_00054961.p1	HUMAN06572
TCONS_00054961.p1	HUMAN06573
TCONS_00054961.p1	HUMAN06574
TCONS_00054962.p1	HUMAN07190
TCONS_00054962.p1	HUMAN07193
TCONS_00054963.p1	HUMAN07904
TCONS_00054963.p1	HUMAN12748
TCONS_00054964.p1	HUMAN20624
TCONS_00054964.p1	HUMAN20625
TCONS_00054964.p1	HUMAN21423
TCONS_00054966.p1	HUMAN09306
TCONS_00054966.p1	HUMAN09307
TCONS_00054970.p1	HUMAN20660
TCONS_00054988.p1	HUMAN19568
TCONS_00054992.p1	HUMAN16615
TCONS_00054992.p1	HUMAN28112
TCONS_00054994.p1	HUMAN08369
TCONS_00054996.p1	HUMAN09707
TCONS_00054996.p1	HUMAN11499
TCONS_00054999.p1	HUMAN07721
TCONS_00054999.p1	HUMAN07722
TCONS_00055012.p1	HUMAN16556
TCONS_00055012.p1	HUMAN16557
TCONS_00055012.p1	HUMAN16558
TCONS_00055012.p1	HUMAN16560
TCONS_00055014.p1	HUMAN05301
TCONS_00055016.p1	HUMAN02997
TCONS_00055016.p1	HUMAN17676
TCONS_00055023.p1	HUMAN09574
TCONS_00055027.p1	HUMAN05834
TCONS_00055027.p1	HUMAN27294
TCONS_00055027.p1	HUMAN27295
TCONS_00055027.p1	HUMAN27296
TCONS_00055031.p1	HUMAN06332
TCONS_00055031.p1	HUMAN06333
TCONS_00055031.p1	HUMAN18232
TCONS_00055031.p1	HUMAN27291
TCONS_00055031.p1	HUMAN27292
TCONS_00055056.p1	HUMAN14714
TCONS_00055056.p1	HUMAN15364
TCONS_00055056.p1	HUMAN15909
TCONS_00055056.p1	HUMAN24675
TCONS_00055057.p1	HUMAN27074
TCONS_00055057.p1	HUMAN27185
TCONS_00055069.p1	HUMAN10890
TCONS_00055081.p1	HUMAN22985
TCONS_00055081.p1	HUMAN23062
TCONS_00055081.p1	HUMAN30168
TCONS_00055084.p1	HUMAN08710
TCONS_00055084.p1	HUMAN10138
TCONS_00055084.p1	HUMAN10139
TCONS_00055090.p1	HUMAN08175
TCONS_00055090.p1	HUMAN08176
TCONS_00055090.p1	HUMAN08177
TCONS_00055090.p1	HUMAN08178
TCONS_00055090.p1	HUMAN08180
TCONS_00055092.p1	HUMAN03956
TCONS_00055094.p1	HUMAN00201
TCONS_00055099.p1	HUMAN25510
TCONS_00055103.p1	HUMAN05241
TCONS_00055105.p1	HUMAN18091
TCONS_00055107.p1	HUMAN22731
TCONS_00055107.p1	HUMAN27540
TCONS_00055107.p1	HUMAN27541
TCONS_00055112.p1	HUMAN02932
TCONS_00055121.p1	HUMAN04490
TCONS_00055121.p1	HUMAN12730
TCONS_00055121.p1	HUMAN12731
TCONS_00055121.p1	HUMAN12732
TCONS_00055121.p1	HUMAN24724
TCONS_00055121.p1	HUMAN25488
TCONS_00055122.p1	HUMAN20802
TCONS_00055123.p1	HUMAN25988
TCONS_00055126.p1	HUMAN12940
TCONS_00055126.p1	HUMAN18085
TCONS_00055126.p1	HUMAN25993
TCONS_00055131.p1	HUMAN22756
TCONS_00055131.p1	HUMAN22757
TCONS_00055136.p1	HUMAN18204
TCONS_00055143.p1	HUMAN17974
TCONS_00055147.p1	HUMAN18205
TCONS_00055148.p1	HUMAN03154
TCONS_00055154.p1	HUMAN25758
TCONS_00055155.p1	HUMAN02051
TCONS_00055155.p1	HUMAN29466
TCONS_00055155.p1	HUMAN29467
TCONS_00055161.p1	HUMAN08360
TCONS_00055161.p1	HUMAN30127
TCONS_00055161.p1	HUMAN30128
TCONS_00055161.p1	HUMAN30129
TCONS_00055161.p1	HUMAN30130
TCONS_00055175.p1	HUMAN27537
TCONS_00055182.p1	HUMAN07597
TCONS_00055182.p1	HUMAN25757
TCONS_00055185.p1	HUMAN21984
TCONS_00055185.p1	HUMAN24137
TCONS_00055185.p1	HUMAN29759
TCONS_00055187.p1	HUMAN29186
TCONS_00055188.p1	HUMAN25068
TCONS_00055188.p1	HUMAN29778
TCONS_00055192.p1	HUMAN17742
TCONS_00055194.p1	HUMAN12673
TCONS_00055194.p1	HUMAN20584
TCONS_00055205.p1	HUMAN22110
TCONS_00055205.p1	HUMAN22111
TCONS_00055205.p1	HUMAN22112
TCONS_00055205.p1	HUMAN22113
TCONS_00055205.p1	HUMAN22114
TCONS_00055209.p1	HUMAN26086
TCONS_00055211.p1	HUMAN08581
TCONS_00055214.p1	HUMAN20678
TCONS_00055214.p1	HUMAN20679
TCONS_00055218.p1	HUMAN06633
TCONS_00055218.p1	HUMAN06635
TCONS_00055218.p1	HUMAN17781
TCONS_00055218.p1	HUMAN20618
TCONS_00055218.p1	HUMAN20620
TCONS_00055221.p1	HUMAN19060
TCONS_00055221.p1	HUMAN22295
TCONS_00055221.p1	HUMAN22296
TCONS_00055221.p1	HUMAN22297
TCONS_00055221.p1	HUMAN22298
TCONS_00055223.p1	HUMAN17941
TCONS_00055223.p1	HUMAN20351
TCONS_00055227.p1	HUMAN03009
TCONS_00055227.p1	HUMAN06478
TCONS_00055227.p1	HUMAN07813
TCONS_00055227.p1	HUMAN12854
TCONS_00055227.p1	HUMAN19633
TCONS_00055227.p1	HUMAN21416
TCONS_00055227.p1	HUMAN26040
TCONS_00055230.p1	HUMAN01529
TCONS_00055230.p1	HUMAN09705
TCONS_00055230.p1	HUMAN10887
TCONS_00055230.p1	HUMAN10950
TCONS_00055230.p1	HUMAN10951
TCONS_00055230.p1	HUMAN11767
TCONS_00055230.p1	HUMAN17940
TCONS_00055230.p1	HUMAN20669
TCONS_00055230.p1	HUMAN23335
TCONS_00055244.p1	HUMAN12500
TCONS_00055246.p1	HUMAN12497
TCONS_00055247.p1	HUMAN28692
TCONS_00055264.p1	HUMAN01754
TCONS_00055264.p1	HUMAN20526
TCONS_00055275.p1	HUMAN26210
TCONS_00055275.p1	HUMAN26211
TCONS_00055278.p1	HUMAN15890
TCONS_00055278.p1	HUMAN25069
TCONS_00055281.p1	HUMAN01631
TCONS_00055292.p1	HUMAN02948
TCONS_00055292.p1	HUMAN02949
TCONS_00055299.p1	HUMAN12498
TCONS_00055307.p1	HUMAN13128
TCONS_00055307.p1	HUMAN17858
TCONS_00055307.p1	HUMAN26931
TCONS_00055307.p1	HUMAN26934
TCONS_00055308.p1	HUMAN13129
TCONS_00055308.p1	HUMAN13130
TCONS_00055308.p1	HUMAN17857
TCONS_00055322.p1	HUMAN04235
TCONS_00055324.p1	HUMAN29444
TCONS_00055325.p1	HUMAN12723
TCONS_00055327.p1	HUMAN08491
TCONS_00055327.p1	HUMAN25291
TCONS_00055329.p1	HUMAN28488
TCONS_00055330.p1	HUMAN16019
TCONS_00055331.p1	HUMAN00793
TCONS_00055331.p1	HUMAN02791
TCONS_00055331.p1	HUMAN21435
TCONS_00055331.p1	HUMAN29964
TCONS_00055331.p1	HUMAN29966
TCONS_00055332.p1	HUMAN23566
TCONS_00055333.p1	HUMAN04183
TCONS_00055333.p1	HUMAN06897
TCONS_00055333.p1	HUMAN07409
TCONS_00055333.p1	HUMAN07410
TCONS_00055333.p1	HUMAN28950
TCONS_00055334.p1	HUMAN17548
TCONS_00055334.p1	HUMAN27305
TCONS_00055334.p1	HUMAN27306
TCONS_00055334.p1	HUMAN27307
TCONS_00055343.p1	HUMAN12692
TCONS_00055344.p1	HUMAN20818
TCONS_00055345.p1	HUMAN03017
TCONS_00055346.p1	HUMAN03016
TCONS_00055346.p1	HUMAN18102
TCONS_00055346.p1	HUMAN18103
TCONS_00055362.p1	HUMAN04286
TCONS_00055392.p1	HUMAN07077
TCONS_00055395.p1	HUMAN17139
TCONS_00055395.p1	HUMAN27692
TCONS_00055400.p1	HUMAN10179
TCONS_00055400.p1	HUMAN12994
TCONS_00055404.p1	HUMAN06278
TCONS_00055404.p1	HUMAN12734
TCONS_00055404.p1	HUMAN26000
TCONS_00055404.p1	HUMAN26001
TCONS_00055405.p1	HUMAN06279
TCONS_00055406.p1	HUMAN10015
TCONS_00055409.p1	HUMAN22760
TCONS_00055410.p1	HUMAN07317
TCONS_00055411.p1	HUMAN21372
TCONS_00055411.p1	HUMAN25695
TCONS_00055414.p1	HUMAN16705
TCONS_00055414.p1	HUMAN18835
TCONS_00055415.p1	HUMAN07218
TCONS_00055415.p1	HUMAN11544
TCONS_00055415.p1	HUMAN11545
TCONS_00055415.p1	HUMAN11546
TCONS_00055415.p1	HUMAN18877
TCONS_00055415.p1	HUMAN18878
TCONS_00055417.p1	HUMAN05590
TCONS_00055417.p1	HUMAN07102
TCONS_00055417.p1	HUMAN07103
TCONS_00055417.p1	HUMAN12258
TCONS_00055417.p1	HUMAN29954
TCONS_00055419.p1	HUMAN03306
TCONS_00055425.p1	HUMAN06661
TCONS_00055425.p1	HUMAN12520
TCONS_00055425.p1	HUMAN20658
TCONS_00055426.p1	HUMAN02338
TCONS_00055426.p1	HUMAN14380
TCONS_00055428.p1	HUMAN29534
TCONS_00055429.p1	HUMAN23205
TCONS_00055429.p1	HUMAN23206
TCONS_00055446.p1	HUMAN01038
TCONS_00055451.p1	HUMAN27205
TCONS_00055451.p1	HUMAN27206
TCONS_00055453.p1	HUMAN18278
TCONS_00055453.p1	HUMAN27279
TCONS_00055453.p1	HUMAN27280
TCONS_00055454.p1	HUMAN17962
TCONS_00055454.p1	HUMAN17963
TCONS_00055457.p1	HUMAN03044
TCONS_00055457.p1	HUMAN27504
TCONS_00055464.p1	HUMAN17673
TCONS_00055471.p1	HUMAN28962
TCONS_00055473.p1	HUMAN06314
TCONS_00055473.p1	HUMAN06315
TCONS_00055473.p1	HUMAN06316
TCONS_00055474.p1	HUMAN25111
TCONS_00055474.p1	HUMAN25113
TCONS_00055478.p1	HUMAN05598
TCONS_00055480.p1	HUMAN17600
TCONS_00055484.p1	HUMAN26213
TCONS_00055484.p1	HUMAN26214
TCONS_00055486.p1	HUMAN12540
TCONS_00055486.p1	HUMAN17802
TCONS_00055486.p1	HUMAN26119
TCONS_00055486.p1	HUMAN26313
TCONS_00055486.p1	HUMAN26314
TCONS_00055491.p1	HUMAN10195
TCONS_00055493.p1	HUMAN02992
TCONS_00055495.p1	HUMAN12777
TCONS_00055498.p1	HUMAN14156
TCONS_00055499.p1	HUMAN01273
TCONS_00055499.p1	HUMAN01274
TCONS_00055499.p1	HUMAN14654
TCONS_00055499.p1	HUMAN14656
TCONS_00055502.p1	HUMAN26392
TCONS_00055503.p1	HUMAN17103
TCONS_00055503.p1	HUMAN24051
TCONS_00055503.p1	HUMAN24052
TCONS_00055517.p1	HUMAN11981
TCONS_00055518.p1	HUMAN11979
TCONS_00055537.p1	HUMAN12551
TCONS_00055537.p1	HUMAN12552
TCONS_00055537.p1	HUMAN12553
TCONS_00055537.p1	HUMAN12554
TCONS_00055537.p1	HUMAN12555
TCONS_00055553.p1	HUMAN06625
TCONS_00055565.p1	HUMAN13872
TCONS_00055570.p1	HUMAN18013
TCONS_00055570.p1	HUMAN26227
TCONS_00055570.p1	HUMAN26228
TCONS_00055571.p1	HUMAN09613
TCONS_00055571.p1	HUMAN14350
TCONS_00055571.p1	HUMAN18012
TCONS_00055571.p1	HUMAN26229
TCONS_00055572.p1	HUMAN06575
TCONS_00055574.p1	HUMAN17572
TCONS_00055574.p1	HUMAN17573
TCONS_00055574.p1	HUMAN17574
TCONS_00055574.p1	HUMAN29015
TCONS_00055579.p1	HUMAN17575
TCONS_00055579.p1	HUMAN17576
TCONS_00055579.p1	HUMAN29014
TCONS_00055581.p1	HUMAN12739
TCONS_00055581.p1	HUMAN12740
TCONS_00055581.p1	HUMAN12741
TCONS_00055590.p1	HUMAN08156
TCONS_00055590.p1	HUMAN08157
TCONS_00055590.p1	HUMAN14034
TCONS_00055590.p1	HUMAN18813
TCONS_00055592.p1	HUMAN17884
TCONS_00055592.p1	HUMAN17885
TCONS_00055593.p1	HUMAN06621
TCONS_00055593.p1	HUMAN06622
TCONS_00055593.p1	HUMAN06623
TCONS_00055596.p1	HUMAN18026
TCONS_00055596.p1	HUMAN18027
TCONS_00055599.p1	HUMAN18023
TCONS_00055599.p1	HUMAN18024
TCONS_00055604.p1	HUMAN12696
TCONS_00055604.p1	HUMAN12697
TCONS_00055604.p1	HUMAN18247
TCONS_00055604.p1	HUMAN23212
TCONS_00055605.p1	HUMAN23211
TCONS_00055607.p1	HUMAN12694
TCONS_00055607.p1	HUMAN12695
TCONS_00055622.p1	HUMAN17832
TCONS_00055622.p1	HUMAN17833
TCONS_00055629.p1	HUMAN24697
TCONS_00055629.p1	HUMAN25592
TCONS_00055647.p1	HUMAN05294
TCONS_00055647.p1	HUMAN12786
TCONS_00055647.p1	HUMAN18112
TCONS_00055647.p1	HUMAN26514
TCONS_00055647.p1	HUMAN28572
TCONS_00055656.p1	HUMAN26218
TCONS_00055656.p1	HUMAN26219
TCONS_00055660.p1	HUMAN19655
TCONS_00055660.p1	HUMAN19656
TCONS_00055662.p1	HUMAN12659
TCONS_00055666.p1	HUMAN17964
TCONS_00055666.p1	HUMAN26554
TCONS_00055671.p1	HUMAN04092
TCONS_00055671.p1	HUMAN04094
TCONS_00055673.p1	HUMAN18035
TCONS_00055673.p1	HUMAN18036
TCONS_00055673.p1	HUMAN20572
TCONS_00055673.p1	HUMAN20573
TCONS_00055673.p1	HUMAN30664
TCONS_00055673.p1	HUMAN30665
TCONS_00055673.p1	HUMAN30666
TCONS_00055673.p1	HUMAN30671
TCONS_00055673.p1	HUMAN30672
TCONS_00055673.p1	HUMAN30673
TCONS_00055680.p1	HUMAN29339
TCONS_00055693.p1	HUMAN19499
TCONS_00055693.p1	HUMAN19500
TCONS_00055693.p1	HUMAN19501
TCONS_00055693.p1	HUMAN19502
TCONS_00055693.p1	HUMAN19503
TCONS_00055707.p1	HUMAN03065
TCONS_00055707.p1	HUMAN11789
TCONS_00055707.p1	HUMAN11869
TCONS_00055707.p1	HUMAN11980
TCONS_00055708.p1	HUMAN06727
TCONS_00055708.p1	HUMAN06728
TCONS_00055708.p1	HUMAN06729
TCONS_00055708.p1	HUMAN26171
TCONS_00055710.p1	HUMAN02594
TCONS_00055710.p1	HUMAN06319
TCONS_00055710.p1	HUMAN06326
TCONS_00055710.p1	HUMAN06327
TCONS_00055710.p1	HUMAN07000
TCONS_00055710.p1	HUMAN12828
TCONS_00055710.p1	HUMAN12829
TCONS_00055710.p1	HUMAN12830
TCONS_00055710.p1	HUMAN12833
TCONS_00055710.p1	HUMAN12834
TCONS_00055710.p1	HUMAN12835
TCONS_00055710.p1	HUMAN12836
TCONS_00055711.p1	HUMAN12377
TCONS_00055720.p1	HUMAN12378
TCONS_00055721.p1	HUMAN12379
TCONS_00055721.p1	HUMAN18235
TCONS_00055722.p1	HUMAN12816
TCONS_00055734.p1	HUMAN02526
TCONS_00055739.p1	HUMAN13950
TCONS_00055749.p1	HUMAN12877
TCONS_00055752.p1	HUMAN28948
TCONS_00055756.p1	HUMAN28197
TCONS_00055757.p1	HUMAN04470
TCONS_00055757.p1	HUMAN04471
TCONS_00055759.p1	HUMAN10719
TCONS_00055759.p1	HUMAN10720
TCONS_00055761.p1	HUMAN13864
TCONS_00055761.p1	HUMAN13865
TCONS_00055763.p1	HUMAN17752
TCONS_00055763.p1	HUMAN26381
TCONS_00055767.p1	HUMAN16701
TCONS_00055767.p1	HUMAN18844
TCONS_00055767.p1	HUMAN19330
TCONS_00055767.p1	HUMAN19597
TCONS_00055769.p1	HUMAN18209
TCONS_00055769.p1	HUMAN18210
TCONS_00055770.p1	HUMAN17759
TCONS_00055770.p1	HUMAN17760
TCONS_00055775.p1	HUMAN17990
TCONS_00055775.p1	HUMAN17991
TCONS_00055775.p1	HUMAN17992
TCONS_00055775.p1	HUMAN17993
TCONS_00055780.p1	HUMAN17449
TCONS_00055782.p1	HUMAN28210
TCONS_00055783.p1	HUMAN03853
TCONS_00055783.p1	HUMAN05772
TCONS_00055784.p1	HUMAN03512
