TCONS_00041617.p1	STRPU_05295
TCONS_00044147.p1	STRPU_05419
TCONS_00006196.p1	STRPU_14342
TCONS_00042063.p1	STRPU_05753
TCONS_00013693.p1	STRPU_08769
TCONS_00022744.p1	STRPU_06956
TCONS_00012548.p1	STRPU_08446
TCONS_00056405.p1	STRPU_13857
TCONS_00016641.p1	STRPU_16482
TCONS_00056269.p1	STRPU_16013
TCONS_00012109.p1	STRPU_20816
TCONS_00049059.p1	STRPU_00196
TCONS_00000342.p1	STRPU_17330
TCONS_00009874.p1	STRPU_21361
TCONS_00041557.p1	STRPU_09418
TCONS_00034975.p1	STRPU_03201
TCONS_00027944.p1	STRPU_27272
TCONS_00046341.p1	STRPU_07440
TCONS_00016975.p1	STRPU_24267
TCONS_00047865.p1	STRPU_22840
TCONS_00031385.p1	STRPU_04141
TCONS_00019482.p1	STRPU_25527
TCONS_00017320.p1	STRPU_24499
TCONS_00048148.p1	STRPU_23970
TCONS_00045498.p1	STRPU_07616
TCONS_00047981.p1	STRPU_22407
TCONS_00050423.p1	STRPU_11467
TCONS_00032805.p1	STRPU_20033
TCONS_00029111.p1	STRPU_26640
TCONS_00029297.p1	STRPU_26736
TCONS_00029137.p1	STRPU_27331
TCONS_00006308.p1	STRPU_02214
TCONS_00002022.p1	STRPU_16895
TCONS_00006382.p1	STRPU_14219
TCONS_00006145.p1	STRPU_14564
TCONS_00042529.p1	STRPU_05509
TCONS_00005911.p1	STRPU_15355
TCONS_00045395.p1	STRPU_08068
TCONS_00052759.p1	STRPU_18856
TCONS_00015865.p1	STRPU_19500
TCONS_00052235.p1	STRPU_11066
TCONS_00032477.p1	STRPU_21911
TCONS_00038418.p1	STRPU_27311
TCONS_00033348.p1	STRPU_22174
TCONS_00028445.p1	STRPU_26917
TCONS_00015226.p1	STRPU_21138
TCONS_00003900.p1	STRPU_24955
TCONS_00021578.p1	STRPU_06380
TCONS_00050081.p1	STRPU_11368
TCONS_00021558.p1	STRPU_21761
TCONS_00026782.p1	STRPU_09688
TCONS_00006890.p1	STRPU_15092
TCONS_00005313.p1	STRPU_14756
TCONS_00000865.p1	STRPU_17777
TCONS_00013075.p1	STRPU_08199
TCONS_00046697.p1	STRPU_08062
TCONS_00015817.p1	STRPU_20278
TCONS_00024122.p1	STRPU_12631
TCONS_00038340.p1	STRPU_02790
TCONS_00022434.p1	STRPU_06830
TCONS_00028061.p1	STRPU_26962
TCONS_00030828.p1	STRPU_04058
TCONS_00012572.p1	STRPU_08275
TCONS_00025934.p1	STRPU_04956
TCONS_00017035.p1	STRPU_24384
TCONS_00005698.p1	STRPU_23992
TCONS_00042852.p1	STRPU_05607
TCONS_00050562.p1	STRPU_10553
TCONS_00000423.p1	STRPU_17666
TCONS_00007062.p1	STRPU_25669
TCONS_00053412.p1	STRPU_22946
TCONS_00018554.p1	STRPU_24305
TCONS_00033664.p1	STRPU_22011
TCONS_00049228.p1	STRPU_22653
TCONS_00019295.p1	STRPU_23101
TCONS_00002138.p1	STRPU_17981
TCONS_00008374.p1	STRPU_25263
TCONS_00015641.p1	STRPU_05603
TCONS_00015580.p1	STRPU_26142
TCONS_00004185.p1	STRPU_02658
TCONS_00030321.p1	STRPU_16509
TCONS_00027956.p1	STRPU_27175
TCONS_00014552.p1	STRPU_08316
TCONS_00006429.p1	STRPU_14839
TCONS_00022216.p1	STRPU_21591
TCONS_00014211.p1	STRPU_09062
TCONS_00028550.p1	STRPU_27221
TCONS_00032983.p1	STRPU_22914
TCONS_00036550.p1	STRPU_01376
TCONS_00053079.p1	STRPU_25422
TCONS_00042821.p1	STRPU_04959
TCONS_00016527.p1	STRPU_20201
TCONS_00022189.p1	STRPU_12460
TCONS_00031260.p1	STRPU_04770
TCONS_00013326.p1	STRPU_03529
TCONS_00006739.p1	STRPU_15602
TCONS_00050413.p1	STRPU_10601
TCONS_00054639.p1	STRPU_19023
TCONS_00010067.p1	STRPU_21309
TCONS_00017271.p1	STRPU_24372
TCONS_00018463.p1	STRPU_22220
TCONS_00020114.p1	STRPU_22561
TCONS_00032563.p1	STRPU_22562
TCONS_00035777.p1	STRPU_12071
TCONS_00012480.p1	STRPU_08831
TCONS_00007643.p1	STRPU_25907
TCONS_00043853.p1	STRPU_05120
TCONS_00007848.p1	STRPU_24870
TCONS_00012270.p1	STRPU_08127
TCONS_00037315.p1	STRPU_26835
TCONS_00045450.p1	STRPU_07644
TCONS_00003784.p1	STRPU_25160
TCONS_00019341.p1	STRPU_23425
TCONS_00015043.p1	STRPU_19455
TCONS_00029573.p1	STRPU_26961
TCONS_00015778.p1	STRPU_19907
TCONS_00008486.p1	STRPU_26323
TCONS_00028346.p1	STRPU_26787
TCONS_00025370.p1	STRPU_14540
TCONS_00030506.p1	STRPU_04169
TCONS_00032963.p1	STRPU_16463
TCONS_00054078.p1	STRPU_01947
TCONS_00048001.p1	STRPU_23015
TCONS_00049653.p1	STRPU_22296
TCONS_00002528.p1	STRPU_20436
TCONS_00027134.p1	STRPU_10142
TCONS_00040373.p1	STRPU_03821
TCONS_00042549.p1	STRPU_05816
TCONS_00031434.p1	STRPU_04713
TCONS_00008067.p1	STRPU_25924
TCONS_00008398.p1	STRPU_26039
TCONS_00005107.p1	STRPU_14990
TCONS_00001441.p1	STRPU_17941
TCONS_00002384.p1	STRPU_00183
TCONS_00044980.p1	STRPU_07707
TCONS_00042951.p1	STRPU_05515
TCONS_00026894.p1	STRPU_10401
TCONS_00009012.p1	STRPU_26150
TCONS_00020792.p1	STRPU_22250
TCONS_00045500.p1	STRPU_06338
TCONS_00000408.p1	STRPU_17753
TCONS_00010220.p1	STRPU_21511
TCONS_00014282.p1	STRPU_08865
TCONS_00047460.p1	STRPU_05883
TCONS_00006849.p1	STRPU_14742
TCONS_00028616.p1	STRPU_27294
TCONS_00022722.p1	STRPU_06717
TCONS_00017867.p1	STRPU_14271
TCONS_00050625.p1	STRPU_10594
TCONS_00018900.p1	STRPU_25386
TCONS_00010080.p1	STRPU_20681
TCONS_00029826.p1	STRPU_26783
TCONS_00056591.p1	STRPU_16476
TCONS_00026711.p1	STRPU_10015
TCONS_00009645.p1	STRPU_20634
TCONS_00005788.p1	STRPU_14206
TCONS_00014431.p1	STRPU_09115
TCONS_00018423.p1	STRPU_24899
TCONS_00002973.p1	STRPU_24949
TCONS_00057011.p1	STRPU_23617
TCONS_00019638.p1	STRPU_26156
TCONS_00011169.p1	STRPU_21294
TCONS_00048277.p1	STRPU_23801
TCONS_00006172.p1	STRPU_15338
TCONS_00006322.p1	STRPU_15351
TCONS_00004704.p1	STRPU_15424
TCONS_00014996.p1	STRPU_19964
TCONS_00053826.p1	STRPU_18863
TCONS_00024085.p1	STRPU_12349
TCONS_00044024.p1	STRPU_05904
TCONS_00014358.p1	STRPU_09256
TCONS_00035859.p1	STRPU_04556
TCONS_00027488.p1	STRPU_09835
TCONS_00002100.p1	STRPU_17745
TCONS_00001084.p1	STRPU_13003
TCONS_00015301.p1	STRPU_19546
TCONS_00056722.p1	STRPU_13811
TCONS_00001580.p1	STRPU_14670
TCONS_00012775.p1	STRPU_02094
TCONS_00006087.p1	STRPU_14769
TCONS_00055887.p1	STRPU_13716
TCONS_00014454.p1	STRPU_08079
TCONS_00019204.p1	STRPU_22052
TCONS_00027814.p1	STRPU_10241
TCONS_00050473.p1	STRPU_10713
TCONS_00009299.p1	STRPU_25629
TCONS_00016810.p1	STRPU_24518
TCONS_00015937.p1	STRPU_19433
TCONS_00035026.p1	STRPU_00270
TCONS_00021481.p1	STRPU_03458
TCONS_00016522.p1	STRPU_20311
TCONS_00005796.p1	STRPU_14215
TCONS_00014571.p1	STRPU_04106
TCONS_00017590.p1	STRPU_24840
TCONS_00018756.p1	STRPU_24558
TCONS_00050931.p1	STRPU_11033
TCONS_00020227.p1	STRPU_23226
TCONS_00016106.p1	STRPU_20358
TCONS_00049564.p1	STRPU_22743
TCONS_00010764.p1	STRPU_21181
TCONS_00028921.p1	STRPU_27319
TCONS_00047153.p1	STRPU_22723
TCONS_00029832.p1	STRPU_26038
TCONS_00000938.p1	STRPU_17153
TCONS_00052906.p1	STRPU_16772
TCONS_00026077.p1	STRPU_09396
TCONS_00043863.p1	STRPU_05606
TCONS_00052574.p1	STRPU_18961
TCONS_00038644.p1	STRPU_22021
TCONS_00009446.p1	STRPU_25498
TCONS_00008123.p1	STRPU_25985
TCONS_00000406.p1	STRPU_17394
TCONS_00007181.p1	STRPU_26081
TCONS_00027477.p1	STRPU_09369
TCONS_00015356.p1	STRPU_20363
TCONS_00048431.p1	STRPU_23337
TCONS_00012778.p1	STRPU_08552
TCONS_00047617.p1	STRPU_23231
TCONS_00014192.p1	STRPU_08132
TCONS_00046615.p1	STRPU_07714
TCONS_00001800.p1	STRPU_18067
TCONS_00028283.p1	STRPU_27378
TCONS_00026270.p1	STRPU_09594
TCONS_00005641.p1	STRPU_14642
TCONS_00046180.p1	STRPU_07701
TCONS_00010782.p1	STRPU_21707
TCONS_00016480.p1	STRPU_19775
TCONS_00004855.p1	STRPU_14243
TCONS_00034486.p1	STRPU_26332
TCONS_00001939.p1	STRPU_17229
TCONS_00020845.p1	STRPU_06708
TCONS_00016153.p1	STRPU_19650
TCONS_00004994.p1	STRPU_14714
TCONS_00050924.p1	STRPU_06853
TCONS_00047987.p1	STRPU_22397
TCONS_00016777.p1	STRPU_24667
TCONS_00002311.p1	STRPU_17221
TCONS_00021606.p1	STRPU_06439
TCONS_00055757.p1	STRPU_15814
TCONS_00035041.p1	STRPU_03833
TCONS_00028411.p1	STRPU_26795
TCONS_00005486.p1	STRPU_14674
TCONS_00046849.p1	STRPU_07672
TCONS_00055123.p1	STRPU_02391
TCONS_00015234.p1	STRPU_06382
TCONS_00003472.p1	STRPU_20829
TCONS_00005574.p1	STRPU_14801
TCONS_00011724.p1	STRPU_21289
TCONS_00017798.p1	STRPU_03469
TCONS_00021887.p1	STRPU_06660
TCONS_00000637.p1	STRPU_17171
TCONS_00029592.p1	STRPU_26992
TCONS_00027363.p1	STRPU_10327
TCONS_00027258.p1	STRPU_09729
TCONS_00054994.p1	STRPU_15675
TCONS_00028725.p1	STRPU_27022
TCONS_00004459.p1	STRPU_21457
TCONS_00006019.p1	STRPU_14148
TCONS_00011299.p1	STRPU_21175
TCONS_00054963.p1	STRPU_14650
TCONS_00008401.p1	STRPU_25932
TCONS_00026567.p1	STRPU_09683
TCONS_00056805.p1	STRPU_13947
TCONS_00044888.p1	STRPU_07408
TCONS_00001551.p1	STRPU_17511
TCONS_00016440.p1	STRPU_19927
TCONS_00012912.p1	STRPU_08694
TCONS_00020934.p1	STRPU_06804
TCONS_00027119.p1	STRPU_10370
TCONS_00035269.p1	STRPU_03091
TCONS_00038198.p1	STRPU_00862
TCONS_00041793.p1	STRPU_05858
TCONS_00017158.p1	STRPU_24860
TCONS_00010541.p1	STRPU_21494
TCONS_00001324.p1	STRPU_01811
TCONS_00029066.p1	STRPU_26716
TCONS_00019583.p1	STRPU_23988
TCONS_00048259.p1	STRPU_23526
TCONS_00036245.p1	STRPU_00425
TCONS_00029185.p1	STRPU_26772
TCONS_00028768.p1	STRPU_27062
TCONS_00006067.p1	STRPU_15483
TCONS_00014268.p1	STRPU_09118
TCONS_00028062.p1	STRPU_26816
TCONS_00050775.p1	STRPU_10460
TCONS_00036263.p1	STRPU_12101
TCONS_00020489.p1	STRPU_09686
TCONS_00043832.p1	STRPU_02182
TCONS_00014335.p1	STRPU_02071
TCONS_00017780.p1	STRPU_03384
TCONS_00056778.p1	STRPU_13754
TCONS_00010405.p1	STRPU_20723
TCONS_00010775.p1	STRPU_20470
TCONS_00002901.p1	STRPU_24951
TCONS_00008680.p1	STRPU_25441
TCONS_00024407.p1	STRPU_12761
TCONS_00009848.p1	STRPU_20955
TCONS_00041833.p1	STRPU_03775
TCONS_00011629.p1	STRPU_08996
TCONS_00024660.p1	STRPU_04588
TCONS_00034956.p1	STRPU_13948
TCONS_00011478.p1	STRPU_21550
TCONS_00046380.p1	STRPU_07118
TCONS_00013272.p1	STRPU_09297
TCONS_00053843.p1	STRPU_19163
TCONS_00005131.p1	STRPU_15071
TCONS_00021923.p1	STRPU_06554
TCONS_00056687.p1	STRPU_13303
TCONS_00044972.p1	STRPU_08027
TCONS_00019624.p1	STRPU_18424
TCONS_00015581.p1	STRPU_20225
TCONS_00054340.p1	STRPU_19077
TCONS_00003133.p1	STRPU_25213
TCONS_00009626.p1	STRPU_21418
TCONS_00041928.p1	STRPU_05805
TCONS_00003511.p1	STRPU_21025
TCONS_00004239.p1	STRPU_24108
TCONS_00047692.p1	STRPU_23456
TCONS_00017237.p1	STRPU_24270
TCONS_00011333.p1	STRPU_20843
TCONS_00012826.p1	STRPU_09140
TCONS_00011217.p1	STRPU_21225
TCONS_00001020.p1	STRPU_01785
TCONS_00004764.p1	STRPU_15218
TCONS_00003611.p1	STRPU_21156
TCONS_00052485.p1	STRPU_20761
TCONS_00042388.p1	STRPU_05588
TCONS_00026601.p1	STRPU_10189
TCONS_00020620.p1	STRPU_22039
TCONS_00055121.p1	STRPU_13584
TCONS_00017723.p1	STRPU_24791
TCONS_00025374.p1	STRPU_12870
TCONS_00037881.p1	STRPU_12150
TCONS_00050935.p1	STRPU_10754
TCONS_00025511.p1	STRPU_12802
TCONS_00022161.p1	STRPU_06706
TCONS_00004595.p1	STRPU_15354
TCONS_00009353.p1	STRPU_25316
TCONS_00001196.p1	STRPU_17186
TCONS_00044312.p1	STRPU_20375
TCONS_00001128.p1	STRPU_17517
TCONS_00051738.p1	STRPU_00346
TCONS_00030987.p1	STRPU_04677
TCONS_00022229.p1	STRPU_06441
TCONS_00007038.p1	STRPU_09205
TCONS_00011898.p1	STRPU_21881
TCONS_00056575.p1	STRPU_22673
TCONS_00020850.p1	STRPU_07009
TCONS_00051582.p1	STRPU_06405
TCONS_00037125.p1	STRPU_11758
TCONS_00010133.p1	STRPU_20652
TCONS_00002094.p1	STRPU_17255
TCONS_00006746.p1	STRPU_19000
TCONS_00004867.p1	STRPU_02536
TCONS_00010710.p1	STRPU_21275
TCONS_00022465.p1	STRPU_06602
TCONS_00028745.p1	STRPU_27393
TCONS_00009375.p1	STRPU_25482
TCONS_00049561.p1	STRPU_23525
TCONS_00003944.p1	STRPU_02924
TCONS_00014665.p1	STRPU_24967
TCONS_00014593.p1	STRPU_11409
TCONS_00030242.p1	STRPU_04834
TCONS_00036356.p1	STRPU_11564
TCONS_00007209.p1	STRPU_06167
TCONS_00020490.p1	STRPU_25487
TCONS_00055840.p1	STRPU_13516
TCONS_00006571.p1	STRPU_14838
TCONS_00012184.p2	STRPU_12799
TCONS_00007607.p1	STRPU_25291
TCONS_00031425.p1	STRPU_04546
TCONS_00046501.p1	STRPU_24396
TCONS_00000141.p1	STRPU_17939
TCONS_00020063.p1	STRPU_22030
TCONS_00055574.p1	STRPU_13821
TCONS_00045494.p1	STRPU_07660
TCONS_00004694.p1	STRPU_15082
TCONS_00009186.p1	STRPU_26035
TCONS_00056700.p1	STRPU_16562
TCONS_00031428.p1	STRPU_04819
TCONS_00018559.p1	STRPU_24794
TCONS_00001704.p1	STRPU_17291
TCONS_00048660.p1	STRPU_23934
TCONS_00022627.p1	STRPU_06482
TCONS_00050566.p1	STRPU_10664
TCONS_00026018.p1	STRPU_09776
TCONS_00043227.p1	STRPU_05114
TCONS_00026559.p1	STRPU_10390
TCONS_00015457.p1	STRPU_19439
TCONS_00055434.p1	STRPU_16124
TCONS_00015458.p1	STRPU_19701
TCONS_00050037.p1	STRPU_10707
TCONS_00023855.p1	STRPU_12650
TCONS_00011580.p1	STRPU_21371
TCONS_00046229.p1	STRPU_25074
TCONS_00042541.p1	STRPU_05270
TCONS_00030018.p1	STRPU_04681
TCONS_00015400.p1	STRPU_19527
TCONS_00000742.p1	STRPU_17671
TCONS_00042167.p1	STRPU_05757
TCONS_00009859.p1	STRPU_20676
TCONS_00019115.p1	STRPU_23382
TCONS_00013945.p1	STRPU_08163
TCONS_00030409.p1	STRPU_04255
TCONS_00002399.p1	STRPU_17707
TCONS_00022913.p1	STRPU_06449
TCONS_00047467.p1	STRPU_23711
TCONS_00003927.p1	STRPU_25179
TCONS_00029116.p1	STRPU_26929
TCONS_00009293.p1	STRPU_26129
TCONS_00004286.p1	STRPU_24127
TCONS_00055820.p1	STRPU_15629
TCONS_00015546.p1	STRPU_16023
TCONS_00001550.p1	STRPU_18001
TCONS_00056581.p1	STRPU_16739
TCONS_00033173.p1	STRPU_02566
TCONS_00050548.p1	STRPU_11362
TCONS_00056449.p1	STRPU_14046
TCONS_00042839.p1	STRPU_05888
TCONS_00010985.p1	STRPU_21369
TCONS_00015406.p1	STRPU_20365
TCONS_00055185.p1	STRPU_16566
TCONS_00006833.p1	STRPU_23152
TCONS_00006842.p1	STRPU_02557
TCONS_00056203.p1	STRPU_15931
TCONS_00004166.p1	STRPU_24657
TCONS_00000896.p1	STRPU_17032
TCONS_00056141.p1	STRPU_15753
TCONS_00037548.p1	STRPU_12143
TCONS_00054301.p1	STRPU_18167
TCONS_00014161.p1	STRPU_08686
TCONS_00040903.p1	STRPU_02900
TCONS_00051550.p1	STRPU_13370
TCONS_00054999.p1	STRPU_00496
TCONS_00034397.p1	STRPU_03777
TCONS_00014034.p1	STRPU_08633
TCONS_00022429.p1	STRPU_22856
TCONS_00009397.p1	STRPU_25855
TCONS_00012152.p1	STRPU_21182
TCONS_00043101.p1	STRPU_05079
TCONS_00018826.p1	STRPU_02946
TCONS_00016056.p1	STRPU_00793
TCONS_00025937.p1	STRPU_09464
TCONS_00056135.p1	STRPU_16620
TCONS_00015528.p1	STRPU_00445
TCONS_00025908.p1	STRPU_10019
TCONS_00015342.p1	STRPU_20262
TCONS_00022211.p1	STRPU_06980
TCONS_00029041.p1	STRPU_26448
TCONS_00053170.p1	STRPU_19017
TCONS_00034798.p1	STRPU_03200
TCONS_00011523.p1	STRPU_21597
TCONS_00031086.p1	STRPU_04359
TCONS_00039824.p1	STRPU_03557
TCONS_00006163.p1	STRPU_14390
TCONS_00028493.p1	STRPU_26369
TCONS_00018205.p1	STRPU_24472
TCONS_00038772.p1	STRPU_24529
TCONS_00006494.p1	STRPU_15089
TCONS_00051026.p1	STRPU_10679
TCONS_00044124.p1	STRPU_05141
TCONS_00013224.p1	STRPU_08891
TCONS_00011122.p1	STRPU_21157
TCONS_00014973.p1	STRPU_20310
TCONS_00046412.p1	STRPU_07220
TCONS_00006047.p1	STRPU_14732
TCONS_00044095.p1	STRPU_05329
TCONS_00054342.p1	STRPU_01160
TCONS_00040109.p1	STRPU_03213
TCONS_00008591.p1	STRPU_25902
TCONS_00047265.p1	STRPU_23910
TCONS_00010186.p1	STRPU_21041
TCONS_00045199.p1	STRPU_07528
TCONS_00005728.p1	STRPU_14491
TCONS_00009612.p1	STRPU_21414
TCONS_00035498.p1	STRPU_03873
TCONS_00050192.p1	STRPU_11321
TCONS_00004471.p1	STRPU_16142
TCONS_00048920.p1	STRPU_22617
TCONS_00051693.p1	STRPU_03247
TCONS_00025326.p1	STRPU_25226
TCONS_00006030.p1	STRPU_21855
TCONS_00042251.p1	STRPU_05381
TCONS_00003612.p1	STRPU_24626
TCONS_00044107.p1	STRPU_04950
TCONS_00052514.p1	STRPU_18321
TCONS_00002599.p1	STRPU_25110
TCONS_00012828.p1	STRPU_09222
TCONS_00040596.p1	STRPU_02985
TCONS_00023830.p1	STRPU_04665
TCONS_00003880.p1	STRPU_21555
TCONS_00005200.p1	STRPU_27208
TCONS_00047440.p1	STRPU_22288
TCONS_00045334.p1	STRPU_07957
TCONS_00042673.p1	STRPU_05886
TCONS_00049755.p1	STRPU_23915
TCONS_00015084.p1	STRPU_20167
TCONS_00027688.p1	STRPU_09780
TCONS_00012853.p1	STRPU_08840
TCONS_00055107.p1	STRPU_16005
TCONS_00018558.p1	STRPU_24566
TCONS_00053583.p1	STRPU_18201
TCONS_00054330.p1	STRPU_01836
TCONS_00056560.p1	STRPU_16840
TCONS_00050628.p1	STRPU_11007
TCONS_00042834.p1	STRPU_05396
TCONS_00010964.p1	STRPU_21538
TCONS_00005720.p1	STRPU_15541
TCONS_00041898.p1	STRPU_05319
TCONS_00003070.p1	STRPU_23896
TCONS_00012347.p1	STRPU_22659
TCONS_00005656.p1	STRPU_14593
TCONS_00013159.p1	STRPU_08808
TCONS_00022180.p1	STRPU_06494
TCONS_00048691.p1	STRPU_07500
TCONS_00018355.p1	STRPU_24013
TCONS_00001145.p1	STRPU_17220
TCONS_00017420.p1	STRPU_24503
TCONS_00051863.p1	STRPU_11326
TCONS_00018923.p1	STRPU_20345
TCONS_00023124.p1	STRPU_12649
TCONS_00042985.p1	STRPU_26880
TCONS_00029180.p1	STRPU_26458
TCONS_00044053.p1	STRPU_05342
TCONS_00054648.p1	STRPU_18694
TCONS_00021826.p1	STRPU_06012
TCONS_00011653.p1	STRPU_21037
TCONS_00010281.p1	STRPU_20502
TCONS_00008813.p1	STRPU_25630
TCONS_00015131.p1	STRPU_19371
TCONS_00004974.p1	STRPU_02551
TCONS_00042612.p1	STRPU_05861
TCONS_00037892.p1	STRPU_12014
TCONS_00049700.p1	STRPU_22569
TCONS_00015728.p1	STRPU_19398
TCONS_00005030.p1	STRPU_14985
TCONS_00047653.p1	STRPU_22286
TCONS_00027259.p1	STRPU_09831
TCONS_00007118.p1	STRPU_26074
TCONS_00029994.p1	STRPU_04403
TCONS_00011623.p1	STRPU_20874
TCONS_00056828.p1	STRPU_17594
TCONS_00017751.p1	STRPU_24403
TCONS_00036084.p1	STRPU_11728
TCONS_00040630.p1	STRPU_03868
TCONS_00046236.p1	STRPU_07632
TCONS_00027029.p1	STRPU_16081
TCONS_00041684.p1	STRPU_05410
TCONS_00026194.p1	STRPU_09965
TCONS_00013235.p1	STRPU_08530
TCONS_00012629.p1	STRPU_08154
TCONS_00042243.p1	STRPU_05649
TCONS_00037550.p1	STRPU_26990
TCONS_00040101.p1	STRPU_03304
TCONS_00042861.p1	STRPU_23997
TCONS_00049058.p1	STRPU_15812
TCONS_00030498.p1	STRPU_14107
TCONS_00013730.p1	STRPU_08356
TCONS_00002873.p1	STRPU_24954
TCONS_00016457.p1	STRPU_20104
TCONS_00028523.p1	STRPU_26557
TCONS_00004052.p1	STRPU_25010
TCONS_00049437.p1	STRPU_23640
TCONS_00005971.p1	STRPU_00147
TCONS_00007214.p1	STRPU_25219
TCONS_00010996.p1	STRPU_21839
TCONS_00021504.p1	STRPU_06112
TCONS_00013137.p1	STRPU_08774
TCONS_00024366.p1	STRPU_06202
TCONS_00018221.p1	STRPU_24335
TCONS_00031390.p1	STRPU_04284
TCONS_00009690.p1	STRPU_21145
TCONS_00001487.p1	STRPU_12142
TCONS_00003740.p1	STRPU_24917
TCONS_00027628.p1	STRPU_10200
TCONS_00022112.p1	STRPU_06638
TCONS_00029211.p1	STRPU_27173
TCONS_00024851.p1	STRPU_12806
TCONS_00007059.p1	STRPU_25262
TCONS_00009548.p1	STRPU_21506
TCONS_00020260.p1	STRPU_22108
TCONS_00026937.p1	STRPU_09473
TCONS_00015471.p1	STRPU_19349
TCONS_00006555.p1	STRPU_15603
TCONS_00004339.p1	STRPU_11347
TCONS_00029115.p1	STRPU_27004
TCONS_00019601.p1	STRPU_22049
TCONS_00006686.p1	STRPU_15599
TCONS_00056907.p1	STRPU_01605
TCONS_00008734.p1	STRPU_25913
TCONS_00043985.p1	STRPU_04949
TCONS_00048434.p1	STRPU_22795
TCONS_00017529.p1	STRPU_24302
TCONS_00001354.p1	STRPU_17524
TCONS_00037686.p1	STRPU_18120
TCONS_00012571.p1	STRPU_08448
TCONS_00048999.p1	STRPU_23509
TCONS_00013466.p1	STRPU_08787
TCONS_00029124.p1	STRPU_27148
TCONS_00020534.p1	STRPU_22201
TCONS_00037671.p1	STRPU_17568
TCONS_00043986.p1	STRPU_05614
TCONS_00009665.p1	STRPU_21370
TCONS_00017759.p1	STRPU_24825
TCONS_00042240.p1	STRPU_05718
TCONS_00035720.p1	STRPU_03252
TCONS_00050643.p1	STRPU_11330
TCONS_00021737.p1	STRPU_05954
TCONS_00008036.p1	STRPU_25725
TCONS_00027131.p1	STRPU_09569
TCONS_00024798.p1	STRPU_12928
TCONS_00018627.p1	STRPU_24204
TCONS_00011524.p1	STRPU_20984
TCONS_00050196.p1	STRPU_10552
TCONS_00040416.p1	STRPU_03700
TCONS_00004367.p1	STRPU_25024
TCONS_00028970.p1	STRPU_27219
TCONS_00040993.p1	STRPU_03311
TCONS_00021207.p1	STRPU_06684
TCONS_00018319.p1	STRPU_24829
TCONS_00007944.p1	STRPU_00227
TCONS_00003858.p1	STRPU_25173
TCONS_00013472.p1	STRPU_08788
TCONS_00004473.p1	STRPU_21444
TCONS_00042669.p1	STRPU_05613
TCONS_00045360.p1	STRPU_07068
TCONS_00013966.p1	STRPU_02128
TCONS_00026568.p1	STRPU_08554
TCONS_00009727.p1	STRPU_20703
TCONS_00036357.p1	STRPU_24464
TCONS_00018872.p1	STRPU_24777
TCONS_00001265.p1	STRPU_17811
TCONS_00020224.p1	STRPU_01016
TCONS_00051748.p1	STRPU_10624
TCONS_00029281.p1	STRPU_26808
TCONS_00035993.p1	STRPU_12185
TCONS_00008491.p1	STRPU_26203
TCONS_00014041.p1	STRPU_13300
TCONS_00027158.p1	STRPU_10368
TCONS_00027236.p1	STRPU_01549
TCONS_00053107.p1	STRPU_18485
TCONS_00021761.p1	STRPU_06918
TCONS_00048336.p1	STRPU_23171
TCONS_00057082.p1	STRPU_15986
TCONS_00021150.p1	STRPU_05855
TCONS_00022822.p1	STRPU_02747
TCONS_00051437.p1	STRPU_10908
TCONS_00031091.p1	STRPU_04093
TCONS_00047035.p1	STRPU_17426
TCONS_00041938.p1	STRPU_05482
TCONS_00053475.p1	STRPU_18995
TCONS_00013172.p1	STRPU_09187
TCONS_00056701.p1	STRPU_10055
TCONS_00004451.p1	STRPU_25051
TCONS_00008691.p1	STRPU_25762
TCONS_00005573.p1	STRPU_15285
TCONS_00054451.p1	STRPU_18812
TCONS_00015361.p1	STRPU_19958
TCONS_00036150.p1	STRPU_01241
TCONS_00050096.p1	STRPU_11329
TCONS_00031231.p1	STRPU_04689
TCONS_00015166.p1	STRPU_20325
TCONS_00045555.p1	STRPU_08005
TCONS_00057278.p1	STRPU_15726
TCONS_00006474.p1	STRPU_14877
TCONS_00045126.p1	STRPU_07713
TCONS_00009653.p1	STRPU_20666
TCONS_00009303.p1	STRPU_26259
TCONS_00052498.p1	STRPU_18470
TCONS_00056723.p1	STRPU_13433
TCONS_00047624.p1	STRPU_22592
TCONS_00006179.p1	STRPU_15007
TCONS_00003568.p1	STRPU_01881
TCONS_00047466.p1	STRPU_23714
TCONS_00017771.p1	STRPU_24477
TCONS_00009724.p1	STRPU_20532
TCONS_00036076.p1	STRPU_12239
TCONS_00047350.p1	STRPU_22443
TCONS_00029250.p1	STRPU_27293
TCONS_00054886.p1	STRPU_04868
TCONS_00048041.p1	STRPU_23730
TCONS_00010344.p1	STRPU_21204
TCONS_00050869.p1	STRPU_11331
TCONS_00006156.p1	STRPU_14468
TCONS_00006108.p1	STRPU_15391
TCONS_00019272.p1	STRPU_22107
TCONS_00036252.p1	STRPU_01214
TCONS_00024899.p1	STRPU_13106
TCONS_00033622.p1	STRPU_23780
TCONS_00055761.p1	STRPU_02468
TCONS_00047509.p1	STRPU_22299
TCONS_00027847.p1	STRPU_21987
TCONS_00003459.p1	STRPU_21458
TCONS_00006119.p1	STRPU_15506
TCONS_00041425.p1	STRPU_13813
TCONS_00015687.p1	STRPU_19740
TCONS_00024188.p1	STRPU_12945
TCONS_00057242.p1	STRPU_16289
TCONS_00009409.p1	STRPU_26070
TCONS_00052646.p1	STRPU_18850
