TCONS_00000004.p1	STRPU_14737
TCONS_00047840.p1	STRPU_22732
TCONS_00047846.p1	STRPU_00705
TCONS_00047848.p1	STRPU_22818
TCONS_00047849.p1	STRPU_23168
TCONS_00047850.p1	STRPU_22748
TCONS_00047851.p1	STRPU_27427
TCONS_00047854.p1	STRPU_22847
TCONS_00047856.p1	STRPU_15801
TCONS_00047858.p1	STRPU_05129
TCONS_00047859.p1	STRPU_22844
TCONS_00047862.p1	STRPU_22842
TCONS_00047865.p1	STRPU_22840
TCONS_00047866.p1	STRPU_22839
TCONS_00047867.p1	STRPU_26324
TCONS_00047868.p1	STRPU_26324
TCONS_00047869.p1	STRPU_09906
TCONS_00047870.p1	STRPU_09906
TCONS_00047871.p1	STRPU_23826
TCONS_00047873.p1	STRPU_17792
TCONS_00047879.p1	STRPU_23507
TCONS_00047885.p1	STRPU_22977
TCONS_00047886.p1	STRPU_00668
TCONS_00047889.p1	STRPU_02566
TCONS_00047890.p1	STRPU_02566
TCONS_00047891.p1	STRPU_02566
TCONS_00047892.p1	STRPU_02566
TCONS_00047893.p1	STRPU_14757
TCONS_00047894.p1	STRPU_02566
TCONS_00047895.p1	STRPU_21929
TCONS_00047896.p1	STRPU_19404
TCONS_00047898.p1	STRPU_23179
TCONS_00047900.p1	STRPU_23175
TCONS_00047902.p1	STRPU_22075
TCONS_00047903.p1	STRPU_02566
TCONS_00047904.p1	STRPU_02566
TCONS_00047905.p1	STRPU_02566
TCONS_00047906.p1	STRPU_02566
TCONS_00047907.p1	STRPU_22684
TCONS_00047911.p1	STRPU_22684
TCONS_00047912.p1	STRPU_23481
TCONS_00047913.p1	STRPU_22684
TCONS_00047915.p1	STRPU_22684
TCONS_00047917.p1	STRPU_22684
TCONS_00047918.p1	STRPU_22995
TCONS_00047919.p1	STRPU_22684
TCONS_00047920.p1	STRPU_23504
TCONS_00047923.p1	STRPU_19411
TCONS_00047924.p1	STRPU_23503
TCONS_00047925.p1	STRPU_23502
TCONS_00047927.p1	STRPU_22684
TCONS_00047930.p1	STRPU_22684
TCONS_00047931.p1	STRPU_22684
TCONS_00047932.p1	STRPU_22637
TCONS_00047934.p1	STRPU_23504
TCONS_00047936.p1	STRPU_23503
TCONS_00047937.p1	STRPU_23503
TCONS_00047938.p1	STRPU_23502
TCONS_00047943.p1	STRPU_23051
TCONS_00047944.p1	STRPU_23051
TCONS_00047946.p1	STRPU_05703
TCONS_00047948.p1	STRPU_23253
TCONS_00047950.p1	STRPU_22578
TCONS_00047952.p1	STRPU_23285
TCONS_00047954.p1	STRPU_23808
TCONS_00047957.p1	STRPU_23841
TCONS_00047958.p1	STRPU_11003
TCONS_00047959.p1	STRPU_07218
TCONS_00047963.p2	STRPU_22727
TCONS_00047964.p1	STRPU_22721
TCONS_00047965.p1	STRPU_23140
TCONS_00047967.p1	STRPU_22644
TCONS_00047968.p1	STRPU_22185
TCONS_00047974.p1	STRPU_22185
TCONS_00047975.p1	STRPU_22185
TCONS_00047977.p1	STRPU_22185
TCONS_00047980.p1	STRPU_09391
TCONS_00047981.p1	STRPU_22407
TCONS_00047982.p1	STRPU_09391
TCONS_00047983.p1	STRPU_22185
TCONS_00047984.p1	STRPU_23006
TCONS_00047986.p1	STRPU_23919
TCONS_00047987.p1	STRPU_22397
TCONS_00047988.p1	STRPU_03150
TCONS_00047989.p1	STRPU_22411
TCONS_00047991.p1	STRPU_22411
TCONS_00047994.p1	STRPU_22411
TCONS_00047996.p1	STRPU_22411
TCONS_00047997.p1	STRPU_22096
TCONS_00047999.p1	STRPU_20474
TCONS_00048001.p1	STRPU_23015
TCONS_00048003.p1	STRPU_21331
TCONS_00048004.p1	STRPU_22094
TCONS_00048007.p1	STRPU_22096
TCONS_00048009.p1	STRPU_22096
TCONS_00048012.p1	STRPU_23285
TCONS_00048013.p1	STRPU_22096
TCONS_00048014.p1	STRPU_22096
TCONS_00048015.p1	STRPU_22096
TCONS_00048016.p1	STRPU_22684
TCONS_00048018.p1	STRPU_22417
TCONS_00048019.p1	STRPU_08811
TCONS_00048021.p1	STRPU_19327
TCONS_00048023.p1	STRPU_23808
TCONS_00048026.p1	STRPU_07195
TCONS_00048032.p1	STRPU_09734
TCONS_00048033.p1	STRPU_18575
TCONS_00048035.p1	STRPU_05349
TCONS_00048041.p1	STRPU_23730
TCONS_00048042.p1	STRPU_22625
TCONS_00048043.p1	STRPU_24005
TCONS_00048044.p1	STRPU_22185
TCONS_00048045.p1	STRPU_22414
TCONS_00048048.p1	STRPU_19548
TCONS_00048049.p1	STRPU_23293
TCONS_00048050.p1	STRPU_23282
TCONS_00048051.p1	STRPU_24005
TCONS_00048052.p1	STRPU_17521
TCONS_00048053.p1	STRPU_22414
TCONS_00048054.p1	STRPU_23293
TCONS_00048055.p1	STRPU_23282
TCONS_00048059.p1	STRPU_27420
TCONS_00048064.p1	STRPU_22071
TCONS_00048066.p1	STRPU_16680
TCONS_00048067.p1	STRPU_16680
TCONS_00048068.p1	STRPU_08479
TCONS_00048069.p1	STRPU_16680
TCONS_00048072.p1	STRPU_16680
TCONS_00048073.p1	STRPU_16680
TCONS_00048074.p1	STRPU_16680
TCONS_00048075.p1	STRPU_16680
TCONS_00048076.p1	STRPU_16680
TCONS_00048077.p1	STRPU_16910
TCONS_00048079.p1	STRPU_16910
TCONS_00048081.p1	STRPU_17522
TCONS_00048082.p1	STRPU_22836
TCONS_00048083.p1	STRPU_12724
TCONS_00048084.p1	STRPU_12724
TCONS_00048085.p1	STRPU_12724
TCONS_00048087.p1	STRPU_12724
TCONS_00048088.p1	STRPU_01907
TCONS_00048089.p1	STRPU_22688
TCONS_00048093.p1	STRPU_22624
TCONS_00048094.p1	STRPU_22624
TCONS_00048095.p1	STRPU_22661
TCONS_00048096.p1	STRPU_05703
TCONS_00048097.p1	STRPU_22247
TCONS_00048098.p1	STRPU_20126
TCONS_00048101.p1	STRPU_22374
TCONS_00048104.p1	STRPU_22376
TCONS_00048110.p1	STRPU_23667
TCONS_00048114.p1	STRPU_08041
TCONS_00048115.p1	STRPU_23755
TCONS_00048117.p1	STRPU_02716
TCONS_00048118.p1	STRPU_23048
TCONS_00048120.p1	STRPU_22984
TCONS_00048122.p1	STRPU_22660
TCONS_00048125.p1	STRPU_21964
TCONS_00048126.p1	STRPU_22601
TCONS_00048127.p1	STRPU_22026
TCONS_00048128.p1	STRPU_22026
TCONS_00048131.p1	STRPU_22601
TCONS_00048136.p1	STRPU_22979
TCONS_00048137.p1	STRPU_23831
TCONS_00048138.p1	STRPU_07500
TCONS_00048140.p1	STRPU_23889
TCONS_00048141.p1	STRPU_22247
TCONS_00048145.p1	STRPU_11403
TCONS_00048146.p1	STRPU_24855
TCONS_00048148.p1	STRPU_23970
TCONS_00048152.p1	STRPU_21964
TCONS_00048153.p1	STRPU_23267
TCONS_00048154.p1	STRPU_22317
TCONS_00048158.p1	STRPU_10307
TCONS_00048159.p1	STRPU_08617
TCONS_00048160.p1	STRPU_08617
TCONS_00048163.p1	STRPU_23892
TCONS_00048164.p1	STRPU_23891
TCONS_00048165.p1	STRPU_25681
TCONS_00048167.p1	STRPU_23605
TCONS_00048168.p1	STRPU_23874
TCONS_00048169.p2	STRPU_04899
TCONS_00048171.p1	STRPU_23876
TCONS_00048173.p1	STRPU_24292
TCONS_00048178.p1	STRPU_25041
TCONS_00048180.p1	STRPU_03843
TCONS_00048182.p1	STRPU_23804
TCONS_00048183.p1	STRPU_23805
TCONS_00048186.p1	STRPU_23799
TCONS_00048188.p1	STRPU_22986
TCONS_00048191.p1	STRPU_23598
TCONS_00048192.p1	STRPU_23244
TCONS_00048194.p1	STRPU_17871
TCONS_00048195.p1	STRPU_23889
TCONS_00048196.p1	STRPU_23318
TCONS_00048199.p1	STRPU_14261
TCONS_00048205.p1	STRPU_00641
TCONS_00048215.p1	STRPU_22026
TCONS_00048216.p1	STRPU_23954
TCONS_00048222.p1	STRPU_23901
TCONS_00048225.p1	STRPU_17755
TCONS_00048226.p1	STRPU_17755
TCONS_00048227.p1	STRPU_17755
TCONS_00048228.p1	STRPU_19747
TCONS_00048229.p1	STRPU_19747
TCONS_00048232.p1	STRPU_19747
TCONS_00048233.p1	STRPU_22383
TCONS_00048234.p1	STRPU_23218
TCONS_00048237.p1	STRPU_01921
TCONS_00048242.p1	STRPU_23527
TCONS_00048259.p1	STRPU_23526
TCONS_00048268.p1	STRPU_13193
TCONS_00048269.p1	STRPU_22742
TCONS_00048271.p1	STRPU_22674
TCONS_00048272.p1	STRPU_23528
TCONS_00048274.p1	STRPU_19408
TCONS_00048277.p1	STRPU_23801
TCONS_00048278.p1	STRPU_04704
TCONS_00048279.p1	STRPU_22976
TCONS_00048292.p1	STRPU_22976
TCONS_00048296.p1	STRPU_23330
TCONS_00048299.p1	STRPU_22268
TCONS_00048300.p1	STRPU_23613
TCONS_00048301.p1	STRPU_23614
TCONS_00048306.p1	STRPU_23261
TCONS_00048307.p1	STRPU_23612
TCONS_00048311.p1	STRPU_23124
TCONS_00048312.p1	STRPU_10595
TCONS_00048313.p1	STRPU_23895
TCONS_00048315.p1	STRPU_23499
TCONS_00048317.p1	STRPU_23577
TCONS_00048319.p1	STRPU_23918
TCONS_00048320.p1	STRPU_01943
TCONS_00048321.p1	STRPU_22684
TCONS_00048322.p1	STRPU_22637
TCONS_00048323.p1	STRPU_22684
TCONS_00048325.p1	STRPU_22684
TCONS_00048328.p1	STRPU_23483
TCONS_00048330.p1	STRPU_21918
TCONS_00048332.p1	STRPU_23738
TCONS_00048335.p1	STRPU_06868
TCONS_00048336.p1	STRPU_23171
TCONS_00048338.p1	STRPU_22001
TCONS_00048339.p1	STRPU_23350
TCONS_00048341.p1	STRPU_22684
TCONS_00048343.p1	STRPU_18396
TCONS_00048344.p1	STRPU_22297
TCONS_00048345.p1	STRPU_22295
TCONS_00048346.p1	STRPU_25210
TCONS_00048348.p1	STRPU_22835
TCONS_00048349.p1	STRPU_22378
TCONS_00048350.p1	STRPU_22710
TCONS_00048351.p1	STRPU_23878
TCONS_00048352.p1	STRPU_22703
TCONS_00048353.p1	STRPU_00687
TCONS_00048357.p1	STRPU_01926
TCONS_00048359.p1	STRPU_20719
TCONS_00048361.p1	STRPU_23003
TCONS_00048364.p1	STRPU_23225
TCONS_00048366.p1	STRPU_22449
TCONS_00048367.p1	STRPU_22756
TCONS_00048368.p1	STRPU_22756
TCONS_00048369.p1	STRPU_04088
TCONS_00048371.p1	STRPU_24463
TCONS_00048372.p2	STRPU_22140
TCONS_00048377.p1	STRPU_23129
TCONS_00048379.p1	STRPU_12906
TCONS_00048380.p1	STRPU_00704
TCONS_00048382.p1	STRPU_01285
TCONS_00048383.p1	STRPU_00704
TCONS_00048386.p1	STRPU_00704
TCONS_00048390.p1	STRPU_22128
TCONS_00048395.p1	STRPU_01982
TCONS_00048396.p1	STRPU_04283
TCONS_00048397.p1	STRPU_15555
TCONS_00048400.p1	STRPU_15555
TCONS_00048401.p1	STRPU_02244
TCONS_00048402.p1	STRPU_23346
TCONS_00048407.p1	STRPU_23348
TCONS_00048408.p1	STRPU_22095
TCONS_00048410.p1	STRPU_22095
TCONS_00048412.p1	STRPU_09384
TCONS_00048413.p1	STRPU_13980
TCONS_00048414.p1	STRPU_22095
TCONS_00048415.p1	STRPU_13980
TCONS_00048416.p1	STRPU_05349
TCONS_00048417.p1	STRPU_05344
TCONS_00048418.p1	STRPU_05349
TCONS_00048419.p1	STRPU_05349
TCONS_00048422.p1	STRPU_05349
TCONS_00048425.p1	STRPU_21922
TCONS_00048426.p1	STRPU_08583
TCONS_00048430.p1	STRPU_23291
TCONS_00048431.p1	STRPU_23337
TCONS_00048433.p1	STRPU_23731
TCONS_00048434.p1	STRPU_22795
TCONS_00048438.p1	STRPU_01952
TCONS_00048440.p1	STRPU_23724
TCONS_00048443.p1	STRPU_21982
TCONS_00048444.p1	STRPU_01338
TCONS_00048445.p1	STRPU_11400
TCONS_00048446.p1	STRPU_11392
TCONS_00048447.p1	STRPU_27143
TCONS_00048448.p1	STRPU_23524
TCONS_00048452.p1	STRPU_23497
TCONS_00048453.p1	STRPU_20213
TCONS_00048454.p1	STRPU_21171
TCONS_00048456.p1	STRPU_23595
TCONS_00048459.p1	STRPU_22232
TCONS_00048460.p1	STRPU_05349
TCONS_00048461.p1	STRPU_05227
TCONS_00048462.p1	STRPU_05427
TCONS_00048464.p1	STRPU_23284
TCONS_00048466.p1	STRPU_22587
TCONS_00048467.p1	STRPU_22587
TCONS_00048468.p1	STRPU_23285
TCONS_00048470.p1	STRPU_22720
TCONS_00048471.p1	STRPU_22587
TCONS_00048472.p1	STRPU_22587
TCONS_00048474.p1	STRPU_22587
TCONS_00048475.p1	STRPU_21943
TCONS_00048477.p1	STRPU_07510
TCONS_00048478.p1	STRPU_22587
TCONS_00048479.p1	STRPU_21939
TCONS_00048481.p1	STRPU_22720
TCONS_00048482.p1	STRPU_07506
TCONS_00048483.p1	STRPU_22578
TCONS_00048484.p1	STRPU_22578
TCONS_00048485.p1	STRPU_22587
TCONS_00048486.p1	STRPU_22578
TCONS_00048487.p1	STRPU_22386
TCONS_00048489.p1	STRPU_16563
TCONS_00048491.p1	STRPU_23533
TCONS_00048492.p1	STRPU_23532
TCONS_00048493.p1	STRPU_23532
TCONS_00048495.p1	STRPU_23630
TCONS_00048496.p1	STRPU_23889
TCONS_00048498.p1	STRPU_23889
TCONS_00048499.p1	STRPU_23889
TCONS_00048500.p1	STRPU_23889
TCONS_00048502.p1	STRPU_23966
TCONS_00048503.p1	STRPU_06966
TCONS_00048509.p1	STRPU_25209
TCONS_00048510.p1	STRPU_08175
TCONS_00048511.p1	STRPU_23085
TCONS_00048514.p1	STRPU_23699
TCONS_00048515.p1	STRPU_23573
TCONS_00048520.p1	STRPU_00993
TCONS_00048522.p1	STRPU_23448
TCONS_00048523.p1	STRPU_23449
TCONS_00048525.p1	STRPU_18029
TCONS_00048528.p1	STRPU_05349
TCONS_00048529.p1	STRPU_05227
TCONS_00048530.p1	STRPU_02595
TCONS_00048532.p1	STRPU_13810
TCONS_00048533.p1	STRPU_16996
TCONS_00048534.p1	STRPU_03709
TCONS_00048535.p1	STRPU_08707
TCONS_00048536.p1	STRPU_22096
TCONS_00048538.p1	STRPU_07500
TCONS_00048542.p1	STRPU_23704
TCONS_00048543.p1	STRPU_23704
TCONS_00048544.p1	STRPU_22246
TCONS_00048545.p1	STRPU_22735
TCONS_00048547.p1	STRPU_16520
TCONS_00048548.p1	STRPU_23539
TCONS_00048549.p1	STRPU_23227
TCONS_00048553.p1	STRPU_22818
TCONS_00048558.p1	STRPU_23848
TCONS_00048559.p1	STRPU_22699
TCONS_00048560.p1	STRPU_22291
TCONS_00048561.p1	STRPU_22292
TCONS_00048562.p1	STRPU_22408
TCONS_00048563.p1	STRPU_23663
TCONS_00048564.p1	STRPU_23133
TCONS_00048565.p1	STRPU_22696
TCONS_00048568.p1	STRPU_23447
TCONS_00048572.p1	STRPU_04195
TCONS_00048573.p1	STRPU_23642
TCONS_00048574.p1	STRPU_23642
TCONS_00048576.p1	STRPU_04707
TCONS_00048577.p1	STRPU_23716
TCONS_00048579.p1	STRPU_23740
TCONS_00048580.p1	STRPU_23911
TCONS_00048583.p1	STRPU_23157
TCONS_00048587.p1	STRPU_23753
TCONS_00048589.p1	STRPU_21978
TCONS_00048590.p1	STRPU_25538
TCONS_00048591.p1	STRPU_25538
TCONS_00048592.p1	STRPU_23518
TCONS_00048594.p1	STRPU_23520
TCONS_00048595.p1	STRPU_10333
TCONS_00048596.p1	STRPU_26838
TCONS_00048599.p1	STRPU_17521
TCONS_00048601.p1	STRPU_22185
TCONS_00048602.p1	STRPU_09391
TCONS_00048603.p1	STRPU_17518
TCONS_00048605.p1	STRPU_17784
TCONS_00048607.p1	STRPU_23889
TCONS_00048608.p1	STRPU_24828
TCONS_00048609.p1	STRPU_22820
TCONS_00048610.p1	STRPU_21939
TCONS_00048611.p1	STRPU_22096
TCONS_00048612.p1	STRPU_24701
TCONS_00048615.p1	STRPU_11403
TCONS_00048617.p1	STRPU_11403
TCONS_00048618.p1	STRPU_23947
TCONS_00048621.p1	STRPU_00690
TCONS_00048622.p1	STRPU_22740
TCONS_00048623.p1	STRPU_00766
TCONS_00048624.p1	STRPU_27319
TCONS_00048625.p1	STRPU_20298
TCONS_00048627.p1	STRPU_23408
TCONS_00048628.p1	STRPU_24460
TCONS_00048629.p1	STRPU_23570
TCONS_00048631.p1	STRPU_05427
TCONS_00048633.p1	STRPU_23571
TCONS_00048634.p1	STRPU_23608
TCONS_00048635.p1	STRPU_27307
TCONS_00048638.p1	STRPU_23255
TCONS_00048639.p1	STRPU_23356
TCONS_00048641.p1	STRPU_22621
TCONS_00048643.p1	STRPU_23872
TCONS_00048644.p1	STRPU_23873
TCONS_00048647.p1	STRPU_09652
TCONS_00048651.p1	STRPU_09391
TCONS_00048654.p1	STRPU_22177
TCONS_00048656.p1	STRPU_22185
TCONS_00048657.p1	STRPU_22412
TCONS_00048658.p1	STRPU_22185
TCONS_00048659.p1	STRPU_22185
TCONS_00048660.p1	STRPU_23934
TCONS_00048661.p1	STRPU_26451
TCONS_00048662.p1	STRPU_03004
TCONS_00048665.p1	STRPU_03004
TCONS_00048666.p1	STRPU_13118
TCONS_00048667.p1	STRPU_20881
TCONS_00048669.p1	STRPU_26408
TCONS_00048673.p1	STRPU_26408
TCONS_00048674.p1	STRPU_26408
TCONS_00048676.p1	STRPU_26408
TCONS_00048680.p1	STRPU_23747
TCONS_00048685.p1	STRPU_22811
TCONS_00048686.p1	STRPU_05822
TCONS_00048687.p1	STRPU_05822
TCONS_00048688.p1	STRPU_19726
TCONS_00048689.p1	STRPU_00635
TCONS_00048691.p1	STRPU_07500
TCONS_00048693.p1	STRPU_23172
TCONS_00048694.p1	STRPU_23889
TCONS_00048697.p1	STRPU_23889
TCONS_00048704.p1	STRPU_19257
TCONS_00048705.p1	STRPU_19257
TCONS_00048706.p1	STRPU_05220
TCONS_00048707.p1	STRPU_22783
TCONS_00048712.p1	STRPU_01651
TCONS_00048715.p1	STRPU_07500
TCONS_00048716.p1	STRPU_11543
TCONS_00048717.p1	STRPU_23355
TCONS_00048722.p1	STRPU_14261
TCONS_00048727.p1	STRPU_06515
TCONS_00048728.p1	STRPU_19852
TCONS_00048729.p1	STRPU_11543
TCONS_00048730.p1	STRPU_07532
TCONS_00048733.p1	STRPU_12626
TCONS_00048734.p1	STRPU_07532
TCONS_00048735.p1	STRPU_12511
TCONS_00048755.p1	STRPU_23841
TCONS_00048757.p1	STRPU_23462
TCONS_00048758.p1	STRPU_23843
TCONS_00048759.p1	STRPU_22388
TCONS_00048761.p1	STRPU_22831
TCONS_00048764.p1	STRPU_15555
TCONS_00048767.p1	STRPU_04283
TCONS_00048768.p1	STRPU_15555
TCONS_00048769.p1	STRPU_15555
TCONS_00048770.p1	STRPU_04283
TCONS_00048771.p1	STRPU_04283
TCONS_00048772.p1	STRPU_02244
TCONS_00048773.p1	STRPU_19630
TCONS_00048775.p1	STRPU_02566
TCONS_00048776.p1	STRPU_23889
TCONS_00048777.p1	STRPU_23362
TCONS_00048779.p1	STRPU_26791
TCONS_00048780.p1	STRPU_23889
TCONS_00048783.p1	STRPU_05122
TCONS_00048787.p1	STRPU_23362
TCONS_00048790.p1	STRPU_03711
TCONS_00048791.p1	STRPU_14183
TCONS_00048792.p1	STRPU_23411
TCONS_00048793.p1	STRPU_23709
TCONS_00048795.p1	STRPU_22371
TCONS_00048796.p1	STRPU_23278
TCONS_00048800.p1	STRPU_04828
TCONS_00048801.p1	STRPU_22636
TCONS_00048803.p1	STRPU_10663
TCONS_00048804.p1	STRPU_22246
TCONS_00048807.p1	STRPU_22008
TCONS_00048808.p1	STRPU_23670
TCONS_00048817.p1	STRPU_23712
TCONS_00048818.p1	STRPU_24468
TCONS_00048820.p1	STRPU_04655
TCONS_00048823.p1	STRPU_06515
TCONS_00048824.p1	STRPU_13158
TCONS_00048826.p1	STRPU_02511
TCONS_00048830.p1	STRPU_00883
TCONS_00048831.p1	STRPU_00884
TCONS_00048832.p1	STRPU_23465
TCONS_00048833.p1	STRPU_16505
TCONS_00048834.p1	STRPU_11403
TCONS_00048836.p1	STRPU_25032
TCONS_00048837.p1	STRPU_11403
TCONS_00048838.p1	STRPU_07018
TCONS_00048839.p1	STRPU_11403
TCONS_00048840.p1	STRPU_00343
TCONS_00048841.p1	STRPU_22300
TCONS_00048842.p1	STRPU_25873
TCONS_00048844.p1	STRPU_05920
TCONS_00048847.p1	STRPU_05605
TCONS_00048848.p1	STRPU_22763
TCONS_00048849.p1	STRPU_22763
TCONS_00048851.p1	STRPU_22763
TCONS_00048855.p1	STRPU_05349
TCONS_00048857.p1	STRPU_23962
TCONS_00048858.p1	STRPU_23963
TCONS_00048859.p1	STRPU_23258
TCONS_00048863.p1	STRPU_15591
TCONS_00048864.p1	STRPU_22730
TCONS_00048865.p1	STRPU_22730
TCONS_00048866.p1	STRPU_22730
TCONS_00048868.p1	STRPU_13622
TCONS_00048869.p1	STRPU_23360
TCONS_00048874.p1	STRPU_05516
TCONS_00048875.p1	STRPU_06737
TCONS_00048876.p1	STRPU_05703
TCONS_00048878.p1	STRPU_23889
TCONS_00048880.p1	STRPU_23889
TCONS_00048881.p1	STRPU_23889
TCONS_00048883.p1	STRPU_22820
TCONS_00048886.p1	STRPU_22578
TCONS_00048887.p1	STRPU_05703
TCONS_00048890.p1	STRPU_11489
TCONS_00048892.p1	STRPU_22982
TCONS_00048894.p1	STRPU_22398
TCONS_00048898.p1	STRPU_22009
TCONS_00048899.p1	STRPU_23989
TCONS_00048900.p1	STRPU_19989
TCONS_00048901.p1	STRPU_21071
TCONS_00048902.p1	STRPU_21071
TCONS_00048904.p1	STRPU_19989
TCONS_00048906.p1	STRPU_23365
TCONS_00048907.p1	STRPU_23583
TCONS_00048909.p1	STRPU_01989
TCONS_00048910.p1	STRPU_22792
TCONS_00048911.p1	STRPU_22367
TCONS_00048912.p1	STRPU_23517
TCONS_00048913.p1	STRPU_23521
TCONS_00048914.p1	STRPU_17715
TCONS_00048916.p1	STRPU_22616
TCONS_00048919.p1	STRPU_22329
TCONS_00048920.p1	STRPU_22617
TCONS_00048921.p1	STRPU_23505
TCONS_00048923.p1	STRPU_23806
TCONS_00048927.p1	STRPU_21913
TCONS_00048928.p1	STRPU_23011
TCONS_00048929.p1	STRPU_06432
TCONS_00048930.p1	STRPU_27221
TCONS_00048931.p1	STRPU_24373
TCONS_00048933.p1	STRPU_01212
TCONS_00048934.p1	STRPU_06851
TCONS_00048935.p1	STRPU_12789
TCONS_00048937.p1	STRPU_21867
TCONS_00048938.p1	STRPU_07176
TCONS_00048939.p1	STRPU_21867
TCONS_00048940.p1	STRPU_18120
TCONS_00048949.p1	STRPU_23628
TCONS_00048951.p1	STRPU_23338
TCONS_00048958.p1	STRPU_22695
TCONS_00048959.p1	STRPU_22694
TCONS_00048961.p1	STRPU_17272
TCONS_00048963.p1	STRPU_17272
TCONS_00048964.p1	STRPU_17272
TCONS_00048965.p1	STRPU_17272
TCONS_00048968.p1	STRPU_23909
TCONS_00048970.p1	STRPU_23908
TCONS_00048971.p1	STRPU_22247
TCONS_00048972.p1	STRPU_22247
TCONS_00048973.p1	STRPU_21867
TCONS_00048974.p1	STRPU_21867
TCONS_00048975.p1	STRPU_23315
TCONS_00048976.p1	STRPU_23314
TCONS_00048978.p1	STRPU_22668
TCONS_00048980.p1	STRPU_23150
TCONS_00048981.p1	STRPU_23215
TCONS_00048983.p1	STRPU_14857
TCONS_00048985.p1	STRPU_05516
TCONS_00048987.p1	STRPU_00639
TCONS_00048989.p1	STRPU_01939
TCONS_00048994.p1	STRPU_01938
TCONS_00048997.p1	STRPU_23462
TCONS_00048998.p1	STRPU_22630
TCONS_00048999.p1	STRPU_23509
TCONS_00049000.p1	STRPU_22634
TCONS_00049003.p1	STRPU_01950
TCONS_00049006.p1	STRPU_25524
TCONS_00049009.p1	STRPU_20124
TCONS_00049010.p1	STRPU_23310
TCONS_00049013.p1	STRPU_22284
TCONS_00049014.p1	STRPU_23158
TCONS_00049015.p1	STRPU_10851
TCONS_00049016.p1	STRPU_23132
TCONS_00049017.p1	STRPU_22739
TCONS_00049018.p1	STRPU_19630
TCONS_00049020.p1	STRPU_06430
TCONS_00049025.p1	STRPU_06430
TCONS_00049027.p1	STRPU_06430
TCONS_00049029.p1	STRPU_06430
TCONS_00049031.p1	STRPU_09613
TCONS_00049032.p1	STRPU_23452
TCONS_00049039.p1	STRPU_15812
TCONS_00049040.p1	STRPU_04106
TCONS_00049041.p1	STRPU_15812
TCONS_00049042.p1	STRPU_22739
TCONS_00049043.p1	STRPU_06430
TCONS_00049044.p1	STRPU_06430
TCONS_00049045.p1	STRPU_06430
TCONS_00049046.p1	STRPU_06430
TCONS_00049049.p1	STRPU_12251
TCONS_00049050.p1	STRPU_00991
TCONS_00049052.p1	STRPU_10728
TCONS_00049053.p1	STRPU_10728
TCONS_00049056.p1	STRPU_15812
TCONS_00049057.p1	STRPU_04106
TCONS_00049058.p1	STRPU_15812
TCONS_00049059.p1	STRPU_00196
TCONS_00049070.p1	STRPU_23302
TCONS_00049071.p1	STRPU_23252
TCONS_00049073.p1	STRPU_23454
TCONS_00049074.p1	STRPU_00876
TCONS_00049075.p1	STRPU_23057
TCONS_00049079.p1	STRPU_23585
TCONS_00049083.p1	STRPU_23589
TCONS_00049085.p1	STRPU_18333
TCONS_00049086.p1	STRPU_23724
TCONS_00049087.p1	STRPU_08197
TCONS_00049090.p1	STRPU_18535
TCONS_00049091.p1	STRPU_18535
TCONS_00049093.p1	STRPU_18654
TCONS_00049095.p1	STRPU_06681
TCONS_00049096.p1	STRPU_24900
TCONS_00049097.p1	STRPU_22600
TCONS_00049099.p1	STRPU_22979
TCONS_00049100.p1	STRPU_22979
TCONS_00049104.p1	STRPU_22324
TCONS_00049106.p1	STRPU_23935
TCONS_00049110.p1	STRPU_13393
TCONS_00049112.p1	STRPU_13784
TCONS_00049113.p1	STRPU_13784
TCONS_00049114.p1	STRPU_13784
TCONS_00049115.p1	STRPU_13738
TCONS_00049116.p1	STRPU_13784
TCONS_00049117.p1	STRPU_13784
TCONS_00049118.p1	STRPU_13784
TCONS_00049119.p1	STRPU_13784
TCONS_00049120.p1	STRPU_13784
TCONS_00049121.p1	STRPU_18535
TCONS_00049122.p1	STRPU_21238
TCONS_00049124.p1	STRPU_22986
TCONS_00049126.p1	STRPU_23342
TCONS_00049128.p1	STRPU_23159
TCONS_00049131.p1	STRPU_23161
TCONS_00049132.p1	STRPU_20150
TCONS_00049133.p1	STRPU_21238
TCONS_00049134.p1	STRPU_21238
TCONS_00049136.p1	STRPU_09615
TCONS_00049138.p1	STRPU_23805
TCONS_00049139.p1	STRPU_05745
TCONS_00049140.p1	STRPU_09615
TCONS_00049141.p1	STRPU_23805
TCONS_00049142.p1	STRPU_05745
TCONS_00049144.p1	STRPU_25524
TCONS_00049145.p1	STRPU_23321
TCONS_00049146.p1	STRPU_22922
TCONS_00049151.p1	STRPU_22745
TCONS_00049152.p1	STRPU_01899
TCONS_00049154.p1	STRPU_23409
TCONS_00049155.p1	STRPU_23993
TCONS_00049160.p1	STRPU_13784
TCONS_00049162.p1	STRPU_22732
TCONS_00049163.p1	STRPU_22732
TCONS_00049164.p1	STRPU_22732
TCONS_00049165.p1	STRPU_22732
TCONS_00049168.p1	STRPU_22732
TCONS_00049174.p1	STRPU_26451
TCONS_00049175.p1	STRPU_23409
TCONS_00049176.p1	STRPU_23993
TCONS_00049177.p1	STRPU_13784
TCONS_00049178.p1	STRPU_22732
TCONS_00049181.p1	STRPU_22732
TCONS_00049190.p1	STRPU_22732
