TCONS_00000001.p1	bflo_20824
TCONS_00051908.p1	bflo_24711
TCONS_00051909.p1	bflo_24618
TCONS_00051910.p1	bflo_16541
TCONS_00051911.p1	bflo_25113
TCONS_00051912.p1	bflo_25113
TCONS_00051914.p1	bflo_25113
TCONS_00051916.p1	bflo_25113
TCONS_00051917.p1	bflo_25113
TCONS_00051918.p1	bflo_25113
TCONS_00051919.p1	bflo_10706
TCONS_00051922.p1	bflo_24650
TCONS_00051923.p1	bflo_24650
TCONS_00051925.p1	bflo_24649
TCONS_00051926.p1	bflo_12720
TCONS_00051927.p1	bflo_14867
TCONS_00051928.p1	bflo_15216
TCONS_00051929.p1	bflo_15216
TCONS_00051930.p1	bflo_15216
TCONS_00051931.p1	bflo_15571
TCONS_00051932.p1	bflo_15571
TCONS_00051933.p1	bflo_25776
TCONS_00051934.p1	bflo_05363
TCONS_00051936.p1	bflo_05363
TCONS_00051937.p1	bflo_23102
TCONS_00051943.p1	bflo_12072
TCONS_00051944.p1	bflo_22870
TCONS_00051945.p1	bflo_25114
TCONS_00051946.p1	bflo_25114
TCONS_00051947.p1	bflo_23944
TCONS_00051948.p1	bflo_14140
TCONS_00051950.p1	bflo_13539
TCONS_00051951.p1	bflo_00945
TCONS_00051953.p1	bflo_24135
TCONS_00051955.p1	bflo_25523
TCONS_00051956.p1	bflo_23993
TCONS_00051957.p1	bflo_24588
TCONS_00051958.p1	bflo_23993
TCONS_00051959.p1	bflo_24135
TCONS_00051963.p1	bflo_24135
TCONS_00051972.p1	bflo_19076
TCONS_00051973.p1	bflo_24143
TCONS_00051974.p1	bflo_15381
TCONS_00051975.p1	bflo_17284
TCONS_00051978.p1	bflo_24056
TCONS_00051979.p1	bflo_24597
TCONS_00051980.p1	bflo_19905
TCONS_00051981.p1	bflo_04417
TCONS_00051982.p1	bflo_04422
TCONS_00051983.p1	bflo_04417
TCONS_00051984.p1	bflo_04417
TCONS_00051985.p1	bflo_04417
TCONS_00051986.p1	bflo_11726
TCONS_00051987.p1	bflo_04417
TCONS_00051988.p1	bflo_14454
TCONS_00051989.p1	bflo_24497
TCONS_00051990.p1	bflo_24497
TCONS_00051991.p1	bflo_02075
TCONS_00051992.p1	bflo_24153
TCONS_00051993.p1	bflo_04807
TCONS_00051994.p1	bflo_03849
TCONS_00051995.p1	bflo_07732
TCONS_00051996.p1	bflo_04389
TCONS_00051999.p1	bflo_27463
TCONS_00052002.p1	bflo_24357
TCONS_00052005.p1	bflo_24909
TCONS_00052006.p1	bflo_10199
TCONS_00052007.p1	bflo_10180
TCONS_00052008.p1	bflo_24447
TCONS_00052009.p1	bflo_07683
TCONS_00052011.p1	bflo_24436
TCONS_00052014.p1	bflo_24358
TCONS_00052021.p1	bflo_24414
TCONS_00052022.p1	bflo_22404
TCONS_00052025.p1	bflo_08768
TCONS_00052026.p1	bflo_23730
TCONS_00052027.p1	bflo_19293
TCONS_00052029.p1	bflo_19293
TCONS_00052030.p1	bflo_23576
TCONS_00052031.p1	bflo_19293
TCONS_00052032.p1	bflo_07605
TCONS_00052035.p1	bflo_07747
TCONS_00052036.p1	bflo_15952
TCONS_00052037.p1	bflo_24578
TCONS_00052038.p1	bflo_19055
TCONS_00052039.p1	bflo_19026
TCONS_00052040.p1	bflo_18879
TCONS_00052041.p1	bflo_18879
TCONS_00052043.p1	bflo_08013
TCONS_00052047.p1	bflo_18879
TCONS_00052048.p1	bflo_08643
TCONS_00052050.p1	bflo_08013
TCONS_00052051.p1	bflo_18879
TCONS_00052052.p1	bflo_08013
TCONS_00052054.p1	bflo_04508
TCONS_00052055.p1	bflo_21166
TCONS_00052056.p1	bflo_15835
TCONS_00052057.p1	bflo_25129
TCONS_00052058.p1	bflo_25129
TCONS_00052059.p1	bflo_26526
TCONS_00052060.p1	bflo_02201
TCONS_00052064.p1	bflo_26527
TCONS_00052065.p1	bflo_24566
TCONS_00052070.p1	bflo_26527
TCONS_00052071.p1	bflo_24566
TCONS_00052072.p1	bflo_24798
TCONS_00052073.p1	bflo_13450
TCONS_00052074.p1	bflo_13786
TCONS_00052075.p1	bflo_02955
TCONS_00052076.p1	bflo_11818
TCONS_00052078.p1	bflo_03174
TCONS_00052079.p1	bflo_21498
TCONS_00052080.p1	bflo_21498
TCONS_00052081.p1	bflo_22833
TCONS_00052082.p1	bflo_23502
TCONS_00052083.p1	bflo_24548
TCONS_00052084.p1	bflo_04470
TCONS_00052085.p1	bflo_12891
TCONS_00052087.p1	bflo_13955
TCONS_00052088.p1	bflo_12891
TCONS_00052089.p1	bflo_12891
TCONS_00052091.p1	bflo_14069
TCONS_00052092.p1	bflo_10765
TCONS_00052093.p1	bflo_24827
TCONS_00052096.p1	bflo_25071
TCONS_00052097.p1	bflo_25071
TCONS_00052099.p1	bflo_20714
TCONS_00052100.p2	bflo_04274
TCONS_00052103.p1	bflo_13955
TCONS_00052104.p1	bflo_06263
TCONS_00052105.p1	bflo_07559
TCONS_00052106.p1	bflo_07559
TCONS_00052107.p1	bflo_07559
TCONS_00052108.p1	bflo_07559
TCONS_00052109.p1	bflo_25071
TCONS_00052111.p1	bflo_19765
TCONS_00052117.p1	bflo_06263
TCONS_00052118.p1	bflo_07559
TCONS_00052119.p1	bflo_07559
TCONS_00052120.p1	bflo_07559
TCONS_00052122.p1	bflo_24385
TCONS_00052126.p1	bflo_07559
TCONS_00052127.p1	bflo_24385
TCONS_00052128.p1	bflo_07559
TCONS_00052129.p1	bflo_13774
TCONS_00052132.p1	bflo_24601
TCONS_00052133.p1	bflo_24601
TCONS_00052135.p1	bflo_24582
TCONS_00052137.p1	bflo_24463
TCONS_00052139.p1	bflo_24663
TCONS_00052140.p1	bflo_24428
TCONS_00052142.p1	bflo_26084
TCONS_00052143.p1	bflo_19448
TCONS_00052144.p1	bflo_26527
TCONS_00052150.p1	bflo_24757
TCONS_00052151.p1	bflo_24757
TCONS_00052152.p1	bflo_11294
TCONS_00052154.p1	bflo_11316
TCONS_00052156.p1	bflo_04878
TCONS_00052157.p1	bflo_09803
TCONS_00052161.p1	bflo_06303
TCONS_00052162.p1	bflo_24757
TCONS_00052163.p1	bflo_11294
TCONS_00052165.p1	bflo_04739
TCONS_00052167.p1	bflo_02215
TCONS_00052168.p1	bflo_02421
TCONS_00052172.p1	bflo_11707
TCONS_00052173.p1	bflo_12872
TCONS_00052175.p1	bflo_02875
TCONS_00052177.p1	bflo_24277
TCONS_00052179.p1	bflo_24060
TCONS_00052180.p1	bflo_24490
TCONS_00052181.p1	bflo_24571
TCONS_00052184.p1	bflo_24571
TCONS_00052185.p1	bflo_20724
TCONS_00052186.p1	bflo_24379
TCONS_00052193.p1	bflo_24434
TCONS_00052194.p1	bflo_24281
TCONS_00052196.p1	bflo_24205
TCONS_00052198.p1	bflo_08858
TCONS_00052199.p1	bflo_18642
TCONS_00052200.p1	bflo_18642
TCONS_00052201.p1	bflo_24097
TCONS_00052205.p1	bflo_09370
TCONS_00052206.p1	bflo_09370
TCONS_00052207.p1	bflo_24393
TCONS_00052208.p1	bflo_15003
TCONS_00052209.p1	bflo_09560
TCONS_00052215.p1	bflo_24854
TCONS_00052217.p1	bflo_03139
TCONS_00052218.p1	bflo_24464
TCONS_00052228.p1	bflo_24973
TCONS_00052229.p1	bflo_24092
TCONS_00052231.p1	bflo_05698
TCONS_00052232.p1	bflo_05031
TCONS_00052233.p1	bflo_24557
TCONS_00052234.p1	bflo_24755
TCONS_00052235.p1	bflo_24596
TCONS_00052236.p1	bflo_24596
TCONS_00052238.p1	bflo_24087
TCONS_00052239.p1	bflo_24087
TCONS_00052244.p1	bflo_24331
TCONS_00052249.p1	bflo_21632
TCONS_00052250.p1	bflo_21632
TCONS_00052251.p1	bflo_21632
TCONS_00052253.p1	bflo_21632
TCONS_00052255.p1	bflo_21632
TCONS_00052257.p1	bflo_21632
TCONS_00052260.p1	bflo_25144
TCONS_00052261.p1	bflo_24850
TCONS_00052265.p1	bflo_27313
TCONS_00052271.p1	bflo_03560
TCONS_00052274.p1	bflo_03887
TCONS_00052281.p1	bflo_07159
TCONS_00052284.p1	bflo_06246
TCONS_00052286.p1	bflo_02699
TCONS_00052288.p1	bflo_01091
TCONS_00052299.p1	bflo_16433
TCONS_00052300.p1	bflo_24495
TCONS_00052301.p1	bflo_03609
TCONS_00052309.p1	bflo_02629
TCONS_00052315.p1	bflo_04807
TCONS_00052316.p1	bflo_12610
TCONS_00052318.p1	bflo_07749
TCONS_00052319.p1	bflo_06989
TCONS_00052321.p1	bflo_02699
TCONS_00052324.p1	bflo_16048
TCONS_00052326.p1	bflo_08802
TCONS_00052328.p1	bflo_27106
TCONS_00052331.p1	bflo_16228
TCONS_00052332.p1	bflo_17106
TCONS_00052333.p1	bflo_23616
TCONS_00052336.p1	bflo_02190
TCONS_00052340.p1	bflo_20946
TCONS_00052341.p1	bflo_21365
TCONS_00052342.p1	bflo_21365
TCONS_00052344.p1	bflo_06858
TCONS_00052345.p1	bflo_06858
TCONS_00052347.p2	bflo_02134
TCONS_00052348.p1	bflo_16428
TCONS_00052352.p1	bflo_03139
TCONS_00052353.p1	bflo_00030
TCONS_00052356.p1	bflo_00081
TCONS_00052358.p1	bflo_04562
TCONS_00052359.p1	bflo_03898
TCONS_00052361.p1	bflo_16416
TCONS_00052362.p1	bflo_21906
TCONS_00052364.p1	bflo_24304
TCONS_00052372.p1	bflo_07502
TCONS_00052375.p1	bflo_00107
TCONS_00052377.p1	bflo_01246
TCONS_00052378.p1	bflo_17764
TCONS_00052379.p1	bflo_00610
TCONS_00052380.p1	bflo_00610
TCONS_00052381.p1	bflo_16602
TCONS_00052382.p1	bflo_19392
TCONS_00052383.p1	bflo_24495
TCONS_00052389.p1	bflo_14069
TCONS_00052390.p1	bflo_01452
TCONS_00052391.p1	bflo_13357
TCONS_00052392.p1	bflo_00997
TCONS_00052393.p1	bflo_20997
TCONS_00052395.p1	bflo_11318
TCONS_00052396.p1	bflo_13204
TCONS_00052398.p1	bflo_13204
TCONS_00052403.p1	bflo_21405
TCONS_00052404.p1	bflo_18231
TCONS_00052406.p1	bflo_24991
TCONS_00052407.p1	bflo_04856
TCONS_00052415.p1	bflo_13112
TCONS_00052420.p1	bflo_00579
TCONS_00052424.p1	bflo_11995
TCONS_00052426.p1	bflo_11317
TCONS_00052428.p1	bflo_18782
TCONS_00052429.p1	bflo_18755
TCONS_00052430.p1	bflo_14033
TCONS_00052431.p1	bflo_00578
TCONS_00052433.p1	bflo_02263
TCONS_00052434.p1	bflo_13358
TCONS_00052435.p1	bflo_00256
TCONS_00052436.p1	bflo_12013
TCONS_00052437.p1	bflo_23240
TCONS_00052438.p1	bflo_23828
TCONS_00052439.p1	bflo_18757
TCONS_00052440.p1	bflo_02263
TCONS_00052444.p1	bflo_02255
TCONS_00052445.p1	bflo_07989
TCONS_00052450.p1	bflo_16433
TCONS_00052453.p1	bflo_26092
TCONS_00052455.p1	bflo_16433
TCONS_00052456.p1	bflo_16433
TCONS_00052457.p1	bflo_02283
TCONS_00052461.p1	bflo_25584
TCONS_00052464.p1	bflo_14431
TCONS_00052465.p1	bflo_08031
TCONS_00052470.p1	bflo_08260
TCONS_00052473.p1	bflo_26046
TCONS_00052474.p1	bflo_18211
TCONS_00052475.p1	bflo_17143
TCONS_00052477.p1	bflo_13609
TCONS_00052478.p1	bflo_25626
TCONS_00052479.p1	bflo_25643
TCONS_00052481.p1	bflo_08792
TCONS_00052482.p1	bflo_08792
TCONS_00052483.p1	bflo_25438
TCONS_00052485.p1	bflo_16542
TCONS_00052486.p1	bflo_26115
TCONS_00052493.p1	bflo_09762
TCONS_00052495.p1	bflo_08105
TCONS_00052496.p1	bflo_18618
TCONS_00052497.p1	bflo_10752
TCONS_00052498.p1	bflo_25216
TCONS_00052499.p1	bflo_07411
TCONS_00052500.p1	bflo_03804
TCONS_00052502.p1	bflo_25268
TCONS_00052503.p1	bflo_08881
TCONS_00052504.p1	bflo_25536
TCONS_00052508.p1	bflo_25874
TCONS_00052509.p1	bflo_25735
TCONS_00052512.p1	bflo_25903
TCONS_00052514.p1	bflo_25693
TCONS_00052515.p1	bflo_25604
TCONS_00052518.p1	bflo_25603
TCONS_00052519.p1	bflo_25695
TCONS_00052522.p1	bflo_25695
TCONS_00052523.p1	bflo_25512
TCONS_00052524.p1	bflo_25512
TCONS_00052526.p1	bflo_25512
TCONS_00052527.p1	bflo_25512
TCONS_00052528.p1	bflo_25512
TCONS_00052529.p1	bflo_25243
TCONS_00052540.p1	bflo_25554
TCONS_00052542.p1	bflo_06274
TCONS_00052544.p1	bflo_25215
TCONS_00052549.p1	bflo_25772
TCONS_00052552.p1	bflo_25550
TCONS_00052554.p1	bflo_02357
TCONS_00052555.p1	bflo_14977
TCONS_00052558.p1	bflo_25411
TCONS_00052561.p1	bflo_16648
TCONS_00052562.p1	bflo_03579
TCONS_00052565.p1	bflo_07012
TCONS_00052566.p1	bflo_13412
TCONS_00052568.p1	bflo_03588
TCONS_00052569.p1	bflo_06317
TCONS_00052571.p1	bflo_02075
TCONS_00052572.p2	bflo_15282
TCONS_00052573.p1	bflo_26200
TCONS_00052574.p1	bflo_25165
TCONS_00052580.p1	bflo_25164
TCONS_00052595.p1	bflo_26320
TCONS_00052596.p1	bflo_22984
TCONS_00052598.p1	bflo_25600
TCONS_00052600.p1	bflo_25715
TCONS_00052601.p1	bflo_10752
TCONS_00052602.p1	bflo_02065
TCONS_00052603.p1	bflo_14977
TCONS_00052604.p1	bflo_13661
TCONS_00052605.p1	bflo_10917
TCONS_00052608.p1	bflo_00239
TCONS_00052611.p1	bflo_01827
TCONS_00052612.p1	bflo_13164
TCONS_00052613.p2	bflo_10028
TCONS_00052614.p1	bflo_02357
TCONS_00052615.p1	bflo_00945
TCONS_00052616.p1	bflo_13539
TCONS_00052618.p1	bflo_17006
TCONS_00052619.p1	bflo_15548
TCONS_00052620.p1	bflo_21953
TCONS_00052621.p1	bflo_10028
TCONS_00052622.p1	bflo_02357
TCONS_00052623.p1	bflo_25291
TCONS_00052624.p1	bflo_00675
TCONS_00052627.p1	bflo_20735
TCONS_00052628.p1	bflo_25940
TCONS_00052629.p1	bflo_04350
TCONS_00052632.p1	bflo_16612
TCONS_00052633.p1	bflo_00564
TCONS_00052634.p1	bflo_05866
TCONS_00052635.p1	bflo_05866
TCONS_00052636.p1	bflo_17272
TCONS_00052637.p1	bflo_03609
TCONS_00052638.p1	bflo_08332
TCONS_00052640.p1	bflo_08332
TCONS_00052644.p1	bflo_23586
TCONS_00052645.p1	bflo_23081
TCONS_00052646.p1	bflo_25223
TCONS_00052648.p1	bflo_05533
TCONS_00052649.p1	bflo_02653
TCONS_00052651.p1	bflo_25583
TCONS_00052654.p1	bflo_21926
TCONS_00052655.p1	bflo_21926
TCONS_00052656.p1	bflo_25698
TCONS_00052657.p1	bflo_25174
TCONS_00052660.p1	bflo_27501
TCONS_00052670.p1	bflo_25543
TCONS_00052672.p1	bflo_26122
TCONS_00052678.p1	bflo_25967
TCONS_00052698.p1	bflo_26106
TCONS_00052699.p1	bflo_13893
TCONS_00052700.p1	bflo_09471
TCONS_00052701.p1	bflo_26349
TCONS_00052702.p1	bflo_24579
TCONS_00052703.p1	bflo_25678
TCONS_00052705.p1	bflo_14611
TCONS_00052707.p1	bflo_00623
TCONS_00052711.p1	bflo_20465
TCONS_00052712.p1	bflo_18915
TCONS_00052713.p1	bflo_08235
TCONS_00052714.p1	bflo_23102
TCONS_00052715.p1	bflo_23102
TCONS_00052718.p1	bflo_10599
TCONS_00052719.p1	bflo_11109
TCONS_00052721.p1	bflo_25880
TCONS_00052722.p1	bflo_01056
TCONS_00052726.p1	bflo_14598
TCONS_00052728.p1	bflo_25586
TCONS_00052730.p1	bflo_25914
TCONS_00052731.p1	bflo_08053
TCONS_00052732.p1	bflo_06785
TCONS_00052733.p1	bflo_22984
TCONS_00052734.p1	bflo_25652
TCONS_00052735.p1	bflo_25631
TCONS_00052736.p1	bflo_25738
TCONS_00052737.p1	bflo_22005
TCONS_00052738.p1	bflo_22012
TCONS_00052740.p1	bflo_22012
TCONS_00052743.p1	bflo_25314
TCONS_00052744.p1	bflo_25666
TCONS_00052745.p1	bflo_25294
TCONS_00052747.p1	bflo_02952
TCONS_00052748.p1	bflo_25323
TCONS_00052750.p1	bflo_26495
TCONS_00052751.p1	bflo_26497
TCONS_00052753.p1	bflo_25323
TCONS_00052754.p1	bflo_25844
TCONS_00052757.p1	bflo_26306
TCONS_00052758.p1	bflo_26307
TCONS_00052759.p1	bflo_26316
TCONS_00052760.p1	bflo_03923
TCONS_00052761.p1	bflo_25621
TCONS_00052764.p1	bflo_26109
TCONS_00052765.p1	bflo_25162
TCONS_00052766.p1	bflo_10682
TCONS_00052768.p2	bflo_10682
TCONS_00052769.p1	bflo_25758
TCONS_00052771.p1	bflo_16418
TCONS_00052772.p1	bflo_15877
TCONS_00052773.p1	bflo_20058
TCONS_00052774.p1	bflo_01436
TCONS_00052775.p1	bflo_26344
TCONS_00052777.p1	bflo_25222
TCONS_00052779.p1	bflo_25906
TCONS_00052780.p1	bflo_25269
TCONS_00052781.p1	bflo_25269
TCONS_00052782.p1	bflo_03616
TCONS_00052783.p1	bflo_09060
TCONS_00052784.p1	bflo_09060
TCONS_00052785.p1	bflo_11939
TCONS_00052786.p1	bflo_23591
TCONS_00052787.p1	bflo_18048
TCONS_00052789.p1	bflo_12363
TCONS_00052791.p1	bflo_12363
TCONS_00052792.p1	bflo_22012
TCONS_00052793.p1	bflo_26211
TCONS_00052795.p1	bflo_10666
TCONS_00052796.p1	bflo_25266
TCONS_00052797.p1	bflo_10682
TCONS_00052798.p1	bflo_10682
TCONS_00052802.p1	bflo_10682
TCONS_00052805.p1	bflo_10682
TCONS_00052807.p1	bflo_10682
TCONS_00052808.p1	bflo_25758
TCONS_00052810.p1	bflo_16418
TCONS_00052811.p1	bflo_10057
TCONS_00052812.p1	bflo_26359
TCONS_00052813.p1	bflo_01436
TCONS_00052817.p1	bflo_26344
TCONS_00052821.p1	bflo_25222
TCONS_00052824.p1	bflo_09904
TCONS_00052825.p1	bflo_19342
TCONS_00052829.p1	bflo_06785
TCONS_00052830.p1	bflo_22900
TCONS_00052831.p1	bflo_06785
TCONS_00052832.p1	bflo_26224
TCONS_00052835.p1	bflo_08212
TCONS_00052837.p1	bflo_25556
TCONS_00052838.p1	bflo_26265
TCONS_00052839.p1	bflo_25238
TCONS_00052840.p1	bflo_25238
TCONS_00052844.p1	bflo_26219
TCONS_00052848.p1	bflo_25704
TCONS_00052849.p1	bflo_25792
TCONS_00052851.p1	bflo_25494
TCONS_00052855.p1	bflo_25193
TCONS_00052857.p1	bflo_19040
TCONS_00052859.p1	bflo_03577
TCONS_00052861.p1	bflo_25340
TCONS_00052864.p1	bflo_25708
TCONS_00052865.p1	bflo_25732
TCONS_00052866.p1	bflo_02393
TCONS_00052869.p1	bflo_06269
TCONS_00052872.p1	bflo_09729
TCONS_00052874.p1	bflo_08472
TCONS_00052875.p1	bflo_23896
TCONS_00052883.p1	bflo_25634
TCONS_00052890.p1	bflo_25366
TCONS_00052892.p1	bflo_10752
TCONS_00052893.p1	bflo_26146
TCONS_00052895.p1	bflo_10262
TCONS_00052896.p1	bflo_25813
TCONS_00052897.p1	bflo_26194
TCONS_00052898.p1	bflo_26242
TCONS_00052900.p1	bflo_26146
TCONS_00052901.p1	bflo_03435
TCONS_00052902.p1	bflo_03435
TCONS_00052903.p1	bflo_03435
TCONS_00052904.p1	bflo_03435
TCONS_00052905.p1	bflo_03435
TCONS_00052906.p1	bflo_26145
TCONS_00052907.p1	bflo_25362
TCONS_00052908.p1	bflo_25980
TCONS_00052910.p1	bflo_25497
TCONS_00052911.p1	bflo_26032
TCONS_00052913.p1	bflo_25546
TCONS_00052915.p1	bflo_20664
TCONS_00052916.p1	bflo_07918
TCONS_00052918.p1	bflo_08558
TCONS_00052919.p1	bflo_22273
TCONS_00052921.p1	bflo_00385
TCONS_00052923.p1	bflo_22273
TCONS_00052926.p1	bflo_25850
TCONS_00052938.p1	bflo_25857
TCONS_00052940.p1	bflo_20830
TCONS_00052942.p1	bflo_26230
TCONS_00052944.p1	bflo_16317
TCONS_00052945.p1	bflo_23924
TCONS_00052947.p1	bflo_00692
TCONS_00052948.p1	bflo_07256
TCONS_00052950.p1	bflo_26002
TCONS_00052951.p1	bflo_25411
TCONS_00052952.p1	bflo_00027
TCONS_00052955.p1	bflo_26058
TCONS_00052956.p1	bflo_01080
TCONS_00052957.p1	bflo_02926
TCONS_00052958.p1	bflo_25756
TCONS_00052963.p1	bflo_24896
TCONS_00052964.p1	bflo_26284
TCONS_00052965.p1	bflo_11776
TCONS_00052966.p1	bflo_00739
TCONS_00052967.p1	bflo_26202
TCONS_00052968.p1	bflo_25508
TCONS_00052970.p1	bflo_25204
TCONS_00052971.p1	bflo_25204
TCONS_00052972.p1	bflo_03804
TCONS_00052973.p1	bflo_05031
TCONS_00052974.p1	bflo_13390
TCONS_00052975.p1	bflo_10420
TCONS_00052977.p1	bflo_26455
TCONS_00052980.p1	bflo_16925
TCONS_00052982.p1	bflo_08956
TCONS_00052983.p1	bflo_02481
TCONS_00052984.p1	bflo_25147
TCONS_00052985.p1	bflo_26455
TCONS_00052987.p1	bflo_17092
TCONS_00052989.p1	bflo_25147
TCONS_00052990.p1	bflo_02481
TCONS_00052991.p1	bflo_21783
TCONS_00052995.p1	bflo_20441
TCONS_00052996.p1	bflo_01961
TCONS_00052997.p1	bflo_01961
TCONS_00052999.p1	bflo_22002
TCONS_00053000.p1	bflo_00219
TCONS_00053004.p1	bflo_02596
TCONS_00053005.p1	bflo_02071
TCONS_00053006.p1	bflo_02071
TCONS_00053007.p1	bflo_25184
TCONS_00053008.p1	bflo_26210
TCONS_00053009.p1	bflo_01827
TCONS_00053010.p1	bflo_04059
TCONS_00053011.p1	bflo_04807
TCONS_00053014.p1	bflo_20159
TCONS_00053016.p1	bflo_25233
TCONS_00053017.p1	bflo_25992
TCONS_00053018.p1	bflo_25992
TCONS_00053019.p1	bflo_18777
TCONS_00053021.p1	bflo_05363
TCONS_00053023.p1	bflo_05364
TCONS_00053025.p1	bflo_02087
TCONS_00053026.p1	bflo_05367
TCONS_00053027.p1	bflo_01091
TCONS_00053028.p1	bflo_23592
TCONS_00053029.p1	bflo_02699
TCONS_00053032.p1	bflo_02220
TCONS_00053033.p1	bflo_03844
TCONS_00053037.p1	bflo_25792
TCONS_00053038.p1	bflo_25565
TCONS_00053042.p1	bflo_25820
TCONS_00053043.p1	bflo_03204
TCONS_00053044.p1	bflo_26404
TCONS_00053045.p1	bflo_15244
TCONS_00053046.p1	bflo_16463
TCONS_00053047.p1	bflo_16463
TCONS_00053048.p1	bflo_16463
TCONS_00053049.p1	bflo_25218
TCONS_00053050.p1	bflo_25218
TCONS_00053051.p1	bflo_25218
TCONS_00053053.p1	bflo_10744
TCONS_00053054.p1	bflo_13324
TCONS_00053055.p1	bflo_13447
TCONS_00053056.p1	bflo_11939
TCONS_00053057.p1	bflo_11939
TCONS_00053058.p1	bflo_02357
TCONS_00053059.p1	bflo_01289
TCONS_00053061.p1	bflo_22300
TCONS_00053062.p1	bflo_11939
TCONS_00053063.p1	bflo_15058
TCONS_00053064.p1	bflo_06560
TCONS_00053065.p1	bflo_25533
TCONS_00053066.p1	bflo_04496
TCONS_00053067.p1	bflo_05363
TCONS_00053068.p1	bflo_05365
TCONS_00053069.p1	bflo_05367
TCONS_00053070.p1	bflo_04319
TCONS_00053071.p1	bflo_01854
TCONS_00053072.p1	bflo_04319
TCONS_00053073.p1	bflo_23592
TCONS_00053075.p1	bflo_24495
TCONS_00053076.p1	bflo_02699
TCONS_00053077.p1	bflo_01091
TCONS_00053078.p1	bflo_25831
TCONS_00053079.p1	bflo_25792
TCONS_00053081.p1	bflo_25565
TCONS_00053084.p1	bflo_25820
TCONS_00053085.p1	bflo_03204
TCONS_00053087.p1	bflo_26404
TCONS_00053088.p1	bflo_16463
TCONS_00053089.p1	bflo_12984
TCONS_00053090.p1	bflo_16463
TCONS_00053091.p1	bflo_16463
TCONS_00053093.p1	bflo_25218
TCONS_00053095.p1	bflo_25218
TCONS_00053097.p1	bflo_13247
TCONS_00053098.p1	bflo_13447
TCONS_00053099.p1	bflo_11939
TCONS_00053100.p1	bflo_11939
TCONS_00053102.p1	bflo_08680
TCONS_00053103.p1	bflo_09807
TCONS_00053104.p1	bflo_19584
TCONS_00053105.p1	bflo_12363
TCONS_00053106.p1	bflo_03670
TCONS_00053107.p1	bflo_06560
TCONS_00053109.p1	bflo_14861
TCONS_00053110.p1	bflo_05017
TCONS_00053112.p1	bflo_14597
TCONS_00053113.p1	bflo_14597
TCONS_00053115.p1	bflo_25225
TCONS_00053118.p1	bflo_25334
TCONS_00053122.p1	bflo_25463
TCONS_00053130.p1	bflo_26177
TCONS_00053131.p1	bflo_26177
TCONS_00053132.p1	bflo_26793
TCONS_00053134.p1	bflo_00627
TCONS_00053135.p1	bflo_26497
TCONS_00053136.p1	bflo_05393
TCONS_00053138.p1	bflo_26337
TCONS_00053142.p1	bflo_25639
TCONS_00053143.p1	bflo_26024
TCONS_00053144.p1	bflo_26024
TCONS_00053146.p1	bflo_10199
TCONS_00053147.p1	bflo_25320
TCONS_00053148.p1	bflo_26377
TCONS_00053150.p1	bflo_25719
TCONS_00053152.p1	bflo_17536
TCONS_00053153.p1	bflo_09057
TCONS_00053154.p1	bflo_09761
TCONS_00053155.p1	bflo_15830
TCONS_00053156.p1	bflo_01422
TCONS_00053158.p1	bflo_24635
TCONS_00053159.p1	bflo_24635
TCONS_00053161.p1	bflo_15101
TCONS_00053162.p1	bflo_04324
TCONS_00053163.p1	bflo_15101
TCONS_00053164.p1	bflo_15101
TCONS_00053165.p1	bflo_24635
TCONS_00053166.p1	bflo_25681
TCONS_00053170.p1	bflo_25242
TCONS_00053171.p1	bflo_25916
TCONS_00053172.p1	bflo_26497
TCONS_00053174.p1	bflo_25548
TCONS_00053176.p1	bflo_25273
TCONS_00053177.p1	bflo_15017
TCONS_00053178.p1	bflo_26218
TCONS_00053179.p1	bflo_09271
TCONS_00053180.p1	bflo_10752
TCONS_00053181.p1	bflo_14950
TCONS_00053182.p1	bflo_26169
TCONS_00053183.p1	bflo_25622
TCONS_00053184.p1	bflo_25622
TCONS_00053186.p1	bflo_25623
TCONS_00053189.p1	bflo_25295
TCONS_00053190.p1	bflo_26231
TCONS_00053191.p1	bflo_25607
TCONS_00053192.p1	bflo_25884
TCONS_00053193.p1	bflo_13830
TCONS_00053194.p1	bflo_25621
TCONS_00053195.p1	bflo_26277
TCONS_00053196.p1	bflo_19059
TCONS_00053198.p1	bflo_05162
TCONS_00053200.p1	bflo_26323
TCONS_00053201.p1	bflo_25933
TCONS_00053202.p1	bflo_25933
TCONS_00053203.p1	bflo_15935
TCONS_00053204.p1	bflo_25297
TCONS_00053206.p1	bflo_15647
TCONS_00053207.p1	bflo_20710
TCONS_00053208.p1	bflo_25606
TCONS_00053209.p1	bflo_24474
TCONS_00053210.p1	bflo_25240
TCONS_00053211.p1	bflo_08361
TCONS_00053213.p1	bflo_25686
TCONS_00053215.p1	bflo_13482
TCONS_00053218.p1	bflo_25491
TCONS_00053219.p1	bflo_14831
TCONS_00053220.p1	bflo_11499
TCONS_00053225.p1	bflo_25792
TCONS_00053226.p1	bflo_25748
TCONS_00053227.p1	bflo_25780
TCONS_00053228.p1	bflo_16792
TCONS_00053229.p1	bflo_17691
TCONS_00053231.p1	bflo_17691
TCONS_00053234.p1	bflo_25239
TCONS_00053235.p1	bflo_25239
TCONS_00053236.p1	bflo_19257
TCONS_00053238.p1	bflo_25725
TCONS_00053239.p1	bflo_26339
