TCONS_00000001.p1	BRALA28819
TCONS_00049057.p1	BRALA22078
TCONS_00049058.p1	BRALA22078
TCONS_00049059.p1	BRALA15302
TCONS_00049070.p1	BRALA28040
TCONS_00049071.p1	BRALA25647
TCONS_00049073.p1	BRALA20455
TCONS_00049074.p1	BRALA15291
TCONS_00049075.p1	BRALA24780
TCONS_00049077.p1	BRALA12078
TCONS_00049079.p1	BRALA09409
TCONS_00049083.p1	BRALA12795
TCONS_00049084.p1	BRALA13976
TCONS_00049085.p1	BRALA16213
TCONS_00049086.p1	BRALA07867
TCONS_00049087.p1	BRALA14273
TCONS_00049090.p1	BRALA14273
TCONS_00049091.p1	BRALA01526
TCONS_00049093.p1	BRALA01222
TCONS_00049095.p1	BRALA26717
TCONS_00049096.p1	BRALA21055
TCONS_00049097.p1	BRALA29044
TCONS_00049099.p1	BRALA12708
TCONS_00049100.p1	BRALA12708
TCONS_00049104.p1	BRALA28214
TCONS_00049106.p1	BRALA28216
TCONS_00049110.p1	BRALA20955
TCONS_00049112.p1	BRALA06046
TCONS_00049113.p1	BRALA06046
TCONS_00049114.p1	BRALA28131
TCONS_00049115.p1	BRALA04074
TCONS_00049116.p1	BRALA28131
TCONS_00049117.p1	BRALA28131
TCONS_00049118.p1	BRALA06046
TCONS_00049119.p1	BRALA25170
TCONS_00049120.p1	BRALA20955
TCONS_00049121.p1	BRALA01524
TCONS_00049122.p1	BRALA14273
TCONS_00049124.p1	BRALA17148
TCONS_00049126.p1	BRALA27195
TCONS_00049128.p1	BRALA18970
TCONS_00049131.p1	BRALA09362
TCONS_00049132.p1	BRALA32046
TCONS_00049133.p1	BRALA01526
TCONS_00049134.p1	BRALA01526
TCONS_00049136.p1	BRALA11460
TCONS_00049138.p1	BRALA17153
TCONS_00049139.p1	BRALA15910
TCONS_00049140.p1	BRALA11460
TCONS_00049141.p1	BRALA17153
TCONS_00049142.p1	BRALA15910
TCONS_00049144.p1	BRALA27220
TCONS_00049145.p1	BRALA09264
TCONS_00049146.p1	BRALA20494
TCONS_00049151.p1	BRALA15280
TCONS_00049154.p1	BRALA15275
TCONS_00049155.p1	BRALA15284
TCONS_00049160.p1	BRALA20610
TCONS_00049162.p1	BRALA20349
TCONS_00049163.p1	BRALA20349
TCONS_00049164.p1	BRALA20349
TCONS_00049165.p1	BRALA20349
TCONS_00049168.p1	BRALA20349
TCONS_00049174.p1	BRALA21194
TCONS_00049175.p1	BRALA15275
TCONS_00049176.p1	BRALA15284
TCONS_00049177.p1	BRALA25170
TCONS_00049178.p1	BRALA20349
TCONS_00049181.p1	BRALA20349
TCONS_00049190.p1	BRALA20349
TCONS_00049191.p1	BRALA20349
TCONS_00049192.p1	BRALA20349
TCONS_00049193.p1	BRALA20349
TCONS_00049195.p1	BRALA09753
TCONS_00049198.p1	BRALA12739
TCONS_00049202.p1	BRALA18985
TCONS_00049203.p1	BRALA12742
TCONS_00049204.p1	BRALA12811
TCONS_00049205.p1	BRALA17285
TCONS_00049206.p1	BRALA13462
TCONS_00049209.p1	BRALA12740
TCONS_00049210.p1	BRALA12741
TCONS_00049212.p2	BRALA12744
TCONS_00049219.p1	BRALA18987
TCONS_00049222.p1	BRALA22724
TCONS_00049223.p1	BRALA12711
TCONS_00049225.p1	BRALA12718
TCONS_00049228.p1	BRALA14606
TCONS_00049229.p1	BRALA28224
TCONS_00049231.p1	BRALA28224
TCONS_00049233.p1	BRALA27875
TCONS_00049234.p1	BRALA17338
TCONS_00049235.p1	BRALA17338
TCONS_00049236.p1	BRALA31302
TCONS_00049237.p1	BRALA28307
TCONS_00049238.p1	BRALA18740
TCONS_00049239.p1	BRALA12241
TCONS_00049241.p1	BRALA16193
TCONS_00049243.p1	BRALA20077
TCONS_00049245.p1	BRALA31042
TCONS_00049248.p1	BRALA12709
TCONS_00049249.p1	BRALA06930
TCONS_00049250.p1	BRALA09391
TCONS_00049252.p1	BRALA20521
TCONS_00049253.p1	BRALA01775
TCONS_00049254.p1	BRALA27684
TCONS_00049256.p1	BRALA27220
TCONS_00049262.p1	BRALA09386
TCONS_00049263.p1	BRALA11328
TCONS_00049265.p1	BRALA04476
TCONS_00049267.p1	BRALA04476
TCONS_00049268.p1	BRALA04476
TCONS_00049269.p1	BRALA15370
TCONS_00049271.p1	BRALA17344
TCONS_00049273.p1	BRALA17307
TCONS_00049274.p1	BRALA17324
TCONS_00049275.p1	BRALA17322
TCONS_00049276.p1	BRALA26333
TCONS_00049281.p1	BRALA17317
TCONS_00049283.p1	BRALA12518
TCONS_00049284.p1	BRALA04476
TCONS_00049285.p1	BRALA06520
TCONS_00049286.p1	BRALA12518
TCONS_00049287.p1	BRALA12518
TCONS_00049289.p1	BRALA04476
TCONS_00049292.p1	BRALA12518
TCONS_00049295.p1	BRALA10976
TCONS_00049296.p1	BRALA10980
TCONS_00049298.p1	BRALA10979
TCONS_00049299.p1	BRALA18936
TCONS_00049300.p1	BRALA15388
TCONS_00049301.p1	BRALA18938
TCONS_00049303.p1	BRALA18940
TCONS_00049306.p1	BRALA20446
TCONS_00049308.p1	BRALA20435
TCONS_00049310.p1	BRALA20435
TCONS_00049311.p1	BRALA30744
TCONS_00049312.p1	BRALA30021
TCONS_00049313.p1	BRALA09289
TCONS_00049315.p1	BRALA09308
TCONS_00049321.p1	BRALA20163
TCONS_00049322.p1	BRALA09730
TCONS_00049323.p1	BRALA09730
TCONS_00049325.p1	BRALA09730
TCONS_00049326.p1	BRALA09730
TCONS_00049328.p1	BRALA25652
TCONS_00049329.p1	BRALA17210
TCONS_00049330.p1	BRALA16408
TCONS_00049332.p1	BRALA11289
TCONS_00049333.p1	BRALA28218
TCONS_00049335.p1	BRALA16467
TCONS_00049337.p1	BRALA24865
TCONS_00049339.p1	BRALA20285
TCONS_00049340.p1	BRALA10706
TCONS_00049345.p1	BRALA21309
TCONS_00049346.p1	BRALA17391
TCONS_00049347.p1	BRALA33776
TCONS_00049349.p1	BRALA00456
TCONS_00049353.p1	BRALA06693
TCONS_00049356.p1	BRALA14209
TCONS_00049358.p1	BRALA13206
TCONS_00049359.p1	BRALA20365
TCONS_00049360.p1	BRALA17316
TCONS_00049362.p1	BRALA15654
TCONS_00049364.p1	BRALA19589
TCONS_00049365.p1	BRALA19589
TCONS_00049367.p1	BRALA33532
TCONS_00049368.p1	BRALA08026
TCONS_00049371.p1	BRALA04194
TCONS_00049372.p1	BRALA15654
TCONS_00049373.p1	BRALA33639
TCONS_00049375.p1	BRALA06825
TCONS_00049376.p1	BRALA25927
TCONS_00049379.p1	BRALA09240
TCONS_00049380.p1	BRALA16208
TCONS_00049381.p1	BRALA08547
TCONS_00049382.p1	BRALA08026
TCONS_00049384.p1	BRALA33639
TCONS_00049385.p1	BRALA25927
TCONS_00049386.p1	BRALA09232
TCONS_00049388.p1	BRALA20492
TCONS_00049390.p1	BRALA09240
TCONS_00049391.p1	BRALA28026
TCONS_00049393.p1	BRALA06689
TCONS_00049401.p1	BRALA34169
TCONS_00049402.p1	BRALA09537
TCONS_00049403.p1	BRALA12518
TCONS_00049407.p1	BRALA11294
TCONS_00049408.p1	BRALA28961
TCONS_00049409.p1	BRALA17169
TCONS_00049411.p1	BRALA23279
TCONS_00049414.p1	BRALA23279
TCONS_00049416.p1	BRALA20413
TCONS_00049417.p1	BRALA15438
TCONS_00049421.p1	BRALA04241
TCONS_00049423.p1	BRALA11491
TCONS_00049424.p1	BRALA03589
TCONS_00049425.p1	BRALA02184
TCONS_00049426.p1	BRALA08966
TCONS_00049429.p1	BRALA08966
TCONS_00049430.p1	BRALA08966
TCONS_00049433.p1	BRALA28136
TCONS_00049435.p1	BRALA28058
TCONS_00049437.p1	BRALA28065
TCONS_00049440.p1	BRALA31361
TCONS_00049443.p1	BRALA01752
TCONS_00049444.p1	BRALA15016
TCONS_00049445.p1	BRALA17554
TCONS_00049447.p1	BRALA34228
TCONS_00049449.p1	BRALA15361
TCONS_00049452.p1	BRALA03022
TCONS_00049453.p1	BRALA15326
TCONS_00049454.p1	BRALA00315
TCONS_00049456.p1	BRALA35203
TCONS_00049458.p1	BRALA25850
TCONS_00049459.p1	BRALA15286
TCONS_00049462.p1	BRALA26934
TCONS_00049465.p1	BRALA24794
TCONS_00049467.p1	BRALA12707
TCONS_00049468.p1	BRALA06821
TCONS_00049469.p1	BRALA06833
TCONS_00049471.p1	BRALA15342
TCONS_00049472.p1	BRALA20056
TCONS_00049473.p1	BRALA20055
TCONS_00049474.p1	BRALA20055
TCONS_00049475.p1	BRALA15378
TCONS_00049476.p1	BRALA15363
TCONS_00049477.p1	BRALA25046
TCONS_00049483.p1	BRALA15818
TCONS_00049485.p1	BRALA09990
TCONS_00049486.p1	BRALA09990
TCONS_00049489.p1	BRALA14458
TCONS_00049491.p1	BRALA00735
TCONS_00049493.p1	BRALA25766
TCONS_00049494.p1	BRALA13971
TCONS_00049496.p1	BRALA00735
TCONS_00049497.p1	BRALA32615
TCONS_00049498.p1	BRALA25549
TCONS_00049499.p1	BRALA07285
TCONS_00049500.p1	BRALA07285
TCONS_00049502.p1	BRALA32317
TCONS_00049504.p1	BRALA17315
TCONS_00049508.p1	BRALA17313
TCONS_00049517.p1	BRALA17313
TCONS_00049518.p1	BRALA24091
TCONS_00049519.p1	BRALA13598
TCONS_00049523.p1	BRALA08058
TCONS_00049524.p1	BRALA08058
TCONS_00049526.p1	BRALA33419
TCONS_00049527.p1	BRALA08058
TCONS_00049528.p1	BRALA17146
TCONS_00049529.p1	BRALA17154
TCONS_00049530.p1	BRALA24795
TCONS_00049531.p1	BRALA26087
TCONS_00049533.p1	BRALA26087
TCONS_00049535.p1	BRALA26084
TCONS_00049536.p1	BRALA22170
TCONS_00049537.p1	BRALA04807
TCONS_00049538.p1	BRALA22170
TCONS_00049540.p1	BRALA04807
TCONS_00049542.p1	BRALA04807
TCONS_00049543.p1	BRALA04807
TCONS_00049544.p1	BRALA25549
TCONS_00049545.p1	BRALA25549
TCONS_00049546.p1	BRALA25549
TCONS_00049547.p1	BRALA25716
TCONS_00049548.p1	BRALA25717
TCONS_00049551.p1	BRALA18958
TCONS_00049553.p1	BRALA29454
TCONS_00049554.p1	BRALA29454
TCONS_00049556.p1	BRALA18952
TCONS_00049559.p1	BRALA17357
TCONS_00049560.p1	BRALA25728
TCONS_00049561.p1	BRALA25723
TCONS_00049562.p1	BRALA25719
TCONS_00049564.p1	BRALA20309
TCONS_00049569.p1	BRALA20315
TCONS_00049575.p1	BRALA25735
TCONS_00049576.p1	BRALA25731
TCONS_00049577.p1	BRALA15604
TCONS_00049579.p1	BRALA20052
TCONS_00049581.p1	BRALA25732
TCONS_00049587.p1	BRALA25732
TCONS_00049589.p1	BRALA25732
TCONS_00049591.p1	BRALA20086
TCONS_00049594.p1	BRALA20094
TCONS_00049597.p1	BRALA12772
TCONS_00049599.p1	BRALA04648
TCONS_00049600.p1	BRALA01338
TCONS_00049601.p1	BRALA21966
TCONS_00049603.p1	BRALA11045
TCONS_00049604.p1	BRALA16393
TCONS_00049605.p1	BRALA09945
TCONS_00049606.p1	BRALA09945
TCONS_00049607.p1	BRALA20062
TCONS_00049609.p1	BRALA12304
TCONS_00049616.p1	BRALA30788
TCONS_00049619.p1	BRALA21848
TCONS_00049621.p1	BRALA00380
TCONS_00049623.p1	BRALA15728
TCONS_00049624.p1	BRALA28399
TCONS_00049625.p1	BRALA19754
TCONS_00049627.p1	BRALA19756
TCONS_00049628.p1	BRALA24563
TCONS_00049629.p1	BRALA18002
TCONS_00049633.p1	BRALA03796
TCONS_00049634.p1	BRALA10958
TCONS_00049636.p1	BRALA26509
TCONS_00049637.p1	BRALA32511
TCONS_00049639.p1	BRALA01094
TCONS_00049642.p1	BRALA24687
TCONS_00049643.p1	BRALA28769
TCONS_00049644.p1	BRALA25930
TCONS_00049647.p1	BRALA22170
TCONS_00049648.p1	BRALA04807
TCONS_00049649.p1	BRALA34559
TCONS_00049651.p1	BRALA11017
TCONS_00049653.p1	BRALA19745
TCONS_00049654.p1	BRALA09990
TCONS_00049655.p1	BRALA09990
TCONS_00049656.p1	BRALA22685
TCONS_00049657.p1	BRALA22684
TCONS_00049658.p1	BRALA03554
TCONS_00049659.p1	BRALA33092
TCONS_00049661.p1	BRALA33092
TCONS_00049664.p1	BRALA12799
TCONS_00049665.p1	BRALA09404
TCONS_00049666.p1	BRALA30175
TCONS_00049668.p1	BRALA09231
TCONS_00049669.p1	BRALA14610
TCONS_00049670.p1	BRALA09267
TCONS_00049671.p1	BRALA33092
TCONS_00049673.p1	BRALA12827
TCONS_00049674.p1	BRALA22670
TCONS_00049675.p1	BRALA18962
TCONS_00049676.p1	BRALA12811
TCONS_00049679.p1	BRALA22593
TCONS_00049680.p1	BRALA03635
TCONS_00049682.p1	BRALA29786
TCONS_00049684.p1	BRALA20804
TCONS_00049685.p1	BRALA18981
TCONS_00049686.p1	BRALA11342
TCONS_00049689.p1	BRALA19418
TCONS_00049691.p1	BRALA10955
TCONS_00049692.p1	BRALA20367
TCONS_00049697.p1	BRALA17343
TCONS_00049699.p1	BRALA04389
TCONS_00049700.p1	BRALA20437
TCONS_00049701.p1	BRALA20437
TCONS_00049702.p1	BRALA20439
TCONS_00049703.p1	BRALA15282
TCONS_00049704.p1	BRALA26084
TCONS_00049705.p1	BRALA26087
TCONS_00049706.p1	BRALA21176
TCONS_00049707.p1	BRALA33639
TCONS_00049708.p1	BRALA07148
TCONS_00049709.p1	BRALA04528
TCONS_00049711.p1	BRALA28121
TCONS_00049712.p1	BRALA30317
TCONS_00049713.p1	BRALA09428
TCONS_00049715.p1	BRALA09424
TCONS_00049717.p1	BRALA09428
TCONS_00049721.p1	BRALA09426
TCONS_00049722.p1	BRALA09277
TCONS_00049724.p1	BRALA09290
TCONS_00049725.p1	BRALA22718
TCONS_00049726.p1	BRALA22719
TCONS_00049727.p1	BRALA22721
TCONS_00049732.p1	BRALA17165
TCONS_00049733.p1	BRALA33532
TCONS_00049734.p1	BRALA26780
TCONS_00049735.p1	BRALA04808
TCONS_00049736.p1	BRALA03140
TCONS_00049737.p1	BRALA17575
TCONS_00049738.p1	BRALA10435
TCONS_00049739.p1	BRALA27871
TCONS_00049740.p1	BRALA27873
TCONS_00049742.p1	BRALA12724
TCONS_00049751.p1	BRALA28861
TCONS_00049753.p1	BRALA12731
TCONS_00049754.p1	BRALA12703
TCONS_00049755.p1	BRALA15327
TCONS_00049757.p1	BRALA07244
TCONS_00049758.p1	BRALA16920
TCONS_00049759.p1	BRALA10270
TCONS_00049760.p1	BRALA06861
TCONS_00049761.p1	BRALA14492
TCONS_00049762.p1	BRALA18814
TCONS_00049763.p1	BRALA17554
TCONS_00049767.p1	BRALA07244
TCONS_00049770.p1	BRALA22376
TCONS_00049773.p1	BRALA12746
TCONS_00049775.p1	BRALA20055
TCONS_00049776.p1	BRALA19771
TCONS_00049778.p1	BRALA28137
TCONS_00049779.p1	BRALA19715
TCONS_00049781.p1	BRALA19714
TCONS_00049782.p1	BRALA29553
TCONS_00049783.p1	BRALA17172
TCONS_00049784.p1	BRALA15109
TCONS_00049786.p1	BRALA18543
TCONS_00049797.p1	BRALA30744
TCONS_00049803.p1	BRALA20587
TCONS_00049807.p1	BRALA14800
TCONS_00049809.p1	BRALA15393
TCONS_00049810.p1	BRALA10938
TCONS_00049811.p1	BRALA19721
TCONS_00049813.p1	BRALA22702
TCONS_00049816.p1	BRALA33972
TCONS_00049818.p1	BRALA32086
TCONS_00049820.p1	BRALA15989
TCONS_00049822.p1	BRALA08112
TCONS_00049823.p1	BRALA25778
TCONS_00049824.p1	BRALA25765
TCONS_00049825.p1	BRALA25778
TCONS_00049826.p1	BRALA23285
TCONS_00049830.p1	BRALA11096
TCONS_00049832.p1	BRALA28769
TCONS_00049833.p2	BRALA28962
TCONS_00049834.p1	BRALA01549
TCONS_00049835.p1	BRALA06188
TCONS_00049836.p1	BRALA17370
TCONS_00049837.p1	BRALA17370
TCONS_00049838.p1	BRALA12776
TCONS_00049839.p1	BRALA11167
TCONS_00049840.p1	BRALA03076
TCONS_00049843.p1	BRALA17370
TCONS_00049845.p1	BRALA03290
TCONS_00049847.p1	BRALA12731
TCONS_00049850.p1	BRALA22881
TCONS_00049851.p1	BRALA11689
TCONS_00049854.p1	BRALA23908
TCONS_00049855.p1	BRALA32161
TCONS_00049856.p1	BRALA20483
TCONS_00049859.p1	BRALA16213
TCONS_00049861.p1	BRALA23160
TCONS_00049862.p1	BRALA23160
TCONS_00049868.p1	BRALA20481
TCONS_00049872.p1	BRALA12730
TCONS_00049881.p1	BRALA08901
TCONS_00049884.p1	BRALA01944
TCONS_00049885.p1	BRALA26225
TCONS_00049888.p1	BRALA31568
TCONS_00049889.p1	BRALA20251
TCONS_00049891.p1	BRALA03290
TCONS_00049892.p1	BRALA01944
TCONS_00049894.p1	BRALA08626
TCONS_00049896.p1	BRALA33178
TCONS_00049898.p1	BRALA20279
TCONS_00049901.p1	BRALA13746
TCONS_00049903.p1	BRALA28083
TCONS_00049904.p1	BRALA18471
TCONS_00049905.p1	BRALA13746
TCONS_00049906.p1	BRALA08805
TCONS_00049907.p1	BRALA11822
TCONS_00049909.p1	BRALA19688
TCONS_00049910.p1	BRALA27955
TCONS_00049911.p1	BRALA19267
TCONS_00049914.p1	BRALA08800
TCONS_00049915.p1	BRALA33594
TCONS_00049916.p1	BRALA27176
TCONS_00049917.p1	BRALA03935
TCONS_00049918.p1	BRALA23908
TCONS_00049919.p1	BRALA11464
TCONS_00049920.p1	BRALA06510
TCONS_00049924.p1	BRALA07161
TCONS_00049928.p1	BRALA15476
TCONS_00049929.p1	BRALA28802
TCONS_00049930.p1	BRALA23836
TCONS_00049933.p1	BRALA20177
TCONS_00049937.p1	BRALA12730
TCONS_00049938.p1	BRALA27220
TCONS_00049939.p1	BRALA31126
TCONS_00049940.p1	BRALA00546
TCONS_00049942.p1	BRALA24981
TCONS_00049944.p1	BRALA05159
TCONS_00049945.p1	BRALA12518
TCONS_00049946.p1	BRALA00275
TCONS_00049947.p1	BRALA33420
TCONS_00049948.p1	BRALA33420
TCONS_00049949.p1	BRALA27220
TCONS_00049951.p1	BRALA03522
TCONS_00049953.p1	BRALA31075
TCONS_00049956.p1	BRALA02729
TCONS_00049957.p1	BRALA23330
TCONS_00049958.p1	BRALA25318
TCONS_00049961.p1	BRALA26333
TCONS_00049962.p1	BRALA29000
TCONS_00049965.p1	BRALA17391
TCONS_00049967.p1	BRALA27220
TCONS_00049968.p1	BRALA30728
TCONS_00049973.p1	BRALA24981
TCONS_00049980.p1	BRALA25700
TCONS_00049982.p1	BRALA25700
TCONS_00049983.p1	BRALA25127
TCONS_00049985.p1	BRALA25128
TCONS_00049990.p1	BRALA35333
TCONS_00049992.p1	BRALA18170
TCONS_00049993.p1	BRALA19730
TCONS_00049994.p1	BRALA25017
TCONS_00049995.p1	BRALA01944
TCONS_00049996.p1	BRALA07510
TCONS_00049997.p1	BRALA26225
TCONS_00049999.p1	BRALA06510
TCONS_00050000.p1	BRALA06510
TCONS_00050003.p1	BRALA19062
TCONS_00050005.p1	BRALA23836
TCONS_00050006.p1	BRALA31228
TCONS_00050007.p1	BRALA26298
TCONS_00050009.p1	BRALA16260
TCONS_00050010.p1	BRALA31302
TCONS_00050016.p1	BRALA33419
TCONS_00050017.p1	BRALA15911
TCONS_00050018.p1	BRALA07072
TCONS_00050019.p1	BRALA01330
TCONS_00050024.p1	BRALA06425
TCONS_00050026.p1	BRALA33420
TCONS_00050027.p1	BRALA09151
TCONS_00050029.p1	BRALA00722
TCONS_00050030.p1	BRALA00724
TCONS_00050031.p1	BRALA20014
TCONS_00050032.p1	BRALA14257
TCONS_00050034.p1	BRALA05440
TCONS_00050035.p1	BRALA30542
TCONS_00050036.p1	BRALA30542
TCONS_00050037.p1	BRALA19565
TCONS_00050041.p1	BRALA24764
TCONS_00050047.p1	BRALA14422
TCONS_00050049.p1	BRALA14639
TCONS_00050050.p1	BRALA15841
TCONS_00050055.p1	BRALA18759
TCONS_00050056.p1	BRALA08587
TCONS_00050057.p1	BRALA21875
TCONS_00050060.p1	BRALA28326
TCONS_00050061.p1	BRALA08550
TCONS_00050068.p1	BRALA19613
TCONS_00050069.p1	BRALA03711
TCONS_00050073.p1	BRALA28514
TCONS_00050074.p1	BRALA13032
TCONS_00050076.p1	BRALA25886
TCONS_00050077.p1	BRALA01940
TCONS_00050078.p1	BRALA17285
TCONS_00050079.p1	BRALA16242
TCONS_00050080.p1	BRALA18741
TCONS_00050081.p1	BRALA02455
TCONS_00050085.p1	BRALA09733
TCONS_00050086.p1	BRALA11207
TCONS_00050089.p1	BRALA25397
TCONS_00050092.p1	BRALA17774
TCONS_00050093.p1	BRALA15819
TCONS_00050094.p1	BRALA05499
TCONS_00050096.p1	BRALA19610
TCONS_00050099.p1	BRALA14346
TCONS_00050103.p1	BRALA28773
TCONS_00050105.p1	BRALA01767
TCONS_00050106.p1	BRALA04372
TCONS_00050107.p1	BRALA23078
TCONS_00050109.p1	BRALA28489
TCONS_00050112.p1	BRALA08587
TCONS_00050113.p1	BRALA05388
TCONS_00050114.p1	BRALA05388
TCONS_00050115.p1	BRALA18935
TCONS_00050116.p1	BRALA07330
TCONS_00050117.p1	BRALA02635
TCONS_00050118.p1	BRALA09406
TCONS_00050120.p1	BRALA05624
TCONS_00050121.p1	BRALA29600
TCONS_00050122.p1	BRALA10240
TCONS_00050123.p1	BRALA10240
TCONS_00050124.p1	BRALA11822
TCONS_00050125.p1	BRALA12559
TCONS_00050127.p1	BRALA33260
TCONS_00050128.p1	BRALA22259
TCONS_00050129.p1	BRALA20483
TCONS_00050130.p1	BRALA35203
TCONS_00050131.p1	BRALA11822
TCONS_00050132.p1	BRALA12534
TCONS_00050133.p1	BRALA12559
TCONS_00050134.p1	BRALA06694
TCONS_00050137.p1	BRALA30132
TCONS_00050140.p1	BRALA19087
TCONS_00050141.p1	BRALA12079
TCONS_00050149.p1	BRALA22355
TCONS_00050150.p1	BRALA05669
TCONS_00050152.p1	BRALA20734
TCONS_00050154.p1	BRALA05474
TCONS_00050155.p1	BRALA05426
TCONS_00050156.p1	BRALA05590
TCONS_00050157.p1	BRALA05590
TCONS_00050160.p1	BRALA25170
TCONS_00050162.p1	BRALA28131
TCONS_00050163.p1	BRALA11602
TCONS_00050164.p1	BRALA09026
TCONS_00050166.p1	BRALA32150
TCONS_00050168.p1	BRALA32150
TCONS_00050169.p1	BRALA11602
TCONS_00050173.p1	BRALA12239
TCONS_00050176.p1	BRALA16464
TCONS_00050178.p1	BRALA07928
TCONS_00050179.p1	BRALA00380
TCONS_00050180.p1	BRALA32724
TCONS_00050181.p1	BRALA29400
TCONS_00050182.p1	BRALA29627
TCONS_00050183.p1	BRALA24023
TCONS_00050185.p1	BRALA00945
TCONS_00050187.p1	BRALA25724
TCONS_00050190.p1	BRALA30132
TCONS_00050192.p1	BRALA30132
TCONS_00050196.p1	BRALA15838
TCONS_00050199.p1	BRALA09788
TCONS_00050200.p1	BRALA15838
TCONS_00050201.p1	BRALA15838
TCONS_00050206.p1	BRALA15838
TCONS_00050207.p1	BRALA09787
TCONS_00050208.p1	BRALA09788
TCONS_00050209.p1	BRALA15838
TCONS_00050210.p1	BRALA09787
TCONS_00050211.p1	BRALA27095
TCONS_00050212.p1	BRALA35333
TCONS_00050213.p1	BRALA15838
TCONS_00050215.p1	BRALA09788
TCONS_00050216.p1	BRALA09788
TCONS_00050217.p1	BRALA12730
TCONS_00050218.p1	BRALA15838
TCONS_00050220.p1	BRALA15838
TCONS_00050221.p1	BRALA09788
TCONS_00050222.p1	BRALA24445
TCONS_00050223.p1	BRALA34785
TCONS_00050225.p1	BRALA05527
TCONS_00050227.p1	BRALA05559
TCONS_00050230.p1	BRALA29553
TCONS_00050231.p1	BRALA02745
TCONS_00050233.p1	BRALA16161
TCONS_00050234.p1	BRALA16161
TCONS_00050235.p1	BRALA16161
TCONS_00050237.p1	BRALA16161
TCONS_00050238.p1	BRALA13483
TCONS_00050240.p1	BRALA16161
TCONS_00050241.p1	BRALA16161
TCONS_00050242.p1	BRALA16161
TCONS_00050243.p1	BRALA16161
TCONS_00050246.p1	BRALA16161
TCONS_00050249.p1	BRALA16161
TCONS_00050251.p1	BRALA14328
TCONS_00050252.p1	BRALA32676
TCONS_00050257.p1	BRALA05669
TCONS_00050259.p1	BRALA05670
TCONS_00050261.p1	BRALA06825
TCONS_00050262.p1	BRALA05401
TCONS_00050263.p1	BRALA32320
TCONS_00050266.p1	BRALA34945
TCONS_00050269.p1	BRALA29673
TCONS_00050270.p1	BRALA13888
TCONS_00050271.p1	BRALA18785
TCONS_00050273.p1	BRALA32237
TCONS_00050274.p1	BRALA19626
TCONS_00050275.p1	BRALA15786
TCONS_00050286.p1	BRALA03918
TCONS_00050300.p1	BRALA33315
TCONS_00050303.p1	BRALA33420
TCONS_00050305.p1	BRALA05474
TCONS_00050309.p1	BRALA05474
TCONS_00050311.p1	BRALA05426
TCONS_00050314.p1	BRALA05590
TCONS_00050318.p1	BRALA12730
TCONS_00050319.p1	BRALA06105
TCONS_00050321.p1	BRALA14406
TCONS_00050336.p1	BRALA14406
TCONS_00050340.p1	BRALA13704
TCONS_00050341.p1	BRALA28406
TCONS_00050345.p1	BRALA13305
TCONS_00050350.p1	BRALA06701
TCONS_00050351.p1	BRALA18460
TCONS_00050353.p1	BRALA00380
TCONS_00050355.p1	BRALA28406
TCONS_00050356.p1	BRALA20177
TCONS_00050357.p1	BRALA26620
TCONS_00050359.p1	BRALA08887
TCONS_00050362.p1	BRALA26567
TCONS_00050364.p1	BRALA00380
TCONS_00050365.p1	BRALA08661
TCONS_00050366.p1	BRALA27299
TCONS_00050367.p1	BRALA05780
TCONS_00050368.p1	BRALA19027
TCONS_00050370.p1	BRALA28131
TCONS_00050371.p1	BRALA28131
TCONS_00050372.p1	BRALA28131
TCONS_00050376.p1	BRALA25363
TCONS_00050378.p1	BRALA14125
TCONS_00050379.p1	BRALA07447
TCONS_00050380.p1	BRALA31945
TCONS_00050381.p1	BRALA23231
TCONS_00050382.p1	BRALA05476
TCONS_00050383.p1	BRALA05475
TCONS_00050384.p1	BRALA11822
TCONS_00050385.p1	BRALA23693
TCONS_00050386.p1	BRALA11822
TCONS_00050387.p1	BRALA26817
TCONS_00050388.p1	BRALA11822
TCONS_00050389.p1	BRALA12730
TCONS_00050393.p1	BRALA24066
TCONS_00050395.p1	BRALA06529
TCONS_00050398.p1	BRALA11822
TCONS_00050399.p1	BRALA21820
TCONS_00050400.p1	BRALA22999
TCONS_00050401.p1	BRALA00387
TCONS_00050402.p1	BRALA22999
TCONS_00050403.p1	BRALA15025
TCONS_00050410.p1	BRALA15185
TCONS_00050412.p1	BRALA18292
TCONS_00050413.p1	BRALA05488
TCONS_00050414.p1	BRALA27296
TCONS_00050415.p1	BRALA27296
TCONS_00050417.p1	BRALA27296
TCONS_00050420.p1	BRALA05438
TCONS_00050422.p1	BRALA05664
TCONS_00050423.p1	BRALA32334
TCONS_00050428.p1	BRALA16745
TCONS_00050429.p1	BRALA18788
TCONS_00050433.p1	BRALA03146
TCONS_00050441.p1	BRALA01526
TCONS_00050443.p1	BRALA01526
TCONS_00050444.p1	BRALA14274
TCONS_00050447.p1	BRALA14274
TCONS_00050448.p1	BRALA01526
TCONS_00050449.p1	BRALA14274
TCONS_00050450.p1	BRALA14274
TCONS_00050451.p1	BRALA17277
TCONS_00050454.p1	BRALA07330
TCONS_00050456.p1	BRALA18774
TCONS_00050457.p1	BRALA09794
TCONS_00050460.p1	BRALA22438
TCONS_00050468.p1	BRALA12258
TCONS_00050469.p1	BRALA33057
TCONS_00050470.p1	BRALA35821
TCONS_00050471.p1	BRALA02099
