TCONS_00000006.p1	OFUSG02828.1.p1
TCONS_00042236.p1	OFUSG02388.2.p1
TCONS_00042237.p1	OFUSG11939.1.p1
TCONS_00042240.p1	OFUSG03031.1.p1
TCONS_00042243.p1	OFUSG12447.2.p1
TCONS_00042244.p1	OFUSG12447.2.p1
TCONS_00042245.p1	OFUSG12447.2.p1
TCONS_00042246.p1	OFUSG12447.2.p1
TCONS_00042247.p1	OFUSG12447.2.p1
TCONS_00042248.p1	OFUSG04128.1.p1
TCONS_00042251.p1	OFUSG03844.2.p1
TCONS_00042253.p1	OFUSG18636.3.p1
TCONS_00042256.p1	OFUSG25051.3.p1
TCONS_00042257.p1	OFUSG19663.1.p1
TCONS_00042258.p1	OFUSG17324.1.p1
TCONS_00042259.p1	OFUSG16656.1.p1
TCONS_00042260.p1	OFUSG15627.1.p1
TCONS_00042261.p1	OFUSG09195.1.p1
TCONS_00042263.p1	OFUSG07002.1.p1
TCONS_00042264.p1	OFUSG06632.2.p1
TCONS_00042265.p1	OFUSG03369.3.p1
TCONS_00042266.p1	OFUSG03220.1.p1
TCONS_00042267.p1	OFUSG20216.1.p1
TCONS_00042268.p1	OFUSG02331.1.p1
TCONS_00042271.p1	OFUSG09007.1.p1
TCONS_00042273.p2	OFUSG02050.1.p1
TCONS_00042274.p1	OFUSG03564.1.p1
TCONS_00042275.p1	OFUSG03564.1.p1
TCONS_00042276.p1	OFUSG02743.1.p1
TCONS_00042278.p1	OFUSG03681.1.p1
TCONS_00042280.p1	OFUSG02422.3.p1
TCONS_00042282.p1	OFUSG02388.2.p1
TCONS_00042291.p1	OFUSG11939.1.p1
TCONS_00042293.p1	OFUSG03031.1.p1
TCONS_00042294.p1	OFUSG12447.2.p1
TCONS_00042295.p1	OFUSG12447.2.p1
TCONS_00042296.p1	OFUSG12447.2.p1
TCONS_00042297.p1	OFUSG04128.1.p1
TCONS_00042299.p1	OFUSG23220.1.p1
TCONS_00042302.p1	OFUSG03844.1.p1
TCONS_00042304.p1	OFUSG18636.3.p1
TCONS_00042308.p1	OFUSG19663.1.p1
TCONS_00042313.p1	OFUSG15153.1.p1
TCONS_00042314.p1	OFUSG09195.1.p1
TCONS_00042315.p1	OFUSG05826.1.p1
TCONS_00042316.p1	OFUSG07002.1.p1
TCONS_00042317.p1	OFUSG06632.2.p1
TCONS_00042319.p1	OFUSG03369.3.p1
TCONS_00042320.p1	OFUSG20216.1.p1
TCONS_00042321.p1	OFUSG20216.1.p1
TCONS_00042322.p1	OFUSG02331.1.p1
TCONS_00042328.p1	OFUSG09007.1.p1
TCONS_00042329.p1	OFUSG04431.1.p1
TCONS_00042330.p1	OFUSG03564.1.p1
TCONS_00042331.p1	OFUSG03564.1.p1
TCONS_00042332.p1	OFUSG10192.1.p1
TCONS_00042334.p1	OFUSG26719.1.p1
TCONS_00042336.p1	OFUSG03096.1.p1
TCONS_00042338.p1	OFUSG03316.1.p1
TCONS_00042339.p1	OFUSG02632.3.p1
TCONS_00042341.p1	OFUSG03831.3.p1
TCONS_00042346.p1	OFUSG03831.3.p1
TCONS_00042348.p1	OFUSG03831.2.p1
TCONS_00042349.p1	OFUSG03472.1.p1
TCONS_00042354.p1	OFUSG03033.1.p1
TCONS_00042359.p1	OFUSG20364.1.p1
TCONS_00042360.p1	OFUSG03153.1.p1
TCONS_00042361.p1	OFUSG03342.1.p1
TCONS_00042363.p1	OFUSG11853.3.p1
TCONS_00042364.p1	OFUSG24171.1.p1
TCONS_00042365.p1	OFUSG03171.1.p1
TCONS_00042369.p1	OFUSG03676.1.p1
TCONS_00042371.p1	OFUSG20216.1.p1
TCONS_00042372.p1	OFUSG18327.1.p1
TCONS_00042373.p1	OFUSG25241.1.p1
TCONS_00042374.p1	OFUSG25992.1.p1
TCONS_00042375.p1	OFUSG25160.1.p1
TCONS_00042376.p1	OFUSG08637.2.p1
TCONS_00042377.p1	OFUSG25241.1.p1
TCONS_00042378.p1	OFUSG15187.1.p1
TCONS_00042379.p1	OFUSG06826.1.p1
TCONS_00042380.p1	OFUSG03808.1.p1
TCONS_00042382.p1	OFUSG00307.1.p1
TCONS_00042387.p1	OFUSG00306.1.p1
TCONS_00042389.p1	OFUSG23173.1.p1
TCONS_00042390.p1	OFUSG03431.1.p1
TCONS_00042392.p1	OFUSG15630.1.p1
TCONS_00042395.p1	OFUSG03493.1.p1
TCONS_00042396.p1	OFUSG05477.1.p1
TCONS_00042397.p1	OFUSG05477.1.p1
TCONS_00042400.p1	OFUSG05477.1.p1
TCONS_00042402.p1	OFUSG05477.1.p1
TCONS_00042403.p1	OFUSG02838.1.p1
TCONS_00042406.p1	OFUSG06112.1.p1
TCONS_00042409.p1	OFUSG04088.1.p1
TCONS_00042413.p1	OFUSG11268.1.p1
TCONS_00042416.p1	OFUSG02676.1.p1
TCONS_00042417.p1	OFUSG02732.1.p1
TCONS_00042422.p1	OFUSG03219.1.p1
TCONS_00042427.p1	OFUSG02653.2.p1
TCONS_00042430.p1	OFUSG18158.1.p1
TCONS_00042434.p1	OFUSG21456.1.p1
TCONS_00042435.p1	OFUSG07428.1.p1
TCONS_00042436.p1	OFUSG15037.1.p1
TCONS_00042439.p1	OFUSG03466.1.p1
TCONS_00042442.p1	OFUSG03159.1.p1
TCONS_00042443.p1	OFUSG01634.1.p1
TCONS_00042444.p1	OFUSG03159.1.p1
TCONS_00042445.p1	OFUSG03432.1.p1
TCONS_00042446.p1	OFUSG03432.1.p1
TCONS_00042447.p1	OFUSG03079.1.p1
TCONS_00042450.p1	OFUSG03079.1.p1
TCONS_00042451.p1	OFUSG03079.1.p1
TCONS_00042452.p1	OFUSG03079.1.p1
TCONS_00042453.p1	OFUSG00908.1.p1
TCONS_00042459.p1	OFUSG11268.1.p1
TCONS_00042468.p1	OFUSG02676.1.p1
TCONS_00042469.p1	OFUSG03079.1.p1
TCONS_00042470.p1	OFUSG03079.1.p1
TCONS_00042471.p1	OFUSG15720.1.p1
TCONS_00042475.p1	OFUSG03365.1.p1
TCONS_00042476.p1	OFUSG03166.1.p1
TCONS_00042477.p1	OFUSG03295.1.p1
TCONS_00042478.p1	OFUSG03177.1.p1
TCONS_00042480.p1	OFUSG06826.1.p1
TCONS_00042481.p1	OFUSG03429.1.p1
TCONS_00042486.p1	OFUSG02414.1.p1
TCONS_00042488.p1	OFUSG02977.2.p1
TCONS_00042496.p1	OFUSG01695.1.p2
TCONS_00042498.p1	OFUSG12699.1.p1
TCONS_00042499.p1	OFUSG08214.1.p2
TCONS_00042501.p1	OFUSG19877.1.p1
TCONS_00042502.p1	OFUSG12699.1.p1
TCONS_00042503.p1	OFUSG06830.1.p1
TCONS_00042504.p1	OFUSG19413.1.p1
TCONS_00042505.p1	OFUSG06830.1.p1
TCONS_00042506.p1	OFUSG06830.1.p1
TCONS_00042512.p1	OFUSG06830.2.p1
TCONS_00042513.p1	OFUSG06830.2.p1
TCONS_00042514.p1	OFUSG06830.1.p1
TCONS_00042515.p1	OFUSG06830.2.p1
TCONS_00042516.p1	OFUSG06830.2.p1
TCONS_00042521.p1	OFUSG02172.1.p1
TCONS_00042523.p1	OFUSG02998.1.p1
TCONS_00042526.p1	OFUSG06826.1.p1
TCONS_00042527.p1	OFUSG06826.1.p1
TCONS_00042528.p1	OFUSG11853.3.p1
TCONS_00042529.p1	OFUSG02774.1.p1
TCONS_00042530.p1	OFUSG02654.1.p1
TCONS_00042533.p1	OFUSG03352.1.p1
TCONS_00042535.p1	OFUSG02255.1.p1
TCONS_00042538.p1	OFUSG17785.1.p1
TCONS_00042541.p1	OFUSG03344.1.p1
TCONS_00042542.p1	OFUSG02818.1.p1
TCONS_00042544.p1	OFUSG03600.1.p1
TCONS_00042547.p1	OFUSG02888.2.p1
TCONS_00042549.p1	OFUSG03013.1.p1
TCONS_00042552.p1	OFUSG03014.1.p1
TCONS_00042554.p1	OFUSG03015.1.p1
TCONS_00042556.p1	OFUSG03049.1.p1
TCONS_00042557.p1	OFUSG02448.1.p1
TCONS_00042560.p1	OFUSG03387.1.p1
TCONS_00042561.p1	OFUSG03120.3.p1
TCONS_00042563.p1	OFUSG17396.1.p1
TCONS_00042568.p1	OFUSG06882.3.p1
TCONS_00042571.p1	OFUSG13990.1.p1
TCONS_00042572.p1	OFUSG02048.2.p1
TCONS_00042573.p1	OFUSG11503.1.p1
TCONS_00042576.p1	OFUSG02740.1.p1
TCONS_00042577.p1	OFUSG03175.1.p1
TCONS_00042578.p1	OFUSG18536.3.p1
TCONS_00042579.p1	OFUSG11385.1.p1
TCONS_00042581.p1	OFUSG11385.1.p1
TCONS_00042582.p1	OFUSG11385.1.p1
TCONS_00042584.p1	OFUSG03583.1.p1
TCONS_00042589.p1	OFUSG01717.1.p1
TCONS_00042590.p1	OFUSG01717.1.p1
TCONS_00042591.p1	OFUSG03372.1.p1
TCONS_00042592.p1	OFUSG23366.1.p1
TCONS_00042593.p1	OFUSG03530.1.p1
TCONS_00042594.p1	OFUSG03530.1.p1
TCONS_00042595.p1	OFUSG17209.1.p1
TCONS_00042596.p1	OFUSG03127.1.p1
TCONS_00042597.p1	OFUSG03530.1.p1
TCONS_00042599.p1	OFUSG02175.1.p1
TCONS_00042602.p1	OFUSG02175.1.p1
TCONS_00042605.p1	OFUSG02087.1.p1
TCONS_00042606.p1	OFUSG14421.1.p1
TCONS_00042608.p1	OFUSG03372.1.p1
TCONS_00042609.p1	OFUSG03772.1.p1
TCONS_00042610.p1	OFUSG03771.1.p1
TCONS_00042611.p1	OFUSG02294.2.p1
TCONS_00042612.p1	OFUSG03047.1.p1
TCONS_00042615.p1	OFUSG04873.1.p1
TCONS_00042616.p1	OFUSG05787.1.p1
TCONS_00042617.p1	OFUSG26165.1.p1
TCONS_00042618.p1	OFUSG02664.1.p1
TCONS_00042619.p1	OFUSG02552.1.p1
TCONS_00042621.p1	OFUSG02547.1.p1
TCONS_00042622.p1	OFUSG02933.2.p1
TCONS_00042624.p1	OFUSG05215.1.p1
TCONS_00042625.p1	OFUSG08781.1.p1
TCONS_00042626.p1	OFUSG25096.1.p1
TCONS_00042630.p1	OFUSG02131.1.p1
TCONS_00042632.p1	OFUSG03237.1.p1
TCONS_00042636.p1	OFUSG02206.1.p1
TCONS_00042641.p1	OFUSG05782.1.p1
TCONS_00042643.p1	OFUSG09164.2.p1
TCONS_00042645.p1	OFUSG05782.1.p1
TCONS_00042650.p1	OFUSG05257.1.p1
TCONS_00042651.p1	OFUSG15720.2.p1
TCONS_00042652.p1	OFUSG02002.1.p1
TCONS_00042653.p1	OFUSG08351.1.p1
TCONS_00042654.p1	OFUSG11014.1.p1
TCONS_00042656.p1	OFUSG25675.1.p1
TCONS_00042658.p1	OFUSG11014.1.p1
TCONS_00042660.p1	OFUSG02897.1.p1
TCONS_00042661.p1	OFUSG02971.3.p1
TCONS_00042662.p1	OFUSG02971.2.p1
TCONS_00042664.p1	OFUSG03220.1.p1
TCONS_00042665.p1	OFUSG03211.1.p1
TCONS_00042666.p1	OFUSG02684.1.p1
TCONS_00042667.p1	OFUSG02614.1.p1
TCONS_00042669.p1	OFUSG03975.3.p1
TCONS_00042670.p1	OFUSG11032.1.p1
TCONS_00042671.p1	OFUSG02843.1.p1
TCONS_00042673.p1	OFUSG03363.1.p1
TCONS_00042674.p1	OFUSG02603.1.p1
TCONS_00042677.p1	OFUSG03220.1.p1
TCONS_00042679.p1	OFUSG03229.1.p1
TCONS_00042682.p1	OFUSG03227.1.p1
TCONS_00042683.p1	OFUSG02790.1.p1
TCONS_00042685.p1	OFUSG03113.1.p1
TCONS_00042687.p1	OFUSG03696.1.p1
TCONS_00042688.p1	OFUSG03696.1.p1
TCONS_00042690.p1	OFUSG03380.1.p1
TCONS_00042691.p1	OFUSG16206.1.p1
TCONS_00042692.p1	OFUSG03831.3.p1
TCONS_00042694.p1	OFUSG19834.1.p1
TCONS_00042695.p1	OFUSG03292.1.p1
TCONS_00042710.p1	OFUSG03220.1.p1
TCONS_00042711.p1	OFUSG03220.1.p1
TCONS_00042712.p1	OFUSG18314.1.p1
TCONS_00042713.p1	OFUSG02465.1.p1
TCONS_00042715.p1	OFUSG26349.2.p1
TCONS_00042722.p1	OFUSG02911.1.p1
TCONS_00042723.p1	OFUSG02899.1.p1
TCONS_00042725.p1	OFUSG02916.1.p1
TCONS_00042726.p1	OFUSG02211.1.p1
TCONS_00042729.p1	OFUSG04355.1.p1
TCONS_00042730.p1	OFUSG04355.1.p1
TCONS_00042734.p1	OFUSG05314.1.p1
TCONS_00042735.p1	OFUSG13129.1.p1
TCONS_00042736.p1	OFUSG22706.1.p1
TCONS_00042737.p1	OFUSG05314.1.p1
TCONS_00042738.p1	OFUSG16664.1.p1
TCONS_00042739.p1	OFUSG05314.1.p1
TCONS_00042740.p1	OFUSG02531.1.p1
TCONS_00042741.p1	OFUSG15695.1.p1
TCONS_00042742.p1	OFUSG02296.1.p1
TCONS_00042743.p1	OFUSG02297.2.p1
TCONS_00042744.p1	OFUSG03209.1.p1
TCONS_00042745.p1	OFUSG03403.2.p1
TCONS_00042746.p1	OFUSG18314.1.p1
TCONS_00042749.p1	OFUSG01990.1.p1
TCONS_00042750.p1	OFUSG02901.1.p1
TCONS_00042751.p1	OFUSG02689.1.p1
TCONS_00042754.p1	OFUSG19131.1.p1
TCONS_00042756.p1	OFUSG11014.1.p1
TCONS_00042759.p1	OFUSG13991.1.p1
TCONS_00042761.p1	OFUSG08658.1.p1
TCONS_00042765.p1	OFUSG21657.1.p1
TCONS_00042766.p1	OFUSG03666.1.p1
TCONS_00042767.p1	OFUSG16387.1.p1
TCONS_00042768.p1	OFUSG16609.1.p1
TCONS_00042769.p1	OFUSG03174.1.p1
TCONS_00042771.p1	OFUSG02215.1.p1
TCONS_00042774.p1	OFUSG19605.1.p1
TCONS_00042775.p1	OFUSG02989.2.p1
TCONS_00042776.p1	OFUSG16226.2.p1
TCONS_00042777.p1	OFUSG03570.1.p1
TCONS_00042778.p1	OFUSG22770.1.p1
TCONS_00042779.p1	OFUSG12699.1.p1
TCONS_00042781.p1	OFUSG13000.1.p1
TCONS_00042782.p1	OFUSG23418.1.p1
TCONS_00042783.p1	OFUSG03316.1.p1
TCONS_00042784.p1	OFUSG03071.1.p1
TCONS_00042785.p1	OFUSG03071.1.p1
TCONS_00042786.p1	OFUSG03079.1.p1
TCONS_00042787.p1	OFUSG02905.1.p1
TCONS_00042788.p1	OFUSG08830.1.p1
TCONS_00042789.p1	OFUSG03385.1.p1
TCONS_00042790.p1	OFUSG03384.1.p1
TCONS_00042791.p1	OFUSG23469.2.p1
TCONS_00042793.p1	OFUSG23469.2.p1
TCONS_00042794.p1	OFUSG23469.2.p1
TCONS_00042796.p1	OFUSG23469.2.p1
TCONS_00042797.p1	OFUSG23469.2.p1
TCONS_00042800.p1	OFUSG23469.2.p1
TCONS_00042801.p1	OFUSG23469.2.p1
TCONS_00042806.p1	OFUSG23469.2.p1
TCONS_00042807.p1	OFUSG03341.1.p1
TCONS_00042808.p1	OFUSG09902.1.p1
TCONS_00042809.p1	OFUSG04537.1.p1
TCONS_00042810.p1	OFUSG03341.1.p1
TCONS_00042813.p1	OFUSG02002.1.p1
TCONS_00042817.p1	OFUSG00229.2.p1
TCONS_00042819.p1	OFUSG03529.1.p1
TCONS_00042821.p1	OFUSG26610.1.p1
TCONS_00042829.p1	OFUSG03691.1.p1
TCONS_00042832.p1	OFUSG19342.1.p1
TCONS_00042833.p1	OFUSG03673.1.p1
TCONS_00042834.p1	OFUSG02638.1.p1
TCONS_00042835.p1	OFUSG02724.1.p1
TCONS_00042837.p1	OFUSG20882.1.p1
TCONS_00042839.p1	OFUSG02634.1.p1
TCONS_00042851.p1	OFUSG02403.1.p1
TCONS_00042852.p1	OFUSG02853.1.p1
TCONS_00042854.p1	OFUSG00154.1.p1
TCONS_00042855.p1	OFUSG09902.1.p1
TCONS_00042857.p1	OFUSG03121.2.p1
TCONS_00042859.p1	OFUSG03074.1.p1
TCONS_00042861.p1	OFUSG03061.1.p1
TCONS_00042862.p1	OFUSG15534.1.p1
TCONS_00042864.p1	OFUSG15534.1.p1
TCONS_00042865.p1	OFUSG07607.1.p1
TCONS_00042867.p1	OFUSG23469.2.p1
TCONS_00042869.p1	OFUSG04499.1.p1
TCONS_00042870.p1	OFUSG03831.3.p1
TCONS_00042871.p1	OFUSG03831.3.p1
TCONS_00042872.p1	OFUSG03058.1.p1
TCONS_00042873.p1	OFUSG03134.1.p1
TCONS_00042880.p1	OFUSG24241.1.p1
TCONS_00042881.p1	OFUSG01980.2.p1
TCONS_00042889.p1	OFUSG03656.1.p1
TCONS_00042892.p1	OFUSG02818.1.p1
TCONS_00042893.p1	OFUSG03656.1.p1
TCONS_00042895.p1	OFUSG03656.1.p1
TCONS_00042898.p1	OFUSG03656.1.p1
TCONS_00042899.p1	OFUSG02818.1.p1
TCONS_00042900.p1	OFUSG03656.1.p1
TCONS_00042901.p1	OFUSG02818.1.p1
TCONS_00042902.p1	OFUSG03656.1.p1
TCONS_00042903.p1	OFUSG02818.1.p1
TCONS_00042905.p1	OFUSG02818.1.p1
TCONS_00042907.p1	OFUSG03346.1.p1
TCONS_00042908.p1	OFUSG04537.1.p1
TCONS_00042910.p1	OFUSG02544.1.p1
TCONS_00042911.p1	OFUSG06985.2.p1
TCONS_00042912.p1	OFUSG03831.3.p1
TCONS_00042913.p1	OFUSG26940.1.p1
TCONS_00042914.p1	OFUSG00506.1.p1
TCONS_00042923.p1	OFUSG26718.1.p1
TCONS_00042925.p1	OFUSG03182.1.p2
TCONS_00042927.p1	OFUSG02596.5.p1
TCONS_00042928.p1	OFUSG19980.1.p1
TCONS_00042929.p1	OFUSG02596.1.p1
TCONS_00042930.p1	OFUSG02596.3.p1
TCONS_00042931.p1	OFUSG02596.4.p1
TCONS_00042932.p1	OFUSG02596.5.p1
TCONS_00042938.p1	OFUSG02442.1.p1
TCONS_00042940.p1	OFUSG00995.1.p1
TCONS_00042941.p1	OFUSG02443.1.p1
TCONS_00042942.p1	OFUSG12004.1.p1
TCONS_00042943.p1	OFUSG02661.2.p1
TCONS_00042945.p1	OFUSG03471.1.p1
TCONS_00042946.p1	OFUSG03000.1.p1
TCONS_00042947.p1	OFUSG16797.1.p1
TCONS_00042949.p1	OFUSG22832.1.p1
TCONS_00042950.p1	OFUSG02151.1.p1
TCONS_00042951.p1	OFUSG03571.1.p1
TCONS_00042955.p1	OFUSG02161.1.p1
TCONS_00042958.p1	OFUSG08607.1.p1
TCONS_00042960.p1	OFUSG20695.1.p1
TCONS_00042962.p1	OFUSG09195.1.p1
TCONS_00042963.p1	OFUSG24087.1.p1
TCONS_00042964.p1	OFUSG02180.1.p1
TCONS_00042965.p1	OFUSG03466.1.p1
TCONS_00042966.p1	OFUSG15037.1.p1
TCONS_00042972.p1	OFUSG03050.1.p1
TCONS_00042973.p1	OFUSG03037.1.p1
TCONS_00042974.p1	OFUSG02486.1.p1
TCONS_00042975.p1	OFUSG06745.1.p1
TCONS_00042976.p1	OFUSG17582.1.p1
TCONS_00042977.p1	OFUSG02524.1.p1
TCONS_00042978.p1	OFUSG23314.1.p1
TCONS_00042979.p1	OFUSG10600.2.p1
TCONS_00042980.p1	OFUSG26646.1.p1
TCONS_00042981.p1	OFUSG02354.1.p1
TCONS_00042982.p1	OFUSG02832.1.p1
TCONS_00042983.p1	OFUSG03674.1.p1
TCONS_00042984.p1	OFUSG02205.1.p1
TCONS_00042985.p1	OFUSG02205.1.p1
TCONS_00042987.p1	OFUSG22342.1.p1
TCONS_00042989.p1	OFUSG03253.1.p1
TCONS_00042990.p1	OFUSG12092.1.p1
TCONS_00042992.p1	OFUSG09156.1.p1
TCONS_00042998.p1	OFUSG03819.1.p1
TCONS_00043001.p1	OFUSG02929.1.p1
TCONS_00043002.p1	OFUSG02225.1.p1
TCONS_00043006.p1	OFUSG03316.1.p1
TCONS_00043008.p1	OFUSG08975.1.p1
TCONS_00043009.p1	OFUSG12690.1.p1
TCONS_00043011.p1	OFUSG08388.1.p1
TCONS_00043012.p1	OFUSG21360.1.p1
TCONS_00043014.p1	OFUSG02492.1.p1
TCONS_00043015.p1	OFUSG02492.1.p1
TCONS_00043016.p1	OFUSG12843.1.p1
TCONS_00043017.p1	OFUSG02387.1.p1
TCONS_00043019.p1	OFUSG02387.1.p1
TCONS_00043020.p1	OFUSG02726.1.p1
TCONS_00043022.p1	OFUSG02726.1.p1
TCONS_00043023.p1	OFUSG01721.1.p1
TCONS_00043024.p1	OFUSG01721.1.p1
TCONS_00043025.p1	OFUSG19933.1.p1
TCONS_00043026.p1	OFUSG03798.1.p1
TCONS_00043030.p1	OFUSG03685.1.p1
TCONS_00043031.p1	OFUSG02738.1.p1
TCONS_00043033.p1	OFUSG02827.1.p1
TCONS_00043035.p1	OFUSG21456.1.p1
TCONS_00043037.p1	OFUSG03509.1.p1
TCONS_00043040.p1	OFUSG01952.1.p1
TCONS_00043041.p1	OFUSG01951.1.p1
TCONS_00043042.p1	OFUSG03514.1.p1
TCONS_00043046.p1	OFUSG03139.1.p1
TCONS_00043056.p1	OFUSG03142.1.p1
TCONS_00043058.p1	OFUSG21367.1.p1
TCONS_00043059.p1	OFUSG07028.1.p1
TCONS_00043067.p1	OFUSG04537.1.p1
TCONS_00043082.p1	OFUSG26940.1.p1
TCONS_00043083.p1	OFUSG07028.1.p1
TCONS_00043084.p1	OFUSG03810.1.p1
TCONS_00043086.p1	OFUSG15731.1.p1
TCONS_00043090.p1	OFUSG19605.1.p1
TCONS_00043092.p1	OFUSG00844.1.p1
TCONS_00043094.p1	OFUSG03373.2.p1
TCONS_00043098.p1	OFUSG10192.1.p1
TCONS_00043100.p1	OFUSG02910.1.p1
TCONS_00043101.p1	OFUSG02910.1.p1
TCONS_00043103.p1	OFUSG02910.1.p1
TCONS_00043105.p1	OFUSG02569.1.p1
TCONS_00043106.p1	OFUSG02312.1.p1
TCONS_00043112.p1	OFUSG02312.2.p1
TCONS_00043115.p1	OFUSG10862.2.p1
TCONS_00043117.p1	OFUSG01939.1.p1
TCONS_00043120.p1	OFUSG01939.1.p1
TCONS_00043121.p1	OFUSG02328.1.p1
TCONS_00043122.p1	OFUSG02975.1.p1
TCONS_00043123.p1	OFUSG20677.1.p1
TCONS_00043125.p1	OFUSG12017.1.p1
TCONS_00043128.p1	OFUSG19170.1.p1
TCONS_00043129.p1	OFUSG18733.1.p1
TCONS_00043130.p1	OFUSG02646.1.p1
TCONS_00043132.p1	OFUSG03586.1.p1
TCONS_00043133.p1	OFUSG04873.1.p1
TCONS_00043138.p1	OFUSG00673.1.p1
TCONS_00043139.p1	OFUSG25357.1.p1
TCONS_00043145.p1	OFUSG12653.1.p1
TCONS_00043147.p1	OFUSG26940.1.p1
TCONS_00043148.p1	OFUSG02782.2.p1
TCONS_00043149.p1	OFUSG11860.1.p1
TCONS_00043151.p1	OFUSG02908.1.p1
TCONS_00043154.p1	OFUSG04537.1.p1
TCONS_00043158.p1	OFUSG21901.2.p1
TCONS_00043160.p1	OFUSG03235.1.p1
TCONS_00043161.p1	OFUSG03101.2.p1
TCONS_00043163.p1	OFUSG02914.1.p1
TCONS_00043164.p1	OFUSG25918.1.p1
TCONS_00043166.p1	OFUSG11853.3.p1
TCONS_00043167.p1	OFUSG11853.3.p1
TCONS_00043170.p1	OFUSG11853.3.p1
TCONS_00043171.p1	OFUSG02675.1.p1
TCONS_00043172.p1	OFUSG25169.1.p1
TCONS_00043173.p1	OFUSG14588.1.p1
TCONS_00043174.p1	OFUSG14588.1.p1
TCONS_00043175.p1	OFUSG19612.1.p1
TCONS_00043176.p1	OFUSG21019.1.p1
TCONS_00043191.p1	OFUSG03182.1.p2
TCONS_00043192.p1	OFUSG08214.1.p2
TCONS_00043195.p1	OFUSG05538.1.p1
TCONS_00043196.p1	OFUSG01485.1.p1
TCONS_00043201.p1	OFUSG19799.1.p1
TCONS_00043202.p1	OFUSG04537.1.p1
TCONS_00043206.p1	OFUSG02552.1.p1
TCONS_00043207.p1	OFUSG21455.1.p1
TCONS_00043208.p1	OFUSG25374.1.p1
TCONS_00043209.p1	OFUSG25989.2.p1
TCONS_00043210.p1	OFUSG13135.1.p1
TCONS_00043212.p1	OFUSG18732.1.p1
TCONS_00043217.p1	OFUSG01727.1.p1
TCONS_00043219.p1	OFUSG23626.1.p1
TCONS_00043220.p1	OFUSG02118.1.p1
TCONS_00043221.p1	OFUSG02116.1.p1
TCONS_00043223.p1	OFUSG08385.1.p1
TCONS_00043224.p1	OFUSG21486.1.p1
TCONS_00043227.p1	OFUSG13055.1.p1
TCONS_00043228.p1	OFUSG04355.1.p1
TCONS_00043230.p1	OFUSG08215.1.p1
TCONS_00043231.p1	OFUSG08215.1.p1
TCONS_00043235.p1	OFUSG02453.1.p1
TCONS_00043241.p1	OFUSG17498.1.p1
TCONS_00043243.p1	OFUSG17055.1.p1
TCONS_00043248.p1	OFUSG26940.1.p1
TCONS_00043249.p1	OFUSG03306.1.p1
TCONS_00043250.p1	OFUSG03306.1.p1
TCONS_00043251.p1	OFUSG03848.1.p1
TCONS_00043254.p1	OFUSG02992.1.p1
TCONS_00043257.p1	OFUSG16650.1.p1
TCONS_00043258.p1	OFUSG02485.1.p1
TCONS_00043263.p1	OFUSG02471.1.p1
TCONS_00043267.p1	OFUSG19091.1.p1
TCONS_00043269.p1	OFUSG03258.1.p1
TCONS_00043276.p1	OFUSG03008.1.p1
TCONS_00043277.p1	OFUSG08595.1.p1
TCONS_00043278.p1	OFUSG03452.2.p1
TCONS_00043281.p1	OFUSG14494.1.p1
TCONS_00043283.p1	OFUSG03542.1.p1
TCONS_00043288.p1	OFUSG03403.2.p1
TCONS_00043289.p1	OFUSG03403.2.p1
TCONS_00043292.p1	OFUSG03403.2.p1
TCONS_00043294.p1	OFUSG03403.2.p1
TCONS_00043296.p1	OFUSG00483.1.p1
TCONS_00043298.p1	OFUSG03220.1.p1
TCONS_00043299.p1	OFUSG03220.1.p1
TCONS_00043302.p1	OFUSG00506.1.p1
TCONS_00043303.p1	OFUSG02941.1.p1
TCONS_00043304.p1	OFUSG03545.1.p1
TCONS_00043305.p1	OFUSG03547.1.p1
TCONS_00043307.p1	OFUSG03220.1.p1
TCONS_00043309.p1	OFUSG03220.1.p1
TCONS_00043311.p1	OFUSG09472.1.p1
TCONS_00043313.p1	OFUSG03220.1.p1
TCONS_00043314.p1	OFUSG03220.1.p1
TCONS_00043315.p1	OFUSG03220.1.p1
TCONS_00043317.p1	OFUSG03035.2.p1
TCONS_00043318.p1	OFUSG20505.1.p1
TCONS_00043320.p1	OFUSG02166.1.p1
TCONS_00043322.p1	OFUSG15607.1.p1
TCONS_00043323.p1	OFUSG02999.1.p1
TCONS_00043324.p3	OFUSG02677.1.p1
TCONS_00043333.p1	OFUSG21901.2.p1
TCONS_00043334.p1	OFUSG02215.1.p1
TCONS_00043335.p1	OFUSG02215.1.p1
TCONS_00043336.p1	OFUSG02215.1.p1
TCONS_00043337.p1	OFUSG07443.2.p1
TCONS_00043339.p1	OFUSG02067.1.p1
TCONS_00043340.p1	OFUSG12663.2.p1
TCONS_00043341.p1	OFUSG07718.1.p1
TCONS_00043343.p1	OFUSG10415.1.p1
TCONS_00043344.p1	OFUSG12663.1.p1
TCONS_00043345.p1	OFUSG03609.1.p1
TCONS_00043346.p1	OFUSG02085.1.p1
TCONS_00043347.p1	OFUSG02215.1.p1
TCONS_00043348.p1	OFUSG07443.2.p1
TCONS_00043349.p1	OFUSG02067.1.p1
TCONS_00043350.p1	OFUSG10415.1.p1
TCONS_00043351.p1	OFUSG21045.1.p1
TCONS_00043352.p1	OFUSG12663.2.p1
TCONS_00043353.p1	OFUSG26449.1.p1
TCONS_00043354.p1	OFUSG10415.1.p1
