TCONS_00000009.p1	HUMAN00695
TCONS_00054929.p1	HUMAN12924
TCONS_00054930.p1	HUMAN23213
TCONS_00054933.p1	HUMAN21807
TCONS_00054934.p1	HUMAN09201
TCONS_00054936.p1	HUMAN09201
TCONS_00054937.p1	HUMAN28771
TCONS_00054940.p1	HUMAN07147
TCONS_00054944.p1	HUMAN27244
TCONS_00054945.p1	HUMAN27244
TCONS_00054946.p1	HUMAN21393
TCONS_00054950.p1	HUMAN28581
TCONS_00054952.p1	HUMAN21393
TCONS_00054953.p1	HUMAN13576
TCONS_00054954.p1	HUMAN19996
TCONS_00054955.p1	HUMAN19996
TCONS_00054956.p1	HUMAN19996
TCONS_00054957.p1	HUMAN22310
TCONS_00054960.p1	HUMAN22310
TCONS_00054961.p1	HUMAN06573
TCONS_00054962.p1	HUMAN07192
TCONS_00054963.p1	HUMAN12748
TCONS_00054964.p1	HUMAN21423
TCONS_00054966.p1	HUMAN09306
TCONS_00054968.p1	HUMAN19936
TCONS_00054970.p1	HUMAN20660
TCONS_00054973.p1	HUMAN16299
TCONS_00054974.p1	HUMAN24256
TCONS_00054978.p1	HUMAN20492
TCONS_00054983.p1	HUMAN07075
TCONS_00054988.p1	HUMAN19568
TCONS_00054992.p1	HUMAN28112
TCONS_00054994.p1	HUMAN08369
TCONS_00054996.p1	HUMAN11499
TCONS_00054999.p1	HUMAN07721
TCONS_00055012.p1	HUMAN16557
TCONS_00055013.p1	HUMAN16556
TCONS_00055014.p1	HUMAN05301
TCONS_00055016.p1	HUMAN17676
TCONS_00055023.p1	HUMAN09574
TCONS_00055027.p1	HUMAN27295
TCONS_00055031.p1	HUMAN27291
TCONS_00055033.p1	HUMAN29446
TCONS_00055039.p1	HUMAN21778
TCONS_00055040.p1	HUMAN09372
TCONS_00055046.p1	HUMAN08139
TCONS_00055048.p1	HUMAN18049
TCONS_00055051.p1	HUMAN16817
TCONS_00055054.p1	HUMAN26992
TCONS_00055056.p1	HUMAN15376
TCONS_00055057.p1	HUMAN19903
TCONS_00055059.p1	HUMAN16817
TCONS_00055069.p1	HUMAN15378
TCONS_00055071.p1	HUMAN02694
TCONS_00055073.p1	HUMAN29023
TCONS_00055074.p1	HUMAN29023
TCONS_00055076.p1	HUMAN29023
TCONS_00055081.p1	HUMAN23062
TCONS_00055084.p1	HUMAN08710
TCONS_00055087.p1	HUMAN08175
TCONS_00055088.p1	HUMAN08175
TCONS_00055090.p1	HUMAN08175
TCONS_00055091.p1	HUMAN08175
TCONS_00055092.p1	HUMAN03956
TCONS_00055093.p1	HUMAN09138
TCONS_00055094.p1	HUMAN00201
TCONS_00055099.p1	HUMAN25510
TCONS_00055103.p1	HUMAN05241
TCONS_00055105.p1	HUMAN18091
TCONS_00055107.p1	HUMAN27541
TCONS_00055108.p1	HUMAN02932
TCONS_00055112.p1	HUMAN02932
TCONS_00055121.p1	HUMAN12731
TCONS_00055122.p1	HUMAN20802
TCONS_00055123.p1	HUMAN25988
TCONS_00055126.p1	HUMAN18085
TCONS_00055128.p1	HUMAN17724
TCONS_00055130.p1	HUMAN03544
TCONS_00055131.p1	HUMAN22756
TCONS_00055134.p1	HUMAN17974
TCONS_00055136.p1	HUMAN18204
TCONS_00055138.p1	HUMAN03154
TCONS_00055143.p1	HUMAN17974
TCONS_00055147.p1	HUMAN18204
TCONS_00055148.p1	HUMAN03154
TCONS_00055152.p1	HUMAN09429
TCONS_00055153.p1	HUMAN07597
TCONS_00055154.p1	HUMAN25757
TCONS_00055155.p1	HUMAN02051
TCONS_00055156.p1	HUMAN29186
TCONS_00055157.p1	HUMAN29778
TCONS_00055160.p1	HUMAN12673
TCONS_00055161.p1	HUMAN08360
TCONS_00055165.p1	HUMAN01323
TCONS_00055168.p1	HUMAN09773
TCONS_00055171.p1	HUMAN09640
TCONS_00055172.p1	HUMAN09640
TCONS_00055173.p1	HUMAN08916
TCONS_00055175.p1	HUMAN03154
TCONS_00055181.p1	HUMAN09429
TCONS_00055182.p1	HUMAN25757
TCONS_00055183.p1	HUMAN02051
TCONS_00055185.p1	HUMAN21984
TCONS_00055187.p1	HUMAN29186
TCONS_00055188.p1	HUMAN29778
TCONS_00055192.p1	HUMAN17742
TCONS_00055194.p1	HUMAN12673
TCONS_00055198.p1	HUMAN01322
TCONS_00055200.p1	HUMAN04088
TCONS_00055205.p1	HUMAN22110
TCONS_00055207.p1	HUMAN18107
TCONS_00055208.p1	HUMAN18107
TCONS_00055209.p1	HUMAN26086
TCONS_00055211.p1	HUMAN08581
TCONS_00055214.p1	HUMAN20678
TCONS_00055215.p1	HUMAN26550
TCONS_00055217.p1	HUMAN23116
TCONS_00055218.p1	HUMAN20618
TCONS_00055219.p1	HUMAN10563
TCONS_00055221.p1	HUMAN22296
TCONS_00055223.p1	HUMAN17941
TCONS_00055226.p1	HUMAN02884
TCONS_00055227.p1	HUMAN03009
TCONS_00055229.p1	HUMAN20669
TCONS_00055230.p1	HUMAN20669
TCONS_00055231.p1	HUMAN09206
TCONS_00055234.p1	HUMAN00919
TCONS_00055235.p1	HUMAN09424
TCONS_00055236.p1	HUMAN09424
TCONS_00055239.p1	HUMAN09530
TCONS_00055241.p1	HUMAN09424
TCONS_00055244.p1	HUMAN12500
TCONS_00055246.p1	HUMAN12497
TCONS_00055247.p1	HUMAN28692
TCONS_00055252.p1	HUMAN06227
TCONS_00055256.p1	HUMAN16596
TCONS_00055259.p1	HUMAN05329
TCONS_00055260.p1	HUMAN23062
TCONS_00055261.p1	HUMAN23062
TCONS_00055264.p1	HUMAN20526
TCONS_00055273.p1	HUMAN21473
TCONS_00055275.p1	HUMAN26210
TCONS_00055278.p1	HUMAN15890
TCONS_00055281.p1	HUMAN01631
TCONS_00055283.p1	HUMAN03287
TCONS_00055287.p1	HUMAN03287
TCONS_00055288.p1	HUMAN24821
TCONS_00055290.p1	HUMAN00217
TCONS_00055292.p1	HUMAN02948
TCONS_00055293.p1	HUMAN02951
TCONS_00055295.p1	HUMAN05611
TCONS_00055297.p1	HUMAN06123
TCONS_00055299.p1	HUMAN02951
TCONS_00055300.p1	HUMAN06636
TCONS_00055301.p1	HUMAN06123
TCONS_00055302.p1	HUMAN22789
TCONS_00055303.p2	HUMAN24668
TCONS_00055304.p1	HUMAN01578
TCONS_00055305.p1	HUMAN23635
TCONS_00055307.p1	HUMAN13128
TCONS_00055308.p1	HUMAN13129
TCONS_00055314.p1	HUMAN28948
TCONS_00055315.p1	HUMAN28948
TCONS_00055318.p1	HUMAN26312
TCONS_00055319.p1	HUMAN22310
TCONS_00055322.p1	HUMAN04235
TCONS_00055323.p1	HUMAN02932
TCONS_00055324.p1	HUMAN02932
TCONS_00055325.p1	HUMAN12723
TCONS_00055327.p1	HUMAN25291
TCONS_00055329.p1	HUMAN28488
TCONS_00055330.p1	HUMAN16019
TCONS_00055331.p1	HUMAN29964
TCONS_00055332.p1	HUMAN23566
TCONS_00055333.p1	HUMAN13867
TCONS_00055334.p1	HUMAN17548
TCONS_00055335.p1	HUMAN09654
TCONS_00055336.p1	HUMAN27711
TCONS_00055337.p1	HUMAN00119
TCONS_00055340.p1	HUMAN09798
TCONS_00055342.p1	HUMAN03043
TCONS_00055343.p1	HUMAN12692
TCONS_00055344.p1	HUMAN20818
TCONS_00055345.p1	HUMAN03017
TCONS_00055346.p1	HUMAN03016
TCONS_00055353.p1	HUMAN00136
TCONS_00055356.p1	HUMAN00442
TCONS_00055357.p1	HUMAN04286
TCONS_00055361.p1	HUMAN04286
TCONS_00055362.p1	HUMAN04286
TCONS_00055363.p1	HUMAN30238
TCONS_00055364.p1	HUMAN30238
TCONS_00055368.p1	HUMAN30238
TCONS_00055369.p1	HUMAN30238
TCONS_00055371.p1	HUMAN30238
TCONS_00055373.p1	HUMAN30238
TCONS_00055376.p1	HUMAN30238
TCONS_00055377.p1	HUMAN07577
TCONS_00055378.p1	HUMAN30238
TCONS_00055379.p1	HUMAN05382
TCONS_00055380.p1	HUMAN24043
TCONS_00055385.p1	HUMAN22750
TCONS_00055387.p1	HUMAN02972
TCONS_00055388.p1	HUMAN27455
TCONS_00055389.p1	HUMAN25394
TCONS_00055392.p1	HUMAN07077
TCONS_00055395.p1	HUMAN27692
TCONS_00055396.p1	HUMAN00016
TCONS_00055397.p1	HUMAN12994
TCONS_00055398.p1	HUMAN10179
TCONS_00055399.p1	HUMAN00016
TCONS_00055400.p1	HUMAN10179
TCONS_00055402.p1	HUMAN22955
TCONS_00055404.p1	HUMAN12734
TCONS_00055405.p1	HUMAN06278
TCONS_00055406.p1	HUMAN01808
TCONS_00055409.p1	HUMAN22760
TCONS_00055410.p1	HUMAN07317
TCONS_00055411.p1	HUMAN25695
TCONS_00055412.p1	HUMAN24304
TCONS_00055414.p1	HUMAN18835
TCONS_00055415.p1	HUMAN11544
TCONS_00055417.p1	HUMAN12258
TCONS_00055419.p1	HUMAN03306
TCONS_00055425.p1	HUMAN06661
TCONS_00055426.p1	HUMAN02337
TCONS_00055428.p1	HUMAN29534
TCONS_00055429.p1	HUMAN23206
TCONS_00055432.p1	HUMAN03306
TCONS_00055434.p1	HUMAN20658
TCONS_00055435.p1	HUMAN10270
TCONS_00055436.p1	HUMAN29534
TCONS_00055437.p1	HUMAN29534
TCONS_00055438.p1	HUMAN23206
TCONS_00055439.p1	HUMAN12521
TCONS_00055443.p1	HUMAN06654
TCONS_00055445.p1	HUMAN06654
TCONS_00055446.p1	HUMAN12385
TCONS_00055447.p1	HUMAN12384
TCONS_00055449.p1	HUMAN12384
TCONS_00055451.p1	HUMAN27205
TCONS_00055452.p1	HUMAN22323
TCONS_00055453.p1	HUMAN18278
TCONS_00055454.p1	HUMAN17962
TCONS_00055457.p1	HUMAN10113
TCONS_00055459.p1	HUMAN22000
TCONS_00055460.p1	HUMAN22000
TCONS_00055464.p1	HUMAN17673
TCONS_00055471.p1	HUMAN28962
TCONS_00055473.p1	HUMAN06314
TCONS_00055474.p1	HUMAN25111
TCONS_00055478.p1	HUMAN05598
TCONS_00055480.p1	HUMAN17600
TCONS_00055484.p1	HUMAN26213
TCONS_00055486.p1	HUMAN17802
TCONS_00055491.p1	HUMAN10195
TCONS_00055492.p1	HUMAN02992
TCONS_00055493.p1	HUMAN02992
TCONS_00055494.p1	HUMAN20636
TCONS_00055495.p1	HUMAN12777
TCONS_00055498.p1	HUMAN14156
TCONS_00055499.p1	HUMAN01273
TCONS_00055502.p1	HUMAN26392
TCONS_00055503.p1	HUMAN24051
TCONS_00055516.p1	HUMAN11980
TCONS_00055517.p1	HUMAN03065
TCONS_00055518.p1	HUMAN03065
TCONS_00055520.p1	HUMAN22851
TCONS_00055521.p1	HUMAN22804
TCONS_00055532.p1	HUMAN03425
TCONS_00055533.p1	HUMAN17698
TCONS_00055534.p1	HUMAN13978
TCONS_00055535.p1	HUMAN09934
TCONS_00055537.p1	HUMAN12551
TCONS_00055539.p1	HUMAN05955
TCONS_00055541.p1	HUMAN05955
TCONS_00055544.p1	HUMAN05955
TCONS_00055546.p1	HUMAN05955
TCONS_00055547.p1	HUMAN13978
TCONS_00055549.p1	HUMAN13978
TCONS_00055550.p1	HUMAN01064
TCONS_00055551.p1	HUMAN01326
TCONS_00055552.p1	HUMAN01064
TCONS_00055553.p1	HUMAN06625
TCONS_00055554.p1	HUMAN07694
TCONS_00055557.p1	HUMAN22325
TCONS_00055558.p1	HUMAN22325
TCONS_00055559.p1	HUMAN22325
TCONS_00055561.p1	HUMAN22325
TCONS_00055563.p1	HUMAN22324
TCONS_00055564.p1	HUMAN22325
TCONS_00055565.p1	HUMAN13872
TCONS_00055567.p1	HUMAN18013
TCONS_00055569.p1	HUMAN18013
TCONS_00055570.p1	HUMAN18013
TCONS_00055571.p1	HUMAN26229
TCONS_00055572.p1	HUMAN06642
TCONS_00055574.p1	HUMAN17572
TCONS_00055579.p1	HUMAN17575
TCONS_00055581.p1	HUMAN12739
TCONS_00055589.p1	HUMAN20636
TCONS_00055590.p1	HUMAN14034
TCONS_00055592.p1	HUMAN17884
TCONS_00055593.p1	HUMAN06621
TCONS_00055596.p1	HUMAN18026
TCONS_00055599.p1	HUMAN18023
TCONS_00055603.p1	HUMAN17073
TCONS_00055604.p1	HUMAN12696
TCONS_00055605.p1	HUMAN23211
TCONS_00055607.p1	HUMAN12694
TCONS_00055609.p1	HUMAN14343
TCONS_00055613.p1	HUMAN18678
TCONS_00055616.p1	HUMAN18678
TCONS_00055617.p1	HUMAN18678
TCONS_00055618.p1	HUMAN18678
TCONS_00055622.p1	HUMAN17832
TCONS_00055627.p1	HUMAN14161
TCONS_00055629.p1	HUMAN14161
TCONS_00055632.p1	HUMAN00861
TCONS_00055641.p1	HUMAN14161
TCONS_00055643.p1	HUMAN14161
TCONS_00055644.p1	HUMAN07901
TCONS_00055647.p1	HUMAN05294
TCONS_00055648.p1	HUMAN25814
TCONS_00055655.p1	HUMAN25984
TCONS_00055656.p1	HUMAN26218
TCONS_00055658.p1	HUMAN23357
TCONS_00055659.p1	HUMAN01068
TCONS_00055660.p1	HUMAN19655
TCONS_00055662.p1	HUMAN12659
TCONS_00055664.p1	HUMAN10397
TCONS_00055666.p1	HUMAN26554
TCONS_00055671.p1	HUMAN04092
TCONS_00055673.p1	HUMAN18035
TCONS_00055676.p1	HUMAN26709
TCONS_00055680.p1	HUMAN29339
TCONS_00055681.p1	HUMAN19500
TCONS_00055683.p1	HUMAN19500
TCONS_00055684.p1	HUMAN19500
TCONS_00055685.p1	HUMAN19500
TCONS_00055686.p1	HUMAN19500
TCONS_00055687.p1	HUMAN19500
TCONS_00055690.p1	HUMAN19500
TCONS_00055691.p1	HUMAN19500
TCONS_00055692.p1	HUMAN19500
TCONS_00055693.p1	HUMAN19500
TCONS_00055694.p1	HUMAN15238
TCONS_00055700.p1	HUMAN07045
TCONS_00055707.p1	HUMAN03065
TCONS_00055708.p1	HUMAN26171
TCONS_00055710.p1	HUMAN02594
TCONS_00055711.p1	HUMAN12377
TCONS_00055718.p1	HUMAN12816
TCONS_00055720.p1	HUMAN12377
TCONS_00055721.p1	HUMAN12379
TCONS_00055722.p1	HUMAN12816
TCONS_00055725.p1	HUMAN25984
TCONS_00055726.p1	HUMAN25984
TCONS_00055727.p1	HUMAN25984
TCONS_00055728.p1	HUMAN25984
TCONS_00055731.p1	HUMAN07530
TCONS_00055734.p1	HUMAN02525
TCONS_00055735.p1	HUMAN17831
TCONS_00055738.p1	HUMAN20643
TCONS_00055739.p1	HUMAN13950
TCONS_00055745.p1	HUMAN03447
TCONS_00055749.p1	HUMAN12877
TCONS_00055752.p1	HUMAN28948
TCONS_00055753.p1	HUMAN28948
TCONS_00055756.p1	HUMAN28197
TCONS_00055757.p1	HUMAN04470
TCONS_00055759.p1	HUMAN10719
TCONS_00055761.p1	HUMAN13864
TCONS_00055763.p1	HUMAN17746
TCONS_00055767.p1	HUMAN16701
TCONS_00055769.p1	HUMAN18210
TCONS_00055770.p1	HUMAN17760
TCONS_00055775.p1	HUMAN17990
TCONS_00055776.p1	HUMAN17698
TCONS_00055778.p1	HUMAN15960
TCONS_00055780.p1	HUMAN17449
TCONS_00055782.p1	HUMAN28210
TCONS_00055783.p1	HUMAN05772
TCONS_00055784.p1	HUMAN03512
TCONS_00055786.p1	HUMAN07059
TCONS_00055787.p1	HUMAN15195
TCONS_00055788.p1	HUMAN18067
TCONS_00055789.p1	HUMAN02339
TCONS_00055790.p1	HUMAN28052
TCONS_00055791.p1	HUMAN18212
TCONS_00055792.p1	HUMAN13867
TCONS_00055793.p1	HUMAN26116
TCONS_00055794.p1	HUMAN18678
TCONS_00055796.p1	HUMAN18678
TCONS_00055797.p1	HUMAN18678
TCONS_00055800.p1	HUMAN12098
TCONS_00055802.p1	HUMAN17982
TCONS_00055807.p1	HUMAN03733
TCONS_00055811.p1	HUMAN21903
TCONS_00055813.p1	HUMAN21903
TCONS_00055814.p1	HUMAN21903
TCONS_00055815.p1	HUMAN21903
TCONS_00055820.p1	HUMAN17388
TCONS_00055826.p1	HUMAN13355
TCONS_00055827.p1	HUMAN03834
TCONS_00055828.p1	HUMAN09840
TCONS_00055829.p1	HUMAN02932
TCONS_00055830.p1	HUMAN02932
TCONS_00055833.p1	HUMAN02267
TCONS_00055837.p1	HUMAN19996
TCONS_00055838.p1	HUMAN19996
TCONS_00055839.p1	HUMAN18572
TCONS_00055840.p1	HUMAN18475
TCONS_00055841.p1	HUMAN25615
TCONS_00055842.p1	HUMAN12761
TCONS_00055848.p1	HUMAN06382
TCONS_00055858.p1	HUMAN18476
TCONS_00055864.p1	HUMAN23185
TCONS_00055872.p1	HUMAN03625
TCONS_00055873.p1	HUMAN03625
TCONS_00055877.p1	HUMAN08493
TCONS_00055878.p1	HUMAN23847
TCONS_00055881.p1	HUMAN26544
TCONS_00055882.p1	HUMAN27786
TCONS_00055883.p1	HUMAN06386
TCONS_00055886.p1	HUMAN12382
TCONS_00055887.p1	HUMAN02796
TCONS_00055888.p1	HUMAN26554
TCONS_00055889.p1	HUMAN26138
TCONS_00055897.p1	HUMAN18220
TCONS_00055898.p1	HUMAN01261
TCONS_00055899.p1	HUMAN19557
TCONS_00055904.p1	HUMAN23402
TCONS_00055907.p1	HUMAN10353
TCONS_00055909.p1	HUMAN06079
TCONS_00055911.p1	HUMAN16601
TCONS_00055915.p1	HUMAN06079
TCONS_00055917.p1	HUMAN16601
TCONS_00055922.p1	HUMAN19996
TCONS_00055925.p1	HUMAN20127
TCONS_00055927.p1	HUMAN30439
TCONS_00055928.p1	HUMAN02927
TCONS_00055930.p1	HUMAN04663
TCONS_00055931.p1	HUMAN26035
TCONS_00055932.p1	HUMAN26035
TCONS_00055933.p1	HUMAN26035
TCONS_00055935.p1	HUMAN16642
TCONS_00055936.p1	HUMAN17919
TCONS_00055941.p1	HUMAN12493
TCONS_00055946.p1	HUMAN18022
TCONS_00055947.p1	HUMAN14596
TCONS_00055951.p1	HUMAN03416
TCONS_00055952.p1	HUMAN10355
TCONS_00055953.p1	HUMAN19500
TCONS_00055954.p1	HUMAN19996
TCONS_00055959.p1	HUMAN04561
TCONS_00055961.p1	HUMAN02946
TCONS_00055966.p1	HUMAN13914
TCONS_00055967.p1	HUMAN20688
TCONS_00055968.p1	HUMAN19772
TCONS_00055969.p1	HUMAN15952
TCONS_00055975.p1	HUMAN26525
TCONS_00055977.p1	HUMAN22789
TCONS_00055978.p1	HUMAN17729
TCONS_00055979.p1	HUMAN05955
TCONS_00055983.p1	HUMAN12532
TCONS_00055984.p1	HUMAN17839
TCONS_00055985.p1	HUMAN17839
TCONS_00055986.p1	HUMAN17985
TCONS_00055987.p1	HUMAN18481
TCONS_00055988.p1	HUMAN18254
TCONS_00055989.p1	HUMAN18254
TCONS_00055990.p1	HUMAN11055
TCONS_00055992.p1	HUMAN10301
TCONS_00055993.p1	HUMAN26297
TCONS_00055994.p1	HUMAN20401
TCONS_00055995.p1	HUMAN26507
TCONS_00055996.p1	HUMAN26507
TCONS_00055997.p1	HUMAN02240
TCONS_00055998.p1	HUMAN00119
TCONS_00056000.p1	HUMAN10090
TCONS_00056002.p1	HUMAN01898
TCONS_00056003.p1	HUMAN23733
TCONS_00056006.p1	HUMAN13420
TCONS_00056008.p1	HUMAN04449
TCONS_00056009.p1	HUMAN19630
TCONS_00056012.p1	HUMAN24690
TCONS_00056013.p1	HUMAN24092
TCONS_00056014.p1	HUMAN24092
TCONS_00056015.p1	HUMAN24690
TCONS_00056016.p1	HUMAN25510
TCONS_00056018.p1	HUMAN16934
TCONS_00056025.p1	HUMAN26118
TCONS_00056028.p1	HUMAN20667
TCONS_00056029.p1	HUMAN16247
TCONS_00056032.p1	HUMAN04428
TCONS_00056033.p1	HUMAN20558
TCONS_00056037.p1	HUMAN05319
TCONS_00056038.p1	HUMAN29009
TCONS_00056039.p2	HUMAN19466
TCONS_00056040.p1	HUMAN12661
TCONS_00056043.p1	HUMAN22324
TCONS_00056044.p1	HUMAN03555
TCONS_00056047.p1	HUMAN05815
TCONS_00056048.p1	HUMAN13149
TCONS_00056050.p1	HUMAN27743
TCONS_00056052.p1	HUMAN05319
TCONS_00056053.p1	HUMAN03043
TCONS_00056055.p1	HUMAN02904
TCONS_00056057.p1	HUMAN04903
TCONS_00056058.p1	HUMAN18661
TCONS_00056060.p1	HUMAN12725
TCONS_00056061.p1	HUMAN04390
TCONS_00056062.p1	HUMAN23258
TCONS_00056063.p1	HUMAN08230
TCONS_00056066.p1	HUMAN22789
TCONS_00056067.p1	HUMAN04390
TCONS_00056082.p1	HUMAN06673
TCONS_00056084.p1	HUMAN18699
TCONS_00056085.p1	HUMAN15518
TCONS_00056089.p1	HUMAN02984
TCONS_00056091.p1	HUMAN21456
TCONS_00056095.p1	HUMAN24849
TCONS_00056098.p1	HUMAN07829
TCONS_00056102.p1	HUMAN24932
TCONS_00056103.p1	HUMAN09303
TCONS_00056106.p1	HUMAN20595
TCONS_00056108.p1	HUMAN08230
TCONS_00056111.p1	HUMAN23880
TCONS_00056116.p1	HUMAN17887
TCONS_00056117.p1	HUMAN17888
TCONS_00056118.p1	HUMAN20677
TCONS_00056119.p1	HUMAN26029
TCONS_00056120.p1	HUMAN02931
TCONS_00056126.p1	HUMAN17722
TCONS_00056127.p1	HUMAN21854
TCONS_00056130.p1	HUMAN15495
TCONS_00056131.p1	HUMAN15495
TCONS_00056132.p1	HUMAN06654
TCONS_00056135.p1	HUMAN21019
TCONS_00056136.p1	HUMAN05757
TCONS_00056137.p1	HUMAN24532
TCONS_00056140.p1	HUMAN23897
TCONS_00056141.p1	HUMAN07869
TCONS_00056147.p1	HUMAN20553
TCONS_00056153.p1	HUMAN00822
TCONS_00056162.p1	HUMAN02642
TCONS_00056163.p1	HUMAN21395
TCONS_00056165.p1	HUMAN13576
TCONS_00056166.p1	HUMAN29013
TCONS_00056167.p1	HUMAN22310
TCONS_00056169.p1	HUMAN22310
TCONS_00056170.p1	HUMAN17875
TCONS_00056171.p1	HUMAN06586
TCONS_00056172.p1	HUMAN00525
TCONS_00056173.p1	HUMAN07583
TCONS_00056177.p1	HUMAN26002
TCONS_00056178.p1	HUMAN26002
TCONS_00056183.p1	HUMAN23568
TCONS_00056184.p1	HUMAN23568
TCONS_00056193.p1	HUMAN20660
TCONS_00056197.p1	HUMAN23568
TCONS_00056198.p1	HUMAN23567
TCONS_00056199.p1	HUMAN09201
TCONS_00056201.p1	HUMAN01532
TCONS_00056202.p1	HUMAN30181
TCONS_00056203.p1	HUMAN02981
TCONS_00056204.p1	HUMAN11566
TCONS_00056205.p1	HUMAN16553
TCONS_00056206.p1	HUMAN21913
TCONS_00056212.p1	HUMAN00453
TCONS_00056215.p1	HUMAN18251
TCONS_00056217.p1	HUMAN03279
TCONS_00056228.p1	HUMAN01754
TCONS_00056234.p2	HUMAN23202
TCONS_00056241.p1	HUMAN24581
TCONS_00056244.p1	HUMAN17692
TCONS_00056246.p1	HUMAN02926
TCONS_00056247.p1	HUMAN17691
TCONS_00056248.p1	HUMAN25999
TCONS_00056250.p1	HUMAN09518
TCONS_00056252.p1	HUMAN24581
TCONS_00056254.p1	HUMAN17692
TCONS_00056259.p1	HUMAN17691
TCONS_00056268.p1	HUMAN21828
TCONS_00056269.p1	HUMAN29032
TCONS_00056271.p1	HUMAN16364
TCONS_00056273.p1	HUMAN19976
TCONS_00056276.p1	HUMAN07352
TCONS_00056281.p1	HUMAN06488
TCONS_00056283.p1	HUMAN13226
TCONS_00056287.p1	HUMAN04931
TCONS_00056288.p1	HUMAN17723
TCONS_00056289.p1	HUMAN18042
TCONS_00056290.p1	HUMAN25989
TCONS_00056291.p1	HUMAN12728
TCONS_00056292.p1	HUMAN20638
TCONS_00056294.p1	HUMAN20638
TCONS_00056295.p1	HUMAN17949
TCONS_00056296.p1	HUMAN17977
TCONS_00056297.p1	HUMAN17977
TCONS_00056298.p2	HUMAN22247
TCONS_00056300.p1	HUMAN17977
TCONS_00056301.p1	HUMAN17977
TCONS_00056304.p1	HUMAN22505
TCONS_00056305.p1	HUMAN03530
TCONS_00056306.p1	HUMAN27879
TCONS_00056307.p1	HUMAN06472
TCONS_00056308.p1	HUMAN09188
TCONS_00056309.p1	HUMAN09188
TCONS_00056311.p1	HUMAN17740
TCONS_00056312.p1	HUMAN28262
TCONS_00056313.p1	HUMAN13412
TCONS_00056314.p1	HUMAN12791
TCONS_00056315.p1	HUMAN21101
TCONS_00056318.p1	HUMAN01326
TCONS_00056319.p1	HUMAN01326
TCONS_00056320.p1	HUMAN01322
TCONS_00056321.p1	HUMAN18230
TCONS_00056322.p1	HUMAN02588
TCONS_00056324.p1	HUMAN02205
TCONS_00056325.p1	HUMAN18730
TCONS_00056335.p1	HUMAN03530
TCONS_00056336.p1	HUMAN22944
TCONS_00056337.p1	HUMAN27879
TCONS_00056338.p1	HUMAN06472
TCONS_00056339.p1	HUMAN09188
TCONS_00056340.p1	HUMAN25019
TCONS_00056343.p1	HUMAN17740
TCONS_00056346.p1	HUMAN17846
TCONS_00056347.p1	HUMAN13412
TCONS_00056354.p1	HUMAN13416
TCONS_00056372.p1	HUMAN12791
TCONS_00056376.p1	HUMAN21101
TCONS_00056377.p1	HUMAN01326
TCONS_00056378.p1	HUMAN01326
TCONS_00056380.p1	HUMAN01322
TCONS_00056381.p1	HUMAN01326
TCONS_00056382.p1	HUMAN18230
TCONS_00056383.p1	HUMAN02588
TCONS_00056384.p1	HUMAN00162
TCONS_00056385.p1	HUMAN18730
TCONS_00056386.p1	HUMAN07192
TCONS_00056387.p1	HUMAN07099
TCONS_00056388.p1	HUMAN18108
TCONS_00056390.p1	HUMAN25169
TCONS_00056391.p1	HUMAN17512
TCONS_00056392.p1	HUMAN26136
TCONS_00056393.p1	HUMAN09554
TCONS_00056394.p1	HUMAN26982
TCONS_00056395.p1	HUMAN21443
TCONS_00056397.p1	HUMAN06283
TCONS_00056399.p1	HUMAN22265
TCONS_00056400.p1	HUMAN08916
TCONS_00056401.p1	HUMAN17862
TCONS_00056402.p1	HUMAN07286
TCONS_00056405.p1	HUMAN02288
TCONS_00056408.p1	HUMAN17704
TCONS_00056409.p1	HUMAN12501
TCONS_00056410.p1	HUMAN02952
TCONS_00056414.p1	HUMAN16596
TCONS_00056417.p1	HUMAN16596
TCONS_00056418.p1	HUMAN16596
TCONS_00056419.p1	HUMAN16596
TCONS_00056421.p1	HUMAN16596
TCONS_00056424.p1	HUMAN16596
TCONS_00056425.p1	HUMAN16596
TCONS_00056427.p1	HUMAN16596
TCONS_00056428.p1	HUMAN16596
TCONS_00056432.p1	HUMAN03447
TCONS_00056433.p1	HUMAN27871
TCONS_00056434.p1	HUMAN04482
TCONS_00056435.p1	HUMAN05329
TCONS_00056436.p1	HUMAN05329
TCONS_00056437.p1	HUMAN05329
TCONS_00056438.p1	HUMAN19770
TCONS_00056442.p1	HUMAN22325
TCONS_00056445.p1	HUMAN07061
TCONS_00056447.p1	HUMAN18561
TCONS_00056448.p1	HUMAN26212
TCONS_00056449.p1	HUMAN20552
TCONS_00056450.p1	HUMAN18938
TCONS_00056454.p1	HUMAN05754
TCONS_00056455.p1	HUMAN14001
TCONS_00056456.p1	HUMAN09372
TCONS_00056457.p1	HUMAN27004
TCONS_00056464.p1	HUMAN05645
TCONS_00056465.p1	HUMAN00217
TCONS_00056466.p1	HUMAN24478
TCONS_00056469.p1	HUMAN02951
TCONS_00056472.p1	HUMAN26414
TCONS_00056477.p1	HUMAN26414
TCONS_00056479.p1	HUMAN26414
TCONS_00056480.p1	HUMAN26414
TCONS_00056481.p1	HUMAN19557
TCONS_00056482.p1	HUMAN19557
TCONS_00056485.p1	HUMAN18346
TCONS_00056487.p1	HUMAN26414
TCONS_00056489.p1	HUMAN26414
TCONS_00056493.p1	HUMAN26414
