TCONS_00007368.p1	OFUSG22886.1.p1
TCONS_00031245.p1	OFUSG10747.1.p1
TCONS_00028283.p1	OFUSG08456.1.p1
TCONS_00013025.p1	OFUSG09967.1.p1
TCONS_00018313.p1	OFUSG13288.1.p1
TCONS_00046527.p1	OFUSG17236.1.p1
TCONS_00006279.p1	OFUSG22258.1.p1
TCONS_00018708.p1	OFUSG13745.1.p1
TCONS_00049228.p1	OFUSG06256.1.p1
TCONS_00041469.p1	OFUSG24878.1.p1
TCONS_00001232.p1	OFUSG00328.1.p1
TCONS_00015811.p1	OFUSG17668.1.p1
TCONS_00016527.p1	OFUSG08190.1.p1
TCONS_00021408.p1	OFUSG21938.1.p1
TCONS_00027869.p1	OFUSG09207.1.p1
TCONS_00023333.p1	OFUSG07501.1.p1
TCONS_00027342.p1	OFUSG06924.1.p1
TCONS_00046658.p1	OFUSG13384.1.p1
TCONS_00055569.p1	OFUSG24531.2.p1
TCONS_00047997.p1	OFUSG06882.3.p1
TCONS_00050037.p1	OFUSG17282.1.p1
TCONS_00011416.p1	OFUSG12007.1.p1
TCONS_00055070.p1	OFUSG04198.1.p1
TCONS_00001948.p1	OFUSG00540.1.p1
TCONS_00029767.p1	OFUSG12699.1.p1
TCONS_00008070.p1	OFUSG23083.1.p1
TCONS_00043610.p1	OFUSG02730.1.p1
TCONS_00052496.p1	OFUSG26580.1.p1
TCONS_00016002.p1	OFUSG12445.2.p1
TCONS_00026316.p1	OFUSG19283.1.p1
TCONS_00004369.p1	OFUSG20881.1.p1
TCONS_00028054.p1	OFUSG09137.1.p1
TCONS_00022189.p1	OFUSG07881.1.p1
TCONS_00012966.p1	OFUSG10131.1.p1
TCONS_00055214.p1	OFUSG16303.1.p1
TCONS_00010397.p1	OFUSG12113.1.p1
TCONS_00014142.p1	OFUSG20334.1.p1
TCONS_00034967.p1	OFUSG23886.1.p1
TCONS_00006231.p1	OFUSG22299.1.p1
TCONS_00009848.p1	OFUSG25295.1.p1
TCONS_00030754.p1	OFUSG10998.1.p1
TCONS_00016563.p1	OFUSG08153.1.p1
TCONS_00050656.p1	OFUSG16954.1.p1
TCONS_00021939.p1	OFUSG15716.1.p1
TCONS_00026505.p1	OFUSG06583.1.p1
TCONS_00001276.p1	OFUSG05106.1.p1
TCONS_00024912.p1	OFUSG07142.1.p1
TCONS_00027628.p1	OFUSG06704.1.p1
TCONS_00020825.p1	OFUSG05142.1.p1
TCONS_00025785.p1	OFUSG08045.2.p1
TCONS_00013273.p1	OFUSG10937.1.p1
TCONS_00049440.p1	OFUSG06474.1.p1
TCONS_00023730.p1	OFUSG26097.1.p1
TCONS_00019749.p1	OFUSG23171.1.p1
TCONS_00031532.p1	OFUSG16835.3.p1
TCONS_00049653.p1	OFUSG05692.1.p1
TCONS_00037495.p1	OFUSG00837.1.p1
TCONS_00010732.p1	OFUSG25148.1.p1
TCONS_00053710.p1	OFUSG26574.2.p1
TCONS_00012109.p1	OFUSG11606.1.p1
TCONS_00021066.p1	OFUSG14585.1.p1
TCONS_00026177.p1	OFUSG19164.1.p1
TCONS_00053363.p1	OFUSG17299.1.p1
TCONS_00046336.p1	OFUSG17361.1.p1
TCONS_00030315.p1	OFUSG09977.2.p1
TCONS_00012573.p1	OFUSG17860.1.p1
TCONS_00036092.p1	OFUSG19863.1.p1
TCONS_00030894.p1	OFUSG17922.1.p1
TCONS_00005101.p1	OFUSG15449.1.p1
TCONS_00000727.p1	OFUSG01197.1.p1
TCONS_00027831.p1	OFUSG05776.1.p1
TCONS_00027701.p1	OFUSG05145.1.p1
TCONS_00033556.p1	OFUSG03994.1.p1
TCONS_00017390.p1	OFUSG24254.1.p1
TCONS_00006093.p1	OFUSG22347.2.p1
TCONS_00007970.p1	OFUSG02729.1.p1
TCONS_00010962.p1	OFUSG13494.1.p1
TCONS_00046506.p1	OFUSG12675.1.p1
TCONS_00002389.p1	OFUSG01129.1.p1
TCONS_00053016.p1	OFUSG12848.1.p1
TCONS_00021306.p1	OFUSG14456.1.p1
TCONS_00019225.p1	OFUSG12657.1.p1
TCONS_00053192.p1	OFUSG13246.2.p1
TCONS_00029428.p1	OFUSG08719.1.p1
TCONS_00024262.p1	OFUSG26219.1.p1
TCONS_00013528.p1	OFUSG11656.1.p1
TCONS_00009809.p1	OFUSG21578.1.p1
TCONS_00015865.p1	OFUSG07318.2.p1
TCONS_00006652.p1	OFUSG15689.1.p1
TCONS_00023549.p1	OFUSG07742.1.p1
TCONS_00006805.p1	OFUSG24105.1.p1
TCONS_00015561.p1	OFUSG20387.1.p1
TCONS_00030367.p1	OFUSG17983.2.p1
TCONS_00023124.p1	OFUSG08002.1.p1
TCONS_00035260.p1	OFUSG09468.1.p1
TCONS_00009893.p1	OFUSG11661.1.p1
TCONS_00041693.p1	OFUSG02698.1.p1
TCONS_00050413.p1	OFUSG23300.1.p1
TCONS_00027854.p1	OFUSG09021.1.p1
TCONS_00024697.p1	OFUSG07961.1.p1
TCONS_00014945.p1	OFUSG00428.1.p1
TCONS_00017260.p1	OFUSG23643.1.p1
TCONS_00009521.p1	OFUSG25011.2.p1
TCONS_00047652.p1	OFUSG19122.1.p1
TCONS_00015965.p1	OFUSG25601.3.p1
TCONS_00030417.p1	OFUSG11015.1.p1
TCONS_00028493.p1	OFUSG08433.1.p1
TCONS_00017751.p1	OFUSG13273.1.p1
TCONS_00024746.p1	OFUSG25591.2.p1
TCONS_00008495.p1	OFUSG20569.1.p1
TCONS_00053280.p1	OFUSG12877.1.p1
TCONS_00026076.p1	OFUSG06514.2.p1
TCONS_00025382.p1	OFUSG06480.1.p1
TCONS_00029716.p1	OFUSG08459.1.p1
TCONS_00011653.p1	OFUSG12577.1.p1
TCONS_00054988.p1	OFUSG08187.1.p1
TCONS_00018422.p1	OFUSG13799.1.p1
TCONS_00005722.p1	OFUSG22452.1.p1
TCONS_00008201.p1	OFUSG20248.1.p1
TCONS_00047284.p1	OFUSG06038.1.p1
TCONS_00027844.p1	OFUSG04401.1.p1
TCONS_00003984.p1	OFUSG12992.1.p1
TCONS_00044907.p1	OFUSG12908.1.p1
TCONS_00026188.p1	OFUSG18668.1.p1
TCONS_00005906.p1	OFUSG22262.1.p1
TCONS_00009119.p1	OFUSG05158.1.p1
TCONS_00008117.p1	OFUSG09736.1.p1
TCONS_00026868.p1	OFUSG06380.1.p1
TCONS_00007791.p1	OFUSG22774.1.p1
TCONS_00010737.p1	OFUSG03024.1.p1
TCONS_00018896.p1	OFUSG05125.1.p1
TCONS_00010870.p1	OFUSG11976.1.p1
TCONS_00021437.p1	OFUSG23417.1.p1
TCONS_00033554.p1	OFUSG16686.1.p1
TCONS_00056683.p1	OFUSG15827.1.p1
TCONS_00025493.p1	OFUSG03663.1.p1
TCONS_00057069.p1	OFUSG04397.1.p1
TCONS_00050813.p1	OFUSG13542.1.p1
TCONS_00011140.p1	OFUSG12184.1.p1
TCONS_00054369.p1	OFUSG25314.1.p1
TCONS_00019780.p1	OFUSG24255.3.p1
TCONS_00028117.p1	OFUSG20144.1.p1
TCONS_00013395.p1	OFUSG10012.1.p1
TCONS_00006050.p1	OFUSG15737.1.p1
TCONS_00042938.p1	OFUSG02442.1.p1
TCONS_00013198.p1	OFUSG10737.1.p1
TCONS_00015676.p1	OFUSG08089.1.p1
TCONS_00049454.p1	OFUSG06914.1.p1
TCONS_00009303.p1	OFUSG20871.1.p1
TCONS_00010798.p1	OFUSG11699.1.p1
TCONS_00013139.p1	OFUSG09942.3.p1
TCONS_00002920.p1	OFUSG02717.1.p1
TCONS_00025463.p1	OFUSG08124.1.p1
TCONS_00053653.p1	OFUSG23570.1.p1
TCONS_00054639.p1	OFUSG07628.2.p1
TCONS_00055395.p1	OFUSG08240.5.p1
TCONS_00007665.p1	OFUSG20337.1.p1
TCONS_00007039.p1	OFUSG20631.1.p1
TCONS_00013126.p1	OFUSG11178.1.p1
TCONS_00014343.p1	OFUSG10332.1.p1
TCONS_00006668.p1	OFUSG24126.1.p1
TCONS_00042677.p1	OFUSG03220.1.p1
TCONS_00010089.p1	OFUSG12386.1.p1
TCONS_00001182.p1	OFUSG01103.2.p1
TCONS_00053361.p1	OFUSG21313.2.p1
TCONS_00000852.p1	OFUSG00912.1.p1
TCONS_00027786.p1	OFUSG06000.1.p1
TCONS_00015470.p1	OFUSG07488.2.p1
TCONS_00052651.p1	OFUSG23436.1.p1
TCONS_00020320.p1	OFUSG26352.1.p1
TCONS_00056140.p1	OFUSG07062.1.p1
TCONS_00012815.p1	OFUSG11037.1.p1
TCONS_00026634.p1	OFUSG06559.1.p1
TCONS_00029610.p1	OFUSG20066.1.p1
TCONS_00044185.p1	OFUSG03075.1.p1
TCONS_00048912.p1	OFUSG18787.1.p1
TCONS_00057193.p1	OFUSG15946.1.p1
TCONS_00028384.p1	OFUSG19852.1.p1
TCONS_00052233.p1	OFUSG17649.1.p1
TCONS_00049376.p1	OFUSG06564.1.p1
TCONS_00048577.p1	OFUSG06025.1.p1
TCONS_00011706.p1	OFUSG12077.1.p1
TCONS_00012911.p1	OFUSG10243.1.p1
TCONS_00015791.p1	OFUSG26608.2.p1
TCONS_00055828.p1	OFUSG07569.2.p1
TCONS_00046459.p1	OFUSG09102.1.p1
TCONS_00056522.p1	OFUSG08125.1.p1
TCONS_00030277.p1	OFUSG10399.1.p1
TCONS_00014422.p1	OFUSG10877.2.p1
TCONS_00056761.p1	OFUSG15807.1.p1
TCONS_00024986.p1	OFUSG12979.1.p1
TCONS_00046610.p1	OFUSG05135.1.p1
TCONS_00027139.p1	OFUSG06513.1.p1
TCONS_00002837.p1	OFUSG04368.1.p1
TCONS_00044178.p1	OFUSG01430.1.p1
TCONS_00022795.p1	OFUSG14263.1.p1
TCONS_00010805.p1	OFUSG24087.1.p1
TCONS_00000293.p1	OFUSG00256.1.p1
TCONS_00011059.p1	OFUSG11419.1.p1
TCONS_00022881.p1	OFUSG14787.1.p1
TCONS_00043772.p1	OFUSG03265.1.p1
TCONS_00012059.p1	OFUSG11469.1.p1
TCONS_00052472.p1	OFUSG21191.1.p1
TCONS_00030075.p1	OFUSG14258.1.p1
TCONS_00053218.p1	OFUSG21360.1.p1
TCONS_00048307.p1	OFUSG06371.1.p1
TCONS_00023166.p1	OFUSG07080.1.p1
TCONS_00043228.p1	OFUSG04355.1.p1
TCONS_00042950.p1	OFUSG02151.1.p1
TCONS_00010125.p1	OFUSG12361.1.p1
TCONS_00024847.p1	OFUSG08057.1.p1
TCONS_00053917.p1	OFUSG20987.2.p1
TCONS_00006669.p1	OFUSG13567.1.p1
TCONS_00013525.p1	OFUSG02207.1.p1
TCONS_00014897.p1	OFUSG07330.1.p1
TCONS_00036469.p1	OFUSG12293.1.p1
TCONS_00013519.p1	OFUSG10917.1.p1
TCONS_00024893.p1	OFUSG03910.1.p1
TCONS_00051134.p1	OFUSG26488.1.p1
TCONS_00052008.p1	OFUSG21476.1.p1
TCONS_00018437.p1	OFUSG25622.5.p1
TCONS_00041721.p1	OFUSG02527.1.p1
TCONS_00030973.p1	OFUSG18608.1.p1
TCONS_00025281.p1	OFUSG01001.1.p1
TCONS_00005064.p1	OFUSG07332.1.p1
TCONS_00046701.p1	OFUSG01349.1.p1
TCONS_00017809.p1	OFUSG09255.1.p1
TCONS_00012556.p1	OFUSG26497.1.p1
TCONS_00051550.p1	OFUSG07492.3.p1
TCONS_00020196.p1	OFUSG17692.2.p1
TCONS_00005640.p1	OFUSG22587.1.p1
TCONS_00011478.p1	OFUSG11760.1.p1
TCONS_00014770.p1	OFUSG07746.1.p1
TCONS_00027999.p1	OFUSG19996.1.p1
TCONS_00046338.p1	OFUSG16889.1.p1
TCONS_00046654.p1	OFUSG17403.1.p1
TCONS_00055915.p1	OFUSG06990.1.p1
TCONS_00008145.p1	OFUSG05347.1.p1
TCONS_00052598.p1	OFUSG21406.1.p1
TCONS_00009040.p1	OFUSG20672.1.p1
TCONS_00002033.p1	OFUSG00472.1.p1
TCONS_00051600.p1	OFUSG17582.1.p1
TCONS_00028322.p1	OFUSG09109.1.p1
TCONS_00016557.p1	OFUSG09932.1.p1
TCONS_00020137.p1	OFUSG20945.1.p1
TCONS_00053574.p1	OFUSG17278.1.p1
TCONS_00053428.p1	OFUSG21210.1.p1
TCONS_00011541.p1	OFUSG12565.1.p1
TCONS_00001258.p1	OFUSG10602.1.p1
TCONS_00049717.p1	OFUSG06891.1.p1
TCONS_00003600.p1	OFUSG16795.1.p1
TCONS_00016043.p1	OFUSG07124.1.p1
TCONS_00021994.p1	OFUSG13933.1.p1
TCONS_00011667.p1	OFUSG21773.1.p1
TCONS_00008930.p1	OFUSG05243.1.p1
TCONS_00004798.p1	OFUSG01440.1.p1
TCONS_00032893.p1	OFUSG23716.1.p1
TCONS_00001401.p1	OFUSG00364.1.p1
TCONS_00001304.p1	OFUSG01636.1.p1
TCONS_00000153.p1	OFUSG00664.2.p1
TCONS_00053562.p1	OFUSG17192.1.p1
TCONS_00050890.p1	OFUSG06046.1.p1
TCONS_00010936.p1	OFUSG12102.1.p1
TCONS_00029664.p1	OFUSG09667.1.p1
TCONS_00055671.p1	OFUSG16759.1.p1
TCONS_00055802.p1	OFUSG16589.1.p1
TCONS_00015912.p1	OFUSG26131.2.p1
TCONS_00008680.p1	OFUSG08400.1.p1
TCONS_00042228.p1	OFUSG03550.1.p1
TCONS_00027552.p1	OFUSG20999.1.p1
TCONS_00055290.p1	OFUSG16299.1.p1
TCONS_00055842.p1	OFUSG04423.1.p1
TCONS_00006316.p1	OFUSG15323.2.p1
TCONS_00013177.p1	OFUSG09985.1.p1
TCONS_00055752.p1	OFUSG08207.1.p1
TCONS_00031473.p1	OFUSG10685.1.p1
TCONS_00045788.p1	OFUSG00509.2.p1
TCONS_00047323.p1	OFUSG18645.1.p1
TCONS_00008124.p1	OFUSG20565.1.p1
TCONS_00009182.p1	OFUSG04749.1.p1
TCONS_00009673.p1	OFUSG24232.1.p1
TCONS_00011537.p1	OFUSG11580.1.p1
TCONS_00052201.p1	OFUSG23593.1.p1
TCONS_00045730.p1	OFUSG20991.1.p1
TCONS_00006692.p1	OFUSG06383.1.p1
TCONS_00006088.p1	OFUSG15336.1.p1
TCONS_00002651.p1	OFUSG16646.2.p1
TCONS_00012181.p1	OFUSG25107.1.p1
TCONS_00019047.p1	OFUSG17660.1.p1
TCONS_00026711.p1	OFUSG06970.1.p1
TCONS_00026658.p1	OFUSG23460.1.p1
TCONS_00014167.p1	OFUSG18181.1.p1
TCONS_00011184.p1	OFUSG11762.1.p1
TCONS_00053675.p1	OFUSG21371.2.p1
TCONS_00028222.p1	OFUSG09738.1.p1
TCONS_00009655.p1	OFUSG12578.1.p1
TCONS_00002941.p1	OFUSG16535.1.p1
TCONS_00015079.p1	OFUSG05211.1.p1
TCONS_00019053.p1	OFUSG21278.1.p1
TCONS_00013334.p1	OFUSG18449.3.p1
TCONS_00012197.p1	OFUSG12181.1.p1
TCONS_00005639.p1	OFUSG22344.1.p1
TCONS_00003033.p1	OFUSG16274.1.p1
TCONS_00010949.p1	OFUSG11729.1.p1
TCONS_00053913.p1	OFUSG13614.1.p1
TCONS_00026365.p1	OFUSG19483.1.p1
TCONS_00014353.p1	OFUSG02450.1.p1
TCONS_00049471.p1	OFUSG06806.1.p1
TCONS_00055584.p1	OFUSG26205.3.p1
TCONS_00015611.p1	OFUSG17624.1.p1
TCONS_00008892.p1	OFUSG23068.1.p1
TCONS_00020243.p1	OFUSG24234.1.p1
TCONS_00023434.p1	OFUSG03195.1.p1
TCONS_00027745.p1	OFUSG06723.1.p1
TCONS_00025042.p1	OFUSG07419.1.p1
TCONS_00001174.p1	OFUSG00497.1.p1
TCONS_00031423.p1	OFUSG17971.1.p1
TCONS_00007263.p1	OFUSG20353.1.p1
TCONS_00007438.p1	OFUSG20806.1.p1
TCONS_00032477.p1	OFUSG13684.1.p1
TCONS_00016197.p1	OFUSG08177.1.p1
TCONS_00045482.p1	OFUSG17172.1.p1
TCONS_00056819.p1	OFUSG06735.1.p1
TCONS_00011099.p1	OFUSG11429.1.p1
TCONS_00020359.p1	OFUSG07139.1.p1
TCONS_00016871.p1	OFUSG15376.1.p1
TCONS_00021848.p1	OFUSG13980.1.p1
TCONS_00056778.p1	OFUSG03888.1.p1
TCONS_00038163.p1	OFUSG00207.1.p1
TCONS_00002675.p1	OFUSG16157.1.p1
TCONS_00002109.p1	OFUSG00158.1.p1
TCONS_00002531.p1	OFUSG25122.1.p1
TCONS_00034989.p1	OFUSG08855.1.p1
TCONS_00029006.p1	OFUSG18084.1.p1
TCONS_00038974.p1	OFUSG08413.1.p1
TCONS_00008006.p1	OFUSG20873.1.p1
TCONS_00012686.p1	OFUSG10330.1.p1
TCONS_00030681.p1	OFUSG10696.1.p1
TCONS_00010852.p1	OFUSG25063.1.p1
TCONS_00015040.p1	OFUSG23199.1.p1
TCONS_00045354.p1	OFUSG17604.1.p1
TCONS_00053289.p1	OFUSG26447.2.p1
TCONS_00034528.p1	OFUSG09397.1.p1
TCONS_00027950.p1	OFUSG08872.1.p1
TCONS_00042481.p1	OFUSG03429.1.p1
TCONS_00007068.p1	OFUSG21390.1.p1
TCONS_00051364.p1	OFUSG21430.1.p1
TCONS_00027138.p1	OFUSG19390.1.p1
TCONS_00012906.p1	OFUSG18534.1.p1
TCONS_00003253.p1	OFUSG24313.1.p1
TCONS_00027789.p1	OFUSG06017.1.p1
TCONS_00054882.p1	OFUSG16592.1.p1
TCONS_00007578.p1	OFUSG05283.1.p1
TCONS_00048122.p1	OFUSG14220.1.p1
TCONS_00026046.p1	OFUSG05943.1.p1
TCONS_00013379.p1	OFUSG17698.1.p1
TCONS_00000118.p1	OFUSG15724.1.p1
TCONS_00009333.p1	OFUSG20338.1.p1
TCONS_00011016.p1	OFUSG12168.1.p1
TCONS_00033398.p1	OFUSG23240.1.p1
TCONS_00011147.p1	OFUSG11778.1.p1
TCONS_00052698.p1	OFUSG17199.1.p1
TCONS_00007793.p1	OFUSG23200.1.p1
TCONS_00004835.p1	OFUSG14989.1.p1
TCONS_00004761.p1	OFUSG22464.1.p1
TCONS_00028626.p1	OFUSG09353.1.p1
TCONS_00053492.p1	OFUSG21165.2.p1
TCONS_00000762.p1	OFUSG04765.1.p1
TCONS_00045123.p1	OFUSG23509.1.p1
TCONS_00056513.p1	OFUSG15799.2.p1
TCONS_00021055.p1	OFUSG14188.1.p1
TCONS_00052486.p1	OFUSG26518.1.p1
TCONS_00016691.p1	OFUSG11797.1.p1
TCONS_00014163.p1	OFUSG07817.1.p1
TCONS_00022971.p1	OFUSG25511.1.p1
TCONS_00002718.p1	OFUSG17045.1.p1
TCONS_00001190.p1	OFUSG00814.1.p1
TCONS_00046850.p1	OFUSG12650.1.p1
TCONS_00026026.p1	OFUSG06978.1.p1
TCONS_00034557.p1	OFUSG00762.1.p1
TCONS_00054119.p1	OFUSG23724.1.p1
TCONS_00012639.p1	OFUSG12897.1.p1
TCONS_00001112.p1	OFUSG07483.1.p1
TCONS_00013866.p1	OFUSG11149.1.p1
TCONS_00049676.p1	OFUSG22536.1.p1
TCONS_00045494.p1	OFUSG26372.2.p1
TCONS_00043348.p1	OFUSG07443.2.p1
TCONS_00037771.p1	OFUSG00279.2.p1
TCONS_00046762.p1	OFUSG25307.2.p1
TCONS_00046470.p1	OFUSG01944.1.p1
TCONS_00045613.p1	OFUSG12758.1.p1
TCONS_00012970.p1	OFUSG10908.1.p1
TCONS_00023193.p1	OFUSG25389.1.p1
TCONS_00022515.p1	OFUSG25552.1.p1
TCONS_00055702.p1	OFUSG04074.1.p1
TCONS_00036592.p1	OFUSG24644.1.p1
TCONS_00034518.p1	OFUSG02710.1.p1
TCONS_00004815.p1	OFUSG15471.1.p1
TCONS_00016153.p1	OFUSG09928.1.p1
TCONS_00020489.p1	OFUSG04847.1.p1
TCONS_00029796.p1	OFUSG09451.1.p1
TCONS_00045213.p1	OFUSG07317.1.p1
TCONS_00042434.p1	OFUSG21456.1.p1
TCONS_00045851.p1	OFUSG26319.1.p1
TCONS_00014323.p1	OFUSG10545.1.p1
TCONS_00014244.p1	OFUSG10120.1.p1
TCONS_00055769.p1	OFUSG16223.1.p1
TCONS_00014944.p1	OFUSG07078.2.p1
TCONS_00048216.p1	OFUSG05937.1.p1
TCONS_00000994.p1	OFUSG01032.3.p1
TCONS_00024188.p1	OFUSG07205.1.p1
TCONS_00021935.p1	OFUSG14229.1.p1
TCONS_00044099.p1	OFUSG16778.4.p1
TCONS_00006571.p1	OFUSG15296.1.p1
TCONS_00028966.p1	OFUSG08426.1.p1
TCONS_00042666.p1	OFUSG02684.1.p1
TCONS_00047898.p1	OFUSG19095.1.p1
TCONS_00034775.p1	OFUSG08574.1.p1
TCONS_00027776.p1	OFUSG05992.3.p1
TCONS_00009515.p1	OFUSG11839.1.p1
TCONS_00049675.p1	OFUSG05791.1.p1
TCONS_00047999.p1	OFUSG05654.1.p1
TCONS_00023784.p1	OFUSG09024.1.p1
TCONS_00053556.p1	OFUSG21298.1.p1
TCONS_00006853.p1	OFUSG22572.2.p1
TCONS_00014324.p1	OFUSG24821.1.p1
TCONS_00033131.p1	OFUSG03990.1.p1
TCONS_00011895.p1	OFUSG20226.1.p1
TCONS_00005767.p1	OFUSG22573.1.p1
TCONS_00053763.p1	OFUSG17201.1.p1
TCONS_00008542.p1	OFUSG05174.1.p1
TCONS_00056543.p1	OFUSG04040.1.p1
TCONS_00020661.p1	OFUSG05352.1.p1
TCONS_00030284.p1	OFUSG10721.1.p1
TCONS_00020381.p1	OFUSG20259.1.p1
TCONS_00008723.p1	OFUSG20735.1.p1
TCONS_00014788.p1	OFUSG08144.1.p1
TCONS_00023466.p1	OFUSG07480.1.p1
TCONS_00033299.p1	OFUSG15953.1.p1
TCONS_00055331.p1	OFUSG25403.1.p1
TCONS_00050775.p1	OFUSG13146.1.p1
TCONS_00056171.p1	OFUSG15968.1.p1
TCONS_00002242.p1	OFUSG00390.1.p1
TCONS_00027914.p1	OFUSG02428.1.p1
TCONS_00052140.p1	OFUSG23575.1.p1
TCONS_00053315.p1	OFUSG12678.1.p1
TCONS_00027515.p1	OFUSG05596.1.p1
TCONS_00028492.p1	OFUSG08555.1.p1
TCONS_00021382.p1	OFUSG14128.2.p1
TCONS_00008781.p1	OFUSG20254.1.p1
TCONS_00010728.p1	OFUSG13148.1.p1
TCONS_00042533.p1	OFUSG03352.1.p1
TCONS_00011524.p1	OFUSG12391.1.p1
TCONS_00012638.p1	OFUSG10879.1.p1
TCONS_00001141.p1	OFUSG00459.1.p1
TCONS_00042523.p1	OFUSG02998.1.p1
TCONS_00010747.p1	OFUSG22048.1.p1
TCONS_00000991.p1	OFUSG00660.1.p1
TCONS_00024122.p1	OFUSG07969.1.p1
TCONS_00042912.p1	OFUSG03831.3.p1
TCONS_00041692.p1	OFUSG03143.1.p1
TCONS_00027650.p1	OFUSG05974.1.p1
TCONS_00037403.p1	OFUSG01614.1.p1
TCONS_00007143.p1	OFUSG20354.1.p1
TCONS_00051660.p1	OFUSG07714.2.p1
TCONS_00009353.p1	OFUSG05119.1.p1
TCONS_00011142.p1	OFUSG12571.1.p1
TCONS_00032677.p1	OFUSG22255.1.p1
TCONS_00029249.p1	OFUSG08673.1.p1
TCONS_00015706.p1	OFUSG07243.2.p1
TCONS_00019120.p1	OFUSG24289.1.p1
TCONS_00011085.p1	OFUSG12252.1.p1
TCONS_00047938.p1	OFUSG06589.1.p1
TCONS_00007473.p1	OFUSG20320.1.p1
TCONS_00011086.p1	OFUSG24344.1.p1
TCONS_00018330.p1	OFUSG12909.1.p1
TCONS_00009676.p1	OFUSG11220.1.p1
TCONS_00028822.p1	OFUSG19864.1.p1
TCONS_00000776.p1	OFUSG01303.1.p1
TCONS_00055406.p1	OFUSG07841.1.p1
TCONS_00050410.p1	OFUSG12641.1.p1
TCONS_00008116.p1	OFUSG04980.1.p1
TCONS_00056202.p1	OFUSG25626.1.p1
TCONS_00018301.p1	OFUSG16963.1.p1
TCONS_00007690.p1	OFUSG08069.1.p1
TCONS_00043267.p1	OFUSG19091.1.p1
TCONS_00028182.p1	OFUSG09639.1.p1
TCONS_00020684.p1	OFUSG17063.1.p1
TCONS_00009173.p1	OFUSG20231.1.p1
TCONS_00011447.p1	OFUSG21963.1.p1
TCONS_00028826.p1	OFUSG09627.1.p1
TCONS_00014657.p1	OFUSG07489.1.p1
TCONS_00053228.p1	OFUSG07120.1.p1
TCONS_00014235.p1	OFUSG18242.2.p1
TCONS_00056677.p1	OFUSG09885.1.p1
TCONS_00014763.p1	OFUSG21962.1.p1
TCONS_00011094.p1	OFUSG11431.1.p1
TCONS_00054991.p1	OFUSG25995.1.p1
TCONS_00002092.p1	OFUSG00516.1.p1
TCONS_00022810.p1	OFUSG24639.1.p1
TCONS_00021228.p1	OFUSG21427.1.p1
TCONS_00055571.p1	OFUSG16437.1.p1
TCONS_00028123.p1	OFUSG09011.1.p1
TCONS_00025390.p1	OFUSG06887.1.p1
TCONS_00001123.p1	OFUSG00128.2.p1
TCONS_00025963.p1	OFUSG06086.1.p1
TCONS_00033470.p1	OFUSG03080.1.p1
TCONS_00030696.p1	OFUSG10053.1.p1
TCONS_00006221.p1	OFUSG24173.1.p1
TCONS_00022295.p1	OFUSG13981.2.p1
TCONS_00043160.p1	OFUSG03235.1.p1
TCONS_00021685.p1	OFUSG26863.2.p1
TCONS_00035937.p1	OFUSG00921.1.p1
TCONS_00041748.p1	OFUSG03585.1.p1
TCONS_00051560.p1	OFUSG21319.1.p1
TCONS_00003272.p1	OFUSG17538.1.p1
TCONS_00006675.p1	OFUSG14860.1.p1
TCONS_00015704.p1	OFUSG08053.1.p1
TCONS_00051525.p1	OFUSG23344.1.p1
TCONS_00027363.p1	OFUSG05546.1.p1
TCONS_00009718.p1	OFUSG17609.1.p1
TCONS_00023089.p1	OFUSG07334.2.p1
TCONS_00015260.p1	OFUSG25397.1.p1
TCONS_00055103.p1	OFUSG16189.1.p1
TCONS_00015313.p1	OFUSG12944.1.p1
TCONS_00010919.p1	OFUSG25217.1.p1
TCONS_00025891.p1	OFUSG06146.1.p1
TCONS_00054538.p1	OFUSG20157.1.p1
TCONS_00004479.p1	OFUSG11612.1.p1
TCONS_00046721.p1	OFUSG13408.1.p1
TCONS_00004818.p1	OFUSG23898.1.p1
TCONS_00023646.p1	OFUSG08340.1.p1
TCONS_00003958.p1	OFUSG03969.1.p1
TCONS_00001267.p1	OFUSG00259.2.p1
TCONS_00048987.p1	OFUSG02770.1.p1
TCONS_00028417.p1	OFUSG08767.1.p1
TCONS_00016955.p1	OFUSG13574.1.p1
TCONS_00005905.p1	OFUSG22260.1.p1
TCONS_00042521.p1	OFUSG02172.1.p1
TCONS_00041986.p1	OFUSG05930.1.p1
TCONS_00007944.p1	OFUSG04998.1.p1
TCONS_00002767.p1	OFUSG24264.1.p1
TCONS_00007501.p1	OFUSG20331.1.p1
TCONS_00006566.p1	OFUSG22476.1.p1
TCONS_00055604.p1	OFUSG03865.1.p1
TCONS_00054877.p1	OFUSG04076.2.p1
TCONS_00011527.p1	OFUSG12523.1.p1
TCONS_00042839.p1	OFUSG02634.1.p1
TCONS_00035924.p1	OFUSG00420.1.p1
TCONS_00049097.p1	OFUSG06807.1.p1
TCONS_00013877.p1	OFUSG05328.1.p1
TCONS_00026030.p1	OFUSG19104.2.p1
TCONS_00000181.p1	OFUSG00940.1.p1
TCONS_00005245.p1	OFUSG22578.1.p1
TCONS_00030268.p1	OFUSG17434.1.p1
TCONS_00003122.p1	OFUSG16043.1.p1
TCONS_00048064.p1	OFUSG04595.1.p1
TCONS_00013494.p1	OFUSG12139.2.p1
TCONS_00026256.p1	OFUSG19214.1.p1
TCONS_00000165.p1	OFUSG00724.1.p1
