TCONS_00033626.p1	bflo_07005
TCONS_00030675.p1	bflo_18971
TCONS_00030498.p1	bflo_07667
TCONS_00002134.p1	bflo_04774
TCONS_00055406.p1	bflo_19572
TCONS_00002839.p1	bflo_02462
TCONS_00002995.p1	bflo_02155
TCONS_00056906.p1	bflo_09053
TCONS_00027805.p1	bflo_10293
TCONS_00024096.p1	bflo_18479
TCONS_00043160.p1	bflo_15506
TCONS_00036323.p1	bflo_03437
TCONS_00022560.p1	bflo_22353
TCONS_00053239.p1	bflo_26339
TCONS_00025856.p1	bflo_09012
TCONS_00047799.p1	bflo_11730
TCONS_00011638.p1	bflo_14137
TCONS_00048315.p1	bflo_11391
TCONS_00010941.p1	bflo_07878
TCONS_00028847.p1	bflo_03271
TCONS_00012906.p1	bflo_23737
TCONS_00012766.p1	bflo_23012
TCONS_00055544.p1	bflo_18724
TCONS_00028823.p1	bflo_05537
TCONS_00009719.p1	bflo_13402
TCONS_00018100.p1	bflo_09898
TCONS_00038141.p1	bflo_03560
TCONS_00047865.p1	bflo_12327
TCONS_00029918.p1	bflo_07359
TCONS_00001800.p1	bflo_17716
TCONS_00010287.p1	bflo_16100
TCONS_00006399.p1	bflo_21143
TCONS_00009664.p1	bflo_14005
TCONS_00032522.p1	bflo_08528
TCONS_00007411.p1	bflo_12857
TCONS_00020698.p1	bflo_13919
TCONS_00003455.p1	bflo_08016
TCONS_00016664.p1	bflo_16650
TCONS_00019536.p1	bflo_07593
TCONS_00020278.p1	bflo_11090
TCONS_00002270.p1	bflo_18034
TCONS_00055247.p1	bflo_18633
TCONS_00015965.p1	bflo_15605
TCONS_00051990.p1	bflo_24497
TCONS_00026413.p1	bflo_20919
TCONS_00003000.p1	bflo_11154
TCONS_00007933.p1	bflo_13772
TCONS_00018116.p1	bflo_01733
TCONS_00053280.p1	bflo_27290
TCONS_00003580.p1	bflo_02620
TCONS_00031077.p1	bflo_07448
TCONS_00001323.p1	bflo_24731
TCONS_00054626.p1	bflo_25818
TCONS_00000879.p2	bflo_18709
TCONS_00051771.p1	bflo_21892
TCONS_00038185.p1	bflo_03110
TCONS_00015177.p1	bflo_15787
TCONS_00046779.p1	bflo_06236
TCONS_00026983.p1	bflo_09292
TCONS_00027126.p1	bflo_26910
TCONS_00015756.p1	bflo_05314
TCONS_00037031.p1	bflo_04042
TCONS_00026656.p1	bflo_09903
TCONS_00024534.p1	bflo_19034
TCONS_00004974.p1	bflo_20034
TCONS_00004318.p1	bflo_06899
TCONS_00032587.p1	bflo_03209
TCONS_00056802.p1	bflo_19116
TCONS_00023437.p1	bflo_09180
TCONS_00005549.p1	bflo_19106
TCONS_00008682.p1	bflo_12765
TCONS_00011337.p1	bflo_23528
TCONS_00012639.p1	bflo_03908
TCONS_00015599.p1	bflo_05363
TCONS_00017974.p1	bflo_03950
TCONS_00042667.p1	bflo_15494
TCONS_00056645.p1	bflo_19096
TCONS_00017297.p1	bflo_17697
TCONS_00026874.p1	bflo_09249
TCONS_00027411.p1	bflo_09398
TCONS_00017642.p1	bflo_01471
TCONS_00010396.p1	bflo_17770
TCONS_00004437.p1	bflo_02392
TCONS_00008486.p1	bflo_13268
TCONS_00024150.p1	bflo_15837
TCONS_00015502.p1	bflo_00322
TCONS_00050973.p1	bflo_24479
TCONS_00045666.p1	bflo_05734
TCONS_00018626.p1	bflo_01208
TCONS_00022690.p1	bflo_21821
TCONS_00011094.p1	bflo_24568
TCONS_00037977.p1	bflo_03368
TCONS_00050037.p1	bflo_24794
TCONS_00016545.p1	bflo_16524
TCONS_00047854.p1	bflo_12443
TCONS_00019410.p1	bflo_00311
TCONS_00006689.p1	bflo_20372
TCONS_00016116.p1	bflo_15581
TCONS_00026004.p1	bflo_09433
TCONS_00031373.p1	bflo_07212
TCONS_00019030.p1	bflo_00382
TCONS_00000846.p1	bflo_26333
TCONS_00000832.p1	bflo_08792
TCONS_00035257.p1	bflo_14776
TCONS_00003659.p1	bflo_02553
TCONS_00006872.p1	bflo_10215
TCONS_00022799.p1	bflo_21842
TCONS_00004369.p1	bflo_05840
TCONS_00043269.p1	bflo_14560
TCONS_00044268.p1	bflo_14951
TCONS_00009918.p1	bflo_18890
TCONS_00056089.p1	bflo_19259
TCONS_00016230.p1	bflo_15781
TCONS_00020230.p1	bflo_12905
TCONS_00052817.p1	bflo_26344
TCONS_00011145.p1	bflo_20936
TCONS_00021801.p1	bflo_21651
TCONS_00037015.p1	bflo_13145
TCONS_00012905.p1	bflo_22999
TCONS_00014047.p1	bflo_23365
TCONS_00009301.p1	bflo_05242
TCONS_00047323.p1	bflo_11476
TCONS_00028312.p1	bflo_05584
TCONS_00010130.p1	bflo_15073
TCONS_00027157.p1	bflo_10090
TCONS_00038071.p1	bflo_03282
TCONS_00019324.p1	bflo_22978
TCONS_00013078.p1	bflo_22957
TCONS_00043933.p1	bflo_14341
TCONS_00042093.p1	bflo_15044
TCONS_00014944.p1	bflo_05041
TCONS_00027650.p1	bflo_05872
TCONS_00001552.p1	bflo_17622
TCONS_00005133.p1	bflo_20033
TCONS_00010494.p1	bflo_22218
TCONS_00044991.p1	bflo_03828
TCONS_00049619.p1	bflo_11070
TCONS_00030754.p1	bflo_06999
TCONS_00024136.p1	bflo_10216
TCONS_00024244.p1	bflo_13577
TCONS_00028054.p1	bflo_06124
TCONS_00013869.p1	bflo_08100
TCONS_00002213.p1	bflo_17989
TCONS_00055209.p1	bflo_19089
TCONS_00046124.p1	bflo_05431
TCONS_00053913.p1	bflo_05285
TCONS_00030629.p1	bflo_07343
TCONS_00029149.p1	bflo_06070
TCONS_00055244.p1	bflo_19380
TCONS_00047680.p1	bflo_24211
TCONS_00020183.p1	bflo_08322
TCONS_00028792.p1	bflo_01595
TCONS_00005329.p1	bflo_20229
TCONS_00015528.p1	bflo_19233
TCONS_00019682.p1	bflo_05809
TCONS_00051707.p1	bflo_07608
TCONS_00018404.p1	bflo_22878
TCONS_00047938.p1	bflo_11029
TCONS_00004276.p1	bflo_26665
TCONS_00029115.p1	bflo_06603
TCONS_00049472.p1	bflo_12195
TCONS_00052721.p1	bflo_25880
TCONS_00014350.p1	bflo_23893
TCONS_00020697.p1	bflo_12687
TCONS_00029574.p1	bflo_05651
TCONS_00056859.p1	bflo_19093
TCONS_00026911.p1	bflo_09914
TCONS_00010259.p1	bflo_07476
TCONS_00043975.p1	bflo_14426
TCONS_00026252.p1	bflo_10674
TCONS_00049722.p1	bflo_11895
TCONS_00049124.p1	bflo_11264
TCONS_00013240.p1	bflo_23887
TCONS_00049444.p1	bflo_21194
TCONS_00005012.p1	bflo_16355
TCONS_00021044.p1	bflo_21482
TCONS_00007841.p1	bflo_13731
TCONS_00027679.p1	bflo_10650
TCONS_00004493.p1	bflo_20708
TCONS_00002146.p1	bflo_17868
TCONS_00000153.p1	bflo_04517
TCONS_00037849.p1	bflo_08755
TCONS_00045854.p1	bflo_06529
TCONS_00000187.p1	bflo_17513
TCONS_00054454.p1	bflo_23005
TCONS_00027591.p1	bflo_10376
TCONS_00000969.p1	bflo_05126
TCONS_00055633.p1	bflo_19181
TCONS_00028006.p1	bflo_02432
TCONS_00028745.p1	bflo_05676
TCONS_00030123.p1	bflo_08162
TCONS_00023654.p1	bflo_09798
TCONS_00021160.p1	bflo_22431
TCONS_00000254.p1	bflo_17335
TCONS_00046006.p1	bflo_04451
TCONS_00008545.p1	bflo_09285
TCONS_00020771.p1	bflo_07610
TCONS_00047885.p1	bflo_11052
TCONS_00057134.p1	bflo_09727
TCONS_00016541.p1	bflo_16736
TCONS_00051271.p1	bflo_24325
TCONS_00043042.p1	bflo_14687
TCONS_00025568.p1	bflo_12652
TCONS_00019642.p1	bflo_12688
TCONS_00029324.p1	bflo_06561
TCONS_00045987.p1	bflo_09858
TCONS_00030850.p1	bflo_07367
TCONS_00046868.p1	bflo_06525
TCONS_00056930.p1	bflo_19242
TCONS_00053315.p1	bflo_02071
TCONS_00046780.p1	bflo_06241
TCONS_00019139.p1	bflo_00617
TCONS_00009871.p1	bflo_24302
TCONS_00030417.p1	bflo_26863
TCONS_00009722.p1	bflo_06997
TCONS_00022443.p1	bflo_21227
TCONS_00001862.p1	bflo_17586
TCONS_00043163.p1	bflo_15170
TCONS_00052824.p1	bflo_09904
TCONS_00013795.p1	bflo_23378
TCONS_00049210.p1	bflo_11010
TCONS_00006381.p1	bflo_20622
TCONS_00009191.p1	bflo_13745
TCONS_00043456.p1	bflo_15002
TCONS_00029698.p1	bflo_25653
TCONS_00026546.p1	bflo_05291
TCONS_00016339.p1	bflo_17059
TCONS_00050413.p1	bflo_24536
TCONS_00030284.p1	bflo_07477
TCONS_00049262.p1	bflo_12474
TCONS_00011524.p1	bflo_19246
TCONS_00010333.p1	bflo_21407
TCONS_00050367.p1	bflo_24840
TCONS_00024143.p1	bflo_03365
TCONS_00020444.p1	bflo_00548
TCONS_00009353.p1	bflo_12898
TCONS_00003003.p1	bflo_02550
TCONS_00013329.p1	bflo_05392
TCONS_00013872.p1	bflo_20575
TCONS_00014159.p1	bflo_04366
TCONS_00009433.p1	bflo_12561
TCONS_00045551.p1	bflo_05774
TCONS_00016701.p1	bflo_20417
TCONS_00009288.p1	bflo_13771
TCONS_00024366.p1	bflo_22581
TCONS_00054585.p1	bflo_26321
TCONS_00003306.p1	bflo_18534
TCONS_00021762.p1	bflo_21303
TCONS_00011885.p1	bflo_21713
TCONS_00036087.p1	bflo_03032
TCONS_00017917.p1	bflo_05915
TCONS_00055931.p1	bflo_15522
TCONS_00020659.p1	bflo_00111
TCONS_00001790.p1	bflo_17623
TCONS_00009352.p1	bflo_12899
TCONS_00050274.p1	bflo_24563
TCONS_00020803.p1	bflo_00211
TCONS_00003622.p1	bflo_02313
TCONS_00022398.p1	bflo_21669
TCONS_00053148.p1	bflo_26377
TCONS_00039831.p1	bflo_13256
TCONS_00054988.p1	bflo_17347
TCONS_00018558.p1	bflo_01253
TCONS_00002528.p1	bflo_13497
TCONS_00002654.p1	bflo_06308
TCONS_00004052.p1	bflo_20430
TCONS_00026716.p1	bflo_03522
TCONS_00004986.p1	bflo_21005
TCONS_00047558.p1	bflo_20536
TCONS_00007155.p1	bflo_12849
TCONS_00044539.p1	bflo_00626
TCONS_00056193.p1	bflo_08600
TCONS_00054606.p1	bflo_25768
TCONS_00010189.p1	bflo_11509
TCONS_00001817.p1	bflo_17566
TCONS_00003491.p1	bflo_02480
TCONS_00056948.p1	bflo_15588
TCONS_00057241.p1	bflo_00186
TCONS_00051720.p1	bflo_24055
TCONS_00020095.p1	bflo_06316
TCONS_00042778.p1	bflo_14697
TCONS_00022400.p1	bflo_24352
TCONS_00020854.p1	bflo_12122
TCONS_00050510.p1	bflo_22994
TCONS_00000287.p1	bflo_17407
TCONS_00018455.p1	bflo_02267
TCONS_00015246.p1	bflo_16956
TCONS_00019249.p1	bflo_08441
TCONS_00042369.p1	bflo_14256
TCONS_00008465.p1	bflo_12844
TCONS_00052229.p1	bflo_24092
TCONS_00021522.p1	bflo_22442
TCONS_00014759.p1	bflo_16566
TCONS_00049009.p1	bflo_10209
TCONS_00021858.p1	bflo_22206
TCONS_00025269.p1	bflo_14374
TCONS_00042129.p1	bflo_23761
TCONS_00051210.p1	bflo_24404
TCONS_00046300.p1	bflo_05732
TCONS_00044564.p1	bflo_00274
TCONS_00036511.p1	bflo_03053
TCONS_00025937.p1	bflo_08960
TCONS_00024407.p1	bflo_10340
TCONS_00047293.p1	bflo_25312
TCONS_00040485.p1	bflo_10561
TCONS_00015583.p1	bflo_16791
TCONS_00005152.p1	bflo_20297
TCONS_00021347.p1	bflo_21887
TCONS_00047302.p1	bflo_00373
TCONS_00047883.p1	bflo_20121
TCONS_00012911.p1	bflo_23159
TCONS_00011822.p1	bflo_25802
TCONS_00050627.p1	bflo_24625
TCONS_00051652.p1	bflo_24153
TCONS_00042612.p1	bflo_14343
TCONS_00028805.p1	bflo_06299
TCONS_00007154.p1	bflo_13170
TCONS_00027688.p1	bflo_09319
TCONS_00049128.p1	bflo_11802
TCONS_00007279.p1	bflo_12618
TCONS_00053299.p1	bflo_25627
TCONS_00011832.p1	bflo_24638
TCONS_00010186.p1	bflo_23072
TCONS_00005633.p1	bflo_20803
TCONS_00024736.p1	bflo_23017
TCONS_00024273.p1	bflo_20833
TCONS_00005156.p1	bflo_20952
TCONS_00050222.p1	bflo_24685
TCONS_00001245.p1	bflo_18108
TCONS_00022711.p1	bflo_21801
TCONS_00040867.p1	bflo_09929
TCONS_00011828.p1	bflo_12510
TCONS_00002164.p1	bflo_17612
TCONS_00019704.p1	bflo_00630
TCONS_00021934.p1	bflo_21616
TCONS_00057066.p1	bflo_18764
TCONS_00054105.p1	bflo_25181
TCONS_00042984.p1	bflo_15516
TCONS_00001128.p1	bflo_19690
TCONS_00012094.p1	bflo_00238
TCONS_00009192.p1	bflo_12529
TCONS_00017570.p1	bflo_00970
TCONS_00044265.p1	bflo_14504
TCONS_00012308.p1	bflo_22761
TCONS_00004071.p1	bflo_02623
TCONS_00002017.p1	bflo_12483
TCONS_00016466.p1	bflo_16970
TCONS_00026177.p1	bflo_21792
TCONS_00048833.p1	bflo_14738
TCONS_00033348.p1	bflo_00895
TCONS_00026164.p1	bflo_08904
TCONS_00012322.p1	bflo_22990
TCONS_00011023.p1	bflo_16318
TCONS_00046700.p1	bflo_00898
TCONS_00009627.p1	bflo_13437
TCONS_00028299.p1	bflo_04022
TCONS_00014883.p1	bflo_15824
TCONS_00042597.p1	bflo_14931
TCONS_00013431.p1	bflo_23692
TCONS_00001248.p1	bflo_18130
TCONS_00020679.p1	bflo_13486
TCONS_00042859.p1	bflo_14982
TCONS_00048639.p1	bflo_11142
TCONS_00051629.p1	bflo_24354
TCONS_00053625.p1	bflo_25894
TCONS_00007105.p1	bflo_13739
TCONS_00036778.p1	bflo_10535
TCONS_00008106.p1	bflo_13339
TCONS_00045806.p1	bflo_25506
TCONS_00014335.p1	bflo_22945
TCONS_00017240.p1	bflo_01225
TCONS_00056410.p1	bflo_18866
TCONS_00028850.p1	bflo_03776
TCONS_00002871.p1	bflo_09801
TCONS_00014119.p1	bflo_04360
TCONS_00008363.p1	bflo_13998
TCONS_00028201.p1	bflo_05990
TCONS_00053742.p1	bflo_25269
TCONS_00053676.p1	bflo_25537
TCONS_00008482.p1	bflo_27047
TCONS_00038177.p1	bflo_06508
TCONS_00028727.p1	bflo_16370
TCONS_00028944.p1	bflo_06173
TCONS_00000164.p1	bflo_04448
TCONS_00042063.p1	bflo_15110
TCONS_00012968.p1	bflo_07079
TCONS_00012127.p1	bflo_15482
TCONS_00054596.p1	bflo_18398
TCONS_00004598.p1	bflo_20878
TCONS_00014097.p1	bflo_23306
TCONS_00008888.p1	bflo_15767
TCONS_00048330.p1	bflo_11597
TCONS_00043648.p1	bflo_14387
TCONS_00018206.p1	bflo_02035
TCONS_00044867.p1	bflo_03875
TCONS_00044678.p1	bflo_14265
TCONS_00036467.p1	bflo_04110
TCONS_00007794.p1	bflo_13118
TCONS_00031837.p1	bflo_08451
TCONS_00015163.p1	bflo_16420
TCONS_00003797.p1	bflo_04147
TCONS_00007071.p1	bflo_12513
TCONS_00016847.p1	bflo_15859
TCONS_00002411.p1	bflo_17722
TCONS_00056383.p1	bflo_04890
TCONS_00001352.p1	bflo_11967
TCONS_00026979.p1	bflo_09137
TCONS_00030173.p1	bflo_07360
TCONS_00006871.p1	bflo_20073
TCONS_00036755.p1	bflo_04794
TCONS_00039826.p1	bflo_17570
TCONS_00037743.p2	bflo_03353
TCONS_00010265.p1	bflo_21998
TCONS_00017422.p1	bflo_02412
TCONS_00009834.p1	bflo_07326
TCONS_00004246.p1	bflo_02113
TCONS_00045912.p1	bflo_05881
TCONS_00006847.p1	bflo_20520
TCONS_00055590.p1	bflo_18874
TCONS_00015781.p1	bflo_16758
TCONS_00016340.p1	bflo_15800
TCONS_00006676.p1	bflo_20344
TCONS_00029720.p1	bflo_03895
TCONS_00044891.p1	bflo_01001
TCONS_00029676.p1	bflo_06542
TCONS_00021811.p1	bflo_22448
TCONS_00046619.p1	bflo_06642
TCONS_00002537.p1	bflo_11647
TCONS_00018309.p1	bflo_00999
TCONS_00047290.p1	bflo_11299
TCONS_00022435.p1	bflo_22403
TCONS_00025266.p1	bflo_09852
TCONS_00035796.p1	bflo_24734
TCONS_00053406.p1	bflo_26244
TCONS_00056542.p1	bflo_18913
TCONS_00010956.p1	bflo_06037
TCONS_00010339.p1	bflo_19968
TCONS_00015073.p1	bflo_15626
TCONS_00021829.p1	bflo_22461
TCONS_00012663.p1	bflo_23334
TCONS_00026638.p1	bflo_09897
TCONS_00042673.p1	bflo_14626
TCONS_00025971.p1	bflo_08785
TCONS_00050410.p1	bflo_21271
TCONS_00000938.p1	bflo_17483
TCONS_00050791.p1	bflo_24420
TCONS_00043542.p1	bflo_25832
TCONS_00006809.p1	bflo_20255
TCONS_00042111.p1	bflo_15105
TCONS_00007118.p1	bflo_14048
TCONS_00011331.p1	bflo_19786
TCONS_00021209.p1	bflo_22179
TCONS_00019805.p1	bflo_13367
TCONS_00021758.p1	bflo_21774
TCONS_00012943.p1	bflo_24478
TCONS_00019254.p1	bflo_08338
TCONS_00011453.p1	bflo_08423
TCONS_00046570.p1	bflo_12606
TCONS_00017955.p1	bflo_01454
TCONS_00016754.p1	bflo_03793
TCONS_00028440.p1	bflo_04884
TCONS_00018307.p1	bflo_03431
TCONS_00026279.p1	bflo_10568
TCONS_00028830.p1	bflo_06695
TCONS_00030168.p1	bflo_07715
TCONS_00056510.p2	bflo_23217
TCONS_00013028.p1	bflo_21430
TCONS_00031613.p1	bflo_04562
TCONS_00005532.p1	bflo_20338
TCONS_00020362.p1	bflo_07381
TCONS_00022465.p1	bflo_21903
TCONS_00009958.p1	bflo_16142
TCONS_00003133.p1	bflo_02648
TCONS_00038283.p1	bflo_25677
TCONS_00003105.p1	bflo_02870
TCONS_00054994.p1	bflo_05297
TCONS_00022159.p1	bflo_00927
TCONS_00000323.p1	bflo_04124
TCONS_00026464.p1	bflo_10362
TCONS_00045849.p1	bflo_05668
TCONS_00007459.p1	bflo_13487
TCONS_00029059.p1	bflo_05613
TCONS_00021893.p1	bflo_10557
TCONS_00055275.p1	bflo_19385
TCONS_00001870.p1	bflo_19081
TCONS_00052771.p1	bflo_16418
TCONS_00036441.p1	bflo_03341
TCONS_00004699.p1	bflo_19887
TCONS_00048018.p1	bflo_11048
TCONS_00042218.p1	bflo_14965
TCONS_00001819.p1	bflo_17132
TCONS_00054586.p1	bflo_06743
TCONS_00017292.p1	bflo_01687
TCONS_00011168.p1	bflo_14323
TCONS_00019278.p1	bflo_00735
TCONS_00026577.p1	bflo_10146
TCONS_00055404.p1	bflo_19445
TCONS_00010725.p1	bflo_17074
TCONS_00004761.p1	bflo_20619
TCONS_00006464.p1	bflo_20088
TCONS_00008542.p1	bflo_12818
TCONS_00054930.p1	bflo_19268
TCONS_00029742.p1	bflo_05564
TCONS_00002389.p1	bflo_18076
TCONS_00038822.p1	bflo_00887
TCONS_00013166.p1	bflo_23817
TCONS_00022545.p1	bflo_22172
TCONS_00025571.p1	bflo_10917
TCONS_00012482.p1	bflo_23752
TCONS_00012831.p1	bflo_22724
TCONS_00016533.p1	bflo_16007
TCONS_00051701.p1	bflo_24377
TCONS_00009548.p1	bflo_08491
TCONS_00043686.p1	bflo_05446
TCONS_00006060.p1	bflo_24667
TCONS_00053428.p1	bflo_26318
TCONS_00004840.p1	bflo_24023
TCONS_00048807.p1	bflo_12137
TCONS_00030241.p1	bflo_07511
TCONS_00030696.p1	bflo_06730
TCONS_00002402.p1	bflo_17843
TCONS_00015999.p1	bflo_13244
TCONS_00007095.p1	bflo_13463
TCONS_00004788.p1	bflo_05836
TCONS_00026200.p1	bflo_09980
TCONS_00053210.p1	bflo_25240
TCONS_00017762.p1	bflo_09937
TCONS_00006848.p1	bflo_20635
TCONS_00032980.p1	bflo_14107
TCONS_00029726.p1	bflo_05760
TCONS_00008635.p1	bflo_13048
TCONS_00011118.p1	bflo_20537
TCONS_00037367.p1	bflo_26708
TCONS_00041961.p1	bflo_14185
TCONS_00036224.p1	bflo_22527
TCONS_00004945.p1	bflo_20282
TCONS_00000181.p1	bflo_18154
TCONS_00009293.p1	bflo_06212
TCONS_00026082.p1	bflo_09264
TCONS_00043827.p1	bflo_15467
TCONS_00046668.p1	bflo_05833
TCONS_00052940.p1	bflo_20830
TCONS_00056023.p1	bflo_19330
TCONS_00055968.p1	bflo_19391
TCONS_00014999.p1	bflo_18486
TCONS_00041203.p1	bflo_25130
TCONS_00021978.p1	bflo_21718
TCONS_00056457.p1	bflo_03490
TCONS_00055791.p1	bflo_18703
TCONS_00000787.p1	bflo_03946
TCONS_00026694.p1	bflo_16617
TCONS_00014240.p1	bflo_23678
TCONS_00004630.p1	bflo_04943
TCONS_00027454.p1	bflo_02081
TCONS_00000136.p1	bflo_00182
TCONS_00017772.p1	bflo_04046
TCONS_00045335.p1	bflo_14715
TCONS_00043439.p1	bflo_15125
TCONS_00022433.p1	bflo_21778
TCONS_00020731.p1	bflo_00871
TCONS_00009714.p1	bflo_11568
TCONS_00047563.p1	bflo_12352
TCONS_00054252.p1	bflo_25655
TCONS_00032852.p1	bflo_08331
TCONS_00042535.p1	bflo_15469
TCONS_00013366.p1	bflo_23728
TCONS_00020098.p1	bflo_06418
TCONS_00023570.p1	bflo_22690
TCONS_00017068.p1	bflo_24595
TCONS_00030970.p1	bflo_07439
TCONS_00027694.p1	bflo_09303
TCONS_00046961.p1	bflo_01246
TCONS_00041298.p1	bflo_07663
TCONS_00023049.p1	bflo_10590
TCONS_00045154.p1	bflo_04736
TCONS_00020199.p1	bflo_25539
TCONS_00043955.p1	bflo_02575
TCONS_00026918.p1	bflo_10125
TCONS_00005760.p1	bflo_02994
TCONS_00003555.p1	bflo_02813
TCONS_00027175.p1	bflo_10082
TCONS_00028827.p1	bflo_05709
TCONS_00052544.p1	bflo_25215
TCONS_00024420.p1	bflo_03084
TCONS_00014971.p1	bflo_16411
TCONS_00021659.p1	bflo_22310
TCONS_00003636.p1	bflo_02302
TCONS_00029069.p1	bflo_05775
TCONS_00011139.p1	bflo_09449
TCONS_00048154.p1	bflo_12011
TCONS_00045995.p1	bflo_01423
TCONS_00026195.p1	bflo_10776
TCONS_00041559.p1	bflo_01655
TCONS_00026447.p1	bflo_10129
TCONS_00009739.p1	bflo_18585
TCONS_00006762.p1	bflo_20599
TCONS_00013901.p1	bflo_23250
TCONS_00007622.p1	bflo_27273
TCONS_00000497.p1	bflo_17732
TCONS_00007836.p1	bflo_02459
TCONS_00015352.p1	bflo_15778
TCONS_00054945.p1	bflo_17275
TCONS_00016337.p1	bflo_16003
TCONS_00030127.p1	bflo_13304
TCONS_00025265.p1	bflo_20478
TCONS_00025508.p1	bflo_09802
TCONS_00009922.p1	bflo_21096
TCONS_00041854.p1	bflo_14352
TCONS_00022834.p1	bflo_09048
TCONS_00012012.p1	bflo_05222
TCONS_00026141.p1	bflo_08394
TCONS_00047618.p1	bflo_17169
TCONS_00003832.p1	bflo_02399
TCONS_00015932.p1	bflo_15928
TCONS_00002973.p1	bflo_02654
TCONS_00020217.p1	bflo_07319
TCONS_00010828.p1	bflo_04851
TCONS_00014993.p1	bflo_16638
TCONS_00030947.p1	bflo_07481
TCONS_00053925.p1	bflo_25923
TCONS_00007888.p1	bflo_13871
TCONS_00023129.p1	bflo_10463
TCONS_00052996.p1	bflo_01961
TCONS_00001373.p1	bflo_00504
TCONS_00053908.p1	bflo_26070
TCONS_00019863.p1	bflo_07377
TCONS_00054447.p1	bflo_25337
TCONS_00028090.p1	bflo_06276
TCONS_00053142.p1	bflo_25639
TCONS_00016517.p1	bflo_21781
TCONS_00050845.p1	bflo_24539
TCONS_00043841.p1	bflo_21051
TCONS_00013101.p1	bflo_22727
TCONS_00021074.p1	bflo_21654
TCONS_00055782.p1	bflo_25045
TCONS_00011607.p1	bflo_12810
TCONS_00002760.p1	bflo_06742
TCONS_00027159.p1	bflo_00434
TCONS_00015681.p1	bflo_15985
TCONS_00053959.p1	bflo_25979
TCONS_00017759.p1	bflo_01551
TCONS_00013327.p1	bflo_04359
TCONS_00002130.p1	bflo_03899
TCONS_00023955.p1	bflo_08931
TCONS_00000165.p1	bflo_04457
TCONS_00042544.p1	bflo_14082
TCONS_00030215.p1	bflo_08122
TCONS_00043901.p1	bflo_15145
TCONS_00000839.p1	bflo_17776
TCONS_00016546.p1	bflo_15733
TCONS_00000295.p1	bflo_17956
TCONS_00042416.p1	bflo_14783
TCONS_00042609.p1	bflo_14188
TCONS_00002283.p1	bflo_18194
TCONS_00046267.p1	bflo_04735
TCONS_00028279.p1	bflo_05258
TCONS_00005433.p1	bflo_20233
TCONS_00009130.p1	bflo_13166
TCONS_00006333.p1	bflo_20724
TCONS_00019360.p1	bflo_00392
TCONS_00011014.p1	bflo_11359
TCONS_00050471.p1	bflo_03890
TCONS_00046507.p1	bflo_19230
TCONS_00012002.p1	bflo_24382
TCONS_00012152.p1	bflo_13944
TCONS_00047227.p1	bflo_11280
TCONS_00031224.p1	bflo_07899
TCONS_00047658.p1	bflo_12127
TCONS_00019222.p1	bflo_20958
TCONS_00015307.p1	bflo_08000
TCONS_00000794.p1	bflo_08140
TCONS_00030524.p1	bflo_08390
TCONS_00042469.p1	bflo_14474
TCONS_00046035.p1	bflo_01803
TCONS_00004889.p1	bflo_20357
TCONS_00033875.p1	bflo_12051
TCONS_00027119.p1	bflo_04901
TCONS_00015474.p1	bflo_15606
TCONS_00016712.p1	bflo_15966
TCONS_00008638.p1	bflo_13568
TCONS_00022596.p1	bflo_21757
TCONS_00017727.p1	bflo_01564
TCONS_00021358.p1	bflo_21630
TCONS_00014803.p1	bflo_05371
TCONS_00016854.p1	bflo_00984
TCONS_00019431.p1	bflo_00396
TCONS_00027042.p1	bflo_09429
TCONS_00007181.p1	bflo_12579
TCONS_00012742.p1	bflo_24639
TCONS_00023347.p1	bflo_10417
TCONS_00011706.p1	bflo_07456
TCONS_00006160.p1	bflo_20648
TCONS_00003309.p1	bflo_02160
TCONS_00009028.p1	bflo_13278
TCONS_00048171.p1	bflo_11632
TCONS_00033131.p1	bflo_07197
TCONS_00025515.p1	bflo_09941
TCONS_00042478.p1	bflo_14227
TCONS_00013479.p1	bflo_23004
TCONS_00055574.p1	bflo_18565
TCONS_00007442.p1	bflo_13527
TCONS_00026377.p1	bflo_10147
TCONS_00030082.p1	bflo_08091
TCONS_00056780.p1	bflo_19395
TCONS_00044188.p1	bflo_14588
TCONS_00054991.p1	bflo_13426
TCONS_00014136.p1	bflo_23316
TCONS_00024890.p1	bflo_07339
TCONS_00047559.p1	bflo_11243
TCONS_00047284.p1	bflo_12099
TCONS_00002610.p1	bflo_03605
TCONS_00006307.p1	bflo_20586
TCONS_00001188.p1	bflo_21964
TCONS_00037597.p1	bflo_03324
TCONS_00032983.p1	bflo_00252
TCONS_00001951.p1	bflo_17672
TCONS_00003400.p1	bflo_02862
TCONS_00014549.p1	bflo_23639
TCONS_00044893.p1	bflo_04158
TCONS_00003492.p1	bflo_23389
TCONS_00006491.p1	bflo_20766
TCONS_00014227.p1	bflo_14780
TCONS_00012131.p1	bflo_18859
TCONS_00056136.p1	bflo_01141
TCONS_00013334.p1	bflo_04358
TCONS_00030385.p1	bflo_22602
TCONS_00043848.p1	bflo_14705
TCONS_00044179.p1	bflo_14240
TCONS_00010745.p1	bflo_06703
TCONS_00017543.p1	bflo_01527
TCONS_00004752.p1	bflo_20780
TCONS_00030705.p1	bflo_08595
TCONS_00046182.p1	bflo_06723
TCONS_00019781.p1	bflo_06976
TCONS_00013963.p1	bflo_23343
TCONS_00031044.p1	bflo_01207
