Orthogroup	XENTR	CAPO3
OG0007619	XENTR00292	CAPO307079
OG0007621	XENTR00074	CAPO302700
OG0007622	XENTR05630	CAPO304123
OG0007624	XENTR17757	CAPO306507
OG0007629	XENTR02760	CAPO306379
OG0007634	XENTR03275	CAPO301291
OG0007640	XENTR08114	CAPO305938
OG0007646	XENTR03696	CAPO303345
OG0007648	XENTR00698	CAPO303467
OG0007649	XENTR12079	CAPO300338
OG0007653	XENTR13057	CAPO304087
OG0007656	XENTR00778	CAPO306133
OG0007657	XENTR16019	CAPO302526
OG0007660	XENTR04694	CAPO308074
OG0007666	XENTR01765	CAPO302483
OG0007673	XENTR12090	CAPO306691
OG0007674	XENTR06686	CAPO307516
OG0007676	XENTR11756	CAPO301687
OG0007677	XENTR15136	CAPO302393
OG0007680	XENTR07166	CAPO301892
OG0007685	XENTR09953	CAPO307242
OG0007686	XENTR03729	CAPO307006
OG0007687	XENTR05620	CAPO301616
OG0007690	XENTR02183	CAPO306330
OG0007691	XENTR04646	CAPO306763
OG0007692	XENTR04674	CAPO304764
OG0007694	XENTR10479	CAPO300777
OG0007698	XENTR06794	CAPO302218
OG0007704	XENTR14924	CAPO307102
OG0007708	XENTR08554	CAPO302223
OG0007709	XENTR09197, XENTR13235, XENTR09692	CAPO305895
OG0007712	XENTR13584	CAPO301491
OG0007713	XENTR05208	CAPO305624
OG0007721	XENTR08661	CAPO303794
OG0007722	XENTR10029	CAPO300661
OG0007728	XENTR07809	CAPO300608
OG0007729	XENTR00460	CAPO302375
OG0007739	XENTR17717	CAPO306247
OG0007741	XENTR05551	CAPO305702
OG0007744	XENTR02881	CAPO302276
OG0007749	XENTR02891	CAPO303871
OG0007751	XENTR11316	CAPO306625
OG0007752	XENTR06969	CAPO303736
OG0007758	XENTR13164	CAPO302132
OG0007759	XENTR04000	CAPO304951
OG0007760	XENTR15814, XENTR15813	CAPO305618, CAPO303194
OG0007766	XENTR10400	CAPO305894
OG0007767	XENTR08581	CAPO304549
OG0007768	XENTR17576	CAPO305420
OG0007769	XENTR01777	CAPO301827
OG0007771	XENTR15546	CAPO302978
OG0007772	XENTR07435	CAPO304662
OG0007776	XENTR08306, XENTR08307	CAPO303389
OG0007781	XENTR00779	CAPO301676
OG0007782	XENTR14902	CAPO301686
OG0007783	XENTR10399	CAPO302092
OG0007784	XENTR06932	CAPO307704
OG0007786	XENTR00598	CAPO302428
OG0007789	XENTR18266	CAPO305782
OG0007791	XENTR11475	CAPO305711
OG0007793	XENTR12360, XENTR12359	CAPO308075
OG0007794	XENTR06444	CAPO300123
OG0007801	XENTR07313	CAPO304268
OG0007802	XENTR11495	CAPO304335, CAPO304333
OG0007803	XENTR13056	CAPO301792
OG0007804	XENTR05761	CAPO302116
OG0007807	XENTR09529	CAPO300823
OG0007810	XENTR07030	CAPO306480
OG0007811	XENTR06252	CAPO303448
OG0007813	XENTR07628	CAPO300842
OG0007816	XENTR08437	CAPO300570
OG0007820	XENTR11150	CAPO308148
OG0007823	XENTR09570	CAPO300300
OG0007825	XENTR13803	CAPO304573
OG0007827	XENTR01637	CAPO305582
OG0007829	XENTR00492	CAPO305400
OG0007830	XENTR05313	CAPO300733
OG0007831	XENTR04325	CAPO306309
OG0007832	XENTR03054	CAPO301843
OG0007833	XENTR01163, XENTR01162	CAPO303972
OG0007835	XENTR11023	CAPO300924
OG0007836	XENTR11928	CAPO305319
OG0007838	XENTR01164	CAPO305759
OG0007840	XENTR04645	CAPO301709
OG0007849	XENTR11713	CAPO306245
OG0007850	XENTR15952	CAPO308200
OG0007852	XENTR16462	CAPO305092
OG0007854	XENTR10673	CAPO300573
OG0007858	XENTR02288	CAPO306180
OG0007859	XENTR03062	CAPO304922
OG0007908	XENTR07798	CAPO305292
OG0007913	XENTR02655	CAPO303796
OG0007917	XENTR00915	CAPO301739
OG0007918	XENTR11754	CAPO306768
OG0007926	XENTR03828	CAPO306159
OG0007929	XENTR08354	CAPO305925
OG0007934	XENTR17047	CAPO306627, CAPO304422
OG0007936	XENTR07631	CAPO302586
OG0007941	XENTR11333	CAPO303397
OG0007943	XENTR05797	CAPO303432
OG0007947	XENTR09798	CAPO304390
OG0007948	XENTR08888	CAPO300847
OG0007952	XENTR10420	CAPO304443
OG0007957	XENTR13036	CAPO307185
OG0007958	XENTR11070	CAPO307613
OG0007961	XENTR06254	CAPO300412
OG0007962	XENTR13797	CAPO304291
OG0007966	XENTR00581	CAPO300853
OG0007967	XENTR04931	CAPO303649
OG0007968	XENTR07552	CAPO302503
OG0007971	XENTR17300, XENTR17301	CAPO306113
OG0007973	XENTR18672	CAPO303148
OG0007974	XENTR13640	CAPO308066
OG0007975	XENTR08436	CAPO300899
OG0007979	XENTR05250	CAPO301049
OG0007982	XENTR10596	CAPO306558
OG0007983	XENTR16037	CAPO304535, CAPO302820
OG0007984	XENTR13814	CAPO304783
OG0007988	XENTR15923	CAPO307013
OG0007990	XENTR11787	CAPO302135
OG0007991	XENTR13088	CAPO303503
OG0007994	XENTR05525	CAPO307783
OG0007996	XENTR15283	CAPO301705
OG0007997	XENTR10426	CAPO302071
OG0007999	XENTR06951	CAPO305183
OG0008000	XENTR16143	CAPO303381
OG0008002	XENTR02134, XENTR02133	CAPO306531
OG0008006	XENTR12594	CAPO303383
OG0008008	XENTR18597	CAPO306044
OG0008011	XENTR02801	CAPO308001
OG0008016	XENTR09313	CAPO307694
OG0008018	XENTR08274	CAPO303249
OG0008020	XENTR00191	CAPO300340
OG0008027	XENTR13080	CAPO300126
OG0008028	XENTR04519	CAPO308036
OG0008030	XENTR00882	CAPO303940
OG0008031	XENTR12706	CAPO301663
OG0008033	XENTR07921	CAPO307763
OG0008041	XENTR18188	CAPO304528
OG0008045	XENTR11803	CAPO304124
OG0008049	XENTR06531	CAPO303430
OG0008051	XENTR01785	CAPO306666
OG0008053	XENTR03171	CAPO307475
OG0008055	XENTR02343	CAPO304973
OG0008056	XENTR05929	CAPO305715
OG0008062	XENTR08530	CAPO307985
OG0008069	XENTR09820	CAPO302773
OG0008071	XENTR00077	CAPO303085
OG0008072	XENTR16479	CAPO304116
OG0008075	XENTR15145	CAPO304938
OG0008077	XENTR16541	CAPO303807
OG0008079	XENTR13201	CAPO305873
OG0008082	XENTR02138, XENTR02137	CAPO303589
OG0008083	XENTR03038	CAPO305526
OG0008085	XENTR06383	CAPO306772, CAPO306778
OG0008088	XENTR09004	CAPO303270
OG0008098	XENTR08899	CAPO301911
OG0008100	XENTR13894	CAPO303437
OG0008103	XENTR14105	CAPO302032
OG0008104	XENTR11834	CAPO303964
OG0008105	XENTR00182	CAPO301825
OG0008106	XENTR11126	CAPO300930
OG0008109	XENTR06543	CAPO302029
OG0008110	XENTR18890	CAPO307398
OG0008111	XENTR02658	CAPO300295
OG0008113	XENTR08629, XENTR10068	CAPO306004
OG0008117	XENTR18637	CAPO307273
OG0008120	XENTR11888	CAPO306854
OG0008125	XENTR10329	CAPO301486
OG0008126	XENTR18938	CAPO301598
OG0008136	XENTR02981	CAPO306527
OG0008143	XENTR06411	CAPO303100
OG0008196	XENTR05316	CAPO305556
OG0008201	XENTR02829	CAPO303869
OG0008202	XENTR09753	CAPO303070
OG0008203	XENTR07528	CAPO300798
OG0008204	XENTR08937	CAPO303341
OG0008208	XENTR11124	CAPO301623
OG0008230	XENTR15917	CAPO302415
OG0008234	XENTR07376	CAPO303355
OG0008238	XENTR11188	CAPO301578
OG0008239	XENTR07288	CAPO300821
OG0008244	XENTR01796, XENTR01795	CAPO305920
OG0008247	XENTR08654, XENTR08656, XENTR08655	CAPO301105
OG0008249	XENTR17513	CAPO305940
OG0008251	XENTR00537	CAPO306974
OG0008252	XENTR00568	CAPO301636
OG0008254	XENTR18327	CAPO307977
OG0008256	XENTR12140	CAPO302660
OG0008260	XENTR06274	CAPO300752
OG0008263	XENTR14542	CAPO305878
OG0008266	XENTR06901	CAPO300538
OG0008267	XENTR01352	CAPO305434
OG0008268	XENTR15406	CAPO307500
OG0008269	XENTR17860	CAPO301506
OG0008271	XENTR04352	CAPO300716
OG0008272	XENTR09866	CAPO308267
OG0008273	XENTR17915	CAPO300883
OG0008281	XENTR11627	CAPO304839
OG0008283	XENTR08251	CAPO300148
OG0008295	XENTR00184	CAPO301876
OG0008297	XENTR04554	CAPO301044
OG0008304	XENTR06190	CAPO304565
OG0008305	XENTR08211	CAPO307576
OG0008307	XENTR18959	CAPO301267
OG0008309	XENTR01300	CAPO301941
OG0008318	XENTR02401	CAPO308255
OG0008323	XENTR04337	CAPO307881
OG0008325	XENTR05952	CAPO305284
OG0008336	XENTR02376	CAPO301347
OG0008337	XENTR13556	CAPO300735
OG0008339	XENTR09613	CAPO307257
OG0008341	XENTR09053	CAPO301643
OG0008343	XENTR08200	CAPO302270
OG0008345	XENTR01459	CAPO301947
OG0008346	XENTR11364	CAPO307261
OG0008349	XENTR05258	CAPO301052
OG0008350	XENTR17287	CAPO306988
OG0008351	XENTR13343	CAPO307792
OG0008354	XENTR16532	CAPO304881
OG0008358	XENTR18534	CAPO306438
OG0008367	XENTR08139	CAPO303697
OG0008381	XENTR07926	CAPO307305
OG0008386	XENTR13717	CAPO306554
OG0008391	XENTR00428	CAPO306819
OG0008400	XENTR14794	CAPO300651
OG0008401	XENTR01244	CAPO304023
OG0008403	XENTR12767	CAPO300621
OG0008404	XENTR06168	CAPO307542
OG0008406	XENTR00299	CAPO304896
OG0008416	XENTR12955	CAPO300816
OG0008419	XENTR01646	CAPO302047
OG0008422	XENTR09498	CAPO301678
OG0008424	XENTR15296, XENTR15295	CAPO300325
OG0008427	XENTR09397	CAPO300837
OG0008432	XENTR14433	CAPO301824
OG0008437	XENTR04479	CAPO305258
OG0008444	XENTR12799	CAPO305551
OG0008448	XENTR02405	CAPO302399
OG0008516	XENTR02387	CAPO306989
OG0008524	XENTR14679	CAPO305854
OG0008529	XENTR02098	CAPO300648
OG0008532	XENTR09247	CAPO305346
OG0008533	XENTR01211	CAPO306433
OG0008538	XENTR18860	CAPO308019
OG0008542	XENTR15730	CAPO303728
OG0008546	XENTR07676	CAPO306328
OG0008558	XENTR10140	CAPO304939
OG0008571	XENTR05962	CAPO306528
OG0008572	XENTR11873	CAPO302769
OG0008596	XENTR11812	CAPO303431
OG0008601	XENTR06414	CAPO308135
OG0008616	XENTR12832	CAPO300306
OG0008626	XENTR09686	CAPO305741
OG0008627	XENTR13790	CAPO304143
OG0008633	XENTR18778	CAPO307916
OG0008638	XENTR06292	CAPO302585
OG0008639	XENTR10525	CAPO304406
OG0008645	XENTR01722	CAPO307683
OG0008654	XENTR04792	CAPO302567
OG0008655	XENTR10795	CAPO303594
OG0008656	XENTR01636	CAPO305542
OG0008658	XENTR12731	CAPO302962
OG0008661	XENTR02006	CAPO305739
OG0008662	XENTR00815	CAPO304364
OG0008669	XENTR12612	CAPO302940
OG0008672	XENTR06769	CAPO301934
OG0008673	XENTR17073	CAPO307917
OG0008675	XENTR12099, XENTR16216	CAPO300293
OG0008676	XENTR03487	CAPO303608
OG0008684	XENTR17487	CAPO306544
OG0008685	XENTR10990	CAPO305455
OG0008688	XENTR10721, XENTR10720	CAPO304510
OG0008689	XENTR17820	CAPO306380
OG0008696	XENTR03916	CAPO301935
OG0008762	XENTR02066	CAPO303477, CAPO307966
OG0008778	XENTR11252	CAPO306085
OG0008785	XENTR07791	CAPO301308
OG0008804	XENTR06681	CAPO302280
OG0008816	XENTR08319	CAPO305371
OG0008817	XENTR04869	CAPO302532
OG0008823	XENTR12534	CAPO306173
OG0008829	XENTR02771	CAPO303197
OG0008836	XENTR04547	CAPO302250
OG0008837	XENTR09454	CAPO307939
OG0008840	XENTR17338	CAPO300288
OG0008844	XENTR08180, XENTR08179	CAPO302017
OG0008856	XENTR04432	CAPO301745
OG0008883	XENTR14680	CAPO307045
OG0008891	XENTR04230	CAPO308327, CAPO306577
OG0008903	XENTR10495	CAPO303747
OG0008910	XENTR16947	CAPO301796
OG0008913	XENTR13335	CAPO300541
OG0008923	XENTR06066	CAPO301602
OG0008937	XENTR15417	CAPO306450
OG0008938	XENTR06454	CAPO300696
OG0008946	XENTR10610	CAPO302886
OG0008953	XENTR13813	CAPO302096
OG0008955	XENTR13024	CAPO308117
OG0008959	XENTR11608	CAPO308005
OG0008962	XENTR02396, XENTR03074	CAPO301542
OG0008977	XENTR05118	CAPO303125
OG0008990	XENTR18969	CAPO301078, CAPO301077
OG0009075	XENTR04147, XENTR04735	CAPO302751
OG0009078	XENTR13806	CAPO306454
OG0009091	XENTR17870	CAPO302198
OG0009104	XENTR09896	CAPO307672
OG0009115	XENTR11528	CAPO303581
OG0009121	XENTR00158	CAPO301808
OG0009128	XENTR00737	CAPO308246
OG0009135	XENTR16474, XENTR16473	CAPO302523
OG0009147	XENTR07352	CAPO303040
OG0009151	XENTR08144	CAPO301713
OG0009152	XENTR08136	CAPO303724
OG0009156	XENTR03631, XENTR19240	CAPO301084
OG0009164	XENTR00363	CAPO305979
OG0009165	XENTR01031	CAPO303917
OG0009166	XENTR03630	CAPO306637
OG0009169	XENTR01317	CAPO307723
OG0009172	XENTR05351	CAPO303130
OG0009174	XENTR08267	CAPO306369
OG0009176	XENTR06244	CAPO302260
OG0009180	XENTR01524, XENTR04549	CAPO308017
OG0009181	XENTR08802	CAPO303752
OG0009193	XENTR09952	CAPO304674
OG0009196	XENTR17135	CAPO302676
OG0009197	XENTR12720	CAPO307545
OG0009203	XENTR05979	CAPO306679
OG0009225	XENTR13638	CAPO300867
OG0009230	XENTR06967	CAPO304005
OG0009232	XENTR18701	CAPO306362, CAPO300613
OG0009293	XENTR00339	CAPO302359
OG0009297	XENTR10817	CAPO302267
OG0009305	XENTR05087	CAPO304439
OG0009310	XENTR04713	CAPO303191
OG0009344	XENTR16272	CAPO305907
OG0009358	XENTR01725	CAPO307748
OG0009363	XENTR06448	CAPO302266
OG0009370	XENTR05060	CAPO305276
OG0009371	XENTR13674	CAPO302126
OG0009385	XENTR00823	CAPO308166
OG0009386	XENTR13795	CAPO308276
OG0009392	XENTR05621	CAPO300845
OG0009398	XENTR09101	CAPO305204
OG0009415	XENTR11153	CAPO304010
OG0009419	XENTR01883	CAPO301909
OG0009472	XENTR03269	CAPO304554
OG0009474	XENTR05254	CAPO307974
OG0009483	XENTR07762	CAPO301155
OG0009543	XENTR10932	CAPO302200
OG0009584	XENTR11838	CAPO300268
OG0009591	XENTR14189	CAPO305910
OG0009604	XENTR00499	CAPO307674
OG0009617	XENTR08404	CAPO304819
OG0009620	XENTR01444	CAPO303211
OG0009624	XENTR07732	CAPO301434
OG0009629	XENTR19185	CAPO304001
OG0009630	XENTR09847	CAPO307063
OG0009651	XENTR07500	CAPO301716
OG0009654	XENTR10259	CAPO304675
OG0009683	XENTR03058	CAPO307930
OG0009695	XENTR06012	CAPO305380
OG0009700	XENTR02571	CAPO301696
OG0009703	XENTR15976	CAPO304925
OG0009707	XENTR08693	CAPO300362
OG0009741	XENTR11012	CAPO305177
OG0009742	XENTR00088, XENTR06848	CAPO305554, CAPO302338
OG0009890	XENTR13794	CAPO304901
OG0009911	XENTR16078	CAPO305191
OG0009914	XENTR05030	CAPO305280
OG0009926	XENTR07589	CAPO304251
OG0009949	XENTR06648	CAPO306063
OG0009976	XENTR10152	CAPO304620
OG0009994	XENTR02509	CAPO302402
OG0010022	XENTR17646	CAPO301184
OG0010033	XENTR04324	CAPO304431
OG0010047	XENTR07305	CAPO303938
OG0010139	XENTR00164	CAPO300252
OG0010163	XENTR06530	CAPO302235
OG0010172	XENTR07905	CAPO305674
OG0010177	XENTR08054	CAPO300963
OG0010213	XENTR02851	CAPO301027
OG0010218	XENTR04239	CAPO302550
OG0010254	XENTR01417	CAPO307982
OG0010256	XENTR07240	CAPO302740
OG0010259	XENTR06430	CAPO308092
OG0010276	XENTR12233	CAPO303860
OG0010323	XENTR16160	CAPO305906
OG0010346	XENTR10966	CAPO300263
OG0010352	XENTR11721	CAPO305923
OG0010353	XENTR05584	CAPO300261
OG0010354	XENTR14944	CAPO306058
OG0010369	XENTR05713	CAPO302233
OG0010372	XENTR06460	CAPO307603
OG0010525	XENTR13537	CAPO303308
OG0010570	XENTR05122	CAPO300504
OG0010574	XENTR18681	CAPO308072
OG0010575	XENTR16035	CAPO304323
OG0010705	XENTR17825, XENTR17824	CAPO301775
OG0010875	XENTR16466	CAPO307033
OG0010876	XENTR04544	CAPO307416
OG0011234	XENTR14259	CAPO300622
OG0011258	XENTR04596	CAPO307634
OG0011429	XENTR15159	CAPO302665
OG0011432	XENTR09733	CAPO301246
OG0011624	XENTR10664	CAPO302976
OG0011869	XENTR11292	CAPO306174
OG0011908	XENTR14176	CAPO305024
OG0011917	XENTR01650	CAPO307328
OG0011920	XENTR03369	CAPO301446
OG0011922	XENTR09936	CAPO304910
OG0011947	XENTR15387	CAPO300896
OG0012449	XENTR10597	CAPO300937
OG0012482	XENTR01028	CAPO306432
OG0013135	XENTR06063	CAPO305657
OG0013172	XENTR18709	CAPO306598
OG0013258	XENTR00922	CAPO304877
OG0015023	XENTR09124	CAPO305480
OG0015238	XENTR03835	CAPO304060
