Orthogroup	XENTR	HUMAN
OG0008638	XENTR06292	HUMAN27334
OG0008639	XENTR10525	HUMAN18858
OG0008640	XENTR08146	HUMAN03588
OG0008641	XENTR10943	HUMAN07240, HUMAN07241
OG0008644	XENTR09774	HUMAN17256
OG0008645	XENTR01722	HUMAN19088, HUMAN19089
OG0008646	XENTR10271	HUMAN29726
OG0008648	XENTR14108	HUMAN04803, HUMAN04802
OG0008649	XENTR09593	HUMAN09255
OG0008651	XENTR06051	HUMAN05633
OG0008653	XENTR00123	HUMAN25948, HUMAN25947
OG0008655	XENTR10795	HUMAN07047
OG0008656	XENTR01636	HUMAN16932
OG0008658	XENTR12731	HUMAN16693
OG0008660	XENTR16507	HUMAN27232
OG0008661	XENTR02006	HUMAN03784
OG0008662	XENTR00815	HUMAN19725
OG0008665	XENTR12695	HUMAN27659, HUMAN27661
OG0008668	XENTR12424	HUMAN08201, HUMAN08200
OG0008669	XENTR12612	HUMAN02595
OG0008670	XENTR14404	HUMAN30112
OG0008670	XENTR02325	HUMAN29733
OG0008672	XENTR06769	HUMAN23648
OG0008673	XENTR17073	HUMAN25005
OG0008674	XENTR04911	HUMAN23099
OG0008676	XENTR03487	HUMAN22338
OG0008677	XENTR01728	HUMAN20610
OG0008678	XENTR00530	HUMAN20001, HUMAN20000, HUMAN19999
OG0008680	XENTR07520	HUMAN24151
OG0008681	XENTR02732	HUMAN07834
OG0008683	XENTR00255	HUMAN21773
OG0008684	XENTR17487	HUMAN17588, HUMAN17587
OG0008685	XENTR10990	HUMAN11457, HUMAN11458, HUMAN11459, HUMAN11460, HUMAN11461
OG0008688	XENTR10721, XENTR10720	HUMAN05788
OG0008689	XENTR17820	HUMAN14589
OG0008692	XENTR06551	HUMAN28965
OG0008692	XENTR10012	HUMAN18007
OG0008693	XENTR13743	HUMAN13384, HUMAN13383
OG0008696	XENTR03916	HUMAN20255
OG0008698	XENTR11893	HUMAN00476
OG0008702	XENTR07672	HUMAN13757
OG0008702	XENTR15806	HUMAN19207, HUMAN19208
OG0008703	XENTR07187	HUMAN17930
OG0008704	XENTR02117	HUMAN24525
OG0008705	XENTR12231	HUMAN14679
OG0008706	XENTR11233	HUMAN09642, HUMAN09641
OG0008706	XENTR11434	HUMAN01586
OG0008707	XENTR04068	HUMAN00155, HUMAN00156
OG0008708	XENTR19283	HUMAN00730
OG0008708	XENTR07610, XENTR07611	HUMAN17198, HUMAN17197
OG0008709	XENTR17496	HUMAN04150
OG0008710	XENTR02940	HUMAN23207
OG0008711	XENTR07488	HUMAN02713
OG0008731	XENTR13628	HUMAN08024, HUMAN08005, HUMAN08010, HUMAN08015, HUMAN08023, HUMAN08018, HUMAN08014, HUMAN08036
OG0008757	XENTR15319	HUMAN10545, HUMAN10544
OG0008758	XENTR11825	HUMAN04318, HUMAN04319
OG0008762	XENTR02066	HUMAN15863
OG0008763	XENTR02427	HUMAN09215, HUMAN09214
OG0008764	XENTR01847	HUMAN10301
OG0008765	XENTR01115	HUMAN26189, HUMAN17949
OG0008766	XENTR17543	HUMAN23680
OG0008770	XENTR13131	HUMAN12966
OG0008771	XENTR03183	HUMAN26018
OG0008772	XENTR09094	HUMAN16985
OG0008778	XENTR11252	HUMAN09671
OG0008780	XENTR14575	HUMAN08348
OG0008782	XENTR16876	HUMAN28152
OG0008785	XENTR07791	HUMAN01164
OG0008786	XENTR06387	HUMAN02896
OG0008788	XENTR05389	HUMAN17879
OG0008790	XENTR13441	HUMAN02547
OG0008797	XENTR04552	HUMAN19977
OG0008798	XENTR12196	HUMAN22931, HUMAN22932
OG0008800	XENTR17354	HUMAN19579
OG0008804	XENTR06681	HUMAN08314
OG0008805	XENTR05035	HUMAN14943
OG0008810	XENTR05795	HUMAN05442, HUMAN05443, HUMAN05444
OG0008814	XENTR07296	HUMAN03230, HUMAN03231
OG0008816	XENTR08319	HUMAN13932
OG0008817	XENTR04869	HUMAN22799
OG0008820	XENTR12860	HUMAN00630, HUMAN00629, HUMAN00627, HUMAN00628
OG0008821	XENTR12995	HUMAN00756
OG0008823	XENTR12534	HUMAN12241
OG0008826	XENTR12223	HUMAN14800
OG0008827	XENTR00125	HUMAN25952, HUMAN25951
OG0008828	XENTR10006	HUMAN21920
OG0008829	XENTR02771	HUMAN23320
OG0008830	XENTR09819	HUMAN14190
OG0008831	XENTR06786	HUMAN29255, HUMAN29254
OG0008832	XENTR10035	HUMAN00277
OG0008833	XENTR09089	HUMAN16990
OG0008835	XENTR08026	HUMAN22023
OG0008837	XENTR09454	HUMAN12247
OG0008838	XENTR02727	HUMAN07842
OG0008840	XENTR17338	HUMAN18824
OG0008841	XENTR01013	HUMAN10323, HUMAN10322
OG0008844	XENTR08180, XENTR08179	HUMAN24457, HUMAN24456
OG0008845	XENTR12608	HUMAN30121
OG0008850	XENTR08720	HUMAN24240
OG0008856	XENTR04432	HUMAN12431, HUMAN12432
OG0008861	XENTR04985	HUMAN24421
OG0008864	XENTR11291	HUMAN20838
OG0008865	XENTR05801	HUMAN23448
OG0008866	XENTR02743	HUMAN07821
OG0008867	XENTR08303	HUMAN13913
OG0008868	XENTR09129, XENTR01825	HUMAN26521
OG0008876	XENTR06703	HUMAN03398
OG0008878	XENTR05995	HUMAN21097, HUMAN21095
OG0008880	XENTR08473	HUMAN05302
OG0008883	XENTR14680	HUMAN10885
OG0008885	XENTR05361	HUMAN26541
OG0008888	XENTR16929	HUMAN02635
OG0008889	XENTR16790	HUMAN14926
OG0008891	XENTR04230	HUMAN25348, HUMAN25350, HUMAN25349
OG0008893	XENTR05960	HUMAN11504
OG0008894	XENTR04142	HUMAN16867
OG0008897	XENTR06355	HUMAN07367
OG0008898	XENTR12710	HUMAN12218
OG0008900	XENTR19020	HUMAN25122
OG0008901	XENTR03514	HUMAN02460
OG0008903	XENTR10495	HUMAN03756, HUMAN03754
OG0008907	XENTR00990	HUMAN10658, HUMAN10657
OG0008910	XENTR16947	HUMAN08148
OG0008913	XENTR13335	HUMAN19253, HUMAN19254
OG0008914	XENTR18435	HUMAN05122, HUMAN05120, HUMAN05121
OG0008915	XENTR11557	HUMAN22258
OG0008916	XENTR08820	HUMAN07590
OG0008918	XENTR17829	HUMAN01765
OG0008922	XENTR16400	HUMAN27067
OG0008923	XENTR06066	HUMAN16587
OG0008924	XENTR06805	HUMAN30499, HUMAN30500
OG0008925	XENTR18119, XENTR18120	HUMAN28411
OG0008927	XENTR13990	HUMAN23372
OG0008928	XENTR03363	HUMAN26063
OG0008929	XENTR15313	HUMAN09358
OG0008932	XENTR14349	HUMAN25566
OG0008933	XENTR18753	HUMAN29532
OG0008936	XENTR12579	HUMAN10097
OG0008937	XENTR15417	HUMAN17450
OG0008938	XENTR06454	HUMAN17093
OG0008942	XENTR00312	HUMAN00925
OG0008943	XENTR18743	HUMAN29522
OG0008946	XENTR10610	HUMAN07520
OG0008953	XENTR13813	HUMAN11872, HUMAN11870
OG0008955	XENTR13024	HUMAN18651
OG0008959	XENTR11608	HUMAN00036
OG0008962	XENTR02396	HUMAN08285
OG0008962	XENTR03074	HUMAN21752
OG0008974	XENTR03969	HUMAN29597
OG0008974	XENTR03968	HUMAN29598
OG0008974	XENTR08385	HUMAN20994
OG0008976	XENTR08459	HUMAN00702
OG0008976	XENTR08461, XENTR08460	HUMAN00701
OG0008977	XENTR05118	HUMAN28090
OG0008979	XENTR13702	HUMAN23256, HUMAN23257
OG0008980	XENTR12157	HUMAN26159
OG0008980	XENTR12255	HUMAN12653
OG0008981	XENTR00863	HUMAN19912
OG0008982	XENTR14117, XENTR14118	HUMAN16027
OG0008982	XENTR17101	HUMAN04321
OG0008983	XENTR03651	HUMAN23877
OG0008985	XENTR01402	HUMAN18908
OG0008985	XENTR05177	HUMAN28054
OG0008986	XENTR07987	HUMAN25578
OG0008986	XENTR10891	HUMAN13688
OG0008987	XENTR08155	HUMAN25749
OG0008987	XENTR03821	HUMAN08505
OG0008988	XENTR16192	HUMAN22528
OG0008988	XENTR06462	HUMAN17109, HUMAN17108
OG0008990	XENTR18969	HUMAN26155
OG0008991	XENTR04347	HUMAN14364
OG0008991	XENTR04306	HUMAN28993, HUMAN28992, HUMAN28994
OG0008992	XENTR11472	HUMAN16544
OG0008992	XENTR12972	HUMAN21331
OG0008993	XENTR17473	HUMAN19454, HUMAN19452, HUMAN19453, HUMAN19451, HUMAN19457, HUMAN19455, HUMAN19456
OG0008994	XENTR07344, XENTR07347	HUMAN10214
OG0008995	XENTR14669, XENTR14671, XENTR14670, XENTR14672	HUMAN10948, HUMAN10951, HUMAN10950, HUMAN10947
OG0009000	XENTR15924	HUMAN08139
OG0009043	XENTR05816	HUMAN23477, HUMAN23476
OG0009044	XENTR02767	HUMAN23326
OG0009049	XENTR01808	HUMAN10410
OG0009056	XENTR14357	HUMAN17511
OG0009062	XENTR15250	HUMAN28654
OG0009063	XENTR10391	HUMAN18041, HUMAN18040
OG0009064	XENTR00259	HUMAN21779
OG0009067	XENTR05610	HUMAN27033
OG0009071	XENTR09140	HUMAN25467
OG0009073	XENTR00404	HUMAN28964, HUMAN28963
OG0009074	XENTR17588	HUMAN02077
OG0009075	XENTR04147, XENTR04735	HUMAN23444
OG0009076	XENTR03060	HUMAN04747, HUMAN04748
OG0009077	XENTR05836	HUMAN23497
OG0009078	XENTR13806	HUMAN14279
OG0009083	XENTR08072	HUMAN25240
OG0009084	XENTR02856	HUMAN26770
OG0009085	XENTR18385	HUMAN00346
OG0009091	XENTR17870	HUMAN12342
OG0009092	XENTR10635	HUMAN14264, HUMAN14262, HUMAN14263
OG0009094	XENTR10520	HUMAN13029, HUMAN13028
OG0009095	XENTR10980	HUMAN11472
OG0009110	XENTR16546	HUMAN18180
OG0009113	XENTR04030	HUMAN05028
OG0009113	XENTR11147	HUMAN11757
OG0009114	XENTR11579	HUMAN30092
OG0009115	XENTR11528	HUMAN14535
OG0009117	XENTR03032	HUMAN08777
OG0009120	XENTR15294	HUMAN23342
OG0009121	XENTR00158	HUMAN08551, HUMAN08553, HUMAN08554, HUMAN08552
OG0009123	XENTR15835	HUMAN27618
OG0009128	XENTR00737	HUMAN26962
OG0009129	XENTR15610	HUMAN29358
OG0009132	XENTR01804	HUMAN10398
OG0009133	XENTR11902	HUMAN00488, HUMAN00489
OG0009134	XENTR10816	HUMAN05759
OG0009135	XENTR16474, XENTR16473	HUMAN00403
OG0009140	XENTR02954	HUMAN19169, HUMAN19168, HUMAN19170
OG0009141	XENTR15151, XENTR15152	HUMAN21363
OG0009142	XENTR02473	HUMAN18881
OG0009143	XENTR06373	HUMAN30526, HUMAN30527
OG0009145	XENTR12719	HUMAN07765
OG0009147	XENTR07352	HUMAN10274
OG0009149	XENTR08896	HUMAN11382, HUMAN11381
OG0009150	XENTR00187	HUMAN25866
OG0009151	XENTR08144	HUMAN03544
OG0009152	XENTR08136	HUMAN03240
OG0009154	XENTR15935	HUMAN12780
OG0009154	XENTR01110	HUMAN17954
OG0009156	XENTR03631, XENTR19240	HUMAN27434
OG0009157	XENTR08043	HUMAN18633
OG0009158	XENTR11691	HUMAN08639
OG0009163	XENTR09796	HUMAN13548, HUMAN13547
OG0009164	XENTR00363	HUMAN01105
OG0009166	XENTR03630	HUMAN27435
OG0009167	XENTR04250	HUMAN17514
OG0009168	XENTR15272	HUMAN05895, HUMAN05896
OG0009169	XENTR01317	HUMAN01327
OG0009170	XENTR02020	HUMAN03764, HUMAN03762, HUMAN03763
OG0009172	XENTR05351	HUMAN26535
OG0009174	XENTR08267	HUMAN03511
OG0009176	XENTR06244	HUMAN21877
OG0009178	XENTR07927, XENTR15065, XENTR19052, XENTR03492	HUMAN29830
OG0009179	XENTR11140	HUMAN23667, HUMAN29631
OG0009180	XENTR01524	HUMAN26436
OG0009180	XENTR04549	HUMAN19971
OG0009181	XENTR08802	HUMAN10048
OG0009185	XENTR04756	HUMAN23403
OG0009190	XENTR13633	HUMAN26231, HUMAN26230
OG0009193	XENTR09952	HUMAN24917
OG0009194	XENTR11669	HUMAN15507
OG0009196	XENTR17135	HUMAN28955
OG0009197	XENTR12720	HUMAN07764
OG0009203	XENTR05979	HUMAN26873, HUMAN26872
OG0009206	XENTR04125	HUMAN16880
OG0009207	XENTR02880	HUMAN26812
OG0009208	XENTR05416	HUMAN17834
OG0009208	XENTR12625	HUMAN20735
OG0009209	XENTR09465	HUMAN03894
OG0009211	XENTR09177	HUMAN25670
OG0009212	XENTR05700	HUMAN05725
OG0009214	XENTR01523	HUMAN26431, HUMAN26432, HUMAN26430
OG0009215	XENTR15785	HUMAN04757
OG0009216	XENTR06953, XENTR05743	HUMAN25235
OG0009218	XENTR02582	HUMAN02333
OG0009218	XENTR16284	HUMAN26907
OG0009219	XENTR12699	HUMAN17805, HUMAN17804, HUMAN17803
OG0009220	XENTR04808	HUMAN20115
OG0009220	XENTR04802	HUMAN20119
OG0009221	XENTR06861	HUMAN12930
OG0009221	XENTR12626	HUMAN20734
OG0009222	XENTR16176	HUMAN10355
OG0009223	XENTR00834, XENTR00836, XENTR18906, XENTR00835	HUMAN17282, HUMAN19850, HUMAN19867, HUMAN19859, HUMAN19854, HUMAN19852
OG0009224	XENTR01973	HUMAN27581
OG0009224	XENTR08723	HUMAN24246
OG0009225	XENTR13638	HUMAN26321
OG0009226	XENTR09732	HUMAN24096, HUMAN24095
OG0009228	XENTR11050, XENTR11051	HUMAN15292, HUMAN15293
OG0009229	XENTR10850	HUMAN12897
OG0009229	XENTR03336	HUMAN26098
OG0009229	XENTR07168	HUMAN17905
OG0009230	XENTR06967	HUMAN05375
OG0009231	XENTR02740	HUMAN21309
OG0009232	XENTR18701	HUMAN28638
OG0009233	XENTR03475	HUMAN22350, HUMAN22349
OG0009234	XENTR11084	HUMAN22164
OG0009245	XENTR09623	HUMAN25531
OG0009245	XENTR08188	HUMAN27935
OG0009251	XENTR17446	HUMAN24705, HUMAN06553, HUMAN04106, HUMAN04107, HUMAN04127, HUMAN04126
OG0009292	XENTR00031	HUMAN00957
OG0009293	XENTR00339	HUMAN01076
OG0009296	XENTR07536	HUMAN23892
OG0009297	XENTR10817	HUMAN05760
OG0009299	XENTR16774	HUMAN14385, HUMAN14384, HUMAN14383
OG0009305	XENTR05087	HUMAN13963
OG0009310	XENTR04713	HUMAN28488, HUMAN28487
OG0009312	XENTR19195	HUMAN20290
OG0009313	XENTR13994	HUMAN10196
OG0009322	XENTR17166	HUMAN29447
OG0009325	XENTR16649	HUMAN19698, HUMAN19699
OG0009327	XENTR15982	HUMAN04214, HUMAN04213
OG0009328	XENTR12103	HUMAN08719
OG0009331	XENTR17478	HUMAN29486
OG0009335	XENTR12227	HUMAN14794, HUMAN14793
OG0009338	XENTR12193	HUMAN22935
OG0009340	XENTR00645	HUMAN21178
OG0009344	XENTR16272	HUMAN25894, HUMAN25893
OG0009345	XENTR06923	HUMAN12760
OG0009348	XENTR10930	HUMAN07224
OG0009350	XENTR18971	HUMAN06148
OG0009356	XENTR00935	HUMAN26604
OG0009357	XENTR04763	HUMAN23395
OG0009358	XENTR01725	HUMAN12728
OG0009363	XENTR06448	HUMAN07386, HUMAN07385, HUMAN07384
OG0009365	XENTR06775	HUMAN23643, HUMAN23642
OG0009369	XENTR02787	HUMAN20894
OG0009371	XENTR13674	HUMAN00769
OG0009378	XENTR01763	HUMAN28434
OG0009380	XENTR13669	HUMAN06842
OG0009384	XENTR10265	HUMAN17271, HUMAN17266, HUMAN17459, HUMAN17461, HUMAN17481, HUMAN17491, HUMAN17510, HUMAN17472
OG0009385	XENTR00823	HUMAN19791, HUMAN19790
OG0009386	XENTR13795	HUMAN23915
OG0009392	XENTR05621	HUMAN20267
OG0009398	XENTR09101	HUMAN16971
OG0009401	XENTR13121	HUMAN13293, HUMAN13292
OG0009403	XENTR12595	HUMAN30002
OG0009404	XENTR16759	HUMAN25847
OG0009407	XENTR07335	HUMAN12145
OG0009415	XENTR11153	HUMAN11766
OG0009419	XENTR01883	HUMAN27298
OG0009423	XENTR13223	HUMAN09958
OG0009424	XENTR04272	HUMAN03371
OG0009425	XENTR14941	HUMAN03182
OG0009426	XENTR14917	HUMAN08999
OG0009430	XENTR02515	HUMAN27763, HUMAN27762
OG0009434	XENTR13915	HUMAN07175
OG0009436	XENTR12131	HUMAN09830
OG0009448	XENTR12182	HUMAN12096
OG0009449	XENTR00895	HUMAN07754
OG0009457	XENTR01748	HUMAN20585
OG0009459	XENTR07773	HUMAN11523, HUMAN11524
OG0009461	XENTR05959	HUMAN11503
OG0009461	XENTR02959	HUMAN19164
OG0009462	XENTR10210	HUMAN24425, HUMAN11329, HUMAN11328
OG0009463	XENTR02837	HUMAN19364, HUMAN19365
OG0009463	XENTR02642	HUMAN05462
OG0009464	XENTR05452	HUMAN00531
OG0009464	XENTR09388	HUMAN25419
OG0009465	XENTR04217	HUMAN25329
OG0009465	XENTR15951	HUMAN19513
OG0009467	XENTR08210	HUMAN18111
OG0009467	XENTR08250	HUMAN07076
OG0009468	XENTR05726	HUMAN28840
OG0009469	XENTR07232	HUMAN07659, HUMAN07658
OG0009470	XENTR06596	HUMAN27897
OG0009470	XENTR02975	HUMAN19128
OG0009471	XENTR16066	HUMAN05867
OG0009474	XENTR05254	HUMAN30190
OG0009475	XENTR07117	HUMAN26370
OG0009476	XENTR05831	HUMAN23492
OG0009476	XENTR03128	HUMAN09994
OG0009477	XENTR02614	HUMAN05559
OG0009479	XENTR11685	HUMAN08627, HUMAN08625, HUMAN08626
OG0009480	XENTR03169	HUMAN26039
OG0009480	XENTR01072	HUMAN18427
OG0009481	XENTR13983	HUMAN13273, HUMAN13275, HUMAN13276, HUMAN13280, HUMAN13281, HUMAN13274
OG0009482	XENTR01272	HUMAN06051
OG0009482	XENTR12705	HUMAN10147, HUMAN10146
OG0009483	XENTR07762	HUMAN11553, HUMAN11552, HUMAN11551
OG0009484	XENTR06320	HUMAN05415, HUMAN05417, HUMAN05416, HUMAN05414, HUMAN05413, HUMAN05420, HUMAN05419, HUMAN05421, HUMAN05418
OG0009485	XENTR09802	HUMAN13557, HUMAN13556
OG0009485	XENTR01770	HUMAN10185
OG0009515	XENTR17886	HUMAN30493, HUMAN03051, HUMAN18796, HUMAN15399, HUMAN15404, HUMAN15402, HUMAN28893, HUMAN28892, HUMAN28894, HUMAN28891, HUMAN17339
OG0009515	XENTR00452	HUMAN17340
OG0009517	XENTR11595	HUMAN24524, HUMAN25980, HUMAN28423, HUMAN24352, HUMAN19759, HUMAN16513, HUMAN16514, HUMAN07440, HUMAN07441, HUMAN24090, HUMAN29807, HUMAN07432, HUMAN11293, HUMAN11295
OG0009543	XENTR10932	HUMAN07227
OG0009544	XENTR06351	HUMAN07363
OG0009553	XENTR14018	HUMAN05219
OG0009562	XENTR03886	HUMAN20206, HUMAN20205
OG0009566	XENTR08281	HUMAN22450
OG0009566	XENTR04348	HUMAN14365
OG0009571	XENTR12784	HUMAN04922
OG0009575	XENTR05298	HUMAN09604
OG0009584	XENTR11838	HUMAN03591, HUMAN03590
OG0009585	XENTR17647	HUMAN04733
OG0009586	XENTR10266	HUMAN17474
OG0009591	XENTR14189	HUMAN12538, HUMAN12539
OG0009592	XENTR01865	HUMAN20825
OG0009604	XENTR00499	HUMAN11402, HUMAN11401
OG0009617	XENTR08404	HUMAN18060
OG0009620	XENTR01444	HUMAN10039
OG0009622	XENTR12354	HUMAN25829
OG0009624	XENTR07732	HUMAN29339
OG0009626	XENTR06472	HUMAN17079
OG0009626	XENTR14815	HUMAN03086
OG0009629	XENTR19185	HUMAN06138
OG0009630	XENTR09847	HUMAN04554
OG0009637	XENTR02315	HUMAN29748
OG0009640	XENTR13143	HUMAN29612
OG0009642	XENTR05360	HUMAN02906
OG0009646	XENTR14761	HUMAN28919
OG0009649	XENTR08292	HUMAN22602
OG0009650	XENTR12404	HUMAN08169
OG0009651	XENTR07500	HUMAN02662, HUMAN02663
OG0009652	XENTR03849	HUMAN08431
OG0009654	XENTR10259	HUMAN13260
OG0009656	XENTR13576	HUMAN24039
OG0009657	XENTR11996	HUMAN15580
OG0009657	XENTR00604	HUMAN18717
OG0009658	XENTR17960, XENTR17959	HUMAN29407
OG0009659	XENTR02741	HUMAN07819
OG0009661	XENTR01388	HUMAN25922
OG0009662	XENTR07647	HUMAN03897
OG0009662	XENTR16088	HUMAN05814
OG0009665	XENTR03533	HUMAN22982
OG0009669	XENTR13198	HUMAN07568
OG0009678	XENTR14145	HUMAN28591
OG0009680	XENTR03984	HUMAN01292
OG0009681	XENTR16268	HUMAN10245
OG0009683	XENTR03058	HUMAN08819, HUMAN08818
OG0009687	XENTR00586	HUMAN18688
OG0009691	XENTR14969, XENTR14971, XENTR14970	HUMAN10848
OG0009695	XENTR06012	HUMAN21077
OG0009700	XENTR02571	HUMAN01395, HUMAN01396
OG0009703	XENTR15976	HUMAN27058, HUMAN27056
OG0009706	XENTR05565	HUMAN22751
OG0009707	XENTR08693	HUMAN29046
OG0009714	XENTR11191	HUMAN16270, HUMAN16269, HUMAN16271, HUMAN16268
OG0009717	XENTR09482	HUMAN03878
OG0009719	XENTR03352	HUMAN26077
OG0009719	XENTR06921	HUMAN12758
OG0009720	XENTR09718	HUMAN05211
OG0009721	XENTR06185	HUMAN29408
OG0009721	XENTR14791	HUMAN14808
OG0009722	XENTR01991, XENTR01992	HUMAN01561, HUMAN01557
OG0009723	XENTR00611	HUMAN17068, HUMAN17070, HUMAN17069
OG0009725	XENTR12191	HUMAN11702
OG0009726	XENTR02198, XENTR02199	HUMAN27522
OG0009727	XENTR11556	HUMAN22184
OG0009727	XENTR12475	HUMAN24044, HUMAN24045
OG0009730	XENTR16614	HUMAN04178
OG0009732	XENTR04501	HUMAN13824, HUMAN13825, HUMAN13826
OG0009733	XENTR07460	HUMAN28710
OG0009734	XENTR01726	HUMAN12727
OG0009734	XENTR08616	HUMAN17727
OG0009735	XENTR01497	HUMAN21258
OG0009738	XENTR01898	HUMAN17203
OG0009740	XENTR07016, XENTR07015, XENTR07017	HUMAN01946
OG0009741	XENTR11012	HUMAN20573, HUMAN30665, HUMAN30671, HUMAN30666, HUMAN30672, HUMAN30673, HUMAN30664, HUMAN20572
OG0009742	XENTR00088	HUMAN01053
OG0009742	XENTR06848	HUMAN23556
OG0009743	XENTR18896	HUMAN28415
OG0009778	XENTR10919, XENTR10917, XENTR15439, XENTR15443, XENTR15444, XENTR10918, XENTR06088, XENTR06089, XENTR16424, XENTR06086, XENTR06087	HUMAN21554
OG0009778	XENTR16493	HUMAN20280
OG0009785	XENTR18269	HUMAN04069, HUMAN04073, HUMAN04072, HUMAN04070, HUMAN04060
OG0009843	XENTR11131	HUMAN21435
OG0009856	XENTR01440	HUMAN09930
OG0009858	XENTR11086	HUMAN22166
OG0009869	XENTR04950	HUMAN13084, HUMAN13083, HUMAN13082
OG0009871	XENTR10716	HUMAN19677
OG0009874	XENTR02657	HUMAN09688
OG0009875	XENTR03716	HUMAN11173
OG0009890	XENTR13794	HUMAN23911
OG0009896	XENTR07322	HUMAN13313, HUMAN13312, HUMAN13314, HUMAN12118, HUMAN12119
OG0009902	XENTR10075	HUMAN05691
OG0009911	XENTR16078	HUMAN11997, HUMAN11996
OG0009913	XENTR06826	HUMAN29209
OG0009914	XENTR05030	HUMAN14934, HUMAN14933, HUMAN14936, HUMAN14932, HUMAN14935
OG0009918	XENTR04755	HUMAN23404
OG0009923	XENTR17805	HUMAN25108
OG0009925	XENTR17180	HUMAN01595
OG0009926	XENTR07589	HUMAN29192
OG0009927	XENTR06307	HUMAN29683
OG0009930	XENTR00626	HUMAN19356
OG0009933	XENTR16920	HUMAN09980, HUMAN09979
OG0009935	XENTR13414	HUMAN08340
OG0009941	XENTR17430	HUMAN00691
OG0009946	XENTR00913	HUMAN07733
OG0009947	XENTR06822	HUMAN29213
OG0009949	XENTR06648	HUMAN11042
OG0009952	XENTR15004	HUMAN26214, HUMAN26213
OG0009956	XENTR09357	HUMAN00903, HUMAN00902
OG0009960	XENTR10757	HUMAN08944
OG0009964	XENTR07188	HUMAN17933
OG0009971	XENTR04275	HUMAN03119, HUMAN03118, HUMAN03120
OG0009972	XENTR02774	HUMAN23314
OG0009976	XENTR10152	HUMAN04681
OG0009989	XENTR06705	HUMAN03404
OG0009994	XENTR02509	HUMAN18924, HUMAN18923
OG0009995	XENTR04245	HUMAN23582, HUMAN23581
OG0009996	XENTR10079	HUMAN05689
OG0010005	XENTR02355, XENTR02356	HUMAN06251
OG0010006	XENTR17782	HUMAN00424
OG0010007	XENTR11823	HUMAN04316
OG0010008	XENTR03923	HUMAN02246
OG0010009	XENTR10925	HUMAN21543
OG0010010	XENTR10486	HUMAN26132
OG0010011	XENTR12863	HUMAN00815
OG0010011	XENTR09617	HUMAN25676
OG0010012	XENTR08562	HUMAN06477
OG0010013	XENTR14350	HUMAN25567
OG0010013	XENTR12089	HUMAN00582
OG0010014	XENTR11990, XENTR11989	HUMAN15559, HUMAN15560
OG0010015	XENTR06557	HUMAN16961
OG0010016	XENTR12305	HUMAN01900, HUMAN01899
OG0010017	XENTR00884	HUMAN20020, HUMAN20019, HUMAN20018
OG0010018	XENTR06067	HUMAN16586
OG0010018	XENTR10745	HUMAN28177
OG0010019	XENTR01601	HUMAN26995
OG0010020	XENTR06597	HUMAN27899, HUMAN27898, HUMAN27900
OG0010021	XENTR10512	HUMAN03746
OG0010022	XENTR17646	HUMAN04728, HUMAN04726, HUMAN04727
OG0010023	XENTR09202	HUMAN26163, HUMAN26162
OG0010025	XENTR16953	HUMAN21491, HUMAN21492
OG0010026	XENTR03889	HUMAN20200, HUMAN20201
OG0010028	XENTR10583	HUMAN17404
OG0010030	XENTR10733	HUMAN28187
OG0010030	XENTR10732	HUMAN28186
OG0010031	XENTR04867	HUMAN22797
OG0010032	XENTR08023	HUMAN27795, HUMAN16561
OG0010033	XENTR04324	HUMAN27772
OG0010047	XENTR07305	HUMAN10194
OG0010074	XENTR04580	HUMAN24699, HUMAN02752
OG0010076	XENTR07720, XENTR19174, XENTR07721	HUMAN08845, HUMAN08844, HUMAN08846, HUMAN08847
OG0010079	XENTR02112, XENTR02113	HUMAN24634
OG0010079	XENTR09987	HUMAN24396, HUMAN24397, HUMAN24637, HUMAN24635, HUMAN24638, HUMAN24639, HUMAN24641, HUMAN24640, HUMAN24636
OG0010127	XENTR01350	HUMAN20346
OG0010139	XENTR00164	HUMAN25785
OG0010156	XENTR05352	HUMAN26537
OG0010163	XENTR06530	HUMAN12236, HUMAN12237, HUMAN12238
OG0010165	XENTR03126	HUMAN09991
OG0010170	XENTR10487	HUMAN26129, HUMAN26130, HUMAN26128
OG0010172	XENTR07905	HUMAN25375, HUMAN25374
OG0010177	XENTR08054	HUMAN00200
OG0010180	XENTR03362	HUMAN26062, HUMAN26060, HUMAN26059
OG0010188	XENTR07730	HUMAN29341
OG0010192	XENTR08674	HUMAN28930
OG0010194	XENTR08630	HUMAN14021
OG0010195	XENTR13729	HUMAN13347, HUMAN13348
OG0010198	XENTR02894	HUMAN02992
OG0010205	XENTR02939	HUMAN23206
OG0010210	XENTR11539	HUMAN14431
OG0010212	XENTR06341	HUMAN07344, HUMAN07345
OG0010213	XENTR02851	HUMAN26479
OG0010218	XENTR04239	HUMAN23570
OG0010219	XENTR11904	HUMAN00666
OG0010219	XENTR13678, XENTR13677	HUMAN00667
OG0010231	XENTR15110	HUMAN12511
OG0010232	XENTR16973	HUMAN07538
OG0010246	XENTR14359	HUMAN17509
OG0010246	XENTR14775	HUMAN15871
OG0010254	XENTR01417	HUMAN10023
OG0010256	XENTR07240	HUMAN07666, HUMAN07665
OG0010259	XENTR06430	HUMAN24009
OG0010266	XENTR14849	HUMAN02539, HUMAN02540
OG0010268	XENTR16478	HUMAN00398, HUMAN00399
