Orthogroup	XENTR	ASTMX
OG0011030	XENTR07195	ASTMX04620, ASTMX11808, ASTMX03285, ASTMX01272
OG0011031	XENTR12822	ASTMX02539, ASTMX01515
OG0011032	XENTR13844	ASTMX01559
OG0011033	XENTR03380	ASTMX22109, ASTMX01936, ASTMX06703, ASTMX06704, ASTMX01937, ASTMX19190
OG0011034	XENTR11559, XENTR09362	ASTMX02265
OG0011035	XENTR01290	ASTMX02395
OG0011036	XENTR12539	ASTMX17182, ASTMX03708
OG0011038	XENTR11711	ASTMX05628, ASTMX03879, ASTMX12893
OG0011040	XENTR13301	ASTMX05375
OG0011042	XENTR10445	ASTMX06128
OG0011043	XENTR11977	ASTMX06307
OG0011044	XENTR13544	ASTMX16465, ASTMX06649
OG0011045	XENTR18461	ASTMX06885, ASTMX11512
OG0011047	XENTR06057	ASTMX07594
OG0011048	XENTR18496	ASTMX10807, ASTMX08172
OG0011049	XENTR05931	ASTMX08786
OG0011050	XENTR14810	ASTMX11291, ASTMX09382, ASTMX15862
OG0011053	XENTR11892	ASTMX14481
OG0011053	XENTR15053	ASTMX09931
OG0011054	XENTR13653	ASTMX10111, ASTMX11501
OG0011055	XENTR04820	ASTMX10512
OG0011056	XENTR18587	ASTMX10658
OG0011058	XENTR11765	ASTMX22068
OG0011058	XENTR18334	ASTMX11339
OG0011059	XENTR04954	ASTMX11841, ASTMX16423
OG0011060	XENTR08170	ASTMX12345
OG0011061	XENTR05817	ASTMX12386
OG0011063	XENTR06915	ASTMX20194, ASTMX13222
OG0011063	XENTR01102	ASTMX13266
OG0011064	XENTR06027	ASTMX13506
OG0011065	XENTR00559	ASTMX13629
OG0011066	XENTR03140	ASTMX14673
OG0011067	XENTR04302	ASTMX14722
OG0011068	XENTR09723	ASTMX15572
OG0011069	XENTR18466	ASTMX15786, ASTMX18642
OG0011070	XENTR17808, XENTR17312	ASTMX16260
OG0011071	XENTR00084	ASTMX16875
OG0011073	XENTR00650	ASTMX18744
OG0011073	XENTR10572	ASTMX18745
OG0011074	XENTR01084	ASTMX20378, ASTMX19226
OG0011075	XENTR03569	ASTMX19522, ASTMX22573
OG0011076	XENTR17868	ASTMX20579
OG0011077	XENTR18788	ASTMX22028
OG0011199	XENTR14245	ASTMX01943
OG0011227	XENTR17558	ASTMX10506
OG0011232	XENTR06082	ASTMX08997
OG0011234	XENTR14259	ASTMX09916
OG0011242	XENTR03065	ASTMX01371
OG0011265	XENTR08001	ASTMX13444
OG0011277	XENTR17780	ASTMX11893
OG0011293	XENTR05251	ASTMX21844
OG0011303	XENTR05072	ASTMX15180
OG0011305	XENTR14757	ASTMX11635
OG0011306	XENTR05054	ASTMX00270
OG0011318	XENTR01681	ASTMX04453
OG0011373	XENTR18944	ASTMX02103
OG0011375	XENTR10591	ASTMX09791
OG0011391	XENTR16379	ASTMX15789
OG0011392	XENTR15083	ASTMX00115, ASTMX09550
OG0011393	XENTR02734	ASTMX00184
OG0011394	XENTR12077	ASTMX00220
OG0011395	XENTR00316	ASTMX16388, ASTMX00500
OG0011396	XENTR17413	ASTMX00691
OG0011397	XENTR13683, XENTR13682	ASTMX00830, ASTMX04592
OG0011399	XENTR07866	ASTMX09505, ASTMX01261
OG0011400	XENTR11835	ASTMX18493, ASTMX01492
OG0011401	XENTR02572	ASTMX01799
OG0011402	XENTR13635	ASTMX01923
OG0011404	XENTR06389	ASTMX16076, ASTMX02216
OG0011406	XENTR04119	ASTMX02873
OG0011407	XENTR18432	ASTMX03230, ASTMX23053
OG0011408	XENTR04886	ASTMX03752
OG0011409	XENTR01043	ASTMX03773, ASTMX20117
OG0011410	XENTR15052	ASTMX04066, ASTMX04062, ASTMX22675, ASTMX04063, ASTMX04061
OG0011412	XENTR13647	ASTMX04312
OG0011413	XENTR06249	ASTMX04357, ASTMX10337
OG0011415	XENTR10270	ASTMX11851
OG0011415	XENTR12605	ASTMX04521
OG0011416	XENTR08057, XENTR08056	ASTMX05248
OG0011418	XENTR01100	ASTMX05401
OG0011419	XENTR04065	ASTMX05698
OG0011420	XENTR05806	ASTMX05993, ASTMX18328
OG0011421	XENTR04344	ASTMX06546
OG0011421	XENTR18008	ASTMX13359
OG0011422	XENTR13545	ASTMX16466, ASTMX06646, ASTMX06647
OG0011423	XENTR01424	ASTMX09857, ASTMX06811, ASTMX09019
OG0011424	XENTR08634	ASTMX06940
OG0011425	XENTR16768	ASTMX07253
OG0011425	XENTR05347	ASTMX21463
OG0011426	XENTR09821, XENTR09822	ASTMX07897
OG0011427	XENTR08825	ASTMX08223
OG0011428	XENTR06366	ASTMX13697, ASTMX09735
OG0011429	XENTR15159	ASTMX09816
OG0011430	XENTR04742	ASTMX10019
OG0011431	XENTR13656	ASTMX11664, ASTMX21532, ASTMX11506, ASTMX10121
OG0011432	XENTR09733	ASTMX10164
OG0011433	XENTR00156	ASTMX10933
OG0011434	XENTR07285	ASTMX12122, ASTMX11075
OG0011435	XENTR16135	ASTMX11256
OG0011435	XENTR06385	ASTMX16634
OG0011436	XENTR16081	ASTMX11348
OG0011436	XENTR09631	ASTMX21266
OG0011437	XENTR11619, XENTR12527	ASTMX17858, ASTMX11633
OG0011438	XENTR12178	ASTMX19616, ASTMX11728, ASTMX22756
OG0011439	XENTR04533	ASTMX11975
OG0011440	XENTR09442	ASTMX12212
OG0011442	XENTR07339	ASTMX12321
OG0011443	XENTR09654	ASTMX12523, ASTMX12522, ASTMX18604
OG0011444	XENTR14811	ASTMX12790
OG0011446	XENTR14333, XENTR14332	ASTMX13358
OG0011447	XENTR15337	ASTMX22277, ASTMX13381
OG0011448	XENTR14317	ASTMX13489
OG0011449	XENTR00565	ASTMX13632
OG0011450	XENTR14850	ASTMX14083
OG0011451	XENTR02944	ASTMX15514
OG0011452	XENTR09375	ASTMX15552, ASTMX22238, ASTMX22537
OG0011453	XENTR02301, XENTR02302	ASTMX19941, ASTMX15775
OG0011456	XENTR09233, XENTR09234	ASTMX17400
OG0011457	XENTR13761	ASTMX17890
OG0011460	XENTR06484	ASTMX22309, ASTMX19147
OG0011462	XENTR03231, XENTR03230, XENTR03233	ASTMX20744
OG0011463	XENTR07340	ASTMX21169
OG0011624	XENTR10664	ASTMX21842
OG0011637	XENTR08457	ASTMX00820
OG0011663	XENTR10982	ASTMX07199
OG0011705	XENTR11455	ASTMX14306
OG0011707	XENTR08118	ASTMX02199
OG0011723	XENTR00107, XENTR00106	ASTMX13131
OG0011773	XENTR00443	ASTMX22059
OG0011778	XENTR14889	ASTMX18054, ASTMX01471
OG0011780	XENTR14173	ASTMX08808
OG0011784	XENTR03413	ASTMX03338
OG0011786	XENTR11598, XENTR10184	ASTMX12355, ASTMX12354
OG0011820	XENTR15737	ASTMX01837
OG0011820	XENTR15900	ASTMX21044
OG0011864	XENTR01392	ASTMX04959, ASTMX09940, ASTMX09939
OG0011868	XENTR09870	ASTMX18937, ASTMX00398
OG0011869	XENTR11292	ASTMX00808
OG0011870	XENTR18612, XENTR18611	ASTMX01054
OG0011872	XENTR02414	ASTMX08078
OG0011873	XENTR12987	ASTMX03614
OG0011874	XENTR14442	ASTMX01547, ASTMX12114
OG0011875	XENTR15458	ASTMX01852
OG0011877	XENTR13661	ASTMX02032
OG0011877	XENTR14027, XENTR14026	ASTMX02031
OG0011878	XENTR11509	ASTMX05190
OG0011878	XENTR10157	ASTMX02189
OG0011879	XENTR06040	ASTMX02276
OG0011881	XENTR08781	ASTMX02693
OG0011882	XENTR04658	ASTMX06531, ASTMX06532, ASTMX02845
OG0011884	XENTR11884	ASTMX02975
OG0011885	XENTR16046	ASTMX03324
OG0011887	XENTR13557	ASTMX03612
OG0011888	XENTR09663	ASTMX15078, ASTMX14334
OG0011889	XENTR08737, XENTR08736, XENTR08738	ASTMX03898
OG0011890	XENTR06424	ASTMX11489, ASTMX04089
OG0011891	XENTR09441	ASTMX12213, ASTMX04377
OG0011893	XENTR06738, XENTR08712	ASTMX20770
OG0011894	XENTR16477	ASTMX05213
OG0011897	XENTR15570	ASTMX07038, ASTMX05911
OG0011899	XENTR11255	ASTMX06226
OG0011901	XENTR03917	ASTMX06456
OG0011902	XENTR16392	ASTMX06874
OG0011903	XENTR09277	ASTMX16627, ASTMX07101
OG0011905	XENTR17640	ASTMX07425
OG0011906	XENTR03227	ASTMX08044
OG0011907	XENTR11752	ASTMX08731
OG0011908	XENTR14176	ASTMX08806
OG0011909	XENTR03416	ASTMX08962
OG0011910	XENTR08697	ASTMX09052
OG0011911	XENTR10781	ASTMX09804, ASTMX09530
OG0011912	XENTR02928	ASTMX09596
OG0011915	XENTR16456	ASTMX10187
OG0011917	XENTR01650	ASTMX10592
OG0011918	XENTR10125	ASTMX12130, ASTMX20211
OG0011920	XENTR03369	ASTMX12575
OG0011921	XENTR14981	ASTMX12598, ASTMX17771
OG0011922	XENTR09936	ASTMX12939
OG0011923	XENTR01153	ASTMX13068
OG0011924	XENTR19196	ASTMX21104
OG0011924	XENTR02761	ASTMX13083
OG0011925	XENTR14780	ASTMX17358, ASTMX13142
OG0011926	XENTR03135	ASTMX13248, ASTMX14676
OG0011927	XENTR15208	ASTMX14162
OG0011928	XENTR17299	ASTMX14274, ASTMX19071
OG0011929	XENTR10280	ASTMX14299
OG0011930	XENTR13172	ASTMX15214, ASTMX14954
OG0011931	XENTR03538	ASTMX22721, ASTMX15419
OG0011932	XENTR07321	ASTMX16134
OG0011933	XENTR17809	ASTMX16261, ASTMX16262
OG0011935	XENTR04414, XENTR04412, XENTR04413	ASTMX16897, ASTMX16898
OG0011936	XENTR12419	ASTMX17176
OG0011937	XENTR15221	ASTMX18043
OG0011938	XENTR12215	ASTMX18523
OG0011939	XENTR02056	ASTMX18900
OG0011941	XENTR03458	ASTMX19582
OG0011942	XENTR01784	ASTMX19696
OG0011943	XENTR11477	ASTMX20027
OG0011944	XENTR02141	ASTMX20186, ASTMX22019, ASTMX21260
OG0011945	XENTR16259	ASTMX20365
OG0011946	XENTR14035	ASTMX20686
OG0011947	XENTR15387	ASTMX20771
OG0011948	XENTR12461	ASTMX20870
OG0011949	XENTR16959	ASTMX20905
OG0011951	XENTR01836	ASTMX21707
OG0011952	XENTR08121	ASTMX22812, ASTMX22341
OG0011953	XENTR09209	ASTMX22731
OG0012174	XENTR08126	ASTMX21788
OG0012219	XENTR05115	ASTMX18697
OG0012290	XENTR06653	ASTMX13677, ASTMX15970
OG0012333	XENTR15572, XENTR14293	ASTMX09385
OG0012371	XENTR10941	ASTMX20973
OG0012394	XENTR18927	ASTMX00070, ASTMX11902
OG0012395	XENTR09346	ASTMX00094
OG0012396	XENTR05056	ASTMX00268
OG0012397	XENTR06729	ASTMX13371, ASTMX00306
OG0012398	XENTR18700	ASTMX00457
OG0012400	XENTR03070	ASTMX01375, ASTMX11140
OG0012401	XENTR04267, XENTR04266	ASTMX01483
OG0012402	XENTR17584	ASTMX01511
OG0012403	XENTR12823	ASTMX01516
OG0012404	XENTR09098	ASTMX01630
OG0012405	XENTR05496	ASTMX01640, ASTMX11108
OG0012406	XENTR01104, XENTR01105	ASTMX07167, ASTMX01821
OG0012407	XENTR00239	ASTMX09843, ASTMX01833
OG0012409	XENTR05096	ASTMX01950
OG0012410	XENTR01294	ASTMX01953
OG0012411	XENTR13732	ASTMX02048
OG0012412	XENTR06261	ASTMX02516, ASTMX18875
OG0012413	XENTR04862	ASTMX02550
OG0012414	XENTR09840	ASTMX03178, ASTMX02904
OG0012415	XENTR17195, XENTR17638, XENTR17637, XENTR08389, XENTR15575, XENTR17639	ASTMX02978
OG0012416	XENTR09174	ASTMX07413, ASTMX03100
OG0012417	XENTR04139	ASTMX03223
OG0012418	XENTR16047	ASTMX03326, ASTMX22992, ASTMX14246
OG0012419	XENTR10080	ASTMX03490
OG0012420	XENTR06025	ASTMX03496
OG0012421	XENTR08747	ASTMX03658
OG0012422	XENTR04858	ASTMX03757
OG0012423	XENTR04973, XENTR04974, XENTR03752	ASTMX03781
OG0012424	XENTR04490	ASTMX14547, ASTMX03782, ASTMX11770
OG0012425	XENTR18225	ASTMX18663, ASTMX03802
OG0012426	XENTR10658	ASTMX03819, ASTMX03821
OG0012427	XENTR08751	ASTMX03896
OG0012428	XENTR11851	ASTMX07430, ASTMX04331
OG0012429	XENTR14122, XENTR14123	ASTMX04484
OG0012430	XENTR11614	ASTMX04806, ASTMX17444
OG0012431	XENTR10058	ASTMX05135, ASTMX21860
OG0012433	XENTR16468	ASTMX06359
OG0012435	XENTR18359	ASTMX05851
OG0012436	XENTR17479	ASTMX21433, ASTMX05976
OG0012437	XENTR10443	ASTMX14902, ASTMX06130
OG0012438	XENTR16245	ASTMX06192
OG0012439	XENTR17248	ASTMX06275, ASTMX14418
OG0012440	XENTR16153	ASTMX18584, ASTMX06276
OG0012441	XENTR06211	ASTMX11053, ASTMX06427
OG0012442	XENTR07558	ASTMX06573
OG0012443	XENTR11844	ASTMX06596, ASTMX08583
OG0012444	XENTR13074	ASTMX12254
OG0012446	XENTR18379	ASTMX17786, ASTMX06974
OG0012447	XENTR10538	ASTMX07163, ASTMX07164
OG0012448	XENTR01330	ASTMX07249
OG0012449	XENTR10597	ASTMX07433
OG0012450	XENTR16877	ASTMX07523
OG0012452	XENTR00641	ASTMX07561
OG0012453	XENTR07354, XENTR07338	ASTMX20706, ASTMX07691
OG0012454	XENTR07725, XENTR07726	ASTMX07793
OG0012455	XENTR13744	ASTMX19432, ASTMX07834
OG0012456	XENTR13083	ASTMX08060, ASTMX13668
OG0012457	XENTR03853	ASTMX08480
OG0012458	XENTR05203	ASTMX08857
OG0012459	XENTR05686	ASTMX08901, ASTMX08900, ASTMX17518
OG0012461	XENTR08467	ASTMX09186
OG0012463	XENTR02011	ASTMX09689, ASTMX18864
OG0012464	XENTR06035	ASTMX12808, ASTMX09886
OG0012466	XENTR10670, XENTR10669, XENTR14901, XENTR18590	ASTMX09973
OG0012467	XENTR05977	ASTMX10261
OG0012468	XENTR15707	ASTMX10285
OG0012469	XENTR16596	ASTMX10297
OG0012470	XENTR16214, XENTR16213	ASTMX10469
OG0012471	XENTR04785	ASTMX10514
OG0012473	XENTR19144, XENTR07878	ASTMX11044
OG0012474	XENTR07284	ASTMX11076, ASTMX12123
OG0012475	XENTR01858, XENTR00985	ASTMX11386, ASTMX20143
OG0012476	XENTR04172	ASTMX12725
OG0012478	XENTR06936	ASTMX14089, ASTMX22878, ASTMX22877
OG0012479	XENTR04834	ASTMX14268
OG0012480	XENTR14000	ASTMX14426
OG0012481	XENTR06852	ASTMX14837, ASTMX17042
OG0012482	XENTR01028	ASTMX14869
OG0012484	XENTR04650	ASTMX21181
OG0012486	XENTR00411	ASTMX15443, ASTMX17032
OG0012487	XENTR08578	ASTMX17634, ASTMX15675
OG0012488	XENTR01929	ASTMX15743, ASTMX18925
OG0012489	XENTR06773	ASTMX15751
OG0012490	XENTR01040	ASTMX16269, ASTMX18313
OG0012491	XENTR15505	ASTMX16295
OG0012493	XENTR05538	ASTMX16537
OG0012494	XENTR02545, XENTR02546, XENTR02549, XENTR02547, XENTR02548	ASTMX16564
OG0012495	XENTR09427	ASTMX16743, ASTMX16742
OG0012496	XENTR04182	ASTMX17152
OG0012497	XENTR05034	ASTMX17289
OG0012498	XENTR15017	ASTMX17380
OG0012499	XENTR09226	ASTMX17401, ASTMX19951
OG0012500	XENTR03715	ASTMX17653
OG0012501	XENTR05386	ASTMX17702
OG0012502	XENTR18395	ASTMX17722
OG0012503	XENTR00442	ASTMX17793
OG0012504	XENTR19002	ASTMX21072, ASTMX17870
OG0012505	XENTR06842	ASTMX18181
OG0012506	XENTR05311, XENTR05312	ASTMX18262
OG0012508	XENTR16016	ASTMX20822, ASTMX18943
OG0012509	XENTR00854	ASTMX19725
OG0012510	XENTR11055, XENTR11056	ASTMX20433
OG0012512	XENTR14699	ASTMX21514
OG0012840	XENTR05793	ASTMX04387
OG0012903	XENTR14457	ASTMX11797
OG0012903	XENTR00157	ASTMX10162
OG0012911	XENTR04944	ASTMX03520
OG0013019	XENTR07723, XENTR07722	ASTMX08088, ASTMX08089, ASTMX08090
OG0013071	XENTR16076	ASTMX00182
OG0013072	XENTR12057	ASTMX00439, ASTMX00264
OG0013073	XENTR09861	ASTMX00392
OG0013074	XENTR03746	ASTMX02566, ASTMX00587
OG0013075	XENTR10290	ASTMX11399, ASTMX00640, ASTMX14289
OG0013078	XENTR05332	ASTMX15882
OG0013079	XENTR06214	ASTMX00982
OG0013080	XENTR05919	ASTMX20257, ASTMX01114
OG0013081	XENTR00712, XENTR00714, XENTR00711, XENTR00710	ASTMX01156
OG0013082	XENTR07869	ASTMX09502, ASTMX01263
OG0013083	XENTR12328, XENTR12327	ASTMX01347, ASTMX01348
OG0013084	XENTR04226	ASTMX01393
OG0013085	XENTR05635	ASTMX01412
OG0013086	XENTR13962	ASTMX15364, ASTMX01459
OG0013087	XENTR11841	ASTMX01490, ASTMX18104
OG0013088	XENTR00476	ASTMX18243, ASTMX01713
OG0013089	XENTR06820	ASTMX19356, ASTMX01749
OG0013090	XENTR02448	ASTMX01750, ASTMX18028
OG0013091	XENTR16862	ASTMX01761, ASTMX06434
OG0013092	XENTR08371	ASTMX02093, ASTMX16845
OG0013093	XENTR07896	ASTMX06122, ASTMX02253
OG0013094	XENTR13153	ASTMX02463
OG0013097	XENTR00102	ASTMX02849
OG0013098	XENTR17853	ASTMX09180, ASTMX03011
OG0013100	XENTR04120	ASTMX03208
OG0013101	XENTR18088	ASTMX03296
OG0013102	XENTR15331	ASTMX03362
OG0013103	XENTR01083	ASTMX03406, ASTMX11446
OG0013104	XENTR01469	ASTMX07888, ASTMX03553
OG0013105	XENTR04995	ASTMX04672
OG0013105	XENTR04888, XENTR04889	ASTMX03750
OG0013106	XENTR12726	ASTMX04842, ASTMX03796
OG0013107	XENTR05541	ASTMX03880
OG0013109	XENTR10344	ASTMX03964
OG0013110	XENTR10910, XENTR10911	ASTMX03973
OG0013112	XENTR01856	ASTMX04999, ASTMX12332
OG0013113	XENTR05555	ASTMX05227
OG0013114	XENTR08070	ASTMX09439, ASTMX05235
OG0013115	XENTR08765	ASTMX05429, ASTMX12064
OG0013116	XENTR00370	ASTMX05492
OG0013117	XENTR09640	ASTMX05501
OG0013121	XENTR05781	ASTMX05844
OG0013122	XENTR10191	ASTMX05887, ASTMX15994
OG0013123	XENTR00825	ASTMX17240, ASTMX05983
OG0013124	XENTR07092	ASTMX20036, ASTMX06047
OG0013125	XENTR12129	ASTMX06238
OG0013126	XENTR08710	ASTMX16588, ASTMX06283
OG0013127	XENTR03197	ASTMX06335
OG0013128	XENTR13634	ASTMX06544
OG0013129	XENTR06744	ASTMX06860
OG0013130	XENTR06381	ASTMX06926
OG0013131	XENTR03990	ASTMX07403, ASTMX20486
OG0013132	XENTR01713	ASTMX07455
OG0013133	XENTR16249	ASTMX07527
OG0013134	XENTR10825	ASTMX07545
OG0013135	XENTR06063	ASTMX07590
OG0013136	XENTR04809	ASTMX07730, ASTMX20558
OG0013137	XENTR06245	ASTMX07957, ASTMX15115
OG0013138	XENTR01886	ASTMX08021, ASTMX13123
OG0013139	XENTR13836	ASTMX08269
OG0013140	XENTR08387	ASTMX08383, ASTMX22647
OG0013141	XENTR11649	ASTMX10785, ASTMX08505
OG0013142	XENTR00469	ASTMX08986, ASTMX08987, ASTMX08988
OG0013143	XENTR06552	ASTMX09129, ASTMX18748
OG0013144	XENTR00883	ASTMX09458
OG0013145	XENTR07898	ASTMX09556, ASTMX09557
OG0013146	XENTR11342	ASTMX09710, ASTMX21936
OG0013148	XENTR14261	ASTMX15224, ASTMX09918
OG0013149	XENTR11525, XENTR04733	ASTMX10028, ASTMX19259
OG0013150	XENTR04882	ASTMX15424, ASTMX10069
OG0013151	XENTR01772	ASTMX10212
OG0013152	XENTR17649	ASTMX10402
OG0013155	XENTR07006	ASTMX11190, ASTMX11281
OG0013156	XENTR08451	ASTMX11308
OG0013157	XENTR00091	ASTMX11417
OG0013159	XENTR07360	ASTMX11656
OG0013160	XENTR09456	ASTMX12233, ASTMX13807
OG0013161	XENTR15627	ASTMX12261
OG0013162	XENTR12855	ASTMX12299
OG0013164	XENTR05506, XENTR05507	ASTMX12474
OG0013165	XENTR02615	ASTMX19551, ASTMX12530, ASTMX19552
OG0013167	XENTR18504	ASTMX12709
OG0013168	XENTR03883	ASTMX12924, ASTMX15407
OG0013170	XENTR06231	ASTMX13106
OG0013172	XENTR18709	ASTMX13733
OG0013175	XENTR11164	ASTMX14475
OG0013177	XENTR03151	ASTMX14772
OG0013178	XENTR04158	ASTMX15031, ASTMX15184
OG0013179	XENTR12093	ASTMX15098, ASTMX16554
OG0013181	XENTR14199	ASTMX18299, ASTMX15370
OG0013182	XENTR15216	ASTMX15492, ASTMX19527
OG0013183	XENTR13777	ASTMX15571, ASTMX19809
OG0013184	XENTR14814	ASTMX16459
OG0013186	XENTR00261	ASTMX16666
OG0013187	XENTR14927	ASTMX16720
OG0013188	XENTR10977	ASTMX16766
OG0013190	XENTR04486	ASTMX17169
OG0013191	XENTR07742	ASTMX17200
OG0013192	XENTR15246	ASTMX17426
OG0013195	XENTR12234	ASTMX18525
OG0013196	XENTR10909	ASTMX18539, ASTMX18540
OG0013197	XENTR15121	ASTMX19149
OG0013198	XENTR00574, XENTR18184, XENTR01599, XENTR04227	ASTMX19470
OG0013203	XENTR17852	ASTMX20606
OG0013204	XENTR10257	ASTMX20827, ASTMX20756
OG0013205	XENTR05157	ASTMX20921
OG0013206	XENTR01475, XENTR05814	ASTMX21714
OG0013207	XENTR06485	ASTMX22453
OG0013208	XENTR12468	ASTMX22791, ASTMX22844
OG0013575	XENTR17598	ASTMX21785
OG0013592	XENTR03146	ASTMX14671
OG0013623	XENTR03377	ASTMX18549
OG0013637	XENTR03469, XENTR03470	ASTMX04681
OG0013682	XENTR06643	ASTMX20374
OG0013731	XENTR07003	ASTMX08894
OG0013807	XENTR05138	ASTMX00880
OG0013901	XENTR15185	ASTMX00050
OG0013902	XENTR14430	ASTMX07297, ASTMX00056
OG0013903	XENTR07085	ASTMX04150, ASTMX00102
OG0013904	XENTR02664	ASTMX00246, ASTMX15149
OG0013905	XENTR02671	ASTMX00252
OG0013906	XENTR12068	ASTMX03604, ASTMX00366
OG0013907	XENTR10150	ASTMX00449
OG0013908	XENTR06845	ASTMX00771, ASTMX06380
OG0013909	XENTR12764	ASTMX00911, ASTMX13530
OG0013910	XENTR02443	ASTMX00954, ASTMX01975
OG0013916	XENTR03544	ASTMX01665
OG0013917	XENTR15476	ASTMX01739
OG0013921	XENTR19243	ASTMX01959
OG0013922	XENTR09661	ASTMX06368, ASTMX02038
OG0013923	XENTR14819	ASTMX02268
OG0013925	XENTR13527	ASTMX02760
OG0013926	XENTR14280	ASTMX02989, ASTMX02986, ASTMX13724
OG0013927	XENTR13226	ASTMX21889
OG0013930	XENTR04477	ASTMX03588
OG0013931	XENTR10254	ASTMX17334
OG0013931	XENTR06600	ASTMX03621
OG0013932	XENTR12538	ASTMX03709
OG0013934	XENTR07617, XENTR07616	ASTMX03832
OG0013935	XENTR15050	ASTMX06851, ASTMX04059
OG0013937	XENTR08413	ASTMX15691, ASTMX04155
OG0013938	XENTR18210	ASTMX04232
OG0013940	XENTR15427, XENTR13809	ASTMX04305
OG0013942	XENTR08006	ASTMX04840
OG0013943	XENTR02777	ASTMX05076
OG0013945	XENTR02993, XENTR02992, XENTR02991	ASTMX05305
OG0013946	XENTR08535	ASTMX05325, ASTMX20106
OG0013947	XENTR06204	ASTMX05350, ASTMX17618
OG0013948	XENTR16077	ASTMX20628, ASTMX05608
OG0013950	XENTR05804	ASTMX05991, ASTMX18329
OG0013951	XENTR13315	ASTMX06388, ASTMX09257
OG0013954	XENTR08355	ASTMX06750, ASTMX13570
OG0013955	XENTR11417	ASTMX06776, ASTMX16283, ASTMX06778
OG0013956	XENTR13073	ASTMX06822
OG0013958	XENTR00394	ASTMX07150
OG0013960	XENTR03251	ASTMX07400
OG0013961	XENTR03989	ASTMX07412
OG0013963	XENTR05603	ASTMX17811, ASTMX07720
OG0013964	XENTR17975	ASTMX19837, ASTMX07815
OG0013965	XENTR00541	ASTMX08213
OG0013966	XENTR02383	ASTMX08535
OG0013968	XENTR00699	ASTMX08817
OG0013969	XENTR02340	ASTMX08844, ASTMX13694
OG0013970	XENTR04480, XENTR05667	ASTMX08979
OG0013972	XENTR11827	ASTMX09212
OG0013974	XENTR04825	ASTMX09452, ASTMX13953
OG0013976	XENTR06305	ASTMX09588
OG0013977	XENTR17169, XENTR17168	ASTMX09592
OG0013978	XENTR14741	ASTMX09812
OG0013979	XENTR06034	ASTMX09887
OG0013980	XENTR09924	ASTMX10037
OG0013983	XENTR07529	ASTMX19818, ASTMX10156
OG0013985	XENTR14262	ASTMX10293
OG0013986	XENTR08304	ASTMX10382
OG0013987	XENTR16317, XENTR16316	ASTMX10548
OG0013988	XENTR14334, XENTR14335	ASTMX10850
OG0013989	XENTR06638	ASTMX10894
OG0013990	XENTR10951	ASTMX10970
OG0013991	XENTR11829	ASTMX21904, ASTMX11063
OG0013992	XENTR05495	ASTMX11107
OG0013993	XENTR06260	ASTMX11324
OG0013994	XENTR13723	ASTMX11381, ASTMX20345
OG0013995	XENTR09123	ASTMX11393
OG0013996	XENTR00328	ASTMX11550
OG0013997	XENTR12370	ASTMX11557
OG0013998	XENTR14756	ASTMX11637
OG0013999	XENTR05847	ASTMX16771, ASTMX12068
OG0014000	XENTR10124	ASTMX20212, ASTMX12129
OG0014002	XENTR04946	ASTMX12150
OG0014003	XENTR10422	ASTMX15519, ASTMX12348
OG0014004	XENTR17578	ASTMX12504
OG0014005	XENTR12421	ASTMX12652
OG0014006	XENTR18996, XENTR02638	ASTMX12795
OG0014007	XENTR16131	ASTMX12816
OG0014008	XENTR02762	ASTMX12867
OG0014009	XENTR09363	ASTMX13107
OG0014010	XENTR04893	ASTMX13190
OG0014013	XENTR04101	ASTMX13423
OG0014018	XENTR04505	ASTMX17461, ASTMX14039
OG0014019	XENTR14708	ASTMX14193
OG0014021	XENTR16804	ASTMX14564
OG0014022	XENTR02765	ASTMX14590
OG0014024	XENTR08325	ASTMX14713
OG0014025	XENTR01814	ASTMX21192, ASTMX14849
OG0014027	XENTR10081	ASTMX14966
OG0014028	XENTR10083, XENTR14476	ASTMX14968
OG0014029	XENTR03093	ASTMX16690, ASTMX15165
OG0014032	XENTR04542	ASTMX15763
OG0014033	XENTR06652	ASTMX15972
OG0014034	XENTR09897	ASTMX16120
OG0014035	XENTR07073	ASTMX16124
OG0014036	XENTR09533	ASTMX16142
OG0014037	XENTR15220, XENTR15157	ASTMX16439
OG0014038	XENTR06392	ASTMX16558
OG0014040	XENTR17411	ASTMX17135
OG0014042	XENTR09271	ASTMX17853
OG0014043	XENTR12614	ASTMX18067, ASTMX22886
OG0014044	XENTR08940	ASTMX18371, ASTMX21621
OG0014045	XENTR14394	ASTMX18466
OG0014047	XENTR02216	ASTMX18587
OG0014048	XENTR01258	ASTMX18735
OG0014049	XENTR10218	ASTMX18795
OG0014050	XENTR03144, XENTR03145	ASTMX18874
OG0014053	XENTR02047	ASTMX19289
OG0014054	XENTR02966	ASTMX19658, ASTMX19364
OG0014056	XENTR03870	ASTMX19692
OG0014057	XENTR10755	ASTMX19901
OG0014058	XENTR08589	ASTMX20322
OG0014059	XENTR16455	ASTMX20521
OG0014061	XENTR18125	ASTMX20850
OG0014062	XENTR05462	ASTMX20941
OG0014063	XENTR12830, XENTR12829	ASTMX21103
OG0014064	XENTR02233	ASTMX21281
OG0014067	XENTR09563	ASTMX21834
OG0014068	XENTR09955	ASTMX21935
OG0014070	XENTR09727	ASTMX22272
OG0014071	XENTR01335	ASTMX22479, ASTMX22478
