Orthogroup	XENTR	APOSC_ok
OG0007057	XENTR14128	APOSC_06628
OG0007058	XENTR13895	APOSC_07588
OG0007059	XENTR01903	APOSC_01188
OG0007061	XENTR12828	APOSC_14209
OG0007062	XENTR03101	APOSC_14304, APOSC_14306, APOSC_14305
OG0007063	XENTR05680	APOSC_13274
OG0007064	XENTR16371	APOSC_02456
OG0007066	XENTR18528, XENTR05764	APOSC_08408, APOSC_08407, APOSC_08406
OG0007068	XENTR04871	APOSC_27141
OG0007069	XENTR06666	APOSC_05193
OG0007071	XENTR07783	APOSC_27041
OG0007072	XENTR07265	APOSC_14835
OG0007073	XENTR08573	APOSC_00327
OG0007074	XENTR03247	APOSC_19473
OG0007075	XENTR02206	APOSC_03866
OG0007076	XENTR15551	APOSC_05680, APOSC_05681
OG0007077	XENTR02860, XENTR01951	APOSC_28490
OG0007078	XENTR01751	APOSC_08234
OG0007079	XENTR16725	APOSC_23613
OG0007080	XENTR05164	APOSC_29043
OG0007081	XENTR06924	APOSC_19187
OG0007082	XENTR16647	APOSC_05786
OG0007083	XENTR12941	APOSC_23920
OG0007084	XENTR15425	APOSC_07815
OG0007085	XENTR03719	APOSC_12901
OG0007086	XENTR15548	APOSC_01919
OG0007087	XENTR10659	APOSC_20929
OG0007088	XENTR13069	APOSC_03055
OG0007090	XENTR04663	APOSC_18836
OG0007091	XENTR16106	APOSC_23447
OG0007092	XENTR09595	APOSC_10609
OG0007093	XENTR09556	APOSC_27296
OG0007094	XENTR03856	APOSC_17231
OG0007095	XENTR11185	APOSC_12306
OG0007096	XENTR15677	APOSC_21381
OG0007097	XENTR10319	APOSC_22424
OG0007098	XENTR00462	APOSC_27550
OG0007099	XENTR01909	APOSC_13497
OG0007100	XENTR02538	APOSC_06224
OG0007102	XENTR10584	APOSC_04717
OG0007103	XENTR09292	APOSC_20501
OG0007104	XENTR08818, XENTR11925	APOSC_20485
OG0007105	XENTR17989, XENTR17988	APOSC_00982
OG0007106	XENTR02834	APOSC_15406
OG0007107	XENTR15605	APOSC_13860
OG0007108	XENTR11156	APOSC_08652
OG0007111	XENTR16348	APOSC_24673
OG0007112	XENTR05305	APOSC_07955
OG0007113	XENTR07047	APOSC_26888
OG0007114	XENTR17139	APOSC_24702
OG0007116	XENTR07013	APOSC_21841
OG0007117	XENTR15556	APOSC_03236, APOSC_03235
OG0007118	XENTR11167	APOSC_04848
OG0007119	XENTR00359	APOSC_26478
OG0007120	XENTR11017	APOSC_09342
OG0007122	XENTR13022	APOSC_21045
OG0007123	XENTR09569	APOSC_11213, APOSC_12000, APOSC_11999
OG0007124	XENTR10585	APOSC_18196
OG0007125	XENTR13558	APOSC_16964
OG0007126	XENTR05105	APOSC_04894
OG0007127	XENTR03372	APOSC_05902
OG0007128	XENTR05067	APOSC_24957
OG0007130	XENTR10790	APOSC_03999
OG0007131	XENTR04760	APOSC_10588
OG0007132	XENTR18457	APOSC_16704
OG0007133	XENTR06849	APOSC_06050
OG0007134	XENTR14638	APOSC_24007
OG0007135	XENTR14139	APOSC_09007
OG0007136	XENTR11242	APOSC_19499
OG0007137	XENTR16364	APOSC_15395
OG0007138	XENTR01287	APOSC_25998
OG0007139	XENTR18713	APOSC_13534
OG0007140	XENTR14828, XENTR13212	APOSC_28245
OG0007141	XENTR04779	APOSC_12832
OG0007143	XENTR13932	APOSC_09027
OG0007144	XENTR05104	APOSC_18396
OG0007145	XENTR04506	APOSC_05978
OG0007147	XENTR17348	APOSC_00758
OG0007148	XENTR15137	APOSC_24246
OG0007150	XENTR09755	APOSC_13696
OG0007151	XENTR05788	APOSC_16201
OG0007153	XENTR08905	APOSC_21808, APOSC_21809
OG0007154	XENTR03882	APOSC_09623
OG0007158	XENTR08364	APOSC_06197, APOSC_06198
OG0007160	XENTR00523	APOSC_27732
OG0007161	XENTR12550, XENTR15126	APOSC_15986
OG0007162	XENTR17539	APOSC_04745
OG0007164	XENTR00655	APOSC_03942
OG0007165	XENTR02602	APOSC_07907
OG0007166	XENTR10142	APOSC_23211
OG0007168	XENTR01098	APOSC_08582, APOSC_08583, APOSC_15837, APOSC_15836, APOSC_28706
OG0007171	XENTR07480	APOSC_13248
OG0007173	XENTR13485	APOSC_26787
OG0007174	XENTR18531, XENTR02471	APOSC_10018
OG0007175	XENTR08705, XENTR08706	APOSC_18003
OG0007176	XENTR14504	APOSC_24850
OG0007177	XENTR13081	APOSC_15721, APOSC_15720
OG0007178	XENTR03949	APOSC_26910
OG0007179	XENTR10416	APOSC_05209
OG0007181	XENTR10462	APOSC_25559
OG0007182	XENTR01510	APOSC_09478
OG0007183	XENTR04220	APOSC_18541
OG0007186	XENTR13974	APOSC_13894
OG0007187	XENTR07115	APOSC_08009
OG0007188	XENTR08812	APOSC_25381
OG0007189	XENTR03901	APOSC_00608
OG0007190	XENTR01938	APOSC_04882, APOSC_05549
OG0007191	XENTR04764	APOSC_12579
OG0007192	XENTR00135	APOSC_09506
OG0007199	XENTR12048, XENTR00223	APOSC_10274
OG0007200	XENTR08147	APOSC_12718
OG0007201	XENTR08891	APOSC_14691
OG0007248	XENTR09965, XENTR09966	APOSC_03737, APOSC_03736
OG0007250	XENTR15090, XENTR15089	APOSC_24667
OG0007251	XENTR16778	APOSC_28896
OG0007253	XENTR15675, XENTR06641	APOSC_09890
OG0007254	XENTR16036	APOSC_05593
OG0007255	XENTR03356, XENTR03355	APOSC_02937
OG0007256	XENTR05599	APOSC_13604
OG0007258	XENTR05062	APOSC_09346
OG0007261	XENTR14144	APOSC_15857
OG0007264	XENTR00464, XENTR00463	APOSC_03686
OG0007266	XENTR14040	APOSC_11708
OG0007267	XENTR00329	APOSC_12090
OG0007268	XENTR07436	APOSC_14984
OG0007270	XENTR00919	APOSC_12135
OG0007271	XENTR06576	APOSC_24548
OG0007272	XENTR18622	APOSC_03969
OG0007273	XENTR11486	APOSC_01670
OG0007274	XENTR14808	APOSC_15030
OG0007275	XENTR10112	APOSC_04072
OG0007276	XENTR17394	APOSC_28587
OG0007279	XENTR03525	APOSC_06293, APOSC_26833
OG0007280	XENTR04651	APOSC_05359
OG0007281	XENTR00958	APOSC_24565
OG0007282	XENTR10935	APOSC_22102
OG0007283	XENTR07330	APOSC_17484
OG0007284	XENTR07884, XENTR03693	APOSC_15160
OG0007285	XENTR05890	APOSC_09662
OG0007288	XENTR04861	APOSC_01075, APOSC_25609
OG0007289	XENTR01683	APOSC_19502
OG0007290	XENTR07276	APOSC_09809
OG0007291	XENTR02444	APOSC_20720, APOSC_20719
OG0007292	XENTR16459	APOSC_15788
OG0007293	XENTR15743	APOSC_05980
OG0007294	XENTR14997	APOSC_17131
OG0007295	XENTR04865	APOSC_20953, APOSC_20952
OG0007296	XENTR00485	APOSC_15801
OG0007297	XENTR19091	APOSC_18063
OG0007298	XENTR05560	APOSC_22995
OG0007300	XENTR05357	APOSC_25712
OG0007301	XENTR16260	APOSC_25373
OG0007302	XENTR00417	APOSC_29071
OG0007303	XENTR14363	APOSC_26419, APOSC_26418
OG0007304	XENTR08025	APOSC_17074
OG0007305	XENTR16934	APOSC_13539
OG0007306	XENTR11408	APOSC_00386
OG0007307	XENTR00613	APOSC_26088
OG0007308	XENTR02295	APOSC_03628, APOSC_03629
OG0007309	XENTR13050	APOSC_15232
OG0007310	XENTR13427	APOSC_26420
OG0007312	XENTR01859	APOSC_28830
OG0007314	XENTR14853	APOSC_00085
OG0007316	XENTR04896	APOSC_20938
OG0007317	XENTR13051	APOSC_09236
OG0007318	XENTR08377	APOSC_27333
OG0007319	XENTR16805	APOSC_28563
OG0007320	XENTR11235	APOSC_09070
OG0007321	XENTR12796	APOSC_08246
OG0007323	XENTR08193, XENTR08194	APOSC_21806
OG0007325	XENTR07774	APOSC_16460
OG0007326	XENTR05294	APOSC_06448
OG0007329	XENTR12936	APOSC_17623
OG0007330	XENTR08463	APOSC_23615
OG0007331	XENTR00732	APOSC_06014, APOSC_12252
OG0007333	XENTR12288	APOSC_01580
OG0007334	XENTR18884	APOSC_17842
OG0007335	XENTR07715	APOSC_14641
OG0007336	XENTR19188, XENTR12086	APOSC_00569
OG0007337	XENTR18440, XENTR09152	APOSC_02309
OG0007338	XENTR13663	APOSC_05870
OG0007339	XENTR03376	APOSC_03135
OG0007341	XENTR00193	APOSC_24434
OG0007342	XENTR05724	APOSC_22103
OG0007343	XENTR09826	APOSC_25429
OG0007344	XENTR15343	APOSC_25620
OG0007345	XENTR05583, XENTR13476	APOSC_24827
OG0007347	XENTR11224	APOSC_08865
OG0007348	XENTR09214	APOSC_20245
OG0007351	XENTR03181	APOSC_10204
OG0007353	XENTR09557	APOSC_26202
OG0007354	XENTR00406	APOSC_14859
OG0007356	XENTR01249	APOSC_03184
OG0007357	XENTR15128	APOSC_21551
OG0007358	XENTR00577, XENTR00576	APOSC_06636
OG0007359	XENTR02146	APOSC_02421
OG0007360	XENTR00103	APOSC_08047
OG0007361	XENTR11435	APOSC_07077
OG0007363	XENTR10822	APOSC_09409
OG0007364	XENTR05632	APOSC_17982
OG0007365	XENTR00063	APOSC_27987
OG0007366	XENTR08103	APOSC_07261
OG0007367	XENTR00303	APOSC_14422
OG0007368	XENTR04464	APOSC_00449
OG0007369	XENTR01060	APOSC_21876
OG0007370	XENTR06534	APOSC_07343
OG0007371	XENTR13383	APOSC_05073, APOSC_05074
OG0007372	XENTR12651	APOSC_14301
OG0007373	XENTR03573	APOSC_14544
OG0007374	XENTR06461	APOSC_22886
OG0007376	XENTR04648	APOSC_17658
OG0007377	XENTR03953	APOSC_24138
OG0007378	XENTR11537	APOSC_02419, APOSC_02420
OG0007379	XENTR13530	APOSC_16042
OG0007380	XENTR17613	APOSC_13102
OG0007381	XENTR10253	APOSC_27746, APOSC_27745
OG0007384	XENTR07600	APOSC_20809
OG0007385	XENTR11824	APOSC_03876
OG0007386	XENTR18391	APOSC_04054
OG0007387	XENTR14518	APOSC_06916
OG0007388	XENTR17197	APOSC_17547
OG0007389	XENTR06158	APOSC_03633
OG0007390	XENTR18596	APOSC_28975, APOSC_09958
OG0007391	XENTR01526	APOSC_00054
OG0007392	XENTR04287	APOSC_20092
OG0007393	XENTR11702	APOSC_12259
OG0007394	XENTR12646	APOSC_00711
OG0007395	XENTR07594	APOSC_23644
OG0007396	XENTR00514	APOSC_12497
OG0007397	XENTR00313	APOSC_04277
OG0007399	XENTR04879	APOSC_10673
OG0007400	XENTR06104, XENTR06105	APOSC_25122
OG0007401	XENTR17065	APOSC_10465
OG0007402	XENTR11340	APOSC_00968
OG0007403	XENTR09758	APOSC_28964
OG0007405	XENTR12887	APOSC_09312
OG0007406	XENTR00832	APOSC_15372
OG0007407	XENTR07577	APOSC_10545
OG0007408	XENTR11855	APOSC_27587
OG0007409	XENTR03019	APOSC_14637
OG0007410	XENTR05602	APOSC_13940
OG0007411	XENTR19232	APOSC_14970
OG0007412	XENTR19082	APOSC_03576
OG0007413	XENTR16851	APOSC_08895
OG0007415	XENTR06922	APOSC_03560
OG0007418	XENTR04049	APOSC_05342
OG0007419	XENTR11330	APOSC_03939
OG0007420	XENTR09238	APOSC_07817, APOSC_19151, APOSC_07816
OG0007421	XENTR03781	APOSC_01857
OG0007422	XENTR03872	APOSC_09386
OG0007423	XENTR12993	APOSC_13864
OG0007424	XENTR11339	APOSC_14283
OG0007425	XENTR16373	APOSC_10510
OG0007427	XENTR02005	APOSC_17844
OG0007428	XENTR10603	APOSC_18209
OG0007429	XENTR06612	APOSC_15937, APOSC_15938
OG0007430	XENTR02841	APOSC_07726
OG0007431	XENTR03371	APOSC_16398
OG0007432	XENTR06026	APOSC_27468
OG0007433	XENTR13706	APOSC_15519
OG0007437	XENTR07931	APOSC_08991
OG0007438	XENTR02922	APOSC_24617
OG0007439	XENTR06565	APOSC_15942
OG0007440	XENTR16878	APOSC_25156
OG0007441	XENTR04516	APOSC_09470
OG0007442	XENTR00039	APOSC_05686
OG0007443	XENTR10297	APOSC_06512
OG0007445	XENTR12978, XENTR12979	APOSC_27335
OG0007446	XENTR06442	APOSC_06202
OG0007447	XENTR12201	APOSC_04248
OG0007448	XENTR15377, XENTR01461	APOSC_21259
OG0007450	XENTR06660	APOSC_24868
OG0007451	XENTR12405	APOSC_03436
OG0007452	XENTR17957	APOSC_13061
OG0007453	XENTR01387	APOSC_11031
OG0007454	XENTR04173	APOSC_23331
OG0007455	XENTR07691	APOSC_14525
OG0007456	XENTR04528	APOSC_27800
OG0007457	XENTR10055	APOSC_18601
OG0007458	XENTR08684	APOSC_00473
OG0007459	XENTR11371	APOSC_03345
OG0007460	XENTR05094	APOSC_13905
OG0007461	XENTR08489	APOSC_28835
OG0007462	XENTR08425	APOSC_13842
OG0007463	XENTR08950	APOSC_09528
OG0007465	XENTR04059	APOSC_11740
OG0007466	XENTR02679	APOSC_17418
OG0007467	XENTR07159	APOSC_13611
OG0007468	XENTR15060	APOSC_12434
OG0007471	XENTR04599	APOSC_14448
OG0007472	XENTR00553	APOSC_01349
OG0007473	XENTR01457	APOSC_27428, APOSC_27429
OG0007474	XENTR06036	APOSC_06877
OG0007476	XENTR14782	APOSC_12767
OG0007477	XENTR17920	APOSC_11620
OG0007478	XENTR01177	APOSC_00149
OG0007479	XENTR01389	APOSC_05417
OG0007480	XENTR14211	APOSC_16083
OG0007481	XENTR08890	APOSC_11072
OG0007482	XENTR11438	APOSC_11382
OG0007484	XENTR11668	APOSC_03384, APOSC_10885
OG0007485	XENTR09035	APOSC_01104, APOSC_01105
OG0007486	XENTR19088, XENTR02236, XENTR02237, XENTR02284, XENTR02283, XENTR08138	APOSC_15650
OG0007488	XENTR12274	APOSC_10046
OG0007489	XENTR06667	APOSC_15853, APOSC_13134
OG0007490	XENTR18724	APOSC_06228
OG0007491	XENTR07351	APOSC_20172
OG0007492	XENTR18957	APOSC_19304, APOSC_19305
OG0007493	XENTR09779	APOSC_15913, APOSC_15912
OG0007495	XENTR08419	APOSC_17790
OG0007496	XENTR06004	APOSC_07260, APOSC_23340
OG0007497	XENTR07427	APOSC_08478
OG0007498	XENTR10735	APOSC_08188
OG0007499	XENTR11617	APOSC_16910, APOSC_16911
OG0007500	XENTR08411	APOSC_21410
OG0007501	XENTR00395	APOSC_28090, APOSC_28089
OG0007503	XENTR07556, XENTR07557	APOSC_15711
OG0007504	XENTR00131	APOSC_22782
OG0007506	XENTR09086	APOSC_09382
OG0007507	XENTR00172	APOSC_18497, APOSC_18498
OG0007508	XENTR16412	APOSC_13088
OG0007509	XENTR02576	APOSC_28922
OG0007510	XENTR13679	APOSC_02927
OG0007513	XENTR00761	APOSC_24535
OG0007514	XENTR13992, XENTR00309	APOSC_03963
OG0007515	XENTR16605	APOSC_21428
OG0007517	XENTR19247	APOSC_06793
OG0007518	XENTR06614	APOSC_11498
OG0007519	XENTR05051	APOSC_16685
OG0007520	XENTR14762, XENTR14763	APOSC_15336
OG0007522	XENTR07712	APOSC_14152
OG0007524	XENTR17573, XENTR02042	APOSC_20152
OG0007525	XENTR04661, XENTR04662	APOSC_09924
OG0007527	XENTR13242	APOSC_24874
OG0007528	XENTR07788	APOSC_26491, APOSC_26492
OG0007529	XENTR07378	APOSC_12650
OG0007531	XENTR15044, XENTR15045	APOSC_03072
OG0007533	XENTR07903	APOSC_01449
OG0007582	XENTR04748	APOSC_22783
OG0007583	XENTR13389	APOSC_01595, APOSC_14627
OG0007584	XENTR07343	APOSC_04466, APOSC_04467
OG0007586	XENTR08401	APOSC_20350
OG0007587	XENTR05116	APOSC_15890
OG0007588	XENTR18417	APOSC_12209
OG0007589	XENTR03301	APOSC_12502
OG0007591	XENTR06862	APOSC_10553
OG0007592	XENTR08418	APOSC_00525
OG0007594	XENTR06984	APOSC_03024
OG0007597	XENTR00847	APOSC_05814, APOSC_05815
OG0007598	XENTR03536	APOSC_26583
OG0007601	XENTR13138	APOSC_27809
OG0007602	XENTR00305	APOSC_06477
OG0007603	XENTR05886	APOSC_24609
OG0007604	XENTR10989	APOSC_23480
OG0007605	XENTR15345, XENTR15344	APOSC_17292
OG0007606	XENTR04118	APOSC_26148
OG0007607	XENTR04097	APOSC_11532
OG0007608	XENTR10599	APOSC_02832
OG0007609	XENTR10306	APOSC_27864
OG0007610	XENTR07048	APOSC_24658
OG0007611	XENTR06655	APOSC_23742
OG0007612	XENTR15965	APOSC_26052, APOSC_26051
OG0007613	XENTR05874	APOSC_02165, APOSC_02166
OG0007614	XENTR16527	APOSC_11198, APOSC_11199
OG0007615	XENTR19198	APOSC_12637
OG0007617	XENTR07154	APOSC_22847
OG0007618	XENTR18042, XENTR16912, XENTR15241, XENTR15242, XENTR18722, XENTR07716	APOSC_20263, APOSC_20264
OG0007619	XENTR00292	APOSC_14017
OG0007621	XENTR00074	APOSC_26719
OG0007622	XENTR05630	APOSC_09858
OG0007624	XENTR17757	APOSC_27965
OG0007626	XENTR08782	APOSC_06523
OG0007628	XENTR03457	APOSC_19416
OG0007629	XENTR02760	APOSC_19061
OG0007630	XENTR09707	APOSC_16305
OG0007631	XENTR05896, XENTR15419	APOSC_07643
OG0007632	XENTR08511, XENTR01662	APOSC_20965
OG0007634	XENTR03275	APOSC_23117
OG0007635	XENTR09729, XENTR14244	APOSC_18622
OG0007637	XENTR03876	APOSC_04953
OG0007638	XENTR09880	APOSC_28435
OG0007639	XENTR04262	APOSC_24431, APOSC_17528
OG0007640	XENTR08114	APOSC_13852
OG0007641	XENTR00555, XENTR00554	APOSC_25347, APOSC_25346, APOSC_25348
OG0007642	XENTR12383	APOSC_00752
OG0007643	XENTR03392	APOSC_15984
OG0007645	XENTR01371	APOSC_22609
OG0007646	XENTR03696	APOSC_17349
OG0007647	XENTR17284	APOSC_14665
OG0007648	XENTR00698	APOSC_18620
OG0007649	XENTR12079	APOSC_15988
OG0007650	XENTR11198	APOSC_10838, APOSC_01972
OG0007651	XENTR05156, XENTR05155	APOSC_17594
OG0007652	XENTR14511	APOSC_12442
OG0007653	XENTR13057	APOSC_07917
OG0007654	XENTR05371	APOSC_14217
OG0007656	XENTR00778	APOSC_03159
OG0007658	XENTR05907	APOSC_01597, APOSC_17037
OG0007660	XENTR04694	APOSC_28292
OG0007662	XENTR18077	APOSC_20466
OG0007664	XENTR01452	APOSC_02524
OG0007665	XENTR02691	APOSC_24468
OG0007667	XENTR12332	APOSC_10901
OG0007668	XENTR06339	APOSC_19055
OG0007670	XENTR08084	APOSC_19925
OG0007671	XENTR10389	APOSC_20704
OG0007673	XENTR12090	APOSC_27200
OG0007674	XENTR06686	APOSC_01693
OG0007675	XENTR00956, XENTR00955	APOSC_17091
OG0007676	XENTR11756	APOSC_05879
OG0007677	XENTR15136	APOSC_22422
OG0007679	XENTR04914	APOSC_28369, APOSC_08460
OG0007680	XENTR07166	APOSC_28293
OG0007684	XENTR02092	APOSC_25918
OG0007685	XENTR09953	APOSC_12938
OG0007686	XENTR03729	APOSC_16986, APOSC_16987
OG0007687	XENTR05620	APOSC_20932
OG0007689	XENTR01147	APOSC_00574
OG0007690	XENTR02183	APOSC_18618
OG0007691	XENTR04646	APOSC_18370
OG0007692	XENTR04674	APOSC_16094
OG0007694	XENTR10479	APOSC_23594, APOSC_17087, APOSC_00189, APOSC_16752, APOSC_08967, APOSC_03406
OG0007695	XENTR13772	APOSC_21620
OG0007696	XENTR10724	APOSC_17052
OG0007698	XENTR06794	APOSC_12163
OG0007700	XENTR10324	APOSC_12981, APOSC_12982
OG0007701	XENTR01199	APOSC_00228
OG0007702	XENTR17687	APOSC_07178
OG0007703	XENTR14246	APOSC_06165
OG0007704	XENTR14924	APOSC_15384
OG0007705	XENTR13475	APOSC_02342, APOSC_14271
OG0007706	XENTR01370	APOSC_23602
OG0007708	XENTR08554	APOSC_16373
OG0007712	XENTR13584	APOSC_08827, APOSC_08828
OG0007713	XENTR05208	APOSC_19438
OG0007715	XENTR04543	APOSC_19107
OG0007716	XENTR13996	APOSC_07645
OG0007718	XENTR02924	APOSC_07512
OG0007719	XENTR03373	APOSC_09388
OG0007721	XENTR08661	APOSC_14451
OG0007722	XENTR10029	APOSC_17122
OG0007723	XENTR05353	APOSC_14079
OG0007728	XENTR07809	APOSC_18281
OG0007729	XENTR00460	APOSC_12073
OG0007734	XENTR08115	APOSC_09736
OG0007735	XENTR12905, XENTR12904	APOSC_16156, APOSC_22290
OG0007736	XENTR01490	APOSC_05621
OG0007738	XENTR07139	APOSC_09799
OG0007739	XENTR17717	APOSC_06240
OG0007743	XENTR06228	APOSC_06572
OG0007744	XENTR02881	APOSC_09925
OG0007745	XENTR07768	APOSC_13500
OG0007746	XENTR16570	APOSC_14936
OG0007749	XENTR02891	APOSC_16625
OG0007750	XENTR14778	APOSC_14979
OG0007751	XENTR11316	APOSC_11823
OG0007752	XENTR06969	APOSC_03918
OG0007755	XENTR14264, XENTR02596	APOSC_06648
OG0007756	XENTR14356	APOSC_14705
OG0007758	XENTR13164	APOSC_21644
OG0007759	XENTR04000	APOSC_15672, APOSC_15671
OG0007760	XENTR15814, XENTR15813	APOSC_10797
OG0007761	XENTR17401	APOSC_23778
OG0007762	XENTR08817	APOSC_14023
OG0007763	XENTR00440	APOSC_14363
OG0007766	XENTR10400	APOSC_07061
OG0007767	XENTR08581	APOSC_28554
OG0007768	XENTR17576	APOSC_26432
OG0007769	XENTR01777	APOSC_21393
OG0007771	XENTR15546	APOSC_05662
OG0007772	XENTR07435	APOSC_13501
OG0007774	XENTR05383	APOSC_13250
OG0007775	XENTR04949	APOSC_06585
OG0007776	XENTR08306, XENTR08307	APOSC_15731
OG0007779	XENTR04164	APOSC_20163
OG0007780	XENTR09041	APOSC_18415
OG0007781	XENTR00779	APOSC_21561
OG0007782	XENTR14902	APOSC_19048
OG0007783	XENTR10399	APOSC_08633
OG0007786	XENTR00598	APOSC_27963
OG0007788	XENTR14683	APOSC_11066
OG0007789	XENTR18266	APOSC_27516
OG0007790	XENTR01818	APOSC_12725
OG0007791	XENTR11475	APOSC_15286
OG0007794	XENTR06444	APOSC_01078
OG0007795	XENTR00008	APOSC_14033
OG0007797	XENTR18265	APOSC_06904
OG0007798	XENTR05659	APOSC_19232
OG0007799	XENTR15628	APOSC_07729
OG0007800	XENTR16640	APOSC_04185
OG0007801	XENTR07313	APOSC_16478
OG0007802	XENTR11495	APOSC_24032
OG0007803	XENTR13056	APOSC_25972
OG0007804	XENTR05761	APOSC_27902
OG0007805	XENTR02609	APOSC_07297
OG0007807	XENTR09529	APOSC_18526
OG0007808	XENTR07032	APOSC_14907, APOSC_14906
OG0007809	XENTR07698	APOSC_26876
OG0007810	XENTR07030	APOSC_20810
OG0007811	XENTR06252	APOSC_07082
OG0007812	XENTR02941	APOSC_14235
OG0007813	XENTR07628	APOSC_26038, APOSC_08477
OG0007814	XENTR04268	APOSC_17495
OG0007816	XENTR08437	APOSC_06784
OG0007818	XENTR04391	APOSC_27304
OG0007820	XENTR11150	APOSC_13774
OG0007823	XENTR09570	APOSC_03519
OG0007825	XENTR13803	APOSC_18771, APOSC_18772
OG0007826	XENTR10314	APOSC_13545
OG0007827	XENTR01637	APOSC_20981
OG0007828	XENTR14322	APOSC_28463
OG0007829	XENTR00492	APOSC_13789, APOSC_12814
OG0007830	XENTR05313	APOSC_25337
OG0007831	XENTR04325	APOSC_23248
OG0007832	XENTR03054	APOSC_11298
OG0007833	XENTR01163, XENTR01162	APOSC_10286
OG0007834	XENTR17143	APOSC_11688
OG0007835	XENTR11023	APOSC_19892
OG0007836	XENTR11928	APOSC_23593
OG0007837	XENTR03959	APOSC_11771
OG0007838	XENTR01164	APOSC_07171
OG0007840	XENTR04645	APOSC_23763, APOSC_08976
OG0007841	XENTR09299	APOSC_20926
OG0007843	XENTR03294, XENTR01615	APOSC_07300
OG0007845	XENTR12248	APOSC_18899, APOSC_18898
OG0007848	XENTR16347	APOSC_10364
OG0007849	XENTR11713	APOSC_09125
OG0007850	XENTR15952	APOSC_09417
OG0007851	XENTR14859	APOSC_01589
OG0007852	XENTR16462	APOSC_01625, APOSC_01623
OG0007854	XENTR10673	APOSC_02461, APOSC_02460
OG0007857	XENTR01027, XENTR01622	APOSC_06950
OG0007858	XENTR02288	APOSC_09977
OG0007859	XENTR03062	APOSC_16066
OG0007860	XENTR02345	APOSC_23567
OG0007862	XENTR19141, XENTR02758	APOSC_27873
OG0007863	XENTR04839, XENTR09282, XENTR02527	APOSC_28277
OG0007908	XENTR07798	APOSC_09670
OG0007911	XENTR11190	APOSC_26735
OG0007913	XENTR02655	APOSC_16904
OG0007915	XENTR10693	APOSC_04581
OG0007916	XENTR05182	APOSC_28168, APOSC_03479
OG0007918	XENTR11754	APOSC_22002
OG0007924	XENTR11372	APOSC_20243, APOSC_20242
OG0007925	XENTR08045, XENTR08046	APOSC_05687
OG0007926	XENTR03828	APOSC_00955
OG0007927	XENTR02854	APOSC_24000
OG0007929	XENTR08354	APOSC_23012
OG0007930	XENTR17018	APOSC_09219
OG0007931	XENTR05786, XENTR03537	APOSC_05194
OG0007932	XENTR02158	APOSC_11906
OG0007933	XENTR16299	APOSC_04927
OG0007934	XENTR17047	APOSC_29023
OG0007935	XENTR09394	APOSC_22032
OG0007937	XENTR00174, XENTR00175	APOSC_02733
OG0007940	XENTR09589	APOSC_04099
OG0007941	XENTR11333	APOSC_16273
OG0007943	XENTR05797	APOSC_24917
OG0007944	XENTR08298	APOSC_23766
OG0007946	XENTR02534	APOSC_20648, APOSC_20649
OG0007947	XENTR09798	APOSC_12155
OG0007948	XENTR08888	APOSC_25146
OG0007949	XENTR04521	APOSC_20539
OG0007951	XENTR01715	APOSC_01248
OG0007952	XENTR10420	APOSC_01052
OG0007953	XENTR03972, XENTR18628	APOSC_00302
OG0007955	XENTR10965	APOSC_00091
OG0007956	XENTR00552	APOSC_19930
OG0007957	XENTR13036	APOSC_02795
OG0007958	XENTR11070	APOSC_13077
OG0007959	XENTR00298	APOSC_23624
OG0007961	XENTR06254	APOSC_04664
OG0007962	XENTR13797	APOSC_17861
OG0007964	XENTR01940	APOSC_03858
OG0007965	XENTR01384	APOSC_13907
OG0007966	XENTR00581	APOSC_24056
OG0007967	XENTR04931	APOSC_14865, APOSC_18355, APOSC_18356
OG0007968	XENTR07552	APOSC_13647
OG0007969	XENTR11152	APOSC_22956
OG0007971	XENTR17300, XENTR17301	APOSC_25406
OG0007972	XENTR04607	APOSC_08717
OG0007973	XENTR18672	APOSC_09594
OG0007974	XENTR13640	APOSC_08616
OG0007975	XENTR08436	APOSC_11633
OG0007976	XENTR10402	APOSC_23057
OG0007977	XENTR01009	APOSC_09009, APOSC_09008
OG0007979	XENTR05250	APOSC_06426, APOSC_06427
OG0007980	XENTR17620	APOSC_27208
OG0007981	XENTR08502	APOSC_08505
OG0007983	XENTR16037	APOSC_02662
OG0007984	XENTR13814	APOSC_28885
OG0007985	XENTR15302	APOSC_01049
OG0007987	XENTR18668	APOSC_17823
OG0007988	XENTR15923	APOSC_23468
OG0007990	XENTR11787	APOSC_13512
OG0007991	XENTR13088	APOSC_14722
OG0007992	XENTR01721, XENTR15680, XENTR05050	APOSC_05605
OG0007993	XENTR05533	APOSC_21612
OG0007994	XENTR05525	APOSC_12623
OG0007996	XENTR15283	APOSC_17440
OG0007997	XENTR10426	APOSC_21698
OG0007999	XENTR06951	APOSC_09847
OG0008000	XENTR16143	APOSC_03861
OG0008001	XENTR01930	APOSC_01709
