Orthogroup	XENTR	SACKO_ok
OG0007189	XENTR03901	SACKO_10644
OG0007190	XENTR01938	SACKO_21385
OG0007191	XENTR04764	SACKO_04254
OG0007192	XENTR00135	SACKO_32927
OG0007195	XENTR00526, XENTR16177	SACKO_26980
OG0007199	XENTR12048, XENTR00223	SACKO_11812
OG0007200	XENTR08147	SACKO_18551
OG0007201	XENTR08891	SACKO_28668
OG0007204	XENTR00365, XENTR13207	SACKO_25673
OG0007209	XENTR06157, XENTR18958, XENTR11763	SACKO_30174
OG0007213	XENTR01769, XENTR01768	SACKO_28190
OG0007214	XENTR18678	SACKO_22679
OG0007248	XENTR09965, XENTR09966	SACKO_27874
OG0007250	XENTR15090, XENTR15089	SACKO_33899
OG0007251	XENTR16778	SACKO_12297
OG0007253	XENTR15675, XENTR06641	SACKO_26804
OG0007254	XENTR16036	SACKO_20296
OG0007255	XENTR03356, XENTR03355	SACKO_06656
OG0007256	XENTR05599	SACKO_27202
OG0007258	XENTR05062	SACKO_02451
OG0007261	XENTR14144	SACKO_25008
OG0007264	XENTR00464, XENTR00463	SACKO_19011
OG0007266	XENTR14040	SACKO_05789
OG0007267	XENTR00329	SACKO_19715
OG0007268	XENTR07436	SACKO_21120
OG0007269	XENTR08034, XENTR06073	SACKO_20712
OG0007270	XENTR00919	SACKO_20380
OG0007271	XENTR06576	SACKO_18099
OG0007272	XENTR18622	SACKO_14207
OG0007273	XENTR11486	SACKO_19181, SACKO_24711
OG0007274	XENTR14808	SACKO_28207
OG0007275	XENTR10112	SACKO_02847
OG0007276	XENTR17394	SACKO_16517
OG0007279	XENTR03525	SACKO_11089
OG0007280	XENTR04651	SACKO_25255
OG0007281	XENTR00958	SACKO_22381
OG0007282	XENTR10935	SACKO_29535
OG0007283	XENTR07330	SACKO_27350
OG0007284	XENTR07884, XENTR03693	SACKO_31572
OG0007285	XENTR05890	SACKO_29524
OG0007286	XENTR12572	SACKO_29279
OG0007288	XENTR04861	SACKO_06459
OG0007289	XENTR01683	SACKO_32879
OG0007290	XENTR07276	SACKO_06597
OG0007291	XENTR02444	SACKO_04875
OG0007292	XENTR16459	SACKO_32636
OG0007293	XENTR15743	SACKO_21270
OG0007294	XENTR14997	SACKO_04291
OG0007295	XENTR04865	SACKO_05858
OG0007296	XENTR00485	SACKO_28513
OG0007297	XENTR19091	SACKO_13440
OG0007298	XENTR05560	SACKO_20404
OG0007299	XENTR02278	SACKO_21476
OG0007300	XENTR05357	SACKO_30319
OG0007301	XENTR16260	SACKO_17413
OG0007302	XENTR00417	SACKO_14579
OG0007303	XENTR14363	SACKO_09372
OG0007304	XENTR08025	SACKO_08660
OG0007305	XENTR16934	SACKO_26897
OG0007306	XENTR11408	SACKO_18914
OG0007307	XENTR00613	SACKO_04769
OG0007308	XENTR02295	SACKO_18620
OG0007309	XENTR13050	SACKO_11958
OG0007310	XENTR13427	SACKO_06175, SACKO_06181
OG0007312	XENTR01859	SACKO_16657
OG0007314	XENTR14853	SACKO_09098
OG0007316	XENTR04896	SACKO_07774
OG0007317	XENTR13051	SACKO_26981
OG0007318	XENTR08377	SACKO_08716
OG0007319	XENTR16805	SACKO_25268
OG0007320	XENTR11235	SACKO_12083
OG0007321	XENTR12796	SACKO_15330
OG0007323	XENTR08193, XENTR08194	SACKO_32999
OG0007325	XENTR07774	SACKO_13504
OG0007326	XENTR05294	SACKO_01111
OG0007329	XENTR12936	SACKO_22780
OG0007330	XENTR08463	SACKO_30586
OG0007331	XENTR00732	SACKO_27716
OG0007333	XENTR12288	SACKO_32006
OG0007334	XENTR18884	SACKO_00762, SACKO_00753
OG0007335	XENTR07715	SACKO_12354
OG0007336	XENTR19188, XENTR12086	SACKO_09463
OG0007337	XENTR18440, XENTR09152	SACKO_18361
OG0007338	XENTR13663	SACKO_04618, SACKO_09256
OG0007339	XENTR03376	SACKO_24568
OG0007340	XENTR11750	SACKO_03946
OG0007341	XENTR00193	SACKO_17570
OG0007342	XENTR05724	SACKO_14494
OG0007343	XENTR09826	SACKO_25659
OG0007344	XENTR15343	SACKO_07280
OG0007345	XENTR05583, XENTR13476	SACKO_31848
OG0007347	XENTR11224	SACKO_30253
OG0007348	XENTR09214	SACKO_03593
OG0007351	XENTR03181	SACKO_11196
OG0007353	XENTR09557	SACKO_16413
OG0007354	XENTR00406	SACKO_06474
OG0007356	XENTR01249	SACKO_16209
OG0007357	XENTR15128	SACKO_11982
OG0007359	XENTR02146	SACKO_13450
OG0007360	XENTR00103	SACKO_02884
OG0007361	XENTR11435	SACKO_22476
OG0007363	XENTR10822	SACKO_14533
OG0007364	XENTR05632	SACKO_04078
OG0007365	XENTR00063	SACKO_20999
OG0007366	XENTR08103	SACKO_15845
OG0007367	XENTR00303	SACKO_27045
OG0007368	XENTR04464	SACKO_03601
OG0007369	XENTR01060	SACKO_30325
OG0007370	XENTR06534	SACKO_19093
OG0007371	XENTR13383	SACKO_13724
OG0007372	XENTR12651	SACKO_04765
OG0007373	XENTR03573	SACKO_01409
OG0007374	XENTR06461	SACKO_12783
OG0007376	XENTR04648	SACKO_30158
OG0007377	XENTR03953	SACKO_03931
OG0007378	XENTR11537	SACKO_28900
OG0007379	XENTR13530	SACKO_02167
OG0007381	XENTR10253	SACKO_28784
OG0007384	XENTR07600	SACKO_27376
OG0007385	XENTR11824	SACKO_04570
OG0007386	XENTR18391	SACKO_01652
OG0007387	XENTR14518	SACKO_09468
OG0007388	XENTR17197	SACKO_14877
OG0007389	XENTR06158	SACKO_26727
OG0007390	XENTR18596	SACKO_33338, SACKO_33332
OG0007391	XENTR01526	SACKO_21964
OG0007392	XENTR04287	SACKO_27481
OG0007393	XENTR11702	SACKO_14611
OG0007394	XENTR12646	SACKO_03844
OG0007395	XENTR07594	SACKO_31545
OG0007396	XENTR00514	SACKO_26791
OG0007397	XENTR00313	SACKO_15113
OG0007399	XENTR04879	SACKO_31407
OG0007400	XENTR06104, XENTR06105	SACKO_33808
OG0007402	XENTR11340	SACKO_04236
OG0007403	XENTR09758	SACKO_01258
OG0007405	XENTR12887	SACKO_04392
OG0007406	XENTR00832	SACKO_00715
OG0007407	XENTR07577	SACKO_29878
OG0007408	XENTR11855	SACKO_14246
OG0007409	XENTR03019	SACKO_14248
OG0007410	XENTR05602	SACKO_23508
OG0007411	XENTR19232	SACKO_17084
OG0007412	XENTR19082	SACKO_32563
OG0007413	XENTR16851	SACKO_07464
OG0007415	XENTR06922	SACKO_12609
OG0007418	XENTR04049	SACKO_04419
OG0007419	XENTR11330	SACKO_18390
OG0007420	XENTR09238	SACKO_00553, SACKO_33060, SACKO_20917
OG0007421	XENTR03781	SACKO_24530
OG0007422	XENTR03872	SACKO_18085
OG0007423	XENTR12993	SACKO_05691
OG0007424	XENTR11339	SACKO_04235
OG0007425	XENTR16373	SACKO_04075
OG0007427	XENTR02005	SACKO_06540
OG0007428	XENTR10603	SACKO_01408
OG0007429	XENTR06612	SACKO_06357
OG0007430	XENTR02841	SACKO_33825
OG0007431	XENTR03371	SACKO_10373
OG0007432	XENTR06026	SACKO_30749
OG0007433	XENTR13706	SACKO_22715
OG0007436	XENTR01096	SACKO_26218
OG0007437	XENTR07931	SACKO_25222
OG0007438	XENTR02922	SACKO_00922
OG0007439	XENTR06565	SACKO_29991
OG0007440	XENTR16878	SACKO_10814
OG0007441	XENTR04516	SACKO_14251
OG0007442	XENTR00039	SACKO_27570
OG0007443	XENTR10297	SACKO_05431
OG0007444	XENTR02677, XENTR05722	SACKO_22410
OG0007445	XENTR12978, XENTR12979	SACKO_00305
OG0007446	XENTR06442	SACKO_21720
OG0007447	XENTR12201	SACKO_20393
OG0007448	XENTR15377, XENTR01461	SACKO_14073
OG0007450	XENTR06660	SACKO_02178
OG0007451	XENTR12405	SACKO_11696
OG0007452	XENTR17957	SACKO_14474
OG0007453	XENTR01387	SACKO_27404
OG0007454	XENTR04173	SACKO_17444
OG0007455	XENTR07691	SACKO_20785
OG0007456	XENTR04528	SACKO_29043
OG0007457	XENTR10055	SACKO_15961
OG0007458	XENTR08684	SACKO_15110
OG0007459	XENTR11371	SACKO_17963
OG0007460	XENTR05094	SACKO_17949
OG0007461	XENTR08489	SACKO_11988
OG0007462	XENTR08425	SACKO_05918
OG0007463	XENTR08950	SACKO_30515
OG0007465	XENTR04059	SACKO_29080, SACKO_32543
OG0007466	XENTR02679	SACKO_24925
OG0007467	XENTR07159	SACKO_15531
OG0007468	XENTR15060	SACKO_33602
OG0007471	XENTR04599	SACKO_29617
OG0007472	XENTR00553	SACKO_03865
OG0007473	XENTR01457	SACKO_32479
OG0007474	XENTR06036	SACKO_11041
OG0007476	XENTR14782	SACKO_28051, SACKO_29210
OG0007477	XENTR17920	SACKO_32955
OG0007479	XENTR01389	SACKO_22023
OG0007480	XENTR14211	SACKO_24951, SACKO_07055
OG0007481	XENTR08890	SACKO_31380
OG0007482	XENTR11438	SACKO_14127
OG0007484	XENTR11668	SACKO_15258
OG0007485	XENTR09035	SACKO_05144
OG0007488	XENTR12274	SACKO_30038
OG0007489	XENTR06667	SACKO_17921
OG0007490	XENTR18724	SACKO_14226
OG0007491	XENTR07351	SACKO_28499, SACKO_28496
OG0007492	XENTR18957	SACKO_12362
OG0007495	XENTR08419	SACKO_02132
OG0007496	XENTR06004	SACKO_31428
OG0007497	XENTR07427	SACKO_06621, SACKO_06624
OG0007498	XENTR10735	SACKO_12831
OG0007499	XENTR11617	SACKO_02321
OG0007500	XENTR08411	SACKO_06865
OG0007501	XENTR00395	SACKO_28161
OG0007503	XENTR07556, XENTR07557	SACKO_18498
OG0007504	XENTR00131	SACKO_24887
OG0007506	XENTR09086	SACKO_09084
OG0007507	XENTR00172	SACKO_12372
OG0007508	XENTR16412	SACKO_33462, SACKO_17595
OG0007509	XENTR02576	SACKO_09775
OG0007510	XENTR13679	SACKO_33713
OG0007513	XENTR00761	SACKO_26100
OG0007514	XENTR13992, XENTR00309	SACKO_14729
OG0007516	XENTR02363	SACKO_00310
OG0007517	XENTR19247	SACKO_15428
OG0007518	XENTR06614	SACKO_23420
OG0007520	XENTR14762, XENTR14763	SACKO_33530
OG0007522	XENTR07712	SACKO_01536
OG0007524	XENTR17573, XENTR02042	SACKO_31649
OG0007525	XENTR04661, XENTR04662	SACKO_33529
OG0007527	XENTR13242	SACKO_19027
OG0007528	XENTR07788	SACKO_03947
OG0007529	XENTR07378	SACKO_33380
OG0007531	XENTR15044, XENTR15045	SACKO_32475
OG0007533	XENTR07903	SACKO_09857
OG0007540	XENTR01121	SACKO_17273
OG0007541	XENTR05534	SACKO_04013
OG0007547	XENTR06083, XENTR11003	SACKO_03022, SACKO_05673, SACKO_31679
OG0007551	XENTR02035, XENTR07237, XENTR07236	SACKO_27093
OG0007582	XENTR04748	SACKO_07951
OG0007583	XENTR13389	SACKO_06128
OG0007584	XENTR07343	SACKO_06741
OG0007586	XENTR08401	SACKO_00312
OG0007587	XENTR05116	SACKO_05614
OG0007589	XENTR03301	SACKO_11244
OG0007591	XENTR06862	SACKO_03097
OG0007592	XENTR08418	SACKO_33691, SACKO_22355, SACKO_16990
OG0007593	XENTR04066	SACKO_24740
OG0007597	XENTR00847	SACKO_27307
OG0007601	XENTR13138	SACKO_28761
OG0007602	XENTR00305	SACKO_07011
OG0007603	XENTR05886	SACKO_10669
OG0007604	XENTR10989	SACKO_25768
OG0007605	XENTR15345, XENTR15344	SACKO_03702
OG0007606	XENTR04118	SACKO_04022
OG0007607	XENTR04097	SACKO_00869
OG0007608	XENTR10599	SACKO_13781
OG0007609	XENTR10306	SACKO_26161
OG0007610	XENTR07048	SACKO_13184, SACKO_06041, SACKO_06046
OG0007611	XENTR06655	SACKO_09113
OG0007612	XENTR15965	SACKO_01553, SACKO_01534
OG0007613	XENTR05874	SACKO_06224
OG0007614	XENTR16527	SACKO_24609
OG0007615	XENTR19198	SACKO_01232
OG0007617	XENTR07154	SACKO_21291
OG0007618	XENTR18042, XENTR16912, XENTR15241, XENTR15242, XENTR18722, XENTR07716	SACKO_03711
OG0007619	XENTR00292	SACKO_22280
OG0007621	XENTR00074	SACKO_14513
OG0007622	XENTR05630	SACKO_30364
OG0007624	XENTR17757	SACKO_14810
OG0007626	XENTR08782	SACKO_03616
OG0007628	XENTR03457	SACKO_14537
OG0007629	XENTR02760	SACKO_09383
OG0007630	XENTR09707	SACKO_28371
OG0007631	XENTR05896, XENTR15419	SACKO_18917
OG0007632	XENTR08511, XENTR01662	SACKO_09374
OG0007634	XENTR03275	SACKO_20090
OG0007635	XENTR09729, XENTR14244	SACKO_20074
OG0007637	XENTR03876	SACKO_12029
OG0007638	XENTR09880	SACKO_07783
OG0007640	XENTR08114	SACKO_12075
OG0007641	XENTR00555, XENTR00554	SACKO_28283
OG0007642	XENTR12383	SACKO_32075, SACKO_29099
OG0007643	XENTR03392	SACKO_28502
OG0007645	XENTR01371	SACKO_00394
OG0007646	XENTR03696	SACKO_25081
OG0007647	XENTR17284	SACKO_02077
OG0007648	XENTR00698	SACKO_14781
OG0007649	XENTR12079	SACKO_03387
OG0007650	XENTR11198	SACKO_27113
OG0007651	XENTR05156, XENTR05155	SACKO_19390
OG0007652	XENTR14511	SACKO_14558
OG0007653	XENTR13057	SACKO_09123
OG0007654	XENTR05371	SACKO_29392
OG0007655	XENTR05289, XENTR05288, XENTR18635, XENTR13279	SACKO_11857
OG0007656	XENTR00778	SACKO_33780
OG0007657	XENTR16019	SACKO_17563
OG0007658	XENTR05907	SACKO_19832
OG0007660	XENTR04694	SACKO_27436
OG0007662	XENTR18077	SACKO_22201
OG0007664	XENTR01452	SACKO_25907
OG0007665	XENTR02691	SACKO_30285
OG0007666	XENTR01765	SACKO_13425
OG0007667	XENTR12332	SACKO_23245
OG0007668	XENTR06339	SACKO_05429
OG0007669	XENTR02878	SACKO_07965
OG0007670	XENTR08084	SACKO_01689
OG0007671	XENTR10389	SACKO_21333
OG0007673	XENTR12090	SACKO_05611
OG0007674	XENTR06686	SACKO_04017
OG0007675	XENTR00956, XENTR00955	SACKO_07485
OG0007676	XENTR11756	SACKO_09344
OG0007677	XENTR15136	SACKO_22757
OG0007679	XENTR04914	SACKO_03418
OG0007680	XENTR07166	SACKO_19963
OG0007684	XENTR02092	SACKO_31399
OG0007685	XENTR09953	SACKO_02336
OG0007686	XENTR03729	SACKO_21044
OG0007687	XENTR05620	SACKO_22730
OG0007688	XENTR01892	SACKO_31215
OG0007689	XENTR01147	SACKO_20190
OG0007690	XENTR02183	SACKO_21477
OG0007691	XENTR04646	SACKO_17993
OG0007692	XENTR04674	SACKO_21757
OG0007694	XENTR10479	SACKO_16387
OG0007695	XENTR13772	SACKO_08133
OG0007696	XENTR10724	SACKO_23616
OG0007698	XENTR06794	SACKO_16983
OG0007700	XENTR10324	SACKO_07734
OG0007701	XENTR01199	SACKO_05449
OG0007702	XENTR17687	SACKO_22135
OG0007703	XENTR14246	SACKO_05214
OG0007704	XENTR14924	SACKO_21329
OG0007705	XENTR13475	SACKO_31826
OG0007706	XENTR01370	SACKO_15584
OG0007707	XENTR04394	SACKO_31111, SACKO_31070, SACKO_32555
OG0007708	XENTR08554	SACKO_32858
OG0007709	XENTR09197, XENTR13235, XENTR09692	SACKO_19206
OG0007712	XENTR13584	SACKO_17853
OG0007713	XENTR05208	SACKO_13553
OG0007715	XENTR04543	SACKO_03292
OG0007716	XENTR13996	SACKO_29379
OG0007717	XENTR07567	SACKO_27159
OG0007718	XENTR02924	SACKO_27314
OG0007719	XENTR03373	SACKO_05504
OG0007721	XENTR08661	SACKO_00359
OG0007722	XENTR10029	SACKO_21315
OG0007723	XENTR05353	SACKO_22375
OG0007725	XENTR16101	SACKO_22785
OG0007726	XENTR04430	SACKO_31067, SACKO_31072
OG0007728	XENTR07809	SACKO_25994
OG0007729	XENTR00460	SACKO_12242
OG0007734	XENTR08115	SACKO_22438
OG0007735	XENTR12905, XENTR12904	SACKO_07149
OG0007736	XENTR01490	SACKO_05397
OG0007738	XENTR07139	SACKO_13809
OG0007739	XENTR17717	SACKO_24318
OG0007741	XENTR05551	SACKO_31482
OG0007743	XENTR06228	SACKO_20056
OG0007744	XENTR02881	SACKO_07961
OG0007745	XENTR07768	SACKO_29321
OG0007746	XENTR16570	SACKO_17938
OG0007749	XENTR02891	SACKO_23696
OG0007750	XENTR14778	SACKO_30938, SACKO_30936
OG0007751	XENTR11316	SACKO_24128
OG0007752	XENTR06969	SACKO_31962
OG0007755	XENTR14264, XENTR02596	SACKO_08875
OG0007756	XENTR14356	SACKO_22252
OG0007758	XENTR13164	SACKO_31444
OG0007759	XENTR04000	SACKO_14466
OG0007760	XENTR15814, XENTR15813	SACKO_25119
OG0007761	XENTR17401	SACKO_04635
OG0007762	XENTR08817	SACKO_26164
OG0007763	XENTR00440	SACKO_25652
OG0007766	XENTR10400	SACKO_22720
OG0007767	XENTR08581	SACKO_20294
OG0007768	XENTR17576	SACKO_09255, SACKO_20283
OG0007769	XENTR01777	SACKO_19751
OG0007771	XENTR15546	SACKO_14098
OG0007772	XENTR07435	SACKO_25819
OG0007774	XENTR05383	SACKO_06888
OG0007775	XENTR04949	SACKO_18835
OG0007776	XENTR08306, XENTR08307	SACKO_29280
OG0007779	XENTR04164	SACKO_32915
OG0007780	XENTR09041	SACKO_18507
OG0007781	XENTR00779	SACKO_29554
OG0007782	XENTR14902	SACKO_31505
OG0007783	XENTR10399	SACKO_05677
OG0007784	XENTR06932	SACKO_30310
OG0007786	XENTR00598	SACKO_17939
OG0007788	XENTR14683	SACKO_18836
OG0007789	XENTR18266	SACKO_31381
OG0007790	XENTR01818	SACKO_02775
OG0007793	XENTR12360, XENTR12359	SACKO_27057
OG0007794	XENTR06444	SACKO_21998
OG0007795	XENTR00008	SACKO_03891
OG0007797	XENTR18265	SACKO_03273
OG0007798	XENTR05659	SACKO_17480
OG0007799	XENTR15628	SACKO_13913
OG0007800	XENTR16640	SACKO_30647
OG0007801	XENTR07313	SACKO_22027
OG0007802	XENTR11495	SACKO_33354
OG0007803	XENTR13056	SACKO_09104
OG0007804	XENTR05761	SACKO_19761
OG0007805	XENTR02609	SACKO_23158
OG0007806	XENTR11856, XENTR18725	SACKO_14881, SACKO_04602
OG0007807	XENTR09529	SACKO_13726
OG0007808	XENTR07032	SACKO_25440
OG0007809	XENTR07698	SACKO_10593
OG0007810	XENTR07030	SACKO_23665
OG0007811	XENTR06252	SACKO_30681
OG0007812	XENTR02941	SACKO_15371
OG0007813	XENTR07628	SACKO_16286
OG0007814	XENTR04268	SACKO_25945
OG0007816	XENTR08437	SACKO_29422
OG0007818	XENTR04391	SACKO_06525
OG0007820	XENTR11150	SACKO_07760
OG0007823	XENTR09570	SACKO_21670
OG0007825	XENTR13803	SACKO_19207
OG0007826	XENTR10314	SACKO_02728, SACKO_31246
OG0007827	XENTR01637	SACKO_29096
OG0007828	XENTR14322	SACKO_21013, SACKO_21014
OG0007829	XENTR00492	SACKO_03508
OG0007830	XENTR05313	SACKO_13921
OG0007831	XENTR04325	SACKO_28956
OG0007832	XENTR03054	SACKO_22222
OG0007833	XENTR01163, XENTR01162	SACKO_03298
OG0007834	XENTR17143	SACKO_24185
OG0007835	XENTR11023	SACKO_20863
OG0007836	XENTR11928	SACKO_33363
OG0007837	XENTR03959	SACKO_25106
OG0007838	XENTR01164	SACKO_05760
OG0007840	XENTR04645	SACKO_21485
OG0007841	XENTR09299	SACKO_24882
OG0007842	XENTR12876	SACKO_12854
OG0007843	XENTR03294, XENTR01615	SACKO_14457
OG0007845	XENTR12248	SACKO_08242
OG0007847	XENTR05732	SACKO_16737
OG0007848	XENTR16347	SACKO_31285
OG0007849	XENTR11713	SACKO_14909
OG0007850	XENTR15952	SACKO_33205
OG0007851	XENTR14859	SACKO_16153, SACKO_32124
OG0007854	XENTR10673	SACKO_13336
OG0007857	XENTR01027, XENTR01622	SACKO_16119, SACKO_16095
OG0007858	XENTR02288	SACKO_10318
OG0007859	XENTR03062	SACKO_28232
OG0007860	XENTR02345	SACKO_24577
OG0007862	XENTR19141, XENTR02758	SACKO_07162
OG0007908	XENTR07798	SACKO_04919, SACKO_04886
OG0007911	XENTR11190	SACKO_26226
OG0007913	XENTR02655	SACKO_15777
OG0007915	XENTR10693	SACKO_22534
OG0007916	XENTR05182	SACKO_16673
OG0007918	XENTR11754	SACKO_10285
OG0007920	XENTR08961	SACKO_12056
OG0007924	XENTR11372	SACKO_29201
OG0007925	XENTR08045, XENTR08046	SACKO_24172
OG0007926	XENTR03828	SACKO_22090
OG0007927	XENTR02854	SACKO_26457
OG0007929	XENTR08354	SACKO_26800
OG0007930	XENTR17018	SACKO_25167
OG0007932	XENTR02158	SACKO_08501
OG0007933	XENTR16299	SACKO_11881
OG0007934	XENTR17047	SACKO_27739
OG0007935	XENTR09394	SACKO_23767
OG0007936	XENTR07631	SACKO_15169
OG0007937	XENTR00174, XENTR00175	SACKO_33970
OG0007939	XENTR02914	SACKO_27931
OG0007940	XENTR09589	SACKO_20460
OG0007941	XENTR11333	SACKO_28903
OG0007942	XENTR12219	SACKO_20830
OG0007943	XENTR05797	SACKO_19871
OG0007944	XENTR08298	SACKO_24229
OG0007945	XENTR04935	SACKO_29127
OG0007946	XENTR02534	SACKO_00895
OG0007947	XENTR09798	SACKO_24487
OG0007948	XENTR08888	SACKO_04422
OG0007951	XENTR01715	SACKO_15503
OG0007952	XENTR10420	SACKO_28506
OG0007953	XENTR03972, XENTR18628	SACKO_33599
OG0007955	XENTR10965	SACKO_05195
OG0007956	XENTR00552	SACKO_11838
OG0007957	XENTR13036	SACKO_18987
OG0007958	XENTR11070	SACKO_29325
OG0007959	XENTR00298	SACKO_09778
OG0007960	XENTR10383	SACKO_16214, SACKO_16219
OG0007961	XENTR06254	SACKO_22313, SACKO_22290
OG0007962	XENTR13797	SACKO_06762
OG0007964	XENTR01940	SACKO_33321
OG0007965	XENTR01384	SACKO_09937
OG0007966	XENTR00581	SACKO_19681
OG0007967	XENTR04931	SACKO_30163
OG0007968	XENTR07552	SACKO_18405
OG0007969	XENTR11152	SACKO_18151
OG0007971	XENTR17300, XENTR17301	SACKO_08459
OG0007972	XENTR04607	SACKO_07982
OG0007973	XENTR18672	SACKO_01192
OG0007974	XENTR13640	SACKO_16314
OG0007975	XENTR08436	SACKO_20952
OG0007976	XENTR10402	SACKO_01022
OG0007977	XENTR01009	SACKO_01030
OG0007979	XENTR05250	SACKO_19788
OG0007980	XENTR17620	SACKO_33436
OG0007981	XENTR08502	SACKO_14019
OG0007982	XENTR10596	SACKO_05044
OG0007983	XENTR16037	SACKO_13273
OG0007984	XENTR13814	SACKO_26131
OG0007985	XENTR15302	SACKO_27140
OG0007987	XENTR18668	SACKO_04464
OG0007988	XENTR15923	SACKO_33889
OG0007990	XENTR11787	SACKO_19022
OG0007991	XENTR13088	SACKO_32379
OG0007992	XENTR01721, XENTR15680, XENTR05050	SACKO_31876
OG0007993	XENTR05533	SACKO_25754
OG0007994	XENTR05525	SACKO_01285
OG0007996	XENTR15283	SACKO_22351
OG0007997	XENTR10426	SACKO_09376
OG0007999	XENTR06951	SACKO_32499
OG0008000	XENTR16143	SACKO_19762
OG0008001	XENTR01930	SACKO_01719, SACKO_27673
OG0008002	XENTR02134, XENTR02133	SACKO_11260
OG0008003	XENTR14885	SACKO_02140
OG0008004	XENTR04573	SACKO_05250
OG0008006	XENTR12594	SACKO_30331
OG0008007	XENTR04295	SACKO_08634
OG0008008	XENTR18597	SACKO_05696
OG0008011	XENTR02801	SACKO_30693
OG0008014	XENTR16102	SACKO_28685
OG0008016	XENTR09313	SACKO_22465
OG0008018	XENTR08274	SACKO_12472
OG0008019	XENTR17876	SACKO_18958
OG0008020	XENTR00191	SACKO_17703
OG0008021	XENTR08617	SACKO_12859
OG0008023	XENTR17830	SACKO_09605
OG0008026	XENTR08941	SACKO_26962
OG0008027	XENTR13080	SACKO_03520
OG0008028	XENTR04519	SACKO_11437
OG0008029	XENTR06544	SACKO_16774
OG0008030	XENTR00882	SACKO_07101
OG0008031	XENTR12706	SACKO_23288
OG0008036	XENTR16276	SACKO_10626
OG0008039	XENTR00527	SACKO_29719
OG0008040	XENTR14621	SACKO_13868
OG0008041	XENTR18188	SACKO_13353
OG0008045	XENTR11803	SACKO_15996
OG0008048	XENTR05142	SACKO_25071
OG0008049	XENTR06531	SACKO_05453
OG0008051	XENTR01785	SACKO_31677
OG0008052	XENTR13093	SACKO_22237
OG0008053	XENTR03171	SACKO_21137
OG0008054	XENTR02300	SACKO_06880
OG0008055	XENTR02343	SACKO_23623
OG0008056	XENTR05929	SACKO_13916
OG0008057	XENTR01103	SACKO_28460
OG0008059	XENTR05460	SACKO_29539
OG0008062	XENTR08530	SACKO_11741
OG0008063	XENTR12672	SACKO_13242
OG0008064	XENTR12946	SACKO_13518
OG0008065	XENTR12888	SACKO_15448
OG0008066	XENTR11095	SACKO_22466
OG0008067	XENTR07473	SACKO_13666
OG0008068	XENTR03293, XENTR01617	SACKO_30643
OG0008069	XENTR09820	SACKO_27016
OG0008070	XENTR04503	SACKO_06486
OG0008071	XENTR00077	SACKO_18137
OG0008072	XENTR16479	SACKO_26658
OG0008075	XENTR15145	SACKO_09513
OG0008076	XENTR01791	SACKO_18740
OG0008077	XENTR16541	SACKO_20446
OG0008078	XENTR08566	SACKO_11233
OG0008079	XENTR13201	SACKO_29403
OG0008080	XENTR10162	SACKO_32169
OG0008081	XENTR10425	SACKO_26746
OG0008082	XENTR02138, XENTR02137	SACKO_08140
OG0008083	XENTR03038	SACKO_14639
OG0008084	XENTR06650	SACKO_18088
OG0008085	XENTR06383	SACKO_21853
OG0008086	XENTR10502, XENTR10503	SACKO_07073
OG0008087	XENTR08549, XENTR10380	SACKO_06410
OG0008088	XENTR09004	SACKO_17449, SACKO_09155
OG0008089	XENTR02865	SACKO_25219, SACKO_23693
OG0008090	XENTR12430	SACKO_14935
OG0008092	XENTR16319	SACKO_08858
OG0008098	XENTR08899	SACKO_12036
OG0008099	XENTR15326	SACKO_20966
OG0008100	XENTR13894	SACKO_32212
OG0008103	XENTR14105	SACKO_24074, SACKO_17692
OG0008104	XENTR11834	SACKO_21676
OG0008105	XENTR00182	SACKO_34007
OG0008106	XENTR11126	SACKO_30348
OG0008107	XENTR11212	SACKO_05009
OG0008108	XENTR00468	SACKO_04879
OG0008109	XENTR06543	SACKO_00710
OG0008110	XENTR18890	SACKO_18116
OG0008111	XENTR02658	SACKO_16998
OG0008112	XENTR02402	SACKO_22143, SACKO_22177
OG0008113	XENTR08629, XENTR10068	SACKO_17767
OG0008115	XENTR06677	SACKO_25742, SACKO_25756, SACKO_25718
OG0008116	XENTR07381, XENTR07380, XENTR01767	SACKO_27304
OG0008117	XENTR18637	SACKO_16713
OG0008119	XENTR17669, XENTR06528	SACKO_07755
OG0008120	XENTR11888	SACKO_05254
OG0008123	XENTR12795	SACKO_02181
OG0008125	XENTR10329	SACKO_16087
OG0008126	XENTR18938	SACKO_00656
OG0008127	XENTR04380	SACKO_31710
OG0008136	XENTR02981	SACKO_24610
OG0008143	XENTR06411	SACKO_14545
OG0008151	XENTR04330	SACKO_32660
OG0008156	XENTR08049	SACKO_33842
OG0008196	XENTR05316	SACKO_09687
OG0008199	XENTR03291	SACKO_30638
OG0008201	XENTR02829	SACKO_26429
OG0008202	XENTR09753	SACKO_14808
