Orthogroup	XENTR	AMPFI_ok
OG0007099	XENTR01909	AMPFI_04664
OG0007100	XENTR02538	AMPFI_06660
OG0007102	XENTR10584	AMPFI_14013
OG0007103	XENTR09292	AMPFI_21498
OG0007104	XENTR08818, XENTR11925	AMPFI_00278
OG0007105	XENTR17989, XENTR17988	AMPFI_06051
OG0007106	XENTR02834	AMPFI_22589
OG0007107	XENTR15605	AMPFI_08605
OG0007108	XENTR11156	AMPFI_22334
OG0007111	XENTR16348	AMPFI_09811
OG0007112	XENTR05305	AMPFI_09312
OG0007113	XENTR07047	AMPFI_08709
OG0007114	XENTR17139	AMPFI_23838
OG0007117	XENTR15556	AMPFI_14953
OG0007118	XENTR11167	AMPFI_07879
OG0007119	XENTR00359	AMPFI_10991
OG0007120	XENTR11017	AMPFI_11091
OG0007122	XENTR13022	AMPFI_25128
OG0007124	XENTR10585	AMPFI_04084
OG0007125	XENTR13558	AMPFI_03320
OG0007126	XENTR05105	AMPFI_13809
OG0007127	XENTR03372	AMPFI_09006
OG0007128	XENTR05067	AMPFI_01076
OG0007130	XENTR10790	AMPFI_08690
OG0007131	XENTR04760	AMPFI_14883
OG0007132	XENTR18457	AMPFI_25506
OG0007133	XENTR06849	AMPFI_06167
OG0007134	XENTR14638	AMPFI_10320
OG0007135	XENTR14139	AMPFI_02205
OG0007136	XENTR11242	AMPFI_04222
OG0007137	XENTR16364	AMPFI_10272
OG0007138	XENTR01287	AMPFI_06496
OG0007139	XENTR18713	AMPFI_14817
OG0007140	XENTR14828, XENTR13212	AMPFI_13145
OG0007141	XENTR04779	AMPFI_14042
OG0007143	XENTR13932	AMPFI_09839
OG0007144	XENTR05104	AMPFI_01668
OG0007145	XENTR04506	AMPFI_08849
OG0007147	XENTR17348	AMPFI_22368
OG0007148	XENTR15137	AMPFI_25183
OG0007150	XENTR09755	AMPFI_10416
OG0007151	XENTR05788	AMPFI_12479
OG0007153	XENTR08905	AMPFI_10515
OG0007154	XENTR03882	AMPFI_08537
OG0007158	XENTR08364	AMPFI_01386
OG0007159	XENTR09164	AMPFI_12078, AMPFI_01720
OG0007160	XENTR00523	AMPFI_02949
OG0007161	XENTR12550, XENTR15126	AMPFI_04059
OG0007164	XENTR00655	AMPFI_05277
OG0007165	XENTR02602	AMPFI_05563
OG0007166	XENTR10142	AMPFI_06034
OG0007168	XENTR01098	AMPFI_07364
OG0007169	XENTR01753	AMPFI_07655
OG0007171	XENTR07480	AMPFI_09280
OG0007172	XENTR03310	AMPFI_22666, AMPFI_16624, AMPFI_17944
OG0007172	XENTR03311, XENTR03309	AMPFI_18311, AMPFI_09666, AMPFI_09665
OG0007173	XENTR13485	AMPFI_11286
OG0007174	XENTR18531, XENTR02471	AMPFI_12330
OG0007175	XENTR08705, XENTR08706	AMPFI_12406
OG0007176	XENTR14504	AMPFI_12425
OG0007177	XENTR13081	AMPFI_13268
OG0007178	XENTR03949	AMPFI_13363, AMPFI_21866
OG0007179	XENTR10416	AMPFI_13626
OG0007181	XENTR10462	AMPFI_14166
OG0007182	XENTR01510	AMPFI_15692
OG0007183	XENTR04220	AMPFI_16520
OG0007185	XENTR07399	AMPFI_19277
OG0007186	XENTR13974	AMPFI_19328
OG0007187	XENTR07115	AMPFI_19456
OG0007188	XENTR08812	AMPFI_21843
OG0007189	XENTR03901	AMPFI_22512
OG0007190	XENTR01938	AMPFI_24195
OG0007191	XENTR04764	AMPFI_24799
OG0007192	XENTR00135	AMPFI_25475
OG0007193	XENTR04773, XENTR15321	AMPFI_25811
OG0007248	XENTR09965, XENTR09966	AMPFI_02393
OG0007250	XENTR15090, XENTR15089	AMPFI_10124
OG0007251	XENTR16778	AMPFI_04951, AMPFI_04952
OG0007253	XENTR15675, XENTR06641	AMPFI_12580
OG0007254	XENTR16036	AMPFI_03097
OG0007255	XENTR03356, XENTR03355	AMPFI_06254
OG0007256	XENTR05599	AMPFI_04723
OG0007258	XENTR05062	AMPFI_02300
OG0007261	XENTR14144	AMPFI_01118
OG0007264	XENTR00464, XENTR00463	AMPFI_12650
OG0007266	XENTR14040	AMPFI_02574
OG0007268	XENTR07436	AMPFI_22023, AMPFI_24233
OG0007269	XENTR08034, XENTR06073	AMPFI_25179, AMPFI_02490
OG0007270	XENTR00919	AMPFI_06380
OG0007271	XENTR06576	AMPFI_25295
OG0007272	XENTR18622	AMPFI_21889
OG0007273	XENTR11486	AMPFI_24018
OG0007274	XENTR14808	AMPFI_24727
OG0007275	XENTR10112	AMPFI_14292
OG0007276	XENTR17394	AMPFI_12494
OG0007279	XENTR03525	AMPFI_07724
OG0007280	XENTR04651	AMPFI_17221
OG0007281	XENTR00958	AMPFI_11311
OG0007282	XENTR10935	AMPFI_07925
OG0007284	XENTR07884, XENTR03693	AMPFI_24786
OG0007285	XENTR05890	AMPFI_09195
OG0007286	XENTR12572	AMPFI_11812
OG0007288	XENTR04861	AMPFI_04627
OG0007289	XENTR01683	AMPFI_05664
OG0007290	XENTR07276	AMPFI_07769
OG0007291	XENTR02444	AMPFI_04272
OG0007292	XENTR16459	AMPFI_18565
OG0007293	XENTR15743	AMPFI_17486
OG0007294	XENTR14997	AMPFI_01601
OG0007295	XENTR04865	AMPFI_18465, AMPFI_00420
OG0007296	XENTR00485	AMPFI_21978, AMPFI_15132
OG0007297	XENTR19091	AMPFI_11278
OG0007298	XENTR05560	AMPFI_12849, AMPFI_14237
OG0007299	XENTR02278	AMPFI_06986
OG0007300	XENTR05357	AMPFI_02267
OG0007301	XENTR16260	AMPFI_14618
OG0007302	XENTR00417	AMPFI_13834
OG0007303	XENTR14363	AMPFI_15376
OG0007304	XENTR08025	AMPFI_07174
OG0007305	XENTR16934	AMPFI_08996
OG0007306	XENTR11408	AMPFI_19687
OG0007307	XENTR00613	AMPFI_18569
OG0007308	XENTR02295	AMPFI_04590
OG0007309	XENTR13050	AMPFI_09734
OG0007310	XENTR13427	AMPFI_09474
OG0007312	XENTR01859	AMPFI_11642
OG0007314	XENTR14853	AMPFI_08563
OG0007316	XENTR04896	AMPFI_21053
OG0007317	XENTR13051	AMPFI_13235
OG0007318	XENTR08377	AMPFI_05681
OG0007319	XENTR16805	AMPFI_11125
OG0007320	XENTR11235	AMPFI_19558
OG0007321	XENTR12796	AMPFI_01984
OG0007323	XENTR08193, XENTR08194	AMPFI_24238
OG0007325	XENTR07774	AMPFI_25190
OG0007326	XENTR05294	AMPFI_19062
OG0007329	XENTR12936	AMPFI_01020
OG0007330	XENTR08463	AMPFI_01650
OG0007331	XENTR00732	AMPFI_10290
OG0007333	XENTR12288	AMPFI_02783
OG0007334	XENTR18884	AMPFI_06086
OG0007335	XENTR07715	AMPFI_05409
OG0007336	XENTR19188, XENTR12086	AMPFI_05851
OG0007338	XENTR13663	AMPFI_07122
OG0007339	XENTR03376	AMPFI_12449
OG0007340	XENTR11750	AMPFI_03881
OG0007341	XENTR00193	AMPFI_06512
OG0007342	XENTR05724	AMPFI_08350
OG0007343	XENTR09826	AMPFI_04790
OG0007344	XENTR15343	AMPFI_06969
OG0007345	XENTR05583, XENTR13476	AMPFI_23299
OG0007347	XENTR11224	AMPFI_11094
OG0007348	XENTR09214	AMPFI_10154
OG0007351	XENTR03181	AMPFI_21356
OG0007353	XENTR09557	AMPFI_14327
OG0007354	XENTR00406	AMPFI_23026
OG0007356	XENTR01249	AMPFI_15329
OG0007357	XENTR15128	AMPFI_23489
OG0007358	XENTR00577, XENTR00576	AMPFI_23864
OG0007359	XENTR02146	AMPFI_14413, AMPFI_12701
OG0007360	XENTR00103	AMPFI_24219
OG0007361	XENTR11435	AMPFI_08736
OG0007363	XENTR10822	AMPFI_24644
OG0007364	XENTR05632	AMPFI_00831
OG0007365	XENTR00063	AMPFI_10820
OG0007366	XENTR08103	AMPFI_01644
OG0007367	XENTR00303	AMPFI_03186
OG0007368	XENTR04464	AMPFI_05315
OG0007369	XENTR01060	AMPFI_08810
OG0007370	XENTR06534	AMPFI_20725
OG0007371	XENTR13383	AMPFI_13954
OG0007372	XENTR12651	AMPFI_01454, AMPFI_02415
OG0007373	XENTR03573	AMPFI_05783
OG0007374	XENTR06461	AMPFI_07609
OG0007376	XENTR04648	AMPFI_15486
OG0007377	XENTR03953	AMPFI_08955
OG0007379	XENTR13530	AMPFI_11533
OG0007381	XENTR10253	AMPFI_10840
OG0007384	XENTR07600	AMPFI_08385
OG0007385	XENTR11824	AMPFI_07229
OG0007386	XENTR18391	AMPFI_25435
OG0007387	XENTR14518	AMPFI_11442
OG0007388	XENTR17197	AMPFI_16247
OG0007389	XENTR06158	AMPFI_10459
OG0007390	XENTR18596	AMPFI_01290
OG0007391	XENTR01526	AMPFI_08550
OG0007392	XENTR04287	AMPFI_24606
OG0007393	XENTR11702	AMPFI_14008
OG0007394	XENTR12646	AMPFI_10682, AMPFI_09708, AMPFI_08528
OG0007395	XENTR07594	AMPFI_12394
OG0007396	XENTR00514	AMPFI_10617
OG0007397	XENTR00313	AMPFI_04544, AMPFI_10460
OG0007399	XENTR04879	AMPFI_12781
OG0007402	XENTR11340	AMPFI_14251
OG0007403	XENTR09758	AMPFI_02383
OG0007405	XENTR12887	AMPFI_04156
OG0007406	XENTR00832	AMPFI_09384
OG0007407	XENTR07577	AMPFI_20546
OG0007408	XENTR11855	AMPFI_23579
OG0007409	XENTR03019	AMPFI_17481
OG0007410	XENTR05602	AMPFI_24029
OG0007411	XENTR19232	AMPFI_00518
OG0007412	XENTR19082	AMPFI_15596
OG0007413	XENTR16851	AMPFI_17782, AMPFI_14750
OG0007415	XENTR06922	AMPFI_18327
OG0007418	XENTR04049	AMPFI_13366
OG0007419	XENTR11330	AMPFI_12181
OG0007420	XENTR09238	AMPFI_11651
OG0007421	XENTR03781	AMPFI_19420
OG0007422	XENTR03872	AMPFI_24325
OG0007423	XENTR12993	AMPFI_08143, AMPFI_08142
OG0007424	XENTR11339	AMPFI_10824
OG0007425	XENTR16373	AMPFI_14232
OG0007426	XENTR12568	AMPFI_23197
OG0007427	XENTR02005	AMPFI_17613
OG0007428	XENTR10603	AMPFI_18487
OG0007429	XENTR06612	AMPFI_00300
OG0007430	XENTR02841	AMPFI_02496
OG0007431	XENTR03371	AMPFI_01452
OG0007432	XENTR06026	AMPFI_09473
OG0007433	XENTR13706	AMPFI_09338
OG0007436	XENTR01096	AMPFI_21859
OG0007437	XENTR07931	AMPFI_03238
OG0007438	XENTR02922	AMPFI_02752
OG0007439	XENTR06565	AMPFI_07825
OG0007440	XENTR16878	AMPFI_17627
OG0007441	XENTR04516	AMPFI_21710
OG0007442	XENTR00039	AMPFI_22918
OG0007443	XENTR10297	AMPFI_17572
OG0007444	XENTR02677, XENTR05722	AMPFI_09630
OG0007445	XENTR12978, XENTR12979	AMPFI_02455
OG0007446	XENTR06442	AMPFI_14384
OG0007447	XENTR12201	AMPFI_24495, AMPFI_24542
OG0007448	XENTR15377, XENTR01461	AMPFI_19138
OG0007449	XENTR18679	AMPFI_15241
OG0007450	XENTR06660	AMPFI_00124, AMPFI_03276
OG0007451	XENTR12405	AMPFI_04715
OG0007452	XENTR17957	AMPFI_05136
OG0007454	XENTR04173	AMPFI_23985
OG0007455	XENTR07691	AMPFI_08081
OG0007456	XENTR04528	AMPFI_18549
OG0007457	XENTR10055	AMPFI_16421
OG0007458	XENTR08684	AMPFI_12774
OG0007460	XENTR05094	AMPFI_05013
OG0007461	XENTR08489	AMPFI_16930
OG0007462	XENTR08425	AMPFI_04972, AMPFI_04973
OG0007463	XENTR08950	AMPFI_05572
OG0007466	XENTR02679	AMPFI_09132, AMPFI_06016
OG0007467	XENTR07159	AMPFI_21229, AMPFI_20924
OG0007468	XENTR15060	AMPFI_12069
OG0007471	XENTR04599	AMPFI_06645
OG0007472	XENTR00553	AMPFI_21193
OG0007474	XENTR06036	AMPFI_11355
OG0007476	XENTR14782	AMPFI_06079
OG0007477	XENTR17920	AMPFI_00594
OG0007479	XENTR01389	AMPFI_08621
OG0007480	XENTR14211	AMPFI_11100
OG0007481	XENTR08890	AMPFI_08197
OG0007482	XENTR11438	AMPFI_12660
OG0007484	XENTR11668	AMPFI_08380
OG0007485	XENTR09035	AMPFI_03903
OG0007486	XENTR19088, XENTR02236, XENTR02237, XENTR02284, XENTR02283, XENTR08138	AMPFI_06410
OG0007488	XENTR12274	AMPFI_18912
OG0007489	XENTR06667	AMPFI_14429
OG0007490	XENTR18724	AMPFI_00198
OG0007491	XENTR07351	AMPFI_00418
OG0007492	XENTR18957	AMPFI_11698
OG0007495	XENTR08419	AMPFI_14548
OG0007496	XENTR06004	AMPFI_15377, AMPFI_22065
OG0007498	XENTR10735	AMPFI_10772
OG0007499	XENTR11617	AMPFI_00937
OG0007500	XENTR08411	AMPFI_01923
OG0007501	XENTR00395	AMPFI_03524
OG0007503	XENTR07556, XENTR07557	AMPFI_04163
OG0007504	XENTR00131	AMPFI_05486
OG0007506	XENTR09086	AMPFI_07798
OG0007507	XENTR00172	AMPFI_07868
OG0007508	XENTR16412	AMPFI_08862
OG0007509	XENTR02576	AMPFI_10436
OG0007510	XENTR13679	AMPFI_11681
OG0007513	XENTR00761	AMPFI_13277, AMPFI_13278
OG0007514	XENTR13992, XENTR00309	AMPFI_18495, AMPFI_13942
OG0007515	XENTR16605	AMPFI_14037
OG0007516	XENTR02363	AMPFI_14074
OG0007517	XENTR19247	AMPFI_14076
OG0007518	XENTR06614	AMPFI_14635
OG0007519	XENTR05051	AMPFI_15083
OG0007520	XENTR14762, XENTR14763	AMPFI_15347
OG0007521	XENTR08269	AMPFI_15616
OG0007522	XENTR07712	AMPFI_16088
OG0007524	XENTR17573, XENTR02042	AMPFI_18839
OG0007525	XENTR04661, XENTR04662	AMPFI_20078
OG0007527	XENTR13242	AMPFI_21425
OG0007528	XENTR07788	AMPFI_22110
OG0007529	XENTR07378	AMPFI_24995
OG0007531	XENTR15044, XENTR15045	AMPFI_25413
OG0007582	XENTR04748	AMPFI_07988
OG0007583	XENTR13389	AMPFI_19749
OG0007584	XENTR07343	AMPFI_16069
OG0007586	XENTR08401	AMPFI_15087
OG0007587	XENTR05116	AMPFI_00261
OG0007589	XENTR03301	AMPFI_10679
OG0007591	XENTR06862	AMPFI_24174
OG0007593	XENTR04066	AMPFI_14751
OG0007597	XENTR00847	AMPFI_14347
OG0007601	XENTR13138	AMPFI_14517
OG0007602	XENTR00305	AMPFI_15464, AMPFI_15463
OG0007603	XENTR05886	AMPFI_04653
OG0007604	XENTR10989	AMPFI_25405
OG0007605	XENTR15345, XENTR15344	AMPFI_17249, AMPFI_05461
OG0007606	XENTR04118	AMPFI_06131
OG0007607	XENTR04097	AMPFI_12626
OG0007609	XENTR10306	AMPFI_08364
OG0007610	XENTR07048	AMPFI_13414
OG0007611	XENTR06655	AMPFI_22256
OG0007614	XENTR16527	AMPFI_22950
OG0007615	XENTR19198	AMPFI_05411
OG0007617	XENTR07154	AMPFI_24034, AMPFI_19703
OG0007618	XENTR18042, XENTR16912, XENTR15241, XENTR15242, XENTR18722, XENTR07716	AMPFI_13803
OG0007619	XENTR00292	AMPFI_16350
OG0007621	XENTR00074	AMPFI_20447
OG0007622	XENTR05630	AMPFI_09130
OG0007624	XENTR17757	AMPFI_07608
OG0007626	XENTR08782	AMPFI_01785
OG0007628	XENTR03457	AMPFI_14690
OG0007629	XENTR02760	AMPFI_19195
OG0007630	XENTR09707	AMPFI_13927
OG0007634	XENTR03275	AMPFI_24876
OG0007635	XENTR09729, XENTR14244	AMPFI_21933
OG0007637	XENTR03876	AMPFI_21962, AMPFI_14482
OG0007639	XENTR04262	AMPFI_05197
OG0007640	XENTR08114	AMPFI_07158
OG0007643	XENTR03392	AMPFI_13773
OG0007645	XENTR01371	AMPFI_12316
OG0007646	XENTR03696	AMPFI_00470
OG0007647	XENTR17284	AMPFI_15259
OG0007648	XENTR00698	AMPFI_08367
OG0007649	XENTR12079	AMPFI_10613
OG0007650	XENTR11198	AMPFI_12826
OG0007651	XENTR05156, XENTR05155	AMPFI_11377
OG0007653	XENTR13057	AMPFI_03820
OG0007654	XENTR05371	AMPFI_07064
OG0007655	XENTR05289, XENTR05288, XENTR18635, XENTR13279	AMPFI_02330
OG0007656	XENTR00778	AMPFI_11443
OG0007660	XENTR04694	AMPFI_07720
OG0007662	XENTR18077	AMPFI_25411
OG0007664	XENTR01452	AMPFI_14515
OG0007665	XENTR02691	AMPFI_17902, AMPFI_13287
OG0007666	XENTR01765	AMPFI_04437
OG0007667	XENTR12332	AMPFI_05812
OG0007668	XENTR06339	AMPFI_10920
OG0007669	XENTR02878	AMPFI_13323
OG0007670	XENTR08084	AMPFI_09118, AMPFI_09117
OG0007671	XENTR10389	AMPFI_11568
OG0007673	XENTR12090	AMPFI_07718
OG0007674	XENTR06686	AMPFI_06402
OG0007675	XENTR00956, XENTR00955	AMPFI_08686
OG0007676	XENTR11756	AMPFI_06266
OG0007679	XENTR04914	AMPFI_08337
OG0007680	XENTR07166	AMPFI_01145
OG0007684	XENTR02092	AMPFI_09234
OG0007685	XENTR09953	AMPFI_23757
OG0007686	XENTR03729	AMPFI_01271
OG0007687	XENTR05620	AMPFI_13078
OG0007688	XENTR01890, XENTR01891, XENTR01892	AMPFI_14112
OG0007689	XENTR01147	AMPFI_21023
OG0007690	XENTR02183	AMPFI_08721
OG0007691	XENTR04646	AMPFI_15919
OG0007692	XENTR04674	AMPFI_21014
OG0007694	XENTR10479	AMPFI_02877
OG0007695	XENTR13772	AMPFI_00441
OG0007696	XENTR10724	AMPFI_11231
OG0007698	XENTR06794	AMPFI_04766
OG0007700	XENTR10324	AMPFI_08021
OG0007701	XENTR01199	AMPFI_11708
OG0007702	XENTR17687	AMPFI_25722
OG0007703	XENTR14246	AMPFI_06898
OG0007704	XENTR14924	AMPFI_24990, AMPFI_16227
OG0007705	XENTR13475	AMPFI_02466
OG0007706	XENTR01370	AMPFI_01075
OG0007708	XENTR08554	AMPFI_09437
OG0007712	XENTR13584	AMPFI_01298
OG0007713	XENTR05208	AMPFI_02051
OG0007715	XENTR04543	AMPFI_12304
OG0007716	XENTR13996	AMPFI_01726, AMPFI_25648
OG0007717	XENTR07567	AMPFI_00651
OG0007718	XENTR02924	AMPFI_02217
OG0007719	XENTR03373	AMPFI_19360
OG0007721	XENTR08661	AMPFI_10872
OG0007723	XENTR05353	AMPFI_08545
OG0007725	XENTR16101	AMPFI_19190
OG0007726	XENTR04430	AMPFI_19619
OG0007729	XENTR00460	AMPFI_21591
OG0007734	XENTR08115	AMPFI_02524
OG0007735	XENTR12905, XENTR12904	AMPFI_05439
OG0007736	XENTR01490	AMPFI_05897
OG0007738	XENTR07139	AMPFI_05112
OG0007741	XENTR05551	AMPFI_13000
OG0007743	XENTR06228	AMPFI_06731
OG0007744	XENTR02881	AMPFI_03246
OG0007745	XENTR07768	AMPFI_22441
OG0007746	XENTR16570	AMPFI_07253
OG0007749	XENTR02891	AMPFI_07238
OG0007750	XENTR14778	AMPFI_25870, AMPFI_01673
OG0007751	XENTR11316	AMPFI_08540
OG0007755	XENTR14264, XENTR02596	AMPFI_10155
OG0007758	XENTR13164	AMPFI_15867
OG0007759	XENTR04000	AMPFI_02311
OG0007760	XENTR15814, XENTR15813	AMPFI_25779
OG0007762	XENTR08817	AMPFI_12649
OG0007763	XENTR00440	AMPFI_20134
OG0007766	XENTR10400	AMPFI_07157
OG0007767	XENTR08581	AMPFI_21979
OG0007768	XENTR17576	AMPFI_05499
OG0007769	XENTR01777	AMPFI_10842
OG0007771	XENTR15546	AMPFI_13434
OG0007772	XENTR07435	AMPFI_22737, AMPFI_13415
OG0007774	XENTR05383	AMPFI_04955
OG0007775	XENTR04949	AMPFI_08695
OG0007776	XENTR08306, XENTR08307	AMPFI_13881
OG0007779	XENTR04164	AMPFI_11071
OG0007780	XENTR09041	AMPFI_10711
OG0007781	XENTR00779	AMPFI_14581
OG0007782	XENTR14902	AMPFI_20368
OG0007783	XENTR10399	AMPFI_24128
OG0007786	XENTR00598	AMPFI_12071, AMPFI_13958
OG0007788	XENTR14683	AMPFI_05676
OG0007789	XENTR18266	AMPFI_25379
OG0007790	XENTR01818	AMPFI_11066
OG0007793	XENTR12360, XENTR12359	AMPFI_08371
OG0007794	XENTR06444	AMPFI_00708
OG0007795	XENTR00008	AMPFI_07427
OG0007797	XENTR18265	AMPFI_00954
OG0007798	XENTR05659	AMPFI_00648
OG0007799	XENTR15628	AMPFI_03372
OG0007800	XENTR16640	AMPFI_20741
OG0007802	XENTR11495	AMPFI_13897
OG0007803	XENTR13056	AMPFI_00580
OG0007804	XENTR05761	AMPFI_21881
OG0007805	XENTR02609	AMPFI_13191
OG0007806	XENTR11856, XENTR18725	AMPFI_21509
OG0007807	XENTR09529	AMPFI_10825
OG0007808	XENTR07032	AMPFI_10467
OG0007809	XENTR07698	AMPFI_17330
OG0007810	XENTR07030	AMPFI_24586
OG0007811	XENTR06252	AMPFI_20786
OG0007812	XENTR02941	AMPFI_15940
OG0007813	XENTR07628	AMPFI_06503
OG0007814	XENTR04268	AMPFI_21682
OG0007816	XENTR08437	AMPFI_01105
OG0007818	XENTR04391	AMPFI_01627
OG0007820	XENTR11150	AMPFI_03274
OG0007821	XENTR11027, XENTR11028	AMPFI_03403
OG0007823	XENTR09570	AMPFI_06421
OG0007825	XENTR13803	AMPFI_08757
OG0007826	XENTR10314	AMPFI_09183
OG0007827	XENTR01637	AMPFI_09270
OG0007828	XENTR14322	AMPFI_11690
OG0007829	XENTR00492	AMPFI_11802
OG0007830	XENTR05313	AMPFI_11813
OG0007831	XENTR04325	AMPFI_12005
OG0007832	XENTR03054	AMPFI_13134
OG0007833	XENTR01163, XENTR01162	AMPFI_13656
OG0007834	XENTR17143	AMPFI_14388
OG0007835	XENTR11023	AMPFI_15066, AMPFI_24749
OG0007836	XENTR11928	AMPFI_15344
OG0007837	XENTR03959	AMPFI_15892
OG0007838	XENTR01164	AMPFI_16450
OG0007840	XENTR04645	AMPFI_18333
OG0007841	XENTR09299	AMPFI_19038
OG0007842	XENTR12876	AMPFI_19465
OG0007843	XENTR03294, XENTR01615	AMPFI_20098
OG0007845	XENTR12248	AMPFI_21127
OG0007848	XENTR16347	AMPFI_22258
OG0007849	XENTR11713	AMPFI_24145
OG0007850	XENTR15952	AMPFI_25222
OG0007908	XENTR07798	AMPFI_17617, AMPFI_12926
OG0007911	XENTR11190	AMPFI_23439
OG0007913	XENTR02655	AMPFI_10987
OG0007915	XENTR10693	AMPFI_07670
OG0007916	XENTR05182	AMPFI_22419
OG0007918	XENTR11754	AMPFI_12537
OG0007924	XENTR11372	AMPFI_06626
OG0007926	XENTR03828	AMPFI_09453
OG0007927	XENTR02854	AMPFI_05683
OG0007929	XENTR08354	AMPFI_03741
OG0007930	XENTR17018	AMPFI_24374
OG0007932	XENTR02158	AMPFI_07321
OG0007934	XENTR17047	AMPFI_21398
OG0007935	XENTR09394	AMPFI_04765
OG0007936	XENTR07631	AMPFI_23955
OG0007937	XENTR00174, XENTR00175	AMPFI_08375
OG0007939	XENTR02914	AMPFI_10142
OG0007940	XENTR09589	AMPFI_05455
OG0007941	XENTR11333	AMPFI_15168
OG0007943	XENTR05797	AMPFI_06228
OG0007944	XENTR08298	AMPFI_05040
OG0007945	XENTR04935	AMPFI_02357, AMPFI_00719
OG0007946	XENTR02534	AMPFI_05034
OG0007947	XENTR09798	AMPFI_18057
OG0007948	XENTR08888	AMPFI_10334
OG0007951	XENTR01715	AMPFI_03195
OG0007952	XENTR10420	AMPFI_10147
OG0007953	XENTR03972, XENTR18628	AMPFI_05678
OG0007955	XENTR10965	AMPFI_16512
OG0007957	XENTR13036	AMPFI_14623
OG0007959	XENTR00298	AMPFI_21334
OG0007960	XENTR10383	AMPFI_03321
OG0007962	XENTR13797	AMPFI_12638
OG0007964	XENTR01940	AMPFI_21832
OG0007965	XENTR01384	AMPFI_07808
OG0007966	XENTR00581	AMPFI_23170
OG0007967	XENTR04931	AMPFI_04334
OG0007968	XENTR07552	AMPFI_11132
OG0007969	XENTR11152	AMPFI_01771
OG0007971	XENTR17300, XENTR17301	AMPFI_18074
OG0007972	XENTR04607	AMPFI_12030
OG0007973	XENTR18672	AMPFI_05823
OG0007974	XENTR13640	AMPFI_09698
OG0007976	XENTR10402	AMPFI_06391
OG0007977	XENTR01009	AMPFI_15112
OG0007979	XENTR05250	AMPFI_14503
OG0007980	XENTR17620	AMPFI_19722
OG0007982	XENTR10596	AMPFI_22593, AMPFI_10432
OG0007983	XENTR16037	AMPFI_09943
OG0007984	XENTR13814	AMPFI_23898
OG0007985	XENTR15302	AMPFI_12399, AMPFI_04135
OG0007987	XENTR18668	AMPFI_23046
OG0007988	XENTR15923	AMPFI_12877, AMPFI_17953
OG0007990	XENTR11787	AMPFI_22745
OG0007991	XENTR13088	AMPFI_16707
OG0007992	XENTR01721, XENTR15680, XENTR05050	AMPFI_25247
OG0007993	XENTR05533	AMPFI_02776
OG0007994	XENTR05525	AMPFI_21393
OG0007996	XENTR15283	AMPFI_05966
OG0007997	XENTR10426	AMPFI_09115
OG0007999	XENTR06951	AMPFI_01805
OG0008000	XENTR16143	AMPFI_09007
OG0008001	XENTR01930	AMPFI_25367
OG0008002	XENTR02134, XENTR02133	AMPFI_21689
OG0008003	XENTR14885	AMPFI_05104
OG0008004	XENTR04573	AMPFI_10822
OG0008006	XENTR12594	AMPFI_16469
OG0008007	XENTR04295	AMPFI_13139
OG0008008	XENTR18597	AMPFI_25912
OG0008011	XENTR02801	AMPFI_18612
OG0008014	XENTR16102	AMPFI_06861
OG0008016	XENTR09313	AMPFI_15729
OG0008018	XENTR08274	AMPFI_11292
OG0008019	XENTR17876	AMPFI_13609
OG0008020	XENTR00191	AMPFI_14461
OG0008022	XENTR06675	AMPFI_09081
OG0008023	XENTR17830	AMPFI_00998, AMPFI_22775
OG0008026	XENTR08941	AMPFI_00429
OG0008027	XENTR13080	AMPFI_01486
OG0008028	XENTR04519	AMPFI_11787
OG0008029	XENTR06544	AMPFI_03797
OG0008030	XENTR00882	AMPFI_23756
OG0008031	XENTR12706	AMPFI_08965
OG0008036	XENTR16276	AMPFI_05655
OG0008039	XENTR00527	AMPFI_12471
OG0008040	XENTR14621	AMPFI_13459
OG0008041	XENTR18188	AMPFI_09625
OG0008043	XENTR13090, XENTR13089	AMPFI_01067
OG0008048	XENTR05142	AMPFI_06090
OG0008049	XENTR06531	AMPFI_09649
OG0008051	XENTR01785	AMPFI_16348
OG0008052	XENTR13093	AMPFI_13973
OG0008053	XENTR03171	AMPFI_10245
OG0008054	XENTR02300	AMPFI_16895
OG0008056	XENTR05929	AMPFI_08430
OG0008057	XENTR01103	AMPFI_14790
OG0008059	XENTR05460	AMPFI_15349
OG0008062	XENTR08530	AMPFI_19832
OG0008063	XENTR12672	AMPFI_00572
OG0008064	XENTR12946	AMPFI_23088, AMPFI_19393
OG0008065	XENTR12888	AMPFI_12989
OG0008066	XENTR11095	AMPFI_15863
OG0008067	XENTR07473	AMPFI_08934
OG0008068	XENTR03293, XENTR01617	AMPFI_24343
OG0008069	XENTR09820	AMPFI_22884
OG0008071	XENTR00077	AMPFI_09114
OG0008072	XENTR16479	AMPFI_24640
OG0008075	XENTR15145	AMPFI_18963
OG0008076	XENTR01791	AMPFI_25537
OG0008077	XENTR16541	AMPFI_16858
OG0008078	XENTR08566	AMPFI_03483
OG0008079	XENTR13201	AMPFI_23704
OG0008080	XENTR10162	AMPFI_03395
OG0008081	XENTR10425	AMPFI_08017
OG0008082	XENTR02138, XENTR02137	AMPFI_06725
OG0008083	XENTR03038	AMPFI_18304
OG0008084	XENTR06650	AMPFI_16208
OG0008085	XENTR06383	AMPFI_01438
OG0008086	XENTR10502, XENTR10503	AMPFI_07090
