Orthogroup	XENTR	PFLAV
OG0007408	XENTR11855	TCONS_00017153.p1
OG0007409	XENTR03019	TCONS_00018206.p1
OG0007410	XENTR05602	TCONS_00012815.p1
OG0007411	XENTR19232	TCONS_00020743.p1
OG0007412	XENTR19082	TCONS_00000425.p1
OG0007413	XENTR16851	TCONS_00055344.p1
OG0007415	XENTR06922	TCONS_00003678.p1
OG0007418	XENTR04049	TCONS_00004974.p1
OG0007419	XENTR11330	TCONS_00012322.p1
OG0007420	XENTR09238	TCONS_00050553.p1
OG0007421	XENTR03781	TCONS_00056604.p1, TCONS_00056597.p1
OG0007422	XENTR03872	TCONS_00011395.p1
OG0007423	XENTR12993	TCONS_00013868.p1
OG0007424	XENTR11339	TCONS_00013473.p1
OG0007425	XENTR16373	TCONS_00043934.p1
OG0007427	XENTR02005	TCONS_00027248.p1
OG0007428	XENTR10603	TCONS_00041450.p1, TCONS_00055214.p1
OG0007429	XENTR06612	TCONS_00049271.p1
OG0007430	XENTR02841	TCONS_00000591.p1
OG0007431	XENTR03371	TCONS_00020262.p1
OG0007432	XENTR06026	TCONS_00051328.p1, TCONS_00051420.p3
OG0007433	XENTR13706	TCONS_00019250.p1
OG0007436	XENTR01096	TCONS_00004148.p1
OG0007437	XENTR07931	TCONS_00027829.p1, TCONS_00027828.p1
OG0007438	XENTR02922	TCONS_00025516.p1
OG0007439	XENTR06565	TCONS_00016765.p1
OG0007440	XENTR16878	TCONS_00048153.p1
OG0007441	XENTR04516	TCONS_00018310.p1
OG0007442	XENTR00039	TCONS_00053552.p1
OG0007443	XENTR10297	TCONS_00006361.p1, TCONS_00006360.p1
OG0007444	XENTR02677, XENTR05722	TCONS_00028927.p1
OG0007445	XENTR12978, XENTR12979	TCONS_00001021.p1
OG0007446	XENTR06442	TCONS_00005993.p1
OG0007447	XENTR12201	TCONS_00042554.p1
OG0007448	XENTR15377, XENTR01461	TCONS_00028344.p1
OG0007450	XENTR06660	TCONS_00012170.p1
OG0007451	XENTR12405	TCONS_00020489.p1
OG0007452	XENTR17957	TCONS_00043752.p1
OG0007453	XENTR01387	TCONS_00015079.p1
OG0007454	XENTR04173	TCONS_00022466.p1
OG0007455	XENTR07691	TCONS_00001304.p1
OG0007456	XENTR04528	TCONS_00017386.p1
OG0007457	XENTR10055	TCONS_00027985.p1
OG0007458	XENTR08684	TCONS_00054268.p1
OG0007459	XENTR11371	TCONS_00011184.p1
OG0007460	XENTR05094	TCONS_00011173.p1
OG0007461	XENTR08489	TCONS_00011136.p1
OG0007462	XENTR08425	TCONS_00004455.p1
OG0007463	XENTR08950	TCONS_00023049.p1
OG0007465	XENTR04059	TCONS_00005089.p1
OG0007466	XENTR02679	TCONS_00015307.p1
OG0007467	XENTR07159	TCONS_00029316.p1
OG0007468	XENTR15060	TCONS_00027148.p1
OG0007471	XENTR04599	TCONS_00008793.p1
OG0007472	XENTR00553	TCONS_00027881.p1
OG0007473	XENTR01457	TCONS_00056776.p2
OG0007474	XENTR06036	TCONS_00034975.p1
OG0007475	XENTR01800	TCONS_00034483.p1
OG0007476	XENTR14782	TCONS_00053493.p1
OG0007477	XENTR17920	TCONS_00055325.p1
OG0007478	XENTR01177	TCONS_00006303.p1
OG0007479	XENTR01389	TCONS_00014340.p1
OG0007480	XENTR14211	TCONS_00027117.p1
OG0007481	XENTR08890	TCONS_00006126.p1
OG0007482	XENTR11438	TCONS_00050546.p1
OG0007484	XENTR11668	TCONS_00011058.p1
OG0007485	XENTR09035	TCONS_00029182.p1
OG0007488	XENTR12274	TCONS_00056102.p1
OG0007489	XENTR06667	TCONS_00011180.p1
OG0007491	XENTR07351	TCONS_00026008.p1, TCONS_00026018.p1
OG0007492	XENTR18957	TCONS_00010188.p1
OG0007495	XENTR08419	TCONS_00003309.p1
OG0007496	XENTR06004	TCONS_00003618.p1
OG0007497	XENTR07427	TCONS_00021497.p1
OG0007498	XENTR10735	TCONS_00046777.p1
OG0007499	XENTR11617	TCONS_00011333.p1
OG0007500	XENTR08411	TCONS_00002909.p1
OG0007501	XENTR00395	TCONS_00037490.p1
OG0007503	XENTR07556, XENTR07557	TCONS_00021620.p1
OG0007504	XENTR00131	TCONS_00013281.p1, TCONS_00013301.p1
OG0007506	XENTR09086	TCONS_00011706.p1
OG0007507	XENTR00172	TCONS_00011576.p1
OG0007508	XENTR16412	TCONS_00015471.p1
OG0007509	XENTR02576	TCONS_00054447.p1
OG0007510	XENTR13679	TCONS_00018393.p1
OG0007513	XENTR00761	TCONS_00015244.p1, TCONS_00048348.p1
OG0007514	XENTR13992, XENTR00309	TCONS_00052992.p1
OG0007515	XENTR16605	TCONS_00054371.p1
OG0007516	XENTR02363	TCONS_00047818.p1
OG0007517	XENTR19247	TCONS_00024868.p1, TCONS_00024847.p1, TCONS_00024869.p1
OG0007518	XENTR06614	TCONS_00049603.p1
OG0007519	XENTR05051	TCONS_00045536.p1
OG0007520	XENTR14762, XENTR14763	TCONS_00054334.p1
OG0007521	XENTR08269	TCONS_00005602.p1, TCONS_00005599.p1, TCONS_00005598.p1, TCONS_00005594.p1
OG0007522	XENTR07712	TCONS_00037019.p1
OG0007524	XENTR17573, XENTR02042	TCONS_00021553.p1
OG0007525	XENTR04661, XENTR04662	TCONS_00053226.p1
OG0007527	XENTR13242	TCONS_00020697.p1
OG0007528	XENTR07788	TCONS_00016340.p1
OG0007529	XENTR07378	TCONS_00013712.p1
OG0007531	XENTR15044, XENTR15045	TCONS_00028954.p1
OG0007533	XENTR07903	TCONS_00027040.p1
OG0007540	XENTR01121	TCONS_00003007.p1
OG0007541	XENTR05534	TCONS_00011720.p1
OG0007542	XENTR12432, XENTR15932	TCONS_00056860.p1
OG0007547	XENTR06083, XENTR11003	TCONS_00053767.p1
OG0007551	XENTR02035, XENTR07237, XENTR07236	TCONS_00019238.p1
OG0007553	XENTR15699	TCONS_00028137.p1
OG0007582	XENTR04748	TCONS_00047301.p1
OG0007583	XENTR13389	TCONS_00025889.p1
OG0007584	XENTR07343	TCONS_00014181.p1
OG0007586	XENTR08401	TCONS_00049145.p1
OG0007587	XENTR05116	TCONS_00045363.p1
OG0007588	XENTR18417	TCONS_00024021.p1
OG0007589	XENTR03301	TCONS_00041793.p1
OG0007591	XENTR06862	TCONS_00002544.p1
OG0007592	XENTR08418	TCONS_00021740.p1, TCONS_00011070.p1, TCONS_00054888.p1, TCONS_00049407.p1
OG0007593	XENTR04066	TCONS_00051391.p1
OG0007597	XENTR00847	TCONS_00056560.p1
OG0007601	XENTR13138	TCONS_00012592.p1
OG0007602	XENTR00305	TCONS_00053897.p1
OG0007603	XENTR05886	TCONS_00007849.p1
OG0007604	XENTR10989	TCONS_00008215.p1
OG0007605	XENTR15345, XENTR15344	TCONS_00010403.p1
OG0007606	XENTR04118	TCONS_00010402.p1
OG0007607	XENTR04097	TCONS_00051718.p1
OG0007609	XENTR10306	TCONS_00022589.p1
OG0007610	XENTR07048	TCONS_00049691.p1
OG0007611	XENTR06655	TCONS_00009954.p1
OG0007612	XENTR15965	TCONS_00038095.p1
OG0007613	XENTR05874	TCONS_00053626.p1
OG0007614	XENTR16527	TCONS_00007077.p1
OG0007615	XENTR19198	TCONS_00049219.p1
OG0007617	XENTR07154	TCONS_00028755.p1
OG0007618	XENTR18042, XENTR16912, XENTR15241, XENTR15242, XENTR18722, XENTR07716	TCONS_00002351.p1
OG0007619	XENTR00292	TCONS_00051121.p1
OG0007621	XENTR00074	TCONS_00042782.p1
OG0007622	XENTR05630	TCONS_00048817.p1
OG0007624	XENTR17757	TCONS_00000852.p1
OG0007626	XENTR08782	TCONS_00022439.p1
OG0007628	XENTR03457	TCONS_00044142.p1
OG0007630	XENTR09707	TCONS_00022042.p1
OG0007632	XENTR08511, XENTR01662	TCONS_00003461.p1
OG0007634	XENTR03275	TCONS_00031483.p1
OG0007635	XENTR09729, XENTR14244	TCONS_00030629.p1
OG0007637	XENTR03876	TCONS_00011139.p1
OG0007638	XENTR09880	TCONS_00048910.p1
OG0007639	XENTR04262	TCONS_00030093.p1
OG0007640	XENTR08114	TCONS_00029159.p1
OG0007641	XENTR00555, XENTR00554	TCONS_00028340.p1
OG0007642	XENTR12383	TCONS_00015833.p1, TCONS_00020704.p1
OG0007643	XENTR03392	TCONS_00002995.p1
OG0007645	XENTR01371	TCONS_00013025.p1
OG0007646	XENTR03696	TCONS_00044005.p1
OG0007647	XENTR17284	TCONS_00056859.p1
OG0007648	XENTR00698	TCONS_00001270.p1
OG0007649	XENTR12079	TCONS_00026433.p1
OG0007650	XENTR11198	TCONS_00015610.p1
OG0007651	XENTR05156, XENTR05155	TCONS_00056695.p1, TCONS_00009716.p1
OG0007652	XENTR14511	TCONS_00016043.p1
OG0007653	XENTR13057	TCONS_00011069.p1
OG0007655	XENTR05289, XENTR05288, XENTR18635, XENTR13279	TCONS_00028825.p1
OG0007656	XENTR00778	TCONS_00048545.p1
OG0007657	XENTR16019	TCONS_00036175.p1
OG0007658	XENTR05907	TCONS_00007816.p1, TCONS_00007835.p1, TCONS_00007815.p1
OG0007660	XENTR04694	TCONS_00015904.p1
OG0007662	XENTR18077	TCONS_00010765.p1
OG0007665	XENTR02691	TCONS_00025915.p1
OG0007666	XENTR01765	TCONS_00014134.p1
OG0007667	XENTR12332	TCONS_00004476.p1
OG0007668	XENTR06339	TCONS_00005532.p1
OG0007669	XENTR02878	TCONS_00048639.p1
OG0007670	XENTR08084	TCONS_00018865.p1
OG0007671	XENTR10389	TCONS_00044650.p1
OG0007673	XENTR12090	TCONS_00045388.p1
OG0007674	XENTR06686	TCONS_00010380.p1
OG0007675	XENTR00956, XENTR00955	TCONS_00045118.p1
OG0007676	XENTR11756	TCONS_00016320.p1
OG0007677	XENTR15136	TCONS_00016523.p1
OG0007679	XENTR04914	TCONS_00027063.p1
OG0007680	XENTR07166	TCONS_00027847.p1
OG0007684	XENTR02092	TCONS_00002541.p1
OG0007685	XENTR09953	TCONS_00011974.p1
OG0007686	XENTR03729	TCONS_00009166.p1
OG0007687	XENTR05620	TCONS_00012619.p1
OG0007689	XENTR01147	TCONS_00004752.p1
OG0007690	XENTR02183	TCONS_00025906.p1
OG0007691	XENTR04646	TCONS_00045076.p1
OG0007692	XENTR04674	TCONS_00012253.p1
OG0007694	XENTR10479	TCONS_00007559.p1
OG0007695	XENTR13772	TCONS_00016848.p1
OG0007696	XENTR10724	TCONS_00048269.p1
OG0007698	XENTR06794	TCONS_00027879.p1
OG0007700	XENTR10324	TCONS_00005375.p1
OG0007701	XENTR01199	TCONS_00006365.p1
OG0007702	XENTR17687	TCONS_00022997.p1
OG0007703	XENTR14246	TCONS_00030277.p1
OG0007704	XENTR14924	TCONS_00020277.p1
OG0007705	XENTR13475	TCONS_00030893.p1
OG0007706	XENTR01370	TCONS_00013018.p1
OG0007707	XENTR04394	TCONS_00001553.p1
OG0007708	XENTR08554	TCONS_00056281.p1
OG0007709	XENTR09197, XENTR13235, XENTR09692	TCONS_00033233.p1
OG0007712	XENTR13584	TCONS_00027070.p1
OG0007713	XENTR05208	TCONS_00056171.p1
OG0007715	XENTR04543	TCONS_00005015.p1
OG0007716	XENTR13996	TCONS_00054367.p1
OG0007717	XENTR07567	TCONS_00020795.p1
OG0007718	XENTR02924	TCONS_00056410.p1
OG0007719	XENTR03373	TCONS_00051886.p1
OG0007721	XENTR08661	TCONS_00025937.p1
OG0007722	XENTR10029	TCONS_00029664.p1
OG0007723	XENTR05353	TCONS_00003218.p1
OG0007726	XENTR04430	TCONS_00051035.p1
OG0007728	XENTR07809	TCONS_00042990.p1
OG0007729	XENTR00460	TCONS_00008094.p1
OG0007734	XENTR08115	TCONS_00052703.p1
OG0007735	XENTR12905, XENTR12904	TCONS_00006450.p1
OG0007736	XENTR01490	TCONS_00006108.p1
OG0007738	XENTR07139	TCONS_00039489.p1
OG0007739	XENTR17717	TCONS_00001041.p1
OG0007741	XENTR05551	TCONS_00011823.p1
OG0007743	XENTR06228	TCONS_00004286.p1
OG0007744	XENTR02881	TCONS_00047303.p1
OG0007745	XENTR07768	TCONS_00007839.p1, TCONS_00008596.p1
OG0007746	XENTR16570	TCONS_00011182.p1
OG0007749	XENTR02891	TCONS_00049303.p1
OG0007750	XENTR14778	TCONS_00052600.p1
OG0007751	XENTR11316	TCONS_00027679.p1
OG0007752	XENTR06969	TCONS_00020869.p1
OG0007755	XENTR14264, XENTR02596	TCONS_00023536.p1, TCONS_00023573.p1
OG0007756	XENTR14356	TCONS_00010764.p1
OG0007758	XENTR13164	TCONS_00048344.p1
OG0007759	XENTR04000	TCONS_00014965.p1
OG0007760	XENTR15814, XENTR15813	TCONS_00002867.p1
OG0007761	XENTR17401	TCONS_00051649.p1
OG0007762	XENTR08817	TCONS_00021925.p1
OG0007763	XENTR00440	TCONS_00053736.p1
OG0007766	XENTR10400	TCONS_00013847.p1
OG0007767	XENTR08581	TCONS_00052065.p1, TCONS_00052071.p1
OG0007768	XENTR17576	TCONS_00050962.p1, TCONS_00050973.p1
OG0007769	XENTR01777	TCONS_00013347.p1
OG0007771	XENTR15546	TCONS_00049529.p1
OG0007772	XENTR07435	TCONS_00021495.p1
OG0007774	XENTR05383	TCONS_00055592.p1
OG0007775	XENTR04949	TCONS_00005585.p1
OG0007776	XENTR08306, XENTR08307	TCONS_00029043.p1
OG0007779	XENTR04164	TCONS_00055791.p1
OG0007780	XENTR09041	TCONS_00010777.p1
OG0007781	XENTR00779	TCONS_00011085.p1
OG0007782	XENTR14902	TCONS_00030973.p1
OG0007783	XENTR10399	TCONS_00014436.p1
OG0007784	XENTR06932	TCONS_00057050.p1
OG0007785	XENTR10810	TCONS_00048431.p1
OG0007786	XENTR00598	TCONS_00010304.p1
OG0007788	XENTR14683	TCONS_00005604.p1
OG0007789	XENTR18266	TCONS_00006466.p1
OG0007790	XENTR01818	TCONS_00013913.p1
OG0007791	XENTR11475	TCONS_00046054.p1
OG0007793	XENTR12360, XENTR12359	TCONS_00054253.p1
OG0007794	XENTR06444	TCONS_00005639.p1
OG0007795	XENTR00008	TCONS_00053219.p1
OG0007797	XENTR18265	TCONS_00005266.p1
OG0007798	XENTR05659	TCONS_00035284.p1
OG0007799	XENTR15628	TCONS_00020335.p1
OG0007800	XENTR16640	TCONS_00042611.p1
OG0007801	XENTR07313	TCONS_00013160.p1
OG0007802	XENTR11495	TCONS_00014260.p1
OG0007803	XENTR13056	TCONS_00011075.p1
OG0007804	XENTR05761	TCONS_00046880.p1, TCONS_00045601.p1
OG0007805	XENTR02609	TCONS_00034468.p1
OG0007806	XENTR11856, XENTR18725	TCONS_00052149.p1, TCONS_00052161.p1
OG0007807	XENTR09529	TCONS_00027474.p1
OG0007808	XENTR07032	TCONS_00048621.p1
OG0007809	XENTR07698	TCONS_00042854.p1
OG0007810	XENTR07030	TCONS_00049548.p1
OG0007811	XENTR06252	TCONS_00039538.p1
OG0007812	XENTR02941	TCONS_00019011.p1
OG0007813	XENTR07628	TCONS_00010597.p1
OG0007814	XENTR04268	TCONS_00030696.p1
OG0007816	XENTR08437	TCONS_00051033.p1
OG0007818	XENTR04391	TCONS_00042428.p1
OG0007820	XENTR11150	TCONS_00004697.p1
OG0007823	XENTR09570	TCONS_00026099.p1
OG0007825	XENTR13803	TCONS_00020063.p1
OG0007826	XENTR10314	TCONS_00005832.p1, TCONS_00005866.p1
OG0007827	XENTR01637	TCONS_00003607.p1
OG0007828	XENTR14322	TCONS_00018966.p1
OG0007829	XENTR00492	TCONS_00011101.p1
OG0007830	XENTR05313	TCONS_00020303.p1
OG0007831	XENTR04325	TCONS_00026164.p1
OG0007832	XENTR03054	TCONS_00011370.p1
OG0007833	XENTR01163, XENTR01162	TCONS_00006612.p1, TCONS_00006644.p1
OG0007834	XENTR17143	TCONS_00027363.p1
OG0007835	XENTR11023	TCONS_00052777.p1, TCONS_00052821.p1
OG0007836	XENTR11928	TCONS_00013500.p1
OG0007837	XENTR03959	TCONS_00044166.p1
OG0007838	XENTR01164	TCONS_00005286.p1
OG0007840	XENTR04645	TCONS_00045842.p1
OG0007841	XENTR09299	TCONS_00031020.p1
OG0007842	XENTR12876	TCONS_00056322.p1, TCONS_00056383.p1
OG0007843	XENTR03294, XENTR01615	TCONS_00042751.p1
OG0007845	XENTR12248	TCONS_00042237.p1, TCONS_00042291.p1
OG0007847	XENTR05732	TCONS_00054384.p1
OG0007848	XENTR16347	TCONS_00002380.p1, TCONS_00002373.p1
OG0007849	XENTR11713	TCONS_00002911.p1
OG0007850	XENTR15952	TCONS_00051270.p1, TCONS_00050100.p1
OG0007851	XENTR14859	TCONS_00007485.p1
OG0007857	XENTR01027, XENTR01622	TCONS_00041622.p1
OG0007858	XENTR02288	TCONS_00027054.p1
OG0007859	XENTR03062	TCONS_00054876.p1
OG0007860	XENTR02345	TCONS_00036778.p1
OG0007862	XENTR19141, XENTR02758	TCONS_00003659.p1
OG0007867	XENTR03957	TCONS_00041222.p1, TCONS_00035912.p1, TCONS_00022558.p1, TCONS_00022559.p1
OG0007872	XENTR09942	TCONS_00021634.p1
OG0007908	XENTR07798	TCONS_00008952.p1
OG0007911	XENTR11190	TCONS_00013377.p1
OG0007913	XENTR02655	TCONS_00029441.p1
OG0007915	XENTR10693	TCONS_00045868.p1
OG0007916	XENTR05182	TCONS_00001800.p1
OG0007918	XENTR11754	TCONS_00015815.p1
OG0007920	XENTR08961	TCONS_00029346.p1
OG0007924	XENTR11372	TCONS_00029623.p1
OG0007925	XENTR08045, XENTR08046	TCONS_00026279.p1
OG0007926	XENTR03828	TCONS_00013549.p1
OG0007927	XENTR02854	TCONS_00049435.p1
OG0007929	XENTR08354	TCONS_00019819.p1
OG0007930	XENTR17018	TCONS_00007184.p1
OG0007932	XENTR02158	TCONS_00018383.p1
OG0007933	XENTR16299	TCONS_00038185.p1
OG0007934	XENTR17047	TCONS_00020622.p1
OG0007935	XENTR09394	TCONS_00001797.p1
OG0007936	XENTR07631	TCONS_00018789.p1
OG0007937	XENTR00174, XENTR00175	TCONS_00010772.p1
OG0007939	XENTR02914	TCONS_00047821.p1
OG0007940	XENTR09589	TCONS_00012035.p1
OG0007941	XENTR11333	TCONS_00045262.p1
OG0007943	XENTR05797	TCONS_00002346.p1
OG0007944	XENTR08298	TCONS_00042360.p1
OG0007945	XENTR04935	TCONS_00015421.p1, TCONS_00016510.p1
OG0007946	XENTR02534	TCONS_00025570.p1
OG0007947	XENTR09798	TCONS_00014143.p1
OG0007948	XENTR08888	TCONS_00004989.p1
OG0007949	XENTR04521	TCONS_00046532.p1
OG0007952	XENTR10420	TCONS_00003580.p1
OG0007953	XENTR03972, XENTR18628	TCONS_00027159.p1
OG0007955	XENTR10965	TCONS_00011220.p1
OG0007956	XENTR00552	TCONS_00028826.p1
OG0007957	XENTR13036	TCONS_00020530.p1
OG0007958	XENTR11070	TCONS_00017230.p1
OG0007959	XENTR00298	TCONS_00054449.p1
OG0007960	XENTR10383	TCONS_00037916.p1, TCONS_00037963.p1
OG0007961	XENTR06254	TCONS_00002148.p1, TCONS_00001323.p1
OG0007962	XENTR13797	TCONS_00042128.p1
OG0007964	XENTR01940	TCONS_00012968.p1
OG0007965	XENTR01384	TCONS_00012868.p1
OG0007966	XENTR00581	TCONS_00020648.p1
OG0007968	XENTR07552	TCONS_00052542.p1
OG0007969	XENTR11152	TCONS_00054636.p1
OG0007971	XENTR17300, XENTR17301	TCONS_00018241.p1
OG0007972	XENTR04607	TCONS_00008711.p1
OG0007973	XENTR18672	TCONS_00010771.p1
OG0007974	XENTR13640	TCONS_00022218.p1
OG0007975	XENTR08436	TCONS_00054492.p1
OG0007976	XENTR10402	TCONS_00014019.p1
OG0007977	XENTR01009	TCONS_00012824.p1
OG0007979	XENTR05250	TCONS_00042723.p1
OG0007980	XENTR17620	TCONS_00010113.p1
OG0007981	XENTR08502	TCONS_00004494.p1
OG0007982	XENTR10596	TCONS_00056241.p1, TCONS_00056252.p1, TCONS_00025370.p1, TCONS_00023993.p1
OG0007984	XENTR13814	TCONS_00021952.p1
OG0007985	XENTR15302	TCONS_00013490.p1
OG0007987	XENTR18668	TCONS_00004972.p1
OG0007988	XENTR15923	TCONS_00009433.p1
OG0007990	XENTR11787	TCONS_00007374.p1
OG0007991	XENTR13088	TCONS_00011604.p1
OG0007992	XENTR01721, XENTR15680, XENTR05050	TCONS_00028829.p1
OG0007993	XENTR05533	TCONS_00010046.p1
OG0007996	XENTR15283	TCONS_00006814.p1
OG0007997	XENTR10426	TCONS_00006382.p1
OG0007999	XENTR06951	TCONS_00056652.p1
OG0008000	XENTR16143	TCONS_00046590.p1, TCONS_00046561.p1
OG0008001	XENTR01930	TCONS_00030050.p1
OG0008002	XENTR02134, XENTR02133	TCONS_00017530.p1
OG0008003	XENTR14885	TCONS_00050420.p1
OG0008004	XENTR04573	TCONS_00009004.p1
OG0008006	XENTR12594	TCONS_00021725.p1
OG0008007	XENTR04295	TCONS_00053190.p1
OG0008008	XENTR18597	TCONS_00013247.p1
OG0008011	XENTR02801	TCONS_00049252.p1
OG0008014	XENTR16102	TCONS_00012288.p1
OG0008016	XENTR09313	TCONS_00028821.p1
OG0008018	XENTR08274	TCONS_00027214.p1
OG0008019	XENTR17876	TCONS_00051028.p1
OG0008020	XENTR00191	TCONS_00012138.p1
OG0008021	XENTR08617	TCONS_00055128.p1
OG0008023	XENTR17830	TCONS_00054781.p1, TCONS_00052132.p1, TCONS_00052133.p1
OG0008026	XENTR08941	TCONS_00046692.p1
OG0008027	XENTR13080	TCONS_00011108.p1
OG0008028	XENTR04519	TCONS_00016871.p1
OG0008029	XENTR06544	TCONS_00006381.p1
OG0008030	XENTR00882	TCONS_00006069.p1
OG0008031	XENTR12706	TCONS_00043800.p1
OG0008035	XENTR10036, XENTR03937	TCONS_00042261.p1
OG0008036	XENTR16276	TCONS_00013040.p1
OG0008039	XENTR00527	TCONS_00006399.p1
OG0008040	XENTR14621	TCONS_00000188.p1
OG0008041	XENTR18188	TCONS_00049755.p1
OG0008043	XENTR13090, XENTR13089	TCONS_00044161.p1
OG0008048	XENTR05142	TCONS_00009027.p1, TCONS_00009032.p1
OG0008049	XENTR06531	TCONS_00005114.p1
OG0008051	XENTR01785	TCONS_00014584.p1
OG0008052	XENTR13093	TCONS_00010498.p1
OG0008053	XENTR03171	TCONS_00025511.p1
OG0008054	XENTR02300	TCONS_00056761.p1
OG0008055	XENTR02343	TCONS_00048233.p1
OG0008056	XENTR05929	TCONS_00020391.p1
OG0008057	XENTR01103	TCONS_00057067.p1
OG0008059	XENTR05460	TCONS_00029458.p1
OG0008062	XENTR08530	TCONS_00016900.p1
OG0008063	XENTR12672	TCONS_00023124.p1
OG0008064	XENTR12946	TCONS_00007128.p1
OG0008065	XENTR12888	TCONS_00024829.p1
OG0008066	XENTR11095	TCONS_00028104.p1, TCONS_00028116.p1, TCONS_00028103.p1
OG0008067	XENTR07473	TCONS_00046780.p1
OG0008068	XENTR03293, XENTR01617	TCONS_00043977.p1
OG0008069	XENTR09820	TCONS_00054208.p1
OG0008070	XENTR04503	TCONS_00045673.p1, TCONS_00046759.p1
OG0008071	XENTR00077	TCONS_00053525.p1
OG0008075	XENTR15145	TCONS_00043488.p1
OG0008076	XENTR01791	TCONS_00002976.p1
OG0008077	XENTR16541	TCONS_00010823.p1, TCONS_00009553.p1
OG0008078	XENTR08566	TCONS_00056338.p1, TCONS_00056307.p1
OG0008079	XENTR13201	TCONS_00050833.p1
OG0008080	XENTR10162	TCONS_00036084.p1
OG0008081	XENTR10425	TCONS_00007371.p1
OG0008082	XENTR02138, XENTR02137	TCONS_00017327.p1, TCONS_00016849.p1
OG0008083	XENTR03038	TCONS_00010524.p1
OG0008084	XENTR06650	TCONS_00003544.p1
OG0008085	XENTR06383	TCONS_00048120.p1
OG0008086	XENTR10502, XENTR10503	TCONS_00026144.p1
OG0008087	XENTR08549, XENTR10380	TCONS_00020564.p1
OG0008088	XENTR09004	TCONS_00012111.p1
OG0008089	XENTR02865	TCONS_00048989.p1
OG0008090	XENTR12430	TCONS_00057221.p1, TCONS_00056055.p1
OG0008092	XENTR16319	TCONS_00023028.p1, TCONS_00023016.p1
OG0008098	XENTR08899	TCONS_00011027.p1
OG0008100	XENTR13894	TCONS_00036085.p1
OG0008102	XENTR11039	TCONS_00015683.p1
OG0008103	XENTR14105	TCONS_00010757.p1
OG0008104	XENTR11834	TCONS_00027076.p1
OG0008105	XENTR00182	TCONS_00010922.p1
OG0008106	XENTR11126	TCONS_00047563.p1
OG0008107	XENTR11212	TCONS_00002769.p1
OG0008108	XENTR00468	TCONS_00020693.p1, TCONS_00014257.p1
OG0008109	XENTR06543	TCONS_00005350.p1
OG0008110	XENTR18890	TCONS_00050270.p1
OG0008111	XENTR02658	TCONS_00028948.p1
OG0008112	XENTR02402	TCONS_00010436.p1
OG0008113	XENTR08629, XENTR10068	TCONS_00019862.p1
OG0008115	XENTR06677	TCONS_00009612.p1
OG0008116	XENTR07381, XENTR07380, XENTR01767	TCONS_00055400.p1
OG0008117	XENTR18637	TCONS_00014749.p1
OG0008119	XENTR17669, XENTR06528	TCONS_00005382.p1
OG0008120	XENTR11888	TCONS_00000635.p1
OG0008123	XENTR12795	TCONS_00003468.p1
OG0008125	XENTR10329	TCONS_00048579.p1
OG0008126	XENTR18938	TCONS_00028321.p1
OG0008127	XENTR04380	TCONS_00041696.p1
OG0008136	XENTR02981	TCONS_00008390.p1
OG0008143	XENTR06411	TCONS_00041732.p1
OG0008148	XENTR08450, XENTR04228	TCONS_00009932.p1
OG0008151	XENTR04330	TCONS_00030691.p1
OG0008156	XENTR08049	TCONS_00017252.p1, TCONS_00017251.p1
OG0008196	XENTR05316	TCONS_00029450.p1
OG0008199	XENTR03291	TCONS_00042666.p1
OG0008201	XENTR02829	TCONS_00048104.p1
OG0008202	XENTR09753	TCONS_00001733.p1
OG0008203	XENTR07528	TCONS_00031107.p1
OG0008204	XENTR08937	TCONS_00007987.p1
OG0008205	XENTR07731	TCONS_00015366.p1
OG0008208	XENTR11124	TCONS_00049607.p1
OG0008209	XENTR15514	TCONS_00021163.p1
OG0008212	XENTR02920, XENTR13956	TCONS_00019275.p1
OG0008213	XENTR12606, XENTR00651	TCONS_00001410.p1
OG0008215	XENTR08813	TCONS_00043300.p1
OG0008217	XENTR03890	TCONS_00012970.p1
OG0008218	XENTR07362	TCONS_00012331.p1
OG0008220	XENTR12599	TCONS_00042670.p1
OG0008221	XENTR00475	TCONS_00009201.p1
OG0008222	XENTR08273	TCONS_00026415.p1
OG0008223	XENTR05245	TCONS_00042111.p1
OG0008224	XENTR03726	TCONS_00008388.p1
OG0008225	XENTR07518	TCONS_00043601.p1, TCONS_00043628.p1
OG0008227	XENTR05711	TCONS_00028062.p1
OG0008228	XENTR11910	TCONS_00048004.p1
OG0008230	XENTR15917	TCONS_00009368.p1
OG0008231	XENTR17320	TCONS_00027257.p1
OG0008232	XENTR01508	TCONS_00016605.p1
OG0008234	XENTR07376	TCONS_00013274.p1
OG0008235	XENTR09235	TCONS_00051131.p1
OG0008237	XENTR06770	TCONS_00038662.p1
OG0008238	XENTR11188	TCONS_00009342.p1
OG0008239	XENTR07288	TCONS_00030558.p1
OG0008240	XENTR11069	TCONS_00018259.p1
OG0008242	XENTR17426	TCONS_00045727.p1
OG0008243	XENTR09391	TCONS_00002384.p1
OG0008244	XENTR01796, XENTR01795	TCONS_00014030.p1
OG0008246	XENTR05230	TCONS_00003451.p1
OG0008247	XENTR08654, XENTR08656, XENTR08655	TCONS_00007378.p1
OG0008249	XENTR17513	TCONS_00053524.p1
OG0008250	XENTR08113	TCONS_00028157.p1
OG0008251	XENTR00537	TCONS_00038738.p1
OG0008252	XENTR00568	TCONS_00028021.p1
