Orthogroup	XENTR	MOUSE
OG0007017	XENTR16539	MOUSE38428, MOUSE38427
OG0007018	XENTR13179	MOUSE03253
OG0007019	XENTR13839	MOUSE06390, MOUSE06389, MOUSE06391
OG0007020	XENTR09770	MOUSE40200, MOUSE40201
OG0007021	XENTR08839	MOUSE12611, MOUSE12610
OG0007022	XENTR16029	MOUSE22092
OG0007023	XENTR07024	MOUSE11360, MOUSE11359
OG0007025	XENTR13731	MOUSE06165
OG0007026	XENTR18056	MOUSE26964
OG0007027	XENTR19169, XENTR11118	MOUSE40769
OG0007028	XENTR00104	MOUSE23985, MOUSE23984
OG0007029	XENTR07776	MOUSE23539, MOUSE23537, MOUSE23536
OG0007030	XENTR05657	MOUSE48334
OG0007031	XENTR07790	MOUSE31935, MOUSE31936
OG0007032	XENTR17468	MOUSE16311, MOUSE16312, MOUSE16309, MOUSE16310
OG0007033	XENTR16190	MOUSE28089
OG0007034	XENTR05241	MOUSE02577, MOUSE02578, MOUSE02579
OG0007035	XENTR06046	MOUSE50908, MOUSE50907
OG0007036	XENTR17676, XENTR17677	MOUSE17668, MOUSE17669
OG0007037	XENTR05417	MOUSE26360, MOUSE26361
OG0007038	XENTR01237	MOUSE31028, MOUSE31027, MOUSE31029, MOUSE31026, MOUSE31025
OG0007039	XENTR03063	MOUSE07936
OG0007040	XENTR16157	MOUSE53846, MOUSE53847
OG0007041	XENTR01415	MOUSE44720
OG0007042	XENTR03360	MOUSE39749
OG0007043	XENTR02003	MOUSE46823, MOUSE46824
OG0007044	XENTR08465	MOUSE45081
OG0007044	XENTR13827	MOUSE48750
OG0007045	XENTR05481	MOUSE34173, MOUSE34174
OG0007046	XENTR09390	MOUSE00604
OG0007047	XENTR12940	MOUSE17867
OG0007048	XENTR12714	MOUSE38707
OG0007049	XENTR10205	MOUSE49472, MOUSE49471
OG0007050	XENTR10229	MOUSE36566
OG0007052	XENTR10707	MOUSE41265
OG0007053	XENTR06867	MOUSE05180, MOUSE05179, MOUSE05181
OG0007054	XENTR17771	MOUSE16840, MOUSE16839, MOUSE16837, MOUSE16838, MOUSE16841
OG0007055	XENTR04557	MOUSE02729, MOUSE02728
OG0007056	XENTR04936	MOUSE04556, MOUSE04558, MOUSE04555, MOUSE04553, MOUSE04552
OG0007057	XENTR07649	MOUSE47096
OG0007058	XENTR13895	MOUSE50713, MOUSE50714
OG0007059	XENTR01903	MOUSE21335
OG0007060	XENTR06697	MOUSE13596, MOUSE13599, MOUSE13597, MOUSE13595, MOUSE13598
OG0007061	XENTR12828	MOUSE21327
OG0007062	XENTR03101	MOUSE29940, MOUSE29941
OG0007063	XENTR05680	MOUSE44304
OG0007064	XENTR16371	MOUSE29614, MOUSE29615, MOUSE29613
OG0007065	XENTR04111	MOUSE45865, MOUSE45867, MOUSE45864, MOUSE45869, MOUSE45870, MOUSE45866
OG0007066	XENTR18528, XENTR05764	MOUSE50097, MOUSE50096
OG0007068	XENTR04871	MOUSE31486, MOUSE33096
OG0007069	XENTR06666	MOUSE07095, MOUSE07092, MOUSE07094, MOUSE07093
OG0007070	XENTR08595	MOUSE23131, MOUSE23130, MOUSE23134
OG0007071	XENTR07783	MOUSE31902, MOUSE31903, MOUSE31904
OG0007072	XENTR07265	MOUSE43689, MOUSE43688, MOUSE43687
OG0007073	XENTR08573	MOUSE22668
OG0007074	XENTR03247	MOUSE15406, MOUSE15407
OG0007075	XENTR02206	MOUSE12810
OG0007076	XENTR15551	MOUSE02319, MOUSE02318
OG0007077	XENTR02860, XENTR01951	MOUSE36485, MOUSE36484, MOUSE36487, MOUSE36486
OG0007078	XENTR01751	MOUSE18371
OG0007079	XENTR16725	MOUSE06753, MOUSE06755, MOUSE06754
OG0007080	XENTR05164	MOUSE06678, MOUSE06679, MOUSE06677
OG0007081	XENTR06924	MOUSE05720, MOUSE05719
OG0007082	XENTR16647	MOUSE41759, MOUSE41758
OG0007083	XENTR12941	MOUSE17864, MOUSE17866, MOUSE17865, MOUSE17863, MOUSE17862
OG0007084	XENTR15425	MOUSE13905
OG0007085	XENTR03719	MOUSE49274, MOUSE49273, MOUSE49272
OG0007086	XENTR15548	MOUSE02323
OG0007087	XENTR10659	MOUSE18083
OG0007088	XENTR13069	MOUSE13687
OG0007090	XENTR04663	MOUSE31318
OG0007091	XENTR16106	MOUSE33846
OG0007092	XENTR09595	MOUSE07434
OG0007093	XENTR09556	MOUSE49068, MOUSE49069, MOUSE49070
OG0007094	XENTR03856	MOUSE11809, MOUSE11804, MOUSE11805
OG0007095	XENTR11185	MOUSE42126, MOUSE42125
OG0007096	XENTR15677	MOUSE09264, MOUSE09262, MOUSE09261, MOUSE09263, MOUSE09259, MOUSE09260
OG0007097	XENTR10319	MOUSE37800, MOUSE37799
OG0007098	XENTR00462	MOUSE49126, MOUSE49129, MOUSE49127
OG0007099	XENTR01909	MOUSE49900
OG0007100	XENTR02538	MOUSE18270, MOUSE18269
OG0007102	XENTR10584	MOUSE21909
OG0007103	XENTR09292	MOUSE01000, MOUSE00999, MOUSE00998, MOUSE01001
OG0007104	XENTR08818	MOUSE29759
OG0007104	XENTR11925	MOUSE55072
OG0007105	XENTR17989, XENTR17988	MOUSE40405, MOUSE40403
OG0007106	XENTR02834	MOUSE40661
OG0007107	XENTR15605	MOUSE17744, MOUSE17745, MOUSE17747, MOUSE17746
OG0007108	XENTR11156	MOUSE38178, MOUSE38176, MOUSE38174
OG0007109	XENTR17008	MOUSE14335, MOUSE14334
OG0007111	XENTR16348	MOUSE19928, MOUSE19926, MOUSE19927, MOUSE19925
OG0007112	XENTR05305	MOUSE51325, MOUSE51323
OG0007113	XENTR07047	MOUSE52610
OG0007114	XENTR17139	MOUSE53414
OG0007115	XENTR10736	MOUSE13579, MOUSE13580, MOUSE13582
OG0007116	XENTR07013	MOUSE41818, MOUSE41816
OG0007117	XENTR15556	MOUSE02290, MOUSE02289
OG0007118	XENTR11167	MOUSE00453
OG0007119	XENTR00359	MOUSE33186
OG0007120	XENTR11017	MOUSE13216, MOUSE13214, MOUSE13215
OG0007122	XENTR13022	MOUSE34859, MOUSE34857, MOUSE34858
OG0007123	XENTR09569	MOUSE20986, MOUSE20987
OG0007124	XENTR10585	MOUSE21912, MOUSE21910
OG0007125	XENTR13558	MOUSE16039, MOUSE16040
OG0007126	XENTR05105	MOUSE49925
OG0007127	XENTR03372	MOUSE08708, MOUSE08709
OG0007128	XENTR05067	MOUSE19637
OG0007129	XENTR12454, XENTR12453	MOUSE21045, MOUSE21044
OG0007130	XENTR10790	MOUSE01970
OG0007131	XENTR04760	MOUSE10506, MOUSE10507
OG0007132	XENTR18457	MOUSE13945
OG0007133	XENTR06849	MOUSE10217, MOUSE10216
OG0007134	XENTR14638	MOUSE21213
OG0007135	XENTR14139	MOUSE51925, MOUSE51924, MOUSE51926
OG0007136	XENTR11242	MOUSE51720, MOUSE51719
OG0007137	XENTR16364	MOUSE42561
OG0007138	XENTR01287	MOUSE23725
OG0007139	XENTR18713	MOUSE08897
OG0007140	XENTR13212	MOUSE50343, MOUSE50344
OG0007141	XENTR04779	MOUSE14078, MOUSE14079, MOUSE14081, MOUSE14080, MOUSE14077
OG0007143	XENTR13932	MOUSE06767
OG0007144	XENTR05104	MOUSE49924, MOUSE49922
OG0007145	XENTR04506	MOUSE18943
OG0007147	XENTR17348	MOUSE11305, MOUSE11304, MOUSE11303, MOUSE11302
OG0007148	XENTR15137	MOUSE31157, MOUSE54375, MOUSE54376
OG0007150	XENTR09755	MOUSE48982, MOUSE48981
OG0007151	XENTR05788	MOUSE50029, MOUSE50027
OG0007153	XENTR08905	MOUSE03070, MOUSE03071
OG0007154	XENTR03882	MOUSE07324, MOUSE07323, MOUSE07325
OG0007158	XENTR08364	MOUSE36020
OG0007159	XENTR09164	MOUSE23889, MOUSE23888, MOUSE23890
OG0007160	XENTR00523	MOUSE48934, MOUSE48938, MOUSE48935, MOUSE48937, MOUSE48936
OG0007161	XENTR15126	MOUSE49412
OG0007162	XENTR17539	MOUSE43534, MOUSE43533
OG0007164	XENTR00655	MOUSE16101, MOUSE16102, MOUSE16100
OG0007165	XENTR02602	MOUSE50996, MOUSE50995
OG0007166	XENTR10142	MOUSE20485
OG0007168	XENTR01098	MOUSE01155
OG0007169	XENTR01753	MOUSE18365, MOUSE18366, MOUSE22158, MOUSE22160, MOUSE22159
OG0007171	XENTR07480	MOUSE49947, MOUSE49944, MOUSE49945, MOUSE49946
OG0007172	XENTR03310	MOUSE48299, MOUSE48298
OG0007172	XENTR03311, XENTR03309	MOUSE48300, MOUSE48301
OG0007173	XENTR13485	MOUSE50154, MOUSE50153
OG0007174	XENTR02471	MOUSE28506
OG0007175	XENTR08705, XENTR08706	MOUSE45837, MOUSE45836
OG0007176	XENTR14504	MOUSE43501, MOUSE43500, MOUSE43499, MOUSE43498
OG0007177	XENTR13081	MOUSE27462, MOUSE27461
OG0007178	XENTR03949	MOUSE24080, MOUSE24079
OG0007179	XENTR10416	MOUSE52436, MOUSE52434, MOUSE52435, MOUSE52432, MOUSE52433, MOUSE52431
OG0007181	XENTR10462	MOUSE54274, MOUSE54273
OG0007182	XENTR01510	MOUSE04317
OG0007183	XENTR04220	MOUSE52163, MOUSE52162
OG0007185	XENTR07399	MOUSE06224, MOUSE06225
OG0007186	XENTR13974	MOUSE05260, MOUSE05261
OG0007187	XENTR07115	MOUSE14892
OG0007188	XENTR08812	MOUSE26110, MOUSE26112, MOUSE26111
OG0007189	XENTR03901	MOUSE14133, MOUSE14134
OG0007190	XENTR01938	MOUSE02812
OG0007191	XENTR04764	MOUSE10517, MOUSE10515, MOUSE10516, MOUSE10514
OG0007192	XENTR00135	MOUSE22113, MOUSE22112, MOUSE22111
OG0007193	XENTR04773	MOUSE14227
OG0007193	XENTR15321	MOUSE15095, MOUSE15096, MOUSE15101, MOUSE15100, MOUSE15099, MOUSE15098, MOUSE15097, MOUSE15094
OG0007195	XENTR00526	MOUSE02799
OG0007195	XENTR16177	MOUSE16852
OG0007199	XENTR12048, XENTR00223	MOUSE13429
OG0007200	XENTR08147	MOUSE21248
OG0007201	XENTR08891	MOUSE17912
OG0007204	XENTR00365	MOUSE33203, MOUSE33202
OG0007204	XENTR13207	MOUSE50332, MOUSE50333
OG0007205	XENTR09932	MOUSE23939, MOUSE23938
OG0007205	XENTR16486	MOUSE25886
OG0007206	XENTR00287	MOUSE29517
OG0007206	XENTR11502	MOUSE02204
OG0007207	XENTR15852, XENTR15853, XENTR16511, XENTR16512, XENTR18398, XENTR16513, XENTR16514, XENTR16515, XENTR15851	MOUSE00804
OG0007209	XENTR06157	MOUSE25936, MOUSE25935
OG0007209	XENTR18958, XENTR11763	MOUSE17208, MOUSE17209
OG0007210	XENTR15235	MOUSE51146
OG0007211	XENTR16389	MOUSE00302, MOUSE00301, MOUSE00300
OG0007212	XENTR09369	MOUSE29843, MOUSE29844, MOUSE29842
OG0007212	XENTR18062	MOUSE04261, MOUSE04263, MOUSE04262, MOUSE54544, MOUSE09527
OG0007214	XENTR18678	MOUSE41887, MOUSE41889, MOUSE41890, MOUSE41891, MOUSE41888, MOUSE41881, MOUSE41884, MOUSE41885, MOUSE41883, MOUSE41886
OG0007227	XENTR17294	MOUSE19893, MOUSE19895
OG0007235	XENTR19054, XENTR16448, XENTR16447, XENTR16451, XENTR16452, XENTR16450, XENTR16446, XENTR16445, XENTR16437, XENTR16443, XENTR16439, XENTR16438, XENTR01535, XENTR14591, XENTR14592, XENTR14589, XENTR19072, XENTR01583, XENTR01536, XENTR01540, XENTR14595, XENTR14594, XENTR01541, XENTR01586	MOUSE54025, MOUSE31139, MOUSE14607
OG0007248	XENTR09965, XENTR09966	MOUSE18543, MOUSE18542
OG0007250	XENTR15090, XENTR15089	MOUSE12898, MOUSE12897
OG0007251	XENTR16778	MOUSE01636
OG0007253	XENTR15675	MOUSE09257
OG0007253	XENTR06641	MOUSE49391
OG0007254	XENTR16036	MOUSE49930
OG0007255	XENTR03356, XENTR03355	MOUSE39759
OG0007256	XENTR05599	MOUSE39410
OG0007258	XENTR05062	MOUSE19644
OG0007261	XENTR14144	MOUSE32244
OG0007264	XENTR00464, XENTR00463	MOUSE49132, MOUSE49130, MOUSE49131
OG0007266	XENTR14040	MOUSE01804
OG0007267	XENTR00329	MOUSE33724
OG0007268	XENTR07436	MOUSE15922, MOUSE15920, MOUSE15923, MOUSE15921, MOUSE15919
OG0007269	XENTR08034, XENTR06073	MOUSE06847
OG0007270	XENTR00919	MOUSE13004
OG0007271	XENTR06576	MOUSE06041, MOUSE06040
OG0007272	XENTR18622	MOUSE34613, MOUSE34614
OG0007273	XENTR11486	MOUSE44138, MOUSE44137, MOUSE44139
OG0007274	XENTR14808	MOUSE50595, MOUSE50596, MOUSE50594
OG0007275	XENTR10112	MOUSE02295, MOUSE02296
OG0007276	XENTR17394	MOUSE20695
OG0007279	XENTR03525	MOUSE04341
OG0007280	XENTR04651	MOUSE32007
OG0007281	XENTR00958	MOUSE38663, MOUSE38662
OG0007282	XENTR10935	MOUSE37535
OG0007283	XENTR07330	MOUSE03788, MOUSE03787
OG0007284	XENTR07884	MOUSE34245
OG0007284	XENTR03693	MOUSE54478
OG0007285	XENTR05890	MOUSE32145, MOUSE32146, MOUSE32144
OG0007286	XENTR12572	MOUSE44597
OG0007288	XENTR04861	MOUSE31526, MOUSE31527, MOUSE31525
OG0007289	XENTR01683	MOUSE49689
OG0007290	XENTR07276	MOUSE43717
OG0007291	XENTR02444	MOUSE28540
OG0007292	XENTR16459	MOUSE43053, MOUSE43052
OG0007293	XENTR15743	MOUSE13613
OG0007294	XENTR14997	MOUSE53430, MOUSE53427, MOUSE53425, MOUSE53429, MOUSE53426, MOUSE53428
OG0007295	XENTR04865	MOUSE31498, MOUSE31497, MOUSE31496
OG0007296	XENTR00485	MOUSE49540
OG0007297	XENTR19091	MOUSE53603, MOUSE53601
OG0007298	XENTR05560	MOUSE31581
OG0007299	XENTR02278	MOUSE47838
OG0007300	XENTR05357	MOUSE35183, MOUSE35181
OG0007301	XENTR16260	MOUSE09989, MOUSE09991, MOUSE09990, MOUSE09992
OG0007302	XENTR00417	MOUSE44506, MOUSE44507, MOUSE44510
OG0007303	XENTR14363	MOUSE28066, MOUSE28065
OG0007304	XENTR08025	MOUSE06867
OG0007305	XENTR16934	MOUSE24298, MOUSE24297
OG0007306	XENTR11408	MOUSE16276, MOUSE16275, MOUSE16273, MOUSE16272
OG0007307	XENTR00613	MOUSE02947
OG0007308	XENTR02295	MOUSE11376, MOUSE11377
OG0007309	XENTR13050	MOUSE03035
OG0007310	XENTR13427	MOUSE45035
OG0007312	XENTR01859	MOUSE03829, MOUSE03828
OG0007314	XENTR14853	MOUSE24672
OG0007316	XENTR04896	MOUSE48208, MOUSE48210, MOUSE48209
OG0007317	XENTR13051	MOUSE03033
OG0007318	XENTR08377	MOUSE52776
OG0007319	XENTR16805	MOUSE28912
OG0007320	XENTR11235	MOUSE51738, MOUSE51739, MOUSE51737
OG0007321	XENTR12796	MOUSE20101
OG0007323	XENTR08193, XENTR08194	MOUSE29290
OG0007325	XENTR07774	MOUSE49722
OG0007326	XENTR05294	MOUSE51801, MOUSE51802
OG0007329	XENTR12936	MOUSE17878
OG0007330	XENTR08463	MOUSE45076, MOUSE45075
OG0007331	XENTR00732	MOUSE39235
OG0007334	XENTR18884	MOUSE30490
OG0007335	XENTR07715	MOUSE08020, MOUSE08021
OG0007336	XENTR19188, XENTR12086	MOUSE33887
OG0007337	XENTR18440, XENTR09152	MOUSE00481, MOUSE00482
OG0007338	XENTR13663	MOUSE02170, MOUSE02169
OG0007339	XENTR03376	MOUSE08716
OG0007340	XENTR11750	MOUSE17534, MOUSE17532, MOUSE17531, MOUSE17533
OG0007341	XENTR00193	MOUSE16696
OG0007342	XENTR05724	MOUSE09679, MOUSE09680, MOUSE08805
OG0007343	XENTR09826	MOUSE01417
OG0007344	XENTR15343	MOUSE17358
OG0007345	XENTR05583	MOUSE31648, MOUSE31647
OG0007347	XENTR11224	MOUSE40881, MOUSE40884, MOUSE40882
OG0007348	XENTR09214	MOUSE12913
OG0007351	XENTR03181	MOUSE06954
OG0007353	XENTR09557	MOUSE49062
OG0007354	XENTR00406	MOUSE13358
OG0007356	XENTR01249	MOUSE17323
OG0007357	XENTR15128	MOUSE49428
OG0007358	XENTR00577, XENTR00576	MOUSE19466
OG0007359	XENTR02146	MOUSE09163, MOUSE09166, MOUSE09162
OG0007360	XENTR00103	MOUSE23987, MOUSE23986
OG0007361	XENTR11435	MOUSE30812
OG0007363	XENTR10822	MOUSE12968
OG0007364	XENTR05632	MOUSE14210, MOUSE14209
OG0007365	XENTR00063	MOUSE33407
OG0007366	XENTR08103	MOUSE48417, MOUSE48418
OG0007367	XENTR00303	MOUSE33622
OG0007369	XENTR01060	MOUSE22430
OG0007370	XENTR06534	MOUSE04703, MOUSE04702
OG0007371	XENTR13383	MOUSE21071, MOUSE21072
OG0007372	XENTR12651	MOUSE42627
OG0007373	XENTR03573	MOUSE18067
OG0007374	XENTR06461	MOUSE40539, MOUSE40538
OG0007376	XENTR04648	MOUSE32000, MOUSE31998, MOUSE31999, MOUSE31997, MOUSE31996
OG0007377	XENTR03953	MOUSE24074, MOUSE24073
OG0007378	XENTR11537	MOUSE04222, MOUSE04221
OG0007379	XENTR13530	MOUSE08208, MOUSE08209
OG0007380	XENTR17613	MOUSE18994
OG0007381	XENTR10253	MOUSE06415, MOUSE06416, MOUSE06414
OG0007384	XENTR07600	MOUSE06624, MOUSE06627, MOUSE06626, MOUSE06625
OG0007385	XENTR11824	MOUSE27240, MOUSE27239, MOUSE27238
OG0007386	XENTR18391	MOUSE35741, MOUSE35743, MOUSE35742
OG0007387	XENTR14518	MOUSE32806
OG0007388	XENTR17197	MOUSE35885, MOUSE35884
OG0007389	XENTR06158	MOUSE25933
OG0007390	XENTR18596	MOUSE38551, MOUSE38550, MOUSE38552
OG0007391	XENTR01526	MOUSE50178, MOUSE50176, MOUSE50177
OG0007392	XENTR04287	MOUSE32236, MOUSE32238, MOUSE32237
OG0007393	XENTR11702	MOUSE07668
OG0007394	XENTR12646	MOUSE42619
OG0007395	XENTR07594	MOUSE06300, MOUSE06302, MOUSE06301
OG0007396	XENTR00514	MOUSE48951
OG0007397	XENTR00313	MOUSE33684
OG0007399	XENTR04879	MOUSE43864
OG0007400	XENTR06104, XENTR06105	MOUSE15646
OG0007401	XENTR17065	MOUSE51222
OG0007402	XENTR11340	MOUSE17044, MOUSE17045
OG0007403	XENTR09758	MOUSE40241, MOUSE40240
OG0007405	XENTR12887	MOUSE14443, MOUSE14442
OG0007406	XENTR00832	MOUSE15290, MOUSE15291, MOUSE15289, MOUSE15292, MOUSE15288
OG0007407	XENTR07577	MOUSE21054
OG0007408	XENTR11855	MOUSE13504
OG0007409	XENTR03019	MOUSE00404, MOUSE00402
OG0007410	XENTR05602	MOUSE12955, MOUSE14285, MOUSE14286
OG0007411	XENTR19232	MOUSE19154, MOUSE19155
OG0007412	XENTR19082	MOUSE23326
OG0007413	XENTR16851	MOUSE53007
OG0007415	XENTR06922	MOUSE05666
OG0007418	XENTR04049	MOUSE04928
OG0007419	XENTR11330	MOUSE03772
OG0007421	XENTR03781	MOUSE02352
OG0007422	XENTR03872	MOUSE07286, MOUSE40322, MOUSE07287, MOUSE07288
OG0007423	XENTR12993	MOUSE15054
OG0007424	XENTR11339	MOUSE17046
OG0007425	XENTR16373	MOUSE18550, MOUSE18548
OG0007426	XENTR12568	MOUSE44588, MOUSE44585, MOUSE44586
OG0007427	XENTR02005	MOUSE46815
OG0007428	XENTR10603	MOUSE53225, MOUSE53224, MOUSE53223, MOUSE53209
OG0007429	XENTR06612	MOUSE02008
OG0007430	XENTR02841	MOUSE16094, MOUSE16096, MOUSE16095, MOUSE16097
OG0007431	XENTR03371	MOUSE08705
OG0007432	XENTR06026	MOUSE51045
OG0007433	XENTR13706	MOUSE44443, MOUSE44444
OG0007436	XENTR01096	MOUSE01136, MOUSE01138
OG0007437	XENTR07931	MOUSE40494, MOUSE40495
OG0007438	XENTR02922	MOUSE25113, MOUSE25112
OG0007439	XENTR06565	MOUSE18803
OG0007440	XENTR16878	MOUSE23442
OG0007441	XENTR04516	MOUSE18962
OG0007442	XENTR00039	MOUSE33512
OG0007443	XENTR10297	MOUSE37706, MOUSE37709, MOUSE37707, MOUSE37708
OG0007444	XENTR02677	MOUSE27639, MOUSE27643, MOUSE27640, MOUSE27642, MOUSE27641
OG0007444	XENTR05722	MOUSE09669
OG0007445	XENTR12978, XENTR12979	MOUSE15761, MOUSE15762, MOUSE15760
OG0007446	XENTR06442	MOUSE37963, MOUSE37961
OG0007447	XENTR12201	MOUSE48737, MOUSE48736
OG0007448	XENTR15377, XENTR01461	MOUSE01474, MOUSE01473
OG0007449	XENTR18679	MOUSE28249
OG0007450	XENTR06660	MOUSE07464
OG0007451	XENTR12405	MOUSE12346
OG0007452	XENTR17957	MOUSE36786
OG0007453	XENTR01387	MOUSE46202, MOUSE46201
OG0007454	XENTR04173	MOUSE22524
OG0007455	XENTR07691	MOUSE55231, MOUSE55229, MOUSE55228
OG0007456	XENTR04528	MOUSE37583
OG0007457	XENTR10055	MOUSE51393
OG0007458	XENTR08684	MOUSE32631, MOUSE32630
OG0007459	XENTR11371	MOUSE35765, MOUSE35764, MOUSE35766
OG0007460	XENTR05094	MOUSE18660
OG0007461	XENTR08489	MOUSE08148
OG0007462	XENTR08425	MOUSE01188, MOUSE01187
OG0007463	XENTR08950	MOUSE01879, MOUSE01878
OG0007465	XENTR04059	MOUSE04958, MOUSE04957, MOUSE04956
OG0007466	XENTR02679	MOUSE27626, MOUSE27627, MOUSE27628
OG0007467	XENTR07159	MOUSE32975, MOUSE32976, MOUSE32974
OG0007468	XENTR15060	MOUSE35894, MOUSE35895, MOUSE35898, MOUSE35896
OG0007471	XENTR04599	MOUSE11862, MOUSE11861, MOUSE11859
OG0007472	XENTR00553	MOUSE19520, MOUSE19519, MOUSE19518
OG0007473	XENTR01457	MOUSE22462, MOUSE22461
OG0007474	XENTR06036	MOUSE50949, MOUSE50951, MOUSE50948, MOUSE50950, MOUSE50953, MOUSE50954, MOUSE50952
OG0007475	XENTR01800	MOUSE15012
OG0007476	XENTR14782	MOUSE18470
OG0007477	XENTR17920	MOUSE05610
OG0007478	XENTR01177	MOUSE37279, MOUSE37280, MOUSE37278
OG0007479	XENTR01389	MOUSE38571, MOUSE38570, MOUSE38569, MOUSE38573, MOUSE38572
OG0007480	XENTR14211	MOUSE46625, MOUSE46626
OG0007481	XENTR08890	MOUSE04304
OG0007482	XENTR11438	MOUSE30818
OG0007484	XENTR11668	MOUSE43277
OG0007485	XENTR09035	MOUSE11693, MOUSE11694, MOUSE11691, MOUSE11692, MOUSE11690, MOUSE54164, MOUSE11689
OG0007486	XENTR08138	MOUSE00806
OG0007488	XENTR12274	MOUSE17251
OG0007489	XENTR06667	MOUSE07091
OG0007490	XENTR18724	MOUSE28197, MOUSE28196
OG0007491	XENTR07351	MOUSE16994
OG0007493	XENTR09779	MOUSE35818, MOUSE35819
OG0007495	XENTR08419	MOUSE01208
OG0007496	XENTR06004	MOUSE11212
OG0007497	XENTR07427	MOUSE24117, MOUSE24116
OG0007498	XENTR10735	MOUSE13566, MOUSE13567
OG0007499	XENTR11617	MOUSE20297, MOUSE20299, MOUSE20298
OG0007500	XENTR08411	MOUSE15489
OG0007501	XENTR00395	MOUSE02118
OG0007503	XENTR07556, XENTR07557	MOUSE00760
OG0007504	XENTR00131	MOUSE38710
OG0007506	XENTR09086	MOUSE03078
OG0007507	XENTR00172	MOUSE24531
OG0007508	XENTR16412	MOUSE25338
OG0007509	XENTR02576	MOUSE04914
OG0007510	XENTR13679	MOUSE34054, MOUSE34055, MOUSE34053
OG0007513	XENTR00761	MOUSE25012, MOUSE25011
OG0007514	XENTR13992	MOUSE10548, MOUSE10547
OG0007514	XENTR00309	MOUSE33590
OG0007515	XENTR16605	MOUSE38546
OG0007516	XENTR02363	MOUSE15129, MOUSE14514, MOUSE14513, MOUSE14512
OG0007517	XENTR19247	MOUSE44406
OG0007518	XENTR06614	MOUSE02001, MOUSE01999, MOUSE02000
OG0007519	XENTR05051	MOUSE43742, MOUSE43741
OG0007520	XENTR14762, XENTR14763	MOUSE53065, MOUSE21784, MOUSE53066, MOUSE53064
OG0007521	XENTR08269	MOUSE21105
OG0007522	XENTR07712	MOUSE08043, MOUSE08042
OG0007524	XENTR17573	MOUSE38356, MOUSE38357, MOUSE38358
OG0007524	XENTR02042	MOUSE54054, MOUSE54055
OG0007525	XENTR04661, XENTR04662	MOUSE31316, MOUSE31314
OG0007527	XENTR13242	MOUSE19940
OG0007528	XENTR07788	MOUSE31925, MOUSE31924, MOUSE31923
OG0007529	XENTR07378	MOUSE06523, MOUSE06521, MOUSE06520
OG0007531	XENTR15044, XENTR15045	MOUSE10279, MOUSE10277
OG0007533	XENTR07903	MOUSE27914, MOUSE27911, MOUSE27913
OG0007540	XENTR01121	MOUSE26573, MOUSE26575, MOUSE26574
OG0007541	XENTR05534	MOUSE24792, MOUSE24790, MOUSE24791
OG0007542	XENTR12432	MOUSE24869, MOUSE24872, MOUSE24870
OG0007542	XENTR15932	MOUSE05712
OG0007543	XENTR15412	MOUSE26004
OG0007545	XENTR04920	MOUSE48120, MOUSE48119, MOUSE48122, MOUSE48140, MOUSE48139, MOUSE48121, MOUSE48128, MOUSE48130, MOUSE48135, MOUSE48138, MOUSE48141, MOUSE48118, MOUSE48123, MOUSE48124
OG0007546	XENTR05607, XENTR05605	MOUSE14292, MOUSE14294, MOUSE14295, MOUSE14293, MOUSE14291, MOUSE14290
OG0007547	XENTR06083	MOUSE49638
OG0007547	XENTR11003	MOUSE53405
OG0007549	XENTR00929	MOUSE38485, MOUSE38484
OG0007549	XENTR03894	MOUSE14161
OG0007550	XENTR04972	MOUSE23206
OG0007550	XENTR03751	MOUSE49522, MOUSE49523
OG0007551	XENTR02035	MOUSE54046, MOUSE54045, MOUSE54047
OG0007552	XENTR05618	MOUSE48696
OG0007553	XENTR15699	MOUSE42038
OG0007582	XENTR04748	MOUSE10486, MOUSE10484
OG0007583	XENTR13389	MOUSE21092, MOUSE21091
OG0007584	XENTR07343	MOUSE17090
OG0007586	XENTR08401	MOUSE09618
OG0007587	XENTR05116	MOUSE13407, MOUSE13406, MOUSE13408
OG0007588	XENTR18417	MOUSE41580, MOUSE41579, MOUSE41577, MOUSE41575, MOUSE41578
OG0007589	XENTR03301	MOUSE48279
OG0007591	XENTR06862	MOUSE05188, MOUSE05187
OG0007592	XENTR08418	MOUSE01212
OG0007593	XENTR04066	MOUSE34964, MOUSE34967, MOUSE34966, MOUSE34965
OG0007594	XENTR06984	MOUSE20721, MOUSE20718, MOUSE20717, MOUSE20719
OG0007597	XENTR00847	MOUSE37260
OG0007598	XENTR03536	MOUSE30066, MOUSE30065
OG0007601	XENTR13138	MOUSE05139
OG0007602	XENTR00305	MOUSE33601
OG0007603	XENTR05886	MOUSE49112, MOUSE49111
OG0007604	XENTR10989	MOUSE49654, MOUSE49653, MOUSE49655
OG0007605	XENTR15345, XENTR15344	MOUSE17359
OG0007606	XENTR04118	MOUSE18645, MOUSE18646
OG0007607	XENTR04097	MOUSE35013, MOUSE35014
OG0007608	XENTR10599	MOUSE08984
OG0007609	XENTR10306	MOUSE37742, MOUSE37741, MOUSE37743
OG0007610	XENTR07048	MOUSE52650
OG0007611	XENTR06655	MOUSE07480
OG0007612	XENTR15965	MOUSE42082, MOUSE42083, MOUSE42081, MOUSE42080
OG0007613	XENTR05874	MOUSE48648
OG0007614	XENTR16527	MOUSE49787, MOUSE49788
