Orthogroup	XENTR	DANRE
OG0012405	XENTR05496	DANRE15777, DANRE17820, DANRE17821, DANRE17819
OG0012406	XENTR01104, XENTR01105	DANRE02633
OG0012407	XENTR00239	DANRE10369
OG0012409	XENTR05096	DANRE22324, DANRE22323
OG0012410	XENTR01294	DANRE28050, DANRE28048, DANRE28049
OG0012411	XENTR13732	DANRE39885, DANRE39886, DANRE39884
OG0012412	XENTR06261	DANRE01960, DANRE01956, DANRE01957, DANRE01959, DANRE01958
OG0012414	XENTR09840	DANRE27111, DANRE02125, DANRE02124
OG0012415	XENTR17195, XENTR17638, XENTR17637, XENTR08389, XENTR15575, XENTR17639	DANRE01255, DANRE01254
OG0012416	XENTR09174	DANRE26833, DANRE26832
OG0012417	XENTR04139	DANRE11353
OG0012418	XENTR16047	DANRE35159, DANRE35158, DANRE00379, DANRE00381, DANRE00380
OG0012419	XENTR10080	DANRE34998, DANRE08153
OG0012420	XENTR06025	DANRE35006
OG0012421	XENTR08747	DANRE07214
OG0012422	XENTR04858	DANRE07092, DANRE07093, DANRE07091
OG0012423	XENTR04973, XENTR04974, XENTR03752	DANRE17493, DANRE17495, DANRE17492, DANRE17494
OG0012424	XENTR04490	DANRE17490, DANRE26262, DANRE26261
OG0012425	XENTR18225	DANRE10982, DANRE10981, DANRE18314, DANRE18313
OG0012426	XENTR10658	DANRE18345, DANRE18347, DANRE18346
OG0012427	XENTR08751	DANRE20246, DANRE20245
OG0012428	XENTR11851	DANRE15102
OG0012429	XENTR14122, XENTR14123	DANRE03202
OG0012430	XENTR11614	DANRE23220, DANRE23221, DANRE02353
OG0012431	XENTR10058	DANRE26008, DANRE38323
OG0012433	XENTR16468	DANRE22840
OG0012435	XENTR18359	DANRE08864
OG0012436	XENTR17479	DANRE33477, DANRE00125, DANRE00134
OG0012437	XENTR10443	DANRE08005, DANRE19826, DANRE19827
OG0012438	XENTR16245	DANRE24258, DANRE24259
OG0012439	XENTR17248	DANRE12635, DANRE30769, DANRE12634
OG0012440	XENTR16153	DANRE30777, DANRE12632, DANRE12633
OG0012441	XENTR06211	DANRE23094, DANRE22721, DANRE22722
OG0012442	XENTR07558	DANRE04347
OG0012443	XENTR11844	DANRE05301, DANRE16139
OG0012444	XENTR13074	DANRE14781, DANRE14782
OG0012446	XENTR18379	DANRE00724, DANRE37966, DANRE37965, DANRE37967
OG0012447	XENTR10538	DANRE22202, DANRE22219, DANRE22220
OG0012448	XENTR01330	DANRE12552, DANRE12551, DANRE12550
OG0012449	XENTR10597	DANRE09220
OG0012450	XENTR16877	DANRE10202, DANRE10203
OG0012452	XENTR00641	DANRE41852
OG0012453	XENTR07354, XENTR07338	DANRE30540, DANRE03572
OG0012454	XENTR07725, XENTR07726	DANRE19346, DANRE19345, DANRE19344
OG0012455	XENTR13744	DANRE43091, DANRE35997, DANRE35998
OG0012456	XENTR13083	DANRE17400, DANRE17398, DANRE17399, DANRE43019
OG0012457	XENTR03853	DANRE11848
OG0012458	XENTR05203	DANRE40216
OG0012459	XENTR05686	DANRE37381, DANRE27690, DANRE27689
OG0012461	XENTR08467	DANRE12235
OG0012463	XENTR02011	DANRE11614, DANRE11615, DANRE04257, DANRE04258
OG0012464	XENTR06035	DANRE34161, DANRE34162, DANRE08171, DANRE08172
OG0012466	XENTR10670, XENTR10669, XENTR14901, XENTR18590	DANRE01402
OG0012467	XENTR05977	DANRE12780, DANRE12781
OG0012468	XENTR15707	DANRE30854, DANRE30856, DANRE30855
OG0012469	XENTR16596	DANRE30805
OG0012470	XENTR16214, XENTR16213	DANRE37785, DANRE37786
OG0012471	XENTR04785	DANRE29271, DANRE29270, DANRE29269, DANRE22029
OG0012473	XENTR19144, XENTR07878	DANRE23258, DANRE23259
OG0012474	XENTR07284	DANRE03798, DANRE03800, DANRE03799, DANRE05066
OG0012475	XENTR01858, XENTR00985	DANRE36171, DANRE36170, DANRE29330, DANRE29331
OG0012476	XENTR04172	DANRE42562
OG0012478	XENTR06936	DANRE29935, DANRE24700, DANRE24699
OG0012479	XENTR04834	DANRE21289, DANRE21290
OG0012480	XENTR14000	DANRE33238, DANRE33237, DANRE33239
OG0012481	XENTR06852	DANRE29954, DANRE03485
OG0012482	XENTR01028	DANRE07288
OG0012484	XENTR04650	DANRE26657
OG0012486	XENTR00411	DANRE16775, DANRE39512
OG0012487	XENTR08578	DANRE08841, DANRE28076, DANRE28075
OG0012488	XENTR01929	DANRE43418, DANRE34934, DANRE42740, DANRE33988
OG0012489	XENTR06773	DANRE34960
OG0012490	XENTR01040	DANRE15647, DANRE07187, DANRE07188
OG0012491	XENTR15505	DANRE17319, DANRE17320
OG0012493	XENTR05538	DANRE11897, DANRE11898, DANRE11896
OG0012495	XENTR09427	DANRE15375, DANRE15376
OG0012496	XENTR04182	DANRE41692, DANRE35877, DANRE35879, DANRE35880, DANRE35878
OG0012497	XENTR05034	DANRE22602, DANRE22603, DANRE22604
OG0012498	XENTR15017	DANRE01143
OG0012499	XENTR09226	DANRE40503, DANRE40504, DANRE02451, DANRE02452
OG0012500	XENTR03715	DANRE38864, DANRE38863
OG0012501	XENTR05386	DANRE41456, DANRE41458, DANRE41455, DANRE41457
OG0012502	XENTR18395	DANRE42083, DANRE42082
OG0012503	XENTR00442	DANRE43371
OG0012504	XENTR19002	DANRE28384, DANRE28393, DANRE28385, DANRE28392, DANRE37472
OG0012505	XENTR06842	DANRE43182, DANRE34764
OG0012506	XENTR05311, XENTR05312	DANRE12913, DANRE38349, DANRE12911, DANRE12912
OG0012508	XENTR16016	DANRE43437, DANRE26233, DANRE38256
OG0012509	XENTR00854	DANRE41206
OG0012510	XENTR11055, XENTR11056	DANRE10523
OG0012512	XENTR14699	DANRE24808, DANRE24807
OG0012572	XENTR17978, XENTR18471	DANRE16429
OG0012582	XENTR15374	DANRE01901, DANRE01903, DANRE01902
OG0012583	XENTR02620	DANRE34453, DANRE34454
OG0012588	XENTR01863	DANRE27031, DANRE27029, DANRE27028, DANRE27027, DANRE27030, DANRE27026
OG0012589	XENTR09872	DANRE26223
OG0012591	XENTR19249	DANRE28283
OG0012840	XENTR05793	DANRE08268
OG0012903	XENTR14457	DANRE06805
OG0013019	XENTR07723, XENTR07722	DANRE17587, DANRE17589, DANRE17588
OG0013071	XENTR16076	DANRE35293, DANRE41522, DANRE41521
OG0013072	XENTR12057	DANRE38519, DANRE38520, DANRE26113
OG0013073	XENTR09861	DANRE25265, DANRE25264
OG0013074	XENTR03746	DANRE26188
OG0013075	XENTR10290	DANRE39043
OG0013078	XENTR05332	DANRE31483
OG0013079	XENTR06214	DANRE35614
OG0013080	XENTR05919	DANRE33841, DANRE33840, DANRE06386
OG0013081	XENTR00712, XENTR00714, XENTR00711, XENTR00710	DANRE06364
OG0013082	XENTR07869	DANRE12004, DANRE12003, DANRE18813
OG0013083	XENTR12328, XENTR12327	DANRE12097, DANRE12096, DANRE12095
OG0013084	XENTR04226	DANRE11987, DANRE11988, DANRE01935
OG0013085	XENTR05635	DANRE03613, DANRE29307
OG0013086	XENTR13962	DANRE03871
OG0013087	XENTR11841	DANRE04058, DANRE04059, DANRE04822
OG0013088	XENTR00476	DANRE25402, DANRE25401, DANRE39160
OG0013089	XENTR06820	DANRE41122, DANRE40290
OG0013090	XENTR02448	DANRE40291, DANRE22387
OG0013091	XENTR16862	DANRE40313, DANRE40312, DANRE22708
OG0013092	XENTR08371	DANRE02740, DANRE02739
OG0013093	XENTR07896	DANRE19812, DANRE07596, DANRE07595
OG0013094	XENTR13153	DANRE05809
OG0013097	XENTR00102	DANRE21480
OG0013098	XENTR17853	DANRE12346, DANRE12347
OG0013100	XENTR04120	DANRE11264
OG0013101	XENTR18088	DANRE11643
OG0013102	XENTR15331	DANRE34851, DANRE34852
OG0013103	XENTR01083	DANRE42105, DANRE35922
OG0013104	XENTR01469	DANRE37646, DANRE37647, DANRE38411
OG0013105	XENTR04995	DANRE20130, DANRE06775
OG0013105	XENTR04888, XENTR04889	DANRE16289
OG0013106	XENTR12726	DANRE11114, DANRE18305
OG0013107	XENTR05541	DANRE18410
OG0013109	XENTR10344	DANRE20133, DANRE20134
OG0013110	XENTR10910, XENTR10911	DANRE20146, DANRE20147, DANRE20145
OG0013112	XENTR01856	DANRE15426, DANRE15425
OG0013113	XENTR05555	DANRE22981, DANRE22980
OG0013114	XENTR08070	DANRE36638, DANRE22968
OG0013115	XENTR08765	DANRE35738, DANRE42784
OG0013116	XENTR00370	DANRE36360, DANRE36361
OG0013117	XENTR09640	DANRE36332
OG0013121	XENTR05781	DANRE08893
OG0013122	XENTR10191	DANRE07925, DANRE34640
OG0013123	XENTR00825	DANRE25808, DANRE25809, DANRE00130
OG0013124	XENTR07092	DANRE23751, DANRE23750, DANRE36531
OG0013125	XENTR12129	DANRE12714, DANRE12713
OG0013126	XENTR08710	DANRE39326, DANRE12620
OG0013127	XENTR03197	DANRE13265, DANRE13264
OG0013128	XENTR13634	DANRE28163
OG0013129	XENTR06744	DANRE13537, DANRE09917, DANRE09918, DANRE09919
OG0013130	XENTR06381	DANRE43204
OG0013131	XENTR03990	DANRE24569, DANRE26711
OG0013132	XENTR01713	DANRE37033, DANRE37032
OG0013133	XENTR16249	DANRE41885
OG0013134	XENTR10825	DANRE41817, DANRE41818
OG0013135	XENTR06063	DANRE11690
OG0013136	XENTR04809	DANRE03632, DANRE28581, DANRE28580
OG0013137	XENTR06245	DANRE24422, DANRE28006
OG0013138	XENTR01886	DANRE27201, DANRE27202, DANRE38785
OG0013139	XENTR13836	DANRE16219
OG0013140	XENTR08387	DANRE02662, DANRE36958
OG0013141	XENTR11649	DANRE17714, DANRE11754, DANRE11755
OG0013142	XENTR00469	DANRE39284
OG0013143	XENTR06552	DANRE24623, DANRE27861, DANRE27862
OG0013144	XENTR00883	DANRE36668
OG0013145	XENTR07898	DANRE42469
OG0013146	XENTR11342	DANRE30152
OG0013148	XENTR14261	DANRE11094, DANRE17879
OG0013149	XENTR11525, XENTR04733	DANRE00479, DANRE33445
OG0013150	XENTR04882	DANRE15971, DANRE15970
OG0013151	XENTR01772	DANRE28963
OG0013152	XENTR17649	DANRE21428, DANRE21429
OG0013155	XENTR07006	DANRE34725, DANRE34726, DANRE34724
OG0013156	XENTR08451	DANRE11362, DANRE11361
OG0013157	XENTR00091	DANRE36349
OG0013159	XENTR07360	DANRE03035, DANRE03034
OG0013160	XENTR09456	DANRE20296, DANRE08324
OG0013161	XENTR15627	DANRE14770, DANRE14769
OG0013162	XENTR12855	DANRE11483
OG0013164	XENTR05506, XENTR05507	DANRE17932, DANRE17931
OG0013165	XENTR02615	DANRE07830, DANRE34462
OG0013167	XENTR18504	DANRE42589, DANRE42590, DANRE42591
OG0013168	XENTR03883	DANRE29453, DANRE29454, DANRE35453
OG0013172	XENTR18709	DANRE22627, DANRE22628
OG0013175	XENTR11164	DANRE10016, DANRE10017
OG0013177	XENTR03151	DANRE42831, DANRE42832, DANRE42833
OG0013178	XENTR04158	DANRE35829, DANRE35830, DANRE41673
OG0013179	XENTR12093	DANRE18963, DANRE11858
OG0013181	XENTR14199	DANRE13760, DANRE13758, DANRE13759
OG0013182	XENTR15216	DANRE43362, DANRE28519
OG0013183	XENTR13777	DANRE06153, DANRE20507, DANRE20506
OG0013184	XENTR14814	DANRE03113, DANRE03112, DANRE03111
OG0013186	XENTR00261	DANRE24448, DANRE24449, DANRE24447
OG0013187	XENTR14927	DANRE41696, DANRE41695
OG0013188	XENTR10977	DANRE19199
OG0013190	XENTR04486	DANRE24666, DANRE24667
OG0013191	XENTR07742	DANRE35388
OG0013192	XENTR15246	DANRE36127, DANRE36128
OG0013195	XENTR12234	DANRE28897, DANRE28896
OG0013196	XENTR10909	DANRE07337
OG0013197	XENTR15121	DANRE17216, DANRE17215
OG0013198	XENTR00574, XENTR18184, XENTR01599, XENTR04227	DANRE43064
OG0013203	XENTR17852	DANRE16314, DANRE16315, DANRE16316
OG0013204	XENTR10257	DANRE30208, DANRE04158
OG0013205	XENTR05157	DANRE30615
OG0013206	XENTR01475, XENTR05814	DANRE39076, DANRE25615
OG0013207	XENTR06485	DANRE28868
OG0013258	XENTR00922	DANRE16108, DANRE16109
OG0013281	XENTR18742	DANRE42941
OG0013299	XENTR02619	DANRE07823, DANRE07822
OG0013300	XENTR01727	DANRE10654
OG0013304	XENTR17540, XENTR14809	DANRE13421
OG0013306	XENTR15084	DANRE15219
OG0013592	XENTR03146	DANRE42818
OG0013623	XENTR03377	DANRE26901
OG0013631	XENTR15884	DANRE36262
OG0013682	XENTR06643	DANRE38287
OG0013731	XENTR07003	DANRE39346
OG0013807	XENTR05138	DANRE14749
OG0013808	XENTR18710	DANRE16089, DANRE16090
OG0013901	XENTR15185	DANRE42268, DANRE42266
OG0013902	XENTR14430	DANRE16619, DANRE42303
OG0013903	XENTR07085	DANRE16106, DANRE42320
OG0013904	XENTR02664	DANRE38488, DANRE24988
OG0013905	XENTR02671	DANRE38501, DANRE38502
OG0013906	XENTR12068	DANRE38713, DANRE38714, DANRE38711, DANRE38712, DANRE25940
OG0013907	XENTR10150	DANRE25729
OG0013908	XENTR06845	DANRE02886, DANRE22807, DANRE22806
OG0013909	XENTR12764	DANRE14632, DANRE05867
OG0013910	XENTR02443	DANRE35499, DANRE35500
OG0013916	XENTR03544	DANRE15957, DANRE15958, DANRE15959
OG0013917	XENTR15476	DANRE40274
OG0013921	XENTR19243	DANRE23563, DANRE23564, DANRE23562
OG0013922	XENTR09661	DANRE22828, DANRE22826, DANRE22825, DANRE22827, DANRE40037
OG0013923	XENTR14819	DANRE07620
OG0013925	XENTR13527	DANRE04928, DANRE04927, DANRE04929
OG0013926	XENTR14280	DANRE08388
OG0013930	XENTR04477	DANRE38666, DANRE38669, DANRE38667
OG0013931	XENTR10254	DANRE04140
OG0013932	XENTR12538	DANRE17885, DANRE00825, DANRE00824
OG0013934	XENTR07617, XENTR07616	DANRE18356
OG0013935	XENTR15050	DANRE09904, DANRE19244
OG0013937	XENTR08413	DANRE41705, DANRE41704, DANRE16099
OG0013938	XENTR18210	DANRE04550, DANRE04551
OG0013940	XENTR15427, XENTR13809	DANRE15057
OG0013943	XENTR02777	DANRE40631
OG0013945	XENTR02993, XENTR02992, XENTR02991	DANRE23054, DANRE23055
OG0013946	XENTR08535	DANRE01704, DANRE23419, DANRE23420
OG0013947	XENTR06204	DANRE23003, DANRE23004
OG0013948	XENTR16077	DANRE37935, DANRE37934
OG0013950	XENTR05804	DANRE00121, DANRE33972
OG0013951	XENTR13315	DANRE22796, DANRE20642
OG0013954	XENTR08355	DANRE09743, DANRE14384
OG0013955	XENTR11417	DANRE09280
OG0013956	XENTR13073	DANRE09969
OG0013958	XENTR00394	DANRE31038
OG0013960	XENTR03251	DANRE24573, DANRE24574
OG0013961	XENTR03989	DANRE24552, DANRE26831
OG0013963	XENTR05603	DANRE29891, DANRE03644
OG0013964	XENTR17975	DANRE30498, DANRE36032
OG0013965	XENTR00541	DANRE00536
OG0013966	XENTR02383	DANRE30870, DANRE30871
OG0013968	XENTR00699	DANRE06999, DANRE07000
OG0013969	XENTR02340	DANRE40525
OG0013970	XENTR04480, XENTR05667	DANRE39109, DANRE39108
OG0013972	XENTR11827	DANRE13351, DANRE13352, DANRE13350
OG0013974	XENTR04825	DANRE36657, DANRE36658, DANRE02222
OG0013976	XENTR06305	DANRE24130
OG0013977	XENTR17169, XENTR17168	DANRE24142, DANRE24141
OG0013978	XENTR14741	DANRE41918, DANRE41919, DANRE41920, DANRE41921
OG0013979	XENTR06034	DANRE08174, DANRE08173
OG0013980	XENTR09924	DANRE27470
OG0013983	XENTR07529	DANRE20564, DANRE07351
OG0013985	XENTR14262	DANRE30798
OG0013986	XENTR08304	DANRE19170, DANRE19171, DANRE19169
OG0013987	XENTR16317, XENTR16316	DANRE38879, DANRE38880
OG0013988	XENTR14334, XENTR14335	DANRE00968
OG0013989	XENTR06638	DANRE12834
OG0013990	XENTR10951	DANRE11496
OG0013991	XENTR11829	DANRE15488, DANRE30137
OG0013992	XENTR05495	DANRE17823, DANRE17822
OG0013993	XENTR06260	DANRE11387, DANRE11388
OG0013994	XENTR13723	DANRE36162, DANRE28664
OG0013995	XENTR09123	DANRE29334, DANRE36180
OG0013996	XENTR00328	DANRE36430
OG0013997	XENTR12370	DANRE36443, DANRE36444, DANRE36445
OG0013998	XENTR14756	DANRE06059
OG0013999	XENTR05847	DANRE19210, DANRE34756
OG0014000	XENTR10124	DANRE03788, DANRE05090
OG0014003	XENTR10422	DANRE27298, DANRE24033
OG0014004	XENTR17578	DANRE40970, DANRE40969
OG0014005	XENTR12421	DANRE03436
OG0014006	XENTR18996, XENTR02638	DANRE07976, DANRE07975, DANRE34143
OG0014008	XENTR02762	DANRE00347, DANRE00348, DANRE00346
OG0014009	XENTR09363	DANRE22140, DANRE22141
OG0014010	XENTR04893	DANRE33526
OG0014013	XENTR04101	DANRE18150, DANRE18149, DANRE18148
OG0014018	XENTR04505	DANRE27273, DANRE27274
OG0014019	XENTR14708	DANRE30257
OG0014021	XENTR16804	DANRE02491
OG0014022	XENTR02765	DANRE35221, DANRE35222
OG0014025	XENTR01814	DANRE21914, DANRE28815
OG0014027	XENTR10081	DANRE00988
OG0014028	XENTR10083, XENTR14476	DANRE00991
OG0014029	XENTR03093	DANRE27627, DANRE27628, DANRE13271
OG0014032	XENTR04542	DANRE33495, DANRE34224
OG0014033	XENTR06652	DANRE18073
OG0014034	XENTR09897	DANRE22210, DANRE22211
OG0014035	XENTR07073	DANRE31463, DANRE31462
OG0014036	XENTR09533	DANRE03226
OG0014037	XENTR15220, XENTR15157	DANRE41646, DANRE41645, DANRE41647
OG0014038	XENTR06392	DANRE12425, DANRE12424
OG0014040	XENTR17411	DANRE22306, DANRE22305
OG0014042	XENTR09271	DANRE34419, DANRE34417, DANRE34418, DANRE34416
OG0014043	XENTR12614	DANRE40083, DANRE40084
OG0014044	XENTR08940	DANRE34904, DANRE31318
OG0014045	XENTR14394	DANRE11582
OG0014047	XENTR02216	DANRE34016, DANRE34017, DANRE19517, DANRE19516
OG0014048	XENTR01258	DANRE37006, DANRE22448
OG0014049	XENTR10218	DANRE39367
OG0014050	XENTR03144, XENTR03145	DANRE01954, DANRE01955
OG0014053	XENTR02047	DANRE06892, DANRE06889, DANRE06888, DANRE06890, DANRE06886, DANRE06887, DANRE06891
OG0014054	XENTR02966	DANRE22383, DANRE40455, DANRE41131, DANRE41132
OG0014056	XENTR03870	DANRE11022
OG0014058	XENTR08589	DANRE26446, DANRE26445, DANRE26444, DANRE26447
OG0014059	XENTR16455	DANRE23930, DANRE23931
OG0014061	XENTR18125	DANRE35912, DANRE35911, DANRE41534, DANRE41535
OG0014062	XENTR05462	DANRE10646
OG0014063	XENTR12830, XENTR12829	DANRE09388, DANRE09389
OG0014067	XENTR09563	DANRE38297
OG0014068	XENTR09955	DANRE28299
OG0014070	XENTR09727	DANRE20162, DANRE20161, DANRE06043
OG0014071	XENTR01335	DANRE12553, DANRE12554
OG0014072	XENTR18750	DANRE42949
OG0014090	XENTR06452	DANRE33565
OG0014188	XENTR18747	DANRE42946
OG0014202	XENTR17436, XENTR17434, XENTR17435	DANRE23077, DANRE23078
OG0014208	XENTR06975, XENTR06976, XENTR06977	DANRE33933, DANRE33934, DANRE33935
OG0014209	XENTR18895, XENTR19268, XENTR18122, XENTR18912	DANRE35060
OG0014210	XENTR02224	DANRE35304, DANRE35306
OG0014212	XENTR03513	DANRE40427
OG0014547	XENTR10267	DANRE42911
OG0014567	XENTR04563	DANRE35318
OG0014656	XENTR13146	DANRE11825
OG0014679	XENTR01983	DANRE33575, DANRE33574
OG0014738	XENTR18749	DANRE42948
OG0014788	XENTR02008	DANRE04203
OG0014892	XENTR15672	DANRE30515, DANRE30514
OG0014916	XENTR02309	DANRE42428
OG0014917	XENTR08774	DANRE42765, DANRE35530, DANRE42763, DANRE42764
OG0014918	XENTR01120	DANRE42697, DANRE42698
OG0014920	XENTR01245	DANRE23558, DANRE02749
OG0014921	XENTR02597	DANRE02770
OG0014922	XENTR07964	DANRE22264, DANRE22262, DANRE22263
OG0014924	XENTR03002	DANRE36806
OG0014926	XENTR16309	DANRE34346
OG0014927	XENTR00709	DANRE06362
OG0014928	XENTR17732	DANRE18548, DANRE18550, DANRE18549
OG0014930	XENTR07714	DANRE10721
OG0014931	XENTR10840	DANRE29259, DANRE03878
OG0014932	XENTR13133	DANRE03813
OG0014933	XENTR02331	DANRE36344, DANRE02919
OG0014934	XENTR08158	DANRE02910, DANRE05884
OG0014937	XENTR11807	DANRE14538
OG0014940	XENTR12031	DANRE41287
OG0014941	XENTR16152	DANRE02718
OG0014942	XENTR15698	DANRE30631, DANRE25036
OG0014945	XENTR08882	DANRE01226, DANRE08435
OG0014948	XENTR18405	DANRE15024, DANRE15023
OG0014949	XENTR11775	DANRE39254
OG0014950	XENTR10762	DANRE04626, DANRE04624, DANRE04623, DANRE04625
OG0014952	XENTR12814	DANRE08405, DANRE01239
OG0014954	XENTR11101	DANRE08408
OG0014955	XENTR02857	DANRE31430
OG0014956	XENTR16907	DANRE34501
OG0014957	XENTR15168, XENTR15167	DANRE29408, DANRE29409, DANRE29407
OG0014958	XENTR15327	DANRE29390, DANRE15455
OG0014959	XENTR08727	DANRE07220, DANRE07219
OG0014960	XENTR12722	DANRE10856, DANRE18332
OG0014961	XENTR10657	DANRE10798, DANRE10799, DANRE18349, DANRE18348
OG0014962	XENTR04107	DANRE18390, DANRE18388
OG0014963	XENTR00717	DANRE20260
OG0014964	XENTR00644	DANRE16173
OG0014965	XENTR00616	DANRE16735, DANRE04593
OG0014966	XENTR05784	DANRE08954, DANRE08953
OG0014967	XENTR05553	DANRE22982
OG0014968	XENTR11033	DANRE07150, DANRE07149
OG0014969	XENTR09392	DANRE05482, DANRE05483
OG0014970	XENTR08713	DANRE06673
OG0014971	XENTR09814	DANRE30402
OG0014972	XENTR05322	DANRE25994
OG0014973	XENTR08064	DANRE22960
OG0014974	XENTR08534	DANRE01705, DANRE23418
OG0014975	XENTR08533	DANRE01708, DANRE23417
OG0014976	XENTR13302	DANRE40527, DANRE02378
OG0014977	XENTR13811	DANRE00752, DANRE38173, DANRE38174
OG0014978	XENTR15516, XENTR15517	DANRE33883, DANRE38200
OG0014979	XENTR07135	DANRE07928
OG0014980	XENTR01172	DANRE00148, DANRE35226
OG0014983	XENTR03073	DANRE07538, DANRE26494
OG0014987	XENTR01106	DANRE02634, DANRE02635
OG0014988	XENTR09011	DANRE02617
OG0014989	XENTR18344	DANRE41377, DANRE41376, DANRE15317
OG0014990	XENTR08649	DANRE05225, DANRE05224, DANRE05226
OG0014991	XENTR08650	DANRE05223, DANRE16645
OG0014992	XENTR14637	DANRE24394
OG0014993	XENTR03867	DANRE10934, DANRE10933
OG0014995	XENTR09905	DANRE27079, DANRE23858
OG0014998	XENTR08611	DANRE42045
OG0014999	XENTR18620, XENTR14984	DANRE39489
OG0015000	XENTR05158	DANRE18619, DANRE17633, DANRE17634
OG0015001	XENTR16610	DANRE25546, DANRE39315
OG0015002	XENTR14764	DANRE39544, DANRE39543
OG0015005	XENTR12029	DANRE20621, DANRE20620, DANRE20623, DANRE20622
OG0015007	XENTR08071	DANRE36641, DANRE36639, DANRE36640
OG0015008	XENTR02831	DANRE36643
OG0015010	XENTR14523	DANRE34889
OG0015011	XENTR01962	DANRE00619, DANRE34027
OG0015012	XENTR04555	DANRE27770, DANRE27768, DANRE27769
OG0015014	XENTR18050	DANRE12763
OG0015015	XENTR16651	DANRE30861
OG0015016	XENTR17341, XENTR17340	DANRE30580, DANRE30581
OG0015017	XENTR14940	DANRE03312
OG0015019	XENTR11344	DANRE16455
OG0015020	XENTR02407	DANRE11512
OG0015021	XENTR03803	DANRE23109, DANRE23110
OG0015022	XENTR06053	DANRE35100, DANRE35101
OG0015023	XENTR09124	DANRE36179
OG0015025	XENTR05365	DANRE14872
OG0015027	XENTR12902	DANRE20329
OG0015028	XENTR05502, XENTR05503	DANRE17813, DANRE17814, DANRE17812
OG0015029	XENTR09705	DANRE11430
OG0015032	XENTR14783	DANRE16914, DANRE16916, DANRE16913, DANRE16915
OG0015033	XENTR10937	DANRE33523, DANRE33522
OG0015034	XENTR10005	DANRE21384
OG0015035	XENTR16976	DANRE05002
OG0015036	XENTR18102	DANRE14409, DANRE14410
OG0015037	XENTR17675	DANRE14570, DANRE14571
OG0015038	XENTR07706	DANRE08325, DANRE08326
OG0015039	XENTR11002	DANRE09011
OG0015042	XENTR13949	DANRE08773
OG0015043	XENTR01658	DANRE03773, DANRE03772
OG0015044	XENTR04810	DANRE21432
OG0015046	XENTR01037	DANRE07277, DANRE07278, DANRE07279, DANRE07280
OG0015047	XENTR06962	DANRE13288
OG0015050	XENTR07717	DANRE11102
OG0015051	XENTR13778	DANRE43028
OG0015052	XENTR05248	DANRE06540, DANRE06543, DANRE06539, DANRE06542, DANRE06544, DANRE06541
OG0015053	XENTR10931	DANRE34225
OG0015054	XENTR09530	DANRE03229, DANRE03230
OG0015056	XENTR04915	DANRE15734
OG0015058	XENTR11896	DANRE10558, DANRE10557
OG0015062	XENTR15587	DANRE08847
OG0015063	XENTR03229	DANRE08762, DANRE08761
OG0015064	XENTR03300	DANRE37503
OG0015065	XENTR08892	DANRE36310
OG0015066	XENTR10894	DANRE24907, DANRE24908
OG0015068	XENTR02466	DANRE02409, DANRE02410, DANRE02408
OG0015069	XENTR07144	DANRE15293
OG0015071	XENTR05751	DANRE04498
OG0015073	XENTR13740	DANRE04251
OG0015074	XENTR05186	DANRE43156
OG0015075	XENTR09842	DANRE35636
OG0015077	XENTR09229	DANRE40496, DANRE02446
OG0015079	XENTR03546	DANRE15524, DANRE15523
OG0015081	XENTR03552	DANRE15944
OG0015082	XENTR10466, XENTR10465	DANRE10257
