Orthogroup	XENTR	DROME
OG0007173	XENTR13485	DROME02748
OG0007174	XENTR18531, XENTR02471	DROME04393
OG0007175	XENTR08705, XENTR08706	DROME21360
OG0007176	XENTR14504	DROME06904
OG0007177	XENTR13081	DROME20944
OG0007178	XENTR03949	DROME03988
OG0007181	XENTR10462	DROME05345
OG0007183	XENTR04220	DROME07166
OG0007186	XENTR13974	DROME00062
OG0007187	XENTR07115	DROME15404
OG0007188	XENTR08812	DROME20960
OG0007189	XENTR03901	DROME05467
OG0007190	XENTR01938	DROME16734
OG0007191	XENTR04764	DROME03633
OG0007192	XENTR00135	DROME21735
OG0007199	XENTR12048, XENTR00223	DROME11470, DROME11469
OG0007200	XENTR08147	DROME00880, DROME00879
OG0007201	XENTR08891	DROME18595
OG0007209	XENTR06157, XENTR18958, XENTR11763	DROME20678
OG0007213	XENTR01769, XENTR01768	DROME01745, DROME01746
OG0007248	XENTR09965, XENTR09966	DROME21365
OG0007251	XENTR16778	DROME21854
OG0007253	XENTR15675, XENTR06641	DROME00305
OG0007254	XENTR16036	DROME17212, DROME17211
OG0007256	XENTR05599	DROME15121
OG0007258	XENTR05062	DROME03306
OG0007261	XENTR14144	DROME07070
OG0007264	XENTR00464, XENTR00463	DROME04401
OG0007266	XENTR14040	DROME03348
OG0007269	XENTR08034, XENTR06073	DROME10599
OG0007271	XENTR06576	DROME10780, DROME10781
OG0007274	XENTR14808	DROME13219
OG0007279	XENTR03525	DROME12978, DROME12980, DROME12979
OG0007280	XENTR04651	DROME20512
OG0007281	XENTR00958	DROME11415, DROME11416
OG0007282	XENTR10935	DROME02027
OG0007288	XENTR04861	DROME07470
OG0007289	XENTR01683	DROME03667
OG0007291	XENTR02444	DROME13803
OG0007292	XENTR16459	DROME04984
OG0007296	XENTR00485	DROME06821
OG0007298	XENTR05560	DROME03253
OG0007299	XENTR02278	DROME20621
OG0007300	XENTR05357	DROME05437
OG0007301	XENTR16260	DROME00949
OG0007302	XENTR00417	DROME10695
OG0007303	XENTR14363	DROME16338
OG0007304	XENTR08025	DROME05565
OG0007305	XENTR16934	DROME06380
OG0007306	XENTR11408	DROME09353
OG0007307	XENTR00613	DROME21844
OG0007309	XENTR13050	DROME00052
OG0007312	XENTR01859	DROME15097
OG0007316	XENTR04896	DROME03218
OG0007317	XENTR13051	DROME05767
OG0007319	XENTR16805	DROME02096
OG0007321	XENTR12796	DROME14886
OG0007323	XENTR08193, XENTR08194	DROME06979
OG0007325	XENTR07774	DROME00772
OG0007329	XENTR12936	DROME03540
OG0007330	XENTR08463	DROME06616
OG0007331	XENTR00732	DROME00081
OG0007333	XENTR12288	DROME16724
OG0007334	XENTR18884	DROME14550
OG0007335	XENTR07715	DROME20744
OG0007336	XENTR19188, XENTR12086	DROME19792
OG0007339	XENTR03376	DROME15967
OG0007340	XENTR11750	DROME01190
OG0007341	XENTR00193	DROME11695
OG0007342	XENTR05724	DROME20920, DROME20921
OG0007343	XENTR09826	DROME05240
OG0007344	XENTR15343	DROME20098
OG0007345	XENTR05583, XENTR13476	DROME03586
OG0007347	XENTR11224	DROME13215
OG0007354	XENTR00406	DROME05477, DROME05476
OG0007356	XENTR01249	DROME08592
OG0007357	XENTR15128	DROME00169
OG0007358	XENTR00577, XENTR00576	DROME20269, DROME20268
OG0007359	XENTR02146	DROME19146
OG0007360	XENTR00103	DROME19459
OG0007361	XENTR11435	DROME13934
OG0007363	XENTR10822	DROME13676
OG0007364	XENTR05632	DROME21809
OG0007365	XENTR00063	DROME04793
OG0007366	XENTR08103	DROME08151
OG0007367	XENTR00303	DROME04903
OG0007368	XENTR04464	DROME12399
OG0007370	XENTR06534	DROME03968
OG0007371	XENTR13383	DROME02186
OG0007374	XENTR06461	DROME19817, DROME06981, DROME06980
OG0007376	XENTR04648	DROME12395
OG0007377	XENTR03953	DROME11841
OG0007378	XENTR11537	DROME12005
OG0007379	XENTR13530	DROME14877
OG0007385	XENTR11824	DROME05965
OG0007386	XENTR18391	DROME08936
OG0007387	XENTR14518	DROME11857
OG0007388	XENTR17197	DROME07430
OG0007389	XENTR06158	DROME20485
OG0007391	XENTR01526	DROME08685, DROME08686
OG0007393	XENTR11702	DROME14294
OG0007394	XENTR12646	DROME19789
OG0007395	XENTR07594	DROME15690
OG0007396	XENTR00514	DROME11407
OG0007397	XENTR00313	DROME14953
OG0007399	XENTR04879	DROME04756
OG0007400	XENTR06104, XENTR06105	DROME05763
OG0007401	XENTR17065	DROME20204
OG0007403	XENTR09758	DROME05771
OG0007405	XENTR12887	DROME10897, DROME10896
OG0007407	XENTR07577	DROME09567
OG0007408	XENTR11855	DROME15350, DROME15352
OG0007409	XENTR03019	DROME12956
OG0007411	XENTR19232	DROME09875
OG0007412	XENTR19082	DROME16298
OG0007413	XENTR16851	DROME04023
OG0007418	XENTR04049	DROME19454, DROME19453
OG0007419	XENTR11330	DROME15814
OG0007421	XENTR03781	DROME18796
OG0007422	XENTR03872	DROME18166, DROME18165
OG0007423	XENTR12993	DROME21225
OG0007424	XENTR11339	DROME15021
OG0007425	XENTR16373	DROME18621
OG0007427	XENTR02005	DROME13387
OG0007431	XENTR03371	DROME18094
OG0007432	XENTR06026	DROME11099
OG0007433	XENTR13706	DROME15002, DROME15003
OG0007438	XENTR02922	DROME05724
OG0007439	XENTR06565	DROME11359
OG0007442	XENTR00039	DROME17214
OG0007445	XENTR12978, XENTR12979	DROME12184, DROME12185
OG0007446	XENTR06442	DROME18838
OG0007450	XENTR06660	DROME18174
OG0007451	XENTR12405	DROME01044
OG0007452	XENTR17957	DROME05562
OG0007453	XENTR01387	DROME08632, DROME08631
OG0007454	XENTR04173	DROME01936
OG0007455	XENTR07691	DROME05407
OG0007456	XENTR04528	DROME08553
OG0007457	XENTR10055	DROME09037
OG0007458	XENTR08684	DROME06115
OG0007459	XENTR11371	DROME15675
OG0007460	XENTR05094	DROME11931
OG0007461	XENTR08489	DROME04326
OG0007462	XENTR08425	DROME09094
OG0007463	XENTR08950	DROME11508
OG0007472	XENTR00553	DROME12085
OG0007473	XENTR01457	DROME00942
OG0007476	XENTR14782	DROME01998
OG0007477	XENTR17920	DROME18579
OG0007478	XENTR01177	DROME11578
OG0007480	XENTR14211	DROME01310
OG0007481	XENTR08890	DROME06787
OG0007482	XENTR11438	DROME19386
OG0007484	XENTR11668	DROME13008
OG0007488	XENTR12274	DROME15720
OG0007490	XENTR18724	DROME19319, DROME05428
OG0007491	XENTR07351	DROME16108
OG0007493	XENTR09779	DROME06082
OG0007495	XENTR08419	DROME21169
OG0007496	XENTR06004	DROME02361
OG0007498	XENTR10735	DROME07302
OG0007499	XENTR11617	DROME15554
OG0007501	XENTR00395	DROME05481
OG0007503	XENTR07556, XENTR07557	DROME05006
OG0007504	XENTR00131	DROME09511
OG0007507	XENTR00172	DROME07477, DROME07281
OG0007508	XENTR16412	DROME11676, DROME11677
OG0007509	XENTR02576	DROME00425, DROME08833
OG0007510	XENTR13679	DROME16224
OG0007515	XENTR16605	DROME00112
OG0007517	XENTR19247	DROME17380, DROME17379
OG0007518	XENTR06614	DROME00450
OG0007519	XENTR05051	DROME11576
OG0007522	XENTR07712	DROME12681, DROME06917
OG0007525	XENTR04661, XENTR04662	DROME18795
OG0007527	XENTR13242	DROME11575
OG0007531	XENTR15044, XENTR15045	DROME18150
OG0007533	XENTR07903	DROME10145
OG0007546	XENTR05607, XENTR05605	DROME08927, DROME08928, DROME08929, DROME08932, DROME08931, DROME12517, DROME12516, DROME12518, DROME12519, DROME00187
OG0007550	XENTR04972, XENTR03751	DROME03286
OG0007552	XENTR05618, XENTR18669	DROME14368
OG0007586	XENTR08401	DROME07523
OG0007589	XENTR03301	DROME13237
OG0007591	XENTR06862	DROME03303
OG0007592	XENTR08418	DROME04907
OG0007594	XENTR06984	DROME21320
OG0007597	XENTR00847	DROME11734
OG0007598	XENTR03536	DROME18070
OG0007605	XENTR15345, XENTR15344	DROME04308
OG0007610	XENTR07048	DROME11054, DROME13702
OG0007613	XENTR05874	DROME00786
OG0007615	XENTR19198	DROME16992
OG0007617	XENTR07154	DROME17658
OG0007619	XENTR00292	DROME13917
OG0007621	XENTR00074	DROME07475
OG0007624	XENTR17757	DROME22076
OG0007626	XENTR08782	DROME17034
OG0007628	XENTR03457	DROME09375
OG0007629	XENTR02760	DROME17004
OG0007630	XENTR09707	DROME01630
OG0007634	XENTR03275	DROME03086
OG0007638	XENTR09880	DROME04531
OG0007642	XENTR12383	DROME19922, DROME10802
OG0007645	XENTR01371	DROME19485
OG0007646	XENTR03696	DROME01727
OG0007647	XENTR17284	DROME12776, DROME12777
OG0007648	XENTR00698	DROME10644
OG0007649	XENTR12079	DROME07677
OG0007650	XENTR11198	DROME06961
OG0007651	XENTR05156, XENTR05155	DROME09521
OG0007656	XENTR00778	DROME19669
OG0007657	XENTR16019	DROME21498
OG0007660	XENTR04694	DROME02310, DROME02307
OG0007662	XENTR18077	DROME00293
OG0007664	XENTR01452	DROME16279
OG0007666	XENTR01765	DROME13925
OG0007667	XENTR12332	DROME01143
OG0007668	XENTR06339	DROME16715, DROME16716, DROME16714
OG0007671	XENTR10389	DROME08426, DROME08427
OG0007673	XENTR12090	DROME03587
OG0007676	XENTR11756	DROME19677
OG0007677	XENTR15136	DROME12187
OG0007680	XENTR07166	DROME12223, DROME20813
OG0007685	XENTR09953	DROME08699
OG0007686	XENTR03729	DROME05296
OG0007687	XENTR05620	DROME05239
OG0007690	XENTR02183	DROME19805
OG0007691	XENTR04646	DROME05660
OG0007695	XENTR13772	DROME08604
OG0007696	XENTR10724	DROME07818, DROME07817
OG0007698	XENTR06794	DROME06524
OG0007701	XENTR01199	DROME20491
OG0007702	XENTR17687	DROME04524
OG0007703	XENTR14246	DROME09613
OG0007706	XENTR01370	DROME15325
OG0007708	XENTR08554	DROME19898
OG0007709	XENTR09197, XENTR13235, XENTR09692	DROME13180
OG0007712	XENTR13584	DROME00072
OG0007713	XENTR05208	DROME08102
OG0007715	XENTR04543	DROME00231
OG0007717	XENTR07567	DROME14273
OG0007719	XENTR03373	DROME08626
OG0007722	XENTR10029	DROME05973
OG0007729	XENTR00460	DROME13937
OG0007736	XENTR01490	DROME02622
OG0007738	XENTR07139	DROME11307
OG0007739	XENTR17717	DROME03472
OG0007743	XENTR06228	DROME21252
OG0007744	XENTR02881	DROME03287
OG0007746	XENTR16570	DROME15467
OG0007749	XENTR02891	DROME11919
OG0007750	XENTR14778	DROME14153
OG0007751	XENTR11316	DROME07969
OG0007752	XENTR06969	DROME19902
OG0007756	XENTR14356	DROME19305, DROME19304
OG0007758	XENTR13164	DROME17216
OG0007759	XENTR04000	DROME02749
OG0007760	XENTR15814, XENTR15813	DROME07190
OG0007761	XENTR17401	DROME12840
OG0007763	XENTR00440	DROME09941
OG0007766	XENTR10400	DROME01672
OG0007767	XENTR08581	DROME15596
OG0007768	XENTR17576	DROME03522
OG0007772	XENTR07435	DROME12007
OG0007774	XENTR05383	DROME12031
OG0007779	XENTR04164	DROME02843
OG0007781	XENTR00779	DROME18077
OG0007782	XENTR14902	DROME19324
OG0007783	XENTR10399	DROME03858
OG0007784	XENTR06932	DROME13437
OG0007786	XENTR00598	DROME18638
OG0007790	XENTR01818	DROME12339
OG0007798	XENTR05659	DROME15483
OG0007799	XENTR15628	DROME16355
OG0007800	XENTR16640	DROME01328
OG0007803	XENTR13056	DROME02406
OG0007805	XENTR02609	DROME01226
OG0007807	XENTR09529	DROME02602, DROME02603
OG0007809	XENTR07698	DROME03461
OG0007810	XENTR07030	DROME06120
OG0007811	XENTR06252	DROME12619
OG0007812	XENTR02941	DROME15163
OG0007813	XENTR07628	DROME14956
OG0007814	XENTR04268	DROME20150, DROME13529
OG0007816	XENTR08437	DROME17032
OG0007823	XENTR09570	DROME13489
OG0007825	XENTR13803	DROME02964
OG0007827	XENTR01637	DROME12150
OG0007829	XENTR00492	DROME12217
OG0007830	XENTR05313	DROME18766
OG0007831	XENTR04325	DROME00843
OG0007833	XENTR01163, XENTR01162	DROME06789, DROME06790
OG0007835	XENTR11023	DROME08087
OG0007838	XENTR01164	DROME15578
OG0007840	XENTR04645	DROME16035
OG0007841	XENTR09299	DROME11786
OG0007843	XENTR03294, XENTR01615	DROME21223
OG0007848	XENTR16347	DROME09406
OG0007850	XENTR15952	DROME17217
OG0007852	XENTR16462	DROME07522
OG0007854	XENTR10673	DROME14458
OG0007858	XENTR02288	DROME07490
OG0007911	XENTR11190	DROME01183
OG0007913	XENTR02655	DROME10986
OG0007918	XENTR11754	DROME12221
OG0007929	XENTR08354	DROME20970
OG0007931	XENTR05786, XENTR03537	DROME17745
OG0007932	XENTR02158	DROME04704
OG0007935	XENTR09394	DROME05405
OG0007937	XENTR00174, XENTR00175	DROME14062
OG0007941	XENTR11333	DROME01234
OG0007942	XENTR12219	DROME12846
OG0007943	XENTR05797	DROME21368
OG0007947	XENTR09798	DROME10269
OG0007948	XENTR08888	DROME14592
OG0007949	XENTR04521	DROME00508
OG0007951	XENTR01715	DROME08356
OG0007952	XENTR10420	DROME20239
OG0007953	XENTR03972, XENTR18628	DROME09819
OG0007955	XENTR10965	DROME02061
OG0007956	XENTR00552	DROME04763, DROME04764
OG0007957	XENTR13036	DROME16988
OG0007958	XENTR11070	DROME07369
OG0007962	XENTR13797	DROME13835
OG0007964	XENTR01940	DROME15489
OG0007966	XENTR00581	DROME06982
OG0007968	XENTR07552	DROME08366
OG0007969	XENTR11152	DROME08603
OG0007971	XENTR17300, XENTR17301	DROME02958
OG0007972	XENTR04607	DROME05655
OG0007975	XENTR08436	DROME08774
OG0007976	XENTR10402	DROME09395
OG0007979	XENTR05250	DROME02018
OG0007980	XENTR17620	DROME18856
OG0007983	XENTR16037	DROME15066, DROME15065
OG0007984	XENTR13814	DROME12797
OG0007990	XENTR11787	DROME02537
OG0007991	XENTR13088	DROME15771
OG0007993	XENTR05533	DROME19632
OG0007994	XENTR05525	DROME00744
OG0007996	XENTR15283	DROME19142
OG0007997	XENTR10426	DROME05664
OG0007999	XENTR06951	DROME10618
OG0008000	XENTR16143	DROME08107
OG0008002	XENTR02134, XENTR02133	DROME16335
OG0008003	XENTR14885	DROME00766, DROME00767
OG0008008	XENTR18597	DROME15850
OG0008011	XENTR02801	DROME08106
OG0008020	XENTR00191	DROME08219
OG0008023	XENTR17830	DROME07714
OG0008027	XENTR13080	DROME14280
OG0008028	XENTR04519	DROME00865
OG0008030	XENTR00882	DROME05451
OG0008031	XENTR12706	DROME00893
OG0008033	XENTR07921	DROME16126
OG0008036	XENTR16276	DROME14879
OG0008041	XENTR18188	DROME15272
OG0008045	XENTR11803	DROME01340
OG0008049	XENTR06531	DROME06428
OG0008051	XENTR01785	DROME02747
OG0008053	XENTR03171	DROME01291
OG0008055	XENTR02343	DROME03088
OG0008056	XENTR05929	DROME02535
OG0008062	XENTR08530	DROME17709
OG0008063	XENTR12672	DROME08157
OG0008067	XENTR07473	DROME19730, DROME19732, DROME19731
OG0008068	XENTR03293, XENTR01617	DROME01969
OG0008069	XENTR09820	DROME20009
OG0008071	XENTR00077	DROME09459, DROME16653
OG0008072	XENTR16479	DROME20664, DROME12867, DROME08206
OG0008075	XENTR15145	DROME11758
OG0008079	XENTR13201	DROME10112
OG0008080	XENTR10162	DROME01083
OG0008081	XENTR10425	DROME09031
OG0008082	XENTR02138, XENTR02137	DROME14554
OG0008087	XENTR08549, XENTR10380	DROME09309, DROME09310
OG0008092	XENTR16319	DROME20980, DROME20979
OG0008100	XENTR13894	DROME19462
OG0008103	XENTR14105	DROME10134
OG0008104	XENTR11834	DROME08058
OG0008105	XENTR00182	DROME14648
OG0008106	XENTR11126	DROME10011
OG0008107	XENTR11212	DROME05339
OG0008108	XENTR00468	DROME01195, DROME01194
OG0008110	XENTR18890	DROME00054
OG0008113	XENTR08629, XENTR10068	DROME10166
OG0008115	XENTR06677	DROME18541, DROME18542, DROME01751
OG0008117	XENTR18637	DROME00477
OG0008120	XENTR11888	DROME14547
OG0008123	XENTR12795	DROME17222, DROME17223, DROME17224
OG0008124	XENTR07109	DROME18787, DROME18788, DROME19283, DROME19282
OG0008125	XENTR10329	DROME00652
OG0008126	XENTR18938	DROME13720
OG0008127	XENTR04380	DROME20959
OG0008136	XENTR02981	DROME09512
OG0008143	XENTR06411	DROME15175
OG0008151	XENTR04330	DROME09619, DROME09620
OG0008201	XENTR02829	DROME14121
OG0008202	XENTR09753	DROME21810
OG0008203	XENTR07528	DROME06351
OG0008205	XENTR07731	DROME18014
OG0008208	XENTR11124	DROME16689
OG0008215	XENTR08813	DROME06606
OG0008220	XENTR12599	DROME11266
OG0008224	XENTR03726	DROME06232
OG0008230	XENTR15917	DROME04392
OG0008232	XENTR01508	DROME01932
OG0008236	XENTR12434	DROME21584
OG0008238	XENTR11188	DROME14135
OG0008239	XENTR07288	DROME08355
OG0008240	XENTR11069	DROME03015
OG0008243	XENTR09391	DROME17525
OG0008246	XENTR05230	DROME11496, DROME02594
OG0008249	XENTR17513	DROME19019
OG0008250	XENTR08113	DROME02536
OG0008251	XENTR00537	DROME16902
OG0008254	XENTR18327	DROME21984
OG0008256	XENTR12140	DROME14092, DROME14091
OG0008257	XENTR13641	DROME00630
OG0008258	XENTR15402	DROME16701
OG0008262	XENTR06791	DROME11696
OG0008263	XENTR14542	DROME00718
OG0008264	XENTR00573	DROME13492
OG0008267	XENTR01352	DROME10683
OG0008268	XENTR15406	DROME08337
OG0008269	XENTR17860	DROME17491
OG0008271	XENTR04352	DROME06996
OG0008273	XENTR17915	DROME00516
OG0008275	XENTR05891	DROME03628, DROME03627
OG0008278	XENTR10940	DROME21695
OG0008281	XENTR11627	DROME14998
OG0008283	XENTR08251	DROME20884
OG0008293	XENTR13222	DROME09142
OG0008295	XENTR00184	DROME02099, DROME09306
OG0008297	XENTR04554	DROME21432
OG0008298	XENTR14480	DROME02895
OG0008304	XENTR06190	DROME09856
OG0008305	XENTR08211	DROME01621
OG0008307	XENTR18959	DROME12835
OG0008312	XENTR06572	DROME02035
OG0008315	XENTR14695	DROME17780
OG0008318	XENTR02401	DROME03856, DROME03855
OG0008319	XENTR16661	DROME01120
OG0008320	XENTR13174	DROME16494
OG0008323	XENTR04337	DROME15781
OG0008325	XENTR05952	DROME03626
OG0008328	XENTR12166	DROME00964, DROME00963
OG0008333	XENTR06251	DROME20894
OG0008336	XENTR02376	DROME07914
OG0008339	XENTR09613	DROME15405
OG0008341	XENTR09053	DROME15491
OG0008343	XENTR08200	DROME05923
OG0008345	XENTR01459	DROME14820
OG0008346	XENTR11364	DROME04695
OG0008347	XENTR06930	DROME05337
OG0008349	XENTR05258	DROME12360, DROME16513
OG0008351	XENTR13343	DROME01247
OG0008353	XENTR16294	DROME16354
OG0008355	XENTR00614	DROME11930
OG0008357	XENTR11247	DROME00228
OG0008358	XENTR18534	DROME14176, DROME14175, DROME14177
OG0008359	XENTR03009	DROME02002
OG0008361	XENTR12088	DROME06617
OG0008363	XENTR12798	DROME09820
OG0008364	XENTR11314	DROME14632
OG0008373	XENTR16024	DROME07396
OG0008377	XENTR10390	DROME15639, DROME15638, DROME15637
OG0008379	XENTR05029	DROME18342
OG0008380	XENTR00197	DROME20197
OG0008381	XENTR07926	DROME07899
OG0008383	XENTR10091	DROME00341
OG0008384	XENTR07626	DROME14218
OG0008386	XENTR13717	DROME15270, DROME15271
OG0008387	XENTR06213	DROME07820
OG0008388	XENTR16568	DROME15477
OG0008391	XENTR00428	DROME01463
OG0008392	XENTR00129	DROME08319
OG0008400	XENTR14794	DROME09510
OG0008401	XENTR01244	DROME09509, DROME09508
OG0008403	XENTR12767	DROME07792
OG0008404	XENTR06168	DROME00855
OG0008410	XENTR02915	DROME09023
OG0008412	XENTR12300	DROME08805
OG0008415	XENTR05488	DROME14546
OG0008416	XENTR12955	DROME04988, DROME04987
OG0008418	XENTR12382	DROME02335
OG0008422	XENTR09498	DROME13691
OG0008424	XENTR15296, XENTR15295	DROME21655
OG0008427	XENTR09397	DROME09186
OG0008443	XENTR00168	DROME20246
OG0008444	XENTR12799	DROME06774
OG0008509	XENTR18633	DROME01326
OG0008516	XENTR02387	DROME15972
OG0008522	XENTR15051	DROME17936
OG0008528	XENTR03107	DROME04176
OG0008533	XENTR01211	DROME00226
OG0008534	XENTR17291, XENTR17292	DROME06269
OG0008538	XENTR18860	DROME00792
OG0008539	XENTR00471	DROME17009
OG0008542	XENTR15730	DROME07458
OG0008544	XENTR06640	DROME04324
OG0008546	XENTR07676	DROME15569
OG0008555	XENTR05744	DROME11395, DROME11394
OG0008559	XENTR05418	DROME14908
OG0008561	XENTR04937	DROME12139
OG0008562	XENTR11390	DROME14061
OG0008563	XENTR01203	DROME03604
OG0008571	XENTR05962	DROME01378
OG0008572	XENTR11873	DROME13238
OG0008573	XENTR14331	DROME01886
OG0008588	XENTR07394	DROME12637
OG0008591	XENTR01773	DROME11628
OG0008592	XENTR15407	DROME10421
OG0008596	XENTR11812	DROME20262
OG0008601	XENTR06414	DROME11849
OG0008602	XENTR08161	DROME13490
OG0008606	XENTR07130	DROME08229
OG0008609	XENTR00940	DROME03665
OG0008611	XENTR09930	DROME14947
OG0008626	XENTR09686	DROME04318
OG0008627	XENTR13790	DROME19713
OG0008628	XENTR15960	DROME05518
OG0008631	XENTR08789	DROME13804
OG0008637	XENTR09639	DROME01692
OG0008639	XENTR10525	DROME14156
OG0008640	XENTR08146	DROME13657, DROME13656
OG0008644	XENTR09774	DROME16291
OG0008645	XENTR01722	DROME10951
OG0008646	XENTR10271	DROME20151
OG0008656	XENTR01636	DROME01865
OG0008658	XENTR12731	DROME15306
OG0008662	XENTR00815	DROME14303
OG0008672	XENTR06769	DROME21006, DROME03145
OG0008673	XENTR17073	DROME17016
OG0008674	XENTR04911	DROME15616
OG0008676	XENTR03487	DROME08298
OG0008677	XENTR01728	DROME02959
OG0008680	XENTR07520	DROME02750
OG0008681	XENTR02732	DROME00538
OG0008684	XENTR17487	DROME05158
OG0008685	XENTR10990	DROME14794
OG0008689	XENTR17820	DROME04121
OG0008703	XENTR07187	DROME08908, DROME08907, DROME08911, DROME08906, DROME08915, DROME08914, DROME08909, DROME08910, DROME08912, DROME08913, DROME08905, DROME08916, DROME08917
OG0008705	XENTR12231	DROME21927, DROME21926, DROME21928
OG0008714	XENTR16321	DROME11737
OG0008762	XENTR02066	DROME07427
OG0008782	XENTR16876	DROME21639
OG0008790	XENTR13441	DROME10403
OG0008816	XENTR08319	DROME10643
OG0008826	XENTR12223	DROME12581
OG0008828	XENTR10006	DROME00117
OG0008829	XENTR02771	DROME09279
OG0008830	XENTR09819	DROME20088
OG0008837	XENTR09454	DROME16336
OG0008840	XENTR17338	DROME04981
OG0008845	XENTR12608	DROME08807
OG0008847	XENTR04146	DROME11187
OG0008850	XENTR08720	DROME16833, DROME16834
OG0008885	XENTR05361	DROME18530
OG0008891	XENTR04230	DROME12640
OG0008900	XENTR19020	DROME13719
OG0008903	XENTR10495	DROME00534
OG0008910	XENTR16947	DROME13999
OG0008913	XENTR13335	DROME00509, DROME00510
OG0008914	XENTR18435	DROME12250
OG0008915	XENTR11557	DROME17080
OG0008916	XENTR08820	DROME11514
OG0008922	XENTR16400	DROME15229
