Orthogroup	XENTR	NEMVE
OG0007609	XENTR10306	NEMVE14141
OG0007610	XENTR07048	NEMVE13618
OG0007612	XENTR15965	NEMVE13493
OG0007613	XENTR05874	NEMVE25112
OG0007614	XENTR16527	NEMVE25043
OG0007615	XENTR19198	NEMVE13394
OG0007618	XENTR18042, XENTR16912, XENTR15241, XENTR15242, XENTR18722, XENTR07716	NEMVE05717
OG0007619	XENTR00292	NEMVE22719
OG0007621	XENTR00074	NEMVE15854
OG0007622	XENTR05630	NEMVE14178
OG0007624	XENTR17757	NEMVE01610
OG0007626	XENTR08782	NEMVE09273
OG0007628	XENTR03457	NEMVE07362
OG0007629	XENTR02760	NEMVE03312, NEMVE13373
OG0007631	XENTR05896, XENTR15419	NEMVE06747, NEMVE11236
OG0007632	XENTR08511, XENTR01662	NEMVE14960
OG0007634	XENTR03275	NEMVE23401
OG0007637	XENTR03876	NEMVE16744, NEMVE06908
OG0007638	XENTR09880	NEMVE25858
OG0007639	XENTR04262	NEMVE06099
OG0007640	XENTR08114	NEMVE08959
OG0007643	XENTR03392	NEMVE25518, NEMVE22109, NEMVE16341
OG0007645	XENTR01371	NEMVE06297
OG0007646	XENTR03696	NEMVE11980, NEMVE25514
OG0007647	XENTR17284	NEMVE17951
OG0007648	XENTR00698	NEMVE07012
OG0007649	XENTR12079	NEMVE22367
OG0007650	XENTR11198	NEMVE08861
OG0007651	XENTR05156, XENTR05155	NEMVE06271
OG0007652	XENTR14511	NEMVE24675
OG0007653	XENTR13057	NEMVE20290
OG0007654	XENTR05371	NEMVE25572
OG0007656	XENTR00778	NEMVE00479, NEMVE05622
OG0007657	XENTR16019	NEMVE09719
OG0007658	XENTR05907	NEMVE17719
OG0007660	XENTR04694	NEMVE06829
OG0007664	XENTR01452	NEMVE08366, NEMVE09875
OG0007666	XENTR01765	NEMVE06300
OG0007667	XENTR12332	NEMVE21308
OG0007669	XENTR02878	NEMVE09329
OG0007670	XENTR08084	NEMVE00374, NEMVE13235
OG0007672	XENTR02586	NEMVE10871
OG0007674	XENTR06686	NEMVE09137
OG0007675	XENTR00956, XENTR00955	NEMVE14230
OG0007676	XENTR11756	NEMVE09075
OG0007679	XENTR04914	NEMVE14614
OG0007680	XENTR07166	NEMVE09957
OG0007684	XENTR02092	NEMVE07913
OG0007685	XENTR09953	NEMVE22475
OG0007687	XENTR05620	NEMVE15064
OG0007688	XENTR01890, XENTR01891, XENTR01892	NEMVE23866
OG0007689	XENTR01147	NEMVE15533, NEMVE25163
OG0007690	XENTR02183	NEMVE09407
OG0007691	XENTR04646	NEMVE14856, NEMVE10823, NEMVE19790, NEMVE14812
OG0007692	XENTR04674	NEMVE24948
OG0007694	XENTR10479	NEMVE14461
OG0007695	XENTR13772	NEMVE15957
OG0007696	XENTR10724	NEMVE13808
OG0007698	XENTR06794	NEMVE19391
OG0007700	XENTR10324	NEMVE06383, NEMVE20983
OG0007701	XENTR01199	NEMVE23722
OG0007702	XENTR17687	NEMVE22678
OG0007703	XENTR14246	NEMVE22465
OG0007704	XENTR14924	NEMVE13360
OG0007705	XENTR13475	NEMVE23373
OG0007707	XENTR04394	NEMVE17260, NEMVE19486, NEMVE17005
OG0007708	XENTR08554	NEMVE14576
OG0007709	XENTR09197, XENTR13235, XENTR09692	NEMVE14284
OG0007712	XENTR13584	NEMVE16922
OG0007713	XENTR05208	NEMVE10952
OG0007715	XENTR04543	NEMVE14423
OG0007716	XENTR13996	NEMVE24083
OG0007717	XENTR07567	NEMVE14630
OG0007718	XENTR02924	NEMVE14642
OG0007721	XENTR08661	NEMVE16202
OG0007722	XENTR10029	NEMVE12233, NEMVE24674
OG0007725	XENTR16101	NEMVE08931
OG0007728	XENTR07809	NEMVE19501
OG0007729	XENTR00460	NEMVE05917
OG0007734	XENTR08115	NEMVE01827
OG0007735	XENTR12905, XENTR12904	NEMVE13740
OG0007739	XENTR17717	NEMVE13651
OG0007741	XENTR05551	NEMVE02338
OG0007743	XENTR06228	NEMVE22363
OG0007744	XENTR02881	NEMVE15801
OG0007745	XENTR07768	NEMVE23484
OG0007746	XENTR16570	NEMVE15823
OG0007749	XENTR02891	NEMVE14299, NEMVE12664
OG0007750	XENTR14778	NEMVE16263
OG0007751	XENTR11316	NEMVE21679
OG0007752	XENTR06969	NEMVE25084
OG0007756	XENTR14356	NEMVE21769, NEMVE21203
OG0007758	XENTR13164	NEMVE24832
OG0007759	XENTR04000	NEMVE23846
OG0007760	XENTR15814, XENTR15813	NEMVE16471
OG0007761	XENTR17401	NEMVE10403
OG0007763	XENTR00440	NEMVE01958, NEMVE20035
OG0007766	XENTR10400	NEMVE05141
OG0007767	XENTR08581	NEMVE13662
OG0007768	XENTR17576	NEMVE21905
OG0007769	XENTR01777	NEMVE08042
OG0007771	XENTR15546	NEMVE13470
OG0007772	XENTR07435	NEMVE06176
OG0007774	XENTR05383	NEMVE08940
OG0007775	XENTR04949	NEMVE06546
OG0007776	XENTR08306, XENTR08307	NEMVE20241
OG0007779	XENTR04164	NEMVE10345
OG0007781	XENTR00779	NEMVE14598, NEMVE11915
OG0007782	XENTR14902	NEMVE13738
OG0007783	XENTR10399	NEMVE23094
OG0007784	XENTR06932	NEMVE21852
OG0007785	XENTR10810	NEMVE23583
OG0007786	XENTR00598	NEMVE10346
OG0007789	XENTR18266	NEMVE22184
OG0007790	XENTR01818	NEMVE13911
OG0007791	XENTR11475	NEMVE22262
OG0007793	XENTR12360, XENTR12359	NEMVE01965
OG0007794	XENTR06444	NEMVE13881
OG0007795	XENTR00008	NEMVE16217
OG0007798	XENTR05659	NEMVE07652
OG0007800	XENTR16640	NEMVE02246
OG0007801	XENTR07313	NEMVE24803
OG0007802	XENTR11495	NEMVE05110
OG0007803	XENTR13056	NEMVE14259
OG0007804	XENTR05761	NEMVE13958
OG0007805	XENTR02609	NEMVE23683
OG0007807	XENTR09529	NEMVE23161
OG0007809	XENTR07698	NEMVE19397
OG0007810	XENTR07030	NEMVE25323
OG0007811	XENTR06252	NEMVE22619
OG0007812	XENTR02941	NEMVE05957
OG0007813	XENTR07628	NEMVE22957
OG0007814	XENTR04268	NEMVE10610
OG0007816	XENTR08437	NEMVE14681
OG0007820	XENTR11150	NEMVE10824
OG0007823	XENTR09570	NEMVE14069
OG0007825	XENTR13803	NEMVE24335
OG0007826	XENTR10314	NEMVE22606
OG0007827	XENTR01637	NEMVE15793
OG0007829	XENTR00492	NEMVE14463
OG0007830	XENTR05313	NEMVE22401
OG0007831	XENTR04325	NEMVE13120
OG0007832	XENTR03054	NEMVE22265
OG0007833	XENTR01163, XENTR01162	NEMVE23699
OG0007834	XENTR17143	NEMVE22860
OG0007835	XENTR11023	NEMVE05299
OG0007836	XENTR11928	NEMVE09417
OG0007837	XENTR03959	NEMVE17939
OG0007838	XENTR01164	NEMVE16374
OG0007840	XENTR04645	NEMVE14835
OG0007841	XENTR09299	NEMVE14118
OG0007842	XENTR12876	NEMVE04751
OG0007843	XENTR03294, XENTR01615	NEMVE09373
OG0007845	XENTR12248	NEMVE23748
OG0007847	XENTR05732	NEMVE07339
OG0007848	XENTR16347	NEMVE22567
OG0007850	XENTR15952	NEMVE06247
OG0007851	XENTR14859	NEMVE13904
OG0007852	XENTR16462	NEMVE23585
OG0007854	XENTR10673	NEMVE10266
OG0007858	XENTR02288	NEMVE23921
OG0007859	XENTR03062	NEMVE22571, NEMVE20885
OG0007860	XENTR02345	NEMVE06761
OG0007908	XENTR07798	NEMVE13340
OG0007911	XENTR11190	NEMVE07983
OG0007913	XENTR02655	NEMVE18005
OG0007915	XENTR10693	NEMVE19232, NEMVE06531
OG0007916	XENTR05182	NEMVE13298
OG0007918	XENTR11754	NEMVE25851
OG0007920	XENTR08961	NEMVE23461
OG0007924	XENTR11372	NEMVE16716
OG0007926	XENTR03828	NEMVE22555
OG0007927	XENTR02854	NEMVE13085
OG0007930	XENTR17018	NEMVE22670
OG0007931	XENTR05786, XENTR03537	NEMVE02001
OG0007932	XENTR02158	NEMVE20940, NEMVE23396
OG0007933	XENTR16299	NEMVE13492
OG0007934	XENTR17047	NEMVE25429
OG0007936	XENTR07631	NEMVE12282, NEMVE10998, NEMVE05778
OG0007937	XENTR00174, XENTR00175	NEMVE25331
OG0007940	XENTR09589	NEMVE24639
OG0007941	XENTR11333	NEMVE23201
OG0007942	XENTR12219	NEMVE21277
OG0007943	XENTR05797	NEMVE13601
OG0007944	XENTR08298	NEMVE25215
OG0007945	XENTR04935	NEMVE23257
OG0007946	XENTR02534	NEMVE25132
OG0007947	XENTR09798	NEMVE09699
OG0007948	XENTR08888	NEMVE08238
OG0007951	XENTR01715	NEMVE14182
OG0007952	XENTR10420	NEMVE14869
OG0007953	XENTR03972, XENTR18628	NEMVE08477
OG0007955	XENTR10965	NEMVE07888
OG0007956	XENTR00552	NEMVE25554
OG0007957	XENTR13036	NEMVE15377
OG0007958	XENTR11070	NEMVE21992
OG0007959	XENTR00298	NEMVE06212
OG0007960	XENTR10383	NEMVE24065, NEMVE16826
OG0007961	XENTR06254	NEMVE22779
OG0007962	XENTR13797	NEMVE18122
OG0007964	XENTR01940	NEMVE08711, NEMVE11799
OG0007965	XENTR01384	NEMVE20506
OG0007966	XENTR00581	NEMVE07836
OG0007968	XENTR07552	NEMVE01617
OG0007969	XENTR11152	NEMVE09301, NEMVE23413
OG0007971	XENTR17300, XENTR17301	NEMVE07956
OG0007972	XENTR04607	NEMVE13341
OG0007973	XENTR18672	NEMVE08897
OG0007974	XENTR13640	NEMVE14826
OG0007975	XENTR08436	NEMVE21874
OG0007977	XENTR01009	NEMVE06275
OG0007979	XENTR05250	NEMVE21700
OG0007980	XENTR17620	NEMVE05723
OG0007981	XENTR08502	NEMVE09517
OG0007982	XENTR10596	NEMVE21094, NEMVE08716
OG0007983	XENTR16037	NEMVE14172
OG0007984	XENTR13814	NEMVE24343, NEMVE20219, NEMVE20180
OG0007985	XENTR15302	NEMVE24004
OG0007987	XENTR18668	NEMVE13955
OG0007988	XENTR15923	NEMVE13338
OG0007990	XENTR11787	NEMVE09182
OG0007991	XENTR13088	NEMVE22986
OG0007993	XENTR05533	NEMVE08910
OG0007994	XENTR05525	NEMVE03520
OG0007996	XENTR15283	NEMVE13646
OG0007997	XENTR10426	NEMVE19513
OG0007999	XENTR06951	NEMVE06729
OG0008000	XENTR16143	NEMVE09345, NEMVE20611
OG0008001	XENTR01930	NEMVE25418
OG0008002	XENTR02134, XENTR02133	NEMVE25367
OG0008003	XENTR14885	NEMVE22529
OG0008004	XENTR04573	NEMVE20153, NEMVE13316, NEMVE21249
OG0008006	XENTR12594	NEMVE23911
OG0008007	XENTR04295	NEMVE25115
OG0008008	XENTR18597	NEMVE06561
OG0008011	XENTR02801	NEMVE18294
OG0008016	XENTR09313	NEMVE08957
OG0008019	XENTR17876	NEMVE25415
OG0008020	XENTR00191	NEMVE13173
OG0008021	XENTR08617	NEMVE22596
OG0008022	XENTR06675	NEMVE07871
OG0008023	XENTR17830	NEMVE07050
OG0008026	XENTR08941	NEMVE25695
OG0008027	XENTR13080	NEMVE01124
OG0008028	XENTR04519	NEMVE08557
OG0008029	XENTR06544	NEMVE24281
OG0008030	XENTR00882	NEMVE17479
OG0008031	XENTR12706	NEMVE09401
OG0008033	XENTR07921	NEMVE09724
OG0008036	XENTR16276	NEMVE06791
OG0008039	XENTR00527	NEMVE01393
OG0008040	XENTR14621	NEMVE13650
OG0008041	XENTR18188	NEMVE18872
OG0008043	XENTR13090, XENTR13089	NEMVE24564
OG0008048	XENTR05142	NEMVE12973
OG0008049	XENTR06531	NEMVE01869
OG0008051	XENTR01785	NEMVE13844
OG0008052	XENTR13093	NEMVE22576
OG0008053	XENTR03171	NEMVE06850
OG0008054	XENTR02300	NEMVE22146
OG0008055	XENTR02343	NEMVE09826, NEMVE20692
OG0008056	XENTR05929	NEMVE22900
OG0008057	XENTR01103	NEMVE13357
OG0008059	XENTR05460	NEMVE00213, NEMVE07562
OG0008062	XENTR08530	NEMVE10166
OG0008063	XENTR12672	NEMVE22876
OG0008064	XENTR12946	NEMVE19831
OG0008065	XENTR12888	NEMVE04900, NEMVE13327
OG0008068	XENTR03293, XENTR01617	NEMVE07690, NEMVE14715
OG0008069	XENTR09820	NEMVE14728
OG0008070	XENTR04503	NEMVE13074
OG0008071	XENTR00077	NEMVE15806
OG0008072	XENTR16479	NEMVE17950
OG0008075	XENTR15145	NEMVE14443
OG0008077	XENTR16541	NEMVE10448
OG0008079	XENTR13201	NEMVE10412
OG0008080	XENTR10162	NEMVE14239
OG0008081	XENTR10425	NEMVE17317
OG0008082	XENTR02138, XENTR02137	NEMVE14186
OG0008083	XENTR03038	NEMVE23989
OG0008084	XENTR06650	NEMVE23003
OG0008085	XENTR06383	NEMVE22309
OG0008088	XENTR09004	NEMVE09143
OG0008090	XENTR12430	NEMVE07296
OG0008098	XENTR08899	NEMVE13839
OG0008099	XENTR15326	NEMVE17671
OG0008100	XENTR13894	NEMVE09715
OG0008102	XENTR11039	NEMVE05914
OG0008103	XENTR14105	NEMVE05057
OG0008104	XENTR11834	NEMVE04771
OG0008105	XENTR00182	NEMVE21942
OG0008106	XENTR11126	NEMVE09754, NEMVE19826
OG0008107	XENTR11212	NEMVE04951
OG0008108	XENTR00468	NEMVE07420
OG0008109	XENTR06543	NEMVE24545
OG0008110	XENTR18890	NEMVE05743
OG0008111	XENTR02658	NEMVE07727
OG0008112	XENTR02402	NEMVE09048
OG0008113	XENTR08629, XENTR10068	NEMVE10318
OG0008117	XENTR18637	NEMVE18767
OG0008119	XENTR17669, XENTR06528	NEMVE13736
OG0008120	XENTR11888	NEMVE22599
OG0008124	XENTR07109	NEMVE02297
OG0008126	XENTR18938	NEMVE22642
OG0008127	XENTR04380	NEMVE22668
OG0008136	XENTR02981	NEMVE22687
OG0008143	XENTR06411	NEMVE12162
OG0008156	XENTR08049	NEMVE06523, NEMVE16455
OG0008194	XENTR09689	NEMVE19530
OG0008196	XENTR05316	NEMVE25681
OG0008199	XENTR03291	NEMVE13276, NEMVE00110
OG0008201	XENTR02829	NEMVE14732
OG0008202	XENTR09753	NEMVE22079
OG0008203	XENTR07528	NEMVE25423
OG0008205	XENTR07731	NEMVE06832
OG0008208	XENTR11124	NEMVE15800
OG0008209	XENTR15514	NEMVE24399
OG0008212	XENTR02920, XENTR13956	NEMVE24884
OG0008213	XENTR12606, XENTR00651	NEMVE06358, NEMVE12480
OG0008215	XENTR08813	NEMVE05583
OG0008217	XENTR03890	NEMVE05131
OG0008220	XENTR12599	NEMVE14539
OG0008221	XENTR00475	NEMVE15711
OG0008223	XENTR05245	NEMVE21473, NEMVE14007
OG0008225	XENTR07518	NEMVE21899, NEMVE20595
OG0008227	XENTR05711	NEMVE16143
OG0008228	XENTR11910	NEMVE08177, NEMVE08181
OG0008230	XENTR15917	NEMVE18242
OG0008231	XENTR17320	NEMVE15184
OG0008232	XENTR01508	NEMVE14148
OG0008234	XENTR07376	NEMVE07566
OG0008235	XENTR09235	NEMVE14636
OG0008236	XENTR12434	NEMVE07107, NEMVE20294
OG0008237	XENTR06770	NEMVE24150
OG0008238	XENTR11188	NEMVE23486
OG0008240	XENTR11069	NEMVE14050
OG0008244	XENTR01796, XENTR01795	NEMVE19525
OG0008246	XENTR05230	NEMVE13099
OG0008249	XENTR17513	NEMVE25364
OG0008250	XENTR08113	NEMVE25890
OG0008251	XENTR00537	NEMVE25689
OG0008253	XENTR08756	NEMVE08540
OG0008254	XENTR18327	NEMVE25670
OG0008256	XENTR12140	NEMVE22958
OG0008257	XENTR13641	NEMVE24826
OG0008258	XENTR15402	NEMVE25567
OG0008259	XENTR12735	NEMVE16553
OG0008260	XENTR06274	NEMVE00888
OG0008262	XENTR06791	NEMVE01887
OG0008263	XENTR14542	NEMVE07916
OG0008264	XENTR00573	NEMVE07155
OG0008265	XENTR14446	NEMVE17159
OG0008266	XENTR06901	NEMVE13343
OG0008267	XENTR01352	NEMVE17564
OG0008268	XENTR15406	NEMVE01321
OG0008269	XENTR17860	NEMVE10105
OG0008271	XENTR04352	NEMVE16549
OG0008272	XENTR09866	NEMVE09402
OG0008273	XENTR17915	NEMVE12232
OG0008275	XENTR05891	NEMVE16981
OG0008277	XENTR17427	NEMVE07710
OG0008278	XENTR10940	NEMVE14533
OG0008280	XENTR17743	NEMVE07638
OG0008281	XENTR11627	NEMVE24642
OG0008283	XENTR08251	NEMVE08120
OG0008285	XENTR05957	NEMVE22654, NEMVE05069
OG0008289	XENTR06153	NEMVE22449, NEMVE20358
OG0008292	XENTR05323	NEMVE17607
OG0008293	XENTR13222	NEMVE08887
OG0008294	XENTR18970	NEMVE25650
OG0008295	XENTR00184	NEMVE23337
OG0008296	XENTR09371	NEMVE01829
OG0008297	XENTR04554	NEMVE24309
OG0008298	XENTR14480	NEMVE23136
OG0008300	XENTR07452	NEMVE06439
OG0008301	XENTR14215	NEMVE05011
OG0008303	XENTR08492, XENTR08493	NEMVE07919
OG0008304	XENTR06190	NEMVE16043
OG0008305	XENTR08211	NEMVE18097
OG0008307	XENTR18959	NEMVE05421
OG0008309	XENTR01300	NEMVE22503
OG0008312	XENTR06572	NEMVE03436
OG0008315	XENTR14695	NEMVE22753
OG0008316	XENTR03153	NEMVE05962
OG0008318	XENTR02401	NEMVE06801
OG0008319	XENTR16661	NEMVE14402
OG0008320	XENTR13174	NEMVE01620
OG0008324	XENTR04032	NEMVE05417
OG0008325	XENTR05952	NEMVE14879
OG0008328	XENTR12166	NEMVE14718
OG0008331	XENTR05539	NEMVE01852
OG0008333	XENTR06251	NEMVE24255
OG0008336	XENTR02376	NEMVE04688
OG0008337	XENTR13556	NEMVE22628
OG0008338	XENTR02980, XENTR07472	NEMVE20504, NEMVE01990
OG0008341	XENTR09053	NEMVE06947, NEMVE19995
OG0008345	XENTR01459	NEMVE05829
OG0008346	XENTR11364	NEMVE22837
OG0008347	XENTR06930	NEMVE06716
OG0008350	XENTR17287	NEMVE23102
OG0008351	XENTR13343	NEMVE13763
OG0008352	XENTR00548	NEMVE08435
OG0008353	XENTR16294	NEMVE03427
OG0008354	XENTR16532	NEMVE21284
OG0008355	XENTR00614	NEMVE15123
OG0008357	XENTR11247	NEMVE06016
OG0008358	XENTR18534	NEMVE09418
OG0008359	XENTR03009	NEMVE23193
OG0008360	XENTR17756	NEMVE22894
OG0008361	XENTR12088	NEMVE23200
OG0008363	XENTR12798	NEMVE14712
OG0008364	XENTR11314	NEMVE25717
OG0008365	XENTR02735	NEMVE03762
OG0008367	XENTR08139	NEMVE03025
OG0008368	XENTR01067	NEMVE13421
OG0008371	XENTR00300	NEMVE01091
OG0008374	XENTR02364	NEMVE13827
OG0008376	XENTR13904	NEMVE06388
OG0008377	XENTR10390	NEMVE21921
OG0008378	XENTR09428	NEMVE05932
OG0008380	XENTR00197	NEMVE25944, NEMVE19174
OG0008381	XENTR07926	NEMVE14757
OG0008382	XENTR13570	NEMVE24022
OG0008383	XENTR10091	NEMVE05320
OG0008384	XENTR07626	NEMVE13561
OG0008386	XENTR13717	NEMVE03630
OG0008388	XENTR16568	NEMVE13484
OG0008391	XENTR00428	NEMVE14213
OG0008394	XENTR08381	NEMVE06217
OG0008399	XENTR00533	NEMVE23704
OG0008400	XENTR14794	NEMVE13407
OG0008401	XENTR01244	NEMVE09990
OG0008404	XENTR06168	NEMVE00255
OG0008406	XENTR00299	NEMVE13155
OG0008410	XENTR02915	NEMVE13542
OG0008412	XENTR12300	NEMVE25691
OG0008414	XENTR09684	NEMVE23366
OG0008415	XENTR05488	NEMVE24203
OG0008416	XENTR12955	NEMVE18536
OG0008418	XENTR12382	NEMVE10633
OG0008419	XENTR01646	NEMVE25180
OG0008422	XENTR09498	NEMVE10466
OG0008424	XENTR15296, XENTR15295	NEMVE22481
OG0008427	XENTR09397	NEMVE19248
OG0008432	XENTR14433	NEMVE18587
OG0008443	XENTR00168	NEMVE23347
OG0008444	XENTR12799	NEMVE00472, NEMVE15154
OG0008448	XENTR02405	NEMVE08650
OG0008453	XENTR16648	NEMVE13263
OG0008460	XENTR01208, XENTR09150, XENTR01209	NEMVE25831
OG0008468	XENTR06374	NEMVE22563
OG0008507	XENTR01430, XENTR01429	NEMVE23548
OG0008509	XENTR18633	NEMVE24848
OG0008513	XENTR01278	NEMVE23772
OG0008514	XENTR03290	NEMVE07954
OG0008516	XENTR02387	NEMVE24923
OG0008524	XENTR14679	NEMVE08942
OG0008526	XENTR00080	NEMVE05005
OG0008528	XENTR03107	NEMVE18744
OG0008529	XENTR02098	NEMVE23344
OG0008530	XENTR04917	NEMVE14076
OG0008531	XENTR00247	NEMVE22168
OG0008532	XENTR09247	NEMVE22851
OG0008533	XENTR01211	NEMVE14654
OG0008534	XENTR17291, XENTR17292	NEMVE25794
OG0008536	XENTR12616, XENTR06872, XENTR15937	NEMVE07110
OG0008538	XENTR18860	NEMVE22562
OG0008539	XENTR00471	NEMVE20331, NEMVE24445
OG0008542	XENTR15730	NEMVE23528
OG0008544	XENTR06640	NEMVE25090
OG0008546	XENTR07676	NEMVE09008
OG0008550	XENTR08428	NEMVE02008
OG0008551	XENTR09711	NEMVE17840
OG0008554	XENTR00467, XENTR06581, XENTR13244	NEMVE08384
OG0008557	XENTR04600	NEMVE10366
OG0008559	XENTR05418	NEMVE16554
OG0008561	XENTR04937	NEMVE01691
OG0008562	XENTR11390	NEMVE18414
OG0008563	XENTR01203	NEMVE14418
OG0008564	XENTR17125	NEMVE01000
OG0008565	XENTR00566	NEMVE08499, NEMVE19384
OG0008566	XENTR08865	NEMVE06878
OG0008572	XENTR11873	NEMVE16357
OG0008573	XENTR14331	NEMVE25781
OG0008576	XENTR09218	NEMVE22319
OG0008577	XENTR10407	NEMVE07448
OG0008579	XENTR02161	NEMVE23697
OG0008583	XENTR02152	NEMVE00007
OG0008586	XENTR18086	NEMVE21154
OG0008587	XENTR13433, XENTR06654	NEMVE23850
OG0008588	XENTR07394	NEMVE16313
OG0008592	XENTR15407	NEMVE23818, NEMVE06605
OG0008596	XENTR11812	NEMVE22506
OG0008597	XENTR03283	NEMVE11500, NEMVE24375
OG0008601	XENTR06414	NEMVE22610
OG0008602	XENTR08161	NEMVE07908
OG0008603	XENTR13283	NEMVE25178
OG0008607	XENTR04696	NEMVE22525
OG0008611	XENTR09930	NEMVE12141, NEMVE22359
OG0008612	XENTR03918, XENTR03919	NEMVE16329, NEMVE16328, NEMVE18634
OG0008613	XENTR00748	NEMVE06475
OG0008614	XENTR16119	NEMVE23737
OG0008616	XENTR12832	NEMVE10331
OG0008622	XENTR02858	NEMVE25590
OG0008623	XENTR02601	NEMVE24602
OG0008624	XENTR04822	NEMVE24986
OG0008626	XENTR09686	NEMVE25563
OG0008627	XENTR13790	NEMVE22795
OG0008628	XENTR15960	NEMVE23285
OG0008629	XENTR08329	NEMVE09319
OG0008630	XENTR07701, XENTR11098	NEMVE01080
OG0008633	XENTR18778	NEMVE10982
OG0008634	XENTR00176	NEMVE17397
OG0008637	XENTR09639	NEMVE14857
OG0008638	XENTR06292	NEMVE22850
OG0008639	XENTR10525	NEMVE21171, NEMVE12268
OG0008641	XENTR10943	NEMVE23562
OG0008644	XENTR09774	NEMVE24046
OG0008645	XENTR01722	NEMVE22648
OG0008646	XENTR10271	NEMVE07234, NEMVE20723
OG0008648	XENTR14108	NEMVE10181
OG0008649	XENTR09593	NEMVE17297
OG0008651	XENTR06051	NEMVE08227
OG0008653	XENTR00123	NEMVE19895
OG0008654	XENTR04792	NEMVE10286
OG0008655	XENTR10795	NEMVE20852, NEMVE23305
OG0008656	XENTR01636	NEMVE25532
OG0008658	XENTR12731	NEMVE21840
OG0008660	XENTR16507	NEMVE25509
OG0008661	XENTR02006	NEMVE09084
OG0008669	XENTR12612	NEMVE15256
OG0008670	XENTR14404, XENTR02325	NEMVE00629
OG0008672	XENTR06769	NEMVE15025
OG0008674	XENTR04911	NEMVE25341
OG0008675	XENTR12099, XENTR16216	NEMVE09494
OG0008676	XENTR03487	NEMVE15691
OG0008677	XENTR01728	NEMVE03819
OG0008680	XENTR07520	NEMVE05250
OG0008681	XENTR02732	NEMVE21715
OG0008683	XENTR00255	NEMVE24361, NEMVE20837
OG0008684	XENTR17487	NEMVE18907
OG0008689	XENTR17820	NEMVE25164
OG0008698	XENTR11893	NEMVE22870
OG0008705	XENTR12231	NEMVE18622, NEMVE15948
OG0008714	XENTR16321	NEMVE08385
OG0008757	XENTR15319	NEMVE07975
OG0008762	XENTR02066	NEMVE13502
OG0008765	XENTR01115	NEMVE05722
OG0008766	XENTR17543	NEMVE18267
OG0008771	XENTR03183	NEMVE18021
OG0008772	XENTR09094	NEMVE24987
OG0008778	XENTR11252	NEMVE21311, NEMVE07876
OG0008780	XENTR14575	NEMVE10258
OG0008782	XENTR16876	NEMVE25361
OG0008786	XENTR06387	NEMVE04596
OG0008797	XENTR04552	NEMVE02425
OG0008798	XENTR12196	NEMVE03471
OG0008800	XENTR17354	NEMVE24734
OG0008804	XENTR06681	NEMVE24643
OG0008814	XENTR07296	NEMVE14088
OG0008816	XENTR08319	NEMVE14491
OG0008817	XENTR04869	NEMVE11583
OG0008821	XENTR12995	NEMVE09368
OG0008826	XENTR12223	NEMVE22979
OG0008827	XENTR00125	NEMVE06926
OG0008828	XENTR10006	NEMVE14527
OG0008829	XENTR02771	NEMVE13410
OG0008831	XENTR06786	NEMVE23959
OG0008832	XENTR10035	NEMVE17274, NEMVE15116
OG0008833	XENTR09089	NEMVE13511
OG0008835	XENTR08026	NEMVE24188
OG0008836	XENTR04547	NEMVE21572, NEMVE24925
OG0008838	XENTR02727	NEMVE21811
OG0008840	XENTR17338	NEMVE24969
OG0008841	XENTR01013	NEMVE09802
OG0008844	XENTR08180, XENTR08179	NEMVE15923
OG0008845	XENTR12608	NEMVE25073
OG0008847	XENTR04146	NEMVE21949
OG0008850	XENTR08720	NEMVE22858
OG0008856	XENTR04432	NEMVE24718
OG0008861	XENTR04985	NEMVE13686
OG0008864	XENTR11291	NEMVE06626
OG0008866	XENTR02743	NEMVE01590
OG0008868	XENTR09129, XENTR01825	NEMVE17919
OG0008876	XENTR06703	NEMVE18124
OG0008878	XENTR05995	NEMVE22956
OG0008880	XENTR08473	NEMVE13802
OG0008883	XENTR14680	NEMVE11560, NEMVE06298
OG0008885	XENTR05361	NEMVE01728
OG0008888	XENTR16929	NEMVE21296, NEMVE15442
OG0008889	XENTR16790	NEMVE23586
OG0008893	XENTR05960	NEMVE16874
OG0008894	XENTR04142	NEMVE19509
OG0008897	XENTR06355	NEMVE09429
OG0008900	XENTR19020	NEMVE25048
OG0008901	XENTR03514	NEMVE05337
OG0008903	XENTR10495	NEMVE15545
OG0008907	XENTR00990	NEMVE15561, NEMVE23098
OG0008910	XENTR16947	NEMVE08652
OG0008913	XENTR13335	NEMVE08029
OG0008914	XENTR18435	NEMVE22768
OG0008915	XENTR11557	NEMVE16801
OG0008922	XENTR16400	NEMVE17980, NEMVE00825
OG0008923	XENTR06066	NEMVE11826, NEMVE22474
OG0008924	XENTR06805	NEMVE06034
OG0008925	XENTR18119, XENTR18120	NEMVE06125
OG0008927	XENTR13990	NEMVE06465
OG0008929	XENTR15313	NEMVE23325
OG0008932	XENTR14349	NEMVE13475
OG0008936	XENTR12579	NEMVE01680
OG0008937	XENTR15417	NEMVE24703
OG0008938	XENTR06454	NEMVE15314
OG0008942	XENTR00312	NEMVE13682
OG0008943	XENTR18743	NEMVE13049, NEMVE23170, NEMVE04899
OG0008946	XENTR10610	NEMVE22543
OG0008951	XENTR14336	NEMVE06756
OG0008953	XENTR13813	NEMVE04939
OG0008977	XENTR05118	NEMVE08157
OG0008985	XENTR01402, XENTR05177	NEMVE15113
