Orthogroup	XENTR	STRPU_ok
OG0007800	XENTR16640	STRPU_05914
OG0007801	XENTR07313	STRPU_08682
OG0007802	XENTR11495	STRPU_08198
OG0007803	XENTR13056	STRPU_20812
OG0007804	XENTR05761	STRPU_07109
OG0007805	XENTR02609	STRPU_02864
OG0007807	XENTR09529	STRPU_09639
OG0007808	XENTR07032	STRPU_00690
OG0007809	XENTR07698	STRPU_01217
OG0007810	XENTR07030	STRPU_23899
OG0007811	XENTR06252	STRPU_03731
OG0007812	XENTR02941	STRPU_22426
OG0007813	XENTR07628	STRPU_21166, STRPU_21158
OG0007814	XENTR04268	STRPU_04174
OG0007816	XENTR08437	STRPU_11279, STRPU_11241
OG0007818	XENTR04391	STRPU_05587
OG0007820	XENTR11150	STRPU_14551
OG0007823	XENTR09570	STRPU_10202
OG0007825	XENTR13803	STRPU_22030
OG0007826	XENTR10314	STRPU_14677
OG0007827	XENTR01637	STRPU_21248
OG0007828	XENTR14322	STRPU_22516
OG0007829	XENTR00492	STRPU_24523
OG0007830	XENTR05313	STRPU_23024, STRPU_00898
OG0007831	XENTR04325	STRPU_09308
OG0007832	XENTR03054	STRPU_20682
OG0007833	XENTR01163, XENTR01162	STRPU_14655
OG0007834	XENTR17143	STRPU_10327
OG0007835	XENTR11023	STRPU_18438, STRPU_18480
OG0007836	XENTR11928	STRPU_11716, STRPU_02083, STRPU_09114
OG0007837	XENTR03959	STRPU_05347
OG0007838	XENTR01164	STRPU_14725
OG0007840	XENTR04645	STRPU_07497
OG0007841	XENTR09299	STRPU_04794
OG0007842	XENTR12876	STRPU_13856
OG0007843	XENTR03294, XENTR01615	STRPU_04967
OG0007845	XENTR12248	STRPU_23996
OG0007848	XENTR16347	STRPU_17665, STRPU_02256
OG0007849	XENTR11713	STRPU_21446
OG0007850	XENTR15952	STRPU_11144
OG0007851	XENTR14859	STRPU_25916
OG0007854	XENTR10673	STRPU_17077
OG0007857	XENTR01027, XENTR01622	STRPU_05228
OG0007858	XENTR02288	STRPU_10385
OG0007859	XENTR03062	STRPU_13382, STRPU_13362
OG0007860	XENTR02345	STRPU_23368
OG0007862	XENTR19141, XENTR02758	STRPU_25121
OG0007908	XENTR07798	STRPU_25541, STRPU_00808
OG0007911	XENTR11190	STRPU_01387, STRPU_08771
OG0007913	XENTR02655	STRPU_27355
OG0007915	XENTR10693	STRPU_07165
OG0007916	XENTR05182	STRPU_18067
OG0007918	XENTR11754	STRPU_14375
OG0007924	XENTR11372	STRPU_26419
OG0007926	XENTR03828	STRPU_08883, STRPU_00937
OG0007927	XENTR02854	STRPU_22375
OG0007929	XENTR08354	STRPU_26184
OG0007930	XENTR17018	STRPU_25690, STRPU_25707
OG0007931	XENTR05786, XENTR03537	STRPU_05870
OG0007932	XENTR02158	STRPU_24833
OG0007933	XENTR16299	STRPU_11844
OG0007934	XENTR17047	STRPU_23987
OG0007935	XENTR09394	STRPU_17390
OG0007937	XENTR00174, XENTR00175	STRPU_20783
OG0007939	XENTR02914	STRPU_01898, STRPU_22744
OG0007940	XENTR09589	STRPU_21856
OG0007941	XENTR11333	STRPU_07421
OG0007942	XENTR12219	STRPU_18585, STRPU_18624
OG0007943	XENTR05797	STRPU_17782
OG0007944	XENTR08298	STRPU_05221
OG0007945	XENTR04935	STRPU_19882, STRPU_19857, STRPU_19883
OG0007946	XENTR02534	STRPU_12944
OG0007947	XENTR09798	STRPU_08214
OG0007948	XENTR08888	STRPU_14560
OG0007949	XENTR04521	STRPU_07271, STRPU_07250
OG0007951	XENTR01715	STRPU_25923
OG0007952	XENTR10420	STRPU_01876, STRPU_25192
OG0007953	XENTR03972, XENTR18628	STRPU_10228
OG0007955	XENTR10965	STRPU_21208
OG0007956	XENTR00552	STRPU_26493, STRPU_26482
OG0007957	XENTR13036	STRPU_22897, STRPU_22912
OG0007958	XENTR11070	STRPU_23999
OG0007959	XENTR00298	STRPU_18433, STRPU_18476
OG0007961	XENTR06254	STRPU_10714
OG0007962	XENTR13797	STRPU_05230
OG0007964	XENTR01940	STRPU_08331
OG0007965	XENTR01384	STRPU_08251
OG0007966	XENTR00581	STRPU_23496
OG0007967	XENTR04931	STRPU_25118
OG0007968	XENTR07552	STRPU_16704, STRPU_16705, STRPU_16673
OG0007969	XENTR11152	STRPU_18693
OG0007971	XENTR17300, XENTR17301	STRPU_24401
OG0007972	XENTR04607	STRPU_26053
OG0007973	XENTR18672	STRPU_22392
OG0007974	XENTR13640	STRPU_06486
OG0007975	XENTR08436	STRPU_10654, STRPU_10646
OG0007976	XENTR10402	STRPU_08167
OG0007977	XENTR01009	STRPU_08102, STRPU_08116
OG0007979	XENTR05250	STRPU_05418
OG0007980	XENTR17620	STRPU_21051
OG0007981	XENTR08502	STRPU_20974
OG0007982	XENTR10596	STRPU_14540, STRPU_14543, STRPU_14544
OG0007983	XENTR16037	STRPU_21626
OG0007984	XENTR13814	STRPU_06805
OG0007985	XENTR15302	STRPU_04501
OG0007987	XENTR18668	STRPU_00432, STRPU_14197
OG0007988	XENTR15923	STRPU_00212, STRPU_25951
OG0007990	XENTR11787	STRPU_25244
OG0007991	XENTR13088	STRPU_21578
OG0007992	XENTR01721, XENTR15680, XENTR05050	STRPU_27350
OG0007993	XENTR05533	STRPU_20903, STRPU_20866
OG0007994	XENTR05525	STRPU_21302
OG0007996	XENTR15283	STRPU_14493
OG0007997	XENTR10426	STRPU_14219
OG0007999	XENTR06951	STRPU_00442, STRPU_13703
OG0008000	XENTR16143	STRPU_07107
OG0008001	XENTR01930	STRPU_04410
OG0008003	XENTR14885	STRPU_00351, STRPU_11012
OG0008004	XENTR04573	STRPU_25364
OG0008006	XENTR12594	STRPU_06440, STRPU_05993
OG0008007	XENTR04295	STRPU_18169, STRPU_18152
OG0008008	XENTR18597	STRPU_09006
OG0008011	XENTR02801	STRPU_23173
OG0008014	XENTR16102	STRPU_08889, STRPU_00932
OG0008016	XENTR09313	STRPU_26699
OG0008018	XENTR08274	STRPU_09880
OG0008019	XENTR17876	STRPU_10623
OG0008020	XENTR00191	STRPU_20510
OG0008022	XENTR06675	STRPU_05163, STRPU_05084
OG0008023	XENTR17830	STRPU_11509, STRPU_11507
OG0008026	XENTR08941	STRPU_07788
OG0008027	XENTR13080	STRPU_00198
OG0008028	XENTR04519	STRPU_24551
OG0008029	XENTR06544	STRPU_15046
OG0008030	XENTR00882	STRPU_15321
OG0008031	XENTR12706	STRPU_05008
OG0008036	XENTR16276	STRPU_08424
OG0008039	XENTR00527	STRPU_14997
OG0008040	XENTR14621	STRPU_17738
OG0008041	XENTR18188	STRPU_23915
OG0008043	XENTR13090, XENTR13089	STRPU_04958
OG0008045	XENTR11803	STRPU_23375
OG0008048	XENTR05142	STRPU_25277
OG0008049	XENTR06531	STRPU_15388
OG0008051	XENTR01785	STRPU_08564
OG0008052	XENTR13093	STRPU_21075
OG0008053	XENTR03171	STRPU_12802
OG0008054	XENTR02300	STRPU_14071, STRPU_00848
OG0008055	XENTR02343	STRPU_22383
OG0008056	XENTR05929	STRPU_23986
OG0008057	XENTR01103	STRPU_13507
OG0008062	XENTR08530	STRPU_24838
OG0008064	XENTR12946	STRPU_25371
OG0008065	XENTR12888	STRPU_12835
OG0008066	XENTR11095	STRPU_26862
OG0008067	XENTR07473	STRPU_07880, STRPU_07879, STRPU_07873
OG0008068	XENTR03293, XENTR01617	STRPU_05085
OG0008069	XENTR09820	STRPU_18561
OG0008070	XENTR04503	STRPU_07316
OG0008071	XENTR00077	STRPU_18691
OG0008072	XENTR16479	STRPU_10971
OG0008075	XENTR15145	STRPU_05647
OG0008076	XENTR01791	STRPU_24685
OG0008077	XENTR16541	STRPU_21507
OG0008078	XENTR08566	STRPU_16025
OG0008079	XENTR13201	STRPU_10602
OG0008080	XENTR10162	STRPU_11728
OG0008081	XENTR10425	STRPU_25423
OG0008082	XENTR02138, XENTR02137	STRPU_24719
OG0008083	XENTR03038	STRPU_20792
OG0008084	XENTR06650	STRPU_21019
OG0008085	XENTR06383	STRPU_22984
OG0008086	XENTR10502, XENTR10503	STRPU_10021
OG0008087	XENTR08549, XENTR10380	STRPU_22236
OG0008088	XENTR09004	STRPU_20687
OG0008089	XENTR02865	STRPU_01939, STRPU_22781
OG0008090	XENTR12430	STRPU_13719
OG0008092	XENTR16319	STRPU_12736
OG0008098	XENTR08899	STRPU_20868, STRPU_20905
OG0008099	XENTR15326	STRPU_01822, STRPU_19317
OG0008100	XENTR13894	STRPU_11576, STRPU_01365
OG0008102	XENTR11039	STRPU_19361
OG0008103	XENTR14105	STRPU_21002
OG0008104	XENTR11834	STRPU_10201
OG0008105	XENTR00182	STRPU_20958
OG0008106	XENTR11126	STRPU_01988, STRPU_22827
OG0008107	XENTR11212	STRPU_24019
OG0008108	XENTR00468	STRPU_26222
OG0008109	XENTR06543	STRPU_14632, STRPU_14614
OG0008110	XENTR18890	STRPU_10554
OG0008111	XENTR02658	STRPU_26446
OG0008112	XENTR02402	STRPU_20662
OG0008113	XENTR08629, XENTR10068	STRPU_22759, STRPU_01915
OG0008115	XENTR06677	STRPU_21414
OG0008117	XENTR18637	STRPU_20393
OG0008119	XENTR17669, XENTR06528	STRPU_15413
OG0008120	XENTR11888	STRPU_17327, STRPU_17355
OG0008123	XENTR12795	STRPU_21615
OG0008124	XENTR07109	STRPU_23306
OG0008125	XENTR10329	STRPU_23740
OG0008126	XENTR18938	STRPU_26946
OG0008127	XENTR04380	STRPU_05706
OG0008136	XENTR02981	STRPU_25668
OG0008143	XENTR06411	STRPU_05162, STRPU_05083
OG0008156	XENTR08049	STRPU_09357
OG0008194	XENTR09689	STRPU_02878, STRPU_02868
OG0008196	XENTR05316	STRPU_26395
OG0008199	XENTR03291	STRPU_05240
OG0008201	XENTR02829	STRPU_22376
OG0008202	XENTR09753	STRPU_17834
OG0008203	XENTR07528	STRPU_04749
OG0008204	XENTR08937	STRPU_26185
OG0008205	XENTR07731	STRPU_19994, STRPU_01211
OG0008208	XENTR11124	STRPU_23576
OG0008209	XENTR15514	STRPU_06066
OG0008212	XENTR02920, XENTR13956	STRPU_21908
OG0008213	XENTR12606, XENTR00651	STRPU_17840
OG0008215	XENTR08813	STRPU_05690
OG0008217	XENTR03890	STRPU_08322
OG0008220	XENTR12599	STRPU_04988
OG0008221	XENTR00475	STRPU_25774, STRPU_25791
OG0008222	XENTR08273	STRPU_09459
OG0008223	XENTR05245	STRPU_05864
OG0008224	XENTR03726	STRPU_26047
OG0008225	XENTR07518	STRPU_04941
OG0008227	XENTR05711	STRPU_26816
OG0008228	XENTR11910	STRPU_22094
OG0008230	XENTR15917	STRPU_26192
OG0008231	XENTR17320	STRPU_09959, STRPU_09981
OG0008232	XENTR01508	STRPU_06639
OG0008234	XENTR07376	STRPU_00978, STRPU_08838
OG0008235	XENTR09235	STRPU_11051, STRPU_00391
OG0008236	XENTR12434	STRPU_02457, STRPU_13607
OG0008237	XENTR06770	STRPU_22078
OG0008238	XENTR11188	STRPU_25394
OG0008239	XENTR07288	STRPU_04714
OG0008240	XENTR11069	STRPU_24238, STRPU_01069
OG0008242	XENTR17426	STRPU_05596, STRPU_05536
OG0008243	XENTR09391	STRPU_17185, STRPU_00183
OG0008244	XENTR01796, XENTR01795	STRPU_08801
OG0008246	XENTR05230	STRPU_24678
OG0008247	XENTR08654, XENTR08656, XENTR08655	STRPU_14875
OG0008249	XENTR17513	STRPU_18754
OG0008250	XENTR08113	STRPU_26602
OG0008251	XENTR00537	STRPU_23045
OG0008252	XENTR00568	STRPU_26447
OG0008253	XENTR08756	STRPU_10288
OG0008254	XENTR18327	STRPU_27154
OG0008256	XENTR12140	STRPU_09311
OG0008257	XENTR13641	STRPU_06487
OG0008258	XENTR15402	STRPU_20943
OG0008259	XENTR12735	STRPU_24361
OG0008260	XENTR06274	STRPU_25766
OG0008262	XENTR06791	STRPU_19539
OG0008263	XENTR14542	STRPU_21353
OG0008264	XENTR00573	STRPU_27244
OG0008265	XENTR14446	STRPU_23499
OG0008266	XENTR06901	STRPU_26018
OG0008267	XENTR01352	STRPU_23302
OG0008268	XENTR15406	STRPU_22864
OG0008269	XENTR17860	STRPU_23379
OG0008271	XENTR04352	STRPU_22100
OG0008272	XENTR09866	STRPU_12792
OG0008273	XENTR17915	STRPU_11363
OG0008274	XENTR13469	STRPU_23528
OG0008275	XENTR05891	STRPU_17151
OG0008277	XENTR17427	STRPU_11820
OG0008278	XENTR10940	STRPU_15382
OG0008280	XENTR17743	STRPU_06804
OG0008281	XENTR11627	STRPU_20708
OG0008283	XENTR08251	STRPU_14385
OG0008284	XENTR03848, XENTR02074	STRPU_00433, STRPU_14196
OG0008285	XENTR05957	STRPU_25884
OG0008286	XENTR02486	STRPU_25481
OG0008289	XENTR06153	STRPU_23998
OG0008291	XENTR09122	STRPU_08559
OG0008292	XENTR05323	STRPU_26389
OG0008293	XENTR13222	STRPU_27384
OG0008294	XENTR18970	STRPU_10355
OG0008295	XENTR00184	STRPU_21349
OG0008296	XENTR09371	STRPU_15507
OG0008297	XENTR04554	STRPU_14567
OG0008298	XENTR14480	STRPU_10445
OG0008300	XENTR07452	STRPU_04816
OG0008301	XENTR14215	STRPU_10433
OG0008303	XENTR08492, XENTR08493	STRPU_20774
OG0008304	XENTR06190	STRPU_06126
OG0008305	XENTR08211	STRPU_24911
OG0008306	XENTR01064, XENTR18942, XENTR14197	STRPU_22535
OG0008307	XENTR18959	STRPU_14474
OG0008309	XENTR01300	STRPU_27303
OG0008312	XENTR06572	STRPU_09184, STRPU_02153
OG0008315	XENTR14695	STRPU_14415
OG0008318	XENTR02401	STRPU_20156
OG0008319	XENTR16661	STRPU_10660
OG0008320	XENTR13174	STRPU_10342
OG0008323	XENTR04337	STRPU_06817
OG0008324	XENTR04032	STRPU_02507, STRPU_15127
OG0008325	XENTR05952	STRPU_25839
OG0008328	XENTR12166	STRPU_05804
OG0008331	XENTR05539	STRPU_20497
OG0008333	XENTR06251	STRPU_11315, STRPU_11297
OG0008334	XENTR16763	STRPU_20359
OG0008336	XENTR02376	STRPU_23707
OG0008337	XENTR13556	STRPU_00405, STRPU_19281
OG0008338	XENTR02980, XENTR07472	STRPU_08070
OG0008339	XENTR09613	STRPU_24301
OG0008340	XENTR10709	STRPU_11747
OG0008341	XENTR09053	STRPU_20751
OG0008343	XENTR08200	STRPU_24543
OG0008345	XENTR01459	STRPU_22028
OG0008346	XENTR11364	STRPU_21445
OG0008347	XENTR06930	STRPU_25038
OG0008349	XENTR05258	STRPU_05495
OG0008350	XENTR17287	STRPU_08341
OG0008352	XENTR00548	STRPU_26393
OG0008353	XENTR16294	STRPU_23329
OG0008354	XENTR16532	STRPU_26363
OG0008355	XENTR00614	STRPU_21625
OG0008357	XENTR11247	STRPU_27377
OG0008358	XENTR18534	STRPU_25317
OG0008359	XENTR03009	STRPU_07674
OG0008360	XENTR17756	STRPU_26028
OG0008361	XENTR12088	STRPU_07167
OG0008363	XENTR12798	STRPU_20468
OG0008364	XENTR11314	STRPU_09334
OG0008365	XENTR02735	STRPU_06534, STRPU_06566
OG0008367	XENTR08139	STRPU_04677
OG0008368	XENTR01067	STRPU_25002
OG0008370	XENTR06937, XENTR19184, XENTR08787	STRPU_22866
OG0008371	XENTR00300	STRPU_10307
OG0008373	XENTR16024	STRPU_11652
OG0008374	XENTR02364	STRPU_23293
OG0008376	XENTR13904	STRPU_03467
OG0008377	XENTR10390	STRPU_13157, STRPU_13135
OG0008378	XENTR09428	STRPU_22091
OG0008379	XENTR05029	STRPU_18971, STRPU_18958
OG0008380	XENTR00197	STRPU_15975, STRPU_00534
OG0008381	XENTR07926	STRPU_10051, STRPU_10124
OG0008382	XENTR13570	STRPU_25953, STRPU_00214
OG0008383	XENTR10091	STRPU_15386
OG0008384	XENTR07626	STRPU_21170, STRPU_21161
OG0008386	XENTR13717	STRPU_19149
OG0008387	XENTR06213	STRPU_14436, STRPU_14453
OG0008388	XENTR16568	STRPU_21467
OG0008391	XENTR00428	STRPU_20392
OG0008392	XENTR00129	STRPU_00951, STRPU_08870
OG0008395	XENTR03353	STRPU_04818
OG0008396	XENTR07759	STRPU_25821
OG0008399	XENTR00533	STRPU_14733
OG0008400	XENTR14794	STRPU_19240
OG0008401	XENTR01244	STRPU_21916
OG0008403	XENTR12767	STRPU_01793, STRPU_18104
OG0008404	XENTR06168	STRPU_19488
OG0008406	XENTR00299	STRPU_18477, STRPU_18434
OG0008410	XENTR02915	STRPU_14127, STRPU_14111
OG0008412	XENTR12300	STRPU_27031
OG0008414	XENTR09684	STRPU_15727
OG0008415	XENTR05488	STRPU_04989
OG0008416	XENTR12955	STRPU_26315
OG0008418	XENTR12382	STRPU_16738, STRPU_01710
OG0008419	XENTR01646	STRPU_20709, STRPU_20694
OG0008422	XENTR09498	STRPU_20887, STRPU_20850
OG0008424	XENTR15296, XENTR15295	STRPU_26600
OG0008425	XENTR01396	STRPU_00237, STRPU_00238, STRPU_00239
OG0008432	XENTR14433	STRPU_05661
OG0008437	XENTR04479	STRPU_11835
OG0008443	XENTR00168	STRPU_17437
OG0008444	XENTR12799	STRPU_20695
OG0008448	XENTR02405	STRPU_20501
OG0008453	XENTR16648	STRPU_02351, STRPU_12764
OG0008507	XENTR01430, XENTR01429	STRPU_26599
OG0008509	XENTR18633	STRPU_10672, STRPU_00568
OG0008513	XENTR01278	STRPU_08668, STRPU_08666, STRPU_08667
OG0008514	XENTR03290	STRPU_05238
OG0008516	XENTR02387	STRPU_20906
OG0008522	XENTR15051	STRPU_22951
OG0008524	XENTR14679	STRPU_14658
OG0008526	XENTR00080	STRPU_19221
OG0008527	XENTR09697	STRPU_02036, STRPU_08031
OG0008528	XENTR03107	STRPU_00053, STRPU_10856, STRPU_10837
OG0008529	XENTR02098	STRPU_17306, STRPU_17296, STRPU_17315
OG0008530	XENTR04917	STRPU_04864
OG0008531	XENTR00247	STRPU_06353
OG0008532	XENTR09247	STRPU_22676
OG0008533	XENTR01211	STRPU_17230
OG0008534	XENTR17291, XENTR17292	STRPU_12965
OG0008536	XENTR12616, XENTR06872, XENTR15937	STRPU_22250
OG0008538	XENTR18860	STRPU_05701
OG0008539	XENTR00471	STRPU_21589
OG0008542	XENTR15730	STRPU_27159
OG0008544	XENTR06640	STRPU_04610
OG0008546	XENTR07676	STRPU_25412
OG0008550	XENTR08428	STRPU_15900
OG0008551	XENTR09711	STRPU_18055
OG0008555	XENTR05744	STRPU_07891
OG0008556	XENTR15403	STRPU_20940
OG0008557	XENTR04600	STRPU_26886
OG0008558	XENTR10140	STRPU_11675
OG0008559	XENTR05418	STRPU_23791
OG0008561	XENTR04937	STRPU_14330
OG0008562	XENTR11390	STRPU_17513
OG0008563	XENTR01203	STRPU_14810
OG0008564	XENTR17125	STRPU_01030, STRPU_23408
OG0008565	XENTR00566	STRPU_27027
OG0008566	XENTR08865	STRPU_01511, STRPU_09451
OG0008567	XENTR00194	STRPU_21574, STRPU_00280, STRPU_21575
OG0008571	XENTR05962	STRPU_25293
OG0008572	XENTR11873	STRPU_17074
OG0008573	XENTR14331	STRPU_27209, STRPU_27193
OG0008576	XENTR09218	STRPU_09300
OG0008577	XENTR10407	STRPU_21335, STRPU_21336
OG0008579	XENTR02161	STRPU_07369
OG0008582	XENTR00739	STRPU_12911
OG0008583	XENTR02152	STRPU_24015
OG0008587	XENTR13433, XENTR06654	STRPU_04458, STRPU_04459
OG0008588	XENTR07394	STRPU_08136
OG0008591	XENTR01773	STRPU_08776
OG0008592	XENTR15407	STRPU_20422
OG0008595	XENTR07876	STRPU_17088
OG0008596	XENTR11812	STRPU_13733
OG0008597	XENTR03283	STRPU_05887
OG0008601	XENTR06414	STRPU_05526, STRPU_05588
OG0008602	XENTR08161	STRPU_21540
OG0008603	XENTR13283	STRPU_25049
OG0008604	XENTR01374	STRPU_08788
OG0008606	XENTR07130	STRPU_26027
OG0008607	XENTR04696	STRPU_20041
OG0008609	XENTR00940	STRPU_08444
OG0008611	XENTR09930	STRPU_20333
OG0008612	XENTR03918, XENTR03919	STRPU_19400
OG0008613	XENTR00748	STRPU_22598
OG0008614	XENTR16119	STRPU_05135, STRPU_05062
OG0008616	XENTR12832	STRPU_26968
OG0008618	XENTR18926	STRPU_23452, STRPU_00991
OG0008619	XENTR08491	STRPU_20986
OG0008624	XENTR04822	STRPU_01471, STRPU_08701
OG0008626	XENTR09686	STRPU_12902
OG0008627	XENTR13790	STRPU_05010
OG0008628	XENTR15960	STRPU_05012
OG0008629	XENTR08329	STRPU_26671
OG0008630	XENTR07701, XENTR11098	STRPU_14253
OG0008632	XENTR06853	STRPU_13417
OG0008633	XENTR18778	STRPU_21548
OG0008634	XENTR00176	STRPU_16142, STRPU_16135
OG0008636	XENTR12117	STRPU_11437
OG0008637	XENTR09639	STRPU_10966
OG0008638	XENTR06292	STRPU_22854
OG0008639	XENTR10525	STRPU_17687
OG0008640	XENTR08146	STRPU_12278
OG0008641	XENTR10943	STRPU_17461, STRPU_17477, STRPU_17462
OG0008644	XENTR09774	STRPU_01537, STRPU_09422
OG0008645	XENTR01722	STRPU_25488
OG0008646	XENTR10271	STRPU_18038
OG0008648	XENTR14108	STRPU_20706
OG0008649	XENTR09593	STRPU_20786
OG0008651	XENTR06051	STRPU_02997
OG0008653	XENTR00123	STRPU_03813, STRPU_03830
OG0008654	XENTR04792	STRPU_08923, STRPU_00623
OG0008655	XENTR10795	STRPU_23670, STRPU_23645
OG0008656	XENTR01636	STRPU_20539
OG0008658	XENTR12731	STRPU_24474
OG0008660	XENTR16507	STRPU_26727
OG0008661	XENTR02006	STRPU_10321
OG0008662	XENTR00815	STRPU_02682, STRPU_01683
OG0008665	XENTR12695	STRPU_04286, STRPU_04316
OG0008668	XENTR12424	STRPU_10099, STRPU_10162
OG0008669	XENTR12612	STRPU_13670, STRPU_02400
OG0008670	XENTR14404, XENTR02325	STRPU_13987, STRPU_13267
OG0008672	XENTR06769	STRPU_27063
OG0008673	XENTR17073	STRPU_20722
OG0008674	XENTR04911	STRPU_05905
OG0008675	XENTR12099, XENTR16216	STRPU_21091
OG0008676	XENTR03487	STRPU_15392
OG0008677	XENTR01728	STRPU_24381
OG0008678	XENTR00530	STRPU_15079
OG0008680	XENTR07520	STRPU_10241
OG0008681	XENTR02732	STRPU_24546
OG0008683	XENTR00255	STRPU_10869
OG0008684	XENTR17487	STRPU_23419, STRPU_01018
OG0008685	XENTR10990	STRPU_20763
OG0008693	XENTR13743	STRPU_03638, STRPU_03656
OG0008694	XENTR17054	STRPU_12216, STRPU_12215, STRPU_12212, STRPU_12213, STRPU_12028, STRPU_12027, STRPU_12029, STRPU_12211
OG0008696	XENTR03916	STRPU_05417
OG0008757	XENTR15319	STRPU_08681
OG0008758	XENTR11825	STRPU_24386
OG0008763	XENTR02427	STRPU_21819
OG0008765	XENTR01115	STRPU_16849
OG0008766	XENTR17543	STRPU_26399
OG0008772	XENTR09094	STRPU_20561
OG0008778	XENTR11252	STRPU_26797
OG0008782	XENTR16876	STRPU_03227, STRPU_03212
OG0008785	XENTR07791	STRPU_20337
OG0008786	XENTR06387	STRPU_23971, STRPU_23947
OG0008790	XENTR13441	STRPU_20948
OG0008797	XENTR04552	STRPU_14529
OG0008798	XENTR12196	STRPU_05768, STRPU_25397
OG0008804	XENTR06681	STRPU_21216
OG0008805	XENTR05035	STRPU_22199
OG0008810	XENTR05795	STRPU_17255
OG0008814	XENTR07296	STRPU_04275
OG0008816	XENTR08319	STRPU_27134
OG0008817	XENTR04869	STRPU_04638, STRPU_04670
OG0008820	XENTR12860	STRPU_16565
OG0008821	XENTR12995	STRPU_17770
OG0008823	XENTR12534	STRPU_14792
OG0008826	XENTR12223	STRPU_18705
OG0008827	XENTR00125	STRPU_08935
OG0008828	XENTR10006	STRPU_25128
OG0008829	XENTR02771	STRPU_21974
OG0008831	XENTR06786	STRPU_10370
OG0008832	XENTR10035	STRPU_11455
OG0008833	XENTR09089	STRPU_20636
OG0008835	XENTR08026	STRPU_06386
OG0008836	XENTR04547	STRPU_14337
OG0008837	XENTR09454	STRPU_15423
OG0008838	XENTR02727	STRPU_24536
OG0008840	XENTR17338	STRPU_26071
OG0008841	XENTR01013	STRPU_09121, STRPU_02093
OG0008845	XENTR12608	STRPU_04159
OG0008847	XENTR04146	STRPU_20994
OG0008850	XENTR08720	STRPU_09710, STRPU_09754
OG0008861	XENTR04985	STRPU_25594
OG0008864	XENTR11291	STRPU_22978
OG0008865	XENTR05801	STRPU_09764, STRPU_09720
OG0008866	XENTR02743	STRPU_06833
OG0008868	XENTR09129, XENTR01825	STRPU_02043, STRPU_09067
OG0008876	XENTR06703	STRPU_04867
OG0008878	XENTR05995	STRPU_23583
OG0008880	XENTR08473	STRPU_17449, STRPU_17466
OG0008883	XENTR14680	STRPU_14831
OG0008885	XENTR05361	STRPU_23289
OG0008888	XENTR16929	STRPU_20769
OG0008889	XENTR16790	STRPU_00684
OG0008891	XENTR04230	STRPU_09409, STRPU_01549
OG0008893	XENTR05960	STRPU_10603
OG0008894	XENTR04142	STRPU_21088
OG0008897	XENTR06355	STRPU_14328
OG0008898	XENTR12710	STRPU_22440
OG0008900	XENTR19020	STRPU_21041
OG0008901	XENTR03514	STRPU_23945
OG0008907	XENTR00990	STRPU_08899, STRPU_00920
OG0008913	XENTR13335	STRPU_07492
OG0008914	XENTR18435	STRPU_05773
OG0008915	XENTR11557	STRPU_09774, STRPU_09731
OG0008916	XENTR08820	STRPU_17664, STRPU_02257
OG0008918	XENTR17829	STRPU_26436
OG0008922	XENTR16400	STRPU_12017
OG0008923	XENTR06066	STRPU_10400
OG0008924	XENTR06805	STRPU_01954, STRPU_22795
OG0008925	XENTR18119, XENTR18120	STRPU_06074
OG0008927	XENTR13990	STRPU_19297, STRPU_01850
OG0008928	XENTR03363	STRPU_24544
OG0008929	XENTR15313	STRPU_21269
OG0008933	XENTR18753	STRPU_27447
OG0008936	XENTR12579	STRPU_27162
OG0008937	XENTR15417	STRPU_17002
OG0008938	XENTR06454	STRPU_10242
OG0008942	XENTR00312	STRPU_00398, STRPU_19288
OG0008943	XENTR18743	STRPU_27437
OG0008946	XENTR10610	STRPU_04937
OG0008951	XENTR14336	STRPU_03987
OG0008953	XENTR13813	STRPU_16715
OG0008955	XENTR13024	STRPU_09386
OG0008959	XENTR11608	STRPU_10440
OG0008962	XENTR02396, XENTR03074	STRPU_21149
OG0008988	XENTR16195, XENTR16192, XENTR13474, XENTR06462	STRPU_04608
OG0008990	XENTR18969	STRPU_24624
OG0009043	XENTR05816	STRPU_26346
OG0009044	XENTR02767	STRPU_26657
OG0009056	XENTR14357	STRPU_21475
OG0009062	XENTR15250	STRPU_17603
OG0009063	XENTR10391	STRPU_09011
OG0009064	XENTR00259	STRPU_10992, STRPU_00329
OG0009067	XENTR05610	STRPU_22918
OG0009071	XENTR09140	STRPU_18036
OG0009073	XENTR00404	STRPU_16047, STRPU_02858, STRPU_16203, STRPU_15653, STRPU_02052, STRPU_01847
OG0009074	XENTR17588	STRPU_03869, STRPU_03891
OG0009075	XENTR04147, XENTR04735	STRPU_27349
OG0009076	XENTR03060	STRPU_21791
OG0009078	XENTR13806	STRPU_17976
OG0009083	XENTR08072	STRPU_07890
OG0009084	XENTR02856	STRPU_23332
OG0009085	XENTR18385	STRPU_11508
OG0009091	XENTR17870	STRPU_08940
