Orthogroup	XENTR	AENJA_ok
OG0007367	XENTR00303	AENJA_11272
OG0007368	XENTR04464	AENJA_11301
OG0007369	XENTR01060	AENJA_11422
OG0007370	XENTR06534	AENJA_11425
OG0007371	XENTR13383	AENJA_11627
OG0007372	XENTR12651	AENJA_11631
OG0007373	XENTR03573	AENJA_11675
OG0007374	XENTR06461	AENJA_11711
OG0007376	XENTR04648	AENJA_11779
OG0007377	XENTR03953	AENJA_11839
OG0007378	XENTR11537	AENJA_11927
OG0007379	XENTR13530	AENJA_12106
OG0007380	XENTR17613	AENJA_12373
OG0007381	XENTR10253	AENJA_12457
OG0007384	XENTR07600	AENJA_12685, AENJA_24990
OG0007385	XENTR11824	AENJA_12739
OG0007386	XENTR18391	AENJA_12898
OG0007387	XENTR14518	AENJA_12902
OG0007388	XENTR17197	AENJA_13027
OG0007389	XENTR06158	AENJA_13187
OG0007390	XENTR18596	AENJA_13202
OG0007391	XENTR01526	AENJA_13207
OG0007392	XENTR04287	AENJA_13312
OG0007394	XENTR12646	AENJA_13338
OG0007395	XENTR07594	AENJA_13363
OG0007396	XENTR00514	AENJA_13626
OG0007397	XENTR00313	AENJA_13692
OG0007399	XENTR04879	AENJA_14225
OG0007400	XENTR06104, XENTR06105	AENJA_14239
OG0007401	XENTR17065	AENJA_14395
OG0007402	XENTR11340	AENJA_14648
OG0007403	XENTR09758	AENJA_14745
OG0007405	XENTR12887	AENJA_15366
OG0007406	XENTR00832	AENJA_15368
OG0007408	XENTR11855	AENJA_15439
OG0007409	XENTR03019	AENJA_15440
OG0007410	XENTR05602	AENJA_15452
OG0007411	XENTR19232	AENJA_15681
OG0007412	XENTR19082	AENJA_15771
OG0007413	XENTR16851	AENJA_15882
OG0007415	XENTR06922	AENJA_16254
OG0007418	XENTR04049	AENJA_20071
OG0007419	XENTR11330	AENJA_16935
OG0007420	XENTR09238	AENJA_16980
OG0007421	XENTR03781	AENJA_17319
OG0007422	XENTR03872	AENJA_17772
OG0007423	XENTR12993	AENJA_17845
OG0007424	XENTR11339	AENJA_17849
OG0007425	XENTR16373	AENJA_17864
OG0007427	XENTR02005	AENJA_18085
OG0007428	XENTR10603	AENJA_18355
OG0007429	XENTR06612	AENJA_19005
OG0007430	XENTR02841	AENJA_19078
OG0007431	XENTR03371	AENJA_19346
OG0007432	XENTR06026	AENJA_19403, AENJA_19402
OG0007433	XENTR13706	AENJA_19654
OG0007436	XENTR01096	AENJA_19801
OG0007437	XENTR07931	AENJA_19860
OG0007438	XENTR02922	AENJA_20029
OG0007439	XENTR06565	AENJA_20396
OG0007440	XENTR16878	AENJA_20434
OG0007441	XENTR04516	AENJA_20556
OG0007442	XENTR00039	AENJA_20655
OG0007443	XENTR10297	AENJA_20689
OG0007444	XENTR02677, XENTR05722	AENJA_20813
OG0007445	XENTR12978, XENTR12979	AENJA_20821
OG0007446	XENTR06442	AENJA_20884
OG0007447	XENTR12201	AENJA_20921
OG0007448	XENTR15377, XENTR01461	AENJA_20930
OG0007450	XENTR06660	AENJA_21381
OG0007451	XENTR12405	AENJA_21528
OG0007452	XENTR17957	AENJA_21651
OG0007453	XENTR01387	AENJA_21726
OG0007454	XENTR04173	AENJA_21740
OG0007455	XENTR07691	AENJA_21828
OG0007456	XENTR04528	AENJA_21979
OG0007457	XENTR10055	AENJA_22032
OG0007458	XENTR08684	AENJA_22067
OG0007459	XENTR11371	AENJA_22258
OG0007460	XENTR05094	AENJA_22264
OG0007461	XENTR08489	AENJA_22317
OG0007462	XENTR08425	AENJA_22556
OG0007463	XENTR08950	AENJA_22661
OG0007465	XENTR04059	AENJA_22699
OG0007466	XENTR02679	AENJA_22881
OG0007467	XENTR07159	AENJA_23010
OG0007468	XENTR15060	AENJA_23214
OG0007471	XENTR04599	AENJA_23384
OG0007472	XENTR00553	AENJA_23719
OG0007473	XENTR01457	AENJA_23755
OG0007474	XENTR06036	AENJA_23962
OG0007476	XENTR14782	AENJA_24225
OG0007477	XENTR17920	AENJA_24292
OG0007478	XENTR01177	AENJA_24685
OG0007479	XENTR01389	AENJA_24748
OG0007480	XENTR14211	AENJA_24812
OG0007481	XENTR08890	AENJA_24944
OG0007482	XENTR11438	AENJA_25120
OG0007484	XENTR11668	AENJA_25231
OG0007485	XENTR09035	AENJA_25331
OG0007486	XENTR19088, XENTR02236, XENTR02237, XENTR02284, XENTR02283, XENTR08138	AENJA_25437
OG0007488	XENTR12274	AENJA_26049
OG0007489	XENTR06667	AENJA_26107
OG0007490	XENTR18724	AENJA_26187
OG0007491	XENTR07351	AENJA_26237
OG0007492	XENTR18957	AENJA_26511
OG0007493	XENTR09779	AENJA_26529
OG0007495	XENTR08419	AENJA_26715
OG0007496	XENTR06004	AENJA_26719
OG0007497	XENTR07427	AENJA_26773
OG0007498	XENTR10735	AENJA_26807
OG0007582	XENTR04748	AENJA_00047
OG0007583	XENTR13389	AENJA_00226
OG0007584	XENTR07343	AENJA_25290, AENJA_00242
OG0007586	XENTR08401	AENJA_00380
OG0007587	XENTR05116	AENJA_00432
OG0007588	XENTR18417	AENJA_00505
OG0007589	XENTR03301	AENJA_00571
OG0007591	XENTR06862	AENJA_01019
OG0007592	XENTR08418	AENJA_01059
OG0007593	XENTR04066	AENJA_01095
OG0007597	XENTR00847	AENJA_01698
OG0007598	XENTR03536	AENJA_01726
OG0007601	XENTR13138	AENJA_02054
OG0007602	XENTR00305	AENJA_02165
OG0007603	XENTR05886	AENJA_02214
OG0007604	XENTR10989	AENJA_02267
OG0007605	XENTR15345, XENTR15344	AENJA_02353
OG0007606	XENTR04118	AENJA_02354
OG0007607	XENTR04097	AENJA_02368
OG0007608	XENTR10599	AENJA_02633
OG0007609	XENTR10306	AENJA_02689
OG0007610	XENTR07048	AENJA_02817
OG0007611	XENTR06655	AENJA_03132
OG0007612	XENTR15965	AENJA_03149
OG0007613	XENTR05874	AENJA_03179
OG0007614	XENTR16527	AENJA_03537, AENJA_03213
OG0007615	XENTR19198	AENJA_03386
OG0007617	XENTR07154	AENJA_03469, AENJA_22388
OG0007618	XENTR18042, XENTR16912, XENTR15241, XENTR15242, XENTR18722, XENTR07716	AENJA_03470
OG0007619	XENTR00292	AENJA_03762
OG0007621	XENTR00074	AENJA_03833
OG0007622	XENTR05630	AENJA_03944
OG0007624	XENTR17757	AENJA_04295
OG0007626	XENTR08782	AENJA_04777
OG0007628	XENTR03457	AENJA_04962
OG0007629	XENTR02760	AENJA_05160
OG0007630	XENTR09707	AENJA_05194
OG0007631	XENTR05896, XENTR15419	AENJA_05278
OG0007632	XENTR08511, XENTR01662	AENJA_05484
OG0007634	XENTR03275	AENJA_05650
OG0007635	XENTR09729, XENTR14244	AENJA_05652
OG0007637	XENTR03876	AENJA_05864
OG0007638	XENTR09880	AENJA_06211
OG0007639	XENTR04262	AENJA_06285
OG0007640	XENTR08114	AENJA_06871
OG0007641	XENTR00555, XENTR00554	AENJA_07028
OG0007642	XENTR12383	AENJA_07087
OG0007643	XENTR03392	AENJA_07280
OG0007645	XENTR01371	AENJA_07676
OG0007646	XENTR03696	AENJA_07683
OG0007647	XENTR17284	AENJA_07698
OG0007648	XENTR00698	AENJA_07744
OG0007649	XENTR12079	AENJA_08154
OG0007650	XENTR11198	AENJA_08417
OG0007651	XENTR05156, XENTR05155	AENJA_08420
OG0007652	XENTR14511	AENJA_08655
OG0007653	XENTR13057	AENJA_08664
OG0007655	XENTR05289, XENTR05288, XENTR18635, XENTR13279	AENJA_08878
OG0007656	XENTR00778	AENJA_08929
OG0007658	XENTR05907	AENJA_15160, AENJA_09640
OG0007660	XENTR04694	AENJA_10005
OG0007662	XENTR18077	AENJA_10163
OG0007664	XENTR01452	AENJA_10276
OG0007665	XENTR02691	AENJA_10282
OG0007666	XENTR01765	AENJA_10298
OG0007667	XENTR12332	AENJA_10341
OG0007668	XENTR06339	AENJA_10381
OG0007669	XENTR02878	AENJA_10464
OG0007670	XENTR08084	AENJA_10480
OG0007671	XENTR10389	AENJA_12064
OG0007672	XENTR02586	AENJA_10564
OG0007673	XENTR12090	AENJA_10620
OG0007674	XENTR06686	AENJA_10687
OG0007675	XENTR00956, XENTR00955	AENJA_10692, AENJA_10689
OG0007676	XENTR11756	AENJA_10773
OG0007677	XENTR15136	AENJA_10946
OG0007679	XENTR04914	AENJA_11083
OG0007680	XENTR07166	AENJA_11179
OG0007684	XENTR02092	AENJA_11323
OG0007685	XENTR09953	AENJA_11330
OG0007686	XENTR03729	AENJA_11496
OG0007687	XENTR05620	AENJA_11514
OG0007688	XENTR01892	AENJA_11595
OG0007689	XENTR01147	AENJA_11622
OG0007690	XENTR02183	AENJA_11693
OG0007691	XENTR04646	AENJA_11787
OG0007692	XENTR04674	AENJA_11895
OG0007694	XENTR10479	AENJA_12365
OG0007695	XENTR13772	AENJA_12489
OG0007696	XENTR10724	AENJA_12919
OG0007698	XENTR06794	AENJA_13006
OG0007700	XENTR10324	AENJA_13417
OG0007701	XENTR01199	AENJA_13421
OG0007702	XENTR17687	AENJA_13485
OG0007703	XENTR14246	AENJA_13781, AENJA_13780
OG0007704	XENTR14924	AENJA_13789
OG0007705	XENTR13475	AENJA_13836
OG0007706	XENTR01370	AENJA_13921
OG0007707	XENTR04394	AENJA_18792, AENJA_20617, AENJA_13925
OG0007708	XENTR08554	AENJA_14019
OG0007709	XENTR09197, XENTR13235, XENTR09692	AENJA_14142
OG0007712	XENTR13584	AENJA_14241
OG0007713	XENTR05208	AENJA_14256
OG0007715	XENTR04543	AENJA_14420
OG0007716	XENTR13996	AENJA_14436
OG0007717	XENTR07567	AENJA_14512
OG0007718	XENTR02924	AENJA_14607
OG0007719	XENTR03373	AENJA_14796
OG0007721	XENTR08661	AENJA_15418
OG0007722	XENTR10029	AENJA_15592
OG0007723	XENTR05353	AENJA_15656
OG0007726	XENTR04430	AENJA_15888
OG0007728	XENTR07809	AENJA_16033
OG0007729	XENTR00460	AENJA_16470
OG0007734	XENTR08115	AENJA_17060
OG0007735	XENTR12905, XENTR12904	AENJA_17384
OG0007736	XENTR01490	AENJA_17393
OG0007738	XENTR07139	AENJA_17519
OG0007739	XENTR17717	AENJA_17580
OG0007741	XENTR05551	AENJA_17929
OG0007743	XENTR06228	AENJA_18237
OG0007744	XENTR02881	AENJA_18288
OG0007745	XENTR07768	AENJA_18335
OG0007746	XENTR16570	AENJA_18434
OG0007749	XENTR02891	AENJA_19022
OG0007750	XENTR14778	AENJA_19185
OG0007751	XENTR11316	AENJA_19310
OG0007752	XENTR06969	AENJA_19359
OG0007755	XENTR14264, XENTR02596	AENJA_19613
OG0007756	XENTR14356	AENJA_19709
OG0007758	XENTR13164	AENJA_19933
OG0007759	XENTR04000	AENJA_20025
OG0007760	XENTR15814, XENTR15813	AENJA_20050
OG0007761	XENTR17401	AENJA_20064
OG0007762	XENTR08817	AENJA_23767, AENJA_25729, AENJA_20187
OG0007763	XENTR00440	AENJA_20330
OG0007766	XENTR10400	AENJA_21034
OG0007767	XENTR08581	AENJA_21313
OG0007768	XENTR17576	AENJA_21314
OG0007769	XENTR01777	AENJA_21372
OG0007771	XENTR15546	AENJA_21609
OG0007772	XENTR07435	AENJA_21724
OG0007774	XENTR05383	AENJA_21779
OG0007775	XENTR04949	AENJA_21848, AENJA_21916
OG0007776	XENTR08306, XENTR08307	AENJA_22036
OG0007779	XENTR04164	AENJA_22377
OG0007780	XENTR09041	AENJA_22486
OG0007781	XENTR00779	AENJA_22495
OG0007782	XENTR14902	AENJA_22500
OG0007783	XENTR10399	AENJA_22584
OG0007784	XENTR06932	AENJA_22600
OG0007786	XENTR00598	AENJA_22814
OG0007788	XENTR14683	AENJA_22872
OG0007789	XENTR18266	AENJA_22873
OG0007790	XENTR01818	AENJA_22970
OG0007791	XENTR11475	AENJA_23000
OG0007793	XENTR12360, XENTR12359	AENJA_23139
OG0007794	XENTR06444	AENJA_23230
OG0007795	XENTR00008	AENJA_23273
OG0007797	XENTR18265	AENJA_23789
OG0007798	XENTR05659	AENJA_23971
OG0007800	XENTR16640	AENJA_24733
OG0007801	XENTR07313	AENJA_24750
OG0007802	XENTR11495	AENJA_24870
OG0007803	XENTR13056	AENJA_24900
OG0007804	XENTR05761	AENJA_24903
OG0007805	XENTR02609	AENJA_25156
OG0007806	XENTR11856, XENTR18725	AENJA_25558
OG0007807	XENTR09529	AENJA_25659
OG0007808	XENTR07032	AENJA_25757
OG0007809	XENTR07698	AENJA_25815
OG0007810	XENTR07030	AENJA_25829
OG0007811	XENTR06252	AENJA_26163
OG0007812	XENTR02941	AENJA_26416
OG0007813	XENTR07628	AENJA_26599
OG0007814	XENTR04268	AENJA_26751
OG0007908	XENTR07798	AENJA_00151
OG0007911	XENTR11190	AENJA_00247
OG0007913	XENTR02655	AENJA_00322
OG0007915	XENTR10693	AENJA_00437
OG0007916	XENTR05182	AENJA_00507
OG0007917	XENTR00915	AENJA_00555
OG0007918	XENTR11754	AENJA_00566
OG0007924	XENTR11372	AENJA_00993
OG0007925	XENTR08045, XENTR08046	AENJA_01050, AENJA_01051
OG0007926	XENTR03828	AENJA_01125
OG0007927	XENTR02854	AENJA_01207, AENJA_01458
OG0007929	XENTR08354	AENJA_01377
OG0007930	XENTR17018	AENJA_05381
OG0007931	XENTR05786, XENTR03537	AENJA_01727
OG0007932	XENTR02158	AENJA_01753
OG0007933	XENTR16299	AENJA_02051
OG0007934	XENTR17047	AENJA_02342
OG0007935	XENTR09394	AENJA_02345
OG0007936	XENTR07631	AENJA_02595
OG0007937	XENTR00174, XENTR00175	AENJA_02784
OG0007939	XENTR02914	AENJA_13491
OG0007940	XENTR09589	AENJA_03128
OG0007941	XENTR11333	AENJA_03147
OG0007942	XENTR12219	AENJA_03272
OG0007943	XENTR05797	AENJA_03467
OG0007944	XENTR08298	AENJA_03606
OG0007945	XENTR04935	AENJA_03801
OG0007946	XENTR02534	AENJA_03832
OG0007947	XENTR09798	AENJA_04228
OG0007948	XENTR08888	AENJA_04332
OG0007949	XENTR04521	AENJA_09184, AENJA_04554
OG0007951	XENTR01715	AENJA_04818
OG0007952	XENTR10420	AENJA_04832
OG0007953	XENTR03972, XENTR18628	AENJA_04939
OG0007955	XENTR10965	AENJA_05489
OG0007956	XENTR00552	AENJA_05510
OG0007957	XENTR13036	AENJA_05563
OG0007958	XENTR11070	AENJA_05678
OG0007959	XENTR00298	AENJA_23496, AENJA_05849
OG0007960	XENTR10383	AENJA_06056
OG0007961	XENTR06254	AENJA_06200, AENJA_16860
OG0007962	XENTR13797	AENJA_06266
OG0007964	XENTR01940	AENJA_06717
OG0007965	XENTR01384	AENJA_07054
OG0007966	XENTR00581	AENJA_07217
OG0007967	XENTR04931	AENJA_15664, AENJA_07274, AENJA_07275
OG0007968	XENTR07552	AENJA_07308
OG0007969	XENTR11152	AENJA_23140, AENJA_07425
OG0007971	XENTR17300, XENTR17301	AENJA_07915
OG0007972	XENTR04607	AENJA_08033
OG0007973	XENTR18672	AENJA_08075
OG0007974	XENTR13640	AENJA_08318
OG0007975	XENTR08436	AENJA_08715
OG0007976	XENTR10402	AENJA_08860
OG0007977	XENTR01009	AENJA_08865
OG0007979	XENTR05250	AENJA_09318
OG0007980	XENTR17620	AENJA_09355
OG0007981	XENTR08502	AENJA_09647, AENJA_24645
OG0007982	XENTR10596	AENJA_09685
OG0007983	XENTR16037	AENJA_10038
OG0007984	XENTR13814	AENJA_10051
OG0007985	XENTR15302	AENJA_10225
OG0007987	XENTR18668	AENJA_10379
OG0007988	XENTR15923	AENJA_10830
OG0007990	XENTR11787	AENJA_10859
OG0007991	XENTR13088	AENJA_10934
OG0007992	XENTR01721, XENTR15680, XENTR05050	AENJA_11203
OG0007993	XENTR05533	AENJA_11287
OG0007994	XENTR05525	AENJA_11379
OG0007996	XENTR15283	AENJA_11555
OG0007997	XENTR10426	AENJA_11624
OG0007999	XENTR06951	AENJA_12234
OG0008000	XENTR16143	AENJA_12523
OG0008001	XENTR01930	AENJA_12599
OG0008002	XENTR02134, XENTR02133	AENJA_12792
OG0008003	XENTR14885	AENJA_13113
OG0008004	XENTR04573	AENJA_13236
OG0008006	XENTR12594	AENJA_13422
OG0008007	XENTR04295	AENJA_13516
OG0008008	XENTR18597	AENJA_13549
OG0008011	XENTR02801	AENJA_13712
OG0008014	XENTR16102	AENJA_13875
OG0008016	XENTR09313	AENJA_14093
OG0008018	XENTR08274	AENJA_14739
OG0008019	XENTR17876	AENJA_14792
OG0008020	XENTR00191	AENJA_14835
OG0008021	XENTR08617	AENJA_14875
OG0008022	XENTR06675	AENJA_14929
OG0008023	XENTR17830	AENJA_14935
OG0008026	XENTR08941	AENJA_15525
OG0008027	XENTR13080	AENJA_15598
OG0008028	XENTR04519	AENJA_15742
OG0008029	XENTR06544	AENJA_15949
OG0008030	XENTR00882	AENJA_16003
OG0008031	XENTR12706	AENJA_16038
OG0008035	XENTR10036, XENTR03937	AENJA_16440
OG0008036	XENTR16276	AENJA_16682
OG0008039	XENTR00527	AENJA_17386
OG0008040	XENTR14621	AENJA_17581
OG0008041	XENTR18188	AENJA_18132
OG0008043	XENTR13090, XENTR13089	AENJA_18655
OG0008045	XENTR11803	AENJA_19218
OG0008048	XENTR05142	AENJA_20241
OG0008049	XENTR06531	AENJA_20688
OG0008051	XENTR01785	AENJA_20858
OG0008052	XENTR13093	AENJA_21000
OG0008053	XENTR03171	AENJA_21398
OG0008054	XENTR02300	AENJA_21562
OG0008055	XENTR02343	AENJA_21571
OG0008056	XENTR05929	AENJA_21612
OG0008057	XENTR01103	AENJA_21692
OG0008059	XENTR05460	AENJA_21844
OG0008062	XENTR08530	AENJA_21983
OG0008063	XENTR12672	AENJA_22028
OG0008064	XENTR12946	AENJA_22298
OG0008065	XENTR12888	AENJA_22503
OG0008066	XENTR11095	AENJA_22565
OG0008067	XENTR07473	AENJA_22996
OG0008068	XENTR03293, XENTR01617	AENJA_23036
OG0008069	XENTR09820	AENJA_23295
OG0008070	XENTR04503	AENJA_23324
OG0008071	XENTR00077	AENJA_23380
OG0008072	XENTR16479	AENJA_23402
OG0008075	XENTR15145	AENJA_24721
OG0008076	XENTR01791	AENJA_24761
OG0008077	XENTR16541	AENJA_24893
OG0008078	XENTR08566	AENJA_24980
OG0008079	XENTR13201	AENJA_25100
OG0008080	XENTR10162	AENJA_25141
OG0008081	XENTR10425	AENJA_25170
OG0008082	XENTR02138, XENTR02137	AENJA_25191
OG0008083	XENTR03038	AENJA_25219
OG0008084	XENTR06650	AENJA_25324
OG0008085	XENTR06383	AENJA_25493
OG0008086	XENTR10502, XENTR10503	AENJA_25596
OG0008087	XENTR08549, XENTR10380	AENJA_25872
OG0008088	XENTR09004	AENJA_25970
OG0008089	XENTR02865	AENJA_26262, AENJA_26264
OG0008090	XENTR12430	AENJA_26607
OG0008092	XENTR16319	AENJA_26787
OG0008194	XENTR09689	AENJA_00146
OG0008196	XENTR05316	AENJA_00317
OG0008199	XENTR03291	AENJA_01001
OG0008201	XENTR02829	AENJA_01208
OG0008202	XENTR09753	AENJA_01325
OG0008203	XENTR07528	AENJA_01357
OG0008204	XENTR08937	AENJA_01376
OG0008205	XENTR07731	AENJA_01532
OG0008208	XENTR11124	AENJA_01852
OG0008209	XENTR15514	AENJA_01880
OG0008212	XENTR02920, XENTR13956	AENJA_02202, AENJA_17139
OG0008215	XENTR08813	AENJA_02474
OG0008217	XENTR03890	AENJA_03020
OG0008218	XENTR07362	AENJA_03029
OG0008220	XENTR12599	AENJA_03211
OG0008221	XENTR00475	AENJA_03408
OG0008222	XENTR08273	AENJA_03415
OG0008223	XENTR05245	AENJA_03483
OG0008224	XENTR03726	AENJA_03538
OG0008225	XENTR07518	AENJA_03573
OG0008227	XENTR05711	AENJA_03715
OG0008228	XENTR11910	AENJA_03787
OG0008230	XENTR15917	AENJA_04035
OG0008231	XENTR17320	AENJA_04312
OG0008232	XENTR01508	AENJA_04401
OG0008234	XENTR07376	AENJA_04854
OG0008235	XENTR09235	AENJA_05077
OG0008236	XENTR12434	AENJA_05551
OG0008237	XENTR06770	AENJA_05577
OG0008238	XENTR11188	AENJA_05620
OG0008239	XENTR07288	AENJA_05646
OG0008240	XENTR11069	AENJA_05677
OG0008242	XENTR17426	AENJA_05732
OG0008243	XENTR09391	AENJA_05790
OG0008244	XENTR01796, XENTR01795	AENJA_05897
OG0008246	XENTR05230	AENJA_06048
OG0008247	XENTR08654, XENTR08656, XENTR08655	AENJA_06106
OG0008249	XENTR17513	AENJA_06670
OG0008250	XENTR08113	AENJA_06779
OG0008251	XENTR00537	AENJA_06866
OG0008252	XENTR00568	AENJA_06985
OG0008253	XENTR08756	AENJA_07477
OG0008254	XENTR18327	AENJA_07508
OG0008256	XENTR12140	AENJA_08183
OG0008257	XENTR13641	AENJA_08319
OG0008258	XENTR15402	AENJA_08403
OG0008259	XENTR12735	AENJA_08568
OG0008260	XENTR06274	AENJA_08627
OG0008262	XENTR06791	AENJA_08652
OG0008263	XENTR14542	AENJA_08668
OG0008264	XENTR00573	AENJA_08758
OG0008265	XENTR14446	AENJA_09054
OG0008266	XENTR06901	AENJA_09057, AENJA_13356
OG0008267	XENTR01352	AENJA_09216
OG0008268	XENTR15406	AENJA_09330
OG0008269	XENTR17860	AENJA_09331
OG0008271	XENTR04352	AENJA_09398
OG0008272	XENTR09866	AENJA_09453
OG0008273	XENTR17915	AENJA_09471
OG0008274	XENTR13469	AENJA_09504
OG0008275	XENTR05891	AENJA_09593
OG0008277	XENTR17427	AENJA_09854
OG0008278	XENTR10940	AENJA_09972, AENJA_09971
OG0008280	XENTR17743	AENJA_10050
OG0008281	XENTR11627	AENJA_10162
OG0008283	XENTR08251	AENJA_10286
OG0008284	XENTR03848, XENTR02074	AENJA_10377
OG0008285	XENTR05957	AENJA_10649
OG0008286	XENTR02486	AENJA_10651
OG0008289	XENTR06153	AENJA_10942
OG0008291	XENTR09122	AENJA_10998
OG0008292	XENTR05323	AENJA_11346
OG0008293	XENTR13222	AENJA_11450
OG0008294	XENTR18970	AENJA_11713
OG0008295	XENTR00184	AENJA_16657, AENJA_11908
OG0008296	XENTR09371	AENJA_11913
OG0008297	XENTR04554	AENJA_12037
OG0008298	XENTR14480	AENJA_12089
OG0008300	XENTR07452	AENJA_12144
OG0008301	XENTR14215	AENJA_12441
OG0008303	XENTR08492, XENTR08493	AENJA_12536
OG0008304	XENTR06190	AENJA_12570
OG0008305	XENTR08211	AENJA_12858
OG0008306	XENTR01064, XENTR18942, XENTR14197	AENJA_12994, AENJA_12995
OG0008307	XENTR18959	AENJA_13011
OG0008309	XENTR01300	AENJA_13239
OG0008312	XENTR06572	AENJA_13879
OG0008315	XENTR14695	AENJA_14416
OG0008318	XENTR02401	AENJA_14785
OG0008319	XENTR16661	AENJA_14790
OG0008323	XENTR04337	AENJA_15382
OG0008324	XENTR04032	AENJA_15588
OG0008325	XENTR05952	AENJA_15718, AENJA_15717
OG0008328	XENTR12166	AENJA_15866
OG0008331	XENTR05539	AENJA_16317
OG0008333	XENTR06251	AENJA_16988
OG0008334	XENTR16763	AENJA_16992
OG0008336	XENTR02376	AENJA_17129
OG0008337	XENTR13556	AENJA_17300
OG0008338	XENTR02980, XENTR07472	AENJA_17786
OG0008339	XENTR09613	AENJA_17825
OG0008341	XENTR09053	AENJA_18514
OG0008342	XENTR07758, XENTR00242	AENJA_18557
OG0008343	XENTR08200	AENJA_18563
OG0008345	XENTR01459	AENJA_18699
OG0008346	XENTR11364	AENJA_18767
OG0008347	XENTR06930	AENJA_18947
OG0008349	XENTR05258	AENJA_19677
OG0008350	XENTR17287	AENJA_19686
OG0008351	XENTR13343	AENJA_19747
OG0008352	XENTR00548	AENJA_19927
OG0008353	XENTR16294	AENJA_19936
OG0008354	XENTR16532	AENJA_20279
OG0008355	XENTR00614	AENJA_20829
OG0008357	XENTR11247	AENJA_21156
OG0008358	XENTR18534	AENJA_21304
OG0008359	XENTR03009	AENJA_21350
OG0008360	XENTR17756	AENJA_21540
OG0008361	XENTR12088	AENJA_21933
OG0008363	XENTR12798	AENJA_22641
OG0008364	XENTR11314	AENJA_23223
OG0008365	XENTR02735	AENJA_23252
OG0008367	XENTR08139	AENJA_23708
OG0008368	XENTR01067	AENJA_23984
OG0008370	XENTR06937, XENTR19184, XENTR08787	AENJA_24205
OG0008371	XENTR00300	AENJA_24359
OG0008373	XENTR16024	AENJA_24428
OG0008374	XENTR02364	AENJA_25266
OG0008376	XENTR13904	AENJA_25448
OG0008377	XENTR10390	AENJA_25580
OG0008378	XENTR09428	AENJA_25875
OG0008379	XENTR05029	AENJA_25898
OG0008380	XENTR00197	AENJA_25998
OG0008381	XENTR07926	AENJA_26202
OG0008382	XENTR13570	AENJA_26241
OG0008383	XENTR10091	AENJA_26281
OG0008384	XENTR07626	AENJA_26604
OG0008386	XENTR13717	AENJA_26631
OG0008387	XENTR06213	AENJA_26702
OG0008388	XENTR16568	AENJA_26785
OG0008507	XENTR01430, XENTR01429	AENJA_00318
OG0008509	XENTR18633	AENJA_00544
OG0008513	XENTR01278	AENJA_00836
OG0008514	XENTR03290	AENJA_01000
OG0008516	XENTR02387	AENJA_01225
OG0008522	XENTR15051	AENJA_02195
OG0008524	XENTR14679	AENJA_03437
OG0008526	XENTR00080	AENJA_03570
OG0008527	XENTR09697	AENJA_03625
OG0008528	XENTR03107	AENJA_03759
OG0008529	XENTR02098	AENJA_04298
OG0008530	XENTR04917	AENJA_04370
OG0008531	XENTR00247	AENJA_04402
OG0008532	XENTR09247	AENJA_04571
OG0008533	XENTR01211	AENJA_04666
OG0008534	XENTR17291, XENTR17292	AENJA_05019
OG0008536	XENTR12616, XENTR06872, XENTR15937	AENJA_05136, AENJA_09792
OG0008538	XENTR18860	AENJA_05378, AENJA_19445
OG0008539	XENTR00471	AENJA_05486
OG0008542	XENTR15730	AENJA_05813
OG0008544	XENTR06640	AENJA_06389
OG0008546	XENTR07676	AENJA_06435
OG0008550	XENTR08428	AENJA_07554
OG0008551	XENTR09711	AENJA_07562, AENJA_07569
OG0008554	XENTR00467, XENTR06581, XENTR13244	AENJA_08032
OG0008555	XENTR05744	AENJA_08099
OG0008556	XENTR15403	AENJA_08409, AENJA_19340
OG0008557	XENTR04600	AENJA_08760
OG0008558	XENTR10140	AENJA_09242
OG0008559	XENTR05418	AENJA_09341
OG0008561	XENTR04937	AENJA_09967
OG0008562	XENTR11390	AENJA_19559, AENJA_10327
OG0008563	XENTR01203	AENJA_10384
OG0008564	XENTR17125	AENJA_10469, AENJA_14179
OG0008565	XENTR00566	AENJA_10798
OG0008566	XENTR08865	AENJA_10865
OG0008567	XENTR00194	AENJA_10928
OG0008571	XENTR05962	AENJA_11214
OG0008572	XENTR11873	AENJA_11295
OG0008573	XENTR14331	AENJA_11526
OG0008576	XENTR09218	AENJA_12071
OG0008577	XENTR10407	AENJA_12355
OG0008579	XENTR02161	AENJA_12437
OG0008582	XENTR00739	AENJA_12734
OG0008583	XENTR02152	AENJA_12791
OG0008587	XENTR13433, XENTR06654	AENJA_13578
OG0008588	XENTR07394	AENJA_13917
OG0008591	XENTR01773	AENJA_14308
OG0008592	XENTR15407	AENJA_14483
OG0008595	XENTR07876	AENJA_14825
OG0008596	XENTR11812	AENJA_14880
OG0008597	XENTR03283	AENJA_15095
OG0008601	XENTR06414	AENJA_16193
OG0008602	XENTR08161	AENJA_16318
