Orthogroup	XENTR	SCHMD
OG0006830	XENTR13305	SCHMD01740
OG0006833	XENTR00457	SCHMD25705, SCHMD22029
OG0006835	XENTR08471	SCHMD11727, SCHMD11726
OG0006842	XENTR10401	SCHMD07853
OG0006843	XENTR17465	SCHMD10166
OG0006844	XENTR08527	SCHMD10998
OG0006846	XENTR12109	SCHMD24471
OG0006847	XENTR00872	SCHMD10920
OG0006848	XENTR07299, XENTR07526	SCHMD15273, SCHMD24879
OG0006851	XENTR13145	SCHMD13891, SCHMD10310
OG0006853	XENTR15554	SCHMD21179
OG0006856	XENTR01007	SCHMD03115
OG0006857	XENTR02316	SCHMD03719
OG0006860	XENTR10215	SCHMD14888, SCHMD01768
OG0006862	XENTR13534	SCHMD08954
OG0006864	XENTR01809	SCHMD09900
OG0006867	XENTR01657	SCHMD19722
OG0006871	XENTR07430	SCHMD19715
OG0006874	XENTR14555	SCHMD00242
OG0006875	XENTR10450	SCHMD14340
OG0006876	XENTR00090	SCHMD01180
OG0006877	XENTR05237	SCHMD28894, SCHMD14652
OG0006878	XENTR12365	SCHMD07673
OG0006882	XENTR10988	SCHMD08215
OG0006886	XENTR00696	SCHMD04628
OG0006887	XENTR13961	SCHMD02004
OG0006889	XENTR05963	SCHMD19490
OG0006890	XENTR09541	SCHMD09977
OG0006891	XENTR15690	SCHMD16311
OG0006892	XENTR00113	SCHMD06736, SCHMD03941
OG0006894	XENTR13122	SCHMD08244
OG0006895	XENTR11833	SCHMD25533, SCHMD25532
OG0006897	XENTR14076	SCHMD14554
OG0006900	XENTR09605	SCHMD12706, SCHMD20696, SCHMD15238
OG0006901	XENTR00120	SCHMD00150
OG0006902	XENTR02201	SCHMD09576
OG0006906	XENTR10195	SCHMD01345
OG0006909	XENTR18357	SCHMD08896, SCHMD03475
OG0006914	XENTR15248	SCHMD02005
OG0006915	XENTR05683	SCHMD17740
OG0006917	XENTR03266	SCHMD15444, SCHMD23496
OG0006918	XENTR10731, XENTR10730	SCHMD02128
OG0006919	XENTR12172	SCHMD04163
OG0006920	XENTR10785	SCHMD07640
OG0006923	XENTR05461	SCHMD18989, SCHMD10987
OG0006924	XENTR06768	SCHMD07270
OG0006926	XENTR12859	SCHMD18025, SCHMD24077
OG0006927	XENTR10634	SCHMD05483
OG0006931	XENTR12285	SCHMD09823
OG0006934	XENTR15092	SCHMD02940
OG0006937	XENTR04504	SCHMD07394
OG0006938	XENTR16149	SCHMD13105
OG0006939	XENTR12765	SCHMD19736, SCHMD17847
OG0006942	XENTR09478	SCHMD05106
OG0006945	XENTR00117	SCHMD20350, SCHMD21540
OG0006946	XENTR16824, XENTR16825	SCHMD03034
OG0006948	XENTR04780	SCHMD10039
OG0006949	XENTR11256	SCHMD04433
OG0006951	XENTR14803	SCHMD04285
OG0006952	XENTR05143	SCHMD00571
OG0006954	XENTR03844	SCHMD05444
OG0006955	XENTR06398	SCHMD01359
OG0006957	XENTR08977	SCHMD21016, SCHMD16664
OG0006958	XENTR07775	SCHMD10483
OG0006959	XENTR17553	SCHMD14675, SCHMD12735
OG0006960	XENTR16241	SCHMD15792, SCHMD13924
OG0006962	XENTR09246	SCHMD02602
OG0006964	XENTR09387	SCHMD05582, SCHMD05580
OG0006966	XENTR09367	SCHMD17179
OG0006967	XENTR03908	SCHMD06876
OG0006968	XENTR15434	SCHMD05918
OG0006973	XENTR09146	SCHMD01554
OG0006975	XENTR12996	SCHMD29017
OG0006977	XENTR11302	SCHMD21617, SCHMD19289
OG0006979	XENTR01458	SCHMD02713
OG0006980	XENTR06239	SCHMD03927
OG0006984	XENTR13708, XENTR02353	SCHMD21798
OG0006985	XENTR11227	SCHMD00305
OG0006987	XENTR01282, XENTR01281	SCHMD04010
OG0006989	XENTR04170	SCHMD08387
OG0006990	XENTR08922	SCHMD14019
OG0006991	XENTR17838	SCHMD09527
OG0006993	XENTR09372	SCHMD16078, SCHMD15851
OG0006996	XENTR01652	SCHMD07655
OG0006999	XENTR00236	SCHMD09727, SCHMD09154
OG0007001	XENTR17344, XENTR17343	SCHMD11191
OG0007002	XENTR06832	SCHMD00096
OG0007003	XENTR16048	SCHMD03229
OG0007005	XENTR07132	SCHMD03780
OG0007009	XENTR09577	SCHMD28218, SCHMD00500
OG0007012	XENTR03267	SCHMD16864
OG0007013	XENTR09137	SCHMD20292, SCHMD25075
OG0007015	XENTR02491	SCHMD09946
OG0007017	XENTR16539	SCHMD24290, SCHMD13895
OG0007020	XENTR09770	SCHMD29169
OG0007022	XENTR16029	SCHMD06207
OG0007023	XENTR07024	SCHMD13414
OG0007025	XENTR13731	SCHMD00852
OG0007027	XENTR19169, XENTR11118	SCHMD11009, SCHMD20294, SCHMD17664
OG0007028	XENTR00104	SCHMD16323
OG0007030	XENTR05657	SCHMD11171
OG0007033	XENTR16190	SCHMD17177, SCHMD07596
OG0007037	XENTR05417	SCHMD08275
OG0007039	XENTR03063	SCHMD24759
OG0007040	XENTR16157	SCHMD17930
OG0007043	XENTR02003	SCHMD05387
OG0007046	XENTR09390	SCHMD16357, SCHMD12630
OG0007047	XENTR12940	SCHMD10322
OG0007049	XENTR10205	SCHMD09136, SCHMD15529
OG0007050	XENTR10229	SCHMD12036
OG0007053	XENTR06867	SCHMD05149
OG0007055	XENTR04557	SCHMD11222
OG0007057	XENTR14128, XENTR07649	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575
OG0007061	XENTR12828	SCHMD27956
OG0007062	XENTR03101	SCHMD05231
OG0007063	XENTR05680	SCHMD04487
OG0007064	XENTR16371	SCHMD12730, SCHMD12728
OG0007065	XENTR04111	SCHMD08144
OG0007066	XENTR18528, XENTR05764	SCHMD15229, SCHMD16841
OG0007068	XENTR04871	SCHMD10943
OG0007070	XENTR08595	SCHMD08393
OG0007073	XENTR08573	SCHMD06841
OG0007077	XENTR02860, XENTR01951	SCHMD03291, SCHMD23670
OG0007078	XENTR01751	SCHMD12751, SCHMD12753
OG0007084	XENTR15425	SCHMD10181
OG0007088	XENTR13069	SCHMD06882, SCHMD06881
OG0007090	XENTR04663	SCHMD24995
OG0007091	XENTR16106	SCHMD00684
OG0007092	XENTR09595	SCHMD04952
OG0007093	XENTR09556	SCHMD00633
OG0007095	XENTR11185	SCHMD28386
OG0007096	XENTR15677	SCHMD14480
OG0007098	XENTR00462	SCHMD12814
OG0007102	XENTR10584	SCHMD00303
OG0007104	XENTR08818, XENTR11925	SCHMD14802
OG0007105	XENTR17989, XENTR17988	SCHMD08588
OG0007106	XENTR02834	SCHMD14679
OG0007107	XENTR15605	SCHMD10627
OG0007108	XENTR11156	SCHMD03383
OG0007109	XENTR17008	SCHMD14017, SCHMD14016
OG0007112	XENTR05305	SCHMD09113
OG0007113	XENTR07047	SCHMD27023, SCHMD20834
OG0007114	XENTR17139	SCHMD05373
OG0007118	XENTR11167	SCHMD01480
OG0007119	XENTR00359	SCHMD02099
OG0007122	XENTR13022	SCHMD04636
OG0007124	XENTR10585	SCHMD20734
OG0007125	XENTR13558	SCHMD04115
OG0007128	XENTR05067	SCHMD15975
OG0007130	XENTR10790	SCHMD02010
OG0007133	XENTR06849	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102
OG0007135	XENTR14139	SCHMD14628
OG0007136	XENTR11242	SCHMD04055
OG0007137	XENTR16364	SCHMD09300
OG0007139	XENTR18713	SCHMD08033
OG0007140	XENTR14828, XENTR13212	SCHMD14726, SCHMD14725
OG0007143	XENTR13932	SCHMD11402, SCHMD13435
OG0007144	XENTR05104	SCHMD09084, SCHMD13536
OG0007145	XENTR04506	SCHMD07094
OG0007148	XENTR15137	SCHMD23637, SCHMD07923, SCHMD00889
OG0007151	XENTR05788	SCHMD20465, SCHMD17498
OG0007154	XENTR03882	SCHMD03260
OG0007158	XENTR08364	SCHMD27790, SCHMD22647
OG0007159	XENTR09164	SCHMD06458, SCHMD24141
OG0007164	XENTR00655	SCHMD21149
OG0007165	XENTR02602	SCHMD00948
OG0007166	XENTR10142	SCHMD23433, SCHMD23432
OG0007173	XENTR13485	SCHMD27706, SCHMD26151
OG0007174	XENTR18531, XENTR02471	SCHMD00679
OG0007175	XENTR08705, XENTR08706	SCHMD13246, SCHMD11875
OG0007176	XENTR14504	SCHMD18255, SCHMD19246
OG0007179	XENTR10416	SCHMD02087
OG0007181	XENTR10462	SCHMD07932
OG0007183	XENTR04220	SCHMD09362
OG0007186	XENTR13974	SCHMD00266
OG0007189	XENTR03901	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398
OG0007190	XENTR01938	SCHMD00716
OG0007191	XENTR04764	SCHMD11992
OG0007192	XENTR00135	SCHMD00342
OG0007199	XENTR12048, XENTR00223	SCHMD17527, SCHMD16964
OG0007209	XENTR06157, XENTR18958, XENTR11763	SCHMD03471, SCHMD02470
OG0007248	XENTR09965, XENTR09966	SCHMD14029
OG0007251	XENTR16778	SCHMD02789, SCHMD03885
OG0007254	XENTR16036	SCHMD29104
OG0007255	XENTR03356, XENTR03355	SCHMD08512, SCHMD09706
OG0007258	XENTR05062	SCHMD01759
OG0007264	XENTR00464, XENTR00463	SCHMD06288
OG0007266	XENTR14040	SCHMD05229
OG0007267	XENTR00329	SCHMD15621
OG0007269	XENTR08034, XENTR06073	SCHMD04821
OG0007270	XENTR00919	SCHMD29771, SCHMD26891
OG0007271	XENTR06576	SCHMD08508
OG0007274	XENTR14808	SCHMD10184
OG0007276	XENTR17394	SCHMD01128
OG0007279	XENTR03525	SCHMD14169, SCHMD22097
OG0007280	XENTR04651	SCHMD26191
OG0007282	XENTR10935	SCHMD08071
OG0007288	XENTR04861	SCHMD11562
OG0007289	XENTR01683	SCHMD13675
OG0007291	XENTR02444	SCHMD01954
OG0007297	XENTR19091	SCHMD08767
OG0007300	XENTR05357	SCHMD08715, SCHMD12954
OG0007301	XENTR16260	SCHMD04999
OG0007305	XENTR16934	SCHMD00236
OG0007306	XENTR11408	SCHMD03194
OG0007307	XENTR00613	SCHMD24523
OG0007310	XENTR13427	SCHMD07754
OG0007314	XENTR14853	SCHMD20349, SCHMD17621
OG0007317	XENTR13051	SCHMD05271
OG0007318	XENTR08377	SCHMD14311
OG0007319	XENTR16805	SCHMD07451
OG0007320	XENTR11235	SCHMD04201, SCHMD04200
OG0007321	XENTR12796	SCHMD14656
OG0007323	XENTR08193, XENTR08194	SCHMD28323
OG0007325	XENTR07774	SCHMD13424
OG0007326	XENTR05294	SCHMD26648, SCHMD13997
OG0007330	XENTR08463	SCHMD01349
OG0007333	XENTR12288	SCHMD02278
OG0007334	XENTR18884	SCHMD01190
OG0007335	XENTR07715	SCHMD00787
OG0007337	XENTR18440, XENTR09152	SCHMD23177
OG0007339	XENTR03376	SCHMD14813, SCHMD09117
OG0007341	XENTR00193	SCHMD01365
OG0007342	XENTR05724	SCHMD12266
OG0007343	XENTR09826	SCHMD12161
OG0007344	XENTR15343	SCHMD17019, SCHMD17020
OG0007347	XENTR11224	SCHMD06807
OG0007353	XENTR09557	SCHMD22439
OG0007354	XENTR00406	SCHMD09176
OG0007356	XENTR01249	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	XENTR15128	SCHMD05386, SCHMD05385
OG0007358	XENTR00577, XENTR00576	SCHMD10648
OG0007359	XENTR02146	SCHMD04894
OG0007360	XENTR00103	SCHMD01042
OG0007361	XENTR11435	SCHMD02642
OG0007363	XENTR10822	SCHMD02234
OG0007367	XENTR00303	SCHMD09749
OG0007372	XENTR12651	SCHMD02515
OG0007373	XENTR03573	SCHMD29255, SCHMD11208, SCHMD11207
OG0007380	XENTR17613	SCHMD16057
OG0007385	XENTR11824	SCHMD04159
OG0007386	XENTR18391	SCHMD00784
OG0007387	XENTR14518	SCHMD01904, SCHMD01903
OG0007389	XENTR06158	SCHMD07528
OG0007391	XENTR01526	SCHMD01653
OG0007393	XENTR11702	SCHMD00157
OG0007395	XENTR07594	SCHMD09491
OG0007396	XENTR00514	SCHMD01151
OG0007397	XENTR00313	SCHMD03095
OG0007399	XENTR04879	SCHMD13118, SCHMD13117
OG0007401	XENTR17065	SCHMD06026
OG0007402	XENTR11340	SCHMD10585, SCHMD06444
OG0007405	XENTR12887	SCHMD18973, SCHMD27327
OG0007407	XENTR07577	SCHMD14070
OG0007408	XENTR11855	SCHMD03954
OG0007412	XENTR19082	SCHMD14910, SCHMD20394
OG0007415	XENTR06922	SCHMD29702, SCHMD13340
OG0007419	XENTR11330	SCHMD12003, SCHMD14523
OG0007421	XENTR03781	SCHMD09236
OG0007422	XENTR03872	SCHMD15449
OG0007425	XENTR16373	SCHMD18256
OG0007426	XENTR12568	SCHMD02501
OG0007429	XENTR06612	SCHMD03140
OG0007431	XENTR03371	SCHMD02074
OG0007432	XENTR06026	SCHMD13608
OG0007437	XENTR07931	SCHMD26347
OG0007439	XENTR06565	SCHMD01098
OG0007442	XENTR00039	SCHMD10535
OG0007445	XENTR12978, XENTR12979	SCHMD10725
OG0007446	XENTR06442	SCHMD06891
OG0007447	XENTR12201	SCHMD07199
OG0007452	XENTR17957	SCHMD06690
OG0007453	XENTR01387	SCHMD22069
OG0007454	XENTR04173	SCHMD02249
OG0007455	XENTR07691	SCHMD17462
OG0007456	XENTR04528	SCHMD11658
OG0007457	XENTR10055	SCHMD13308, SCHMD05942, SCHMD22483
OG0007458	XENTR08684	SCHMD11828
OG0007459	XENTR11371	SCHMD04395
OG0007460	XENTR05094	SCHMD07322
OG0007463	XENTR08950	SCHMD17150, SCHMD29377
OG0007465	XENTR04059	SCHMD06095
OG0007471	XENTR04599	SCHMD29391
OG0007472	XENTR00553	SCHMD07414
OG0007473	XENTR01457	SCHMD18788, SCHMD20111
OG0007476	XENTR14782	SCHMD29552, SCHMD06042
OG0007478	XENTR01177	SCHMD08638, SCHMD14462
OG0007481	XENTR08890	SCHMD00234
OG0007482	XENTR11438	SCHMD16972, SCHMD28646
OG0007488	XENTR12274	SCHMD04017, SCHMD01795, SCHMD10540
OG0007489	XENTR06667	SCHMD27800, SCHMD17535
OG0007490	XENTR18724	SCHMD25654
OG0007491	XENTR07351	SCHMD17539, SCHMD13726
OG0007492	XENTR18957	SCHMD00215
OG0007495	XENTR08419	SCHMD07307, SCHMD18914
OG0007496	XENTR06004	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	XENTR10735	SCHMD13903
OG0007499	XENTR11617	SCHMD02341
OG0007500	XENTR08411	SCHMD06655
OG0007501	XENTR00395	SCHMD02284
OG0007503	XENTR07556, XENTR07557	SCHMD02190
OG0007507	XENTR00172	SCHMD00792
OG0007508	XENTR16412	SCHMD07064, SCHMD26310, SCHMD21007
OG0007509	XENTR02576	SCHMD00947
OG0007510	XENTR13679	SCHMD06196
OG0007516	XENTR02363	SCHMD07324, SCHMD01839
OG0007519	XENTR05051	SCHMD00238
OG0007522	XENTR07712	SCHMD20076
OG0007525	XENTR04661, XENTR04662	SCHMD03649, SCHMD14793
OG0007528	XENTR07788	SCHMD08263
OG0007531	XENTR15044, XENTR15045	SCHMD07206
OG0007533	XENTR07903	SCHMD05767
OG0007541	XENTR05534	SCHMD18271
OG0007547	XENTR06083, XENTR11003	SCHMD00526, SCHMD00528, SCHMD00527, SCHMD00525, SCHMD22532, SCHMD28489, SCHMD24710
OG0007583	XENTR13389	SCHMD28711
OG0007584	XENTR07343	SCHMD10868
OG0007586	XENTR08401	SCHMD00208
OG0007588	XENTR18417	SCHMD05957
OG0007591	XENTR06862	SCHMD19104
OG0007597	XENTR00847	SCHMD00061
OG0007601	XENTR13138	SCHMD28220
OG0007602	XENTR00305	SCHMD03764
OG0007603	XENTR05886	SCHMD02707
OG0007607	XENTR04097	SCHMD25251
OG0007609	XENTR10306	SCHMD08824
OG0007610	XENTR07048	SCHMD02076, SCHMD12764
OG0007611	XENTR06655	SCHMD04251
OG0007612	XENTR15965	SCHMD10036
OG0007613	XENTR05874	SCHMD05026
OG0007615	XENTR19198	SCHMD10027
OG0007619	XENTR00292	SCHMD02768
OG0007621	XENTR00074	SCHMD00066
OG0007624	XENTR17757	SCHMD15354
OG0007626	XENTR08782	SCHMD05939
OG0007628	XENTR03457	SCHMD01246, SCHMD01245
OG0007629	XENTR02760	SCHMD24454, SCHMD08697
OG0007630	XENTR09707	SCHMD22064
OG0007634	XENTR03275	SCHMD06239
OG0007639	XENTR04262	SCHMD12611
OG0007643	XENTR03392	SCHMD18394
OG0007645	XENTR01371	SCHMD00727
OG0007646	XENTR03696	SCHMD05492
OG0007654	XENTR05371	SCHMD14761
OG0007656	XENTR00778	SCHMD00482
OG0007657	XENTR16019	SCHMD16543
OG0007664	XENTR01452	SCHMD16878, SCHMD02397, SCHMD03687
OG0007666	XENTR01765	SCHMD11299
OG0007667	XENTR12332	SCHMD25937
OG0007673	XENTR12090	SCHMD08768
OG0007675	XENTR00956, XENTR00955	SCHMD06327, SCHMD12514
OG0007676	XENTR11756	SCHMD08823
OG0007679	XENTR04914	SCHMD13638
OG0007684	XENTR02092	SCHMD00102
OG0007687	XENTR05620	SCHMD06419, SCHMD07587
OG0007690	XENTR02183	SCHMD21197
OG0007691	XENTR04646	SCHMD07299
OG0007698	XENTR06794	SCHMD08531
OG0007700	XENTR10324	SCHMD08842, SCHMD08841
OG0007701	XENTR01199	SCHMD12704, SCHMD12705
OG0007702	XENTR17687	SCHMD00819
OG0007705	XENTR13475	SCHMD04986, SCHMD23899
OG0007706	XENTR01370	SCHMD05614
OG0007709	XENTR09197, XENTR13235, XENTR09692	SCHMD11596, SCHMD01220
OG0007712	XENTR13584	SCHMD04858
OG0007713	XENTR05208	SCHMD16511
OG0007715	XENTR04543	SCHMD08793
OG0007717	XENTR07567	SCHMD10647, SCHMD13736
OG0007718	XENTR02924	SCHMD12974, SCHMD12975, SCHMD21231
OG0007722	XENTR10029	SCHMD27869, SCHMD06810
OG0007723	XENTR05353	SCHMD01195
OG0007735	XENTR12905, XENTR12904	SCHMD26168, SCHMD29106, SCHMD26473
OG0007736	XENTR01490	SCHMD03835
OG0007738	XENTR07139	SCHMD09563
OG0007739	XENTR17717	SCHMD24121
OG0007743	XENTR06228	SCHMD00951
OG0007744	XENTR02881	SCHMD01094
OG0007749	XENTR02891	SCHMD22281
OG0007751	XENTR11316	SCHMD08536
OG0007752	XENTR06969	SCHMD00218
OG0007759	XENTR04000	SCHMD15154, SCHMD24999
OG0007761	XENTR17401	SCHMD07223
OG0007763	XENTR00440	SCHMD21466, SCHMD25520, SCHMD04910
OG0007767	XENTR08581	SCHMD08815
OG0007771	XENTR15546	SCHMD10247
OG0007772	XENTR07435	SCHMD02978
OG0007774	XENTR05383	SCHMD04593
OG0007775	XENTR04949	SCHMD09981, SCHMD09982
OG0007779	XENTR04164	SCHMD01229
OG0007781	XENTR00779	SCHMD03244, SCHMD03245
OG0007782	XENTR14902	SCHMD03677
OG0007783	XENTR10399	SCHMD07210
OG0007786	XENTR00598	SCHMD23945
OG0007791	XENTR11475	SCHMD06525
OG0007794	XENTR06444	SCHMD29276
OG0007801	XENTR07313	SCHMD00120
OG0007803	XENTR13056	SCHMD04261
OG0007804	XENTR05761	SCHMD06254
OG0007805	XENTR02609	SCHMD20517, SCHMD20518
OG0007810	XENTR07030	SCHMD02712
OG0007811	XENTR06252	SCHMD17086, SCHMD14179
OG0007812	XENTR02941	SCHMD28383, SCHMD23641
OG0007813	XENTR07628	SCHMD00295
OG0007814	XENTR04268	SCHMD09526
OG0007816	XENTR08437	SCHMD10692
OG0007820	XENTR11150	SCHMD03191, SCHMD03190
OG0007825	XENTR13803	SCHMD10602
OG0007826	XENTR10314	SCHMD02236, SCHMD06089
OG0007827	XENTR01637	SCHMD11981
OG0007828	XENTR14322	SCHMD15141
OG0007829	XENTR00492	SCHMD05047
OG0007830	XENTR05313	SCHMD06198
OG0007831	XENTR04325	SCHMD01922
OG0007841	XENTR09299	SCHMD04233
OG0007845	XENTR12248	SCHMD03208
OG0007848	XENTR16347	SCHMD10763
OG0007858	XENTR02288	SCHMD16060
OG0007870	XENTR08087	SCHMD11483, SCHMD11481
OG0007911	XENTR11190	SCHMD03629
OG0007913	XENTR02655	SCHMD28174, SCHMD12506
OG0007915	XENTR10693	SCHMD17976
OG0007916	XENTR05182	SCHMD05238
OG0007918	XENTR11754	SCHMD04862
OG0007927	XENTR02854	SCHMD01984, SCHMD20671
OG0007930	XENTR17018	SCHMD23207
OG0007932	XENTR02158	SCHMD05433
OG0007936	XENTR07631	SCHMD13242
OG0007942	XENTR12219	SCHMD17044, SCHMD16825
OG0007943	XENTR05797	SCHMD05794
OG0007946	XENTR02534	SCHMD25558, SCHMD29148, SCHMD27336
OG0007947	XENTR09798	SCHMD01811
OG0007952	XENTR10420	SCHMD11422
OG0007953	XENTR03972, XENTR18628	SCHMD10365
OG0007956	XENTR00552	SCHMD08518
OG0007957	XENTR13036	SCHMD06225
OG0007958	XENTR11070	SCHMD06124
OG0007962	XENTR13797	SCHMD28715
OG0007964	XENTR01940	SCHMD18740
OG0007966	XENTR00581	SCHMD18759
OG0007969	XENTR11152	SCHMD22362
OG0007971	XENTR17300, XENTR17301	SCHMD18597, SCHMD10408
OG0007972	XENTR04607	SCHMD14212
OG0007976	XENTR10402	SCHMD12628
OG0007979	XENTR05250	SCHMD19003
OG0007980	XENTR17620	SCHMD14044, SCHMD16945
OG0007991	XENTR13088	SCHMD23963
OG0007994	XENTR05525	SCHMD14773
OG0007996	XENTR15283	SCHMD12658
OG0007999	XENTR06951	SCHMD04760
OG0008000	XENTR16143	SCHMD06527
OG0008002	XENTR02134, XENTR02133	SCHMD21980
OG0008003	XENTR14885	SCHMD11976
OG0008004	XENTR04573	SCHMD12085
OG0008008	XENTR18597	SCHMD10303
OG0008014	XENTR16102	SCHMD18323
OG0008016	XENTR09313	SCHMD00413
OG0008022	XENTR06675	SCHMD19781
OG0008029	XENTR06544	SCHMD05048
OG0008030	XENTR00882	SCHMD06361
OG0008031	XENTR12706	SCHMD07106
OG0008036	XENTR16276	SCHMD03105
OG0008040	XENTR14621	SCHMD02680, SCHMD17248
OG0008041	XENTR18188	SCHMD24202, SCHMD08618
OG0008045	XENTR11803	SCHMD01227
OG0008048	XENTR05142	SCHMD07498
OG0008051	XENTR01785	SCHMD23274, SCHMD15079
OG0008054	XENTR02300	SCHMD17851
OG0008056	XENTR05929	SCHMD07503
OG0008057	XENTR01103	SCHMD03924
OG0008059	XENTR05460	SCHMD24524
OG0008064	XENTR12946	SCHMD26279, SCHMD28375
OG0008069	XENTR09820	SCHMD01844
OG0008070	XENTR04503	SCHMD03415
OG0008078	XENTR08566	SCHMD07891
OG0008079	XENTR13201	SCHMD20114
OG0008081	XENTR10425	SCHMD03406
OG0008083	XENTR03038	SCHMD06583
OG0008085	XENTR06383	SCHMD09017
OG0008100	XENTR13894	SCHMD01273
OG0008102	XENTR11039	SCHMD08890, SCHMD02019, SCHMD22351
OG0008103	XENTR14105	SCHMD17469
OG0008105	XENTR00182	SCHMD14792
OG0008107	XENTR11212	SCHMD16301, SCHMD01772
OG0008108	XENTR00468	SCHMD04631
OG0008109	XENTR06543	SCHMD04630
OG0008110	XENTR18890	SCHMD13980, SCHMD18485
OG0008112	XENTR02402	SCHMD04834
OG0008113	XENTR08629, XENTR10068	SCHMD11498
OG0008119	XENTR17669, XENTR06528	SCHMD24314
OG0008120	XENTR11888	SCHMD22241
OG0008126	XENTR18938	SCHMD10157, SCHMD27581
OG0008127	XENTR04380	SCHMD21817, SCHMD12498
OG0008136	XENTR02981	SCHMD15183
OG0008151	XENTR04330	SCHMD14941
OG0008199	XENTR03291	SCHMD23091, SCHMD19008
OG0008201	XENTR02829	SCHMD02565
OG0008203	XENTR07528	SCHMD02500
OG0008205	XENTR07731	SCHMD00909
OG0008208	XENTR11124	SCHMD04911
OG0008212	XENTR02920, XENTR13956	SCHMD05860
OG0008215	XENTR08813	SCHMD05834
OG0008220	XENTR12599	SCHMD04569
OG0008224	XENTR03726	SCHMD03864
OG0008225	XENTR07518	SCHMD01718
OG0008235	XENTR09235	SCHMD07839
OG0008238	XENTR11188	SCHMD10302
OG0008246	XENTR05230	SCHMD09146, SCHMD06332
OG0008249	XENTR17513	SCHMD19574
OG0008259	XENTR12735	SCHMD23077
OG0008262	XENTR06791	SCHMD06201
OG0008264	XENTR00573	SCHMD01840
OG0008268	XENTR15406	SCHMD13577
OG0008269	XENTR17860	SCHMD14580
OG0008271	XENTR04352	SCHMD01219
OG0008275	XENTR05891	SCHMD02126
OG0008281	XENTR11627	SCHMD05027
OG0008283	XENTR08251	SCHMD05016
OG0008286	XENTR02486	SCHMD05658
OG0008294	XENTR18970	SCHMD12151
OG0008295	XENTR00184	SCHMD09987
OG0008296	XENTR09371	SCHMD23760, SCHMD23561
OG0008300	XENTR07452	SCHMD08547
OG0008303	XENTR08492, XENTR08493	SCHMD06532
OG0008304	XENTR06190	SCHMD07113
OG0008318	XENTR02401	SCHMD10002
OG0008324	XENTR04032	SCHMD07992
OG0008341	XENTR09053	SCHMD06774
OG0008347	XENTR06930	SCHMD21329, SCHMD12927
OG0008353	XENTR16294	SCHMD20072
OG0008355	XENTR00614	SCHMD14137
OG0008363	XENTR12798	SCHMD07092, SCHMD07091
OG0008378	XENTR09428	SCHMD15522, SCHMD18749
OG0008381	XENTR07926	SCHMD25812, SCHMD08479
OG0008383	XENTR10091	SCHMD08350
OG0008387	XENTR06213	SCHMD17311, SCHMD17031
OG0008388	XENTR16568	SCHMD17716
OG0008392	XENTR00129	SCHMD22569
OG0008401	XENTR01244	SCHMD14767
OG0008403	XENTR12767	SCHMD28274
OG0008404	XENTR06168	SCHMD00779
OG0008410	XENTR02915	SCHMD12848, SCHMD10796
OG0008412	XENTR12300	SCHMD01597
OG0008416	XENTR12955	SCHMD11640
OG0008418	XENTR12382	SCHMD04131
OG0008419	XENTR01646	SCHMD28879
OG0008422	XENTR09498	SCHMD08546
OG0008424	XENTR15296, XENTR15295	SCHMD01987
OG0008427	XENTR09397	SCHMD14294, SCHMD08805
OG0008432	XENTR14433	SCHMD29562
OG0008444	XENTR12799	SCHMD03971
OG0008453	XENTR16648	SCHMD00408
OG0008468	XENTR06374	SCHMD12601
OG0008507	XENTR01430, XENTR01429	SCHMD19330
OG0008516	XENTR02387	SCHMD16129
OG0008524	XENTR14679	SCHMD13695, SCHMD25478
OG0008526	XENTR00080	SCHMD17941, SCHMD24409
OG0008538	XENTR18860	SCHMD28015, SCHMD06259
OG0008544	XENTR06640	SCHMD05484
OG0008563	XENTR01203	SCHMD02550
OG0008566	XENTR08865	SCHMD27621, SCHMD01575
OG0008578	XENTR01712	SCHMD01971
OG0008591	XENTR01773	SCHMD01982
OG0008592	XENTR15407	SCHMD21494
OG0008597	XENTR03283	SCHMD01608
OG0008601	XENTR06414	SCHMD29284, SCHMD21138, SCHMD24337
OG0008606	XENTR07130	SCHMD09991
OG0008607	XENTR04696	SCHMD01977
OG0008613	XENTR00748	SCHMD26366
OG0008616	XENTR12832	SCHMD10573
OG0008629	XENTR08329	SCHMD07406
OG0008633	XENTR18778	SCHMD15809
OG0008634	XENTR00176	SCHMD07070
OG0008637	XENTR09639	SCHMD27615, SCHMD20972
OG0008639	XENTR10525	SCHMD06381
OG0008641	XENTR10943	SCHMD18073
OG0008644	XENTR09774	SCHMD25942, SCHMD07785
OG0008646	XENTR10271	SCHMD14922
OG0008654	XENTR04792	SCHMD24065, SCHMD27002, SCHMD24064
OG0008660	XENTR16507	SCHMD00430
OG0008661	XENTR02006	SCHMD09014
OG0008662	XENTR00815	SCHMD04637
OG0008665	XENTR12695	SCHMD23777
OG0008673	XENTR17073	SCHMD24760, SCHMD26780
OG0008676	XENTR03487	SCHMD04870
OG0008680	XENTR07520	SCHMD00431
