Orthogroup	XENTR	OWEFU
OG0006069	XENTR12713	OFUSG17874.1.p1
OG0006070	XENTR07400	OFUSG18465.2.p1, OFUSG18465.1.p1
OG0006071	XENTR16097	OFUSG26702.1.p1
OG0006072	XENTR09314, XENTR09315	OFUSG08554.1.p1
OG0006073	XENTR14776	OFUSG12465.1.p1
OG0006074	XENTR12108	OFUSG21967.1.p1
OG0006077	XENTR07181	OFUSG04314.2.p1, OFUSG04314.1.p1
OG0006078	XENTR03424, XENTR18894	OFUSG08226.1.p1
OG0006079	XENTR01421	OFUSG09712.1.p1
OG0006081	XENTR12883	OFUSG12054.1.p1
OG0006083	XENTR00742	OFUSG19492.1.p1
OG0006084	XENTR03553, XENTR03554	OFUSG22503.1.p1
OG0006085	XENTR01611	OFUSG07767.1.p1
OG0006086	XENTR12930	OFUSG16952.1.p1, OFUSG16953.1.p1
OG0006087	XENTR04594	OFUSG04846.1.p1
OG0006090	XENTR13443	OFUSG11763.1.p1
OG0006092	XENTR01485	OFUSG05669.1.p1
OG0006094	XENTR03083	OFUSG14093.1.p1
OG0006095	XENTR14710	OFUSG07940.1.p1
OG0006096	XENTR06329	OFUSG24017.1.p1
OG0006097	XENTR12426	OFUSG23483.1.p1
OG0006098	XENTR08186	OFUSG23100.1.p1
OG0006099	XENTR01273, XENTR12991	OFUSG10373.1.p1
OG0006100	XENTR10987	OFUSG20683.1.p1, OFUSG20683.2.p1
OG0006101	XENTR01439	OFUSG03991.1.p1
OG0006102	XENTR08091	OFUSG19676.1.p1
OG0006103	XENTR08008	OFUSG01720.1.p1
OG0006104	XENTR13714	OFUSG17815.1.p1
OG0006107	XENTR14034, XENTR14033	OFUSG01046.1.p1
OG0006108	XENTR12923	OFUSG07116.2.p1, OFUSG07116.1.p1
OG0006110	XENTR10136	OFUSG21101.2.p1, OFUSG21101.3.p1, OFUSG21101.1.p1, OFUSG21101.4.p1
OG0006111	XENTR17823, XENTR17822	OFUSG02888.1.p1, OFUSG02888.2.p1
OG0006112	XENTR05885	OFUSG20379.1.p1
OG0006113	XENTR04621	OFUSG23106.1.p1
OG0006114	XENTR02803	OFUSG19161.1.p1
OG0006115	XENTR09139	OFUSG00714.1.p1
OG0006116	XENTR14543	OFUSG25222.1.p1
OG0006117	XENTR13745	OFUSG18117.1.p1
OG0006118	XENTR03384	OFUSG20873.1.p1
OG0006119	XENTR08875	OFUSG06087.1.p1
OG0006120	XENTR00584, XENTR09766	OFUSG09857.1.p1
OG0006121	XENTR10914	OFUSG19387.1.p1
OG0006122	XENTR13129	OFUSG09987.1.p1
OG0006123	XENTR18981	OFUSG06720.1.p1, OFUSG06720.2.p1
OG0006124	XENTR07608	OFUSG00285.1.p1
OG0006125	XENTR12664	OFUSG11859.1.p1
OG0006126	XENTR04925	OFUSG25690.1.p1
OG0006127	XENTR07638	OFUSG20864.1.p1
OG0006128	XENTR13569	OFUSG20481.1.p1
OG0006129	XENTR03488, XENTR13796	OFUSG03702.1.p1
OG0006130	XENTR12277	OFUSG07866.1.p1, OFUSG07866.3.p1, OFUSG07866.2.p1
OG0006132	XENTR09551	OFUSG05598.1.p1
OG0006133	XENTR09837	OFUSG02487.2.p1, OFUSG02487.1.p1
OG0006134	XENTR14999	OFUSG20774.1.p1
OG0006135	XENTR12446	OFUSG06396.1.p1
OG0006136	XENTR05198	OFUSG23390.1.p1
OG0006137	XENTR17758	OFUSG00472.1.p1
OG0006139	XENTR17331	OFUSG06411.1.p1
OG0006140	XENTR03667	OFUSG21427.1.p1
OG0006141	XENTR00345	OFUSG08472.1.p1
OG0006144	XENTR06622, XENTR06621	OFUSG11476.1.p1
OG0006145	XENTR04064	OFUSG26431.1.p1
OG0006146	XENTR07572, XENTR07573	OFUSG10156.1.p1
OG0006148	XENTR04750	OFUSG12608.2.p1, OFUSG12608.1.p1
OG0006149	XENTR11705	OFUSG12325.1.p1
OG0006151	XENTR10086	OFUSG26365.1.p1
OG0006152	XENTR07468	OFUSG17669.1.p1
OG0006153	XENTR05646	OFUSG03173.1.p1
OG0006154	XENTR11239	OFUSG04390.1.p1
OG0006155	XENTR12154	OFUSG16111.1.p1
OG0006156	XENTR16540	OFUSG25901.1.p1
OG0006158	XENTR14287, XENTR03057	OFUSG11990.1.p1, OFUSG12061.1.p1
OG0006159	XENTR18552	OFUSG17578.1.p1
OG0006160	XENTR06388	OFUSG06311.1.p1
OG0006161	XENTR03324	OFUSG26464.1.p1
OG0006162	XENTR09836, XENTR09835	OFUSG13213.1.p1
OG0006163	XENTR02676	OFUSG15849.1.p1
OG0006164	XENTR18051	OFUSG20681.1.p1
OG0006165	XENTR02514	OFUSG08242.1.p1
OG0006167	XENTR07924	OFUSG19282.1.p1
OG0006168	XENTR04926	OFUSG09932.1.p1
OG0006169	XENTR17131	OFUSG03654.1.p1
OG0006170	XENTR08214	OFUSG12803.1.p1
OG0006171	XENTR12055	OFUSG12299.1.p1
OG0006172	XENTR03028	OFUSG12254.1.p1
OG0006174	XENTR14083, XENTR13225	OFUSG19560.1.p1
OG0006175	XENTR04518	OFUSG13772.1.p1
OG0006177	XENTR13707	OFUSG25522.1.p1
OG0006178	XENTR08742	OFUSG18904.1.p1, OFUSG18904.2.p1
OG0006179	XENTR11876	OFUSG00965.1.p1
OG0006180	XENTR04977	OFUSG20562.1.p1
OG0006182	XENTR17070	OFUSG13754.1.p1
OG0006183	XENTR04770	OFUSG10917.1.p1
OG0006184	XENTR10398	OFUSG10581.1.p1, OFUSG10581.2.p1
OG0006185	XENTR04641	OFUSG20989.1.p1
OG0006186	XENTR02839	OFUSG01099.1.p1
OG0006187	XENTR12298, XENTR12297	OFUSG08513.1.p1, OFUSG08513.2.p1
OG0006188	XENTR08108	OFUSG21112.1.p1
OG0006189	XENTR05613	OFUSG10831.1.p1
OG0006190	XENTR15217	OFUSG19672.2.p1, OFUSG19672.1.p1
OG0006191	XENTR17542	OFUSG08997.1.p1
OG0006192	XENTR14355	OFUSG16119.2.p1, OFUSG16119.1.p1
OG0006193	XENTR04349	OFUSG04368.1.p1
OG0006194	XENTR15322	OFUSG10043.1.p1
OG0006195	XENTR15174	OFUSG22190.1.p1
OG0006196	XENTR03085	OFUSG14687.1.p1
OG0006197	XENTR09518, XENTR17835	OFUSG07598.1.p1, OFUSG07598.2.p1
OG0006198	XENTR13099	OFUSG06795.1.p1
OG0006199	XENTR06761, XENTR06762	OFUSG26580.1.p1
OG0006201	XENTR01161	OFUSG15111.1.p1
OG0006202	XENTR15922	OFUSG23082.1.p1
OG0006204	XENTR13371	OFUSG22319.1.p1
OG0006205	XENTR08784, XENTR08783	OFUSG14995.1.p1
OG0006206	XENTR14852, XENTR06668	OFUSG12324.1.p1
OG0006207	XENTR03524	OFUSG15756.1.p1
OG0006208	XENTR05045	OFUSG09617.1.p1
OG0006210	XENTR02933	OFUSG23024.1.p1, OFUSG23007.1.p1
OG0006211	XENTR06206, XENTR06205	OFUSG13258.3.p1, OFUSG13258.1.p1, OFUSG13258.2.p1
OG0006212	XENTR12988	OFUSG02207.1.p1, OFUSG02207.2.p1
OG0006213	XENTR08416	OFUSG04619.1.p1
OG0006214	XENTR11798	OFUSG00232.1.p1
OG0006215	XENTR04292	OFUSG20745.1.p1
OG0006216	XENTR14792	OFUSG08899.1.p1
OG0006217	XENTR09237	OFUSG21430.1.p1
OG0006219	XENTR03243, XENTR03244	OFUSG13784.1.p1, OFUSG13784.2.p1
OG0006220	XENTR04214	OFUSG13524.1.p1
OG0006221	XENTR08012, XENTR06906	OFUSG26424.1.p1
OG0006222	XENTR05345	OFUSG02721.1.p1, OFUSG17794.1.p1, OFUSG02319.1.p1
OG0006223	XENTR07943	OFUSG06879.1.p1
OG0006224	XENTR13017	OFUSG21235.1.p1
OG0006226	XENTR04747	OFUSG17713.2.p1, OFUSG17713.1.p1
OG0006227	XENTR01910	OFUSG06764.1.p1
OG0006228	XENTR09481	OFUSG00684.1.p1
OG0006229	XENTR03562	OFUSG03312.1.p1, OFUSG03312.2.p1
OG0006230	XENTR04159	OFUSG13630.1.p1
OG0006231	XENTR07806	OFUSG13273.1.p1, OFUSG13275.1.p1
OG0006232	XENTR16162	OFUSG16492.2.p1, OFUSG16492.1.p1
OG0006233	XENTR13560	OFUSG09219.1.p1
OG0006234	XENTR00067	OFUSG13071.1.p1
OG0006235	XENTR16645	OFUSG04987.3.p1, OFUSG04987.1.p1, OFUSG04987.2.p1
OG0006237	XENTR16475	OFUSG23373.1.p1
OG0006238	XENTR10713	OFUSG26669.1.p1
OG0006239	XENTR09561	OFUSG20238.1.p1
OG0006240	XENTR14524	OFUSG07675.1.p1
OG0006241	XENTR09169, XENTR09168	OFUSG07997.1.p1
OG0006242	XENTR00993	OFUSG10779.1.p1
OG0006243	XENTR14329	OFUSG08426.1.p1
OG0006244	XENTR01206	OFUSG15035.1.p1, OFUSG15035.2.p1
OG0006245	XENTR10382	OFUSG15791.1.p1
OG0006246	XENTR08317, XENTR08316	OFUSG08845.1.p1
OG0006247	XENTR15049	OFUSG08877.1.p1, OFUSG08877.2.p1
OG0006248	XENTR02044	OFUSG14183.1.p1
OG0006249	XENTR18011	OFUSG24697.1.p1
OG0006251	XENTR17672, XENTR17673	OFUSG24167.1.p1
OG0006252	XENTR11356	OFUSG16937.1.p1
OG0006254	XENTR04794	OFUSG09915.1.p1, OFUSG26243.1.p1
OG0006255	XENTR13581	OFUSG06569.1.p1
OG0006256	XENTR12974	OFUSG19644.1.p1
OG0006257	XENTR14368	OFUSG13890.1.p1
OG0006258	XENTR05063	OFUSG03856.1.p1
OG0006259	XENTR15431, XENTR15430	OFUSG23380.2.p1, OFUSG23380.1.p1
OG0006260	XENTR07975	OFUSG05929.1.p1
OG0006261	XENTR02875	OFUSG05622.1.p1
OG0006262	XENTR10478	OFUSG05390.1.p1
OG0006263	XENTR16349	OFUSG20709.1.p1
OG0006264	XENTR12516	OFUSG07824.1.p1
OG0006266	XENTR05490	OFUSG07125.2.p1, OFUSG07125.1.p1
OG0006267	XENTR08276	OFUSG10940.1.p1
OG0006269	XENTR11232	OFUSG19462.1.p1
OG0006270	XENTR07745	OFUSG08585.1.p1
OG0006271	XENTR15420	OFUSG01027.1.p1
OG0006272	XENTR08299	OFUSG15517.1.p1, OFUSG15518.1.p1, OFUSG17920.1.p1, OFUSG03907.1.p1
OG0006273	XENTR12414, XENTR09963	OFUSG20420.2.p1, OFUSG20420.1.p1
OG0006275	XENTR07622	OFUSG01454.1.p1
OG0006276	XENTR13030	OFUSG12127.1.p1
OG0006277	XENTR12192	OFUSG15168.1.p1
OG0006278	XENTR17395	OFUSG23917.1.p1, OFUSG23916.1.p1, OFUSG23916.2.p1
OG0006279	XENTR16888	OFUSG00790.1.p1
OG0006280	XENTR01612	OFUSG25094.1.p1
OG0006281	XENTR12028	OFUSG00050.2.p1, OFUSG00050.1.p1
OG0006282	XENTR15370	OFUSG04147.1.p1
OG0006283	XENTR02905	OFUSG26352.1.p1
OG0006284	XENTR06698	OFUSG23445.1.p1
OG0006285	XENTR13372	OFUSG08179.1.p1
OG0006286	XENTR17703	OFUSG08272.1.p1
OG0006288	XENTR10301	OFUSG15550.1.p1
OG0006289	XENTR14556	OFUSG05692.1.p1
OG0006290	XENTR11599	OFUSG17255.1.p1, OFUSG17249.1.p1, OFUSG17253.1.p1
OG0006291	XENTR03996	OFUSG08297.1.p1
OG0006292	XENTR01719	OFUSG15723.1.p1
OG0006293	XENTR13916	OFUSG15450.1.p1
OG0006294	XENTR03051	OFUSG11961.1.p1
OG0006295	XENTR01520	OFUSG15765.2.p1, OFUSG15765.1.p1
OG0006296	XENTR00735	OFUSG06121.1.p1, OFUSG06121.2.p1
OG0006297	XENTR11225	OFUSG06255.1.p1
OG0006298	XENTR06203	OFUSG04372.1.p1
OG0006299	XENTR08448	OFUSG00606.1.p1
OG0006300	XENTR07486, XENTR07487	OFUSG12289.1.p1
OG0006301	XENTR02417	OFUSG12150.1.p1
OG0006302	XENTR12112	OFUSG08996.1.p1, OFUSG08996.2.p1
OG0006303	XENTR16221, XENTR08241, XENTR08242	OFUSG08907.1.p1
OG0006304	XENTR07711	OFUSG21576.1.p1
OG0006305	XENTR17559, XENTR18952	OFUSG06132.1.p1, OFUSG06132.2.p1
OG0006306	XENTR05458	OFUSG07033.2.p1, OFUSG07033.3.p1, OFUSG07033.1.p1
OG0006307	XENTR02770	OFUSG13078.1.p1
OG0006308	XENTR08889	OFUSG22095.1.p1
OG0006309	XENTR14030	OFUSG01691.1.p1
OG0006310	XENTR04453	OFUSG00395.1.p1
OG0006311	XENTR15701, XENTR15702	OFUSG00976.1.p1
OG0006312	XENTR14039	OFUSG19151.1.p1
OG0006313	XENTR12867	OFUSG13104.1.p1
OG0006314	XENTR14429	OFUSG04293.1.p1
OG0006315	XENTR14232	OFUSG11578.1.p1
OG0006316	XENTR13989, XENTR13988	OFUSG10798.1.p1, OFUSG10798.2.p1
OG0006318	XENTR08794, XENTR10765	OFUSG00349.1.p1
OG0006319	XENTR17260	OFUSG21159.1.p1
OG0006320	XENTR10726	OFUSG06963.1.p1
OG0006321	XENTR09888	OFUSG22961.1.p1
OG0006322	XENTR02812	OFUSG06165.1.p1
OG0006323	XENTR10824	OFUSG03585.1.p1
OG0006324	XENTR04618	OFUSG05424.1.p1
OG0006325	XENTR06243	OFUSG25419.1.p1, OFUSG25419.2.p1
OG0006326	XENTR11955	OFUSG25472.1.p1
OG0006327	XENTR15639	OFUSG21151.1.p1
OG0006329	XENTR01907	OFUSG06525.1.p1
OG0006330	XENTR12116	OFUSG09632.1.p1
OG0006331	XENTR02078	OFUSG21663.1.p1
OG0006332	XENTR11820	OFUSG07284.1.p1
OG0006333	XENTR00638, XENTR00639, XENTR11160	OFUSG00350.1.p1
OG0006334	XENTR11454	OFUSG16855.1.p1
OG0006335	XENTR08558	OFUSG12800.1.p1
OG0006336	XENTR14065	OFUSG21313.1.p1, OFUSG21313.2.p1
OG0006337	XENTR03411	OFUSG08817.1.p1
OG0006338	XENTR00437	OFUSG17633.1.p1, OFUSG17633.2.p1
OG0006339	XENTR00791	OFUSG15007.2.p1, OFUSG15007.1.p1
OG0006340	XENTR08910	OFUSG17804.1.p1
OG0006341	XENTR01670	OFUSG13525.1.p1
OG0006343	XENTR14450	OFUSG03113.1.p1
OG0006344	XENTR15368	OFUSG17196.1.p1
OG0006345	XENTR09326	OFUSG21050.1.p1
OG0006346	XENTR17064	OFUSG19567.1.p1
OG0006347	XENTR05199	OFUSG04201.1.p1
OG0006348	XENTR06843	OFUSG08022.1.p1
OG0006349	XENTR07004	OFUSG13717.1.p1, OFUSG13717.2.p1
OG0006350	XENTR13659	OFUSG10010.1.p1
OG0006351	XENTR17000, XENTR16531	OFUSG02528.1.p1
OG0006352	XENTR04339	OFUSG16779.1.p1
OG0006353	XENTR02093	OFUSG21707.1.p1
OG0006355	XENTR14554, XENTR14553	OFUSG05633.1.p1
OG0006356	XENTR11146	OFUSG15113.1.p1
OG0006357	XENTR09643	OFUSG10931.1.p1
OG0006357	XENTR09642	OFUSG10930.1.p1, OFUSG10933.1.p1
OG0006359	XENTR13253	OFUSG26138.1.p1
OG0006360	XENTR11510	OFUSG01922.1.p1
OG0006361	XENTR00506	OFUSG20881.1.p1
OG0006362	XENTR05459	OFUSG09542.1.p1
OG0006363	XENTR09507	OFUSG19547.2.p1, OFUSG19547.1.p1
OG0006364	XENTR09578	OFUSG04672.1.p1
OG0006365	XENTR05265	OFUSG03344.1.p1
OG0006366	XENTR03200	OFUSG25785.1.p1
OG0006367	XENTR16726	OFUSG13408.1.p1
OG0006368	XENTR01724	OFUSG24274.1.p1, OFUSG24275.1.p1, OFUSG24275.2.p1
OG0006370	XENTR06294	OFUSG21077.1.p1
OG0006372	XENTR08472	OFUSG07198.1.p1
OG0006373	XENTR15038	OFUSG00881.1.p1, OFUSG26753.1.p1, OFUSG03761.1.p1
OG0006375	XENTR01833	OFUSG10211.1.p1
OG0006376	XENTR07738	OFUSG26673.1.p1
OG0006377	XENTR13700, XENTR18549, XENTR18550	OFUSG13142.1.p1
OG0006378	XENTR05710	OFUSG06139.1.p1
OG0006379	XENTR03826	OFUSG11248.2.p1, OFUSG11248.1.p1
OG0006380	XENTR07519	OFUSG17771.1.p1, OFUSG02849.1.p1
OG0006382	XENTR08999	OFUSG11579.1.p1
OG0006383	XENTR15954	OFUSG19592.1.p1
OG0006384	XENTR13211	OFUSG10582.1.p1
OG0006385	XENTR14544	OFUSG11265.1.p1
OG0006386	XENTR12059	OFUSG01436.1.p1
OG0006387	XENTR17469, XENTR08445	OFUSG00913.1.p1
OG0006388	XENTR16581	OFUSG18462.1.p1
OG0006389	XENTR16925	OFUSG01920.1.p1
OG0006390	XENTR00780	OFUSG06648.1.p1
OG0006391	XENTR02605	OFUSG08068.1.p1
OG0006393	XENTR07149, XENTR11546	OFUSG08709.1.p1
OG0006394	XENTR05625	OFUSG18375.1.p1
OG0006395	XENTR18848, XENTR18849	OFUSG13284.1.p1
OG0006396	XENTR05740	OFUSG23581.1.p1
OG0006401	XENTR17593, XENTR13636	OFUSG15978.1.p1
OG0006402	XENTR05561	OFUSG07589.2.p1, OFUSG07589.1.p1
OG0006405	XENTR18434	OFUSG10162.1.p1
OG0006406	XENTR01666, XENTR10929	OFUSG01942.1.p1
OG0006407	XENTR01503, XENTR01502, XENTR14495	OFUSG09787.1.p1
OG0006412	XENTR13896, XENTR18723, XENTR07795, XENTR08019	OFUSG12652.1.p1
OG0006413	XENTR16123, XENTR11226, XENTR02374	OFUSG19199.1.p1, OFUSG19199.2.p1, OFUSG05826.1.p1
OG0006414	XENTR06709	OFUSG08684.1.p1, OFUSG08946.1.p1
OG0006442	XENTR08173	OFUSG05106.1.p1
OG0006443	XENTR09473	OFUSG25627.1.p1
OG0006446	XENTR16098	OFUSG07247.1.p1, OFUSG07247.2.p1
OG0006447	XENTR07741	OFUSG07863.2.p1, OFUSG07863.1.p1
OG0006448	XENTR02943	OFUSG04041.1.p1
OG0006452	XENTR02590, XENTR02788	OFUSG06652.1.p1
OG0006454	XENTR04050	OFUSG15262.1.p1
OG0006456	XENTR08352	OFUSG07766.1.p1
OG0006457	XENTR11459, XENTR11458	OFUSG20987.2.p1, OFUSG20987.1.p1
OG0006458	XENTR02651	OFUSG09602.1.p1
OG0006459	XENTR08528	OFUSG19921.1.p1
OG0006460	XENTR00159	OFUSG12314.1.p1
OG0006461	XENTR07035	OFUSG19155.1.p1
OG0006462	XENTR01277	OFUSG17891.1.p1
OG0006463	XENTR14323	OFUSG19852.1.p1
OG0006464	XENTR10541	OFUSG14585.1.p1
OG0006465	XENTR07508	OFUSG25347.1.p1
OG0006467	XENTR02705	OFUSG18307.1.p1
OG0006468	XENTR05148	OFUSG04866.1.p1
OG0006469	XENTR07325	OFUSG10425.1.p1
OG0006470	XENTR15042	OFUSG06000.1.p1
OG0006471	XENTR14365	OFUSG26571.1.p1
OG0006474	XENTR00813	OFUSG22247.1.p1
OG0006475	XENTR10608	OFUSG04046.1.p1
OG0006476	XENTR04361	OFUSG03550.1.p1
OG0006477	XENTR04447	OFUSG10191.1.p1
OG0006478	XENTR14784	OFUSG17348.1.p1
OG0006479	XENTR08062	OFUSG13673.1.p1
OG0006480	XENTR17557	OFUSG25523.1.p1
OG0006481	XENTR02608	OFUSG08691.1.p1
OG0006482	XENTR03862	OFUSG12549.1.p1
OG0006483	XENTR10963	OFUSG12008.1.p1
OG0006485	XENTR16219	OFUSG21874.1.p1
OG0006486	XENTR11132, XENTR15545	OFUSG19374.1.p1
OG0006487	XENTR02802	OFUSG05608.1.p1
OG0006488	XENTR02069	OFUSG12523.1.p1
OG0006490	XENTR10811	OFUSG06326.1.p1
OG0006491	XENTR07123	OFUSG23711.2.p1, OFUSG23711.1.p1
OG0006493	XENTR17127, XENTR17126	OFUSG03992.1.p1
OG0006494	XENTR09027	OFUSG14669.1.p1
OG0006495	XENTR18761	OFUSG04893.1.p1
OG0006496	XENTR00108	OFUSG25735.1.p1
OG0006497	XENTR00921	OFUSG26162.2.p1, OFUSG26162.1.p1
OG0006498	XENTR16311	OFUSG02085.1.p1
OG0006499	XENTR01284	OFUSG25431.1.p1
OG0006500	XENTR11715	OFUSG25266.2.p1, OFUSG25266.4.p1, OFUSG25266.1.p1, OFUSG25266.3.p1
OG0006501	XENTR12662	OFUSG11467.1.p1
OG0006502	XENTR18276	OFUSG10803.1.p1
OG0006503	XENTR17521	OFUSG14469.2.p1, OFUSG14469.1.p1
OG0006504	XENTR07120	OFUSG15072.1.p1
OG0006505	XENTR02899	OFUSG16553.1.p1
OG0006506	XENTR01492	OFUSG01137.1.p1
OG0006508	XENTR12459, XENTR11779	OFUSG18945.1.p1
OG0006509	XENTR13835	OFUSG03651.1.p1
OG0006510	XENTR16128	OFUSG20796.1.p1
OG0006511	XENTR06903	OFUSG05200.1.p1
OG0006512	XENTR05619	OFUSG21542.1.p1
OG0006513	XENTR00521	OFUSG03683.1.p1
OG0006514	XENTR05648	OFUSG02146.1.p1
OG0006515	XENTR13526	OFUSG21785.1.p1
OG0006516	XENTR13095	OFUSG12180.1.p1
OG0006517	XENTR09962	OFUSG04272.1.p1, OFUSG04272.2.p1
OG0006518	XENTR09393	OFUSG00809.1.p1
OG0006519	XENTR05535	OFUSG12108.1.p1
OG0006520	XENTR13195	OFUSG02676.1.p1, OFUSG02676.2.p1
OG0006522	XENTR10203	OFUSG23837.1.p1
OG0006523	XENTR02071	OFUSG25098.1.p1
OG0006524	XENTR02379	OFUSG06601.1.p1
OG0006527	XENTR17417	OFUSG10020.1.p1
OG0006528	XENTR04191	OFUSG16333.1.p1
OG0006530	XENTR16908	OFUSG08937.1.p1, OFUSG08937.2.p1, OFUSG08940.1.p1
OG0006532	XENTR09832	OFUSG21209.1.p1, OFUSG21209.2.p1
OG0006534	XENTR11837	OFUSG06528.1.p1
OG0006535	XENTR18789	OFUSG07439.2.p1, OFUSG07439.1.p1
OG0006536	XENTR11449	OFUSG18668.1.p1, OFUSG18668.2.p1
OG0006537	XENTR01017	OFUSG03143.1.p1
OG0006538	XENTR03139	OFUSG13745.1.p1
OG0006540	XENTR11917	OFUSG14726.1.p1
OG0006541	XENTR13987	OFUSG06483.2.p1, OFUSG06483.1.p1, OFUSG06483.3.p1, OFUSG06483.4.p1
OG0006542	XENTR13194	OFUSG09004.1.p1
OG0006543	XENTR05755	OFUSG21011.1.p1
OG0006545	XENTR06549	OFUSG15934.2.p1, OFUSG15934.1.p1
OG0006546	XENTR13406	OFUSG21871.1.p1
OG0006549	XENTR02344	OFUSG05487.1.p1
OG0006550	XENTR00769, XENTR00770	OFUSG06119.1.p1
OG0006552	XENTR05835	OFUSG08440.1.p1
OG0006553	XENTR01394	OFUSG11130.1.p1
OG0006554	XENTR10302	OFUSG24021.1.p1
OG0006555	XENTR04187	OFUSG26489.2.p1, OFUSG26489.1.p1
OG0006556	XENTR16928	OFUSG03445.1.p1
OG0006557	XENTR04539	OFUSG14941.1.p1
OG0006560	XENTR12102	OFUSG12114.4.p1, OFUSG12114.3.p1, OFUSG12114.1.p1, OFUSG12114.2.p1
OG0006561	XENTR09007	OFUSG12514.1.p1
OG0006562	XENTR12591, XENTR12589	OFUSG24816.1.p1
OG0006563	XENTR14698	OFUSG11471.1.p1
OG0006564	XENTR07133	OFUSG14858.1.p1, OFUSG14858.2.p1
OG0006565	XENTR05991, XENTR11310	OFUSG18814.1.p1
OG0006566	XENTR07371	OFUSG10028.1.p1
OG0006568	XENTR09608	OFUSG17701.1.p1
OG0006569	XENTR00615	OFUSG12406.1.p1
OG0006570	XENTR12937	OFUSG08159.1.p1
OG0006571	XENTR05803	OFUSG19904.1.p1
OG0006572	XENTR00004	OFUSG23570.1.p1
OG0006573	XENTR10805	OFUSG14956.1.p1, OFUSG14956.2.p1
OG0006574	XENTR04351	OFUSG08878.1.p1
OG0006575	XENTR06177	OFUSG20418.1.p1
OG0006577	XENTR14469	OFUSG09702.1.p1
OG0006578	XENTR12631, XENTR12630	OFUSG18955.1.p1
OG0006579	XENTR13945	OFUSG26574.1.p1, OFUSG26574.2.p1
OG0006580	XENTR13958, XENTR13959	OFUSG04090.1.p1
OG0006581	XENTR10059	OFUSG15947.1.p1
OG0006583	XENTR16033	OFUSG00932.1.p1
OG0006584	XENTR02296	OFUSG03955.1.p1
OG0006585	XENTR12780	OFUSG25142.1.p1
OG0006586	XENTR00497	OFUSG07058.1.p1
OG0006587	XENTR11980	OFUSG11331.1.p1
OG0006588	XENTR06817	OFUSG19522.1.p1
OG0006589	XENTR01351	OFUSG06855.1.p1
OG0006590	XENTR14263	OFUSG10587.1.p1
OG0006592	XENTR01236	OFUSG01351.1.p1
OG0006593	XENTR12622	OFUSG17362.1.p1
OG0006594	XENTR18025	OFUSG22740.1.p1
OG0006595	XENTR09437	OFUSG10655.1.p1
OG0006596	XENTR12773	OFUSG22773.1.p1
OG0006597	XENTR00700	OFUSG02614.1.p1
OG0006598	XENTR14326	OFUSG19727.1.p1
OG0006600	XENTR13734, XENTR13733	OFUSG18292.1.p1
OG0006602	XENTR15212	OFUSG12840.1.p1
OG0006603	XENTR10213	OFUSG20547.1.p1
OG0006604	XENTR09447, XENTR09446	OFUSG14932.1.p1
OG0006606	XENTR05954	OFUSG00454.1.p1
OG0006607	XENTR13594	OFUSG21232.1.p1
OG0006608	XENTR00251	OFUSG24911.1.p1
OG0006609	XENTR06296	OFUSG02001.1.p1
OG0006610	XENTR07341	OFUSG18091.1.p1
OG0006611	XENTR05216	OFUSG04528.1.p1
OG0006614	XENTR18989	OFUSG01350.1.p1
OG0006615	XENTR06546	OFUSG16559.1.p1
OG0006616	XENTR09627	OFUSG13783.1.p1
OG0006617	XENTR08021, XENTR08020	OFUSG26038.1.p1
OG0006618	XENTR16353	OFUSG09409.1.p1, OFUSG09409.2.p1
OG0006619	XENTR02127, XENTR02126	OFUSG17331.1.p1
OG0006620	XENTR12760, XENTR03634	OFUSG09973.1.p1, OFUSG09973.2.p1
OG0006621	XENTR16711	OFUSG22792.2.p1, OFUSG22792.1.p1
OG0006622	XENTR12562	OFUSG13902.1.p1
OG0006623	XENTR09849	OFUSG08341.1.p1
OG0006624	XENTR01731	OFUSG24399.1.p1
OG0006625	XENTR04207	OFUSG24278.1.p1
OG0006626	XENTR04565, XENTR13907	OFUSG23882.1.p1
OG0006627	XENTR17718	OFUSG00423.1.p1
OG0006628	XENTR02668	OFUSG13146.1.p1
OG0006630	XENTR08125	OFUSG04586.1.p1
OG0006631	XENTR19213	OFUSG16224.1.p1
OG0006633	XENTR02142	OFUSG13007.1.p1
OG0006635	XENTR01982	OFUSG06292.1.p1
OG0006636	XENTR11494	OFUSG10617.1.p1
OG0006637	XENTR05016	OFUSG10278.1.p1
OG0006638	XENTR15778	OFUSG22936.1.p1
OG0006639	XENTR08672	OFUSG13101.1.p1, OFUSG13101.3.p1, OFUSG13101.2.p1
OG0006640	XENTR12743	OFUSG26127.1.p1
OG0006641	XENTR03024	OFUSG12386.1.p1
OG0006642	XENTR08911	OFUSG11052.2.p1, OFUSG11052.1.p1
OG0006644	XENTR10411	OFUSG05210.1.p1, OFUSG05210.2.p1
OG0006645	XENTR13154	OFUSG03917.1.p1
OG0006646	XENTR01407	OFUSG09025.1.p1
OG0006648	XENTR07885	OFUSG01878.1.p1
OG0006649	XENTR10760	OFUSG25221.1.p1
OG0006651	XENTR12537	OFUSG00046.1.p1
OG0006652	XENTR11689	OFUSG11400.1.p1
OG0006653	XENTR09964	OFUSG20540.1.p1
OG0006654	XENTR14617	OFUSG00452.1.p1
OG0006655	XENTR05829	OFUSG19958.1.p1
OG0006656	XENTR19261, XENTR19010	OFUSG07342.1.p1
