Orthogroup	XENTR	APOSJ_ok
OG0007611	XENTR06655	APOSJ_44281, APOSJ_10768, APOSJ_44280
OG0007612	XENTR15965	APOSJ_61654
OG0007613	XENTR05874	APOSJ_41585
OG0007614	XENTR16527	APOSJ_58168, APOSJ_58169
OG0007615	XENTR19198	APOSJ_15242
OG0007617	XENTR07154	APOSJ_11199
OG0007618	XENTR18042, XENTR16912, XENTR15241, XENTR15242, XENTR18722, XENTR07716	APOSJ_36206
OG0007619	XENTR00292	APOSJ_20532, APOSJ_46029
OG0007621	XENTR00074	APOSJ_00636
OG0007622	XENTR05630	APOSJ_45494, APOSJ_50260
OG0007624	XENTR17757	APOSJ_29108
OG0007626	XENTR08782	APOSJ_11439, APOSJ_11440
OG0007628	XENTR03457	APOSJ_44519, APOSJ_44520
OG0007629	XENTR02760	APOSJ_53531
OG0007630	XENTR09707	APOSJ_30086, APOSJ_30089, APOSJ_30088, APOSJ_30087
OG0007631	XENTR05896, XENTR15419	APOSJ_03401, APOSJ_03399
OG0007632	XENTR08511, XENTR01662	APOSJ_21934, APOSJ_21932
OG0007634	XENTR03275	APOSJ_30970, APOSJ_30969, APOSJ_07535
OG0007635	XENTR09729, XENTR14244	APOSJ_17863, APOSJ_46852
OG0007637	XENTR03876	APOSJ_04512, APOSJ_04513
OG0007638	XENTR09880	APOSJ_37000
OG0007639	XENTR04262	APOSJ_02881, APOSJ_02879, APOSJ_02876, APOSJ_02877
OG0007640	XENTR08114	APOSJ_19906
OG0007641	XENTR00555, XENTR00554	APOSJ_23832, APOSJ_23835, APOSJ_35694, APOSJ_35699, APOSJ_35695, APOSJ_35700, APOSJ_35696, APOSJ_35693
OG0007642	XENTR12383	APOSJ_24500, APOSJ_24502, APOSJ_24501
OG0007643	XENTR03392	APOSJ_17762, APOSJ_61765
OG0007646	XENTR03696	APOSJ_27306
OG0007647	XENTR17284	APOSJ_46826, APOSJ_50598
OG0007648	XENTR00698	APOSJ_18949
OG0007649	XENTR12079	APOSJ_18272
OG0007650	XENTR11198	APOSJ_06067
OG0007651	XENTR05156, XENTR05155	APOSJ_39639
OG0007652	XENTR14511	APOSJ_01937
OG0007653	XENTR13057	APOSJ_46957
OG0007654	XENTR05371	APOSJ_06026, APOSJ_06028, APOSJ_06029, APOSJ_06027
OG0007656	XENTR00778	APOSJ_37917
OG0007658	XENTR05907	APOSJ_42830
OG0007660	XENTR04694	APOSJ_59717, APOSJ_59716
OG0007662	XENTR18077	APOSJ_32399
OG0007664	XENTR01452	APOSJ_38069
OG0007665	XENTR02691	APOSJ_28854
OG0007666	XENTR01765	APOSJ_40471
OG0007667	XENTR12332	APOSJ_17994, APOSJ_17993, APOSJ_17996, APOSJ_17995
OG0007668	XENTR06339	APOSJ_51327, APOSJ_51324
OG0007670	XENTR08084	APOSJ_15699
OG0007671	XENTR10389	APOSJ_40392
OG0007673	XENTR12090	APOSJ_43198
OG0007674	XENTR06686	APOSJ_18929, APOSJ_18930
OG0007675	XENTR00956, XENTR00955	APOSJ_33863
OG0007676	XENTR11756	APOSJ_35148
OG0007677	XENTR15136	APOSJ_32207
OG0007679	XENTR04914	APOSJ_37569, APOSJ_37925, APOSJ_37924, APOSJ_37921
OG0007680	XENTR07166	APOSJ_40382
OG0007684	XENTR02092	APOSJ_21469, APOSJ_21470
OG0007685	XENTR09953	APOSJ_36019
OG0007686	XENTR03729	APOSJ_05699, APOSJ_52900
OG0007687	XENTR05620	APOSJ_10166, APOSJ_10167, APOSJ_25129
OG0007688	XENTR01890, XENTR01891, XENTR01892	APOSJ_01343
OG0007689	XENTR01147	APOSJ_03291, APOSJ_03290, APOSJ_03292, APOSJ_03293
OG0007690	XENTR02183	APOSJ_08597
OG0007691	XENTR04646	APOSJ_09125
OG0007692	XENTR04674	APOSJ_52739
OG0007694	XENTR10479	APOSJ_64681
OG0007695	XENTR13772	APOSJ_26392
OG0007696	XENTR10724	APOSJ_25884
OG0007698	XENTR06794	APOSJ_55206, APOSJ_55203, APOSJ_55205
OG0007700	XENTR10324	APOSJ_42012, APOSJ_42013, APOSJ_63683, APOSJ_42014
OG0007701	XENTR01199	APOSJ_08845
OG0007702	XENTR17687	APOSJ_16468, APOSJ_16467
OG0007703	XENTR14246	APOSJ_11401, APOSJ_12163
OG0007704	XENTR14924	APOSJ_59327
OG0007705	XENTR13475	APOSJ_57928, APOSJ_57923, APOSJ_09053, APOSJ_09052
OG0007706	XENTR01370	APOSJ_04326, APOSJ_04328, APOSJ_04327
OG0007708	XENTR08554	APOSJ_28269, APOSJ_25296, APOSJ_25295, APOSJ_28267
OG0007713	XENTR05208	APOSJ_58504
OG0007715	XENTR04543	APOSJ_07296, APOSJ_07298, APOSJ_07297, APOSJ_07300
OG0007716	XENTR13996	APOSJ_48105, APOSJ_48104, APOSJ_42197, APOSJ_64670
OG0007718	XENTR02924	APOSJ_30375
OG0007719	XENTR03373	APOSJ_09174, APOSJ_58847, APOSJ_09175, APOSJ_09176, APOSJ_09173
OG0007721	XENTR08661	APOSJ_17162, APOSJ_17165, APOSJ_17161, APOSJ_17166, APOSJ_17164, APOSJ_17163
OG0007722	XENTR10029	APOSJ_64468
OG0007723	XENTR05353	APOSJ_15127
OG0007728	XENTR07809	APOSJ_20323
OG0007729	XENTR00460	APOSJ_19891, APOSJ_19890
OG0007734	XENTR08115	APOSJ_47454, APOSJ_47453, APOSJ_47452
OG0007735	XENTR12905, XENTR12904	APOSJ_37413, APOSJ_34136
OG0007736	XENTR01490	APOSJ_36890
OG0007738	XENTR07139	APOSJ_17592, APOSJ_45153, APOSJ_17595, APOSJ_17593
OG0007739	XENTR17717	APOSJ_60438
OG0007743	XENTR06228	APOSJ_33239, APOSJ_33237
OG0007744	XENTR02881	APOSJ_54566, APOSJ_40709
OG0007745	XENTR07768	APOSJ_18937, APOSJ_18936, APOSJ_52270, APOSJ_54846
OG0007746	XENTR16570	APOSJ_37109, APOSJ_32231
OG0007749	XENTR02891	APOSJ_05959
OG0007750	XENTR14778	APOSJ_27469, APOSJ_02940, APOSJ_60062
OG0007751	XENTR11316	APOSJ_31881
OG0007752	XENTR06969	APOSJ_05919, APOSJ_05918
OG0007755	XENTR14264, XENTR02596	APOSJ_44299
OG0007756	XENTR14356	APOSJ_13661, APOSJ_09962, APOSJ_09966, APOSJ_09967
OG0007758	XENTR13164	APOSJ_00722, APOSJ_00721
OG0007761	XENTR17401	APOSJ_25057, APOSJ_25056
OG0007762	XENTR08817	APOSJ_05373
OG0007763	XENTR00440	APOSJ_57761
OG0007766	XENTR10400	APOSJ_28798
OG0007767	XENTR08581	APOSJ_21727, APOSJ_06802
OG0007768	XENTR17576	APOSJ_44913
OG0007769	XENTR01777	APOSJ_27398, APOSJ_27399, APOSJ_27397
OG0007771	XENTR15546	APOSJ_51194, APOSJ_51196, APOSJ_51193, APOSJ_51195
OG0007772	XENTR07435	APOSJ_37333
OG0007774	XENTR05383	APOSJ_57510
OG0007775	XENTR04949	APOSJ_37326, APOSJ_37327
OG0007776	XENTR08306, XENTR08307	APOSJ_27131, APOSJ_27130
OG0007779	XENTR04164	APOSJ_32848, APOSJ_32847
OG0007780	XENTR09041	APOSJ_46436, APOSJ_25498
OG0007781	XENTR00779	APOSJ_64012
OG0007782	XENTR14902	APOSJ_44327
OG0007783	XENTR10399	APOSJ_01960
OG0007784	XENTR06932	APOSJ_50170, APOSJ_44397
OG0007786	XENTR00598	APOSJ_43351
OG0007788	XENTR14683	APOSJ_53245, APOSJ_08380, APOSJ_08382, APOSJ_08383, APOSJ_08384, APOSJ_08381
OG0007789	XENTR18266	APOSJ_56434, APOSJ_17665, APOSJ_30170, APOSJ_30640
OG0007790	XENTR01818	APOSJ_52637
OG0007794	XENTR06444	APOSJ_03256, APOSJ_20189
OG0007795	XENTR00008	APOSJ_25504
OG0007797	XENTR18265	APOSJ_03482, APOSJ_03481, APOSJ_21695, APOSJ_03480, APOSJ_03479
OG0007798	XENTR05659	APOSJ_09427
OG0007799	XENTR15628	APOSJ_37450, APOSJ_37451
OG0007800	XENTR16640	APOSJ_01767
OG0007801	XENTR07313	APOSJ_40019
OG0007802	XENTR11495	APOSJ_24023
OG0007803	XENTR13056	APOSJ_34976
OG0007804	XENTR05761	APOSJ_08716, APOSJ_08717
OG0007805	XENTR02609	APOSJ_13208
OG0007807	XENTR09529	APOSJ_55671, APOSJ_55669
OG0007808	XENTR07032	APOSJ_10538
OG0007809	XENTR07698	APOSJ_20603, APOSJ_00635, APOSJ_63074, APOSJ_00632
OG0007810	XENTR07030	APOSJ_01691, APOSJ_01692
OG0007811	XENTR06252	APOSJ_35843, APOSJ_60437
OG0007812	XENTR02941	APOSJ_30643, APOSJ_04931
OG0007813	XENTR07628	APOSJ_58423
OG0007814	XENTR04268	APOSJ_02112, APOSJ_02111
OG0007816	XENTR08437	APOSJ_56226
OG0007818	XENTR04391	APOSJ_17730, APOSJ_17728, APOSJ_17727, APOSJ_17731, APOSJ_17729, APOSJ_17726
OG0007820	XENTR11150	APOSJ_18838, APOSJ_54142
OG0007823	XENTR09570	APOSJ_07308
OG0007825	XENTR13803	APOSJ_11194, APOSJ_58685
OG0007826	XENTR10314	APOSJ_38026, APOSJ_38028
OG0007827	XENTR01637	APOSJ_12653, APOSJ_12650
OG0007828	XENTR14322	APOSJ_35876, APOSJ_35879
OG0007829	XENTR00492	APOSJ_63161
OG0007830	XENTR05313	APOSJ_59767
OG0007831	XENTR04325	APOSJ_17577
OG0007832	XENTR03054	APOSJ_15492, APOSJ_34224, APOSJ_15494, APOSJ_34223
OG0007833	XENTR01163, XENTR01162	APOSJ_39518
OG0007834	XENTR17143	APOSJ_28234, APOSJ_45688
OG0007835	XENTR11023	APOSJ_09388, APOSJ_20233, APOSJ_09387
OG0007836	XENTR11928	APOSJ_34639, APOSJ_64639, APOSJ_34638, APOSJ_34636
OG0007837	XENTR03959	APOSJ_56746, APOSJ_44354, APOSJ_11262
OG0007838	XENTR01164	APOSJ_28337, APOSJ_28338
OG0007840	XENTR04645	APOSJ_12720
OG0007841	XENTR09299	APOSJ_59348
OG0007843	XENTR03294, XENTR01615	APOSJ_13560, APOSJ_13561
OG0007845	XENTR12248	APOSJ_63574
OG0007848	XENTR16347	APOSJ_16156, APOSJ_16157
OG0007849	XENTR11713	APOSJ_29591, APOSJ_29592, APOSJ_29595, APOSJ_29593, APOSJ_29596, APOSJ_29594
OG0007850	XENTR15952	APOSJ_38482, APOSJ_38483
OG0007851	XENTR14859	APOSJ_38919, APOSJ_13168
OG0007857	XENTR01027, XENTR01622	APOSJ_55314
OG0007858	XENTR02288	APOSJ_03039, APOSJ_18545, APOSJ_03037
OG0007859	XENTR03062	APOSJ_50668
OG0007862	XENTR19141, XENTR02758	APOSJ_45739, APOSJ_54152
OG0007863	XENTR04839, XENTR09282, XENTR02527	APOSJ_42705
OG0007908	XENTR07798	APOSJ_36599
OG0007911	XENTR11190	APOSJ_12257
OG0007913	XENTR02655	APOSJ_46696
OG0007915	XENTR10693	APOSJ_08398, APOSJ_08397
OG0007916	XENTR05182	APOSJ_11892, APOSJ_36567, APOSJ_11891
OG0007918	XENTR11754	APOSJ_51266
OG0007924	XENTR11372	APOSJ_40090, APOSJ_50368, APOSJ_50383, APOSJ_40095
OG0007925	XENTR08045, XENTR08046	APOSJ_26732
OG0007926	XENTR03828	APOSJ_21593, APOSJ_46197
OG0007927	XENTR02854	APOSJ_09185
OG0007929	XENTR08354	APOSJ_26298, APOSJ_26300, APOSJ_26299
OG0007930	XENTR17018	APOSJ_31731, APOSJ_51776
OG0007931	XENTR05786, XENTR03537	APOSJ_31753
OG0007933	XENTR16299	APOSJ_49368
OG0007934	XENTR17047	APOSJ_18276, APOSJ_18274, APOSJ_18277
OG0007935	XENTR09394	APOSJ_40800
OG0007937	XENTR00174, XENTR00175	APOSJ_00100, APOSJ_00103, APOSJ_00104, APOSJ_00101
OG0007939	XENTR02914	APOSJ_38931
OG0007940	XENTR09589	APOSJ_30493, APOSJ_30492, APOSJ_30494
OG0007941	XENTR11333	APOSJ_62222, APOSJ_41784
OG0007943	XENTR05797	APOSJ_57289
OG0007944	XENTR08298	APOSJ_10423
OG0007946	XENTR02534	APOSJ_56691
OG0007947	XENTR09798	APOSJ_16372
OG0007948	XENTR08888	APOSJ_39830, APOSJ_39829
OG0007949	XENTR04521	APOSJ_62338
OG0007951	XENTR01715	APOSJ_14441, APOSJ_14440
OG0007952	XENTR10420	APOSJ_38308, APOSJ_06069, APOSJ_38311
OG0007953	XENTR03972, XENTR18628	APOSJ_12790, APOSJ_12789
OG0007955	XENTR10965	APOSJ_33148, APOSJ_33147, APOSJ_33145, APOSJ_33146
OG0007956	XENTR00552	APOSJ_29482
OG0007957	XENTR13036	APOSJ_64037, APOSJ_23115
OG0007958	XENTR11070	APOSJ_24354, APOSJ_24353
OG0007959	XENTR00298	APOSJ_25135
OG0007961	XENTR06254	APOSJ_05507
OG0007962	XENTR13797	APOSJ_39048
OG0007964	XENTR01940	APOSJ_22928, APOSJ_22927
OG0007965	XENTR01384	APOSJ_49631, APOSJ_49629, APOSJ_49628, APOSJ_49632
OG0007966	XENTR00581	APOSJ_58734
OG0007967	XENTR04931	APOSJ_45572, APOSJ_00043, APOSJ_20503, APOSJ_41543
OG0007968	XENTR07552	APOSJ_20718
OG0007969	XENTR11152	APOSJ_57633, APOSJ_57632
OG0007971	XENTR17300, XENTR17301	APOSJ_63266
OG0007972	XENTR04607	APOSJ_60604
OG0007973	XENTR18672	APOSJ_14221, APOSJ_14220, APOSJ_54809, APOSJ_14219
OG0007974	XENTR13640	APOSJ_58356
OG0007975	XENTR08436	APOSJ_03609
OG0007976	XENTR10402	APOSJ_18713, APOSJ_18714
OG0007977	XENTR01009	APOSJ_00593
OG0007979	XENTR05250	APOSJ_62465, APOSJ_62470
OG0007980	XENTR17620	APOSJ_44921
OG0007981	XENTR08502	APOSJ_48772, APOSJ_07776, APOSJ_07777
OG0007983	XENTR16037	APOSJ_17742, APOSJ_17744
OG0007984	XENTR13814	APOSJ_62329
OG0007985	XENTR15302	APOSJ_35488, APOSJ_35487, APOSJ_35489
OG0007987	XENTR18668	APOSJ_48844, APOSJ_28677, APOSJ_28678
OG0007988	XENTR15923	APOSJ_18859
OG0007990	XENTR11787	APOSJ_59354, APOSJ_51648
OG0007991	XENTR13088	APOSJ_50763
OG0007992	XENTR01721, XENTR15680, XENTR05050	APOSJ_57931
OG0007993	XENTR05533	APOSJ_39787
OG0007994	XENTR05525	APOSJ_20956, APOSJ_20955, APOSJ_12344
OG0007996	XENTR15283	APOSJ_39750
OG0007997	XENTR10426	APOSJ_27656
OG0007999	XENTR06951	APOSJ_41134
OG0008000	XENTR16143	APOSJ_36649
OG0008001	XENTR01930	APOSJ_63524, APOSJ_63522
OG0008002	XENTR02134, XENTR02133	APOSJ_23489, APOSJ_23488
OG0008003	XENTR14885	APOSJ_25343
OG0008004	XENTR04573	APOSJ_03622
OG0008006	XENTR12594	APOSJ_44794, APOSJ_52835
OG0008007	XENTR04295	APOSJ_47402, APOSJ_47403
OG0008008	XENTR18597	APOSJ_07170, APOSJ_07169
OG0008011	XENTR02801	APOSJ_62787
OG0008014	XENTR16102	APOSJ_51534
OG0008016	XENTR09313	APOSJ_00663
OG0008018	XENTR08274	APOSJ_53485, APOSJ_63539, APOSJ_53486, APOSJ_63536
OG0008019	XENTR17876	APOSJ_58761, APOSJ_34454, APOSJ_26544, APOSJ_58759
OG0008020	XENTR00191	APOSJ_62404
OG0008021	XENTR08617	APOSJ_29830
OG0008022	XENTR06675	APOSJ_13413
OG0008026	XENTR08941	APOSJ_47677, APOSJ_47676
OG0008027	XENTR13080	APOSJ_42390, APOSJ_42391
OG0008028	XENTR04519	APOSJ_04704, APOSJ_04703
OG0008029	XENTR06544	APOSJ_13726, APOSJ_13725
OG0008030	XENTR00882	APOSJ_33665
OG0008031	XENTR12706	APOSJ_52849
OG0008036	XENTR16276	APOSJ_24380, APOSJ_24381, APOSJ_22386
OG0008039	XENTR00527	APOSJ_25048
OG0008040	XENTR14621	APOSJ_35075, APOSJ_22257
OG0008041	XENTR18188	APOSJ_31007, APOSJ_31006
OG0008043	XENTR13090, XENTR13089	APOSJ_27313, APOSJ_27315
OG0008048	XENTR05142	APOSJ_46263, APOSJ_50492
OG0008049	XENTR06531	APOSJ_34603, APOSJ_34602
OG0008051	XENTR01785	APOSJ_11459, APOSJ_11458
OG0008052	XENTR13093	APOSJ_12275, APOSJ_12274
OG0008053	XENTR03171	APOSJ_38972
OG0008054	XENTR02300	APOSJ_59724, APOSJ_59725
OG0008055	XENTR02343	APOSJ_12200
OG0008056	XENTR05929	APOSJ_12453
OG0008057	XENTR01103	APOSJ_60111
OG0008059	XENTR05460	APOSJ_42741, APOSJ_42740
OG0008062	XENTR08530	APOSJ_63925, APOSJ_15341
OG0008063	XENTR12672	APOSJ_13976
OG0008064	XENTR12946	APOSJ_16454
OG0008065	XENTR12888	APOSJ_64793, APOSJ_64792
OG0008066	XENTR11095	APOSJ_58450, APOSJ_58445, APOSJ_58446
OG0008067	XENTR07473	APOSJ_30363
OG0008068	XENTR03293, XENTR01617	APOSJ_64324
OG0008069	XENTR09820	APOSJ_22755, APOSJ_22757
OG0008070	XENTR04503	APOSJ_49326, APOSJ_49325
OG0008071	XENTR00077	APOSJ_56025
OG0008072	XENTR16479	APOSJ_02517
OG0008075	XENTR15145	APOSJ_48856, APOSJ_48859
OG0008076	XENTR01791	APOSJ_54094
OG0008077	XENTR16541	APOSJ_37998, APOSJ_37999
OG0008078	XENTR08566	APOSJ_60439, APOSJ_49364
OG0008079	XENTR13201	APOSJ_32217
OG0008080	XENTR10162	APOSJ_52940, APOSJ_02539, APOSJ_29328, APOSJ_52945, APOSJ_24927, APOSJ_52947, APOSJ_18812, APOSJ_52949
OG0008081	XENTR10425	APOSJ_55476
OG0008082	XENTR02138, XENTR02137	APOSJ_08262, APOSJ_08263
OG0008083	XENTR03038	APOSJ_51312
OG0008084	XENTR06650	APOSJ_37515, APOSJ_56247, APOSJ_10648, APOSJ_37510, APOSJ_13535, APOSJ_10642
OG0008086	XENTR10502, XENTR10503	APOSJ_08305, APOSJ_08306
OG0008087	XENTR08549, XENTR10380	APOSJ_09625
OG0008088	XENTR09004	APOSJ_33896
OG0008089	XENTR02865	APOSJ_59941
OG0008092	XENTR16319	APOSJ_18575, APOSJ_16461, APOSJ_16459, APOSJ_16460
OG0008098	XENTR08899	APOSJ_48607
OG0008099	XENTR15326	APOSJ_53887, APOSJ_53886, APOSJ_00264, APOSJ_53885
OG0008100	XENTR13894	APOSJ_07191
OG0008102	XENTR11039	APOSJ_41826, APOSJ_41824, APOSJ_41828, APOSJ_41825, APOSJ_41823, APOSJ_41827
OG0008103	XENTR14105	APOSJ_62425
OG0008104	XENTR11834	APOSJ_62016
OG0008105	XENTR00182	APOSJ_38249, APOSJ_39455
OG0008106	XENTR11126	APOSJ_58604
OG0008107	XENTR11212	APOSJ_25957, APOSJ_20808, APOSJ_20809
OG0008108	XENTR00468	APOSJ_46545
OG0008109	XENTR06543	APOSJ_26570
OG0008110	XENTR18890	APOSJ_35676, APOSJ_53484
OG0008111	XENTR02658	APOSJ_16263, APOSJ_16185, APOSJ_16187
OG0008112	XENTR02402	APOSJ_60675, APOSJ_55246
OG0008113	XENTR08629, XENTR10068	APOSJ_19781
OG0008116	XENTR07381, XENTR07380, XENTR01767	APOSJ_58851, APOSJ_45149
OG0008117	XENTR18637	APOSJ_15616
OG0008119	XENTR17669, XENTR06528	APOSJ_03433
OG0008120	XENTR11888	APOSJ_22244, APOSJ_22243, APOSJ_22242
OG0008125	XENTR10329	APOSJ_54076, APOSJ_54074, APOSJ_54075
OG0008126	XENTR18938	APOSJ_47109, APOSJ_47111
OG0008127	XENTR04380	APOSJ_62727
OG0008143	XENTR06411	APOSJ_46262
OG0008194	XENTR09689	APOSJ_09528, APOSJ_09527
OG0008196	XENTR05316	APOSJ_10141
OG0008199	XENTR03291	APOSJ_19183
OG0008201	XENTR02829	APOSJ_45578
OG0008202	XENTR09753	APOSJ_17669
OG0008203	XENTR07528	APOSJ_19841
OG0008204	XENTR08937	APOSJ_31314, APOSJ_31315
OG0008205	XENTR07731	APOSJ_61503
OG0008208	XENTR11124	APOSJ_60973, APOSJ_60974
OG0008209	XENTR15514	APOSJ_48745
OG0008212	XENTR02920, XENTR13956	APOSJ_21656
OG0008213	XENTR12606, XENTR00651	APOSJ_22492
OG0008215	XENTR08813	APOSJ_42809, APOSJ_42812, APOSJ_42811, APOSJ_42810
OG0008217	XENTR03890	APOSJ_02132, APOSJ_42758
OG0008218	XENTR07362	APOSJ_44699, APOSJ_56369
OG0008220	XENTR12599	APOSJ_42156
OG0008222	XENTR08273	APOSJ_46748, APOSJ_46749
OG0008223	XENTR05245	APOSJ_45810, APOSJ_17679
OG0008224	XENTR03726	APOSJ_32642, APOSJ_39790
OG0008227	XENTR05711	APOSJ_08223
OG0008228	XENTR11910	APOSJ_55579, APOSJ_19040
OG0008230	XENTR15917	APOSJ_54532
OG0008231	XENTR17320	APOSJ_18852
OG0008232	XENTR01508	APOSJ_44947
OG0008234	XENTR07376	APOSJ_35029
OG0008235	XENTR09235	APOSJ_01187, APOSJ_01186, APOSJ_01185
OG0008236	XENTR12434	APOSJ_52995
OG0008237	XENTR06770	APOSJ_48308, APOSJ_48309, APOSJ_56235, APOSJ_56236
OG0008238	XENTR11188	APOSJ_34517
OG0008239	XENTR07288	APOSJ_59066
OG0008240	XENTR11069	APOSJ_42384, APOSJ_61671
OG0008242	XENTR17426	APOSJ_64559
OG0008243	XENTR09391	APOSJ_40154, APOSJ_55322, APOSJ_40153
OG0008244	XENTR01796, XENTR01795	APOSJ_07823
OG0008246	XENTR05230	APOSJ_47543
OG0008247	XENTR08654, XENTR08656, XENTR08655	APOSJ_15285, APOSJ_15284
OG0008249	XENTR17513	APOSJ_36755
OG0008250	XENTR08113	APOSJ_06788, APOSJ_52714, APOSJ_52707, APOSJ_17508
OG0008251	XENTR00537	APOSJ_47958, APOSJ_46428
OG0008252	XENTR00568	APOSJ_45467, APOSJ_27157
OG0008253	XENTR08756	APOSJ_01266, APOSJ_01265, APOSJ_52330, APOSJ_26064, APOSJ_01267
OG0008254	XENTR18327	APOSJ_62688
OG0008257	XENTR13641	APOSJ_51756
OG0008258	XENTR15402	APOSJ_01588
OG0008259	XENTR12735	APOSJ_29572
OG0008260	XENTR06274	APOSJ_64847, APOSJ_03876, APOSJ_03877
OG0008262	XENTR06791	APOSJ_51443, APOSJ_03085
OG0008263	XENTR14542	APOSJ_61761, APOSJ_61764
OG0008264	XENTR00573	APOSJ_18110
OG0008265	XENTR14446	APOSJ_51433, APOSJ_07805, APOSJ_07804
OG0008266	XENTR06901	APOSJ_37134, APOSJ_37133
OG0008267	XENTR01352	APOSJ_56245
OG0008268	XENTR15406	APOSJ_10961, APOSJ_10959, APOSJ_10960
OG0008269	XENTR17860	APOSJ_56084, APOSJ_52201
OG0008271	XENTR04352	APOSJ_04137
OG0008272	XENTR09866	APOSJ_13484, APOSJ_13483
OG0008273	XENTR17915	APOSJ_51333, APOSJ_51334
OG0008274	XENTR13469	APOSJ_28176, APOSJ_45214, APOSJ_28177
OG0008275	XENTR05891	APOSJ_49649
OG0008277	XENTR17427	APOSJ_23521
OG0008280	XENTR17743	APOSJ_10363
OG0008281	XENTR11627	APOSJ_09942
OG0008283	XENTR08251	APOSJ_34648
OG0008284	XENTR03848, XENTR02074	APOSJ_51454, APOSJ_51455
OG0008286	XENTR02486	APOSJ_47360, APOSJ_47361, APOSJ_47359
OG0008289	XENTR06153	APOSJ_64354
OG0008291	XENTR09122	APOSJ_47779, APOSJ_47782, APOSJ_47784, APOSJ_47781, APOSJ_47783, APOSJ_47780
OG0008292	XENTR05323	APOSJ_57321, APOSJ_30094
OG0008294	XENTR18970	APOSJ_49212, APOSJ_08225, APOSJ_49213
OG0008295	XENTR00184	APOSJ_01035
OG0008298	XENTR14480	APOSJ_58835, APOSJ_13781, APOSJ_13780, APOSJ_13782
OG0008300	XENTR07452	APOSJ_53660
OG0008301	XENTR14215	APOSJ_08995, APOSJ_08996
OG0008303	XENTR08492, XENTR08493	APOSJ_36483
OG0008305	XENTR08211	APOSJ_42951
OG0008306	XENTR01064, XENTR18942, XENTR14197	APOSJ_26030, APOSJ_07376
OG0008309	XENTR01300	APOSJ_29528
OG0008312	XENTR06572	APOSJ_49078, APOSJ_49079
OG0008315	XENTR14695	APOSJ_41386, APOSJ_41389
OG0008318	XENTR02401	APOSJ_11925
OG0008319	XENTR16661	APOSJ_45233, APOSJ_45234
OG0008320	XENTR13174	APOSJ_65387
OG0008324	XENTR04032	APOSJ_09167, APOSJ_02405
OG0008333	XENTR06251	APOSJ_00088
OG0008336	XENTR02376	APOSJ_23072, APOSJ_23073
OG0008337	XENTR13556	APOSJ_29289, APOSJ_29288
OG0008338	XENTR02980, XENTR07472	APOSJ_44931
OG0008339	XENTR09613	APOSJ_03577
OG0008340	XENTR10709	APOSJ_59578, APOSJ_59577, APOSJ_59576
OG0008341	XENTR09053	APOSJ_48711
OG0008343	XENTR08200	APOSJ_40121, APOSJ_40116, APOSJ_40120
OG0008345	XENTR01459	APOSJ_19742, APOSJ_19744, APOSJ_19743, APOSJ_19741
OG0008346	XENTR11364	APOSJ_18773
OG0008347	XENTR06930	APOSJ_64120, APOSJ_50941, APOSJ_50940
OG0008350	XENTR17287	APOSJ_42896
OG0008351	XENTR13343	APOSJ_08801
OG0008352	XENTR00548	APOSJ_54284, APOSJ_54286
OG0008353	XENTR16294	APOSJ_06826, APOSJ_06825
OG0008355	XENTR00614	APOSJ_63687, APOSJ_55816
OG0008357	XENTR11247	APOSJ_02816, APOSJ_02817
OG0008358	XENTR18534	APOSJ_51693
OG0008359	XENTR03009	APOSJ_38147, APOSJ_38148
OG0008360	XENTR17756	APOSJ_50584, APOSJ_40119, APOSJ_50590, APOSJ_40117, APOSJ_36933, APOSJ_50588
OG0008361	XENTR12088	APOSJ_35893
OG0008363	XENTR12798	APOSJ_38881, APOSJ_38882
OG0008364	XENTR11314	APOSJ_24162
OG0008367	XENTR08139	APOSJ_24443
OG0008368	XENTR01067	APOSJ_20046, APOSJ_62861
OG0008371	XENTR00300	APOSJ_56136
OG0008373	XENTR16024	APOSJ_44751, APOSJ_44755
OG0008374	XENTR02364	APOSJ_11450, APOSJ_11451
OG0008377	XENTR10390	APOSJ_24776
OG0008378	XENTR09428	APOSJ_03147
OG0008379	XENTR05029	APOSJ_06738, APOSJ_06739
OG0008380	XENTR00197	APOSJ_09579
OG0008381	XENTR07926	APOSJ_29515
OG0008382	XENTR13570	APOSJ_35901, APOSJ_35902
OG0008383	XENTR10091	APOSJ_34188
OG0008384	XENTR07626	APOSJ_44004
OG0008386	XENTR13717	APOSJ_59458, APOSJ_44574, APOSJ_44575
OG0008387	XENTR06213	APOSJ_26278, APOSJ_26279
OG0008388	XENTR16568	APOSJ_23597
OG0008395	XENTR03353	APOSJ_16390, APOSJ_16392, APOSJ_16391
OG0008400	XENTR14794	APOSJ_04834
OG0008401	XENTR01244	APOSJ_47311
OG0008403	XENTR12767	APOSJ_19467
OG0008404	XENTR06168	APOSJ_03514
OG0008406	XENTR00299	APOSJ_02790, APOSJ_02791
OG0008410	XENTR02915	APOSJ_41449, APOSJ_41448
OG0008412	XENTR12300	APOSJ_10698, APOSJ_19436
OG0008414	XENTR09684	APOSJ_26567, APOSJ_26445, APOSJ_26566
OG0008415	XENTR05488	APOSJ_58278, APOSJ_58276, APOSJ_48691
OG0008416	XENTR12955	APOSJ_03126, APOSJ_53722, APOSJ_53721, APOSJ_64881
OG0008418	XENTR12382	APOSJ_62728
