Orthogroup	ASTMX	PFLAV
OG0006992	ASTMX01520	TCONS_00052895.p1
OG0006993	ASTMX15549	TCONS_00022435.p1
OG0006994	ASTMX16722	TCONS_00002645.p1
OG0006995	ASTMX13568	TCONS_00001363.p1
OG0006996	ASTMX17714	TCONS_00010926.p1
OG0006997	ASTMX16081	TCONS_00048268.p1
OG0006998	ASTMX20511	TCONS_00056048.p1
OG0006999	ASTMX01835	TCONS_00018389.p1
OG0007000	ASTMX15934	TCONS_00026369.p1, TCONS_00026368.p1
OG0007001	ASTMX14381	TCONS_00035924.p1
OG0007002	ASTMX16784	TCONS_00016683.p1
OG0007003	ASTMX07209, ASTMX15526	TCONS_00007710.p1
OG0007004	ASTMX09577	TCONS_00007966.p1
OG0007005	ASTMX22123	TCONS_00005914.p1
OG0007006	ASTMX06196	TCONS_00042060.p1
OG0007007	ASTMX02970	TCONS_00047237.p1
OG0007008	ASTMX15324	TCONS_00029015.p1
OG0007009	ASTMX19873	TCONS_00031874.p1
OG0007010	ASTMX11111	TCONS_00042742.p1
OG0007011	ASTMX05849	TCONS_00043983.p1
OG0007012	ASTMX09660	TCONS_00030131.p1
OG0007013	ASTMX04505	TCONS_00013691.p1
OG0007014	ASTMX08585	TCONS_00026656.p1
OG0007015	ASTMX17285	TCONS_00009257.p1
OG0007017	ASTMX21710	TCONS_00021379.p1
OG0007018	ASTMX14959	TCONS_00013158.p1
OG0007019	ASTMX01540	TCONS_00014248.p1
OG0007020	ASTMX09751	TCONS_00025884.p1
OG0007021	ASTMX12977	TCONS_00020938.p1
OG0007022	ASTMX05294	TCONS_00056686.p1
OG0007023	ASTMX16844	TCONS_00049329.p1
OG0007024	ASTMX00414	TCONS_00048088.p1
OG0007025	ASTMX02047	TCONS_00055826.p1
OG0007026	ASTMX05189	TCONS_00025829.p1, TCONS_00024459.p1
OG0007027	ASTMX19969	TCONS_00047558.p1
OG0007031	ASTMX20247	TCONS_00046498.p1
OG0007032	ASTMX00154	TCONS_00000637.p1
OG0007033	ASTMX01258	TCONS_00011250.p1
OG0007034	ASTMX14249	TCONS_00054961.p1
OG0007035	ASTMX03494, ASTMX12369	TCONS_00034953.p1
OG0007036	ASTMX13788	TCONS_00014868.p1
OG0007037	ASTMX12701	TCONS_00055622.p1
OG0007038	ASTMX01792	TCONS_00048491.p1
OG0007039	ASTMX01368, ASTMX11134	TCONS_00011868.p1
OG0007040	ASTMX09108	TCONS_00015577.p1
OG0007041	ASTMX12415, ASTMX17229	TCONS_00033170.p1
OG0007042	ASTMX10661	TCONS_00003604.p1
OG0007043	ASTMX12586	TCONS_00027745.p1
OG0007044	ASTMX08265	TCONS_00043439.p1
OG0007045	ASTMX05785	TCONS_00054903.p1
OG0007046	ASTMX11335	TCONS_00001135.p1
OG0007047	ASTMX00903	TCONS_00015352.p1
OG0007048	ASTMX04983, ASTMX07732	TCONS_00013693.p1
OG0007050	ASTMX11641	TCONS_00027092.p1
OG0007053	ASTMX17068	TCONS_00033075.p1
OG0007054	ASTMX07334	TCONS_00006174.p1
OG0007055	ASTMX13195	TCONS_00006739.p1
OG0007056	ASTMX05882	TCONS_00003503.p1
OG0007058	ASTMX07059	TCONS_00040470.p1
OG0007059	ASTMX01512	TCONS_00027327.p1
OG0007060	ASTMX01836	TCONS_00055756.p1
OG0007061	ASTMX10503	TCONS_00026381.p1
OG0007062	ASTMX15159	TCONS_00051560.p1
OG0007063	ASTMX10117	TCONS_00013713.p1
OG0007064	ASTMX19560	TCONS_00042533.p1
OG0007065	ASTMX06285	TCONS_00023245.p1
OG0007066	ASTMX22476	TCONS_00022269.p1
OG0007067	ASTMX08892	TCONS_00008009.p1
OG0007068	ASTMX10090	TCONS_00030207.p1
OG0007070	ASTMX03138	TCONS_00022825.p1, TCONS_00021624.p1
OG0007071	ASTMX08483	TCONS_00054222.p1
OG0007072	ASTMX07084	TCONS_00007191.p1
OG0007073	ASTMX19088	TCONS_00051978.p1
OG0007074	ASTMX18317	TCONS_00036890.p1
OG0007075	ASTMX15828, ASTMX07345	TCONS_00031214.p1, TCONS_00031191.p1
OG0007076	ASTMX16160	TCONS_00016847.p1
OG0007077	ASTMX11100	TCONS_00042859.p1
OG0007078	ASTMX15143	TCONS_00003826.p1, TCONS_00003804.p1
OG0007079	ASTMX04560	TCONS_00018783.p1
OG0007080	ASTMX08945	TCONS_00017745.p1
OG0007081	ASTMX07386	TCONS_00016796.p1
OG0007082	ASTMX10303	TCONS_00017347.p1, TCONS_00017363.p1
OG0007083	ASTMX00902	TCONS_00016430.p1
OG0007084	ASTMX21153	TCONS_00007233.p1
OG0007085	ASTMX02625	TCONS_00023439.p1
OG0007086	ASTMX07211	TCONS_00049476.p1
OG0007087	ASTMX08152	TCONS_00045677.p2, TCONS_00046754.p1
OG0007089	ASTMX02285	TCONS_00022106.p1
OG0007090	ASTMX06534, ASTMX02841	TCONS_00054332.p1
OG0007091	ASTMX11325	TCONS_00046618.p1
OG0007092	ASTMX01277	TCONS_00009665.p1
OG0007093	ASTMX22411, ASTMX21833	TCONS_00053768.p1
OG0007094	ASTMX08477	TCONS_00009578.p1
OG0007095	ASTMX09063	TCONS_00012814.p1
OG0007096	ASTMX11766, ASTMX03776	TCONS_00003040.p1
OG0007097	ASTMX19019	TCONS_00052445.p1, TCONS_00040903.p1
OG0007098	ASTMX01065	TCONS_00033201.p1, TCONS_00008826.p1
OG0007099	ASTMX18631	TCONS_00009517.p1
OG0007100	ASTMX09252	TCONS_00049528.p1
OG0007102	ASTMX09794	TCONS_00042851.p1
OG0007103	ASTMX15827	TCONS_00030082.p1
OG0007105	ASTMX19209	TCONS_00006169.p1
OG0007106	ASTMX00806	TCONS_00047227.p1
OG0007107	ASTMX19243	TCONS_00014572.p1
OG0007108	ASTMX12153	TCONS_00006170.p1
OG0007109	ASTMX08333	TCONS_00037031.p1
OG0007111	ASTMX09580, ASTMX03137	TCONS_00007529.p1
OG0007112	ASTMX05122	TCONS_00029738.p1
OG0007113	ASTMX02092, ASTMX16843	TCONS_00047530.p1
OG0007114	ASTMX13798	TCONS_00008157.p1
OG0007115	ASTMX16286	TCONS_00008987.p1
OG0007116	ASTMX19526	TCONS_00013947.p1
OG0007117	ASTMX15880	TCONS_00047577.p1
OG0007118	ASTMX14472	TCONS_00001877.p1
OG0007119	ASTMX05484	TCONS_00052985.p1, TCONS_00052977.p1
OG0007120	ASTMX06093	TCONS_00053428.p1
OG0007121	ASTMX18720	TCONS_00011260.p1
OG0007122	ASTMX04799	TCONS_00050924.p1
OG0007123	ASTMX16148	TCONS_00026911.p1
OG0007124	ASTMX09795	TCONS_00043163.p1
OG0007125	ASTMX16475	TCONS_00034395.p1, TCONS_00034463.p1
OG0007126	ASTMX14075	TCONS_00010845.p1
OG0007127	ASTMX12250, ASTMX01819	TCONS_00019274.p1
OG0007128	ASTMX15167	TCONS_00054786.p1, TCONS_00038866.p1
OG0007129	ASTMX09310, ASTMX13495	TCONS_00026026.p1
OG0007130	ASTMX16072	TCONS_00047510.p1
OG0007131	ASTMX13441	TCONS_00053264.p1
OG0007132	ASTMX04322	TCONS_00046363.p1
OG0007133	ASTMX21250	TCONS_00029153.p1
OG0007134	ASTMX16982	TCONS_00041920.p1
OG0007135	ASTMX00245	TCONS_00018971.p1
OG0007136	ASTMX05160	TCONS_00028952.p1
OG0007137	ASTMX18044	TCONS_00014362.p1
OG0007138	ASTMX13115	TCONS_00015362.p1
OG0007139	ASTMX04012	TCONS_00016896.p1
OG0007140	ASTMX06549, ASTMX15484	TCONS_00053561.p1
OG0007141	ASTMX17349	TCONS_00012294.p1
OG0007143	ASTMX01334	TCONS_00045330.p1
OG0007144	ASTMX14074	TCONS_00011322.p1
OG0007145	ASTMX08637	TCONS_00046303.p1
OG0007147	ASTMX13962	TCONS_00050872.p1
OG0007148	ASTMX17772	TCONS_00048638.p1
OG0007150	ASTMX03541	TCONS_00008146.p1
OG0007152	ASTMX14227, ASTMX14226	TCONS_00019894.p1
OG0007153	ASTMX01581	TCONS_00011695.p1
OG0007154	ASTMX04579	TCONS_00009690.p1
OG0007158	ASTMX13778, ASTMX13779	TCONS_00007848.p1
OG0007159	ASTMX02076	TCONS_00015808.p1
OG0007160	ASTMX19280	TCONS_00009021.p1
OG0007161	ASTMX12648, ASTMX10902	TCONS_00007008.p1
OG0007163	ASTMX14930	TCONS_00029121.p1
OG0007164	ASTMX04180	TCONS_00002256.p1
OG0007165	ASTMX02974	TCONS_00017776.p1
OG0007166	ASTMX12427	TCONS_00024144.p1
OG0007168	ASTMX12719	TCONS_00055660.p1
OG0007171	ASTMX19376	TCONS_00010138.p1
OG0007173	ASTMX08040	TCONS_00051896.p1
OG0007174	ASTMX15803	TCONS_00007979.p1
OG0007175	ASTMX08991	TCONS_00023372.p1, TCONS_00023371.p1, TCONS_00023408.p1
OG0007176	ASTMX19988	TCONS_00040411.p1
OG0007177	ASTMX13669	TCONS_00010636.p1
OG0007178	ASTMX03848	TCONS_00016052.p1
OG0007179	ASTMX11963	TCONS_00019736.p1, TCONS_00019726.p1
OG0007180	ASTMX07909	TCONS_00029666.p1, TCONS_00028776.p1
OG0007181	ASTMX06406, ASTMX09641	TCONS_00038911.p1, TCONS_00041145.p1
OG0007182	ASTMX03504	TCONS_00022331.p1
OG0007183	ASTMX05746	TCONS_00046337.p1
OG0007184	ASTMX04306	TCONS_00018313.p1
OG0007185	ASTMX18718, ASTMX07838	TCONS_00035310.p1, TCONS_00035096.p1, TCONS_00045105.p1, TCONS_00045100.p1
OG0007186	ASTMX01462	TCONS_00003055.p1
OG0007187	ASTMX05320	TCONS_00019991.p1
OG0007188	ASTMX06664	TCONS_00056408.p1
OG0007189	ASTMX20543	TCONS_00012994.p1
OG0007191	ASTMX21840	TCONS_00054320.p1
OG0007192	ASTMX07871	TCONS_00056981.p1
OG0007195	ASTMX16329	TCONS_00003009.p1
OG0007198	ASTMX09261	TCONS_00029381.p1, TCONS_00023717.p1
OG0007200	ASTMX15610	TCONS_00031248.p1
OG0007201	ASTMX04910	TCONS_00012488.p1
OG0007204	ASTMX05488, ASTMX20399	TCONS_00053739.p1
OG0007209	ASTMX11363, ASTMX15404	TCONS_00005099.p1
OG0007213	ASTMX14168	TCONS_00012239.p1
OG0007214	ASTMX20677	TCONS_00025552.p1
OG0007248	ASTMX11925	TCONS_00008889.p1
OG0007250	ASTMX04160	TCONS_00022493.p1
OG0007251	ASTMX21422	TCONS_00029700.p1
OG0007253	ASTMX10666, ASTMX22135	TCONS_00007438.p1
OG0007254	ASTMX14077	TCONS_00050275.p1
OG0007255	ASTMX20514	TCONS_00056623.p1
OG0007256	ASTMX11396	TCONS_00013533.p1
OG0007258	ASTMX15166	TCONS_00029836.p1
OG0007260	ASTMX05630	TCONS_00010130.p1
OG0007261	ASTMX18822, ASTMX21778	TCONS_00054521.p1
OG0007264	ASTMX01064	TCONS_00009451.p1
OG0007266	ASTMX02148	TCONS_00049668.p1
OG0007267	ASTMX06471	TCONS_00053410.p1
OG0007268	ASTMX21870	TCONS_00021568.p1
OG0007269	ASTMX01325	TCONS_00017528.p1, TCONS_00018132.p1
OG0007270	ASTMX04175, ASTMX22945	TCONS_00042829.p1
OG0007271	ASTMX06578	TCONS_00013933.p1
OG0007272	ASTMX05229	TCONS_00052083.p1
OG0007273	ASTMX07371	TCONS_00038194.p1
OG0007274	ASTMX02966	TCONS_00004667.p1
OG0007275	ASTMX12595	TCONS_00005999.p1
OG0007279	ASTMX12215	TCONS_00005992.p1
OG0007280	ASTMX21182	TCONS_00045995.p1
OG0007281	ASTMX19835	TCONS_00012551.p1
OG0007282	ASTMX13185	TCONS_00006842.p1
OG0007283	ASTMX04985, ASTMX12322	TCONS_00002100.p1
OG0007284	ASTMX20942, ASTMX08706, ASTMX11857	TCONS_00002347.p1
OG0007285	ASTMX14462	TCONS_00002156.p1
OG0007286	ASTMX18425	TCONS_00028996.p1
OG0007288	ASTMX03770	TCONS_00031264.p1
OG0007290	ASTMX00594, ASTMX00595	TCONS_00007187.p1
OG0007291	ASTMX18522	TCONS_00008947.p1
OG0007292	ASTMX06760	TCONS_00035530.p1, TCONS_00035602.p1
OG0007293	ASTMX00876	TCONS_00045187.p1
OG0007294	ASTMX12341	TCONS_00019618.p1
OG0007295	ASTMX04656	TCONS_00030149.p1
OG0007296	ASTMX12421	TCONS_00004477.p1
OG0007297	ASTMX03978	TCONS_00013759.p1
OG0007298	ASTMX13876	TCONS_00043853.p1
OG0007299	ASTMX19667	TCONS_00026956.p1
OG0007300	ASTMX11999	TCONS_00055881.p1
OG0007302	ASTMX06041	TCONS_00042008.p1
OG0007303	ASTMX10541	TCONS_00021677.p1
OG0007304	ASTMX20413	TCONS_00017068.p1
OG0007305	ASTMX03479	TCONS_00039824.p1
OG0007306	ASTMX03689	TCONS_00002187.p1
OG0007307	ASTMX04207	TCONS_00003884.p1
OG0007308	ASTMX01916	TCONS_00004027.p1
OG0007309	ASTMX11583	TCONS_00010691.p1
OG0007310	ASTMX12704	TCONS_00055647.p1
OG0007312	ASTMX04996	TCONS_00012482.p1
OG0007314	ASTMX10223	TCONS_00010379.p1
OG0007316	ASTMX02720	TCONS_00006026.p1
OG0007317	ASTMX22022	TCONS_00046686.p1
OG0007318	ASTMX00787	TCONS_00049203.p1
OG0007319	ASTMX07462	TCONS_00045987.p1
OG0007320	ASTMX12409	TCONS_00029160.p1
OG0007322	ASTMX11199	TCONS_00015457.p1
OG0007323	ASTMX17924	TCONS_00018010.p1
OG0007325	ASTMX02559	TCONS_00007263.p1
OG0007326	ASTMX05141	TCONS_00019324.p1
OG0007327	ASTMX16928	TCONS_00020899.p1
OG0007328	ASTMX18500, ASTMX09690	TCONS_00025891.p1
OG0007329	ASTMX09140	TCONS_00015001.p1
OG0007330	ASTMX02261	TCONS_00042612.p1
OG0007331	ASTMX20704	TCONS_00017202.p1
OG0007333	ASTMX22709, ASTMX07160, ASTMX00006, ASTMX08588	TCONS_00022881.p1
OG0007334	ASTMX00823	TCONS_00020764.p1
OG0007335	ASTMX08086	TCONS_00012140.p1
OG0007336	ASTMX07496	TCONS_00001393.p1, TCONS_00001399.p1
OG0007337	ASTMX12916	TCONS_00018627.p1
OG0007338	ASTMX02618	TCONS_00050471.p1
OG0007339	ASTMX02641	TCONS_00055656.p1
OG0007340	ASTMX08732	TCONS_00016057.p1
OG0007341	ASTMX04204	TCONS_00016545.p1
OG0007342	ASTMX19872	TCONS_00014969.p1, TCONS_00052712.p1
OG0007343	ASTMX18185	TCONS_00052916.p1
OG0007344	ASTMX01305, ASTMX02473	TCONS_00010788.p1
OG0007345	ASTMX21131, ASTMX06635, ASTMX21132	TCONS_00030892.p1
OG0007347	ASTMX19348	TCONS_00027454.p1
OG0007348	ASTMX04174	TCONS_00021307.p1
OG0007349	ASTMX13465	TCONS_00006145.p1
OG0007351	ASTMX16249	TCONS_00019320.p1
OG0007352	ASTMX15445	TCONS_00006024.p1
OG0007353	ASTMX00421	TCONS_00008823.p1
OG0007354	ASTMX09586	TCONS_00019461.p1
OG0007355	ASTMX20506	TCONS_00006284.p1
OG0007356	ASTMX09436	TCONS_00049071.p1
OG0007357	ASTMX00212	TCONS_00011016.p1
OG0007358	ASTMX13640, ASTMX13639	TCONS_00029301.p1
OG0007359	ASTMX02654, ASTMX18346	TCONS_00009375.p1
OG0007360	ASTMX13128	TCONS_00016357.p1
OG0007361	ASTMX04257	TCONS_00029124.p1, TCONS_00029129.p1
OG0007363	ASTMX09519	TCONS_00042576.p1
OG0007364	ASTMX19884	TCONS_00043040.p1
OG0007365	ASTMX11544	TCONS_00054495.p1
OG0007366	ASTMX07911	TCONS_00027860.p1
OG0007367	ASTMX16066	TCONS_00054210.p1
OG0007368	ASTMX21920, ASTMX21921	TCONS_00023382.p1, TCONS_00023348.p1, TCONS_00023381.p1
OG0007369	ASTMX07879	TCONS_00056741.p1
OG0007370	ASTMX04423	TCONS_00006543.p1
OG0007371	ASTMX13154	TCONS_00026558.p1
OG0007372	ASTMX12516	TCONS_00002920.p1
OG0007373	ASTMX14113	TCONS_00056390.p1, TCONS_00041425.p1
OG0007374	ASTMX12837	TCONS_00027657.p1
OG0007375	ASTMX15235	TCONS_00002388.p1
OG0007376	ASTMX15253	TCONS_00046614.p1
OG0007377	ASTMX03790	TCONS_00015260.p1
OG0007378	ASTMX18122	TCONS_00021076.p1
OG0007379	ASTMX14785	TCONS_00003495.p1
OG0007380	ASTMX04916	TCONS_00019634.p1
OG0007381	ASTMX20401	TCONS_00013896.p1
OG0007382	ASTMX17402	TCONS_00018463.p1
OG0007384	ASTMX14111	TCONS_00000901.p1
OG0007385	ASTMX09213	TCONS_00025457.p1
OG0007386	ASTMX20935	TCONS_00045807.p1
OG0007387	ASTMX15746	TCONS_00015964.p1
OG0007388	ASTMX22670	TCONS_00053201.p1, TCONS_00053202.p1
OG0007389	ASTMX10391	TCONS_00000201.p1
OG0007390	ASTMX04953	TCONS_00013719.p1, TCONS_00013718.p1
OG0007391	ASTMX13069	TCONS_00006040.p1
OG0007392	ASTMX19324	TCONS_00052672.p1
OG0007393	ASTMX01350	TCONS_00011541.p1
OG0007394	ASTMX16185	TCONS_00010962.p1
OG0007395	ASTMX01531	TCONS_00013162.p1
OG0007396	ASTMX12830, ASTMX12829	TCONS_00007368.p1
OG0007397	ASTMX14034	TCONS_00053178.p1
OG0007399	ASTMX13453	TCONS_00002016.p1
OG0007400	ASTMX09121	TCONS_00021504.p1
OG0007402	ASTMX15982	TCONS_00013464.p1
OG0007403	ASTMX16612	TCONS_00010423.p1
OG0007405	ASTMX02602	TCONS_00006553.p1
OG0007406	ASTMX09996	TCONS_00004889.p1
OG0007407	ASTMX12099	TCONS_00030604.p1
OG0007408	ASTMX09058	TCONS_00017153.p1
OG0007409	ASTMX07509	TCONS_00018206.p1
OG0007410	ASTMX19533, ASTMX13216, ASTMX11670	TCONS_00012815.p1
OG0007411	ASTMX13621	TCONS_00020743.p1
OG0007412	ASTMX13610	TCONS_00000425.p1
OG0007414	ASTMX05497	TCONS_00053253.p1
OG0007415	ASTMX16034, ASTMX16033	TCONS_00003678.p1
OG0007416	ASTMX17243	TCONS_00044268.p1, TCONS_00042872.p1
OG0007417	ASTMX20315	TCONS_00004580.p1
OG0007418	ASTMX04419	TCONS_00004974.p1
OG0007419	ASTMX04991	TCONS_00012322.p1
OG0007420	ASTMX20030	TCONS_00050553.p1
OG0007421	ASTMX05344	TCONS_00056604.p1, TCONS_00056597.p1
OG0007422	ASTMX19693	TCONS_00011395.p1
OG0007423	ASTMX12312, ASTMX03626	TCONS_00013868.p1
OG0007424	ASTMX15981	TCONS_00013473.p1
OG0007425	ASTMX02596	TCONS_00043934.p1
OG0007427	ASTMX12286	TCONS_00027248.p1
OG0007428	ASTMX08697	TCONS_00041450.p1, TCONS_00055214.p1
OG0007429	ASTMX03059	TCONS_00049271.p1
OG0007430	ASTMX03740	TCONS_00000591.p1
OG0007431	ASTMX01820	TCONS_00020262.p1
OG0007432	ASTMX14921	TCONS_00051328.p1, TCONS_00051420.p3
OG0007433	ASTMX17755	TCONS_00019250.p1
OG0007436	ASTMX15686, ASTMX15687	TCONS_00004148.p1
OG0007437	ASTMX18512, ASTMX04683	TCONS_00027829.p1, TCONS_00027828.p1
OG0007438	ASTMX09594	TCONS_00025516.p1
OG0007439	ASTMX19373	TCONS_00016765.p1
OG0007440	ASTMX05556	TCONS_00048153.p1
OG0007441	ASTMX09117	TCONS_00018310.p1
OG0007442	ASTMX06460	TCONS_00053552.p1
OG0007443	ASTMX12858	TCONS_00006361.p1, TCONS_00006360.p1
OG0007444	ASTMX03551, ASTMX12507	TCONS_00028927.p1
OG0007445	ASTMX06203	TCONS_00001021.p1
OG0007446	ASTMX05100	TCONS_00005993.p1
OG0007450	ASTMX04602	TCONS_00012170.p1
OG0007451	ASTMX12754	TCONS_00020489.p1
OG0007452	ASTMX07761	TCONS_00043752.p1
OG0007453	ASTMX23041, ASTMX14696	TCONS_00015079.p1
OG0007454	ASTMX12724	TCONS_00022466.p1
OG0007455	ASTMX07952	TCONS_00001304.p1
OG0007456	ASTMX09758	TCONS_00017386.p1
OG0007457	ASTMX13240	TCONS_00027985.p1
OG0007458	ASTMX22316	TCONS_00054268.p1
OG0007459	ASTMX04370	TCONS_00011184.p1
OG0007460	ASTMX03203	TCONS_00011173.p1
OG0007461	ASTMX10994, ASTMX10995	TCONS_00011136.p1
OG0007462	ASTMX13256	TCONS_00004455.p1
OG0007463	ASTMX08538	TCONS_00023049.p1
OG0007464	ASTMX01898	TCONS_00018997.p1
OG0007465	ASTMX14370, ASTMX22932	TCONS_00005089.p1
OG0007467	ASTMX18832	TCONS_00029316.p1
OG0007468	ASTMX20018	TCONS_00027148.p1
OG0007471	ASTMX05581	TCONS_00008793.p1
OG0007472	ASTMX08198	TCONS_00027881.p1
OG0007473	ASTMX04881	TCONS_00056776.p2
OG0007475	ASTMX09706	TCONS_00034483.p1
OG0007476	ASTMX18971	TCONS_00053493.p1
OG0007477	ASTMX19734	TCONS_00055325.p1
OG0007478	ASTMX10619	TCONS_00006303.p1
OG0007480	ASTMX07621	TCONS_00027117.p1
OG0007481	ASTMX09636	TCONS_00006126.p1
OG0007482	ASTMX15375	TCONS_00050546.p1
OG0007483	ASTMX18379	TCONS_00017917.p1
OG0007484	ASTMX16513	TCONS_00011058.p1
OG0007485	ASTMX15236	TCONS_00029182.p1
OG0007487	ASTMX04401	TCONS_00006042.p1, TCONS_00004732.p1
OG0007488	ASTMX15704	TCONS_00056102.p1
OG0007489	ASTMX20723	TCONS_00011180.p1
OG0007491	ASTMX21855	TCONS_00026008.p1, TCONS_00026018.p1
OG0007492	ASTMX22346	TCONS_00010188.p1
OG0007494	ASTMX10193	TCONS_00005244.p1
OG0007495	ASTMX11414	TCONS_00003309.p1
OG0007496	ASTMX22765	TCONS_00003618.p1
OG0007497	ASTMX00120	TCONS_00021497.p1
OG0007498	ASTMX21105	TCONS_00046777.p1
OG0007499	ASTMX03949	TCONS_00011333.p1
OG0007500	ASTMX04154, ASTMX15693	TCONS_00002909.p1
OG0007501	ASTMX07151	TCONS_00037490.p1
OG0007503	ASTMX06574	TCONS_00021620.p1
OG0007504	ASTMX12320	TCONS_00013281.p1, TCONS_00013301.p1
OG0007506	ASTMX01578	TCONS_00011706.p1
OG0007507	ASTMX22746	TCONS_00011576.p1
OG0007508	ASTMX03316	TCONS_00015471.p1
OG0007509	ASTMX09639	TCONS_00054447.p1
OG0007510	ASTMX02461	TCONS_00018393.p1
OG0007513	ASTMX22406, ASTMX07121	TCONS_00015244.p1, TCONS_00048348.p1
OG0007514	ASTMX05469	TCONS_00052992.p1
OG0007515	ASTMX11064	TCONS_00054371.p1
OG0007516	ASTMX00630, ASTMX02116	TCONS_00047818.p1
OG0007517	ASTMX00346	TCONS_00024868.p1, TCONS_00024847.p1, TCONS_00024869.p1
OG0007518	ASTMX22420	TCONS_00049603.p1
OG0007519	ASTMX02575	TCONS_00045536.p1
OG0007520	ASTMX05912	TCONS_00054334.p1
OG0007521	ASTMX02807, ASTMX13161	TCONS_00005602.p1, TCONS_00005599.p1, TCONS_00005598.p1, TCONS_00005594.p1
OG0007524	ASTMX11833	TCONS_00021553.p1
OG0007525	ASTMX02842	TCONS_00053226.p1
OG0007527	ASTMX20421, ASTMX12338	TCONS_00020697.p1
OG0007528	ASTMX16867	TCONS_00016340.p1
OG0007529	ASTMX06570	TCONS_00013712.p1
OG0007531	ASTMX21127	TCONS_00028954.p1
OG0007533	ASTMX18571, ASTMX19307	TCONS_00027040.p1
OG0007540	ASTMX05731, ASTMX01021, ASTMX00653	TCONS_00003007.p1
OG0007541	ASTMX01290	TCONS_00011720.p1
OG0007542	ASTMX01804, ASTMX14773, ASTMX05395, ASTMX22620, ASTMX19903, ASTMX15988	TCONS_00056860.p1
OG0007547	ASTMX13924, ASTMX08998	TCONS_00053767.p1
OG0007548	ASTMX09188	TCONS_00043034.p1
OG0007551	ASTMX12969, ASTMX11830	TCONS_00019238.p1
OG0007553	ASTMX16313	TCONS_00028137.p1
OG0007582	ASTMX04137	TCONS_00047301.p1
OG0007583	ASTMX03611	TCONS_00025889.p1
OG0007584	ASTMX21397	TCONS_00014181.p1
OG0007586	ASTMX18851	TCONS_00049145.p1
OG0007587	ASTMX10665	TCONS_00045363.p1
OG0007588	ASTMX16311	TCONS_00024021.p1
OG0007589	ASTMX14018	TCONS_00041793.p1
OG0007591	ASTMX10219	TCONS_00002544.p1
OG0007592	ASTMX15697	TCONS_00021740.p1, TCONS_00011070.p1, TCONS_00054888.p1, TCONS_00049407.p1
OG0007593	ASTMX05699	TCONS_00051391.p1
OG0007596	ASTMX01050	TCONS_00019598.p1
OG0007597	ASTMX12506	TCONS_00056560.p1
OG0007600	ASTMX06490	TCONS_00021823.p1
OG0007601	ASTMX14174	TCONS_00012592.p1
OG0007602	ASTMX12453	TCONS_00053897.p1
OG0007603	ASTMX06253	TCONS_00007849.p1
OG0007604	ASTMX02553	TCONS_00008215.p1
OG0007605	ASTMX01306, ASTMX02474	TCONS_00010403.p1
OG0007606	ASTMX08449	TCONS_00010402.p1
OG0007607	ASTMX05677	TCONS_00051718.p1
OG0007609	ASTMX13434	TCONS_00022589.p1
OG0007610	ASTMX00949	TCONS_00049691.p1
OG0007611	ASTMX01317	TCONS_00009954.p1
OG0007612	ASTMX05194	TCONS_00038095.p1
OG0007613	ASTMX02855	TCONS_00053626.p1
OG0007614	ASTMX02573	TCONS_00007077.p1
OG0007615	ASTMX21643	TCONS_00049219.p1
OG0007616	ASTMX07503, ASTMX07502	TCONS_00045337.p1
OG0007617	ASTMX10087	TCONS_00028755.p1
OG0007619	ASTMX18208	TCONS_00051121.p1
OG0007621	ASTMX08854	TCONS_00042782.p1
OG0007622	ASTMX11258	TCONS_00048817.p1
OG0007624	ASTMX07491	TCONS_00000852.p1
OG0007626	ASTMX04623	TCONS_00022439.p1
OG0007628	ASTMX19581	TCONS_00044142.p1
OG0007630	ASTMX18126	TCONS_00022042.p1
OG0007632	ASTMX18462, ASTMX04246	TCONS_00003461.p1
OG0007633	ASTMX02751	TCONS_00019502.p1
OG0007634	ASTMX19337	TCONS_00031483.p1
OG0007635	ASTMX01942	TCONS_00030629.p1
OG0007637	ASTMX04583	TCONS_00011139.p1
OG0007638	ASTMX06881	TCONS_00048910.p1
OG0007639	ASTMX18691	TCONS_00030093.p1
OG0007640	ASTMX17837, ASTMX02941	TCONS_00029159.p1
OG0007641	ASTMX08197, ASTMX13625	TCONS_00028340.p1
OG0007642	ASTMX07389	TCONS_00015833.p1, TCONS_00020704.p1
OG0007643	ASTMX05389	TCONS_00002995.p1
OG0007645	ASTMX05408	TCONS_00013025.p1
OG0007646	ASTMX00141	TCONS_00044005.p1
OG0007647	ASTMX19745	TCONS_00056859.p1
OG0007648	ASTMX09097	TCONS_00001270.p1
OG0007650	ASTMX15984	TCONS_00015610.p1
OG0007651	ASTMX20922	TCONS_00056695.p1, TCONS_00009716.p1
OG0007652	ASTMX20055, ASTMX09733	TCONS_00016043.p1
OG0007653	ASTMX11577	TCONS_00011069.p1
OG0007655	ASTMX05138, ASTMX12497, ASTMX11936, ASTMX02437	TCONS_00028825.p1
OG0007656	ASTMX02152	TCONS_00048545.p1
OG0007657	ASTMX19589	TCONS_00036175.p1
OG0007658	ASTMX08797	TCONS_00007816.p1, TCONS_00007835.p1, TCONS_00007815.p1
OG0007659	ASTMX12190	TCONS_00020526.p1
OG0007660	ASTMX11758	TCONS_00015904.p1
OG0007662	ASTMX03015	TCONS_00010765.p1
OG0007663	ASTMX21598	TCONS_00054988.p1
OG0007665	ASTMX09981	TCONS_00025915.p1
