Orthogroup	ASTMX	HUMAN
OG0011059	ASTMX11841, ASTMX16423	HUMAN29644
OG0011060	ASTMX12345	HUMAN24445, HUMAN24444
OG0011061	ASTMX12386	HUMAN23478
OG0011062	ASTMX12547	HUMAN07952, HUMAN07953
OG0011064	ASTMX13506	HUMAN05579, HUMAN05577, HUMAN05578
OG0011065	ASTMX13629	HUMAN23713
OG0011066	ASTMX14673	HUMAN17785, HUMAN17783, HUMAN17786, HUMAN17784, HUMAN17782
OG0011067	ASTMX14722	HUMAN29001
OG0011068	ASTMX15572	HUMAN24063
OG0011069	ASTMX15786, ASTMX18642	HUMAN20328, HUMAN20329, HUMAN20327
OG0011070	ASTMX16260	HUMAN15279
OG0011071	ASTMX16875	HUMAN01042
OG0011072	ASTMX17178	HUMAN02960
OG0011073	ASTMX18744	HUMAN21181, HUMAN21182
OG0011073	ASTMX18745	HUMAN07901
OG0011074	ASTMX20378, ASTMX19226	HUMAN18438
OG0011075	ASTMX19522, ASTMX22573	HUMAN22937
OG0011077	ASTMX22028	HUMAN06134, HUMAN06133
OG0011199	ASTMX01943	HUMAN22828, HUMAN22829
OG0011202	ASTMX07330	HUMAN04930
OG0011227	ASTMX10506	HUMAN03642
OG0011229	ASTMX00811	HUMAN06373
OG0011232	ASTMX08997	HUMAN11447
OG0011234	ASTMX09916	HUMAN25377
OG0011238	ASTMX17909	HUMAN06163
OG0011242	ASTMX01371	HUMAN08828
OG0011246	ASTMX03864	HUMAN25666, HUMAN25665
OG0011265	ASTMX13444	HUMAN23445
OG0011277	ASTMX11893	HUMAN17417
OG0011291	ASTMX21471	HUMAN16376, HUMAN16377
OG0011293	ASTMX21844	HUMAN30181
OG0011298	ASTMX16182, ASTMX02976	HUMAN19540
OG0011305	ASTMX11635	HUMAN22437, HUMAN22438
OG0011306	ASTMX00270	HUMAN15212
OG0011308	ASTMX22785	HUMAN01538, HUMAN01496, HUMAN01539, HUMAN01499, HUMAN01564, HUMAN01555
OG0011315	ASTMX05089	HUMAN22524
OG0011318	ASTMX04453	HUMAN12709
OG0011373	ASTMX02103	HUMAN21044
OG0011375	ASTMX09791	HUMAN17390, HUMAN17391
OG0011392	ASTMX00115, ASTMX09550	HUMAN21381
OG0011395	ASTMX16388, ASTMX00500	HUMAN00866, HUMAN00867
OG0011395	ASTMX17921	HUMAN14446, HUMAN14447
OG0011396	ASTMX00691	HUMAN19229
OG0011397	ASTMX00830, ASTMX04592	HUMAN00678, HUMAN00677
OG0011399	ASTMX09505, ASTMX01261	HUMAN25286
OG0011400	ASTMX18493, ASTMX01492	HUMAN03553, HUMAN03554, HUMAN03552
OG0011401	ASTMX01799	HUMAN01397
OG0011401	ASTMX15944	HUMAN21148
OG0011402	ASTMX01923	HUMAN26325
OG0011403	ASTMX02178	HUMAN20306
OG0011404	ASTMX16076, ASTMX02216	HUMAN02883
OG0011407	ASTMX23053	HUMAN23761
OG0011408	ASTMX03752	HUMAN23070
OG0011409	ASTMX03773, ASTMX20117	HUMAN22868
OG0011410	ASTMX04066, ASTMX04062, ASTMX22675, ASTMX04063, ASTMX04061	HUMAN23514
OG0011412	ASTMX04312	HUMAN28157
OG0011413	ASTMX04357, ASTMX10337	HUMAN21887, HUMAN21886, HUMAN21888
OG0011414	ASTMX04368	HUMAN16780
OG0011415	ASTMX11851	HUMAN29727
OG0011415	ASTMX04521	HUMAN19675, HUMAN30117
OG0011416	ASTMX05248	HUMAN00195, HUMAN00196
OG0011417	ASTMX05351	HUMAN17668
OG0011418	ASTMX05401	HUMAN19660, HUMAN19659
OG0011419	ASTMX05698	HUMAN00150
OG0011420	ASTMX05993, ASTMX18328	HUMAN23455
OG0011421	ASTMX06546	HUMAN14360
OG0011421	ASTMX13359	HUMAN28632
OG0011422	ASTMX16466, ASTMX06646, ASTMX06647	HUMAN03103, HUMAN03104
OG0011424	ASTMX06940	HUMAN23224
OG0011425	ASTMX07253	HUMAN07069
OG0011425	ASTMX21463	HUMAN26532
OG0011426	ASTMX07897	HUMAN14188, HUMAN14186, HUMAN14187
OG0011427	ASTMX08223	HUMAN07696
OG0011428	ASTMX13697, ASTMX09735	HUMAN29087
OG0011429	ASTMX09816	HUMAN21355, HUMAN21356
OG0011430	ASTMX10019	HUMAN23421
OG0011431	ASTMX11664, ASTMX21532, ASTMX11506, ASTMX10121	HUMAN12028
OG0011432	ASTMX10164	HUMAN24098
OG0011433	ASTMX10933	HUMAN02630
OG0011434	ASTMX12122, ASTMX11075	HUMAN03292
OG0011435	ASTMX16634	HUMAN02877
OG0011436	ASTMX11348	HUMAN11808
OG0011436	ASTMX21266	HUMAN18384
OG0011437	ASTMX17858, ASTMX11633	HUMAN04737, HUMAN18675
OG0011438	ASTMX19616, ASTMX11728, ASTMX22756	HUMAN13671
OG0011439	ASTMX11975	HUMAN19948, HUMAN19949
OG0011440	ASTMX12212	HUMAN11725, HUMAN11724
OG0011443	ASTMX12523, ASTMX12522, ASTMX18604	HUMAN30539, HUMAN30538, HUMAN30537, HUMAN30536
OG0011444	ASTMX12790	HUMAN05739, HUMAN05740
OG0011445	ASTMX13293, ASTMX14440	HUMAN29097
OG0011446	ASTMX13358	HUMAN28641, HUMAN28640, HUMAN28642
OG0011447	ASTMX22277, ASTMX13381	HUMAN12073, HUMAN12072, HUMAN12074, HUMAN12166, HUMAN12071
OG0011448	ASTMX13489	HUMAN02380
OG0011449	ASTMX13632	HUMAN23707, HUMAN23708
OG0011450	ASTMX14083	HUMAN02538
OG0011451	ASTMX15514	HUMAN23212
OG0011452	ASTMX15552, ASTMX22238, ASTMX22537	HUMAN18311
OG0011453	ASTMX19941, ASTMX15775	HUMAN20571, HUMAN20570
OG0011456	ASTMX17400	HUMAN00820
OG0011457	ASTMX17890	HUMAN23986
OG0011458	ASTMX18266, ASTMX22775	HUMAN09901
OG0011459	ASTMX22062, ASTMX18673	HUMAN24440, HUMAN24441, HUMAN24442, HUMAN24443
OG0011460	ASTMX22309, ASTMX19147	HUMAN14889, HUMAN14888, HUMAN14887
OG0011461	ASTMX19614	HUMAN13664, HUMAN13663
OG0011462	ASTMX20744	HUMAN18496
OG0011463	ASTMX21169	HUMAN10219
OG0011618	ASTMX08337	HUMAN07034, HUMAN07033, HUMAN07032, HUMAN07031
OG0011624	ASTMX21842	HUMAN25153
OG0011637	ASTMX00820	HUMAN00699
OG0011662	ASTMX16923, ASTMX18127	HUMAN05286
OG0011663	ASTMX07199	HUMAN11471
OG0011676	ASTMX08360	HUMAN00435
OG0011705	ASTMX14306	HUMAN14771, HUMAN14772
OG0011707	ASTMX02199	HUMAN09493
OG0011723	ASTMX13131	HUMAN02166
OG0011726	ASTMX02259	HUMAN05266
OG0011739	ASTMX13649	HUMAN22671, HUMAN22668, HUMAN22670, HUMAN22667, HUMAN22669
OG0011756	ASTMX20404	HUMAN21756
OG0011759	ASTMX14945	HUMAN22017
OG0011773	ASTMX22059	HUMAN01214
OG0011780	ASTMX08808	HUMAN30276
OG0011784	ASTMX03338	HUMAN23597
OG0011786	ASTMX12355, ASTMX12354	HUMAN16056, HUMAN16057
OG0011807	ASTMX15909, ASTMX15711	HUMAN24923
OG0011820	ASTMX01837	HUMAN28196
OG0011820	ASTMX21044	HUMAN18902
OG0011825	ASTMX04004	HUMAN29839, HUMAN29841, HUMAN29843
OG0011864	ASTMX04959, ASTMX09940, ASTMX09939	HUMAN25918
OG0011868	ASTMX18937, ASTMX00398	HUMAN04353
OG0011869	ASTMX00808	HUMAN20839
OG0011870	ASTMX01054	HUMAN01961
OG0011873	ASTMX01534	HUMAN13458
OG0011873	ASTMX03614	HUMAN10474
OG0011874	ASTMX01547, ASTMX12114	HUMAN03079
OG0011875	ASTMX01852	HUMAN15264
OG0011877	ASTMX02032, ASTMX02031	HUMAN06824
OG0011878	ASTMX05190	HUMAN06792
OG0011878	ASTMX02189	HUMAN04677
OG0011879	ASTMX02276	HUMAN05620
OG0011881	ASTMX02693	HUMAN30028
OG0011882	ASTMX06531, ASTMX06532, ASTMX02845	HUMAN01313
OG0011884	ASTMX02975	HUMAN19539
OG0011885	ASTMX03324	HUMAN29139
OG0011886	ASTMX03467, ASTMX03469, ASTMX03468	HUMAN27621, HUMAN27620
OG0011887	ASTMX03612	HUMAN21225, HUMAN21226, HUMAN21227
OG0011888	ASTMX15078, ASTMX14334	HUMAN29188
OG0011889	ASTMX03898	HUMAN24290
OG0011890	ASTMX11489, ASTMX04089	HUMAN24005
OG0011891	ASTMX12213, ASTMX04377	HUMAN11723
OG0011892	ASTMX10681, ASTMX04435	HUMAN15784
OG0011893	ASTMX20770	HUMAN22058
OG0011893	ASTMX04716	HUMAN24060
OG0011894	ASTMX05213	HUMAN00400
OG0011895	ASTMX05606	HUMAN11928, HUMAN11930, HUMAN11929
OG0011897	ASTMX07038, ASTMX05911	HUMAN15878, HUMAN15879
OG0011899	ASTMX06226	HUMAN09676, HUMAN09675, HUMAN09674
OG0011900	ASTMX06374	HUMAN21014, HUMAN21013
OG0011901	ASTMX06456	HUMAN02235
OG0011902	ASTMX06874	HUMAN05847, HUMAN05850, HUMAN05849, HUMAN05848
OG0011903	ASTMX16627, ASTMX07101	HUMAN06893
OG0011904	ASTMX07131	HUMAN26877
OG0011905	ASTMX07425	HUMAN20725
OG0011906	ASTMX17846	HUMAN18470, HUMAN18469, HUMAN18468
OG0011907	ASTMX08731	HUMAN24903
OG0011908	ASTMX08806	HUMAN30272, HUMAN21930, HUMAN16243
OG0011909	ASTMX08962	HUMAN23604, HUMAN23603, HUMAN23602, HUMAN23605
OG0011910	ASTMX09052	HUMAN29016
OG0011911	ASTMX09804, ASTMX09530	HUMAN07456, HUMAN07457
OG0011912	ASTMX09596	HUMAN02942
OG0011913	ASTMX09723	HUMAN23177
OG0011914	ASTMX10070, ASTMX15425	HUMAN22821
OG0011915	ASTMX10187	HUMAN12684
OG0011917	ASTMX10592	HUMAN16909
OG0011918	ASTMX12130, ASTMX20211	HUMAN03383, HUMAN03384
OG0011919	ASTMX12490	HUMAN27546, HUMAN27549, HUMAN27545
OG0011920	ASTMX12575	HUMAN26056
OG0011921	ASTMX12598, ASTMX17771	HUMAN09420
OG0011922	ASTMX12939	HUMAN17493, HUMAN17494, HUMAN17495
OG0011923	ASTMX13068	HUMAN19916
OG0011924	ASTMX13083	HUMAN23335
OG0011925	ASTMX17358, ASTMX13142	HUMAN14838, HUMAN14837
OG0011926	ASTMX13248, ASTMX14676	HUMAN17792
OG0011927	ASTMX14162	HUMAN14463, HUMAN14462
OG0011928	ASTMX14274, ASTMX19071	HUMAN21473
OG0011929	ASTMX14299	HUMAN09555, HUMAN09556
OG0011930	ASTMX15214, ASTMX14954	HUMAN24160
OG0011931	ASTMX22721, ASTMX15419	HUMAN22977, HUMAN22976
OG0011932	ASTMX16134	HUMAN12121, HUMAN12120
OG0011933	ASTMX16261, ASTMX16262	HUMAN15288
OG0011935	ASTMX16897, ASTMX16898	HUMAN21931, HUMAN21937, HUMAN18552, HUMAN20796
OG0011936	ASTMX17176	HUMAN08191, HUMAN08192
OG0011937	ASTMX18043	HUMAN02023
OG0011938	ASTMX18523	HUMAN14696, HUMAN14695, HUMAN14697
OG0011939	ASTMX18900	HUMAN30399
OG0011940	ASTMX19464	HUMAN23436
OG0011941	ASTMX19582	HUMAN22377, HUMAN22376
OG0011942	ASTMX19696	HUMAN10714
OG0011943	ASTMX20027	HUMAN00113
OG0011944	ASTMX20186, ASTMX22019, ASTMX21260	HUMAN24476
OG0011945	ASTMX20365	HUMAN20629
OG0011946	ASTMX20686	HUMAN02338, HUMAN02337, HUMAN06813
OG0011947	ASTMX20771	HUMAN22060
OG0011948	ASTMX20870	HUMAN22151
OG0011949	ASTMX20905	HUMAN03054, HUMAN03055, HUMAN03056
OG0011951	ASTMX21707	HUMAN10315, HUMAN10316, HUMAN10314
OG0011952	ASTMX22812, ASTMX22341	HUMAN09497
OG0011953	ASTMX22731	HUMAN07613, HUMAN07612
OG0012174	ASTMX21788	HUMAN09503
OG0012200	ASTMX11917	HUMAN03612
OG0012219	ASTMX18697	HUMAN28081
OG0012237	ASTMX05573	HUMAN22294
OG0012290	ASTMX13677, ASTMX15970	HUMAN08582
OG0012333	ASTMX09385	HUMAN15495
OG0012340	ASTMX22958	HUMAN24513
OG0012350	ASTMX20148	HUMAN25837, HUMAN00542
OG0012364	ASTMX06065	HUMAN15343
OG0012394	ASTMX00070, ASTMX11902	HUMAN04087
OG0012395	ASTMX00094	HUMAN07813
OG0012396	ASTMX00268	HUMAN15209, HUMAN15208
OG0012397	ASTMX13371, ASTMX00306	HUMAN27403
OG0012398	ASTMX00457	HUMAN09777, HUMAN09776
OG0012400	ASTMX01375, ASTMX11140	HUMAN08843
OG0012401	ASTMX01483	HUMAN03363, HUMAN03361
OG0012401	ASTMX12819	HUMAN03362
OG0012402	ASTMX01511	HUMAN03648
OG0012403	ASTMX01516	HUMAN03658
OG0012404	ASTMX01630	HUMAN16974
OG0012405	ASTMX01640, ASTMX11108	HUMAN22416
OG0012406	ASTMX07167, ASTMX01821	HUMAN19651, HUMAN19650
OG0012407	ASTMX09843, ASTMX01833	HUMAN28127
OG0012409	ASTMX01950	HUMAN25692, HUMAN25693
OG0012410	ASTMX01953	HUMAN01338
OG0012411	ASTMX02048	HUMAN13356
OG0012412	ASTMX02516, ASTMX18875	HUMAN27355
OG0012413	ASTMX21841, ASTMX18829	HUMAN22784
OG0012414	ASTMX03178, ASTMX02904	HUMAN14151
OG0012415	ASTMX02978	HUMAN19548
OG0012416	ASTMX07413, ASTMX03100	HUMAN01299
OG0012417	ASTMX03223	HUMAN16873, HUMAN16874
OG0012419	ASTMX03490	HUMAN05687
OG0012420	ASTMX03496	HUMAN29954, HUMAN05590, HUMAN05591
OG0012421	ASTMX03658	HUMAN24324, HUMAN24320, HUMAN24323, HUMAN24321
OG0012422	ASTMX03757	HUMAN22788
OG0012423	ASTMX03781	HUMAN11370
OG0012424	ASTMX14547, ASTMX03782, ASTMX11770	HUMAN13840
OG0012425	ASTMX18663, ASTMX03802	HUMAN16733
OG0012426	ASTMX03819, ASTMX03821	HUMAN25160
OG0012427	ASTMX03896	HUMAN24310, HUMAN24309
OG0012428	ASTMX07430, ASTMX04331	HUMAN28135
OG0012428	ASTMX11461	HUMAN18578
OG0012429	ASTMX04484	HUMAN16030
OG0012430	ASTMX04806, ASTMX17444	HUMAN00047
OG0012431	ASTMX05135, ASTMX21860	HUMAN09571
OG0012432	ASTMX05207, ASTMX18449	HUMAN20358
OG0012433	ASTMX05349, ASTMX16995, ASTMX06359	HUMAN21006
OG0012434	ASTMX09368, ASTMX05598	HUMAN04750, HUMAN04749
OG0012435	ASTMX05851	HUMAN05113
OG0012436	ASTMX21433, ASTMX05976	HUMAN29493
OG0012437	ASTMX14902, ASTMX06130	HUMAN05512
OG0012438	ASTMX06192	HUMAN21317
OG0012439	ASTMX06275, ASTMX14418	HUMAN06034, HUMAN06035, HUMAN06033
OG0012440	ASTMX18584, ASTMX06276	HUMAN28879
OG0012441	ASTMX11053, ASTMX06427	HUMAN06317
OG0012442	ASTMX06573	HUMAN03267
OG0012443	ASTMX06596, ASTMX08583	HUMAN03599
OG0012444	ASTMX06823	HUMAN28257
OG0012444	ASTMX12254	HUMAN28256
OG0012445	ASTMX17779, ASTMX06966	HUMAN11960, HUMAN11959
OG0012446	ASTMX17786, ASTMX06974	HUMAN26708
OG0012447	ASTMX07163, ASTMX07164	HUMAN21922
OG0012448	ASTMX07249	HUMAN20372, HUMAN20371
OG0012449	ASTMX07433	HUMAN24580
OG0012450	ASTMX07523	HUMAN28154, HUMAN28153
OG0012451	ASTMX07530, ASTMX07531	HUMAN01468
OG0012452	ASTMX07561	HUMAN21174
OG0012453	ASTMX20706, ASTMX07691	HUMAN10285
OG0012454	ASTMX07793	HUMAN29346
OG0012455	ASTMX19432, ASTMX07834	HUMAN12158, HUMAN13386
OG0012456	ASTMX08060, ASTMX13668	HUMAN09304, HUMAN09303
OG0012457	ASTMX08480	HUMAN08441, HUMAN08440
OG0012458	ASTMX08857	HUMAN06631
OG0012459	ASTMX08901, ASTMX08900, ASTMX17518	HUMAN16258
OG0012461	ASTMX09186	HUMAN05252
OG0012463	ASTMX09689, ASTMX18864	HUMAN03778
OG0012464	ASTMX12808, ASTMX09886	HUMAN05614, HUMAN05613
OG0012465	ASTMX09912	HUMAN25719, HUMAN25718
OG0012466	ASTMX09973	HUMAN09421
OG0012467	ASTMX10261	HUMAN26869
OG0012468	ASTMX10285	HUMAN05805
OG0012469	ASTMX10297	HUMAN24997
OG0012470	ASTMX10469	HUMAN04781
OG0012471	ASTMX10514	HUMAN20149
OG0012472	ASTMX10676	HUMAN08160
OG0012473	ASTMX11044	HUMAN25305
OG0012474	ASTMX11076, ASTMX12123	HUMAN03291
OG0012475	ASTMX11386, ASTMX20143	HUMAN20222
OG0012476	ASTMX12725	HUMAN18224, HUMAN18225
OG0012477	ASTMX14015	HUMAN22520, HUMAN22521, HUMAN22516, HUMAN22513
OG0012478	ASTMX14089, ASTMX22878, ASTMX22877	HUMAN12816
OG0012479	ASTMX14268	HUMAN20841
OG0012480	ASTMX14426	HUMAN06973, HUMAN06972
OG0012481	ASTMX14837, ASTMX17042	HUMAN02298
OG0012482	ASTMX14869	HUMAN22882, HUMAN22883
OG0012483	ASTMX14900	HUMAN05503, HUMAN05502
OG0012484	ASTMX21181	HUMAN27830
OG0012484	ASTMX15251	HUMAN27832, HUMAN27829, HUMAN27831
OG0012486	ASTMX15443, ASTMX17032	HUMAN21212, HUMAN21209, HUMAN21210, HUMAN21211
OG0012487	ASTMX17634, ASTMX15675	HUMAN18298
OG0012488	ASTMX15743, ASTMX18925	HUMAN17238
OG0012489	ASTMX15751	HUMAN23645, HUMAN29987, HUMAN29988
OG0012490	ASTMX16269, ASTMX18313	HUMAN22870
OG0012491	ASTMX16295	HUMAN25730
OG0012492	ASTMX16428	HUMAN19569
OG0012493	ASTMX16537	HUMAN02483
OG0012494	ASTMX16564	HUMAN25042, HUMAN25041, HUMAN25040
OG0012495	ASTMX16743, ASTMX16742	HUMAN18119
OG0012496	ASTMX17152	HUMAN18237
OG0012497	ASTMX17289	HUMAN14946, HUMAN14945
OG0012498	ASTMX17380	HUMAN05172
OG0012499	ASTMX17401, ASTMX19951	HUMAN00305
OG0012500	ASTMX17653	HUMAN11170, HUMAN11172
OG0012501	ASTMX17702	HUMAN17881
OG0012502	ASTMX17722	HUMAN21392
OG0012503	ASTMX17793	HUMAN01213
OG0012504	ASTMX21072, ASTMX17870	HUMAN01958
OG0012505	ASTMX18181	HUMAN10011
OG0012506	ASTMX18262	HUMAN09986
OG0012508	ASTMX20822, ASTMX18943	HUMAN04132
OG0012509	ASTMX19725	HUMAN19763, HUMAN19762
OG0012510	ASTMX20433	HUMAN15287
OG0012512	ASTMX21514	HUMAN03288
OG0012514	ASTMX23004	HUMAN30361, HUMAN30365, HUMAN30373, HUMAN25968
OG0012795	ASTMX21868	HUMAN13991
OG0012840	ASTMX04387	HUMAN05439
OG0012857	ASTMX18891	HUMAN30505
OG0012903	ASTMX11797	HUMAN27481
OG0013059	ASTMX10828	HUMAN26294
OG0013070	ASTMX00125	HUMAN29762
OG0013071	ASTMX00182	HUMAN07835
OG0013072	ASTMX00439, ASTMX00264	HUMAN04285
OG0013073	ASTMX00392	HUMAN04363
OG0013074	ASTMX02566, ASTMX00587	HUMAN11664, HUMAN11662, HUMAN11663
OG0013075	ASTMX11399, ASTMX00640, ASTMX14289	HUMAN09542
OG0013077	ASTMX00869	HUMAN28065
OG0013078	ASTMX00893	HUMAN21377
OG0013078	ASTMX15882	HUMAN21375
OG0013079	ASTMX00982	HUMAN06322, HUMAN06323, HUMAN06325, HUMAN06324, HUMAN06321
OG0013080	ASTMX20257, ASTMX01114	HUMAN30016
OG0013082	ASTMX09502, ASTMX01263	HUMAN25292
OG0013083	ASTMX01347, ASTMX01348	HUMAN07703
OG0013084	ASTMX01393	HUMAN25342, HUMAN25343
OG0013085	ASTMX01412	HUMAN20236
OG0013086	ASTMX15364, ASTMX01459	HUMAN12865
OG0013087	ASTMX01490, ASTMX18104	HUMAN03595
OG0013088	ASTMX18243, ASTMX01713	HUMAN11126
OG0013089	ASTMX19356, ASTMX01749	HUMAN29860, HUMAN29861
OG0013090	ASTMX01750, ASTMX18028	HUMAN19006
OG0013091	ASTMX01761, ASTMX06434	HUMAN19290
OG0013092	ASTMX02093, ASTMX16845	HUMAN20912
OG0013093	ASTMX06122, ASTMX02253	HUMAN02085
OG0013094	ASTMX02463	HUMAN03258, HUMAN03257
OG0013095	ASTMX02578	HUMAN11396, HUMAN11336, HUMAN11332
OG0013096	ASTMX02651	HUMAN24465, HUMAN24464
OG0013097	ASTMX02849	HUMAN02148
OG0013098	ASTMX09180, ASTMX03011	HUMAN05164
OG0013099	ASTMX03120	HUMAN02237, HUMAN02238
OG0013100	ASTMX03208	HUMAN02682
OG0013101	ASTMX03296	HUMAN16700
OG0013102	ASTMX03362	HUMAN13892, HUMAN13893
OG0013103	ASTMX03406, ASTMX11446	HUMAN18435
OG0013104	ASTMX07888, ASTMX03553	HUMAN09385
OG0013106	ASTMX04842, ASTMX03796	HUMAN27624
OG0013107	ASTMX03880	HUMAN02489, HUMAN02490, HUMAN02491
OG0013109	ASTMX03964	HUMAN23899
OG0013110	ASTMX03973	HUMAN24265
OG0013111	ASTMX04805	HUMAN00048
OG0013112	ASTMX04999, ASTMX12332	HUMAN12176, HUMAN12175
OG0013113	ASTMX05227	HUMAN00335
OG0013114	ASTMX09439, ASTMX05235	HUMAN00017
OG0013115	ASTMX05429, ASTMX12064	HUMAN17819
OG0013116	ASTMX05492	HUMAN01112
OG0013117	ASTMX05501	HUMAN18361, HUMAN18362, HUMAN18360
OG0013118	ASTMX05558	HUMAN25038
OG0013119	ASTMX05649	HUMAN14521, HUMAN14522
OG0013121	ASTMX05844	HUMAN05410
OG0013122	ASTMX05887, ASTMX15994	HUMAN12287
OG0013123	ASTMX17240, ASTMX05983	HUMAN19783
OG0013124	ASTMX20036, ASTMX06047	HUMAN06277
OG0013125	ASTMX06238	HUMAN09822
OG0013126	ASTMX16588, ASTMX06283	HUMAN04170, HUMAN04169
OG0013127	ASTMX06335	HUMAN21588
OG0013128	ASTMX06544	HUMAN26233
OG0013129	ASTMX06860	HUMAN01602
OG0013130	ASTMX06926	HUMAN29093
OG0013131	ASTMX07403, ASTMX20486	HUMAN01284
OG0013132	ASTMX07455	HUMAN19100
OG0013133	ASTMX07527	HUMAN01469, HUMAN01472
OG0013134	ASTMX07545	HUMAN07595, HUMAN07596
OG0013135	ASTMX07590	HUMAN16592
OG0013136	ASTMX07730, ASTMX20558	HUMAN20114
OG0013137	ASTMX07957, ASTMX15115	HUMAN00415, HUMAN21881
OG0013138	ASTMX08021, ASTMX13123	HUMAN27304
OG0013139	ASTMX08269	HUMAN22916, HUMAN22915
OG0013140	ASTMX08383, ASTMX22647	HUMAN20922
OG0013141	ASTMX10785, ASTMX08505	HUMAN09008
OG0013142	ASTMX08986, ASTMX08987, ASTMX08988	HUMAN11115
OG0013143	ASTMX09129, ASTMX18748	HUMAN28966
OG0013144	ASTMX09458	HUMAN20022, HUMAN20021
OG0013145	ASTMX09556, ASTMX09557	HUMAN02083
OG0013146	ASTMX09710, ASTMX21936	HUMAN25901, HUMAN25902, HUMAN25900
OG0013147	ASTMX09793, ASTMX11908	HUMAN17396, HUMAN17395
OG0013148	ASTMX15224, ASTMX09918	HUMAN25379
OG0013149	ASTMX10028, ASTMX19259	HUMAN28460
OG0013150	ASTMX15424, ASTMX10069	HUMAN22822
OG0013151	ASTMX10212	HUMAN10258, HUMAN10259, HUMAN10257, HUMAN10256
OG0013152	ASTMX10402, ASTMX10403	HUMAN17699
OG0013154	ASTMX10901	HUMAN11266, HUMAN11265
OG0013155	ASTMX11190, ASTMX11281	HUMAN28448
OG0013156	ASTMX11308	HUMAN00507
OG0013157	ASTMX11417	HUMAN01059, HUMAN01058
OG0013159	ASTMX11656	HUMAN12050
OG0013160	ASTMX12233, ASTMX13807	HUMAN12251, HUMAN12249
OG0013161	ASTMX12261	HUMAN13868
OG0013162	ASTMX12299	HUMAN00590
OG0013163	ASTMX12342, ASTMX13872	HUMAN20784
OG0013164	ASTMX12474	HUMAN22429
OG0013165	ASTMX19551, ASTMX12530, ASTMX19552	HUMAN05558
OG0013167	ASTMX12709	HUMAN21419
OG0013168	ASTMX12924, ASTMX15407	HUMAN20210
OG0013169	ASTMX22686, ASTMX12961	HUMAN07775
OG0013170	ASTMX13106	HUMAN22039, HUMAN22041, HUMAN22040
OG0013171	ASTMX13207	HUMAN28645
OG0013172	ASTMX13733	HUMAN19307
OG0013173	ASTMX13791	HUMAN29080
OG0013175	ASTMX14475	HUMAN25509
OG0013176	ASTMX14599	HUMAN17592
OG0013177	ASTMX14772	HUMAN17768, HUMAN17770, HUMAN17769, HUMAN17767
OG0013178	ASTMX15031, ASTMX15184	HUMAN17690
OG0013179	ASTMX15098, ASTMX16554	HUMAN08706
OG0013180	ASTMX15131	HUMAN14080
OG0013181	ASTMX18299, ASTMX15370	HUMAN12526
OG0013182	ASTMX15492, ASTMX19527	HUMAN01853
OG0013183	ASTMX15571, ASTMX19809	HUMAN24064
OG0013184	ASTMX16459	HUMAN03087
OG0013185	ASTMX16572	HUMAN24175, HUMAN24174, HUMAN22321
OG0013186	ASTMX16666	HUMAN21781
OG0013188	ASTMX16766	HUMAN22567
OG0013190	ASTMX17169	HUMAN13841, HUMAN13842
OG0013191	ASTMX17200	HUMAN29321
OG0013192	ASTMX17426	HUMAN13030
OG0013194	ASTMX17510	HUMAN30189
OG0013195	ASTMX18525	HUMAN14687, HUMAN14686, HUMAN14688
OG0013196	ASTMX18539, ASTMX18540	HUMAN24264
OG0013197	ASTMX19149	HUMAN14976, HUMAN14977
OG0013198	ASTMX19470	HUMAN26566
OG0013199	ASTMX19676	HUMAN17939, HUMAN20590, HUMAN20589
OG0013200	ASTMX19757, ASTMX19756	HUMAN22553
OG0013201	ASTMX20305	HUMAN20822
OG0013203	ASTMX20606	HUMAN04584
OG0013204	ASTMX20827, ASTMX20756	HUMAN13258
OG0013205	ASTMX20921	HUMAN16642
OG0013206	ASTMX21714	HUMAN23474
OG0013207	ASTMX22453	HUMAN14891, HUMAN14890
OG0013208	ASTMX22791, ASTMX22844	HUMAN22159
OG0013586	ASTMX22593	HUMAN30323
OG0013592	ASTMX14671	HUMAN17776, HUMAN17777
OG0013593	ASTMX06908	HUMAN29221
OG0013623	ASTMX18549	HUMAN26217
OG0013626	ASTMX09120	HUMAN27974, HUMAN27975
OG0013637	ASTMX04681	HUMAN22357
OG0013682	ASTMX20374	HUMAN11262
OG0013710	ASTMX14467	HUMAN10121
OG0013807	ASTMX00880	HUMAN28024
OG0013834	ASTMX06598	HUMAN03601
OG0013900	ASTMX04191, ASTMX00003	HUMAN29565
OG0013901	ASTMX00050	HUMAN21220
OG0013902	ASTMX07297, ASTMX00056	HUMAN01547
OG0013903	ASTMX04150, ASTMX00102	HUMAN07798
OG0013904	ASTMX00246, ASTMX15149	HUMAN09705
OG0013905	ASTMX00252	HUMAN09719
OG0013907	ASTMX00449	HUMAN03858
OG0013908	ASTMX00771, ASTMX06380	HUMAN23564
OG0013909	ASTMX00911, ASTMX13530	HUMAN00661
OG0013910	ASTMX00954, ASTMX01975	HUMAN18974
OG0013911	ASTMX01098, ASTMX10294	HUMAN05834, HUMAN05835
OG0013912	ASTMX01331, ASTMX13415	HUMAN25843
OG0013913	ASTMX12892, ASTMX01359	HUMAN08680
OG0013914	ASTMX11135, ASTMX01370	HUMAN08827
OG0013916	ASTMX01665	HUMAN22972
