Orthogroup	ASTMX	BRALA
OG0008061	ASTMX05447	BRALA13562
OG0008062	ASTMX21745	BRALA29465
OG0008064	ASTMX09865	BRALA16954
OG0008065	ASTMX07100, ASTMX02601	BRALA26405
OG0008066	ASTMX02235	BRALA22865
OG0008067	ASTMX11037	BRALA15119
OG0008069	ASTMX07898	BRALA05254
OG0008070	ASTMX14041	BRALA21954
OG0008071	ASTMX03165	BRALA07291
OG0008072	ASTMX05212, ASTMX09244	BRALA18765
OG0008073	ASTMX20576	BRALA18358
OG0008074	ASTMX03465	BRALA28413
OG0008075	ASTMX01773	BRALA16942
OG0008076	ASTMX22523	BRALA15878
OG0008077	ASTMX12175	BRALA25001
OG0008078	ASTMX19174	BRALA13669
OG0008079	ASTMX06132	BRALA08589
OG0008081	ASTMX07518	BRALA03257
OG0008082	ASTMX12613	BRALA15693
OG0008083	ASTMX17394	BRALA28836
OG0008084	ASTMX17548	BRALA24665
OG0008085	ASTMX12950	BRALA16435, BRALA31770
OG0008086	ASTMX12676	BRALA23988
OG0008087	ASTMX15035, ASTMX13617	BRALA29708
OG0008089	ASTMX20683	BRALA20320
OG0008090	ASTMX11523	BRALA14829
OG0008091	ASTMX19021	BRALA30103
OG0008092	ASTMX18136	BRALA18265, BRALA18266
OG0008094	ASTMX20288, ASTMX22755	BRALA15291
OG0008098	ASTMX07610	BRALA30312
OG0008100	ASTMX03221	BRALA16672
OG0008102	ASTMX18367	BRALA02796
OG0008103	ASTMX04700	BRALA34312
OG0008104	ASTMX01493	BRALA06606
OG0008105	ASTMX21863	BRALA33680
OG0008106	ASTMX09221	BRALA26076
OG0008107	ASTMX07927	BRALA07036
OG0008109	ASTMX09340	BRALA30499
OG0008110	ASTMX22389	BRALA13888
OG0008111	ASTMX00256	BRALA15647
OG0008112	ASTMX09683, ASTMX09684	BRALA22113
OG0008113	ASTMX03400	BRALA07943
OG0008115	ASTMX08522	BRALA20867
OG0008116	ASTMX11676, ASTMX10220, ASTMX20694	BRALA10402
OG0008117	ASTMX09862	BRALA02820
OG0008119	ASTMX12809	BRALA28937
OG0008123	ASTMX04619, ASTMX09375, ASTMX11809	BRALA28917, BRALA28916
OG0008124	ASTMX06051	BRALA13418
OG0008125	ASTMX17877, ASTMX17876	BRALA35372, BRALA34832
OG0008126	ASTMX09175	BRALA14557
OG0008127	ASTMX11818, ASTMX17373	BRALA11884
OG0008136	ASTMX05309	BRALA20212
OG0008143	ASTMX04098	BRALA28781
OG0008149	ASTMX01958, ASTMX05788, ASTMX14327	BRALA10323
OG0008151	ASTMX13090, ASTMX06656, ASTMX06959	BRALA03631, BRALA03632
OG0008154	ASTMX15634, ASTMX12670, ASTMX13377	BRALA16049, BRALA25137
OG0008156	ASTMX18508	BRALA17414, BRALA35179
OG0008194	ASTMX15281	BRALA18858, BRALA18857
OG0008196	ASTMX23059	BRALA17122
OG0008202	ASTMX03742	BRALA16861
OG0008203	ASTMX19811	BRALA03991
OG0008205	ASTMX14352	BRALA21784
OG0008206	ASTMX20685	BRALA17145
OG0008208	ASTMX00803	BRALA20062
OG0008209	ASTMX05658	BRALA06023
OG0008211	ASTMX18370	BRALA18220
OG0008213	ASTMX04183	BRALA28821
OG0008214	ASTMX16918	BRALA34414, BRALA05477
OG0008216	ASTMX15095	BRALA22497
OG0008217	ASTMX15399	BRALA06238
OG0008218	ASTMX11659, ASTMX11658	BRALA13067, BRALA13066
OG0008219	ASTMX06142	BRALA06408
OG0008220	ASTMX18047	BRALA11793
OG0008222	ASTMX18501, ASTMX02805	BRALA16415
OG0008223	ASTMX08792	BRALA22730
OG0008224	ASTMX13852	BRALA19108
OG0008225	ASTMX08009	BRALA08069
OG0008227	ASTMX18852	BRALA14669
OG0008228	ASTMX10779	BRALA09327
OG0008229	ASTMX09778	BRALA02656
OG0008230	ASTMX07030	BRALA28895
OG0008231	ASTMX12821	BRALA34426
OG0008232	ASTMX09620	BRALA31720
OG0008234	ASTMX01454	BRALA06578
OG0008235	ASTMX17399	BRALA05497
OG0008236	ASTMX01802	BRALA09019
OG0008238	ASTMX09061	BRALA15105
OG0008239	ASTMX12116	BRALA17929
OG0008241	ASTMX03938, ASTMX05631	BRALA09191
OG0008242	ASTMX20244	BRALA28312
OG0008243	ASTMX04566	BRALA28205
OG0008244	ASTMX15599	BRALA10429
OG0008246	ASTMX17738	BRALA04540
OG0008247	ASTMX07301	BRALA34550
OG0008249	ASTMX18967	BRALA05292
OG0008250	ASTMX02940	BRALA22870
OG0008251	ASTMX10590	BRALA07938
OG0008252	ASTMX00916	BRALA09548
OG0008254	ASTMX23064	BRALA18783
OG0008255	ASTMX01919	BRALA20264
OG0008256	ASTMX17540	BRALA25076
OG0008257	ASTMX03196, ASTMX16651	BRALA06162
OG0008258	ASTMX17923	BRALA22506
OG0008259	ASTMX03294	BRALA13760
OG0008260	ASTMX16213	BRALA22417
OG0008261	ASTMX02256	BRALA08123
OG0008262	ASTMX17939	BRALA02776
OG0008263	ASTMX04702	BRALA30316
OG0008264	ASTMX07812	BRALA08405
OG0008266	ASTMX00516	BRALA16480
OG0008267	ASTMX01983	BRALA28040
OG0008268	ASTMX13098	BRALA03654
OG0008269	ASTMX00172	BRALA18372
OG0008270	ASTMX05004	BRALA21257
OG0008271	ASTMX02441	BRALA13152
OG0008272	ASTMX02144	BRALA16559
OG0008273	ASTMX20632	BRALA05439
OG0008274	ASTMX00779	BRALA17358
OG0008275	ASTMX14463	BRALA28211
OG0008277	ASTMX19748	BRALA23402
OG0008278	ASTMX19686	BRALA28148
OG0008279	ASTMX06299	BRALA05426
OG0008281	ASTMX04747	BRALA11926
OG0008282	ASTMX18071	BRALA00732
OG0008283	ASTMX10630	BRALA17761
OG0008286	ASTMX18520	BRALA21994
OG0008288	ASTMX21919	BRALA05446
OG0008290	ASTMX06277	BRALA32558
OG0008291	ASTMX21271	BRALA06389
OG0008292	ASTMX19390	BRALA17573
OG0008295	ASTMX11570	BRALA31051
OG0008297	ASTMX09763	BRALA03422
OG0008298	ASTMX02124	BRALA08665
OG0008299	ASTMX22498	BRALA00329
OG0008301	ASTMX02503	BRALA16291
OG0008303	ASTMX12272	BRALA20895
OG0008304	ASTMX16712	BRALA31258
OG0008305	ASTMX19225	BRALA04867
OG0008306	ASTMX15372	BRALA25169
OG0008307	ASTMX16302	BRALA26874
OG0008308	ASTMX11897	BRALA22670
OG0008309	ASTMX02384	BRALA14664
OG0008311	ASTMX11311	BRALA26152
OG0008313	ASTMX11072	BRALA13109
OG0008314	ASTMX22155, ASTMX22154	BRALA07442
OG0008315	ASTMX07318	BRALA26641, BRALA26640
OG0008316	ASTMX08404	BRALA31850, BRALA35094
OG0008317	ASTMX09770	BRALA19545
OG0008318	ASTMX09685	BRALA10037
OG0008319	ASTMX22244	BRALA25887, BRALA25888
OG0008320	ASTMX15215	BRALA29154
OG0008323	ASTMX15432	BRALA12203
OG0008324	ASTMX13990	BRALA28417
OG0008325	ASTMX00425	BRALA19943
OG0008326	ASTMX12619	BRALA10239
OG0008327	ASTMX06973	BRALA18892
OG0008328	ASTMX05570	BRALA28850
OG0008330	ASTMX10664	BRALA12008
OG0008331	ASTMX16536	BRALA15204
OG0008333	ASTMX04354	BRALA14313
OG0008334	ASTMX15666	BRALA10047
OG0008335	ASTMX05694	BRALA05150
OG0008336	ASTMX08324	BRALA15357
OG0008337	ASTMX00051	BRALA25417
OG0008338	ASTMX05310, ASTMX11036	BRALA01559
OG0008339	ASTMX03874	BRALA09633
OG0008342	ASTMX06266, ASTMX09845, ASTMX01831	BRALA22028
OG0008343	ASTMX00850	BRALA10295
OG0008345	ASTMX20388	BRALA04347
OG0008346	ASTMX11312	BRALA10836
OG0008347	ASTMX15874	BRALA07053
OG0008348	ASTMX20046	BRALA02881
OG0008349	ASTMX10702	BRALA15925
OG0008350	ASTMX04967	BRALA06366
OG0008351	ASTMX03463	BRALA02173
OG0008352	ASTMX08206	BRALA08491
OG0008353	ASTMX05180	BRALA20086
OG0008354	ASTMX18442	BRALA31017, BRALA32314
OG0008355	ASTMX04205	BRALA31283
OG0008356	ASTMX00736	BRALA20022, BRALA20023
OG0008357	ASTMX06235	BRALA18497
OG0008358	ASTMX07242	BRALA33771
OG0008359	ASTMX21368	BRALA15128, BRALA15129
OG0008360	ASTMX05005	BRALA21258
OG0008361	ASTMX05760, ASTMX19671	BRALA16691
OG0008364	ASTMX02708, ASTMX13893	BRALA09903
OG0008365	ASTMX06662	BRALA14255
OG0008368	ASTMX20004	BRALA11399
OG0008370	ASTMX15873	BRALA30620
OG0008371	ASTMX19948	BRALA24474
OG0008373	ASTMX21925	BRALA02447
OG0008374	ASTMX03092	BRALA09241
OG0008376	ASTMX16947, ASTMX16948, ASTMX06168	BRALA00681, BRALA22097
OG0008377	ASTMX19342	BRALA07328
OG0008378	ASTMX16744	BRALA00143
OG0008379	ASTMX02351, ASTMX15130	BRALA00924
OG0008383	ASTMX05683	BRALA34425, BRALA34686
OG0008384	ASTMX07501	BRALA13373, BRALA13374
OG0008386	ASTMX01562	BRALA01056
OG0008387	ASTMX16748	BRALA27580
OG0008388	ASTMX01284	BRALA22482
OG0008391	ASTMX02368	BRALA02821
OG0008392	ASTMX01541, ASTMX04980	BRALA06321
OG0008395	ASTMX01893	BRALA06782
OG0008396	ASTMX00374	BRALA22030
OG0008399	ASTMX10345	BRALA33684
OG0008400	ASTMX14526	BRALA29815, BRALA00697
OG0008401	ASTMX00700	BRALA17999
OG0008402	ASTMX08461	BRALA09677
OG0008403	ASTMX05773	BRALA24505
OG0008404	ASTMX20864	BRALA23651
OG0008406	ASTMX18072	BRALA01198
OG0008411	ASTMX12149	BRALA07369
OG0008412	ASTMX15381	BRALA13554
OG0008414	ASTMX06863	BRALA04459
OG0008415	ASTMX11099	BRALA11890
OG0008416	ASTMX13524	BRALA17626
OG0008418	ASTMX07388	BRALA06091
OG0008419	ASTMX10596	BRALA13393
OG0008421	ASTMX16804	BRALA04900, BRALA19165
OG0008422	ASTMX05627	BRALA18880
OG0008424	ASTMX15346, ASTMX06945	BRALA14612
OG0008425	ASTMX06751	BRALA03330
OG0008426	ASTMX15459	BRALA09433
OG0008426	ASTMX00776	BRALA18961, BRALA09432
OG0008427	ASTMX10257	BRALA08333
OG0008432	ASTMX12981	BRALA18703
OG0008435	ASTMX05833	BRALA33895
OG0008437	ASTMX08980	BRALA00511
OG0008443	ASTMX01241	BRALA19003
OG0008444	ASTMX14961	BRALA22302
OG0008448	ASTMX10975	BRALA11933
OG0008450	ASTMX11400	BRALA34938
OG0008450	ASTMX10673	BRALA31984
OG0008453	ASTMX10304	BRALA07678
OG0008457	ASTMX09508, ASTMX09509	BRALA13320
OG0008460	ASTMX06016, ASTMX01671, ASTMX12911	BRALA24281, BRALA24283
OG0008462	ASTMX03563	BRALA14603
OG0008463	ASTMX20934, ASTMX16529, ASTMX17986, ASTMX03956	BRALA22549
OG0008464	ASTMX11877, ASTMX10846, ASTMX11518, ASTMX04923, ASTMX04922	BRALA28324, BRALA26947
OG0008468	ASTMX06402	BRALA17335
OG0008470	ASTMX12538, ASTMX18758, ASTMX10842	BRALA15820, BRALA15821
OG0008472	ASTMX21062, ASTMX19082, ASTMX21063, ASTMX22908	BRALA17561, BRALA16763, BRALA26931, BRALA19581
OG0008509	ASTMX05219, ASTMX09232	BRALA05523
OG0008512	ASTMX03329	BRALA02964
OG0008513	ASTMX20734	BRALA15101
OG0008514	ASTMX18290	BRALA15921
OG0008515	ASTMX07431	BRALA11973
OG0008516	ASTMX13665	BRALA10786, BRALA10911
OG0008526	ASTMX12082	BRALA01004
OG0008527	ASTMX01186, ASTMX08166	BRALA16647
OG0008528	ASTMX14660	BRALA01940
OG0008530	ASTMX04675	BRALA03989
OG0008532	ASTMX00717	BRALA28388
OG0008533	ASTMX01200	BRALA28209
OG0008534	ASTMX02222	BRALA27649
OG0008535	ASTMX02705	BRALA22563
OG0008538	ASTMX18002	BRALA11832
OG0008539	ASTMX18247	BRALA31052
OG0008540	ASTMX04260	BRALA07940
OG0008542	ASTMX02856	BRALA16597
OG0008544	ASTMX13472	BRALA17943
OG0008545	ASTMX12075	BRALA17948
OG0008546	ASTMX09833	BRALA20223
OG0008550	ASTMX01036	BRALA03273
OG0008551	ASTMX14972	BRALA15706
OG0008554	ASTMX12733, ASTMX20296, ASTMX09575	BRALA03353
OG0008555	ASTMX04198	BRALA16626
OG0008556	ASTMX08123, ASTMX03809	BRALA22513
OG0008557	ASTMX05582	BRALA03028
OG0008558	ASTMX00604	BRALA02508
OG0008559	ASTMX00488	BRALA00268
OG0008561	ASTMX12221, ASTMX05883	BRALA28153
OG0008562	ASTMX20839	BRALA08959
OG0008563	ASTMX05056	BRALA29273
OG0008566	ASTMX16963	BRALA11541
OG0008567	ASTMX04223	BRALA00993, BRALA11796
OG0008570	ASTMX20907	BRALA21939
OG0008572	ASTMX03727	BRALA19309
OG0008573	ASTMX08961	BRALA09463
OG0008575	ASTMX16301	BRALA18250
OG0008576	ASTMX13502	BRALA11515
OG0008577	ASTMX07717	BRALA06350
OG0008578	ASTMX07454	BRALA03455
OG0008579	ASTMX04319	BRALA15115
OG0008582	ASTMX08339	BRALA03652
OG0008583	ASTMX08014	BRALA10200
OG0008587	ASTMX12945, ASTMX01318	BRALA17930
OG0008588	ASTMX21107	BRALA10465
OG0008590	ASTMX07016	BRALA27378
OG0008591	ASTMX10210	BRALA15014
OG0008592	ASTMX13097	BRALA18436
OG0008593	ASTMX18770	BRALA28147
OG0008594	ASTMX14605	BRALA07379
OG0008595	ASTMX09934	BRALA19312
OG0008596	ASTMX18487	BRALA09201
OG0008597	ASTMX03754	BRALA28968
OG0008600	ASTMX02794	BRALA22361
OG0008601	ASTMX17880	BRALA20388
OG0008603	ASTMX21333	BRALA30099
OG0008604	ASTMX07324	BRALA19507
OG0008605	ASTMX19311	BRALA11490
OG0008606	ASTMX03923	BRALA09692
OG0008609	ASTMX07681	BRALA13094
OG0008611	ASTMX12445	BRALA10116
OG0008613	ASTMX10875	BRALA15326
OG0008614	ASTMX00444	BRALA11854
OG0008618	ASTMX05286	BRALA11013, BRALA11063, BRALA09335
OG0008619	ASTMX09678	BRALA23442
OG0008622	ASTMX08340	BRALA03092
OG0008623	ASTMX03497	BRALA10665
OG0008624	ASTMX15401	BRALA16482
OG0008627	ASTMX19874	BRALA11795
OG0008628	ASTMX16945	BRALA15875
OG0008629	ASTMX06098	BRALA21752
OG0008630	ASTMX04402, ASTMX12197	BRALA24237, BRALA28920
OG0008632	ASTMX14839	BRALA09185
OG0008633	ASTMX03205	BRALA22271
OG0008634	ASTMX03806	BRALA22279
OG0008636	ASTMX00618	BRALA18519
OG0008637	ASTMX05499	BRALA15802
OG0008638	ASTMX13762	BRALA04155
OG0008639	ASTMX00684	BRALA29796
OG0008640	ASTMX06623	BRALA16491
OG0008644	ASTMX08494	BRALA16311
OG0008645	ASTMX07453	BRALA27600
OG0008648	ASTMX15567	BRALA34884, BRALA30218
OG0008651	ASTMX03500	BRALA00594
OG0008653	ASTMX12316	BRALA29819
OG0008654	ASTMX07729	BRALA27377
OG0008655	ASTMX16167	BRALA20532
OG0008657	ASTMX22538, ASTMX22592, ASTMX06293	BRALA32006
OG0008659	ASTMX07929	BRALA28628
OG0008660	ASTMX05121	BRALA16548
OG0008662	ASTMX13467	BRALA00592
OG0008665	ASTMX10550	BRALA06807
OG0008666	ASTMX06363	BRALA25113
OG0008669	ASTMX15060	BRALA16331
OG0008670	ASTMX04515, ASTMX00792, ASTMX00038	BRALA06998
OG0008671	ASTMX08103	BRALA20873
OG0008672	ASTMX15742	BRALA18524, BRALA29802
OG0008673	ASTMX01299	BRALA20899
OG0008674	ASTMX16277	BRALA15953
OG0008675	ASTMX16544, ASTMX22353, ASTMX05622	BRALA22504
OG0008676	ASTMX01623	BRALA07254
OG0008678	ASTMX12849	BRALA27767
OG0008680	ASTMX00331	BRALA21682
OG0008681	ASTMX00183	BRALA10215
OG0008682	ASTMX06387	BRALA02229
OG0008684	ASTMX08648	BRALA10687
OG0008685	ASTMX02552	BRALA03084
OG0008693	ASTMX07835	BRALA27587
OG0008696	ASTMX20735	BRALA11880
OG0008697	ASTMX03305, ASTMX06919, ASTMX06920	BRALA18391
OG0008698	ASTMX09929, ASTMX14483	BRALA03650
OG0008701	ASTMX03546, ASTMX03545	BRALA30504
OG0008702	ASTMX09836, ASTMX06837, ASTMX00518	BRALA03098
OG0008705	ASTMX03774, ASTMX18527	BRALA18575
OG0008706	ASTMX12407, ASTMX04256, ASTMX18410	BRALA13538, BRALA13537
OG0008708	ASTMX16813, ASTMX05777, ASTMX13026	BRALA29355
OG0008709	ASTMX06279, ASTMX16312	BRALA07707
OG0008710	ASTMX11958	BRALA19246, BRALA19247
OG0008711	ASTMX17710, ASTMX14960	BRALA01533
OG0008712	ASTMX14995, ASTMX14997, ASTMX22850, ASTMX22628	BRALA17497, BRALA11874, BRALA01155, BRALA09917, BRALA22555
OG0008758	ASTMX01075	BRALA19426
OG0008760	ASTMX17065	BRALA14035
OG0008762	ASTMX20796	BRALA21759
OG0008763	ASTMX17544	BRALA10887
OG0008765	ASTMX00648	BRALA00158
OG0008766	ASTMX13646	BRALA13488
OG0008767	ASTMX01830	BRALA09777
OG0008770	ASTMX11071	BRALA28302
OG0008771	ASTMX00834, ASTMX16251	BRALA29707
OG0008780	ASTMX15107	BRALA17416
OG0008782	ASTMX07522	BRALA28545
OG0008784	ASTMX11551	BRALA00992
OG0008785	ASTMX20245, ASTMX20246	BRALA21787
OG0008786	ASTMX07107	BRALA20053
OG0008788	ASTMX00528, ASTMX17704	BRALA20266
OG0008790	ASTMX08459	BRALA20707
OG0008796	ASTMX07033	BRALA10765
OG0008797	ASTMX05025	BRALA14918
OG0008799	ASTMX15819	BRALA31717
OG0008800	ASTMX13318	BRALA12044
OG0008801	ASTMX06278	BRALA35445, BRALA32559, BRALA29232
OG0008802	ASTMX21363	BRALA13112
OG0008804	ASTMX08518	BRALA13316
OG0008805	ASTMX02423	BRALA07794
OG0008806	ASTMX02754	BRALA06332
OG0008810	ASTMX06163	BRALA25429
OG0008811	ASTMX13905	BRALA21997
OG0008812	ASTMX05015	BRALA23463
OG0008816	ASTMX13364, ASTMX19256	BRALA13552
OG0008818	ASTMX15132	BRALA23356
OG0008820	ASTMX04275	BRALA30147
OG0008821	ASTMX05768	BRALA19308
OG0008822	ASTMX11413	BRALA06559
OG0008823	ASTMX04422	BRALA14958
OG0008826	ASTMX18865	BRALA05017
OG0008827	ASTMX04975	BRALA06277
OG0008828	ASTMX00081	BRALA04831
OG0008829	ASTMX13357	BRALA04028
OG0008830	ASTMX19713, ASTMX07899	BRALA05255
OG0008831	ASTMX16016	BRALA23986
OG0008832	ASTMX14330	BRALA05684
OG0008833	ASTMX01575	BRALA13348
OG0008835	ASTMX04914	BRALA13701
OG0008836	ASTMX20691	BRALA24617
OG0008837	ASTMX04411	BRALA17709
OG0008838	ASTMX13323, ASTMX00177	BRALA22701
OG0008840	ASTMX00694	BRALA03104
OG0008841	ASTMX14854	BRALA16713
OG0008844	ASTMX15127	BRALA03082
OG0008845	ASTMX04523	BRALA29479
OG0008846	ASTMX03373	BRALA19450
OG0008847	ASTMX08118	BRALA24430
OG0008850	ASTMX21515	BRALA11452
OG0008851	ASTMX21730	BRALA28866
OG0008853	ASTMX00719	BRALA19593
OG0008855	ASTMX12096	BRALA02652
OG0008856	ASTMX22890, ASTMX13236	BRALA13489
OG0008857	ASTMX15161	BRALA08584
OG0008859	ASTMX18503	BRALA33386
OG0008860	ASTMX17439	BRALA26576
OG0008861	ASTMX22845	BRALA26569
OG0008864	ASTMX00807	BRALA27875
OG0008866	ASTMX18204	BRALA16223
OG0008867	ASTMX10381, ASTMX05116	BRALA04060
OG0008870	ASTMX16341	BRALA24152
OG0008872	ASTMX12775	BRALA05136
OG0008876	ASTMX07665	BRALA03931
OG0008878	ASTMX01031	BRALA09412
OG0008880	ASTMX09547	BRALA12367
OG0008883	ASTMX01632	BRALA17730
OG0008885	ASTMX04303	BRALA00293
OG0008888	ASTMX14071	BRALA20889
OG0008889	ASTMX04938	BRALA01153
OG0008891	ASTMX12906	BRALA21419
OG0008893	ASTMX07232	BRALA08588
OG0008894	ASTMX01696	BRALA24688
OG0008896	ASTMX10899	BRALA03211
OG0008897	ASTMX14459	BRALA06370
OG0008898	ASTMX10216	BRALA04295
OG0008901	ASTMX09454	BRALA20056
OG0008903	ASTMX09688	BRALA17180
OG0008907	ASTMX19916	BRALA06239
OG0008910	ASTMX10050	BRALA21579
OG0008911	ASTMX16087	BRALA27205
OG0008913	ASTMX13744	BRALA18540
OG0008914	ASTMX05850	BRALA28778
OG0008917	ASTMX21882	BRALA22737
OG0008918	ASTMX14735	BRALA16541
OG0008922	ASTMX18585	BRALA02188
OG0008923	ASTMX13410	BRALA24473
OG0008924	ASTMX06364	BRALA22720
OG0008925	ASTMX21797	BRALA17172, BRALA17171
OG0008927	ASTMX05920	BRALA01077
OG0008928	ASTMX20979	BRALA01939
OG0008929	ASTMX08516	BRALA26241
OG0008931	ASTMX04262	BRALA01562
OG0008934	ASTMX10607	BRALA21575
OG0008936	ASTMX04896	BRALA21719, BRALA35448
OG0008937	ASTMX09782	BRALA27864
OG0008938	ASTMX11994	BRALA33318
OG0008942	ASTMX05468	BRALA24416
OG0008945	ASTMX15196	BRALA29254
OG0008946	ASTMX12188	BRALA28598
OG0008951	ASTMX14895, ASTMX14894	BRALA12901
OG0008953	ASTMX05646, ASTMX18121	BRALA17142
OG0008955	ASTMX18637	BRALA28537
OG0008959	ASTMX05527	BRALA01481
OG0008969	ASTMX07519, ASTMX17121	BRALA03250
OG0008977	ASTMX04109, ASTMX02701	BRALA26321, BRALA12665
OG0008978	ASTMX03158	BRALA21135
OG0008979	ASTMX03392, ASTMX09553, ASTMX14587	BRALA00757
OG0008981	ASTMX04409, ASTMX16008, ASTMX09987, ASTMX05061	BRALA03601
OG0008982	ASTMX04485, ASTMX07350, ASTMX09211	BRALA07674
OG0008984	ASTMX04958	BRALA13985, BRALA23758, BRALA23760, BRALA25299
OG0008985	ASTMX21546, ASTMX18455, ASTMX13575, ASTMX07524	BRALA12439
OG0008989	ASTMX11322	BRALA18029, BRALA02685, BRALA02687, BRALA20031
OG0008990	ASTMX12653	BRALA07068
OG0008991	ASTMX16798, ASTMX13558	BRALA04485
OG0009044	ASTMX14591	BRALA31022
OG0009052	ASTMX03066	BRALA06022
OG0009054	ASTMX06117	BRALA18713
OG0009055	ASTMX03085	BRALA30859, BRALA27360
OG0009056	ASTMX02757	BRALA10921, BRALA10799
OG0009061	ASTMX17765	BRALA22505
OG0009062	ASTMX19385	BRALA16907
OG0009063	ASTMX19341	BRALA25042
OG0009064	ASTMX07970	BRALA05527
OG0009069	ASTMX12853	BRALA10186
OG0009070	ASTMX01340	BRALA20738
OG0009071	ASTMX10241, ASTMX04284	BRALA27976, BRALA34842
OG0009076	ASTMX09371	BRALA22486
OG0009078	ASTMX18620	BRALA27983
OG0009083	ASTMX04199	BRALA23740
OG0009084	ASTMX08341	BRALA15370
OG0009085	ASTMX09472	BRALA05507
OG0009089	ASTMX06651	BRALA03720
OG0009091	ASTMX11369	BRALA16726
OG0009092	ASTMX21332	BRALA30142
OG0009094	ASTMX17427	BRALA21937
OG0009095	ASTMX07200	BRALA03346
OG0009096	ASTMX00593	BRALA05732, BRALA05733
OG0009104	ASTMX16119	BRALA13053
OG0009107	ASTMX11636	BRALA29623
OG0009110	ASTMX14512, ASTMX14767	BRALA10741
OG0009113	ASTMX13071	BRALA34324
OG0009114	ASTMX01128	BRALA28082
OG0009115	ASTMX16180	BRALA05149
OG0009117	ASTMX04847	BRALA22488
OG0009119	ASTMX15811	BRALA20080
OG0009120	ASTMX06946, ASTMX13086	BRALA14613
OG0009121	ASTMX15642	BRALA30881
OG0009125	ASTMX04539	BRALA17527
OG0009129	ASTMX06909	BRALA02651
OG0009131	ASTMX14261	BRALA35724
OG0009132	ASTMX22536, ASTMX22535	BRALA15923
OG0009133	ASTMX16810	BRALA17890, BRALA17889
OG0009134	ASTMX11882	BRALA00279
OG0009135	ASTMX05216	BRALA19626
OG0009137	ASTMX18879	BRALA10897
OG0009140	ASTMX11772	BRALA19119
OG0009141	ASTMX07299, ASTMX16435	BRALA34716
OG0009141	ASTMX20662	BRALA34760
OG0009143	ASTMX17109	BRALA12756
OG0009144	ASTMX18234	BRALA16355
OG0009145	ASTMX00542	BRALA16160
OG0009148	ASTMX17168	BRALA01566
OG0009149	ASTMX19495	BRALA09242
OG0009150	ASTMX18881	BRALA30166
OG0009151	ASTMX06624	BRALA06692
OG0009154	ASTMX14090, ASTMX15688	BRALA00153
OG0009157	ASTMX09042	BRALA28876
OG0009158	ASTMX09681	BRALA10838
OG0009162	ASTMX10379, ASTMX08594	BRALA35837, BRALA19514, BRALA06706, BRALA05904, BRALA19762
OG0009163	ASTMX14176	BRALA25034
OG0009166	ASTMX18668	BRALA21167
OG0009167	ASTMX14191	BRALA10081
OG0009168	ASTMX01298	BRALA27400
OG0009169	ASTMX22894	BRALA18947
OG0009172	ASTMX20978	BRALA07436
OG0009174	ASTMX13159	BRALA16276
OG0009175	ASTMX04251	BRALA14628
OG0009176	ASTMX18314	BRALA27004, BRALA05657
OG0009178	ASTMX01160	BRALA15388
OG0009180	ASTMX03522, ASTMX21367	BRALA16224
OG0009181	ASTMX15923	BRALA13515
OG0009182	ASTMX14067	BRALA23079
OG0009183	ASTMX05946	BRALA18833
OG0009185	ASTMX05083, ASTMX09287	BRALA04149
OG0009190	ASTMX06543	BRALA27671
OG0009195	ASTMX13073	BRALA01482
OG0009196	ASTMX14612	BRALA11271
OG0009197	ASTMX00543	BRALA16159
OG0009199	ASTMX21523, ASTMX10079	BRALA03072
OG0009203	ASTMX07103	BRALA20170, BRALA18997
OG0009208	ASTMX00493, ASTMX12700, ASTMX18337, ASTMX06211	BRALA10675
OG0009209	ASTMX02192	BRALA18583, BRALA18581, BRALA18585, BRALA05936, BRALA09586, BRALA09588
OG0009211	ASTMX05783, ASTMX21038, ASTMX03867, ASTMX02691	BRALA19300
OG0009214	ASTMX03525	BRALA24260
OG0009216	ASTMX04197	BRALA30435, BRALA15135
OG0009217	ASTMX04384	BRALA25581, BRALA29700
OG0009219	ASTMX13597, ASTMX05427	BRALA07364
OG0009222	ASTMX07314, ASTMX17500	BRALA04399
OG0009224	ASTMX21248, ASTMX17265, ASTMX07974, ASTMX22604	BRALA24590
OG0009225	ASTMX08676	BRALA00399
OG0009226	ASTMX10165	BRALA20661, BRALA20666
OG0009230	ASTMX12189	BRALA13379
OG0009231	ASTMX12984	BRALA12023
OG0009232	ASTMX13361	BRALA29290
OG0009293	ASTMX12774	BRALA00720
OG0009296	ASTMX07993	BRALA01399
OG0009310	ASTMX14717	BRALA28856
OG0009313	ASTMX12933	BRALA13086
OG0009315	ASTMX04123	BRALA05899
OG0009320	ASTMX04542	BRALA01411, BRALA28204
OG0009322	ASTMX09776	BRALA18442
OG0009327	ASTMX22452	BRALA08860
OG0009328	ASTMX16542	BRALA21473
OG0009330	ASTMX20931	BRALA05280
OG0009331	ASTMX15745	BRALA00204
OG0009333	ASTMX09422	BRALA18981
OG0009337	ASTMX08177	BRALA14576
OG0009338	ASTMX14914	BRALA16943
OG0009339	ASTMX14198	BRALA21120
OG0009340	ASTMX07536	BRALA16605
OG0009345	ASTMX20195	BRALA10703
OG0009348	ASTMX10628	BRALA17757, BRALA17756
OG0009349	ASTMX08018	BRALA07395
OG0009350	ASTMX07273	BRALA17314
OG0009357	ASTMX21839	BRALA05243
OG0009358	ASTMX20279	BRALA07358
OG0009363	ASTMX05017	BRALA22159
