Orthogroup	ASTMX	AENJA_ok
OG0008062	ASTMX21745	AENJA_21983
OG0008063	ASTMX10084, ASTMX13488, ASTMX21341	AENJA_22028
OG0008064	ASTMX09865	AENJA_22298
OG0008065	ASTMX07100, ASTMX02601	AENJA_22503
OG0008066	ASTMX02235	AENJA_22565
OG0008067	ASTMX11037	AENJA_22996
OG0008068	ASTMX14752, ASTMX18010	AENJA_23036
OG0008069	ASTMX07898	AENJA_23295
OG0008070	ASTMX14041	AENJA_23324
OG0008071	ASTMX03165	AENJA_23380
OG0008072	ASTMX05212, ASTMX09244	AENJA_23402
OG0008073	ASTMX20576	AENJA_23533
OG0008074	ASTMX03465	AENJA_23838
OG0008075	ASTMX01773	AENJA_24721
OG0008076	ASTMX22523	AENJA_24761
OG0008077	ASTMX12175	AENJA_24893
OG0008078	ASTMX19174	AENJA_24980
OG0008079	ASTMX06132	AENJA_25100
OG0008080	ASTMX02163	AENJA_25141
OG0008081	ASTMX07518	AENJA_25170
OG0008082	ASTMX12613	AENJA_25191
OG0008083	ASTMX17394	AENJA_25219
OG0008084	ASTMX17548	AENJA_25324
OG0008085	ASTMX12950	AENJA_25493
OG0008086	ASTMX12676	AENJA_25596
OG0008087	ASTMX15035, ASTMX13617	AENJA_25872
OG0008089	ASTMX20683	AENJA_26262, AENJA_26264
OG0008090	ASTMX11523	AENJA_26607
OG0008091	ASTMX19021	AENJA_26699
OG0008092	ASTMX18136	AENJA_26787
OG0008194	ASTMX15281	AENJA_00146
OG0008196	ASTMX23059	AENJA_00317
OG0008199	ASTMX18291	AENJA_01001
OG0008201	ASTMX09451	AENJA_01208
OG0008202	ASTMX03742	AENJA_01325
OG0008203	ASTMX19811	AENJA_01357
OG0008205	ASTMX14352	AENJA_01532
OG0008206	ASTMX20685	AENJA_11972, AENJA_01666
OG0008208	ASTMX00803	AENJA_01852
OG0008209	ASTMX05658	AENJA_01880
OG0008211	ASTMX18370	AENJA_01948
OG0008213	ASTMX04183	AENJA_02352
OG0008214	ASTMX16918	AENJA_02373
OG0008216	ASTMX15095	AENJA_02643
OG0008217	ASTMX15399	AENJA_03020
OG0008218	ASTMX11659, ASTMX11658	AENJA_03029
OG0008219	ASTMX06142	AENJA_03031
OG0008220	ASTMX18047	AENJA_03211
OG0008222	ASTMX18501, ASTMX02805	AENJA_03415
OG0008223	ASTMX08792	AENJA_03483
OG0008224	ASTMX13852	AENJA_03538
OG0008225	ASTMX08009	AENJA_03573
OG0008227	ASTMX18852	AENJA_03715
OG0008228	ASTMX10779	AENJA_03787
OG0008229	ASTMX09778	AENJA_03931
OG0008230	ASTMX07030	AENJA_04035
OG0008231	ASTMX12821	AENJA_04312
OG0008232	ASTMX09620	AENJA_04401
OG0008234	ASTMX01454	AENJA_04854
OG0008235	ASTMX17399	AENJA_05077
OG0008236	ASTMX01802	AENJA_05551
OG0008238	ASTMX09061	AENJA_05620
OG0008239	ASTMX12116	AENJA_05646
OG0008241	ASTMX03938, ASTMX05631	AENJA_05722
OG0008242	ASTMX20244	AENJA_05732
OG0008243	ASTMX04566	AENJA_05790
OG0008244	ASTMX15599	AENJA_05897
OG0008246	ASTMX17738	AENJA_06048
OG0008247	ASTMX07301	AENJA_06106
OG0008249	ASTMX18967	AENJA_06670
OG0008250	ASTMX02940	AENJA_06779
OG0008251	ASTMX10590	AENJA_06866
OG0008252	ASTMX00916	AENJA_06985
OG0008254	ASTMX23064	AENJA_07508
OG0008255	ASTMX01919	AENJA_07942
OG0008256	ASTMX17540	AENJA_08183
OG0008257	ASTMX03196, ASTMX16651	AENJA_08319
OG0008258	ASTMX17923	AENJA_08403
OG0008259	ASTMX03294	AENJA_08568
OG0008260	ASTMX16213	AENJA_08627
OG0008261	ASTMX02256	AENJA_08637
OG0008262	ASTMX17939	AENJA_08652
OG0008263	ASTMX04702	AENJA_08668
OG0008264	ASTMX07812	AENJA_08758
OG0008265	ASTMX06366	AENJA_09054
OG0008266	ASTMX00516	AENJA_09057, AENJA_13356
OG0008267	ASTMX01983	AENJA_09216
OG0008268	ASTMX13098	AENJA_09330
OG0008269	ASTMX00172	AENJA_09331
OG0008270	ASTMX05004	AENJA_09342
OG0008271	ASTMX02441	AENJA_09398
OG0008272	ASTMX02144	AENJA_09453
OG0008273	ASTMX20632	AENJA_09471
OG0008274	ASTMX00779	AENJA_09504
OG0008275	ASTMX14463	AENJA_09593
OG0008277	ASTMX19748	AENJA_09854
OG0008278	ASTMX19686	AENJA_09972, AENJA_09971
OG0008279	ASTMX06299	AENJA_10024
OG0008280	ASTMX02269	AENJA_10050
OG0008281	ASTMX04747	AENJA_10162
OG0008282	ASTMX18071	AENJA_10248
OG0008283	ASTMX10630	AENJA_10286
OG0008284	ASTMX08111, ASTMX17221	AENJA_10377
OG0008285	ASTMX07236, ASTMX18797	AENJA_10649
OG0008286	ASTMX18520	AENJA_10651
OG0008288	ASTMX21919	AENJA_10917
OG0008289	ASTMX11210	AENJA_10942
OG0008290	ASTMX06277	AENJA_10991
OG0008291	ASTMX21271	AENJA_10998
OG0008292	ASTMX19390	AENJA_11346
OG0008293	ASTMX19450	AENJA_11450
OG0008295	ASTMX11570	AENJA_16657, AENJA_11908
OG0008297	ASTMX09763	AENJA_12037
OG0008298	ASTMX02124	AENJA_12089
OG0008299	ASTMX22498	AENJA_12113
OG0008301	ASTMX02503	AENJA_12441
OG0008303	ASTMX12272	AENJA_12536
OG0008304	ASTMX16712	AENJA_12570
OG0008305	ASTMX19225	AENJA_12858
OG0008306	ASTMX15372	AENJA_12994, AENJA_12995
OG0008307	ASTMX16302	AENJA_13011
OG0008308	ASTMX11897	AENJA_13121
OG0008309	ASTMX02384	AENJA_13239
OG0008311	ASTMX11311	AENJA_13375
OG0008313	ASTMX11072	AENJA_13915
OG0008314	ASTMX22155, ASTMX22154	AENJA_14054
OG0008315	ASTMX07318	AENJA_14416
OG0008317	ASTMX09770	AENJA_14783
OG0008318	ASTMX09685	AENJA_14785
OG0008319	ASTMX22244	AENJA_14790
OG0008323	ASTMX15432	AENJA_15382
OG0008324	ASTMX13990	AENJA_15588
OG0008325	ASTMX00425	AENJA_15718, AENJA_15717
OG0008326	ASTMX12619	AENJA_15744
OG0008327	ASTMX06973	AENJA_15788
OG0008328	ASTMX05570	AENJA_15866
OG0008331	ASTMX16536	AENJA_16317
OG0008333	ASTMX04354	AENJA_16988
OG0008334	ASTMX15666	AENJA_16992
OG0008335	ASTMX05694	AENJA_17118
OG0008336	ASTMX08324	AENJA_17129
OG0008337	ASTMX00051	AENJA_17300
OG0008338	ASTMX05310, ASTMX11036	AENJA_17786
OG0008339	ASTMX03874	AENJA_17825
OG0008342	ASTMX06266, ASTMX09845, ASTMX01831	AENJA_18557
OG0008343	ASTMX00850	AENJA_18563
OG0008345	ASTMX20388	AENJA_18699
OG0008346	ASTMX11312	AENJA_18767
OG0008347	ASTMX15874	AENJA_18947
OG0008348	ASTMX20046	AENJA_19233
OG0008349	ASTMX10702	AENJA_19677
OG0008350	ASTMX04967	AENJA_19686
OG0008351	ASTMX03463	AENJA_19747
OG0008352	ASTMX08206	AENJA_19927
OG0008353	ASTMX05180	AENJA_19936
OG0008354	ASTMX18442	AENJA_20279
OG0008355	ASTMX04205	AENJA_20829
OG0008356	ASTMX00736	AENJA_25615, AENJA_20990
OG0008357	ASTMX06235	AENJA_21156
OG0008358	ASTMX07242	AENJA_21304
OG0008359	ASTMX21368	AENJA_21350
OG0008360	ASTMX05005	AENJA_21540
OG0008361	ASTMX05760, ASTMX19671	AENJA_21933
OG0008363	ASTMX13043	AENJA_22641
OG0008364	ASTMX02708, ASTMX13893	AENJA_23223
OG0008365	ASTMX17009, ASTMX06662	AENJA_23252
OG0008367	ASTMX06634, ASTMX17455	AENJA_23708
OG0008368	ASTMX20004	AENJA_23984
OG0008369	ASTMX05885	AENJA_24036
OG0008370	ASTMX15873	AENJA_24205
OG0008371	ASTMX19948	AENJA_24359
OG0008373	ASTMX21925	AENJA_24428
OG0008374	ASTMX03092	AENJA_25266
OG0008376	ASTMX16947, ASTMX16948, ASTMX06168	AENJA_25448
OG0008377	ASTMX19342	AENJA_25580
OG0008378	ASTMX16744	AENJA_25875
OG0008379	ASTMX02351, ASTMX15130	AENJA_25898
OG0008380	ASTMX14079	AENJA_25998
OG0008383	ASTMX05683	AENJA_26281
OG0008384	ASTMX07501	AENJA_26604
OG0008386	ASTMX01562	AENJA_26631
OG0008387	ASTMX16748	AENJA_26702
OG0008388	ASTMX01284	AENJA_26785
OG0008509	ASTMX05219, ASTMX09232	AENJA_00544
OG0008512	ASTMX03329	AENJA_00753
OG0008513	ASTMX20734	AENJA_00836
OG0008514	ASTMX18290	AENJA_01000
OG0008515	ASTMX07431	AENJA_23531, AENJA_01090
OG0008516	ASTMX13665	AENJA_01225
OG0008522	ASTMX04058	AENJA_02195
OG0008526	ASTMX12082	AENJA_03570
OG0008527	ASTMX01186, ASTMX08166	AENJA_03625
OG0008528	ASTMX14660	AENJA_03759
OG0008530	ASTMX04675	AENJA_04370
OG0008531	ASTMX06294	AENJA_04402
OG0008532	ASTMX00717	AENJA_04571
OG0008533	ASTMX01200	AENJA_04666
OG0008534	ASTMX02222	AENJA_05019
OG0008535	ASTMX02705	AENJA_05023
OG0008538	ASTMX18002	AENJA_05378, AENJA_19445
OG0008539	ASTMX18247	AENJA_05486
OG0008540	ASTMX04260	AENJA_05568
OG0008542	ASTMX02856	AENJA_05813
OG0008544	ASTMX13472	AENJA_06389
OG0008545	ASTMX12075	AENJA_06390
OG0008546	ASTMX09833	AENJA_06435
OG0008550	ASTMX01036	AENJA_07554
OG0008551	ASTMX14972	AENJA_07569
OG0008554	ASTMX12733, ASTMX20296, ASTMX09575	AENJA_08032
OG0008555	ASTMX04198	AENJA_08099
OG0008556	ASTMX08123, ASTMX03809	AENJA_08409, AENJA_19340
OG0008557	ASTMX05582	AENJA_08760
OG0008558	ASTMX00604	AENJA_09242
OG0008559	ASTMX00488	AENJA_09341
OG0008561	ASTMX12221, ASTMX05883	AENJA_09967
OG0008562	ASTMX20839	AENJA_19559, AENJA_10327
OG0008563	ASTMX05056	AENJA_10384
OG0008566	ASTMX16963	AENJA_10865
OG0008567	ASTMX04223	AENJA_10928
OG0008570	ASTMX20907	AENJA_11204
OG0008571	ASTMX07202	AENJA_11214
OG0008572	ASTMX03727	AENJA_11295
OG0008573	ASTMX08961	AENJA_11526
OG0008575	ASTMX16301	AENJA_11846
OG0008576	ASTMX13502	AENJA_12071
OG0008577	ASTMX07717	AENJA_12355
OG0008579	ASTMX04319	AENJA_12437
OG0008582	ASTMX08339	AENJA_12734
OG0008583	ASTMX08014	AENJA_12791
OG0008587	ASTMX12945, ASTMX01318	AENJA_13578
OG0008588	ASTMX21107	AENJA_13917
OG0008590	ASTMX07016	AENJA_14290
OG0008591	ASTMX10210	AENJA_14308
OG0008592	ASTMX13097	AENJA_14483
OG0008593	ASTMX18770	AENJA_14585
OG0008594	ASTMX14605	AENJA_14696
OG0008595	ASTMX09934	AENJA_14825
OG0008596	ASTMX18487	AENJA_14880
OG0008597	ASTMX03754	AENJA_15095
OG0008600	ASTMX02794	AENJA_15422
OG0008601	ASTMX17880	AENJA_16193
OG0008603	ASTMX21333	AENJA_16664
OG0008604	ASTMX07324	AENJA_16683
OG0008605	ASTMX19311	AENJA_16741
OG0008606	ASTMX03923	AENJA_16811
OG0008609	ASTMX07681	AENJA_17846
OG0008611	ASTMX12445	AENJA_17945
OG0008613	ASTMX10875	AENJA_18131
OG0008614	ASTMX00444	AENJA_18225
OG0008616	ASTMX06806	AENJA_18680, AENJA_18679
OG0008618	ASTMX05286	AENJA_19021
OG0008619	ASTMX09678	AENJA_19147
OG0008622	ASTMX08340	AENJA_20017
OG0008623	ASTMX03497	AENJA_20206
OG0008624	ASTMX15401	AENJA_20222
OG0008627	ASTMX19874	AENJA_20874
OG0008628	ASTMX16945	AENJA_20919
OG0008629	ASTMX06098	AENJA_20932
OG0008630	ASTMX04402, ASTMX12197	AENJA_21211
OG0008631	ASTMX16383	AENJA_21250
OG0008632	ASTMX14839	AENJA_21695
OG0008633	ASTMX03205	AENJA_22194
OG0008634	ASTMX03806	AENJA_22521
OG0008636	ASTMX00618	AENJA_23071
OG0008637	ASTMX05499	AENJA_23399
OG0008638	ASTMX13762	AENJA_23413
OG0008639	ASTMX00684	AENJA_23500
OG0008640	ASTMX06623	AENJA_23515
OG0008644	ASTMX08494	AENJA_24833
OG0008645	ASTMX07453	AENJA_26189
OG0008648	ASTMX15567	AENJA_26508
OG0008757	ASTMX03431, ASTMX19232	AENJA_00248
OG0008758	ASTMX01075	AENJA_00351
OG0008760	ASTMX17065	AENJA_01013
OG0008762	ASTMX20796	AENJA_01196
OG0008763	ASTMX17544	AENJA_01556
OG0008765	ASTMX00648	AENJA_01760
OG0008766	ASTMX13646	AENJA_01947
OG0008767	ASTMX01830	AENJA_02095
OG0008770	ASTMX11071	AENJA_02618
OG0008771	ASTMX00834, ASTMX16251	AENJA_02681
OG0008775	ASTMX18993	AENJA_02882
OG0008778	ASTMX00262	AENJA_02933
OG0008780	ASTMX15107	AENJA_02986
OG0008782	ASTMX07522	AENJA_03320
OG0008784	ASTMX11551	AENJA_03639
OG0008785	ASTMX20245, ASTMX20246	AENJA_04147
OG0008786	ASTMX07107	AENJA_04275
OG0008788	ASTMX00528, ASTMX17704	AENJA_04682, AENJA_23326
OG0008790	ASTMX08459	AENJA_05031, AENJA_05032
OG0008796	ASTMX07033	AENJA_06016
OG0008797	ASTMX05025	AENJA_06113
OG0008799	ASTMX15819	AENJA_06238
OG0008800	ASTMX13318	AENJA_06407
OG0008801	ASTMX06278	AENJA_06718
OG0008802	ASTMX21363	AENJA_06725
OG0008804	ASTMX08518	AENJA_06815
OG0008805	ASTMX02423	AENJA_06865
OG0008806	ASTMX02754	AENJA_07194
OG0008807	ASTMX01424	AENJA_07580
OG0008810	ASTMX06163	AENJA_08241
OG0008811	ASTMX13905	AENJA_08631
OG0008812	ASTMX05015	AENJA_08728
OG0008816	ASTMX13364, ASTMX19256	AENJA_09134
OG0008818	ASTMX15132	AENJA_09454
OG0008820	ASTMX04275	AENJA_10295
OG0008821	ASTMX05768	AENJA_11288
OG0008822	ASTMX11413	AENJA_11337
OG0008823	ASTMX04422	AENJA_11424
OG0008826	ASTMX18865	AENJA_11861
OG0008827	ASTMX04975	AENJA_11907
OG0008828	ASTMX00081	AENJA_12062
OG0008829	ASTMX13357	AENJA_12118
OG0008831	ASTMX16016	AENJA_12451
OG0008832	ASTMX14330	AENJA_12665
OG0008833	ASTMX01575	AENJA_12892
OG0008835	ASTMX04914	AENJA_12987
OG0008836	ASTMX20691	AENJA_12998
OG0008837	ASTMX04411	AENJA_13420
OG0008838	ASTMX13323, ASTMX00177	AENJA_13576
OG0008840	ASTMX00694	AENJA_13926
OG0008841	ASTMX14854	AENJA_14009
OG0008844	ASTMX15127	AENJA_14159
OG0008845	ASTMX04523	AENJA_14223
OG0008846	ASTMX03373	AENJA_14392, AENJA_14393
OG0008847	ASTMX08118	AENJA_15154
OG0008850	ASTMX21515	AENJA_16073
OG0008851	ASTMX21730	AENJA_18696, AENJA_16522
OG0008853	ASTMX00719	AENJA_17015
OG0008855	ASTMX12096	AENJA_17082
OG0008856	ASTMX22890, ASTMX13236	AENJA_17229
OG0008857	ASTMX15161	AENJA_17323, AENJA_18000
OG0008859	ASTMX18503	AENJA_18088
OG0008860	ASTMX17439	AENJA_18102
OG0008861	ASTMX22845, ASTMX14982	AENJA_18107
OG0008864	ASTMX00807	AENJA_18513
OG0008865	ASTMX18332	AENJA_18608
OG0008866	ASTMX18204	AENJA_18626
OG0008867	ASTMX10381, ASTMX05116	AENJA_19211
OG0008870	ASTMX16341	AENJA_20147
OG0008872	ASTMX12775	AENJA_20547
OG0008876	ASTMX07665	AENJA_21340
OG0008878	ASTMX01031	AENJA_21403
OG0008880	ASTMX09547	AENJA_21634
OG0008882	ASTMX12762	AENJA_21696
OG0008883	ASTMX01632	AENJA_22131
OG0008885	ASTMX04303	AENJA_22404
OG0008888	ASTMX14071	AENJA_23206
OG0008889	ASTMX04938	AENJA_23297
OG0008891	ASTMX12906	AENJA_24806
OG0008893	ASTMX07232	AENJA_25102
OG0008894	ASTMX01696	AENJA_25240
OG0008896	ASTMX10899	AENJA_26177
OG0008897	ASTMX14459	AENJA_26287
OG0008898	ASTMX10216	AENJA_26382
OG0008901	ASTMX09454	AENJA_26637
OG0009043	ASTMX05119	AENJA_00478
OG0009044	ASTMX14591	AENJA_00709
OG0009049	ASTMX21529, ASTMX14843	AENJA_01736
OG0009052	ASTMX03066	AENJA_01879
OG0009054	ASTMX06117	AENJA_02448
OG0009055	ASTMX03085	AENJA_02462
OG0009056	ASTMX02757	AENJA_02632
OG0009061	ASTMX17765	AENJA_03753
OG0009062	ASTMX19385	AENJA_03997
OG0009063	ASTMX19341	AENJA_04246
OG0009064	ASTMX07970	AENJA_04611
OG0009069	ASTMX12853	AENJA_05231
OG0009070	ASTMX01340	AENJA_05554
OG0009071	ASTMX10241, ASTMX04284	AENJA_05666
OG0009075	ASTMX13443	AENJA_06924
OG0009076	ASTMX09371	AENJA_07353
OG0009077	ASTMX10347, ASTMX03342, ASTMX10917	AENJA_07509
OG0009078	ASTMX18620	AENJA_07563
OG0009083	ASTMX04199	AENJA_08096
OG0009084	ASTMX08341	AENJA_08640
OG0009085	ASTMX09472	AENJA_08785
OG0009089	ASTMX06651	AENJA_09820, AENJA_18387
OG0009091	ASTMX11369	AENJA_10589
OG0009092	ASTMX21332	AENJA_10663
OG0009094	ASTMX17427	AENJA_11276
OG0009095	ASTMX07200	AENJA_11278
OG0009096	ASTMX00593	AENJA_11395
OG0009097	ASTMX07942, ASTMX10728, ASTMX01124	AENJA_11929
OG0009101	ASTMX17367	AENJA_13418
OG0009104	ASTMX16119	AENJA_14011
OG0009107	ASTMX11636	AENJA_14439
OG0009110	ASTMX14512, ASTMX14767	AENJA_15678
OG0009113	ASTMX13071	AENJA_16416, AENJA_16417
OG0009114	ASTMX01128	AENJA_16716
OG0009115	ASTMX16180	AENJA_17120
OG0009117	ASTMX04847	AENJA_17419
OG0009119	ASTMX15811	AENJA_18343
OG0009120	ASTMX06946, ASTMX13086	AENJA_18368
OG0009121	ASTMX15642	AENJA_18409
OG0009123	ASTMX01229	AENJA_18460
OG0009125	ASTMX04539	AENJA_18565
OG0009127	ASTMX02070	AENJA_19007
OG0009129	ASTMX06909	AENJA_19409
OG0009131	ASTMX14261	AENJA_20078
OG0009133	ASTMX16810	AENJA_20495
OG0009134	ASTMX11882	AENJA_20542
OG0009135	ASTMX05216	AENJA_21311
OG0009137	ASTMX18879	AENJA_22318
OG0009141	ASTMX07299, ASTMX16435	AENJA_23179
OG0009142	ASTMX22416, ASTMX22677	AENJA_23317
OG0009143	ASTMX17109	AENJA_23489
OG0009144	ASTMX18234	AENJA_23545
OG0009145	ASTMX00542	AENJA_23888
OG0009147	ASTMX07696	AENJA_24589
OG0009148	ASTMX17168	AENJA_25034
OG0009149	ASTMX19495	AENJA_25267
OG0009150	ASTMX18881	AENJA_25333
OG0009151	ASTMX06624	AENJA_25481
OG0009152	ASTMX17456	AENJA_26546
OG0009154	ASTMX14090, ASTMX15688	AENJA_26770
OG0009292	ASTMX08904	AENJA_00655
OG0009293	ASTMX12774	AENJA_00714
OG0009296	ASTMX07993	AENJA_01074, AENJA_00964, AENJA_00966, AENJA_00965
OG0009297	ASTMX11881	AENJA_00973, AENJA_22005
OG0009299	ASTMX04947	AENJA_01434
OG0009304	ASTMX22120, ASTMX21140, ASTMX05154	AENJA_12488, AENJA_02183
OG0009310	ASTMX14717	AENJA_03494
OG0009313	ASTMX12933	AENJA_03879
OG0009315	ASTMX04123	AENJA_05193
OG0009320	ASTMX04542	AENJA_05791
OG0009322	ASTMX09776	AENJA_06095
OG0009325	ASTMX10287	AENJA_06596
OG0009327	ASTMX22452	AENJA_06795
OG0009328	ASTMX16542	AENJA_06933
OG0009330	ASTMX20931	AENJA_07559, AENJA_07519
OG0009331	ASTMX15745	AENJA_07574, AENJA_10953
OG0009333	ASTMX09422	AENJA_08074
OG0009337	ASTMX08177	AENJA_08590
OG0009338	ASTMX14914	AENJA_08638
OG0009339	ASTMX14198	AENJA_09006
OG0009340	ASTMX07536	AENJA_09305
OG0009344	ASTMX17056	AENJA_10588
OG0009345	ASTMX20195	AENJA_11108
OG0009347	ASTMX08498	AENJA_11718
OG0009349	ASTMX08018	AENJA_11980
OG0009350	ASTMX07273	AENJA_12191
OG0009356	ASTMX07684	AENJA_14662
OG0009357	ASTMX21839	AENJA_14709
OG0009358	ASTMX20279	AENJA_14876
OG0009363	ASTMX05017	AENJA_15998
OG0009365	ASTMX09036	AENJA_16256
OG0009370	ASTMX17647	AENJA_17151
OG0009371	ASTMX12245	AENJA_17602
OG0009374	ASTMX20684	AENJA_18156
OG0009378	ASTMX09707	AENJA_19124
OG0009380	ASTMX02621	AENJA_19511
OG0009382	ASTMX03150	AENJA_20045
OG0009384	ASTMX19221	AENJA_20185
OG0009385	ASTMX13205	AENJA_20219
OG0009386	ASTMX04633	AENJA_20421
OG0009392	ASTMX18627, ASTMX17668	AENJA_21369
OG0009393	ASTMX16408	AENJA_21373
OG0009398	ASTMX06562	AENJA_22251
OG0009399	ASTMX03486	AENJA_23021
OG0009401	ASTMX13382	AENJA_23906
OG0009403	ASTMX08800	AENJA_24541
OG0009404	ASTMX01189	AENJA_24582
OG0009407	ASTMX12324	AENJA_25286
OG0009409	ASTMX10433	AENJA_25819
OG0009410	ASTMX00704, ASTMX15844	AENJA_25831
OG0009543	ASTMX10627	AENJA_00266
OG0009544	ASTMX13208	AENJA_00306
OG0009550	ASTMX02248	AENJA_02608, AENJA_14170, AENJA_24778
OG0009553	ASTMX12171, ASTMX11868, ASTMX12170	AENJA_01054
OG0009554	ASTMX09151	AENJA_01428
OG0009562	ASTMX15500	AENJA_03025
OG0009566	ASTMX20992, ASTMX16797	AENJA_03711
OG0009568	ASTMX02830	AENJA_03799
OG0009571	ASTMX01603	AENJA_10346, AENJA_04657, AENJA_10344, AENJA_16820
OG0009575	ASTMX00464	AENJA_05088
OG0009576	ASTMX09704	AENJA_05440
OG0009579	ASTMX22874	AENJA_05830, AENJA_26275
OG0009584	ASTMX01491	AENJA_07168
OG0009585	ASTMX05619	AENJA_07729
OG0009586	ASTMX22605, ASTMX16702	AENJA_08399
OG0009587	ASTMX21531, ASTMX11661	AENJA_08535
OG0009590	ASTMX04040	AENJA_08772
OG0009591	ASTMX20271	AENJA_09048, AENJA_12842
OG0009592	ASTMX14984	AENJA_09115
OG0009595	ASTMX16250	AENJA_09686
OG0009598	ASTMX19254	AENJA_10111, AENJA_10108
OG0009604	ASTMX18240	AENJA_11213
OG0009607	ASTMX02476	AENJA_12534
OG0009614	ASTMX09709	AENJA_14375
OG0009617	ASTMX16732	AENJA_14949
OG0009620	ASTMX10916	AENJA_17026
OG0009624	ASTMX08978	AENJA_17980
OG0009626	ASTMX11989, ASTMX05898, ASTMX16460	AENJA_18391
OG0009629	ASTMX19446, ASTMX08540	AENJA_19050
OG0009630	ASTMX10923	AENJA_19166
OG0009634	ASTMX21616	AENJA_20375
OG0009637	ASTMX09523	AENJA_21360
OG0009638	ASTMX17100	AENJA_21478
OG0009639	ASTMX20605	AENJA_21601
OG0009640	ASTMX00010	AENJA_21652
OG0009642	ASTMX01806	AENJA_21955
OG0009646	ASTMX09037	AENJA_22893
OG0009649	ASTMX21147	AENJA_23554
OG0009650	ASTMX12738	AENJA_23870
OG0009651	ASTMX18582	AENJA_23874
OG0009652	ASTMX08110	AENJA_24075
OG0009653	ASTMX16709	AENJA_24320
OG0009654	ASTMX14910	AENJA_24871
OG0009656	ASTMX17887	AENJA_25678
OG0009657	ASTMX03475, ASTMX02508	AENJA_25966
OG0009843	ASTMX00971	AENJA_00775
OG0009856	ASTMX11022	AENJA_03057
OG0009858	ASTMX05580	AENJA_03397
OG0009863	ASTMX11672	AENJA_18365, AENJA_04863
OG0009865	ASTMX22581	AENJA_05625
OG0009871	ASTMX08293, ASTMX12606	AENJA_20851, AENJA_05994
OG0009874	ASTMX06221	AENJA_06507, AENJA_15974
OG0009875	ASTMX17652	AENJA_07066
OG0009878	ASTMX13386	AENJA_07905
OG0009879	ASTMX03892	AENJA_07961
OG0009890	ASTMX15574	AENJA_13003
OG0009892	ASTMX15123	AENJA_13449
OG0009896	ASTMX16133	AENJA_14376
OG0009902	ASTMX14965	AENJA_17524
OG0009906	ASTMX03858	AENJA_18517
OG0009908	ASTMX04452	AENJA_18949
OG0009911	ASTMX22297	AENJA_20063
OG0009912	ASTMX13756	AENJA_20093
OG0009914	ASTMX02352	AENJA_20661
OG0009918	ASTMX05082, ASTMX09288	AENJA_22040
OG0009923	ASTMX04236	AENJA_24638
OG0009925	ASTMX14221	AENJA_25498
OG0009926	ASTMX14583	AENJA_25674
OG0009927	ASTMX20154	AENJA_25700
OG0009928	ASTMX10492	AENJA_25805
OG0009930	ASTMX13720	AENJA_26157
OG0009933	ASTMX06082	AENJA_26837
OG0010123	ASTMX21825	AENJA_01849, AENJA_18462, AENJA_00245
OG0010125	ASTMX13166	AENJA_00452
OG0010127	ASTMX19443	AENJA_00804
OG0010139	ASTMX08936	AENJA_03273
OG0010150	ASTMX12728	AENJA_12931, AENJA_04364
OG0010151	ASTMX13463	AENJA_05443
OG0010154	ASTMX12379	AENJA_05651, AENJA_11670
OG0010163	ASTMX18515	AENJA_07381
OG0010164	ASTMX14252	AENJA_17562, AENJA_07770
OG0010165	ASTMX18998	AENJA_07847, AENJA_20728
OG0010170	ASTMX12560	AENJA_08519
OG0010172	ASTMX09923	AENJA_08769
OG0010177	ASTMX05250	AENJA_10783
OG0010180	ASTMX12550	AENJA_11678
OG0010182	ASTMX01781	AENJA_12193
OG0010186	ASTMX03228	AENJA_12853
OG0010192	ASTMX00319	AENJA_13301
OG0010194	ASTMX03401, ASTMX07066	AENJA_13998
OG0010198	ASTMX12638	AENJA_14936
OG0010201	ASTMX05541, ASTMX05543, ASTMX05539, ASTMX05542	AENJA_16106
OG0010202	ASTMX00159	AENJA_16291
OG0010205	ASTMX20084, ASTMX11959	AENJA_17317
OG0010209	ASTMX19198	AENJA_20278
OG0010210	ASTMX02923	AENJA_20656
OG0010212	ASTMX05951	AENJA_21607
OG0010213	ASTMX03052, ASTMX08320	AENJA_21987
OG0010215	ASTMX01827	AENJA_23332
OG0010219	ASTMX00856, ASTMX11317	AENJA_24033
OG0010220	ASTMX21557	AENJA_24474
OG0010484	ASTMX06975	AENJA_02794
OG0010490	ASTMX09772	AENJA_03697
OG0010502	ASTMX05054	AENJA_07376
OG0010504	ASTMX17055	AENJA_07654
OG0010515	ASTMX06723	AENJA_09025
OG0010525	ASTMX05751	AENJA_12099
OG0010527	ASTMX04369	AENJA_12813
OG0010537	ASTMX17060	AENJA_14600
OG0010540	ASTMX13111	AENJA_15180
OG0010542	ASTMX13654	AENJA_15597
OG0010543	ASTMX13644	AENJA_15705
OG0010548	ASTMX07589	AENJA_16353, AENJA_16354
OG0010557	ASTMX14328, ASTMX05266	AENJA_19008
OG0010566	ASTMX14760	AENJA_21329
OG0010570	ASTMX15387	AENJA_21815
OG0010574	ASTMX14208	AENJA_22827
OG0010575	ASTMX10938	AENJA_23354
OG0010582	ASTMX13672	AENJA_24887
OG0010584	ASTMX06063	AENJA_26576
OG0010837	ASTMX11148	AENJA_04482, AENJA_03314, AENJA_04477
OG0010850	ASTMX15747	AENJA_06903
OG0010864	ASTMX17656, ASTMX19657	AENJA_09987
OG0010874	ASTMX05510	AENJA_12425
OG0010875	ASTMX08373	AENJA_13040
