Orthogroup	ASTMX	SCHMD
OG0006749	ASTMX10213	SCHMD17570, SCHMD17569
OG0006750	ASTMX03816	SCHMD04443, SCHMD17273, SCHMD07663
OG0006752	ASTMX03481	SCHMD12442
OG0006753	ASTMX08486	SCHMD08285
OG0006754	ASTMX06832, ASTMX21894	SCHMD13342
OG0006755	ASTMX00482	SCHMD10228
OG0006757	ASTMX13935	SCHMD08426
OG0006758	ASTMX00799	SCHMD05008, SCHMD10024
OG0006761	ASTMX19006	SCHMD13526
OG0006764	ASTMX04734	SCHMD22289
OG0006766	ASTMX03906	SCHMD07248
OG0006768	ASTMX01848	SCHMD03977
OG0006771	ASTMX13731, ASTMX19126	SCHMD07804, SCHMD15553
OG0006772	ASTMX17412	SCHMD01476
OG0006776	ASTMX14097	SCHMD10792
OG0006777	ASTMX09376	SCHMD08214
OG0006780	ASTMX04854	SCHMD13525, SCHMD14457
OG0006791	ASTMX08046	SCHMD15752
OG0006829	ASTMX16614	SCHMD18846
OG0006830	ASTMX12230	SCHMD01740
OG0006833	ASTMX16981	SCHMD25705, SCHMD22029
OG0006835	ASTMX09545	SCHMD11727, SCHMD11726
OG0006842	ASTMX18470	SCHMD07853
OG0006843	ASTMX15344, ASTMX15343	SCHMD10166
OG0006844	ASTMX05150	SCHMD10998
OG0006846	ASTMX04852	SCHMD24471
OG0006847	ASTMX05035	SCHMD10920
OG0006848	ASTMX02777, ASTMX15411	SCHMD15273, SCHMD24879
OG0006851	ASTMX10431	SCHMD13891, SCHMD10310
OG0006853	ASTMX02147	SCHMD21179
OG0006856	ASTMX15975	SCHMD03115
OG0006857	ASTMX10533	SCHMD03719
OG0006860	ASTMX08893	SCHMD14888, SCHMD01768
OG0006862	ASTMX04586	SCHMD08954
OG0006864	ASTMX14844	SCHMD09900
OG0006867	ASTMX17195	SCHMD19722
OG0006871	ASTMX18202	SCHMD19715
OG0006874	ASTMX10745	SCHMD00242
OG0006875	ASTMX06127	SCHMD14340
OG0006876	ASTMX11416	SCHMD01180
OG0006877	ASTMX13244	SCHMD28894, SCHMD14652
OG0006878	ASTMX16892	SCHMD07673
OG0006881	ASTMX18811	SCHMD13107
OG0006882	ASTMX02554	SCHMD08215
OG0006886	ASTMX09095, ASTMX01120	SCHMD04628
OG0006887	ASTMX11439	SCHMD02004
OG0006889	ASTMX07203	SCHMD19490
OG0006890	ASTMX17391	SCHMD09977
OG0006891	ASTMX19493	SCHMD16311
OG0006892	ASTMX00090	SCHMD06736, SCHMD03941
OG0006894	ASTMX19536	SCHMD08244
OG0006895	ASTMX01494	SCHMD25533, SCHMD25532
OG0006897	ASTMX03361	SCHMD14554
OG0006901	ASTMX00087	SCHMD00150
OG0006902	ASTMX14454	SCHMD09576
OG0006906	ASTMX11180	SCHMD01345
OG0006909	ASTMX01775	SCHMD08896, SCHMD03475
OG0006914	ASTMX15342	SCHMD02005
OG0006917	ASTMX19078	SCHMD15444, SCHMD23496
OG0006918	ASTMX16285	SCHMD02128
OG0006919	ASTMX19164	SCHMD04163
OG0006920	ASTMX09808	SCHMD07640
OG0006923	ASTMX08705	SCHMD18989, SCHMD10987
OG0006924	ASTMX15741	SCHMD07270
OG0006926	ASTMX04276	SCHMD18025, SCHMD24077
OG0006931	ASTMX01266	SCHMD09823
OG0006934	ASTMX00024, ASTMX00025	SCHMD02940
OG0006937	ASTMX14042	SCHMD07394
OG0006938	ASTMX05289	SCHMD13105
OG0006939	ASTMX13531	SCHMD19736, SCHMD17847
OG0006942	ASTMX13442	SCHMD05106
OG0006945	ASTMX00086, ASTMX21538	SCHMD20350, SCHMD21540
OG0006946	ASTMX14240	SCHMD03034
OG0006948	ASTMX02465	SCHMD10039
OG0006949	ASTMX06229	SCHMD04433
OG0006951	ASTMX12012	SCHMD04285
OG0006952	ASTMX00883	SCHMD00571
OG0006954	ASTMX20718	SCHMD05444
OG0006955	ASTMX07198, ASTMX07110	SCHMD01359
OG0006956	ASTMX05793	SCHMD03205
OG0006957	ASTMX04737	SCHMD21016, SCHMD16664
OG0006958	ASTMX14580	SCHMD10483
OG0006959	ASTMX03957, ASTMX19214	SCHMD14675, SCHMD12735
OG0006960	ASTMX00079	SCHMD15792, SCHMD13924
OG0006962	ASTMX00716	SCHMD02602
OG0006964	ASTMX21391	SCHMD05582, SCHMD05580
OG0006965	ASTMX06957	SCHMD16583, SCHMD28209
OG0006966	ASTMX09198	SCHMD17179
OG0006967	ASTMX07737	SCHMD06876
OG0006968	ASTMX20101	SCHMD05918
OG0006975	ASTMX05767	SCHMD29017
OG0006977	ASTMX13939	SCHMD21617, SCHMD19289
OG0006979	ASTMX20387	SCHMD02713
OG0006980	ASTMX08911	SCHMD03927
OG0006984	ASTMX01069, ASTMX17758, ASTMX00621	SCHMD21798
OG0006985	ASTMX08374	SCHMD00305
OG0006987	ASTMX03786	SCHMD04010
OG0006989	ASTMX13258	SCHMD08387
OG0006990	ASTMX12780	SCHMD14019
OG0006991	ASTMX17290	SCHMD09527
OG0006993	ASTMX15549	SCHMD16078, SCHMD15851
OG0006993	ASTMX15550	SCHMD12738
OG0006995	ASTMX13568	SCHMD08291
OG0006996	ASTMX17714	SCHMD07655
OG0006999	ASTMX01835	SCHMD09727, SCHMD09154
OG0007001	ASTMX14381	SCHMD11191
OG0007002	ASTMX16784	SCHMD00096
OG0007003	ASTMX07209, ASTMX15526	SCHMD03229
OG0007005	ASTMX22123	SCHMD03780
OG0007009	ASTMX19873	SCHMD28218, SCHMD00500
OG0007012	ASTMX09660	SCHMD16864
OG0007013	ASTMX04505	SCHMD20292, SCHMD25075
OG0007015	ASTMX17285	SCHMD09946
OG0007017	ASTMX21710	SCHMD24290, SCHMD13895
OG0007020	ASTMX09751	SCHMD29169
OG0007022	ASTMX05294	SCHMD06207
OG0007023	ASTMX16844	SCHMD13414
OG0007024	ASTMX00414	SCHMD18147
OG0007025	ASTMX02047	SCHMD00852
OG0007027	ASTMX19969	SCHMD11009, SCHMD20294, SCHMD17664
OG0007033	ASTMX01258	SCHMD17177, SCHMD07596
OG0007037	ASTMX12701	SCHMD08275
OG0007039	ASTMX01368, ASTMX11134	SCHMD24759
OG0007040	ASTMX09108	SCHMD17930
OG0007043	ASTMX12586	SCHMD05387
OG0007046	ASTMX11335	SCHMD16357, SCHMD12630
OG0007047	ASTMX00903	SCHMD10322
OG0007049	ASTMX02583	SCHMD09136, SCHMD15529
OG0007050	ASTMX11641	SCHMD12036
OG0007053	ASTMX17068	SCHMD05149
OG0007054	ASTMX07334	SCHMD03628
OG0007055	ASTMX13195	SCHMD11222
OG0007057	ASTMX12425	SCHMD19149, SCHMD23584, SCHMD21225, SCHMD10094, SCHMD17575
OG0007061	ASTMX10503	SCHMD27956
OG0007062	ASTMX15159	SCHMD05231
OG0007063	ASTMX10117	SCHMD04487
OG0007064	ASTMX19560	SCHMD12728
OG0007065	ASTMX06285	SCHMD08144
OG0007066	ASTMX22476	SCHMD15229, SCHMD16841
OG0007067	ASTMX08892	SCHMD09674
OG0007068	ASTMX10090	SCHMD10943
OG0007070	ASTMX03138	SCHMD08393
OG0007073	ASTMX19088	SCHMD06841
OG0007077	ASTMX11100	SCHMD03291, SCHMD23670
OG0007078	ASTMX15143	SCHMD12751, SCHMD12753
OG0007084	ASTMX21153	SCHMD10181
OG0007088	ASTMX15682	SCHMD06882
OG0007089	ASTMX02285	SCHMD15126
OG0007090	ASTMX06534, ASTMX02841	SCHMD24995
OG0007091	ASTMX11325	SCHMD00684
OG0007092	ASTMX01277	SCHMD04952
OG0007093	ASTMX22411, ASTMX21833	SCHMD00633
OG0007095	ASTMX09063	SCHMD28386
OG0007096	ASTMX11766, ASTMX03776	SCHMD14480
OG0007098	ASTMX01065	SCHMD12814
OG0007102	ASTMX09794	SCHMD00303
OG0007104	ASTMX02246, ASTMX12173	SCHMD14802
OG0007105	ASTMX19209	SCHMD08588
OG0007106	ASTMX00806	SCHMD14679
OG0007108	ASTMX12153	SCHMD03383
OG0007112	ASTMX05122	SCHMD09113
OG0007113	ASTMX02092, ASTMX16843	SCHMD27023, SCHMD20834
OG0007114	ASTMX13798	SCHMD05373
OG0007118	ASTMX14472	SCHMD01480
OG0007119	ASTMX05484	SCHMD02099
OG0007122	ASTMX04799	SCHMD04636
OG0007124	ASTMX09795	SCHMD20734
OG0007125	ASTMX16475	SCHMD04115
OG0007128	ASTMX15167	SCHMD15975
OG0007130	ASTMX16072	SCHMD02010
OG0007133	ASTMX21250	SCHMD09895, SCHMD05400, SCHMD01884, SCHMD19102
OG0007135	ASTMX00245	SCHMD14628
OG0007136	ASTMX05160	SCHMD04055
OG0007137	ASTMX18044	SCHMD09300
OG0007139	ASTMX04012	SCHMD08033
OG0007140	ASTMX06549, ASTMX15484	SCHMD14726, SCHMD14725
OG0007143	ASTMX01334	SCHMD11402, SCHMD13435
OG0007144	ASTMX14074	SCHMD09084, SCHMD13536
OG0007145	ASTMX08637	SCHMD07094
OG0007148	ASTMX17772	SCHMD23637, SCHMD07923, SCHMD00889
OG0007152	ASTMX14227, ASTMX14226	SCHMD23531
OG0007154	ASTMX04579	SCHMD03260
OG0007158	ASTMX13778, ASTMX13779	SCHMD27790, SCHMD22647
OG0007159	ASTMX02076	SCHMD06458, SCHMD24141
OG0007163	ASTMX14930	SCHMD19963, SCHMD15559
OG0007164	ASTMX04180	SCHMD21149
OG0007165	ASTMX02974	SCHMD00948
OG0007166	ASTMX12427	SCHMD23433, SCHMD23432
OG0007173	ASTMX08040	SCHMD27706, SCHMD26151
OG0007174	ASTMX15803	SCHMD00679
OG0007175	ASTMX08991	SCHMD13246, SCHMD11875
OG0007176	ASTMX19988	SCHMD18255, SCHMD19246
OG0007179	ASTMX11963	SCHMD02087
OG0007180	ASTMX07909	SCHMD13286
OG0007181	ASTMX06406, ASTMX09641	SCHMD07932
OG0007183	ASTMX05746	SCHMD09362
OG0007184	ASTMX04306	SCHMD06567
OG0007186	ASTMX01462	SCHMD00266
OG0007189	ASTMX20543	SCHMD17188, SCHMD14347, SCHMD08340, SCHMD09748, SCHMD18398
OG0007190	ASTMX05931	SCHMD00716
OG0007191	ASTMX21840	SCHMD11992
OG0007192	ASTMX07871	SCHMD00342
OG0007199	ASTMX12249, ASTMX15392	SCHMD17527, SCHMD16964
OG0007208	ASTMX11191	SCHMD08490
OG0007209	ASTMX11363, ASTMX15404	SCHMD03471, SCHMD02470
OG0007248	ASTMX11925	SCHMD14029
OG0007251	ASTMX21422	SCHMD02789, SCHMD03885
OG0007254	ASTMX14077	SCHMD29104
OG0007255	ASTMX20514	SCHMD08512, SCHMD09706
OG0007258	ASTMX15166	SCHMD01759
OG0007264	ASTMX01064	SCHMD06288
OG0007266	ASTMX02148	SCHMD05229
OG0007267	ASTMX06471	SCHMD15621
OG0007269	ASTMX01325	SCHMD04821
OG0007270	ASTMX04175, ASTMX22945	SCHMD29771, SCHMD26891
OG0007271	ASTMX06578	SCHMD08508
OG0007274	ASTMX02966	SCHMD10184
OG0007276	ASTMX21244	SCHMD17239
OG0007279	ASTMX12215	SCHMD14169, SCHMD22097
OG0007280	ASTMX21182	SCHMD26191
OG0007282	ASTMX13185	SCHMD08071
OG0007288	ASTMX03770	SCHMD11562
OG0007289	ASTMX13263	SCHMD13675
OG0007291	ASTMX18522	SCHMD01954
OG0007297	ASTMX03978	SCHMD08767
OG0007300	ASTMX11999	SCHMD08715, SCHMD12954
OG0007301	ASTMX00922	SCHMD04999
OG0007304	ASTMX20413	SCHMD06782
OG0007305	ASTMX03479	SCHMD00236
OG0007306	ASTMX03689	SCHMD03194
OG0007307	ASTMX04207	SCHMD24523
OG0007310	ASTMX12704	SCHMD07754
OG0007314	ASTMX10223	SCHMD20349, SCHMD17621
OG0007317	ASTMX22022	SCHMD05271
OG0007318	ASTMX00787	SCHMD14311
OG0007319	ASTMX07462	SCHMD07451
OG0007320	ASTMX12409	SCHMD04201, SCHMD04200
OG0007321	ASTMX11807	SCHMD14656
OG0007323	ASTMX17924	SCHMD28323
OG0007325	ASTMX02559	SCHMD13424
OG0007326	ASTMX05141	SCHMD26648, SCHMD13997
OG0007327	ASTMX16928	SCHMD03183
OG0007328	ASTMX18500, ASTMX09690	SCHMD07822
OG0007330	ASTMX02261	SCHMD01349
OG0007333	ASTMX22709, ASTMX07160, ASTMX00006, ASTMX08588	SCHMD02278
OG0007334	ASTMX00823	SCHMD01190
OG0007335	ASTMX08086	SCHMD00787
OG0007339	ASTMX02641	SCHMD14813, SCHMD09117
OG0007341	ASTMX04204	SCHMD01365
OG0007342	ASTMX19872	SCHMD12266
OG0007343	ASTMX18185	SCHMD12161
OG0007344	ASTMX01305, ASTMX02473	SCHMD17019, SCHMD17020
OG0007347	ASTMX19348	SCHMD06807
OG0007349	ASTMX13465	SCHMD22105
OG0007353	ASTMX00421	SCHMD22439
OG0007354	ASTMX09586	SCHMD09176
OG0007356	ASTMX09436	SCHMD16766, SCHMD16762, SCHMD17068
OG0007357	ASTMX00212	SCHMD05386, SCHMD05385
OG0007358	ASTMX13640, ASTMX13639	SCHMD10648
OG0007359	ASTMX02654, ASTMX18346	SCHMD04894
OG0007360	ASTMX13128	SCHMD01042
OG0007361	ASTMX04257	SCHMD02642
OG0007363	ASTMX09519	SCHMD02234
OG0007367	ASTMX16066	SCHMD09749
OG0007372	ASTMX12516	SCHMD02515
OG0007373	ASTMX14113	SCHMD29255, SCHMD11208, SCHMD11207
OG0007380	ASTMX04916	SCHMD16057
OG0007382	ASTMX17402	SCHMD06011
OG0007385	ASTMX09213	SCHMD04159
OG0007386	ASTMX20935	SCHMD00784
OG0007387	ASTMX15746	SCHMD01904, SCHMD01903
OG0007389	ASTMX10391	SCHMD07528
OG0007391	ASTMX13069	SCHMD01653
OG0007393	ASTMX01350	SCHMD00157
OG0007395	ASTMX01531	SCHMD09491
OG0007396	ASTMX12830, ASTMX12829	SCHMD01151
OG0007397	ASTMX14034	SCHMD03095
OG0007399	ASTMX13453	SCHMD13118, SCHMD13117
OG0007401	ASTMX12789	SCHMD06026
OG0007402	ASTMX15982	SCHMD10585, SCHMD06444
OG0007405	ASTMX02602	SCHMD18973, SCHMD27327
OG0007407	ASTMX12099	SCHMD14070
OG0007408	ASTMX09058	SCHMD03954
OG0007412	ASTMX13610	SCHMD14910, SCHMD20394
OG0007414	ASTMX05497	SCHMD03104, SCHMD03103
OG0007415	ASTMX16034, ASTMX16033	SCHMD29702, SCHMD13340
OG0007417	ASTMX20315	SCHMD04581
OG0007419	ASTMX04991	SCHMD12003, SCHMD14523
OG0007421	ASTMX05344	SCHMD09236
OG0007422	ASTMX19693	SCHMD15449
OG0007425	ASTMX02596	SCHMD18256
OG0007426	ASTMX12404, ASTMX22699	SCHMD02501
OG0007429	ASTMX03059	SCHMD03140
OG0007431	ASTMX01820	SCHMD02074
OG0007432	ASTMX14921	SCHMD13608
OG0007437	ASTMX18512, ASTMX04683	SCHMD26347
OG0007439	ASTMX19373	SCHMD01098
OG0007442	ASTMX06460	SCHMD10535
OG0007445	ASTMX06203	SCHMD10725
OG0007446	ASTMX05100	SCHMD06891
OG0007452	ASTMX07761	SCHMD06690
OG0007453	ASTMX14696	SCHMD22069
OG0007454	ASTMX12724	SCHMD02249
OG0007455	ASTMX07952	SCHMD17462
OG0007456	ASTMX09758	SCHMD11658
OG0007457	ASTMX13240	SCHMD13308, SCHMD05942, SCHMD22483
OG0007458	ASTMX22735, ASTMX22316	SCHMD11828
OG0007459	ASTMX04370	SCHMD04395
OG0007460	ASTMX03203	SCHMD07322
OG0007463	ASTMX08538	SCHMD17150, SCHMD29377
OG0007464	ASTMX01898	SCHMD03973
OG0007465	ASTMX22932	SCHMD06095
OG0007470	ASTMX16381, ASTMX00497	SCHMD04262, SCHMD05817
OG0007471	ASTMX05581	SCHMD29391
OG0007472	ASTMX08198	SCHMD07414
OG0007473	ASTMX04881	SCHMD18788, SCHMD20111
OG0007476	ASTMX18971	SCHMD29552, SCHMD06042
OG0007478	ASTMX10619	SCHMD08638, SCHMD14462
OG0007481	ASTMX09636	SCHMD00234
OG0007482	ASTMX15375	SCHMD16972, SCHMD28646
OG0007483	ASTMX18379	SCHMD23530
OG0007488	ASTMX15704	SCHMD04017, SCHMD01795, SCHMD10540
OG0007489	ASTMX20723	SCHMD27800, SCHMD17535
OG0007491	ASTMX21855	SCHMD17539, SCHMD13726
OG0007492	ASTMX22346	SCHMD00216, SCHMD10758
OG0007494	ASTMX10193	SCHMD02157, SCHMD22482
OG0007495	ASTMX11414	SCHMD07307, SCHMD18914
OG0007496	ASTMX22765	SCHMD02753, SCHMD05117, SCHMD12648
OG0007498	ASTMX21105	SCHMD13903
OG0007499	ASTMX03949	SCHMD02341
OG0007500	ASTMX04154, ASTMX15693	SCHMD06655
OG0007501	ASTMX07151	SCHMD02284
OG0007503	ASTMX06574	SCHMD02190
OG0007507	ASTMX22746	SCHMD00792
OG0007508	ASTMX03316	SCHMD07064, SCHMD26310, SCHMD21007
OG0007509	ASTMX09639	SCHMD00947
OG0007510	ASTMX02461	SCHMD06196
OG0007516	ASTMX00630, ASTMX02116	SCHMD07324, SCHMD01839
OG0007519	ASTMX02575	SCHMD00238
OG0007525	ASTMX02842	SCHMD03649, SCHMD14793
OG0007528	ASTMX16867	SCHMD08263
OG0007531	ASTMX21127	SCHMD07206
OG0007533	ASTMX18571, ASTMX19307	SCHMD05767
OG0007541	ASTMX01290	SCHMD18271
OG0007547	ASTMX13924, ASTMX08998	SCHMD00526, SCHMD00528, SCHMD00527, SCHMD00525, SCHMD22532, SCHMD28489, SCHMD24710
OG0007548	ASTMX09188	SCHMD06064
OG0007583	ASTMX03611	SCHMD28711
OG0007584	ASTMX21397	SCHMD10868
OG0007586	ASTMX18851	SCHMD00208
OG0007588	ASTMX16311	SCHMD05957
OG0007591	ASTMX10219	SCHMD19104
OG0007597	ASTMX12506	SCHMD00061
OG0007601	ASTMX14174	SCHMD28220
OG0007602	ASTMX12453	SCHMD03764
OG0007603	ASTMX06253	SCHMD02707
OG0007607	ASTMX05677	SCHMD25251
OG0007609	ASTMX13434	SCHMD08824
OG0007610	ASTMX00949	SCHMD02076, SCHMD12764
OG0007611	ASTMX01317	SCHMD04251
OG0007612	ASTMX05194	SCHMD10036
OG0007613	ASTMX02855	SCHMD05026
OG0007615	ASTMX21643	SCHMD10027
OG0007619	ASTMX18208	SCHMD02768
OG0007621	ASTMX08854	SCHMD00066
OG0007624	ASTMX07491	SCHMD15354
OG0007626	ASTMX04623	SCHMD05939
OG0007628	ASTMX19581	SCHMD01246, SCHMD01245
OG0007629	ASTMX13084	SCHMD24454, SCHMD08697
OG0007630	ASTMX18126	SCHMD22064
OG0007633	ASTMX02751	SCHMD19695
OG0007634	ASTMX19337	SCHMD06239
OG0007639	ASTMX18691	SCHMD12611
OG0007643	ASTMX05389	SCHMD18394
OG0007645	ASTMX05408	SCHMD00727
OG0007646	ASTMX00141	SCHMD05492
OG0007654	ASTMX12009	SCHMD14761
OG0007656	ASTMX02152	SCHMD00482
OG0007657	ASTMX19589	SCHMD16543
OG0007659	ASTMX12190	SCHMD19564, SCHMD12893
OG0007663	ASTMX21598	SCHMD11554
OG0007664	ASTMX00404	SCHMD16878, SCHMD02397, SCHMD03687
OG0007666	ASTMX17057, ASTMX14860	SCHMD11299
OG0007667	ASTMX06071	SCHMD25937
OG0007673	ASTMX05762	SCHMD08768
OG0007675	ASTMX07674	SCHMD06327, SCHMD12514
OG0007676	ASTMX19972	SCHMD08823
OG0007679	ASTMX04667	SCHMD13638
OG0007684	ASTMX06059	SCHMD00102
OG0007687	ASTMX17669	SCHMD06419, SCHMD07587
OG0007690	ASTMX14447	SCHMD21197
OG0007691	ASTMX14360	SCHMD07299
OG0007698	ASTMX10373	SCHMD08531
OG0007700	ASTMX20412	SCHMD08842, SCHMD08841
OG0007701	ASTMX16330	SCHMD12704, SCHMD12705
OG0007702	ASTMX22374, ASTMX04372	SCHMD00819
OG0007705	ASTMX17453	SCHMD04986, SCHMD23899
OG0007706	ASTMX07321	SCHMD05614
OG0007709	ASTMX10589	SCHMD11596, SCHMD01220
OG0007712	ASTMX07651	SCHMD04858
OG0007713	ASTMX19622	SCHMD16511
OG0007715	ASTMX15762	SCHMD08793
OG0007717	ASTMX12667	SCHMD10647, SCHMD13736
OG0007718	ASTMX06214	SCHMD12974
OG0007722	ASTMX00744	SCHMD27869, SCHMD06810
OG0007723	ASTMX04316	SCHMD01195
OG0007727	ASTMX14601	SCHMD02748
OG0007730	ASTMX07395	SCHMD24036, SCHMD25867, SCHMD18191
OG0007733	ASTMX01784	SCHMD04331, SCHMD04904, SCHMD17435
OG0007736	ASTMX11296	SCHMD03835
OG0007738	ASTMX19490	SCHMD09563
OG0007739	ASTMX06348	SCHMD24121
OG0007743	ASTMX04763	SCHMD00951
OG0007744	ASTMX19319	SCHMD01094
OG0007748	ASTMX05821	SCHMD06083
OG0007749	ASTMX05167	SCHMD22281
OG0007751	ASTMX19310	SCHMD08536
OG0007752	ASTMX18140	SCHMD00218
OG0007754	ASTMX14947	SCHMD22646
OG0007759	ASTMX08280	SCHMD15154, SCHMD24999
OG0007761	ASTMX05522, ASTMX22088	SCHMD07223
OG0007763	ASTMX17791	SCHMD21466, SCHMD25520, SCHMD04910
OG0007767	ASTMX08912	SCHMD08815
OG0007771	ASTMX10494	SCHMD10247
OG0007772	ASTMX00533	SCHMD02978
OG0007774	ASTMX17700	SCHMD04593
OG0007775	ASTMX12159	SCHMD09981, SCHMD09982
OG0007779	ASTMX15026	SCHMD01229
OG0007781	ASTMX02218	SCHMD03244, SCHMD03245
OG0007782	ASTMX07331	SCHMD03677
OG0007783	ASTMX17810	SCHMD07210
OG0007785	ASTMX07125	SCHMD00785
OG0007786	ASTMX18635	SCHMD23945
OG0007787	ASTMX02068	SCHMD06132, SCHMD05625
OG0007791	ASTMX00738	SCHMD06525
OG0007794	ASTMX15194	SCHMD29276
OG0007801	ASTMX20707	SCHMD00120
OG0007803	ASTMX11582	SCHMD04261
OG0007804	ASTMX02512	SCHMD06254
OG0007805	ASTMX09885	SCHMD20517, SCHMD20518
OG0007810	ASTMX08369	SCHMD02712
OG0007811	ASTMX11168	SCHMD17086, SCHMD14179
OG0007812	ASTMX02668, ASTMX18552	SCHMD28383, SCHMD23641
OG0007813	ASTMX07499	SCHMD00295
OG0007814	ASTMX13396	SCHMD09526
OG0007816	ASTMX05675	SCHMD10692
OG0007820	ASTMX15997	SCHMD03191, SCHMD03190
OG0007825	ASTMX18618	SCHMD10602
OG0007826	ASTMX09991	SCHMD02236, SCHMD06089
OG0007827	ASTMX14411	SCHMD11981
OG0007828	ASTMX03380, ASTMX03379	SCHMD15141
OG0007829	ASTMX21617	SCHMD05047
OG0007830	ASTMX18257	SCHMD06198
OG0007831	ASTMX04668	SCHMD01922
OG0007841	ASTMX15833, ASTMX03250, ASTMX22662	SCHMD04233
OG0007845	ASTMX00783	SCHMD03208
OG0007848	ASTMX04212	SCHMD10763
OG0007858	ASTMX05032	SCHMD16060
OG0007870	ASTMX02434, ASTMX11938	SCHMD11483, SCHMD11481
OG0007911	ASTMX10631	SCHMD03629
OG0007913	ASTMX06223	SCHMD28174, SCHMD12506
OG0007915	ASTMX13424	SCHMD17976
OG0007918	ASTMX11806	SCHMD04862
OG0007921	ASTMX21796	SCHMD04944, SCHMD00441, SCHMD20446, SCHMD00440, SCHMD21307, SCHMD05586, SCHMD05585
OG0007927	ASTMX03056	SCHMD01984, SCHMD20671
OG0007932	ASTMX06742, ASTMX00852	SCHMD05433
OG0007936	ASTMX01223	SCHMD13242
OG0007942	ASTMX18528	SCHMD17044, SCHMD16825
OG0007943	ASTMX09388	SCHMD05794
OG0007946	ASTMX11784	SCHMD25558, SCHMD29148, SCHMD27336
OG0007947	ASTMX14167	SCHMD01811
OG0007952	ASTMX22285	SCHMD11422
OG0007953	ASTMX13305	SCHMD10365
OG0007954	ASTMX03836	SCHMD15647, SCHMD24498, SCHMD16817
OG0007956	ASTMX08199	SCHMD08518
OG0007957	ASTMX08905	SCHMD06225
OG0007958	ASTMX18083	SCHMD06124
OG0007962	ASTMX18003	SCHMD28715
OG0007964	ASTMX05932	SCHMD18740
OG0007966	ASTMX13642	SCHMD18759
OG0007969	ASTMX02933	SCHMD22362
OG0007970	ASTMX04780	SCHMD06415
OG0007971	ASTMX14279	SCHMD18597, SCHMD10408
OG0007972	ASTMX21237	SCHMD14212
OG0007976	ASTMX19235	SCHMD12628
OG0007978	ASTMX18483	SCHMD06883
OG0007979	ASTMX21845	SCHMD19003
OG0007980	ASTMX02485	SCHMD14044, SCHMD16945
OG0007991	ASTMX15639	SCHMD23963
OG0007996	ASTMX06882	SCHMD12658
OG0007999	ASTMX07377	SCHMD04760
OG0008000	ASTMX13017	SCHMD06527
OG0008002	ASTMX12617, ASTMX23029	SCHMD21980
OG0008003	ASTMX05604	SCHMD11976
OG0008004	ASTMX21235	SCHMD12085
OG0008008	ASTMX04952	SCHMD10303
OG0008014	ASTMX14366	SCHMD18323
OG0008016	ASTMX14706	SCHMD00413
OG0008022	ASTMX08101	SCHMD11581, SCHMD19781
OG0008025	ASTMX12319, ASTMX04979	SCHMD07224
OG0008029	ASTMX03518	SCHMD05048
OG0008030	ASTMX10317	SCHMD06361
OG0008031	ASTMX14362	SCHMD07106
OG0008036	ASTMX21006	SCHMD03105
OG0008037	ASTMX12411	SCHMD06243
OG0008038	ASTMX02104	SCHMD19808
OG0008040	ASTMX03841	SCHMD02680, SCHMD17248
OG0008041	ASTMX12610	SCHMD24202, SCHMD08618
OG0008045	ASTMX12019	SCHMD01227
OG0008047	ASTMX02150	SCHMD02903
OG0008048	ASTMX00882	SCHMD07498
OG0008050	ASTMX21251	SCHMD06152
OG0008051	ASTMX21396	SCHMD23274, SCHMD15079
OG0008054	ASTMX19942	SCHMD17851
OG0008056	ASTMX18151	SCHMD07503
OG0008057	ASTMX13259	SCHMD03924
OG0008064	ASTMX09865	SCHMD26279, SCHMD28375
OG0008069	ASTMX07898	SCHMD01844
OG0008070	ASTMX14041	SCHMD03415
OG0008073	ASTMX20576	SCHMD12143
OG0008074	ASTMX03465	SCHMD11074, SCHMD06066
OG0008078	ASTMX19174	SCHMD07891
OG0008079	ASTMX06132	SCHMD20114
OG0008081	ASTMX07518	SCHMD03406
OG0008083	ASTMX17394	SCHMD06583
OG0008085	ASTMX12950	SCHMD09017
OG0008091	ASTMX19021	SCHMD06256
OG0008094	ASTMX20288, ASTMX22755	SCHMD15453
OG0008100	ASTMX03221	SCHMD01273
OG0008102	ASTMX18367	SCHMD08890, SCHMD02019, SCHMD22351
OG0008103	ASTMX04700	SCHMD17469
OG0008105	ASTMX21863	SCHMD14792
OG0008107	ASTMX07927	SCHMD16301, SCHMD01772
OG0008109	ASTMX09340	SCHMD04630
OG0008110	ASTMX22389	SCHMD13980, SCHMD18485
OG0008112	ASTMX09683, ASTMX09684	SCHMD04834
OG0008113	ASTMX03400	SCHMD11498
OG0008119	ASTMX12809	SCHMD24314
OG0008126	ASTMX09175	SCHMD10157, SCHMD27581
OG0008127	ASTMX11818, ASTMX17373	SCHMD21817, SCHMD12498
OG0008136	ASTMX05309	SCHMD15183
OG0008151	ASTMX13090, ASTMX06656, ASTMX06959	SCHMD14941
OG0008199	ASTMX18291	SCHMD23091, SCHMD19008
OG0008201	ASTMX09451	SCHMD02565
OG0008203	ASTMX19811	SCHMD02500
OG0008205	ASTMX14352	SCHMD00909
OG0008208	ASTMX00803	SCHMD04911
OG0008211	ASTMX18370	SCHMD11666
OG0008214	ASTMX16918	SCHMD04130
OG0008216	ASTMX15095	SCHMD25991, SCHMD19838
OG0008220	ASTMX18047	SCHMD04569
OG0008224	ASTMX13852	SCHMD03864
