Orthogroup	ASTMX	SACKO_ok
OG0007062	ASTMX15159	SACKO_09547
OG0007063	ASTMX10117	SACKO_33318
OG0007064	ASTMX19560	SACKO_21433
OG0007065	ASTMX06285	SACKO_12649
OG0007066	ASTMX22476	SACKO_33465
OG0007067	ASTMX08892	SACKO_01934
OG0007068	ASTMX10090	SACKO_05837
OG0007072	ASTMX07084	SACKO_32079, SACKO_32085
OG0007073	ASTMX19088	SACKO_04610
OG0007074	ASTMX18317	SACKO_29343
OG0007075	ASTMX15828, ASTMX07345	SACKO_02014
OG0007076	ASTMX16160	SACKO_08115
OG0007077	ASTMX11100	SACKO_10592
OG0007078	ASTMX15143	SACKO_30890
OG0007079	ASTMX04560	SACKO_29667
OG0007080	ASTMX08945	SACKO_23229
OG0007081	ASTMX07386	SACKO_11465
OG0007082	ASTMX10303	SACKO_33313
OG0007083	ASTMX00902	SACKO_28525
OG0007084	ASTMX21153	SACKO_17427
OG0007085	ASTMX02625	SACKO_22838
OG0007086	ASTMX07211	SACKO_10845
OG0007087	ASTMX08152	SACKO_06491
OG0007089	ASTMX02285	SACKO_08418
OG0007090	ASTMX06534, ASTMX02841	SACKO_33532
OG0007091	ASTMX11325	SACKO_20838
OG0007092	ASTMX01277	SACKO_03845
OG0007093	ASTMX22411, ASTMX21833	SACKO_22444
OG0007094	ASTMX08477	SACKO_20466
OG0007095	ASTMX09063	SACKO_23495
OG0007096	ASTMX11766, ASTMX03776	SACKO_07898
OG0007097	ASTMX19019	SACKO_29405
OG0007098	ASTMX01065	SACKO_16364
OG0007099	ASTMX18631	SACKO_06122
OG0007100	ASTMX09252	SACKO_14090
OG0007102	ASTMX09794	SACKO_25084
OG0007103	ASTMX15827	SACKO_14137
OG0007104	ASTMX02246, ASTMX12173	SACKO_19248
OG0007106	ASTMX00806	SACKO_10813
OG0007107	ASTMX19243	SACKO_33356
OG0007108	ASTMX12153	SACKO_31265, SACKO_29706
OG0007109	ASTMX08333	SACKO_32182
OG0007111	ASTMX09580, ASTMX03137	SACKO_25764
OG0007112	ASTMX05122	SACKO_08725
OG0007113	ASTMX02092, ASTMX16843	SACKO_02848
OG0007114	ASTMX13798	SACKO_26820
OG0007115	ASTMX16286	SACKO_32108
OG0007116	ASTMX19526	SACKO_02239
OG0007117	ASTMX15880	SACKO_02391
OG0007118	ASTMX14472	SACKO_25201
OG0007119	ASTMX05484	SACKO_25634
OG0007120	ASTMX06093	SACKO_14961
OG0007121	ASTMX18720	SACKO_15333
OG0007122	ASTMX04799	SACKO_19303
OG0007124	ASTMX09795	SACKO_01895
OG0007125	ASTMX16475	SACKO_07204
OG0007126	ASTMX14075	SACKO_06089
OG0007127	ASTMX12250, ASTMX01819	SACKO_10394
OG0007128	ASTMX15167	SACKO_24044
OG0007129	ASTMX09310, ASTMX13495	SACKO_30192
OG0007130	ASTMX16072	SACKO_32058
OG0007131	ASTMX13441	SACKO_20356
OG0007132	ASTMX04322	SACKO_28911
OG0007133	ASTMX21250	SACKO_04847
OG0007134	ASTMX16982	SACKO_04090, SACKO_04099
OG0007135	ASTMX00245	SACKO_15516
OG0007136	ASTMX05160	SACKO_32443
OG0007137	ASTMX18044	SACKO_25595
OG0007138	ASTMX13115	SACKO_09225
OG0007139	ASTMX04012	SACKO_05472
OG0007140	ASTMX06549, ASTMX15484	SACKO_27577
OG0007141	ASTMX17349	SACKO_27200
OG0007143	ASTMX01334	SACKO_00838
OG0007144	ASTMX14074	SACKO_09057
OG0007145	ASTMX08637	SACKO_30883
OG0007147	ASTMX13962	SACKO_04639
OG0007150	ASTMX03541	SACKO_30213
OG0007152	ASTMX14227, ASTMX14226	SACKO_17769
OG0007153	ASTMX01581	SACKO_33991
OG0007154	ASTMX04579	SACKO_12031
OG0007158	ASTMX13778, ASTMX13779	SACKO_10668
OG0007159	ASTMX02076	SACKO_27603
OG0007160	ASTMX19280	SACKO_19931
OG0007161	ASTMX12648, ASTMX10902	SACKO_07985
OG0007163	ASTMX14930	SACKO_09049
OG0007164	ASTMX04180	SACKO_06008
OG0007165	ASTMX02974	SACKO_23160
OG0007166	ASTMX12427	SACKO_00991
OG0007168	ASTMX12719	SACKO_22974
OG0007171	ASTMX19376	SACKO_14599
OG0007173	ASTMX08040	SACKO_33101
OG0007174	ASTMX15803	SACKO_28329
OG0007175	ASTMX08991	SACKO_33520
OG0007176	ASTMX19988	SACKO_13690
OG0007177	ASTMX13669	SACKO_16283
OG0007178	ASTMX03848	SACKO_09618
OG0007179	ASTMX11963	SACKO_19710
OG0007180	ASTMX07909	SACKO_16530
OG0007181	ASTMX06406, ASTMX09641	SACKO_31454
OG0007182	ASTMX03504	SACKO_28417
OG0007183	ASTMX05746	SACKO_20614
OG0007184	ASTMX04306	SACKO_14227
OG0007186	ASTMX01462	SACKO_09431
OG0007187	ASTMX05320	SACKO_18535
OG0007188	ASTMX06664	SACKO_08000
OG0007189	ASTMX20543	SACKO_10644
OG0007190	ASTMX05931	SACKO_21385
OG0007191	ASTMX21840	SACKO_04254
OG0007192	ASTMX07871	SACKO_32927
OG0007195	ASTMX16329	SACKO_26980
OG0007198	ASTMX09261	SACKO_16848
OG0007199	ASTMX12249, ASTMX15392	SACKO_11812
OG0007200	ASTMX15610	SACKO_18551
OG0007201	ASTMX04910	SACKO_28668
OG0007204	ASTMX05488, ASTMX20399	SACKO_25673
OG0007209	ASTMX11363, ASTMX15404	SACKO_30174
OG0007213	ASTMX14168	SACKO_28190
OG0007214	ASTMX20677	SACKO_22679
OG0007248	ASTMX11925	SACKO_27874
OG0007250	ASTMX04160	SACKO_33899
OG0007251	ASTMX21422	SACKO_12297
OG0007253	ASTMX10666, ASTMX22135	SACKO_26804
OG0007254	ASTMX14077	SACKO_20296
OG0007255	ASTMX20514	SACKO_06656
OG0007256	ASTMX11396	SACKO_27202
OG0007258	ASTMX15166	SACKO_02451
OG0007260	ASTMX05630	SACKO_10789
OG0007261	ASTMX18822, ASTMX21778	SACKO_25008
OG0007264	ASTMX01064	SACKO_19011
OG0007266	ASTMX02148	SACKO_05789
OG0007267	ASTMX06471	SACKO_19715
OG0007268	ASTMX21870	SACKO_21120
OG0007269	ASTMX01325	SACKO_20712
OG0007270	ASTMX04175, ASTMX22945	SACKO_20380
OG0007271	ASTMX06578	SACKO_18099
OG0007272	ASTMX05229	SACKO_14207
OG0007273	ASTMX07371	SACKO_19181, SACKO_24711
OG0007274	ASTMX02966	SACKO_28207
OG0007275	ASTMX12595	SACKO_02847
OG0007279	ASTMX12215	SACKO_11089
OG0007280	ASTMX21182	SACKO_25255
OG0007281	ASTMX19835	SACKO_22381
OG0007282	ASTMX13185	SACKO_29535
OG0007283	ASTMX04985, ASTMX12322	SACKO_27350
OG0007284	ASTMX20942, ASTMX08706, ASTMX11857	SACKO_31572
OG0007285	ASTMX14462	SACKO_29524
OG0007286	ASTMX18425	SACKO_29279
OG0007288	ASTMX03770	SACKO_06459
OG0007290	ASTMX00594, ASTMX00595	SACKO_06597
OG0007291	ASTMX18522	SACKO_04875
OG0007292	ASTMX06760	SACKO_32636
OG0007293	ASTMX00876	SACKO_21270
OG0007294	ASTMX12341	SACKO_04291
OG0007295	ASTMX04656	SACKO_05858
OG0007296	ASTMX12421	SACKO_28513
OG0007297	ASTMX03978	SACKO_13440
OG0007298	ASTMX13876	SACKO_20404
OG0007299	ASTMX19667	SACKO_21476
OG0007300	ASTMX11999	SACKO_30319
OG0007301	ASTMX00922	SACKO_17413
OG0007302	ASTMX06041	SACKO_14579
OG0007303	ASTMX10541	SACKO_09372
OG0007304	ASTMX20413	SACKO_08660
OG0007305	ASTMX03479	SACKO_26897
OG0007306	ASTMX03689	SACKO_18914
OG0007307	ASTMX04207	SACKO_04769
OG0007308	ASTMX01916	SACKO_18620
OG0007309	ASTMX11583	SACKO_11958
OG0007310	ASTMX12704	SACKO_06175, SACKO_06181
OG0007312	ASTMX04996	SACKO_16657
OG0007314	ASTMX10223	SACKO_09098
OG0007316	ASTMX02720	SACKO_07774
OG0007317	ASTMX22022	SACKO_26981
OG0007318	ASTMX00787	SACKO_08716
OG0007319	ASTMX07462	SACKO_25268
OG0007320	ASTMX12409	SACKO_12083
OG0007321	ASTMX11807	SACKO_15330
OG0007322	ASTMX11199	SACKO_21358
OG0007323	ASTMX17924	SACKO_32999
OG0007325	ASTMX02559	SACKO_13504
OG0007326	ASTMX05141	SACKO_01111
OG0007327	ASTMX16928	SACKO_17831
OG0007328	ASTMX18500, ASTMX09690	SACKO_24054
OG0007329	ASTMX09140	SACKO_22780
OG0007330	ASTMX02261	SACKO_30586
OG0007331	ASTMX20704	SACKO_27716
OG0007333	ASTMX22709, ASTMX07160, ASTMX00006, ASTMX08588	SACKO_32006
OG0007334	ASTMX00823	SACKO_00762, SACKO_00753
OG0007335	ASTMX08086	SACKO_12354
OG0007336	ASTMX07496	SACKO_09463
OG0007337	ASTMX12916	SACKO_18361
OG0007338	ASTMX02618	SACKO_04618, SACKO_09256
OG0007339	ASTMX02641	SACKO_24568
OG0007340	ASTMX08732	SACKO_03946
OG0007341	ASTMX04204	SACKO_17570
OG0007342	ASTMX19872	SACKO_14494
OG0007343	ASTMX18185	SACKO_25659
OG0007344	ASTMX01305, ASTMX02473	SACKO_07280
OG0007345	ASTMX21131, ASTMX06635, ASTMX21132	SACKO_31848
OG0007347	ASTMX19348	SACKO_30253
OG0007348	ASTMX04174	SACKO_03593
OG0007349	ASTMX13465	SACKO_10188
OG0007351	ASTMX16249	SACKO_11196
OG0007352	ASTMX15445	SACKO_07748
OG0007353	ASTMX00421	SACKO_16413
OG0007354	ASTMX09586	SACKO_06474
OG0007355	ASTMX20506	SACKO_03780
OG0007356	ASTMX09436	SACKO_16209
OG0007357	ASTMX00212	SACKO_11982
OG0007359	ASTMX02654, ASTMX18346	SACKO_13450
OG0007360	ASTMX13128	SACKO_02884
OG0007361	ASTMX04257	SACKO_22476
OG0007363	ASTMX09519	SACKO_14533
OG0007364	ASTMX19884	SACKO_04078
OG0007365	ASTMX11544	SACKO_20999
OG0007366	ASTMX07911	SACKO_15845
OG0007367	ASTMX16066	SACKO_27045
OG0007368	ASTMX21920, ASTMX21921	SACKO_03601
OG0007369	ASTMX07879	SACKO_30325
OG0007370	ASTMX04423	SACKO_19093
OG0007371	ASTMX13154	SACKO_13724
OG0007372	ASTMX12516	SACKO_04765
OG0007373	ASTMX14113	SACKO_01409
OG0007374	ASTMX12837	SACKO_12783
OG0007375	ASTMX15235	SACKO_13685
OG0007376	ASTMX15253	SACKO_30158
OG0007377	ASTMX03790	SACKO_03931
OG0007378	ASTMX18122	SACKO_28900
OG0007379	ASTMX14785	SACKO_02167
OG0007381	ASTMX20401	SACKO_28784
OG0007382	ASTMX17402	SACKO_05172
OG0007384	ASTMX14111	SACKO_27376
OG0007385	ASTMX09213	SACKO_04570
OG0007386	ASTMX20935	SACKO_01652
OG0007387	ASTMX15746	SACKO_09468
OG0007388	ASTMX22670	SACKO_14877
OG0007389	ASTMX10391	SACKO_26727
OG0007390	ASTMX04953	SACKO_33338, SACKO_33332
OG0007391	ASTMX13069	SACKO_21964
OG0007392	ASTMX19324	SACKO_27481
OG0007393	ASTMX01350	SACKO_14611
OG0007394	ASTMX16185	SACKO_03844
OG0007395	ASTMX01531	SACKO_31545
OG0007396	ASTMX12830, ASTMX12829	SACKO_26791
OG0007397	ASTMX14034	SACKO_15113
OG0007399	ASTMX13453	SACKO_31407
OG0007400	ASTMX09121	SACKO_33808
OG0007402	ASTMX15982	SACKO_04236
OG0007403	ASTMX16612	SACKO_01258
OG0007405	ASTMX02602	SACKO_04392
OG0007406	ASTMX09996	SACKO_00715
OG0007407	ASTMX12099	SACKO_29878
OG0007408	ASTMX09058	SACKO_14246
OG0007409	ASTMX07509	SACKO_14248
OG0007410	ASTMX19533, ASTMX13216, ASTMX11670	SACKO_23508
OG0007411	ASTMX13621	SACKO_17084
OG0007412	ASTMX13610	SACKO_32563
OG0007414	ASTMX05497	SACKO_27621
OG0007415	ASTMX16034, ASTMX16033	SACKO_12609
OG0007416	ASTMX17243	SACKO_12977
OG0007417	ASTMX20315	SACKO_18265
OG0007418	ASTMX04419	SACKO_04419
OG0007419	ASTMX04991	SACKO_18390
OG0007420	ASTMX20030	SACKO_00553, SACKO_33060, SACKO_20917
OG0007421	ASTMX05344	SACKO_24530
OG0007422	ASTMX19693	SACKO_18085
OG0007423	ASTMX12312, ASTMX03626	SACKO_05691
OG0007424	ASTMX15981	SACKO_04235
OG0007425	ASTMX02596	SACKO_04075
OG0007427	ASTMX12286	SACKO_06540
OG0007428	ASTMX08697	SACKO_01408
OG0007429	ASTMX03059	SACKO_06357
OG0007430	ASTMX03740	SACKO_33825
OG0007431	ASTMX01820	SACKO_10373
OG0007432	ASTMX14921	SACKO_30749
OG0007433	ASTMX17755	SACKO_22715
OG0007436	ASTMX15686, ASTMX15687	SACKO_26218
OG0007437	ASTMX18512, ASTMX04683	SACKO_25222
OG0007438	ASTMX09594	SACKO_00922
OG0007439	ASTMX19373	SACKO_29991
OG0007440	ASTMX05556	SACKO_10814
OG0007441	ASTMX09117	SACKO_14251
OG0007442	ASTMX06460	SACKO_27570
OG0007443	ASTMX12858	SACKO_05431
OG0007444	ASTMX03551, ASTMX12507	SACKO_22410
OG0007445	ASTMX06203	SACKO_00305
OG0007446	ASTMX05100	SACKO_21720
OG0007450	ASTMX04602	SACKO_02178
OG0007451	ASTMX12754	SACKO_11696
OG0007452	ASTMX07761	SACKO_14474
OG0007453	ASTMX23041, ASTMX14696	SACKO_27404
OG0007454	ASTMX12724	SACKO_17444
OG0007455	ASTMX07952	SACKO_20785
OG0007456	ASTMX09758	SACKO_29043
OG0007457	ASTMX13240	SACKO_15961
OG0007458	ASTMX22316	SACKO_15110
OG0007459	ASTMX04370	SACKO_17963
OG0007460	ASTMX03203	SACKO_17949
OG0007461	ASTMX10994, ASTMX10995	SACKO_11988
OG0007462	ASTMX13256	SACKO_05918
OG0007463	ASTMX08538	SACKO_30515
OG0007464	ASTMX01898	SACKO_02099
OG0007465	ASTMX14370, ASTMX22932	SACKO_29080, SACKO_32543
OG0007467	ASTMX18832	SACKO_15531
OG0007468	ASTMX20018	SACKO_33602
OG0007470	ASTMX16381, ASTMX00497	SACKO_27006
OG0007471	ASTMX05581	SACKO_29617
OG0007472	ASTMX08198	SACKO_03865
OG0007473	ASTMX04881	SACKO_32479
OG0007476	ASTMX18971	SACKO_28051, SACKO_29210
OG0007477	ASTMX19734	SACKO_32955
OG0007480	ASTMX07621	SACKO_24951, SACKO_07055
OG0007481	ASTMX09636	SACKO_31380
OG0007482	ASTMX15375	SACKO_14127
OG0007483	ASTMX18379	SACKO_08109
OG0007484	ASTMX16513	SACKO_15258
OG0007485	ASTMX15236	SACKO_05144
OG0007487	ASTMX04401	SACKO_21985
OG0007488	ASTMX15704	SACKO_30038
OG0007489	ASTMX20723	SACKO_17921
OG0007490	ASTMX11459	SACKO_14226
OG0007491	ASTMX21855	SACKO_28499, SACKO_28496
OG0007492	ASTMX22346	SACKO_12362
OG0007494	ASTMX10193	SACKO_33017
OG0007495	ASTMX11414	SACKO_02132
OG0007496	ASTMX22765	SACKO_31428
OG0007497	ASTMX00120	SACKO_06621, SACKO_06624
OG0007498	ASTMX21105	SACKO_12831
OG0007499	ASTMX03949	SACKO_02321
OG0007500	ASTMX04154, ASTMX15693	SACKO_06865
OG0007501	ASTMX07151	SACKO_28161
OG0007503	ASTMX06574	SACKO_18498
OG0007504	ASTMX12320	SACKO_24887
OG0007506	ASTMX01578	SACKO_09084
OG0007507	ASTMX22746	SACKO_12372
OG0007508	ASTMX03316	SACKO_33462, SACKO_17595
OG0007509	ASTMX09639	SACKO_09775
OG0007510	ASTMX02461	SACKO_33713
OG0007513	ASTMX22406, ASTMX07121	SACKO_26100
OG0007514	ASTMX05469	SACKO_14729
OG0007516	ASTMX00630, ASTMX02116	SACKO_00310
OG0007517	ASTMX00346	SACKO_15428
OG0007518	ASTMX22420	SACKO_23420
OG0007520	ASTMX05912	SACKO_33530
OG0007524	ASTMX11833	SACKO_31649
OG0007525	ASTMX02842	SACKO_33529
OG0007527	ASTMX20421, ASTMX12338	SACKO_19027
OG0007528	ASTMX16867	SACKO_03947
OG0007529	ASTMX06570	SACKO_33380
OG0007531	ASTMX21127	SACKO_32475
OG0007533	ASTMX18571, ASTMX19307	SACKO_09857
OG0007540	ASTMX05731, ASTMX01021, ASTMX00653	SACKO_17273
OG0007541	ASTMX01290	SACKO_04013
OG0007547	ASTMX13924, ASTMX08998	SACKO_03022, SACKO_05673, SACKO_31679
OG0007548	ASTMX09188	SACKO_10526
OG0007551	ASTMX12969, ASTMX11830	SACKO_27093
OG0007582	ASTMX04137	SACKO_07951
OG0007583	ASTMX03611	SACKO_06128
OG0007584	ASTMX21397	SACKO_06741
OG0007586	ASTMX18851	SACKO_00312
OG0007587	ASTMX10665	SACKO_05614
OG0007589	ASTMX14018	SACKO_11244
OG0007591	ASTMX10219	SACKO_03097
OG0007592	ASTMX15697	SACKO_33691, SACKO_22355, SACKO_16990
OG0007593	ASTMX05699	SACKO_24740
OG0007596	ASTMX01050	SACKO_27730
OG0007597	ASTMX12506	SACKO_27307
OG0007600	ASTMX06490	SACKO_26367, SACKO_26359
OG0007601	ASTMX14174	SACKO_28761
OG0007602	ASTMX12453	SACKO_07011
OG0007603	ASTMX06253	SACKO_10669
OG0007604	ASTMX02553	SACKO_25768
OG0007605	ASTMX01306, ASTMX02474	SACKO_03702
OG0007606	ASTMX08449	SACKO_04022
OG0007607	ASTMX05677	SACKO_00869
OG0007608	ASTMX09087, ASTMX00919	SACKO_13781
OG0007609	ASTMX13434	SACKO_26161
OG0007610	ASTMX00949	SACKO_13184, SACKO_06041, SACKO_06046
OG0007611	ASTMX01317	SACKO_09113
OG0007612	ASTMX05194	SACKO_01553, SACKO_01534
OG0007613	ASTMX02855	SACKO_06224
OG0007614	ASTMX02573	SACKO_24609
OG0007615	ASTMX21643	SACKO_01232
OG0007616	ASTMX07503, ASTMX07502	SACKO_21264
OG0007617	ASTMX10087	SACKO_21291
OG0007619	ASTMX18208	SACKO_22280
OG0007621	ASTMX08854	SACKO_14513
OG0007622	ASTMX11258	SACKO_30364
OG0007624	ASTMX07491	SACKO_14810
OG0007626	ASTMX04623	SACKO_03616
OG0007628	ASTMX19581	SACKO_14537
OG0007629	ASTMX13084	SACKO_09383
OG0007630	ASTMX18126	SACKO_28371
OG0007631	ASTMX20840, ASTMX09783	SACKO_18917
OG0007632	ASTMX18462, ASTMX04246	SACKO_09374
OG0007633	ASTMX02751	SACKO_23538
OG0007634	ASTMX19337	SACKO_20090
OG0007635	ASTMX01942	SACKO_20074
OG0007637	ASTMX04583	SACKO_12029
OG0007638	ASTMX06881	SACKO_07783
OG0007640	ASTMX17837, ASTMX02941	SACKO_12075
OG0007641	ASTMX08197, ASTMX13625	SACKO_28283
OG0007642	ASTMX07389	SACKO_32075, SACKO_29099
OG0007643	ASTMX05389	SACKO_28502
OG0007645	ASTMX05408	SACKO_00394
OG0007646	ASTMX00141	SACKO_25081
OG0007647	ASTMX19745	SACKO_02077
OG0007648	ASTMX09097	SACKO_14781
OG0007650	ASTMX15984	SACKO_27113
OG0007651	ASTMX20922	SACKO_19390
OG0007652	ASTMX20055, ASTMX09733	SACKO_14558
OG0007653	ASTMX11577	SACKO_09123
OG0007654	ASTMX12009	SACKO_29392
OG0007655	ASTMX05138, ASTMX12497, ASTMX11936, ASTMX02437	SACKO_11857
OG0007656	ASTMX02152	SACKO_33780
OG0007657	ASTMX19589	SACKO_17563
OG0007658	ASTMX08797	SACKO_19832
OG0007659	ASTMX12190	SACKO_15000
OG0007660	ASTMX11758	SACKO_27436
OG0007662	ASTMX03015	SACKO_22201
OG0007663	ASTMX21598	SACKO_10239
OG0007664	ASTMX00404	SACKO_25907
OG0007665	ASTMX09981	SACKO_30285
OG0007666	ASTMX17057, ASTMX14860	SACKO_13425
OG0007667	ASTMX06071	SACKO_23245
OG0007668	ASTMX20312	SACKO_05429
OG0007669	ASTMX00417	SACKO_07965
OG0007670	ASTMX08467	SACKO_01689
OG0007673	ASTMX05762	SACKO_05611
OG0007674	ASTMX20726	SACKO_04017
OG0007675	ASTMX07674	SACKO_07485
OG0007676	ASTMX19972	SACKO_09344
OG0007677	ASTMX14237	SACKO_22757
OG0007679	ASTMX04667	SACKO_03418
OG0007680	ASTMX05414	SACKO_19963
OG0007681	ASTMX12414	SACKO_23100
OG0007684	ASTMX06059	SACKO_31399
OG0007685	ASTMX02773	SACKO_02336
OG0007687	ASTMX17669	SACKO_22730
OG0007688	ASTMX13121	SACKO_31215
OG0007689	ASTMX16346	SACKO_20190
OG0007690	ASTMX14447	SACKO_21477
OG0007691	ASTMX14360	SACKO_17993
OG0007692	ASTMX14270	SACKO_21757
OG0007694	ASTMX07418	SACKO_16387
OG0007695	ASTMX05012, ASTMX04328	SACKO_08133
OG0007696	ASTMX12954, ASTMX08314	SACKO_23616
OG0007697	ASTMX17473	SACKO_07583
OG0007698	ASTMX10373	SACKO_16983
OG0007700	ASTMX20412	SACKO_07734
OG0007701	ASTMX16330	SACKO_05449
OG0007702	ASTMX22374, ASTMX04372	SACKO_22135
OG0007703	ASTMX19453	SACKO_05214
OG0007704	ASTMX12994	SACKO_21329
OG0007705	ASTMX17453	SACKO_31826
OG0007706	ASTMX07321	SACKO_15584
OG0007707	ASTMX20330, ASTMX04335, ASTMX06982	SACKO_31111, SACKO_31070, SACKO_32555
OG0007708	ASTMX05720	SACKO_32858
OG0007709	ASTMX10589	SACKO_19206
OG0007711	ASTMX13419	SACKO_12258, SACKO_12263
OG0007712	ASTMX07651	SACKO_17853
OG0007713	ASTMX19622	SACKO_13553
OG0007714	ASTMX01182	SACKO_09495
OG0007715	ASTMX15762	SACKO_03292
OG0007716	ASTMX22069	SACKO_29379
OG0007717	ASTMX12667	SACKO_27159
OG0007718	ASTMX06214	SACKO_27314
OG0007719	ASTMX18551	SACKO_05504
OG0007721	ASTMX05840	SACKO_00359
OG0007722	ASTMX00744	SACKO_21315
OG0007723	ASTMX04316	SACKO_22375
OG0007725	ASTMX13307, ASTMX16772	SACKO_22785
OG0007726	ASTMX10273	SACKO_31067, SACKO_31072
OG0007727	ASTMX14601	SACKO_08785
OG0007728	ASTMX06139	SACKO_25994
OG0007729	ASTMX18244	SACKO_12242
OG0007730	ASTMX07395	SACKO_33885
OG0007733	ASTMX01784	SACKO_01172
OG0007734	ASTMX15091, ASTMX03999	SACKO_22438
OG0007736	ASTMX11296	SACKO_05397
OG0007738	ASTMX19490	SACKO_13809
OG0007739	ASTMX06348	SACKO_24318
OG0007741	ASTMX04638	SACKO_31482
OG0007743	ASTMX04763	SACKO_20056
OG0007744	ASTMX19319	SACKO_07961
OG0007745	ASTMX00381	SACKO_29321
OG0007746	ASTMX01281	SACKO_17938
OG0007748	ASTMX05821	SACKO_04761
OG0007749	ASTMX05167	SACKO_23696
OG0007750	ASTMX13139	SACKO_30938, SACKO_30936
OG0007751	ASTMX19310	SACKO_24128
OG0007752	ASTMX18140	SACKO_31962
OG0007753	ASTMX21748	SACKO_26393
OG0007754	ASTMX14947	SACKO_29412
OG0007755	ASTMX01102, ASTMX00711	SACKO_08875
OG0007756	ASTMX12102	SACKO_22252
OG0007758	ASTMX04015	SACKO_31444
OG0007759	ASTMX08280	SACKO_14466
OG0007761	ASTMX05522, ASTMX22088	SACKO_04635
OG0007762	ASTMX03722	SACKO_26164
OG0007763	ASTMX17791	SACKO_25652
OG0007766	ASTMX07721	SACKO_22720
OG0007767	ASTMX08912	SACKO_20294
OG0007769	ASTMX18905	SACKO_19751
OG0007770	ASTMX10721	SACKO_10199
OG0007771	ASTMX10494	SACKO_14098
OG0007772	ASTMX00533	SACKO_25819
OG0007774	ASTMX17700	SACKO_06888
OG0007775	ASTMX12159	SACKO_18835
OG0007776	ASTMX10383	SACKO_29280
OG0007779	ASTMX15026	SACKO_32915
OG0007780	ASTMX08076	SACKO_18507
OG0007781	ASTMX02218	SACKO_29554
OG0007782	ASTMX07331	SACKO_31505
OG0007783	ASTMX17810	SACKO_05677
OG0007784	ASTMX15989	SACKO_30310
OG0007785	ASTMX07125	SACKO_01127
OG0007786	ASTMX18635	SACKO_17939
OG0007787	ASTMX02068	SACKO_09803
OG0007788	ASTMX01469	SACKO_18836
OG0007789	ASTMX16141	SACKO_31381
OG0007790	ASTMX20616	SACKO_02775
OG0007793	ASTMX05505	SACKO_27057
OG0007794	ASTMX15194	SACKO_21998
OG0007795	ASTMX13863	SACKO_03891
OG0007796	ASTMX21888, ASTMX10660	SACKO_29278
OG0007797	ASTMX04459	SACKO_03273
OG0007798	ASTMX15270	SACKO_17480
OG0007799	ASTMX14602	SACKO_13913
OG0007800	ASTMX02257	SACKO_30647
OG0007801	ASTMX20707	SACKO_22027
OG0007802	ASTMX10115	SACKO_33354
OG0007803	ASTMX11582	SACKO_09104
OG0007804	ASTMX02512	SACKO_19761
OG0007805	ASTMX09885	SACKO_23158
OG0007806	ASTMX13580, ASTMX09057, ASTMX11458	SACKO_14881, SACKO_04602
OG0007807	ASTMX16145	SACKO_13726
OG0007808	ASTMX08371, ASTMX00929	SACKO_25440
OG0007809	ASTMX14577	SACKO_10593
OG0007810	ASTMX08369	SACKO_23665
OG0007811	ASTMX11168	SACKO_30681
OG0007812	ASTMX02668, ASTMX18552	SACKO_15371
OG0007813	ASTMX07499	SACKO_16286
OG0007814	ASTMX13396	SACKO_25945
OG0007816	ASTMX05675	SACKO_29422
OG0007817	ASTMX11147, ASTMX13673	SACKO_06068
OG0007818	ASTMX06179	SACKO_06525
OG0007820	ASTMX15997	SACKO_07760
OG0007823	ASTMX16149	SACKO_21670
OG0007824	ASTMX03276	SACKO_33804
OG0007825	ASTMX18618	SACKO_19207
OG0007826	ASTMX09991	SACKO_02728, SACKO_31246
OG0007827	ASTMX14411	SACKO_29096
OG0007828	ASTMX03380, ASTMX03379	SACKO_21013, SACKO_21014
OG0007830	ASTMX18257	SACKO_13921
OG0007831	ASTMX04668	SACKO_28956
OG0007832	ASTMX04594	SACKO_22222
OG0007833	ASTMX05052	SACKO_03298
OG0007834	ASTMX20813	SACKO_24185
OG0007835	ASTMX03027	SACKO_20863
OG0007836	ASTMX04626	SACKO_33363
OG0007837	ASTMX13314	SACKO_25106
OG0007838	ASTMX05098	SACKO_05760
OG0007840	ASTMX15255	SACKO_21485
OG0007841	ASTMX15833, ASTMX03250, ASTMX22662	SACKO_24882
OG0007842	ASTMX15043	SACKO_12854
OG0007843	ASTMX18009	SACKO_14457
OG0007845	ASTMX00783	SACKO_08242
OG0007847	ASTMX01737	SACKO_16737
OG0007848	ASTMX04212	SACKO_31285
OG0007849	ASTMX01357	SACKO_14909
OG0007850	ASTMX03735	SACKO_33205
OG0007851	ASTMX17643	SACKO_16153, SACKO_32124
OG0007854	ASTMX08184	SACKO_13336
OG0007857	ASTMX20847	SACKO_16119, SACKO_16095
OG0007858	ASTMX05032	SACKO_10318
OG0007859	ASTMX14666	SACKO_28232
OG0007860	ASTMX08368, ASTMX00926, ASTMX21401, ASTMX15838	SACKO_24577
OG0007862	ASTMX15041, ASTMX14092	SACKO_07162
OG0007876	ASTMX21545, ASTMX22679, ASTMX23000	SACKO_32896
OG0007876	ASTMX23024	SACKO_27425, SACKO_25150, SACKO_17159
OG0007908	ASTMX15245	SACKO_04919, SACKO_04886
OG0007911	ASTMX10631	SACKO_26226
OG0007913	ASTMX06223	SACKO_15777
OG0007915	ASTMX13424	SACKO_22534
OG0007916	ASTMX09786	SACKO_16673
OG0007918	ASTMX11806	SACKO_10285
OG0007920	ASTMX03083, ASTMX03082	SACKO_12056
