Orthogroup	ASTMX	HELIO_ok
OG0007528	ASTMX16867	HELIO_01539
OG0007529	ASTMX06570	HELIO_11571
OG0007531	ASTMX21127	HELIO_12240
OG0007533	ASTMX18571, ASTMX19307	HELIO_06152
OG0007582	ASTMX04137	HELIO_04559
OG0007583	ASTMX03611	HELIO_07177
OG0007584	ASTMX21397	HELIO_07569
OG0007586	ASTMX18851	HELIO_01877
OG0007587	ASTMX10665	HELIO_10037
OG0007588	ASTMX16311	HELIO_09210
OG0007589	ASTMX14018	HELIO_07736
OG0007591	ASTMX10219	HELIO_10985
OG0007596	ASTMX01050	HELIO_01608
OG0007597	ASTMX12506	HELIO_09185
OG0007598	ASTMX15421	HELIO_02686
OG0007600	ASTMX06490	HELIO_09160
OG0007601	ASTMX14174	HELIO_11037
OG0007602	ASTMX12453	HELIO_07630
OG0007603	ASTMX06253	HELIO_01392
OG0007604	ASTMX02553	HELIO_03238
OG0007605	ASTMX01306, ASTMX02474	HELIO_08599
OG0007606	ASTMX08449	HELIO_07848
OG0007607	ASTMX05677	HELIO_03875
OG0007609	ASTMX13434	HELIO_10263
OG0007610	ASTMX00949	HELIO_03990
OG0007611	ASTMX01317	HELIO_01122
OG0007612	ASTMX05194	HELIO_09265
OG0007614	ASTMX02573	HELIO_12418
OG0007616	ASTMX07503, ASTMX07502	HELIO_00580
OG0007617	ASTMX10087	HELIO_01514, HELIO_03303
OG0007619	ASTMX18208	HELIO_00818
OG0007622	ASTMX11258	HELIO_08743
OG0007624	ASTMX07491	HELIO_03334
OG0007626	ASTMX04623	HELIO_06920
OG0007628	ASTMX19581	HELIO_12259
OG0007629	ASTMX13084	HELIO_03806
OG0007631	ASTMX20840, ASTMX09783	HELIO_09565
OG0007632	ASTMX18462, ASTMX04246	HELIO_08772
OG0007633	ASTMX02751	HELIO_01601, HELIO_04618
OG0007634	ASTMX19337	HELIO_08632
OG0007635	ASTMX01942	HELIO_11841
OG0007637	ASTMX04583	HELIO_09043
OG0007638	ASTMX06881	HELIO_04448
OG0007639	ASTMX18691	HELIO_03757
OG0007640	ASTMX17837, ASTMX02941	HELIO_01947
OG0007641	ASTMX08197, ASTMX13625	HELIO_06504
OG0007642	ASTMX07389	HELIO_09919
OG0007643	ASTMX05389	HELIO_05958
OG0007645	ASTMX05408	HELIO_08180
OG0007646	ASTMX00141	HELIO_09428
OG0007647	ASTMX19745	HELIO_06564
OG0007648	ASTMX09097	HELIO_11122
OG0007650	ASTMX15984	HELIO_07386
OG0007651	ASTMX20922	HELIO_02073
OG0007652	ASTMX20055, ASTMX09733	HELIO_06613, HELIO_09950
OG0007656	ASTMX02152	HELIO_03326
OG0007658	ASTMX08797	HELIO_08545
OG0007659	ASTMX12190	HELIO_12061
OG0007660	ASTMX11758	HELIO_04891
OG0007662	ASTMX03015	HELIO_05739
OG0007663	ASTMX21598	HELIO_09052
OG0007664	ASTMX00404	HELIO_04897
OG0007665	ASTMX09981	HELIO_01351
OG0007666	ASTMX17057, ASTMX14860	HELIO_07744
OG0007667	ASTMX06071	HELIO_04334
OG0007668	ASTMX20312	HELIO_03931
OG0007669	ASTMX00417	HELIO_10621
OG0007670	ASTMX08467	HELIO_10218
OG0007673	ASTMX05762	HELIO_12156
OG0007675	ASTMX07674	HELIO_03407
OG0007676	ASTMX19972	HELIO_07836
OG0007679	ASTMX04667	HELIO_00757
OG0007680	ASTMX05414	HELIO_05007
OG0007681	ASTMX12414	HELIO_11068
OG0007684	ASTMX06059	HELIO_08826
OG0007687	ASTMX17669	HELIO_01462
OG0007688	ASTMX13121	HELIO_07498
OG0007689	ASTMX16346	HELIO_05912
OG0007690	ASTMX14447	HELIO_01667
OG0007691	ASTMX14360	HELIO_10851
OG0007692	ASTMX14270	HELIO_12083
OG0007694	ASTMX07418	HELIO_10450
OG0007695	ASTMX05012, ASTMX04328	HELIO_05669
OG0007696	ASTMX12954, ASTMX08314	HELIO_08043
OG0007697	ASTMX17473	HELIO_01887
OG0007698	ASTMX10373	HELIO_02873
OG0007700	ASTMX20412	HELIO_03540
OG0007702	ASTMX22374, ASTMX04372	HELIO_01625
OG0007703	ASTMX19453	HELIO_00511
OG0007704	ASTMX12994	HELIO_10965
OG0007705	ASTMX17453	HELIO_04144, HELIO_04748
OG0007708	ASTMX05720	HELIO_02843
OG0007711	ASTMX13419	HELIO_03322
OG0007712	ASTMX07651	HELIO_06849
OG0007713	ASTMX19622	HELIO_05941
OG0007714	ASTMX01182	HELIO_10358
OG0007715	ASTMX15762	HELIO_04524
OG0007716	ASTMX22069	HELIO_10507
OG0007717	ASTMX12667	HELIO_08633
OG0007718	ASTMX06214	HELIO_07990
OG0007719	ASTMX18551	HELIO_11950
OG0007722	ASTMX00744	HELIO_05263
OG0007723	ASTMX04316	HELIO_12456
OG0007724	ASTMX03607	HELIO_00810
OG0007726	ASTMX10273	HELIO_01023
OG0007727	ASTMX14601	HELIO_07106
OG0007728	ASTMX06139	HELIO_09849
OG0007729	ASTMX18244	HELIO_03269
OG0007730	ASTMX07395	HELIO_07341
OG0007733	ASTMX01784	HELIO_07297
OG0007734	ASTMX15091, ASTMX03999	HELIO_11801
OG0007736	ASTMX11296	HELIO_07658
OG0007739	ASTMX06348	HELIO_03035
OG0007741	ASTMX04638	HELIO_09949
OG0007743	ASTMX04763	HELIO_10929
OG0007745	ASTMX00381	HELIO_04306
OG0007746	ASTMX01281	HELIO_11155
OG0007748	ASTMX05821	HELIO_10708
OG0007749	ASTMX05167	HELIO_03431
OG0007750	ASTMX13139	HELIO_09626
OG0007751	ASTMX19310	HELIO_06655
OG0007753	ASTMX21748	HELIO_11261
OG0007754	ASTMX14947	HELIO_02629
OG0007755	ASTMX01102, ASTMX00711	HELIO_12313
OG0007756	ASTMX12102	HELIO_06807
OG0007759	ASTMX08280	HELIO_12236
OG0007761	ASTMX05522, ASTMX22088	HELIO_10949
OG0007762	ASTMX03722	HELIO_01739
OG0007763	ASTMX17791	HELIO_06612
OG0007767	ASTMX08912	HELIO_03760
OG0007769	ASTMX18905	HELIO_12480
OG0007770	ASTMX10721	HELIO_10505
OG0007771	ASTMX10494	HELIO_01646
OG0007772	ASTMX00533	HELIO_01680
OG0007774	ASTMX17700	HELIO_11728
OG0007775	ASTMX12159	HELIO_01482
OG0007776	ASTMX10383	HELIO_06697
OG0007779	ASTMX15026	HELIO_02670
OG0007780	ASTMX08076	HELIO_10535
OG0007781	ASTMX02218	HELIO_09673
OG0007782	ASTMX07331	HELIO_11482
OG0007783	ASTMX17810	HELIO_03457
OG0007784	ASTMX15989	HELIO_06523
OG0007786	ASTMX18635	HELIO_09437
OG0007787	ASTMX02068	HELIO_04230
OG0007788	ASTMX01469	HELIO_12530
OG0007790	ASTMX20616	HELIO_08844
OG0007791	ASTMX00738	HELIO_00183
OG0007794	ASTMX15194	HELIO_02740
OG0007795	ASTMX13863	HELIO_09087
OG0007796	ASTMX21888, ASTMX10660	HELIO_02975
OG0007797	ASTMX04459	HELIO_00566
OG0007798	ASTMX15270	HELIO_11116
OG0007799	ASTMX14602	HELIO_07533
OG0007800	ASTMX02257	HELIO_02307
OG0007801	ASTMX20707	HELIO_01655
OG0007802	ASTMX10115	HELIO_11341
OG0007803	ASTMX11582	HELIO_00912
OG0007804	ASTMX02512	HELIO_02429
OG0007805	ASTMX09885	HELIO_08060
OG0007807	ASTMX16145	HELIO_01066
OG0007808	ASTMX08371, ASTMX00929	HELIO_10874
OG0007809	ASTMX14577	HELIO_07903
OG0007810	ASTMX08369	HELIO_09745
OG0007811	ASTMX11168	HELIO_00921
OG0007812	ASTMX02668, ASTMX18552	HELIO_04110
OG0007813	ASTMX07499	HELIO_00743
OG0007816	ASTMX05675	HELIO_07334
OG0007820	ASTMX15997	HELIO_11990
OG0007823	ASTMX16149	HELIO_08358
OG0007824	ASTMX03276	HELIO_09376
OG0007826	ASTMX09991	HELIO_03122
OG0007827	ASTMX14411	HELIO_06096
OG0007828	ASTMX03380, ASTMX03379	HELIO_09070
OG0007830	ASTMX18257	HELIO_08878
OG0007831	ASTMX04668	HELIO_12772
OG0007832	ASTMX04594	HELIO_11102
OG0007833	ASTMX05052	HELIO_05559
OG0007834	ASTMX20813	HELIO_01668
OG0007835	ASTMX03027	HELIO_12549
OG0007836	ASTMX04626	HELIO_01070
OG0007837	ASTMX13314	HELIO_03229
OG0007840	ASTMX15255	HELIO_04802
OG0007841	ASTMX15833, ASTMX03250, ASTMX22662	HELIO_12452
OG0007842	ASTMX15043	HELIO_11731
OG0007843	ASTMX18009	HELIO_04963
OG0007845	ASTMX00783	HELIO_05450
OG0007848	ASTMX04212	HELIO_04240
OG0007850	ASTMX03735	HELIO_05804
OG0007851	ASTMX17643	HELIO_08350
OG0007854	ASTMX08184	HELIO_05486
OG0007857	ASTMX20847	HELIO_07232
OG0007858	ASTMX05032	HELIO_05719
OG0007859	ASTMX14666	HELIO_08952
OG0007862	ASTMX15041, ASTMX14092	HELIO_00366
OG0007908	ASTMX15245	HELIO_08170
OG0007911	ASTMX10631	HELIO_11434
OG0007916	ASTMX09786	HELIO_05089
OG0007918	ASTMX11806	HELIO_04419
OG0007921	ASTMX21796	HELIO_09544
OG0007924	ASTMX04371	HELIO_11347
OG0007926	ASTMX09675	HELIO_01370
OG0007927	ASTMX03056	HELIO_09579
OG0007928	ASTMX01981	HELIO_04966
OG0007929	ASTMX06749	HELIO_03658
OG0007931	ASTMX05848, ASTMX15420	HELIO_00059
OG0007932	ASTMX06742, ASTMX00852	HELIO_01358
OG0007935	ASTMX04563	HELIO_04002
OG0007937	ASTMX18654	HELIO_07186
OG0007939	ASTMX18115	HELIO_11553
OG0007940	ASTMX11113	HELIO_02193
OG0007941	ASTMX14695	HELIO_04750
OG0007943	ASTMX09388	HELIO_05542
OG0007944	ASTMX03374	HELIO_02142
OG0007945	ASTMX04414	HELIO_04359
OG0007947	ASTMX14167	HELIO_01214
OG0007948	ASTMX03507	HELIO_02781
OG0007949	ASTMX02833	HELIO_02382
OG0007951	ASTMX07694	HELIO_00106
OG0007953	ASTMX13305	HELIO_04337
OG0007954	ASTMX03836	HELIO_02739
OG0007956	ASTMX08199	HELIO_00807
OG0007957	ASTMX08905	HELIO_02424
OG0007958	ASTMX18083	HELIO_03422
OG0007959	ASTMX16070	HELIO_02385
OG0007961	ASTMX06510, ASTMX11169	HELIO_01422
OG0007962	ASTMX18003	HELIO_04538
OG0007963	ASTMX02121	HELIO_01376
OG0007965	ASTMX04863	HELIO_09702
OG0007966	ASTMX13642	HELIO_06554
OG0007968	ASTMX06631	HELIO_08321
OG0007972	ASTMX21237	HELIO_04967
OG0007973	ASTMX06438	HELIO_04677
OG0007974	ASTMX03195	HELIO_08921
OG0007975	ASTMX05689	HELIO_02337
OG0007977	ASTMX14691	HELIO_06466
OG0007978	ASTMX18483	HELIO_02240
OG0007979	ASTMX21845	HELIO_02677
OG0007980	ASTMX02485	HELIO_00219
OG0007981	ASTMX22696	HELIO_03648
OG0007983	ASTMX18415	HELIO_01979
OG0007984	ASTMX05644	HELIO_09497
OG0007985	ASTMX00312	HELIO_09398
OG0007987	ASTMX13188, ASTMX17252	HELIO_01186
OG0007988	ASTMX06904	HELIO_01044
OG0007990	ASTMX10148	HELIO_00307
OG0007991	ASTMX15639	HELIO_02057
OG0007992	ASTMX11750, ASTMX02581	HELIO_06704
OG0007993	ASTMX01291	HELIO_01029
OG0007996	ASTMX06882	HELIO_00492
OG0007997	ASTMX03766	HELIO_03100
OG0007999	ASTMX07377	HELIO_08262
OG0008000	ASTMX13017	HELIO_04177
OG0008001	ASTMX17979	HELIO_00928
OG0008003	ASTMX05604	HELIO_02384
OG0008004	ASTMX21235	HELIO_01554
OG0008006	ASTMX04524	HELIO_00516
OG0008008	ASTMX04952	HELIO_05467
OG0008009	ASTMX15382	HELIO_11167
OG0008011	ASTMX09223	HELIO_10599
OG0008012	ASTMX14085	HELIO_05973
OG0008013	ASTMX09598	HELIO_04462
OG0008016	ASTMX14706	HELIO_00540
OG0008017	ASTMX06391	HELIO_09842
OG0008018	ASTMX02804	HELIO_10526
OG0008019	ASTMX16933	HELIO_08608
OG0008020	ASTMX05825	HELIO_00997
OG0008022	ASTMX08101	HELIO_09370
OG0008023	ASTMX09231	HELIO_00436
OG0008025	ASTMX12319, ASTMX04979	HELIO_09213
OG0008026	ASTMX22338	HELIO_09687
OG0008027	ASTMX13655	HELIO_04688
OG0008028	ASTMX09119	HELIO_10437
OG0008029	ASTMX03518	HELIO_03340
OG0008030	ASTMX10317	HELIO_08520
OG0008031	ASTMX14362	HELIO_10799
OG0008036	ASTMX21006	HELIO_03192
OG0008037	ASTMX12411	HELIO_01120
OG0008038	ASTMX02104	HELIO_02850
OG0008039	ASTMX16331	HELIO_02911
OG0008040	ASTMX03841	HELIO_01756
OG0008041	ASTMX12610	HELIO_00327
OG0008043	ASTMX17469	HELIO_05068
OG0008046	ASTMX10231	HELIO_01039
OG0008047	ASTMX02150	HELIO_10201
OG0008050	ASTMX21251	HELIO_01160
OG0008051	ASTMX21396	HELIO_09542
OG0008052	ASTMX04543	HELIO_03533
OG0008053	ASTMX12568	HELIO_03591
OG0008054	ASTMX19942	HELIO_00598
OG0008055	ASTMX13290	HELIO_01274
OG0008056	ASTMX18151	HELIO_00846
OG0008057	ASTMX13259	HELIO_04003
OG0008058	ASTMX19986	HELIO_07175
OG0008060	ASTMX00993	HELIO_09577
OG0008062	ASTMX21745	HELIO_00796
OG0008064	ASTMX09865	HELIO_04965
OG0008065	ASTMX07100, ASTMX02601	HELIO_06534
OG0008066	ASTMX02235	HELIO_07912
OG0008067	ASTMX11037	HELIO_10931
OG0008070	ASTMX14041	HELIO_08148
OG0008071	ASTMX03165	HELIO_01342
OG0008072	ASTMX05212, ASTMX09244	HELIO_01026
OG0008073	ASTMX20576	HELIO_07840
OG0008074	ASTMX03465	HELIO_03004
OG0008075	ASTMX01773	HELIO_03101
OG0008076	ASTMX22523	HELIO_04084
OG0008077	ASTMX12175	HELIO_00212
OG0008078	ASTMX19174	HELIO_07686
OG0008079	ASTMX06132	HELIO_00746
OG0008080	ASTMX02163	HELIO_12214
OG0008081	ASTMX07518	HELIO_05879
OG0008082	ASTMX12613	HELIO_08934
OG0008083	ASTMX17394	HELIO_09469
OG0008084	ASTMX17548	HELIO_10430
OG0008085	ASTMX12950	HELIO_04248
OG0008086	ASTMX12676	HELIO_01024
OG0008087	ASTMX15035, ASTMX13617	HELIO_02440
OG0008089	ASTMX20683	HELIO_07168
OG0008090	ASTMX11523	HELIO_00892
OG0008091	ASTMX19021	HELIO_09088
OG0008092	ASTMX18136	HELIO_10325, HELIO_10324
OG0008093	ASTMX14448	HELIO_09057
OG0008094	ASTMX20288, ASTMX22755	HELIO_00528
OG0008098	ASTMX07610	HELIO_10216
OG0008099	ASTMX14690	HELIO_02345
OG0008100	ASTMX03221	HELIO_11850
OG0008102	ASTMX18367	HELIO_00350
OG0008103	ASTMX04700	HELIO_02960
OG0008104	ASTMX01493	HELIO_09386
OG0008105	ASTMX21863	HELIO_10149
OG0008106	ASTMX09221	HELIO_09935
OG0008107	ASTMX07927	HELIO_06547
OG0008109	ASTMX09340	HELIO_00963
OG0008110	ASTMX22389	HELIO_05692
OG0008111	ASTMX00256	HELIO_09107
OG0008112	ASTMX09683, ASTMX09684	HELIO_09566
OG0008113	ASTMX03400	HELIO_06984
OG0008115	ASTMX08522	HELIO_12049
OG0008117	ASTMX09862	HELIO_05202
OG0008119	ASTMX12809	HELIO_07573
OG0008125	ASTMX17877, ASTMX17876	HELIO_08722
OG0008126	ASTMX09175	HELIO_11510
OG0008136	ASTMX05309	HELIO_04953
OG0008143	ASTMX04098	HELIO_08867
OG0008156	ASTMX18508	HELIO_12090
OG0008196	ASTMX23059	HELIO_04754
OG0008199	ASTMX18291	HELIO_09781
OG0008201	ASTMX09451	HELIO_08285
OG0008203	ASTMX19811	HELIO_01479
OG0008205	ASTMX14352	HELIO_02068
OG0008206	ASTMX20685	HELIO_10859
OG0008208	ASTMX00803	HELIO_04865
OG0008209	ASTMX05658	HELIO_12505
OG0008211	ASTMX18370	HELIO_06578
OG0008214	ASTMX16918	HELIO_08468
OG0008216	ASTMX15095	HELIO_00375
OG0008217	ASTMX15399	HELIO_07725
OG0008218	ASTMX11659, ASTMX11658	HELIO_07971
OG0008219	ASTMX06142	HELIO_07426
OG0008220	ASTMX18047	HELIO_07373
OG0008222	ASTMX18501, ASTMX02805	HELIO_03975
OG0008223	ASTMX08792	HELIO_02378
OG0008224	ASTMX13852	HELIO_09989
OG0008225	ASTMX08009	HELIO_02357
OG0008227	ASTMX18852	HELIO_09156
OG0008228	ASTMX10779	HELIO_00418
OG0008229	ASTMX09778	HELIO_03919
OG0008230	ASTMX07030	HELIO_03124
OG0008231	ASTMX12821	HELIO_03608
OG0008232	ASTMX09620	HELIO_07795
OG0008234	ASTMX01454	HELIO_01704
OG0008235	ASTMX17399	HELIO_12048
OG0008236	ASTMX01802	HELIO_07881
OG0008238	ASTMX09061	HELIO_06475
OG0008239	ASTMX12116	HELIO_01309
OG0008242	ASTMX20244	HELIO_03862
OG0008243	ASTMX04566	HELIO_00975
OG0008244	ASTMX15599	HELIO_05442
OG0008246	ASTMX17738	HELIO_02676
OG0008247	ASTMX07301	HELIO_06461
OG0008249	ASTMX18967	HELIO_10481
OG0008251	ASTMX10590	HELIO_02762
OG0008252	ASTMX00916	HELIO_11159
OG0008254	ASTMX23064	HELIO_03446
OG0008255	ASTMX01919	HELIO_11489
OG0008256	ASTMX17540	HELIO_01385
OG0008258	ASTMX17923	HELIO_08230
OG0008259	ASTMX03294	HELIO_09486
OG0008260	ASTMX16213	HELIO_12614
OG0008262	ASTMX17939	HELIO_01675
OG0008263	ASTMX04702	HELIO_05980
OG0008264	ASTMX07812	HELIO_08483
OG0008265	ASTMX06366	HELIO_06265
OG0008266	ASTMX00516	HELIO_11220
OG0008267	ASTMX01983	HELIO_02344
OG0008268	ASTMX13098	HELIO_05239
OG0008269	ASTMX00172	HELIO_01747
OG0008270	ASTMX05004	HELIO_12388
OG0008271	ASTMX02441	HELIO_09393
OG0008272	ASTMX02144	HELIO_05405
OG0008274	ASTMX00779	HELIO_07668
OG0008275	ASTMX14463	HELIO_01566
OG0008277	ASTMX19748	HELIO_07861
OG0008278	ASTMX19686	HELIO_02392
OG0008279	ASTMX06299	HELIO_04778
OG0008280	ASTMX02269	HELIO_07257
OG0008281	ASTMX04747	HELIO_07104
OG0008282	ASTMX18071	HELIO_11435
OG0008283	ASTMX10630	HELIO_08317
OG0008284	ASTMX08111, ASTMX17221	HELIO_02246
OG0008286	ASTMX18520	HELIO_05554
OG0008288	ASTMX21919	HELIO_00679
OG0008289	ASTMX11210	HELIO_04804
OG0008290	ASTMX06277	HELIO_03385
OG0008291	ASTMX21271	HELIO_09796
OG0008292	ASTMX19390	HELIO_01428
OG0008297	ASTMX09763	HELIO_08616
OG0008298	ASTMX02124	HELIO_02538
OG0008299	ASTMX22498	HELIO_12180
OG0008301	ASTMX02503	HELIO_01890
OG0008303	ASTMX12272	HELIO_12273
OG0008304	ASTMX16712	HELIO_07539
OG0008305	ASTMX19225	HELIO_03471
OG0008306	ASTMX15372	HELIO_04972
OG0008307	ASTMX16302	HELIO_06378
OG0008309	ASTMX02384	HELIO_08533
OG0008311	ASTMX11311	HELIO_09837
OG0008313	ASTMX11072	HELIO_12407
OG0008314	ASTMX22155, ASTMX22154	HELIO_08677
OG0008315	ASTMX07318	HELIO_09519
OG0008317	ASTMX09770	HELIO_02138
OG0008318	ASTMX09685	HELIO_07428
OG0008319	ASTMX22244	HELIO_06862
OG0008320	ASTMX15215	HELIO_03556
OG0008323	ASTMX15432	HELIO_04361
OG0008325	ASTMX00425	HELIO_02818
OG0008326	ASTMX12619	HELIO_00668
OG0008327	ASTMX06973	HELIO_01314
OG0008328	ASTMX05570	HELIO_11036
OG0008331	ASTMX16536	HELIO_01902
OG0008333	ASTMX04354	HELIO_10273
OG0008334	ASTMX15666	HELIO_10750
OG0008335	ASTMX05694	HELIO_00538
OG0008336	ASTMX08324	HELIO_01313
OG0008337	ASTMX00051	HELIO_04578
OG0008340	ASTMX10264	HELIO_09069
OG0008343	ASTMX00850	HELIO_06743
OG0008345	ASTMX20388	HELIO_07583
OG0008346	ASTMX11312	HELIO_08226
OG0008348	ASTMX20046	HELIO_02649
OG0008350	ASTMX04967	HELIO_06432, HELIO_08103
OG0008351	ASTMX03463	HELIO_01614
OG0008352	ASTMX08206	HELIO_03305
OG0008353	ASTMX05180	HELIO_12685
OG0008355	ASTMX04205	HELIO_04747
OG0008356	ASTMX00736	HELIO_11656
OG0008357	ASTMX06235	HELIO_11937
OG0008359	ASTMX21368	HELIO_01763
OG0008360	ASTMX05005	HELIO_02557
OG0008361	ASTMX05760, ASTMX19671	HELIO_10495
OG0008363	ASTMX13043	HELIO_01576
OG0008364	ASTMX02708, ASTMX13893	HELIO_02534
OG0008365	ASTMX17009, ASTMX06662	HELIO_10635
OG0008367	ASTMX06634, ASTMX17455	HELIO_10676
OG0008368	ASTMX20004	HELIO_07799
OG0008371	ASTMX19948	HELIO_07336
OG0008373	ASTMX21925	HELIO_08596
OG0008374	ASTMX03092	HELIO_10780
OG0008377	ASTMX19342	HELIO_12310
OG0008378	ASTMX16744	HELIO_02563
OG0008379	ASTMX02351, ASTMX15130	HELIO_05538
OG0008380	ASTMX14079	HELIO_07458
OG0008383	ASTMX05683	HELIO_00611
OG0008384	ASTMX07501	HELIO_04355
OG0008386	ASTMX01562	HELIO_04034
OG0008387	ASTMX16748	HELIO_09719
OG0008391	ASTMX02368	HELIO_11781
OG0008395	ASTMX01893	HELIO_07876, HELIO_07877
OG0008396	ASTMX00374	HELIO_05310
OG0008399	ASTMX10345	HELIO_07558
OG0008400	ASTMX14526	HELIO_08378
OG0008401	ASTMX00700	HELIO_06030
OG0008402	ASTMX08461	HELIO_03856
OG0008403	ASTMX05773	HELIO_10617
OG0008406	ASTMX18072	HELIO_02435
OG0008411	ASTMX12149	HELIO_05637
OG0008412	ASTMX15381	HELIO_01661
OG0008414	ASTMX06863	HELIO_08575
OG0008415	ASTMX11099	HELIO_05382
OG0008418	ASTMX07388	HELIO_11275
OG0008419	ASTMX10596	HELIO_10739
OG0008420	ASTMX10700	HELIO_07863
OG0008422	ASTMX05627	HELIO_05208
OG0008423	ASTMX01889	HELIO_10101
OG0008424	ASTMX15346, ASTMX06945	HELIO_04563
OG0008425	ASTMX06751	HELIO_01965
OG0008427	ASTMX10257	HELIO_10187
OG0008432	ASTMX12981	HELIO_11182
OG0008435	ASTMX05833	HELIO_08560
OG0008437	ASTMX08980	HELIO_12023
OG0008443	ASTMX01241	HELIO_11314
OG0008448	ASTMX10975	HELIO_07390
OG0008512	ASTMX03329	HELIO_09776
OG0008513	ASTMX20734	HELIO_09803
OG0008514	ASTMX18290	HELIO_05228
OG0008516	ASTMX13665	HELIO_04595
OG0008522	ASTMX04058	HELIO_04142
OG0008526	ASTMX12082	HELIO_06254
OG0008527	ASTMX01186, ASTMX08166	HELIO_03963
OG0008530	ASTMX04675	HELIO_01950
OG0008531	ASTMX06294	HELIO_07762
OG0008532	ASTMX00717	HELIO_07901
OG0008533	ASTMX01200	HELIO_03659
OG0008534	ASTMX02222	HELIO_10220
OG0008539	ASTMX18247	HELIO_02748
OG0008542	ASTMX02856	HELIO_02038
OG0008545	ASTMX12075	HELIO_10332
OG0008546	ASTMX09833	HELIO_01418
OG0008550	ASTMX01036	HELIO_02865, HELIO_02866
OG0008555	ASTMX04198	HELIO_04807
OG0008556	ASTMX08123, ASTMX03809	HELIO_00158
OG0008558	ASTMX00604	HELIO_09923
OG0008559	ASTMX00488	HELIO_02665
OG0008562	ASTMX20839	HELIO_03927
OG0008563	ASTMX05056	HELIO_03942
OG0008567	ASTMX04223	HELIO_06350
OG0008571	ASTMX07202	HELIO_01645
OG0008572	ASTMX03727	HELIO_06443
OG0008573	ASTMX08961	HELIO_05582
OG0008574	ASTMX14180	HELIO_06705
OG0008575	ASTMX16301	HELIO_12752
OG0008576	ASTMX13502	HELIO_10814
OG0008577	ASTMX07717	HELIO_07004, HELIO_11912
OG0008579	ASTMX04319	HELIO_00337
OG0008582	ASTMX08339	HELIO_11502
OG0008583	ASTMX08014	HELIO_03176
OG0008587	ASTMX12945, ASTMX01318	HELIO_07868
OG0008588	ASTMX21107	HELIO_02756
OG0008590	ASTMX07016	HELIO_03852
OG0008591	ASTMX10210	HELIO_06642
OG0008592	ASTMX13097	HELIO_03851
OG0008593	ASTMX18770	HELIO_09933
OG0008594	ASTMX14605	HELIO_10269
OG0008595	ASTMX09934	HELIO_11377
OG0008597	ASTMX03754	HELIO_11615
OG0008600	ASTMX02794	HELIO_07556
OG0008603	ASTMX21333	HELIO_12632
OG0008605	ASTMX19311	HELIO_10748
OG0008611	ASTMX12445	HELIO_09253
OG0008613	ASTMX10875	HELIO_06232
OG0008614	ASTMX00444	HELIO_01515
OG0008616	ASTMX06806	HELIO_07125
OG0008619	ASTMX09678	HELIO_03456
OG0008623	ASTMX03497	HELIO_02590
OG0008624	ASTMX15401	HELIO_02048
OG0008627	ASTMX19874	HELIO_01629
OG0008628	ASTMX16945	HELIO_06307
OG0008629	ASTMX06098	HELIO_09067
OG0008632	ASTMX14839	HELIO_05631
OG0008633	ASTMX03205	HELIO_04273
OG0008634	ASTMX03806	HELIO_09194
OG0008636	ASTMX00618	HELIO_09586
OG0008637	ASTMX05499	HELIO_03149
OG0008638	ASTMX13762	HELIO_06138
OG0008640	ASTMX06623	HELIO_12350
OG0008644	ASTMX08494	HELIO_01076
OG0008645	ASTMX07453	HELIO_02532
OG0008648	ASTMX15567	HELIO_07337
OG0008651	ASTMX03500	HELIO_07653
OG0008653	ASTMX12316	HELIO_08766
OG0008654	ASTMX07729	HELIO_05189
OG0008656	ASTMX14410	HELIO_05702
OG0008657	ASTMX22538, ASTMX22592, ASTMX06293	HELIO_10344
OG0008659	ASTMX07929	HELIO_05034
OG0008660	ASTMX05121	HELIO_06237
OG0008662	ASTMX13467	HELIO_07636
OG0008664	ASTMX08695	HELIO_07966
OG0008665	ASTMX10550	HELIO_01166
OG0008666	ASTMX06363	HELIO_06627
OG0008671	ASTMX08103	HELIO_02448
OG0008673	ASTMX01299	HELIO_11675
OG0008675	ASTMX16544, ASTMX22353, ASTMX05622	HELIO_08054
OG0008680	ASTMX00331	HELIO_07201
OG0008681	ASTMX00183	HELIO_01222
OG0008683	ASTMX06300	HELIO_11487
OG0008684	ASTMX08648	HELIO_03734
OG0008693	ASTMX07835	HELIO_04629
OG0008696	ASTMX20735	HELIO_09222
OG0008698	ASTMX09929, ASTMX14483	HELIO_01424
OG0008757	ASTMX03431, ASTMX19232	HELIO_03175
OG0008760	ASTMX17065	HELIO_06810
OG0008763	ASTMX17544	HELIO_01094
OG0008766	ASTMX13646	HELIO_06833
OG0008767	ASTMX01830	HELIO_06203
OG0008771	ASTMX00834, ASTMX16251	HELIO_03781
OG0008775	ASTMX18993	HELIO_05836
OG0008778	ASTMX00262	HELIO_11813
OG0008782	ASTMX07522	HELIO_07165
OG0008784	ASTMX11551	HELIO_08915
OG0008785	ASTMX20245, ASTMX20246	HELIO_12253
OG0008786	ASTMX07107	HELIO_10693
OG0008790	ASTMX08459	HELIO_01900
OG0008796	ASTMX07033	HELIO_08204
OG0008797	ASTMX05025	HELIO_02586
OG0008799	ASTMX15819	HELIO_04045
OG0008800	ASTMX13318	HELIO_02447
OG0008801	ASTMX06278	HELIO_08888
OG0008802	ASTMX21363	HELIO_03729
OG0008804	ASTMX08518	HELIO_03758
OG0008805	ASTMX02423	HELIO_10374
