Orthogroup	ASTMX	ORYLA
OG0012455	ASTMX19432	ORYLA17051
OG0012455	ASTMX07834	ORYLA00072
OG0012456	ASTMX08060, ASTMX13668	ORYLA10549
OG0012457	ASTMX08480	ORYLA10459
OG0012458	ASTMX08857	ORYLA15976
OG0012459	ASTMX08901, ASTMX08900, ASTMX17518	ORYLA19645
OG0012460	ASTMX14738	ORYLA01536
OG0012460	ASTMX09160, ASTMX09161	ORYLA05729
OG0012461	ASTMX09186	ORYLA03023, ORYLA03024
OG0012462	ASTMX09380, ASTMX09381	ORYLA04272
OG0012463	ASTMX09689	ORYLA04939
OG0012463	ASTMX18864	ORYLA08132
OG0012464	ASTMX12808	ORYLA03757
OG0012465	ASTMX09912	ORYLA11607
OG0012466	ASTMX09973	ORYLA01137, ORYLA02681, ORYLA02680
OG0012467	ASTMX10261	ORYLA20333
OG0012468	ASTMX10285	ORYLA11183
OG0012470	ASTMX10469	ORYLA07687
OG0012471	ASTMX10514	ORYLA00637
OG0012472	ASTMX10676	ORYLA08967
OG0012473	ASTMX11044	ORYLA11371
OG0012474	ASTMX11076	ORYLA08155
OG0012474	ASTMX12123	ORYLA04849
OG0012475	ASTMX11386, ASTMX20143	ORYLA00235
OG0012476	ASTMX12725	ORYLA09678
OG0012477	ASTMX14015	ORYLA00330
OG0012478	ASTMX14089	ORYLA16503
OG0012478	ASTMX22878, ASTMX22877	ORYLA08336
OG0012479	ASTMX14268	ORYLA18995
OG0012480	ASTMX14426	ORYLA11132, ORYLA11131
OG0012481	ASTMX14837	ORYLA16413
OG0012481	ASTMX17042	ORYLA07885
OG0012482	ASTMX14869	ORYLA01474, ORYLA01473
OG0012483	ASTMX14900	ORYLA03276
OG0012485	ASTMX17033	ORYLA07400
OG0012486	ASTMX17032	ORYLA07399
OG0012487	ASTMX17634	ORYLA03517
OG0012487	ASTMX15675	ORYLA06909
OG0012488	ASTMX15743, ASTMX18925	ORYLA17908
OG0012490	ASTMX16269, ASTMX18313	ORYLA20441
OG0012491	ASTMX16295	ORYLA11871
OG0012492	ASTMX16428	ORYLA19676, ORYLA19675
OG0012493	ASTMX16537	ORYLA10768
OG0012495	ASTMX16743, ASTMX16742	ORYLA08752, ORYLA08753
OG0012496	ASTMX17152	ORYLA20095
OG0012497	ASTMX17289	ORYLA13597
OG0012498	ASTMX17380	ORYLA04016
OG0012499	ASTMX17401	ORYLA15604
OG0012499	ASTMX19951	ORYLA13870
OG0012500	ASTMX17653	ORYLA12298
OG0012501	ASTMX17702	ORYLA10297, ORYLA09880
OG0012502	ASTMX17722	ORYLA09998
OG0012503	ASTMX17793	ORYLA13262
OG0012504	ASTMX21072, ASTMX17870	ORYLA06238
OG0012505	ASTMX18181	ORYLA02281
OG0012506	ASTMX18262	ORYLA14959
OG0012507	ASTMX18542	ORYLA01198
OG0012508	ASTMX20822	ORYLA14610
OG0012508	ASTMX18943	ORYLA12355
OG0012509	ASTMX19725	ORYLA17873
OG0012510	ASTMX20433	ORYLA06001, ORYLA20368
OG0012512	ASTMX21514	ORYLA07980
OG0012513	ASTMX22049	ORYLA20314
OG0012804	ASTMX11970, ASTMX22851	ORYLA01593
OG0012840	ASTMX04387	ORYLA03648
OG0012903	ASTMX11797	ORYLA01449
OG0012911	ASTMX03520	ORYLA04580
OG0013019	ASTMX08088, ASTMX08089, ASTMX08090	ORYLA11668
OG0013021	ASTMX16069	ORYLA06760
OG0013071	ASTMX00182	ORYLA09985
OG0013072	ASTMX00264	ORYLA14828
OG0013075	ASTMX14289	ORYLA12414
OG0013078	ASTMX15882	ORYLA11161
OG0013079	ASTMX00982	ORYLA13743
OG0013080	ASTMX20257	ORYLA04290
OG0013080	ASTMX01114	ORYLA01281
OG0013081	ASTMX01156	ORYLA01257
OG0013082	ASTMX09502	ORYLA10589
OG0013082	ASTMX01263	ORYLA11835
OG0013084	ASTMX01393	ORYLA10374
OG0013085	ASTMX01412	ORYLA07732
OG0013086	ASTMX15364, ASTMX01459	ORYLA08235
OG0013087	ASTMX01490	ORYLA05067
OG0013087	ASTMX18104	ORYLA08174
OG0013088	ASTMX18243	ORYLA15146
OG0013088	ASTMX01713	ORYLA12028
OG0013089	ASTMX19356	ORYLA16051
OG0013090	ASTMX01750	ORYLA16059
OG0013090	ASTMX18028	ORYLA15853
OG0013091	ASTMX01761	ORYLA16068
OG0013091	ASTMX06434	ORYLA19852
OG0013092	ASTMX02093	ORYLA15521
OG0013092	ASTMX16845	ORYLA13777
OG0013094	ASTMX02463	ORYLA05267
OG0013096	ASTMX02651	ORYLA08849
OG0013097	ASTMX02849	ORYLA13421
OG0013098	ASTMX09180, ASTMX03011	ORYLA03571
OG0013099	ASTMX03120	ORYLA13385
OG0013100	ASTMX03208	ORYLA04722
OG0013101	ASTMX03296	ORYLA08539
OG0013102	ASTMX03362	ORYLA05757
OG0013103	ASTMX03406	ORYLA09953
OG0013103	ASTMX11446	ORYLA06694, ORYLA08807
OG0013104	ASTMX03553	ORYLA12449
OG0013105	ASTMX04672, ASTMX03750	ORYLA03141
OG0013106	ASTMX04842	ORYLA12689
OG0013106	ASTMX03796	ORYLA11695
OG0013107	ASTMX03880	ORYLA19530
OG0013108	ASTMX19520	ORYLA07538
OG0013108	ASTMX03929	ORYLA03937
OG0013109	ASTMX03964	ORYLA01352
OG0013110	ASTMX03973	ORYLA04596
OG0013111	ASTMX04805	ORYLA16029
OG0013112	ASTMX04999, ASTMX12332	ORYLA16906, ORYLA00550
OG0013114	ASTMX09439, ASTMX05235	ORYLA06079
OG0013115	ASTMX05429	ORYLA08649
OG0013115	ASTMX12064	ORYLA09835
OG0013116	ASTMX05492	ORYLA13235
OG0013118	ASTMX05558	ORYLA14404
OG0013119	ASTMX05649	ORYLA07629
OG0013122	ASTMX05887	ORYLA03101
OG0013122	ASTMX15994	ORYLA04376
OG0013123	ASTMX17240, ASTMX05983	ORYLA17347
OG0013124	ASTMX20036	ORYLA15423
OG0013124	ASTMX06047	ORYLA14448
OG0013125	ASTMX06238	ORYLA14899
OG0013126	ASTMX16588	ORYLA12369
OG0013126	ASTMX06283	ORYLA14602
OG0013127	ASTMX06335	ORYLA03613
OG0013128	ASTMX06544	ORYLA06319
OG0013129	ASTMX06860	ORYLA06057
OG0013131	ASTMX07403	ORYLA08880
OG0013131	ASTMX20486	ORYLA06552
OG0013132	ASTMX07455	ORYLA14266
OG0013133	ASTMX07527	ORYLA09951
OG0013134	ASTMX07545	ORYLA09514
OG0013135	ASTMX07590	ORYLA18797
OG0013136	ASTMX07730	ORYLA07748
OG0013136	ASTMX20558	ORYLA17003
OG0013137	ASTMX07957, ASTMX15115	ORYLA06896
OG0013138	ASTMX08021, ASTMX13123	ORYLA09189
OG0013139	ASTMX08269	ORYLA00459
OG0013140	ASTMX08383	ORYLA13714
OG0013140	ASTMX22647	ORYLA13831
OG0013141	ASTMX10785, ASTMX08505	ORYLA11991
OG0013142	ASTMX08986, ASTMX08987, ASTMX08988	ORYLA12740, ORYLA12736
OG0013143	ASTMX09129	ORYLA08861
OG0013143	ASTMX18748	ORYLA06448
OG0013144	ASTMX09458	ORYLA20180
OG0013146	ASTMX09710	ORYLA08018
OG0013146	ASTMX21936	ORYLA16532
OG0013147	ASTMX09793, ASTMX11908	ORYLA09554
OG0013148	ASTMX15224	ORYLA10182
OG0013148	ASTMX09918	ORYLA11929
OG0013149	ASTMX10028, ASTMX19259	ORYLA02974, ORYLA17910
OG0013150	ASTMX15424	ORYLA19607
OG0013150	ASTMX10069	ORYLA10642
OG0013151	ASTMX10212	ORYLA16854
OG0013154	ASTMX10901	ORYLA12439, ORYLA12438
OG0013155	ASTMX11190, ASTMX11281	ORYLA19720
OG0013156	ASTMX11308	ORYLA10364
OG0013157	ASTMX11417	ORYLA13233
OG0013158	ASTMX11540	ORYLA19539
OG0013159	ASTMX11656	ORYLA08281
OG0013160	ASTMX12233	ORYLA03968
OG0013160	ASTMX13807	ORYLA03468
OG0013162	ASTMX12299	ORYLA10230, ORYLA10233, ORYLA10232, ORYLA10229, ORYLA10231
OG0013163	ASTMX12342	ORYLA09265
OG0013163	ASTMX13872	ORYLA06521
OG0013164	ASTMX12474	ORYLA12879
OG0013165	ASTMX12530	ORYLA04259
OG0013165	ASTMX19552	ORYLA03627
OG0013166	ASTMX19553, ASTMX12531	ORYLA03416
OG0013167	ASTMX12709	ORYLA09741
OG0013168	ASTMX12924	ORYLA16330
OG0013168	ASTMX15407	ORYLA00659
OG0013169	ASTMX22686, ASTMX12961	ORYLA08658
OG0013170	ASTMX13106	ORYLA06594, ORYLA06593
OG0013171	ASTMX13207	ORYLA18038
OG0013172	ASTMX13733	ORYLA15859
OG0013173	ASTMX13791	ORYLA01657, ORYLA01658
OG0013175	ASTMX14475	ORYLA11761, ORYLA05338
OG0013178	ASTMX15031, ASTMX15184	ORYLA20083
OG0013179	ASTMX15098	ORYLA11333
OG0013180	ASTMX15131	ORYLA20384, ORYLA20385
OG0013181	ASTMX18299, ASTMX15370	ORYLA16445
OG0013182	ASTMX15492, ASTMX19527	ORYLA00299
OG0013183	ASTMX15571	ORYLA01185
OG0013183	ASTMX19809	ORYLA04447
OG0013184	ASTMX16459	ORYLA19911
OG0013185	ASTMX16572	ORYLA00962
OG0013186	ASTMX16666	ORYLA08828
OG0013187	ASTMX16720	ORYLA09648
OG0013188	ASTMX16766	ORYLA02989
OG0013190	ASTMX17169	ORYLA07024
OG0013191	ASTMX17200	ORYLA02506
OG0013192	ASTMX17426	ORYLA00148, ORYLA00147
OG0013194	ASTMX17510	ORYLA12546
OG0013195	ASTMX18525	ORYLA17115
OG0013197	ASTMX19149	ORYLA00880
OG0013201	ASTMX20305	ORYLA06068, ORYLA01758
OG0013203	ASTMX20606	ORYLA00374
OG0013204	ASTMX20827	ORYLA16642
OG0013204	ASTMX20756	ORYLA08181
OG0013205	ASTMX20921	ORYLA11575
OG0013206	ASTMX21714	ORYLA15230, ORYLA12043
OG0013207	ASTMX22453	ORYLA17096
OG0013208	ASTMX22791, ASTMX22844	ORYLA14468
OG0013592	ASTMX14671	ORYLA09816
OG0013593	ASTMX06908	ORYLA02585
OG0013623	ASTMX18549	ORYLA06543
OG0013668	ASTMX15496	ORYLA00643
OG0013682	ASTMX20374	ORYLA12437
OG0013731	ASTMX08894	ORYLA12392
OG0013855	ASTMX22902	ORYLA02838
OG0013900	ASTMX04191	ORYLA19476
OG0013900	ASTMX00003	ORYLA09766
OG0013902	ASTMX07297, ASTMX00056	ORYLA09969
OG0013903	ASTMX04150, ASTMX00102	ORYLA09498
OG0013904	ASTMX00246	ORYLA12150
OG0013904	ASTMX15149	ORYLA20305
OG0013905	ASTMX00252	ORYLA12158
OG0013906	ASTMX03604, ASTMX00366	ORYLA14574
OG0013907	ASTMX00449	ORYLA14835
OG0013908	ASTMX00771, ASTMX06380	ORYLA14534, ORYLA15821
OG0013909	ASTMX00911	ORYLA10636
OG0013909	ASTMX13530	ORYLA02248
OG0013910	ASTMX00954	ORYLA14454, ORYLA15417
OG0013911	ASTMX01098, ASTMX10294	ORYLA11151, ORYLA15318
OG0013912	ASTMX01331	ORYLA10689
OG0013912	ASTMX13415	ORYLA18992
OG0013913	ASTMX12892, ASTMX01359	ORYLA10490, ORYLA11832
OG0013914	ASTMX11135, ASTMX01370	ORYLA18662
OG0013915	ASTMX18413, ASTMX15428, ASTMX01663, ASTMX22638	ORYLA16795
OG0013916	ASTMX01665	ORYLA00525
OG0013920	ASTMX01927	ORYLA19486
OG0013921	ASTMX01959	ORYLA20213
OG0013922	ASTMX06368, ASTMX02038	ORYLA15658
OG0013923	ASTMX02268	ORYLA03001, ORYLA03000
OG0013924	ASTMX02603	ORYLA15004
OG0013924	ASTMX07120	ORYLA10958, ORYLA10959
OG0013926	ASTMX02989, ASTMX02986, ASTMX13724	ORYLA03719
OG0013927	ASTMX03357	ORYLA17658
OG0013927	ASTMX21889	ORYLA12207
OG0013929	ASTMX03440	ORYLA15924
OG0013930	ASTMX03588	ORYLA18764
OG0013931	ASTMX17334	ORYLA08312
OG0013934	ASTMX03832	ORYLA11635, ORYLA11634
OG0013935	ASTMX06851	ORYLA06049
OG0013935	ASTMX04059	ORYLA02372
OG0013937	ASTMX15691, ASTMX04155	ORYLA09786
OG0013938	ASTMX04232	ORYLA04801
OG0013939	ASTMX22776	ORYLA16782
OG0013939	ASTMX04293	ORYLA09296
OG0013940	ASTMX04305	ORYLA02172
OG0013941	ASTMX04473	ORYLA07942, ORYLA07945, ORYLA07943, ORYLA07944
OG0013942	ASTMX04840	ORYLA11738
OG0013943	ASTMX05076	ORYLA17443
OG0013944	ASTMX05257	ORYLA14497
OG0013945	ASTMX05305	ORYLA16169, ORYLA16168, ORYLA16165
OG0013946	ASTMX05325, ASTMX20106	ORYLA15769
OG0013947	ASTMX05350, ASTMX17618	ORYLA16186
OG0013948	ASTMX20628, ASTMX05608	ORYLA07435, ORYLA07437, ORYLA07438, ORYLA07434
OG0013949	ASTMX09354	ORYLA03065
OG0013950	ASTMX05991	ORYLA02296
OG0013950	ASTMX18329	ORYLA18086
OG0013951	ASTMX09257	ORYLA14180
OG0013952	ASTMX21571, ASTMX06453	ORYLA06610
OG0013953	ASTMX06707	ORYLA15505
OG0013954	ASTMX06750, ASTMX13570	ORYLA02158
OG0013955	ASTMX06776, ASTMX16283, ASTMX06778	ORYLA05914, ORYLA05915
OG0013956	ASTMX06822	ORYLA06188
OG0013957	ASTMX07023, ASTMX10053	ORYLA06739
OG0013958	ASTMX07150	ORYLA11100
OG0013959	ASTMX07255	ORYLA15084
OG0013960	ASTMX07400	ORYLA08959
OG0013961	ASTMX07412	ORYLA20105
OG0013962	ASTMX07449	ORYLA14004
OG0013963	ASTMX17811, ASTMX07720	ORYLA16284
OG0013964	ASTMX19837	ORYLA16784
OG0013964	ASTMX07815	ORYLA00805
OG0013965	ASTMX08213	ORYLA02892
OG0013967	ASTMX08561	ORYLA00056
OG0013968	ASTMX08817	ORYLA00972
OG0013969	ASTMX08844, ASTMX13694	ORYLA13957
OG0013970	ASTMX08979	ORYLA12053
OG0013971	ASTMX09146, ASTMX10126, ASTMX10125, ASTMX09145	ORYLA15501
OG0013972	ASTMX09212	ORYLA12484
OG0013974	ASTMX09452, ASTMX13953	ORYLA14052
OG0013976	ASTMX09588	ORYLA18189
OG0013977	ASTMX09592	ORYLA09018
OG0013978	ASTMX09812	ORYLA09603
OG0013979	ASTMX09887	ORYLA03763
OG0013980	ASTMX10037	ORYLA06513, ORYLA06514
OG0013981	ASTMX11495	ORYLA01881
OG0013981	ASTMX10100	ORYLA05819
OG0013982	ASTMX10118	ORYLA05803
OG0013983	ASTMX19818, ASTMX10156	ORYLA03876
OG0013985	ASTMX10293	ORYLA11152
OG0013986	ASTMX10382	ORYLA02483
OG0013989	ASTMX10894	ORYLA12430, ORYLA20284
OG0013990	ASTMX10970	ORYLA14119
OG0013991	ASTMX21904	ORYLA00594
OG0013991	ASTMX11063	ORYLA16510
OG0013992	ASTMX11107	ORYLA18991
OG0013994	ASTMX20345	ORYLA16793
OG0013995	ASTMX11393	ORYLA00228
OG0013996	ASTMX11550	ORYLA06650
OG0013997	ASTMX11557	ORYLA13471
OG0013998	ASTMX11637	ORYLA01490, ORYLA01491, ORYLA01489
OG0013999	ASTMX16771	ORYLA02368
OG0013999	ASTMX12068	ORYLA17673
OG0014001	ASTMX12132	ORYLA04787
OG0014003	ASTMX15519	ORYLA07128
OG0014003	ASTMX12348	ORYLA09180
OG0014004	ASTMX12504	ORYLA17847
OG0014005	ASTMX12652	ORYLA09324
OG0014007	ASTMX12816	ORYLA15918
OG0014008	ASTMX12867	ORYLA02469
OG0014010	ASTMX13190	ORYLA17622
OG0014011	ASTMX13251	ORYLA00201, ORYLA00200
OG0014012	ASTMX19257, ASTMX13370	ORYLA02788, ORYLA17958
OG0014013	ASTMX13423	ORYLA11517
OG0014014	ASTMX13604	ORYLA14044
OG0014014	ASTMX13602, ASTMX13603	ORYLA00061
OG0014015	ASTMX13816	ORYLA03401
OG0014017	ASTMX14037	ORYLA09220
OG0014017	ASTMX17459	ORYLA07118
OG0014018	ASTMX17461	ORYLA07116
OG0014018	ASTMX14039	ORYLA09222
OG0014019	ASTMX14193	ORYLA16593
OG0014020	ASTMX14332, ASTMX21982	ORYLA17806
OG0014021	ASTMX14564	ORYLA14132
OG0014022	ASTMX14590	ORYLA17221, ORYLA17222
OG0014023	ASTMX14643, ASTMX14644	ORYLA03316
OG0014024	ASTMX14713	ORYLA02524
OG0014025	ASTMX21192	ORYLA00624
OG0014025	ASTMX14849	ORYLA16701
OG0014029	ASTMX16690, ASTMX15165	ORYLA03636
OG0014032	ASTMX15763	ORYLA02646
OG0014034	ASTMX16120	ORYLA13280
OG0014036	ASTMX16142	ORYLA07871, ORYLA07872
OG0014037	ASTMX16439	ORYLA09978
OG0014038	ASTMX16558	ORYLA15049
OG0014040	ASTMX17135	ORYLA15944
OG0014042	ASTMX17853	ORYLA04193
OG0014043	ASTMX18067	ORYLA13036
OG0014044	ASTMX18371	ORYLA02920
OG0014044	ASTMX21621	ORYLA11204
OG0014045	ASTMX18466	ORYLA10404
OG0014047	ASTMX18587	ORYLA02905, ORYLA02399, ORYLA17996
OG0014048	ASTMX18735	ORYLA13982
OG0014049	ASTMX18795	ORYLA12401
OG0014050	ASTMX18874	ORYLA12239
OG0014054	ASTMX19658	ORYLA15850
OG0014054	ASTMX19364	ORYLA16058
OG0014056	ASTMX19692	ORYLA10756
OG0014058	ASTMX20322	ORYLA06454
OG0014059	ASTMX20521	ORYLA16471, ORYLA08347, ORYLA08346
OG0014062	ASTMX20941	ORYLA05433
OG0014063	ASTMX21103	ORYLA05762
OG0014067	ASTMX21834	ORYLA12433
OG0014068	ASTMX21935	ORYLA06295
OG0014069	ASTMX22235	ORYLA04741
OG0014070	ASTMX22272	ORYLA01192
OG0014071	ASTMX22479, ASTMX22478	ORYLA15358
OG0014547	ASTMX16701	ORYLA09733
OG0014567	ASTMX17976	ORYLA17555
OG0014658	ASTMX18113	ORYLA20058
OG0014916	ASTMX00553	ORYLA08733
OG0014916	ASTMX00130	ORYLA09617
OG0014917	ASTMX00494, ASTMX12702	ORYLA09848
OG0014919	ASTMX00693, ASTMX17283	ORYLA15621
OG0014920	ASTMX01963	ORYLA15986
OG0014921	ASTMX00712	ORYLA14239, ORYLA14238
OG0014922	ASTMX00782	ORYLA13817
OG0014923	ASTMX00809, ASTMX22963	ORYLA18689
OG0014924	ASTMX01023, ASTMX00946	ORYLA13696
OG0014925	ASTMX01053	ORYLA13791
OG0014926	ASTMX09103	ORYLA04291
OG0014926	ASTMX01118	ORYLA01360
OG0014927	ASTMX01158	ORYLA01255
OG0014929	ASTMX04836	ORYLA10591
OG0014929	ASTMX01243	ORYLA12006
OG0014930	ASTMX01402	ORYLA10246, ORYLA10248, ORYLA10249
OG0014931	ASTMX21224, ASTMX01464	ORYLA08240
OG0014932	ASTMX01561	ORYLA18448
OG0014933	ASTMX05507	ORYLA13558
OG0014933	ASTMX01668	ORYLA08502
OG0014934	ASTMX01679, ASTMX12941	ORYLA04837
OG0014935	ASTMX01704	ORYLA12311, ORYLA12310
OG0014939	ASTMX02004	ORYLA11122
OG0014939	ASTMX02005	ORYLA11123
OG0014940	ASTMX02123	ORYLA15383
OG0014941	ASTMX02131, ASTMX08396	ORYLA13782
OG0014942	ASTMX02146	ORYLA19229
OG0014943	ASTMX02184	ORYLA03705
OG0014947	ASTMX02388	ORYLA13194
OG0014948	ASTMX04288, ASTMX02488	ORYLA05271
OG0014949	ASTMX02719	ORYLA07456
OG0014952	ASTMX13722, ASTMX02991	ORYLA03849
OG0014954	ASTMX18517, ASTMX02995	ORYLA04301
OG0014955	ASTMX03058	ORYLA15068, ORYLA11024
OG0014956	ASTMX03450	ORYLA18318
OG0014958	ASTMX03635, ASTMX12309	ORYLA19406
OG0014959	ASTMX03669	ORYLA01314
OG0014960	ASTMX08121, ASTMX03811	ORYLA11680
OG0014961	ASTMX08153, ASTMX03822	ORYLA11625
OG0014962	ASTMX03869, ASTMX08162	ORYLA11330
OG0014963	ASTMX03920	ORYLA04506
OG0014964	ASTMX04184	ORYLA08790, ORYLA09728
OG0014965	ASTMX11597, ASTMX04217	ORYLA04752
OG0014966	ASTMX04338	ORYLA03572
OG0014968	ASTMX04530	ORYLA00954
OG0014970	ASTMX04715	ORYLA01502, ORYLA01503
OG0014971	ASTMX04866	ORYLA00728
OG0014971	ASTMX18777	ORYLA16677
OG0014972	ASTMX05142	ORYLA12585, ORYLA14945
OG0014973	ASTMX05242	ORYLA15646
OG0014974	ASTMX05326, ASTMX20105	ORYLA15768
OG0014975	ASTMX05327, ASTMX20104	ORYLA15767
OG0014976	ASTMX22841, ASTMX05374	ORYLA13954
OG0014977	ASTMX18119	ORYLA04480
OG0014977	ASTMX05647	ORYLA07627
OG0014978	ASTMX21806, ASTMX21501	ORYLA04221
OG0014979	ASTMX05889	ORYLA03064
OG0014980	ASTMX05960, ASTMX14507	ORYLA17771
OG0014981	ASTMX20144, ASTMX06155	ORYLA08819
OG0014982	ASTMX06256	ORYLA15172
OG0014983	ASTMX11717, ASTMX06487	ORYLA03349
OG0014984	ASTMX06702, ASTMX06701, ASTMX15631	ORYLA18409, ORYLA17476
OG0014985	ASTMX06781, ASTMX06780	ORYLA05881
OG0014986	ASTMX11505	ORYLA01874
OG0014987	ASTMX13898, ASTMX07168	ORYLA06706
OG0014988	ASTMX07181	ORYLA09925, ORYLA12257
OG0014991	ASTMX07629, ASTMX11914	ORYLA00764
OG0014992	ASTMX07939	ORYLA09002
OG0014993	ASTMX08113	ORYLA10139
OG0014995	ASTMX08417	ORYLA09169
OG0014997	ASTMX08599, ASTMX08600	ORYLA18894, ORYLA10099, ORYLA08433
OG0014998	ASTMX08646	ORYLA09432
OG0015000	ASTMX08946	ORYLA11469
OG0015001	ASTMX09007	ORYLA12375
OG0015003	ASTMX09166	ORYLA05734
OG0015004	ASTMX09195	ORYLA03108
OG0015005	ASTMX09242	ORYLA20122
OG0015006	ASTMX09307, ASTMX14879	ORYLA01301
OG0015008	ASTMX09441	ORYLA15836, ORYLA13764
OG0015009	ASTMX09625	ORYLA04361
OG0015010	ASTMX09773	ORYLA02594
OG0015011	ASTMX19429	ORYLA17988
OG0015012	ASTMX10056	ORYLA06742
OG0015012	ASTMX10055	ORYLA06741
OG0015013	ASTMX10183	ORYLA16467
OG0015014	ASTMX10272	ORYLA14877
OG0015015	ASTMX10288	ORYLA11157
OG0015019	ASTMX10922	ORYLA00663
OG0015020	ASTMX10977	ORYLA10152
OG0015021	ASTMX11058	ORYLA15710
OG0015022	ASTMX11177	ORYLA04552
OG0015023	ASTMX11392	ORYLA17060, ORYLA00229
OG0015024	ASTMX11407	ORYLA17101, ORYLA06879
OG0015025	ASTMX12004	ORYLA01783
OG0015026	ASTMX12163	ORYLA04433
OG0015029	ASTMX12671, ASTMX13964	ORYLA08379
OG0015029	ASTMX13650	ORYLA17480
OG0015030	ASTMX18838	ORYLA17826
OG0015030	ASTMX12854	ORYLA02687
OG0015032	ASTMX13179	ORYLA00718, ORYLA00717
OG0015033	ASTMX13187	ORYLA17271
OG0015034	ASTMX13261	ORYLA08422
OG0015035	ASTMX19508	ORYLA05020
OG0015036	ASTMX22183, ASTMX13584	ORYLA01963
OG0015037	ASTMX13797	ORYLA01653
OG0015038	ASTMX13808	ORYLA03467
OG0015039	ASTMX20504, ASTMX20503, ASTMX13925	ORYLA01676
OG0015040	ASTMX17462	ORYLA07115
OG0015040	ASTMX14040	ORYLA09223
OG0015041	ASTMX14146	ORYLA11741
OG0015043	ASTMX17190, ASTMX14414	ORYLA04811
OG0015044	ASTMX22143	ORYLA16826
OG0015044	ASTMX14530	ORYLA19503
OG0015046	ASTMX14873	ORYLA00167, ORYLA20437
OG0015047	ASTMX14923	ORYLA03134
OG0015048	ASTMX15029	ORYLA06692
OG0015050	ASTMX21465, ASTMX15219	ORYLA10178
OG0015051	ASTMX15570	ORYLA04448, ORYLA01184
OG0015053	ASTMX15764	ORYLA02647
OG0015054	ASTMX16144	ORYLA07874
OG0015057	ASTMX16306	ORYLA11045
OG0015058	ASTMX16821	ORYLA05990
OG0015059	ASTMX16910, ASTMX16912	ORYLA12990, ORYLA12987, ORYLA12988, ORYLA12993, ORYLA12986
OG0015062	ASTMX17630	ORYLA03521
OG0015063	ASTMX17849, ASTMX21990	ORYLA06961
OG0015064	ASTMX18007, ASTMX19210	ORYLA07525
OG0015065	ASTMX18199	ORYLA13501
OG0015066	ASTMX18362	ORYLA06307, ORYLA20119
OG0015068	ASTMX18599	ORYLA14300
OG0015069	ASTMX18888	ORYLA08740
OG0015071	ASTMX20013	ORYLA00022, ORYLA00023, ORYLA05126
OG0015073	ASTMX20760	ORYLA19265
OG0015074	ASTMX21097	ORYLA09426
OG0015075	ASTMX21220	ORYLA17108
OG0015076	ASTMX21270	ORYLA14671
OG0015077	ASTMX21588	ORYLA13867
OG0015078	ASTMX21945	ORYLA07698
OG0015078	ASTMX22081	ORYLA18177
OG0015079	ASTMX22030	ORYLA07198
OG0015080	ASTMX22311, ASTMX22045	ORYLA06179, ORYLA06180
OG0015081	ASTMX22056	ORYLA00534
OG0015082	ASTMX22064	ORYLA06189
OG0015083	ASTMX22066	ORYLA00378
OG0015084	ASTMX22772	ORYLA08326
OG0015753	ASTMX04488, ASTMX10671	ORYLA06783
OG0015784	ASTMX06389	ORYLA15792
OG0015843	ASTMX02730	ORYLA05022
OG0015861	ASTMX22008	ORYLA12544
OG0015962	ASTMX00740	ORYLA13886
OG0016081	ASTMX03404	ORYLA02541
OG0016107	ASTMX00049	ORYLA08592, ORYLA09531
OG0016108	ASTMX00055, ASTMX07298	ORYLA09970
OG0016109	ASTMX00085	ORYLA19365
OG0016110	ASTMX00103	ORYLA09499
OG0016111	ASTMX09551	ORYLA12226
OG0016111	ASTMX00114	ORYLA09577
OG0016112	ASTMX11441, ASTMX00121	ORYLA09610
OG0016113	ASTMX00208	ORYLA12064
OG0016114	ASTMX00233	ORYLA12322
OG0016115	ASTMX00283, ASTMX18955	ORYLA04316
OG0016117	ASTMX00458	ORYLA14909
OG0016118	ASTMX00465	ORYLA14917
OG0016120	ASTMX00550, ASTMX07543	ORYLA09512
OG0016123	ASTMX00729, ASTMX04809	ORYLA16025, ORYLA16026
OG0016124	ASTMX00734	ORYLA13881
OG0016125	ASTMX00805	ORYLA13819
OG0016126	ASTMX04593, ASTMX00831	ORYLA02238
OG0016127	ASTMX00889	ORYLA01847
OG0016128	ASTMX00991, ASTMX19850	ORYLA04821
OG0016129	ASTMX01049	ORYLA13933
OG0016130	ASTMX01139	ORYLA01456
OG0016132	ASTMX01162	ORYLA01249
OG0016134	ASTMX01232	ORYLA11893
OG0016138	ASTMX08085, ASTMX01403	ORYLA03489
OG0016139	ASTMX01478	ORYLA20046
OG0016139	ASTMX13496	ORYLA04645
OG0016141	ASTMX01592	ORYLA07407
OG0016142	ASTMX19563, ASTMX01610	ORYLA00499
OG0016143	ASTMX01627	ORYLA00360
OG0016144	ASTMX01685	ORYLA12254
OG0016145	ASTMX01814	ORYLA05711
OG0016146	ASTMX01970	ORYLA14456
OG0016147	ASTMX01992	ORYLA10828
OG0016148	ASTMX02061	ORYLA00379
OG0016149	ASTMX02109	ORYLA15550
OG0016150	ASTMX03584	ORYLA19063
OG0016150	ASTMX02207	ORYLA15216
OG0016151	ASTMX02266	ORYLA03003, ORYLA03002
OG0016155	ASTMX02505	ORYLA04971
OG0016156	ASTMX02513	ORYLA05115
OG0016157	ASTMX02696	ORYLA07583
OG0016160	ASTMX02815, ASTMX16694	ORYLA13185
OG0016162	ASTMX02840	ORYLA12937
