Orthogroup	ASTMX	DANRE
OG0007337	ASTMX12916	DANRE17262
OG0007338	ASTMX02618	DANRE12380, DANRE12381
OG0007339	ASTMX02641	DANRE23834
OG0007340	ASTMX08732	DANRE13852, DANRE13850, DANRE13851
OG0007341	ASTMX04204	DANRE04473
OG0007342	ASTMX19872	DANRE35323
OG0007343	ASTMX18185	DANRE28341
OG0007344	ASTMX01305, ASTMX02473	DANRE05827, DANRE05828
OG0007345	ASTMX21131	DANRE15610, DANRE15612
OG0007345	ASTMX06635	DANRE15611
OG0007347	ASTMX19348	DANRE36745
OG0007348	ASTMX04174	DANRE16193, DANRE16195
OG0007349	ASTMX13465	DANRE39606
OG0007351	ASTMX16249	DANRE14677, DANRE14676, DANRE14675, DANRE08595
OG0007352	ASTMX15445	DANRE16773
OG0007353	ASTMX00421	DANRE26140
OG0007354	ASTMX09586	DANRE24128
OG0007355	ASTMX20506	DANRE13636
OG0007356	ASTMX09436	DANRE36634
OG0007357	ASTMX00212	DANRE38560
OG0007358	ASTMX13640, ASTMX13639	DANRE43184
OG0007359	ASTMX02654	DANRE23812
OG0007359	ASTMX18346	DANRE26870, DANRE26868
OG0007360	ASTMX13128	DANRE27456
OG0007361	ASTMX04257	DANRE14944
OG0007363	ASTMX09519	DANRE16032
OG0007364	ASTMX19884	DANRE29303
OG0007365	ASTMX11544	DANRE36420
OG0007366	ASTMX07911	DANRE21573, DANRE21572
OG0007367	ASTMX16066	DANRE27165
OG0007368	ASTMX21920, ASTMX21921	DANRE13338
OG0007369	ASTMX07879	DANRE42613, DANRE42614
OG0007370	ASTMX04423	DANRE08197
OG0007371	ASTMX13154	DANRE16865
OG0007372	ASTMX12516	DANRE34402, DANRE34400, DANRE34401
OG0007373	ASTMX14113	DANRE18640
OG0007374	ASTMX12837	DANRE00280
OG0007375	ASTMX15235	DANRE11069
OG0007376	ASTMX15253	DANRE39201
OG0007377	ASTMX03790	DANRE18290, DANRE18289
OG0007378	ASTMX18122	DANRE00748
OG0007379	ASTMX14785	DANRE17790, DANRE17791
OG0007380	ASTMX04916	DANRE20920, DANRE20919
OG0007381	ASTMX20401	DANRE28840
OG0007382	ASTMX17402	DANRE15296
OG0007384	ASTMX14111	DANRE18642, DANRE18643
OG0007385	ASTMX09213	DANRE13349
OG0007386	ASTMX20935	DANRE18467
OG0007387	ASTMX15746	DANRE34966
OG0007388	ASTMX22670	DANRE38076, DANRE38075
OG0007389	ASTMX10391	DANRE19186, DANRE19187, DANRE19185
OG0007390	ASTMX04953	DANRE30054
OG0007391	ASTMX13069	DANRE35086
OG0007392	ASTMX19324	DANRE04860, DANRE04858, DANRE04859
OG0007393	ASTMX01350	DANRE12093
OG0007394	ASTMX16185	DANRE07734, DANRE07733
OG0007395	ASTMX01531	DANRE04069
OG0007396	ASTMX12829	DANRE38842, DANRE38841, DANRE38843
OG0007397	ASTMX14034	DANRE38807, DANRE38808
OG0007399	ASTMX13453	DANRE39639, DANRE39640
OG0007400	ASTMX09121	DANRE24512
OG0007401	ASTMX12789	DANRE34136
OG0007402	ASTMX15982	DANRE24730
OG0007403	ASTMX16612	DANRE06465
OG0007405	ASTMX02602	DANRE12349
OG0007406	ASTMX09996	DANRE01446
OG0007407	ASTMX12099	DANRE04761
OG0007408	ASTMX09058	DANRE10196
OG0007409	ASTMX07509	DANRE10224, DANRE10225
OG0007410	ASTMX19533	DANRE28511
OG0007410	ASTMX13216	DANRE30430
OG0007410	ASTMX11670	DANRE03053
OG0007411	ASTMX13621	DANRE39541
OG0007412	ASTMX13610	DANRE42558
OG0007414	ASTMX05497	DANRE36351
OG0007415	ASTMX16033	DANRE29208
OG0007416	ASTMX17243	DANRE07209, DANRE07210
OG0007417	ASTMX20315	DANRE35348, DANRE35349
OG0007418	ASTMX04419	DANRE08205, DANRE08204
OG0007419	ASTMX04991	DANRE29996
OG0007420	ASTMX20030	DANRE22876
OG0007421	ASTMX05344	DANRE01616, DANRE01615
OG0007422	ASTMX19693	DANRE11020
OG0007423	ASTMX12312	DANRE15453
OG0007423	ASTMX03626	DANRE29404
OG0007424	ASTMX15981	DANRE24729, DANRE24728
OG0007425	ASTMX02596	DANRE12333
OG0007426	ASTMX12404, ASTMX22699	DANRE37555
OG0007427	ASTMX12286	DANRE11179, DANRE11178
OG0007428	ASTMX08697	DANRE24212
OG0007429	ASTMX03059	DANRE31428, DANRE31429
OG0007430	ASTMX03740	DANRE00002, DANRE00003
OG0007431	ASTMX01820	DANRE10354
OG0007432	ASTMX14921	DANRE13294
OG0007433	ASTMX17755	DANRE37715, DANRE37716
OG0007436	ASTMX15687	DANRE41656, DANRE41655
OG0007437	ASTMX18512	DANRE04900
OG0007437	ASTMX04683	DANRE07235
OG0007438	ASTMX09594	DANRE24144
OG0007439	ASTMX19373	DANRE05901
OG0007440	ASTMX05556	DANRE02292, DANRE02291
OG0007441	ASTMX09117	DANRE24681
OG0007442	ASTMX06460	DANRE26604, DANRE26605, DANRE26603
OG0007443	ASTMX12858	DANRE00331
OG0007444	ASTMX03551	DANRE38408, DANRE38407
OG0007444	ASTMX12507	DANRE41111
OG0007445	ASTMX06203	DANRE24240
OG0007446	ASTMX05100	DANRE39669, DANRE39668
OG0007449	ASTMX17730	DANRE23310, DANRE23308, DANRE23309
OG0007450	ASTMX04602	DANRE05621, DANRE05622
OG0007451	ASTMX12754	DANRE24091
OG0007452	ASTMX07761	DANRE18998
OG0007453	ASTMX14696	DANRE30091, DANRE30092
OG0007454	ASTMX12724	DANRE42564, DANRE42563
OG0007455	ASTMX07952	DANRE24416
OG0007456	ASTMX09758	DANRE35403
OG0007457	ASTMX13240	DANRE25169
OG0007458	ASTMX22316	DANRE15779
OG0007459	ASTMX04370	DANRE11769
OG0007460	ASTMX03203	DANRE11272
OG0007461	ASTMX10994	DANRE11529, DANRE11530
OG0007462	ASTMX13256	DANRE21378
OG0007463	ASTMX08538	DANRE30867
OG0007465	ASTMX14370	DANRE07967, DANRE07968
OG0007467	ASTMX18832	DANRE23717, DANRE23718, DANRE23716, DANRE23710
OG0007468	ASTMX20018	DANRE16250, DANRE16251
OG0007470	ASTMX16381, ASTMX00497	DANRE35526, DANRE35524, DANRE35525
OG0007471	ASTMX05581	DANRE37864
OG0007472	ASTMX08198	DANRE00512
OG0007473	ASTMX04881	DANRE02983
OG0007475	ASTMX09706	DANRE24743, DANRE24744
OG0007476	ASTMX18971	DANRE29800, DANRE29801
OG0007477	ASTMX19734	DANRE29475
OG0007478	ASTMX10619	DANRE33485
OG0007480	ASTMX07621	DANRE05240, DANRE05239, DANRE05238
OG0007481	ASTMX09636	DANRE33331, DANRE33330
OG0007482	ASTMX15375	DANRE13898
OG0007483	ASTMX18379	DANRE22340
OG0007484	ASTMX16513	DANRE08931
OG0007485	ASTMX15236	DANRE11067
OG0007486	ASTMX17982	DANRE35303
OG0007486	ASTMX09285	DANRE19658
OG0007486	ASTMX22505	DANRE04345
OG0007487	ASTMX04401	DANRE08241, DANRE08242
OG0007488	ASTMX15704	DANRE36992
OG0007489	ASTMX20723	DANRE11003
OG0007490	ASTMX11459	DANRE36909, DANRE36908
OG0007491	ASTMX21855	DANRE29088
OG0007492	ASTMX22346	DANRE30846
OG0007493	ASTMX17601	DANRE06586
OG0007493	ASTMX16370	DANRE06508, DANRE06507
OG0007494	ASTMX10193	DANRE29007
OG0007495	ASTMX11414	DANRE35662
OG0007496	ASTMX22765	DANRE02885
OG0007497	ASTMX00120	DANRE35601, DANRE42448
OG0007498	ASTMX21105	DANRE09394
OG0007499	ASTMX03949	DANRE19954
OG0007500	ASTMX04154	DANRE16100
OG0007500	ASTMX15693	DANRE41707
OG0007501	ASTMX07151	DANRE31037
OG0007503	ASTMX06574	DANRE04343
OG0007504	ASTMX12320	DANRE15442
OG0007506	ASTMX01578	DANRE04411, DANRE43326
OG0007507	ASTMX22746	DANRE10948, DANRE10947
OG0007508	ASTMX03316	DANRE35140
OG0007509	ASTMX09639	DANRE33335
OG0007510	ASTMX02461	DANRE05836
OG0007513	ASTMX22406, ASTMX07121	DANRE31001, DANRE31000
OG0007514	ASTMX05469	DANRE36408
OG0007515	ASTMX11064	DANRE30056
OG0007516	ASTMX02116	DANRE41298
OG0007517	ASTMX00346	DANRE25778, DANRE25779, DANRE25777
OG0007518	ASTMX22420	DANRE31580
OG0007519	ASTMX02575	DANRE13007
OG0007520	ASTMX05912	DANRE00088, DANRE00090, DANRE00089, DANRE00087
OG0007521	ASTMX02807	DANRE05735, DANRE05734
OG0007521	ASTMX13161	DANRE16880, DANRE16879
OG0007523	ASTMX15056, ASTMX11358	DANRE34478
OG0007523	ASTMX22010, ASTMX10034	DANRE32185
OG0007524	ASTMX11833	DANRE06876
OG0007525	ASTMX02842	DANRE21489
OG0007527	ASTMX20421	DANRE27156
OG0007528	ASTMX16867	DANRE26651
OG0007529	ASTMX06570	DANRE04034, DANRE04035
OG0007531	ASTMX21127	DANRE19264
OG0007533	ASTMX18571	DANRE16508
OG0007533	ASTMX19307	DANRE37545
OG0007540	ASTMX05731	DANRE24597, DANRE24596
OG0007540	ASTMX01021	DANRE36808
OG0007540	ASTMX00653	DANRE42696
OG0007541	ASTMX01290	DANRE17621, DANRE17622, DANRE17624
OG0007542	ASTMX14773, ASTMX05395	DANRE35795
OG0007542	ASTMX22620	DANRE09858, DANRE09857
OG0007542	ASTMX19903	DANRE29166
OG0007542	ASTMX15988	DANRE24715
OG0007543	ASTMX03328	DANRE35162
OG0007543	ASTMX03114	DANRE26862
OG0007543	ASTMX03844	DANRE18266
OG0007544	ASTMX04533, ASTMX05070	DANRE12966, DANRE40940, DANRE40941, DANRE40939
OG0007544	ASTMX05020, ASTMX05021	DANRE40741, DANRE40740, DANRE40720, DANRE40722, DANRE40736, DANRE40737, DANRE40723, DANRE40724, DANRE40725, DANRE40744, DANRE40743, DANRE33105
OG0007545	ASTMX04677	DANRE06785, DANRE06786, DANRE06788, DANRE06784
OG0007545	ASTMX16281	DANRE15740, DANRE15741
OG0007546	ASTMX08577	DANRE16541
OG0007547	ASTMX08998	DANRE39300
OG0007549	ASTMX20400	DANRE28842, DANRE28843, DANRE28841
OG0007549	ASTMX17918	DANRE21918, DANRE21916, DANRE21917
OG0007549	ASTMX10511	DANRE22035, DANRE22034
OG0007550	ASTMX11768	DANRE26260
OG0007550	ASTMX18793	DANRE39364, DANRE39365
OG0007551	ASTMX12969	DANRE42253, DANRE42255, DANRE42254, DANRE42256
OG0007551	ASTMX11830	DANRE06869, DANRE06872, DANRE06871, DANRE06870
OG0007552	ASTMX17347	DANRE29343
OG0007552	ASTMX14852	DANRE28808, DANRE28807
OG0007553	ASTMX16313	DANRE31331
OG0007582	ASTMX04137	DANRE16130, DANRE16129
OG0007583	ASTMX03611	DANRE22119, DANRE22120
OG0007584	ASTMX21397	DANRE29844
OG0007586	ASTMX18851	DANRE41141, DANRE41142
OG0007588	ASTMX16311	DANRE31329
OG0007589	ASTMX14018	DANRE15653
OG0007591	ASTMX10219	DANRE28953
OG0007592	ASTMX15697	DANRE41713, DANRE41714
OG0007593	ASTMX05699	DANRE41033, DANRE41035, DANRE41034, DANRE41032
OG0007594	ASTMX19718	DANRE33947
OG0007596	ASTMX01050	DANRE37090
OG0007597	ASTMX12506	DANRE41110, DANRE41109
OG0007598	ASTMX15421	DANRE15966
OG0007601	ASTMX14174	DANRE30199, DANRE30198
OG0007602	ASTMX12453	DANRE17332
OG0007603	ASTMX06253	DANRE12686
OG0007604	ASTMX02553	DANRE12964
OG0007605	ASTMX01306, ASTMX02474	DANRE05829
OG0007606	ASTMX08449	DANRE04412, DANRE04413
OG0007607	ASTMX05677	DANRE41103
OG0007608	ASTMX09087	DANRE08975, DANRE08974
OG0007608	ASTMX00919	DANRE14619
OG0007609	ASTMX13434	DANRE39845
OG0007610	ASTMX00949	DANRE15863
OG0007611	ASTMX01317	DANRE11952, DANRE11954, DANRE11953
OG0007612	ASTMX05194	DANRE25890, DANRE25889
OG0007613	ASTMX02855	DANRE21468
OG0007614	ASTMX02573	DANRE13006
OG0007615	ASTMX21643	DANRE34001
OG0007616	ASTMX07503, ASTMX07502	DANRE09001
OG0007617	ASTMX10087	DANRE39217, DANRE39216
OG0007619	ASTMX18208	DANRE36323
OG0007621	ASTMX08854	DANRE40211
OG0007622	ASTMX11258	DANRE36978, DANRE01804
OG0007624	ASTMX07491	DANRE10072, DANRE10071
OG0007626	ASTMX04623	DANRE06752
OG0007628	ASTMX19581	DANRE23638, DANRE23637
OG0007629	ASTMX13084	DANRE00353
OG0007630	ASTMX18126	DANRE00946, DANRE00945
OG0007631	ASTMX20840	DANRE17269
OG0007631	ASTMX09783	DANRE41541
OG0007632	ASTMX18462	DANRE11577
OG0007632	ASTMX04246	DANRE04527, DANRE04526
OG0007634	ASTMX19337	DANRE04843
OG0007635	ASTMX01942	DANRE22334
OG0007635	ASTMX22667	DANRE11437
OG0007637	ASTMX04583	DANRE05443
OG0007638	ASTMX06881	DANRE09456
OG0007639	ASTMX18691	DANRE04331
OG0007640	ASTMX17837	DANRE28291, DANRE28290
OG0007640	ASTMX02941	DANRE01829
OG0007641	ASTMX08197, ASTMX13625	DANRE43086
OG0007642	ASTMX07389	DANRE24589, DANRE24590
OG0007643	ASTMX05389	DANRE35807, DANRE35806
OG0007645	ASTMX05408	DANRE35773
OG0007646	ASTMX00141	DANRE42483
OG0007647	ASTMX19745	DANRE39426
OG0007648	ASTMX09097	DANRE33753
OG0007650	ASTMX15984	DANRE24724, DANRE24717
OG0007652	ASTMX20055	DANRE40621
OG0007652	ASTMX09733	DANRE33376
OG0007653	ASTMX11577	DANRE16807
OG0007654	ASTMX12009	DANRE14880
OG0007655	ASTMX05138	DANRE25995
OG0007655	ASTMX11936	DANRE28273
OG0007655	ASTMX02437	DANRE21755
OG0007657	ASTMX19589	DANRE38249
OG0007658	ASTMX08797	DANRE06949, DANRE06948
OG0007659	ASTMX12190	DANRE20397
OG0007660	ASTMX11758	DANRE26242, DANRE26241
OG0007662	ASTMX03015	DANRE01198
OG0007663	ASTMX21598	DANRE41864
OG0007664	ASTMX00404	DANRE25031, DANRE43355
OG0007665	ASTMX09981	DANRE01416, DANRE01414, DANRE43222, DANRE01415, DANRE01417
OG0007666	ASTMX14860	DANRE28753, DANRE43046
OG0007667	ASTMX06071	DANRE19703
OG0007668	ASTMX20312	DANRE35347
OG0007669	ASTMX00417	DANRE25051
OG0007670	ASTMX08467	DANRE05713, DANRE05712
OG0007672	ASTMX00119	DANRE42449, DANRE42450, DANRE42451
OG0007673	ASTMX05762	DANRE09062, DANRE09061
OG0007674	ASTMX20726	DANRE10891
OG0007675	ASTMX07674	DANRE03549
OG0007676	ASTMX19972	DANRE41267
OG0007677	ASTMX14237	DANRE00397
OG0007679	ASTMX04667	DANRE06163
OG0007680	ASTMX05414	DANRE35766
OG0007681	ASTMX12414	DANRE37636, DANRE37638, DANRE37637
OG0007684	ASTMX06059	DANRE19672, DANRE19671, DANRE19673
OG0007685	ASTMX02773	DANRE04773
OG0007687	ASTMX17669	DANRE28499
OG0007688	ASTMX13121	DANRE38781, DANRE38780
OG0007689	ASTMX16346	DANRE33672
OG0007690	ASTMX14447	DANRE40980, DANRE40981
OG0007691	ASTMX14360	DANRE07949
OG0007692	ASTMX14270	DANRE01628, DANRE01629, DANRE01627
OG0007694	ASTMX07418	DANRE09163
OG0007695	ASTMX05012	DANRE15123
OG0007695	ASTMX04328	DANRE15095, DANRE15096
OG0007696	ASTMX12954	DANRE30938
OG0007696	ASTMX08314	DANRE25694
OG0007697	ASTMX17473	DANRE19573
OG0007698	ASTMX10373	DANRE19150
OG0007701	ASTMX16330	DANRE33601
OG0007702	ASTMX04372	DANRE33057
OG0007703	ASTMX19453	DANRE39178
OG0007704	ASTMX12994	DANRE42203, DANRE42204
OG0007705	ASTMX17453	DANRE04338
OG0007706	ASTMX07321	DANRE29546, DANRE29547
OG0007707	ASTMX20330	DANRE26456
OG0007707	ASTMX04335	DANRE08897
OG0007707	ASTMX06982	DANRE37976
OG0007708	ASTMX05720	DANRE41337
OG0007709	ASTMX10589	DANRE00175
OG0007711	ASTMX13419	DANRE18140
OG0007712	ASTMX07651	DANRE03501
OG0007713	ASTMX19622	DANRE39528, DANRE39529
OG0007714	ASTMX01182	DANRE06420, DANRE06419
OG0007715	ASTMX15762	DANRE34222, DANRE34223
OG0007716	ASTMX22069	DANRE24766, DANRE24767
OG0007717	ASTMX12667	DANRE03335, DANRE03333, DANRE03336, DANRE03334, DANRE03332
OG0007718	ASTMX06214	DANRE24155
OG0007719	ASTMX18551	DANRE26903
OG0007721	ASTMX05840	DANRE05192, DANRE05193
OG0007722	ASTMX00744	DANRE02829
OG0007723	ASTMX04316	DANRE15072, DANRE15073
OG0007724	ASTMX03607	DANRE38732, DANRE38734
OG0007725	ASTMX16772	DANRE19211
OG0007726	ASTMX10273	DANRE12762, DANRE12761, DANRE12760
OG0007727	ASTMX14601	DANRE09851, DANRE09852
OG0007729	ASTMX18244	DANRE25403
OG0007730	ASTMX07395	DANRE24583
OG0007733	ASTMX01784	DANRE40356
OG0007734	ASTMX15091	DANRE33248
OG0007734	ASTMX03999	DANRE40144
OG0007736	ASTMX11296	DANRE08414, DANRE08413
OG0007738	ASTMX19490	DANRE15281
OG0007739	ASTMX06348	DANRE22859
OG0007741	ASTMX04638	DANRE06285, DANRE06284
OG0007743	ASTMX04763	DANRE23141
OG0007744	ASTMX19319	DANRE30723
OG0007745	ASTMX00381	DANRE25726
OG0007746	ASTMX01281	DANRE18835
OG0007748	ASTMX05821	DANRE05160
OG0007749	ASTMX05167	DANRE25829
OG0007750	ASTMX13139	DANRE16845
OG0007751	ASTMX19310	DANRE37539
OG0007752	ASTMX18140	DANRE33832
OG0007753	ASTMX21748	DANRE33431, DANRE33430
OG0007754	ASTMX14947	DANRE07572
OG0007755	ASTMX01102	DANRE25512
OG0007755	ASTMX00711	DANRE02769
OG0007756	ASTMX12102	DANRE05776
OG0007758	ASTMX04015	DANRE39766, DANRE39765
OG0007759	ASTMX08280	DANRE36189
OG0007761	ASTMX05522	DANRE01779
OG0007761	ASTMX22088	DANRE23485
OG0007762	ASTMX03722	DANRE00030
OG0007763	ASTMX17791	DANRE23619, DANRE23618
OG0007766	ASTMX07721	DANRE03643
OG0007767	ASTMX08912	DANRE26292
OG0007769	ASTMX18905	DANRE24756
OG0007770	ASTMX10721	DANRE33815, DANRE33814
OG0007771	ASTMX10494	DANRE37851
OG0007772	ASTMX00533	DANRE35600
OG0007774	ASTMX17700	DANRE41452
OG0007775	ASTMX12159	DANRE01021
OG0007776	ASTMX10383	DANRE19172
OG0007779	ASTMX15026	DANRE35838
OG0007780	ASTMX08076	DANRE17571, DANRE17572
OG0007781	ASTMX02218	DANRE25227
OG0007782	ASTMX07331	DANRE29657, DANRE29656
OG0007783	ASTMX17810	DANRE29889, DANRE29890
OG0007784	ASTMX15989	DANRE24714
OG0007785	ASTMX07125, ASTMX07124	DANRE30996
OG0007786	ASTMX18635	DANRE16722
OG0007787	ASTMX02068	DANRE39944
OG0007788	ASTMX01469	DANRE03890, DANRE03889
OG0007789	ASTMX16141	DANRE03223, DANRE03224
OG0007790	ASTMX20616	DANRE15507, DANRE15506
OG0007791	ASTMX00738	DANRE02817, DANRE02815, DANRE02816, DANRE02818
OG0007793	ASTMX05505	DANRE36342, DANRE36341
OG0007794	ASTMX15194	DANRE33634, DANRE33633
OG0007795	ASTMX13863	DANRE27405, DANRE27404, DANRE27406
OG0007796	ASTMX10660	DANRE10639, DANRE10640
OG0007797	ASTMX04459	DANRE03146
OG0007798	ASTMX15270	DANRE15789
OG0007799	ASTMX14602	DANRE09846, DANRE09847
OG0007800	ASTMX02257	DANRE07803
OG0007801	ASTMX20707	DANRE30539
OG0007802	ASTMX10115	DANRE09355, DANRE09354
OG0007803	ASTMX11582	DANRE16825
OG0007804	ASTMX02512	DANRE04614
OG0007805	ASTMX09885	DANRE08167, DANRE08168
OG0007806	ASTMX13580	DANRE14422
OG0007806	ASTMX09057	DANRE10197
OG0007806	ASTMX11458	DANRE36907, DANRE36906
OG0007807	ASTMX16145	DANRE03231, DANRE03232
OG0007808	ASTMX08371, ASTMX00929	DANRE36716
OG0007809	ASTMX14577	DANRE43187
OG0007810	ASTMX08369	DANRE02679
OG0007811	ASTMX11168	DANRE22151
OG0007812	ASTMX02668	DANRE23799
OG0007812	ASTMX18552	DANRE26904
OG0007813	ASTMX07499	DANRE09038
OG0007814	ASTMX13396	DANRE04379
OG0007816	ASTMX05675	DANRE41106
OG0007817	ASTMX11147	DANRE18041, DANRE18040
OG0007818	ASTMX06179	DANRE24277, DANRE24276
OG0007820	ASTMX15997	DANRE34636, DANRE34637
OG0007821	ASTMX22994	DANRE19670, DANRE19669
OG0007821	ASTMX22729	DANRE33422, DANRE33424, DANRE33423
OG0007823	ASTMX16149	DANRE03242, DANRE03241
OG0007825	ASTMX18618	DANRE21307
OG0007826	ASTMX09991	DANRE01436
OG0007827	ASTMX14411	DANRE03768
OG0007828	ASTMX03380, ASTMX03379	DANRE19405, DANRE19406, DANRE19407
OG0007829	ASTMX21617	DANRE38302
OG0007830	ASTMX18257	DANRE12914, DANRE12915
OG0007831	ASTMX04668	DANRE06160, DANRE06161, DANRE06159
OG0007832	ASTMX04594	DANRE05608, DANRE05607
OG0007833	ASTMX05052	DANRE40826
OG0007834	ASTMX20813	DANRE06456
OG0007836	ASTMX04626	DANRE06757
OG0007837	ASTMX13314	DANRE16053
OG0007838	ASTMX05098	DANRE39665, DANRE39666, DANRE39664, DANRE39663
OG0007839	ASTMX06305	DANRE30015, DANRE15449
OG0007841	ASTMX15833	DANRE03297
OG0007841	ASTMX03250	DANRE11199
OG0007842	ASTMX15043	DANRE26363
OG0007843	ASTMX18009	DANRE20583
OG0007844	ASTMX22941	DANRE09850
OG0007844	ASTMX00192, ASTMX22519	DANRE25191, DANRE25190
OG0007844	ASTMX18162, ASTMX12535, ASTMX05039, ASTMX18366, ASTMX12537, ASTMX12534, ASTMX12716, ASTMX04893	DANRE02936
OG0007845	ASTMX00783	DANRE22109, DANRE22110
OG0007847	ASTMX01737	DANRE40577
OG0007848	ASTMX04212	DANRE04583
OG0007849	ASTMX01357	DANRE12087
OG0007850	ASTMX03735	DANRE00014
OG0007851	ASTMX17643	DANRE38882, DANRE38883
OG0007852	ASTMX05348	DANRE01671
OG0007854	ASTMX08184	DANRE10752, DANRE10753, DANRE10751
OG0007857	ASTMX20847	DANRE06472
OG0007858	ASTMX05032	DANRE40953
OG0007859	ASTMX14666	DANRE42777
OG0007860	ASTMX08368	DANRE02681, DANRE02680
OG0007860	ASTMX00926	DANRE36712
OG0007860	ASTMX21401	DANRE40413, DANRE40412
OG0007862	ASTMX15041	DANRE26361, DANRE26362
OG0007862	ASTMX14092	DANRE29931
OG0007863	ASTMX14262	DANRE21281
OG0007863	ASTMX06373	DANRE22817
OG0007863	ASTMX13492	DANRE31261, DANRE31262, DANRE02316
OG0007867	ASTMX00046	DANRE42272
OG0007867	ASTMX10522	DANRE42274, DANRE42273, DANRE42275, DANRE21991
OG0007868	ASTMX07117	DANRE30994
OG0007868	ASTMX07217	DANRE12489, DANRE12487, DANRE12488
OG0007868	ASTMX01078	DANRE25451
OG0007868	ASTMX02544	DANRE12954
OG0007869	ASTMX01920	DANRE28218, DANRE28219
OG0007869	ASTMX22040, ASTMX21068, ASTMX22364	DANRE28227, DANRE28229, DANRE28222, DANRE28221, DANRE28220, DANRE28223, DANRE28224, DANRE28228, DANRE28226, DANRE28225, DANRE28232, DANRE28233, DANRE28237, DANRE28239, DANRE28238, DANRE28231, DANRE28230, DANRE28248, DANRE28247
OG0007870	ASTMX02434	DANRE21745
OG0007870	ASTMX11938	DANRE28270, DANRE28271
OG0007871	ASTMX17556	DANRE41230
OG0007871	ASTMX15830	DANRE03292, DANRE03290, DANRE03288
OG0007871	ASTMX03253	DANRE11207, DANRE11208, DANRE03291
OG0007872	ASTMX13934	DANRE13142, DANRE13141
OG0007872	ASTMX04227	DANRE43072
OG0007872	ASTMX22744	DANRE18043
OG0007873	ASTMX12364	DANRE08147, DANRE08146
OG0007873	ASTMX21720, ASTMX10153	DANRE10283, DANRE10280, DANRE10282, DANRE10281, DANRE10286, DANRE13517
OG0007874	ASTMX20886	DANRE04283, DANRE04276, DANRE04265, DANRE04275, DANRE04282, DANRE04266, DANRE04274, DANRE04281, DANRE04273, DANRE04272, DANRE04269, DANRE04270, DANRE04268, DANRE04267, DANRE04271, DANRE28630, DANRE28631, DANRE04174
OG0007874	ASTMX21691	DANRE28632, DANRE28600
OG0007875	ASTMX19943	DANRE14363, DANRE14361
OG0007875	ASTMX17622	DANRE23399, DANRE23398
OG0007875	ASTMX14287	DANRE01754, DANRE01753
OG0007876	ASTMX23067	DANRE21856, DANRE09134
OG0007876	ASTMX21545	DANRE39591
OG0007876	ASTMX22679	DANRE32470
OG0007876	ASTMX23000	DANRE14091
OG0007908	ASTMX15245	DANRE39192
OG0007911	ASTMX10631	DANRE10002
OG0007913	ASTMX06223	DANRE12739
OG0007915	ASTMX13424	DANRE18151
OG0007916	ASTMX09786	DANRE41547, DANRE41546
OG0007917	ASTMX00109	DANRE42311, DANRE42310
OG0007918	ASTMX11806	DANRE06819
OG0007920	ASTMX03083, ASTMX03082	DANRE31168, DANRE31166, DANRE31167
OG0007921	ASTMX21796	DANRE33937, DANRE33938
OG0007924	ASTMX04371	DANRE11767, DANRE11768
OG0007925	ASTMX09750	DANRE35390
OG0007925	ASTMX06915, ASTMX09041, ASTMX09047	DANRE39562
OG0007926	ASTMX09675	DANRE11595
OG0007927	ASTMX03056	DANRE31434, DANRE31433, DANRE31435
OG0007928	ASTMX01981	DANRE31629, DANRE31628
OG0007929	ASTMX06749	DANRE09742
OG0007931	ASTMX05848	DANRE08886
OG0007931	ASTMX15420	DANRE15965, DANRE15964
OG0007932	ASTMX06742	DANRE09754
OG0007932	ASTMX00852	DANRE14710
OG0007934	ASTMX12712	DANRE42581, DANRE42582
OG0007935	ASTMX04563	DANRE05485, DANRE05486
OG0007936	ASTMX01223	DANRE18507, DANRE18508
OG0007937	ASTMX18654	DANRE10952
OG0007939	ASTMX18115	DANRE23916
OG0007940	ASTMX11113	DANRE18079, DANRE18077, DANRE18076
OG0007941	ASTMX14695	DANRE30090, DANRE30089
OG0007942	ASTMX18528	DANRE28892
OG0007943	ASTMX09388	DANRE19851
OG0007944	ASTMX03374	DANRE34868
OG0007945	ASTMX04414	DANRE08217, DANRE08216
OG0007946	ASTMX11784	DANRE23335, DANRE23334, DANRE23333
OG0007947	ASTMX14167	DANRE30186, DANRE30187
OG0007948	ASTMX03507	DANRE35016
OG0007949	ASTMX02833	DANRE21500
OG0007951	ASTMX07694	DANRE03577
OG0007952	ASTMX22285	DANRE23982
OG0007954	ASTMX03836	DANRE18360
OG0007955	ASTMX12269	DANRE10662
OG0007956	ASTMX08199	DANRE00513
OG0007957	ASTMX08905	DANRE43440
OG0007958	ASTMX18083	DANRE30163
OG0007959	ASTMX16070	DANRE27159
OG0007960	ASTMX13619	DANRE41738, DANRE41737, DANRE41739
OG0007961	ASTMX06510	DANRE26537, DANRE26538
OG0007961	ASTMX11169	DANRE22150
OG0007962	ASTMX18003	DANRE20515
OG0007963	ASTMX02121	DANRE41290
OG0007964	ASTMX05932	DANRE01563
OG0007965	ASTMX04863	DANRE03000, DANRE02999
OG0007966	ASTMX13642	DANRE43416, DANRE43415
OG0007967	ASTMX14204	DANRE30273
OG0007968	ASTMX06631	DANRE05367
OG0007969	ASTMX02933	DANRE01846
OG0007970	ASTMX04780	DANRE23172
OG0007971	ASTMX14279	DANRE01642
OG0007972	ASTMX21237	DANRE27696, DANRE27695
