Orthogroup	ASTMX	BRAFL
OG0007260	ASTMX05630	bflo_15073, bflo_20515
OG0007261	ASTMX18822, ASTMX21778	bflo_26189
OG0007264	ASTMX01064	bflo_13280
OG0007266	ASTMX02148	bflo_11544
OG0007267	ASTMX06471	bflo_25645
OG0007268	ASTMX21870	bflo_21784
OG0007269	ASTMX01325	bflo_11589
OG0007270	ASTMX04175, ASTMX22945	bflo_14763
OG0007271	ASTMX06578	bflo_23418
OG0007272	ASTMX05229	bflo_24550, bflo_24548
OG0007273	ASTMX07371	bflo_03291
OG0007274	ASTMX02966	bflo_16336
OG0007275	ASTMX12595	bflo_10957
OG0007279	ASTMX12215	bflo_20332
OG0007280	ASTMX21182	bflo_01423
OG0007281	ASTMX19835	bflo_23827
OG0007282	ASTMX13185	bflo_20472
OG0007283	ASTMX04985, ASTMX12322	bflo_04526
OG0007284	ASTMX20942, ASTMX08706, ASTMX11857	bflo_06381
OG0007285	ASTMX14462	bflo_17673
OG0007286	ASTMX18425	bflo_05934, bflo_06644, bflo_06645, bflo_06646
OG0007288	ASTMX03770	bflo_08435
OG0007289	ASTMX13263	bflo_22229
OG0007290	ASTMX00594, ASTMX00595	bflo_13377
OG0007291	ASTMX18522	bflo_13121, bflo_27070
OG0007292	ASTMX06760	bflo_16155
OG0007293	ASTMX00876	bflo_05427
OG0007294	ASTMX12341	bflo_00403
OG0007295	ASTMX04656	bflo_07534
OG0007296	ASTMX12421	bflo_16995
OG0007297	ASTMX03978	bflo_23790
OG0007299	ASTMX19667	bflo_10653
OG0007300	ASTMX11999	bflo_19110
OG0007301	ASTMX00922	bflo_25038
OG0007302	ASTMX06041	bflo_14759
OG0007303	ASTMX10541	bflo_13169
OG0007304	ASTMX20413	bflo_24595
OG0007305	ASTMX03479	bflo_22443
OG0007306	ASTMX03689	bflo_17424
OG0007307	ASTMX04207	bflo_10777
OG0007308	ASTMX01916	bflo_02394
OG0007309	ASTMX11583	bflo_23700
OG0007310	ASTMX12704	bflo_19137
OG0007312	ASTMX04996	bflo_23752
OG0007314	ASTMX10223	bflo_08559
OG0007316	ASTMX02720	bflo_21079
OG0007317	ASTMX22022	bflo_06371
OG0007318	ASTMX00787	bflo_11011
OG0007319	ASTMX07462	bflo_09858
OG0007320	ASTMX12409	bflo_05418
OG0007321	ASTMX11807	bflo_21088
OG0007322	ASTMX11199	bflo_21299
OG0007323	ASTMX17924	bflo_01172
OG0007325	ASTMX02559	bflo_13977
OG0007326	ASTMX05141	bflo_22978
OG0007327	ASTMX16928	bflo_21825
OG0007328	ASTMX09690	bflo_10144
OG0007329	ASTMX09140	bflo_16943
OG0007330	ASTMX02261	bflo_14343
OG0007331	ASTMX20704	bflo_19013, bflo_01457, bflo_19764
OG0007333	ASTMX22709, ASTMX07160, ASTMX00006, ASTMX08588	bflo_21322
OG0007334	ASTMX00823	bflo_08019
OG0007335	ASTMX08086	bflo_08747
OG0007336	ASTMX07496	bflo_18139
OG0007337	ASTMX12916	bflo_14621
OG0007338	ASTMX02618	bflo_03890
OG0007339	ASTMX02641	bflo_18665, bflo_27270
OG0007340	ASTMX08732	bflo_16530
OG0007341	ASTMX04204	bflo_16524
OG0007342	ASTMX19872	bflo_18915
OG0007343	ASTMX18185	bflo_07918
OG0007344	ASTMX01305, ASTMX02473	bflo_07595
OG0007345	ASTMX21131, ASTMX06635, ASTMX21132	bflo_08389
OG0007347	ASTMX19348	bflo_02081
OG0007348	ASTMX04174	bflo_22199
OG0007351	ASTMX16249	bflo_26476
OG0007352	ASTMX15445	bflo_22987
OG0007353	ASTMX00421	bflo_13799
OG0007354	ASTMX09586	bflo_00249
OG0007356	ASTMX09436	bflo_12334
OG0007357	ASTMX00212	bflo_22058
OG0007358	ASTMX13640, ASTMX13639	bflo_05818
OG0007359	ASTMX02654, ASTMX18346	bflo_12738
OG0007360	ASTMX13128	bflo_16171
OG0007361	ASTMX04257	bflo_06202
OG0007363	ASTMX09519	bflo_15450
OG0007364	ASTMX19884	bflo_14577
OG0007365	ASTMX11544	bflo_25863
OG0007366	ASTMX07911	bflo_05679
OG0007367	ASTMX16066	bflo_25660
OG0007368	ASTMX21920, ASTMX21921	bflo_10256
OG0007370	ASTMX04423	bflo_20740
OG0007371	ASTMX13154	bflo_05288
OG0007372	ASTMX12516	bflo_12199
OG0007373	ASTMX14113	bflo_21841
OG0007374	ASTMX12837	bflo_10884
OG0007375	ASTMX15235	bflo_18381
OG0007376	ASTMX15253	bflo_06403
OG0007377	ASTMX03790	bflo_17036
OG0007378	ASTMX18122	bflo_21755
OG0007379	ASTMX14785	bflo_05815
OG0007380	ASTMX04916	bflo_12695
OG0007381	ASTMX20401	bflo_22930
OG0007382	ASTMX17402	bflo_12647
OG0007384	ASTMX14111	bflo_13468
OG0007385	ASTMX09213	bflo_09851
OG0007386	ASTMX20935	bflo_06795
OG0007387	ASTMX15746	bflo_16313
OG0007388	ASTMX22670	bflo_25933
OG0007389	ASTMX10391	bflo_15838
OG0007390	ASTMX04953	bflo_04356
OG0007391	ASTMX13069	bflo_10127
OG0007392	ASTMX19324	bflo_26122
OG0007393	ASTMX01350	bflo_19723
OG0007394	ASTMX16185	bflo_24326
OG0007395	ASTMX01531	bflo_23165
OG0007396	ASTMX12830, ASTMX12829	bflo_12995
OG0007397	ASTMX14034	bflo_26218
OG0007399	ASTMX13453	bflo_24010
OG0007400	ASTMX09121	bflo_22433
OG0007401	ASTMX12789	bflo_14612
OG0007402	ASTMX15982	bflo_23426
OG0007403	ASTMX16612	bflo_10174
OG0007405	ASTMX02602	bflo_20962
OG0007406	ASTMX09996	bflo_20357
OG0007407	ASTMX12099	bflo_08514
OG0007408	ASTMX09058	bflo_02032
OG0007409	ASTMX07509	bflo_02035
OG0007411	ASTMX13621	bflo_07704
OG0007412	ASTMX13610	bflo_17518
OG0007414	ASTMX05497	bflo_25464
OG0007415	ASTMX16034, ASTMX16033	bflo_02381
OG0007416	ASTMX17243	bflo_14951
OG0007417	ASTMX20315	bflo_20677
OG0007418	ASTMX04419	bflo_20034
OG0007419	ASTMX04991	bflo_22990
OG0007420	ASTMX20030	bflo_24886
OG0007421	ASTMX05344	bflo_12217
OG0007422	ASTMX19693	bflo_19655
OG0007423	ASTMX12312, ASTMX03626	bflo_23596
OG0007424	ASTMX15981	bflo_23127
OG0007425	ASTMX02596	bflo_14507
OG0007426	ASTMX12404, ASTMX22699	bflo_18604
OG0007427	ASTMX12286	bflo_09574
OG0007428	ASTMX08697	bflo_19134
OG0007429	ASTMX03059	bflo_11389
OG0007430	ASTMX03740	bflo_17946
OG0007431	ASTMX01820	bflo_00171
OG0007432	ASTMX14921	bflo_24342
OG0007433	ASTMX17755	bflo_03234
OG0007436	ASTMX15686, ASTMX15687	bflo_02613
OG0007438	ASTMX09594	bflo_09397
OG0007439	ASTMX19373	bflo_01560
OG0007440	ASTMX05556	bflo_12274
OG0007441	ASTMX09117	bflo_20302, bflo_15083
OG0007442	ASTMX06460	bflo_25641
OG0007443	ASTMX12858	bflo_20276
OG0007444	ASTMX03551, ASTMX12507	bflo_00595
OG0007445	ASTMX06203	bflo_17572
OG0007446	ASTMX05100	bflo_07107
OG0007449	ASTMX17730	bflo_12540
OG0007450	ASTMX04602	bflo_10846
OG0007451	ASTMX12754	bflo_13811
OG0007452	ASTMX07761	bflo_14825, bflo_14722
OG0007453	ASTMX23041, ASTMX14696	bflo_16585
OG0007454	ASTMX12724	bflo_22118
OG0007455	ASTMX07952	bflo_17706
OG0007456	ASTMX09758	bflo_01583
OG0007457	ASTMX13240	bflo_26814, bflo_06127
OG0007458	ASTMX22316	bflo_25670
OG0007459	ASTMX04370	bflo_20243
OG0007460	ASTMX03203	bflo_10847
OG0007461	ASTMX10994, ASTMX10995	bflo_09747
OG0007462	ASTMX13256	bflo_18941
OG0007463	ASTMX08538	bflo_10590
OG0007464	ASTMX01898	bflo_00445
OG0007465	ASTMX14370, ASTMX22932	bflo_21112
OG0007467	ASTMX18832	bflo_05624
OG0007468	ASTMX20018	bflo_08789
OG0007471	ASTMX05581	bflo_13019
OG0007472	ASTMX08198	bflo_05935
OG0007475	ASTMX09706	bflo_08869
OG0007476	ASTMX18971	bflo_25779
OG0007477	ASTMX19734	bflo_19128
OG0007478	ASTMX10619	bflo_20152
OG0007480	ASTMX07621	bflo_09770
OG0007481	ASTMX09636	bflo_20525, bflo_20940
OG0007482	ASTMX15375	bflo_24643
OG0007483	ASTMX18379	bflo_05915
OG0007484	ASTMX16513	bflo_15769
OG0007485	ASTMX15236	bflo_22291
OG0007486	ASTMX17982, ASTMX09285, ASTMX22505	bflo_08093
OG0007487	ASTMX04401	bflo_21834
OG0007488	ASTMX15704	bflo_09156
OG0007489	ASTMX20723	bflo_01354
OG0007490	ASTMX11459	bflo_01534
OG0007491	ASTMX21855	bflo_08894
OG0007492	ASTMX22346	bflo_11532
OG0007493	ASTMX17601, ASTMX16370	bflo_12341, bflo_12486, bflo_10771
OG0007494	ASTMX10193	bflo_21044
OG0007495	ASTMX11414	bflo_02160
OG0007496	ASTMX22765	bflo_02927
OG0007497	ASTMX00120	bflo_21756
OG0007498	ASTMX21105	bflo_05937
OG0007499	ASTMX03949	bflo_23609
OG0007500	ASTMX04154, ASTMX15693	bflo_02362
OG0007501	ASTMX07151	bflo_03458
OG0007503	ASTMX06574	bflo_22154
OG0007504	ASTMX12320	bflo_23410
OG0007506	ASTMX01578	bflo_07456
OG0007507	ASTMX22746	bflo_20339
OG0007508	ASTMX03316	bflo_16429
OG0007509	ASTMX09639	bflo_25337
OG0007510	ASTMX02461	bflo_23353
OG0007513	ASTMX22406, ASTMX07121	bflo_12370
OG0007516	ASTMX00630, ASTMX02116	bflo_11093
OG0007517	ASTMX00346	bflo_09839
OG0007518	ASTMX22420	bflo_12220
OG0007519	ASTMX02575	bflo_13950
OG0007520	ASTMX05912	bflo_25745
OG0007521	ASTMX02807, ASTMX13161	bflo_13860, bflo_19698, bflo_19701
OG0007524	ASTMX11833	bflo_21710
OG0007525	ASTMX02842	bflo_25748
OG0007527	ASTMX20421, ASTMX12338	bflo_12687
OG0007528	ASTMX16867	bflo_15800
OG0007529	ASTMX06570	bflo_22763
OG0007531	ASTMX21127	bflo_06234
OG0007533	ASTMX18571, ASTMX19307	bflo_05908
OG0007541	ASTMX01290	bflo_23902, bflo_15686
OG0007543	ASTMX03328	bflo_22019, bflo_04485, bflo_16718
OG0007546	ASTMX08577	bflo_23694
OG0007550	ASTMX22113, ASTMX11768, ASTMX18793	bflo_12697
OG0007551	ASTMX12969, ASTMX11830	bflo_21944
OG0007553	ASTMX16313	bflo_13631, bflo_12555, bflo_14014, bflo_11573, bflo_13238, bflo_12956, bflo_26691, bflo_02744, bflo_01012
OG0007582	ASTMX04137	bflo_06722
OG0007583	ASTMX03611	bflo_10280, bflo_09617
OG0007584	ASTMX21397	bflo_23456
OG0007587	ASTMX10665	bflo_05425
OG0007588	ASTMX16311	bflo_08932
OG0007589	ASTMX14018	bflo_15014
OG0007591	ASTMX10219	bflo_06991
OG0007592	ASTMX15697	bflo_02567
OG0007593	ASTMX05699	bflo_18115
OG0007594	ASTMX19718	bflo_06134
OG0007596	ASTMX01050	bflo_00217
OG0007597	ASTMX12506	bflo_20205
OG0007598	ASTMX15421	bflo_14696
OG0007600	ASTMX06490	bflo_22319, bflo_22546
OG0007601	ASTMX14174	bflo_22835
OG0007602	ASTMX12453	bflo_25731
OG0007603	ASTMX06253	bflo_13403
OG0007604	ASTMX02553	bflo_13109
OG0007605	ASTMX01306, ASTMX02474	bflo_14084
OG0007606	ASTMX08449	bflo_09037
OG0007607	ASTMX05677	bflo_24972
OG0007608	ASTMX09087, ASTMX00919	bflo_00905, bflo_01074
OG0007609	ASTMX13434	bflo_21985
OG0007610	ASTMX00949	bflo_12438
OG0007612	ASTMX05194	bflo_03626
OG0007613	ASTMX02855	bflo_05631
OG0007614	ASTMX02573	bflo_13306
OG0007615	ASTMX21643	bflo_11806
OG0007616	ASTMX07503, ASTMX07502	bflo_05802
OG0007617	ASTMX10087	bflo_05912
OG0007619	ASTMX18208	bflo_24408
OG0007621	ASTMX08854	bflo_25877
OG0007622	ASTMX11258	bflo_12432, bflo_11562
OG0007624	ASTMX07491	bflo_03915
OG0007628	ASTMX19581	bflo_14113
OG0007629	ASTMX13084	bflo_04302
OG0007630	ASTMX18126	bflo_22203
OG0007631	ASTMX20840, ASTMX09783	bflo_18020
OG0007632	ASTMX18462, ASTMX04246	bflo_12731
OG0007633	ASTMX02751	bflo_00693
OG0007634	ASTMX19337	bflo_07145
OG0007635	ASTMX01942	bflo_07343
OG0007637	ASTMX04583	bflo_09449
OG0007638	ASTMX06881	bflo_17731
OG0007639	ASTMX18691	bflo_07577
OG0007642	ASTMX07389	bflo_00179
OG0007643	ASTMX05389	bflo_02155
OG0007645	ASTMX05408	bflo_20312
OG0007646	ASTMX00141	bflo_08412
OG0007647	ASTMX19745	bflo_19093
OG0007648	ASTMX09097	bflo_17312
OG0007650	ASTMX15984	bflo_03304
OG0007651	ASTMX20922	bflo_21344
OG0007652	ASTMX20055, ASTMX09733	bflo_16698
OG0007653	ASTMX11577	bflo_06136
OG0007654	ASTMX12009	bflo_26579, bflo_00334
OG0007655	ASTMX05138, ASTMX12497, ASTMX11936, ASTMX02437	bflo_05609, bflo_06739
OG0007656	ASTMX02152	bflo_11407
OG0007657	ASTMX19589	bflo_03371
OG0007658	ASTMX08797	bflo_17413
OG0007659	ASTMX12190	bflo_00447
OG0007660	ASTMX11758	bflo_16535
OG0007662	ASTMX03015	bflo_24186
OG0007663	ASTMX21598	bflo_17347
OG0007664	ASTMX00404	bflo_10773
OG0007665	ASTMX09981	bflo_01695
OG0007666	ASTMX17057, ASTMX14860	bflo_23297
OG0007667	ASTMX06071	bflo_12556
OG0007668	ASTMX20312	bflo_20338
OG0007669	ASTMX00417	bflo_11142
OG0007670	ASTMX08467	bflo_05622
OG0007672	ASTMX00534, ASTMX00119	bflo_17487
OG0007673	ASTMX05762	bflo_06491
OG0007674	ASTMX20726	bflo_23563
OG0007675	ASTMX07674	bflo_06363
OG0007676	ASTMX19972	bflo_08407
OG0007677	ASTMX14237	bflo_16920
OG0007679	ASTMX04667	bflo_10208
OG0007680	ASTMX05414	bflo_00308
OG0007681	ASTMX12414	bflo_03450
OG0007684	ASTMX06059	bflo_07569, bflo_08134
OG0007685	ASTMX02773	bflo_18881
OG0007687	ASTMX17669	bflo_22973
OG0007688	ASTMX13121	bflo_18763
OG0007689	ASTMX16346	bflo_20780
OG0007690	ASTMX14447	bflo_18798
OG0007691	ASTMX14360	bflo_20819
OG0007692	ASTMX14270	bflo_23407
OG0007694	ASTMX07418	bflo_13350
OG0007695	ASTMX05012, ASTMX04328	bflo_01847
OG0007696	ASTMX12954, ASTMX08314	bflo_11039
OG0007697	ASTMX17473	bflo_21039, bflo_21034
OG0007698	ASTMX10373	bflo_25937
OG0007700	ASTMX20412	bflo_20560
OG0007701	ASTMX16330	bflo_20311
OG0007703	ASTMX19453	bflo_08727
OG0007704	ASTMX12994	bflo_02614
OG0007705	ASTMX17453	bflo_08400
OG0007706	ASTMX07321	bflo_22700
OG0007707	ASTMX20330, ASTMX04335, ASTMX06982	bflo_10464
OG0007708	ASTMX05720	bflo_19064
OG0007709	ASTMX10589	bflo_07606
OG0007711	ASTMX13419	bflo_07586
OG0007712	ASTMX07651	bflo_10106
OG0007713	ASTMX19622	bflo_18812
OG0007714	ASTMX01182	bflo_15303
OG0007715	ASTMX15762	bflo_20286
OG0007716	ASTMX22069	bflo_11425
OG0007717	ASTMX12667	bflo_04203
OG0007718	ASTMX06214	bflo_18866
OG0007719	ASTMX18551	bflo_24402
OG0007721	ASTMX05840	bflo_08960
OG0007722	ASTMX00744	bflo_23699
OG0007723	ASTMX04316	bflo_02387
OG0007724	ASTMX03607	bflo_05312, bflo_16516, bflo_01307, bflo_01302
OG0007725	ASTMX13307, ASTMX16772	bflo_15815
OG0007726	ASTMX10273	bflo_24372
OG0007727	ASTMX14601	bflo_19233
OG0007728	ASTMX06139	bflo_05034
OG0007729	ASTMX18244	bflo_12977
OG0007730	ASTMX07395	bflo_12607, bflo_12998
OG0007733	ASTMX01784	bflo_11525
OG0007734	ASTMX15091, ASTMX03999	bflo_25678
OG0007736	ASTMX11296	bflo_20418
OG0007738	ASTMX19490	bflo_06705, bflo_06706
OG0007739	ASTMX06348	bflo_18458
OG0007741	ASTMX04638	bflo_11053
OG0007743	ASTMX04763	bflo_02840
OG0007744	ASTMX19319	bflo_26182
OG0007745	ASTMX00381	bflo_12671
OG0007746	ASTMX01281	bflo_06579
OG0007748	ASTMX05821	bflo_21605
OG0007749	ASTMX05167	bflo_05007
OG0007750	ASTMX13139	bflo_25715
OG0007751	ASTMX19310	bflo_10650, bflo_08743
OG0007752	ASTMX18140	bflo_21959
OG0007753	ASTMX21748	bflo_22394
OG0007754	ASTMX14947	bflo_26220
OG0007755	ASTMX01102, ASTMX00711	bflo_11338, bflo_10030
OG0007756	ASTMX12102	bflo_16250
OG0007758	ASTMX04015	bflo_10877
OG0007759	ASTMX08280	bflo_16310
OG0007761	ASTMX05522, ASTMX22088	bflo_24923
OG0007762	ASTMX03722	bflo_10652, bflo_15443, bflo_22270
OG0007763	ASTMX17791	bflo_25707
OG0007766	ASTMX07721	bflo_23712
OG0007767	ASTMX08912	bflo_24566
OG0007769	ASTMX18905	bflo_23531
OG0007770	ASTMX10721	bflo_20500
OG0007771	ASTMX10494	bflo_11433
OG0007772	ASTMX00533	bflo_22115
OG0007774	ASTMX17700	bflo_19564
OG0007775	ASTMX12159	bflo_21066
OG0007776	ASTMX10383	bflo_06131
OG0007779	ASTMX15026	bflo_18703
OG0007780	ASTMX08076	bflo_17991
OG0007781	ASTMX02218	bflo_07603
OG0007782	ASTMX07331	bflo_06893
OG0007783	ASTMX17810	bflo_23885
OG0007784	ASTMX15989	bflo_19072
OG0007785	ASTMX07125, ASTMX07124	bflo_11218
OG0007786	ASTMX18635	bflo_16999
OG0007787	ASTMX02068	bflo_12215
OG0007788	ASTMX01469	bflo_03873
OG0007789	ASTMX16141	bflo_21102
OG0007790	ASTMX20616	bflo_11705
OG0007791	ASTMX00738	bflo_23951
OG0007793	ASTMX05505	bflo_25655
OG0007794	ASTMX15194	bflo_20585
OG0007795	ASTMX13863	bflo_15425, bflo_14831
OG0007796	ASTMX21888, ASTMX10660	bflo_02054
OG0007797	ASTMX04459	bflo_21105
OG0007798	ASTMX15270	bflo_18226
OG0007799	ASTMX14602	bflo_00372
OG0007800	ASTMX02257	bflo_14344
OG0007801	ASTMX20707	bflo_23404
OG0007802	ASTMX10115	bflo_23831
OG0007803	ASTMX11582	bflo_06509
OG0007804	ASTMX02512	bflo_06653
OG0007806	ASTMX13580, ASTMX09057, ASTMX11458	bflo_06303
OG0007807	ASTMX16145	bflo_05294
OG0007808	ASTMX08371, ASTMX00929	bflo_11247
OG0007809	ASTMX14577	bflo_03965
OG0007810	ASTMX08369	bflo_10987
OG0007811	ASTMX11168	bflo_24096
OG0007812	ASTMX02668, ASTMX18552	bflo_00281
OG0007813	ASTMX07499	bflo_21210
OG0007814	ASTMX13396	bflo_06730
OG0007816	ASTMX05675	bflo_24433
OG0007817	ASTMX11147, ASTMX13673	bflo_26806, bflo_01864
OG0007818	ASTMX06179	bflo_15495
OG0007820	ASTMX15997	bflo_20895
OG0007823	ASTMX16149	bflo_01549
OG0007824	ASTMX03276	bflo_21551
OG0007826	ASTMX09991	bflo_20018
OG0007827	ASTMX14411	bflo_06413
OG0007828	ASTMX03380, ASTMX03379	bflo_07281
OG0007830	ASTMX18257	bflo_08474
OG0007831	ASTMX04668	bflo_08904
OG0007832	ASTMX04594	bflo_03510, bflo_19382
OG0007833	ASTMX05052	bflo_21063
OG0007834	ASTMX20813	bflo_09024
OG0007835	ASTMX03027	bflo_25222
OG0007836	ASTMX04626	bflo_00713
OG0007837	ASTMX13314	bflo_19677
OG0007838	ASTMX05098	bflo_01372
OG0007840	ASTMX15255	bflo_06242
OG0007841	ASTMX15833, ASTMX03250, ASTMX22662	bflo_07375
OG0007842	ASTMX15043	bflo_04890
OG0007843	ASTMX18009	bflo_14088
OG0007845	ASTMX00783	bflo_27016, bflo_11683, bflo_14689
OG0007847	ASTMX01737	bflo_00441
OG0007848	ASTMX04212	bflo_17671
OG0007849	ASTMX01357	bflo_11783
OG0007851	ASTMX17643	bflo_13474
OG0007854	ASTMX08184	bflo_18378
OG0007858	ASTMX05032	bflo_09176
OG0007859	ASTMX14666	bflo_19258
OG0007860	ASTMX08368, ASTMX00926, ASTMX21401, ASTMX15838	bflo_10535, bflo_10715
OG0007862	ASTMX15041, ASTMX14092	bflo_02553
OG0007863	ASTMX14262, ASTMX06373, ASTMX13492	bflo_13618
OG0007867	ASTMX00046, ASTMX10522	bflo_23587, bflo_13371
OG0007871	ASTMX17556, ASTMX15830, ASTMX03253	bflo_07333
OG0007876	ASTMX21545, ASTMX22679, ASTMX23000	bflo_24228
OG0007876	ASTMX23024	bflo_05187, bflo_24229
OG0007908	ASTMX15245	bflo_20499
OG0007911	ASTMX10631	bflo_22860
OG0007913	ASTMX06223	bflo_05599
OG0007915	ASTMX13424	bflo_05663
OG0007916	ASTMX09786	bflo_17716
OG0007918	ASTMX11806	bflo_15667
OG0007920	ASTMX03083, ASTMX03082	bflo_06190
OG0007921	ASTMX21796	bflo_06108
OG0007925	ASTMX09750, ASTMX06915, ASTMX09041, ASTMX09047	bflo_10568
OG0007926	ASTMX09675	bflo_23868
OG0007927	ASTMX03056	bflo_11079
OG0007928	ASTMX01981	bflo_11687, bflo_01921
OG0007929	ASTMX06749	bflo_13452
OG0007931	ASTMX05848, ASTMX15420	bflo_14695
OG0007932	ASTMX06742, ASTMX00852	bflo_13897
OG0007934	ASTMX12712	bflo_26432
OG0007935	ASTMX04563	bflo_17663
OG0007936	ASTMX01223	bflo_01563
OG0007937	ASTMX18654	bflo_14531
OG0007940	ASTMX11113	bflo_18637
OG0007941	ASTMX14695	bflo_04799
OG0007943	ASTMX09388	bflo_17585
OG0007944	ASTMX03374	bflo_08272
OG0007945	ASTMX04414	bflo_16266
OG0007946	ASTMX11784	bflo_10287
OG0007947	ASTMX14167	bflo_22634
OG0007948	ASTMX03507	bflo_21118
OG0007949	ASTMX02833	bflo_01732
OG0007951	ASTMX07694	bflo_13301
OG0007952	ASTMX22285	bflo_02620
OG0007953	ASTMX13305	bflo_00434
OG0007954	ASTMX03836	bflo_17425
OG0007955	ASTMX12269	bflo_10996
OG0007956	ASTMX08199	bflo_06064
OG0007957	ASTMX08905	bflo_00714
OG0007958	ASTMX18083	bflo_06296
OG0007959	ASTMX16070	bflo_26327
OG0007960	ASTMX13619	bflo_03412
OG0007961	ASTMX06510, ASTMX11169	bflo_24731
OG0007962	ASTMX18003	bflo_15039
OG0007963	ASTMX02121	bflo_24596
OG0007964	ASTMX05932	bflo_01247, bflo_07079
OG0007965	ASTMX04863	bflo_23151
OG0007966	ASTMX13642	bflo_07594
OG0007967	ASTMX14204	bflo_07105
OG0007968	ASTMX06631	bflo_06274
OG0007969	ASTMX02933	bflo_25712
OG0007970	ASTMX04780	bflo_24089
OG0007971	ASTMX14279	bflo_16346
OG0007972	ASTMX21237	bflo_13428
OG0007973	ASTMX06438	bflo_05021
OG0007974	ASTMX03195	bflo_24762
OG0007975	ASTMX05689	bflo_24764
OG0007976	ASTMX19235	bflo_23117
OG0007977	ASTMX14691	bflo_22929
OG0007978	ASTMX18483	bflo_25199, bflo_05322
OG0007979	ASTMX21845	bflo_14680
OG0007981	ASTMX22696	bflo_07631
OG0007983	ASTMX18415	bflo_04850
OG0007984	ASTMX05644	bflo_21333, bflo_21994
OG0007985	ASTMX00312	bflo_14993, bflo_27135
OG0007986	ASTMX08203	bflo_06825
OG0007987	ASTMX13188, ASTMX17252	bflo_21083
OG0007988	ASTMX06904	bflo_12561
OG0007991	ASTMX15639	bflo_12744
OG0007993	ASTMX01291	bflo_06048
OG0007996	ASTMX06882	bflo_20570
OG0007997	ASTMX03766	bflo_20061
OG0007999	ASTMX07377	bflo_18850
OG0008000	ASTMX13017	bflo_01750
OG0008001	ASTMX17979	bflo_07295
OG0008002	ASTMX12617	bflo_26652, bflo_02053
OG0008003	ASTMX05604	bflo_24744
OG0008004	ASTMX21235	bflo_15702
OG0008006	ASTMX04524	bflo_22376, bflo_22210
OG0008007	ASTMX17037	bflo_26231
OG0008008	ASTMX04952	bflo_23803
OG0008009	ASTMX15382	bflo_07134
OG0008011	ASTMX09223	bflo_12071
OG0008012	ASTMX14085	bflo_19537
OG0008013	ASTMX09598	bflo_18671
OG0008014	ASTMX14366	bflo_22732
OG0008016	ASTMX14706	bflo_06044
OG0008017	ASTMX06391	bflo_11048
OG0008018	ASTMX02804	bflo_10614
OG0008019	ASTMX16933	bflo_24197
OG0008020	ASTMX05825	bflo_17017
OG0008021	ASTMX06678, ASTMX15580, ASTMX10415, ASTMX18292	bflo_18650
OG0008022	ASTMX08101	bflo_14440
OG0008023	ASTMX09231	bflo_24601
OG0008025	ASTMX12319, ASTMX04979	bflo_23461
OG0008026	ASTMX22338	bflo_05857
OG0008027	ASTMX13655	bflo_05641
OG0008028	ASTMX09119	bflo_01481
OG0008029	ASTMX03518	bflo_20622
OG0008030	ASTMX10317	bflo_20783
OG0008031	ASTMX14362	bflo_15505
OG0008033	ASTMX11477	bflo_09244
OG0008035	ASTMX20014, ASTMX05263, ASTMX12451	bflo_25021
OG0008036	ASTMX21006	bflo_23597
OG0008037	ASTMX12411	bflo_05998
OG0008038	ASTMX02104	bflo_04254
OG0008039	ASTMX16331	bflo_21143
OG0008040	ASTMX03841	bflo_18362
OG0008041	ASTMX12610	bflo_12110
OG0008043	ASTMX17469	bflo_19743, bflo_15192
OG0008046	ASTMX10231	bflo_12522
OG0008047	ASTMX02150	bflo_03031
OG0008048	ASTMX00882	bflo_13158
OG0008049	ASTMX03509	bflo_20285
OG0008050	ASTMX21251	bflo_25880
OG0008052	ASTMX04543	bflo_12650
OG0008053	ASTMX12568	bflo_10200
OG0008054	ASTMX19942	bflo_19172
OG0008055	ASTMX13290	bflo_11673
OG0008056	ASTMX18151	bflo_22457
OG0008057	ASTMX13259	bflo_14159, bflo_26941
OG0008058	ASTMX19986	bflo_06146
OG0008060	ASTMX00993	bflo_14419
OG0008061	ASTMX06138	bflo_06829
OG0008062	ASTMX21745	bflo_01328
OG0008065	ASTMX07100, ASTMX02601	bflo_09932
OG0008066	ASTMX02235	bflo_03563
OG0008067	ASTMX11037	bflo_06241
OG0008068	ASTMX14752, ASTMX18010	bflo_14995
OG0008069	ASTMX07898	bflo_25318
OG0008070	ASTMX14041	bflo_22630
OG0008071	ASTMX03165	bflo_20776
OG0008073	ASTMX20576	bflo_15996
OG0008074	ASTMX03465	bflo_20249
OG0008075	ASTMX01773	bflo_14400
OG0008076	ASTMX22523	bflo_19297, bflo_14887
OG0008077	ASTMX12175	bflo_14852
OG0008078	ASTMX19174	bflo_21633
OG0008079	ASTMX06132	bflo_24655
OG0008081	ASTMX07518	bflo_13733
OG0008082	ASTMX12613	bflo_04484
OG0008083	ASTMX17394	bflo_19745
OG0008084	ASTMX17548	bflo_05884
OG0008085	ASTMX12950	bflo_14047
OG0008086	ASTMX12676	bflo_04886
OG0008087	ASTMX15035, ASTMX13617	bflo_00892
OG0008089	ASTMX20683	bflo_11402
OG0008090	ASTMX11523	bflo_04469
OG0008091	ASTMX19021	bflo_20178
OG0008092	ASTMX18136	bflo_10744
OG0008094	ASTMX20288, ASTMX22755	bflo_11003
OG0008098	ASTMX07610	bflo_16350
OG0008099	ASTMX14690	bflo_25711
