Orthogroup	ASTMX	AMPFI_ok
OG0008071	ASTMX03165	AMPFI_09114
OG0008072	ASTMX05212, ASTMX09244	AMPFI_24640
OG0008073	ASTMX20576	AMPFI_05875
OG0008075	ASTMX01773	AMPFI_18963
OG0008076	ASTMX22523	AMPFI_25537
OG0008077	ASTMX12175	AMPFI_16858
OG0008078	ASTMX19174	AMPFI_03483
OG0008079	ASTMX06132	AMPFI_23704
OG0008080	ASTMX02163	AMPFI_03395
OG0008081	ASTMX07518	AMPFI_08017
OG0008082	ASTMX12613	AMPFI_06725
OG0008083	ASTMX17394	AMPFI_22937, AMPFI_18304
OG0008084	ASTMX17548	AMPFI_16208
OG0008085	ASTMX12950	AMPFI_01438
OG0008086	ASTMX12676	AMPFI_07090
OG0008087	ASTMX15035, ASTMX13617	AMPFI_07407
OG0008089	ASTMX20683	AMPFI_00773
OG0008090	ASTMX11523	AMPFI_25052
OG0008091	ASTMX19021	AMPFI_07279
OG0008092	ASTMX18136	AMPFI_12661
OG0008093	ASTMX14448	AMPFI_00760
OG0008094	ASTMX20288, ASTMX22755	AMPFI_01509
OG0008098	ASTMX07610	AMPFI_03002
OG0008099	ASTMX14690	AMPFI_03591
OG0008100	ASTMX03221	AMPFI_06853
OG0008102	ASTMX18367	AMPFI_07411
OG0008103	ASTMX04700	AMPFI_07817
OG0008104	ASTMX01493	AMPFI_08107
OG0008105	ASTMX21863	AMPFI_09929
OG0008106	ASTMX09221	AMPFI_10462
OG0008107	ASTMX07927	AMPFI_11086
OG0008109	ASTMX09340	AMPFI_11697
OG0008110	ASTMX22389	AMPFI_12641
OG0008111	ASTMX00256	AMPFI_14617
OG0008112	ASTMX09683, ASTMX09684	AMPFI_14723
OG0008113	ASTMX03400	AMPFI_14844
OG0008114	ASTMX06339	AMPFI_16232, AMPFI_14990, AMPFI_16116
OG0008115	ASTMX08522	AMPFI_16460
OG0008116	ASTMX11676, ASTMX10220, ASTMX20694	AMPFI_16582
OG0008117	ASTMX09862	AMPFI_17449
OG0008119	ASTMX12809	AMPFI_18841
OG0008123	ASTMX04619, ASTMX09375, ASTMX11809	AMPFI_20399
OG0008124	ASTMX06051	AMPFI_22339
OG0008125	ASTMX17877, ASTMX17876	AMPFI_23204
OG0008126	ASTMX09175	AMPFI_23220
OG0008127	ASTMX11818, ASTMX17373	AMPFI_25473
OG0008194	ASTMX15281	AMPFI_03668
OG0008196	ASTMX23059	AMPFI_11912
OG0008199	ASTMX18291	AMPFI_16813
OG0008201	ASTMX09451	AMPFI_07031
OG0008202	ASTMX03742	AMPFI_10244
OG0008203	ASTMX19811	AMPFI_18647
OG0008205	ASTMX14352	AMPFI_14335
OG0008206	ASTMX20685	AMPFI_14174
OG0008208	ASTMX00803	AMPFI_09302
OG0008209	ASTMX05658	AMPFI_08788
OG0008211	ASTMX18370	AMPFI_07315
OG0008213	ASTMX04183	AMPFI_08549
OG0008214	ASTMX16918	AMPFI_22755
OG0008216	ASTMX15095	AMPFI_11177
OG0008217	ASTMX15399	AMPFI_22193
OG0008218	ASTMX11659, ASTMX11658	AMPFI_12318
OG0008219	ASTMX06142	AMPFI_07239, AMPFI_11495
OG0008220	ASTMX18047	AMPFI_22814
OG0008222	ASTMX18501	AMPFI_17463
OG0008223	ASTMX08792	AMPFI_07844
OG0008224	ASTMX13852	AMPFI_07716
OG0008225	ASTMX08009	AMPFI_21476
OG0008227	ASTMX18852	AMPFI_07029
OG0008228	ASTMX10779	AMPFI_10122
OG0008229	ASTMX09778	AMPFI_23911
OG0008230	ASTMX07030	AMPFI_05521
OG0008231	ASTMX12821	AMPFI_05547
OG0008232	ASTMX09620	AMPFI_23612
OG0008234	ASTMX01454	AMPFI_06611
OG0008235	ASTMX17399	AMPFI_18455
OG0008236	ASTMX01802	AMPFI_09759
OG0008238	ASTMX09061	AMPFI_11368
OG0008239	ASTMX12116	AMPFI_04110
OG0008241	ASTMX03938, ASTMX05631	AMPFI_09428
OG0008242	ASTMX20244	AMPFI_04282
OG0008243	ASTMX04566	AMPFI_12012
OG0008244	ASTMX15599	AMPFI_24527
OG0008246	ASTMX17738	AMPFI_11645
OG0008247	ASTMX07301	AMPFI_24048
OG0008249	ASTMX18967	AMPFI_08214
OG0008250	ASTMX02940	AMPFI_12283
OG0008251	ASTMX10590	AMPFI_19583
OG0008252	ASTMX00916	AMPFI_14543
OG0008254	ASTMX23064	AMPFI_02591
OG0008256	ASTMX17540	AMPFI_23356
OG0008257	ASTMX03196, ASTMX16651	AMPFI_09054, AMPFI_09890
OG0008258	ASTMX17923	AMPFI_15951
OG0008259	ASTMX03294	AMPFI_05338
OG0008260	ASTMX16213	AMPFI_21089
OG0008261	ASTMX02256	AMPFI_14114
OG0008262	ASTMX17939	AMPFI_12856, AMPFI_21752
OG0008263	ASTMX04702	AMPFI_07599
OG0008265	ASTMX06366	AMPFI_06479
OG0008266	ASTMX00516	AMPFI_06495
OG0008267	ASTMX01983	AMPFI_06823
OG0008268	ASTMX13098	AMPFI_08036
OG0008269	ASTMX00172	AMPFI_09119
OG0008270	ASTMX05004	AMPFI_05663
OG0008271	ASTMX02441	AMPFI_24888
OG0008272	ASTMX02144	AMPFI_01881
OG0008274	ASTMX00779	AMPFI_23779, AMPFI_18471
OG0008277	ASTMX19748	AMPFI_10748
OG0008279	ASTMX06299	AMPFI_17716
OG0008280	ASTMX02269	AMPFI_00105
OG0008281	ASTMX04747	AMPFI_17351
OG0008282	ASTMX18071	AMPFI_05485
OG0008284	ASTMX08111, ASTMX17221	AMPFI_10802
OG0008286	ASTMX18520	AMPFI_05241
OG0008289	ASTMX11210	AMPFI_03301
OG0008290	ASTMX06277	AMPFI_19833
OG0008291	ASTMX21271	AMPFI_02542, AMPFI_00655
OG0008292	ASTMX19390	AMPFI_25251
OG0008293	ASTMX19450	AMPFI_03423
OG0008295	ASTMX11570	AMPFI_22240
OG0008297	ASTMX09763	AMPFI_15920
OG0008298	ASTMX02124	AMPFI_05163
OG0008301	ASTMX02503	AMPFI_21648
OG0008303	ASTMX12272	AMPFI_05000
OG0008304	ASTMX16712	AMPFI_15827
OG0008305	ASTMX19225	AMPFI_17893
OG0008307	ASTMX16302	AMPFI_06534
OG0008308	ASTMX11897	AMPFI_16107, AMPFI_00448
OG0008309	ASTMX02384	AMPFI_03043
OG0008311	ASTMX11311	AMPFI_14732
OG0008313	ASTMX11072	AMPFI_21818
OG0008314	ASTMX22155, ASTMX22154	AMPFI_10374
OG0008315	ASTMX07318	AMPFI_14085, AMPFI_22484
OG0008316	ASTMX08404	AMPFI_14769, AMPFI_14556
OG0008317	ASTMX09770	AMPFI_18631, AMPFI_00809
OG0008318	ASTMX09685	AMPFI_24230
OG0008319	ASTMX22244	AMPFI_08827
OG0008320	ASTMX15215	AMPFI_01703
OG0008323	ASTMX15432	AMPFI_24592
OG0008324	ASTMX13990	AMPFI_04805
OG0008325	ASTMX00425	AMPFI_10597
OG0008326	ASTMX12619	AMPFI_12024
OG0008331	ASTMX16536	AMPFI_10145
OG0008333	ASTMX04354	AMPFI_06113
OG0008334	ASTMX15666	AMPFI_12196
OG0008335	ASTMX05694	AMPFI_15830
OG0008336	ASTMX08324	AMPFI_14233
OG0008339	ASTMX03874	AMPFI_14101
OG0008342	ASTMX06266, ASTMX09845, ASTMX01831	AMPFI_25481
OG0008343	ASTMX00850	AMPFI_06427
OG0008345	ASTMX20388	AMPFI_09026
OG0008346	ASTMX11312	AMPFI_22882
OG0008347	ASTMX15874	AMPFI_11829
OG0008348	ASTMX20046	AMPFI_24615
OG0008349	ASTMX10702	AMPFI_05394
OG0008350	ASTMX04967	AMPFI_16249
OG0008351	ASTMX03463	AMPFI_15483
OG0008352	ASTMX08206	AMPFI_22301
OG0008353	ASTMX05180	AMPFI_00573
OG0008354	ASTMX18442	AMPFI_08004
OG0008355	ASTMX04205	AMPFI_20782
OG0008357	ASTMX06235	AMPFI_10134
OG0008359	ASTMX21368	AMPFI_09448
OG0008360	ASTMX05005	AMPFI_16092
OG0008361	ASTMX05760, ASTMX19671	AMPFI_07243
OG0008363	ASTMX13043	AMPFI_07869
OG0008365	ASTMX06662	AMPFI_13699
OG0008368	ASTMX20004	AMPFI_03496
OG0008369	ASTMX05885	AMPFI_09845
OG0008370	ASTMX15873	AMPFI_25780
OG0008371	ASTMX19948	AMPFI_15403
OG0008374	ASTMX03092	AMPFI_06576
OG0008376	ASTMX16947, ASTMX16948, ASTMX06168	AMPFI_12223
OG0008377	ASTMX19342	AMPFI_03366
OG0008378	ASTMX16744	AMPFI_06304
OG0008379	ASTMX02351, ASTMX15130	AMPFI_00342
OG0008380	ASTMX14079	AMPFI_18189
OG0008383	ASTMX05683	AMPFI_22561
OG0008384	ASTMX07501	AMPFI_14189
OG0008386	ASTMX01562	AMPFI_24674
OG0008387	ASTMX16748	AMPFI_20902
OG0008388	ASTMX01284	AMPFI_22760
OG0008391	ASTMX02368	AMPFI_13992, AMPFI_01523
OG0008392	ASTMX01541, ASTMX04980	AMPFI_01701
OG0008394	ASTMX00784	AMPFI_02541
OG0008395	ASTMX01893	AMPFI_04209, AMPFI_13495
OG0008396	ASTMX00374	AMPFI_15873, AMPFI_04875
OG0008399	ASTMX10345	AMPFI_06418
OG0008400	ASTMX14526	AMPFI_07415
OG0008401	ASTMX00700	AMPFI_08099
OG0008402	ASTMX08461	AMPFI_08293
OG0008403	ASTMX05773	AMPFI_08891
OG0008404	ASTMX20864	AMPFI_09139
OG0008406	ASTMX18072	AMPFI_09482
OG0008407	ASTMX06715, ASTMX21594, ASTMX15306, ASTMX20583	AMPFI_09493
OG0008411	ASTMX12149	AMPFI_10476
OG0008412	ASTMX15381	AMPFI_10538
OG0008414	ASTMX06863	AMPFI_13879
OG0008415	ASTMX11099	AMPFI_14254
OG0008416	ASTMX13524	AMPFI_15364
OG0008418	ASTMX07388	AMPFI_16332
OG0008420	ASTMX10700	AMPFI_18997
OG0008421	ASTMX16804	AMPFI_19404
OG0008422	ASTMX05627	AMPFI_20618
OG0008423	ASTMX01889	AMPFI_21149, AMPFI_24635
OG0008424	ASTMX15346, ASTMX06945	AMPFI_23294
OG0008425	ASTMX06751	AMPFI_24298
OG0008426	ASTMX00776	AMPFI_24405
OG0008427	ASTMX10257	AMPFI_25943
OG0008509	ASTMX05219, ASTMX09232	AMPFI_25814
OG0008512	ASTMX03329	AMPFI_05748
OG0008515	ASTMX07431	AMPFI_21455
OG0008522	ASTMX04058	AMPFI_04695
OG0008526	ASTMX12082	AMPFI_20730
OG0008527	ASTMX01186, ASTMX08166	AMPFI_21830, AMPFI_22398
OG0008528	ASTMX14660	AMPFI_26044
OG0008530	ASTMX04675	AMPFI_14725
OG0008531	ASTMX06294	AMPFI_08746
OG0008532	ASTMX00717	AMPFI_23353
OG0008533	ASTMX01200	AMPFI_13398
OG0008534	ASTMX02222	AMPFI_04061
OG0008535	ASTMX02705	AMPFI_16183
OG0008539	ASTMX18247	AMPFI_22402
OG0008540	ASTMX04260	AMPFI_22298
OG0008542	ASTMX02856	AMPFI_22209
OG0008544	ASTMX13472	AMPFI_20363
OG0008546	ASTMX09833	AMPFI_23820
OG0008550	ASTMX01036	AMPFI_24742
OG0008555	ASTMX04198	AMPFI_08083
OG0008556	ASTMX08123, ASTMX03809	AMPFI_26006
OG0008558	ASTMX00604	AMPFI_01224
OG0008559	ASTMX00488	AMPFI_08904
OG0008561	ASTMX12221, ASTMX05883	AMPFI_20412
OG0008562	ASTMX20839	AMPFI_10135
OG0008563	ASTMX05056	AMPFI_12165
OG0008566	ASTMX16963	AMPFI_13801
OG0008567	ASTMX04223	AMPFI_00546
OG0008570	ASTMX20907	AMPFI_15033
OG0008572	ASTMX03727	AMPFI_10782
OG0008575	ASTMX16301	AMPFI_00619, AMPFI_15336
OG0008576	ASTMX13502	AMPFI_19249
OG0008579	ASTMX04319	AMPFI_05725
OG0008582	ASTMX08339	AMPFI_24125
OG0008583	ASTMX08014	AMPFI_08422
OG0008587	ASTMX12945, ASTMX01318	AMPFI_10025
OG0008588	ASTMX21107	AMPFI_13970
OG0008591	ASTMX10210	AMPFI_07329
OG0008592	ASTMX13097	AMPFI_15970
OG0008594	ASTMX14605	AMPFI_08074, AMPFI_11109
OG0008595	ASTMX09934	AMPFI_06634
OG0008596	ASTMX18487	AMPFI_10302
OG0008597	ASTMX03754	AMPFI_18374
OG0008600	ASTMX02794	AMPFI_07876
OG0008605	ASTMX19311	AMPFI_08352
OG0008606	ASTMX03923	AMPFI_08075
OG0008611	ASTMX12445	AMPFI_06471
OG0008613	ASTMX10875	AMPFI_11480
OG0008614	ASTMX00444	AMPFI_19080
OG0008616	ASTMX06806	AMPFI_01406
OG0008619	ASTMX09678	AMPFI_00966, AMPFI_10588
OG0008623	ASTMX03497	AMPFI_09955
OG0008624	ASTMX15401	AMPFI_05010
OG0008627	ASTMX19874	AMPFI_12239
OG0008628	ASTMX16945	AMPFI_15805
OG0008629	ASTMX06098	AMPFI_21655
OG0008631	ASTMX16383	AMPFI_11763
OG0008632	ASTMX14839	AMPFI_18628
OG0008633	ASTMX03205	AMPFI_09078
OG0008634	ASTMX03806	AMPFI_15383
OG0008637	ASTMX05499	AMPFI_25386
OG0008638	ASTMX13762	AMPFI_12468
OG0008644	ASTMX08494	AMPFI_19688
OG0008645	ASTMX07453	AMPFI_08681
OG0008648	ASTMX15567	AMPFI_24660
OG0008651	ASTMX03500	AMPFI_00103
OG0008653	ASTMX12316	AMPFI_01110
OG0008654	ASTMX07729	AMPFI_01208
OG0008655	ASTMX16167	AMPFI_01978
OG0008656	ASTMX14410	AMPFI_02017
OG0008657	ASTMX22538, ASTMX22592, ASTMX06293	AMPFI_04045, AMPFI_24751, AMPFI_16295
OG0008659	ASTMX07929	AMPFI_05618
OG0008660	ASTMX05121	AMPFI_06112
OG0008661	ASTMX10451	AMPFI_07440, AMPFI_07439
OG0008662	ASTMX13467	AMPFI_07642
OG0008664	ASTMX08695	AMPFI_08076
OG0008665	ASTMX10550	AMPFI_09151
OG0008666	ASTMX06363	AMPFI_09211
OG0008669	ASTMX15060	AMPFI_11501
OG0008670	ASTMX04515, ASTMX00792, ASTMX00038	AMPFI_13298
OG0008671	ASTMX08103	AMPFI_13458
OG0008672	ASTMX15742	AMPFI_13577
OG0008673	ASTMX01299	AMPFI_14219
OG0008674	ASTMX16277	AMPFI_14838
OG0008675	ASTMX16544, ASTMX22353, ASTMX05622	AMPFI_15036
OG0008676	ASTMX01623	AMPFI_15821
OG0008678	ASTMX12849	AMPFI_18151
OG0008680	ASTMX00331	AMPFI_18920
OG0008681	ASTMX00183	AMPFI_19306
OG0008682	ASTMX06387	AMPFI_19560
OG0008683	ASTMX06300	AMPFI_20428
OG0008684	ASTMX08648	AMPFI_23581
OG0008757	ASTMX03431, ASTMX19232	AMPFI_18894
OG0008760	ASTMX17065	AMPFI_05301
OG0008765	ASTMX00648	AMPFI_11558
OG0008766	ASTMX13646	AMPFI_14027
OG0008767	ASTMX01830	AMPFI_10177
OG0008770	ASTMX11071	AMPFI_19040
OG0008771	ASTMX00834, ASTMX16251	AMPFI_23732
OG0008775	ASTMX18993	AMPFI_18547
OG0008778	ASTMX00262	AMPFI_23723
OG0008780	ASTMX15107	AMPFI_06210
OG0008782	ASTMX07522	AMPFI_11360
OG0008784	ASTMX11551	AMPFI_20857
OG0008785	ASTMX20245, ASTMX20246	AMPFI_17765
OG0008786	ASTMX07107	AMPFI_18605
OG0008788	ASTMX00528, ASTMX17704	AMPFI_24459
OG0008790	ASTMX08459	AMPFI_19974
OG0008796	ASTMX07033	AMPFI_02564
OG0008799	ASTMX15819	AMPFI_13716
OG0008801	ASTMX06278	AMPFI_11427, AMPFI_08838
OG0008802	ASTMX21363	AMPFI_15179
OG0008804	ASTMX08518	AMPFI_02694
OG0008805	ASTMX02423	AMPFI_03095, AMPFI_00597, AMPFI_16481, AMPFI_10751
OG0008806	ASTMX02754	AMPFI_06776
OG0008810	ASTMX06163	AMPFI_25568
OG0008811	ASTMX13905	AMPFI_04169
OG0008812	ASTMX05015	AMPFI_08751
OG0008818	ASTMX15132	AMPFI_12241
OG0008820	ASTMX04275	AMPFI_00609
OG0008821	ASTMX05768	AMPFI_24506
OG0008822	ASTMX11413	AMPFI_12271
OG0008823	ASTMX04422	AMPFI_14427
OG0008826	ASTMX18865	AMPFI_21048
OG0008827	ASTMX04975	AMPFI_20067
OG0008828	ASTMX00081	AMPFI_06676
OG0008830	ASTMX19713, ASTMX07899	AMPFI_16470
OG0008831	ASTMX16016	AMPFI_02995
OG0008832	ASTMX14330	AMPFI_10010
OG0008833	ASTMX01575	AMPFI_09273
OG0008835	ASTMX04914	AMPFI_13642
OG0008836	ASTMX20691	AMPFI_12691
OG0008837	ASTMX04411	AMPFI_01382
OG0008841	ASTMX14854	AMPFI_10691
OG0008844	ASTMX15127	AMPFI_08446
OG0008845	ASTMX04523	AMPFI_00940
OG0008846	ASTMX03373	AMPFI_13371, AMPFI_20443
OG0008847	ASTMX08118	AMPFI_06400
OG0008851	ASTMX21730	AMPFI_20132
OG0008853	ASTMX00719	AMPFI_07563
OG0008855	ASTMX12096	AMPFI_16495
OG0008856	ASTMX22890, ASTMX13236	AMPFI_05513
OG0008857	ASTMX15161	AMPFI_18994
OG0008859	ASTMX18503	AMPFI_09471
OG0008860	ASTMX17439	AMPFI_14297
OG0008861	ASTMX22845	AMPFI_21588
OG0008864	ASTMX00807	AMPFI_23422
OG0008865	ASTMX18332	AMPFI_15939
OG0008866	ASTMX18204	AMPFI_09774
OG0008867	ASTMX10381, ASTMX05116	AMPFI_12198
OG0008870	ASTMX16341	AMPFI_22990
OG0008876	ASTMX07665	AMPFI_09415
OG0008878	ASTMX01031	AMPFI_14975
OG0008880	ASTMX09547	AMPFI_10446
OG0008882	ASTMX12762	AMPFI_08094, AMPFI_19695
OG0008883	ASTMX01632	AMPFI_16162
OG0008885	ASTMX04303	AMPFI_10543
OG0008888	ASTMX14071	AMPFI_03702
OG0008889	ASTMX04938	AMPFI_10222
OG0008891	ASTMX12906	AMPFI_03912
OG0008894	ASTMX01696	AMPFI_04208
OG0008896	ASTMX10899	AMPFI_17839
OG0008897	ASTMX14459	AMPFI_09346
OG0008898	ASTMX10216	AMPFI_11737
OG0008901	ASTMX09454	AMPFI_03752
OG0008903	ASTMX09688	AMPFI_02516
OG0008907	ASTMX19916	AMPFI_03687
OG0008910	ASTMX10050	AMPFI_03961
OG0008911	ASTMX16087	AMPFI_04768
OG0008913	ASTMX13744	AMPFI_05602
OG0008914	ASTMX05850	AMPFI_05997
OG0008917	ASTMX21882	AMPFI_07376
OG0008918	ASTMX14735	AMPFI_07696
OG0008920	ASTMX17090	AMPFI_10195
OG0008922	ASTMX18585	AMPFI_10270
OG0008923	ASTMX13410	AMPFI_11925
OG0008924	ASTMX06364	AMPFI_13449
OG0008925	ASTMX21797	AMPFI_13864
OG0008927	ASTMX05920	AMPFI_15292
OG0008928	ASTMX20979	AMPFI_15482, AMPFI_20568
OG0008929	ASTMX08516	AMPFI_15745
OG0008931	ASTMX04262	AMPFI_20539
OG0008932	ASTMX12372	AMPFI_17962
OG0008934	ASTMX10607	AMPFI_20651
OG0008936	ASTMX04896	AMPFI_23345
OG0008937	ASTMX09782	AMPFI_23596
OG0008938	ASTMX11994	AMPFI_23689
OG0008942	ASTMX05468	AMPFI_25388
OG0009043	ASTMX05119	AMPFI_16005
OG0009044	ASTMX14591	AMPFI_04616
OG0009049	ASTMX21529, ASTMX14843	AMPFI_21839
OG0009052	ASTMX03066	AMPFI_11055
OG0009054	ASTMX06117	AMPFI_11846
OG0009055	ASTMX03085	AMPFI_17207
OG0009056	ASTMX02757	AMPFI_07785
OG0009061	ASTMX17765	AMPFI_18376
OG0009062	ASTMX19385	AMPFI_03451, AMPFI_20648
OG0009063	ASTMX19341	AMPFI_11428
OG0009064	ASTMX07970	AMPFI_03957
OG0009069	ASTMX12853	AMPFI_04663
OG0009071	ASTMX10241, ASTMX04284	AMPFI_20023
OG0009075	ASTMX13443	AMPFI_19234
OG0009076	ASTMX09371	AMPFI_15424
OG0009078	ASTMX18620	AMPFI_05386
OG0009083	ASTMX04199	AMPFI_05738
OG0009085	ASTMX09472	AMPFI_07993
OG0009089	ASTMX06651	AMPFI_12985
OG0009091	ASTMX11369	AMPFI_14828
OG0009092	ASTMX21332	AMPFI_08342
OG0009094	ASTMX17427	AMPFI_04958
OG0009096	ASTMX00593	AMPFI_05047
OG0009097	ASTMX07942, ASTMX10728, ASTMX01124	AMPFI_03904
OG0009101	ASTMX17367	AMPFI_18931
OG0009104	ASTMX16119	AMPFI_16547, AMPFI_04414, AMPFI_20181
OG0009107	ASTMX11636	AMPFI_07686
OG0009114	ASTMX01128	AMPFI_03352, AMPFI_08857
OG0009119	ASTMX15811	AMPFI_09216
OG0009120	ASTMX06946, ASTMX13086	AMPFI_22963
OG0009121	ASTMX15642	AMPFI_12714
OG0009123	ASTMX01229	AMPFI_22474
OG0009125	ASTMX04539	AMPFI_23499
OG0009127	ASTMX02070	AMPFI_06862
OG0009129	ASTMX06909	AMPFI_05071
OG0009131	ASTMX14261	AMPFI_16161
OG0009132	ASTMX22536, ASTMX22535	AMPFI_18765
OG0009133	ASTMX16810	AMPFI_16282
OG0009137	ASTMX18879	AMPFI_25362
OG0009141	ASTMX07299, ASTMX16435	AMPFI_15629
OG0009142	ASTMX22416, ASTMX22677	AMPFI_02533
OG0009143	ASTMX17109	AMPFI_19119
OG0009144	ASTMX18234	AMPFI_07343
OG0009147	ASTMX07696	AMPFI_21370
OG0009148	ASTMX17168	AMPFI_07699
OG0009150	ASTMX18881	AMPFI_15674
OG0009154	ASTMX14090, ASTMX15688	AMPFI_14730
OG0009157	ASTMX09042	AMPFI_16349, AMPFI_01263
OG0009158	ASTMX09681	AMPFI_02478
OG0009162	ASTMX10379, ASTMX08594	AMPFI_04546
OG0009163	ASTMX14176	AMPFI_04604
OG0009166	ASTMX18668	AMPFI_07688
OG0009167	ASTMX14191	AMPFI_09095
OG0009168	ASTMX01298	AMPFI_09472
OG0009169	ASTMX22894	AMPFI_09903
OG0009172	ASTMX20978	AMPFI_13772, AMPFI_24653
OG0009174	ASTMX13159	AMPFI_15340
OG0009175	ASTMX04251	AMPFI_17143
OG0009176	ASTMX18314	AMPFI_17408
OG0009178	ASTMX01160	AMPFI_18633
OG0009179	ASTMX02881	AMPFI_19403
OG0009180	ASTMX03522, ASTMX21367	AMPFI_19605
OG0009181	ASTMX15923	AMPFI_21985
OG0009182	ASTMX14067	AMPFI_22979
OG0009183	ASTMX05946	AMPFI_23544
OG0009292	ASTMX08904	AMPFI_10898
OG0009299	ASTMX04947	AMPFI_11592
OG0009310	ASTMX14717	AMPFI_13892
OG0009315	ASTMX04123	AMPFI_19848
OG0009320	ASTMX04542	AMPFI_17313
OG0009322	ASTMX09776	AMPFI_16648
OG0009325	ASTMX10287	AMPFI_00620
OG0009328	ASTMX16542	AMPFI_09640
OG0009331	ASTMX15745	AMPFI_16207, AMPFI_12002
OG0009333	ASTMX09422	AMPFI_13754
OG0009337	ASTMX08177	AMPFI_11823
OG0009338	ASTMX14914	AMPFI_22048
OG0009339	ASTMX14198	AMPFI_10694
OG0009340	ASTMX07536	AMPFI_14767
OG0009345	ASTMX20195	AMPFI_04822
OG0009347	ASTMX08498	AMPFI_22747
OG0009349	ASTMX08018	AMPFI_20012
OG0009356	ASTMX07684	AMPFI_22375
OG0009357	ASTMX21839	AMPFI_23359
OG0009358	ASTMX20279	AMPFI_09926
OG0009363	ASTMX05017	AMPFI_15570
OG0009365	ASTMX09036	AMPFI_10658
OG0009371	ASTMX12245	AMPFI_21402
OG0009374	ASTMX20684	AMPFI_20275
OG0009378	ASTMX09707	AMPFI_17371
OG0009393	ASTMX16408	AMPFI_22115, AMPFI_18503
OG0009398	ASTMX06562	AMPFI_12553
OG0009399	ASTMX03486	AMPFI_23073
OG0009401	ASTMX13382	AMPFI_15787
OG0009403	ASTMX08800	AMPFI_14572
OG0009404	ASTMX01189	AMPFI_15084
OG0009407	ASTMX12324	AMPFI_20179
OG0009409	ASTMX10433	AMPFI_16464
OG0009415	ASTMX15998	AMPFI_00501
OG0009417	ASTMX07869	AMPFI_01997
OG0009419	ASTMX17964	AMPFI_02481
OG0009421	ASTMX06529	AMPFI_03491, AMPFI_21270
OG0009424	ASTMX06617, ASTMX13392	AMPFI_06194
OG0009425	ASTMX10429, ASTMX08500	AMPFI_06718
OG0009426	ASTMX13659	AMPFI_07682
OG0009427	ASTMX03222	AMPFI_08226
OG0009430	ASTMX15729	AMPFI_11476
OG0009431	ASTMX05590	AMPFI_12236
OG0009432	ASTMX19057	AMPFI_19521
OG0009436	ASTMX00460	AMPFI_20606
OG0009543	ASTMX10627	AMPFI_16531
OG0009544	ASTMX13208	AMPFI_10766
OG0009554	ASTMX09151	AMPFI_16043
OG0009562	ASTMX15500	AMPFI_11372
OG0009568	ASTMX02830	AMPFI_10496
OG0009575	ASTMX00464	AMPFI_25464
OG0009576	ASTMX09704	AMPFI_08956
OG0009579	ASTMX22874	AMPFI_25095
OG0009584	ASTMX01491	AMPFI_04991
OG0009585	ASTMX05619	AMPFI_04400
OG0009586	ASTMX22605, ASTMX16702	AMPFI_05230
OG0009595	ASTMX16250	AMPFI_10231
OG0009598	ASTMX19254	AMPFI_21187
OG0009607	ASTMX02476	AMPFI_01898
OG0009617	ASTMX16732	AMPFI_17964
OG0009620	ASTMX10916	AMPFI_14636
OG0009624	ASTMX08978	AMPFI_20765
OG0009634	ASTMX21616	AMPFI_21346
OG0009637	ASTMX09523	AMPFI_13092
OG0009638	ASTMX17100	AMPFI_01739
OG0009639	ASTMX20605	AMPFI_02259
OG0009640	ASTMX00010	AMPFI_20910
OG0009642	ASTMX01806	AMPFI_19250
OG0009646	ASTMX09037	AMPFI_13600
OG0009649	ASTMX21147	AMPFI_07466
OG0009652	ASTMX08110	AMPFI_25822
OG0009653	ASTMX16709	AMPFI_10839
OG0009658	ASTMX03348	AMPFI_02958, AMPFI_00484
OG0009659	ASTMX12985	AMPFI_00578
OG0009662	ASTMX02164	AMPFI_02895
OG0009664	ASTMX04229	AMPFI_06420, AMPFI_03166, AMPFI_11084, AMPFI_22066, AMPFI_03028, AMPFI_15429, AMPFI_24546, AMPFI_21200, AMPFI_17053, AMPFI_17996, AMPFI_03596, AMPFI_26079, AMPFI_05352, AMPFI_20312
OG0009665	ASTMX03747	AMPFI_03783
OG0009666	ASTMX03914	AMPFI_04507, AMPFI_04287
OG0009669	ASTMX13978	AMPFI_07745
OG0009670	ASTMX01255	AMPFI_09196
OG0009675	ASTMX03284	AMPFI_11725
OG0009676	ASTMX00921	AMPFI_12195
OG0009677	ASTMX19345	AMPFI_13498
OG0009678	ASTMX21777	AMPFI_13755
OG0009680	ASTMX19456	AMPFI_15819
OG0009681	ASTMX09708	AMPFI_18141
OG0009683	ASTMX11132	AMPFI_20579
OG0009684	ASTMX10249	AMPFI_21272
OG0009686	ASTMX04026	AMPFI_22020
OG0009687	ASTMX16481	AMPFI_22436
OG0009856	ASTMX11022	AMPFI_08839
OG0009858	ASTMX05580	AMPFI_21257
OG0009863	ASTMX11672	AMPFI_21546
OG0009865	ASTMX22581	AMPFI_11044
OG0009871	ASTMX08293, ASTMX12606	AMPFI_16168
OG0009875	ASTMX17652	AMPFI_13019
OG0009878	ASTMX13386	AMPFI_20115
OG0009879	ASTMX03892	AMPFI_18891
OG0009890	ASTMX15574	AMPFI_16717
OG0009892	ASTMX15123	AMPFI_05451
OG0009902	ASTMX14965	AMPFI_05430
OG0009908	ASTMX04452	AMPFI_16849
OG0009912	ASTMX13756	AMPFI_24944, AMPFI_10735
