Orthogroup	ASTMX	OWEFU
OG0006237	ASTMX05214	OFUSG23373.1.p1
OG0006238	ASTMX01095	OFUSG26669.1.p1
OG0006239	ASTMX06263	OFUSG20238.1.p1
OG0006240	ASTMX09461	OFUSG07675.1.p1
OG0006241	ASTMX02817	OFUSG07997.1.p1
OG0006242	ASTMX19236	OFUSG10779.1.p1
OG0006243	ASTMX03387	OFUSG08426.1.p1
OG0006244	ASTMX15329	OFUSG15035.1.p1, OFUSG15035.2.p1
OG0006245	ASTMX05448	OFUSG15791.1.p1
OG0006246	ASTMX13362	OFUSG08845.1.p1
OG0006247	ASTMX04057	OFUSG08877.1.p1, OFUSG08877.2.p1
OG0006248	ASTMX11835	OFUSG14183.1.p1
OG0006249	ASTMX13840	OFUSG24697.1.p1
OG0006250	ASTMX17884	OFUSG20233.1.p1
OG0006251	ASTMX02311	OFUSG24167.1.p1
OG0006252	ASTMX06888	OFUSG16937.1.p1
OG0006253	ASTMX06015	OFUSG07386.1.p1
OG0006254	ASTMX17345	OFUSG09915.1.p1, OFUSG26243.1.p1
OG0006255	ASTMX07647	OFUSG06569.1.p1
OG0006256	ASTMX06197	OFUSG19644.1.p1
OG0006257	ASTMX02479	OFUSG13890.1.p1
OG0006258	ASTMX07763	OFUSG03856.1.p1
OG0006259	ASTMX10232	OFUSG23380.2.p1, OFUSG23380.1.p1
OG0006260	ASTMX00800	OFUSG05929.1.p1
OG0006261	ASTMX20674, ASTMX13944	OFUSG05622.1.p1
OG0006262	ASTMX07419	OFUSG05390.1.p1
OG0006263	ASTMX09582	OFUSG20709.1.p1
OG0006264	ASTMX18801	OFUSG07824.1.p1
OG0006266	ASTMX11103	OFUSG07125.2.p1, OFUSG07125.1.p1
OG0006267	ASTMX10007	OFUSG10940.1.p1
OG0006268	ASTMX22171, ASTMX17106	OFUSG14220.1.p1
OG0006269	ASTMX19370	OFUSG19462.1.p1
OG0006270	ASTMX17198	OFUSG08585.1.p1
OG0006271	ASTMX19101	OFUSG01027.1.p1
OG0006272	ASTMX03363, ASTMX07014	OFUSG15517.1.p1, OFUSG15518.1.p1, OFUSG17920.1.p1, OFUSG03907.1.p1
OG0006273	ASTMX11927, ASTMX18357	OFUSG20420.2.p1, OFUSG20420.1.p1
OG0006275	ASTMX11336	OFUSG01454.1.p1
OG0006277	ASTMX04405	OFUSG15168.1.p1
OG0006278	ASTMX15116, ASTMX20655	OFUSG23917.1.p1, OFUSG23916.1.p1, OFUSG23916.2.p1
OG0006279	ASTMX00059	OFUSG00790.1.p1
OG0006280	ASTMX08931	OFUSG25094.1.p1
OG0006281	ASTMX09240	OFUSG00050.2.p1, OFUSG00050.1.p1
OG0006282	ASTMX02944	OFUSG04147.1.p1
OG0006283	ASTMX21521	OFUSG26352.1.p1
OG0006284	ASTMX07872	OFUSG23445.1.p1
OG0006285	ASTMX03323	OFUSG08179.1.p1
OG0006286	ASTMX19660	OFUSG08272.1.p1
OG0006288	ASTMX07795	OFUSG15550.1.p1
OG0006289	ASTMX06413	OFUSG05692.1.p1
OG0006290	ASTMX17617	OFUSG17255.1.p1, OFUSG17249.1.p1, OFUSG17253.1.p1
OG0006291	ASTMX17063	OFUSG08297.1.p1
OG0006292	ASTMX00426, ASTMX17287	OFUSG15723.1.p1
OG0006293	ASTMX05974	OFUSG15450.1.p1
OG0006294	ASTMX01270	OFUSG11961.1.p1
OG0006295	ASTMX09386	OFUSG15765.2.p1, OFUSG15765.1.p1
OG0006296	ASTMX18579	OFUSG06121.1.p1, OFUSG06121.2.p1
OG0006297	ASTMX09427	OFUSG06255.1.p1
OG0006298	ASTMX05352	OFUSG04372.1.p1
OG0006299	ASTMX02534, ASTMX00914, ASTMX10805	OFUSG00606.1.p1
OG0006300	ASTMX17712	OFUSG12289.1.p1
OG0006301	ASTMX01384	OFUSG12150.1.p1
OG0006302	ASTMX08308	OFUSG08996.1.p1, OFUSG08996.2.p1
OG0006303	ASTMX02065, ASTMX06761	OFUSG08907.1.p1
OG0006304	ASTMX18842, ASTMX01237	OFUSG21576.1.p1
OG0006305	ASTMX10505, ASTMX21775	OFUSG06132.1.p1, OFUSG06132.2.p1
OG0006306	ASTMX07488	OFUSG07033.2.p1, OFUSG07033.3.p1, OFUSG07033.1.p1
OG0006307	ASTMX21749	OFUSG13078.1.p1
OG0006308	ASTMX09635	OFUSG22095.1.p1
OG0006309	ASTMX17488, ASTMX21821	OFUSG01691.1.p1
OG0006310	ASTMX08982	OFUSG00395.1.p1
OG0006311	ASTMX15780	OFUSG00976.1.p1
OG0006312	ASTMX02149	OFUSG19151.1.p1
OG0006313	ASTMX07483	OFUSG13104.1.p1
OG0006314	ASTMX00057	OFUSG04293.1.p1
OG0006315	ASTMX14142	OFUSG11578.1.p1
OG0006316	ASTMX10565	OFUSG10798.1.p1, OFUSG10798.2.p1
OG0006318	ASTMX09099, ASTMX09535	OFUSG00349.1.p1
OG0006319	ASTMX08869	OFUSG21159.1.p1
OG0006320	ASTMX08316	OFUSG06963.1.p1
OG0006321	ASTMX00205	OFUSG22961.1.p1
OG0006322	ASTMX22209, ASTMX09224	OFUSG06165.1.p1
OG0006323	ASTMX00548	OFUSG03585.1.p1
OG0006324	ASTMX17164	OFUSG05424.1.p1
OG0006325	ASTMX08604	OFUSG25419.1.p1, OFUSG25419.2.p1
OG0006326	ASTMX13124	OFUSG25472.1.p1
OG0006327	ASTMX13254	OFUSG21151.1.p1
OG0006329	ASTMX05107	OFUSG06525.1.p1
OG0006330	ASTMX01722	OFUSG09632.1.p1
OG0006331	ASTMX13932	OFUSG21663.1.p1
OG0006332	ASTMX20059	OFUSG07284.1.p1
OG0006333	ASTMX07559, ASTMX19920, ASTMX01196	OFUSG00350.1.p1
OG0006334	ASTMX04134	OFUSG16855.1.p1
OG0006335	ASTMX09406	OFUSG12800.1.p1
OG0006336	ASTMX02422	OFUSG21313.1.p1, OFUSG21313.2.p1
OG0006337	ASTMX03335	OFUSG08817.1.p1
OG0006338	ASTMX02377	OFUSG17633.1.p1, OFUSG17633.2.p1
OG0006339	ASTMX03417	OFUSG15007.2.p1, OFUSG15007.1.p1
OG0006340	ASTMX02502	OFUSG17804.1.p1
OG0006341	ASTMX08564	OFUSG13525.1.p1
OG0006343	ASTMX11794, ASTMX15900	OFUSG03113.1.p1
OG0006344	ASTMX22591, ASTMX22499, ASTMX11732	OFUSG17196.1.p1
OG0006345	ASTMX18765	OFUSG21050.1.p1
OG0006346	ASTMX12353	OFUSG19567.1.p1
OG0006347	ASTMX02893	OFUSG04201.1.p1
OG0006348	ASTMX21253	OFUSG08022.1.p1
OG0006349	ASTMX21417	OFUSG13717.1.p1, OFUSG13717.2.p1
OG0006350	ASTMX10119	OFUSG10010.1.p1
OG0006351	ASTMX00069, ASTMX11619	OFUSG02528.1.p1
OG0006352	ASTMX18568, ASTMX00324	OFUSG16779.1.p1
OG0006353	ASTMX20203	OFUSG21707.1.p1
OG0006354	ASTMX12076	OFUSG05660.1.p1
OG0006355	ASTMX10746	OFUSG05633.1.p1
OG0006356	ASTMX13066	OFUSG15113.1.p1
OG0006357	ASTMX11161	OFUSG10930.1.p1, OFUSG10933.1.p1
OG0006358	ASTMX03055	OFUSG05609.1.p1
OG0006359	ASTMX06500	OFUSG26138.1.p1
OG0006360	ASTMX14422	OFUSG01922.1.p1
OG0006361	ASTMX06246	OFUSG20881.1.p1
OG0006362	ASTMX07490	OFUSG09542.1.p1
OG0006363	ASTMX18537	OFUSG19547.2.p1, OFUSG19547.1.p1
OG0006364	ASTMX12481	OFUSG04672.1.p1
OG0006365	ASTMX02702, ASTMX04108	OFUSG03344.1.p1
OG0006366	ASTMX06324	OFUSG25785.1.p1
OG0006367	ASTMX20819, ASTMX04562	OFUSG13408.1.p1
OG0006368	ASTMX18294	OFUSG24275.1.p1, OFUSG24275.2.p1
OG0006370	ASTMX17423	OFUSG21077.1.p1
OG0006372	ASTMX09546	OFUSG07198.1.p1
OG0006375	ASTMX07697	OFUSG10211.1.p1
OG0006376	ASTMX13354, ASTMX13353	OFUSG26673.1.p1
OG0006377	ASTMX03390	OFUSG13142.1.p1
OG0006378	ASTMX20075	OFUSG06139.1.p1
OG0006379	ASTMX03283	OFUSG11248.2.p1, OFUSG11248.1.p1
OG0006380	ASTMX04671	OFUSG17771.1.p1, OFUSG02849.1.p1
OG0006382	ASTMX04600	OFUSG11579.1.p1
OG0006383	ASTMX03733	OFUSG19592.1.p1
OG0006384	ASTMX17353	OFUSG10582.1.p1
OG0006385	ASTMX03955, ASTMX10459	OFUSG11265.1.p1
OG0006386	ASTMX12433	OFUSG01436.1.p1
OG0006387	ASTMX02531	OFUSG00913.1.p1
OG0006388	ASTMX03637, ASTMX01564	OFUSG18462.1.p1
OG0006390	ASTMX12951	OFUSG06648.1.p1
OG0006391	ASTMX13826, ASTMX02973	OFUSG08068.1.p1
OG0006392	ASTMX09822	OFUSG00142.1.p1
OG0006393	ASTMX10085, ASTMX03992, ASTMX03991	OFUSG08709.1.p1
OG0006394	ASTMX13173	OFUSG18375.1.p1
OG0006395	ASTMX16987	OFUSG13284.1.p1
OG0006396	ASTMX09039	OFUSG23581.1.p1
OG0006399	ASTMX16353, ASTMX16352	OFUSG22262.1.p1
OG0006401	ASTMX17015, ASTMX01922	OFUSG15978.1.p1
OG0006402	ASTMX21779	OFUSG07589.2.p1, OFUSG07589.1.p1
OG0006405	ASTMX04722, ASTMX02186	OFUSG10162.1.p1
OG0006406	ASTMX21683, ASTMX16175	OFUSG01942.1.p1
OG0006407	ASTMX09544, ASTMX06711	OFUSG09787.1.p1
OG0006408	ASTMX14791	OFUSG11778.2.p1, OFUSG11778.3.p1, OFUSG11778.1.p1
OG0006412	ASTMX19358, ASTMX06397, ASTMX03151, ASTMX22449, ASTMX20416	OFUSG12652.1.p1
OG0006413	ASTMX04042, ASTMX19365, ASTMX05566, ASTMX08322, ASTMX08529	OFUSG19199.1.p1, OFUSG19199.2.p1, OFUSG05826.1.p1
OG0006414	ASTMX04060, ASTMX21246, ASTMX18256, ASTMX07659	OFUSG08684.1.p1, OFUSG08946.1.p1
OG0006443	ASTMX17383	OFUSG25627.1.p1
OG0006446	ASTMX14441	OFUSG07247.1.p1, OFUSG07247.2.p1
OG0006447	ASTMX03343	OFUSG07863.2.p1, OFUSG07863.1.p1
OG0006448	ASTMX06552	OFUSG04041.1.p1
OG0006449	ASTMX00867	OFUSG16963.1.p1
OG0006452	ASTMX00706, ASTMX06385	OFUSG06652.1.p1
OG0006454	ASTMX09892, ASTMX15753	OFUSG15262.1.p1
OG0006456	ASTMX13571	OFUSG07766.1.p1
OG0006458	ASTMX14899	OFUSG09602.1.p1
OG0006459	ASTMX05149	OFUSG19921.1.p1
OG0006460	ASTMX10934	OFUSG12314.1.p1
OG0006461	ASTMX20285	OFUSG19155.1.p1
OG0006462	ASTMX07745, ASTMX16027	OFUSG17891.1.p1
OG0006463	ASTMX03382, ASTMX03381	OFUSG19852.1.p1
OG0006464	ASTMX07158	OFUSG14585.1.p1
OG0006465	ASTMX04889	OFUSG25347.1.p1
OG0006467	ASTMX08996	OFUSG18307.1.p1
OG0006468	ASTMX13923	OFUSG04866.1.p1
OG0006469	ASTMX04166	OFUSG10425.1.p1
OG0006470	ASTMX19812	OFUSG06000.1.p1
OG0006471	ASTMX10543	OFUSG26571.1.p1
OG0006472	ASTMX03121	OFUSG24781.1.p1
OG0006474	ASTMX05105	OFUSG22247.1.p1
OG0006475	ASTMX06213	OFUSG04046.1.p1
OG0006476	ASTMX03680	OFUSG03550.1.p1
OG0006477	ASTMX01733	OFUSG10191.1.p1
OG0006478	ASTMX19975	OFUSG17348.1.p1
OG0006479	ASTMX05244	OFUSG13673.1.p1
OG0006480	ASTMX10507	OFUSG25523.1.p1
OG0006481	ASTMX12810	OFUSG08691.1.p1
OG0006482	ASTMX15100	OFUSG12549.1.p1
OG0006483	ASTMX12268	OFUSG12008.1.p1
OG0006484	ASTMX15629, ASTMX15630	OFUSG19772.1.p1, OFUSG19926.1.p1
OG0006485	ASTMX05625	OFUSG21874.1.p1
OG0006486	ASTMX00970	OFUSG19374.1.p1
OG0006487	ASTMX19663	OFUSG05608.1.p1
OG0006488	ASTMX20556	OFUSG12523.1.p1
OG0006490	ASTMX07123	OFUSG06326.1.p1
OG0006491	ASTMX09131	OFUSG23711.2.p1, OFUSG23711.1.p1
OG0006492	ASTMX06268	OFUSG20574.1.p1
OG0006493	ASTMX06078	OFUSG03992.1.p1
OG0006494	ASTMX06517	OFUSG14669.1.p1
OG0006495	ASTMX10481, ASTMX20222, ASTMX20221	OFUSG04893.1.p1
OG0006496	ASTMX13132	OFUSG25735.1.p1
OG0006497	ASTMX04148	OFUSG26162.2.p1, OFUSG26162.1.p1
OG0006498	ASTMX09105	OFUSG02085.1.p1
OG0006499	ASTMX03118, ASTMX19284	OFUSG25431.1.p1
OG0006500	ASTMX01354	OFUSG25266.2.p1, OFUSG25266.4.p1, OFUSG25266.1.p1, OFUSG25266.3.p1
OG0006501	ASTMX20489	OFUSG11467.1.p1
OG0006502	ASTMX03641	OFUSG10803.1.p1
OG0006503	ASTMX17879	OFUSG14469.2.p1, OFUSG14469.1.p1
OG0006504	ASTMX09346	OFUSG15072.1.p1
OG0006505	ASTMX14118	OFUSG16553.1.p1
OG0006506	ASTMX07943, ASTMX07944	OFUSG01137.1.p1
OG0006507	ASTMX06390	OFUSG12744.1.p1
OG0006508	ASTMX20868	OFUSG18945.1.p1
OG0006509	ASTMX17571	OFUSG03651.1.p1
OG0006510	ASTMX21327	OFUSG20796.1.p1
OG0006511	ASTMX07468	OFUSG05200.1.p1
OG0006512	ASTMX17346	OFUSG21542.1.p1
OG0006513	ASTMX12836	OFUSG03683.1.p1
OG0006514	ASTMX14865	OFUSG02146.1.p1
OG0006515	ASTMX02761	OFUSG21785.1.p1
OG0006516	ASTMX04545	OFUSG12180.1.p1
OG0006517	ASTMX11934	OFUSG04272.1.p1, OFUSG04272.2.p1
OG0006518	ASTMX04564	OFUSG00809.1.p1
OG0006519	ASTMX01289	OFUSG12108.1.p1
OG0006520	ASTMX13980	OFUSG02676.1.p1, OFUSG02676.2.p1
OG0006522	ASTMX12222, ASTMX05880	OFUSG23837.1.p1
OG0006523	ASTMX06331	OFUSG25098.1.p1
OG0006524	ASTMX08327	OFUSG06601.1.p1
OG0006525	ASTMX04027	OFUSG05605.1.p1, OFUSG05605.2.p1
OG0006527	ASTMX22946, ASTMX16450, ASTMX16451	OFUSG10020.1.p1
OG0006528	ASTMX16747	OFUSG16333.1.p1
OG0006530	ASTMX01859	OFUSG08937.1.p1, OFUSG08937.2.p1, OFUSG08940.1.p1
OG0006531	ASTMX07225	OFUSG08018.1.p1
OG0006532	ASTMX02900	OFUSG21209.1.p1, OFUSG21209.2.p1
OG0006534	ASTMX18494	OFUSG06528.1.p1
OG0006536	ASTMX04129	OFUSG18668.1.p1, OFUSG18668.2.p1
OG0006537	ASTMX08262	OFUSG03143.1.p1
OG0006538	ASTMX18870	OFUSG13745.1.p1
OG0006540	ASTMX04121	OFUSG14726.1.p1
OG0006541	ASTMX10564	OFUSG06483.2.p1, OFUSG06483.1.p1, OFUSG06483.3.p1, OFUSG06483.4.p1
OG0006542	ASTMX13981	OFUSG09004.1.p1
OG0006543	ASTMX20456	OFUSG21011.1.p1
OG0006544	ASTMX18699	OFUSG18629.1.p1
OG0006545	ASTMX12257	OFUSG15934.2.p1, OFUSG15934.1.p1
OG0006546	ASTMX21843	OFUSG21871.1.p1
OG0006547	ASTMX12162	OFUSG18962.1.p1
OG0006549	ASTMX13289	OFUSG05487.1.p1
OG0006550	ASTMX02023	OFUSG06119.1.p1
OG0006552	ASTMX10359	OFUSG08440.1.p1
OG0006553	ASTMX04960	OFUSG11130.1.p1
OG0006554	ASTMX07799	OFUSG24021.1.p1
OG0006555	ASTMX00532	OFUSG26489.2.p1, OFUSG26489.1.p1
OG0006556	ASTMX04835	OFUSG03445.1.p1
OG0006557	ASTMX00610	OFUSG14941.1.p1
OG0006560	ASTMX10786	OFUSG12114.4.p1, OFUSG12114.3.p1, OFUSG12114.1.p1, OFUSG12114.2.p1
OG0006561	ASTMX15649	OFUSG12514.1.p1
OG0006562	ASTMX04124	OFUSG24816.1.p1
OG0006563	ASTMX14853	OFUSG11471.1.p1
OG0006564	ASTMX05891	OFUSG14858.1.p1, OFUSG14858.2.p1
OG0006565	ASTMX05183, ASTMX13946	OFUSG18814.1.p1
OG0006566	ASTMX21272	OFUSG10028.1.p1
OG0006567	ASTMX00688	OFUSG17173.1.p1
OG0006568	ASTMX11588	OFUSG17701.1.p1
OG0006569	ASTMX04216	OFUSG12406.1.p1
OG0006570	ASTMX00900	OFUSG08159.1.p1
OG0006571	ASTMX18330	OFUSG19904.1.p1
OG0006573	ASTMX15993	OFUSG14956.1.p1, OFUSG14956.2.p1
OG0006574	ASTMX02442	OFUSG08878.1.p1
OG0006575	ASTMX03347	OFUSG20418.1.p1
OG0006576	ASTMX19578	OFUSG07193.1.p1
OG0006577	ASTMX02962	OFUSG09702.1.p1
OG0006578	ASTMX20623, ASTMX20624	OFUSG18955.1.p1
OG0006579	ASTMX10487	OFUSG26574.1.p1, OFUSG26574.2.p1
OG0006581	ASTMX05136	OFUSG15947.1.p1
OG0006583	ASTMX09907	OFUSG00932.1.p1
OG0006584	ASTMX01917	OFUSG03955.1.p1
OG0006585	ASTMX03264	OFUSG25142.1.p1
OG0006586	ASTMX00582	OFUSG07058.1.p1
OG0006587	ASTMX17293	OFUSG11331.1.p1
OG0006588	ASTMX22543	OFUSG19522.1.p1
OG0006589	ASTMX01982	OFUSG06855.1.p1
OG0006590	ASTMX01101	OFUSG10587.1.p1
OG0006591	ASTMX01816	OFUSG13603.1.p1
OG0006592	ASTMX19848	OFUSG01351.1.p1
OG0006593	ASTMX13747	OFUSG17362.1.p1
OG0006594	ASTMX10490	OFUSG22740.1.p1
OG0006595	ASTMX17451	OFUSG10655.1.p1
OG0006596	ASTMX15703	OFUSG22773.1.p1
OG0006597	ASTMX08816	OFUSG02614.1.p1
OG0006598	ASTMX03337	OFUSG19727.1.p1
OG0006600	ASTMX01495	OFUSG18292.1.p1
OG0006602	ASTMX13176	OFUSG12840.1.p1
OG0006603	ASTMX16596	OFUSG20547.1.p1
OG0006604	ASTMX04380	OFUSG14932.1.p1
OG0006605	ASTMX19206	OFUSG07817.1.p1
OG0006606	ASTMX07238	OFUSG00454.1.p1
OG0006607	ASTMX07493	OFUSG21232.1.p1
OG0006608	ASTMX16691, ASTMX06296	OFUSG24911.1.p1
OG0006609	ASTMX17421	OFUSG02001.1.p1
OG0006610	ASTMX19699	OFUSG18091.1.p1
OG0006611	ASTMX17727	OFUSG04528.1.p1
OG0006613	ASTMX21383	OFUSG14105.1.p1
OG0006614	ASTMX01993	OFUSG01350.1.p1
OG0006615	ASTMX12256	OFUSG16559.1.p1
OG0006616	ASTMX13105	OFUSG13783.1.p1
OG0006617	ASTMX19960	OFUSG26038.1.p1
OG0006618	ASTMX02646	OFUSG09409.1.p1, OFUSG09409.2.p1
OG0006619	ASTMX17174	OFUSG17331.1.p1
OG0006620	ASTMX10793, ASTMX08180	OFUSG09973.1.p1, OFUSG09973.2.p1
OG0006621	ASTMX03527	OFUSG22792.2.p1, OFUSG22792.1.p1
OG0006622	ASTMX01144	OFUSG13902.1.p1
OG0006623	ASTMX00578	OFUSG08341.1.p1
OG0006624	ASTMX19460	OFUSG24399.1.p1
OG0006625	ASTMX17003, ASTMX17004	OFUSG24278.1.p1
OG0006626	ASTMX00608	OFUSG23882.1.p1
OG0006627	ASTMX01364	OFUSG00423.1.p1
OG0006628	ASTMX02213, ASTMX00249	OFUSG13146.1.p1
OG0006630	ASTMX22622	OFUSG04586.1.p1
OG0006631	ASTMX13615	OFUSG16224.1.p1
OG0006633	ASTMX18345	OFUSG13007.1.p1
OG0006635	ASTMX19723	OFUSG06292.1.p1
OG0006636	ASTMX06791	OFUSG10617.1.p1
OG0006637	ASTMX01565	OFUSG10278.1.p1
OG0006638	ASTMX05476	OFUSG22936.1.p1
OG0006639	ASTMX05575, ASTMX21284	OFUSG13101.1.p1, OFUSG13101.3.p1, OFUSG13101.2.p1
OG0006640	ASTMX09650	OFUSG26127.1.p1
OG0006641	ASTMX01398	OFUSG12386.1.p1
OG0006642	ASTMX03226	OFUSG11052.2.p1, OFUSG11052.1.p1
OG0006644	ASTMX21336	OFUSG05210.1.p1, OFUSG05210.2.p1
OG0006645	ASTMX14608	OFUSG03917.1.p1
OG0006646	ASTMX04908	OFUSG09025.1.p1
OG0006647	ASTMX21895	OFUSG20515.1.p1
OG0006648	ASTMX11425	OFUSG01878.1.p1
OG0006649	ASTMX22278	OFUSG25221.1.p1
OG0006650	ASTMX22454	OFUSG20882.1.p1
OG0006651	ASTMX03710	OFUSG00046.1.p1
OG0006652	ASTMX16547	OFUSG11400.1.p1
OG0006653	ASTMX11926	OFUSG20540.1.p1
OG0006654	ASTMX10252	OFUSG00452.1.p1
OG0006655	ASTMX02610	OFUSG19958.1.p1
OG0006657	ASTMX13430	OFUSG22199.1.p1
OG0006658	ASTMX01278	OFUSG17172.1.p1
OG0006659	ASTMX08325	OFUSG06187.1.p1
OG0006660	ASTMX16840, ASTMX15712	OFUSG19060.2.p1, OFUSG19060.1.p1
OG0006661	ASTMX06079	OFUSG14188.1.p1
OG0006662	ASTMX10852	OFUSG08824.1.p1
OG0006663	ASTMX20793	OFUSG22165.1.p1
OG0006664	ASTMX18894	OFUSG25665.1.p1
OG0006667	ASTMX06457	OFUSG08145.1.p1
OG0006668	ASTMX08555	OFUSG02998.1.p1
OG0006669	ASTMX07762	OFUSG13077.1.p1
OG0006670	ASTMX08852	OFUSG26654.1.p1
OG0006671	ASTMX02120	OFUSG21240.1.p1, OFUSG21240.2.p1, OFUSG06654.1.p1
OG0006672	ASTMX03220	OFUSG21580.1.p1, OFUSG05280.1.p1
OG0006673	ASTMX18034, ASTMX05111	OFUSG05657.1.p1
OG0006675	ASTMX17949	OFUSG06567.1.p1
OG0006677	ASTMX10112	OFUSG11057.1.p1
OG0006678	ASTMX21609	OFUSG10168.1.p1
OG0006679	ASTMX01521	OFUSG05521.1.p1
OG0006680	ASTMX00952	OFUSG25575.1.p1
OG0006681	ASTMX10798	OFUSG07984.1.p1, OFUSG07984.2.p1
OG0006683	ASTMX17752	OFUSG05321.1.p1
OG0006684	ASTMX19788	OFUSG18660.1.p1
OG0006686	ASTMX07806	OFUSG07659.1.p1
OG0006687	ASTMX05776	OFUSG00286.1.p1, OFUSG00286.2.p1, OFUSG00286.3.p1
OG0006688	ASTMX02675	OFUSG20459.1.p1
OG0006689	ASTMX02612	OFUSG08609.1.p1
OG0006690	ASTMX15458	OFUSG06696.1.p1
OG0006691	ASTMX01429	OFUSG16702.1.p1
OG0006692	ASTMX15358	OFUSG24594.1.p1
OG0006693	ASTMX13879	OFUSG10949.2.p1, OFUSG10949.1.p1
OG0006694	ASTMX03870	OFUSG00920.1.p1
OG0006695	ASTMX21264	OFUSG11942.2.p1, OFUSG11942.1.p1
OG0006697	ASTMX19949, ASTMX09481	OFUSG19206.1.p1
OG0006698	ASTMX14552	OFUSG23145.1.p1
OG0006700	ASTMX18394	OFUSG14553.1.p1, OFUSG14553.2.p1
OG0006702	ASTMX04300	OFUSG17468.1.p1
OG0006703	ASTMX15261	OFUSG17467.1.p1
OG0006704	ASTMX03144	OFUSG24049.1.p1, OFUSG24049.2.p1
OG0006705	ASTMX18210	OFUSG26369.1.p1
OG0006706	ASTMX06498	OFUSG08397.1.p1
OG0006707	ASTMX05711	OFUSG08099.1.p1
OG0006708	ASTMX11423	OFUSG09261.1.p1
OG0006709	ASTMX12695	OFUSG15942.1.p1
OG0006710	ASTMX16956	OFUSG08433.1.p1
OG0006711	ASTMX17012	OFUSG08216.2.p1, OFUSG08216.1.p1
OG0006712	ASTMX19601	OFUSG20365.1.p1
OG0006713	ASTMX15643, ASTMX17218	OFUSG12181.1.p1
OG0006714	ASTMX07976	OFUSG05991.1.p1
OG0006715	ASTMX14563, ASTMX06410	OFUSG05666.2.p1, OFUSG05666.1.p1
OG0006716	ASTMX11731	OFUSG19704.1.p1
OG0006717	ASTMX04689	OFUSG11275.1.p1
OG0006718	ASTMX17392	OFUSG06334.1.p1
OG0006719	ASTMX11390	OFUSG17863.1.p1, OFUSG17863.2.p1
OG0006720	ASTMX06026	OFUSG25754.1.p1
OG0006721	ASTMX18174	OFUSG19919.1.p1
OG0006722	ASTMX12405	OFUSG21212.1.p1
OG0006723	ASTMX13335	OFUSG26548.1.p1, OFUSG26548.2.p1
OG0006724	ASTMX17753	OFUSG21328.1.p1
OG0006725	ASTMX09476	OFUSG08266.1.p1, OFUSG08266.2.p1
OG0006726	ASTMX03873	OFUSG13177.1.p1
OG0006727	ASTMX20841	OFUSG00262.1.p1
OG0006727	ASTMX20842	OFUSG00260.1.p1
OG0006728	ASTMX14617	OFUSG16443.1.p1
OG0006729	ASTMX05077	OFUSG13327.1.p1
OG0006731	ASTMX19985	OFUSG06606.1.p1
OG0006732	ASTMX22779	OFUSG12612.1.p1
OG0006733	ASTMX09373, ASTMX11811	OFUSG12388.1.p1
OG0006734	ASTMX04829	OFUSG12554.2.p1, OFUSG12554.1.p1
OG0006735	ASTMX05292	OFUSG06383.1.p1
OG0006736	ASTMX03650	OFUSG20663.1.p1
OG0006737	ASTMX11682	OFUSG20388.1.p1
OG0006738	ASTMX13600	OFUSG04512.1.p1, OFUSG04512.2.p1
OG0006741	ASTMX00781	OFUSG06701.1.p1
OG0006742	ASTMX08794, ASTMX20354	OFUSG03313.1.p1
OG0006743	ASTMX13436, ASTMX07092	OFUSG06349.1.p1
OG0006745	ASTMX16122	OFUSG12641.1.p1
OG0006748	ASTMX18321	OFUSG19703.1.p1
OG0006749	ASTMX10213	OFUSG03600.1.p1
OG0006750	ASTMX03816	OFUSG21225.1.p1
OG0006752	ASTMX03481	OFUSG07006.1.p1
OG0006753	ASTMX08486	OFUSG11357.1.p1
OG0006754	ASTMX06832	OFUSG20799.2.p1, OFUSG20799.1.p1
OG0006755	ASTMX00482	OFUSG03174.1.p1
OG0006756	ASTMX09700	OFUSG10391.1.p1
OG0006757	ASTMX13935	OFUSG10397.1.p1, OFUSG10397.2.p1
OG0006758	ASTMX00799	OFUSG25525.1.p1
OG0006759	ASTMX17468	OFUSG06758.4.p1, OFUSG06758.1.p1, OFUSG06758.2.p1, OFUSG06758.3.p1
OG0006760	ASTMX10010	OFUSG21191.1.p1
OG0006761	ASTMX19006	OFUSG02527.1.p1
OG0006762	ASTMX19374, ASTMX06557	OFUSG25265.1.p1
OG0006763	ASTMX04265, ASTMX18089	OFUSG07768.2.p1
OG0006764	ASTMX04734	OFUSG03696.1.p1, OFUSG02469.1.p1, OFUSG01080.1.p1
OG0006765	ASTMX03547, ASTMX03548	OFUSG05142.1.p1
OG0006766	ASTMX03906	OFUSG14742.1.p1
OG0006768	ASTMX01848	OFUSG09331.1.p1
OG0006769	ASTMX00239	OFUSG26103.1.p1
OG0006770	ASTMX05163, ASTMX17797	OFUSG20130.1.p1
OG0006772	ASTMX17412	OFUSG05966.1.p1
OG0006775	ASTMX07700	OFUSG11034.1.p1
OG0006776	ASTMX14097	OFUSG15876.1.p1
OG0006777	ASTMX09376	OFUSG11705.1.p1
OG0006780	ASTMX04854	OFUSG26802.1.p1, OFUSG26802.2.p1
OG0006784	ASTMX14614	OFUSG04222.1.p1
OG0006787	ASTMX01901, ASTMX01425	OFUSG13124.1.p1
OG0006788	ASTMX22547, ASTMX03502, ASTMX07005, ASTMX18665, ASTMX04286	OFUSG03607.1.p1
