Orthogroup	ASTMX	APOSJ_ok
OG0007484	ASTMX16513	APOSJ_20434
OG0007485	ASTMX15236	APOSJ_32278, APOSJ_32277
OG0007486	ASTMX17982, ASTMX09285, ASTMX22505	APOSJ_44549
OG0007487	ASTMX04401	APOSJ_27134, APOSJ_27136, APOSJ_27137, APOSJ_04423, APOSJ_27138, APOSJ_27139
OG0007488	ASTMX15704	APOSJ_64769, APOSJ_64768
OG0007489	ASTMX20723	APOSJ_31344, APOSJ_31345, APOSJ_64774
OG0007490	ASTMX11459	APOSJ_48671, APOSJ_48670
OG0007491	ASTMX21855	APOSJ_56972
OG0007492	ASTMX22346	APOSJ_24846, APOSJ_24852
OG0007493	ASTMX17601, ASTMX16370	APOSJ_15054, APOSJ_15053
OG0007494	ASTMX10193	APOSJ_63591
OG0007495	ASTMX11414	APOSJ_07062
OG0007496	ASTMX22765	APOSJ_37453
OG0007497	ASTMX00120	APOSJ_60806, APOSJ_60807
OG0007498	ASTMX21105	APOSJ_20907, APOSJ_20908
OG0007500	ASTMX04154, ASTMX15693	APOSJ_55184, APOSJ_55182, APOSJ_55183, APOSJ_55185
OG0007501	ASTMX07151	APOSJ_42631, APOSJ_42632, APOSJ_42629, APOSJ_42630
OG0007503	ASTMX06574	APOSJ_14688
OG0007504	ASTMX12320	APOSJ_56533, APOSJ_56531, APOSJ_56529, APOSJ_56532, APOSJ_56528
OG0007506	ASTMX01578	APOSJ_31897, APOSJ_03081, APOSJ_31899, APOSJ_31903, APOSJ_31902, APOSJ_31898
OG0007508	ASTMX03316	APOSJ_42211, APOSJ_12770, APOSJ_42209
OG0007509	ASTMX09639	APOSJ_22228
OG0007510	ASTMX02461	APOSJ_48359, APOSJ_48360
OG0007513	ASTMX22406, ASTMX07121	APOSJ_56124, APOSJ_22446
OG0007514	ASTMX05469	APOSJ_07340, APOSJ_07342, APOSJ_07341, APOSJ_46218
OG0007515	ASTMX11064	APOSJ_13871, APOSJ_13866, APOSJ_13864, APOSJ_21741, APOSJ_13863, APOSJ_13868, APOSJ_13865, APOSJ_13867
OG0007517	ASTMX00346	APOSJ_46614, APOSJ_16841, APOSJ_62115
OG0007518	ASTMX22420	APOSJ_61569
OG0007519	ASTMX02575	APOSJ_57278, APOSJ_19035, APOSJ_27726, APOSJ_19033, APOSJ_19034
OG0007524	ASTMX11833	APOSJ_10739
OG0007525	ASTMX02842	APOSJ_36525
OG0007527	ASTMX20421, ASTMX12338	APOSJ_44760
OG0007528	ASTMX16867	APOSJ_03313, APOSJ_03314
OG0007529	ASTMX06570	APOSJ_41630
OG0007531	ASTMX21127	APOSJ_05087
OG0007533	ASTMX18571, ASTMX19307	APOSJ_18050
OG0007582	ASTMX04137	APOSJ_17970
OG0007583	ASTMX03611	APOSJ_63133, APOSJ_51270
OG0007584	ASTMX21397	APOSJ_29171, APOSJ_47545, APOSJ_47546
OG0007586	ASTMX18851	APOSJ_33070, APOSJ_33069, APOSJ_33074
OG0007587	ASTMX10665	APOSJ_64975, APOSJ_64973, APOSJ_64972, APOSJ_64974, APOSJ_18419, APOSJ_04830
OG0007588	ASTMX16311	APOSJ_30827
OG0007589	ASTMX14018	APOSJ_21013, APOSJ_21012
OG0007591	ASTMX10219	APOSJ_13984
OG0007596	ASTMX01050	APOSJ_37129, APOSJ_37847, APOSJ_37125, APOSJ_37845, APOSJ_37848, APOSJ_37844, APOSJ_37846, APOSJ_37131
OG0007598	ASTMX15421	APOSJ_47855, APOSJ_47856
OG0007600	ASTMX06490	APOSJ_21009, APOSJ_21006, APOSJ_21007, APOSJ_02498, APOSJ_21008
OG0007601	ASTMX14174	APOSJ_48280, APOSJ_48278, APOSJ_48279
OG0007602	ASTMX12453	APOSJ_12687
OG0007603	ASTMX06253	APOSJ_59246
OG0007604	ASTMX02553	APOSJ_21045, APOSJ_13768
OG0007605	ASTMX01306, ASTMX02474	APOSJ_57733, APOSJ_57732
OG0007606	ASTMX08449	APOSJ_58610
OG0007607	ASTMX05677	APOSJ_15794, APOSJ_15792, APOSJ_15795, APOSJ_34002
OG0007608	ASTMX09087, ASTMX00919	APOSJ_22316, APOSJ_22317
OG0007609	ASTMX13434	APOSJ_41441, APOSJ_41442
OG0007610	ASTMX00949	APOSJ_20984
OG0007611	ASTMX01317	APOSJ_44281, APOSJ_10768, APOSJ_44280
OG0007612	ASTMX05194	APOSJ_61654
OG0007613	ASTMX02855	APOSJ_41585
OG0007614	ASTMX02573	APOSJ_58168, APOSJ_58169
OG0007615	ASTMX21643	APOSJ_15242
OG0007616	ASTMX07503, ASTMX07502	APOSJ_61719
OG0007617	ASTMX10087	APOSJ_11199
OG0007619	ASTMX18208	APOSJ_20532, APOSJ_46029
OG0007621	ASTMX08854	APOSJ_00636
OG0007622	ASTMX11258	APOSJ_45494, APOSJ_50260
OG0007624	ASTMX07491	APOSJ_29108
OG0007626	ASTMX04623	APOSJ_11439, APOSJ_11440
OG0007628	ASTMX19581	APOSJ_44519, APOSJ_44520
OG0007629	ASTMX13084	APOSJ_53531
OG0007630	ASTMX18126	APOSJ_30086, APOSJ_30089, APOSJ_30088, APOSJ_30087
OG0007631	ASTMX20840, ASTMX09783	APOSJ_03401, APOSJ_03399
OG0007632	ASTMX18462, ASTMX04246	APOSJ_21934, APOSJ_21932
OG0007633	ASTMX02751	APOSJ_45140
OG0007634	ASTMX19337	APOSJ_30970, APOSJ_30969, APOSJ_07535
OG0007635	ASTMX01942	APOSJ_17863, APOSJ_46852
OG0007637	ASTMX04583	APOSJ_04512, APOSJ_04513
OG0007638	ASTMX06881	APOSJ_37000
OG0007639	ASTMX18691	APOSJ_02881, APOSJ_02879, APOSJ_02876, APOSJ_02877
OG0007640	ASTMX17837, ASTMX02941	APOSJ_19906
OG0007641	ASTMX08197, ASTMX13625	APOSJ_23832, APOSJ_23835, APOSJ_35694, APOSJ_35699, APOSJ_35695, APOSJ_35700, APOSJ_35696, APOSJ_35693
OG0007642	ASTMX07389	APOSJ_24500, APOSJ_24502, APOSJ_24501
OG0007643	ASTMX05389	APOSJ_17762, APOSJ_61765
OG0007646	ASTMX00141	APOSJ_27306
OG0007647	ASTMX19745	APOSJ_46826, APOSJ_50598
OG0007648	ASTMX09097	APOSJ_18949
OG0007650	ASTMX15984	APOSJ_06067
OG0007651	ASTMX20922	APOSJ_39639
OG0007652	ASTMX20055, ASTMX09733	APOSJ_01937
OG0007653	ASTMX11577	APOSJ_46957
OG0007654	ASTMX12009	APOSJ_06026, APOSJ_06028, APOSJ_06029, APOSJ_06027
OG0007656	ASTMX02152	APOSJ_37917
OG0007658	ASTMX08797	APOSJ_42830
OG0007659	ASTMX12190	APOSJ_10589, APOSJ_12050, APOSJ_12051
OG0007660	ASTMX11758	APOSJ_59717, APOSJ_59716
OG0007662	ASTMX03015	APOSJ_32399
OG0007663	ASTMX21598	APOSJ_15618
OG0007664	ASTMX00404	APOSJ_38069
OG0007665	ASTMX09981	APOSJ_28854
OG0007666	ASTMX17057, ASTMX14860	APOSJ_40471
OG0007667	ASTMX06071	APOSJ_17994, APOSJ_17993, APOSJ_17996, APOSJ_17995
OG0007668	ASTMX20312	APOSJ_51327, APOSJ_51324
OG0007670	ASTMX08467	APOSJ_15699
OG0007673	ASTMX05762	APOSJ_43198
OG0007674	ASTMX20726	APOSJ_18929, APOSJ_18930
OG0007675	ASTMX07674	APOSJ_33863
OG0007676	ASTMX19972	APOSJ_35148
OG0007677	ASTMX14237	APOSJ_32207
OG0007679	ASTMX04667	APOSJ_37569, APOSJ_37925, APOSJ_37924, APOSJ_37921
OG0007680	ASTMX05414	APOSJ_40382
OG0007681	ASTMX12414	APOSJ_52161
OG0007684	ASTMX06059	APOSJ_21469, APOSJ_21470
OG0007685	ASTMX02773	APOSJ_36019
OG0007687	ASTMX17669	APOSJ_10166, APOSJ_10167, APOSJ_25129
OG0007688	ASTMX13121	APOSJ_01343
OG0007689	ASTMX16346	APOSJ_03291, APOSJ_03290, APOSJ_03292, APOSJ_03293
OG0007690	ASTMX14447	APOSJ_08597
OG0007691	ASTMX14360	APOSJ_09125
OG0007692	ASTMX14270	APOSJ_52739
OG0007694	ASTMX07418	APOSJ_64681
OG0007695	ASTMX05012, ASTMX04328	APOSJ_26392
OG0007696	ASTMX12954, ASTMX08314	APOSJ_25884
OG0007697	ASTMX17473	APOSJ_64328, APOSJ_56845, APOSJ_56846, APOSJ_64329
OG0007698	ASTMX10373	APOSJ_55206, APOSJ_55203, APOSJ_55205
OG0007700	ASTMX20412	APOSJ_42012, APOSJ_42013, APOSJ_63683, APOSJ_42014
OG0007701	ASTMX16330	APOSJ_08845
OG0007702	ASTMX22374, ASTMX04372	APOSJ_16468, APOSJ_16467
OG0007703	ASTMX19453	APOSJ_11401, APOSJ_12163
OG0007704	ASTMX12994	APOSJ_59327
OG0007705	ASTMX17453	APOSJ_57928, APOSJ_57923, APOSJ_09053, APOSJ_09052
OG0007706	ASTMX07321	APOSJ_04326, APOSJ_04328, APOSJ_04327
OG0007708	ASTMX05720	APOSJ_28269, APOSJ_25296, APOSJ_25295, APOSJ_28267
OG0007711	ASTMX13419	APOSJ_64616, APOSJ_64618, APOSJ_21391, APOSJ_64619
OG0007713	ASTMX19622	APOSJ_58504
OG0007714	ASTMX01182	APOSJ_47409, APOSJ_39545
OG0007715	ASTMX15762	APOSJ_07296, APOSJ_07298, APOSJ_07297, APOSJ_07300
OG0007716	ASTMX22069	APOSJ_48105, APOSJ_48104, APOSJ_42197, APOSJ_64670
OG0007718	ASTMX06214	APOSJ_30375
OG0007719	ASTMX18551	APOSJ_09174, APOSJ_58847, APOSJ_09175, APOSJ_09176, APOSJ_09173
OG0007721	ASTMX05840	APOSJ_17162, APOSJ_17165, APOSJ_17161, APOSJ_17166, APOSJ_17164, APOSJ_17163
OG0007722	ASTMX00744	APOSJ_64468
OG0007723	ASTMX04316	APOSJ_15127
OG0007727	ASTMX14601	APOSJ_27606, APOSJ_14786
OG0007728	ASTMX06139	APOSJ_20323
OG0007729	ASTMX18244	APOSJ_19891, APOSJ_19890
OG0007730	ASTMX07395	APOSJ_25497, APOSJ_24079
OG0007733	ASTMX01784	APOSJ_25243, APOSJ_25244, APOSJ_25241, APOSJ_25242
OG0007734	ASTMX15091, ASTMX03999	APOSJ_47454, APOSJ_47453, APOSJ_47452
OG0007736	ASTMX11296	APOSJ_36890
OG0007738	ASTMX19490	APOSJ_17592, APOSJ_45153, APOSJ_17595, APOSJ_17593
OG0007739	ASTMX06348	APOSJ_60438
OG0007743	ASTMX04763	APOSJ_33239, APOSJ_33237
OG0007744	ASTMX19319	APOSJ_54566, APOSJ_40709
OG0007745	ASTMX00381	APOSJ_18937, APOSJ_18936, APOSJ_52270, APOSJ_54846
OG0007746	ASTMX01281	APOSJ_37109, APOSJ_32231
OG0007748	ASTMX05821	APOSJ_56849, APOSJ_54192, APOSJ_56848, APOSJ_56851
OG0007749	ASTMX05167	APOSJ_05959
OG0007750	ASTMX13139	APOSJ_27469, APOSJ_02940, APOSJ_60062
OG0007751	ASTMX19310	APOSJ_31881
OG0007752	ASTMX18140	APOSJ_05919, APOSJ_05918
OG0007753	ASTMX21748	APOSJ_09452
OG0007754	ASTMX14947	APOSJ_11636
OG0007755	ASTMX01102, ASTMX00711	APOSJ_44299
OG0007756	ASTMX12102	APOSJ_13661, APOSJ_09962, APOSJ_09966, APOSJ_09967
OG0007758	ASTMX04015	APOSJ_00722, APOSJ_00721
OG0007761	ASTMX05522, ASTMX22088	APOSJ_25057, APOSJ_25056
OG0007762	ASTMX03722	APOSJ_05373
OG0007763	ASTMX17791	APOSJ_57761
OG0007766	ASTMX07721	APOSJ_28798
OG0007767	ASTMX08912	APOSJ_21727, APOSJ_06802
OG0007769	ASTMX18905	APOSJ_27398, APOSJ_27399, APOSJ_27397
OG0007770	ASTMX10721	APOSJ_39061, APOSJ_39060, APOSJ_39062
OG0007771	ASTMX10494	APOSJ_51194, APOSJ_51196, APOSJ_51193, APOSJ_51195
OG0007772	ASTMX00533	APOSJ_37333
OG0007774	ASTMX17700	APOSJ_57510
OG0007775	ASTMX12159	APOSJ_37326, APOSJ_37327
OG0007776	ASTMX10383	APOSJ_27131, APOSJ_27130
OG0007779	ASTMX15026	APOSJ_32848, APOSJ_32847
OG0007780	ASTMX08076	APOSJ_46436, APOSJ_25498
OG0007781	ASTMX02218	APOSJ_64012
OG0007782	ASTMX07331	APOSJ_44327
OG0007783	ASTMX17810	APOSJ_01960
OG0007784	ASTMX15989	APOSJ_50170, APOSJ_44397
OG0007785	ASTMX07125	APOSJ_03223
OG0007786	ASTMX18635	APOSJ_43351
OG0007788	ASTMX01469	APOSJ_53245, APOSJ_08380, APOSJ_08382, APOSJ_08383, APOSJ_08384, APOSJ_08381
OG0007789	ASTMX16141	APOSJ_56434, APOSJ_17665, APOSJ_30170, APOSJ_30640
OG0007790	ASTMX20616	APOSJ_52637
OG0007794	ASTMX15194	APOSJ_03256, APOSJ_20189
OG0007795	ASTMX13863	APOSJ_25504
OG0007796	ASTMX21888, ASTMX10660	APOSJ_18441, APOSJ_18444
OG0007797	ASTMX04459	APOSJ_03482, APOSJ_03481, APOSJ_21695, APOSJ_03480, APOSJ_03479
OG0007798	ASTMX15270	APOSJ_09427
OG0007799	ASTMX14602	APOSJ_37450, APOSJ_37451
OG0007800	ASTMX02257	APOSJ_01767
OG0007801	ASTMX20707	APOSJ_40019
OG0007802	ASTMX10115	APOSJ_24023
OG0007803	ASTMX11582	APOSJ_34976
OG0007804	ASTMX02512	APOSJ_08716, APOSJ_08717
OG0007805	ASTMX09885	APOSJ_13208
OG0007807	ASTMX16145	APOSJ_55671, APOSJ_55669
OG0007808	ASTMX08371, ASTMX00929	APOSJ_10538
OG0007809	ASTMX14577	APOSJ_20603, APOSJ_00635, APOSJ_63074, APOSJ_00632
OG0007810	ASTMX08369	APOSJ_01691, APOSJ_01692
OG0007811	ASTMX11168	APOSJ_35843, APOSJ_60437
OG0007812	ASTMX02668, ASTMX18552	APOSJ_30643, APOSJ_04931
OG0007813	ASTMX07499	APOSJ_58423
OG0007814	ASTMX13396	APOSJ_02112, APOSJ_02111
OG0007816	ASTMX05675	APOSJ_56226
OG0007817	ASTMX11147, ASTMX13673	APOSJ_41599
OG0007818	ASTMX06179	APOSJ_17730, APOSJ_17728, APOSJ_17727, APOSJ_17731, APOSJ_17729, APOSJ_17726
OG0007820	ASTMX15997	APOSJ_18838, APOSJ_54142
OG0007823	ASTMX16149	APOSJ_07308
OG0007824	ASTMX03276	APOSJ_64507
OG0007825	ASTMX18618	APOSJ_11194, APOSJ_58685
OG0007826	ASTMX09991	APOSJ_38026, APOSJ_38028
OG0007827	ASTMX14411	APOSJ_12653, APOSJ_12650
OG0007828	ASTMX03380, ASTMX03379	APOSJ_35876, APOSJ_35879
OG0007830	ASTMX18257	APOSJ_59767
OG0007831	ASTMX04668	APOSJ_17577
OG0007832	ASTMX04594	APOSJ_15492, APOSJ_34224, APOSJ_15494, APOSJ_34223
OG0007833	ASTMX05052	APOSJ_39518
OG0007834	ASTMX20813	APOSJ_28234, APOSJ_45688
OG0007835	ASTMX03027	APOSJ_09388, APOSJ_20233, APOSJ_09387
OG0007836	ASTMX04626	APOSJ_34639, APOSJ_64639, APOSJ_34638, APOSJ_34636
OG0007837	ASTMX13314	APOSJ_56746, APOSJ_44354, APOSJ_11262
OG0007838	ASTMX05098	APOSJ_28337, APOSJ_28338
OG0007839	ASTMX06305	APOSJ_60557
OG0007840	ASTMX15255	APOSJ_12720
OG0007841	ASTMX15833, ASTMX03250, ASTMX22662	APOSJ_59348
OG0007843	ASTMX18009	APOSJ_13560, APOSJ_13561
OG0007845	ASTMX00783	APOSJ_63574
OG0007848	ASTMX04212	APOSJ_16156, APOSJ_16157
OG0007849	ASTMX01357	APOSJ_29591, APOSJ_29592, APOSJ_29595, APOSJ_29593, APOSJ_29596, APOSJ_29594
OG0007850	ASTMX03735	APOSJ_38482, APOSJ_38483
OG0007851	ASTMX17643	APOSJ_38919, APOSJ_13168
OG0007857	ASTMX20847	APOSJ_55314
OG0007858	ASTMX05032	APOSJ_03039, APOSJ_18545, APOSJ_03037
OG0007859	ASTMX14666	APOSJ_50668
OG0007862	ASTMX15041, ASTMX14092	APOSJ_45739, APOSJ_54152
OG0007863	ASTMX14262, ASTMX06373, ASTMX13492	APOSJ_42705
OG0007908	ASTMX15245	APOSJ_36599
OG0007911	ASTMX10631	APOSJ_12257
OG0007913	ASTMX06223	APOSJ_46696
OG0007915	ASTMX13424	APOSJ_08398, APOSJ_08397
OG0007916	ASTMX09786	APOSJ_11892, APOSJ_36567, APOSJ_11891
OG0007918	ASTMX11806	APOSJ_51266
OG0007921	ASTMX21796	APOSJ_03277
OG0007924	ASTMX04371	APOSJ_40090, APOSJ_50368, APOSJ_50383, APOSJ_40095
OG0007925	ASTMX09750, ASTMX06915, ASTMX09041, ASTMX09047	APOSJ_26732
OG0007926	ASTMX09675	APOSJ_21593, APOSJ_46197
OG0007927	ASTMX03056	APOSJ_09185
OG0007928	ASTMX01981	APOSJ_09191, APOSJ_09190
OG0007929	ASTMX06749	APOSJ_26298, APOSJ_26300, APOSJ_26299
OG0007931	ASTMX05848, ASTMX15420	APOSJ_31753
OG0007934	ASTMX12712	APOSJ_18276, APOSJ_18274, APOSJ_18277
OG0007935	ASTMX04563	APOSJ_40800
OG0007937	ASTMX18654	APOSJ_00100, APOSJ_00103, APOSJ_00104, APOSJ_00101
OG0007939	ASTMX18115	APOSJ_38931
OG0007940	ASTMX11113	APOSJ_30493, APOSJ_30492, APOSJ_30494
OG0007941	ASTMX14695	APOSJ_62222, APOSJ_41784
OG0007943	ASTMX09388	APOSJ_57289
OG0007944	ASTMX03374	APOSJ_10423
OG0007946	ASTMX11784	APOSJ_56691
OG0007947	ASTMX14167	APOSJ_16372
OG0007948	ASTMX03507	APOSJ_39830, APOSJ_39829
OG0007949	ASTMX02833	APOSJ_62338
OG0007951	ASTMX07694	APOSJ_14441, APOSJ_14440
OG0007952	ASTMX22285	APOSJ_38308, APOSJ_06069, APOSJ_38311
OG0007953	ASTMX13305	APOSJ_12790, APOSJ_12789
OG0007954	ASTMX03836	APOSJ_10113
OG0007955	ASTMX12269	APOSJ_33148, APOSJ_33147, APOSJ_33145, APOSJ_33146
OG0007956	ASTMX08199	APOSJ_29482
OG0007957	ASTMX08905	APOSJ_64037, APOSJ_23115
OG0007958	ASTMX18083	APOSJ_24354, APOSJ_24353
OG0007959	ASTMX16070	APOSJ_25135
OG0007961	ASTMX06510, ASTMX11169	APOSJ_05507
OG0007962	ASTMX18003	APOSJ_39048
OG0007963	ASTMX02121	APOSJ_00379, APOSJ_00378, APOSJ_00376, APOSJ_00377
OG0007964	ASTMX05932	APOSJ_22928, APOSJ_22927
OG0007965	ASTMX04863	APOSJ_49631, APOSJ_49629, APOSJ_49628, APOSJ_49632
OG0007966	ASTMX13642	APOSJ_58734
OG0007967	ASTMX14204	APOSJ_45572, APOSJ_00043, APOSJ_20503, APOSJ_41543
OG0007968	ASTMX06631	APOSJ_20718
OG0007969	ASTMX02933	APOSJ_57633, APOSJ_57632
OG0007970	ASTMX04780	APOSJ_40799, APOSJ_40798, APOSJ_40797
OG0007971	ASTMX14279	APOSJ_63266
OG0007972	ASTMX21237	APOSJ_60604
OG0007973	ASTMX06438	APOSJ_14221, APOSJ_14220, APOSJ_54809, APOSJ_14219
OG0007974	ASTMX03195	APOSJ_58356
OG0007975	ASTMX05689	APOSJ_03609
OG0007976	ASTMX19235	APOSJ_18713, APOSJ_18714
OG0007977	ASTMX14691	APOSJ_00593
OG0007978	ASTMX18483	APOSJ_26866
OG0007979	ASTMX21845	APOSJ_62465, APOSJ_62470
OG0007980	ASTMX02485	APOSJ_44921
OG0007981	ASTMX22696	APOSJ_48772, APOSJ_07776, APOSJ_07777
OG0007983	ASTMX18415	APOSJ_17742, APOSJ_17744
OG0007984	ASTMX05644	APOSJ_62329
OG0007985	ASTMX00312	APOSJ_35488, APOSJ_35487, APOSJ_35489
OG0007986	ASTMX08203	APOSJ_29320, APOSJ_16479, APOSJ_16483
OG0007987	ASTMX13188, ASTMX17252	APOSJ_48844, APOSJ_28677, APOSJ_28678
OG0007988	ASTMX06904	APOSJ_18859
OG0007990	ASTMX10148	APOSJ_59354, APOSJ_51648
OG0007991	ASTMX15639	APOSJ_50763
OG0007992	ASTMX11750, ASTMX02581	APOSJ_57931
OG0007993	ASTMX01291	APOSJ_39787
OG0007996	ASTMX06882	APOSJ_39750
OG0007997	ASTMX03766	APOSJ_27656
OG0007999	ASTMX07377	APOSJ_41134
OG0008000	ASTMX13017	APOSJ_36649
OG0008001	ASTMX17979	APOSJ_63524, APOSJ_63522
OG0008002	ASTMX12617	APOSJ_23489, APOSJ_23488
OG0008003	ASTMX05604	APOSJ_25343
OG0008004	ASTMX21235	APOSJ_03622
OG0008006	ASTMX04524	APOSJ_44794, APOSJ_52835
OG0008007	ASTMX17037	APOSJ_47402, APOSJ_47403
OG0008008	ASTMX04952	APOSJ_07170, APOSJ_07169
OG0008009	ASTMX15382	APOSJ_23860, APOSJ_23859
OG0008011	ASTMX09223	APOSJ_62787
OG0008012	ASTMX14085	APOSJ_16849
OG0008013	ASTMX09598	APOSJ_50777
OG0008014	ASTMX14366	APOSJ_51534
OG0008016	ASTMX14706	APOSJ_00663
OG0008017	ASTMX06391	APOSJ_26077, APOSJ_33191
OG0008018	ASTMX02804	APOSJ_53485, APOSJ_63539, APOSJ_53486, APOSJ_63536
OG0008019	ASTMX16933	APOSJ_58761, APOSJ_34454, APOSJ_26544, APOSJ_58759
OG0008020	ASTMX05825	APOSJ_62404
OG0008021	ASTMX06678, ASTMX15580, ASTMX10415, ASTMX18292	APOSJ_29830
OG0008022	ASTMX08101	APOSJ_13413
OG0008026	ASTMX22338	APOSJ_47677, APOSJ_47676
OG0008027	ASTMX13655	APOSJ_42390, APOSJ_42391
OG0008028	ASTMX09119	APOSJ_04704, APOSJ_04703
OG0008029	ASTMX03518	APOSJ_13726, APOSJ_13725
OG0008030	ASTMX10317	APOSJ_33665
OG0008031	ASTMX14362	APOSJ_52849
OG0008036	ASTMX21006	APOSJ_24380, APOSJ_24381, APOSJ_22386
OG0008037	ASTMX12411	APOSJ_38586
OG0008038	ASTMX02104	APOSJ_48027
OG0008039	ASTMX16331	APOSJ_25048
OG0008040	ASTMX03841	APOSJ_35075, APOSJ_22257
OG0008041	ASTMX12610	APOSJ_31007, APOSJ_31006
OG0008043	ASTMX17469	APOSJ_27313, APOSJ_27315
OG0008046	ASTMX10231	APOSJ_46901, APOSJ_46902, APOSJ_46900
OG0008047	ASTMX02150	APOSJ_60798, APOSJ_60797, APOSJ_60795, APOSJ_60796
OG0008048	ASTMX00882	APOSJ_46263, APOSJ_50492
OG0008049	ASTMX03509	APOSJ_34603, APOSJ_34602
OG0008050	ASTMX21251	APOSJ_43868
OG0008051	ASTMX21396	APOSJ_11459, APOSJ_11458
OG0008052	ASTMX04543	APOSJ_12275, APOSJ_12274
OG0008053	ASTMX12568	APOSJ_38972
OG0008054	ASTMX19942	APOSJ_59724, APOSJ_59725
OG0008055	ASTMX13290	APOSJ_12200
OG0008056	ASTMX18151	APOSJ_12453
OG0008057	ASTMX13259	APOSJ_60111
OG0008058	ASTMX19986	APOSJ_42646, APOSJ_42650, APOSJ_42648, APOSJ_02607
OG0008061	ASTMX06138	APOSJ_11372, APOSJ_11373, APOSJ_11374
OG0008062	ASTMX21745	APOSJ_63925, APOSJ_15341
OG0008063	ASTMX10084, ASTMX13488, ASTMX21341	APOSJ_13976
OG0008064	ASTMX09865	APOSJ_16454
OG0008065	ASTMX07100, ASTMX02601	APOSJ_64793, APOSJ_64792
OG0008066	ASTMX02235	APOSJ_58450, APOSJ_58445, APOSJ_58446
OG0008067	ASTMX11037	APOSJ_30363
OG0008068	ASTMX14752, ASTMX18010	APOSJ_64324
OG0008069	ASTMX07898	APOSJ_22755, APOSJ_22757
OG0008070	ASTMX14041	APOSJ_49326, APOSJ_49325
OG0008071	ASTMX03165	APOSJ_56025
OG0008072	ASTMX05212, ASTMX09244	APOSJ_02517
OG0008073	ASTMX20576	APOSJ_08083, APOSJ_08084, APOSJ_08085
OG0008074	ASTMX03465	APOSJ_28168, APOSJ_56384, APOSJ_28169, APOSJ_28167
OG0008075	ASTMX01773	APOSJ_48856, APOSJ_48859
OG0008076	ASTMX22523	APOSJ_54094
OG0008077	ASTMX12175	APOSJ_37998, APOSJ_37999
OG0008078	ASTMX19174	APOSJ_60439, APOSJ_49364
OG0008079	ASTMX06132	APOSJ_32217
OG0008080	ASTMX02163	APOSJ_52940, APOSJ_02539, APOSJ_29328, APOSJ_52945, APOSJ_24927, APOSJ_52947, APOSJ_18812, APOSJ_52949
OG0008081	ASTMX07518	APOSJ_55476
OG0008082	ASTMX12613	APOSJ_08262, APOSJ_08263
OG0008083	ASTMX17394	APOSJ_51312
OG0008084	ASTMX17548	APOSJ_37515, APOSJ_56247, APOSJ_10648, APOSJ_37510, APOSJ_13535, APOSJ_10642
OG0008086	ASTMX12676	APOSJ_08305, APOSJ_08306
OG0008087	ASTMX15035, ASTMX13617	APOSJ_09625
OG0008089	ASTMX20683	APOSJ_59941
OG0008091	ASTMX19021	APOSJ_32247
OG0008092	ASTMX18136	APOSJ_18575, APOSJ_16461, APOSJ_16459, APOSJ_16460
OG0008093	ASTMX14448	APOSJ_06326, APOSJ_06324, APOSJ_06327
OG0008094	ASTMX20288, ASTMX22755	APOSJ_05625
OG0008098	ASTMX07610	APOSJ_48607
OG0008099	ASTMX14690	APOSJ_53887, APOSJ_53886, APOSJ_00264, APOSJ_53885
OG0008100	ASTMX03221	APOSJ_07191
OG0008102	ASTMX18367	APOSJ_41826, APOSJ_41824, APOSJ_41828, APOSJ_41825, APOSJ_41823, APOSJ_41827
OG0008103	ASTMX04700	APOSJ_62425
OG0008104	ASTMX01493	APOSJ_62016
OG0008105	ASTMX21863	APOSJ_38249, APOSJ_39455
OG0008106	ASTMX09221	APOSJ_58604
OG0008107	ASTMX07927	APOSJ_25957, APOSJ_20808, APOSJ_20809
OG0008109	ASTMX09340	APOSJ_26570
OG0008110	ASTMX22389	APOSJ_35676, APOSJ_53484
OG0008111	ASTMX00256	APOSJ_16263, APOSJ_16185, APOSJ_16187
OG0008112	ASTMX09683, ASTMX09684	APOSJ_60675, APOSJ_55246
OG0008113	ASTMX03400	APOSJ_19781
OG0008116	ASTMX11676, ASTMX10220, ASTMX20694	APOSJ_58851, APOSJ_45149
OG0008117	ASTMX09862	APOSJ_15616
OG0008119	ASTMX12809	APOSJ_03433
OG0008125	ASTMX17877, ASTMX17876	APOSJ_54076, APOSJ_54074, APOSJ_54075
OG0008126	ASTMX09175	APOSJ_47109, APOSJ_47111
OG0008127	ASTMX11818, ASTMX17373	APOSJ_62727
OG0008130	ASTMX13113, ASTMX13112	APOSJ_21249, APOSJ_12004, APOSJ_08773, APOSJ_37001, APOSJ_60375, APOSJ_60382, APOSJ_64641, APOSJ_33204
OG0008143	ASTMX04098	APOSJ_46262
OG0008194	ASTMX15281	APOSJ_09528, APOSJ_09527
OG0008196	ASTMX23059	APOSJ_10141
OG0008199	ASTMX18291	APOSJ_19183
OG0008201	ASTMX09451	APOSJ_45578
OG0008202	ASTMX03742	APOSJ_17669
OG0008203	ASTMX19811	APOSJ_19841
OG0008205	ASTMX14352	APOSJ_61503
OG0008206	ASTMX20685	APOSJ_09377
OG0008208	ASTMX00803	APOSJ_60973, APOSJ_60974
OG0008209	ASTMX05658	APOSJ_48745
OG0008211	ASTMX18370	APOSJ_63395
OG0008213	ASTMX04183	APOSJ_22492
OG0008214	ASTMX16918	APOSJ_26321
