Orthogroup	ASTMX	CAEEL
OG0006670	ASTMX08852	CAEEL05160
OG0006673	ASTMX18034, ASTMX05111	CAEEL00769
OG0006675	ASTMX17949	CAEEL09407, CAEEL09408, CAEEL18361
OG0006678	ASTMX21609	CAEEL12368
OG0006680	ASTMX00952	CAEEL09390
OG0006681	ASTMX10798	CAEEL05335
OG0006683	ASTMX17752	CAEEL00441
OG0006684	ASTMX19788	CAEEL11224
OG0006686	ASTMX07806	CAEEL20085
OG0006690	ASTMX15458	CAEEL11346
OG0006691	ASTMX01429	CAEEL07500
OG0006692	ASTMX15358	CAEEL00770
OG0006693	ASTMX13879	CAEEL13049, CAEEL08528, CAEEL19542
OG0006694	ASTMX03870	CAEEL01422
OG0006695	ASTMX21264	CAEEL17851
OG0006702	ASTMX04300	CAEEL08311
OG0006703	ASTMX15261	CAEEL00186
OG0006705	ASTMX18210	CAEEL04478
OG0006706	ASTMX06498	CAEEL11633
OG0006709	ASTMX12695	CAEEL07440
OG0006710	ASTMX16956	CAEEL07165
OG0006712	ASTMX19601	CAEEL01534
OG0006716	ASTMX11731	CAEEL01171
OG0006717	ASTMX04689	CAEEL00315
OG0006720	ASTMX06026	CAEEL09628
OG0006722	ASTMX12405	CAEEL04109
OG0006723	ASTMX13335	CAEEL07804
OG0006726	ASTMX03873	CAEEL18959
OG0006727	ASTMX20841	CAEEL10628
OG0006732	ASTMX22779	CAEEL07406
OG0006735	ASTMX05292	CAEEL20573
OG0006736	ASTMX03650	CAEEL01882
OG0006737	ASTMX11682	CAEEL18816
OG0006741	ASTMX00781	CAEEL11903
OG0006742	ASTMX08794, ASTMX20354	CAEEL06688, CAEEL06689
OG0006749	ASTMX10213	CAEEL08028
OG0006750	ASTMX03816	CAEEL02998
OG0006752	ASTMX03481	CAEEL12417
OG0006753	ASTMX08486	CAEEL06421
OG0006754	ASTMX06832	CAEEL15551
OG0006755	ASTMX00482	CAEEL08754
OG0006757	ASTMX13935	CAEEL05691
OG0006758	ASTMX00799	CAEEL05308
OG0006760	ASTMX10010	CAEEL14472
OG0006762	ASTMX19374, ASTMX06557	CAEEL06780, CAEEL14299
OG0006763	ASTMX04265, ASTMX18089	CAEEL12476
OG0006765	ASTMX03547, ASTMX03548	CAEEL01561
OG0006766	ASTMX03906	CAEEL04604
OG0006768	ASTMX01848	CAEEL07976
OG0006769	ASTMX00239	CAEEL00344
OG0006772	ASTMX17412	CAEEL06744, CAEEL20464
OG0006774	ASTMX10054	CAEEL01597, CAEEL17633
OG0006777	ASTMX09376	CAEEL17985
OG0006780	ASTMX04854	CAEEL03293
OG0006784	ASTMX14614	CAEEL12328
OG0006791	ASTMX08046	CAEEL11174
OG0006795	ASTMX15174, ASTMX15179, ASTMX15177, ASTMX15175, ASTMX15178	CAEEL17325, CAEEL03139, CAEEL17385, CAEEL06951, CAEEL03170, CAEEL03151, CAEEL12331, CAEEL03123, CAEEL13163, CAEEL10223, CAEEL17912, CAEEL03163, CAEEL03125, CAEEL03120, CAEEL06506
OG0006826	ASTMX21838	CAEEL07305
OG0006828	ASTMX06916	CAEEL01547
OG0006830	ASTMX12230	CAEEL01610
OG0006832	ASTMX05805	CAEEL18365
OG0006833	ASTMX16981	CAEEL01607
OG0006835	ASTMX09545	CAEEL10984
OG0006838	ASTMX04988	CAEEL04815
OG0006842	ASTMX18470	CAEEL01401
OG0006843	ASTMX15344, ASTMX15343	CAEEL01030
OG0006844	ASTMX05150	CAEEL01019
OG0006845	ASTMX22497, ASTMX18536	CAEEL16127
OG0006846	ASTMX04852	CAEEL15729
OG0006849	ASTMX10597	CAEEL06259
OG0006851	ASTMX10431	CAEEL12983
OG0006853	ASTMX02147	CAEEL10839
OG0006860	ASTMX08893	CAEEL08670
OG0006864	ASTMX14844	CAEEL08583
OG0006867	ASTMX17195	CAEEL15109
OG0006870	ASTMX19219	CAEEL08613
OG0006875	ASTMX06127	CAEEL10848
OG0006876	ASTMX11416	CAEEL04447
OG0006878	ASTMX16892	CAEEL06314
OG0006881	ASTMX18811	CAEEL09403
OG0006882	ASTMX02554	CAEEL09595
OG0006886	ASTMX09095, ASTMX01120	CAEEL05972, CAEEL05973
OG0006887	ASTMX11439	CAEEL04262
OG0006888	ASTMX09251	CAEEL07944
OG0006890	ASTMX17391	CAEEL05820
OG0006891	ASTMX19493	CAEEL07412
OG0006892	ASTMX00090	CAEEL07307
OG0006894	ASTMX19536	CAEEL12154
OG0006895	ASTMX01494	CAEEL18907
OG0006897	ASTMX03361	CAEEL00287
OG0006898	ASTMX06272	CAEEL01473
OG0006901	ASTMX00087	CAEEL06883
OG0006905	ASTMX21329	CAEEL08307
OG0006906	ASTMX11180	CAEEL05830
OG0006914	ASTMX15342	CAEEL01820
OG0006917	ASTMX19078	CAEEL05784
OG0006918	ASTMX16285	CAEEL01349
OG0006919	ASTMX19164	CAEEL05782
OG0006920	ASTMX09808	CAEEL08877
OG0006923	ASTMX08705	CAEEL09234
OG0006924	ASTMX15741	CAEEL12241
OG0006926	ASTMX04276	CAEEL19851, CAEEL00630
OG0006931	ASTMX01266	CAEEL14601
OG0006934	ASTMX00024, ASTMX00025	CAEEL00405
OG0006936	ASTMX10953	CAEEL11645
OG0006937	ASTMX14042	CAEEL00825
OG0006938	ASTMX05289	CAEEL00362
OG0006939	ASTMX13531	CAEEL14723
OG0006942	ASTMX13442	CAEEL08740
OG0006943	ASTMX16314	CAEEL14228
OG0006944	ASTMX02091	CAEEL11263
OG0006945	ASTMX00086, ASTMX21538	CAEEL08245
OG0006948	ASTMX02465	CAEEL04453
OG0006949	ASTMX06229	CAEEL00718
OG0006952	ASTMX00883	CAEEL11032
OG0006953	ASTMX13999	CAEEL11948
OG0006954	ASTMX20718	CAEEL16023
OG0006957	ASTMX04737	CAEEL08617
OG0006959	ASTMX03957, ASTMX19214	CAEEL04110
OG0006960	ASTMX00079	CAEEL12630
OG0006962	ASTMX00716	CAEEL05048
OG0006964	ASTMX21391	CAEEL00220
OG0006966	ASTMX09198	CAEEL05641
OG0006967	ASTMX07737	CAEEL06996
OG0006969	ASTMX15725	CAEEL02753
OG0006970	ASTMX10956, ASTMX17588	CAEEL07035
OG0006971	ASTMX14444	CAEEL08956
OG0006972	ASTMX02142	CAEEL05127
OG0006974	ASTMX18253, ASTMX09496, ASTMX01542	CAEEL11749
OG0006975	ASTMX05767	CAEEL06258
OG0006976	ASTMX01198	CAEEL02822
OG0006977	ASTMX13939	CAEEL11170
OG0006979	ASTMX20387	CAEEL01624
OG0006980	ASTMX08911	CAEEL07784
OG0006982	ASTMX06903	CAEEL08318
OG0006983	ASTMX04803	CAEEL05835
OG0006985	ASTMX08374	CAEEL09608
OG0006988	ASTMX04994	CAEEL16268
OG0006989	ASTMX13258	CAEEL07496
OG0006990	ASTMX12780	CAEEL10497, CAEEL10492
OG0006991	ASTMX17290	CAEEL04823
OG0006994	ASTMX16722	CAEEL01434
OG0006995	ASTMX13568	CAEEL02252
OG0006996	ASTMX17714	CAEEL16529
OG0006999	ASTMX01835	CAEEL04127
OG0007002	ASTMX16784	CAEEL02243
OG0007003	ASTMX07209, ASTMX15526	CAEEL10884
OG0007005	ASTMX22123	CAEEL06687
OG0007007	ASTMX02970	CAEEL08012
OG0007008	ASTMX15324	CAEEL02046
OG0007009	ASTMX19873	CAEEL01782
OG0007010	ASTMX11111	CAEEL15343
OG0007011	ASTMX05849	CAEEL08044
OG0007012	ASTMX09660	CAEEL11328
OG0007013	ASTMX04505	CAEEL06144
OG0007015	ASTMX17285	CAEEL15511
OG0007017	ASTMX21710	CAEEL12138
OG0007024	ASTMX00414	CAEEL10553, CAEEL11101
OG0007025	ASTMX02047	CAEEL06876
OG0007027	ASTMX19969	CAEEL09519
OG0007029	ASTMX00701	CAEEL09103
OG0007033	ASTMX01258	CAEEL14194
OG0007034	ASTMX14249	CAEEL08733
OG0007037	ASTMX12701	CAEEL08744
OG0007039	ASTMX01368, ASTMX11134	CAEEL13025
OG0007040	ASTMX09108	CAEEL08972
OG0007042	ASTMX10661	CAEEL08206
OG0007043	ASTMX12586	CAEEL13822
OG0007046	ASTMX11335	CAEEL09633
OG0007049	ASTMX02583	CAEEL00647
OG0007050	ASTMX11641	CAEEL06277
OG0007053	ASTMX17068	CAEEL09135
OG0007055	ASTMX13195	CAEEL08098
OG0007056	ASTMX05882	CAEEL07277
OG0007057	ASTMX12425	CAEEL00263
OG0007059	ASTMX01512	CAEEL14078
OG0007061	ASTMX10503	CAEEL08933
OG0007062	ASTMX15159	CAEEL09707
OG0007063	ASTMX10117	CAEEL07545
OG0007064	ASTMX19560	CAEEL09068
OG0007065	ASTMX06285	CAEEL20267
OG0007071	ASTMX08483	CAEEL04826
OG0007073	ASTMX19088	CAEEL05159
OG0007083	ASTMX00902	CAEEL05178
OG0007084	ASTMX21153	CAEEL01491
OG0007090	ASTMX06534, ASTMX02841	CAEEL05033
OG0007091	ASTMX11325	CAEEL12658
OG0007092	ASTMX01277	CAEEL08546
OG0007093	ASTMX22411, ASTMX21833	CAEEL04448
OG0007095	ASTMX09063	CAEEL00821
OG0007098	ASTMX01065	CAEEL08067
OG0007099	ASTMX18632	CAEEL08170
OG0007100	ASTMX09252	CAEEL09539
OG0007102	ASTMX09794	CAEEL08970
OG0007103	ASTMX15827	CAEEL10775
OG0007106	ASTMX00806	CAEEL05993
OG0007108	ASTMX12153	CAEEL05255
OG0007112	ASTMX05122	CAEEL01614
OG0007113	ASTMX02092, ASTMX16843	CAEEL11083
OG0007114	ASTMX13798	CAEEL01821
OG0007117	ASTMX15880	CAEEL10841
OG0007118	ASTMX14472	CAEEL02534
OG0007119	ASTMX05484	CAEEL05050
OG0007120	ASTMX06093	CAEEL07430, CAEEL07614
OG0007121	ASTMX18720	CAEEL12811
OG0007122	ASTMX04799	CAEEL04526
OG0007123	ASTMX16148	CAEEL19756
OG0007124	ASTMX09795	CAEEL07005
OG0007125	ASTMX16475	CAEEL20499
OG0007127	ASTMX12250, ASTMX01819	CAEEL15458
OG0007128	ASTMX15167	CAEEL00451
OG0007130	ASTMX16072	CAEEL11905, CAEEL11906, CAEEL09908
OG0007131	ASTMX13441	CAEEL05443
OG0007132	ASTMX04322	CAEEL02720
OG0007133	ASTMX21250	CAEEL03495
OG0007137	ASTMX18044	CAEEL15473
OG0007138	ASTMX13115	CAEEL09999
OG0007139	ASTMX04012	CAEEL01164
OG0007143	ASTMX01334	CAEEL10767
OG0007144	ASTMX14074	CAEEL05598
OG0007145	ASTMX08637	CAEEL03134
OG0007147	ASTMX13962	CAEEL02107
OG0007153	ASTMX01581	CAEEL12781
OG0007154	ASTMX04579	CAEEL03604
OG0007161	ASTMX12648	CAEEL00150
OG0007163	ASTMX14930	CAEEL15486
OG0007164	ASTMX04180	CAEEL07443
OG0007165	ASTMX02974	CAEEL10428
OG0007166	ASTMX12427	CAEEL06036
OG0007173	ASTMX08040	CAEEL07482
OG0007174	ASTMX15803	CAEEL14161
OG0007175	ASTMX08991	CAEEL05365
OG0007176	ASTMX19988	CAEEL08939
OG0007177	ASTMX13669	CAEEL15953
OG0007180	ASTMX07909	CAEEL02927
OG0007181	ASTMX06406, ASTMX09641	CAEEL09037
OG0007182	ASTMX03504	CAEEL00499
OG0007183	ASTMX05746	CAEEL02179
OG0007184	ASTMX04306	CAEEL03133
OG0007186	ASTMX01462	CAEEL05116
OG0007190	ASTMX05931	CAEEL10785
OG0007192	ASTMX07871	CAEEL16561
OG0007199	ASTMX12249, ASTMX15392	CAEEL11122
OG0007209	ASTMX11363, ASTMX15404	CAEEL07382
OG0007248	ASTMX11925	CAEEL16171
OG0007251	ASTMX21422	CAEEL06390
OG0007254	ASTMX14077	CAEEL02889
OG0007256	ASTMX11396	CAEEL04854
OG0007258	ASTMX15166	CAEEL01284
OG0007260	ASTMX05630	CAEEL15754
OG0007266	ASTMX02148	CAEEL01793
OG0007267	ASTMX06471	CAEEL20518
OG0007269	ASTMX01325	CAEEL20059
OG0007274	ASTMX02966	CAEEL17821
OG0007279	ASTMX12215	CAEEL01707
OG0007280	ASTMX21182	CAEEL02744
OG0007282	ASTMX13185	CAEEL08198
OG0007283	ASTMX04985, ASTMX12322	CAEEL07508
OG0007288	ASTMX03770	CAEEL09410
OG0007291	ASTMX18522	CAEEL00922
OG0007293	ASTMX00876	CAEEL02960
OG0007296	ASTMX12421	CAEEL07895
OG0007299	ASTMX19667	CAEEL08257
OG0007301	ASTMX00922	CAEEL01285
OG0007303	ASTMX10541	CAEEL00729
OG0007305	ASTMX03479	CAEEL08507
OG0007307	ASTMX04207	CAEEL05489
OG0007309	ASTMX11583	CAEEL06253
OG0007312	ASTMX04996	CAEEL18157
OG0007314	ASTMX10223	CAEEL14922
OG0007317	ASTMX22022	CAEEL04877
OG0007319	ASTMX07462	CAEEL02684
OG0007321	ASTMX11807	CAEEL08372
OG0007322	ASTMX11199	CAEEL07863
OG0007323	ASTMX17924	CAEEL17746
OG0007325	ASTMX02559	CAEEL02968
OG0007326	ASTMX05141	CAEEL12237
OG0007330	ASTMX02261	CAEEL08957
OG0007333	ASTMX22709, ASTMX07160, ASTMX00006, ASTMX08588	CAEEL02810
OG0007334	ASTMX00823	CAEEL16445
OG0007335	ASTMX08086	CAEEL09096
OG0007336	ASTMX07496	CAEEL07287
OG0007341	ASTMX04204	CAEEL08254
OG0007342	ASTMX19872	CAEEL17647
OG0007343	ASTMX18185	CAEEL01237
OG0007344	ASTMX01305, ASTMX02473	CAEEL14479
OG0007347	ASTMX19348	CAEEL16216
OG0007348	ASTMX04174	CAEEL01419
OG0007351	ASTMX16249	CAEEL00046
OG0007352	ASTMX15445	CAEEL02694
OG0007353	ASTMX00421	CAEEL01909
OG0007354	ASTMX09586	CAEEL07366
OG0007355	ASTMX20506	CAEEL07543
OG0007356	ASTMX09436	CAEEL10653
OG0007361	ASTMX04257	CAEEL18143
OG0007363	ASTMX09519	CAEEL15459
OG0007364	ASTMX19884	CAEEL00051
OG0007365	ASTMX11544	CAEEL15469
OG0007370	ASTMX04423	CAEEL00810
OG0007371	ASTMX13154	CAEEL08890
OG0007373	ASTMX14113	CAEEL07235
OG0007374	ASTMX12837	CAEEL08407
OG0007378	ASTMX18122	CAEEL07515
OG0007380	ASTMX04916	CAEEL02178
OG0007382	ASTMX17402	CAEEL03532
OG0007385	ASTMX09213	CAEEL10159
OG0007386	ASTMX20935	CAEEL20708
OG0007387	ASTMX15746	CAEEL01651
OG0007391	ASTMX13069	CAEEL15047
OG0007392	ASTMX19324	CAEEL04967
OG0007393	ASTMX01350	CAEEL14340
OG0007394	ASTMX16185	CAEEL17618
OG0007395	ASTMX01531	CAEEL00007
OG0007396	ASTMX12830, ASTMX12829	CAEEL08409
OG0007397	ASTMX14034	CAEEL05717
OG0007399	ASTMX13453	CAEEL09345
OG0007400	ASTMX09121	CAEEL07494
OG0007405	ASTMX02602	CAEEL09683
OG0007406	ASTMX09996	CAEEL08578
OG0007407	ASTMX12099	CAEEL09634
OG0007408	ASTMX09058	CAEEL03271
OG0007409	ASTMX07509	CAEEL00402
OG0007411	ASTMX13621	CAEEL00187
OG0007412	ASTMX13610	CAEEL02088
OG0007414	ASTMX05497	CAEEL02493
OG0007416	ASTMX17243	CAEEL06905
OG0007417	ASTMX20315	CAEEL11994
OG0007419	ASTMX04991	CAEEL08256
OG0007421	ASTMX05344	CAEEL05873
OG0007422	ASTMX19693	CAEEL14217
OG0007424	ASTMX15981	CAEEL09653
OG0007425	ASTMX02596	CAEEL08774
OG0007427	ASTMX12286	CAEEL12151
OG0007431	ASTMX01820	CAEEL08321
OG0007432	ASTMX14921	CAEEL05561
OG0007437	ASTMX18512, ASTMX04683	CAEEL05064
OG0007439	ASTMX19373	CAEEL00478
OG0007441	ASTMX09117	CAEEL08872
OG0007442	ASTMX06460	CAEEL05801, CAEEL20230
OG0007446	ASTMX05100	CAEEL08347
OG0007450	ASTMX04602	CAEEL15942
OG0007451	ASTMX12754	CAEEL01087
OG0007452	ASTMX07761	CAEEL11309, CAEEL11308
OG0007453	ASTMX14696	CAEEL15555
OG0007454	ASTMX12724	CAEEL05191
OG0007455	ASTMX07952	CAEEL09023
OG0007456	ASTMX09758	CAEEL09752
OG0007457	ASTMX13240	CAEEL02978
OG0007458	ASTMX22735	CAEEL05739
OG0007459	ASTMX04370	CAEEL08625
OG0007460	ASTMX03203	CAEEL08071
OG0007463	ASTMX08538	CAEEL05195
OG0007471	ASTMX05581	CAEEL00262
OG0007472	ASTMX08198	CAEEL07712
OG0007473	ASTMX04881	CAEEL06395
OG0007475	ASTMX09706	CAEEL11891
OG0007476	ASTMX18971	CAEEL05614
OG0007477	ASTMX19734	CAEEL18090
OG0007478	ASTMX10619	CAEEL10045
OG0007481	ASTMX09636	CAEEL07144
OG0007482	ASTMX15375	CAEEL05046
OG0007483	ASTMX18379	CAEEL05091
OG0007484	ASTMX16513	CAEEL15663
OG0007488	ASTMX15704	CAEEL11022
OG0007489	ASTMX20723	CAEEL01991
OG0007491	ASTMX21855	CAEEL08156
OG0007494	ASTMX10193	CAEEL07420
OG0007495	ASTMX11414	CAEEL02719
OG0007496	ASTMX22765	CAEEL08861
OG0007498	ASTMX21105	CAEEL00436
OG0007500	ASTMX04154, ASTMX15693	CAEEL02792, CAEEL15995
OG0007503	ASTMX06574	CAEEL02990
OG0007508	ASTMX03316	CAEEL11729
OG0007509	ASTMX09639	CAEEL03713
OG0007510	ASTMX02461	CAEEL02087
OG0007516	ASTMX00630, ASTMX02116	CAEEL12379, CAEEL12378
OG0007518	ASTMX22420	CAEEL09758
OG0007519	ASTMX02575	CAEEL01445
OG0007524	ASTMX11833	CAEEL19299
OG0007527	ASTMX20421, ASTMX12338	CAEEL00663
OG0007531	ASTMX21127	CAEEL00294
OG0007541	ASTMX01290	CAEEL15073
OG0007550	ASTMX22113, ASTMX11768, ASTMX18793	CAEEL07298
OG0007586	ASTMX18851	CAEEL10449
OG0007591	ASTMX10219	CAEEL00268
OG0007597	ASTMX12506	CAEEL08128
OG0007602	ASTMX12453	CAEEL04254
OG0007603	ASTMX06253	CAEEL01794
OG0007606	ASTMX08449	CAEEL07584
OG0007608	ASTMX09087, ASTMX00919	CAEEL13664
OG0007609	ASTMX13434	CAEEL18836
OG0007611	ASTMX01317	CAEEL17991
OG0007613	ASTMX02855	CAEEL08843
OG0007615	ASTMX21643	CAEEL11977
OG0007616	ASTMX07503, ASTMX07502	CAEEL01590
OG0007619	ASTMX18208	CAEEL00841
OG0007621	ASTMX08854	CAEEL02354
OG0007624	ASTMX07491	CAEEL00535
OG0007626	ASTMX04623	CAEEL06256
OG0007629	ASTMX13084	CAEEL01044
OG0007633	ASTMX02751	CAEEL20565
OG0007634	ASTMX19337	CAEEL15553
OG0007635	ASTMX22667	CAEEL09813
OG0007638	ASTMX06881	CAEEL00644
OG0007642	ASTMX07389	CAEEL15921
OG0007645	ASTMX05408	CAEEL07585
OG0007646	ASTMX00141	CAEEL01490
OG0007651	ASTMX20922	CAEEL07805
OG0007654	ASTMX12009	CAEEL01221, CAEEL08338
OG0007656	ASTMX02152	CAEEL10499
OG0007657	ASTMX19589	CAEEL03766
OG0007662	ASTMX03015	CAEEL14112
OG0007663	ASTMX21598	CAEEL07909
OG0007664	ASTMX00404	CAEEL02497
OG0007666	ASTMX17057, ASTMX14860	CAEEL06730
OG0007667	ASTMX06071	CAEEL09697
OG0007674	ASTMX20726	CAEEL07619
OG0007676	ASTMX19972	CAEEL11928
OG0007680	ASTMX05414	CAEEL08127
OG0007681	ASTMX12414	CAEEL00409
OG0007685	ASTMX02773	CAEEL05547
OG0007687	ASTMX17669	CAEEL12382
OG0007690	ASTMX14447	CAEEL07839
OG0007698	ASTMX10373	CAEEL09040
OG0007701	ASTMX16330	CAEEL08144
OG0007702	ASTMX22374, ASTMX04372	CAEEL09034
OG0007703	ASTMX19453	CAEEL09743
OG0007712	ASTMX07651	CAEEL10394
OG0007713	ASTMX19622	CAEEL08732
OG0007717	ASTMX12667	CAEEL05318
OG0007719	ASTMX18551	CAEEL04281
OG0007722	ASTMX00744	CAEEL04401
OG0007723	ASTMX04316	CAEEL01529
OG0007724	ASTMX03607	CAEEL11098
OG0007734	ASTMX15091, ASTMX03999	CAEEL20465
OG0007736	ASTMX11296	CAEEL08552
OG0007738	ASTMX19490	CAEEL13138
OG0007739	ASTMX06348	CAEEL05697
OG0007743	ASTMX04763	CAEEL01748
OG0007744	ASTMX19319	CAEEL07533
OG0007746	ASTMX01281	CAEEL14195
OG0007749	ASTMX05167	CAEEL12327
OG0007752	ASTMX18140	CAEEL16888
OG0007754	ASTMX14947	CAEEL16020
OG0007758	ASTMX04015	CAEEL12592
OG0007759	ASTMX08280	CAEEL09235
OG0007761	ASTMX05522, ASTMX22088	CAEEL04714
OG0007766	ASTMX07721	CAEEL16170
OG0007767	ASTMX08912	CAEEL04905
OG0007769	ASTMX18905	CAEEL08087
OG0007771	ASTMX10494	CAEEL07807
OG0007772	ASTMX00533	CAEEL09510
OG0007774	ASTMX17700	CAEEL00940
OG0007781	ASTMX02218	CAEEL15819
OG0007782	ASTMX07331	CAEEL02809
OG0007783	ASTMX17810	CAEEL07253
OG0007784	ASTMX15989	CAEEL08610
OG0007786	ASTMX18635	CAEEL11757
OG0007790	ASTMX20616	CAEEL09046
OG0007794	ASTMX15194	CAEEL19174
OG0007800	ASTMX02257	CAEEL08807
OG0007803	ASTMX11582	CAEEL05119
OG0007804	ASTMX02512	CAEEL00772
OG0007807	ASTMX16145	CAEEL05530
OG0007810	ASTMX08369	CAEEL03135
OG0007811	ASTMX11168	CAEEL07487
OG0007813	ASTMX07499	CAEEL13344
OG0007814	ASTMX13396	CAEEL09448
OG0007816	ASTMX05675	CAEEL05256
OG0007817	ASTMX11147, ASTMX13673	CAEEL15491
OG0007818	ASTMX06179	CAEEL09942
OG0007820	ASTMX15997	CAEEL09298
OG0007823	ASTMX16149	CAEEL13928
OG0007825	ASTMX18618	CAEEL11587
OG0007829	ASTMX21617	CAEEL06733
OG0007830	ASTMX18257	CAEEL12370
OG0007831	ASTMX04668	CAEEL09366
OG0007832	ASTMX04594	CAEEL15897
OG0007834	ASTMX20813	CAEEL18324
OG0007835	ASTMX03027	CAEEL14273
OG0007837	ASTMX13314	CAEEL08272
OG0007840	ASTMX15255	CAEEL02866
OG0007848	ASTMX04212	CAEEL00623
OG0007852	ASTMX05348	CAEEL12251
OG0007858	ASTMX05032	CAEEL05800
OG0007911	ASTMX10631	CAEEL19720
OG0007918	ASTMX11806	CAEEL01338
OG0007929	ASTMX06749	CAEEL11949
OG0007932	ASTMX06742, ASTMX00852	CAEEL18348
OG0007942	ASTMX18528	CAEEL06424
OG0007943	ASTMX09388	CAEEL00323
OG0007947	ASTMX14167	CAEEL08838
OG0007952	ASTMX22285	CAEEL00559
OG0007955	ASTMX12269	CAEEL04282
OG0007956	ASTMX08199	CAEEL07040
OG0007957	ASTMX08905	CAEEL07410
OG0007958	ASTMX18083	CAEEL09574
OG0007959	ASTMX16070	CAEEL06031
OG0007962	ASTMX18003	CAEEL03907
OG0007966	ASTMX13642	CAEEL18121
OG0007969	ASTMX02933	CAEEL07525
OG0007971	ASTMX14279	CAEEL09028
OG0007974	ASTMX03195	CAEEL18470
OG0007975	ASTMX05689	CAEEL07570
OG0007976	ASTMX19235	CAEEL13363
OG0007978	ASTMX18483	CAEEL16129
OG0007980	ASTMX02485	CAEEL04889
OG0007990	ASTMX10148	CAEEL07840
OG0007996	ASTMX06882	CAEEL08828
OG0007997	ASTMX03766	CAEEL08226
OG0007999	ASTMX07377	CAEEL07190
OG0008000	ASTMX13017	CAEEL08364
OG0008001	ASTMX17979	CAEEL02665
OG0008007	ASTMX17037	CAEEL06239
OG0008008	ASTMX04952	CAEEL09265
OG0008009	ASTMX15382	CAEEL02124
OG0008011	ASTMX09223	CAEEL11657
OG0008016	ASTMX14706	CAEEL01402
OG0008018	ASTMX02804	CAEEL09951
OG0008020	ASTMX05825	CAEEL07350
OG0008023	ASTMX09231	CAEEL06642
OG0008028	ASTMX09119	CAEEL08626
OG0008030	ASTMX10317	CAEEL08937
OG0008031	ASTMX14362	CAEEL03012
OG0008039	ASTMX16331	CAEEL08953
OG0008041	ASTMX12610	CAEEL11036
OG0008045	ASTMX12019	CAEEL06796
OG0008046	ASTMX10231	CAEEL02060
OG0008047	ASTMX02150	CAEEL11814
OG0008049	ASTMX03509	CAEEL07907
OG0008050	ASTMX21251	CAEEL05217
OG0008051	ASTMX21396	CAEEL00393
OG0008056	ASTMX18151	CAEEL07039
OG0008062	ASTMX21745	CAEEL05480
OG0008065	ASTMX07100, ASTMX02601	CAEEL19082
OG0008066	ASTMX02235	CAEEL02996
OG0008067	ASTMX11037	CAEEL01642
OG0008069	ASTMX07898	CAEEL04653
OG0008071	ASTMX03165	CAEEL15707
OG0008072	ASTMX05212, ASTMX09244	CAEEL03539
OG0008074	ASTMX03465	CAEEL08812
OG0008075	ASTMX01773	CAEEL18761
OG0008079	ASTMX06132	CAEEL11763
OG0008080	ASTMX02163	CAEEL05079
OG0008081	ASTMX07518	CAEEL01394
OG0008082	ASTMX12613	CAEEL14725
OG0008083	ASTMX17394	CAEEL05607
OG0008091	ASTMX19021	CAEEL08716
OG0008094	ASTMX20288, ASTMX22755	CAEEL09901
OG0008100	ASTMX03221	CAEEL09035
OG0008104	ASTMX01493	CAEEL01994
OG0008105	ASTMX21863	CAEEL14680
OG0008110	ASTMX22389	CAEEL05284
OG0008113	ASTMX03400	CAEEL01854
OG0008115	ASTMX08522	CAEEL20667
OG0008117	ASTMX09862	CAEEL10260
OG0008119	ASTMX12809	CAEEL12692
OG0008123	ASTMX04619, ASTMX09375, ASTMX11809	CAEEL15956
OG0008127	ASTMX11818, ASTMX17373	CAEEL07191
OG0008136	ASTMX05309	CAEEL09654
OG0008149	ASTMX01958, ASTMX05788, ASTMX14327	CAEEL07213, CAEEL11951, CAEEL02974, CAEEL20632
OG0008151	ASTMX13090, ASTMX06656, ASTMX06959	CAEEL11030
OG0008201	ASTMX09451	CAEEL15238
OG0008202	ASTMX03742	CAEEL08153
OG0008203	ASTMX19811	CAEEL11108
OG0008208	ASTMX00803	CAEEL12161
OG0008217	ASTMX15399	CAEEL20440
OG0008219	ASTMX06142	CAEEL16399
OG0008224	ASTMX13852	CAEEL00450
OG0008229	ASTMX09778	CAEEL09406
OG0008232	ASTMX09620	CAEEL00894
OG0008238	ASTMX09061	CAEEL00102
OG0008239	ASTMX12116	CAEEL10269
OG0008241	ASTMX03938, ASTMX05631	CAEEL16108, CAEEL16109, CAEEL10527, CAEEL15346, CAEEL07461
OG0008242	ASTMX20244	CAEEL08668
OG0008243	ASTMX04566	CAEEL02601
OG0008249	ASTMX18967	CAEEL15845
OG0008258	ASTMX17923	CAEEL16173
OG0008261	ASTMX02256	CAEEL07062
OG0008262	ASTMX17939	CAEEL11455
OG0008263	ASTMX04702	CAEEL15298
OG0008267	ASTMX01983	CAEEL01941
OG0008268	ASTMX13098	CAEEL07024
OG0008271	ASTMX02441	CAEEL10188
OG0008273	ASTMX20632	CAEEL00012
OG0008275	ASTMX14463	CAEEL12381
OG0008281	ASTMX04747	CAEEL00420
OG0008285	ASTMX07236, ASTMX18797	CAEEL11980
OG0008288	ASTMX21919	CAEEL04376
OG0008295	ASTMX11570	CAEEL15817
OG0008297	ASTMX09763	CAEEL18979
OG0008304	ASTMX16712	CAEEL04256
OG0008307	ASTMX16302	CAEEL09006
OG0008313	ASTMX11072	CAEEL06873
OG0008317	ASTMX09770	CAEEL18369
OG0008325	ASTMX00425	CAEEL03674
OG0008327	ASTMX06973	CAEEL12153
OG0008335	ASTMX05694	CAEEL06270
OG0008336	ASTMX08324	CAEEL15189
