Orthogroup	ASTMX	XENTR
OG0007420	ASTMX20030	XENTR09238
OG0007421	ASTMX05344	XENTR03781
OG0007422	ASTMX19693	XENTR03872
OG0007423	ASTMX12312, ASTMX03626	XENTR12993
OG0007424	ASTMX15981	XENTR11339
OG0007425	ASTMX02596	XENTR16373
OG0007426	ASTMX12404, ASTMX22699	XENTR12568
OG0007427	ASTMX12286	XENTR02005
OG0007428	ASTMX08697	XENTR10603
OG0007429	ASTMX03059	XENTR06612
OG0007430	ASTMX03740	XENTR02841
OG0007431	ASTMX01820	XENTR03371
OG0007432	ASTMX14921	XENTR06026
OG0007433	ASTMX17755	XENTR13706
OG0007436	ASTMX15687	XENTR01096
OG0007437	ASTMX18512, ASTMX04683	XENTR07931
OG0007438	ASTMX09594	XENTR02922
OG0007439	ASTMX19373	XENTR06565
OG0007440	ASTMX05556	XENTR16878
OG0007441	ASTMX09117	XENTR04516
OG0007442	ASTMX06460	XENTR00039
OG0007443	ASTMX12858	XENTR10297
OG0007444	ASTMX03551	XENTR02677
OG0007444	ASTMX12507	XENTR05722
OG0007445	ASTMX06203	XENTR12978, XENTR12979
OG0007446	ASTMX05100	XENTR06442
OG0007449	ASTMX17730	XENTR18679
OG0007450	ASTMX04602	XENTR06660
OG0007451	ASTMX12754	XENTR12405
OG0007452	ASTMX07761	XENTR17957
OG0007453	ASTMX14696	XENTR01387
OG0007454	ASTMX12724	XENTR04173
OG0007455	ASTMX07952	XENTR07691
OG0007456	ASTMX09758	XENTR04528
OG0007457	ASTMX13240	XENTR10055
OG0007458	ASTMX22316	XENTR08684
OG0007459	ASTMX04370	XENTR11371
OG0007460	ASTMX03203	XENTR05094
OG0007461	ASTMX10994	XENTR08489
OG0007462	ASTMX13256	XENTR08425
OG0007463	ASTMX08538	XENTR08950
OG0007465	ASTMX14370, ASTMX22932	XENTR04059
OG0007467	ASTMX18832	XENTR07159
OG0007468	ASTMX20018	XENTR15060
OG0007471	ASTMX05581	XENTR04599
OG0007472	ASTMX08198	XENTR00553
OG0007473	ASTMX04881	XENTR01457
OG0007475	ASTMX09706	XENTR01800
OG0007476	ASTMX18971	XENTR14782
OG0007477	ASTMX19734	XENTR17920
OG0007478	ASTMX10619	XENTR01177
OG0007480	ASTMX07621	XENTR14211
OG0007481	ASTMX09636	XENTR08890
OG0007482	ASTMX15375	XENTR11438
OG0007484	ASTMX16513	XENTR11668
OG0007485	ASTMX15236	XENTR09035
OG0007486	ASTMX17982, ASTMX09285	XENTR19088, XENTR02236, XENTR02237, XENTR02284, XENTR02283
OG0007486	ASTMX22505	XENTR08138
OG0007488	ASTMX15704	XENTR12274
OG0007489	ASTMX20723	XENTR06667
OG0007490	ASTMX11459	XENTR18724
OG0007491	ASTMX21855	XENTR07351
OG0007493	ASTMX17601, ASTMX16370	XENTR09779
OG0007495	ASTMX11414	XENTR08419
OG0007496	ASTMX22765	XENTR06004
OG0007497	ASTMX00120	XENTR07427
OG0007498	ASTMX21105	XENTR10735
OG0007499	ASTMX03949	XENTR11617
OG0007500	ASTMX04154, ASTMX15693	XENTR08411
OG0007501	ASTMX07151	XENTR00395
OG0007503	ASTMX06574	XENTR07556, XENTR07557
OG0007504	ASTMX12320	XENTR00131
OG0007506	ASTMX01578	XENTR09086
OG0007507	ASTMX22746	XENTR00172
OG0007508	ASTMX03316	XENTR16412
OG0007509	ASTMX09639	XENTR02576
OG0007510	ASTMX02461	XENTR13679
OG0007513	ASTMX22406, ASTMX07121	XENTR00761
OG0007514	ASTMX05469	XENTR13992, XENTR00309
OG0007515	ASTMX11064	XENTR16605
OG0007516	ASTMX00630, ASTMX02116	XENTR02363
OG0007517	ASTMX00346	XENTR19247
OG0007518	ASTMX22420	XENTR06614
OG0007519	ASTMX02575	XENTR05051
OG0007520	ASTMX05912	XENTR14762, XENTR14763
OG0007521	ASTMX02807	XENTR08269
OG0007524	ASTMX11833	XENTR17573, XENTR02042
OG0007525	ASTMX02842	XENTR04661, XENTR04662
OG0007527	ASTMX20421, ASTMX12338	XENTR13242
OG0007528	ASTMX16867	XENTR07788
OG0007529	ASTMX06570	XENTR07378
OG0007531	ASTMX21127	XENTR15044, XENTR15045
OG0007533	ASTMX18571, ASTMX19307	XENTR07903
OG0007540	ASTMX00653	XENTR01121
OG0007541	ASTMX01290	XENTR05534
OG0007542	ASTMX22620	XENTR12432
OG0007542	ASTMX19903, ASTMX15988	XENTR15932
OG0007543	ASTMX03328	XENTR15412
OG0007543	ASTMX03114, ASTMX03844	XENTR03927
OG0007545	ASTMX04677, ASTMX16281	XENTR04920
OG0007546	ASTMX08577	XENTR05607, XENTR05605
OG0007547	ASTMX08998	XENTR06083
OG0007549	ASTMX20400, ASTMX17918	XENTR00929
OG0007549	ASTMX10511	XENTR03894
OG0007550	ASTMX11768	XENTR04972
OG0007550	ASTMX18793	XENTR03751
OG0007551	ASTMX11830	XENTR02035
OG0007552	ASTMX15490, ASTMX17347	XENTR05618
OG0007552	ASTMX14852	XENTR18669
OG0007553	ASTMX16313	XENTR15699
OG0007582	ASTMX04137	XENTR04748
OG0007583	ASTMX03611	XENTR13389
OG0007584	ASTMX21397	XENTR07343
OG0007586	ASTMX18851	XENTR08401
OG0007587	ASTMX10665	XENTR05116
OG0007588	ASTMX16311	XENTR18417
OG0007589	ASTMX14018	XENTR03301
OG0007591	ASTMX10219	XENTR06862
OG0007592	ASTMX15697	XENTR08418
OG0007593	ASTMX05699	XENTR04066
OG0007594	ASTMX19718	XENTR06984
OG0007597	ASTMX12506	XENTR00847
OG0007598	ASTMX15421	XENTR03536
OG0007601	ASTMX14174	XENTR13138
OG0007602	ASTMX12453	XENTR00305
OG0007603	ASTMX06253	XENTR05886
OG0007604	ASTMX02553	XENTR10989
OG0007605	ASTMX01306, ASTMX02474	XENTR15345, XENTR15344
OG0007606	ASTMX08449	XENTR04118
OG0007607	ASTMX05677	XENTR04097
OG0007608	ASTMX09087	XENTR10599
OG0007609	ASTMX13434	XENTR10306
OG0007610	ASTMX00949	XENTR07048
OG0007611	ASTMX01317	XENTR06655
OG0007612	ASTMX05194	XENTR15965
OG0007613	ASTMX02855	XENTR05874
OG0007614	ASTMX02573	XENTR16527
OG0007615	ASTMX21643	XENTR19198
OG0007617	ASTMX10087	XENTR07154
OG0007619	ASTMX18208	XENTR00292
OG0007621	ASTMX08854	XENTR00074
OG0007622	ASTMX11258	XENTR05630
OG0007624	ASTMX07491	XENTR17757
OG0007626	ASTMX04623	XENTR08782
OG0007628	ASTMX19581	XENTR03457
OG0007629	ASTMX13084	XENTR02760
OG0007630	ASTMX18126	XENTR09707
OG0007631	ASTMX20840	XENTR05896
OG0007631	ASTMX09783	XENTR15419
OG0007632	ASTMX18462	XENTR08511
OG0007632	ASTMX04246	XENTR01662
OG0007634	ASTMX19337	XENTR03275
OG0007635	ASTMX01942	XENTR09729, XENTR14244
OG0007635	ASTMX22667	XENTR13478
OG0007637	ASTMX04583	XENTR03876
OG0007638	ASTMX06881	XENTR09880
OG0007639	ASTMX18691	XENTR04262
OG0007640	ASTMX17837, ASTMX02941	XENTR08114
OG0007641	ASTMX08197, ASTMX13625	XENTR00555, XENTR00554
OG0007642	ASTMX07389	XENTR12383
OG0007643	ASTMX05389	XENTR03392
OG0007645	ASTMX05408	XENTR01371
OG0007646	ASTMX00141	XENTR03696
OG0007647	ASTMX19745	XENTR17284
OG0007648	ASTMX09097	XENTR00698
OG0007650	ASTMX15984	XENTR11198
OG0007651	ASTMX20922	XENTR05156, XENTR05155
OG0007652	ASTMX20055, ASTMX09733	XENTR14511
OG0007653	ASTMX11577	XENTR13057
OG0007654	ASTMX12009	XENTR05371
OG0007655	ASTMX05138	XENTR05289, XENTR05288
OG0007655	ASTMX12497	XENTR18635
OG0007655	ASTMX11936, ASTMX02437	XENTR13279
OG0007656	ASTMX02152	XENTR00778
OG0007657	ASTMX19589	XENTR16019
OG0007658	ASTMX08797	XENTR05907
OG0007660	ASTMX11758	XENTR04694
OG0007662	ASTMX03015	XENTR18077
OG0007664	ASTMX00404	XENTR01452
OG0007665	ASTMX09981	XENTR02691
OG0007666	ASTMX17057, ASTMX14860	XENTR01765
OG0007667	ASTMX06071	XENTR12332
OG0007668	ASTMX20312	XENTR06339
OG0007669	ASTMX00417	XENTR02878
OG0007670	ASTMX08467	XENTR08084
OG0007672	ASTMX00534, ASTMX00119	XENTR02586
OG0007673	ASTMX05762	XENTR12090
OG0007674	ASTMX20726	XENTR06686
OG0007675	ASTMX07674	XENTR00956, XENTR00955
OG0007676	ASTMX19972	XENTR11756
OG0007677	ASTMX14237	XENTR15136
OG0007679	ASTMX04667	XENTR04914
OG0007680	ASTMX05414	XENTR07166
OG0007684	ASTMX06059	XENTR02092
OG0007685	ASTMX02773	XENTR09953
OG0007687	ASTMX17669	XENTR05620
OG0007688	ASTMX13121	XENTR01892
OG0007689	ASTMX16346	XENTR01147
OG0007690	ASTMX14447	XENTR02183
OG0007691	ASTMX14360	XENTR04646
OG0007692	ASTMX14270	XENTR04674
OG0007694	ASTMX07418	XENTR10479
OG0007695	ASTMX05012, ASTMX04328	XENTR13772
OG0007696	ASTMX12954, ASTMX08314	XENTR10724
OG0007698	ASTMX10373	XENTR06794
OG0007700	ASTMX20412	XENTR10324
OG0007701	ASTMX16330	XENTR01199
OG0007702	ASTMX22374, ASTMX04372	XENTR17687
OG0007703	ASTMX19453	XENTR14246
OG0007704	ASTMX12994	XENTR14924
OG0007705	ASTMX17453	XENTR13475
OG0007706	ASTMX07321	XENTR01370
OG0007707	ASTMX20330, ASTMX04335	XENTR04394
OG0007708	ASTMX05720	XENTR08554
OG0007709	ASTMX10589	XENTR09197
OG0007712	ASTMX07651	XENTR13584
OG0007713	ASTMX19622	XENTR05208
OG0007715	ASTMX15762	XENTR04543
OG0007716	ASTMX22069	XENTR13996
OG0007717	ASTMX12667	XENTR07567
OG0007718	ASTMX06214	XENTR02924
OG0007719	ASTMX18551	XENTR03373
OG0007721	ASTMX05840	XENTR08661
OG0007722	ASTMX00744	XENTR10029
OG0007723	ASTMX04316	XENTR05353
OG0007725	ASTMX16772	XENTR16101
OG0007726	ASTMX10273	XENTR04430
OG0007728	ASTMX06139	XENTR07809
OG0007729	ASTMX18244	XENTR00460
OG0007734	ASTMX15091	XENTR08115
OG0007736	ASTMX11296	XENTR01490
OG0007738	ASTMX19490	XENTR07139
OG0007739	ASTMX06348	XENTR17717
OG0007743	ASTMX04763	XENTR06228
OG0007744	ASTMX19319	XENTR02881
OG0007745	ASTMX00381	XENTR07768
OG0007746	ASTMX01281	XENTR16570
OG0007749	ASTMX05167	XENTR02891
OG0007750	ASTMX13139	XENTR14778
OG0007751	ASTMX19310	XENTR11316
OG0007752	ASTMX18140	XENTR06969
OG0007755	ASTMX01102	XENTR14264
OG0007755	ASTMX00711	XENTR02596
OG0007756	ASTMX12102	XENTR14356
OG0007758	ASTMX04015	XENTR13164
OG0007759	ASTMX08280	XENTR04000
OG0007761	ASTMX05522, ASTMX22088	XENTR17401
OG0007762	ASTMX03722	XENTR08817
OG0007763	ASTMX17791	XENTR00440
OG0007766	ASTMX07721	XENTR10400
OG0007767	ASTMX08912	XENTR08581
OG0007769	ASTMX18905	XENTR01777
OG0007771	ASTMX10494	XENTR15546
OG0007772	ASTMX00533	XENTR07435
OG0007774	ASTMX17700	XENTR05383
OG0007775	ASTMX12159	XENTR04949
OG0007776	ASTMX10383	XENTR08306, XENTR08307
OG0007779	ASTMX15026	XENTR04164
OG0007780	ASTMX08076	XENTR09041
OG0007781	ASTMX02218	XENTR00779
OG0007782	ASTMX07331	XENTR14902
OG0007783	ASTMX17810	XENTR10399
OG0007784	ASTMX15989	XENTR06932
OG0007785	ASTMX07124	XENTR10810
OG0007786	ASTMX18635	XENTR00598
OG0007788	ASTMX01469	XENTR14683
OG0007789	ASTMX16141	XENTR18266
OG0007790	ASTMX20616	XENTR01818
OG0007791	ASTMX00738	XENTR11475
OG0007793	ASTMX05505	XENTR12360, XENTR12359
OG0007794	ASTMX15194	XENTR06444
OG0007795	ASTMX13863	XENTR00008
OG0007797	ASTMX04459	XENTR18265
OG0007798	ASTMX15270	XENTR05659
OG0007799	ASTMX14602	XENTR15628
OG0007800	ASTMX02257	XENTR16640
OG0007801	ASTMX20707	XENTR07313
OG0007802	ASTMX10115	XENTR11495
OG0007803	ASTMX11582	XENTR13056
OG0007804	ASTMX02512	XENTR05761
OG0007805	ASTMX09885	XENTR02609
OG0007806	ASTMX13580, ASTMX09057	XENTR11856
OG0007806	ASTMX11458	XENTR18725
OG0007807	ASTMX16145	XENTR09529
OG0007808	ASTMX08371, ASTMX00929	XENTR07032
OG0007809	ASTMX14577	XENTR07698
OG0007810	ASTMX08369	XENTR07030
OG0007811	ASTMX11168	XENTR06252
OG0007812	ASTMX02668, ASTMX18552	XENTR02941
OG0007813	ASTMX07499	XENTR07628
OG0007814	ASTMX13396	XENTR04268
OG0007818	ASTMX06179	XENTR04391
OG0007820	ASTMX15997	XENTR11150
OG0007823	ASTMX16149	XENTR09570
OG0007825	ASTMX18618	XENTR13803
OG0007826	ASTMX09991	XENTR10314
OG0007827	ASTMX14411	XENTR01637
OG0007828	ASTMX03380	XENTR14322
OG0007829	ASTMX21617	XENTR00492
OG0007830	ASTMX18257	XENTR05313
OG0007831	ASTMX04668	XENTR04325
OG0007832	ASTMX04594	XENTR03054
OG0007833	ASTMX05052	XENTR01163, XENTR01162
OG0007834	ASTMX20813	XENTR17143
OG0007835	ASTMX03027	XENTR11023
OG0007836	ASTMX04626	XENTR11928
OG0007837	ASTMX13314	XENTR03959
OG0007838	ASTMX05098	XENTR01164
OG0007840	ASTMX15255	XENTR04645
OG0007841	ASTMX15833	XENTR09299
OG0007842	ASTMX15043	XENTR12876
OG0007843	ASTMX18009	XENTR03294, XENTR01615
OG0007845	ASTMX00783	XENTR12248
OG0007847	ASTMX01737	XENTR05732
OG0007848	ASTMX04212	XENTR16347
OG0007849	ASTMX01357	XENTR11713
OG0007850	ASTMX03735	XENTR15952
OG0007851	ASTMX17643	XENTR14859
OG0007852	ASTMX05348	XENTR16462
OG0007854	ASTMX08184	XENTR10673
OG0007857	ASTMX20847	XENTR01622
OG0007858	ASTMX05032	XENTR02288
OG0007859	ASTMX14666	XENTR03062
OG0007860	ASTMX08368, ASTMX00926, ASTMX21401, ASTMX15838	XENTR02345
OG0007862	ASTMX14092	XENTR19141, XENTR02758
OG0007863	ASTMX14262, ASTMX06373	XENTR04839
OG0007863	ASTMX13492	XENTR09282, XENTR02527
OG0007867	ASTMX00046, ASTMX10522	XENTR03957
OG0007868	ASTMX07117, ASTMX07217	XENTR14056
OG0007868	ASTMX01078, ASTMX02544	XENTR10887, XENTR10886
OG0007870	ASTMX02434, ASTMX11938	XENTR08087
OG0007871	ASTMX17556	XENTR02205
OG0007872	ASTMX04227	XENTR09942
OG0007873	ASTMX12364	XENTR10098
OG0007873	ASTMX21720, ASTMX10153	XENTR14581
OG0007874	ASTMX10441, ASTMX10442, ASTMX20886, ASTMX21691	XENTR00998
OG0007875	ASTMX19943	XENTR03361
OG0007875	ASTMX17622, ASTMX14287	XENTR05218
OG0007908	ASTMX15245	XENTR07798
OG0007911	ASTMX10631	XENTR11190
OG0007913	ASTMX06223	XENTR02655
OG0007915	ASTMX13424	XENTR10693
OG0007916	ASTMX09786	XENTR05182
OG0007917	ASTMX00109	XENTR00915
OG0007918	ASTMX11806	XENTR11754
OG0007920	ASTMX03083, ASTMX03082	XENTR08961
OG0007924	ASTMX04371	XENTR11372
OG0007925	ASTMX09750, ASTMX06915, ASTMX09041, ASTMX09047	XENTR08045, XENTR08046
OG0007926	ASTMX09675	XENTR03828
OG0007927	ASTMX03056	XENTR02854
OG0007929	ASTMX06749	XENTR08354
OG0007931	ASTMX05848	XENTR05786
OG0007931	ASTMX15420	XENTR03537
OG0007932	ASTMX06742, ASTMX00852	XENTR02158
OG0007934	ASTMX12712	XENTR17047
OG0007935	ASTMX04563	XENTR09394
OG0007936	ASTMX01223	XENTR07631
OG0007937	ASTMX18654	XENTR00174, XENTR00175
OG0007939	ASTMX18115	XENTR02914
OG0007940	ASTMX11113	XENTR09589
OG0007941	ASTMX14695	XENTR11333
OG0007942	ASTMX18528	XENTR12219
OG0007943	ASTMX09388	XENTR05797
OG0007944	ASTMX03374	XENTR08298
OG0007945	ASTMX04414	XENTR04935
OG0007946	ASTMX11784	XENTR02534
OG0007947	ASTMX14167	XENTR09798
OG0007948	ASTMX03507	XENTR08888
OG0007949	ASTMX02833	XENTR04521
OG0007951	ASTMX07694	XENTR01715
OG0007952	ASTMX22285	XENTR10420
OG0007953	ASTMX13305	XENTR03972, XENTR18628
OG0007955	ASTMX12269	XENTR10965
OG0007956	ASTMX08199	XENTR00552
OG0007957	ASTMX08905	XENTR13036
OG0007958	ASTMX18083	XENTR11070
OG0007959	ASTMX16070	XENTR00298
OG0007960	ASTMX13619	XENTR10383
OG0007961	ASTMX06510, ASTMX11169	XENTR06254
OG0007962	ASTMX18003	XENTR13797
OG0007964	ASTMX05932	XENTR01940
OG0007965	ASTMX04863	XENTR01384
OG0007966	ASTMX13642	XENTR00581
OG0007967	ASTMX14204	XENTR04931
OG0007968	ASTMX06631	XENTR07552
OG0007969	ASTMX02933	XENTR11152
OG0007971	ASTMX14279	XENTR17300, XENTR17301
OG0007972	ASTMX21237	XENTR04607
OG0007973	ASTMX06438	XENTR18672
OG0007974	ASTMX03195	XENTR13640
OG0007975	ASTMX05689	XENTR08436
OG0007976	ASTMX19235	XENTR10402
OG0007977	ASTMX14691	XENTR01009
OG0007979	ASTMX21845	XENTR05250
OG0007980	ASTMX02485	XENTR17620
OG0007981	ASTMX22696	XENTR08502
OG0007983	ASTMX18415	XENTR16037
OG0007984	ASTMX05644	XENTR13814
OG0007985	ASTMX00312	XENTR15302
OG0007987	ASTMX13188, ASTMX17252	XENTR18668
OG0007988	ASTMX06904	XENTR15923
OG0007990	ASTMX10148	XENTR11787
OG0007991	ASTMX15639	XENTR13088
OG0007992	ASTMX11750	XENTR15680
OG0007992	ASTMX02581	XENTR05050
OG0007993	ASTMX01291	XENTR05533
OG0007996	ASTMX06882	XENTR15283
OG0007997	ASTMX03766	XENTR10426
OG0007999	ASTMX07377	XENTR06951
OG0008000	ASTMX13017	XENTR16143
OG0008001	ASTMX17979	XENTR01930
OG0008002	ASTMX12617	XENTR02134, XENTR02133
OG0008003	ASTMX05604	XENTR14885
OG0008004	ASTMX21235	XENTR04573
OG0008006	ASTMX04524	XENTR12594
OG0008007	ASTMX17037	XENTR04295
OG0008008	ASTMX04952	XENTR18597
OG0008011	ASTMX09223	XENTR02801
OG0008014	ASTMX14366	XENTR16102
OG0008016	ASTMX14706	XENTR09313
OG0008018	ASTMX02804	XENTR08274
OG0008019	ASTMX16933	XENTR17876
OG0008020	ASTMX05825	XENTR00191
OG0008021	ASTMX15580, ASTMX10415	XENTR08617
OG0008022	ASTMX08101	XENTR06675
OG0008023	ASTMX09231	XENTR17830
OG0008026	ASTMX22338	XENTR08941
OG0008027	ASTMX13655	XENTR13080
OG0008028	ASTMX09119	XENTR04519
OG0008029	ASTMX03518	XENTR06544
OG0008030	ASTMX10317	XENTR00882
OG0008031	ASTMX14362	XENTR12706
OG0008033	ASTMX11477	XENTR07921
OG0008035	ASTMX20014, ASTMX05263	XENTR10036
OG0008035	ASTMX12451	XENTR03937
OG0008036	ASTMX21006	XENTR16276
OG0008039	ASTMX16331	XENTR00527
OG0008040	ASTMX03841	XENTR14621
OG0008041	ASTMX12610	XENTR18188
OG0008043	ASTMX17469	XENTR13090, XENTR13089
OG0008045	ASTMX12019	XENTR11803
OG0008048	ASTMX00882	XENTR05142
OG0008049	ASTMX03509	XENTR06531
OG0008051	ASTMX21396	XENTR01785
OG0008052	ASTMX04543	XENTR13093
OG0008053	ASTMX12568	XENTR03171
OG0008054	ASTMX19942	XENTR02300
OG0008055	ASTMX13290	XENTR02343
OG0008056	ASTMX18151	XENTR05929
OG0008057	ASTMX13259	XENTR01103
OG0008062	ASTMX21745	XENTR08530
OG0008063	ASTMX21341	XENTR12672
OG0008064	ASTMX09865	XENTR12946
OG0008065	ASTMX07100, ASTMX02601	XENTR12888
OG0008066	ASTMX02235	XENTR11095
OG0008067	ASTMX11037	XENTR07473
OG0008068	ASTMX14752	XENTR03293
OG0008068	ASTMX18010	XENTR01617
OG0008069	ASTMX07898	XENTR09820
OG0008070	ASTMX14041	XENTR04503
OG0008071	ASTMX03165	XENTR00077
OG0008072	ASTMX05212, ASTMX09244	XENTR16479
OG0008075	ASTMX01773	XENTR15145
OG0008076	ASTMX22523	XENTR01791
OG0008077	ASTMX12175	XENTR16541
OG0008078	ASTMX19174	XENTR08566
OG0008079	ASTMX06132	XENTR13201
OG0008080	ASTMX02163	XENTR10162
OG0008081	ASTMX07518	XENTR10425
OG0008082	ASTMX12613	XENTR02138, XENTR02137
OG0008083	ASTMX17394	XENTR03038
OG0008084	ASTMX17548	XENTR06650
OG0008085	ASTMX12950	XENTR06383
OG0008086	ASTMX12676	XENTR10502, XENTR10503
OG0008087	ASTMX15035, ASTMX13617	XENTR10380
OG0008089	ASTMX20683	XENTR02865
OG0008090	ASTMX11523	XENTR12430
OG0008092	ASTMX18136	XENTR16319
OG0008098	ASTMX07610	XENTR08899
OG0008099	ASTMX14690	XENTR15326
OG0008100	ASTMX03221	XENTR13894
OG0008102	ASTMX18367	XENTR11039
OG0008103	ASTMX04700	XENTR14105
OG0008104	ASTMX01493	XENTR11834
OG0008105	ASTMX21863	XENTR00182
OG0008106	ASTMX09221	XENTR11126
OG0008107	ASTMX07927	XENTR11212
OG0008109	ASTMX09340	XENTR06543
OG0008110	ASTMX22389	XENTR18890
OG0008111	ASTMX00256	XENTR02658
OG0008112	ASTMX09683, ASTMX09684	XENTR02402
OG0008113	ASTMX03400	XENTR08629
OG0008115	ASTMX08522	XENTR06677
OG0008116	ASTMX11676, ASTMX10220	XENTR07381, XENTR07380
OG0008116	ASTMX20694	XENTR01767
OG0008117	ASTMX09862	XENTR18637
OG0008119	ASTMX12809	XENTR17669, XENTR06528
OG0008123	ASTMX04619, ASTMX09375, ASTMX11809	XENTR12795
OG0008124	ASTMX06051	XENTR07109
OG0008125	ASTMX17877, ASTMX17876	XENTR10329
OG0008126	ASTMX09175	XENTR18938
OG0008127	ASTMX11818, ASTMX17373	XENTR04380
OG0008136	ASTMX05309	XENTR02981
OG0008143	ASTMX04098	XENTR06411
OG0008148	ASTMX20884	XENTR08450
OG0008148	ASTMX01394, ASTMX12904	XENTR04228
OG0008149	ASTMX01958	XENTR18844
OG0008150	ASTMX14589, ASTMX03399	XENTR08628
OG0008150	ASTMX20530	XENTR15728
OG0008151	ASTMX13090, ASTMX06656, ASTMX06959	XENTR04330
OG0008153	ASTMX12205, ASTMX12203	XENTR04589, XENTR04577, XENTR17358, XENTR04588
OG0008154	ASTMX15634	XENTR09703
OG0008154	ASTMX12670, ASTMX13377	XENTR10116, XENTR10117
OG0008156	ASTMX18508	XENTR08049
OG0008194	ASTMX15281	XENTR09689
OG0008196	ASTMX23059	XENTR05316
OG0008199	ASTMX18291	XENTR03291
OG0008201	ASTMX09451	XENTR02829
OG0008202	ASTMX03742	XENTR09753
OG0008203	ASTMX19811	XENTR07528
OG0008205	ASTMX14352	XENTR07731
OG0008208	ASTMX00803	XENTR11124
OG0008209	ASTMX05658	XENTR15514
OG0008213	ASTMX04183	XENTR12606, XENTR00651
OG0008217	ASTMX15399	XENTR03890
OG0008218	ASTMX11659, ASTMX11658	XENTR07362
OG0008220	ASTMX18047	XENTR12599
OG0008222	ASTMX18501, ASTMX02805	XENTR08273
OG0008223	ASTMX08792	XENTR05245
OG0008224	ASTMX13852	XENTR03726
OG0008225	ASTMX08009	XENTR07518
OG0008227	ASTMX18852	XENTR05711
OG0008228	ASTMX10779	XENTR11910
OG0008230	ASTMX07030	XENTR15917
OG0008231	ASTMX12821	XENTR17320
OG0008232	ASTMX09620	XENTR01508
OG0008234	ASTMX01454	XENTR07376
OG0008235	ASTMX17399	XENTR09235
OG0008236	ASTMX01802	XENTR12434
OG0008238	ASTMX09061	XENTR11188
OG0008239	ASTMX12116	XENTR07288
OG0008242	ASTMX20244	XENTR17426
OG0008243	ASTMX04566	XENTR09391
OG0008244	ASTMX15599	XENTR01796, XENTR01795
OG0008246	ASTMX17738	XENTR05230
OG0008247	ASTMX07301	XENTR08654, XENTR08656, XENTR08655
OG0008249	ASTMX18967	XENTR17513
OG0008250	ASTMX02940	XENTR08113
OG0008251	ASTMX10590	XENTR00537
OG0008252	ASTMX00916	XENTR00568
OG0008254	ASTMX23064	XENTR18327
OG0008256	ASTMX17540	XENTR12140
OG0008257	ASTMX03196, ASTMX16651	XENTR13641
OG0008258	ASTMX17923	XENTR15402
OG0008259	ASTMX03294	XENTR12735
OG0008260	ASTMX16213	XENTR06274
OG0008262	ASTMX17939	XENTR06791
OG0008263	ASTMX04702	XENTR14542
OG0008264	ASTMX07812	XENTR00573
OG0008265	ASTMX06366	XENTR14446
OG0008266	ASTMX00516	XENTR06901
OG0008267	ASTMX01983	XENTR01352
OG0008268	ASTMX13098	XENTR15406
OG0008269	ASTMX00172	XENTR17860
OG0008271	ASTMX02441	XENTR04352
OG0008272	ASTMX02144	XENTR09866
OG0008273	ASTMX20632	XENTR17915
OG0008274	ASTMX00779	XENTR13469
OG0008275	ASTMX14463	XENTR05891
OG0008277	ASTMX19748	XENTR17427
OG0008278	ASTMX19686	XENTR10940
OG0008280	ASTMX02269	XENTR17743
OG0008281	ASTMX04747	XENTR11627
OG0008283	ASTMX10630	XENTR08251
OG0008284	ASTMX08111	XENTR03848
OG0008284	ASTMX17221	XENTR02074
OG0008286	ASTMX18520	XENTR02486
OG0008289	ASTMX11210	XENTR06153
OG0008291	ASTMX21271	XENTR09122
OG0008292	ASTMX19390	XENTR05323
OG0008293	ASTMX19450	XENTR13222
OG0008295	ASTMX11570	XENTR00184
OG0008297	ASTMX09763	XENTR04554
OG0008298	ASTMX02124	XENTR14480
OG0008301	ASTMX02503	XENTR14215
OG0008303	ASTMX12272	XENTR08492, XENTR08493
OG0008304	ASTMX16712	XENTR06190
OG0008305	ASTMX19225	XENTR08211
OG0008306	ASTMX15372	XENTR18942, XENTR14197
OG0008307	ASTMX16302	XENTR18959
OG0008309	ASTMX02384	XENTR01300
OG0008315	ASTMX07318	XENTR14695
OG0008316	ASTMX08404	XENTR03153
OG0008318	ASTMX09685	XENTR02401
OG0008319	ASTMX22244	XENTR16661
OG0008320	ASTMX15215	XENTR13174
OG0008323	ASTMX15432	XENTR04337
OG0008324	ASTMX13990	XENTR04032
OG0008325	ASTMX00425	XENTR05952
OG0008328	ASTMX05570	XENTR12166
OG0008331	ASTMX16536	XENTR05539
OG0008333	ASTMX04354	XENTR06251
OG0008334	ASTMX15666	XENTR16763
OG0008336	ASTMX08324	XENTR02376
OG0008337	ASTMX00051	XENTR13556
OG0008338	ASTMX05310	XENTR02980
OG0008338	ASTMX11036	XENTR07472
OG0008339	ASTMX03874	XENTR09613
OG0008340	ASTMX10264	XENTR10709
OG0008342	ASTMX06266	XENTR07758
OG0008342	ASTMX01831	XENTR00242
OG0008343	ASTMX00850	XENTR08200
OG0008345	ASTMX20388	XENTR01459
OG0008346	ASTMX11312	XENTR11364
OG0008347	ASTMX15874	XENTR06930
OG0008349	ASTMX10702	XENTR05258
OG0008350	ASTMX04967	XENTR17287
OG0008351	ASTMX03463	XENTR13343
OG0008352	ASTMX08206	XENTR00548
OG0008353	ASTMX05180	XENTR16294
OG0008354	ASTMX18442	XENTR16532
OG0008355	ASTMX04205	XENTR00614
OG0008357	ASTMX06235	XENTR11247
