Orthogroup	ASTMX	NEMVE
OG0007770	ASTMX10721	NEMVE05408, NEMVE20937
OG0007771	ASTMX10494	NEMVE13470
OG0007772	ASTMX00533	NEMVE06176
OG0007774	ASTMX17700	NEMVE08940
OG0007775	ASTMX12159	NEMVE06546
OG0007776	ASTMX10383	NEMVE20241
OG0007779	ASTMX15026	NEMVE10345
OG0007781	ASTMX02218	NEMVE14598, NEMVE11915
OG0007782	ASTMX07331	NEMVE13738
OG0007783	ASTMX17810	NEMVE23094
OG0007784	ASTMX15989	NEMVE21852
OG0007785	ASTMX07125, ASTMX07124	NEMVE23583
OG0007786	ASTMX18635	NEMVE10346
OG0007787	ASTMX02068	NEMVE04711, NEMVE04653
OG0007789	ASTMX16141	NEMVE22184
OG0007790	ASTMX20616	NEMVE13911
OG0007791	ASTMX00738	NEMVE22262
OG0007793	ASTMX05505	NEMVE01965
OG0007794	ASTMX15194	NEMVE13881
OG0007795	ASTMX13863	NEMVE16217
OG0007796	ASTMX21888, ASTMX10660	NEMVE16045
OG0007798	ASTMX15270	NEMVE07652
OG0007800	ASTMX02257	NEMVE02246
OG0007801	ASTMX20707	NEMVE24803
OG0007802	ASTMX10115	NEMVE05110
OG0007803	ASTMX11582	NEMVE14259
OG0007804	ASTMX02512	NEMVE13958
OG0007805	ASTMX09885	NEMVE23683
OG0007807	ASTMX16145	NEMVE23161
OG0007809	ASTMX14577	NEMVE19397
OG0007810	ASTMX08369	NEMVE25323
OG0007811	ASTMX11168	NEMVE22619
OG0007812	ASTMX02668, ASTMX18552	NEMVE05957
OG0007813	ASTMX07499	NEMVE22957
OG0007814	ASTMX13396	NEMVE10610
OG0007816	ASTMX05675	NEMVE14681
OG0007820	ASTMX15997	NEMVE10824
OG0007823	ASTMX16149	NEMVE14069
OG0007825	ASTMX18618	NEMVE24335
OG0007826	ASTMX09991	NEMVE22606
OG0007827	ASTMX14411	NEMVE15793
OG0007829	ASTMX21617	NEMVE14463
OG0007830	ASTMX18257	NEMVE22401
OG0007831	ASTMX04668	NEMVE13120
OG0007832	ASTMX04594	NEMVE22265
OG0007833	ASTMX05052	NEMVE23699
OG0007834	ASTMX20813	NEMVE22860
OG0007835	ASTMX03027	NEMVE05299
OG0007836	ASTMX04626	NEMVE09417
OG0007837	ASTMX13314	NEMVE17939
OG0007838	ASTMX05098	NEMVE16374
OG0007839	ASTMX06305	NEMVE03369
OG0007840	ASTMX15255	NEMVE14835
OG0007841	ASTMX15833, ASTMX03250, ASTMX22662	NEMVE14118
OG0007842	ASTMX15043	NEMVE04751
OG0007843	ASTMX18009	NEMVE09373
OG0007845	ASTMX00783	NEMVE23748
OG0007847	ASTMX01737	NEMVE07339
OG0007848	ASTMX04212	NEMVE22567
OG0007850	ASTMX03735	NEMVE06247
OG0007851	ASTMX17643	NEMVE13904
OG0007852	ASTMX05348	NEMVE23585
OG0007854	ASTMX08184	NEMVE10266
OG0007858	ASTMX05032	NEMVE23921
OG0007859	ASTMX14666	NEMVE22571, NEMVE20885
OG0007860	ASTMX08368, ASTMX00926, ASTMX21401, ASTMX15838	NEMVE06761
OG0007908	ASTMX15245	NEMVE13340
OG0007911	ASTMX10631	NEMVE07983
OG0007913	ASTMX06223	NEMVE18005
OG0007915	ASTMX13424	NEMVE19232, NEMVE06531
OG0007916	ASTMX09786	NEMVE13298
OG0007918	ASTMX11806	NEMVE25851
OG0007920	ASTMX03083, ASTMX03082	NEMVE23461
OG0007921	ASTMX21796	NEMVE08958
OG0007924	ASTMX04371	NEMVE16716
OG0007926	ASTMX09675	NEMVE22555
OG0007927	ASTMX03056	NEMVE13085
OG0007931	ASTMX05848, ASTMX15420	NEMVE02001
OG0007932	ASTMX06742, ASTMX00852	NEMVE20940, NEMVE23396
OG0007934	ASTMX12712	NEMVE25429
OG0007936	ASTMX01223	NEMVE12282, NEMVE10998, NEMVE05778
OG0007937	ASTMX18654	NEMVE25331
OG0007940	ASTMX11113	NEMVE24639
OG0007941	ASTMX14695	NEMVE23201
OG0007942	ASTMX18528	NEMVE21277
OG0007943	ASTMX09388	NEMVE13601
OG0007944	ASTMX03374	NEMVE25215
OG0007945	ASTMX04414	NEMVE23257
OG0007946	ASTMX11784	NEMVE25132
OG0007947	ASTMX14167	NEMVE09699
OG0007948	ASTMX03507	NEMVE08238
OG0007951	ASTMX07694	NEMVE14182
OG0007952	ASTMX22285	NEMVE14869
OG0007953	ASTMX13305	NEMVE08477
OG0007954	ASTMX03836	NEMVE19250
OG0007955	ASTMX12269	NEMVE07888
OG0007956	ASTMX08199	NEMVE25554
OG0007957	ASTMX08905	NEMVE15377
OG0007958	ASTMX18083	NEMVE21992
OG0007959	ASTMX16070	NEMVE06212
OG0007960	ASTMX13619	NEMVE24065, NEMVE16826
OG0007961	ASTMX06510, ASTMX11169	NEMVE22779
OG0007962	ASTMX18003	NEMVE18122
OG0007963	ASTMX02121	NEMVE13861
OG0007964	ASTMX05932	NEMVE08711, NEMVE11799
OG0007965	ASTMX04863	NEMVE20506
OG0007966	ASTMX13642	NEMVE07836
OG0007968	ASTMX06631	NEMVE01617
OG0007969	ASTMX02933	NEMVE09301, NEMVE23413
OG0007970	ASTMX04780	NEMVE06256
OG0007971	ASTMX14279	NEMVE07956
OG0007972	ASTMX21237	NEMVE13341
OG0007973	ASTMX06438	NEMVE08897
OG0007974	ASTMX03195	NEMVE14826
OG0007975	ASTMX05689	NEMVE21874
OG0007977	ASTMX14691	NEMVE06275
OG0007978	ASTMX18483	NEMVE07101
OG0007979	ASTMX21845	NEMVE21700
OG0007980	ASTMX02485	NEMVE05723
OG0007981	ASTMX22696, ASTMX12279	NEMVE09517
OG0007983	ASTMX18415	NEMVE14172
OG0007984	ASTMX05644	NEMVE24343, NEMVE20219, NEMVE20180
OG0007985	ASTMX00312	NEMVE24004
OG0007987	ASTMX13188, ASTMX17252	NEMVE13955
OG0007988	ASTMX06904	NEMVE13338
OG0007990	ASTMX10148	NEMVE09182
OG0007991	ASTMX15639	NEMVE22986
OG0007993	ASTMX01291	NEMVE08910
OG0007996	ASTMX06882	NEMVE13646
OG0007997	ASTMX03766	NEMVE19513
OG0007999	ASTMX07377	NEMVE06729
OG0008000	ASTMX13017	NEMVE09345, NEMVE20611
OG0008001	ASTMX17979	NEMVE25418
OG0008002	ASTMX12617, ASTMX23029	NEMVE25367
OG0008003	ASTMX05604	NEMVE22529
OG0008004	ASTMX21235	NEMVE20153, NEMVE13316, NEMVE21249
OG0008006	ASTMX04524	NEMVE23911
OG0008007	ASTMX17037	NEMVE25115
OG0008008	ASTMX04952	NEMVE06561
OG0008009	ASTMX15382	NEMVE24576
OG0008011	ASTMX09223	NEMVE18294
OG0008012	ASTMX14085	NEMVE24882
OG0008013	ASTMX09598	NEMVE04911
OG0008016	ASTMX14706	NEMVE08957
OG0008017	ASTMX06391	NEMVE18181
OG0008019	ASTMX16933	NEMVE25415
OG0008020	ASTMX05825	NEMVE13173
OG0008021	ASTMX06678, ASTMX15580, ASTMX10415, ASTMX18292	NEMVE22596
OG0008022	ASTMX08101	NEMVE07871
OG0008023	ASTMX09231	NEMVE07050
OG0008025	ASTMX12319, ASTMX04979	NEMVE23311
OG0008026	ASTMX22338	NEMVE25695
OG0008027	ASTMX13655	NEMVE01124
OG0008028	ASTMX09119	NEMVE08557
OG0008029	ASTMX03518	NEMVE24281
OG0008030	ASTMX10317	NEMVE17479
OG0008031	ASTMX14362	NEMVE09401
OG0008033	ASTMX11477	NEMVE09724
OG0008036	ASTMX21006	NEMVE06791
OG0008037	ASTMX12411	NEMVE25946
OG0008038	ASTMX02104	NEMVE05260
OG0008039	ASTMX16331	NEMVE01393
OG0008040	ASTMX03841	NEMVE13650
OG0008041	ASTMX12610	NEMVE18872
OG0008043	ASTMX17469	NEMVE24564
OG0008046	ASTMX10231	NEMVE15065
OG0008047	ASTMX02150	NEMVE14161
OG0008048	ASTMX00882	NEMVE12973
OG0008049	ASTMX03509	NEMVE01869
OG0008050	ASTMX21251	NEMVE17669
OG0008051	ASTMX21396	NEMVE13844
OG0008052	ASTMX04543	NEMVE22576
OG0008053	ASTMX12568	NEMVE06850
OG0008054	ASTMX19942	NEMVE22146
OG0008055	ASTMX13290	NEMVE09826, NEMVE20692
OG0008056	ASTMX18151	NEMVE22900
OG0008057	ASTMX13259	NEMVE13357
OG0008058	ASTMX19986	NEMVE24600
OG0008061	ASTMX06138, ASTMX05447	NEMVE01400
OG0008062	ASTMX21745	NEMVE10166
OG0008063	ASTMX10084, ASTMX13488, ASTMX21341	NEMVE22876
OG0008064	ASTMX09865	NEMVE19831
OG0008065	ASTMX07100, ASTMX02601	NEMVE04900, NEMVE13327
OG0008068	ASTMX14752, ASTMX18010	NEMVE07690, NEMVE14715
OG0008069	ASTMX07898	NEMVE14728
OG0008070	ASTMX14041	NEMVE13074
OG0008071	ASTMX03165	NEMVE15806
OG0008072	ASTMX05212, ASTMX09244	NEMVE17950
OG0008073	ASTMX20576	NEMVE13515
OG0008074	ASTMX03465	NEMVE18779
OG0008075	ASTMX01773	NEMVE14443
OG0008077	ASTMX12175	NEMVE10448
OG0008079	ASTMX06132	NEMVE10412
OG0008080	ASTMX02163	NEMVE14239
OG0008081	ASTMX07518	NEMVE17317
OG0008082	ASTMX12613	NEMVE14186
OG0008083	ASTMX17394	NEMVE23989
OG0008084	ASTMX17548	NEMVE23003
OG0008085	ASTMX12950	NEMVE22309
OG0008090	ASTMX11523	NEMVE07296
OG0008091	ASTMX19021	NEMVE24934
OG0008093	ASTMX14448	NEMVE22789
OG0008094	ASTMX20288, ASTMX22755	NEMVE05228
OG0008098	ASTMX07610	NEMVE13839
OG0008099	ASTMX14690	NEMVE17671
OG0008100	ASTMX03221	NEMVE09715
OG0008102	ASTMX18367	NEMVE05914
OG0008103	ASTMX04700	NEMVE05057
OG0008104	ASTMX01493	NEMVE04771
OG0008105	ASTMX21863	NEMVE21942
OG0008106	ASTMX09221	NEMVE09754, NEMVE19826
OG0008107	ASTMX07927	NEMVE04951
OG0008109	ASTMX09340	NEMVE24545
OG0008110	ASTMX22389	NEMVE05743
OG0008111	ASTMX00256	NEMVE07727
OG0008112	ASTMX09683, ASTMX09684	NEMVE09048
OG0008113	ASTMX03400	NEMVE10318
OG0008117	ASTMX09862	NEMVE18767
OG0008119	ASTMX12809	NEMVE13736
OG0008124	ASTMX06051	NEMVE02297
OG0008126	ASTMX09175	NEMVE22642
OG0008127	ASTMX11818, ASTMX17373	NEMVE22668
OG0008136	ASTMX05309	NEMVE22687
OG0008143	ASTMX04098	NEMVE12162
OG0008156	ASTMX18508	NEMVE06523, NEMVE16455
OG0008194	ASTMX15281	NEMVE19530
OG0008196	ASTMX23059	NEMVE20835, NEMVE25681
OG0008199	ASTMX18291	NEMVE13276, NEMVE00110
OG0008201	ASTMX09451	NEMVE14732
OG0008202	ASTMX03742	NEMVE22079
OG0008203	ASTMX19811	NEMVE25423
OG0008205	ASTMX14352	NEMVE06832
OG0008206	ASTMX20685	NEMVE22519, NEMVE12130
OG0008208	ASTMX00803	NEMVE15800
OG0008209	ASTMX05658	NEMVE24399
OG0008211	ASTMX18370	NEMVE24869
OG0008213	ASTMX04183	NEMVE06358, NEMVE12480
OG0008214	ASTMX16918	NEMVE17191
OG0008216	ASTMX15095	NEMVE01716
OG0008217	ASTMX15399	NEMVE05131
OG0008219	ASTMX06142	NEMVE07971
OG0008220	ASTMX18047	NEMVE14539
OG0008223	ASTMX08792	NEMVE21473, NEMVE14007
OG0008225	ASTMX08009	NEMVE21899, NEMVE20595
OG0008227	ASTMX18852	NEMVE16143
OG0008228	ASTMX10779	NEMVE08177, NEMVE08181
OG0008229	ASTMX09778	NEMVE25333
OG0008230	ASTMX07030	NEMVE18242
OG0008231	ASTMX12821	NEMVE15184
OG0008232	ASTMX09620	NEMVE14148
OG0008234	ASTMX01454	NEMVE07566
OG0008235	ASTMX17399	NEMVE14636
OG0008236	ASTMX01802	NEMVE07107, NEMVE20294
OG0008238	ASTMX09061	NEMVE23486
OG0008241	ASTMX03938, ASTMX05631	NEMVE21828
OG0008244	ASTMX15599	NEMVE19525
OG0008246	ASTMX17738	NEMVE13099
OG0008249	ASTMX18967	NEMVE25364
OG0008250	ASTMX02940	NEMVE25890
OG0008251	ASTMX10590	NEMVE25689
OG0008254	ASTMX23064	NEMVE25670
OG0008255	ASTMX01919	NEMVE14574
OG0008256	ASTMX17540	NEMVE22958
OG0008257	ASTMX03196, ASTMX16651	NEMVE24826
OG0008258	ASTMX17923	NEMVE25567
OG0008259	ASTMX03294	NEMVE16553
OG0008260	ASTMX16213	NEMVE00888
OG0008262	ASTMX17939	NEMVE01887
OG0008263	ASTMX04702	NEMVE07916
OG0008264	ASTMX07812	NEMVE07155
OG0008265	ASTMX06366	NEMVE17159
OG0008266	ASTMX00516	NEMVE13343
OG0008267	ASTMX01983	NEMVE17564
OG0008268	ASTMX13098	NEMVE01321
OG0008269	ASTMX00172	NEMVE10105
OG0008270	ASTMX05004	NEMVE21725, NEMVE21733
OG0008271	ASTMX02441	NEMVE16549
OG0008272	ASTMX02144	NEMVE09402
OG0008273	ASTMX20632	NEMVE12232
OG0008275	ASTMX14463	NEMVE16981
OG0008277	ASTMX19748	NEMVE07710
OG0008278	ASTMX19686	NEMVE14533
OG0008279	ASTMX06299	NEMVE24904
OG0008280	ASTMX02269	NEMVE07638
OG0008281	ASTMX04747	NEMVE24642
OG0008282	ASTMX18071	NEMVE13187
OG0008283	ASTMX10630	NEMVE08120
OG0008285	ASTMX07236, ASTMX18797	NEMVE22654, NEMVE05069
OG0008288	ASTMX21919	NEMVE15738
OG0008289	ASTMX11210	NEMVE22449, NEMVE20358
OG0008290	ASTMX06277	NEMVE21697
OG0008292	ASTMX19390	NEMVE17607
OG0008293	ASTMX19450	NEMVE08887
OG0008295	ASTMX11570	NEMVE23337
OG0008297	ASTMX09763	NEMVE24309
OG0008298	ASTMX02124	NEMVE23136
OG0008299	ASTMX22498	NEMVE13573
OG0008301	ASTMX02503	NEMVE05011
OG0008303	ASTMX12272	NEMVE07919
OG0008304	ASTMX16712	NEMVE16043
OG0008305	ASTMX19225	NEMVE18097
OG0008307	ASTMX16302	NEMVE05421
OG0008308	ASTMX11897	NEMVE25859
OG0008309	ASTMX02384	NEMVE22503
OG0008313	ASTMX11072	NEMVE13998
OG0008314	ASTMX22155, ASTMX22154	NEMVE20605, NEMVE03422
OG0008315	ASTMX07318	NEMVE22753
OG0008316	ASTMX08404	NEMVE05962
OG0008317	ASTMX09770	NEMVE03363
OG0008318	ASTMX09685	NEMVE06801
OG0008319	ASTMX22244	NEMVE14402
OG0008320	ASTMX15215	NEMVE01620
OG0008324	ASTMX13990	NEMVE05417
OG0008325	ASTMX00425	NEMVE14879
OG0008326	ASTMX12619	NEMVE11429
OG0008327	ASTMX06973	NEMVE15591
OG0008328	ASTMX05570	NEMVE14718
OG0008331	ASTMX16536	NEMVE01852
OG0008333	ASTMX04354	NEMVE24255
OG0008335	ASTMX05694	NEMVE24652
OG0008336	ASTMX08324	NEMVE04688
OG0008337	ASTMX00051	NEMVE22628
OG0008338	ASTMX05310, ASTMX11036	NEMVE20504, NEMVE01990
OG0008345	ASTMX20388	NEMVE05829
OG0008346	ASTMX11312	NEMVE22837
OG0008347	ASTMX15874	NEMVE06716
OG0008348	ASTMX20046	NEMVE13454
OG0008350	ASTMX04967	NEMVE23102
OG0008351	ASTMX03463	NEMVE13763
OG0008352	ASTMX08206	NEMVE08435
OG0008353	ASTMX05180	NEMVE03427
OG0008354	ASTMX18442	NEMVE21284
OG0008355	ASTMX04205	NEMVE15123
OG0008356	ASTMX00736	NEMVE26001, NEMVE23081
OG0008357	ASTMX06235	NEMVE06016
OG0008358	ASTMX07242	NEMVE09418
OG0008359	ASTMX21368	NEMVE23193
OG0008360	ASTMX05005	NEMVE22894
OG0008361	ASTMX05760, ASTMX19671	NEMVE23200
OG0008363	ASTMX13043	NEMVE14712
OG0008364	ASTMX02708, ASTMX13893	NEMVE25717
OG0008365	ASTMX17009, ASTMX06662	NEMVE03762
OG0008367	ASTMX06634, ASTMX17455	NEMVE03025
OG0008368	ASTMX20004	NEMVE13421
OG0008369	ASTMX05885	NEMVE13591
OG0008371	ASTMX19948	NEMVE01091
OG0008374	ASTMX03092	NEMVE13827
OG0008376	ASTMX16947, ASTMX16948, ASTMX06168	NEMVE06388
OG0008377	ASTMX19342	NEMVE21921
OG0008378	ASTMX16744	NEMVE05932
OG0008380	ASTMX14079	NEMVE25944, NEMVE19174
OG0008383	ASTMX05683	NEMVE05320
OG0008384	ASTMX07501	NEMVE13561
OG0008386	ASTMX01562	NEMVE03630
OG0008388	ASTMX01284	NEMVE13484
OG0008391	ASTMX02368	NEMVE14213
OG0008394	ASTMX00784	NEMVE06217
OG0008399	ASTMX10345	NEMVE23704
OG0008400	ASTMX14526	NEMVE13407
OG0008401	ASTMX00700	NEMVE09990
OG0008404	ASTMX20864	NEMVE00255
OG0008406	ASTMX18072	NEMVE13155
OG0008412	ASTMX15381	NEMVE25691
OG0008414	ASTMX06863	NEMVE23366
OG0008415	ASTMX11099	NEMVE24203
OG0008416	ASTMX13524	NEMVE18536
OG0008418	ASTMX07388	NEMVE10633
OG0008419	ASTMX10596	NEMVE25180
OG0008420	ASTMX10700	NEMVE12625, NEMVE05714
OG0008422	ASTMX05627	NEMVE10466
OG0008423	ASTMX01889	NEMVE15335, NEMVE01996
OG0008424	ASTMX15346, ASTMX06945	NEMVE22481
OG0008427	ASTMX10257	NEMVE19248
OG0008432	ASTMX12981	NEMVE18587
OG0008443	ASTMX01241	NEMVE23347
OG0008444	ASTMX14961	NEMVE00472, NEMVE15154
OG0008448	ASTMX10975	NEMVE08650
OG0008453	ASTMX10304	NEMVE13263
OG0008460	ASTMX06016, ASTMX01671, ASTMX12911	NEMVE25831
OG0008468	ASTMX06402	NEMVE22563
OG0008509	ASTMX05219, ASTMX09232	NEMVE24848
OG0008512	ASTMX03329	NEMVE01085, NEMVE22190
OG0008513	ASTMX20734	NEMVE23772
OG0008514	ASTMX18290	NEMVE07954
OG0008515	ASTMX07431	NEMVE14721
OG0008516	ASTMX13665	NEMVE24923
OG0008526	ASTMX12082	NEMVE05005
OG0008528	ASTMX14660	NEMVE18744
OG0008530	ASTMX04675	NEMVE14076
OG0008531	ASTMX06294	NEMVE22168
OG0008532	ASTMX00717	NEMVE22851
OG0008533	ASTMX01200	NEMVE14654
OG0008534	ASTMX02222	NEMVE25794
OG0008535	ASTMX02705	NEMVE02986
OG0008538	ASTMX18002	NEMVE22562
OG0008539	ASTMX18247	NEMVE20331, NEMVE24445
OG0008540	ASTMX04260	NEMVE13698
OG0008542	ASTMX02856	NEMVE23528
OG0008544	ASTMX13472	NEMVE25090
OG0008545	ASTMX12075	NEMVE22652
OG0008546	ASTMX09833	NEMVE09008
OG0008550	ASTMX01036	NEMVE02008
OG0008551	ASTMX14972	NEMVE17840
OG0008554	ASTMX12733, ASTMX20296, ASTMX09575	NEMVE08384
OG0008557	ASTMX05582	NEMVE10366
OG0008559	ASTMX00488	NEMVE16554
OG0008561	ASTMX12221, ASTMX05883	NEMVE01691
OG0008562	ASTMX20839	NEMVE18414
OG0008563	ASTMX05056	NEMVE14418
OG0008566	ASTMX16963	NEMVE06878
OG0008570	ASTMX20907	NEMVE11670, NEMVE09705
OG0008572	ASTMX03727	NEMVE16357
OG0008573	ASTMX08961	NEMVE25781
OG0008574	ASTMX14180	NEMVE24557
OG0008575	ASTMX16301	NEMVE01012
OG0008576	ASTMX13502	NEMVE22319
OG0008577	ASTMX07717	NEMVE07448
OG0008579	ASTMX04319	NEMVE23697
OG0008583	ASTMX08014	NEMVE00007
OG0008587	ASTMX12945, ASTMX01318	NEMVE23850
OG0008588	ASTMX21107	NEMVE16313
OG0008590	ASTMX07016	NEMVE20336, NEMVE06282
OG0008592	ASTMX13097	NEMVE23818, NEMVE06605
OG0008596	ASTMX18487	NEMVE22506
OG0008597	ASTMX03754	NEMVE11500, NEMVE24375
OG0008600	ASTMX02794	NEMVE14012, NEMVE22366
OG0008601	ASTMX17880	NEMVE22610
OG0008603	ASTMX21333	NEMVE25178
OG0008611	ASTMX12445	NEMVE12141, NEMVE22359
OG0008613	ASTMX10875	NEMVE06475
OG0008614	ASTMX00444	NEMVE23737
OG0008616	ASTMX06806	NEMVE10331
OG0008622	ASTMX08340	NEMVE25590
OG0008623	ASTMX03497	NEMVE24602
OG0008624	ASTMX15401	NEMVE24986
OG0008627	ASTMX19874	NEMVE22795
OG0008628	ASTMX16945	NEMVE23285
OG0008629	ASTMX06098	NEMVE09319
OG0008630	ASTMX04402, ASTMX12197	NEMVE01080
OG0008633	ASTMX03205	NEMVE10982
OG0008634	ASTMX03806	NEMVE17397
OG0008637	ASTMX05499	NEMVE14857
OG0008638	ASTMX13762	NEMVE22850
OG0008639	ASTMX00684	NEMVE21171, NEMVE12268
OG0008644	ASTMX08494	NEMVE24046
OG0008645	ASTMX07453	NEMVE22648
OG0008648	ASTMX15567	NEMVE10181
OG0008651	ASTMX03500	NEMVE08227
OG0008653	ASTMX12316	NEMVE19895
OG0008654	ASTMX07729	NEMVE10286
OG0008655	ASTMX16167	NEMVE20852, NEMVE23305
OG0008656	ASTMX14410	NEMVE25532
OG0008657	ASTMX22538, ASTMX22592, ASTMX06293	NEMVE15312
OG0008660	ASTMX05121	NEMVE25509
OG0008661	ASTMX10451	NEMVE09084
OG0008664	ASTMX08695	NEMVE19637
OG0008664	ASTMX22804	NEMVE03509
OG0008666	ASTMX06363	NEMVE16034
OG0008669	ASTMX15060	NEMVE15256
OG0008670	ASTMX04515, ASTMX00792, ASTMX00038	NEMVE00629
OG0008671	ASTMX08103	NEMVE23500
OG0008672	ASTMX15742	NEMVE15025
OG0008674	ASTMX16277	NEMVE25341
OG0008675	ASTMX16544, ASTMX22353, ASTMX05622	NEMVE09494
OG0008676	ASTMX01623	NEMVE15691
OG0008680	ASTMX00331	NEMVE05250
OG0008681	ASTMX00183	NEMVE21715
OG0008682	ASTMX06387	NEMVE20684
OG0008683	ASTMX06300	NEMVE24361, NEMVE20837
OG0008684	ASTMX08648	NEMVE18907
OG0008689	ASTMX19131	NEMVE25164
OG0008698	ASTMX09929, ASTMX14483	NEMVE22870
OG0008705	ASTMX03774, ASTMX18527	NEMVE18622, NEMVE15948
OG0008714	ASTMX21525	NEMVE08385
OG0008757	ASTMX03431, ASTMX19232	NEMVE07975
OG0008760	ASTMX17065	NEMVE23306
OG0008762	ASTMX20796	NEMVE13502
OG0008765	ASTMX00648	NEMVE05722
OG0008766	ASTMX13646	NEMVE18267
OG0008767	ASTMX01830	NEMVE00346, NEMVE24728
OG0008771	ASTMX00834, ASTMX16251	NEMVE18021
OG0008778	ASTMX00262	NEMVE21311, NEMVE07876
OG0008780	ASTMX15107	NEMVE10258
OG0008782	ASTMX07522	NEMVE25361
OG0008784	ASTMX11551	NEMVE23625
OG0008786	ASTMX07107	NEMVE04596
OG0008797	ASTMX05025	NEMVE02425
OG0008799	ASTMX15819	NEMVE01885
OG0008800	ASTMX13318	NEMVE24734
OG0008801	ASTMX06278	NEMVE07367
OG0008802	ASTMX21363	NEMVE24980
OG0008804	ASTMX08518	NEMVE24643
OG0008811	ASTMX13905	NEMVE22500
OG0008812	ASTMX05015	NEMVE20858
OG0008816	ASTMX13364, ASTMX19256	NEMVE14491
OG0008818	ASTMX15132	NEMVE04994
OG0008821	ASTMX05768	NEMVE09368
OG0008822	ASTMX11413	NEMVE17023, NEMVE00443
OG0008826	ASTMX18865	NEMVE22979
OG0008827	ASTMX04975	NEMVE06926
OG0008828	ASTMX00081	NEMVE14527
OG0008829	ASTMX13357	NEMVE13410
OG0008831	ASTMX16016	NEMVE23959
OG0008832	ASTMX14330	NEMVE17274, NEMVE15116
OG0008833	ASTMX01575	NEMVE13511
OG0008835	ASTMX04914	NEMVE24188
OG0008836	ASTMX20691	NEMVE21572, NEMVE24925
OG0008838	ASTMX13323, ASTMX00177	NEMVE21811
OG0008840	ASTMX00694	NEMVE24969
OG0008841	ASTMX14854	NEMVE09802
OG0008844	ASTMX15127	NEMVE15923
OG0008845	ASTMX04523	NEMVE25073
OG0008847	ASTMX08118	NEMVE21949
OG0008850	ASTMX21515	NEMVE22858
OG0008851	ASTMX21730	NEMVE15128
OG0008853	ASTMX00719	NEMVE24891
OG0008855	ASTMX12096	NEMVE14784
OG0008856	ASTMX22890, ASTMX13236	NEMVE24718
OG0008857	ASTMX15161	NEMVE23148
OG0008859	ASTMX18503	NEMVE22947
OG0008861	ASTMX22845, ASTMX14982	NEMVE13686
OG0008864	ASTMX00807	NEMVE06626
OG0008866	ASTMX18204	NEMVE01590
OG0008872	ASTMX12775	NEMVE18394
OG0008876	ASTMX07665	NEMVE18124
OG0008878	ASTMX01031	NEMVE22956
OG0008880	ASTMX09547	NEMVE13802
OG0008882	ASTMX12762	NEMVE15368
OG0008883	ASTMX01632	NEMVE11560, NEMVE06298
OG0008885	ASTMX04303	NEMVE01728
OG0008888	ASTMX14071	NEMVE21296, NEMVE15442
OG0008889	ASTMX04938	NEMVE23586
OG0008893	ASTMX07232	NEMVE16874
OG0008894	ASTMX01696	NEMVE19509
OG0008896	ASTMX10899	NEMVE11625
OG0008897	ASTMX14459	NEMVE09429
OG0008901	ASTMX09454	NEMVE05337
OG0008903	ASTMX09688	NEMVE15545
OG0008907	ASTMX19916	NEMVE15561, NEMVE23098
OG0008910	ASTMX10050	NEMVE08652
OG0008911	ASTMX16087	NEMVE15422
OG0008913	ASTMX13744	NEMVE08029
OG0008914	ASTMX05850	NEMVE22768
OG0008922	ASTMX18585	NEMVE17980, NEMVE00825
OG0008923	ASTMX13410	NEMVE11826, NEMVE22474
OG0008924	ASTMX06364	NEMVE06034
OG0008925	ASTMX21797	NEMVE06125
OG0008927	ASTMX05920	NEMVE06465
OG0008929	ASTMX08516	NEMVE23325
OG0008931	ASTMX04262	NEMVE14692
OG0008932	ASTMX12372	NEMVE13475
OG0008934	ASTMX10607	NEMVE07552
OG0008936	ASTMX04896	NEMVE01680
OG0008937	ASTMX09782	NEMVE24703
OG0008938	ASTMX11994	NEMVE15314
OG0008942	ASTMX05468	NEMVE13682
OG0008946	ASTMX12188	NEMVE22543
OG0008951	ASTMX14895, ASTMX14894	NEMVE06756
OG0008953	ASTMX05646, ASTMX18121	NEMVE04939
OG0008977	ASTMX04109, ASTMX02701	NEMVE08157
OG0008985	ASTMX21546, ASTMX18455, ASTMX13575, ASTMX07524	NEMVE15113
OG0008990	ASTMX12653	NEMVE21680
OG0009044	ASTMX14591	NEMVE17552
OG0009052	ASTMX03066	NEMVE22170
OG0009054	ASTMX06117	NEMVE23753
OG0009055	ASTMX03085	NEMVE23919
OG0009056	ASTMX02757	NEMVE06944
OG0009062	ASTMX19385	NEMVE24704
OG0009063	ASTMX19341	NEMVE06303
OG0009064	ASTMX07970	NEMVE14107
OG0009069	ASTMX12853	NEMVE25330
OG0009070	ASTMX01340	NEMVE19901
OG0009075	ASTMX13443	NEMVE23541
OG0009076	ASTMX09371	NEMVE05526
OG0009077	ASTMX10347, ASTMX03342, ASTMX10917	NEMVE05192
OG0009078	ASTMX18620	NEMVE21973
OG0009083	ASTMX04199	NEMVE01706
OG0009084	ASTMX08341	NEMVE23371
OG0009085	ASTMX09472	NEMVE13932
OG0009089	ASTMX06651	NEMVE07195
OG0009091	ASTMX11369	NEMVE24985
OG0009094	ASTMX17427	NEMVE13184
OG0009095	ASTMX07200	NEMVE00935
OG0009096	ASTMX00593	NEMVE02034
OG0009104	ASTMX16119	NEMVE13849
OG0009107	ASTMX11636	NEMVE13219, NEMVE17941
OG0009113	ASTMX13071	NEMVE14241
