Orthogroup	ASTMX	MOUSE
OG0005982	ASTMX10015	MOUSE10476, MOUSE10478, MOUSE10475, MOUSE10477
OG0005983	ASTMX06029	MOUSE44475, MOUSE44473
OG0005984	ASTMX10388	MOUSE13162
OG0005986	ASTMX08502, ASTMX01602	MOUSE20132, MOUSE20134, MOUSE20136, MOUSE20133, MOUSE20135
OG0005987	ASTMX04120	MOUSE19110, MOUSE55047
OG0005988	ASTMX05836	MOUSE46879, MOUSE46878
OG0005989	ASTMX20821	MOUSE45928, MOUSE45929
OG0005991	ASTMX02237	MOUSE39457, MOUSE39459, MOUSE39456, MOUSE39458
OG0005993	ASTMX19846	MOUSE17253
OG0005994	ASTMX16067	MOUSE33621
OG0005995	ASTMX04613	MOUSE18219, MOUSE18218, MOUSE18220
OG0005996	ASTMX01828	MOUSE13630, MOUSE13631
OG0005997	ASTMX11085	MOUSE19029
OG0005997	ASTMX00585, ASTMX02576	MOUSE46943, MOUSE46944, MOUSE46945, MOUSE46942
OG0005998	ASTMX16012	MOUSE01071, MOUSE01072
OG0006000	ASTMX10236	MOUSE24686, MOUSE24684, MOUSE24685
OG0006001	ASTMX00461	MOUSE51403, MOUSE51401, MOUSE51407, MOUSE51404
OG0006002	ASTMX15878	MOUSE02125, MOUSE02124
OG0006003	ASTMX15486	MOUSE50331, MOUSE50334
OG0006004	ASTMX08408	MOUSE26214
OG0006004	ASTMX17736	MOUSE14772
OG0006005	ASTMX03888	MOUSE03622
OG0006006	ASTMX06953	MOUSE37159, MOUSE37160
OG0006007	ASTMX09016	MOUSE44666
OG0006007	ASTMX02907	MOUSE01446
OG0006008	ASTMX04872	MOUSE06292
OG0006010	ASTMX17586, ASTMX10955	MOUSE26647, MOUSE26648
OG0006011	ASTMX09627	MOUSE05003
OG0006012	ASTMX05158, ASTMX03554	MOUSE27648, MOUSE19422
OG0006013	ASTMX00899	MOUSE17849, MOUSE17848, MOUSE17851, MOUSE17850, MOUSE17847
OG0006014	ASTMX18686, ASTMX11839	MOUSE55282, MOUSE55284, MOUSE55285, MOUSE55283
OG0006018	ASTMX13395, ASTMX06620	MOUSE11540
OG0006021	ASTMX14826, ASTMX08091	MOUSE07831
OG0006021	ASTMX09739, ASTMX04698	MOUSE20328
OG0006021	ASTMX02475	MOUSE28039
OG0006022	ASTMX11899, ASTMX00065	MOUSE30961, MOUSE30959, MOUSE30960
OG0006022	ASTMX15280, ASTMX10042	MOUSE24368, MOUSE24367
OG0006023	ASTMX00573, ASTMX14777	MOUSE22647, MOUSE22648, MOUSE22646, MOUSE22645
OG0006023	ASTMX17171	MOUSE03695, MOUSE03688, MOUSE03694, MOUSE03692, MOUSE03691
OG0006024	ASTMX00863, ASTMX08496	MOUSE33850
OG0006025	ASTMX14978, ASTMX06741	MOUSE13588
OG0006025	ASTMX01817	MOUSE13603, MOUSE13602
OG0006025	ASTMX15802	MOUSE28590
OG0006027	ASTMX17833	MOUSE32876
OG0006027	ASTMX17325, ASTMX06008, ASTMX06007, ASTMX06539	MOUSE23749, MOUSE23751, MOUSE23750, MOUSE23958, MOUSE23959
OG0006028	ASTMX06144, ASTMX18754	MOUSE29391
OG0006028	ASTMX11447	MOUSE34307, MOUSE34308
OG0006029	ASTMX06924	MOUSE32870, MOUSE32869
OG0006029	ASTMX17326	MOUSE23961, MOUSE23960, MOUSE23964, MOUSE23965, MOUSE23962, MOUSE23963
OG0006029	ASTMX06928	MOUSE23966
OG0006030	ASTMX08482	MOUSE11768, MOUSE11767, MOUSE11765, MOUSE11773, MOUSE11771, MOUSE11766, MOUSE11783, MOUSE11774, MOUSE11780, MOUSE11778, MOUSE11769, MOUSE11776, MOUSE11775, MOUSE11770, MOUSE11777, MOUSE11781, MOUSE11779, MOUSE11772, MOUSE11782
OG0006031	ASTMX09024	MOUSE27622, MOUSE27621, MOUSE27619, MOUSE27620, MOUSE27618
OG0006032	ASTMX12682, ASTMX17007	MOUSE22433, MOUSE22436, MOUSE22437, MOUSE22439, MOUSE22435, MOUSE22434, MOUSE22438, MOUSE22440
OG0006033	ASTMX16921, ASTMX16922	MOUSE24398, MOUSE24408, MOUSE24450, MOUSE24399
OG0006034	ASTMX18979	MOUSE27745
OG0006059	ASTMX20069	MOUSE13895, MOUSE13894
OG0006061	ASTMX18424	MOUSE44598, MOUSE44601, MOUSE44599, MOUSE44605, MOUSE44604, MOUSE44602, MOUSE44603, MOUSE44600
OG0006062	ASTMX21362	MOUSE14967
OG0006063	ASTMX19817	MOUSE09559, MOUSE09560
OG0006064	ASTMX09308	MOUSE19231
OG0006065	ASTMX05085	MOUSE10503, MOUSE10504
OG0006066	ASTMX16436, ASTMX07300	MOUSE15817
OG0006068	ASTMX16575, ASTMX16576	MOUSE19160
OG0006068	ASTMX06625	MOUSE21153
OG0006069	ASTMX04982	MOUSE38708, MOUSE38709
OG0006070	ASTMX07840	MOUSE06223
OG0006071	ASTMX06918	MOUSE25922, MOUSE25924, MOUSE25923
OG0006071	ASTMX22906	MOUSE25925
OG0006072	ASTMX14707	MOUSE44551
OG0006073	ASTMX04426	MOUSE42655, MOUSE42654
OG0006074	ASTMX21669	MOUSE07769
OG0006075	ASTMX04237	MOUSE18180
OG0006076	ASTMX00330	MOUSE32641, MOUSE32642, MOUSE32644, MOUSE32643
OG0006077	ASTMX12045	MOUSE26516
OG0006078	ASTMX03321	MOUSE16717
OG0006078	ASTMX15383	MOUSE30843
OG0006079	ASTMX00383	MOUSE44737, MOUSE44734
OG0006081	ASTMX03064	MOUSE39161, MOUSE39160
OG0006083	ASTMX16624	MOUSE39295, MOUSE39293, MOUSE39296, MOUSE39297, MOUSE39294, MOUSE39292
OG0006084	ASTMX19893	MOUSE30094
OG0006085	ASTMX01099	MOUSE41521, MOUSE41520
OG0006086	ASTMX08737	MOUSE17796, MOUSE17795, MOUSE17797
OG0006087	ASTMX01650	MOUSE27350
OG0006090	ASTMX08457	MOUSE24615
OG0006092	ASTMX16137	MOUSE17080, MOUSE17081, MOUSE17082, MOUSE17079, MOUSE17083
OG0006094	ASTMX11703	MOUSE29969
OG0006095	ASTMX19132	MOUSE27229, MOUSE50304
OG0006096	ASTMX05943	MOUSE37864, MOUSE37863
OG0006097	ASTMX09114	MOUSE12411, MOUSE12412, MOUSE12413, MOUSE12415, MOUSE12416, MOUSE12414
OG0006098	ASTMX02650	MOUSE09150, MOUSE09152, MOUSE09149
OG0006099	ASTMX14324	MOUSE14237
OG0006100	ASTMX21678	MOUSE49850, MOUSE49849
OG0006101	ASTMX11023	MOUSE44922, MOUSE44921
OG0006102	ASTMX04950	MOUSE01672, MOUSE01671
OG0006102	ASTMX03409	MOUSE01673
OG0006103	ASTMX01227	MOUSE00226, MOUSE00227
OG0006104	ASTMX08557, ASTMX17341	MOUSE06095, MOUSE06094
OG0006106	ASTMX07404	MOUSE31379, MOUSE31376
OG0006107	ASTMX22003, ASTMX22002	MOUSE02191
OG0006108	ASTMX06756	MOUSE29211, MOUSE17732
OG0006110	ASTMX05269, ASTMX13689	MOUSE34976, MOUSE34974, MOUSE34975
OG0006111	ASTMX03721	MOUSE45682, MOUSE45687, MOUSE45684
OG0006112	ASTMX06240	MOUSE49115, MOUSE49114, MOUSE49116
OG0006113	ASTMX17162	MOUSE15176
OG0006114	ASTMX17743	MOUSE52848
OG0006115	ASTMX10240	MOUSE00531
OG0006116	ASTMX03933	MOUSE20130
OG0006117	ASTMX07833	MOUSE06195, MOUSE06196
OG0006118	ASTMX07434, ASTMX12555	MOUSE09999
OG0006119	ASTMX17889	MOUSE35847
OG0006120	ASTMX22300	MOUSE40195
OG0006121	ASTMX03893	MOUSE09447, MOUSE09446
OG0006122	ASTMX13828	MOUSE05144
OG0006123	ASTMX03174	MOUSE40394, MOUSE40393
OG0006124	ASTMX13027	MOUSE40352
OG0006125	ASTMX10686	MOUSE43457, MOUSE43455, MOUSE43456
OG0006126	ASTMX20861	MOUSE50316, MOUSE50315, MOUSE50317
OG0006127	ASTMX06270	MOUSE49454, MOUSE49455
OG0006128	ASTMX01066	MOUSE49444, MOUSE49443, MOUSE49445, MOUSE49442
OG0006129	ASTMX01622	MOUSE36305
OG0006130	ASTMX15707, ASTMX16989	MOUSE17246, MOUSE17247
OG0006131	ASTMX17497, ASTMX07320	MOUSE05048, MOUSE05049, MOUSE16865
OG0006132	ASTMX02797	MOUSE21114, MOUSE21117, MOUSE21116, MOUSE21113
OG0006133	ASTMX02903	MOUSE01392, MOUSE01391, MOUSE01390, MOUSE01389, MOUSE01388
OG0006134	ASTMX16827	MOUSE10022, MOUSE10020
OG0006135	ASTMX03245	MOUSE20960
OG0006136	ASTMX16704	MOUSE36528, MOUSE36529, MOUSE21940, MOUSE21942
OG0006137	ASTMX16809	MOUSE33917, MOUSE33916, MOUSE33918, MOUSE33919, MOUSE33920
OG0006138	ASTMX04230	MOUSE18202, MOUSE18201, MOUSE18203
OG0006139	ASTMX02011	MOUSE01997
OG0006140	ASTMX13985	MOUSE38190, MOUSE38192, MOUSE38191
OG0006141	ASTMX02158	MOUSE51343
OG0006141	ASTMX02157	MOUSE51342, MOUSE51341
OG0006142	ASTMX10562	MOUSE10568
OG0006142	ASTMX02421, ASTMX06548	MOUSE48464, MOUSE48465
OG0006142	ASTMX10563	MOUSE10565, MOUSE10567, MOUSE10564, MOUSE10566, MOUSE10563, MOUSE10562, MOUSE10569
OG0006144	ASTMX17865	MOUSE20124
OG0006145	ASTMX05270	MOUSE34972
OG0006146	ASTMX02740	MOUSE41109, MOUSE41104, MOUSE41106, MOUSE41107
OG0006147	ASTMX21252	MOUSE10202
OG0006148	ASTMX10011	MOUSE10491
OG0006149	ASTMX17620	MOUSE07677, MOUSE07678, MOUSE07679
OG0006151	ASTMX13690	MOUSE34774
OG0006152	ASTMX11033	MOUSE00260, MOUSE00257
OG0006153	ASTMX03761	MOUSE30044
OG0006155	ASTMX06842	MOUSE30193, MOUSE30194
OG0006156	ASTMX21711	MOUSE38431, MOUSE38430
OG0006158	ASTMX11131, ASTMX08488	MOUSE07925
OG0006159	ASTMX05463	MOUSE27864, MOUSE27865
OG0006160	ASTMX16077	MOUSE24920
OG0006161	ASTMX01910	MOUSE39829
OG0006162	ASTMX02345	MOUSE01395, MOUSE01393
OG0006163	ASTMX05146, ASTMX03552	MOUSE27647, MOUSE27645, MOUSE27646
OG0006164	ASTMX03574	MOUSE26974
OG0006165	ASTMX15294	MOUSE28387
OG0006167	ASTMX19188, ASTMX19828	MOUSE40510
OG0006169	ASTMX09379	MOUSE45226
OG0006170	ASTMX12052	MOUSE22308, MOUSE22310, MOUSE22311, MOUSE22309
OG0006171	ASTMX05008	MOUSE33966, MOUSE33967, MOUSE33965, MOUSE33968
OG0006172	ASTMX01366	MOUSE07858, MOUSE07857, MOUSE07859
OG0006174	ASTMX07778	MOUSE10262, MOUSE10263
OG0006175	ASTMX09118	MOUSE18968, MOUSE18969, MOUSE18967, MOUSE18965, MOUSE18966
OG0006176	ASTMX21334	MOUSE48486
OG0006177	ASTMX17757	MOUSE44442, MOUSE44441
OG0006178	ASTMX03903	MOUSE09519
OG0006179	ASTMX20678	MOUSE16461
OG0006180	ASTMX13102	MOUSE23209
OG0006181	ASTMX06332	MOUSE43443, MOUSE43441
OG0006182	ASTMX17800	MOUSE05545
OG0006183	ASTMX21206	MOUSE14194, MOUSE14197
OG0006184	ASTMX15502	MOUSE15133, MOUSE15134
OG0006185	ASTMX16064	MOUSE31989
OG0006186	ASTMX16800	MOUSE16055
OG0006187	ASTMX15380	MOUSE30179, MOUSE30178
OG0006188	ASTMX15568	MOUSE32525, MOUSE32524
OG0006189	ASTMX14317, ASTMX11398	MOUSE53256, MOUSE53259
OG0006190	ASTMX17587	MOUSE30231, MOUSE30230, MOUSE30229
OG0006191	ASTMX13647	MOUSE19452
OG0006192	ASTMX12101	MOUSE27820, MOUSE27819
OG0006193	ASTMX16796	MOUSE18405, MOUSE18400, MOUSE18402, MOUSE18404, MOUSE18401, MOUSE18403
OG0006194	ASTMX19230	MOUSE15090, MOUSE15093, MOUSE15089, MOUSE15088
OG0006195	ASTMX16392	MOUSE15018, MOUSE15019, MOUSE15020, MOUSE15021
OG0006196	ASTMX11702	MOUSE29966
OG0006197	ASTMX06586	MOUSE21698
OG0006197	ASTMX15912, ASTMX15911	MOUSE29126
OG0006198	ASTMX18414	MOUSE46635, MOUSE46634, MOUSE46633
OG0006199	ASTMX07716	MOUSE15121, MOUSE15120, MOUSE15119
OG0006200	ASTMX07126	MOUSE48339
OG0006201	ASTMX05058	MOUSE37306
OG0006201	ASTMX17080	MOUSE46378, MOUSE46377
OG0006202	ASTMX10060	MOUSE12269, MOUSE12268
OG0006203	ASTMX04233	MOUSE18212
OG0006204	ASTMX04464	MOUSE22197, MOUSE22200, MOUSE22199, MOUSE22198
OG0006205	ASTMX20252	MOUSE54650
OG0006206	ASTMX08099	MOUSE07089, MOUSE07086
OG0006207	ASTMX09894	MOUSE04338, MOUSE04335, MOUSE04336, MOUSE04337
OG0006208	ASTMX02052	MOUSE48542
OG0006209	ASTMX06935	MOUSE13266
OG0006210	ASTMX15807	MOUSE09964, MOUSE09963, MOUSE09965
OG0006211	ASTMX17619	MOUSE14609, MOUSE14608
OG0006212	ASTMX03615	MOUSE15037, MOUSE15039, MOUSE15038
OG0006213	ASTMX12993	MOUSE52346, MOUSE52348, MOUSE52347, MOUSE52345, MOUSE52344, MOUSE52343
OG0006214	ASTMX14394	MOUSE01795, MOUSE01797, MOUSE01796
OG0006215	ASTMX13559	MOUSE33103, MOUSE33102
OG0006216	ASTMX14522	MOUSE48857, MOUSE48862, MOUSE48865, MOUSE48855
OG0006217	ASTMX15849	MOUSE36677
OG0006219	ASTMX07894	MOUSE23063, MOUSE23062
OG0006220	ASTMX06670	MOUSE23373
OG0006221	ASTMX01810	MOUSE35282, MOUSE35283
OG0006221	ASTMX17070, ASTMX20512	MOUSE05694, MOUSE05695, MOUSE05696, MOUSE05697
OG0006223	ASTMX09676	MOUSE33954
OG0006224	ASTMX04794	MOUSE34843
OG0006225	ASTMX16115	MOUSE18228
OG0006226	ASTMX10013	MOUSE10482
OG0006227	ASTMX18928	MOUSE27758
OG0006228	ASTMX02196	MOUSE47050, MOUSE47049, MOUSE47046, MOUSE47048, MOUSE47044
OG0006229	ASTMX01633	MOUSE30115, MOUSE30114, MOUSE30116
OG0006230	ASTMX15185	MOUSE23377
OG0006231	ASTMX15248, ASTMX22936	MOUSE32029, MOUSE32030, MOUSE32031
OG0006232	ASTMX12958	MOUSE23294
OG0006233	ASTMX06021	MOUSE16038
OG0006234	ASTMX12448	MOUSE33398
OG0006235	ASTMX16631	MOUSE41751, MOUSE41752
OG0006237	ASTMX05214	MOUSE34509, MOUSE34508
OG0006238	ASTMX01095	MOUSE41253, MOUSE41252, MOUSE41250, MOUSE41251
OG0006239	ASTMX06263	MOUSE49322, MOUSE49321, MOUSE49323, MOUSE49320
OG0006240	ASTMX09461	MOUSE32816
OG0006241	ASTMX02817	MOUSE23905, MOUSE23904, MOUSE23903
OG0006242	ASTMX19236	MOUSE46066
OG0006243	ASTMX03387	MOUSE53975, MOUSE53974, MOUSE32277
OG0006244	ASTMX15329	MOUSE37455
OG0006245	ASTMX05448	MOUSE22264, MOUSE22265
OG0006246	ASTMX13362	MOUSE19829, MOUSE19828, MOUSE19827, MOUSE19830, MOUSE19825
OG0006247	ASTMX04057	MOUSE10299
OG0006248	ASTMX11835	MOUSE03884, MOUSE03885, MOUSE54081
OG0006249	ASTMX13840	MOUSE04079, MOUSE04078
OG0006250	ASTMX17884	MOUSE19187
OG0006251	ASTMX02311	MOUSE04588, MOUSE04587
OG0006252	ASTMX06888	MOUSE41299
OG0006253	ASTMX06015	MOUSE30887
OG0006254	ASTMX17345	MOUSE14074, MOUSE14075
OG0006255	ASTMX07647	MOUSE20935, MOUSE20936
OG0006255	ASTMX07648	MOUSE20937, MOUSE20938
OG0006256	ASTMX06197	MOUSE15874, MOUSE15870, MOUSE15872, MOUSE15871, MOUSE15873
OG0006257	ASTMX02479	MOUSE28054
OG0006258	ASTMX07763	MOUSE19643
OG0006259	ASTMX10232	MOUSE13823
OG0006260	ASTMX00800	MOUSE41017
OG0006261	ASTMX20674	MOUSE06910
OG0006262	ASTMX07419	MOUSE53351
OG0006263	ASTMX09582	MOUSE19929
OG0006264	ASTMX18801	MOUSE37346
OG0006265	ASTMX00661	MOUSE26555
OG0006265	ASTMX00660	MOUSE13337
OG0006266	ASTMX11103	MOUSE36496, MOUSE36494, MOUSE36493
OG0006267	ASTMX10007	MOUSE36950, MOUSE36947, MOUSE36949, MOUSE36946
OG0006268	ASTMX22171	MOUSE53582, MOUSE53581, MOUSE53580
OG0006269	ASTMX19370	MOUSE40907, MOUSE40906
OG0006270	ASTMX17198	MOUSE25735, MOUSE25737, MOUSE25736, MOUSE25734
OG0006271	ASTMX19101	MOUSE21994, MOUSE21993
OG0006272	ASTMX03363	MOUSE19856, MOUSE19857, MOUSE19859, MOUSE19858
OG0006273	ASTMX18357	MOUSE18539
OG0006275	ASTMX11336	MOUSE24704, MOUSE24705, MOUSE24706
OG0006277	ASTMX04405	MOUSE04582
OG0006278	ASTMX15116, ASTMX20655	MOUSE34489, MOUSE34487, MOUSE34488
OG0006279	ASTMX00059	MOUSE16388, MOUSE16387, MOUSE16386
OG0006280	ASTMX08931	MOUSE00019
OG0006281	ASTMX09240	MOUSE35102, MOUSE35103
OG0006282	ASTMX02944	MOUSE01452, MOUSE01451
OG0006283	ASTMX21520	MOUSE25149
OG0006283	ASTMX21521	MOUSE25148, MOUSE25150, MOUSE25147
OG0006284	ASTMX07872	MOUSE01515, MOUSE01516
OG0006285	ASTMX03323	MOUSE22193, MOUSE22194, MOUSE22195, MOUSE22196
OG0006286	ASTMX19660	MOUSE35473, MOUSE35474
OG0006287	ASTMX08189	MOUSE27984, MOUSE27985
OG0006288	ASTMX07795	MOUSE37718, MOUSE37719
OG0006289	ASTMX06413	MOUSE40814, MOUSE40816
OG0006290	ASTMX17617	MOUSE35141, MOUSE35140
OG0006291	ASTMX17063	MOUSE31402, MOUSE31403, MOUSE31400, MOUSE31401
OG0006292	ASTMX00426	MOUSE48991
OG0006292	ASTMX17287	MOUSE28718
OG0006293	ASTMX05973	MOUSE37627
OG0006293	ASTMX05974	MOUSE37625
OG0006294	ASTMX01270	MOUSE07913
OG0006295	ASTMX09386	MOUSE38121
OG0006296	ASTMX18579	MOUSE39258, MOUSE39254, MOUSE39257, MOUSE39260, MOUSE39256, MOUSE39252
OG0006297	ASTMX09427	MOUSE40886, MOUSE40885, MOUSE40887
OG0006298	ASTMX05352	MOUSE14670, MOUSE14671, MOUSE14672, MOUSE14673
OG0006299	ASTMX02534	MOUSE34330
OG0006300	ASTMX17712	MOUSE24505, MOUSE24503, MOUSE24504
OG0006301	ASTMX01384	MOUSE27376, MOUSE27375
OG0006302	ASTMX08308	MOUSE51462
OG0006303	ASTMX02065	MOUSE24304, MOUSE24300, MOUSE24301, MOUSE24299
OG0006303	ASTMX06761	MOUSE24302, MOUSE43070
OG0006304	ASTMX18842, ASTMX01237	MOUSE08044
OG0006305	ASTMX10505	MOUSE21331
OG0006306	ASTMX07488	MOUSE34251
OG0006307	ASTMX21749	MOUSE10641, MOUSE10646, MOUSE10640, MOUSE10644, MOUSE10642, MOUSE10645, MOUSE10643
OG0006308	ASTMX09635	MOUSE04298, MOUSE04299, MOUSE04303, MOUSE04301, MOUSE04302, MOUSE04300, MOUSE04297
OG0006309	ASTMX17488	MOUSE02180
OG0006310	ASTMX08982	MOUSE47347, MOUSE47348, MOUSE47344, MOUSE47345, MOUSE47349, MOUSE47346
OG0006311	ASTMX15780	MOUSE42034
OG0006312	ASTMX02149	MOUSE01807, MOUSE01811, MOUSE01810
OG0006313	ASTMX07483	MOUSE34183, MOUSE34185, MOUSE34184
OG0006314	ASTMX00057	MOUSE30884
OG0006315	ASTMX14142	MOUSE27789, MOUSE27788
OG0006316	ASTMX10565	MOUSE10556, MOUSE10555
OG0006317	ASTMX06895	MOUSE30611, MOUSE30613, MOUSE30612
OG0006318	ASTMX09099, ASTMX09535	MOUSE51285, MOUSE51286, MOUSE51284
OG0006319	ASTMX08869	MOUSE45688
OG0006320	ASTMX08316	MOUSE41214, MOUSE41212, MOUSE41213
OG0006321	ASTMX00205	MOUSE49369
OG0006322	ASTMX22209, ASTMX09224	MOUSE52872
OG0006323	ASTMX00548	MOUSE12964, MOUSE12965
OG0006324	ASTMX17164	MOUSE15180
OG0006325	ASTMX08604	MOUSE25844, MOUSE25845, MOUSE25843
OG0006326	ASTMX13124	MOUSE23732
OG0006327	ASTMX13254	MOUSE52333, MOUSE52331, MOUSE52329, MOUSE52334, MOUSE52332, MOUSE52330
OG0006328	ASTMX00841	MOUSE08970, MOUSE08967, MOUSE08968, MOUSE08969
OG0006329	ASTMX05107	MOUSE27767, MOUSE27765, MOUSE27766, MOUSE27764
OG0006330	ASTMX01722	MOUSE51758, MOUSE51757
OG0006331	ASTMX13932	MOUSE42771, MOUSE42772
OG0006332	ASTMX20059	MOUSE27257, MOUSE27256
OG0006333	ASTMX07559	MOUSE16124, MOUSE16123
OG0006333	ASTMX19920, ASTMX01196	MOUSE00654, MOUSE00655
OG0006334	ASTMX04134	MOUSE48911, MOUSE48912
OG0006335	ASTMX09406	MOUSE14829
OG0006336	ASTMX02422	MOUSE48468, MOUSE48467
OG0006337	ASTMX03335	MOUSE51858, MOUSE10096
OG0006338	ASTMX02377	MOUSE31793, MOUSE31791, MOUSE31792, MOUSE31794
OG0006339	ASTMX03417	MOUSE37259
OG0006340	ASTMX02502	MOUSE00903, MOUSE00904, MOUSE00905, MOUSE00902
OG0006341	ASTMX08564	MOUSE47414
OG0006343	ASTMX11794, ASTMX15900	MOUSE48088
OG0006344	ASTMX22591, ASTMX22499, ASTMX11732	MOUSE32264
OG0006345	ASTMX18765	MOUSE21609
OG0006346	ASTMX12353	MOUSE51221
OG0006347	ASTMX02893	MOUSE02467
OG0006348	ASTMX21253	MOUSE10201, MOUSE10200, MOUSE10198, MOUSE10199
OG0006349	ASTMX21417	MOUSE20753
OG0006350	ASTMX10119	MOUSE19460
OG0006351	ASTMX11619	MOUSE29658, MOUSE29659
OG0006352	ASTMX18568, ASTMX00324	MOUSE32257
OG0006353	ASTMX20203	MOUSE42828
OG0006354	ASTMX12076	MOUSE40413, MOUSE40412
OG0006355	ASTMX10746	MOUSE40806
OG0006356	ASTMX13066	MOUSE03845, MOUSE03847, MOUSE03846
OG0006357	ASTMX11161	MOUSE22850
OG0006358	ASTMX03055	MOUSE35406, MOUSE35402, MOUSE35405, MOUSE35404, MOUSE35403, MOUSE35401
OG0006359	ASTMX06500	MOUSE31884, MOUSE31886, MOUSE31887, MOUSE31885
OG0006360	ASTMX14422	MOUSE02221
OG0006361	ASTMX06246	MOUSE48965, MOUSE48966, MOUSE48963, MOUSE48964
OG0006362	ASTMX07490	MOUSE34247, MOUSE34248
OG0006363	ASTMX18537	MOUSE20221
OG0006364	ASTMX12481	MOUSE20680
OG0006365	ASTMX02702, ASTMX04108	MOUSE23279, MOUSE54173, MOUSE54172
OG0006366	ASTMX06324	MOUSE22775, MOUSE22774
OG0006367	ASTMX20819, ASTMX04562	MOUSE06752, MOUSE06748, MOUSE06749, MOUSE06750
OG0006368	ASTMX18294	MOUSE05618, MOUSE05617, MOUSE05620
OG0006370	ASTMX17423	MOUSE35591, MOUSE35592
OG0006372	ASTMX09546	MOUSE45009, MOUSE45008, MOUSE45007, MOUSE45010, MOUSE45012, MOUSE45011
OG0006375	ASTMX07697	MOUSE16929
OG0006376	ASTMX13354	MOUSE25552, MOUSE25550, MOUSE25549
OG0006376	ASTMX13353	MOUSE25548
OG0006377	ASTMX03390	MOUSE13243
OG0006378	ASTMX20075	MOUSE36964, MOUSE36966, MOUSE36963
OG0006379	ASTMX03283	MOUSE07595, MOUSE07594, MOUSE07596, MOUSE07597
OG0006380	ASTMX04671	MOUSE03204
OG0006381	ASTMX07268	MOUSE02020
OG0006382	ASTMX04600	MOUSE07504, MOUSE07502, MOUSE07505, MOUSE07501, MOUSE07503
OG0006383	ASTMX03733	MOUSE16422
OG0006384	ASTMX17353	MOUSE50412, MOUSE50410, MOUSE50411, MOUSE50409
OG0006385	ASTMX03955, ASTMX10459	MOUSE20071, MOUSE20069, MOUSE20070, MOUSE20066, MOUSE20067, MOUSE20068
OG0006386	ASTMX12433	MOUSE47125, MOUSE47128, MOUSE47127, MOUSE47126
OG0006387	ASTMX02531	MOUSE16306, MOUSE34335
OG0006388	ASTMX03637	MOUSE17131, MOUSE17130, MOUSE17129
OG0006388	ASTMX01564	MOUSE06529
OG0006390	ASTMX12951	MOUSE24929, MOUSE24930, MOUSE24928, MOUSE24927
OG0006392	ASTMX09822	MOUSE30923, MOUSE30926, MOUSE30924, MOUSE30925
OG0006393	ASTMX10085	MOUSE33021, MOUSE33020
OG0006393	ASTMX03992, ASTMX03991	MOUSE18469
OG0006394	ASTMX13173	MOUSE14264, MOUSE14265
OG0006395	ASTMX16987	MOUSE28238, MOUSE28236, MOUSE28237, MOUSE28235
OG0006396	ASTMX09039	MOUSE09804, MOUSE09803
OG0006399	ASTMX16353, ASTMX16352	MOUSE37406, MOUSE37404, MOUSE37405
OG0006401	ASTMX17015	MOUSE22412, MOUSE22413
OG0006401	ASTMX01922	MOUSE39948, MOUSE39947
OG0006405	ASTMX04722	MOUSE20487, MOUSE20488
OG0006405	ASTMX02186	MOUSE47054, MOUSE47053
OG0006406	ASTMX21683, ASTMX16175	MOUSE44266
OG0006407	ASTMX09544	MOUSE15997, MOUSE15998
OG0006407	ASTMX06711	MOUSE43472, MOUSE43473
OG0006408	ASTMX14791	MOUSE08267, MOUSE08266, MOUSE08265
OG0006410	ASTMX00045, ASTMX10523	MOUSE16019, MOUSE16020
OG0006410	ASTMX07585, ASTMX09936	MOUSE52105, MOUSE52107, MOUSE52106
OG0006411	ASTMX15684	MOUSE13686
OG0006411	ASTMX07476	MOUSE29164
OG0006411	ASTMX01059	MOUSE29165, MOUSE29167, MOUSE29162, MOUSE29166, MOUSE29163, MOUSE29168, MOUSE29161, MOUSE29171, MOUSE29169, MOUSE29170
OG0006412	ASTMX19358, ASTMX06397	MOUSE28200
OG0006412	ASTMX03151	MOUSE32008
OG0006412	ASTMX22449, ASTMX20416	MOUSE06874
OG0006413	ASTMX19365	MOUSE40888
OG0006413	ASTMX05566	MOUSE23509
OG0006413	ASTMX08322, ASTMX08529	MOUSE07003
OG0006414	ASTMX04060, ASTMX21246, ASTMX18256, ASTMX07659	MOUSE20902
OG0006415	ASTMX10620	MOUSE15311
OG0006415	ASTMX14000, ASTMX04379	MOUSE04488
OG0006416	ASTMX09587	MOUSE13356, MOUSE13354, MOUSE13355, MOUSE13357
OG0006443	ASTMX17383	MOUSE20211
OG0006446	ASTMX14441	MOUSE26085, MOUSE26086, MOUSE26084, MOUSE26083, MOUSE26082
OG0006447	ASTMX03343	MOUSE25747
OG0006448	ASTMX06552	MOUSE13317, MOUSE13318
OG0006449	ASTMX00867	MOUSE13387
OG0006452	ASTMX00706	MOUSE23482
OG0006452	ASTMX06385	MOUSE52797, MOUSE52796
OG0006454	ASTMX09892, ASTMX15753	MOUSE04930, MOUSE04929
OG0006456	ASTMX13571	MOUSE19868
OG0006458	ASTMX14899	MOUSE51228, MOUSE51230, MOUSE51229, MOUSE51231, MOUSE51227
OG0006459	ASTMX05149	MOUSE27714, MOUSE27717
OG0006460	ASTMX10934	MOUSE49910
OG0006461	ASTMX20285	MOUSE52644
OG0006462	ASTMX07745, ASTMX16027	MOUSE14254, MOUSE14253
OG0006464	ASTMX07158	MOUSE15625, MOUSE15624
