Orthogroup	ASTMX	DROME
OG0007358	ASTMX13640, ASTMX13639	DROME20269, DROME20268
OG0007359	ASTMX02654, ASTMX18346	DROME19146
OG0007360	ASTMX13128	DROME19459
OG0007361	ASTMX04257	DROME13934
OG0007363	ASTMX09519	DROME13676
OG0007364	ASTMX19884	DROME21809
OG0007365	ASTMX11544	DROME04793
OG0007366	ASTMX07911	DROME08151
OG0007367	ASTMX16066	DROME04903
OG0007368	ASTMX21920, ASTMX21921	DROME12399
OG0007370	ASTMX04423	DROME03968
OG0007371	ASTMX13154	DROME02186
OG0007374	ASTMX12837	DROME19817, DROME06981, DROME06980
OG0007375	ASTMX15235	DROME20148
OG0007376	ASTMX15253	DROME12395
OG0007377	ASTMX03790	DROME11841
OG0007378	ASTMX18122	DROME12005
OG0007379	ASTMX14785	DROME14877
OG0007382	ASTMX17402	DROME00478
OG0007385	ASTMX09213	DROME05965
OG0007386	ASTMX20935	DROME08936
OG0007387	ASTMX15746	DROME11857
OG0007388	ASTMX22670	DROME07430
OG0007389	ASTMX10391	DROME20485
OG0007391	ASTMX13069	DROME08685, DROME08686
OG0007393	ASTMX01350	DROME14294
OG0007394	ASTMX16185	DROME19789
OG0007395	ASTMX01531	DROME15690
OG0007396	ASTMX12830, ASTMX12829	DROME11407
OG0007397	ASTMX14034	DROME14953
OG0007399	ASTMX13453	DROME04756
OG0007400	ASTMX09121	DROME05763
OG0007401	ASTMX12789	DROME20204
OG0007403	ASTMX16612	DROME05771
OG0007405	ASTMX02602	DROME10897, DROME10896
OG0007407	ASTMX12099	DROME09567
OG0007408	ASTMX09058	DROME15350, DROME15352
OG0007409	ASTMX07509	DROME12956
OG0007411	ASTMX13621	DROME09875
OG0007412	ASTMX13610	DROME16298
OG0007414	ASTMX05497	DROME09035, DROME09036
OG0007416	ASTMX17243	DROME19013, DROME13286
OG0007417	ASTMX20315	DROME06465
OG0007418	ASTMX04419	DROME19454, DROME19453
OG0007419	ASTMX04991	DROME15814
OG0007421	ASTMX05344	DROME18796
OG0007422	ASTMX19693	DROME18166, DROME18165
OG0007423	ASTMX12312, ASTMX03626	DROME21225
OG0007424	ASTMX15981	DROME15021
OG0007425	ASTMX02596	DROME18621
OG0007427	ASTMX12286	DROME13387
OG0007431	ASTMX01820	DROME18094
OG0007432	ASTMX14921	DROME11099
OG0007433	ASTMX17755	DROME15002, DROME15003
OG0007438	ASTMX09594	DROME05724
OG0007439	ASTMX19373	DROME11359
OG0007442	ASTMX06460	DROME17214
OG0007445	ASTMX06203	DROME12184, DROME12185
OG0007446	ASTMX05100	DROME18838
OG0007450	ASTMX04602	DROME18174
OG0007451	ASTMX12754	DROME01044
OG0007452	ASTMX07761	DROME05562
OG0007453	ASTMX14696	DROME08632, DROME08631
OG0007454	ASTMX12724	DROME01936
OG0007455	ASTMX07952	DROME05407
OG0007456	ASTMX09758	DROME08553
OG0007457	ASTMX13240	DROME09037
OG0007458	ASTMX22735, ASTMX22316	DROME06115
OG0007459	ASTMX04370	DROME15675
OG0007460	ASTMX03203	DROME11931
OG0007461	ASTMX10994, ASTMX10995	DROME04326
OG0007462	ASTMX13256	DROME09094
OG0007463	ASTMX08538	DROME11508
OG0007472	ASTMX08198	DROME12085
OG0007473	ASTMX04881	DROME00942
OG0007476	ASTMX18971	DROME01998
OG0007477	ASTMX19734	DROME18579
OG0007478	ASTMX10619	DROME11578
OG0007480	ASTMX07621	DROME01310
OG0007481	ASTMX09636	DROME06787
OG0007482	ASTMX15375	DROME19386
OG0007483	ASTMX18379	DROME16379
OG0007484	ASTMX16513	DROME13008
OG0007488	ASTMX15704	DROME15720
OG0007490	ASTMX11459	DROME19319, DROME05428
OG0007491	ASTMX21855	DROME16108
OG0007492	ASTMX22346	DROME03070
OG0007493	ASTMX17601, ASTMX16370	DROME06082
OG0007495	ASTMX11414	DROME21169
OG0007496	ASTMX22765	DROME02361
OG0007498	ASTMX21105	DROME07302
OG0007499	ASTMX03949	DROME15554
OG0007501	ASTMX07151	DROME05481
OG0007503	ASTMX06574	DROME05006
OG0007504	ASTMX12320	DROME09511
OG0007507	ASTMX22746	DROME07477, DROME07281
OG0007508	ASTMX03316	DROME11676, DROME11677
OG0007509	ASTMX09639	DROME00425, DROME08833
OG0007510	ASTMX02461	DROME16224
OG0007515	ASTMX11064	DROME00112
OG0007517	ASTMX00346	DROME17380, DROME17379
OG0007518	ASTMX22420	DROME00450
OG0007519	ASTMX02575	DROME11576
OG0007525	ASTMX02842	DROME18795
OG0007527	ASTMX20421, ASTMX12338	DROME11575
OG0007531	ASTMX21127	DROME18150
OG0007533	ASTMX18571, ASTMX19307	DROME10145
OG0007546	ASTMX08577	DROME08927, DROME08928, DROME08929, DROME08932, DROME08931, DROME12517, DROME12516, DROME12518, DROME12519, DROME00187
OG0007550	ASTMX22113, ASTMX11768, ASTMX18793	DROME03286
OG0007552	ASTMX20906, ASTMX15490, ASTMX17347, ASTMX14852	DROME14368
OG0007586	ASTMX18851	DROME07523
OG0007589	ASTMX14018	DROME13237
OG0007591	ASTMX10219	DROME03303
OG0007592	ASTMX15697	DROME04907
OG0007594	ASTMX19718	DROME21320
OG0007597	ASTMX12506	DROME11734
OG0007598	ASTMX15421	DROME18070
OG0007605	ASTMX01306, ASTMX02474	DROME04308
OG0007610	ASTMX00949	DROME11054, DROME13702
OG0007613	ASTMX02855	DROME00786
OG0007615	ASTMX21643	DROME16992
OG0007616	ASTMX07503, ASTMX07502	DROME01134
OG0007617	ASTMX10087	DROME17658
OG0007619	ASTMX18208	DROME13917
OG0007621	ASTMX08854	DROME07475
OG0007624	ASTMX07491	DROME22076
OG0007626	ASTMX04623	DROME17034
OG0007628	ASTMX19581	DROME09375
OG0007629	ASTMX13084	DROME17004
OG0007630	ASTMX18126	DROME01630
OG0007633	ASTMX02751	DROME21858
OG0007634	ASTMX19337	DROME03086
OG0007638	ASTMX06881	DROME04531
OG0007642	ASTMX07389	DROME19922, DROME10802
OG0007645	ASTMX05408	DROME19485
OG0007646	ASTMX00141	DROME01727
OG0007647	ASTMX19745	DROME12776, DROME12777
OG0007648	ASTMX09097	DROME10644
OG0007650	ASTMX15984	DROME06961
OG0007651	ASTMX20922	DROME09521
OG0007656	ASTMX02152	DROME19669
OG0007657	ASTMX19589	DROME21498
OG0007660	ASTMX11758	DROME02310, DROME02307
OG0007662	ASTMX03015	DROME00293
OG0007663	ASTMX21598	DROME19396
OG0007664	ASTMX00404	DROME16279
OG0007666	ASTMX17057, ASTMX14860	DROME13925
OG0007667	ASTMX06071	DROME01143
OG0007668	ASTMX20312	DROME16715, DROME16716, DROME16714
OG0007673	ASTMX05762	DROME03587
OG0007676	ASTMX19972	DROME19677
OG0007677	ASTMX14237	DROME12187
OG0007680	ASTMX05414	DROME12223, DROME20813
OG0007685	ASTMX02773	DROME08699
OG0007687	ASTMX17669	DROME05239
OG0007690	ASTMX14447	DROME19805
OG0007691	ASTMX14360	DROME05660
OG0007695	ASTMX05012, ASTMX04328	DROME08604
OG0007696	ASTMX12954, ASTMX08314	DROME07818, DROME07817
OG0007698	ASTMX10373	DROME06524
OG0007701	ASTMX16330	DROME20491
OG0007702	ASTMX22374, ASTMX04372	DROME04524
OG0007703	ASTMX19453	DROME09613
OG0007706	ASTMX07321	DROME15325
OG0007708	ASTMX05720	DROME19898
OG0007709	ASTMX10589	DROME13180
OG0007712	ASTMX07651	DROME00072
OG0007713	ASTMX19622	DROME08102
OG0007714	ASTMX01182	DROME18732, DROME18731
OG0007715	ASTMX15762	DROME00231
OG0007717	ASTMX12667	DROME14273
OG0007719	ASTMX18551	DROME08626
OG0007722	ASTMX00744	DROME05973
OG0007729	ASTMX18244	DROME13937
OG0007733	ASTMX01784	DROME02381
OG0007736	ASTMX11296	DROME02622
OG0007738	ASTMX19490	DROME11307
OG0007739	ASTMX06348	DROME03472
OG0007743	ASTMX04763	DROME21252
OG0007744	ASTMX19319	DROME03287
OG0007746	ASTMX01281	DROME15467
OG0007749	ASTMX05167	DROME11919
OG0007750	ASTMX13139	DROME14153
OG0007751	ASTMX19310	DROME07969
OG0007752	ASTMX18140	DROME19902
OG0007754	ASTMX14947	DROME10213
OG0007756	ASTMX12102	DROME19305, DROME19304
OG0007758	ASTMX04015	DROME17216
OG0007759	ASTMX08280	DROME02749
OG0007761	ASTMX05522, ASTMX22088	DROME12840
OG0007763	ASTMX17791	DROME09941
OG0007766	ASTMX07721	DROME01672
OG0007767	ASTMX08912	DROME15596
OG0007772	ASTMX00533	DROME12007
OG0007774	ASTMX17700	DROME12031
OG0007779	ASTMX15026	DROME02843
OG0007781	ASTMX02218	DROME18077
OG0007782	ASTMX07331	DROME19324
OG0007783	ASTMX17810	DROME03858
OG0007784	ASTMX15989	DROME13437
OG0007786	ASTMX18635	DROME18638
OG0007787	ASTMX02068	DROME03884, DROME03887, DROME03885
OG0007790	ASTMX20616	DROME12339
OG0007798	ASTMX15270	DROME15483
OG0007799	ASTMX14602	DROME16355
OG0007800	ASTMX02257	DROME01328
OG0007803	ASTMX11582	DROME02406
OG0007805	ASTMX09885	DROME01226
OG0007807	ASTMX16145	DROME02602, DROME02603
OG0007809	ASTMX14577	DROME03461
OG0007810	ASTMX08369	DROME06120
OG0007811	ASTMX11168	DROME12619
OG0007812	ASTMX02668, ASTMX18552	DROME15163
OG0007813	ASTMX07499	DROME14956
OG0007814	ASTMX13396	DROME20150, DROME13529
OG0007816	ASTMX05675	DROME17032
OG0007823	ASTMX16149	DROME13489
OG0007825	ASTMX18618	DROME02964
OG0007827	ASTMX14411	DROME12150
OG0007829	ASTMX21617	DROME12217
OG0007830	ASTMX18257	DROME18766
OG0007831	ASTMX04668	DROME00843
OG0007833	ASTMX05052	DROME06789, DROME06790
OG0007835	ASTMX03027	DROME08087
OG0007838	ASTMX05098	DROME15578
OG0007840	ASTMX15255	DROME16035
OG0007841	ASTMX15833, ASTMX03250, ASTMX22662	DROME11786
OG0007843	ASTMX18009	DROME21223
OG0007848	ASTMX04212	DROME09406
OG0007850	ASTMX03735	DROME17217
OG0007852	ASTMX05348	DROME07522
OG0007854	ASTMX08184	DROME14458
OG0007858	ASTMX05032	DROME07490
OG0007911	ASTMX10631	DROME01183
OG0007913	ASTMX06223	DROME10986
OG0007918	ASTMX11806	DROME12221
OG0007929	ASTMX06749	DROME20970
OG0007931	ASTMX05848, ASTMX15420	DROME17745
OG0007932	ASTMX06742, ASTMX00852	DROME04704
OG0007935	ASTMX04563	DROME05405
OG0007937	ASTMX18654	DROME14062
OG0007941	ASTMX14695	DROME01234
OG0007942	ASTMX18528	DROME12846
OG0007943	ASTMX09388	DROME21368
OG0007947	ASTMX14167	DROME10269
OG0007948	ASTMX03507	DROME14592
OG0007949	ASTMX02833	DROME00508
OG0007951	ASTMX07694	DROME08356
OG0007952	ASTMX22285	DROME20239
OG0007953	ASTMX13305	DROME09819
OG0007955	ASTMX12269	DROME02061
OG0007956	ASTMX08199	DROME04763, DROME04764
OG0007957	ASTMX08905	DROME16988
OG0007958	ASTMX18083	DROME07369
OG0007962	ASTMX18003	DROME13835
OG0007964	ASTMX05932	DROME15489
OG0007966	ASTMX13642	DROME06982
OG0007968	ASTMX06631	DROME08366
OG0007969	ASTMX02933	DROME08603
OG0007971	ASTMX14279	DROME02958
OG0007972	ASTMX21237	DROME05655
OG0007975	ASTMX05689	DROME08774
OG0007976	ASTMX19235	DROME09395
OG0007978	ASTMX18483	DROME15288
OG0007979	ASTMX21845	DROME02018
OG0007980	ASTMX02485	DROME18856
OG0007983	ASTMX18415	DROME15066, DROME15065
OG0007984	ASTMX05644	DROME12797
OG0007986	ASTMX08203	DROME01126
OG0007990	ASTMX10148	DROME02537
OG0007991	ASTMX15639	DROME15771
OG0007993	ASTMX01291	DROME19632
OG0007996	ASTMX06882	DROME19142
OG0007997	ASTMX03766	DROME05664
OG0007999	ASTMX07377	DROME10618
OG0008000	ASTMX13017	DROME08107
OG0008002	ASTMX12617, ASTMX23029	DROME16335
OG0008003	ASTMX05604	DROME00766, DROME00767
OG0008007	ASTMX17037	DROME11844
OG0008008	ASTMX04952	DROME15850
OG0008009	ASTMX15382	DROME15050
OG0008011	ASTMX09223	DROME08106
OG0008020	ASTMX05825	DROME08219
OG0008023	ASTMX09231	DROME07714
OG0008025	ASTMX12319, ASTMX04979	DROME11023, DROME11024
OG0008027	ASTMX13655	DROME14280
OG0008028	ASTMX09119	DROME00865
OG0008030	ASTMX10317	DROME05451
OG0008031	ASTMX14362	DROME00893
OG0008033	ASTMX11477	DROME16126
OG0008036	ASTMX21006	DROME14879
OG0008038	ASTMX02104	DROME21413
OG0008041	ASTMX12610	DROME15272
OG0008045	ASTMX12019	DROME01340
OG0008046	ASTMX10231	DROME04953
OG0008047	ASTMX02150	DROME06653
OG0008049	ASTMX03509	DROME06428
OG0008050	ASTMX21251	DROME04442
OG0008051	ASTMX21396	DROME02747
OG0008053	ASTMX12568	DROME01291
OG0008055	ASTMX13290	DROME03088
OG0008056	ASTMX18151	DROME02535
OG0008062	ASTMX21745	DROME17709
OG0008063	ASTMX10084, ASTMX13488, ASTMX21341	DROME08157
OG0008067	ASTMX11037	DROME19730, DROME19732, DROME19731
OG0008068	ASTMX14752, ASTMX18010	DROME01969
OG0008069	ASTMX07898	DROME20009
OG0008071	ASTMX03165	DROME09459, DROME16653
OG0008072	ASTMX05212, ASTMX09244	DROME20664, DROME12867, DROME08206
OG0008075	ASTMX01773	DROME11758
OG0008079	ASTMX06132	DROME10112
OG0008080	ASTMX02163	DROME01083
OG0008081	ASTMX07518	DROME09031
OG0008082	ASTMX12613	DROME14554
OG0008087	ASTMX15035, ASTMX13617	DROME09309, DROME09310
OG0008091	ASTMX19021	DROME00222
OG0008092	ASTMX18136	DROME20980, DROME20979
OG0008094	ASTMX20288, ASTMX22755	DROME08591
OG0008100	ASTMX03221	DROME19462
OG0008103	ASTMX04700	DROME10134
OG0008104	ASTMX01493	DROME08058
OG0008105	ASTMX21863	DROME14648
OG0008106	ASTMX09221	DROME10011
OG0008107	ASTMX07927	DROME05339
OG0008110	ASTMX22389	DROME00054
OG0008113	ASTMX03400	DROME10166
OG0008115	ASTMX08522	DROME18541, DROME18542, DROME01751
OG0008117	ASTMX09862	DROME00477
OG0008123	ASTMX04619, ASTMX09375, ASTMX11809	DROME17222, DROME17223, DROME17224
OG0008124	ASTMX06051	DROME18787, DROME18788, DROME19283, DROME19282
OG0008125	ASTMX17877, ASTMX17876	DROME00652
OG0008126	ASTMX09175	DROME13720
OG0008127	ASTMX11818, ASTMX17373	DROME20959
OG0008136	ASTMX05309	DROME09512
OG0008143	ASTMX04098	DROME15175
OG0008151	ASTMX13090, ASTMX06656, ASTMX06959	DROME09619, DROME09620
OG0008201	ASTMX09451	DROME14121
OG0008202	ASTMX03742	DROME21810
OG0008203	ASTMX19811	DROME06351
OG0008205	ASTMX14352	DROME18014
OG0008208	ASTMX00803	DROME16689
OG0008216	ASTMX15095	DROME01108, DROME00866
OG0008219	ASTMX06142	DROME09623
OG0008220	ASTMX18047	DROME11266
OG0008224	ASTMX13852	DROME06232
OG0008229	ASTMX09778	DROME21747
OG0008230	ASTMX07030	DROME04392
OG0008232	ASTMX09620	DROME01932
OG0008236	ASTMX01802	DROME21584
OG0008238	ASTMX09061	DROME14135
OG0008239	ASTMX12116	DROME08355
OG0008243	ASTMX04566	DROME17525
OG0008246	ASTMX17738	DROME11496, DROME02594
OG0008249	ASTMX18967	DROME19019
OG0008250	ASTMX02940	DROME02536
OG0008251	ASTMX10590	DROME16902
OG0008254	ASTMX23064	DROME21984
OG0008255	ASTMX01919	DROME11309
OG0008256	ASTMX17540	DROME14092, DROME14091
OG0008257	ASTMX03196, ASTMX16651	DROME00630
OG0008258	ASTMX17923	DROME16701
OG0008261	ASTMX02256	DROME00578
OG0008262	ASTMX17939	DROME11696
OG0008263	ASTMX04702	DROME00718
OG0008264	ASTMX07812	DROME13492
OG0008267	ASTMX01983	DROME10683
OG0008268	ASTMX13098	DROME08337
OG0008269	ASTMX00172	DROME17491
OG0008271	ASTMX02441	DROME06996
OG0008273	ASTMX20632	DROME00516
OG0008275	ASTMX14463	DROME03628, DROME03627
OG0008278	ASTMX19686	DROME21695
OG0008281	ASTMX04747	DROME14998
OG0008283	ASTMX10630	DROME20884
OG0008288	ASTMX21919	DROME19471
OG0008293	ASTMX19450	DROME09142
OG0008295	ASTMX11570	DROME02099, DROME09306
OG0008297	ASTMX09763	DROME21432
OG0008298	ASTMX02124	DROME02895
OG0008304	ASTMX16712	DROME09856
OG0008305	ASTMX19225	DROME01621
OG0008307	ASTMX16302	DROME12835
OG0008308	ASTMX11897	DROME14838
OG0008313	ASTMX11072	DROME18135
OG0008315	ASTMX07318	DROME17780
OG0008317	ASTMX09770	DROME08354
OG0008318	ASTMX09685	DROME03856, DROME03855
OG0008319	ASTMX22244	DROME01120
OG0008320	ASTMX15215	DROME16494
OG0008323	ASTMX15432	DROME15781
OG0008325	ASTMX00425	DROME03626
OG0008327	ASTMX06973	DROME21746
OG0008328	ASTMX05570	DROME00964, DROME00963
OG0008333	ASTMX04354	DROME20894
OG0008335	ASTMX05694	DROME12715, DROME18818
OG0008336	ASTMX08324	DROME07914
OG0008339	ASTMX03874	DROME15405
OG0008343	ASTMX00850	DROME05923
OG0008345	ASTMX20388	DROME14820
OG0008346	ASTMX11312	DROME04695
OG0008347	ASTMX15874	DROME05337
OG0008348	ASTMX20046	DROME00896
OG0008349	ASTMX10702	DROME12360, DROME16513
OG0008351	ASTMX03463	DROME01247
OG0008353	ASTMX05180	DROME16354
OG0008355	ASTMX04205	DROME11930
OG0008357	ASTMX06235	DROME00228
OG0008358	ASTMX07242	DROME14176, DROME14175, DROME14177
OG0008359	ASTMX21368	DROME02002
OG0008361	ASTMX05760, ASTMX19671	DROME06617
OG0008363	ASTMX13043	DROME09820
OG0008364	ASTMX02708, ASTMX13893	DROME14632
OG0008369	ASTMX05885	DROME01004, DROME18984
OG0008373	ASTMX21925	DROME07396
OG0008377	ASTMX19342	DROME15639, DROME15638, DROME15637
OG0008379	ASTMX02351, ASTMX15130	DROME18342
OG0008380	ASTMX14079	DROME20197
OG0008383	ASTMX05683	DROME00341
OG0008384	ASTMX07501	DROME14218
OG0008386	ASTMX01562	DROME15270, DROME15271
OG0008387	ASTMX16748	DROME07820
OG0008388	ASTMX01284	DROME15477
OG0008391	ASTMX02368	DROME01463
OG0008392	ASTMX01541, ASTMX04980	DROME08319
OG0008400	ASTMX14526	DROME09510
OG0008401	ASTMX00700	DROME09509, DROME09508
OG0008402	ASTMX08461	DROME00416
OG0008403	ASTMX05773	DROME07792
OG0008404	ASTMX20864	DROME00855
OG0008412	ASTMX15381	DROME08805
OG0008415	ASTMX11099	DROME14546
OG0008416	ASTMX13524	DROME04988, DROME04987
OG0008418	ASTMX07388	DROME02335
OG0008422	ASTMX05627	DROME13691
OG0008424	ASTMX15346, ASTMX06945	DROME21655
OG0008427	ASTMX10257	DROME09186
OG0008443	ASTMX01241	DROME20246
OG0008444	ASTMX14961	DROME06774
OG0008467	ASTMX06054	DROME09971, DROME09970
OG0008509	ASTMX05219, ASTMX09232	DROME01326
OG0008516	ASTMX13665	DROME15972
OG0008522	ASTMX04058	DROME17936
OG0008528	ASTMX14660	DROME04176
OG0008533	ASTMX01200	DROME00226
OG0008534	ASTMX02222	DROME06269
OG0008538	ASTMX18002	DROME00792
OG0008539	ASTMX18247	DROME17009
OG0008540	ASTMX04260	DROME13108
OG0008542	ASTMX02856	DROME07458
OG0008544	ASTMX13472	DROME04324
OG0008546	ASTMX09833	DROME15569
OG0008555	ASTMX04198	DROME11395, DROME11394
OG0008559	ASTMX00488	DROME14908
OG0008561	ASTMX12221, ASTMX05883	DROME12139
OG0008562	ASTMX20839	DROME14061
OG0008563	ASTMX05056	DROME03604
OG0008570	ASTMX20907	DROME05758
OG0008571	ASTMX07202	DROME01378
OG0008572	ASTMX03727	DROME13238
OG0008573	ASTMX08961	DROME01886
OG0008588	ASTMX21107	DROME12637
OG0008591	ASTMX10210	DROME11628
OG0008592	ASTMX13097	DROME10421
OG0008596	ASTMX18487	DROME20262
OG0008600	ASTMX02794	DROME13072
OG0008601	ASTMX17880	DROME11849
OG0008606	ASTMX03923	DROME08229
OG0008609	ASTMX07681	DROME03665
OG0008611	ASTMX12445	DROME14947
OG0008627	ASTMX19874	DROME19713
OG0008628	ASTMX16945	DROME05518
OG0008631	ASTMX16383	DROME13804
OG0008637	ASTMX05499	DROME01692
OG0008639	ASTMX00684	DROME14156
OG0008640	ASTMX06623	DROME13657, DROME13656
OG0008644	ASTMX08494	DROME16291
OG0008645	ASTMX07453	DROME10951
OG0008656	ASTMX14410	DROME01865
OG0008659	ASTMX07929	DROME06094
OG0008662	ASTMX13467	DROME14303
OG0008666	ASTMX06363	DROME19154
OG0008672	ASTMX15742	DROME21006, DROME03145
OG0008673	ASTMX01299	DROME17016
OG0008674	ASTMX16277	DROME15616
OG0008676	ASTMX01623	DROME08298
OG0008680	ASTMX00331	DROME02750
OG0008681	ASTMX00183	DROME00538
OG0008682	ASTMX06387	DROME12484, DROME12483, DROME12485, DROME12486, DROME12482
OG0008684	ASTMX08648	DROME05158
OG0008685	ASTMX02552	DROME14794
OG0008689	ASTMX19131	DROME04121
OG0008703	ASTMX00663	DROME08908, DROME08907, DROME08911, DROME08906, DROME08915, DROME08914, DROME08909, DROME08910, DROME08912, DROME08913, DROME08905, DROME08916, DROME08917
OG0008705	ASTMX03774, ASTMX18527	DROME21927, DROME21926, DROME21928
OG0008714	ASTMX21525	DROME11737
OG0008760	ASTMX17065	DROME15736
OG0008762	ASTMX20796	DROME07427
OG0008782	ASTMX07522	DROME21639
OG0008790	ASTMX08459	DROME10403
OG0008799	ASTMX15819	DROME16243
OG0008816	ASTMX13364, ASTMX19256	DROME10643
OG0008826	ASTMX18865	DROME12581
OG0008828	ASTMX00081	DROME00117
OG0008829	ASTMX13357	DROME09279
OG0008830	ASTMX19713, ASTMX07899	DROME20088
OG0008837	ASTMX04411	DROME16336
OG0008840	ASTMX00694	DROME04981
OG0008845	ASTMX04523	DROME08807
OG0008847	ASTMX08118	DROME11187
OG0008850	ASTMX21515	DROME16833, DROME16834
OG0008859	ASTMX18503	DROME11945
OG0008870	ASTMX16341	DROME02619
OG0008885	ASTMX04303	DROME18530
OG0008891	ASTMX12906	DROME12640
OG0008903	ASTMX09688	DROME00534
OG0008910	ASTMX10050	DROME13999
OG0008911	ASTMX16087	DROME13742
OG0008913	ASTMX13744	DROME00509, DROME00510
OG0008914	ASTMX05850	DROME12250
OG0008917	ASTMX21882	DROME18742
OG0008922	ASTMX18585	DROME15229
OG0008924	ASTMX06364	DROME15634
OG0008928	ASTMX20979	DROME02311, DROME02308
OG0008929	ASTMX08516	DROME08852
OG0008931	ASTMX04262	DROME11180
OG0008938	ASTMX11994	DROME08097
OG0008946	ASTMX12188	DROME03547
OG0008953	ASTMX05646, ASTMX18121	DROME03933
OG0008959	ASTMX05527	DROME08488
OG0008962	ASTMX20725, ASTMX11716	DROME06752, DROME17394, DROME10394
OG0008969	ASTMX07519, ASTMX17121	DROME11989
OG0008990	ASTMX12653	DROME09658
OG0009044	ASTMX14591	DROME20940
OG0009049	ASTMX21529, ASTMX14843	DROME14792
OG0009052	ASTMX03066	DROME09266, DROME09267
OG0009055	ASTMX03085	DROME04696
OG0009076	ASTMX09371	DROME05207
OG0009078	ASTMX18620	DROME10793, DROME01490
OG0009083	ASTMX04199	DROME13205
OG0009084	ASTMX08341	DROME06270
OG0009094	ASTMX17427	DROME05666
OG0009110	ASTMX14512, ASTMX14767	DROME14233
OG0009115	ASTMX16180	DROME19920, DROME17853
OG0009121	ASTMX15642	DROME13608
OG0009123	ASTMX01229	DROME21384
OG0009127	ASTMX02070	DROME15729
OG0009147	ASTMX07696	DROME19642
OG0009152	ASTMX17456	DROME20327, DROME20329, DROME20328
OG0009157	ASTMX09042	DROME17933
OG0009158	ASTMX09681	DROME19303
OG0009163	ASTMX14176	DROME00113
OG0009168	ASTMX01298	DROME00391
OG0009169	ASTMX22894	DROME14808
OG0009175	ASTMX04251	DROME08856
OG0009182	ASTMX14067	DROME21411, DROME21410, DROME21412
OG0009190	ASTMX06543	DROME01051, DROME07457
OG0009194	ASTMX18810	DROME05340
OG0009196	ASTMX14612	DROME06068
OG0009203	ASTMX07103	DROME08846
OG0009215	ASTMX05610, ASTMX03945	DROME13602, DROME13601
OG0009217	ASTMX04384	DROME09051
OG0009222	ASTMX07314, ASTMX17500	DROME17610, DROME17611, DROME17612
OG0009225	ASTMX08676	DROME05479, DROME21718
OG0009231	ASTMX12984	DROME10460
OG0009234	ASTMX14013, ASTMX16369	DROME16423, DROME16424
OG0009296	ASTMX07993	DROME04947
OG0009313	ASTMX12933	DROME10771
OG0009315	ASTMX04123	DROME07613
OG0009322	ASTMX09776	DROME01125
OG0009339	ASTMX14198	DROME06771
OG0009340	ASTMX07536	DROME08497
OG0009344	ASTMX17056	DROME07626
OG0009356	ASTMX07684	DROME15974
OG0009370	ASTMX17647	DROME09859
OG0009378	ASTMX09707	DROME15726
OG0009382	ASTMX03150	DROME11888
OG0009386	ASTMX04633	DROME00798
OG0009392	ASTMX18627, ASTMX17668	DROME06882
OG0009415	ASTMX15998	DROME16962
OG0009419	ASTMX17964	DROME21522
OG0009452	ASTMX14277, ASTMX14278	DROME00415
OG0009472	ASTMX08760	DROME21491
OG0009483	ASTMX18593	DROME10971
OG0009485	ASTMX21580, ASTMX20909	DROME11380, DROME01928
OG0009486	ASTMX23003	DROME19361, DROME19360
OG0009576	ASTMX09704	DROME20280
OG0009579	ASTMX22874	DROME19253
OG0009590	ASTMX04040	DROME02782
OG0009591	ASTMX20271	DROME21855
OG0009604	ASTMX18240	DROME04323
OG0009614	ASTMX09709	DROME08966
OG0009617	ASTMX16732	DROME07605
OG0009629	ASTMX19446, ASTMX08540	DROME03016
