Orthogroup	CAPO3	APOSC_ok
OG0007254	CAPO300342	APOSC_05592, APOSC_05593
OG0007258	CAPO301895	APOSC_09346
OG0007261	CAPO306348	APOSC_15857
OG0007266	CAPO305560	APOSC_11708
OG0007272	CAPO303817, CAPO303673	APOSC_03969
OG0007273	CAPO305134	APOSC_01670
OG0007276	CAPO301595	APOSC_28587
OG0007279	CAPO302557	APOSC_06293, APOSC_26833
OG0007281	CAPO304423	APOSC_24565
OG0007282	CAPO300960	APOSC_22102
OG0007283	CAPO304757	APOSC_17484
OG0007291	CAPO307621	APOSC_20720, APOSC_20719
OG0007292	CAPO302024	APOSC_15788
OG0007293	CAPO301970	APOSC_05980
OG0007297	CAPO305876	APOSC_18063
OG0007299	CAPO308254	APOSC_14198
OG0007300	CAPO301046	APOSC_25712
OG0007301	CAPO301996	APOSC_25373
OG0007302	CAPO307174	APOSC_29071
OG0007303	CAPO302064	APOSC_26419, APOSC_26418
OG0007304	CAPO306505	APOSC_17074
OG0007305	CAPO303443	APOSC_13539
OG0007307	CAPO304518, CAPO304185	APOSC_26088
OG0007309	CAPO300726	APOSC_15232
OG0007313	CAPO302761	APOSC_14585, APOSC_16230
OG0007314	CAPO307151	APOSC_00085
OG0007317	CAPO306655	APOSC_09236
OG0007319	CAPO300742	APOSC_28563
OG0007320	CAPO300324	APOSC_09070
OG0007321	CAPO307651	APOSC_08246
OG0007322	CAPO301300	APOSC_15004
OG0007325	CAPO305675	APOSC_16460
OG0007326	CAPO304342	APOSC_11975, APOSC_06448
OG0007329	CAPO306408	APOSC_17623
OG0007330	CAPO300366	APOSC_23615
OG0007335	CAPO304929	APOSC_22701, APOSC_14641
OG0007336	CAPO304895	APOSC_00569
OG0007339	CAPO300192	APOSC_03135
OG0007341	CAPO300898	APOSC_24434
OG0007342	CAPO300397	APOSC_22103
OG0007343	CAPO305744	APOSC_25429
OG0007347	CAPO302872	APOSC_08865
OG0007348	CAPO307161	APOSC_20245
OG0007350	CAPO306078	APOSC_11465
OG0007352	CAPO306052	APOSC_08520
OG0007353	CAPO302025	APOSC_26202
OG0007354	CAPO303485	APOSC_14859
OG0007355	CAPO307111	APOSC_15367
OG0007356	CAPO306331	APOSC_03184
OG0007357	CAPO304967	APOSC_21551
OG0007358	CAPO304741	APOSC_06636
OG0007361	CAPO305039	APOSC_07077
OG0007363	CAPO304834	APOSC_09409
OG0007364	CAPO303075	APOSC_17982
OG0007365	CAPO306500	APOSC_27987
OG0007366	CAPO305485	APOSC_07261
OG0007367	CAPO305088	APOSC_14422
OG0007368	CAPO305250	APOSC_00449
OG0007369	CAPO300391	APOSC_21876
OG0007371	CAPO305453	APOSC_05073, APOSC_05074
OG0007372	CAPO307960	APOSC_14301
OG0007373	CAPO301099	APOSC_14544
OG0007376	CAPO302556	APOSC_17658
OG0007377	CAPO306927	APOSC_24138
OG0007378	CAPO307557	APOSC_02419, APOSC_02420
OG0007379	CAPO305130	APOSC_16042
OG0007380	CAPO300141	APOSC_13102
OG0007381	CAPO303646	APOSC_27746, APOSC_27745
OG0007382	CAPO305525	APOSC_16338
OG0007385	CAPO304120	APOSC_03876
OG0007387	CAPO304030	APOSC_06916
OG0007388	CAPO306166	APOSC_17547
OG0007391	CAPO304827	APOSC_00054
OG0007392	CAPO303501	APOSC_20092
OG0007393	CAPO301859	APOSC_12259
OG0007395	CAPO302788	APOSC_23644
OG0007396	CAPO302581	APOSC_12497
OG0007397	CAPO300434	APOSC_04277
OG0007399	CAPO306050	APOSC_10673
OG0007401	CAPO302124	APOSC_10465
OG0007402	CAPO306401	APOSC_00968
OG0007405	CAPO303800	APOSC_09312
OG0007407	CAPO306953	APOSC_10545
OG0007408	CAPO303491	APOSC_27587
OG0007409	CAPO305402	APOSC_14637
OG0007411	CAPO300699	APOSC_14970
OG0007412	CAPO302107	APOSC_03576
OG0007413	CAPO305882	APOSC_08895
OG0007414	CAPO300363	APOSC_09344, APOSC_19745
OG0007415	CAPO307758, CAPO301270	APOSC_03560
OG0007417	CAPO303652	APOSC_21158
OG0007418	CAPO300947	APOSC_05342
OG0007421	CAPO301566	APOSC_01857
OG0007422	CAPO301771	APOSC_09386
OG0007424	CAPO304349	APOSC_14283
OG0007425	CAPO303896	APOSC_10510
OG0007428	CAPO301768	APOSC_18209
OG0007431	CAPO304150	APOSC_16398
OG0007432	CAPO307504	APOSC_27468
OG0007433	CAPO307042	APOSC_15519
OG0007437	CAPO302606	APOSC_08991
OG0007439	CAPO300813	APOSC_15942
OG0007440	CAPO302516	APOSC_25156
OG0007441	CAPO304615	APOSC_09470
OG0007442	CAPO308291	APOSC_05686
OG0007446	CAPO303088	APOSC_06202
OG0007447	CAPO301482	APOSC_04248
OG0007451	CAPO303173	APOSC_03436
OG0007455	CAPO303919	APOSC_14525
OG0007456	CAPO301020	APOSC_27800
OG0007457	CAPO302854	APOSC_18601
OG0007458	CAPO300350	APOSC_00473
OG0007459	CAPO304746	APOSC_03345
OG0007462	CAPO300088	APOSC_13842
OG0007463	CAPO300212	APOSC_09528
OG0007466	CAPO300471	APOSC_17418
OG0007470	CAPO304669	APOSC_28856
OG0007471	CAPO307438	APOSC_14448
OG0007472	CAPO302245	APOSC_01349
OG0007473	CAPO303433	APOSC_27428, APOSC_27429, APOSC_20119
OG0007476	CAPO303558	APOSC_12767
OG0007478	CAPO301266	APOSC_00149
OG0007480	CAPO306792	APOSC_16083
OG0007482	CAPO307266	APOSC_11382
OG0007483	CAPO300503	APOSC_19340
OG0007484	CAPO302421	APOSC_03384, APOSC_10885
OG0007488	CAPO308146	APOSC_10046
OG0007490	CAPO303421	APOSC_06228
OG0007491	CAPO304949	APOSC_20172
OG0007494	CAPO300105	APOSC_05908
OG0007496	CAPO306996	APOSC_07260, APOSC_23340
OG0007498	CAPO306301	APOSC_08188
OG0007499	CAPO302974	APOSC_04774, APOSC_16910, APOSC_16911
OG0007503	CAPO308251	APOSC_15711
OG0007506	CAPO305836	APOSC_09382
OG0007508	CAPO306367	APOSC_13088
OG0007509	CAPO301428	APOSC_28922
OG0007510	CAPO303897	APOSC_02927
OG0007513	CAPO308263	APOSC_24535
OG0007515	CAPO300264	APOSC_21428
OG0007518	CAPO304172	APOSC_11498
OG0007519	CAPO307472	APOSC_16685
OG0007524	CAPO306111	APOSC_20152
OG0007525	CAPO300836	APOSC_09924
OG0007527	CAPO306220	APOSC_24874
OG0007529	CAPO307735	APOSC_12650
OG0007531	CAPO301562	APOSC_03072
OG0007539	CAPO301294	APOSC_15823
OG0007582	CAPO305253	APOSC_22783
OG0007586	CAPO305648	APOSC_20350
OG0007588	CAPO306467	APOSC_12209
OG0007591	CAPO302671	APOSC_10553
OG0007594	CAPO307951	APOSC_03024, APOSC_11239
OG0007597	CAPO302699	APOSC_05814, APOSC_05815
OG0007601	CAPO303119	APOSC_27809
OG0007602	CAPO307324	APOSC_06477
OG0007603	CAPO301881	APOSC_24609
OG0007604	CAPO302471	APOSC_23480
OG0007606	CAPO303879	APOSC_26148
OG0007607	CAPO304420	APOSC_11532
OG0007611	CAPO300602	APOSC_23742
OG0007613	CAPO304725	APOSC_02165, APOSC_02166
OG0007614	CAPO307463	APOSC_11198, APOSC_11199
OG0007615	CAPO302208	APOSC_12637
OG0007616	CAPO305524	APOSC_02217
OG0007617	CAPO306965	APOSC_22847
OG0007619	CAPO307079	APOSC_14017
OG0007621	CAPO302700	APOSC_26719
OG0007622	CAPO304123	APOSC_09858
OG0007624	CAPO306507	APOSC_27965
OG0007629	CAPO306379	APOSC_19061
OG0007633	CAPO303133	APOSC_19734
OG0007634	CAPO301291	APOSC_23117
OG0007640	CAPO305938	APOSC_13852
OG0007646	CAPO303345	APOSC_17349
OG0007648	CAPO303467	APOSC_18620
OG0007649	CAPO300338	APOSC_15988
OG0007653	CAPO304087	APOSC_07917
OG0007656	CAPO306133	APOSC_03159
OG0007657	CAPO302526	APOSC_01993
OG0007660	CAPO308074	APOSC_28292
OG0007663	CAPO303269	APOSC_02728
OG0007673	CAPO306691	APOSC_27200
OG0007674	CAPO307516	APOSC_01693
OG0007676	CAPO301687	APOSC_05879
OG0007677	CAPO302393	APOSC_22422
OG0007680	CAPO301892	APOSC_28293
OG0007685	CAPO307242	APOSC_12938
OG0007686	CAPO307006	APOSC_16986, APOSC_16987
OG0007687	CAPO301616	APOSC_20932
OG0007690	CAPO306330	APOSC_18618
OG0007691	CAPO306763	APOSC_18370
OG0007692	CAPO304764	APOSC_16094
OG0007694	CAPO300777	APOSC_23594, APOSC_17087, APOSC_00189, APOSC_16752, APOSC_08967, APOSC_03406
OG0007698	CAPO302218	APOSC_12163
OG0007699	CAPO308210	APOSC_06935
OG0007704	CAPO307102	APOSC_15384
OG0007708	CAPO302223	APOSC_16373
OG0007712	CAPO301491	APOSC_08827, APOSC_08828
OG0007713	CAPO305624	APOSC_19438
OG0007714	CAPO301857	APOSC_11333
OG0007721	CAPO303794	APOSC_14451
OG0007722	CAPO300661	APOSC_17122
OG0007727	CAPO301122	APOSC_14215
OG0007728	CAPO300608	APOSC_18281
OG0007729	CAPO302375	APOSC_12073
OG0007732	CAPO302232	APOSC_23886
OG0007739	CAPO306247	APOSC_06240
OG0007744	CAPO302276	APOSC_09925
OG0007749	CAPO303871	APOSC_16625
OG0007751	CAPO306625	APOSC_11823
OG0007752	CAPO303736	APOSC_03918
OG0007754	CAPO307268	APOSC_02480
OG0007757	CAPO305840	APOSC_22966
OG0007758	CAPO302132	APOSC_21644
OG0007759	CAPO304951	APOSC_15672, APOSC_15671
OG0007760	CAPO305618, CAPO303194	APOSC_10797
OG0007765	CAPO302630	APOSC_00678, APOSC_22190
OG0007766	CAPO305894	APOSC_07061
OG0007767	CAPO304549	APOSC_28554
OG0007768	CAPO305420	APOSC_26432
OG0007769	CAPO301827	APOSC_21393
OG0007770	CAPO306211	APOSC_21431
OG0007771	CAPO302978	APOSC_05662
OG0007772	CAPO304662	APOSC_13501
OG0007773	CAPO302396	APOSC_03995
OG0007776	CAPO303389	APOSC_15731
OG0007781	CAPO301676	APOSC_21561
OG0007782	CAPO301686	APOSC_19048
OG0007783	CAPO302092	APOSC_08633
OG0007786	CAPO302428	APOSC_27963
OG0007789	CAPO305782	APOSC_27516
OG0007791	CAPO305711	APOSC_15286
OG0007794	CAPO300123	APOSC_01078
OG0007801	CAPO304268	APOSC_16478
OG0007802	CAPO304335, CAPO304333	APOSC_24032
OG0007803	CAPO301792	APOSC_25972
OG0007804	CAPO302116	APOSC_27902
OG0007807	CAPO300823	APOSC_18526
OG0007810	CAPO306480	APOSC_20810
OG0007811	CAPO303448	APOSC_07082
OG0007813	CAPO300842	APOSC_26038, APOSC_08477
OG0007816	CAPO300570	APOSC_06784
OG0007820	CAPO308148	APOSC_13774
OG0007823	CAPO300300	APOSC_03519, APOSC_12438
OG0007825	CAPO304573	APOSC_18771, APOSC_18772
OG0007827	CAPO305582	APOSC_20981
OG0007829	CAPO305400	APOSC_13789, APOSC_12814
OG0007830	CAPO300733	APOSC_25337
OG0007831	CAPO306309	APOSC_23248
OG0007832	CAPO301843	APOSC_11298
OG0007833	CAPO303972	APOSC_10286
OG0007835	CAPO300924	APOSC_19892
OG0007836	CAPO305319	APOSC_23593
OG0007838	CAPO305759	APOSC_07171
OG0007840	CAPO301709	APOSC_20023, APOSC_08462, APOSC_23763, APOSC_08976
OG0007849	CAPO306245	APOSC_09125
OG0007850	CAPO308200	APOSC_09417
OG0007852	CAPO305092	APOSC_01625, APOSC_01623
OG0007854	CAPO300573	APOSC_02461, APOSC_02460
OG0007858	CAPO306180	APOSC_09977
OG0007859	CAPO304922	APOSC_16066
OG0007908	CAPO305292	APOSC_09670
OG0007912	CAPO300094	APOSC_12950
OG0007913	CAPO303796	APOSC_16904
OG0007917	CAPO301739	APOSC_27976
OG0007918	CAPO306768	APOSC_22002
OG0007926	CAPO306159	APOSC_00955
OG0007929	CAPO305925	APOSC_23012
OG0007934	CAPO306627, CAPO304422	APOSC_29023
OG0007941	CAPO303397	APOSC_16273
OG0007943	CAPO303432	APOSC_24917
OG0007947	CAPO304390	APOSC_12155
OG0007948	CAPO300847	APOSC_25146
OG0007950	CAPO302604, CAPO302599, CAPO300705	APOSC_19216, APOSC_25519, APOSC_25520
OG0007952	CAPO304443	APOSC_01052
OG0007957	CAPO307185	APOSC_02795
OG0007958	CAPO307613	APOSC_13077
OG0007961	CAPO300412	APOSC_04664
OG0007962	CAPO304291	APOSC_17861
OG0007966	CAPO300853	APOSC_24056
OG0007967	CAPO303649	APOSC_14865, APOSC_18355, APOSC_18356
OG0007968	CAPO302503	APOSC_13647
OG0007971	CAPO306113	APOSC_25406
OG0007973	CAPO303148	APOSC_09594
OG0007974	CAPO308066	APOSC_08616
OG0007975	CAPO300899	APOSC_11633
OG0007978	CAPO300419	APOSC_20326
OG0007979	CAPO301049	APOSC_06426, APOSC_06427
OG0007983	CAPO304535, CAPO302820	APOSC_02662
OG0007984	CAPO304783	APOSC_28885
OG0007986	CAPO301210	APOSC_20381
OG0007988	CAPO307013	APOSC_23468
OG0007990	CAPO302135	APOSC_13512
OG0007991	CAPO303503	APOSC_14722
OG0007994	CAPO307783	APOSC_12623
OG0007996	CAPO301705	APOSC_17440
OG0007997	CAPO302071	APOSC_21698
OG0007999	CAPO305183	APOSC_09847
OG0008000	CAPO303381	APOSC_03861
OG0008002	CAPO306531	APOSC_09739
OG0008005	CAPO303144	APOSC_09035
OG0008006	CAPO303383	APOSC_17172
OG0008008	CAPO306044	APOSC_08380
OG0008011	CAPO308001	APOSC_14830
OG0008012	CAPO301194	APOSC_23151, APOSC_23150
OG0008013	CAPO300786	APOSC_01356
OG0008016	CAPO307694	APOSC_23825
OG0008017	CAPO306337	APOSC_11078, APOSC_28705, APOSC_14160
OG0008018	CAPO303249	APOSC_17034
OG0008020	CAPO300340	APOSC_27780
OG0008027	CAPO300126	APOSC_06386
OG0008028	CAPO308036	APOSC_27294, APOSC_27293
OG0008030	CAPO303940	APOSC_03982
OG0008031	CAPO301663	APOSC_25984
OG0008038	CAPO303434	APOSC_15782
OG0008041	CAPO304528	APOSC_27285
OG0008045	CAPO304124	APOSC_18023
OG0008046	CAPO303942	APOSC_16451
OG0008049	CAPO303430	APOSC_26885
OG0008050	CAPO301839	APOSC_13160
OG0008051	CAPO306666	APOSC_03468
OG0008053	CAPO307475	APOSC_05241, APOSC_05242
OG0008055	CAPO304973	APOSC_14003
OG0008056	CAPO305715	APOSC_08885
OG0008060	CAPO301527	APOSC_06331, APOSC_01777, APOSC_06577
OG0008062	CAPO307985	APOSC_12388
OG0008069	CAPO302773	APOSC_20472
OG0008071	CAPO303085	APOSC_24421
OG0008072	CAPO304116	APOSC_28694
OG0008075	CAPO304938	APOSC_08341
OG0008077	CAPO303807	APOSC_00127
OG0008079	CAPO305873	APOSC_14186
OG0008082	CAPO303589	APOSC_24746
OG0008083	CAPO305526	APOSC_01221
OG0008085	CAPO306772, CAPO306778	APOSC_06211
OG0008088	CAPO303270	APOSC_08897
OG0008091	CAPO301577	APOSC_18409
OG0008094	CAPO302837	APOSC_18874
OG0008098	CAPO301911	APOSC_02918
OG0008100	CAPO303437	APOSC_07045
OG0008103	CAPO302032	APOSC_16584
OG0008104	CAPO303964	APOSC_05053
OG0008105	CAPO301825	APOSC_17240
OG0008106	CAPO300930	APOSC_02206
OG0008109	CAPO302029	APOSC_23232, APOSC_23231
OG0008110	CAPO307398	APOSC_25259
OG0008111	CAPO300295	APOSC_00540
OG0008113	CAPO306004	APOSC_14747
OG0008117	CAPO307273	APOSC_02223, APOSC_02222
OG0008120	CAPO306854	APOSC_11042
OG0008122	CAPO306853	APOSC_20851
OG0008125	CAPO301486	APOSC_02610
OG0008126	CAPO301598	APOSC_09984, APOSC_25489
OG0008136	CAPO306527	APOSC_07166
OG0008143	CAPO303100	APOSC_20779
OG0008196	CAPO305556	APOSC_02373, APOSC_02372
OG0008201	CAPO303869	APOSC_24486
OG0008202	CAPO303070	APOSC_07690
OG0008203	CAPO300798	APOSC_03043, APOSC_03044
OG0008204	CAPO303341	APOSC_13083, APOSC_16534
OG0008206	CAPO300194	APOSC_07352, APOSC_07351
OG0008208	CAPO301623	APOSC_03726
OG0008219	CAPO303960	APOSC_01816
OG0008230	CAPO302415	APOSC_01050
OG0008234	CAPO303355	APOSC_19378
OG0008238	CAPO301578	APOSC_09010
OG0008239	CAPO300821	APOSC_00770
OG0008244	CAPO305920	APOSC_24320, APOSC_24319
OG0008249	CAPO305940	APOSC_23287
OG0008251	CAPO306974	APOSC_06719, APOSC_06718
OG0008252	CAPO301636	APOSC_11414
OG0008254	CAPO307977	APOSC_24820
OG0008260	CAPO300752	APOSC_14790
OG0008263	CAPO305878	APOSC_05613
OG0008266	CAPO300538	APOSC_07633
OG0008267	CAPO305434	APOSC_26204
OG0008268	CAPO307500	APOSC_11254
OG0008269	CAPO301506	APOSC_11767
OG0008270	CAPO300872	APOSC_21885
OG0008271	CAPO300716	APOSC_15408
OG0008272	CAPO308267	APOSC_11704
OG0008273	CAPO300883	APOSC_18538
OG0008281	CAPO304839	APOSC_25564
OG0008283	CAPO300148	APOSC_15446
OG0008295	CAPO301876	APOSC_28274
OG0008299	CAPO302513	APOSC_00588
OG0008304	CAPO304565	APOSC_26151
OG0008305	CAPO307576	APOSC_26364
OG0008307	CAPO301267	APOSC_00812
OG0008308	CAPO301770	APOSC_06610
OG0008309	CAPO301941	APOSC_25328
OG0008313	CAPO305984	APOSC_25393
OG0008318	CAPO308255	APOSC_07399
OG0008325	CAPO305284	APOSC_22229
OG0008327	CAPO305580	APOSC_17199
OG0008332	CAPO307922	APOSC_15743
OG0008335	CAPO303407	APOSC_24989
OG0008336	CAPO301347	APOSC_28759
OG0008337	CAPO300735	APOSC_01570, APOSC_25004
OG0008339	CAPO307257	APOSC_24725
OG0008341	CAPO301643	APOSC_06989
OG0008343	CAPO302270	APOSC_10336
OG0008345	CAPO301947	APOSC_10582
OG0008346	CAPO307261	APOSC_02989
OG0008348	CAPO303902	APOSC_04923
OG0008349	CAPO301052	APOSC_24760
OG0008350	CAPO306988	APOSC_15062
OG0008351	CAPO307792	APOSC_03421
OG0008358	CAPO306438	APOSC_18427
OG0008367	CAPO303697	APOSC_02351, APOSC_08710
OG0008369	CAPO301896	APOSC_20701
OG0008381	CAPO307305	APOSC_18144
OG0008386	CAPO306554	APOSC_04675
OG0008400	CAPO300651	APOSC_02345
OG0008401	CAPO304023	APOSC_11241
OG0008403	CAPO300621	APOSC_22193
OG0008404	CAPO307542	APOSC_06705
OG0008406	CAPO304896	APOSC_18437
OG0008416	CAPO300816	APOSC_28432
OG0008422	CAPO301678	APOSC_16612
OG0008424	CAPO300325	APOSC_12374
OG0008427	CAPO300837	APOSC_14976
OG0008432	CAPO301824	APOSC_02179
OG0008437	CAPO305258	APOSC_07043, APOSC_07042
OG0008444	CAPO305551	APOSC_14295
OG0008448	CAPO302399	APOSC_17908
OG0008515	CAPO307779	APOSC_15829
OG0008516	CAPO306989	APOSC_08682
OG0008519	CAPO304309	APOSC_03342
OG0008524	CAPO305854	APOSC_11614
OG0008529	CAPO300648	APOSC_16531
OG0008532	CAPO305346	APOSC_28549
OG0008533	CAPO306433	APOSC_14916
OG0008538	CAPO308019	APOSC_13890
OG0008540	CAPO306008	APOSC_01144
OG0008546	CAPO306328	APOSC_03316
OG0008552	CAPO306825	APOSC_07933
OG0008558	CAPO304939	APOSC_03129
OG0008570	CAPO306028	APOSC_17751
OG0008571	CAPO306528	APOSC_27123
OG0008572	CAPO302769	APOSC_18400
OG0008589	CAPO300561	APOSC_18690
OG0008596	CAPO303431	APOSC_20789, APOSC_20790
OG0008605	CAPO307450	APOSC_07908
OG0008620	CAPO301626	APOSC_16989
OG0008626	CAPO305741	APOSC_24115
OG0008627	CAPO304143	APOSC_10330
OG0008633	CAPO307916	APOSC_09510
OG0008638	CAPO302585	APOSC_20532
OG0008639	CAPO304406	APOSC_01209
OG0008643	CAPO305110	APOSC_18055
OG0008645	CAPO307683	APOSC_25362
OG0008654	CAPO302567	APOSC_18239
OG0008655	CAPO303594	APOSC_24742
OG0008656	CAPO305542	APOSC_18674, APOSC_06708, APOSC_22614
OG0008658	CAPO302962	APOSC_27361
OG0008659	CAPO304842	APOSC_24797
OG0008661	CAPO305739	APOSC_20541
OG0008662	CAPO304364	APOSC_26049
OG0008669	CAPO302940	APOSC_08678
OG0008672	CAPO301934	APOSC_26835
OG0008673	CAPO307917	APOSC_11067
OG0008675	CAPO300293	APOSC_07519
OG0008676	CAPO303608	APOSC_09314
OG0008684	CAPO306544	APOSC_06613
OG0008685	CAPO305455	APOSC_02453
OG0008688	CAPO304510	APOSC_06324
OG0008689	CAPO306380	APOSC_09418
OG0008696	CAPO301935	APOSC_21820
OG0008775	CAPO303006	APOSC_29134, APOSC_29133
OG0008778	CAPO306085	APOSC_04051
OG0008792	CAPO303971	APOSC_24832, APOSC_24833
OG0008794	CAPO303046	APOSC_18114
OG0008799	CAPO304437	APOSC_15675
OG0008804	CAPO302280	APOSC_22636
OG0008816	CAPO305371	APOSC_22805
OG0008817	CAPO302532	APOSC_19191
OG0008818	CAPO306967	APOSC_03186
OG0008823	CAPO306173	APOSC_01637
OG0008824	CAPO307205	APOSC_02746
OG0008836	CAPO302250	APOSC_19777
OG0008837	CAPO307939	APOSC_17582
OG0008840	CAPO300288	APOSC_18501
OG0008844	CAPO302017	APOSC_17788
OG0008856	CAPO301745	APOSC_06409
OG0008872	CAPO300021	APOSC_16181
OG0008877	CAPO307090	APOSC_12195
OG0008879	CAPO302991	APOSC_19737
OG0008882	CAPO300698, CAPO305470	APOSC_01175
OG0008883	CAPO307045	APOSC_23015
OG0008891	CAPO308327, CAPO306577	APOSC_24313
OG0008910	CAPO301796	APOSC_15192
OG0008917	CAPO306124	APOSC_12271
OG0008937	CAPO306450	APOSC_22148, APOSC_13689
OG0008938	CAPO300696	APOSC_19903
OG0008946	CAPO302886	APOSC_04678
OG0008953	CAPO302096	APOSC_18858
OG0008955	CAPO308117	APOSC_20526
OG0008959	CAPO308005	APOSC_25710
OG0008962	CAPO301542	APOSC_26390
OG0009052	CAPO308131	APOSC_20867
OG0009066	CAPO303946	APOSC_22563
OG0009069	CAPO307868	APOSC_12839
OG0009070	CAPO304616	APOSC_28592, APOSC_28593
OG0009075	CAPO302751	APOSC_19781
OG0009082	CAPO307883	APOSC_05138
OG0009090	CAPO302052	APOSC_25579, APOSC_25578, APOSC_25580
OG0009091	CAPO302198	APOSC_12929
OG0009096	CAPO307816	APOSC_27722
OG0009104	CAPO307672	APOSC_26847
OG0009105	CAPO307554	APOSC_17534
OG0009118	CAPO306907	APOSC_03917
OG0009121	CAPO301808	APOSC_18125
OG0009128	CAPO308246	APOSC_05886
OG0009131	CAPO302501	APOSC_22097
OG0009135	CAPO302523	APOSC_24712
OG0009147	CAPO303040	APOSC_05114
OG0009152	CAPO303724	APOSC_13267
OG0009153	CAPO300987	APOSC_03627
OG0009164	CAPO305979	APOSC_18757
OG0009166	CAPO306637	APOSC_21313
OG0009169	CAPO307723	APOSC_03805
OG0009174	CAPO306369	APOSC_06299
OG0009175	CAPO305249	APOSC_18696
OG0009181	CAPO303752	APOSC_19971
OG0009188	CAPO303052	APOSC_21429, APOSC_28853, APOSC_09939, APOSC_21934, APOSC_04928, APOSC_04929
OG0009193	CAPO304674	APOSC_10599, APOSC_27394
OG0009195	CAPO302713	APOSC_18061
OG0009196	CAPO302676	APOSC_23100
OG0009197	CAPO307545	APOSC_23388, APOSC_23389
OG0009199	CAPO305271	APOSC_26281
OG0009293	CAPO302359	APOSC_09233, APOSC_09234
OG0009297	CAPO302267	APOSC_23346
OG0009307	CAPO305768	APOSC_24992
OG0009311	CAPO300670	APOSC_20207
OG0009314	CAPO303717	APOSC_10616
OG0009334	CAPO306334	APOSC_11071, APOSC_04640
OG0009336	CAPO301042	APOSC_08558, APOSC_07479
OG0009343	CAPO302053	APOSC_19135, APOSC_19136
OG0009344	CAPO305907	APOSC_13183
OG0009360	CAPO305111	APOSC_02761
OG0009361	CAPO301081	APOSC_20215, APOSC_20214
OG0009370	CAPO305276	APOSC_25746
OG0009371	CAPO302126	APOSC_04536
OG0009374	CAPO307954	APOSC_09559
OG0009386	CAPO308276	APOSC_11731, APOSC_27172, APOSC_11061
OG0009388	CAPO304763	APOSC_10910
OG0009389	CAPO302985	APOSC_02029, APOSC_02028
OG0009392	CAPO300845	APOSC_12613
OG0009394	CAPO306321	APOSC_26780
OG0009394	CAPO300765	APOSC_25392
OG0009398	CAPO305204	APOSC_03819, APOSC_08288
OG0009400	CAPO300534	APOSC_25096
OG0009413	CAPO307306	APOSC_03295, APOSC_03293, APOSC_03294
OG0009415	CAPO304010	APOSC_15859
OG0009419	CAPO301909	APOSC_17742
OG0009440	CAPO303442, CAPO307150, CAPO308108	APOSC_03843, APOSC_02330
OG0009451	CAPO304190	APOSC_16487, APOSC_21421
OG0009452	CAPO304474	APOSC_17730
OG0009599	CAPO300676	APOSC_21397
OG0009610	CAPO306556	APOSC_27913
OG0009614	CAPO304376	APOSC_11941, APOSC_11942
OG0009617	CAPO304819	APOSC_26218
OG0009620	CAPO303211	APOSC_16880
OG0009624	CAPO301434	APOSC_19350
OG0009629	CAPO304001	APOSC_26618
OG0009630	CAPO307063	APOSC_05649
OG0009634	CAPO300161	APOSC_22135
OG0009651	CAPO301716	APOSC_06159
OG0009654	CAPO304675	APOSC_02942
OG0009663	CAPO301430	APOSC_10783
OG0009676	CAPO302100	APOSC_16812
OG0009683	CAPO307930	APOSC_11887
OG0009695	CAPO305380	APOSC_06084
OG0009700	CAPO301696	APOSC_16636, APOSC_16637
OG0009703	CAPO304925	APOSC_19101
OG0009707	CAPO300362	APOSC_26688
OG0009865	CAPO301086	APOSC_13904
OG0009870	CAPO307177	APOSC_12329
OG0009886	CAPO306684	APOSC_00726
OG0009887	CAPO304717	APOSC_09856
OG0009892	CAPO304276	APOSC_13718
OG0009899	CAPO305540	APOSC_01965, APOSC_19954
OG0009914	CAPO305280	APOSC_11295
OG0009916	CAPO303534	APOSC_18768
OG0009920	CAPO301007	APOSC_08612
OG0009921	CAPO301535	APOSC_10810
OG0009922	CAPO306699	APOSC_28909
OG0009926	CAPO304251	APOSC_11418
OG0009950	CAPO305639	APOSC_06728, APOSC_18725
OG0009957	CAPO304781	APOSC_18218
OG0009959	CAPO300346	APOSC_20799
OG0009974	CAPO303395	APOSC_06125
OG0009976	CAPO304620	APOSC_06850
OG0009994	CAPO302402	APOSC_27704
OG0010125	CAPO307044	APOSC_11951
OG0010126	CAPO301111	APOSC_12247
OG0010137	CAPO306569	APOSC_12618
OG0010139	CAPO300252	APOSC_01697
OG0010150	CAPO303024	APOSC_25981
OG0010155	CAPO304770	APOSC_09831
OG0010163	CAPO302235	APOSC_04648, APOSC_04647
OG0010189	CAPO301469	APOSC_04574
OG0010213	CAPO301027	APOSC_20734
OG0010229	CAPO300233, CAPO300527	APOSC_12653
OG0010240	CAPO303412	APOSC_21630
OG0010244	CAPO301765	APOSC_16901
OG0010252	CAPO304663	APOSC_06101
OG0010259	CAPO308092	APOSC_01503
OG0010276	CAPO303860	APOSC_12072
OG0010487	CAPO304418	APOSC_26074
OG0010492	CAPO302373	APOSC_01033
OG0010503	CAPO300209	APOSC_17906
OG0010505	CAPO303112	APOSC_05037
OG0010528	CAPO305757	APOSC_21448
OG0010531	CAPO306773, CAPO306779	APOSC_15274
