Orthogroup	CAPO3	PFLAV
OG0007059	CAPO303590, CAPO303318	TCONS_00027327.p1
OG0007061	CAPO305340	TCONS_00026381.p1
OG0007062	CAPO302545	TCONS_00051560.p1
OG0007063	CAPO308261	TCONS_00013713.p1
OG0007065	CAPO301537	TCONS_00023245.p1
OG0007068	CAPO307887	TCONS_00030207.p1
OG0007069	CAPO307200	TCONS_00009852.p1
OG0007071	CAPO301761	TCONS_00054222.p1
OG0007072	CAPO306160	TCONS_00007191.p1
OG0007073	CAPO302936	TCONS_00051978.p1
OG0007074	CAPO306910	TCONS_00036890.p1
OG0007076	CAPO300474	TCONS_00016847.p1
OG0007081	CAPO305760	TCONS_00016796.p1
OG0007084	CAPO307673	TCONS_00007233.p1
OG0007086	CAPO306079	TCONS_00049476.p1
OG0007089	CAPO300706	TCONS_00022106.p1
OG0007090	CAPO300368	TCONS_00054332.p1
OG0007091	CAPO304945	TCONS_00046618.p1
OG0007092	CAPO304498, CAPO305528	TCONS_00009665.p1
OG0007093	CAPO308175	TCONS_00053768.p1
OG0007094	CAPO301835	TCONS_00009578.p1
OG0007095	CAPO304293	TCONS_00012814.p1
OG0007097	CAPO302515	TCONS_00052445.p1, TCONS_00040903.p1
OG0007098	CAPO301993	TCONS_00033201.p1, TCONS_00008826.p1
OG0007099	CAPO304218	TCONS_00009517.p1
OG0007100	CAPO302645	TCONS_00049528.p1
OG0007105	CAPO303780	TCONS_00006169.p1
OG0007106	CAPO302226	TCONS_00047227.p1
OG0007112	CAPO303793	TCONS_00029738.p1
OG0007114	CAPO305243	TCONS_00008157.p1
OG0007118	CAPO306502	TCONS_00001877.p1
OG0007119	CAPO303656	TCONS_00052985.p1, TCONS_00052977.p1
OG0007121	CAPO305337	TCONS_00011260.p1
OG0007122	CAPO302728	TCONS_00050924.p1
OG0007124	CAPO307876	TCONS_00043163.p1
OG0007127	CAPO305077	TCONS_00019274.p1
OG0007128	CAPO303539	TCONS_00054786.p1, TCONS_00038866.p1
OG0007130	CAPO302224	TCONS_00047510.p1
OG0007131	CAPO304315	TCONS_00053264.p1
OG0007132	CAPO301608	TCONS_00046363.p1
OG0007133	CAPO305338	TCONS_00029153.p1
OG0007134	CAPO302517	TCONS_00041920.p1
OG0007137	CAPO303287	TCONS_00014362.p1
OG0007138	CAPO307436	TCONS_00015362.p1
OG0007139	CAPO302325	TCONS_00016896.p1
OG0007141	CAPO306130	TCONS_00012294.p1
OG0007143	CAPO307276	TCONS_00045330.p1
OG0007144	CAPO301797	TCONS_00011322.p1
OG0007145	CAPO305008	TCONS_00046303.p1
OG0007146	CAPO306800	TCONS_00017342.p1, TCONS_00017359.p1
OG0007147	CAPO305032	TCONS_00050872.p1
OG0007150	CAPO304704	TCONS_00008146.p1
OG0007151	CAPO304299	TCONS_00042529.p1
OG0007154	CAPO302715	TCONS_00009690.p1
OG0007158	CAPO303011	TCONS_00007848.p1
OG0007160	CAPO301230	TCONS_00009021.p1
OG0007162	CAPO305815	TCONS_00033875.p1
OG0007163	CAPO306908	TCONS_00029121.p1
OG0007165	CAPO300764	TCONS_00017776.p1
OG0007166	CAPO301841	TCONS_00024144.p1
OG0007168	CAPO304836	TCONS_00055660.p1
OG0007173	CAPO305749, CAPO300679	TCONS_00051896.p1
OG0007174	CAPO304732	TCONS_00007979.p1
OG0007175	CAPO300929	TCONS_00023372.p1, TCONS_00023371.p1, TCONS_00023408.p1
OG0007176	CAPO305825	TCONS_00040411.p1
OG0007178	CAPO306843	TCONS_00016052.p1
OG0007180	CAPO300869	TCONS_00029666.p1, TCONS_00028776.p1
OG0007181	CAPO302549	TCONS_00038911.p1, TCONS_00041145.p1
OG0007182	CAPO302258	TCONS_00022331.p1
OG0007183	CAPO303453	TCONS_00046337.p1
OG0007184	CAPO304626	TCONS_00018313.p1
OG0007186	CAPO306272	TCONS_00003055.p1
OG0007191	CAPO307327	TCONS_00054320.p1
OG0007192	CAPO307148	TCONS_00056981.p1
OG0007194	CAPO304755	TCONS_00009638.p1, TCONS_00009636.p1, TCONS_00009637.p1
OG0007201	CAPO305686	TCONS_00012488.p1
OG0007204	CAPO305874, CAPO302078	TCONS_00053739.p1
OG0007213	CAPO300546	TCONS_00012239.p1
OG0007248	CAPO305807	TCONS_00008889.p1
OG0007249	CAPO304279	TCONS_00044026.p1
OG0007251	CAPO307515	TCONS_00029700.p1
OG0007254	CAPO300342	TCONS_00050275.p1
OG0007258	CAPO301895	TCONS_00029836.p1
OG0007261	CAPO306348	TCONS_00054521.p1
OG0007266	CAPO305560	TCONS_00049668.p1
OG0007269	CAPO305691	TCONS_00017528.p1, TCONS_00018132.p1
OG0007272	CAPO303817, CAPO303673	TCONS_00052083.p1
OG0007273	CAPO305134	TCONS_00038194.p1
OG0007276	CAPO301595	TCONS_00028742.p1
OG0007279	CAPO302557	TCONS_00005992.p1
OG0007281	CAPO304423	TCONS_00012551.p1
OG0007282	CAPO300960	TCONS_00006842.p1
OG0007283	CAPO304757	TCONS_00002100.p1
OG0007291	CAPO307621	TCONS_00008947.p1
OG0007292	CAPO302024	TCONS_00035530.p1, TCONS_00035602.p1
OG0007293	CAPO301970	TCONS_00045187.p1
OG0007297	CAPO305876	TCONS_00013759.p1
OG0007299	CAPO308254	TCONS_00026956.p1
OG0007300	CAPO301046	TCONS_00055881.p1
OG0007302	CAPO307174	TCONS_00042008.p1
OG0007303	CAPO302064	TCONS_00021677.p1
OG0007304	CAPO306505	TCONS_00017068.p1
OG0007305	CAPO303443	TCONS_00039824.p1
OG0007307	CAPO304518, CAPO304185	TCONS_00003884.p1
OG0007309	CAPO300726	TCONS_00010691.p1
OG0007313	CAPO302761	TCONS_00016093.p1, TCONS_00016085.p1, TCONS_00016094.p1
OG0007314	CAPO307151	TCONS_00010379.p1
OG0007315	CAPO300478	TCONS_00026635.p1
OG0007317	CAPO306655	TCONS_00046686.p1
OG0007319	CAPO300742	TCONS_00045987.p1
OG0007320	CAPO300324	TCONS_00029160.p1
OG0007322	CAPO301300	TCONS_00015457.p1
OG0007325	CAPO305675	TCONS_00007263.p1
OG0007326	CAPO304342	TCONS_00019324.p1
OG0007329	CAPO306408	TCONS_00015001.p1
OG0007330	CAPO300366	TCONS_00042612.p1
OG0007335	CAPO304929	TCONS_00012140.p1
OG0007336	CAPO304895	TCONS_00001393.p1, TCONS_00001399.p1
OG0007339	CAPO300192	TCONS_00055656.p1
OG0007341	CAPO300898	TCONS_00016545.p1
OG0007342	CAPO300397	TCONS_00014969.p1, TCONS_00052712.p1
OG0007343	CAPO305744	TCONS_00052916.p1
OG0007347	CAPO302872	TCONS_00027454.p1
OG0007348	CAPO307161	TCONS_00021307.p1
OG0007350	CAPO306078	TCONS_00033487.p1
OG0007352	CAPO306052	TCONS_00006024.p1
OG0007353	CAPO302025	TCONS_00008823.p1
OG0007354	CAPO303485	TCONS_00019461.p1
OG0007355	CAPO307111	TCONS_00006284.p1
OG0007356	CAPO306331	TCONS_00049071.p1
OG0007357	CAPO304967	TCONS_00011016.p1
OG0007358	CAPO304741	TCONS_00029301.p1
OG0007361	CAPO305039	TCONS_00029124.p1, TCONS_00029129.p1
OG0007363	CAPO304834	TCONS_00042576.p1
OG0007364	CAPO303075	TCONS_00043040.p1
OG0007365	CAPO306500	TCONS_00054495.p1
OG0007366	CAPO305485	TCONS_00027860.p1
OG0007367	CAPO305088	TCONS_00054210.p1
OG0007368	CAPO305250	TCONS_00023382.p1, TCONS_00023348.p1, TCONS_00023381.p1
OG0007369	CAPO300391	TCONS_00056741.p1
OG0007371	CAPO305453	TCONS_00026558.p1
OG0007372	CAPO307960	TCONS_00002920.p1
OG0007373	CAPO301099	TCONS_00056390.p1, TCONS_00041425.p1
OG0007376	CAPO302556	TCONS_00046614.p1
OG0007377	CAPO306927	TCONS_00015260.p1
OG0007378	CAPO307557	TCONS_00021076.p1
OG0007379	CAPO305130	TCONS_00003495.p1
OG0007380	CAPO300141	TCONS_00019634.p1
OG0007381	CAPO303646	TCONS_00013896.p1
OG0007382	CAPO305525	TCONS_00018463.p1
OG0007385	CAPO304120	TCONS_00025457.p1
OG0007387	CAPO304030	TCONS_00015964.p1
OG0007388	CAPO306166	TCONS_00053201.p1, TCONS_00053202.p1
OG0007391	CAPO304827	TCONS_00006040.p1
OG0007392	CAPO303501	TCONS_00052672.p1
OG0007393	CAPO301859	TCONS_00011541.p1
OG0007395	CAPO302788	TCONS_00013162.p1
OG0007396	CAPO302581	TCONS_00007368.p1
OG0007397	CAPO300434	TCONS_00053178.p1
OG0007399	CAPO306050	TCONS_00002016.p1
OG0007402	CAPO306401	TCONS_00013464.p1
OG0007405	CAPO303800	TCONS_00006553.p1
OG0007407	CAPO306953	TCONS_00030604.p1
OG0007408	CAPO303491	TCONS_00017153.p1
OG0007409	CAPO305402	TCONS_00018206.p1
OG0007411	CAPO300699	TCONS_00020743.p1
OG0007412	CAPO302107	TCONS_00000425.p1
OG0007413	CAPO305882	TCONS_00055344.p1
OG0007414	CAPO300363	TCONS_00053253.p1
OG0007415	CAPO307758, CAPO301270	TCONS_00003678.p1
OG0007417	CAPO303652	TCONS_00004580.p1
OG0007418	CAPO300947	TCONS_00004974.p1
OG0007421	CAPO301566	TCONS_00056604.p1, TCONS_00056597.p1
OG0007422	CAPO301771	TCONS_00011395.p1
OG0007424	CAPO304349	TCONS_00013473.p1
OG0007425	CAPO303896	TCONS_00043934.p1
OG0007428	CAPO301768	TCONS_00041450.p1, TCONS_00055214.p1
OG0007431	CAPO304150	TCONS_00020262.p1
OG0007432	CAPO307504	TCONS_00051328.p1, TCONS_00051420.p3
OG0007433	CAPO307042	TCONS_00019250.p1
OG0007437	CAPO302606	TCONS_00027829.p1, TCONS_00027828.p1
OG0007439	CAPO300813	TCONS_00016765.p1, TCONS_00016766.p1
OG0007440	CAPO302516	TCONS_00048153.p1
OG0007441	CAPO304615	TCONS_00018310.p1
OG0007442	CAPO308291	TCONS_00053552.p1
OG0007446	CAPO303088	TCONS_00005993.p1
OG0007447	CAPO301482	TCONS_00042554.p1
OG0007451	CAPO303173	TCONS_00020489.p1
OG0007455	CAPO303919	TCONS_00001304.p1
OG0007456	CAPO301020	TCONS_00017386.p1
OG0007457	CAPO302854	TCONS_00027985.p1
OG0007458	CAPO300350	TCONS_00054268.p1
OG0007459	CAPO304746	TCONS_00011184.p1
OG0007462	CAPO300088	TCONS_00004455.p1
OG0007463	CAPO300212	TCONS_00023049.p1
OG0007466	CAPO300471	TCONS_00015307.p1
OG0007471	CAPO307438	TCONS_00008793.p1
OG0007472	CAPO302245	TCONS_00027881.p1
OG0007473	CAPO303433	TCONS_00056776.p2
OG0007476	CAPO303558	TCONS_00053493.p1
OG0007478	CAPO301266	TCONS_00006303.p1
OG0007480	CAPO306792	TCONS_00027117.p1
OG0007482	CAPO307266	TCONS_00050546.p1
OG0007483	CAPO300503	TCONS_00017917.p1
OG0007484	CAPO302421	TCONS_00011058.p1
OG0007488	CAPO308146	TCONS_00056102.p1
OG0007491	CAPO304949	TCONS_00026008.p1, TCONS_00026018.p1
OG0007494	CAPO300105	TCONS_00005244.p1
OG0007496	CAPO306996	TCONS_00003618.p1
OG0007498	CAPO306301	TCONS_00046777.p1
OG0007499	CAPO302974	TCONS_00011333.p1
OG0007503	CAPO308251	TCONS_00021620.p1
OG0007506	CAPO305836	TCONS_00033341.p1, TCONS_00011706.p1
OG0007508	CAPO306367	TCONS_00015471.p1
OG0007509	CAPO301428	TCONS_00054447.p1
OG0007510	CAPO303897	TCONS_00018393.p1
OG0007513	CAPO308263	TCONS_00015244.p1, TCONS_00048348.p1, TCONS_00015243.p1
OG0007515	CAPO300264	TCONS_00054371.p1
OG0007518	CAPO304172	TCONS_00049603.p1
OG0007519	CAPO307472	TCONS_00045536.p1
OG0007524	CAPO306111	TCONS_00021553.p1
OG0007525	CAPO300836	TCONS_00053226.p1
OG0007527	CAPO306220	TCONS_00020697.p1
OG0007529	CAPO307735	TCONS_00013712.p1
OG0007531	CAPO301562	TCONS_00028954.p1
OG0007539	CAPO301294	TCONS_00005577.p1, TCONS_00021897.p1
OG0007541	CAPO301788	TCONS_00011720.p1
OG0007582	CAPO305253	TCONS_00047301.p1
OG0007586	CAPO305648	TCONS_00049145.p1
OG0007588	CAPO306467	TCONS_00024021.p1
OG0007591	CAPO302671	TCONS_00002544.p1
OG0007597	CAPO302699	TCONS_00056560.p1
OG0007601	CAPO303119	TCONS_00012592.p1
OG0007602	CAPO307324	TCONS_00053897.p1
OG0007603	CAPO301881	TCONS_00007849.p1
OG0007604	CAPO302471	TCONS_00008215.p1
OG0007606	CAPO303879	TCONS_00010402.p1
OG0007607	CAPO304420	TCONS_00051718.p1
OG0007611	CAPO300602	TCONS_00009954.p1
OG0007613	CAPO304725	TCONS_00053626.p1
OG0007614	CAPO307463	TCONS_00007077.p1
OG0007615	CAPO302208	TCONS_00049219.p1
OG0007616	CAPO305524	TCONS_00045337.p1
OG0007617	CAPO306965	TCONS_00028755.p1
OG0007619	CAPO307079	TCONS_00051121.p1
OG0007621	CAPO302700	TCONS_00042782.p1
OG0007622	CAPO304123	TCONS_00048817.p1
OG0007624	CAPO306507	TCONS_00000852.p1
OG0007633	CAPO303133	TCONS_00019502.p1
OG0007634	CAPO301291	TCONS_00031483.p1
OG0007640	CAPO305938	TCONS_00029159.p1
OG0007646	CAPO303345	TCONS_00044005.p1
OG0007648	CAPO303467	TCONS_00001270.p1
OG0007649	CAPO300338	TCONS_00026433.p1
OG0007653	CAPO304087	TCONS_00011069.p1
OG0007656	CAPO306133	TCONS_00048545.p1
OG0007657	CAPO302526	TCONS_00036175.p1
OG0007660	CAPO308074	TCONS_00015904.p1
OG0007663	CAPO303269	TCONS_00054988.p1
OG0007666	CAPO302483	TCONS_00014134.p1
OG0007673	CAPO306691	TCONS_00045388.p1
OG0007674	CAPO307516	TCONS_00010380.p1
OG0007676	CAPO301687	TCONS_00016320.p1
OG0007677	CAPO302393	TCONS_00016523.p1
OG0007680	CAPO301892	TCONS_00027847.p1
OG0007685	CAPO307242	TCONS_00011974.p1
OG0007686	CAPO307006	TCONS_00009166.p1
OG0007687	CAPO301616	TCONS_00012619.p1
OG0007690	CAPO306330	TCONS_00025906.p1
OG0007691	CAPO306763	TCONS_00045076.p1
OG0007692	CAPO304764	TCONS_00012253.p1
OG0007694	CAPO300777	TCONS_00007559.p1
OG0007698	CAPO302218	TCONS_00027879.p1
OG0007699	CAPO308210	TCONS_00045480.p1, TCONS_00045481.p1, TCONS_00045450.p1
OG0007704	CAPO307102	TCONS_00020277.p1
OG0007708	CAPO302223	TCONS_00056281.p1
OG0007709	CAPO305895	TCONS_00033233.p1
OG0007712	CAPO301491	TCONS_00027070.p1
OG0007713	CAPO305624	TCONS_00056171.p1
OG0007714	CAPO301857	TCONS_00044242.p1
OG0007721	CAPO303794	TCONS_00025937.p1
OG0007722	CAPO300661	TCONS_00029664.p1
OG0007727	CAPO301122	TCONS_00015528.p1
OG0007728	CAPO300608	TCONS_00042990.p1
OG0007729	CAPO302375	TCONS_00008094.p1
OG0007732	CAPO302232	TCONS_00027259.p1
OG0007739	CAPO306247	TCONS_00001041.p1
OG0007741	CAPO305702	TCONS_00011823.p1
OG0007744	CAPO302276	TCONS_00047303.p1
OG0007749	CAPO303871	TCONS_00049303.p1
OG0007751	CAPO306625	TCONS_00027679.p1
OG0007752	CAPO303736	TCONS_00020869.p1
OG0007754	CAPO307268	TCONS_00050991.p1
OG0007757	CAPO305840	TCONS_00052660.p1
OG0007758	CAPO302132	TCONS_00048344.p1
OG0007759	CAPO304951	TCONS_00014965.p1
OG0007760	CAPO305618, CAPO303194	TCONS_00002867.p1
OG0007765	CAPO302630	TCONS_00008450.p1, TCONS_00008449.p1
OG0007766	CAPO305894	TCONS_00013847.p1
OG0007767	CAPO304549	TCONS_00052065.p1, TCONS_00052071.p1
OG0007768	CAPO305420	TCONS_00050962.p1, TCONS_00050973.p1
OG0007769	CAPO301827	TCONS_00013347.p1
OG0007771	CAPO302978	TCONS_00049529.p1
OG0007772	CAPO304662	TCONS_00021495.p1
OG0007773	CAPO302396	TCONS_00021313.p1, TCONS_00022320.p1
OG0007776	CAPO303389	TCONS_00029043.p1
OG0007781	CAPO301676	TCONS_00011085.p1
OG0007782	CAPO301686	TCONS_00030973.p1
OG0007783	CAPO302092	TCONS_00014436.p1
OG0007784	CAPO307704	TCONS_00057050.p1
OG0007786	CAPO302428	TCONS_00010304.p1
OG0007787	CAPO307455	TCONS_00049248.p1
OG0007789	CAPO305782	TCONS_00006466.p1
OG0007791	CAPO305711	TCONS_00046054.p1
OG0007793	CAPO308075	TCONS_00054253.p1
OG0007794	CAPO300123	TCONS_00005639.p1
OG0007801	CAPO304268	TCONS_00013160.p1
OG0007802	CAPO304335, CAPO304333	TCONS_00014260.p1
OG0007803	CAPO301792	TCONS_00011075.p1
OG0007804	CAPO302116	TCONS_00046880.p1, TCONS_00045601.p1
OG0007807	CAPO300823	TCONS_00027474.p1
OG0007810	CAPO306480	TCONS_00049548.p1
OG0007811	CAPO303448	TCONS_00039538.p1
OG0007813	CAPO300842	TCONS_00010597.p1
OG0007816	CAPO300570	TCONS_00051033.p1
OG0007820	CAPO308148	TCONS_00004697.p1
OG0007823	CAPO300300	TCONS_00026099.p1
OG0007825	CAPO304573	TCONS_00020063.p1
OG0007827	CAPO305582	TCONS_00003607.p1
OG0007829	CAPO305400	TCONS_00011101.p1
OG0007830	CAPO300733	TCONS_00020303.p1
OG0007831	CAPO306309	TCONS_00026164.p1
OG0007832	CAPO301843	TCONS_00011370.p1
OG0007833	CAPO303972	TCONS_00006612.p1, TCONS_00006644.p1
OG0007835	CAPO300924	TCONS_00052777.p1, TCONS_00052821.p1
OG0007836	CAPO305319	TCONS_00013500.p1
OG0007838	CAPO305759	TCONS_00005286.p1
OG0007840	CAPO301709	TCONS_00045842.p1
OG0007849	CAPO306245	TCONS_00002911.p1
OG0007850	CAPO308200	TCONS_00051270.p1, TCONS_00050100.p1
OG0007858	CAPO306180	TCONS_00027054.p1
OG0007859	CAPO304922	TCONS_00054876.p1
OG0007879	CAPO305995	TCONS_00032960.p1, TCONS_00033054.p1, TCONS_00049941.p1, TCONS_00054722.p1, TCONS_00019961.p1, TCONS_00054714.p1, TCONS_00033162.p1, TCONS_00049946.p1, TCONS_00038970.p1, TCONS_00033053.p1, TCONS_00054723.p1, TCONS_00047097.p1, TCONS_00038958.p1, TCONS_00033442.p1, TCONS_00000023.p1, TCONS_00031630.p1
OG0007908	CAPO305292	TCONS_00008952.p1
OG0007912	CAPO300094	TCONS_00006263.p1, TCONS_00005699.p1
OG0007913	CAPO303796	TCONS_00029441.p1
OG0007917	CAPO301739	TCONS_00043404.p1
OG0007918	CAPO306768	TCONS_00015815.p1
OG0007926	CAPO306159	TCONS_00013549.p1
OG0007929	CAPO305925	TCONS_00019819.p1
OG0007934	CAPO306627, CAPO304422	TCONS_00020622.p1
OG0007936	CAPO302586	TCONS_00018789.p1
OG0007941	CAPO303397	TCONS_00045262.p1
OG0007943	CAPO303432	TCONS_00002346.p1
OG0007947	CAPO304390	TCONS_00014143.p1
OG0007948	CAPO300847	TCONS_00004989.p1
OG0007950	CAPO302604, CAPO302599, CAPO300705	TCONS_00015131.p1
OG0007952	CAPO304443	TCONS_00003580.p1
OG0007957	CAPO307185	TCONS_00020530.p1
OG0007958	CAPO307613	TCONS_00017230.p1
OG0007961	CAPO300412	TCONS_00002148.p1, TCONS_00001323.p1
OG0007962	CAPO304291	TCONS_00042128.p1
OG0007966	CAPO300853	TCONS_00020648.p1
OG0007968	CAPO302503	TCONS_00052542.p1
OG0007971	CAPO306113	TCONS_00018241.p1
OG0007973	CAPO303148	TCONS_00010771.p1
OG0007974	CAPO308066	TCONS_00022218.p1
OG0007975	CAPO300899	TCONS_00054492.p1
OG0007978	CAPO300419	TCONS_00020830.p1
OG0007979	CAPO301049	TCONS_00042723.p1
OG0007982	CAPO306558	TCONS_00056241.p1, TCONS_00056252.p1, TCONS_00025370.p1, TCONS_00023993.p1
OG0007984	CAPO304783	TCONS_00021952.p1
OG0007986	CAPO301210	TCONS_00029807.p1
OG0007988	CAPO307013	TCONS_00009433.p1
OG0007990	CAPO302135	TCONS_00007374.p1
OG0007991	CAPO303503	TCONS_00011604.p1
OG0007996	CAPO301705	TCONS_00006814.p1
OG0007997	CAPO302071	TCONS_00006382.p1
OG0007999	CAPO305183	TCONS_00056652.p1
OG0008000	CAPO303381	TCONS_00046590.p1, TCONS_00046561.p1
OG0008002	CAPO306531	TCONS_00017530.p1
OG0008005	CAPO303144	TCONS_00003509.p1, TCONS_00003508.p1
OG0008006	CAPO303383	TCONS_00021725.p1
OG0008008	CAPO306044	TCONS_00013247.p1
OG0008011	CAPO308001	TCONS_00049252.p1
OG0008012	CAPO301194	TCONS_00056819.p1
OG0008013	CAPO300786	TCONS_00055292.p1
OG0008016	CAPO307694	TCONS_00028821.p1
OG0008017	CAPO306337	TCONS_00048018.p1
OG0008018	CAPO303249	TCONS_00027214.p1
OG0008020	CAPO300340	TCONS_00012138.p1
OG0008025	CAPO300183	TCONS_00012859.p1
OG0008027	CAPO300126	TCONS_00011108.p1
OG0008028	CAPO308036	TCONS_00016871.p1
OG0008030	CAPO303940	TCONS_00006069.p1
OG0008031	CAPO301663	TCONS_00043800.p1
OG0008038	CAPO303434	TCONS_00047578.p1
OG0008041	CAPO304528	TCONS_00049755.p1
OG0008046	CAPO303942	TCONS_00008381.p1
OG0008049	CAPO303430	TCONS_00005114.p1
OG0008050	CAPO301839	TCONS_00052721.p1
OG0008051	CAPO306666	TCONS_00014584.p1
OG0008053	CAPO307475	TCONS_00025511.p1
OG0008055	CAPO304973	TCONS_00048233.p1
OG0008056	CAPO305715	TCONS_00020391.p1
OG0008060	CAPO301527	TCONS_00036833.p1
OG0008062	CAPO307985	TCONS_00016900.p1
OG0008069	CAPO302773	TCONS_00054208.p1
OG0008071	CAPO303085	TCONS_00053525.p1
OG0008075	CAPO304938	TCONS_00043488.p1
OG0008077	CAPO303807	TCONS_00010823.p1, TCONS_00009553.p1
OG0008079	CAPO305873	TCONS_00050833.p1
OG0008082	CAPO303589	TCONS_00017327.p1, TCONS_00016849.p1
OG0008083	CAPO305526	TCONS_00010524.p1
OG0008085	CAPO306772, CAPO306778	TCONS_00048120.p1
OG0008088	CAPO303270	TCONS_00012111.p1
OG0008091	CAPO301577	TCONS_00005043.p1
OG0008094	CAPO302837	TCONS_00049074.p1
OG0008098	CAPO301911	TCONS_00011027.p1
OG0008100	CAPO303437	TCONS_00036085.p1
OG0008103	CAPO302032	TCONS_00010757.p1
OG0008104	CAPO303964	TCONS_00027076.p1
OG0008105	CAPO301825	TCONS_00010922.p1
OG0008106	CAPO300930	TCONS_00047563.p1
OG0008109	CAPO302029	TCONS_00005350.p1
OG0008110	CAPO307398	TCONS_00050270.p1
OG0008111	CAPO300295	TCONS_00028948.p1
OG0008113	CAPO306004	TCONS_00019862.p1
OG0008117	CAPO307273	TCONS_00014749.p1
OG0008120	CAPO306854	TCONS_00000635.p1
OG0008122	CAPO306853	TCONS_00012363.p1
OG0008125	CAPO301486	TCONS_00048579.p1
OG0008126	CAPO301598	TCONS_00028321.p1
OG0008136	CAPO306527	TCONS_00008390.p1
OG0008143	CAPO303100	TCONS_00041732.p1
OG0008196	CAPO305556	TCONS_00029450.p1
OG0008201	CAPO303869	TCONS_00048104.p1
OG0008202	CAPO303070	TCONS_00001733.p1
OG0008203	CAPO300798	TCONS_00031107.p1
OG0008204	CAPO303341	TCONS_00007987.p1
OG0008206	CAPO300194	TCONS_00055789.p1
OG0008208	CAPO301623	TCONS_00049607.p1
OG0008219	CAPO303960	TCONS_00012416.p1
OG0008230	CAPO302415	TCONS_00009368.p1
OG0008234	CAPO303355	TCONS_00013274.p1
OG0008238	CAPO301578	TCONS_00009342.p1
OG0008239	CAPO300821	TCONS_00030558.p1
OG0008244	CAPO305920	TCONS_00014030.p1
OG0008247	CAPO301105	TCONS_00007378.p1
OG0008249	CAPO305940	TCONS_00053524.p1
OG0008251	CAPO306974	TCONS_00038738.p1
OG0008252	CAPO301636	TCONS_00028021.p1
OG0008254	CAPO307977	TCONS_00014505.p1
OG0008256	CAPO302660	TCONS_00054220.p1
OG0008260	CAPO300752	TCONS_00007412.p1
OG0008263	CAPO305878	TCONS_00011021.p1
OG0008267	CAPO305434	TCONS_00049070.p1
OG0008269	CAPO301506	TCONS_00020161.p1
OG0008270	CAPO300872	TCONS_00008816.p1
OG0008271	CAPO300716	TCONS_00020657.p1
OG0008272	CAPO308267	TCONS_00023969.p1
OG0008281	CAPO304839	TCONS_00010339.p1
OG0008283	CAPO300148	TCONS_00004633.p1, TCONS_00004645.p1
OG0008295	CAPO301876	TCONS_00011707.p1
OG0008297	CAPO301044	TCONS_00027597.p1
OG0008299	CAPO302513	TCONS_00031799.p1, TCONS_00031817.p1
OG0008304	CAPO304565	TCONS_00022470.p1
OG0008305	CAPO307576	TCONS_00003821.p1, TCONS_00003794.p1
OG0008307	CAPO301267	TCONS_00006279.p1
OG0008308	CAPO301770	TCONS_00049674.p1
OG0008309	CAPO301941	TCONS_00029286.p1
OG0008313	CAPO305984	TCONS_00013893.p1
OG0008318	CAPO308255	TCONS_00014897.p1
OG0008323	CAPO307881	TCONS_00022548.p1
OG0008325	CAPO305284	TCONS_00008359.p1
OG0008327	CAPO305580	TCONS_00010127.p1
OG0008332	CAPO307922	TCONS_00003591.p1, TCONS_00010434.p1, TCONS_00026507.p1
OG0008335	CAPO303407	TCONS_00054585.p1
OG0008336	CAPO301347	TCONS_00047560.p1
OG0008337	CAPO300735	TCONS_00045332.p2
OG0008339	CAPO307257	TCONS_00018555.p1
OG0008341	CAPO301643	TCONS_00009876.p1
OG0008343	CAPO302270	TCONS_00018330.p1
OG0008346	CAPO307261	TCONS_00004497.p1
OG0008348	CAPO303902	TCONS_00014673.p1, TCONS_00015811.p1
OG0008349	CAPO301052	TCONS_00044046.p1
OG0008350	CAPO306988	TCONS_00012708.p1
OG0008351	CAPO307792	TCONS_00057084.p1
OG0008354	CAPO304881	TCONS_00028293.p1
OG0008358	CAPO306438	TCONS_00008717.p1
OG0008367	CAPO303697	TCONS_00030987.p1
OG0008369	CAPO301896	TCONS_00005642.p1, TCONS_00005290.p1
OG0008381	CAPO307305	TCONS_00026138.p1
OG0008386	CAPO306554	TCONS_00053240.p1
OG0008391	CAPO306819	TCONS_00015782.p1
OG0008400	CAPO300651	TCONS_00053973.p1
OG0008401	CAPO304023	TCONS_00047658.p1
OG0008403	CAPO300621	TCONS_00000579.p1
OG0008404	CAPO307542	TCONS_00016582.p1
OG0008406	CAPO304896	TCONS_00053366.p1
OG0008419	CAPO302047	TCONS_00011688.p1
OG0008422	CAPO301678	TCONS_00011225.p1
OG0008424	CAPO300325	TCONS_00028179.p1
OG0008427	CAPO300837	TCONS_00000871.p1
OG0008432	CAPO301824	TCONS_00042592.p1
OG0008437	CAPO305258	TCONS_00038046.p1
OG0008444	CAPO305551	TCONS_00009745.p2
OG0008448	CAPO302399	TCONS_00011216.p1
OG0008482	CAPO304826	TCONS_00018651.p1, TCONS_00018648.p1, TCONS_00010769.p1, TCONS_00035931.p1, TCONS_00017106.p1, TCONS_00017490.p1, TCONS_00015477.p1, TCONS_00015478.p1, TCONS_00015480.p1, TCONS_00015479.p1, TCONS_00053491.p1, TCONS_00053490.p1
OG0008515	CAPO307779	TCONS_00022547.p1
OG0008516	CAPO306989	TCONS_00010019.p1
OG0008519	CAPO303354, CAPO304309	TCONS_00054142.p1, TCONS_00054182.p1
OG0008524	CAPO305854	TCONS_00006173.p1
OG0008529	CAPO300648	TCONS_00002000.p1, TCONS_00002007.p1
