Orthogroup	CAPO3	AMPFI_ok
OG0007001	CAPO305444	AMPFI_09798
OG0007003	CAPO302304	AMPFI_06800
OG0007005	CAPO303654	AMPFI_13442
OG0007007	CAPO302408	AMPFI_23823
OG0007009	CAPO305960	AMPFI_00275
OG0007010	CAPO301780	AMPFI_17159
OG0007011	CAPO301128	AMPFI_21944
OG0007012	CAPO304946	AMPFI_17251
OG0007013	CAPO303300	AMPFI_07544, AMPFI_03127
OG0007015	CAPO305278	AMPFI_13502
OG0007016	CAPO304972	AMPFI_09621
OG0007017	CAPO301345	AMPFI_12056
OG0007018	CAPO300889	AMPFI_23594
OG0007021	CAPO306622	AMPFI_10039
OG0007022	CAPO303253	AMPFI_18990
OG0007024	CAPO302054	AMPFI_08761
OG0007025	CAPO302785	AMPFI_15749
OG0007026	CAPO304159	AMPFI_14789
OG0007030	CAPO303845	AMPFI_10233
OG0007032	CAPO304830	AMPFI_19209
OG0007033	CAPO305180	AMPFI_06964
OG0007034	CAPO306932	AMPFI_03185
OG0007038	CAPO302068	AMPFI_15334
OG0007040	CAPO306537	AMPFI_05605
OG0007042	CAPO307996	AMPFI_23647
OG0007043	CAPO305780	AMPFI_14086
OG0007044	CAPO307221	AMPFI_12621
OG0007045	CAPO305958	AMPFI_05641
OG0007046	CAPO305591	AMPFI_22387
OG0007047	CAPO305693	AMPFI_21115
OG0007048	CAPO302164	AMPFI_11198
OG0007050	CAPO307898	AMPFI_12891
OG0007055	CAPO304778	AMPFI_18150
OG0007058	CAPO301734, CAPO304572	AMPFI_14253
OG0007059	CAPO303590, CAPO303318	AMPFI_06026
OG0007061	CAPO305340	AMPFI_25901
OG0007062	CAPO302545	AMPFI_13658
OG0007063	CAPO308261	AMPFI_08500
OG0007065	CAPO301537	AMPFI_15568
OG0007068	CAPO307887	AMPFI_09888
OG0007072	CAPO306160	AMPFI_18252, AMPFI_16229
OG0007073	CAPO302936	AMPFI_14977, AMPFI_14976
OG0007074	CAPO306910	AMPFI_09163
OG0007076	CAPO300474	AMPFI_19099
OG0007081	CAPO305760	AMPFI_03841
OG0007084	CAPO307673	AMPFI_05390
OG0007086	CAPO306079	AMPFI_12116
OG0007089	CAPO300706	AMPFI_13513
OG0007090	CAPO300368	AMPFI_05362
OG0007091	CAPO304945	AMPFI_22286
OG0007092	CAPO304498, CAPO305528	AMPFI_07515
OG0007093	CAPO308175	AMPFI_19322
OG0007094	CAPO301835	AMPFI_10492
OG0007095	CAPO304293	AMPFI_16541
OG0007098	CAPO301993	AMPFI_24023
OG0007099	CAPO304218	AMPFI_04664
OG0007100	CAPO302645	AMPFI_06660
OG0007105	CAPO303780	AMPFI_10480, AMPFI_06051
OG0007106	CAPO302226	AMPFI_22589
OG0007112	CAPO303793	AMPFI_09312
OG0007114	CAPO305243	AMPFI_23838
OG0007118	CAPO306502	AMPFI_07879
OG0007119	CAPO303656	AMPFI_10991
OG0007121	CAPO305337	AMPFI_08250
OG0007122	CAPO302728	AMPFI_25128
OG0007124	CAPO307876	AMPFI_04084
OG0007127	CAPO305077	AMPFI_09006
OG0007128	CAPO303539	AMPFI_01076
OG0007130	CAPO302224	AMPFI_08690
OG0007131	CAPO304315	AMPFI_14883
OG0007132	CAPO301608	AMPFI_25506
OG0007133	CAPO305338	AMPFI_06167
OG0007134	CAPO302517	AMPFI_10320
OG0007137	CAPO303287	AMPFI_10272
OG0007138	CAPO307436	AMPFI_06496
OG0007139	CAPO302325	AMPFI_14817
OG0007141	CAPO306130	AMPFI_14042
OG0007143	CAPO307276	AMPFI_09839
OG0007144	CAPO301797	AMPFI_01668
OG0007145	CAPO305008	AMPFI_08849
OG0007146	CAPO306800	AMPFI_12949
OG0007147	CAPO305032	AMPFI_22368
OG0007150	CAPO304704	AMPFI_10416
OG0007151	CAPO304299	AMPFI_12480, AMPFI_12479
OG0007154	CAPO302715	AMPFI_08537
OG0007158	CAPO303011	AMPFI_01386
OG0007160	CAPO301230	AMPFI_02949
OG0007162	CAPO305815	AMPFI_05976, AMPFI_04588
OG0007163	CAPO306908	AMPFI_04704
OG0007165	CAPO300764	AMPFI_05563
OG0007166	CAPO301841	AMPFI_06034
OG0007168	CAPO304836	AMPFI_07364
OG0007173	CAPO305749, CAPO300679	AMPFI_11286
OG0007174	CAPO304732	AMPFI_12330
OG0007175	CAPO300929	AMPFI_12406
OG0007176	CAPO305825	AMPFI_12425
OG0007178	CAPO306843	AMPFI_13363, AMPFI_21866
OG0007180	CAPO300869	AMPFI_14122
OG0007181	CAPO302549	AMPFI_14166
OG0007182	CAPO302258	AMPFI_15692
OG0007183	CAPO303453	AMPFI_16520
OG0007184	CAPO304626	AMPFI_16722
OG0007186	CAPO306272	AMPFI_19328
OG0007191	CAPO307327	AMPFI_24799
OG0007192	CAPO307148	AMPFI_25475
OG0007248	CAPO305807	AMPFI_02393
OG0007249	CAPO304279	AMPFI_25356
OG0007251	CAPO307515	AMPFI_04951, AMPFI_04952
OG0007254	CAPO300342	AMPFI_03097
OG0007258	CAPO301895	AMPFI_02300
OG0007261	CAPO306348	AMPFI_01118
OG0007266	CAPO305560	AMPFI_02574
OG0007269	CAPO305691	AMPFI_25179, AMPFI_02490
OG0007272	CAPO303817, CAPO303673	AMPFI_21889
OG0007273	CAPO305134	AMPFI_24018
OG0007276	CAPO301595	AMPFI_12494
OG0007279	CAPO302557	AMPFI_07724
OG0007281	CAPO304423	AMPFI_11311
OG0007282	CAPO300960	AMPFI_07925
OG0007291	CAPO307621	AMPFI_04272
OG0007292	CAPO302024	AMPFI_18565
OG0007293	CAPO301970	AMPFI_23712, AMPFI_17486
OG0007297	CAPO305876	AMPFI_11278
OG0007299	CAPO308254	AMPFI_06986
OG0007300	CAPO301046	AMPFI_02267
OG0007301	CAPO301996	AMPFI_14618
OG0007302	CAPO307174	AMPFI_13834
OG0007303	CAPO302064	AMPFI_15376
OG0007304	CAPO306505	AMPFI_07174
OG0007305	CAPO303443	AMPFI_08996
OG0007307	CAPO304518, CAPO304185	AMPFI_18569
OG0007309	CAPO300726	AMPFI_09734
OG0007313	CAPO302761	AMPFI_13337
OG0007314	CAPO307151	AMPFI_08563
OG0007315	CAPO300478	AMPFI_22704, AMPFI_04232, AMPFI_21253, AMPFI_20434
OG0007317	CAPO306655	AMPFI_13235
OG0007319	CAPO300742	AMPFI_11125
OG0007320	CAPO300324	AMPFI_19558
OG0007321	CAPO307651	AMPFI_01984
OG0007322	CAPO301300	AMPFI_04756
OG0007325	CAPO305675	AMPFI_25190
OG0007326	CAPO304342	AMPFI_19062
OG0007329	CAPO306408	AMPFI_01020
OG0007330	CAPO300366	AMPFI_01650
OG0007335	CAPO304929	AMPFI_05409
OG0007336	CAPO304895	AMPFI_05851
OG0007339	CAPO300192	AMPFI_12449
OG0007341	CAPO300898	AMPFI_06512
OG0007342	CAPO300397	AMPFI_08350
OG0007343	CAPO305744	AMPFI_04790
OG0007347	CAPO302872	AMPFI_11094
OG0007348	CAPO307161	AMPFI_10154
OG0007350	CAPO306078	AMPFI_24881, AMPFI_06805, AMPFI_23125
OG0007352	CAPO306052	AMPFI_19904
OG0007353	CAPO302025	AMPFI_14327, AMPFI_24164
OG0007354	CAPO303485	AMPFI_23026
OG0007355	CAPO307111	AMPFI_06243
OG0007356	CAPO306331	AMPFI_15329
OG0007357	CAPO304967	AMPFI_23489
OG0007358	CAPO304741	AMPFI_23864
OG0007361	CAPO305039	AMPFI_08736
OG0007363	CAPO304834	AMPFI_24644
OG0007364	CAPO303075	AMPFI_00831
OG0007365	CAPO306500	AMPFI_10820
OG0007366	CAPO305485	AMPFI_01644
OG0007367	CAPO305088	AMPFI_03186
OG0007368	CAPO305250	AMPFI_05315
OG0007369	CAPO300391	AMPFI_08810
OG0007371	CAPO305453	AMPFI_13954
OG0007372	CAPO307960	AMPFI_01454, AMPFI_02415
OG0007373	CAPO301099	AMPFI_05783
OG0007376	CAPO302556	AMPFI_15486
OG0007377	CAPO306927	AMPFI_08955
OG0007379	CAPO305130	AMPFI_11533
OG0007381	CAPO303646	AMPFI_10840
OG0007382	CAPO305525	AMPFI_25953
OG0007385	CAPO304120	AMPFI_07229
OG0007387	CAPO304030	AMPFI_11442
OG0007388	CAPO306166	AMPFI_16247
OG0007391	CAPO304827	AMPFI_08550
OG0007392	CAPO303501	AMPFI_24606
OG0007393	CAPO301859	AMPFI_14008
OG0007395	CAPO302788	AMPFI_12394
OG0007396	CAPO302581	AMPFI_10617
OG0007397	CAPO300434	AMPFI_04544, AMPFI_10460
OG0007399	CAPO306050	AMPFI_12781
OG0007402	CAPO306401	AMPFI_14251
OG0007405	CAPO303800	AMPFI_04156
OG0007407	CAPO306953	AMPFI_20546
OG0007408	CAPO303491	AMPFI_23579
OG0007409	CAPO305402	AMPFI_17481
OG0007411	CAPO300699	AMPFI_00518
OG0007412	CAPO302107	AMPFI_15596
OG0007413	CAPO305882	AMPFI_17782, AMPFI_14750
OG0007414	CAPO300363	AMPFI_22105
OG0007415	CAPO307758, CAPO301270	AMPFI_18327
OG0007417	CAPO303652	AMPFI_08601
OG0007418	CAPO300947	AMPFI_13366
OG0007421	CAPO301566	AMPFI_19420
OG0007422	CAPO301771	AMPFI_24325
OG0007424	CAPO304349	AMPFI_10824
OG0007425	CAPO303896	AMPFI_14232
OG0007428	CAPO301768	AMPFI_18487
OG0007431	CAPO304150	AMPFI_01452
OG0007432	CAPO307504	AMPFI_09473
OG0007433	CAPO307042	AMPFI_09338
OG0007437	CAPO302606	AMPFI_03238
OG0007439	CAPO300813	AMPFI_07825
OG0007440	CAPO302516	AMPFI_17627
OG0007441	CAPO304615	AMPFI_21710
OG0007442	CAPO308291	AMPFI_22918
OG0007446	CAPO303088	AMPFI_14384
OG0007447	CAPO301482	AMPFI_24495, AMPFI_24542
OG0007451	CAPO303173	AMPFI_04715
OG0007455	CAPO303919	AMPFI_08081
OG0007456	CAPO301020	AMPFI_18549
OG0007457	CAPO302854	AMPFI_16421
OG0007458	CAPO300350	AMPFI_12774
OG0007462	CAPO300088	AMPFI_04972, AMPFI_04973
OG0007463	CAPO300212	AMPFI_05572
OG0007466	CAPO300471	AMPFI_09132, AMPFI_06016
OG0007471	CAPO307438	AMPFI_06645
OG0007472	CAPO302245	AMPFI_21193
OG0007476	CAPO303558	AMPFI_06079
OG0007480	CAPO306792	AMPFI_11100
OG0007482	CAPO307266	AMPFI_12660
OG0007483	CAPO300503	AMPFI_06915
OG0007484	CAPO302421	AMPFI_08380
OG0007488	CAPO308146	AMPFI_18912
OG0007490	CAPO303421	AMPFI_00198
OG0007491	CAPO304949	AMPFI_00418
OG0007494	CAPO300105	AMPFI_08548
OG0007496	CAPO306996	AMPFI_15377, AMPFI_22065
OG0007498	CAPO306301	AMPFI_10772
OG0007499	CAPO302974	AMPFI_00937
OG0007503	CAPO308251	AMPFI_04163
OG0007506	CAPO305836	AMPFI_07798
OG0007508	CAPO306367	AMPFI_08862
OG0007509	CAPO301428	AMPFI_10436
OG0007510	CAPO303897	AMPFI_11681
OG0007513	CAPO308263	AMPFI_13277, AMPFI_13278, AMPFI_15141
OG0007515	CAPO300264	AMPFI_14037
OG0007518	CAPO304172	AMPFI_14635
OG0007519	CAPO307472	AMPFI_15083
OG0007524	CAPO306111	AMPFI_18839
OG0007525	CAPO300836	AMPFI_20078
OG0007527	CAPO306220	AMPFI_21425
OG0007529	CAPO307735	AMPFI_24995
OG0007531	CAPO301562	AMPFI_25413
OG0007582	CAPO305253	AMPFI_07988
OG0007586	CAPO305648	AMPFI_15087
OG0007591	CAPO302671	AMPFI_24174
OG0007594	CAPO307951	AMPFI_04092
OG0007597	CAPO302699	AMPFI_14347
OG0007601	CAPO303119	AMPFI_14517
OG0007602	CAPO307324	AMPFI_15464, AMPFI_15463
OG0007603	CAPO301881	AMPFI_04653
OG0007604	CAPO302471	AMPFI_25405
OG0007606	CAPO303879	AMPFI_06131
OG0007607	CAPO304420	AMPFI_12626
OG0007611	CAPO300602	AMPFI_22256
OG0007614	CAPO307463	AMPFI_22950
OG0007615	CAPO302208	AMPFI_05411
OG0007616	CAPO305524	AMPFI_13986
OG0007617	CAPO306965	AMPFI_24034, AMPFI_19703
OG0007619	CAPO307079	AMPFI_16350
OG0007621	CAPO302700	AMPFI_20447
OG0007622	CAPO304123	AMPFI_09130
OG0007624	CAPO306507	AMPFI_07608
OG0007629	CAPO306379	AMPFI_19195
OG0007633	CAPO303133	AMPFI_10277, AMPFI_03421, AMPFI_21919
OG0007634	CAPO301291	AMPFI_24876
OG0007640	CAPO305938	AMPFI_07158
OG0007646	CAPO303345	AMPFI_00470
OG0007648	CAPO303467	AMPFI_08367
OG0007649	CAPO300338	AMPFI_10613
OG0007653	CAPO304087	AMPFI_03820
OG0007656	CAPO306133	AMPFI_11443
OG0007657	CAPO302526	AMPFI_05533
OG0007660	CAPO308074	AMPFI_07720
OG0007663	CAPO303269	AMPFI_17931
OG0007666	CAPO302483	AMPFI_04437
OG0007673	CAPO306691	AMPFI_07718
OG0007674	CAPO307516	AMPFI_06402
OG0007676	CAPO301687	AMPFI_06266
OG0007680	CAPO301892	AMPFI_01145
OG0007685	CAPO307242	AMPFI_23757
OG0007686	CAPO307006	AMPFI_01271
OG0007687	CAPO301616	AMPFI_13078
OG0007690	CAPO306330	AMPFI_08721
OG0007691	CAPO306763	AMPFI_15919
OG0007692	CAPO304764	AMPFI_21014
OG0007694	CAPO300777	AMPFI_02877
OG0007698	CAPO302218	AMPFI_04766
OG0007699	CAPO308210	AMPFI_07823
OG0007704	CAPO307102	AMPFI_24990, AMPFI_16227
OG0007708	CAPO302223	AMPFI_09437
OG0007712	CAPO301491	AMPFI_01298
OG0007713	CAPO305624	AMPFI_02051
OG0007714	CAPO301857	AMPFI_13479
OG0007721	CAPO303794	AMPFI_10872
OG0007727	CAPO301122	AMPFI_08743, AMPFI_25397
OG0007729	CAPO302375	AMPFI_21591
OG0007732	CAPO302232	AMPFI_07044
OG0007741	CAPO305702	AMPFI_13000
OG0007744	CAPO302276	AMPFI_03246
OG0007749	CAPO303871	AMPFI_07238
OG0007751	CAPO306625	AMPFI_08540
OG0007752	CAPO303736	AMPFI_06021
OG0007757	CAPO305840	AMPFI_16626
OG0007758	CAPO302132	AMPFI_15867
OG0007759	CAPO304951	AMPFI_02311
OG0007760	CAPO305618, CAPO303194	AMPFI_25779
OG0007766	CAPO305894	AMPFI_07157
OG0007767	CAPO304549	AMPFI_21979
OG0007768	CAPO305420	AMPFI_05499
OG0007769	CAPO301827	AMPFI_25006, AMPFI_10842
OG0007770	CAPO306211	AMPFI_04731, AMPFI_01658
OG0007771	CAPO302978	AMPFI_13434
OG0007772	CAPO304662	AMPFI_13415
OG0007773	CAPO302396	AMPFI_08783, AMPFI_16491
OG0007776	CAPO303389	AMPFI_13881
OG0007781	CAPO301676	AMPFI_14581
OG0007782	CAPO301686	AMPFI_20368
OG0007783	CAPO302092	AMPFI_24128
OG0007786	CAPO302428	AMPFI_12071, AMPFI_13958
OG0007787	CAPO307455	AMPFI_14820
OG0007789	CAPO305782	AMPFI_25379
OG0007793	CAPO308075	AMPFI_08371
OG0007794	CAPO300123	AMPFI_00708
OG0007802	CAPO304335, CAPO304333	AMPFI_13897, AMPFI_04549
OG0007803	CAPO301792	AMPFI_00580
OG0007804	CAPO302116	AMPFI_21881
OG0007807	CAPO300823	AMPFI_10825
OG0007810	CAPO306480	AMPFI_24586
OG0007811	CAPO303448	AMPFI_20786
OG0007813	CAPO300842	AMPFI_06503
OG0007816	CAPO300570	AMPFI_01105
OG0007820	CAPO308148	AMPFI_03274
OG0007823	CAPO300300	AMPFI_06421
OG0007825	CAPO304573	AMPFI_08757
OG0007827	CAPO305582	AMPFI_09270
OG0007829	CAPO305400	AMPFI_11802
OG0007830	CAPO300733	AMPFI_11813
OG0007831	CAPO306309	AMPFI_12005
OG0007832	CAPO301843	AMPFI_13134
OG0007833	CAPO303972	AMPFI_13656
OG0007835	CAPO300924	AMPFI_15066, AMPFI_24749
OG0007836	CAPO305319	AMPFI_15344
OG0007838	CAPO305759	AMPFI_16450
OG0007840	CAPO301709	AMPFI_18333
OG0007849	CAPO306245	AMPFI_24145
OG0007850	CAPO308200	AMPFI_25222
OG0007908	CAPO305292	AMPFI_17617, AMPFI_12926
OG0007912	CAPO300094	AMPFI_00326
OG0007913	CAPO303796	AMPFI_10987
OG0007917	CAPO301739	AMPFI_11706
OG0007918	CAPO306768	AMPFI_12537
OG0007926	CAPO306159	AMPFI_09453
OG0007929	CAPO305925	AMPFI_03741
OG0007934	CAPO306627, CAPO304422	AMPFI_21398
OG0007936	CAPO302586	AMPFI_03290, AMPFI_03757, AMPFI_23955
OG0007941	CAPO303397	AMPFI_15168
OG0007943	CAPO303432	AMPFI_06228
OG0007947	CAPO304390	AMPFI_18057
OG0007948	CAPO300847	AMPFI_10334
OG0007950	CAPO302604, CAPO302599, CAPO300705	AMPFI_20478
OG0007952	CAPO304443	AMPFI_10147
OG0007957	CAPO307185	AMPFI_14623
OG0007962	CAPO304291	AMPFI_12638
OG0007966	CAPO300853	AMPFI_23170
OG0007967	CAPO303649	AMPFI_04334
OG0007968	CAPO302503	AMPFI_11132
OG0007971	CAPO306113	AMPFI_18074
OG0007973	CAPO303148	AMPFI_05823
OG0007974	CAPO308066	AMPFI_09698
OG0007979	CAPO301049	AMPFI_14503
OG0007982	CAPO306558	AMPFI_22593, AMPFI_10432
OG0007983	CAPO304535, CAPO302820	AMPFI_09943
OG0007984	CAPO304783	AMPFI_23898
OG0007986	CAPO301210	AMPFI_01538
OG0007988	CAPO307013	AMPFI_12877, AMPFI_17953
OG0007990	CAPO302135	AMPFI_22745
OG0007991	CAPO303503	AMPFI_20013, AMPFI_16707
OG0007994	CAPO307783	AMPFI_21393
OG0007996	CAPO301705	AMPFI_05966
OG0007997	CAPO302071	AMPFI_09115
OG0007999	CAPO305183	AMPFI_01805
OG0008000	CAPO303381	AMPFI_09007
OG0008002	CAPO306531	AMPFI_21689
OG0008006	CAPO303383	AMPFI_16469
OG0008008	CAPO306044	AMPFI_25912
OG0008011	CAPO308001	AMPFI_18612
OG0008012	CAPO301194	AMPFI_12612
OG0008013	CAPO300786	AMPFI_03278
OG0008016	CAPO307694	AMPFI_15729
OG0008017	CAPO306337	AMPFI_09425
OG0008018	CAPO303249	AMPFI_11292
OG0008020	CAPO300340	AMPFI_14461
OG0008025	CAPO300183	AMPFI_23825
OG0008027	CAPO300126	AMPFI_01486
OG0008028	CAPO308036	AMPFI_11787
OG0008030	CAPO303940	AMPFI_23756
OG0008031	CAPO301663	AMPFI_08965
OG0008038	CAPO303434	AMPFI_12972
OG0008041	CAPO304528	AMPFI_09625
OG0008049	CAPO303430	AMPFI_09649
OG0008051	CAPO306666	AMPFI_16348
OG0008053	CAPO307475	AMPFI_10245
OG0008056	CAPO305715	AMPFI_08430
OG0008060	CAPO301527	AMPFI_19702, AMPFI_03925
OG0008062	CAPO307985	AMPFI_19832
OG0008069	CAPO302773	AMPFI_22884
OG0008071	CAPO303085	AMPFI_09114
OG0008072	CAPO304116	AMPFI_24640
OG0008075	CAPO304938	AMPFI_18963
OG0008077	CAPO303807	AMPFI_16858
OG0008079	CAPO305873	AMPFI_23704
OG0008082	CAPO303589	AMPFI_06725
OG0008083	CAPO305526	AMPFI_22937, AMPFI_18304
OG0008085	CAPO306772, CAPO306778	AMPFI_01438
OG0008088	CAPO303270	AMPFI_05351
OG0008091	CAPO301577	AMPFI_07279
OG0008094	CAPO302837	AMPFI_01509, AMPFI_19001
OG0008098	CAPO301911	AMPFI_03002
OG0008100	CAPO303437	AMPFI_06853
OG0008103	CAPO302032	AMPFI_07817
OG0008104	CAPO303964	AMPFI_08107
OG0008105	CAPO301825	AMPFI_09929
OG0008106	CAPO300930	AMPFI_10462
OG0008109	CAPO302029	AMPFI_11697
OG0008110	CAPO307398	AMPFI_12641
OG0008111	CAPO300295	AMPFI_14617
OG0008113	CAPO306004	AMPFI_14844
OG0008117	CAPO307273	AMPFI_17449
OG0008120	CAPO306854	AMPFI_19253
OG0008122	CAPO306853	AMPFI_19895
OG0008125	CAPO301486	AMPFI_23204
OG0008126	CAPO301598	AMPFI_23220
OG0008196	CAPO305556	AMPFI_11912
OG0008201	CAPO303869	AMPFI_07031
OG0008202	CAPO303070	AMPFI_10244
OG0008203	CAPO300798	AMPFI_18647
OG0008204	CAPO303341	AMPFI_05833
OG0008206	CAPO300194	AMPFI_14174
OG0008208	CAPO301623	AMPFI_09302
OG0008219	CAPO303960	AMPFI_07239, AMPFI_11495
OG0008230	CAPO302415	AMPFI_05521
OG0008234	CAPO303355	AMPFI_06611
OG0008238	CAPO301578	AMPFI_11368
OG0008239	CAPO300821	AMPFI_04110
OG0008244	CAPO305920	AMPFI_24527
OG0008247	CAPO301105	AMPFI_24048
OG0008249	CAPO305940	AMPFI_08214
OG0008251	CAPO306974	AMPFI_19583
OG0008252	CAPO301636	AMPFI_14543
OG0008254	CAPO307977	AMPFI_02591
OG0008256	CAPO302660	AMPFI_23356
OG0008260	CAPO300752	AMPFI_21089
OG0008263	CAPO305878	AMPFI_07599
OG0008266	CAPO300538	AMPFI_06495
OG0008267	CAPO305434	AMPFI_06823
OG0008268	CAPO307500	AMPFI_08036
OG0008269	CAPO301506	AMPFI_09119
OG0008270	CAPO300872	AMPFI_05663
OG0008271	CAPO300716	AMPFI_24888
OG0008272	CAPO308267	AMPFI_01881
OG0008281	CAPO304839	AMPFI_17351
OG0008295	CAPO301876	AMPFI_22240
OG0008297	CAPO301044	AMPFI_15920
OG0008304	CAPO304565	AMPFI_15827
OG0008305	CAPO307576	AMPFI_17893
OG0008307	CAPO301267	AMPFI_06534
OG0008308	CAPO301770	AMPFI_16107, AMPFI_00448
OG0008309	CAPO301941	AMPFI_25406, AMPFI_03043
OG0008313	CAPO305984	AMPFI_21818
OG0008318	CAPO308255	AMPFI_24230
OG0008323	CAPO307881	AMPFI_24592
OG0008325	CAPO305284	AMPFI_10597
OG0008332	CAPO307922	AMPFI_17709
OG0008335	CAPO303407	AMPFI_15830
OG0008336	CAPO301347	AMPFI_14233
OG0008339	CAPO307257	AMPFI_14101
OG0008341	CAPO301643	AMPFI_09957
OG0008343	CAPO302270	AMPFI_06427
OG0008345	CAPO301947	AMPFI_09026
OG0008346	CAPO307261	AMPFI_22882
OG0008348	CAPO303902	AMPFI_24615
OG0008349	CAPO301052	AMPFI_05394
OG0008350	CAPO306988	AMPFI_06684, AMPFI_16249
OG0008351	CAPO307792	AMPFI_15483
OG0008354	CAPO304881	AMPFI_08004
OG0008369	CAPO301896	AMPFI_09845
OG0008381	CAPO307305	AMPFI_19133
OG0008386	CAPO306554	AMPFI_24674
OG0008391	CAPO306819	AMPFI_13992, AMPFI_01523
OG0008400	CAPO300651	AMPFI_07415
OG0008401	CAPO304023	AMPFI_08099
OG0008403	CAPO300621	AMPFI_08891
OG0008404	CAPO307542	AMPFI_09139
OG0008406	CAPO304896	AMPFI_09482
OG0008416	CAPO300816	AMPFI_15364
OG0008419	CAPO302047	AMPFI_18580
OG0008422	CAPO301678	AMPFI_20618
OG0008424	CAPO300325	AMPFI_23294
OG0008427	CAPO300837	AMPFI_25943
OG0008515	CAPO307779	AMPFI_21455
OG0008519	CAPO303354	AMPFI_19307
OG0008524	CAPO305854	AMPFI_16681
OG0008529	CAPO300648	AMPFI_22856
OG0008532	CAPO305346	AMPFI_23353
OG0008533	CAPO306433	AMPFI_13398
OG0008540	CAPO306008	AMPFI_22298
OG0008542	CAPO303728	AMPFI_22209
OG0008546	CAPO306328	AMPFI_23820
OG0008549	CAPO301241	AMPFI_22092, AMPFI_22925, AMPFI_02713, AMPFI_07856, AMPFI_04268, AMPFI_17131
OG0008552	CAPO306825	AMPFI_17621
OG0008558	CAPO304939	AMPFI_01224
OG0008568	CAPO303451	AMPFI_23610, AMPFI_07761
OG0008570	CAPO306028	AMPFI_15033
OG0008572	CAPO302769	AMPFI_10782
OG0008589	CAPO300561	AMPFI_01414, AMPFI_20644
OG0008596	CAPO303431	AMPFI_10302
OG0008605	CAPO307450	AMPFI_08352
OG0008616	CAPO300306	AMPFI_01406
OG0008620	CAPO301626	AMPFI_11595
OG0008626	CAPO305741	AMPFI_09203
OG0008627	CAPO304143	AMPFI_12239
OG0008633	CAPO307916	AMPFI_09078
OG0008638	CAPO302585	AMPFI_12468
OG0008643	CAPO305110	AMPFI_24691
OG0008645	CAPO307683	AMPFI_08681
OG0008654	CAPO302567	AMPFI_01208
OG0008655	CAPO303594	AMPFI_01978
OG0008656	CAPO305542	AMPFI_02017
OG0008658	CAPO302962	AMPFI_05410
OG0008659	CAPO304842	AMPFI_05618
OG0008661	CAPO305739	AMPFI_07440, AMPFI_07439
OG0008662	CAPO304364	AMPFI_07642
OG0008663	CAPO305299	AMPFI_07803
OG0008669	CAPO302940	AMPFI_11501
OG0008672	CAPO301934	AMPFI_13577
OG0008673	CAPO307917	AMPFI_14219
OG0008675	CAPO300293	AMPFI_15036
OG0008676	CAPO303608	AMPFI_15821
OG0008684	CAPO306544	AMPFI_23581
OG0008775	CAPO303006	AMPFI_18547
OG0008778	CAPO306085	AMPFI_23723
OG0008785	CAPO301308	AMPFI_17765, AMPFI_14319
OG0008792	CAPO303971	AMPFI_18038
OG0008794	CAPO303046	AMPFI_08498
OG0008799	CAPO304437	AMPFI_13716
OG0008804	CAPO302280	AMPFI_02694
OG0008817	CAPO302532	AMPFI_07289
OG0008818	CAPO306967	AMPFI_12241
OG0008823	CAPO306173	AMPFI_14427
OG0008824	CAPO307205	AMPFI_06952
OG0008836	CAPO302250	AMPFI_12691
OG0008837	CAPO307939	AMPFI_01382
OG0008844	CAPO302017	AMPFI_08446
OG0008855	CAPO305952	AMPFI_16495
OG0008856	CAPO301745	AMPFI_05513
OG0008877	CAPO307090	AMPFI_07763
OG0008879	CAPO302991	AMPFI_10466
OG0008882	CAPO300698, CAPO305470	AMPFI_08094, AMPFI_19695
OG0008883	CAPO307045	AMPFI_16162
OG0008891	CAPO308327, CAPO306577	AMPFI_03912
OG0008903	CAPO303747	AMPFI_02516
OG0008910	CAPO301796	AMPFI_03961
OG0008911	CAPO303875	AMPFI_04768
OG0008913	CAPO300541	AMPFI_05602
OG0008917	CAPO306124	AMPFI_07376
OG0008923	CAPO301602	AMPFI_11925
OG0008937	CAPO306450	AMPFI_23596
OG0008938	CAPO300696	AMPFI_23689
OG0009052	CAPO308131	AMPFI_11055
OG0009066	CAPO303946	AMPFI_16678
OG0009069	CAPO307868	AMPFI_04663
OG0009075	CAPO302751	AMPFI_19234
OG0009078	CAPO306454	AMPFI_05386
OG0009082	CAPO307883	AMPFI_10247
OG0009090	CAPO302052	AMPFI_06785
OG0009091	CAPO302198	AMPFI_14828
OG0009096	CAPO307816	AMPFI_05047
OG0009102	CAPO300296	AMPFI_03131
OG0009104	CAPO307672	AMPFI_16547, AMPFI_04414, AMPFI_20181
OG0009105	CAPO307554	AMPFI_05096
OG0009118	CAPO306907	AMPFI_06103
OG0009121	CAPO301808	AMPFI_12714
OG0009128	CAPO308246	AMPFI_06655
OG0009131	CAPO302501	AMPFI_16161
OG0009147	CAPO303040	AMPFI_21370
OG0009153	CAPO300987	AMPFI_07577
OG0009156	CAPO301084	AMPFI_00117
OG0009164	CAPO305979	AMPFI_04985
OG0009165	CAPO303917	AMPFI_06310
OG0009166	CAPO306637	AMPFI_07688
OG0009169	CAPO307723	AMPFI_09903
OG0009172	CAPO303130	AMPFI_13772, AMPFI_24653, AMPFI_18505, AMPFI_16810
OG0009174	CAPO306369	AMPFI_15340
OG0009175	CAPO305249	AMPFI_17143
OG0009176	CAPO302260	AMPFI_17408
OG0009180	CAPO308017	AMPFI_19605
