Orthogroup	CAPO3	SACKO_ok
OG0007413	CAPO305882	SACKO_07464
OG0007414	CAPO300363	SACKO_27621
OG0007415	CAPO307758, CAPO301270	SACKO_12609
OG0007417	CAPO303652	SACKO_18265
OG0007418	CAPO300947	SACKO_04419
OG0007421	CAPO301566	SACKO_24530
OG0007422	CAPO301771	SACKO_18085
OG0007424	CAPO304349	SACKO_04235
OG0007425	CAPO303896	SACKO_04075
OG0007428	CAPO301768	SACKO_01408
OG0007431	CAPO304150	SACKO_10373
OG0007432	CAPO307504	SACKO_30749
OG0007433	CAPO307042	SACKO_22715
OG0007437	CAPO302606	SACKO_25222
OG0007439	CAPO300813	SACKO_29991
OG0007440	CAPO302516	SACKO_10814
OG0007441	CAPO304615	SACKO_14251
OG0007442	CAPO308291	SACKO_27570
OG0007446	CAPO303088	SACKO_21720
OG0007447	CAPO301482	SACKO_20393
OG0007451	CAPO303173	SACKO_11696
OG0007455	CAPO303919	SACKO_20785
OG0007456	CAPO301020	SACKO_29043
OG0007457	CAPO302854	SACKO_15961
OG0007458	CAPO300350	SACKO_15110
OG0007459	CAPO304746	SACKO_17963
OG0007462	CAPO300088	SACKO_05918
OG0007463	CAPO300212	SACKO_30515
OG0007466	CAPO300471	SACKO_24925
OG0007470	CAPO304669	SACKO_27006
OG0007471	CAPO307438	SACKO_29617
OG0007472	CAPO302245	SACKO_03865
OG0007473	CAPO303433	SACKO_32479
OG0007476	CAPO303558	SACKO_28051, SACKO_29210
OG0007480	CAPO306792	SACKO_24951, SACKO_07055
OG0007482	CAPO307266	SACKO_14127
OG0007483	CAPO300503	SACKO_08109
OG0007484	CAPO302421	SACKO_15258
OG0007488	CAPO308146	SACKO_30038
OG0007490	CAPO303421	SACKO_14226
OG0007491	CAPO304949	SACKO_28499, SACKO_28496
OG0007494	CAPO300105	SACKO_33017
OG0007496	CAPO306996	SACKO_31428
OG0007498	CAPO306301	SACKO_12831
OG0007499	CAPO302974	SACKO_02321
OG0007503	CAPO308251	SACKO_18498
OG0007506	CAPO305836	SACKO_17615, SACKO_09084
OG0007508	CAPO306367	SACKO_33462, SACKO_17595
OG0007509	CAPO301428	SACKO_09775
OG0007510	CAPO303897	SACKO_33713
OG0007513	CAPO308263	SACKO_26100
OG0007518	CAPO304172	SACKO_23420
OG0007524	CAPO306111	SACKO_31649
OG0007525	CAPO300836	SACKO_33529
OG0007527	CAPO306220	SACKO_19027
OG0007529	CAPO307735	SACKO_33380
OG0007531	CAPO301562	SACKO_32475
OG0007539	CAPO301294	SACKO_13895, SACKO_06136, SACKO_06427, SACKO_32450, SACKO_09435, SACKO_20764, SACKO_24940, SACKO_18760
OG0007541	CAPO301788	SACKO_04013
OG0007582	CAPO305253	SACKO_07951
OG0007586	CAPO305648	SACKO_00312
OG0007591	CAPO302671	SACKO_03097
OG0007597	CAPO302699	SACKO_27307
OG0007601	CAPO303119	SACKO_28761
OG0007602	CAPO307324	SACKO_07011
OG0007603	CAPO301881	SACKO_10669
OG0007604	CAPO302471	SACKO_25768
OG0007606	CAPO303879	SACKO_04022
OG0007607	CAPO304420	SACKO_00869
OG0007611	CAPO300602	SACKO_09113
OG0007613	CAPO304725	SACKO_06224
OG0007614	CAPO307463	SACKO_24609
OG0007615	CAPO302208	SACKO_01232
OG0007616	CAPO305524	SACKO_21264
OG0007617	CAPO306965	SACKO_21291
OG0007619	CAPO307079	SACKO_22280
OG0007621	CAPO302700	SACKO_14513
OG0007622	CAPO304123	SACKO_30364
OG0007624	CAPO306507	SACKO_14810
OG0007629	CAPO306379	SACKO_09383
OG0007633	CAPO303133	SACKO_23538
OG0007634	CAPO301291	SACKO_20090
OG0007640	CAPO305938	SACKO_12075
OG0007646	CAPO303345	SACKO_25081
OG0007648	CAPO303467	SACKO_14781
OG0007649	CAPO300338	SACKO_03387
OG0007653	CAPO304087	SACKO_09123
OG0007656	CAPO306133	SACKO_33780
OG0007657	CAPO302526	SACKO_17563, SACKO_22870
OG0007660	CAPO308074	SACKO_27436
OG0007663	CAPO303269	SACKO_10239
OG0007666	CAPO302483	SACKO_13425
OG0007673	CAPO306691	SACKO_05611
OG0007674	CAPO307516	SACKO_04017
OG0007676	CAPO301687	SACKO_09344
OG0007677	CAPO302393	SACKO_22757
OG0007680	CAPO301892	SACKO_19963
OG0007685	CAPO307242	SACKO_02336
OG0007686	CAPO307006	SACKO_21044
OG0007687	CAPO301616	SACKO_22730
OG0007690	CAPO306330	SACKO_21477
OG0007691	CAPO306763	SACKO_17993
OG0007692	CAPO304764	SACKO_21757
OG0007694	CAPO300777	SACKO_16387
OG0007698	CAPO302218	SACKO_16983
OG0007699	CAPO308210	SACKO_26965, SACKO_26971
OG0007704	CAPO307102	SACKO_21329
OG0007708	CAPO302223	SACKO_32858
OG0007709	CAPO305895	SACKO_19206
OG0007712	CAPO301491	SACKO_17853
OG0007713	CAPO305624	SACKO_13553
OG0007714	CAPO301857	SACKO_09495
OG0007721	CAPO303794	SACKO_00359
OG0007722	CAPO300661	SACKO_21315
OG0007727	CAPO301122	SACKO_08785
OG0007728	CAPO300608	SACKO_25994
OG0007729	CAPO302375	SACKO_12242
OG0007732	CAPO302232	SACKO_25242
OG0007739	CAPO306247	SACKO_24318
OG0007741	CAPO305702	SACKO_31482, SACKO_01759
OG0007744	CAPO302276	SACKO_07961
OG0007749	CAPO303871	SACKO_23696
OG0007751	CAPO306625	SACKO_24128
OG0007752	CAPO303736	SACKO_31962
OG0007754	CAPO307268	SACKO_29412
OG0007757	CAPO305840	SACKO_25858
OG0007758	CAPO302132	SACKO_31444
OG0007759	CAPO304951	SACKO_14466
OG0007760	CAPO305618, CAPO303194	SACKO_25119
OG0007765	CAPO302630	SACKO_13515, SACKO_13505
OG0007766	CAPO305894	SACKO_22720
OG0007767	CAPO304549	SACKO_20294
OG0007768	CAPO305420	SACKO_09255, SACKO_20283
OG0007769	CAPO301827	SACKO_19751
OG0007770	CAPO306211	SACKO_10199
OG0007771	CAPO302978	SACKO_14098
OG0007772	CAPO304662	SACKO_25819
OG0007773	CAPO302396	SACKO_06918
OG0007776	CAPO303389	SACKO_29280
OG0007781	CAPO301676	SACKO_29554
OG0007782	CAPO301686	SACKO_31505
OG0007783	CAPO302092	SACKO_05677
OG0007784	CAPO307704	SACKO_30310
OG0007786	CAPO302428	SACKO_17939
OG0007787	CAPO307455	SACKO_09803
OG0007789	CAPO305782	SACKO_31381
OG0007793	CAPO308075	SACKO_27057
OG0007794	CAPO300123	SACKO_21998
OG0007801	CAPO304268	SACKO_22027
OG0007802	CAPO304335, CAPO304333	SACKO_33354, SACKO_33382
OG0007803	CAPO301792	SACKO_09104
OG0007804	CAPO302116	SACKO_19761
OG0007807	CAPO300823	SACKO_13726
OG0007810	CAPO306480	SACKO_23665
OG0007811	CAPO303448	SACKO_30681
OG0007813	CAPO300842	SACKO_16286
OG0007816	CAPO300570	SACKO_29422
OG0007820	CAPO308148	SACKO_07760
OG0007823	CAPO300300	SACKO_21670
OG0007825	CAPO304573	SACKO_19207
OG0007827	CAPO305582	SACKO_29096
OG0007829	CAPO305400	SACKO_03508
OG0007830	CAPO300733	SACKO_13921
OG0007831	CAPO306309	SACKO_28956
OG0007832	CAPO301843	SACKO_22222
OG0007833	CAPO303972	SACKO_03298
OG0007835	CAPO300924	SACKO_20863
OG0007836	CAPO305319	SACKO_33363
OG0007838	CAPO305759	SACKO_05760
OG0007840	CAPO301709	SACKO_21485
OG0007849	CAPO306245	SACKO_14909
OG0007850	CAPO308200	SACKO_33205
OG0007854	CAPO300573	SACKO_13336
OG0007858	CAPO306180	SACKO_10318
OG0007859	CAPO304922	SACKO_28232
OG0007866	CAPO307919	SACKO_28640
OG0007879	CAPO305995	SACKO_21787, SACKO_11157, SACKO_25930, SACKO_10745, SACKO_09521
OG0007908	CAPO305292	SACKO_04919, SACKO_04886
OG0007912	CAPO300094	SACKO_03286, SACKO_14468
OG0007913	CAPO303796	SACKO_15777
OG0007917	CAPO301739	SACKO_21201
OG0007918	CAPO306768	SACKO_10285
OG0007926	CAPO306159	SACKO_22090
OG0007929	CAPO305925	SACKO_26800
OG0007934	CAPO306627, CAPO304422	SACKO_27739
OG0007936	CAPO302586	SACKO_15169
OG0007941	CAPO303397	SACKO_28903
OG0007943	CAPO303432	SACKO_19871
OG0007947	CAPO304390	SACKO_24487
OG0007948	CAPO300847	SACKO_04422
OG0007950	CAPO302604, CAPO302599, CAPO300705	SACKO_06856, SACKO_18336, SACKO_06857
OG0007952	CAPO304443	SACKO_28506
OG0007957	CAPO307185	SACKO_18987
OG0007958	CAPO307613	SACKO_29325
OG0007961	CAPO300412	SACKO_22313, SACKO_22290
OG0007962	CAPO304291	SACKO_06762
OG0007966	CAPO300853	SACKO_19681
OG0007967	CAPO303649	SACKO_30163
OG0007968	CAPO302503	SACKO_18405
OG0007971	CAPO306113	SACKO_08459
OG0007973	CAPO303148	SACKO_01192
OG0007974	CAPO308066	SACKO_16314
OG0007975	CAPO300899	SACKO_20952
OG0007978	CAPO300419	SACKO_25531
OG0007979	CAPO301049	SACKO_19788
OG0007982	CAPO306558	SACKO_05044
OG0007983	CAPO304535, CAPO302820	SACKO_13273
OG0007984	CAPO304783	SACKO_26131
OG0007986	CAPO301210	SACKO_21304
OG0007988	CAPO307013	SACKO_33889
OG0007990	CAPO302135	SACKO_19022
OG0007991	CAPO303503	SACKO_32379
OG0007994	CAPO307783	SACKO_01285
OG0007996	CAPO301705	SACKO_22351
OG0007997	CAPO302071	SACKO_09376
OG0007999	CAPO305183	SACKO_32499
OG0008000	CAPO303381	SACKO_19762
OG0008002	CAPO306531	SACKO_11260
OG0008006	CAPO303383	SACKO_30331
OG0008008	CAPO306044	SACKO_05696
OG0008011	CAPO308001	SACKO_30693
OG0008012	CAPO301194	SACKO_33385
OG0008013	CAPO300786	SACKO_12890
OG0008016	CAPO307694	SACKO_22465
OG0008017	CAPO306337	SACKO_25444
OG0008018	CAPO303249	SACKO_12472
OG0008020	CAPO300340	SACKO_17703
OG0008025	CAPO300183	SACKO_09938
OG0008027	CAPO300126	SACKO_03520
OG0008028	CAPO308036	SACKO_11437
OG0008030	CAPO303940	SACKO_07101
OG0008031	CAPO301663	SACKO_23288
OG0008038	CAPO303434	SACKO_02408
OG0008041	CAPO304528	SACKO_13353
OG0008045	CAPO304124	SACKO_15996
OG0008046	CAPO303942	SACKO_16152
OG0008049	CAPO303430	SACKO_05453
OG0008050	CAPO301839	SACKO_11709
OG0008051	CAPO306666	SACKO_31677
OG0008053	CAPO307475	SACKO_21137
OG0008055	CAPO304973	SACKO_23623
OG0008056	CAPO305715	SACKO_13916
OG0008060	CAPO301527	SACKO_05867, SACKO_05879
OG0008062	CAPO307985	SACKO_11741
OG0008069	CAPO302773	SACKO_27016
OG0008071	CAPO303085	SACKO_18137
OG0008072	CAPO304116	SACKO_26658
OG0008075	CAPO304938	SACKO_09513
OG0008077	CAPO303807	SACKO_20446
OG0008079	CAPO305873	SACKO_29403
OG0008082	CAPO303589	SACKO_08140
OG0008083	CAPO305526	SACKO_14639
OG0008085	CAPO306772, CAPO306778	SACKO_21853
OG0008088	CAPO303270	SACKO_17449, SACKO_09155
OG0008091	CAPO301577	SACKO_03776
OG0008094	CAPO302837	SACKO_26605
OG0008098	CAPO301911	SACKO_12036
OG0008100	CAPO303437	SACKO_32212
OG0008103	CAPO302032	SACKO_24074, SACKO_17692
OG0008104	CAPO303964	SACKO_21676
OG0008105	CAPO301825	SACKO_34007
OG0008106	CAPO300930	SACKO_30348
OG0008109	CAPO302029	SACKO_00710
OG0008110	CAPO307398	SACKO_18116
OG0008111	CAPO300295	SACKO_16998
OG0008113	CAPO306004	SACKO_17767
OG0008117	CAPO307273	SACKO_16713
OG0008120	CAPO306854	SACKO_05254
OG0008122	CAPO306853	SACKO_27201
OG0008125	CAPO301486	SACKO_16087
OG0008126	CAPO301598	SACKO_00656
OG0008136	CAPO306527	SACKO_24610
OG0008143	CAPO303100	SACKO_14545
OG0008196	CAPO305556	SACKO_09687
OG0008201	CAPO303869	SACKO_26429
OG0008202	CAPO303070	SACKO_14808
OG0008203	CAPO300798	SACKO_21692
OG0008204	CAPO303341	SACKO_19948, SACKO_18777
OG0008206	CAPO300194	SACKO_32907
OG0008208	CAPO301623	SACKO_07952
OG0008219	CAPO303960	SACKO_24484
OG0008230	CAPO302415	SACKO_26842
OG0008234	CAPO303355	SACKO_28776
OG0008238	CAPO301578	SACKO_29019
OG0008239	CAPO300821	SACKO_29669
OG0008244	CAPO305920	SACKO_23501
OG0008247	CAPO301105	SACKO_25554
OG0008249	CAPO305940	SACKO_23195
OG0008251	CAPO306974	SACKO_22882
OG0008252	CAPO301636	SACKO_11641
OG0008254	CAPO307977	SACKO_22413
OG0008256	CAPO302660	SACKO_12462
OG0008260	CAPO300752	SACKO_02102, SACKO_28251
OG0008263	CAPO305878	SACKO_11998
OG0008266	CAPO300538	SACKO_11268
OG0008267	CAPO305434	SACKO_16208
OG0008268	CAPO307500	SACKO_08079
OG0008269	CAPO301506	SACKO_08080
OG0008270	CAPO300872	SACKO_16397
OG0008271	CAPO300716	SACKO_19679
OG0008272	CAPO308267	SACKO_03563
OG0008273	CAPO300883	SACKO_02139
OG0008281	CAPO304839	SACKO_09080
OG0008283	CAPO300148	SACKO_20114
OG0008295	CAPO301876	SACKO_04016
OG0008297	CAPO301044	SACKO_29550
OG0008299	CAPO302513	SACKO_03025
OG0008304	CAPO304565	SACKO_22118
OG0008305	CAPO307576	SACKO_33157
OG0008307	CAPO301267	SACKO_04416
OG0008308	CAPO301770	SACKO_18532
OG0008309	CAPO301941	SACKO_15838
OG0008313	CAPO305984	SACKO_28750
OG0008318	CAPO308255	SACKO_29977
OG0008323	CAPO307881	SACKO_04576
OG0008325	CAPO305284	SACKO_15873
OG0008327	CAPO305580	SACKO_15296
OG0008332	CAPO307922	SACKO_20532
OG0008335	CAPO303407	SACKO_32723
OG0008336	CAPO301347	SACKO_23716
OG0008337	CAPO300735	SACKO_00845
OG0008339	CAPO307257	SACKO_11311
OG0008341	CAPO301643	SACKO_17044
OG0008343	CAPO302270	SACKO_31714
OG0008345	CAPO301947	SACKO_00206
OG0008346	CAPO307261	SACKO_07850
OG0008348	CAPO303902	SACKO_27591
OG0008349	CAPO301052	SACKO_19789
OG0008350	CAPO306988	SACKO_18100
OG0008351	CAPO307792	SACKO_02050
OG0008354	CAPO304881	SACKO_05543, SACKO_22015
OG0008358	CAPO306438	SACKO_17400
OG0008367	CAPO303697	SACKO_05986, SACKO_05998
OG0008369	CAPO301896	SACKO_05405, SACKO_13146
OG0008381	CAPO307305	SACKO_07159
OG0008386	CAPO306554	SACKO_27472
OG0008391	CAPO306819	SACKO_17634
OG0008400	CAPO300651	SACKO_29258
OG0008401	CAPO304023	SACKO_32056
OG0008403	CAPO300621	SACKO_10358
OG0008404	CAPO307542	SACKO_19494
OG0008406	CAPO304896	SACKO_09774
OG0008416	CAPO300816	SACKO_07981
OG0008419	CAPO302047	SACKO_09089
OG0008422	CAPO301678	SACKO_05233
OG0008424	CAPO300325	SACKO_12089
OG0008427	CAPO300837	SACKO_03641
OG0008432	CAPO301824	SACKO_28234, SACKO_00092
OG0008437	CAPO305258	SACKO_06418
OG0008444	CAPO305551	SACKO_29560
OG0008448	CAPO302399	SACKO_05222
OG0008482	CAPO304826	SACKO_25705, SACKO_11200, SACKO_11201, SACKO_25698, SACKO_25692, SACKO_27362, SACKO_27371, SACKO_25693, SACKO_25703, SACKO_25710
OG0008515	CAPO307779	SACKO_00968
OG0008516	CAPO306989	SACKO_01041
OG0008519	CAPO303354, CAPO304309	SACKO_16908
OG0008524	CAPO305854	SACKO_18249
OG0008529	CAPO300648	SACKO_14807
OG0008532	CAPO305346	SACKO_06309
OG0008533	CAPO306433	SACKO_33065
OG0008538	CAPO308019	SACKO_01909
OG0008540	CAPO306008	SACKO_15517
OG0008542	CAPO303728	SACKO_11862
OG0008546	CAPO306328	SACKO_00283
OG0008549	CAPO301241	SACKO_08870, SACKO_33272
OG0008552	CAPO306825	SACKO_16424, SACKO_17324
OG0008558	CAPO304939	SACKO_10704
OG0008568	CAPO303451	SACKO_07925
OG0008570	CAPO306028	SACKO_04501
OG0008571	CAPO306528	SACKO_29016, SACKO_29012
OG0008572	CAPO302769	SACKO_20783
OG0008589	CAPO300561	SACKO_32031, SACKO_32065
OG0008596	CAPO303431	SACKO_12881
OG0008601	CAPO308135	SACKO_14552
OG0008605	CAPO307450	SACKO_24073
OG0008616	CAPO300306	SACKO_21303, SACKO_21299
OG0008620	CAPO301626	SACKO_29275
OG0008626	CAPO305741	SACKO_16384
OG0008627	CAPO304143	SACKO_29662
OG0008638	CAPO302585	SACKO_21588
OG0008639	CAPO304406	SACKO_01769
OG0008643	CAPO305110	SACKO_20513, SACKO_20505
OG0008645	CAPO307683	SACKO_04910
OG0008654	CAPO302567	SACKO_22072
OG0008655	CAPO303594	SACKO_21958
OG0008656	CAPO305542	SACKO_17690
OG0008658	CAPO302962	SACKO_00090
OG0008659	CAPO304842	SACKO_05281
OG0008661	CAPO305739	SACKO_30201
OG0008662	CAPO304364	SACKO_04904
OG0008663	CAPO305299	SACKO_33994, SACKO_33998
OG0008669	CAPO302940	SACKO_04190
OG0008672	CAPO301934	SACKO_12296
OG0008673	CAPO307917	SACKO_02317
OG0008675	CAPO300293	SACKO_03146
OG0008676	CAPO303608	SACKO_16294
OG0008684	CAPO306544	SACKO_04824
OG0008685	CAPO305455	SACKO_25773
OG0008689	CAPO306380	SACKO_19810
OG0008696	CAPO301935	SACKO_30577
OG0008762	CAPO303477, CAPO307966	SACKO_02435
OG0008775	CAPO303006	SACKO_22658
OG0008778	CAPO306085	SACKO_12202
OG0008792	CAPO303971	SACKO_15515
OG0008794	CAPO303046	SACKO_30610
OG0008799	CAPO304437	SACKO_22782
OG0008804	CAPO302280	SACKO_05230
OG0008816	CAPO305371	SACKO_15820
OG0008817	CAPO302532	SACKO_18550
OG0008823	CAPO306173	SACKO_19084
OG0008824	CAPO307205	SACKO_09284
OG0008829	CAPO303197	SACKO_19900
OG0008836	CAPO302250	SACKO_18823
OG0008837	CAPO307939	SACKO_04349
OG0008840	CAPO300288	SACKO_15658
OG0008844	CAPO302017	SACKO_25781
OG0008855	CAPO305952	SACKO_02603
OG0008872	CAPO300021	SACKO_08646
OG0008873	CAPO304889	SACKO_08548
OG0008877	CAPO307090	SACKO_19989
OG0008879	CAPO302991	SACKO_20201
OG0008882	CAPO300698, CAPO305470	SACKO_24854
OG0008883	CAPO307045	SACKO_05755
OG0008891	CAPO308327, CAPO306577	SACKO_30271
OG0008903	CAPO303747	SACKO_26101
OG0008910	CAPO301796	SACKO_04009
OG0008913	CAPO300541	SACKO_21481, SACKO_20693
OG0008917	CAPO306124	SACKO_07586
OG0008923	CAPO301602	SACKO_02295
OG0008937	CAPO306450	SACKO_20759
OG0008946	CAPO302886	SACKO_11586
OG0008953	CAPO302096	SACKO_32913
OG0008955	CAPO308117	SACKO_11388
OG0008959	CAPO308005	SACKO_29424
OG0008962	CAPO301542	SACKO_12361
OG0008969	CAPO306557	SACKO_26759
OG0008977	CAPO303125	SACKO_06523
OG0008990	CAPO301077	SACKO_19986
OG0009012	CAPO301549	SACKO_27754
OG0009052	CAPO308131	SACKO_18314
OG0009066	CAPO303946	SACKO_08554
OG0009069	CAPO307868	SACKO_22563
OG0009070	CAPO304616	SACKO_14228
OG0009075	CAPO302751	SACKO_08724
OG0009078	CAPO306454	SACKO_08953
OG0009082	CAPO307883	SACKO_18411
OG0009090	CAPO302052	SACKO_30817
OG0009091	CAPO302198	SACKO_28669
OG0009096	CAPO307816	SACKO_31121
OG0009098	CAPO302843	SACKO_05295, SACKO_05290, SACKO_05296, SACKO_23169, SACKO_31318
OG0009102	CAPO300296	SACKO_19234
OG0009104	CAPO307672	SACKO_22039, SACKO_19633
OG0009105	CAPO307554	SACKO_20436
OG0009118	CAPO306907	SACKO_14882
OG0009128	CAPO308246	SACKO_08742
OG0009131	CAPO302501	SACKO_30816
OG0009135	CAPO302523	SACKO_20285
OG0009147	CAPO303040	SACKO_18096
OG0009151	CAPO301713	SACKO_01320
OG0009152	CAPO303724	SACKO_14212
OG0009153	CAPO300987	SACKO_03774
OG0009164	CAPO305979	SACKO_27024
OG0009165	CAPO303917	SACKO_30574
OG0009166	CAPO306637	SACKO_23331
OG0009169	CAPO307723	SACKO_30255
OG0009172	CAPO303130	SACKO_22965
OG0009174	CAPO306369	SACKO_16646
OG0009175	CAPO305249	SACKO_24256
OG0009176	CAPO302260	SACKO_24735
OG0009180	CAPO308017	SACKO_04379
OG0009181	CAPO303752	SACKO_21322
OG0009188	CAPO303052	SACKO_19697, SACKO_24756
OG0009193	CAPO304674	SACKO_18294
OG0009195	CAPO302713	SACKO_29540
OG0009196	CAPO302676	SACKO_10474
OG0009199	CAPO305271	SACKO_04595
OG0009203	CAPO306679	SACKO_26425
OG0009225	CAPO300867	SACKO_18531
OG0009230	CAPO304005	SACKO_13672
OG0009232	CAPO306362, CAPO300613	SACKO_11218
OG0009293	CAPO302359	SACKO_20951
OG0009297	CAPO302267	SACKO_10995
OG0009305	CAPO304439	SACKO_26689
OG0009307	CAPO305768	SACKO_28641
OG0009310	CAPO303191	SACKO_14268
OG0009311	CAPO300670	SACKO_15543, SACKO_15571
OG0009314	CAPO303717	SACKO_27933
OG0009334	CAPO306334	SACKO_30531
OG0009336	CAPO301042	SACKO_23168
OG0009339	CAPO303020	SACKO_08588
OG0009343	CAPO302053	SACKO_30811
OG0009344	CAPO305907	SACKO_28690
OG0009354	CAPO303841	SACKO_19950
OG0009358	CAPO307748	SACKO_12867
OG0009360	CAPO305111	SACKO_31490, SACKO_31475, SACKO_31489
OG0009361	CAPO301081	SACKO_22374
OG0009363	CAPO302266	SACKO_05773
OG0009370	CAPO305276	SACKO_29635
OG0009371	CAPO302126	SACKO_27971
OG0009374	CAPO307954	SACKO_25139
OG0009382	CAPO307453	SACKO_00235
OG0009385	CAPO308166	SACKO_21275
OG0009386	CAPO308276	SACKO_07139
OG0009389	CAPO302985	SACKO_14693
OG0009394	CAPO306321	SACKO_14569
OG0009400	CAPO300534	SACKO_28914
OG0009415	CAPO304010	SACKO_23263
OG0009419	CAPO301909	SACKO_27854
OG0009440	CAPO303442, CAPO307150, CAPO308108	SACKO_11969
OG0009451	CAPO304190	SACKO_25610
OG0009452	CAPO304474	SACKO_27896
OG0009472	CAPO304554	SACKO_20621, SACKO_13646
OG0009474	CAPO307974	SACKO_03262
OG0009483	CAPO301155	SACKO_30395
OG0009492	CAPO308278, CAPO305357	SACKO_22353, SACKO_22354
OG0009543	CAPO302200	SACKO_04418, SACKO_04373
OG0009555	CAPO302201	SACKO_13517
OG0009584	CAPO300268	SACKO_30196
OG0009587	CAPO302994	SACKO_28198
OG0009599	CAPO300676	SACKO_14788
OG0009604	CAPO307674	SACKO_11284
OG0009610	CAPO306556	SACKO_03021
OG0009617	CAPO304819	SACKO_02296
OG0009620	CAPO303211	SACKO_03840
OG0009629	CAPO304001	SACKO_03564
OG0009630	CAPO307063	SACKO_20668
OG0009634	CAPO300161	SACKO_30777
OG0009639	CAPO302947	SACKO_04437
OG0009651	CAPO301716	SACKO_12016
OG0009654	CAPO304675	SACKO_33358
OG0009663	CAPO301430	SACKO_24584
OG0009676	CAPO302100	SACKO_17418
OG0009677	CAPO301926, CAPO305625	SACKO_29062, SACKO_29069
OG0009683	CAPO307930	SACKO_03998
OG0009695	CAPO305380	SACKO_01167
OG0009700	CAPO301696	SACKO_32801
OG0009703	CAPO304925	SACKO_19141
OG0009707	CAPO300362	SACKO_00490
OG0009865	CAPO301086	SACKO_14280
OG0009870	CAPO307177	SACKO_04890
OG0009886	CAPO306684	SACKO_12499
OG0009887	CAPO304717	SACKO_25184
OG0009890	CAPO304901	SACKO_17007
OG0009899	CAPO305540	SACKO_12353
OG0009903	CAPO304229	SACKO_01702, SACKO_10189, SACKO_20214
OG0009906	CAPO304048	SACKO_15152
OG0009911	CAPO305191	SACKO_31071
OG0009914	CAPO305280	SACKO_27036
OG0009916	CAPO303534	SACKO_31085
OG0009920	CAPO301007	SACKO_03617
OG0009921	CAPO301535	SACKO_05207
OG0009922	CAPO306699	SACKO_28016
OG0009926	CAPO304251	SACKO_19794
OG0009949	CAPO306063	SACKO_19026
OG0009959	CAPO300346	SACKO_30438
OG0009976	CAPO304620	SACKO_25985
OG0009994	CAPO302402	SACKO_05573
OG0010022	CAPO301184	SACKO_14488
OG0010033	CAPO304431	SACKO_23567
OG0010047	CAPO303938	SACKO_33922
OG0010048	CAPO302482	SACKO_28372
OG0010125	CAPO307044	SACKO_08902
OG0010126	CAPO301111	SACKO_02921
OG0010137	CAPO306569	SACKO_33987, SACKO_32489
OG0010139	CAPO300252	SACKO_24883
OG0010150	CAPO303024	SACKO_08786
OG0010155	CAPO304770	SACKO_00087
OG0010172	CAPO305674	SACKO_24273
OG0010189	CAPO301469	SACKO_26586
OG0010196	CAPO301661, CAPO305383	SACKO_01587
OG0010213	CAPO301027	SACKO_29035
OG0010218	CAPO302550	SACKO_25562
OG0010229	CAPO300233, CAPO300527	SACKO_19083
OG0010240	CAPO303412	SACKO_05055
OG0010244	CAPO301765	SACKO_17677
OG0010252	CAPO304663	SACKO_25487
OG0010254	CAPO307982	SACKO_16999
OG0010256	CAPO302740	SACKO_15702, SACKO_15699
OG0010276	CAPO303860	SACKO_11566
OG0010323	CAPO305906	SACKO_14514, SACKO_14389
OG0010346	CAPO300263	SACKO_20429
OG0010352	CAPO305923	SACKO_27056
OG0010353	CAPO307555, CAPO301203	SACKO_21698
OG0010353	CAPO300261	SACKO_16192
OG0010372	CAPO307603	SACKO_03750
OG0010487	CAPO304418	SACKO_15075
OG0010492	CAPO302373	SACKO_12255
OG0010499	CAPO301617	SACKO_25743
OG0010503	CAPO300209	SACKO_33557
OG0010525	CAPO303308	SACKO_00461
OG0010528	CAPO305757	SACKO_04694
OG0010531	CAPO306773, CAPO306779	SACKO_11829
OG0010545	CAPO305227	SACKO_14963
OG0010563	CAPO300739	SACKO_18078
OG0010568	CAPO301174	SACKO_15161
OG0010574	CAPO308072	SACKO_08942
OG0010575	CAPO304323	SACKO_17024
OG0010583	CAPO304585	SACKO_33289
OG0010600	CAPO305919	SACKO_32074
OG0010601	CAPO308252	SACKO_07074
OG0010605	CAPO307655	SACKO_15115
OG0010612	CAPO307121	SACKO_11580
OG0010643	CAPO307317	SACKO_00975
OG0010713	CAPO304252	SACKO_11154, SACKO_18658
OG0010841	CAPO305667	SACKO_07801
OG0010875	CAPO307033	SACKO_16029
OG0010876	CAPO307416	SACKO_03304
OG0010880	CAPO303091	SACKO_04359
OG0010885	CAPO303506	SACKO_12824
OG0010890	CAPO305999	SACKO_24324
OG0010893	CAPO300796	SACKO_16015
OG0010914	CAPO300508	SACKO_25894
OG0010927	CAPO307216	SACKO_08738
OG0010930	CAPO302013	SACKO_10302
OG0010934	CAPO300554	SACKO_05217, SACKO_03529
OG0010958	CAPO300004	SACKO_18582, SACKO_26986
OG0010974	CAPO301138	SACKO_14504
OG0011094	CAPO303986	SACKO_14684, SACKO_14671, SACKO_22875
OG0011111	CAPO300518	SACKO_12576
OG0011205	CAPO300343	SACKO_06234
OG0011208	CAPO307220	SACKO_03646
OG0011234	CAPO300622	SACKO_27364
OG0011256	CAPO307482	SACKO_22263
