Orthogroup	CAPO3	ASTMX
OG0006962	CAPO307572	ASTMX00716
OG0006964	CAPO306352	ASTMX21391
OG0006966	CAPO304695	ASTMX09198
OG0006967	CAPO303820	ASTMX07737
OG0006968	CAPO301435	ASTMX20101
OG0006969	CAPO306618	ASTMX15725
OG0006970	CAPO304851	ASTMX10956, ASTMX17588
OG0006971	CAPO303658	ASTMX14444
OG0006975	CAPO306893	ASTMX05767
OG0006977	CAPO305268	ASTMX13939
OG0006978	CAPO304336	ASTMX03349
OG0006979	CAPO300168	ASTMX20387
OG0006980	CAPO305562	ASTMX08911
OG0006982	CAPO305716	ASTMX06903
OG0006983	CAPO300916	ASTMX04803
OG0006989	CAPO302679	ASTMX13258
OG0006990	CAPO300763	ASTMX12780
OG0006991	CAPO303392	ASTMX17290
OG0006992	CAPO305740	ASTMX01520
OG0006993	CAPO305954	ASTMX15549, ASTMX15550
OG0006994	CAPO306564	ASTMX16722
OG0006995	CAPO306435	ASTMX13568
OG0006997	CAPO304873	ASTMX16081
OG0006998	CAPO301390	ASTMX20511
OG0006999	CAPO303913	ASTMX01835
OG0007001	CAPO305444	ASTMX14381
OG0007002	CAPO304225	ASTMX16784
OG0007003	CAPO302304	ASTMX07209, ASTMX15526
OG0007005	CAPO303654	ASTMX22123
OG0007007	CAPO302408	ASTMX02970
OG0007009	CAPO305960	ASTMX19873
OG0007010	CAPO301780	ASTMX11111
OG0007011	CAPO301128	ASTMX05849
OG0007012	CAPO304946	ASTMX09660
OG0007013	CAPO303300	ASTMX04505
OG0007015	CAPO305278	ASTMX17285
OG0007017	CAPO301345	ASTMX21710
OG0007018	CAPO300889	ASTMX14959
OG0007019	CAPO304408	ASTMX01540
OG0007020	CAPO303562, CAPO308296	ASTMX09751
OG0007021	CAPO306622	ASTMX12977
OG0007022	CAPO303253	ASTMX05294
OG0007024	CAPO302054	ASTMX00414
OG0007025	CAPO302785	ASTMX02047
OG0007026	CAPO304159	ASTMX05189
OG0007029	CAPO302104	ASTMX00701
OG0007032	CAPO304830	ASTMX00154
OG0007033	CAPO305180	ASTMX01258
OG0007034	CAPO306932	ASTMX14249
OG0007038	CAPO302068	ASTMX01792
OG0007040	CAPO306537	ASTMX09108
OG0007042	CAPO307996	ASTMX10661
OG0007043	CAPO305780	ASTMX12586
OG0007044	CAPO307221	ASTMX08265
OG0007045	CAPO305958	ASTMX05785
OG0007046	CAPO305591	ASTMX11335
OG0007047	CAPO305693	ASTMX00903
OG0007048	CAPO302164	ASTMX04983, ASTMX07732
OG0007049	CAPO305031	ASTMX02583
OG0007050	CAPO307898	ASTMX11641
OG0007055	CAPO304778	ASTMX13195
OG0007057	CAPO304630	ASTMX12425
OG0007058	CAPO301734, CAPO304572	ASTMX07059
OG0007059	CAPO303590, CAPO303318	ASTMX01512
OG0007061	CAPO305340	ASTMX10503
OG0007062	CAPO302545	ASTMX15159
OG0007063	CAPO308261	ASTMX10117
OG0007065	CAPO301537	ASTMX06285
OG0007068	CAPO307887	ASTMX10090
OG0007071	CAPO301761	ASTMX08483
OG0007072	CAPO306160	ASTMX07084
OG0007073	CAPO302936	ASTMX19088
OG0007074	CAPO306910	ASTMX18317
OG0007076	CAPO300474	ASTMX16160
OG0007081	CAPO305760	ASTMX07386
OG0007084	CAPO307673	ASTMX21153
OG0007086	CAPO306079	ASTMX07211
OG0007089	CAPO300706	ASTMX02285
OG0007090	CAPO300368	ASTMX06534, ASTMX02841
OG0007091	CAPO304945	ASTMX11325
OG0007092	CAPO304498, CAPO305528	ASTMX01277
OG0007093	CAPO308175	ASTMX22411, ASTMX21833
OG0007094	CAPO301835	ASTMX08477
OG0007095	CAPO304293	ASTMX09063
OG0007097	CAPO302515	ASTMX19019
OG0007098	CAPO301993	ASTMX01065
OG0007099	CAPO304218	ASTMX18632, ASTMX18631
OG0007100	CAPO302645	ASTMX09252
OG0007105	CAPO303780	ASTMX19209
OG0007106	CAPO302226	ASTMX00806
OG0007112	CAPO303793	ASTMX05122
OG0007114	CAPO305243	ASTMX13798
OG0007118	CAPO306502	ASTMX14472
OG0007119	CAPO303656	ASTMX05484
OG0007121	CAPO305337	ASTMX18720
OG0007122	CAPO302728	ASTMX04799
OG0007124	CAPO307876	ASTMX09795
OG0007127	CAPO305077	ASTMX12250, ASTMX01819
OG0007128	CAPO303539	ASTMX15167
OG0007130	CAPO302224	ASTMX16072
OG0007131	CAPO304315	ASTMX13441
OG0007132	CAPO301608	ASTMX04322
OG0007133	CAPO305338	ASTMX21250
OG0007134	CAPO302517	ASTMX16982
OG0007137	CAPO303287	ASTMX18044
OG0007138	CAPO307436	ASTMX13115
OG0007139	CAPO302325	ASTMX04012
OG0007141	CAPO306130	ASTMX17349
OG0007143	CAPO307276	ASTMX01334
OG0007144	CAPO301797	ASTMX14074
OG0007145	CAPO305008	ASTMX08637
OG0007147	CAPO305032	ASTMX13962
OG0007150	CAPO304704	ASTMX03541
OG0007154	CAPO302715	ASTMX04579
OG0007158	CAPO303011	ASTMX13778, ASTMX13779
OG0007160	CAPO301230	ASTMX19280
OG0007162	CAPO305815	ASTMX03979
OG0007163	CAPO306908	ASTMX14930
OG0007165	CAPO300764	ASTMX02974
OG0007166	CAPO301841	ASTMX12427
OG0007168	CAPO304836	ASTMX12719
OG0007173	CAPO305749, CAPO300679	ASTMX08040
OG0007174	CAPO304732	ASTMX15803
OG0007175	CAPO300929	ASTMX08991
OG0007176	CAPO305825	ASTMX19988
OG0007178	CAPO306843	ASTMX03848
OG0007180	CAPO300869	ASTMX07909
OG0007181	CAPO302549	ASTMX06406, ASTMX09641
OG0007182	CAPO302258	ASTMX03504
OG0007183	CAPO303453	ASTMX05746
OG0007184	CAPO304626	ASTMX04306
OG0007186	CAPO306272	ASTMX01462
OG0007191	CAPO307327	ASTMX21840
OG0007192	CAPO307148	ASTMX07871
OG0007199	CAPO300510	ASTMX12249, ASTMX15392
OG0007201	CAPO305686	ASTMX04910
OG0007204	CAPO305874	ASTMX05488, ASTMX20399
OG0007208	CAPO306253	ASTMX11191
OG0007213	CAPO300546	ASTMX14168
OG0007248	CAPO305807	ASTMX11925
OG0007251	CAPO307515	ASTMX21422
OG0007254	CAPO300342	ASTMX14077
OG0007258	CAPO301895	ASTMX15166
OG0007261	CAPO306348	ASTMX18822, ASTMX21778
OG0007266	CAPO305560	ASTMX02148
OG0007269	CAPO305691	ASTMX01325
OG0007272	CAPO303817, CAPO303673	ASTMX05229
OG0007273	CAPO305134	ASTMX07371
OG0007279	CAPO302557	ASTMX12215
OG0007281	CAPO304423	ASTMX19835
OG0007282	CAPO300960	ASTMX13185
OG0007283	CAPO304757	ASTMX04985, ASTMX12322
OG0007291	CAPO307621	ASTMX18522
OG0007292	CAPO302024	ASTMX06760
OG0007293	CAPO301970	ASTMX00876
OG0007297	CAPO305876	ASTMX03978
OG0007299	CAPO308254	ASTMX19667
OG0007300	CAPO301046	ASTMX11999
OG0007301	CAPO301996	ASTMX00922
OG0007302	CAPO307174	ASTMX06041
OG0007303	CAPO302064	ASTMX10541
OG0007304	CAPO306505	ASTMX20413
OG0007305	CAPO303443	ASTMX03479
OG0007307	CAPO304518, CAPO304185	ASTMX04207
OG0007309	CAPO300726	ASTMX11583
OG0007314	CAPO307151	ASTMX10223
OG0007317	CAPO306655	ASTMX22022
OG0007319	CAPO300742	ASTMX07462
OG0007320	CAPO300324	ASTMX12409
OG0007321	CAPO307651	ASTMX11807
OG0007322	CAPO301300	ASTMX11199
OG0007325	CAPO305675	ASTMX02559
OG0007326	CAPO304342	ASTMX05141
OG0007329	CAPO306408	ASTMX09140
OG0007330	CAPO300366	ASTMX02261
OG0007335	CAPO304929	ASTMX08086
OG0007336	CAPO304895	ASTMX07496
OG0007339	CAPO300192	ASTMX02641
OG0007341	CAPO300898	ASTMX04204
OG0007342	CAPO300397	ASTMX19872
OG0007343	CAPO305744	ASTMX18185
OG0007347	CAPO302872	ASTMX19348
OG0007348	CAPO307161	ASTMX04174
OG0007352	CAPO306052	ASTMX15445
OG0007353	CAPO302025	ASTMX00421
OG0007354	CAPO303485	ASTMX09586
OG0007355	CAPO307111	ASTMX20506
OG0007356	CAPO306331	ASTMX09436
OG0007357	CAPO304967	ASTMX00212
OG0007358	CAPO304741	ASTMX13640, ASTMX13639
OG0007361	CAPO305039	ASTMX04257
OG0007363	CAPO304834	ASTMX09519
OG0007364	CAPO303075	ASTMX19884
OG0007365	CAPO306500	ASTMX11544
OG0007366	CAPO305485	ASTMX07911
OG0007367	CAPO305088	ASTMX16066
OG0007368	CAPO305250	ASTMX21920, ASTMX21921
OG0007369	CAPO300391	ASTMX07879
OG0007371	CAPO305453	ASTMX13154
OG0007372	CAPO307960	ASTMX12516
OG0007373	CAPO301099	ASTMX14113
OG0007376	CAPO302556	ASTMX15253
OG0007377	CAPO306927	ASTMX03790
OG0007378	CAPO307557	ASTMX18122
OG0007379	CAPO305130	ASTMX14785
OG0007380	CAPO300141	ASTMX04916
OG0007381	CAPO303646	ASTMX20401
OG0007382	CAPO305525	ASTMX17402
OG0007385	CAPO304120	ASTMX09213
OG0007387	CAPO304030	ASTMX15746
OG0007388	CAPO306166	ASTMX22670
OG0007391	CAPO304827	ASTMX13069
OG0007392	CAPO303501	ASTMX19324
OG0007393	CAPO301859	ASTMX01350
OG0007395	CAPO302788	ASTMX01531
OG0007396	CAPO302581	ASTMX12830, ASTMX12829
OG0007397	CAPO300434	ASTMX14034
OG0007399	CAPO306050	ASTMX13453
OG0007401	CAPO302124	ASTMX12789
OG0007402	CAPO306401	ASTMX15982
OG0007405	CAPO303800	ASTMX02602
OG0007407	CAPO306953	ASTMX12099
OG0007408	CAPO303491	ASTMX09058
OG0007409	CAPO305402	ASTMX07509
OG0007411	CAPO300699	ASTMX13621
OG0007412	CAPO302107	ASTMX13610
OG0007414	CAPO300363	ASTMX05497
OG0007415	CAPO307758, CAPO301270	ASTMX16034, ASTMX16033
OG0007417	CAPO303652	ASTMX20315
OG0007418	CAPO300947	ASTMX04419
OG0007421	CAPO301566	ASTMX05344
OG0007422	CAPO301771	ASTMX19693
OG0007424	CAPO304349	ASTMX15981
OG0007425	CAPO303896	ASTMX02596
OG0007428	CAPO301768	ASTMX08697
OG0007431	CAPO304150	ASTMX01820
OG0007432	CAPO307504	ASTMX14921
OG0007433	CAPO307042	ASTMX17755
OG0007437	CAPO302606	ASTMX18512, ASTMX04683
OG0007439	CAPO300813	ASTMX19373
OG0007440	CAPO302516	ASTMX05556
OG0007441	CAPO304615	ASTMX09117
OG0007442	CAPO308291	ASTMX06460
OG0007446	CAPO303088	ASTMX05100
OG0007451	CAPO303173	ASTMX12754
OG0007455	CAPO303919	ASTMX07952
OG0007456	CAPO301020	ASTMX09758
OG0007457	CAPO302854	ASTMX13240
OG0007458	CAPO300350	ASTMX22316
OG0007459	CAPO304746	ASTMX04370
OG0007462	CAPO300088	ASTMX13256
OG0007463	CAPO300212	ASTMX08538
OG0007470	CAPO304669	ASTMX16381, ASTMX00497
OG0007471	CAPO307438	ASTMX05581
OG0007472	CAPO302245	ASTMX08198
OG0007473	CAPO303433	ASTMX04881
OG0007476	CAPO303558	ASTMX18971
OG0007478	CAPO301266	ASTMX10619
OG0007480	CAPO306792	ASTMX07621
OG0007482	CAPO307266	ASTMX15375
OG0007483	CAPO300503	ASTMX18379
OG0007484	CAPO302421	ASTMX16513
OG0007488	CAPO308146	ASTMX15704
OG0007490	CAPO303421	ASTMX11459
OG0007491	CAPO304949	ASTMX21855
OG0007494	CAPO300105	ASTMX10193
OG0007496	CAPO306996	ASTMX22765
OG0007498	CAPO306301	ASTMX21105
OG0007499	CAPO302974	ASTMX03949
OG0007503	CAPO308251	ASTMX06574
OG0007506	CAPO305836	ASTMX01578
OG0007508	CAPO306367	ASTMX03316
OG0007509	CAPO301428	ASTMX09639
OG0007510	CAPO303897	ASTMX02461
OG0007513	CAPO308263	ASTMX22406, ASTMX07121
OG0007515	CAPO300264	ASTMX11064
OG0007518	CAPO304172	ASTMX22420
OG0007519	CAPO307472	ASTMX02575
OG0007524	CAPO306111	ASTMX11833
OG0007525	CAPO300836	ASTMX02842
OG0007527	CAPO306220	ASTMX20421, ASTMX12338
OG0007529	CAPO307735	ASTMX06570
OG0007531	CAPO301562	ASTMX21127
OG0007541	CAPO301788	ASTMX01290
OG0007546	CAPO301193	ASTMX08577
OG0007550	CAPO301421, CAPO302720, CAPO300311, CAPO304075	ASTMX22113, ASTMX11768, ASTMX18793
OG0007582	CAPO305253	ASTMX04137
OG0007586	CAPO305648	ASTMX18851
OG0007588	CAPO306467	ASTMX16311
OG0007591	CAPO302671	ASTMX10219
OG0007594	CAPO307951	ASTMX19718
OG0007597	CAPO302699	ASTMX12506
OG0007601	CAPO303119	ASTMX14174
OG0007602	CAPO307324	ASTMX12453
OG0007603	CAPO301881	ASTMX06253
OG0007604	CAPO302471	ASTMX02553
OG0007606	CAPO303879	ASTMX08449
OG0007607	CAPO304420	ASTMX05677
OG0007611	CAPO300602	ASTMX01317
OG0007613	CAPO304725	ASTMX02855
OG0007614	CAPO307463	ASTMX02573
OG0007615	CAPO302208	ASTMX21643
OG0007616	CAPO305524	ASTMX07503, ASTMX07502
OG0007617	CAPO306965	ASTMX10087
OG0007619	CAPO307079	ASTMX18208
OG0007621	CAPO302700	ASTMX08854
OG0007622	CAPO304123	ASTMX11258
OG0007624	CAPO306507	ASTMX07491
OG0007629	CAPO306379	ASTMX13084
OG0007633	CAPO303133	ASTMX02751
OG0007634	CAPO301291	ASTMX19337
OG0007640	CAPO305938	ASTMX17837, ASTMX02941
OG0007646	CAPO303345	ASTMX00141
OG0007648	CAPO303467	ASTMX09097
OG0007653	CAPO304087	ASTMX11577
OG0007656	CAPO306133	ASTMX02152
OG0007657	CAPO302526	ASTMX19589
OG0007660	CAPO308074	ASTMX11758
OG0007663	CAPO303269	ASTMX21598
OG0007666	CAPO302483	ASTMX17057, ASTMX14860
OG0007673	CAPO306691	ASTMX05762
OG0007674	CAPO307516	ASTMX20726
OG0007676	CAPO301687	ASTMX19972
OG0007677	CAPO302393	ASTMX14237
OG0007680	CAPO301892	ASTMX05414
OG0007685	CAPO307242	ASTMX02773
OG0007687	CAPO301616	ASTMX17669
OG0007690	CAPO306330	ASTMX14447
OG0007691	CAPO306763	ASTMX14360
OG0007692	CAPO304764	ASTMX14270
OG0007694	CAPO300777	ASTMX07418
OG0007698	CAPO302218	ASTMX10373
OG0007704	CAPO307102	ASTMX12994
OG0007708	CAPO302223	ASTMX05720
OG0007709	CAPO305895	ASTMX10589
OG0007712	CAPO301491	ASTMX07651
OG0007713	CAPO305624	ASTMX19622
OG0007714	CAPO301857	ASTMX01182
OG0007721	CAPO303794	ASTMX05840
OG0007722	CAPO300661	ASTMX00744
OG0007727	CAPO301122	ASTMX14601
OG0007728	CAPO300608	ASTMX06139
OG0007729	CAPO302375	ASTMX18244
OG0007739	CAPO306247	ASTMX06348
OG0007741	CAPO305702	ASTMX04638
OG0007744	CAPO302276	ASTMX19319
OG0007749	CAPO303871	ASTMX05167
OG0007751	CAPO306625	ASTMX19310
OG0007752	CAPO303736	ASTMX18140
OG0007754	CAPO307268	ASTMX14947
OG0007758	CAPO302132	ASTMX04015
OG0007759	CAPO304951	ASTMX08280
OG0007766	CAPO305894	ASTMX07721
OG0007767	CAPO304549	ASTMX08912
OG0007769	CAPO301827	ASTMX18905
OG0007770	CAPO306211	ASTMX10721
OG0007771	CAPO302978	ASTMX10494
OG0007772	CAPO304662	ASTMX00533
OG0007776	CAPO303389	ASTMX10383
OG0007781	CAPO301676	ASTMX02218
OG0007782	CAPO301686	ASTMX07331
OG0007783	CAPO302092	ASTMX17810
OG0007784	CAPO307704	ASTMX15989
OG0007786	CAPO302428	ASTMX18635
OG0007787	CAPO307455	ASTMX02068
OG0007789	CAPO305782	ASTMX16141
OG0007791	CAPO305711	ASTMX00738
OG0007793	CAPO308075	ASTMX05505
OG0007794	CAPO300123	ASTMX15194
OG0007801	CAPO304268	ASTMX20707
OG0007802	CAPO304335, CAPO304333	ASTMX10115
OG0007803	CAPO301792	ASTMX11582
OG0007804	CAPO302116	ASTMX02512
OG0007807	CAPO300823	ASTMX16145
OG0007810	CAPO306480	ASTMX08369
OG0007811	CAPO303448	ASTMX11168
OG0007813	CAPO300842	ASTMX07499
OG0007816	CAPO300570	ASTMX05675
OG0007820	CAPO308148	ASTMX15997
OG0007823	CAPO300300	ASTMX16149
OG0007825	CAPO304573	ASTMX18618
OG0007827	CAPO305582	ASTMX14411
OG0007829	CAPO305400	ASTMX21617
OG0007830	CAPO300733	ASTMX18257
OG0007831	CAPO306309	ASTMX04668
OG0007832	CAPO301843	ASTMX04594
OG0007833	CAPO303972	ASTMX05052
OG0007835	CAPO300924	ASTMX03027
OG0007836	CAPO305319	ASTMX04626
OG0007838	CAPO305759	ASTMX05098
OG0007840	CAPO301709	ASTMX15255
OG0007849	CAPO306245	ASTMX01357
OG0007850	CAPO308200	ASTMX03735
OG0007852	CAPO305092	ASTMX05348
OG0007854	CAPO300573	ASTMX08184
OG0007858	CAPO306180	ASTMX05032
OG0007859	CAPO304922	ASTMX14666
OG0007908	CAPO305292	ASTMX15245
OG0007913	CAPO303796	ASTMX06223
OG0007917	CAPO301739	ASTMX00109
OG0007918	CAPO306768	ASTMX11806
OG0007926	CAPO306159	ASTMX09675
OG0007929	CAPO305925	ASTMX06749
OG0007934	CAPO306627, CAPO304422	ASTMX12712
OG0007936	CAPO302586	ASTMX01223
OG0007941	CAPO303397	ASTMX14695
OG0007943	CAPO303432	ASTMX09388
OG0007947	CAPO304390	ASTMX14167
OG0007948	CAPO300847	ASTMX03507
OG0007952	CAPO304443	ASTMX22285
OG0007957	CAPO307185	ASTMX08905
OG0007958	CAPO307613	ASTMX18083
OG0007961	CAPO300412	ASTMX06510, ASTMX11169
OG0007962	CAPO304291	ASTMX18003
OG0007966	CAPO300853	ASTMX13642
OG0007967	CAPO303649	ASTMX14204
OG0007968	CAPO302503	ASTMX06631
OG0007971	CAPO306113	ASTMX14279
OG0007973	CAPO303148	ASTMX06438
OG0007974	CAPO308066	ASTMX03195
OG0007975	CAPO300899	ASTMX05689
OG0007978	CAPO300419	ASTMX18483
OG0007979	CAPO301049	ASTMX21845
OG0007983	CAPO304535, CAPO302820	ASTMX18415
OG0007984	CAPO304783	ASTMX05644
OG0007986	CAPO301210	ASTMX08203
OG0007988	CAPO307013	ASTMX06904
OG0007990	CAPO302135	ASTMX10148
OG0007991	CAPO303503	ASTMX15639
OG0007996	CAPO301705	ASTMX06882
OG0007997	CAPO302071	ASTMX03766
OG0007999	CAPO305183	ASTMX07377
OG0008000	CAPO303381	ASTMX13017
OG0008002	CAPO306531	ASTMX12617, ASTMX23029
OG0008006	CAPO303383	ASTMX04524
OG0008008	CAPO306044	ASTMX04952
OG0008011	CAPO308001	ASTMX09223
OG0008012	CAPO301194	ASTMX14085
OG0008013	CAPO300786	ASTMX09598
OG0008016	CAPO307694	ASTMX14706
OG0008017	CAPO306337	ASTMX06391
OG0008018	CAPO303249	ASTMX02804
OG0008020	CAPO300340	ASTMX05825
OG0008025	CAPO300183	ASTMX12319, ASTMX04979
OG0008027	CAPO300126	ASTMX13655
OG0008028	CAPO308036	ASTMX09119
OG0008030	CAPO303940	ASTMX10317
OG0008031	CAPO301663	ASTMX14362
OG0008033	CAPO307763	ASTMX11477
OG0008038	CAPO303434	ASTMX02104
OG0008041	CAPO304528	ASTMX12610
OG0008045	CAPO304124	ASTMX12019
OG0008046	CAPO303942	ASTMX10231
OG0008049	CAPO303430	ASTMX03509
OG0008050	CAPO301839	ASTMX21251
OG0008051	CAPO306666	ASTMX21396
OG0008053	CAPO307475	ASTMX12568
OG0008055	CAPO304973	ASTMX13290
OG0008056	CAPO305715	ASTMX18151
OG0008060	CAPO301527	ASTMX00993
OG0008062	CAPO307985	ASTMX21745
OG0008069	CAPO302773	ASTMX07898
OG0008071	CAPO303085	ASTMX03165
OG0008072	CAPO304116	ASTMX05212, ASTMX09244
OG0008075	CAPO304938	ASTMX01773
OG0008077	CAPO303807	ASTMX12175
OG0008079	CAPO305873	ASTMX06132
OG0008082	CAPO303589	ASTMX12613
OG0008083	CAPO305526	ASTMX17394
OG0008085	CAPO306772, CAPO306778	ASTMX12950
OG0008091	CAPO301577	ASTMX19021
OG0008094	CAPO302837	ASTMX20288, ASTMX22755
OG0008098	CAPO301911	ASTMX07610
OG0008100	CAPO303437	ASTMX03221
OG0008103	CAPO302032	ASTMX04700
OG0008104	CAPO303964	ASTMX01493
OG0008105	CAPO301825	ASTMX21863
OG0008106	CAPO300930	ASTMX09221
OG0008109	CAPO302029	ASTMX09340
OG0008110	CAPO307398	ASTMX22389
OG0008111	CAPO300295	ASTMX00256
OG0008113	CAPO306004	ASTMX03400
OG0008117	CAPO307273	ASTMX09862
OG0008125	CAPO301486	ASTMX17877, ASTMX17876
OG0008126	CAPO301598	ASTMX09175
OG0008136	CAPO306527	ASTMX05309
OG0008143	CAPO303100	ASTMX04098
OG0008196	CAPO305556	ASTMX23059
OG0008201	CAPO303869	ASTMX09451
OG0008202	CAPO303070	ASTMX03742
OG0008203	CAPO300798	ASTMX19811
OG0008206	CAPO300194	ASTMX20685
OG0008208	CAPO301623	ASTMX00803
OG0008219	CAPO303960	ASTMX06142
OG0008230	CAPO302415	ASTMX07030
OG0008234	CAPO303355	ASTMX01454
OG0008238	CAPO301578	ASTMX09061
OG0008239	CAPO300821	ASTMX12116
OG0008244	CAPO305920	ASTMX15599
OG0008247	CAPO301105	ASTMX07301
OG0008249	CAPO305940	ASTMX18967
OG0008251	CAPO306974	ASTMX10590
OG0008252	CAPO301636	ASTMX00916
OG0008254	CAPO307977	ASTMX23064
OG0008256	CAPO302660	ASTMX17540
OG0008260	CAPO300752	ASTMX16213
OG0008263	CAPO305878	ASTMX04702
OG0008266	CAPO300538	ASTMX00516
OG0008267	CAPO305434	ASTMX01983
OG0008268	CAPO307500	ASTMX13098
OG0008269	CAPO301506	ASTMX00172
OG0008270	CAPO300872	ASTMX05004
OG0008271	CAPO300716	ASTMX02441
OG0008272	CAPO308267	ASTMX02144
OG0008273	CAPO300883	ASTMX20632
OG0008281	CAPO304839	ASTMX04747
OG0008283	CAPO300148	ASTMX10630
OG0008295	CAPO301876	ASTMX11570
OG0008297	CAPO301044	ASTMX09763
OG0008299	CAPO302513	ASTMX22498
OG0008304	CAPO304565	ASTMX16712
OG0008305	CAPO307576	ASTMX19225
OG0008307	CAPO301267	ASTMX16302
OG0008308	CAPO301770	ASTMX11897
OG0008309	CAPO301941	ASTMX02384
OG0008313	CAPO305984	ASTMX11072
OG0008318	CAPO308255	ASTMX09685
OG0008323	CAPO307881	ASTMX15432
OG0008325	CAPO305284	ASTMX00425
OG0008327	CAPO305580	ASTMX06973
OG0008335	CAPO303407	ASTMX05694
OG0008336	CAPO301347	ASTMX08324
OG0008337	CAPO300735	ASTMX00051
OG0008339	CAPO307257	ASTMX03874
OG0008343	CAPO302270	ASTMX00850
OG0008345	CAPO301947	ASTMX20388
OG0008346	CAPO307261	ASTMX11312
OG0008348	CAPO303902	ASTMX20046
OG0008349	CAPO301052	ASTMX10702
OG0008350	CAPO306988	ASTMX04967
OG0008351	CAPO307792	ASTMX03463
OG0008354	CAPO304881	ASTMX18442
OG0008358	CAPO306438	ASTMX07242
OG0008367	CAPO303697	ASTMX06634, ASTMX17455
OG0008369	CAPO301896	ASTMX05885
OG0008386	CAPO306554	ASTMX01562
OG0008391	CAPO306819	ASTMX02368
OG0008400	CAPO300651	ASTMX14526
OG0008401	CAPO304023	ASTMX00700
OG0008403	CAPO300621	ASTMX05773
OG0008404	CAPO307542	ASTMX20864
OG0008406	CAPO304896	ASTMX18072
OG0008416	CAPO300816	ASTMX13524
OG0008419	CAPO302047	ASTMX10596
OG0008422	CAPO301678	ASTMX05627
OG0008424	CAPO300325	ASTMX15346, ASTMX06945
OG0008427	CAPO300837	ASTMX10257
OG0008432	CAPO301824	ASTMX12981
OG0008437	CAPO305258	ASTMX08980
OG0008444	CAPO305551	ASTMX14961
OG0008448	CAPO302399	ASTMX10975
OG0008515	CAPO307779, CAPO305410	ASTMX07431
OG0008516	CAPO306989	ASTMX13665
OG0008532	CAPO305346	ASTMX00717
OG0008533	CAPO306433	ASTMX01200
OG0008538	CAPO308019	ASTMX18002
OG0008540	CAPO306008	ASTMX04260
OG0008542	CAPO303728	ASTMX02856
OG0008546	CAPO306328	ASTMX09833
OG0008558	CAPO304939	ASTMX00604
OG0008570	CAPO306028	ASTMX20907
OG0008571	CAPO306528	ASTMX07202
OG0008572	CAPO302769	ASTMX03727
OG0008596	CAPO303431	ASTMX18487
OG0008601	CAPO308135	ASTMX17880
OG0008605	CAPO307450	ASTMX19311
OG0008616	CAPO300306	ASTMX06806
OG0008627	CAPO304143	ASTMX19874
OG0008633	CAPO307916	ASTMX03205
OG0008638	CAPO302585	ASTMX13762
OG0008639	CAPO304406	ASTMX00684
OG0008645	CAPO307683	ASTMX07453
OG0008654	CAPO302567	ASTMX07729
OG0008655	CAPO303594	ASTMX16167
OG0008656	CAPO305542	ASTMX14410
OG0008659	CAPO304842	ASTMX07929
OG0008661	CAPO305739	ASTMX10451
OG0008662	CAPO304364	ASTMX13467
OG0008669	CAPO302940	ASTMX15060
OG0008672	CAPO301934	ASTMX15742
OG0008673	CAPO307917	ASTMX01299
OG0008675	CAPO300293	ASTMX16544, ASTMX22353, ASTMX05622
OG0008676	CAPO303608	ASTMX01623
OG0008684	CAPO306544	ASTMX08648
OG0008685	CAPO305455	ASTMX02552
OG0008688	CAPO304510	ASTMX14400, ASTMX08331, ASTMX02100
OG0008689	CAPO306380	ASTMX19131
OG0008696	CAPO301935	ASTMX20735
OG0008762	CAPO303477, CAPO307966	ASTMX20796
OG0008775	CAPO303006	ASTMX18993
OG0008778	CAPO306085	ASTMX00262
OG0008785	CAPO301308	ASTMX20245, ASTMX20246
OG0008799	CAPO304437	ASTMX15819
OG0008804	CAPO302280	ASTMX08518
OG0008816	CAPO305371	ASTMX13364, ASTMX19256
OG0008818	CAPO306967	ASTMX15132
OG0008823	CAPO306173	ASTMX04422
OG0008829	CAPO303197	ASTMX13357
OG0008836	CAPO302250	ASTMX20691
OG0008837	CAPO307939	ASTMX04411
OG0008840	CAPO300288	ASTMX00694
OG0008844	CAPO302017	ASTMX15127
OG0008855	CAPO305952	ASTMX12096
OG0008856	CAPO301745	ASTMX22890, ASTMX13236
OG0008872	CAPO300021	ASTMX12775
OG0008882	CAPO300698, CAPO305470	ASTMX12762
OG0008883	CAPO307045	ASTMX01632
OG0008891	CAPO308327, CAPO306577	ASTMX12906
OG0008903	CAPO303747	ASTMX09688
OG0008910	CAPO301796	ASTMX10050
OG0008911	CAPO303875	ASTMX16087
OG0008913	CAPO300541	ASTMX13744
OG0008917	CAPO306124	ASTMX21882
OG0008923	CAPO301602	ASTMX13410
OG0008937	CAPO306450	ASTMX09782
OG0008938	CAPO300696	ASTMX11994
OG0008946	CAPO302886	ASTMX12188
OG0008953	CAPO302096	ASTMX05646, ASTMX18121
OG0008955	CAPO308117	ASTMX18637
OG0008959	CAPO308005	ASTMX05527
OG0008962	CAPO301542	ASTMX20725, ASTMX11716
OG0008969	CAPO306557	ASTMX07519, ASTMX17121
OG0008977	CAPO303125	ASTMX04109, ASTMX02701
OG0008990	CAPO301077	ASTMX12653
OG0009052	CAPO308131	ASTMX03066
OG0009069	CAPO307868	ASTMX12853
OG0009070	CAPO304616	ASTMX01340
OG0009075	CAPO302751	ASTMX13443
OG0009078	CAPO306454	ASTMX18620
OG0009091	CAPO302198	ASTMX11369
OG0009096	CAPO307816	ASTMX00593
