Orthogroup	CAPO3	BRALA
OG0007424	CAPO304349	BRALA19512
OG0007425	CAPO303896	BRALA18724
OG0007428	CAPO301768	BRALA14474
OG0007431	CAPO304150	BRALA00289
OG0007432	CAPO307504	BRALA05560
OG0007433	CAPO307042	BRALA02285
OG0007437	CAPO302606	BRALA11467
OG0007440	CAPO302516	BRALA15364
OG0007441	CAPO304615	BRALA25793
OG0007442	CAPO308291	BRALA00948
OG0007446	CAPO303088	BRALA24916
OG0007451	CAPO303173	BRALA19075
OG0007455	CAPO303919	BRALA23733
OG0007456	CAPO301020	BRALA10347
OG0007457	CAPO302854	BRALA01396
OG0007458	CAPO300350	BRALA00936
OG0007459	CAPO304746	BRALA25784
OG0007462	CAPO300088	BRALA04774
OG0007463	CAPO300212	BRALA34987
OG0007466	CAPO300471	BRALA04313
OG0007470	CAPO304669	BRALA00749
OG0007471	CAPO307438	BRALA03355
OG0007472	CAPO302245	BRALA15060
OG0007473	CAPO303433	BRALA14480
OG0007476	CAPO303558	BRALA05145
OG0007478	CAPO301266	BRALA07242
OG0007480	CAPO306792	BRALA27468
OG0007482	CAPO307266	BRALA05483
OG0007483	CAPO300503	BRALA14638
OG0007484	CAPO302421	BRALA34970, BRALA25018
OG0007488	CAPO308146	BRALA07730
OG0007490	CAPO303421	BRALA09759
OG0007491	CAPO304949	BRALA27933
OG0007494	CAPO300105	BRALA27579
OG0007496	CAPO306996	BRALA04764
OG0007498	CAPO306301	BRALA18534
OG0007499	CAPO302974	BRALA22115
OG0007503	CAPO308251	BRALA05826
OG0007506	CAPO305836	BRALA21570
OG0007509	CAPO301428	BRALA01191
OG0007510	CAPO303897	BRALA26388
OG0007513	CAPO308263	BRALA26098
OG0007515	CAPO300264	BRALA19434
OG0007518	CAPO304172	BRALA11045
OG0007519	CAPO307472	BRALA16478
OG0007524	CAPO306111	BRALA12115
OG0007525	CAPO300836	BRALA00802
OG0007527	CAPO306220	BRALA03350
OG0007529	CAPO307735	BRALA16768
OG0007531	CAPO301562	BRALA17602
OG0007539	CAPO301294	BRALA02189
OG0007541	CAPO301788	BRALA24666, BRALA31281
OG0007546	CAPO301193	BRALA06575
OG0007550	CAPO301421, CAPO302720, CAPO300311, CAPO304075	BRALA12482
OG0007582	CAPO305253	BRALA17102
OG0007586	CAPO305648	BRALA09264
OG0007588	CAPO306467	BRALA22913
OG0007591	CAPO302671	BRALA06678
OG0007594	CAPO307951	BRALA01388
OG0007597	CAPO302699	BRALA14989
OG0007601	CAPO303119	BRALA06275
OG0007602	CAPO307324	BRALA01092
OG0007603	CAPO301881	BRALA03223
OG0007604	CAPO302471	BRALA03083
OG0007606	CAPO303879	BRALA22619
OG0007607	CAPO304420	BRALA18781
OG0007611	CAPO300602	BRALA10782, BRALA10908
OG0007613	CAPO304725	BRALA26105, BRALA09491
OG0007614	CAPO307463	BRALA19107
OG0007615	CAPO302208	BRALA18987
OG0007616	CAPO305524	BRALA21883, BRALA21884
OG0007617	CAPO306965	BRALA14633
OG0007619	CAPO307079	BRALA15804
OG0007621	CAPO302700	BRALA05330
OG0007622	CAPO304123	BRALA12768
OG0007624	CAPO306507	BRALA09011
OG0007629	CAPO306379	BRALA14609
OG0007633	CAPO303133	BRALA00395
OG0007634	CAPO301291	BRALA03596
OG0007640	CAPO305938	BRALA13545
OG0007646	CAPO303345	BRALA28662
OG0007648	CAPO303467	BRALA16886
OG0007649	CAPO300338	BRALA25057
OG0007653	CAPO304087	BRALA01387
OG0007656	CAPO306133	BRALA28227
OG0007657	CAPO302526	BRALA02507
OG0007660	CAPO308074	BRALA24102
OG0007663	CAPO303269	BRALA23722
OG0007666	CAPO302483	BRALA33167
OG0007676	CAPO301687	BRALA24716
OG0007677	CAPO302393	BRALA27552
OG0007680	CAPO301892	BRALA29244, BRALA00113
OG0007685	CAPO307242	BRALA23469
OG0007686	CAPO307006	BRALA03570
OG0007687	CAPO301616	BRALA27367
OG0007690	CAPO306330	BRALA07457
OG0007691	CAPO306763	BRALA07253
OG0007692	CAPO304764	BRALA06346
OG0007694	CAPO300777	BRALA20549
OG0007698	CAPO302218	BRALA16601
OG0007704	CAPO307102	BRALA04558
OG0007708	CAPO302223	BRALA21010
OG0007709	CAPO305895	BRALA04067
OG0007712	CAPO301491	BRALA21710
OG0007713	CAPO305624	BRALA14454
OG0007714	CAPO301857	BRALA19211
OG0007721	CAPO303794	BRALA22357
OG0007722	CAPO300661	BRALA21943
OG0007727	CAPO301122	BRALA21003
OG0007728	CAPO300608	BRALA21819
OG0007729	CAPO302375	BRALA03408
OG0007732	CAPO302232	BRALA11518
OG0007739	CAPO306247	BRALA18839
OG0007741	CAPO305702	BRALA28913
OG0007744	CAPO302276	BRALA05195
OG0007749	CAPO303871	BRALA18940
OG0007751	CAPO306625	BRALA33971
OG0007752	CAPO303736	BRALA16189
OG0007754	CAPO307268	BRALA01279
OG0007757	CAPO305840	BRALA05183
OG0007758	CAPO302132	BRALA28225
OG0007759	CAPO304951	BRALA10072
OG0007760	CAPO305618, CAPO303194	BRALA03356
OG0007765	CAPO302630	BRALA03217
OG0007766	CAPO305894	BRALA25273
OG0007767	CAPO304549	BRALA19625
OG0007768	CAPO305420	BRALA19624
OG0007769	CAPO301827	BRALA10426
OG0007770	CAPO306211	BRALA26856
OG0007771	CAPO302978	BRALA17154
OG0007772	CAPO304662	BRALA14256
OG0007773	CAPO302396	BRALA11668, BRALA02134, BRALA11667
OG0007776	CAPO303389	BRALA01389
OG0007782	CAPO301686	BRALA03653
OG0007783	CAPO302092	BRALA06375
OG0007784	CAPO307704	BRALA31814, BRALA33762
OG0007786	CAPO302428	BRALA26160
OG0007787	CAPO307455	BRALA12709
OG0007789	CAPO305782	BRALA27109
OG0007791	CAPO305711	BRALA05718
OG0007793	CAPO308075	BRALA05293
OG0007794	CAPO300123	BRALA27571
OG0007801	CAPO304268	BRALA18634
OG0007802	CAPO304335, CAPO304333	BRALA13990
OG0007803	CAPO301792	BRALA12041
OG0007804	CAPO302116	BRALA17552
OG0007807	CAPO300823	BRALA11441
OG0007810	CAPO306480	BRALA25717
OG0007811	CAPO303448	BRALA27274
OG0007813	CAPO300842	BRALA13378
OG0007816	CAPO300570	BRALA08675
OG0007820	CAPO308148	BRALA30054
OG0007823	CAPO300300	BRALA17117
OG0007825	CAPO304573	BRALA04064
OG0007827	CAPO305582	BRALA26239
OG0007829	CAPO305400	BRALA12876
OG0007830	CAPO300733	BRALA07914
OG0007831	CAPO306309	BRALA34154
OG0007832	CAPO301843	BRALA02310, BRALA10819
OG0007833	CAPO303972	BRALA14984
OG0007835	CAPO300924	BRALA00895
OG0007836	CAPO305319	BRALA00326
OG0007838	CAPO305759	BRALA12878
OG0007840	CAPO301709	BRALA15126
OG0007849	CAPO306245	BRALA31006
OG0007852	CAPO305092	BRALA22715
OG0007854	CAPO300573	BRALA24517
OG0007858	CAPO306180	BRALA11551
OG0007859	CAPO304922	BRALA14553
OG0007866	CAPO307919	BRALA13127
OG0007879	CAPO305995	BRALA35720, BRALA27063
OG0007908	CAPO305292	BRALA26877
OG0007912	CAPO300094	BRALA14981
OG0007913	CAPO303796	BRALA17110
OG0007917	CAPO301739	BRALA35616, BRALA22429
OG0007918	CAPO306768	BRALA21791
OG0007926	CAPO306159	BRALA25041
OG0007929	CAPO305925	BRALA19972
OG0007934	CAPO306627, CAPO304422	BRALA00291
OG0007936	CAPO302586	BRALA09697
OG0007941	CAPO303397	BRALA16696
OG0007943	CAPO303432	BRALA08955
OG0007947	CAPO304390	BRALA21953
OG0007948	CAPO300847	BRALA23934
OG0007952	CAPO304443	BRALA04663
OG0007957	CAPO307185	BRALA10642
OG0007958	CAPO307613	BRALA21738
OG0007961	CAPO300412	BRALA14330
OG0007962	CAPO304291	BRALA35335, BRALA26967
OG0007966	CAPO300853	BRALA04442
OG0007967	CAPO303649	BRALA03723
OG0007968	CAPO302503	BRALA21749
OG0007971	CAPO306113	BRALA19533
OG0007973	CAPO303148	BRALA18923
OG0007974	CAPO308066	BRALA05720
OG0007975	CAPO300899	BRALA26783
OG0007978	CAPO300419	BRALA01087
OG0007979	CAPO301049	BRALA15926
OG0007982	CAPO306558	BRALA21295
OG0007984	CAPO304783	BRALA14202
OG0007986	CAPO301210	BRALA09512
OG0007988	CAPO307013	BRALA03214
OG0007990	CAPO302135	BRALA12460
OG0007994	CAPO307783	BRALA25978
OG0007996	CAPO301705	BRALA27572
OG0007997	CAPO302071	BRALA22191
OG0007999	CAPO305183	BRALA09129
OG0008000	CAPO303381	BRALA16665
OG0008002	CAPO306531	BRALA09632
OG0008005	CAPO303144	BRALA10917, BRALA10791
OG0008006	CAPO303383	BRALA06060
OG0008008	CAPO306044	BRALA18635
OG0008011	CAPO308001	BRALA20521
OG0008012	CAPO301194	BRALA14487, BRALA14488
OG0008013	CAPO300786	BRALA23684
OG0008016	CAPO307694	BRALA15634
OG0008017	CAPO306337	BRALA17211
OG0008018	CAPO303249	BRALA28380
OG0008020	CAPO300340	BRALA27130
OG0008025	CAPO300183	BRALA06316
OG0008027	CAPO300126	BRALA25111
OG0008028	CAPO308036	BRALA21166
OG0008030	CAPO303940	BRALA07301
OG0008031	CAPO301663	BRALA30757
OG0008033	CAPO305641	BRALA16320
OG0008038	CAPO303434	BRALA00052
OG0008041	CAPO304528	BRALA15327
OG0008045	CAPO304124	BRALA00416
OG0008046	CAPO303942	BRALA12449
OG0008049	CAPO303430	BRALA28424
OG0008050	CAPO301839	BRALA05347
OG0008051	CAPO306666	BRALA06514
OG0008053	CAPO307475	BRALA27848
OG0008055	CAPO304973	BRALA18953
OG0008056	CAPO305715	BRALA12095
OG0008060	CAPO301527	BRALA11739, BRALA11738
OG0008062	CAPO307985	BRALA29465
OG0008069	CAPO302773	BRALA05254
OG0008071	CAPO303085	BRALA07291
OG0008072	CAPO304116	BRALA18765
OG0008075	CAPO304938	BRALA16942
OG0008077	CAPO303807	BRALA25001
OG0008079	CAPO305873	BRALA08589
OG0008082	CAPO303589	BRALA15693
OG0008083	CAPO305526	BRALA28836
OG0008085	CAPO306772, CAPO306778	BRALA16435, BRALA31770
OG0008088	CAPO303270	BRALA28845
OG0008091	CAPO301577	BRALA30103
OG0008094	CAPO302837	BRALA15291
OG0008098	CAPO301911	BRALA30312
OG0008100	CAPO303437	BRALA16672
OG0008103	CAPO302032	BRALA34312
OG0008104	CAPO303964	BRALA06606
OG0008105	CAPO301825	BRALA33680
OG0008106	CAPO300930	BRALA26078, BRALA26076
OG0008109	CAPO302029	BRALA30499
OG0008110	CAPO307398	BRALA13888
OG0008111	CAPO300295	BRALA15647
OG0008113	CAPO306004	BRALA07943
OG0008117	CAPO307273	BRALA02820
OG0008120	CAPO306854	BRALA23874
OG0008122	CAPO306853	BRALA26542
OG0008125	CAPO301486	BRALA35372, BRALA34832
OG0008126	CAPO301598	BRALA14557
OG0008136	CAPO306527	BRALA20212
OG0008143	CAPO303100	BRALA28781
OG0008196	CAPO305556	BRALA17122
OG0008202	CAPO303070	BRALA16861
OG0008203	CAPO300798	BRALA03991
OG0008204	CAPO303341	BRALA33352, BRALA19971
OG0008206	CAPO300194	BRALA17145
OG0008208	CAPO301623	BRALA20062
OG0008219	CAPO303960	BRALA06408
OG0008230	CAPO302415	BRALA28895
OG0008234	CAPO303355	BRALA06578
OG0008238	CAPO301578	BRALA15105
OG0008239	CAPO300821	BRALA17929
OG0008244	CAPO305920	BRALA10429
OG0008247	CAPO301105	BRALA34550
OG0008249	CAPO305940	BRALA05292
OG0008251	CAPO306974	BRALA07938
OG0008252	CAPO301636	BRALA09548
OG0008254	CAPO307977	BRALA18783
OG0008256	CAPO302660	BRALA25076
OG0008260	CAPO300752	BRALA22417
OG0008263	CAPO305878	BRALA30316
OG0008266	CAPO300538	BRALA16480
OG0008267	CAPO305434	BRALA28040
OG0008268	CAPO307500	BRALA03654
OG0008269	CAPO301506	BRALA18372
OG0008270	CAPO300872	BRALA21257
OG0008271	CAPO300716	BRALA13152
OG0008272	CAPO308267	BRALA16559
OG0008273	CAPO300883	BRALA05439
OG0008281	CAPO304839	BRALA11926
OG0008283	CAPO300148	BRALA17761
OG0008295	CAPO301876	BRALA31051
OG0008297	CAPO301044	BRALA03422
OG0008299	CAPO302513	BRALA00329
OG0008304	CAPO304565	BRALA31258
OG0008305	CAPO307576	BRALA04867
OG0008307	CAPO301267	BRALA26874
OG0008308	CAPO301770	BRALA22670
OG0008309	CAPO301941	BRALA14664
OG0008313	CAPO305984	BRALA13109
OG0008318	CAPO308255	BRALA10037
OG0008323	CAPO307881	BRALA12203
OG0008325	CAPO305284	BRALA19943
OG0008327	CAPO305580	BRALA18892
OG0008332	CAPO307922	BRALA29844
OG0008335	CAPO303407	BRALA05150
OG0008336	CAPO301347	BRALA15357
OG0008337	CAPO300735	BRALA25417
OG0008339	CAPO307257	BRALA09633
OG0008341	CAPO301643	BRALA24420
OG0008343	CAPO302270	BRALA10295
OG0008345	CAPO301947	BRALA04347
OG0008346	CAPO307261	BRALA10836
OG0008348	CAPO303902	BRALA02881
OG0008349	CAPO301052	BRALA15925
OG0008350	CAPO306988	BRALA06366
OG0008351	CAPO307792	BRALA02173
OG0008354	CAPO304881	BRALA31017, BRALA32314
OG0008358	CAPO306438	BRALA33771
OG0008381	CAPO307305	BRALA34490
OG0008386	CAPO306554	BRALA01056
OG0008391	CAPO306819	BRALA02821
OG0008400	CAPO300651	BRALA29815, BRALA00697
OG0008401	CAPO304023	BRALA17999
OG0008403	CAPO300621	BRALA24505
OG0008404	CAPO307542	BRALA23651
OG0008406	CAPO304896	BRALA01198
OG0008416	CAPO300816	BRALA17626
OG0008419	CAPO302047	BRALA13393
OG0008422	CAPO301678	BRALA18880
OG0008424	CAPO300325	BRALA14612
OG0008427	CAPO300837	BRALA08333
OG0008432	CAPO301824	BRALA18703
OG0008437	CAPO305258	BRALA00511
OG0008444	CAPO305551	BRALA22302
OG0008448	CAPO302399	BRALA11933
OG0008515	CAPO307779	BRALA11973
OG0008516	CAPO306989	BRALA10786, BRALA10911
OG0008519	CAPO303354	BRALA31571
OG0008524	CAPO305854	BRALA34791, BRALA35810
OG0008529	CAPO300648	BRALA09012
OG0008532	CAPO305346	BRALA28388
OG0008533	CAPO306433	BRALA28209
OG0008538	CAPO308019	BRALA11832
OG0008540	CAPO306008	BRALA07940
OG0008542	CAPO303728	BRALA16597
OG0008546	CAPO306328	BRALA20223
OG0008558	CAPO304939	BRALA02508
OG0008570	CAPO306028	BRALA21939
OG0008572	CAPO302769	BRALA19309
OG0008589	CAPO300561	BRALA12750
OG0008596	CAPO303431	BRALA09201
OG0008601	CAPO308135	BRALA20388
OG0008605	CAPO307450	BRALA11490
OG0008620	CAPO301626	BRALA09482
OG0008626	CAPO305741	BRALA19975
OG0008627	CAPO304143	BRALA11795
OG0008633	CAPO307916	BRALA22271
OG0008638	CAPO302585	BRALA04155
OG0008639	CAPO304406	BRALA29796
OG0008643	CAPO305110	BRALA19720
OG0008645	CAPO307683	BRALA27600
OG0008654	CAPO302567	BRALA27377
OG0008655	CAPO303594	BRALA20532
OG0008658	CAPO302962	BRALA21119
OG0008659	CAPO304842	BRALA28628
OG0008662	CAPO304364	BRALA00592
OG0008663	CAPO305299	BRALA34276
OG0008669	CAPO302940	BRALA16331
OG0008672	CAPO301934	BRALA18524, BRALA29802
OG0008673	CAPO307917	BRALA20899
OG0008675	CAPO300293	BRALA22504
OG0008676	CAPO303608	BRALA07254
OG0008684	CAPO306544	BRALA10687
OG0008685	CAPO305455	BRALA03084
OG0008696	CAPO301935	BRALA11880
OG0008762	CAPO303477, CAPO307966	BRALA21759
OG0008785	CAPO301308	BRALA21787
OG0008792	CAPO303971	BRALA04071
OG0008794	CAPO303046	BRALA31199
OG0008799	CAPO304437	BRALA31717
OG0008804	CAPO302280	BRALA13316
OG0008816	CAPO305371	BRALA13552
OG0008818	CAPO306967	BRALA23356
OG0008823	CAPO306173	BRALA14958
OG0008824	CAPO307205	BRALA02996
OG0008829	CAPO303197	BRALA04028
OG0008836	CAPO302250	BRALA24617
OG0008837	CAPO307939	BRALA17709
OG0008840	CAPO300288	BRALA03104
OG0008844	CAPO302017	BRALA03082
OG0008855	CAPO305952	BRALA02652
OG0008856	CAPO301745	BRALA13489
OG0008872	CAPO300021	BRALA05136
OG0008873	CAPO304889	BRALA06718, BRALA16425, BRALA24736, BRALA05045
OG0008877	CAPO307090	BRALA06180
OG0008879	CAPO302991	BRALA06508
OG0008883	CAPO307045	BRALA17730
OG0008891	CAPO308327, CAPO306577	BRALA21419
OG0008903	CAPO303747	BRALA17180
OG0008910	CAPO301796	BRALA21579
OG0008911	CAPO303875	BRALA27205
OG0008913	CAPO300541	BRALA18540
OG0008917	CAPO306124	BRALA22737
OG0008923	CAPO301602	BRALA24473
OG0008937	CAPO306450	BRALA27864
OG0008938	CAPO300696	BRALA33318
OG0008946	CAPO302886	BRALA28598
OG0008953	CAPO302096	BRALA17142
OG0008955	CAPO308117	BRALA28537
OG0008959	CAPO308005	BRALA01481
OG0008969	CAPO306557	BRALA03250
OG0008977	CAPO303125	BRALA26321, BRALA12665
OG0008990	CAPO301077	BRALA07068
OG0009052	CAPO308131	BRALA06022
OG0009066	CAPO303946	BRALA29047
OG0009069	CAPO307868	BRALA10186
OG0009070	CAPO304616	BRALA20738
OG0009078	CAPO306454	BRALA27983
OG0009082	CAPO307883	BRALA04176
OG0009090	CAPO302052	BRALA18004
OG0009091	CAPO302198	BRALA16726
OG0009096	CAPO307816	BRALA05732, BRALA05733
OG0009098	CAPO302843	BRALA28133, BRALA09390, BRALA09387
OG0009102	CAPO300296	BRALA17636, BRALA17637
OG0009104	CAPO307672	BRALA13053
OG0009105	CAPO307554	BRALA20875
OG0009115	CAPO303581	BRALA05149
OG0009118	CAPO306907	BRALA05213
OG0009121	CAPO301808	BRALA30881
OG0009131	CAPO302501	BRALA35724
OG0009135	CAPO302523	BRALA19626
OG0009151	CAPO301713	BRALA06692
OG0009153	CAPO300987	BRALA22180
OG0009156	CAPO301084	BRALA18998, BRALA17165
OG0009164	CAPO305979	BRALA00857
OG0009165	CAPO303917	BRALA18726
OG0009166	CAPO306637	BRALA21167
OG0009169	CAPO307723	BRALA18947
OG0009172	CAPO303130	BRALA07436
OG0009174	CAPO306369	BRALA16276
OG0009175	CAPO305249	BRALA14628
OG0009176	CAPO302260	BRALA27004, BRALA05657
OG0009180	CAPO308017	BRALA16224
OG0009181	CAPO303752	BRALA13515
OG0009188	CAPO303052	BRALA18924, BRALA18925
OG0009195	CAPO302713	BRALA01482
OG0009196	CAPO302676	BRALA11271
OG0009197	CAPO307545	BRALA16159
OG0009199	CAPO305271	BRALA03072
OG0009203	CAPO306679	BRALA20170, BRALA18997
OG0009225	CAPO300867	BRALA00399
OG0009230	CAPO304005	BRALA13379, BRALA07677
OG0009232	CAPO306362, CAPO300613	BRALA29290
OG0009293	CAPO302359	BRALA00720
OG0009305	CAPO304439	BRALA00580
OG0009307	CAPO305768	BRALA06199
OG0009310	CAPO303191	BRALA28856
OG0009311	CAPO300670	BRALA19236
OG0009314	CAPO303717	BRALA20494
OG0009320	CAPO304806	BRALA01411, BRALA28204
OG0009334	CAPO306334	BRALA34146
OG0009336	CAPO301042	BRALA11823
OG0009339	CAPO303020	BRALA21120
OG0009343	CAPO302053	BRALA18002
OG0009354	CAPO303841	BRALA26573
OG0009358	CAPO307748	BRALA07358
OG0009360	CAPO305111	BRALA26256
OG0009361	CAPO301081	BRALA06923
OG0009363	CAPO302266	BRALA22159
OG0009370	CAPO305276	BRALA03320
OG0009371	CAPO302126	BRALA34598
OG0009372	CAPO307875	BRALA15777
OG0009374	CAPO307954	BRALA25382, BRALA25380
OG0009385	CAPO308166	BRALA17721
OG0009388	CAPO304763	BRALA33919, BRALA33489
OG0009389	CAPO302985	BRALA16747
OG0009392	CAPO300845	BRALA14009
OG0009394	CAPO306321	BRALA02911
OG0009400	CAPO300534	BRALA13658, BRALA13659
OG0009413	CAPO307306	BRALA26269
OG0009415	CAPO304010	BRALA11437
OG0009440	CAPO303442, CAPO307150, CAPO308108	BRALA17775
OG0009451	CAPO304190	BRALA21705
OG0009452	CAPO304474	BRALA13295
OG0009472	CAPO304554	BRALA14356
OG0009474	CAPO307974	BRALA00360
OG0009483	CAPO301155	BRALA12485
OG0009486	CAPO304979	BRALA18698, BRALA18699
OG0009489	CAPO302536	BRALA19895, BRALA27105, BRALA04594, BRALA04990, BRALA26604, BRALA29436, BRALA29435, BRALA03293
OG0009492	CAPO308278, CAPO305357	BRALA12780, BRALA16771, BRALA26934
OG0009543	CAPO302200	BRALA24262
OG0009555	CAPO302201	BRALA15563, BRALA20122, BRALA07855
OG0009584	CAPO300268	BRALA23633
OG0009587	CAPO302994	BRALA11199, BRALA11201
OG0009590	CAPO302279	BRALA06074
OG0009591	CAPO305910	BRALA04414, BRALA20890
OG0009599	CAPO300676	BRALA18841
OG0009604	CAPO307674	BRALA03268
OG0009610	CAPO306556	BRALA00421
OG0009614	CAPO304376	BRALA06398
OG0009620	CAPO303211	BRALA10800, BRALA10922
OG0009624	CAPO301434	BRALA10713
OG0009629	CAPO304001	BRALA07743
OG0009630	CAPO307063	BRALA15002
OG0009639	CAPO302947	BRALA07241
OG0009654	CAPO304675	BRALA10438
OG0009663	CAPO301430	BRALA17217
OG0009676	CAPO302100	BRALA29430
OG0009677	CAPO301926, CAPO305625	BRALA23197
OG0009683	CAPO307930	BRALA17382
OG0009695	CAPO305380	BRALA22721
OG0009700	CAPO301696	BRALA21855, BRALA18054
OG0009707	CAPO300362	BRALA01223
OG0009870	CAPO307177	BRALA29388
OG0009886	CAPO306684	BRALA34039, BRALA34492
OG0009887	CAPO304717	BRALA23467
OG0009890	CAPO304901	BRALA16602
OG0009892	CAPO304276	BRALA13546
OG0009899	CAPO305540	BRALA26149
OG0009903	CAPO304229	BRALA25268, BRALA26402
OG0009906	CAPO304048	BRALA22491
OG0009911	CAPO305191	BRALA05445
OG0009916	CAPO303534	BRALA29291
OG0009920	CAPO301007	BRALA18486
OG0009922	CAPO306699	BRALA17962
OG0009926	CAPO304251	BRALA35838
OG0009957	CAPO304781	BRALA23958
OG0009959	CAPO300346	BRALA25426
OG0009976	CAPO304620	BRALA02296
OG0010022	CAPO301184	BRALA02537
OG0010033	CAPO304431	BRALA09589, BRALA09997, BRALA21692, BRALA26882
OG0010037	CAPO306122	BRALA34777, BRALA08864, BRALA27026, BRALA08771, BRALA28544, BRALA27024, BRALA08773, BRALA16145, BRALA32377
OG0010047	CAPO303938	BRALA10441
OG0010048	CAPO302482	BRALA05578
OG0010125	CAPO307044	BRALA34719
OG0010126	CAPO301111	BRALA07846
OG0010139	CAPO300252	BRALA06822
OG0010155	CAPO304770	BRALA12889
OG0010163	CAPO302235	BRALA32271
OG0010172	CAPO305674	BRALA16860
OG0010177	CAPO300963	BRALA27294
OG0010189	CAPO301469	BRALA19753
OG0010213	CAPO301027	BRALA08214
OG0010218	CAPO302550	BRALA03101
OG0010244	CAPO301765	BRALA15218
OG0010252	CAPO304663	BRALA20443
OG0010254	CAPO307982	BRALA17905
OG0010256	CAPO302740	BRALA23812
OG0010259	CAPO308092	BRALA02476
OG0010276	CAPO303860	BRALA01964
OG0010323	CAPO305906	BRALA13149
OG0010346	CAPO300263	BRALA33257
OG0010353	CAPO300261	BRALA03635
OG0010363	CAPO304329	BRALA08421
OG0010363	CAPO305628, CAPO307284, CAPO307344, CAPO303983, CAPO301922	BRALA08553, BRALA26824, BRALA26830, BRALA26825, BRALA31218
OG0010487	CAPO304418	BRALA15086
OG0010492	CAPO302373	BRALA31008
OG0010499	CAPO301617	BRALA17771
OG0010505	CAPO303112	BRALA11527
OG0010525	CAPO303308	BRALA31072
OG0010528	CAPO305757	BRALA20620, BRALA04299
OG0010545	CAPO305227	BRALA27719, BRALA27717
OG0010563	CAPO300739	BRALA31347
OG0010568	CAPO301174	BRALA09655, BRALA09654
OG0010574	CAPO308072	BRALA15374
OG0010575	CAPO304323	BRALA03559, BRALA28097
OG0010601	CAPO308252	BRALA23989
OG0010612	CAPO307121	BRALA08809
OG0010643	CAPO307317	BRALA13039
OG0010705	CAPO301775	BRALA19516
OG0010713	CAPO304252	BRALA00238
OG0010876	CAPO307416	BRALA24224
OG0010880	CAPO303091	BRALA25572
OG0010890	CAPO305999	BRALA04324
OG0010893	CAPO300796	BRALA21310
OG0010914	CAPO300508	BRALA16324
OG0010927	CAPO307216	BRALA24457, BRALA24458, BRALA24454, BRALA24455, BRALA24456, BRALA24452
OG0010930	CAPO302013	BRALA11505
OG0010934	CAPO300554	BRALA11893, BRALA18874
OG0010941	CAPO307828	BRALA12718
OG0010958	CAPO300004	BRALA28386
OG0010974	CAPO301138	BRALA07859
OG0011003	CAPO301580	BRALA17178
OG0011094	CAPO303986	BRALA20251
OG0011208	CAPO307220	BRALA19016
OG0011243	CAPO303857	BRALA15075
OG0011256	CAPO307482	BRALA27112
OG0011289	CAPO301065	BRALA10273
OG0011313	CAPO300455	BRALA08277
OG0011346	CAPO301815	BRALA32998
OG0011465	CAPO307787	BRALA19452, BRALA27862, BRALA26976, BRALA26975
OG0011476	CAPO303255	BRALA06609, BRALA28373, BRALA28372
OG0011624	CAPO302976	BRALA19059
OG0011628	CAPO300891	BRALA17704
OG0011673	CAPO303114	BRALA03218
OG0011709	CAPO303019	BRALA27144
OG0011710	CAPO306516	BRALA13501, BRALA17587
OG0011728	CAPO305728	BRALA11433
OG0011794	CAPO306504	BRALA29237
OG0011898	CAPO301059	BRALA29423
OG0011922	CAPO304910	BRALA26115
OG0011947	CAPO300896	BRALA27829
OG0011960	CAPO304036, CAPO306291	BRALA23926, BRALA02006
OG0011968	CAPO300180	BRALA33414
OG0011977	CAPO302350	BRALA00856
OG0012160	CAPO301793	BRALA11931
OG0012285	CAPO306739	BRALA28997, BRALA23545, BRALA29663
OG0012449	CAPO300937	BRALA28661
OG0012482	CAPO306432	BRALA10342
OG0012842	CAPO305650	BRALA22114
OG0013135	CAPO305657	BRALA08323
OG0013224	CAPO305282	BRALA12612, BRALA23761
OG0013226	CAPO302528	BRALA23394, BRALA23395, BRALA23396, BRALA23376, BRALA23377
OG0013258	CAPO304877	BRALA29777
OG0013674	CAPO304274	BRALA18664, BRALA18665
