Orthogroup	CAPO3	STRPU_ok
OG0007364	CAPO303075	STRPU_05709
OG0007365	CAPO306500	STRPU_18947, STRPU_00679
OG0007366	CAPO305485	STRPU_27137
OG0007367	CAPO305088	STRPU_18783
OG0007368	CAPO305250	STRPU_12825
OG0007369	CAPO300391	STRPU_00868, STRPU_14055
OG0007371	CAPO305453	STRPU_09928
OG0007372	CAPO307960	STRPU_21524
OG0007373	CAPO301099	STRPU_13813
OG0007376	CAPO302556	STRPU_07617
OG0007377	CAPO306927	STRPU_20182
OG0007378	CAPO307557	STRPU_06538, STRPU_06562
OG0007379	CAPO305130	STRPU_21812
OG0007380	CAPO300141	STRPU_26202
OG0007381	CAPO303646	STRPU_08535
OG0007382	CAPO305525	STRPU_22220
OG0007385	CAPO304120	STRPU_12849, STRPU_16793
OG0007387	CAPO304030	STRPU_20146
OG0007388	CAPO306166	STRPU_18808, STRPU_00248
OG0007391	CAPO304827	STRPU_15363
OG0007392	CAPO303501	STRPU_18506
OG0007393	CAPO301859	STRPU_21066
OG0007395	CAPO302788	STRPU_08491
OG0007396	CAPO302581	STRPU_25330
OG0007397	CAPO300434	STRPU_19337
OG0007399	CAPO306050	STRPU_17778
OG0007402	CAPO306401	STRPU_08741, STRPU_01428
OG0007405	CAPO303800	STRPU_15404
OG0007407	CAPO306953	STRPU_04194
OG0007408	CAPO303491	STRPU_24473
OG0007409	CAPO305402	STRPU_24311
OG0007411	CAPO300699	STRPU_22952
OG0007412	CAPO302107	STRPU_17752
OG0007413	CAPO305882	STRPU_00856, STRPU_14064
OG0007414	CAPO300363	STRPU_18143
OG0007415	CAPO307758, CAPO301270	STRPU_25101
OG0007417	CAPO303652	STRPU_14291, STRPU_14275
OG0007418	CAPO300947	STRPU_02551, STRPU_14772
OG0007421	CAPO301566	STRPU_24065
OG0007422	CAPO301771	STRPU_20498
OG0007424	CAPO304349	STRPU_08374
OG0007425	CAPO303896	STRPU_05795
OG0007428	CAPO301768	STRPU_13290, STRPU_13297
OG0007431	CAPO304150	STRPU_23142
OG0007432	CAPO307504	STRPU_11355
OG0007433	CAPO307042	STRPU_22239
OG0007437	CAPO302606	STRPU_10305
OG0007439	CAPO300813	STRPU_24469
OG0007440	CAPO302516	STRPU_23267
OG0007441	CAPO304615	STRPU_24817
OG0007442	CAPO308291	STRPU_18182
OG0007446	CAPO303088	STRPU_14393
OG0007447	CAPO301482	STRPU_05721, STRPU_05714
OG0007451	CAPO303173	STRPU_09686
OG0007455	CAPO303919	STRPU_16892
OG0007456	CAPO301020	STRPU_01080, STRPU_24220
OG0007457	CAPO302854	STRPU_26729
OG0007458	CAPO300350	STRPU_18410, STRPU_18444
OG0007459	CAPO304746	STRPU_00297, STRPU_00286
OG0007462	CAPO300088	STRPU_25018
OG0007463	CAPO300212	STRPU_12572
OG0007466	CAPO300471	STRPU_02650, STRPU_16172, STRPU_02649, STRPU_16171
OG0007470	CAPO304669	STRPU_19309, STRPU_01832
OG0007471	CAPO307438	STRPU_25367
OG0007472	CAPO302245	STRPU_26679
OG0007473	CAPO303433	STRPU_13248
OG0007476	CAPO303558	STRPU_19093
OG0007478	CAPO301266	STRPU_18941, STRPU_15341
OG0007480	CAPO306792	STRPU_09560
OG0007482	CAPO307266	STRPU_10921
OG0007483	CAPO300503	STRPU_26428
OG0007484	CAPO302421	STRPU_20892, STRPU_20855
OG0007488	CAPO308146	STRPU_04869
OG0007490	CAPO303421	STRPU_24889
OG0007491	CAPO304949	STRPU_09776
OG0007494	CAPO300105	STRPU_14437, STRPU_14454
OG0007496	CAPO306996	STRPU_25155
OG0007498	CAPO306301	STRPU_07477
OG0007499	CAPO302974	STRPU_20843, STRPU_20842, STRPU_20880
OG0007503	CAPO308251	STRPU_06365
OG0007506	CAPO305836	STRPU_22153
OG0007508	CAPO306367	STRPU_19349
OG0007509	CAPO301428	STRPU_18472, STRPU_18429
OG0007510	CAPO303897	STRPU_24670
OG0007513	CAPO308263	STRPU_22835
OG0007515	CAPO300264	STRPU_18519
OG0007518	CAPO304172	STRPU_23498
OG0007524	CAPO306111	STRPU_06777, STRPU_06757
OG0007525	CAPO300836	STRPU_19058
OG0007527	CAPO306220	STRPU_25511
OG0007529	CAPO307735	STRPU_08309
OG0007531	CAPO301562	STRPU_26815
OG0007539	CAPO301294	STRPU_10480, STRPU_11377
OG0007582	CAPO305253	STRPU_23581
OG0007586	CAPO305648	STRPU_23321
OG0007588	CAPO306467	STRPU_12918
OG0007591	CAPO302671	STRPU_24089
OG0007594	CAPO307951	STRPU_27227
OG0007597	CAPO302699	STRPU_16840
OG0007601	CAPO303119	STRPU_04895
OG0007602	CAPO307324	STRPU_18498
OG0007603	CAPO301881	STRPU_25672
OG0007604	CAPO302471	STRPU_25514
OG0007606	CAPO303879	STRPU_20480
OG0007607	CAPO304420	STRPU_11445
OG0007611	CAPO300602	STRPU_20758
OG0007613	CAPO304725	STRPU_19078
OG0007614	CAPO307463	STRPU_25420
OG0007615	CAPO302208	STRPU_22841
OG0007616	CAPO305524	STRPU_07311
OG0007617	CAPO306965	STRPU_27119
OG0007619	CAPO307079	STRPU_11082
OG0007621	CAPO302700	STRPU_17762
OG0007622	CAPO304123	STRPU_23712
OG0007624	CAPO306507	STRPU_17423
OG0007629	CAPO306379	STRPU_26798
OG0007633	CAPO303133	STRPU_22913, STRPU_22898
OG0007634	CAPO301291	STRPU_20702
OG0007640	CAPO305938	STRPU_26951
OG0007646	CAPO303345	STRPU_05885
OG0007648	CAPO303467	STRPU_25029
OG0007649	CAPO300338	STRPU_14495, STRPU_10009
OG0007653	CAPO304087	STRPU_21076
OG0007656	CAPO306133	STRPU_22735
OG0007657	CAPO302526	STRPU_11676
OG0007660	CAPO308074	STRPU_26049
OG0007663	CAPO303269	STRPU_16698, STRPU_16669
OG0007666	CAPO302483	STRPU_09239
OG0007673	CAPO306691	STRPU_07544, STRPU_00576
OG0007674	CAPO307516	STRPU_20960
OG0007676	CAPO301687	STRPU_20181
OG0007677	CAPO302393	STRPU_19821
OG0007680	CAPO301892	STRPU_21987, STRPU_21989
OG0007685	CAPO307242	STRPU_21750, STRPU_21685
OG0007686	CAPO307006	STRPU_25432
OG0007687	CAPO301616	STRPU_08938
OG0007690	CAPO306330	STRPU_09461
OG0007691	CAPO306763	STRPU_18903, STRPU_07661
OG0007692	CAPO304764	STRPU_08445
OG0007694	CAPO300777	STRPU_26080
OG0007698	CAPO302218	STRPU_26351
OG0007699	CAPO308210	STRPU_07472, STRPU_07483, STRPU_07644
OG0007704	CAPO307102	STRPU_24663
OG0007708	CAPO302223	STRPU_13276
OG0007709	CAPO305895	STRPU_22031
OG0007712	CAPO301491	STRPU_10119, STRPU_10045
OG0007713	CAPO305624	STRPU_13904
OG0007714	CAPO301857	STRPU_05559, STRPU_05617
OG0007721	CAPO303794	STRPU_09464
OG0007722	CAPO300661	STRPU_27029
OG0007727	CAPO301122	STRPU_02375, STRPU_00445
OG0007728	CAPO300608	STRPU_05337
OG0007729	CAPO302375	STRPU_25886
OG0007732	CAPO302232	STRPU_09831
OG0007739	CAPO306247	STRPU_02301, STRPU_17620
OG0007741	CAPO305702	STRPU_21247
OG0007744	CAPO302276	STRPU_23575
OG0007749	CAPO303871	STRPU_22396
OG0007751	CAPO306625	STRPU_10275
OG0007752	CAPO303736	STRPU_06635
OG0007754	CAPO307268	STRPU_10555
OG0007757	CAPO305840	STRPU_18160
OG0007758	CAPO302132	STRPU_22297
OG0007759	CAPO304951	STRPU_20396
OG0007760	CAPO305618, CAPO303194	STRPU_07851
OG0007765	CAPO302630	STRPU_26091, STRPU_26090
OG0007766	CAPO305894	STRPU_09268
OG0007767	CAPO304549	STRPU_10899
OG0007768	CAPO305420	STRPU_10831, STRPU_10850
OG0007769	CAPO301827	STRPU_08985
OG0007770	CAPO306211	STRPU_14804
OG0007771	CAPO302978	STRPU_23888
OG0007772	CAPO304662	STRPU_06020
OG0007773	CAPO302396	STRPU_06714
OG0007776	CAPO303389	STRPU_26802
OG0007781	CAPO301676	STRPU_20710
OG0007782	CAPO301686	STRPU_04650, STRPU_04628
OG0007783	CAPO302092	STRPU_08382
OG0007784	CAPO307704	STRPU_13640, STRPU_02424
OG0007786	CAPO302428	STRPU_21038
OG0007787	CAPO307455	STRPU_21930
OG0007789	CAPO305782	STRPU_14189
OG0007791	CAPO305711	STRPU_07025, STRPU_07083
OG0007794	CAPO300123	STRPU_14546
OG0007801	CAPO304268	STRPU_08682
OG0007802	CAPO304335, CAPO304333	STRPU_08198
OG0007803	CAPO301792	STRPU_20812
OG0007804	CAPO302116	STRPU_07109
OG0007807	CAPO300823	STRPU_09639
OG0007810	CAPO306480	STRPU_23899
OG0007811	CAPO303448	STRPU_03731
OG0007813	CAPO300842	STRPU_21166, STRPU_21158
OG0007816	CAPO300570	STRPU_11279, STRPU_11241
OG0007820	CAPO308148	STRPU_14551
OG0007823	CAPO300300	STRPU_10202
OG0007825	CAPO304573	STRPU_22030
OG0007827	CAPO305582	STRPU_21248
OG0007829	CAPO305400	STRPU_24523
OG0007830	CAPO300733	STRPU_23024, STRPU_00898
OG0007831	CAPO306309	STRPU_09308
OG0007832	CAPO301843	STRPU_20682
OG0007833	CAPO303972	STRPU_14655
OG0007835	CAPO300924	STRPU_18438, STRPU_18480
OG0007836	CAPO305319	STRPU_11716, STRPU_02083, STRPU_09114
OG0007838	CAPO305759	STRPU_14725
OG0007840	CAPO301709	STRPU_07497
OG0007849	CAPO306245	STRPU_21446
OG0007850	CAPO308200	STRPU_11144
OG0007854	CAPO300573	STRPU_17077
OG0007858	CAPO306180	STRPU_10385
OG0007859	CAPO304922	STRPU_13382, STRPU_13362
OG0007866	CAPO307919	STRPU_08484
OG0007908	CAPO305292	STRPU_25541, STRPU_00808
OG0007912	CAPO300094	STRPU_15412
OG0007913	CAPO303796	STRPU_27355
OG0007917	CAPO301739	STRPU_05212
OG0007918	CAPO306768	STRPU_14375
OG0007926	CAPO306159	STRPU_08883, STRPU_00937
OG0007929	CAPO305925	STRPU_26184
OG0007934	CAPO306627, CAPO304422	STRPU_23987
OG0007941	CAPO303397	STRPU_07421
OG0007943	CAPO303432	STRPU_17782
OG0007947	CAPO304390	STRPU_08214
OG0007948	CAPO300847	STRPU_14560
OG0007950	CAPO302604, CAPO302599, CAPO300705	STRPU_19371, STRPU_19373
OG0007952	CAPO304443	STRPU_01876, STRPU_25192
OG0007957	CAPO307185	STRPU_22897, STRPU_22912
OG0007958	CAPO307613	STRPU_23999
OG0007961	CAPO300412	STRPU_10714
OG0007962	CAPO304291	STRPU_05230
OG0007966	CAPO300853	STRPU_23496
OG0007967	CAPO303649	STRPU_25118
OG0007968	CAPO302503	STRPU_16704, STRPU_16705, STRPU_16673
OG0007971	CAPO306113	STRPU_24401
OG0007973	CAPO303148	STRPU_22392
OG0007974	CAPO308066	STRPU_06486
OG0007975	CAPO300899	STRPU_10654, STRPU_10646
OG0007978	CAPO300419	STRPU_00914, STRPU_23038
OG0007979	CAPO301049	STRPU_05418
OG0007982	CAPO306558	STRPU_14540, STRPU_14543, STRPU_14544
OG0007983	CAPO304535, CAPO302820	STRPU_21626
OG0007984	CAPO304783	STRPU_06805
OG0007986	CAPO301210	STRPU_27161
OG0007988	CAPO307013	STRPU_00212, STRPU_25951
OG0007990	CAPO302135	STRPU_25244
OG0007991	CAPO303503	STRPU_21578
OG0007994	CAPO307783	STRPU_21302
OG0007996	CAPO301705	STRPU_14493
OG0007997	CAPO302071	STRPU_14219
OG0007999	CAPO305183	STRPU_00442, STRPU_13703
OG0008000	CAPO303381	STRPU_07107
OG0008005	CAPO303144	STRPU_21442, STRPU_21441, STRPU_21443
OG0008006	CAPO303383	STRPU_06440, STRPU_05993
OG0008008	CAPO306044	STRPU_09006
OG0008011	CAPO308001	STRPU_23173
OG0008012	CAPO301194	STRPU_13565, STRPU_01585, STRPU_13566, STRPU_01584
OG0008013	CAPO300786	STRPU_01498, STRPU_13750
OG0008016	CAPO307694	STRPU_26699
OG0008017	CAPO306337	STRPU_22417
OG0008018	CAPO303249	STRPU_09880
OG0008020	CAPO300340	STRPU_20510
OG0008025	CAPO300183	STRPU_09009
OG0008027	CAPO300126	STRPU_00198
OG0008028	CAPO308036	STRPU_24551
OG0008030	CAPO303940	STRPU_15321
OG0008031	CAPO301663	STRPU_05008
OG0008038	CAPO303434	STRPU_23474
OG0008041	CAPO304528	STRPU_23915
OG0008045	CAPO304124	STRPU_23375
OG0008046	CAPO303942	STRPU_26252
OG0008049	CAPO303430	STRPU_15388
OG0008050	CAPO301839	STRPU_18857, STRPU_18939
OG0008051	CAPO306666	STRPU_08564
OG0008053	CAPO307475	STRPU_12802
OG0008055	CAPO304973	STRPU_22383
OG0008056	CAPO305715	STRPU_23986
OG0008060	CAPO301527	STRPU_11516
OG0008062	CAPO307985	STRPU_24838
OG0008069	CAPO302773	STRPU_18561
OG0008071	CAPO303085	STRPU_18691
OG0008072	CAPO304116	STRPU_10971
OG0008075	CAPO304938	STRPU_05647
OG0008077	CAPO303807	STRPU_21507
OG0008079	CAPO305873	STRPU_10602
OG0008082	CAPO303589	STRPU_24719
OG0008083	CAPO305526	STRPU_20792
OG0008085	CAPO306772, CAPO306778	STRPU_22984
OG0008088	CAPO303270	STRPU_20687
OG0008091	CAPO301577	STRPU_14230, STRPU_14237
OG0008094	CAPO302837	STRPU_00876, STRPU_23001
OG0008098	CAPO301911	STRPU_20868, STRPU_20905
OG0008100	CAPO303437	STRPU_11576, STRPU_01365
OG0008103	CAPO302032	STRPU_21002
OG0008104	CAPO303964	STRPU_10201
OG0008105	CAPO301825	STRPU_20958
OG0008106	CAPO300930	STRPU_01988, STRPU_22827
OG0008109	CAPO302029	STRPU_14632, STRPU_14614
OG0008110	CAPO307398	STRPU_10554
OG0008111	CAPO300295	STRPU_26446
OG0008113	CAPO306004	STRPU_22759, STRPU_01915
OG0008117	CAPO307273	STRPU_20393
OG0008120	CAPO306854	STRPU_17327, STRPU_17355
OG0008122	CAPO306853	STRPU_08465
OG0008125	CAPO301486	STRPU_23740
OG0008126	CAPO301598	STRPU_26946
OG0008136	CAPO306527	STRPU_25668
OG0008143	CAPO303100	STRPU_05162, STRPU_05083
OG0008196	CAPO305556	STRPU_26395
OG0008201	CAPO303869	STRPU_22376
OG0008202	CAPO303070	STRPU_17834
OG0008203	CAPO300798	STRPU_04749
OG0008204	CAPO303341	STRPU_26185
OG0008206	CAPO300194	STRPU_16714
OG0008208	CAPO301623	STRPU_23576
OG0008219	CAPO303960	STRPU_08830
OG0008230	CAPO302415	STRPU_26192
OG0008234	CAPO303355	STRPU_00978, STRPU_08838
OG0008238	CAPO301578	STRPU_25394
OG0008239	CAPO300821	STRPU_04714
OG0008244	CAPO305920	STRPU_08801
OG0008247	CAPO301105	STRPU_14875
OG0008249	CAPO305940	STRPU_18754
OG0008251	CAPO306974	STRPU_23045
OG0008252	CAPO301636	STRPU_26447
OG0008254	CAPO307977	STRPU_27154
OG0008256	CAPO302660	STRPU_09311
OG0008260	CAPO300752	STRPU_25766
OG0008263	CAPO305878	STRPU_21353
OG0008266	CAPO300538	STRPU_26018
OG0008267	CAPO305434	STRPU_23302
OG0008268	CAPO307500	STRPU_22864
OG0008269	CAPO301506	STRPU_23379
OG0008270	CAPO300872	STRPU_00220, STRPU_25959
OG0008271	CAPO300716	STRPU_22100
OG0008272	CAPO308267	STRPU_12792
OG0008273	CAPO300883	STRPU_11363
OG0008281	CAPO304839	STRPU_20708
OG0008283	CAPO300148	STRPU_14385
OG0008295	CAPO301876	STRPU_21349
OG0008297	CAPO301044	STRPU_14567
OG0008299	CAPO302513	STRPU_21979
OG0008304	CAPO304565	STRPU_06126
OG0008305	CAPO307576	STRPU_24911
OG0008307	CAPO301267	STRPU_14474
OG0008308	CAPO301770	STRPU_23004, STRPU_00879
OG0008309	CAPO301941	STRPU_27303
OG0008313	CAPO305984	STRPU_09450, STRPU_01512
OG0008318	CAPO308255	STRPU_20156
OG0008323	CAPO307881	STRPU_06817
OG0008325	CAPO305284	STRPU_25839
OG0008327	CAPO305580	STRPU_20125
OG0008332	CAPO307922	STRPU_10364, STRPU_10363, STRPU_10362, STRPU_10361
OG0008335	CAPO303407	STRPU_18525
OG0008336	CAPO301347	STRPU_23707
OG0008337	CAPO300735	STRPU_00405, STRPU_19281
OG0008339	CAPO307257	STRPU_24301
OG0008341	CAPO301643	STRPU_20751
OG0008343	CAPO302270	STRPU_24543
OG0008345	CAPO301947	STRPU_22028
OG0008346	CAPO307261	STRPU_21445
OG0008348	CAPO303902	STRPU_20322
OG0008349	CAPO301052	STRPU_05495
OG0008350	CAPO306988	STRPU_08341
OG0008354	CAPO304881	STRPU_26363
OG0008358	CAPO306438	STRPU_25317
OG0008367	CAPO303697	STRPU_04677
OG0008369	CAPO301896	STRPU_14528
OG0008381	CAPO307305	STRPU_10051, STRPU_10124
OG0008386	CAPO306554	STRPU_19149
OG0008391	CAPO306819	STRPU_20392
OG0008400	CAPO300651	STRPU_19240
OG0008401	CAPO304023	STRPU_21916
OG0008403	CAPO300621	STRPU_01793, STRPU_18104
OG0008404	CAPO307542	STRPU_19488
OG0008406	CAPO304896	STRPU_18477, STRPU_18434
OG0008416	CAPO300816	STRPU_26315
OG0008419	CAPO302047	STRPU_20709, STRPU_20694
OG0008422	CAPO301678	STRPU_20887, STRPU_20850
OG0008424	CAPO300325	STRPU_26600
OG0008432	CAPO301824	STRPU_05661
OG0008437	CAPO305258	STRPU_11835
OG0008444	CAPO305551	STRPU_20695
OG0008448	CAPO302399	STRPU_20501
OG0008516	CAPO306989	STRPU_20906
OG0008519	CAPO304309	STRPU_22938, STRPU_09704, STRPU_09749, STRPU_09350
OG0008524	CAPO305854	STRPU_14658
OG0008529	CAPO300648	STRPU_17306, STRPU_17296, STRPU_17315
OG0008532	CAPO305346	STRPU_22676
OG0008533	CAPO306433	STRPU_17230
OG0008538	CAPO308019	STRPU_05701
OG0008540	CAPO306008	STRPU_22614
OG0008542	CAPO303728	STRPU_27159
OG0008546	CAPO306328	STRPU_25412
OG0008552	CAPO306825	STRPU_05614, STRPU_05556
OG0008558	CAPO304939	STRPU_11675
OG0008568	CAPO303451	STRPU_22559, STRPU_22558, STRPU_02697
OG0008570	CAPO306028	STRPU_27052
OG0008571	CAPO306528	STRPU_25293
OG0008572	CAPO302769	STRPU_17074
OG0008589	CAPO300561	STRPU_22301, STRPU_22300
OG0008596	CAPO303431	STRPU_13733
OG0008601	CAPO308135	STRPU_05526, STRPU_05588
OG0008605	CAPO307450	STRPU_10276
OG0008616	CAPO300306	STRPU_26968
OG0008620	CAPO301626	STRPU_27286
OG0008626	CAPO305741	STRPU_12902
OG0008627	CAPO304143	STRPU_05010
OG0008633	CAPO307916	STRPU_21548
OG0008638	CAPO302585	STRPU_22854
OG0008639	CAPO304406	STRPU_17687
OG0008643	CAPO305110	STRPU_23699
OG0008645	CAPO307683	STRPU_25488
OG0008654	CAPO302567	STRPU_08923, STRPU_00623
OG0008655	CAPO303594	STRPU_23670, STRPU_23645
OG0008656	CAPO305542	STRPU_20539
OG0008658	CAPO302962	STRPU_24474
OG0008659	CAPO304842	STRPU_17964
OG0008661	CAPO305739	STRPU_10321
OG0008662	CAPO304364	STRPU_02682, STRPU_01683
OG0008663	CAPO305299	STRPU_00292, STRPU_00291, STRPU_21638, STRPU_16061
OG0008669	CAPO302940	STRPU_13670, STRPU_02400
OG0008672	CAPO301934	STRPU_27063
OG0008673	CAPO307917	STRPU_20722
OG0008675	CAPO300293	STRPU_21091
OG0008676	CAPO303608	STRPU_15392
OG0008684	CAPO306544	STRPU_23419, STRPU_01018
OG0008685	CAPO305455	STRPU_20763
OG0008696	CAPO301935	STRPU_05417
OG0008775	CAPO303006	STRPU_12800
OG0008778	CAPO306085	STRPU_26797
OG0008785	CAPO301308	STRPU_20337
OG0008792	CAPO303971	STRPU_21947, STRPU_21935
OG0008794	CAPO303046	STRPU_05853
OG0008799	CAPO304437	STRPU_20418
OG0008804	CAPO302280	STRPU_21216
OG0008816	CAPO305371	STRPU_27134
OG0008817	CAPO302532	STRPU_04638, STRPU_04670
OG0008818	CAPO306967	STRPU_13112, STRPU_13113, STRPU_13088
OG0008823	CAPO306173	STRPU_14792
OG0008829	CAPO303197	STRPU_21974
OG0008836	CAPO302250	STRPU_14337
OG0008837	CAPO307939	STRPU_15423
OG0008840	CAPO300288	STRPU_26071
OG0008855	CAPO305952	STRPU_09887
OG0008872	CAPO300021	STRPU_18202, STRPU_01258
OG0008877	CAPO307090	STRPU_08151
OG0008879	CAPO302991	STRPU_14314
OG0008882	CAPO300698, CAPO305470	STRPU_23617
OG0008883	CAPO307045	STRPU_14831
OG0008891	CAPO308327, CAPO306577	STRPU_09409, STRPU_01549
OG0008911	CAPO303875	STRPU_23911
OG0008913	CAPO300541	STRPU_07492
OG0008917	CAPO306124	STRPU_14205, STRPU_00420
OG0008923	CAPO301602	STRPU_10400
OG0008937	CAPO306450	STRPU_17002
OG0008938	CAPO300696	STRPU_10242
OG0008946	CAPO302886	STRPU_04937
OG0008953	CAPO302096	STRPU_16715
OG0008955	CAPO308117	STRPU_09386
OG0008959	CAPO308005	STRPU_10440
OG0008962	CAPO301542	STRPU_21149
OG0008969	CAPO306557	STRPU_25956, STRPU_00217
OG0008990	CAPO301077	STRPU_24624
OG0009052	CAPO308131	STRPU_06067
OG0009066	CAPO303946	STRPU_14373
OG0009069	CAPO307868	STRPU_20325
OG0009070	CAPO304616	STRPU_24372
OG0009075	CAPO302751	STRPU_27349
OG0009078	CAPO306454	STRPU_17976
OG0009082	CAPO307883	STRPU_16169, STRPU_02646
OG0009090	CAPO302052	STRPU_21918
OG0009091	CAPO302198	STRPU_08940
OG0009096	CAPO307816	STRPU_10916
OG0009102	CAPO300296	STRPU_13415, STRPU_13413
OG0009105	CAPO307554	STRPU_20607
OG0009118	CAPO306907	STRPU_18807, STRPU_00249
OG0009121	CAPO301808	STRPU_21223
OG0009128	CAPO308246	STRPU_22817, STRPU_01976
OG0009131	CAPO302501	STRPU_23350
OG0009135	CAPO302523	STRPU_10851, STRPU_10832
OG0009147	CAPO303040	STRPU_08123, STRPU_08110
OG0009151	CAPO301713	STRPU_04151
OG0009152	CAPO303724	STRPU_04452
OG0009153	CAPO300987	STRPU_14202, STRPU_00427
OG0009156	CAPO301084	STRPU_22824, STRPU_01985, STRPU_06641
OG0009164	CAPO305979	STRPU_18496
OG0009165	CAPO303917	STRPU_05255, STRPU_05271
OG0009169	CAPO307723	STRPU_22980
OG0009172	CAPO303130	STRPU_17594
OG0009175	CAPO305249	STRPU_26390
OG0009176	CAPO302260	STRPU_27434
OG0009180	CAPO308017	STRPU_15450
OG0009181	CAPO303752	STRPU_27212
OG0009188	CAPO303052	STRPU_23236, STRPU_00177, STRPU_23226
OG0009193	CAPO304674	STRPU_24699
OG0009195	CAPO302713	STRPU_14531
OG0009196	CAPO302676	STRPU_02615, STRPU_24046
OG0009203	CAPO306679	STRPU_23886
OG0009232	CAPO306362, CAPO300613	STRPU_00346, STRPU_11006
OG0009293	CAPO302359	STRPU_18158
OG0009305	CAPO304439	STRPU_22422
OG0009307	CAPO305768	STRPU_08134
OG0009310	CAPO303191	STRPU_16756, STRPU_01731
OG0009311	CAPO300670	STRPU_05758
OG0009314	CAPO303717	STRPU_22922
OG0009320	CAPO304806	STRPU_17186, STRPU_00185
OG0009334	CAPO306334	STRPU_12573, STRPU_12577
OG0009336	CAPO301042	STRPU_05715, STRPU_05722
OG0009339	CAPO303020	STRPU_18632, STRPU_18613
OG0009343	CAPO302053	STRPU_21917
OG0009344	CAPO305907	STRPU_08941
OG0009354	CAPO303841	STRPU_26146
OG0009360	CAPO305111	STRPU_00758, STRPU_21179
OG0009361	CAPO301081	STRPU_24018
OG0009370	CAPO305276	STRPU_25379
OG0009371	CAPO302126	STRPU_07889
OG0009372	CAPO307875	STRPU_23039
OG0009374	CAPO307954	STRPU_24017
OG0009382	CAPO307453	STRPU_20072
OG0009388	CAPO304763	STRPU_09411, STRPU_01546
OG0009389	CAPO302985	STRPU_09414, STRPU_01544
OG0009394	CAPO306321	STRPU_20221
OG0009398	CAPO305204	STRPU_21601
OG0009400	CAPO300534	STRPU_06429
OG0009413	CAPO307306	STRPU_21271
OG0009415	CAPO304010	STRPU_23546
OG0009419	CAPO301909	STRPU_13653, STRPU_02413
OG0009440	CAPO303442, CAPO307150, CAPO308108	STRPU_21565
OG0009451	CAPO304190	STRPU_10306
OG0009452	CAPO304474	STRPU_24431
OG0009472	CAPO304554	STRPU_11260, STRPU_11222
OG0009555	CAPO302201	STRPU_26093
OG0009590	CAPO302279	STRPU_23755
OG0009599	CAPO300676	STRPU_16891
OG0009610	CAPO306556	STRPU_23545
OG0009617	CAPO304819	STRPU_24964
OG0009620	CAPO303211	STRPU_21369
OG0009630	CAPO307063	STRPU_15429
OG0009639	CAPO302947	STRPU_14236, STRPU_14229
OG0009663	CAPO301430	STRPU_23258
OG0009677	CAPO301926, CAPO305625	STRPU_21820
OG0009683	CAPO307930	STRPU_20848
OG0009695	CAPO305380	STRPU_01953, STRPU_22794
OG0009700	CAPO301696	STRPU_23752
OG0009703	CAPO304925	STRPU_12053
OG0009865	CAPO301086	STRPU_12494, STRPU_12523
OG0009870	CAPO307177	STRPU_09934
OG0009886	CAPO306684	STRPU_09728, STRPU_09771
OG0009887	CAPO304717	STRPU_08659
OG0009890	CAPO304901	STRPU_26416
OG0009899	CAPO305540	STRPU_20799
OG0009906	CAPO304048	STRPU_20499
OG0009914	CAPO305280	STRPU_19154
OG0009916	CAPO303534	STRPU_11292, STRPU_11307
OG0009920	CAPO301007	STRPU_12713, STRPU_12714
OG0009921	CAPO301535	STRPU_23847, STRPU_23813
OG0009922	CAPO306699	STRPU_04409
OG0009957	CAPO304781	STRPU_04120
OG0009959	CAPO300346	STRPU_17170
OG0009974	CAPO303395	STRPU_10329, STRPU_10328
OG0009976	CAPO304620	STRPU_12054
OG0009994	CAPO302402	STRPU_24668
OG0010125	CAPO307044	STRPU_14576
OG0010126	CAPO301111	STRPU_23120
OG0010137	CAPO306569	STRPU_21746, STRPU_21681
OG0010150	CAPO303024	STRPU_13412
OG0010155	CAPO304770	STRPU_24385
OG0010163	CAPO302235	STRPU_14793
OG0010172	CAPO305674	STRPU_17181, STRPU_17160
OG0010189	CAPO301469	STRPU_23611
OG0010196	CAPO301661, CAPO305383	STRPU_11633, STRPU_01315
OG0010213	CAPO301027	STRPU_06910
OG0010229	CAPO300233, CAPO300527	STRPU_14486
OG0010244	CAPO301765	STRPU_07080, STRPU_20456
OG0010252	CAPO304663	STRPU_20474
OG0010253	CAPO302051	STRPU_24030
OG0010259	CAPO308092	STRPU_00122, STRPU_12025
OG0010276	CAPO303860	STRPU_11708
OG0010323	CAPO305906	STRPU_05386
OG0010369	CAPO302233	STRPU_27334
OG0010372	CAPO307603	STRPU_10278
OG0010487	CAPO304418	STRPU_03213, STRPU_03228
OG0010492	CAPO302373	STRPU_18008
OG0010499	CAPO301617	STRPU_12254
OG0010503	CAPO300209	STRPU_05305
OG0010505	CAPO303112	STRPU_09652
OG0010531	CAPO306773, CAPO306779	STRPU_27348
OG0010563	CAPO300739	STRPU_20909
OG0010568	CAPO301174	STRPU_24064
OG0010574	CAPO308072	STRPU_23012, STRPU_00886
OG0010583	CAPO304585	STRPU_07482
