Orthogroup	CAPO3	ORYLA
OG0007007	CAPO302408	ORYLA19143
OG0007009	CAPO305960	ORYLA17311
OG0007010	CAPO301780	ORYLA12802
OG0007011	CAPO301128	ORYLA03574
OG0007012	CAPO304946	ORYLA07702
OG0007013	CAPO303300	ORYLA08186
OG0007015	CAPO305278	ORYLA15619
OG0007016	CAPO304972	ORYLA20315
OG0007017	CAPO301345	ORYLA00928
OG0007018	CAPO300889	ORYLA01330
OG0007021	CAPO306622	ORYLA09538
OG0007022	CAPO303253	ORYLA14380
OG0007024	CAPO302054	ORYLA14743
OG0007025	CAPO302785	ORYLA19770
OG0007026	CAPO304159	ORYLA15372
OG0007029	CAPO302104	ORYLA14229
OG0007030	CAPO303845	ORYLA00487
OG0007032	CAPO304830	ORYLA18196
OG0007033	CAPO305180	ORYLA11802
OG0007034	CAPO306932	ORYLA13978
OG0007038	CAPO302068	ORYLA15687
OG0007040	CAPO306537	ORYLA15293
OG0007042	CAPO307996	ORYLA05629
OG0007044	CAPO307221	ORYLA19075
OG0007046	CAPO305591	ORYLA10686
OG0007047	CAPO305693	ORYLA02086
OG0007048	CAPO302164	ORYLA16978
OG0007049	CAPO305031	ORYLA12565
OG0007050	CAPO307898	ORYLA20452
OG0007055	CAPO304778	ORYLA17619
OG0007058	CAPO301734, CAPO304572	ORYLA03722
OG0007059	CAPO303590, CAPO303318	ORYLA07836
OG0007061	CAPO305340	ORYLA00894
OG0007062	CAPO302545	ORYLA03640
OG0007063	CAPO308261	ORYLA05804
OG0007065	CAPO301537	ORYLA14600
OG0007068	CAPO307887	ORYLA07348
OG0007069	CAPO307200	ORYLA10663
OG0007071	CAPO301761	ORYLA10456
OG0007072	CAPO306160	ORYLA12666
OG0007073	CAPO302936	ORYLA03515
OG0007074	CAPO306910	ORYLA06899
OG0007076	CAPO300474	ORYLA11263
OG0007081	CAPO305760	ORYLA16483
OG0007084	CAPO307673	ORYLA18994
OG0007086	CAPO306079	ORYLA15347
OG0007090	CAPO300368	ORYLA12938
OG0007091	CAPO304945	ORYLA10611
OG0007092	CAPO304498, CAPO305528	ORYLA11433
OG0007093	CAPO308175	ORYLA12432
OG0007094	CAPO301835	ORYLA10462
OG0007095	CAPO304293	ORYLA05795
OG0007097	CAPO302515	ORYLA17535
OG0007098	CAPO301993	ORYLA15262
OG0007099	CAPO304218	ORYLA00040
OG0007100	CAPO302645	ORYLA13677
OG0007105	CAPO303780	ORYLA07523
OG0007106	CAPO302226	ORYLA13818
OG0007112	CAPO303793	ORYLA19964
OG0007114	CAPO305243	ORYLA05387, ORYLA02077
OG0007118	CAPO306502	ORYLA18746
OG0007119	CAPO303656	ORYLA13244
OG0007121	CAPO305337	ORYLA00087
OG0007122	CAPO302728	ORYLA15640
OG0007124	CAPO307876	ORYLA09552
OG0007127	CAPO305077	ORYLA05546
OG0007128	CAPO303539	ORYLA02979
OG0007130	CAPO302224	ORYLA18855
OG0007131	CAPO304315	ORYLA17663
OG0007132	CAPO301608	ORYLA02165
OG0007133	CAPO305338	ORYLA18527
OG0007134	CAPO302517	ORYLA00740
OG0007137	CAPO303287	ORYLA06230
OG0007139	CAPO302325	ORYLA20254
OG0007141	CAPO306130	ORYLA17064
OG0007143	CAPO307276	ORYLA10676
OG0007145	CAPO305008	ORYLA07062
OG0007147	CAPO305032	ORYLA14416
OG0007150	CAPO304704	ORYLA12660
OG0007151	CAPO304299	ORYLA03573
OG0007154	CAPO302715	ORYLA10421
OG0007158	CAPO303011	ORYLA02201
OG0007162	CAPO305815	ORYLA13655
OG0007163	CAPO306908	ORYLA19100
OG0007165	CAPO300764	ORYLA03664
OG0007166	CAPO301841	ORYLA12340, ORYLA12341
OG0007168	CAPO304836	ORYLA09683
OG0007173	CAPO305749, CAPO300679	ORYLA00375
OG0007174	CAPO304732	ORYLA15845
OG0007175	CAPO300929	ORYLA12365
OG0007176	CAPO305825	ORYLA05563
OG0007178	CAPO306843	ORYLA13591
OG0007181	CAPO302549	ORYLA15718
OG0007182	CAPO302258	ORYLA12514
OG0007183	CAPO303453	ORYLA05418
OG0007184	CAPO304626	ORYLA02171
OG0007186	CAPO306272	ORYLA08238
OG0007191	CAPO307327	ORYLA17462
OG0007192	CAPO307148	ORYLA09692
OG0007199	CAPO300510	ORYLA05345, ORYLA01726
OG0007201	CAPO305686	ORYLA12849, ORYLA12850
OG0007204	CAPO305874	ORYLA13239, ORYLA16562, ORYLA16561
OG0007208	CAPO306253	ORYLA02408
OG0007213	CAPO300546	ORYLA16625, ORYLA00768
OG0007248	CAPO305807	ORYLA06298
OG0007251	CAPO307515	ORYLA06850
OG0007254	CAPO300342	ORYLA11846
OG0007258	CAPO301895	ORYLA02983
OG0007261	CAPO306348	ORYLA00423
OG0007266	CAPO305560	ORYLA19225
OG0007269	CAPO305691	ORYLA10696
OG0007272	CAPO303817, CAPO303673	ORYLA19327
OG0007273	CAPO305134	ORYLA17133
OG0007276	CAPO301595	ORYLA17414
OG0007279	CAPO302557	ORYLA04478
OG0007281	CAPO304423	ORYLA16781
OG0007282	CAPO300960	ORYLA17269
OG0007283	CAPO304757	ORYLA16980, ORYLA00573
OG0007291	CAPO307621	ORYLA15418
OG0007292	CAPO302024	ORYLA05899
OG0007293	CAPO301970	ORYLA02154
OG0007297	CAPO305876	ORYLA16040
OG0007299	CAPO308254	ORYLA17998
OG0007300	CAPO301046	ORYLA02105
OG0007302	CAPO307174	ORYLA13509, ORYLA19833
OG0007303	CAPO302064	ORYLA18273
OG0007304	CAPO306505	ORYLA11541
OG0007307	CAPO304518, CAPO304185	ORYLA04750
OG0007309	CAPO300726	ORYLA00123
OG0007314	CAPO307151	ORYLA11660
OG0007317	CAPO306655	ORYLA04703
OG0007319	CAPO300742	ORYLA13973
OG0007320	CAPO300324	ORYLA19939
OG0007321	CAPO307651	ORYLA01035
OG0007322	CAPO301300	ORYLA12070
OG0007325	CAPO305675	ORYLA12467
OG0007326	CAPO304342	ORYLA14944
OG0007329	CAPO306408	ORYLA05886
OG0007330	CAPO300366	ORYLA03139
OG0007335	CAPO304929	ORYLA11672
OG0007336	CAPO304895	ORYLA05981
OG0007339	CAPO300192	ORYLA08865
OG0007341	CAPO300898	ORYLA12520
OG0007342	CAPO300397	ORYLA17313
OG0007343	CAPO305744	ORYLA13486
OG0007347	CAPO302872	ORYLA13816
OG0007348	CAPO307161	ORYLA12246
OG0007352	CAPO306052	ORYLA18525, ORYLA00412
OG0007353	CAPO302025	ORYLA12576
OG0007354	CAPO303485	ORYLA09048
OG0007355	CAPO307111	ORYLA20163
OG0007356	CAPO306331	ORYLA13760
OG0007357	CAPO304967	ORYLA12581
OG0007358	CAPO304741	ORYLA17406
OG0007361	CAPO305039	ORYLA01623
OG0007363	CAPO304834	ORYLA06682
OG0007364	CAPO303075	ORYLA16985
OG0007365	CAPO306500	ORYLA13386
OG0007366	CAPO305485	ORYLA12817
OG0007367	CAPO305088	ORYLA06765
OG0007368	CAPO305250	ORYLA19704
OG0007369	CAPO300391	ORYLA09751
OG0007371	CAPO305453	ORYLA00696
OG0007372	CAPO307960	ORYLA03828
OG0007373	CAPO301099	ORYLA11366
OG0007377	CAPO306927	ORYLA13383
OG0007379	CAPO305130	ORYLA11999
OG0007380	CAPO300141	ORYLA12839
OG0007381	CAPO303646	ORYLA16653, ORYLA16655, ORYLA16654
OG0007382	CAPO305525	ORYLA08742
OG0007385	CAPO304120	ORYLA12485
OG0007387	CAPO304030	ORYLA19178
OG0007388	CAPO306166	ORYLA07499
OG0007391	CAPO304827	ORYLA04353
OG0007392	CAPO303501	ORYLA10645
OG0007393	CAPO301859	ORYLA10500
OG0007395	CAPO302788	ORYLA08169
OG0007396	CAPO302581	ORYLA12727
OG0007397	CAPO300434	ORYLA08942
OG0007399	CAPO306050	ORYLA17904
OG0007401	CAPO302124	ORYLA03561
OG0007402	CAPO306401	ORYLA08019, ORYLA08020
OG0007405	CAPO303800	ORYLA15003
OG0007407	CAPO306953	ORYLA05302
OG0007408	CAPO303491	ORYLA20365
OG0007409	CAPO305402	ORYLA05521
OG0007411	CAPO300699	ORYLA19807
OG0007412	CAPO302107	ORYLA09356
OG0007413	CAPO305882	ORYLA06066, ORYLA06065, ORYLA06064
OG0007415	CAPO307758, CAPO301270	ORYLA19464
OG0007417	CAPO303652	ORYLA17547
OG0007418	CAPO300947	ORYLA03744
OG0007421	CAPO301566	ORYLA14356
OG0007422	CAPO301771	ORYLA10067
OG0007424	CAPO304349	ORYLA08021
OG0007425	CAPO303896	ORYLA14998
OG0007428	CAPO301768	ORYLA02581
OG0007431	CAPO304150	ORYLA05544, ORYLA05545
OG0007432	CAPO307504	ORYLA03130
OG0007433	CAPO307042	ORYLA12091
OG0007437	CAPO302606	ORYLA00941
OG0007439	CAPO300813	ORYLA05166
OG0007440	CAPO302516	ORYLA14401
OG0007441	CAPO304615	ORYLA08960
OG0007442	CAPO308291	ORYLA06331
OG0007446	CAPO303088	ORYLA17366
OG0007447	CAPO301482	ORYLA00461
OG0007451	CAPO303173	ORYLA08969
OG0007455	CAPO303919	ORYLA09348
OG0007456	CAPO301020	ORYLA02608
OG0007457	CAPO302854	ORYLA14661
OG0007458	CAPO300350	ORYLA00309
OG0007459	CAPO304746	ORYLA10805
OG0007462	CAPO300088	ORYLA19843
OG0007463	CAPO300212	ORYLA10835
OG0007466	CAPO300471	ORYLA12595
OG0007470	CAPO304669	ORYLA06567
OG0007471	CAPO307438	ORYLA07475
OG0007472	CAPO302245	ORYLA13056
OG0007473	CAPO303433	ORYLA06701
OG0007476	CAPO303558	ORYLA17195
OG0007478	CAPO301266	ORYLA17253
OG0007480	CAPO306792	ORYLA05285
OG0007482	CAPO307266	ORYLA01730
OG0007483	CAPO300503	ORYLA11513
OG0007484	CAPO302421	ORYLA03268
OG0007488	CAPO308146	ORYLA14033
OG0007490	CAPO303421	ORYLA14538
OG0007491	CAPO304949	ORYLA16759
OG0007494	CAPO300105	ORYLA16845
OG0007496	CAPO306996	ORYLA14535
OG0007498	CAPO306301	ORYLA05446
OG0007503	CAPO308251	ORYLA08089
OG0007506	CAPO305836	ORYLA04773
OG0007509	CAPO301428	ORYLA04370
OG0007510	CAPO303897	ORYLA10564
OG0007515	CAPO300264	ORYLA16511
OG0007518	CAPO304172	ORYLA11226
OG0007519	CAPO307472	ORYLA12456
OG0007524	CAPO306111	ORYLA01439
OG0007525	CAPO300836	ORYLA13393
OG0007527	CAPO306220	ORYLA06523, ORYLA09269
OG0007529	CAPO307735	ORYLA18862
OG0007539	CAPO301294	ORYLA06018
OG0007541	CAPO301788	ORYLA11457
OG0007546	CAPO301193	ORYLA00285
OG0007550	CAPO301421, CAPO302720, CAPO300311, CAPO304075	ORYLA06997, ORYLA12399
OG0007582	CAPO305253	ORYLA00751
OG0007586	CAPO305648	ORYLA17497
OG0007588	CAPO306467	ORYLA11210
OG0007591	CAPO302671	ORYLA16433
OG0007594	CAPO307951	ORYLA17725
OG0007597	CAPO302699	ORYLA11901
OG0007601	CAPO303119	ORYLA16630
OG0007602	CAPO307324	ORYLA13457
OG0007603	CAPO301881	ORYLA15288
OG0007604	CAPO302471	ORYLA12471
OG0007606	CAPO303879	ORYLA04738, ORYLA04737
OG0007607	CAPO304420	ORYLA15596
OG0007613	CAPO304725	ORYLA13617
OG0007614	CAPO307463	ORYLA12458
OG0007615	CAPO302208	ORYLA18029
OG0007616	CAPO305524	ORYLA05381
OG0007617	CAPO306965	ORYLA07354
OG0007619	CAPO307079	ORYLA13054
OG0007621	CAPO302700	ORYLA13396
OG0007624	CAPO306507	ORYLA05976
OG0007633	CAPO303133	ORYLA05304
OG0007634	CAPO301291	ORYLA10749
OG0007640	CAPO305938	ORYLA06572, ORYLA13195
OG0007646	CAPO303345	ORYLA09484
OG0007648	CAPO303467	ORYLA15478
OG0007649	CAPO300338	ORYLA08950
OG0007653	CAPO304087	ORYLA00212
OG0007656	CAPO306133	ORYLA11259
OG0007657	CAPO302526	ORYLA12352
OG0007660	CAPO308074	ORYLA06636
OG0007663	CAPO303269	ORYLA19677
OG0007666	CAPO302483	ORYLA16689, ORYLA19032
OG0007673	CAPO306691	ORYLA05954
OG0007674	CAPO307516	ORYLA10748
OG0007676	CAPO301687	ORYLA15905
OG0007677	CAPO302393	ORYLA02741
OG0007680	CAPO301892	ORYLA04680
OG0007685	CAPO307242	ORYLA04777
OG0007686	CAPO307006	ORYLA12300
OG0007687	CAPO301616	ORYLA17022
OG0007690	CAPO306330	ORYLA19010
OG0007692	CAPO304764	ORYLA14149
OG0007694	CAPO300777	ORYLA05416
OG0007708	CAPO302223	ORYLA15979
OG0007709	CAPO305895	ORYLA12564
OG0007712	CAPO301491	ORYLA19931
OG0007713	CAPO305624	ORYLA16096
OG0007714	CAPO301857	ORYLA01267
OG0007721	CAPO303794	ORYLA04955
OG0007722	CAPO300661	ORYLA18334
OG0007727	CAPO301122	ORYLA05656, ORYLA05657
OG0007728	CAPO300608	ORYLA09087
OG0007729	CAPO302375	ORYLA15147
OG0007732	CAPO302232	ORYLA04446
OG0007739	CAPO306247	ORYLA15510, ORYLA15465
OG0007741	CAPO305702	ORYLA12529
OG0007744	CAPO302276	ORYLA03484
OG0007749	CAPO303871	ORYLA14559
OG0007751	CAPO306625	ORYLA07513
OG0007752	CAPO303736	ORYLA04249
OG0007754	CAPO307268	ORYLA03359
OG0007757	CAPO305840	ORYLA13243
OG0007758	CAPO302132	ORYLA20257
OG0007759	CAPO304951	ORYLA13401
OG0007760	CAPO305618, CAPO303194	ORYLA15939
OG0007766	CAPO305894	ORYLA07757
OG0007767	CAPO304549	ORYLA08931
OG0007768	CAPO305420	ORYLA04186
OG0007769	CAPO301827	ORYLA07999
OG0007770	CAPO306211	ORYLA17632
OG0007771	CAPO302978	ORYLA11217
OG0007776	CAPO303389	ORYLA04057
OG0007781	CAPO301676	ORYLA14752
OG0007782	CAPO301686	ORYLA16300
OG0007784	CAPO307704	ORYLA08060
OG0007786	CAPO302428	ORYLA18688
OG0007787	CAPO307455	ORYLA20215
OG0007789	CAPO305782	ORYLA07928
OG0007791	CAPO305711	ORYLA13884
OG0007793	CAPO308075	ORYLA13274
OG0007794	CAPO300123	ORYLA17293
OG0007801	CAPO304268	ORYLA16766, ORYLA07780
OG0007802	CAPO304335, CAPO304333	ORYLA05806
OG0007803	CAPO301792	ORYLA00124
OG0007804	CAPO302116	ORYLA05116
OG0007807	CAPO300823	ORYLA07875
OG0007810	CAPO306480	ORYLA13827
OG0007811	CAPO303448	ORYLA13112
OG0007813	CAPO300842	ORYLA05391
OG0007820	CAPO308148	ORYLA04378
OG0007823	CAPO300300	ORYLA19067, ORYLA19068
OG0007825	CAPO304573	ORYLA13025
OG0007827	CAPO305582	ORYLA18780, ORYLA18779
OG0007829	CAPO305400	ORYLA15176
OG0007830	CAPO300733	ORYLA14956
OG0007831	CAPO306309	ORYLA01418
OG0007832	CAPO301843	ORYLA10104
OG0007833	CAPO303972	ORYLA17891
OG0007835	CAPO300924	ORYLA02635
OG0007836	CAPO305319	ORYLA01356
OG0007838	CAPO305759	ORYLA17639
OG0007840	CAPO301709	ORYLA08937
OG0007849	CAPO306245	ORYLA10492
OG0007850	CAPO308200	ORYLA07967
OG0007852	CAPO305092	ORYLA13909
OG0007854	CAPO300573	ORYLA18212
OG0007858	CAPO306180	ORYLA17809
OG0007859	CAPO304922	ORYLA09841
OG0007908	CAPO305292	ORYLA08961
OG0007913	CAPO303796	ORYLA14886
OG0007917	CAPO301739	ORYLA09503
OG0007918	CAPO306768	ORYLA01441
OG0007934	CAPO306627, CAPO304422	ORYLA11006, ORYLA09764
OG0007936	CAPO302586	ORYLA11783, ORYLA11782
OG0007943	CAPO303432	ORYLA12929
OG0007947	CAPO304390	ORYLA16624
OG0007948	CAPO300847	ORYLA03116
OG0007952	CAPO304443	ORYLA09182
OG0007957	CAPO307185	ORYLA07016
OG0007958	CAPO307613	ORYLA16538
OG0007961	CAPO300412	ORYLA06588, ORYLA13113
OG0007962	CAPO304291	ORYLA04455
OG0007966	CAPO300853	ORYLA17404
OG0007968	CAPO302503	ORYLA04990
OG0007973	CAPO303148	ORYLA20273
OG0007974	CAPO308066	ORYLA10212
OG0007975	CAPO300899	ORYLA16228
OG0007978	CAPO300419	ORYLA02070
OG0007979	CAPO301049	ORYLA01404
OG0007983	CAPO304535, CAPO302820	ORYLA05241
OG0007988	CAPO307013	ORYLA07679
OG0007990	CAPO302135	ORYLA01553
OG0007991	CAPO303503	ORYLA11952
OG0007994	CAPO307783	ORYLA19701
OG0007996	CAPO301705	ORYLA05852
OG0007997	CAPO302071	ORYLA01173, ORYLA01172
OG0007999	CAPO305183	ORYLA16389
OG0008000	CAPO303381	ORYLA18400
OG0008006	CAPO303383	ORYLA00992
OG0008011	CAPO308001	ORYLA20138
OG0008013	CAPO300786	ORYLA09023
OG0008016	CAPO307694	ORYLA12316
OG0008017	CAPO306337	ORYLA15789
OG0008018	CAPO303249	ORYLA05042
OG0008020	CAPO300340	ORYLA12517
OG0008025	CAPO300183	ORYLA16974
OG0008027	CAPO300126	ORYLA10539
OG0008028	CAPO308036	ORYLA08852
OG0008030	CAPO303940	ORYLA02706
OG0008031	CAPO301663	ORYLA03385
OG0008033	CAPO307763	ORYLA00942
OG0008038	CAPO303434	ORYLA15545
OG0008045	CAPO304124	ORYLA01796
OG0008046	CAPO303942	ORYLA13352
OG0008049	CAPO303430	ORYLA11671
OG0008050	CAPO301839	ORYLA06526
OG0008051	CAPO306666	ORYLA16920
OG0008053	CAPO307475	ORYLA01774
OG0008055	CAPO304973	ORYLA10841
OG0008056	CAPO305715	ORYLA20489
OG0008060	CAPO301527	ORYLA13995
OG0008062	CAPO307985	ORYLA12174
OG0008071	CAPO303085	ORYLA19110
OG0008072	CAPO304116	ORYLA13669
OG0008075	CAPO304938	ORYLA20225
OG0008077	CAPO303807	ORYLA04461
OG0008079	CAPO305873	ORYLA09004
OG0008083	CAPO305526	ORYLA10670
OG0008085	CAPO306772, CAPO306778	ORYLA19641
OG0008088	CAPO303270	ORYLA11467
OG0008091	CAPO301577	ORYLA17534
OG0008094	CAPO302837	ORYLA15526
OG0008098	CAPO301911	ORYLA04714
OG0008100	CAPO303437	ORYLA10361
OG0008104	CAPO303964	ORYLA08205
OG0008105	CAPO301825	ORYLA05225
OG0008106	CAPO300930	ORYLA20140
OG0008109	CAPO302029	ORYLA04494
OG0008110	CAPO307398	ORYLA06491
OG0008111	CAPO300295	ORYLA12163
OG0008113	CAPO306004	ORYLA02535
OG0008117	CAPO307273	ORYLA02099
OG0008125	CAPO301486	ORYLA01480
OG0008136	CAPO306527	ORYLA19591
OG0008143	CAPO303100	ORYLA03906
OG0008196	CAPO305556	ORYLA14954
OG0008201	CAPO303869	ORYLA13729
OG0008202	CAPO303070	ORYLA04116
OG0008203	CAPO300798	ORYLA03875
OG0008204	CAPO303341	ORYLA07901
OG0008206	CAPO300194	ORYLA15802
OG0008219	CAPO303960	ORYLA09090
OG0008230	CAPO302415	ORYLA07487
OG0008234	CAPO303355	ORYLA19163
OG0008238	CAPO301578	ORYLA05797
OG0008244	CAPO305920	ORYLA08001
OG0008247	CAPO301105	ORYLA00189
OG0008249	CAPO305940	ORYLA18849
OG0008252	CAPO301636	ORYLA02253
OG0008254	CAPO307977	ORYLA02035
OG0008256	CAPO302660	ORYLA11972
OG0008260	CAPO300752	ORYLA08936
OG0008263	CAPO305878	ORYLA01421
OG0008267	CAPO305434	ORYLA19521
OG0008268	CAPO307500	ORYLA02726
OG0008269	CAPO301506	ORYLA09441
OG0008270	CAPO300872	ORYLA02058
OG0008271	CAPO300716	ORYLA13476
OG0008272	CAPO308267	ORYLA15228
OG0008273	CAPO300883	ORYLA07469
OG0008281	CAPO304839	ORYLA01101
OG0008283	CAPO300148	ORYLA17263
OG0008295	CAPO301876	ORYLA18589
OG0008297	CAPO301044	ORYLA02603
OG0008299	CAPO302513	ORYLA16278
OG0008304	CAPO304565	ORYLA09646
OG0008305	CAPO307576	ORYLA09360
OG0008307	CAPO301267	ORYLA10871
OG0008308	CAPO301770	ORYLA08667
OG0008309	CAPO301941	ORYLA13099
OG0008313	CAPO305984	ORYLA19696
OG0008318	CAPO308255	ORYLA10744
OG0008323	CAPO307881	ORYLA00406
OG0008325	CAPO305284	ORYLA14545
OG0008327	CAPO305580	ORYLA07283
OG0008335	CAPO303407	ORYLA13152
OG0008336	CAPO301347	ORYLA14585
OG0008337	CAPO300735	ORYLA18407
OG0008339	CAPO307257	ORYLA18585
OG0008341	CAPO301643	ORYLA08675
OG0008343	CAPO302270	ORYLA02190
OG0008345	CAPO301947	ORYLA18966
OG0008346	CAPO307261	ORYLA10815
OG0008350	CAPO306988	ORYLA16967
OG0008351	CAPO307792	ORYLA13395
OG0008358	CAPO306438	ORYLA15281
OG0008367	CAPO303697	ORYLA08084
OG0008369	CAPO301896	ORYLA03253
OG0008391	CAPO306819	ORYLA13072
OG0008400	CAPO300651	ORYLA19826
OG0008401	CAPO304023	ORYLA14490
OG0008403	CAPO300621	ORYLA05967
OG0008404	CAPO307542	ORYLA02432
OG0008406	CAPO304896	ORYLA12956
OG0008416	CAPO300816	ORYLA10737
OG0008419	CAPO302047	ORYLA04863
OG0008422	CAPO301678	ORYLA07379
OG0008427	CAPO300837	ORYLA11519
OG0008448	CAPO302399	ORYLA10154
OG0008515	CAPO307779, CAPO305410	ORYLA05447
OG0008516	CAPO306989	ORYLA10547
OG0008524	CAPO305854	ORYLA00132
OG0008529	CAPO300648	ORYLA11013
OG0008532	CAPO305346	ORYLA14244
OG0008533	CAPO306433	ORYLA11615
OG0008538	CAPO308019	ORYLA04456
OG0008540	CAPO306008	ORYLA01617
OG0008542	CAPO303728	ORYLA13618
OG0008546	CAPO306328	ORYLA01722
OG0008558	CAPO304939	ORYLA14853
OG0008571	CAPO306528	ORYLA15286
OG0008572	CAPO302769	ORYLA04526
OG0008596	CAPO303431	ORYLA02073
OG0008601	CAPO308135	ORYLA01236
OG0008616	CAPO300306	ORYLA06187
OG0008620	CAPO301626	ORYLA19410
OG0008626	CAPO305741	ORYLA06748
OG0008627	CAPO304143	ORYLA04451
OG0008633	CAPO307916	ORYLA04719
OG0008638	CAPO302585	ORYLA09203
OG0008639	CAPO304406	ORYLA14211
OG0008645	CAPO307683	ORYLA14126
OG0008654	CAPO302567	ORYLA07750
OG0008655	CAPO303594	ORYLA10947
OG0008656	CAPO305542	ORYLA18781
OG0008659	CAPO304842	ORYLA09036
OG0008661	CAPO305739	ORYLA07832
OG0008662	CAPO304364	ORYLA17363
OG0008669	CAPO302940	ORYLA07048, ORYLA07047
OG0008672	CAPO301934	ORYLA18443
OG0008673	CAPO307917	ORYLA11412
OG0008675	CAPO300293	ORYLA10474, ORYLA07387
OG0008684	CAPO306544	ORYLA09445
OG0008688	CAPO304510	ORYLA11067, ORYLA14579, ORYLA15823
OG0008689	CAPO306380	ORYLA00578
OG0008696	CAPO301935	ORYLA17017
OG0008762	CAPO303477, CAPO307966	ORYLA03404
OG0008778	CAPO306085	ORYLA19804
OG0008785	CAPO301308	ORYLA12963
OG0008799	CAPO304437	ORYLA02092
OG0008804	CAPO302280	ORYLA10062
OG0008816	CAPO305371	ORYLA02817, ORYLA17960
OG0008818	CAPO306967	ORYLA20382
OG0008823	CAPO306173	ORYLA03746
OG0008829	CAPO303197	ORYLA02828
OG0008836	CAPO302250	ORYLA17630
OG0008837	CAPO307939	ORYLA03541
OG0008840	CAPO300288	ORYLA14135
OG0008844	CAPO302017	ORYLA06550
OG0008855	CAPO305952	ORYLA05299
OG0008856	CAPO301745	ORYLA18814
OG0008872	CAPO300021	ORYLA12866
OG0008883	CAPO307045	ORYLA00481
OG0008891	CAPO308327, CAPO306577	ORYLA11900
OG0008903	CAPO303747	ORYLA04930
OG0008910	CAPO301796	ORYLA06735, ORYLA06736
OG0008911	CAPO303875	ORYLA10922
OG0008913	CAPO300541	ORYLA20014
OG0008923	CAPO301602	ORYLA11983
OG0008937	CAPO306450	ORYLA09563
OG0008938	CAPO300696	ORYLA17947
OG0008946	CAPO302886	ORYLA08964
OG0008955	CAPO308117	ORYLA10731
OG0008959	CAPO308005	ORYLA14437
OG0008969	CAPO306557	ORYLA01679
OG0008977	CAPO303125	ORYLA07578
OG0008990	CAPO301078, CAPO301077	ORYLA09325
OG0009052	CAPO308131	ORYLA18263
OG0009069	CAPO307868	ORYLA02688
OG0009075	CAPO302751	ORYLA17662
OG0009091	CAPO302198	ORYLA00247
OG0009096	CAPO307816	ORYLA13328
OG0009104	CAPO307672	ORYLA13281
OG0009115	CAPO303581	ORYLA06371
OG0009121	CAPO301808	ORYLA11955
OG0009128	CAPO308246	ORYLA11076
OG0009131	CAPO302501	ORYLA20167, ORYLA20166
OG0009135	CAPO302523	ORYLA15388
OG0009147	CAPO303040	ORYLA07774
OG0009151	CAPO301713	ORYLA04997
OG0009165	CAPO303917	ORYLA20480
OG0009166	CAPO306637	ORYLA11817
OG0009169	CAPO307723	ORYLA08951
OG0009172	CAPO303130	ORYLA18439
OG0009174	CAPO306369	ORYLA00694
OG0009176	CAPO302260	ORYLA06897
OG0009180	CAPO308017	ORYLA04578, ORYLA17264
OG0009181	CAPO303752	ORYLA15673
OG0009193	CAPO304674	ORYLA20175
OG0009195	CAPO302713	ORYLA04403
OG0009196	CAPO302676	ORYLA05676
OG0009197	CAPO307545	ORYLA18958
OG0009203	CAPO306679	ORYLA11293
OG0009225	CAPO300867	ORYLA09011
OG0009232	CAPO306362, CAPO300613	ORYLA02820
OG0009246	CAPO304646	ORYLA06941
OG0009293	CAPO302359	ORYLA12867
OG0009297	CAPO302267	ORYLA03286
OG0009305	CAPO304439	ORYLA17471
OG0009314	CAPO303717	ORYLA03072
OG0009320	CAPO304806	ORYLA04058
OG0009358	CAPO307748	ORYLA07847, ORYLA16435
OG0009363	CAPO302266	ORYLA17853
OG0009370	CAPO305276	ORYLA12751
OG0009371	CAPO302126	ORYLA01932
OG0009374	CAPO307954	ORYLA15803
OG0009382	CAPO307453	ORYLA06349
OG0009385	CAPO308166	ORYLA18094
OG0009386	CAPO308276	ORYLA01179, ORYLA01180
OG0009392	CAPO300845	ORYLA00281, ORYLA17023
OG0009415	CAPO304010	ORYLA04379
OG0009474	CAPO307974	ORYLA18416, ORYLA04287
OG0009483	CAPO301155	ORYLA15154
OG0009486	CAPO304979	ORYLA07088, ORYLA07089
OG0009543	CAPO302200	ORYLA17259
OG0009584	CAPO300268	ORYLA08203
OG0009587	CAPO302994	ORYLA16321, ORYLA08285
OG0009590	CAPO302279	ORYLA16236
OG0009604	CAPO307674	ORYLA15134
OG0009614	CAPO304376	ORYLA08017
OG0009617	CAPO304819	ORYLA06698
OG0009624	CAPO301434	ORYLA02859
OG0009629	CAPO304001	ORYLA15225
OG0009630	CAPO307063	ORYLA00664
OG0009651	CAPO301716	ORYLA12694
OG0009654	CAPO304675	ORYLA08179
OG0009676	CAPO302100	ORYLA02258
OG0009683	CAPO307930	ORYLA12005
OG0009695	CAPO305380	ORYLA14272
OG0009700	CAPO301696	ORYLA15683
OG0009703	CAPO304925	ORYLA11166
OG0009707	CAPO300362	ORYLA02240, ORYLA02800
OG0009741	CAPO305177	ORYLA01812
OG0009742	CAPO305554, CAPO302338	ORYLA12962, ORYLA06528
OG0009892	CAPO304276	ORYLA06573
OG0009906	CAPO304048	ORYLA18520
OG0009911	CAPO305191	ORYLA12874
OG0009949	CAPO306063	ORYLA12647
OG0009957	CAPO304781	ORYLA17326
OG0009976	CAPO304620	ORYLA14868
OG0009994	CAPO302402	ORYLA18946
OG0010047	CAPO303938	ORYLA16254
OG0010125	CAPO307044	ORYLA00713
OG0010172	CAPO305674	ORYLA11925
